Orthogroup	DNOV.longest_only	DMEL.longest_only
OG0000726	LOC115761562|XP_030559207.1|DNOV	Gyc89Da|NP_001036718.1|DMEL
OG0000727	LOC115759495|XP_030556294.1|DNOV, LOC115759528|XP_030556337.1|DNOV	CG5316|NP_650805.1|DMEL
OG0000728	LOC115764296|XP_030563089.1|DNOV	CG15368|NP_572541.1|DMEL
OG0000728	LOC115761866|XP_030559724.1|DNOV	CG45050|NP_001262407.1|DMEL
OG0000729	LOC115761639|XP_030559332.1|DNOV	CG42814|NP_001189301.1|DMEL
OG0000729	LOC115761640|XP_030559334.1|DNOV	CG42813|NP_733202.2|DMEL
OG0000730	LOC115769489|XP_030570171.1|DNOV	CG34015|NP_001033848.1|DMEL
OG0000730	LOC115759999|XP_030557016.1|DNOV	CG15362|NP_608634.1|DMEL
OG0000731	LOC115766954|XP_030566901.1|DNOV	CG11353|NP_647915.1|DMEL
OG0000731	LOC115760800|XP_030558156.1|DNOV	CG30471|NP_001261001.1|DMEL
OG0000732	LOC115771111|XP_030572531.1|DNOV	sina|NP_476725.1|DMEL
OG0000732	LOC115771170|XP_030572613.1|DNOV	sinah|NP_648927.1|DMEL
OG0000733	LOC115764230|XP_030563007.1|DNOV	Cyt-c1L|NP_651683.1|DMEL
OG0000733	LOC115769923|XP_030570808.1|DNOV	Cyt-c1|NP_647958.1|DMEL
OG0000734	LOC115770494|XP_030571643.1|DNOV	CG14995|NP_728935.1|DMEL
OG0000735	LOC115768279|XP_030568676.1|DNOV	TrxT|NP_572212.1|DMEL
OG0000735	LOC115763462|XP_030561898.1|DNOV	Trx-2|NP_523526.1|DMEL
OG0000736	LOC115759738|XP_030556630.1|DNOV	FASN2|NP_001259986.1|DMEL
OG0000736	LOC115760034|XP_030557061.1|DNOV	FASN1|NP_001137778.2|DMEL
OG0000737	LOC115761593|XP_030559253.1|DNOV	Adf1|NP_001260730.1|DMEL
OG0000738	LOC115758638|XP_030555234.1|DNOV	Sirup|NP_609170.1|DMEL
OG0000738	LOC115763430|XP_030561851.1|DNOV	CG15283|NP_652574.3|DMEL
OG0000739	LOC115764718|XP_030563777.1|DNOV	VhaPPA1-1|NP_652010.1|DMEL
OG0000740	LOC115769090|XP_030569661.1|DNOV	kl-3|NP_001104482.3|DMEL
OG0000740	LOC115766145|XP_030565840.1|DNOV	CG9492|NP_001287256.1|DMEL
OG0000741	LOC115765269|XP_030564618.1|DNOV	nonA|NP_727962.1|DMEL, nonA-l|NP_536740.1|DMEL
OG0000742	LOC115764314|XP_030563112.1|DNOV	CG1695|NP_728346.2|DMEL
OG0000742	LOC115764380|XP_030563201.1|DNOV	tbc|NP_608395.6|DMEL
OG0000743	LOC115769862|XP_030570720.1|DNOV	Ctr9|NP_788449.1|DMEL
OG0000743	LOC115766565|XP_030566405.1|DNOV	CG9899|NP_611764.1|DMEL
OG0000744	LOC115758878|XP_030555536.1|DNOV, LOC115765428|XP_030564837.1|DNOV, LOC115772042|XP_030573842.1|DNOV	CG18003|NP_001027401.1|DMEL
OG0000745	LOC115762188|XP_030560171.1|DNOV	CAH15|NP_611525.1|DMEL
OG0000746	LOC115759535|XP_030556350.1|DNOV	Odc2|NP_477053.2|DMEL, Odc1|NP_477052.2|DMEL
OG0000747	LOC115771562|XP_030573172.1|DNOV	Mes2|NP_730768.1|DMEL
OG0000747	LOC115771507|XP_030573096.1|DNOV	CG12768|NP_649431.1|DMEL
OG0000748	LOC115759171|XP_030555903.1|DNOV	CG15395|NP_608696.3|DMEL
OG0000748	LOC115768456|XP_030568879.1|DNOV	mei-38|NP_001334676.1|DMEL
OG0000750	LOC115760681|XP_030558007.1|DNOV	Or49a|NP_523711.3|DMEL
OG0000750	LOC115761941|XP_030559835.1|DNOV	Or85f|NP_524289.1|DMEL
OG0000751	LOC115762100|XP_030560061.1|DNOV	Oatp58Db|NP_611658.3|DMEL
OG0000751	LOC115762098|XP_030560058.1|DNOV, LOC115762099|XP_030560060.1|DNOV	Oatp58Da|NP_611657.2|DMEL
OG0000752	LOC115765619|XP_030565129.1|DNOV	CG7208|NP_650683.3|DMEL, CG31948|NP_722807.1|DMEL
OG0000753	LOC115771734|XP_030573420.1|DNOV	CG5196|NP_650191.1|DMEL
OG0000753	LOC115762833|XP_030561060.1|DNOV	CG4483|NP_648294.1|DMEL
OG0000754	LOC115767236|XP_030567297.1|DNOV	CG4829|NP_728030.2|DMEL
OG0000754	LOC115768063|XP_030568366.1|DNOV	CG1492|NP_572774.1|DMEL
OG0000755	LOC115761466|XP_030559092.1|DNOV	PK2-R2|NP_731788.1|DMEL
OG0000755	LOC115761465|XP_030559091.1|DNOV	PK2-R1|NP_731790.1|DMEL
OG0000757	LOC115766959|XP_030566907.1|DNOV	eIF1|NP_647792.1|DMEL
OG0000758	LOC115762699|XP_030560883.1|DNOV	Agpat4|NP_648887.1|DMEL
OG0000758	LOC115762607|XP_030560763.1|DNOV	Agpat3|NP_001246793.1|DMEL
OG0000759	LOC115769665|XP_030570438.1|DNOV	MsR1|NP_001261324.1|DMEL
OG0000759	LOC115769803|XP_030570631.1|DNOV	MsR2|NP_001261323.1|DMEL
OG0000760	LOC115764035|XP_030562748.1|DNOV	CG42284|NP_611720.3|DMEL
OG0000760	LOC115763064|XP_030561351.1|DNOV	CG30271|NP_726250.3|DMEL
OG0000761	LOC115763290|XP_030561638.1|DNOV	RluA-1|NP_723592.1|DMEL
OG0000761	LOC115763289|XP_030561634.1|DNOV	RluA-2|NP_609411.1|DMEL
OG0000762	LOC115758576|XP_030555153.1|DNOV	Wdr82|NP_609217.1|DMEL
OG0000762	LOC115758625|XP_030555219.1|DNOV	CG3515|NP_608687.2|DMEL
OG0000763	LOC115758418|XP_030554926.1|DNOV	CG33510|NP_001014493.2|DMEL
OG0000763	LOC115758420|XP_030554929.1|DNOV	CG33509|NP_001014494.1|DMEL
OG0000764	LOC115766828|XP_030566724.1|DNOV	wisp|NP_572766.1|DMEL
OG0000765	LOC115765810|XP_030565392.1|DNOV	Naa30B|NP_728606.1|DMEL
OG0000765	LOC115764248|XP_030563026.1|DNOV	Naa30A|NP_726727.1|DMEL
OG0000766	LOC115763247|XP_030561585.1|DNOV	CG9582|NP_609270.1|DMEL
OG0000766	LOC115765161|XP_030564431.1|DNOV	CG5254|NP_569856.2|DMEL
OG0000767	LOC115759491|XP_030556289.1|DNOV	mia|NP_001138010.1|DMEL
OG0000767	LOC115771502|XP_030573088.1|DNOV	Taf6|NP_524161.2|DMEL
OG0000768	LOC115770428|XP_030571556.1|DNOV	polo|NP_524179.2|DMEL
OG0000769	LOC115761515|XP_030559144.1|DNOV	CG5111|NP_651402.1|DMEL
OG0000769	LOC115765262|XP_030564601.1|DNOV	CG15445|NP_728390.1|DMEL
OG0000771	LOC115767118|XP_030567133.1|DNOV	CG32262|NP_647831.1|DMEL
OG0000772	LOC115760514|XP_030557737.1|DNOV, LOC115770784|XP_030572064.1|DNOV	CG30424|NP_001097455.1|DMEL, CG12970|NP_788360.2|DMEL
OG0000773	LOC115763309|XP_030561668.1|DNOV	CG17977|NP_652401.1|DMEL
OG0000774	LOC115760712|XP_030558043.1|DNOV	CG43776|NP_001261162.1|DMEL, CG43777|NP_001261163.1|DMEL, CG43775|NP_726425.3|DMEL
OG0000775	LOC115758196|XP_030554600.1|DNOV	CG34315|NP_001097298.2|DMEL
OG0000775	LOC115765055|XP_030564300.1|DNOV	CG12209|NP_610565.2|DMEL
OG0000776	LOC115763157|XP_030561468.1|DNOV, LOC115767438|XP_030567592.1|DNOV	CG31128|NP_733000.1|DMEL, CG32219|NP_730469.1|DMEL, CG34258|NP_001097648.1|DMEL, CG33710|NP_001027137.1|DMEL
OG0000778	LOC115761486|XP_030559113.1|DNOV, LOC115760371|XP_030557524.1|DNOV	spok|NP_001104460.2|DMEL
OG0000779	LOC115765327|XP_030564688.1|DNOV	CG1998|NP_572887.1|DMEL
OG0000780	LOC115761471|XP_030559101.1|DNOV	Marc|NP_610523.2|DMEL
OG0000781	LOC115768601|XP_030569112.1|DNOV	Trxr-1|NP_727251.1|DMEL
OG0000781	LOC115770411|XP_030571532.1|DNOV	Trxr-2|NP_524216.1|DMEL
OG0000782	LOC115770378|XP_030571487.1|DNOV	CG5906|NP_648518.1|DMEL
OG0000782	LOC115768800|XP_030569356.1|DNOV	CG1662|NP_572883.1|DMEL
OG0000783	LOC115757668|XP_030553846.1|DNOV	Rpt4R|NP_648525.1|DMEL
OG0000783	LOC115768769|XP_030569319.1|DNOV	Rpt4|NP_572308.3|DMEL
OG0000784	LOC115771010|XP_030572376.1|DNOV	ND-24L|NP_648965.1|DMEL
OG0000784	LOC115767011|XP_030566993.1|DNOV	ND-24|NP_573228.1|DMEL
OG0000785	LOC115764812|XP_030563918.1|DNOV	Ssl2|NP_651656.2|DMEL, Hmu|NP_477159.1|DMEL
OG0000786	LOC115769035|XP_030569602.1|DNOV	JYalpha|NP_001104092.2|DMEL
OG0000786	LOC115761690|XP_030559416.1|DNOV	Atpalpha|NP_732572.1|DMEL
OG0000787	LOC115769980|XP_030570901.1|DNOV	Uch-L5|NP_524003.1|DMEL
OG0000788	LOC115771250|XP_030572710.1|DNOV	CG42830|NP_001188834.1|DMEL, akirin|NP_648113.1|DMEL
OG0000789	LOC115759306|XP_030556071.1|DNOV	CG34011|NP_001033878.3|DMEL
OG0000789	LOC115759311|XP_030556081.1|DNOV	CG14007|NP_001097090.2|DMEL
OG0000790	LOC115765455|XP_030564879.1|DNOV	CG31975|NP_001162840.1|DMEL
OG0000791	LOC115764900|XP_030564051.1|DNOV	alph|NP_651701.1|DMEL
OG0000792	LOC115758943|XP_030555602.1|DNOV	NLaz|NP_001259867.1|DMEL
OG0000793	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL
OG0000794	LOC115768823|XP_030569380.1|DNOV	CG5126|NP_608584.1|DMEL
OG0000795	LOC115768361|XP_030568789.1|DNOV	Atg8a|NP_727447.1|DMEL
OG0000795	LOC115767914|XP_030568144.1|DNOV	Atg8b|NP_650649.1|DMEL
OG0000796	LOC115759457|XP_030556249.1|DNOV	Rpt3R|NP_649938.2|DMEL
OG0000796	LOC115768315|XP_030568724.1|DNOV	Rpt3|NP_572686.1|DMEL
OG0000797	LOC115761700|XP_030559433.1|DNOV	CG9399|NP_649913.1|DMEL
OG0000798	LOC115764575|XP_030563573.1|DNOV	CG33156|NP_788346.1|DMEL, CG6145|NP_725314.1|DMEL
OG0000799	LOC115766475|XP_030566280.1|DNOV	kdn|NP_727091.1|DMEL
OG0000800	LOC115769587|XP_030570323.1|DNOV, LOC115769807|XP_030570635.1|DNOV, LOC115769806|XP_030570634.1|DNOV	CG10147|NP_648046.1|DMEL
OG0000801	LOC115766552|XP_030566388.1|DNOV	CG12782|NP_611772.2|DMEL
OG0000801	LOC115766537|XP_030566365.1|DNOV	Rae1|NP_611597.1|DMEL
OG0000802	LOC115767572|XP_030567718.1|DNOV	vanin-like|NP_572297.1|DMEL, CG32751|NP_001284927.1|DMEL
OG0000803	LOC115760118|XP_030557173.1|DNOV	Dpy-30L1|NP_609445.1|DMEL
OG0000803	LOC115770208|XP_030571262.1|DNOV	Dpy-30L2|NP_647854.1|DMEL
OG0000804	LOC115757940|XP_030554271.1|DNOV	CG13168|NP_995823.1|DMEL
OG0000804	LOC115763734|XP_030562293.1|DNOV, LOC115763730|XP_030562285.1|DNOV	CG1137|NP_649665.2|DMEL
OG0000805	LOC115760979|XP_030558442.1|DNOV	CG4714|NP_610857.2|DMEL
OG0000805	LOC115759042|XP_030555725.1|DNOV	CG4712|NP_610856.1|DMEL
OG0000806	LOC115759138|XP_030555846.1|DNOV	CG18131|NP_608601.1|DMEL
OG0000807	LOC115761917|XP_030559795.1|DNOV	CG14352|NP_608609.1|DMEL
OG0000808	LOC115757753|XP_030554018.1|DNOV	CG31016|NP_733393.3|DMEL, PH4alphaNE3|NP_651814.1|DMEL
OG0000810	LOC115762104|XP_030560066.1|DNOV	Cyp9b1|NP_523645.1|DMEL, Cyp9b2|NP_523646.1|DMEL
OG0000811	LOC115762513|XP_030560618.1|DNOV	CG7997|NP_611119.1|DMEL
OG0000812	LOC115766315|XP_030566058.1|DNOV	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL
OG0000813	LOC115759557|XP_030556384.1|DNOV	bic|NP_476853.1|DMEL
OG0000813	LOC115765946|XP_030565552.1|DNOV	CG11835|NP_608532.1|DMEL
OG0000814	LOC115760150|XP_030557221.1|DNOV	jhamt|NP_609793.2|DMEL
OG0000815	LOC115765914|XP_030565520.1|DNOV	CG12512|NP_608924.1|DMEL
OG0000816	LOC115768189|XP_030568559.1|DNOV	CG2076|NP_572681.1|DMEL
OG0000816	LOC115761327|XP_030558920.1|DNOV	Mics1|NP_649725.2|DMEL
OG0000817	LOC115770564|XP_030571736.1|DNOV, LOC115762540|XP_030560674.1|DNOV	CG6503|NP_001189297.1|DMEL
OG0000817	LOC115770567|XP_030571740.1|DNOV	CG34291|NP_001097938.1|DMEL
OG0000818	LOC115768231|XP_030568617.1|DNOV	CG13369|NP_569850.1|DMEL
OG0000818	LOC115760223|XP_030557336.1|DNOV	CG17010|NP_609560.2|DMEL
OG0000819	LOC115766883|XP_030566813.1|DNOV	OdsH|NP_523389.3|DMEL
OG0000819	LOC115766885|XP_030566816.1|DNOV	unc-4|NP_001285389.1|DMEL
OG0000820	LOC115760401|XP_030557564.1|DNOV	CG7222|NP_610613.1|DMEL
OG0000821	LOC115761388|XP_030559000.1|DNOV	CG10909|NP_650236.1|DMEL
OG0000821	LOC115757990|XP_030554343.1|DNOV	Fib|NP_523817.1|DMEL
OG0000822	LOC115763575|XP_030562053.1|DNOV	CG13386|NP_609226.1|DMEL
OG0000824	LOC115760176|XP_030557260.1|DNOV	Pkd2|NP_609561.2|DMEL
OG0000825	LOC115771178|XP_030572623.1|DNOV	Or74a|NP_524123.1|DMEL
OG0000825	LOC115763109|XP_030561413.1|DNOV	Or35a|NP_723916.1|DMEL
OG0000826	LOC115769894|XP_030570811.1|DNOV	Lhr|NP_611210.3|DMEL
OG0000828	LOC115771967|XP_030573739.1|DNOV	CG42822|NP_001189243.1|DMEL
OG0000830	LOC115768221|XP_030568606.1|DNOV	AnxB10|NP_001162804.1|DMEL
OG0000831	LOC115757845|XP_030554139.1|DNOV	Lsp2|NP_524816.1|DMEL
OG0000832	LOC115760755|XP_030558093.1|DNOV	EMC7|NP_611078.1|DMEL
OG0000833	LOC115771385|XP_030572930.1|DNOV	Ir75d|NP_649074.2|DMEL
OG0000834	LOC115765002|XP_030564208.1|DNOV, LOC115764991|XP_030564187.1|DNOV	CG15515|NP_001263088.1|DMEL
OG0000835	LOC115770265|XP_030571343.1|DNOV	Dscam2|NP_001261500.1|DMEL
OG0000836	LOC115759923|XP_030556919.1|DNOV	CG2528|NP_610129.3|DMEL, CG5355|NP_609397.2|DMEL
OG0000837	LOC115765308|XP_030564663.1|DNOV	fzr|NP_524852.2|DMEL
OG0000838	LOC115759831|XP_030556783.1|DNOV	CG42502|NP_001163011.1|DMEL
OG0000838	LOC115760019|XP_030557041.1|DNOV	CG42305|NP_001137837.1|DMEL
OG0000839	LOC115763825|XP_030562438.1|DNOV	Atu|NP_524240.1|DMEL
OG0000839	LOC115762547|XP_030560680.1|DNOV, LOC115770700|XP_030571954.1|DNOV	CG10887|NP_650866.1|DMEL
OG0000840	LOC115768813|XP_030569370.1|DNOV	tomboy40|NP_610213.1|DMEL, Tom40|NP_652003.2|DMEL
OG0000841	LOC115772088|XP_030573907.1|DNOV	CG42402|NP_001287642.1|DMEL
OG0000842	LOC115772086|XP_030573904.1|DNOV	Sep2|NP_524417.1|DMEL
OG0000843	LOC115761035|XP_030558512.1|DNOV	thoc5|NP_611856.1|DMEL
OG0000844	LOC115759435|XP_030556210.1|DNOV	Mlp84B|NP_477122.1|DMEL
OG0000845	LOC115766887|XP_030566818.1|DNOV	CG11695|NP_572732.1|DMEL, CG11696|NP_572731.1|DMEL
OG0000846	LOC115764958|XP_030564140.1|DNOV	Obp99c|NP_651711.1|DMEL
OG0000847	LOC115758681|XP_030555282.1|DNOV, LOC115761151|XP_030558681.1|DNOV	Cyp9h1|NP_610820.1|DMEL, Cyp9c1|NP_523850.1|DMEL
OG0000848	LOC115760134|XP_030557194.1|DNOV	CG4267|NP_608661.1|DMEL
OG0000848	LOC115758866|XP_030555515.1|DNOV	CG6675|NP_610132.3|DMEL
OG0000849	LOC115758922|XP_030555581.1|DNOV	CG6614|NP_609511.3|DMEL
OG0000849	LOC115765975|XP_030565591.1|DNOV	CG14339|NP_608566.1|DMEL
OG0000850	LOC115758786|XP_030555421.1|DNOV	CG30268|NP_611712.2|DMEL
OG0000850	LOC115758772|XP_030555401.1|DNOV	CG30275|NP_788430.3|DMEL
OG0000852	LOC115757739|XP_030553987.1|DNOV	CG44433|NP_001137702.1|DMEL, CG44434|NP_788406.2|DMEL, CG44435|NP_001286585.1|DMEL
OG0000854	LOC115768795|XP_030569351.1|DNOV	CG3097|NP_572259.1|DMEL
OG0000854	LOC115768796|XP_030569352.1|DNOV	CG3108|NP_572262.1|DMEL
OG0000855	LOC115768902|XP_030569479.1|DNOV	CG3740|NP_569932.1|DMEL
OG0000856	LOC115771525|XP_030573120.1|DNOV	Mkrn1|NP_524704.1|DMEL
OG0000857	LOC115766317|XP_030566066.1|DNOV	Mgstl|NP_524696.2|DMEL
OG0000858	LOC115761304|XP_030558891.1|DNOV	yellow-f|NP_524335.1|DMEL, yellow-f2|NP_650247.1|DMEL
OG0000860	LOC115762781|XP_030560992.1|DNOV	CG11537|NP_001097489.1|DMEL
OG0000861	LOC115760922|XP_030558357.1|DNOV	St3|NP_001261155.1|DMEL
OG0000862	LOC115761000|XP_030558470.1|DNOV	CG15653|NP_611540.1|DMEL, CG31913|NP_723119.1|DMEL
OG0000863	LOC115771950|XP_030573713.1|DNOV	CG18596|NP_651031.1|DMEL
OG0000864	LOC115769205|XP_030569772.1|DNOV	CG16848|NP_609653.1|DMEL
OG0000864	LOC115767328|XP_030567431.1|DNOV	CG4407|NP_572837.1|DMEL
OG0000865	LOC115761578|XP_030559226.1|DNOV	RnpS1|NP_649903.1|DMEL
OG0000866	LOC115758781|XP_030555412.1|DNOV	CG4887|NP_608582.2|DMEL, CG4896|NP_608583.5|DMEL
OG0000867	LOC115759116|XP_030555818.1|DNOV	CG4701|NP_609721.1|DMEL
OG0000867	LOC115763942|XP_030562595.1|DNOV, LOC115763943|XP_030562596.1|DNOV	nmd|NP_609373.1|DMEL
OG0000868	LOC115768195|XP_030568566.1|DNOV	CG2061|NP_572682.1|DMEL
OG0000869	LOC115761661|XP_030559362.1|DNOV	CG14609|NP_649704.3|DMEL
OG0000870	LOC115762875|XP_030561113.1|DNOV	CG13562|NP_001246484.1|DMEL
OG0000871	LOC115757820|XP_030554104.1|DNOV	Smyd4-4|NP_610730.1|DMEL
OG0000872	LOC115766309|XP_030566052.1|DNOV	CG6873|NP_573321.1|DMEL
OG0000872	LOC115761701|XP_030559437.1|DNOV	tsr|NP_477034.1|DMEL
OG0000873	LOC115771552|XP_030573157.1|DNOV	olf413|NP_730711.3|DMEL
OG0000874	LOC115764308|XP_030563106.1|DNOV	CG6978|NP_572188.1|DMEL
OG0000874	LOC115766620|XP_030566470.1|DNOV	Picot|NP_725600.1|DMEL
OG0000875	LOC115770149|XP_030571162.1|DNOV	Tom20|NP_649169.3|DMEL
OG0000877	LOC115771580|XP_030573197.1|DNOV	ms_3_76Cc|NP_649136.1|DMEL
OG0000877	LOC115771356|XP_030572888.1|DNOV	CG12470|NP_569838.1|DMEL
OG0000878	LOC115766505|XP_030566318.1|DNOV	CG9861|NP_611778.1|DMEL
OG0000878	LOC115763531|XP_030562006.1|DNOV	CG13127|NP_609338.1|DMEL
OG0000879	LOC115758255|XP_030554671.1|DNOV	CG10822|NP_611450.1|DMEL
OG0000880	LOC115765172|XP_030564452.1|DNOV	Or92a|NP_524414.2|DMEL
OG0000880	LOC115770339|XP_030571436.1|DNOV	Or67c|NP_524018.2|DMEL
OG0000881	LOC115762675|XP_030560850.1|DNOV	Sems|NP_649270.1|DMEL, CG10587|NP_001137989.2|DMEL, CG11037|NP_649272.1|DMEL
OG0000882	LOC115767212|XP_030567266.1|DNOV	CG34325|NP_001097003.1|DMEL
OG0000884	LOC115771324|XP_030572849.1|DNOV	otu|NP_511089.2|DMEL
OG0000885	LOC115771781|XP_030573501.1|DNOV	euc|NP_001247188.1|DMEL
OG0000886	LOC115761711|XP_030559446.1|DNOV, LOC115761712|XP_030559447.1|DNOV	CG14305|NP_650732.1|DMEL
OG0000887	LOC115768208|XP_030568581.1|DNOV	CG42249|NP_572684.2|DMEL
OG0000888	LOC115768071|XP_030568386.1|DNOV	RhoGEF3|NP_612024.4|DMEL
OG0000889	LOC115770289|XP_030571384.1|DNOV	CG11370|NP_649408.1|DMEL
OG0000890	LOC115762706|XP_030560894.1|DNOV	CycB|NP_726244.1|DMEL
OG0000891	LOC115759711|XP_030556571.1|DNOV	dmGlut|NP_620115.2|DMEL
OG0000892	LOC115770507|XP_030571666.1|DNOV	isoQC|NP_788550.1|DMEL
OG0000893	LOC115761506|XP_030559134.1|DNOV	Ir84a|NP_649720.2|DMEL
OG0000894	LOC115759580|XP_030556408.1|DNOV	Tailor|NP_001262327.1|DMEL
OG0000895	LOC115761432|XP_030559062.1|DNOV, LOC115761425|XP_030559049.1|DNOV, LOC115766562|XP_030566434.1|DNOV	JhI-26|NP_523761.2|DMEL
OG0000896	LOC115766476|XP_030566283.1|DNOV	CG3847|NP_572317.2|DMEL
OG0000897	LOC115765748|XP_030565270.1|DNOV	E_spl_m8-HLH|NP_524513.1|DMEL
OG0000897	LOC115765750|XP_030565272.1|DNOV	E_spl_m5-HLH|NP_524511.1|DMEL
OG0000898	LOC115760862|XP_030558276.1|DNOV, LOC115760951|XP_030558395.1|DNOV	CG4927|NP_001033953.1|DMEL, CG3700|NP_611736.1|DMEL
OG0000899	LOC115771858|XP_030573598.1|DNOV	CG7800|NP_649770.1|DMEL, CG18249|NP_001163549.1|DMEL
OG0000900	LOC115763697|XP_030562248.1|DNOV	Obp58c|NP_611710.1|DMEL
OG0000900	LOC115763601|XP_030562091.1|DNOV	Obp58b|NP_611709.1|DMEL
OG0000901	LOC115760753|XP_030558095.1|DNOV	Gr58b|NP_523808.2|DMEL
OG0000902	LOC115768513|XP_030568959.1|DNOV	Ir7e|NP_001138176.1|DMEL
OG0000902	LOC115768501|XP_030568947.1|DNOV	Ir7f|NP_001138177.1|DMEL
OG0000903	LOC115769745|XP_030570546.1|DNOV	Acbp4|NP_648081.1|DMEL
OG0000904	LOC115769354|XP_030569988.1|DNOV	CG42494|NP_001163333.1|DMEL, CG32284|NP_728826.1|DMEL, CG14957|NP_647781.1|DMEL
OG0000907	LOC115761045|XP_030558522.1|DNOV	CG16787|NP_611857.3|DMEL
OG0000909	LOC115764668|XP_030563716.1|DNOV	TfIIA-S|NP_524467.1|DMEL
OG0000910	LOC115768798|XP_030569354.1|DNOV	Rbp1|NP_731510.1|DMEL
OG0000911	LOC115761073|XP_030558552.1|DNOV	sub|NP_611260.1|DMEL
OG0000912	LOC115769805|XP_030570633.1|DNOV	CG18081|NP_648807.1|DMEL, CG15715|NP_648808.1|DMEL
OG0000913	LOC115770359|XP_030571461.1|DNOV	sowah|NP_001137943.2|DMEL
OG0000914	LOC115761058|XP_030558533.1|DNOV	Cpr49Ag|NP_610776.1|DMEL
OG0000915	LOC115760600|XP_030557939.1|DNOV	CG15708|NP_611104.3|DMEL
OG0000916	LOC115759735|XP_030556616.1|DNOV	Pvr|NP_001162911.1|DMEL
OG0000917	LOC115758376|XP_030554838.1|DNOV	Piezo|NP_001303314.1|DMEL
OG0000918	LOC115763612|XP_030562099.1|DNOV	CG17508|NP_652101.2|DMEL, CG15403|NP_608749.2|DMEL
OG0000920	LOC115771319|XP_030572843.1|DNOV	CG15347|NP_001188562.1|DMEL
OG0000921	LOC115768470|XP_030568903.1|DNOV	ph-p|NP_476871.2|DMEL, ph-d|NP_524794.2|DMEL
OG0000922	LOC115762555|XP_030560691.1|DNOV	CG1299|NP_647862.1|DMEL
OG0000923	LOC115763642|XP_030562137.1|DNOV	CG5103|NP_649036.1|DMEL, CG8036|NP_649812.2|DMEL
OG0000924	LOC115767794|XP_030567985.1|DNOV	Tis11|NP_511141.2|DMEL
OG0000925	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV	Npc2h|NP_651824.1|DMEL, Npc2g|NP_651823.1|DMEL
OG0000926	LOC115765608|XP_030565119.1|DNOV	CG34297|NP_001097696.1|DMEL
OG0000926	LOC115766110|XP_030565790.1|DNOV	CG34274|NP_001097807.1|DMEL
OG0000927	LOC115764025|XP_030562717.1|DNOV	TwdlP|NP_651485.1|DMEL
OG0000927	LOC115764029|XP_030562720.1|DNOV	TwdlO|NP_651487.1|DMEL
OG0000928	LOC115763256|XP_030561596.1|DNOV	CG17906|NP_609266.1|DMEL, CG9555|NP_609265.1|DMEL
OG0000929	LOC115759065|XP_030555753.1|DNOV	Cyp309a2|NP_608689.2|DMEL
OG0000929	LOC115759109|XP_030555809.1|DNOV	Cyp309a1|NP_608688.3|DMEL
OG0000930	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV	CG33258|NP_001034027.2|DMEL, CG13075|NP_648831.1|DMEL
OG0000931	LOC115766594|XP_030566441.1|DNOV	CG13544|NP_611761.1|DMEL
OG0000932	LOC115765522|XP_030565000.1|DNOV	CG7298|NP_649187.3|DMEL
OG0000933	LOC115762318|XP_030560344.1|DNOV	CG17999|NP_611517.1|DMEL
OG0000933	LOC115762317|XP_030560343.1|DNOV	CG9993|NP_611518.1|DMEL
OG0000934	LOC115771300|XP_030572798.1|DNOV	Lcp4|NP_476622.1|DMEL, Lcp3|NP_476621.1|DMEL
OG0000935	LOC115757716|XP_030553938.1|DNOV	Doa|NP_001014681.2|DMEL
OG0000936	LOC115765169|XP_030564449.1|DNOV	CG12479|NP_652484.1|DMEL
OG0000937	LOC115772064|XP_030573870.1|DNOV	spz|NP_524526.1|DMEL
OG0000938	LOC115767738|XP_030567910.1|DNOV	RpL37a|NP_573005.1|DMEL
OG0000939	LOC115758914|XP_030555571.1|DNOV	r2d2|NP_609152.1|DMEL
OG0000940	LOC115764425|XP_030563283.1|DNOV	CG15035|NP_572396.1|DMEL
OG0000940	LOC115765814|XP_030565396.1|DNOV	CG12091|NP_647619.1|DMEL
OG0000941	LOC115765440|XP_030564865.1|DNOV	RpS28b|NP_572568.1|DMEL
OG0000942	LOC115767526|XP_030567676.1|DNOV	CG33054|NP_788553.1|DMEL
OG0000943	LOC115765305|XP_030564672.1|DNOV	Tret1-1|NP_610693.1|DMEL
OG0000943	LOC115766603|XP_030566448.1|DNOV	Tret1-2|NP_610694.1|DMEL
OG0000944	LOC115765134|XP_030564390.1|DNOV	ben|NP_511150.1|DMEL
OG0000944	LOC115770673|XP_030571916.1|DNOV	CG3473|NP_609715.1|DMEL
OG0000945	LOC115762566|XP_030560709.1|DNOV	CG9119|NP_612081.1|DMEL, CG32335|NP_728575.2|DMEL
OG0000946	LOC115758970|XP_030555633.1|DNOV	Spn28Dc|NP_609172.1|DMEL
OG0000947	LOC115758051|XP_030554427.1|DNOV	EbpIII|NP_524966.1|DMEL
OG0000948	LOC115771061|XP_030572472.1|DNOV	CycJ|NP_523903.1|DMEL
OG0000949	LOC115766829|XP_030566725.1|DNOV	IP3K2|NP_572873.2|DMEL
