Orthogroup	DNOV.longest_only	DGUA.longest_only
OG0000541	LOC115760816|XP_030558193.1|DNOV	LOC117579910|XP_034121941.1|DGUA
OG0000542	LOC115770949|XP_030572270.1|DNOV	LOC117586318|XP_034132198.1|DGUA
OG0000542	LOC115766778|XP_030566648.1|DNOV	LOC117590622|XP_034139320.1|DGUA
OG0000543	LOC115761599|XP_030559259.1|DNOV	LOC117582918|XP_034126907.1|DGUA
OG0000543	LOC115760511|XP_030557731.1|DNOV	LOC117585389|XP_034130745.1|DGUA
OG0000544	LOC115771106|XP_030572525.1|DNOV	LOC117589142|XP_034136720.1|DGUA
OG0000544	LOC115764619|XP_030563640.1|DNOV	LOC117586516|XP_034132540.1|DGUA
OG0000545	LOC115771852|XP_030573594.1|DNOV	LOC117583333|XP_034127484.1|DGUA
OG0000545	LOC115772096|XP_030573917.1|DNOV	LOC117583306|XP_034127441.1|DGUA
OG0000546	LOC115759403|XP_030556151.1|DNOV	LOC117590120|XP_034138375.1|DGUA
OG0000546	LOC115765207|XP_030564508.1|DNOV	LOC117588273|XP_034135326.1|DGUA
OG0000548	LOC115768555|XP_030569029.1|DNOV	LOC117586846|XP_034133032.1|DGUA
OG0000548	LOC115768570|XP_030569060.1|DNOV	LOC117586854|XP_034133040.1|DGUA
OG0000549	LOC115762388|XP_030560428.1|DNOV	LOC117592114|XP_034141537.1|DGUA
OG0000550	LOC115760017|XP_030557038.1|DNOV	LOC117589006|XP_034136514.1|DGUA
OG0000550	LOC115760247|XP_030557362.1|DNOV	LOC117588562|XP_034135840.1|DGUA
OG0000551	LOC115760662|XP_030557989.1|DNOV	LOC117592665|XP_034142499.1|DGUA
OG0000552	LOC115761324|XP_030558917.1|DNOV	LOC117591454|XP_034140614.1|DGUA
OG0000553	LOC115758588|XP_030555167.1|DNOV, LOC115758617|XP_030555210.1|DNOV	LOC117587553|XP_034134250.1|DGUA
OG0000554	LOC115761372|XP_030558982.1|DNOV	LOC117582816|XP_034126746.1|DGUA
OG0000554	LOC115763975|XP_030562638.1|DNOV	LOC117582812|XP_034126738.1|DGUA
OG0000555	LOC115765825|XP_030565408.1|DNOV	LOC117587275|XP_034133749.1|DGUA
OG0000555	LOC115766951|XP_030566898.1|DNOV	LOC117580172|XP_034122390.1|DGUA
OG0000556	LOC115766453|XP_030566246.1|DNOV	LOC117590430|XP_034138939.1|DGUA
OG0000556	LOC115761302|XP_030558889.1|DNOV	LOC117585901|XP_034131547.1|DGUA
OG0000557	LOC115763878|XP_030562513.1|DNOV	LOC117586284|XP_034132129.1|DGUA
OG0000557	LOC115763879|XP_030562515.1|DNOV	LOC117586286|XP_034132131.1|DGUA
OG0000558	LOC115770828|XP_030572122.1|DNOV	LOC117586154|XP_034131944.1|DGUA
OG0000558	LOC115768527|XP_030568978.1|DNOV	LOC117580884|XP_034123527.1|DGUA
OG0000559	LOC115761993|XP_030559920.1|DNOV	LOC117589837|XP_034137978.1|DGUA
OG0000559	LOC115770449|XP_030571587.1|DNOV	LOC117579238|XP_034120911.1|DGUA
OG0000560	LOC115760982|XP_030558450.1|DNOV	LOC117585147|XP_034130371.1|DGUA
OG0000560	LOC115760973|XP_030558437.1|DNOV	LOC117585128|XP_034130348.1|DGUA
OG0000561	LOC115769829|XP_030570663.1|DNOV	LOC117589361|XP_034137148.1|DGUA
OG0000561	LOC115769566|XP_030570278.1|DNOV	LOC117589364|XP_034137157.1|DGUA
OG0000562	LOC115766351|XP_030566114.1|DNOV	LOC117580154|XP_034122359.1|DGUA
OG0000562	LOC115769425|XP_030570096.1|DNOV	LOC117579209|XP_034120869.1|DGUA
OG0000563	LOC115767577|XP_030567726.1|DNOV, LOC115767155|XP_030567192.1|DNOV, LOC115770836|XP_030572134.1|DNOV, LOC115770826|XP_030572123.1|DNOV, LOC115766917|XP_030566863.1|DNOV	LOC117579196|XP_034120856.1|DGUA
OG0000564	LOC115769840|XP_030570674.1|DNOV	LOC117587186|XP_034133596.1|DGUA
OG0000564	LOC115769492|XP_030570170.1|DNOV	LOC117587187|XP_034133598.1|DGUA, LOC117587188|XP_034133599.1|DGUA
OG0000566	LOC115764955|XP_030564136.1|DNOV	LOC117584925|XP_034129967.1|DGUA
OG0000566	LOC115769708|XP_030570497.1|DNOV	LOC117587076|XP_034133429.1|DGUA
OG0000567	LOC115768671|XP_030569213.1|DNOV	LOC117581492|XP_034124630.1|DGUA
OG0000567	LOC115768837|XP_030569394.1|DNOV	LOC117581493|XP_034124631.1|DGUA
OG0000568	LOC115765295|XP_030564647.1|DNOV	LOC117588354|XP_034135457.1|DGUA
OG0000568	LOC115771675|XP_030573349.1|DNOV	LOC117590112|XP_034138353.1|DGUA
OG0000569	LOC115759518|XP_030556323.1|DNOV	LOC117589738|XP_034137805.1|DGUA
OG0000569	LOC115760392|XP_030557552.1|DNOV	LOC117590059|XP_034138271.1|DGUA
OG0000570	LOC115772021|XP_030573814.1|DNOV	LOC117585278|XP_034130592.1|DGUA
OG0000570	LOC115771916|XP_030573667.1|DNOV	LOC117585271|XP_034130583.1|DGUA
OG0000571	LOC115771991|XP_030573773.1|DNOV	LOC117583103|XP_034127172.1|DGUA
OG0000571	LOC115759578|XP_030556406.1|DNOV	LOC117582993|XP_034127032.1|DGUA
OG0000572	LOC115761345|XP_030558946.1|DNOV	LOC117589584|XP_034137538.1|DGUA
OG0000572	LOC115761689|XP_030559407.1|DNOV	LOC117589787|XP_034137877.1|DGUA
OG0000573	LOC115768072|XP_030568394.1|DNOV	LOC117587512|XP_034134197.1|DGUA
OG0000573	LOC115762118|XP_030560082.1|DNOV	LOC117592092|XP_034141502.1|DGUA
OG0000574	LOC115769779|XP_030570608.1|DNOV	LOC117589057|XP_034136577.1|DGUA
OG0000574	LOC115770659|XP_030571885.1|DNOV, LOC115762546|XP_030560679.1|DNOV, LOC115770633|XP_030571839.1|DNOV	LOC117586278|XP_034132121.1|DGUA
OG0000575	LOC115770177|XP_030571197.1|DNOV	LOC117586972|XP_034133239.1|DGUA
OG0000575	LOC115770358|XP_030571459.1|DNOV	LOC117586973|XP_034133242.1|DGUA
OG0000576	LOC115761386|XP_030558999.1|DNOV	LOC117586383|XP_034132304.1|DGUA
OG0000577	LOC115760218|XP_030557330.1|DNOV	LOC117582211|XP_034125710.1|DGUA
OG0000577	LOC115765905|XP_030565510.1|DNOV	LOC117582212|XP_034125711.1|DGUA
OG0000578	LOC115758634|XP_030555229.1|DNOV	LOC117584092|XP_034128731.1|DGUA
OG0000578	LOC115757944|XP_030554275.1|DNOV	LOC117592651|XP_034142486.1|DGUA
OG0000579	LOC115764642|XP_030563675.1|DNOV	LOC117589609|XP_034137575.1|DGUA
OG0000579	LOC115767968|XP_030568230.1|DNOV	LOC117579079|XP_034120678.1|DGUA
OG0000580	LOC115766092|XP_030565762.1|DNOV	LOC117585508|XP_034130898.1|DGUA
OG0000580	LOC115766091|XP_030565761.1|DNOV	LOC117585507|XP_034130897.1|DGUA
OG0000581	LOC115763627|XP_030562110.1|DNOV	LOC117585100|XP_034130268.1|DGUA
OG0000581	LOC115765298|XP_030564649.1|DNOV	LOC117590359|XP_034138789.1|DGUA
OG0000582	LOC115770374|XP_030571483.1|DNOV	LOC117587453|XP_034134065.1|DGUA
OG0000582	LOC115757931|XP_030554257.1|DNOV	LOC117591657|XP_034140875.1|DGUA
OG0000583	LOC115762390|XP_030560431.1|DNOV	LOC117578733|XP_034120287.1|DGUA
OG0000583	LOC115761064|XP_030558542.1|DNOV	LOC117579684|XP_034121566.1|DGUA
OG0000584	LOC115763254|XP_030561594.1|DNOV	LOC117587725|XP_034134534.1|DGUA
OG0000584	LOC115763255|XP_030561595.1|DNOV, LOC115763253|XP_030561593.1|DNOV	LOC117579666|XP_034121542.1|DGUA, LOC117588224|XP_034135261.1|DGUA
OG0000585	LOC115762696|XP_030560878.1|DNOV, LOC115762714|XP_030560899.1|DNOV	LOC117589047|XP_034136565.1|DGUA, LOC117589071|XP_034136594.1|DGUA
OG0000586	LOC115764462|XP_030563362.1|DNOV	LOC117592412|XP_034142047.1|DGUA
OG0000586	LOC115764461|XP_030563361.1|DNOV	LOC117592047|XP_034141423.1|DGUA
OG0000589	LOC115767812|XP_030568004.1|DNOV	LOC117588744|XP_034136112.1|DGUA
OG0000590	LOC115761355|XP_030558962.1|DNOV	LOC117582989|XP_034127028.1|DGUA
OG0000590	LOC115768443|XP_030568862.1|DNOV	LOC117580648|XP_034123138.1|DGUA
OG0000592	LOC115761102|XP_030558589.1|DNOV	LOC117585643|XP_034131123.1|DGUA
OG0000592	LOC115758537|XP_030555093.1|DNOV	LOC117581799|XP_034125134.1|DGUA
OG0000593	LOC115758751|XP_030555369.1|DNOV	LOC117585054|XP_034130204.1|DGUA
OG0000593	LOC115757838|XP_030554131.1|DNOV	LOC117588805|XP_034136211.1|DGUA
OG0000594	LOC115763974|XP_030562637.1|DNOV	LOC117582712|XP_034126526.1|DGUA
OG0000594	LOC115763849|XP_030562478.1|DNOV	LOC117586283|XP_034132128.1|DGUA
OG0000595	LOC115761760|XP_030559527.1|DNOV	LOC117589615|XP_034137583.1|DGUA
OG0000595	LOC115771804|XP_030573535.1|DNOV	LOC117583377|XP_034127551.1|DGUA
OG0000596	LOC115767045|XP_030567036.1|DNOV	LOC117590742|XP_034139543.1|DGUA
OG0000597	LOC115771692|XP_030573368.1|DNOV	LOC117582731|XP_034126549.1|DGUA
OG0000598	LOC115761686|XP_030559401.1|DNOV	LOC117589712|XP_034137767.1|DGUA
OG0000599	LOC115770489|XP_030571631.1|DNOV	LOC117587247|XP_034133709.1|DGUA
OG0000599	LOC115770492|XP_030571639.1|DNOV	LOC117587144|XP_034133541.1|DGUA
OG0000600	LOC115760648|XP_030557971.1|DNOV	LOC117578500|XP_034119939.1|DGUA
OG0000600	LOC115760647|XP_030557969.1|DNOV	LOC117586868|XP_034133060.1|DGUA
OG0000601	LOC115763067|XP_030561352.1|DNOV	LOC117584252|XP_034128946.1|DGUA
OG0000601	LOC115759310|XP_030556076.1|DNOV	LOC117587595|XP_034134337.1|DGUA
OG0000602	LOC115763385|XP_030561785.1|DNOV	LOC117587992|XP_034134897.1|DGUA
OG0000602	LOC115763395|XP_030561798.1|DNOV	LOC117587993|XP_034134898.1|DGUA
OG0000603	LOC115758767|XP_030555389.1|DNOV	LOC117581775|XP_034125089.1|DGUA
OG0000604	LOC115765575|XP_030565084.1|DNOV	LOC117584229|XP_034128902.1|DGUA
OG0000604	LOC115763492|XP_030561943.1|DNOV	LOC117584228|XP_034128901.1|DGUA
OG0000605	LOC115758622|XP_030555215.1|DNOV	LOC117583867|XP_034128404.1|DGUA
OG0000606	LOC115768629|XP_030569153.1|DNOV	LOC117584923|XP_034129964.1|DGUA
OG0000607	LOC115771972|XP_030573752.1|DNOV	LOC117585348|XP_034130682.1|DGUA
OG0000607	LOC115764740|XP_030563816.1|DNOV	LOC117586092|XP_034131839.1|DGUA
OG0000608	LOC115770569|XP_030571743.1|DNOV, LOC115762542|XP_030560676.1|DNOV	LOC117585552|XP_034130967.1|DGUA
OG0000608	LOC115770592|XP_030571782.1|DNOV	LOC117584929|XP_034129976.1|DGUA
OG0000609	LOC115764281|XP_030563071.1|DNOV, LOC115758773|XP_030555398.1|DNOV, LOC115758774|XP_030555400.1|DNOV	LOC117590797|XP_034139643.1|DGUA
OG0000610	LOC115771517|XP_030573112.1|DNOV	LOC117579557|XP_034121368.1|DGUA
OG0000610	LOC115759603|XP_030556437.1|DNOV	LOC117583646|XP_034127993.1|DGUA
OG0000611	LOC115763834|XP_030562457.1|DNOV	LOC117585964|XP_034131668.1|DGUA
OG0000611	LOC115761023|XP_030558497.1|DNOV	LOC117592288|XP_034141840.1|DGUA
OG0000612	LOC115768752|XP_030569303.1|DNOV	LOC117580539|XP_034123023.1|DGUA, LOC117580242|XP_034122556.1|DGUA
OG0000614	LOC115764261|XP_030563041.1|DNOV	LOC117588579|XP_034135867.1|DGUA
OG0000615	LOC115767103|XP_030567110.1|DNOV	LOC117579823|XP_034121805.1|DGUA
OG0000615	LOC115759514|XP_030556318.1|DNOV	LOC117589730|XP_034137796.1|DGUA
OG0000616	LOC115767085|XP_030567092.1|DNOV	LOC117588730|XP_034136090.1|DGUA
OG0000617	LOC115764853|XP_030563982.1|DNOV	LOC117582826|XP_034126768.1|DGUA
OG0000617	LOC115761587|XP_030559238.1|DNOV	LOC117582775|XP_034126636.1|DGUA
OG0000618	LOC115771748|XP_030573454.1|DNOV	LOC117585391|XP_034130744.1|DGUA
OG0000618	LOC115769684|XP_030570462.1|DNOV	LOC117579105|XP_034120722.1|DGUA
OG0000619	LOC115771528|XP_030573129.1|DNOV	LOC117579367|XP_034121122.1|DGUA
OG0000620	LOC115766391|XP_030566163.1|DNOV	LOC117581579|XP_034124820.1|DGUA
OG0000620	LOC115769605|XP_030570356.1|DNOV	LOC117580022|XP_034122135.1|DGUA
OG0000621	LOC115757747|XP_030554001.1|DNOV	LOC117584987|XP_034130101.1|DGUA, LOC117580759|XP_034123345.1|DGUA
OG0000621	LOC115767786|XP_030567974.1|DNOV	LOC117581388|XP_034124421.1|DGUA
OG0000622	LOC115769599|XP_030570348.1|DNOV	LOC117589044|XP_034136563.1|DGUA
OG0000622	LOC115762639|XP_030560802.1|DNOV	LOC117587041|XP_034133363.1|DGUA
OG0000623	LOC115769962|XP_030570868.1|DNOV	LOC117586964|XP_034133228.1|DGUA
OG0000623	LOC115770846|XP_030572146.1|DNOV	LOC117579413|XP_034121183.1|DGUA
OG0000624	LOC115760780|XP_030558130.1|DNOV	LOC117582076|XP_034125527.1|DGUA
OG0000625	LOC115769323|XP_030569919.1|DNOV	LOC117580303|XP_034122684.1|DGUA
OG0000625	LOC115769831|XP_030570665.1|DNOV	LOC117580313|XP_034122699.1|DGUA
OG0000626	LOC115758212|XP_030554623.1|DNOV	LOC117582928|XP_034126923.1|DGUA
OG0000626	LOC115762154|XP_030560126.1|DNOV	LOC117591983|XP_034141316.1|DGUA
OG0000627	LOC115769818|XP_030570646.1|DNOV	LOC117589193|XP_034136811.1|DGUA
OG0000627	LOC115768585|XP_030569091.1|DNOV	LOC117591399|XP_034140535.1|DGUA
OG0000628	LOC115758606|XP_030555193.1|DNOV	LOC117587890|XP_034134758.1|DGUA
OG0000628	LOC115763927|XP_030562578.1|DNOV	LOC117584012|XP_034128635.1|DGUA
OG0000629	LOC115770565|XP_030571737.1|DNOV	LOC117585483|XP_034130868.1|DGUA
OG0000629	LOC115765848|XP_030565434.1|DNOV	LOC117584833|XP_034129854.1|DGUA
OG0000630	LOC115763504|XP_030561961.1|DNOV	LOC117587638|XP_034134413.1|DGUA
OG0000630	LOC115763485|XP_030561930.1|DNOV	LOC117587683|XP_034134467.1|DGUA
OG0000631	LOC115759001|XP_030555665.1|DNOV	LOC117591147|XP_034140146.1|DGUA
OG0000632	LOC115763534|XP_030562009.1|DNOV	LOC117582272|XP_034125792.1|DGUA
OG0000632	LOC115765855|XP_030565444.1|DNOV	LOC117582523|XP_034126212.1|DGUA
OG0000633	LOC115766079|XP_030565747.1|DNOV	LOC117587501|XP_034134163.1|DGUA
OG0000634	LOC115771370|XP_030572917.1|DNOV	LOC117590689|XP_034139480.1|DGUA, LOC117579861|XP_034121868.1|DGUA
OG0000635	LOC115766554|XP_030566392.1|DNOV	LOC117579755|XP_034121676.1|DGUA
OG0000635	LOC115768292|XP_030568696.1|DNOV	LOC117589248|XP_034136912.1|DGUA
OG0000636	LOC115763543|XP_030562019.1|DNOV	LOC117587665|XP_034134447.1|DGUA
OG0000636	LOC115763397|XP_030561800.1|DNOV	LOC117587680|XP_034134462.1|DGUA
OG0000637	LOC115768912|XP_030569501.1|DNOV	LOC117581470|XP_034124597.1|DGUA
OG0000637	LOC115768688|XP_030569234.1|DNOV	LOC117581269|XP_034124171.1|DGUA
OG0000638	LOC115769000|XP_030569570.1|DNOV	LOC117581215|XP_034124084.1|DGUA
OG0000639	LOC115770014|XP_030570925.1|DNOV	LOC117579090|XP_034120691.1|DGUA
OG0000643	LOC115764835|XP_030563944.1|DNOV	LOC117583164|XP_034127250.1|DGUA
OG0000644	LOC115769555|XP_030570268.1|DNOV	LOC117579187|XP_034120847.1|DGUA, LOC117579116|XP_034120736.1|DGUA
OG0000645	LOC115760115|XP_030557169.1|DNOV	LOC117582322|XP_034125859.1|DGUA
OG0000645	LOC115760112|XP_030557165.1|DNOV	LOC117582325|XP_034125863.1|DGUA
OG0000646	LOC115764060|XP_030562767.1|DNOV	LOC117585005|XP_034130135.1|DGUA
OG0000646	LOC115772117|XP_030573950.1|DNOV	LOC117589673|XP_034137707.1|DGUA
OG0000647	LOC115764010|XP_030562694.1|DNOV	LOC117582836|XP_034126783.1|DGUA
OG0000647	LOC115765430|XP_030564835.1|DNOV	LOC117588352|XP_034135455.1|DGUA
OG0000648	LOC115767228|XP_030567285.1|DNOV	LOC117581055|XP_034123783.1|DGUA
OG0000648	LOC115767239|XP_030567300.1|DNOV	LOC117581366|XP_034124390.1|DGUA
OG0000649	LOC115768703|XP_030569252.1|DNOV	LOC117588311|XP_034135392.1|DGUA
OG0000649	LOC115768709|XP_030569257.1|DNOV	LOC117588433|XP_034135605.1|DGUA
OG0000650	LOC115766763|XP_030566617.1|DNOV	LOC117590638|XP_034139358.1|DGUA
OG0000651	LOC115769937|XP_030570839.1|DNOV	LOC117587038|XP_034133359.1|DGUA
OG0000651	LOC115770493|XP_030571642.1|DNOV	LOC117587089|XP_034133450.1|DGUA
OG0000652	LOC115760696|XP_030558021.1|DNOV	LOC117591566|XP_034140771.1|DGUA
OG0000652	LOC115768610|XP_030569125.1|DNOV	LOC117581065|XP_034123828.1|DGUA
OG0000653	LOC115772125|XP_030573962.1|DNOV	LOC117583021|XP_034127062.1|DGUA, LOC117583524|XP_034127762.1|DGUA
OG0000654	LOC115771191|XP_030572645.1|DNOV	LOC117579525|XP_034121329.1|DGUA
OG0000654	LOC115769884|XP_030570749.1|DNOV	LOC117586979|XP_034133259.1|DGUA
OG0000655	LOC115762138|XP_030560109.1|DNOV	LOC117580176|XP_034122421.1|DGUA
OG0000655	LOC115765880|XP_030565480.1|DNOV	LOC117582532|XP_034126228.1|DGUA
OG0000656	LOC115770642|XP_030571853.1|DNOV	LOC117586054|XP_034131788.1|DGUA
OG0000656	LOC115770906|XP_030572206.1|DNOV	LOC117586055|XP_034131790.1|DGUA
OG0000657	LOC115762627|XP_030560789.1|DNOV	LOC117587237|XP_034133697.1|DGUA
OG0000657	LOC115759823|XP_030556774.1|DNOV	LOC117582430|XP_034126025.1|DGUA
OG0000658	LOC115766487|XP_030566309.1|DNOV	LOC117588494|XP_034135695.1|DGUA
OG0000658	LOC115764653|XP_030563695.1|DNOV	LOC117585496|XP_034130886.1|DGUA
OG0000659	LOC115763486|XP_030561931.1|DNOV	LOC117584578|XP_034129445.1|DGUA
OG0000659	LOC115763450|XP_030561879.1|DNOV	LOC117587910|XP_034134782.1|DGUA
OG0000660	LOC115759751|XP_030556653.1|DNOV	LOC117581767|XP_034125062.1|DGUA
OG0000661	LOC115762829|XP_030561055.1|DNOV	LOC117580308|XP_034122692.1|DGUA
OG0000661	LOC115768557|XP_030569026.1|DNOV	LOC117582157|XP_034125641.1|DGUA
OG0000662	LOC115767147|XP_030567176.1|DNOV	LOC117587134|XP_034133532.1|DGUA
OG0000662	LOC115767098|XP_030567106.1|DNOV	LOC117590729|XP_034139528.1|DGUA
OG0000663	LOC115762215|XP_030560208.1|DNOV	LOC117582471|XP_034126099.1|DGUA
OG0000664	LOC115759057|XP_030555742.1|DNOV	LOC117589519|XP_034137401.1|DGUA
OG0000664	LOC115765328|XP_030564690.1|DNOV	LOC117580737|XP_034123304.1|DGUA
OG0000665	LOC115766037|XP_030565667.1|DNOV	LOC117586390|XP_034132312.1|DGUA
OG0000666	LOC115766534|XP_030566361.1|DNOV	LOC117589054|XP_034136578.1|DGUA
OG0000666	LOC115771368|XP_030572912.1|DNOV	LOC117590811|XP_034139668.1|DGUA
OG0000667	LOC115764289|XP_030563081.1|DNOV	LOC117591004|XP_034139977.1|DGUA
OG0000667	LOC115766095|XP_030565764.1|DNOV	LOC117585512|XP_034130902.1|DGUA
OG0000668	LOC115760399|XP_030557560.1|DNOV	LOC117590158|XP_034138435.1|DGUA
OG0000668	LOC115764155|XP_030562891.1|DNOV	LOC117583846|XP_034128356.1|DGUA
OG0000669	LOC115766893|XP_030566825.1|DNOV	LOC117581041|XP_034123762.1|DGUA
OG0000669	LOC115766894|XP_030566826.1|DNOV	LOC117581039|XP_034123760.1|DGUA
OG0000670	LOC115768176|XP_030568538.1|DNOV	LOC117590829|XP_034139694.1|DGUA
OG0000670	LOC115766471|XP_030566275.1|DNOV	LOC117581165|XP_034123999.1|DGUA
OG0000671	LOC115771970|XP_030573742.1|DNOV	LOC117590066|XP_034138282.1|DGUA
OG0000671	LOC115771617|XP_030573255.1|DNOV	LOC117582949|XP_034126952.1|DGUA
OG0000672	LOC115765272|XP_030564622.1|DNOV	LOC117590356|XP_034138783.1|DGUA
OG0000672	LOC115768896|XP_030569471.1|DNOV	LOC117590920|XP_034139843.1|DGUA
OG0000673	LOC115768789|XP_030569346.1|DNOV	LOC117581250|XP_034124144.1|DGUA
OG0000673	LOC115769449|XP_030570122.1|DNOV	LOC117579640|XP_034121509.1|DGUA
OG0000675	LOC115768141|XP_030568496.1|DNOV	LOC117587565|XP_034134280.1|DGUA
OG0000677	LOC115770176|XP_030571196.1|DNOV	LOC117587464|XP_034134079.1|DGUA
OG0000677	LOC115771314|XP_030572829.1|DNOV	LOC117588639|XP_034135958.1|DGUA
OG0000678	LOC115764881|XP_030564019.1|DNOV	LOC117585025|XP_034130158.1|DGUA
OG0000678	LOC115765970|XP_030565583.1|DNOV	LOC117582354|XP_034125901.1|DGUA
OG0000679	LOC115767864|XP_030568082.1|DNOV	LOC117590292|XP_034138671.1|DGUA
OG0000680	LOC115766465|XP_030566261.1|DNOV	LOC117590209|XP_034138553.1|DGUA
OG0000680	LOC115766438|XP_030566225.1|DNOV	LOC117590207|XP_034138550.1|DGUA
OG0000681	LOC115764053|XP_030562760.1|DNOV	LOC117582744|XP_034126575.1|DGUA
OG0000681	LOC115767781|XP_030567970.1|DNOV	LOC117580695|XP_034123211.1|DGUA
OG0000683	LOC115763968|XP_030562627.1|DNOV	LOC117585148|XP_034130368.1|DGUA
OG0000684	LOC115763839|XP_030562459.1|DNOV	LOC117586435|XP_034132362.1|DGUA
OG0000684	LOC115772099|XP_030573921.1|DNOV	LOC117583750|XP_034128160.1|DGUA
OG0000685	LOC115767313|XP_030567413.1|DNOV	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA
OG0000685	LOC115764142|XP_030562875.1|DNOV	LOC117589960|XP_034138151.1|DGUA
OG0000686	LOC115760216|XP_030557331.1|DNOV	LOC117578459|XP_034119881.1|DGUA
OG0000686	LOC115768061|XP_030568363.1|DNOV	LOC117588776|XP_034136156.1|DGUA
OG0000687	LOC115769955|XP_030570860.1|DNOV	LOC117589238|XP_034136892.1|DGUA
OG0000688	LOC115761097|XP_030558580.1|DNOV	LOC117591957|XP_034141274.1|DGUA
OG0000689	LOC115760819|XP_030558197.1|DNOV	LOC117586466|XP_034132429.1|DGUA
OG0000689	LOC115760818|XP_030558195.1|DNOV	LOC117586462|XP_034132414.1|DGUA
OG0000690	LOC115768204|XP_030568576.1|DNOV	LOC117580806|XP_034123398.1|DGUA
OG0000691	LOC115763300|XP_030561651.1|DNOV	LOC117584758|XP_034129750.1|DGUA
OG0000691	LOC115770032|XP_030570954.1|DNOV	LOC117579309|XP_034121011.1|DGUA
OG0000692	LOC115762628|XP_030560790.1|DNOV	LOC117589107|XP_034136650.1|DGUA
OG0000693	LOC115767186|XP_030567237.1|DNOV	LOC117581053|XP_034123782.1|DGUA
OG0000693	LOC115763814|XP_030562426.1|DNOV	LOC117586215|XP_034132045.1|DGUA
OG0000694	LOC115768344|XP_030568767.1|DNOV	LOC117581140|XP_034123964.1|DGUA
OG0000694	LOC115766656|XP_030566480.1|DNOV	LOC117580535|XP_034123020.1|DGUA
OG0000695	LOC115759106|XP_030555805.1|DNOV	LOC117588067|XP_034135018.1|DGUA
OG0000695	LOC115759338|XP_030556117.1|DNOV	LOC117588066|XP_034135017.1|DGUA
OG0000696	LOC115760003|XP_030557021.1|DNOV	LOC117581867|XP_034125221.1|DGUA
OG0000697	LOC115764346|XP_030563164.1|DNOV	LOC117588302|XP_034135380.1|DGUA
OG0000697	LOC115758904|XP_030555561.1|DNOV	LOC117588102|XP_034135064.1|DGUA
OG0000698	LOC115768551|XP_030569021.1|DNOV	LOC117581845|XP_034125191.1|DGUA
OG0000698	LOC115768548|XP_030569018.1|DNOV	LOC117582341|XP_034125883.1|DGUA
OG0000699	LOC115760027|XP_030557049.1|DNOV	LOC117584717|XP_034129655.1|DGUA
OG0000699	LOC115768643|XP_030569175.1|DNOV	LOC117585384|XP_034130724.1|DGUA
OG0000700	LOC115765977|XP_030565595.1|DNOV	LOC117582105|XP_034125561.1|DGUA
OG0000700	LOC115759040|XP_030555722.1|DNOV	LOC117584471|XP_034129283.1|DGUA
OG0000701	LOC115760727|XP_030558061.1|DNOV	LOC117591937|XP_034141236.1|DGUA
OG0000701	LOC115766304|XP_030566041.1|DNOV	LOC117590220|XP_034138578.1|DGUA
OG0000702	LOC115763795|XP_030562386.1|DNOV	LOC117591218|XP_034140278.1|DGUA
OG0000702	LOC115763797|XP_030562393.1|DNOV	LOC117591217|XP_034140254.1|DGUA
OG0000703	LOC115763301|XP_030561652.1|DNOV	LOC117584158|XP_034128811.1|DGUA
OG0000703	LOC115760513|XP_030557734.1|DNOV	LOC117580650|XP_034123144.1|DGUA
OG0000704	LOC115765441|XP_030564867.1|DNOV	LOC117588726|XP_034136082.1|DGUA
OG0000704	LOC115772027|XP_030573817.1|DNOV	LOC117583831|XP_034128314.1|DGUA
OG0000705	LOC115769975|XP_030570893.1|DNOV	LOC117587016|XP_034133317.1|DGUA
OG0000706	LOC115767718|XP_030567883.1|DNOV	LOC117582340|XP_034125882.1|DGUA
OG0000706	LOC115767989|XP_030568250.1|DNOV	LOC117581613|XP_034124867.1|DGUA
OG0000707	LOC115766613|XP_030566464.1|DNOV	LOC117581280|XP_034124198.1|DGUA
OG0000707	LOC115765239|XP_030564556.1|DNOV	LOC117591032|XP_034140017.1|DGUA
OG0000708	LOC115768226|XP_030568613.1|DNOV	LOC117590471|XP_034139012.1|DGUA
OG0000708	LOC115768754|XP_030569301.1|DNOV	LOC117588421|XP_034135586.1|DGUA
OG0000709	LOC115772080|XP_030573893.1|DNOV	LOC117583485|XP_034127686.1|DGUA
OG0000709	LOC115765127|XP_030564382.1|DNOV	LOC117581329|XP_034124334.1|DGUA
OG0000710	LOC115761269|XP_030558842.1|DNOV	LOC117586015|XP_034131737.1|DGUA
OG0000710	LOC115760563|XP_030557829.1|DNOV	LOC117591965|XP_034141293.1|DGUA
OG0000711	LOC115770356|XP_030571454.1|DNOV	LOC117591549|XP_034140735.1|DGUA
OG0000711	LOC115766879|XP_030566804.1|DNOV	LOC117588733|XP_034136099.1|DGUA
OG0000712	LOC115763821|XP_030562431.1|DNOV	LOC117586204|XP_034132032.1|DGUA
OG0000712	LOC115763808|XP_030562412.1|DNOV	LOC117586202|XP_034132027.1|DGUA
OG0000713	LOC115764013|XP_030562700.1|DNOV	LOC117582839|XP_034126787.1|DGUA
OG0000713	LOC115760403|XP_030557562.1|DNOV, LOC115761341|XP_030558940.1|DNOV	LOC117592072|XP_034141470.1|DGUA
OG0000714	LOC115767258|XP_030567334.1|DNOV	LOC117581351|XP_034124374.1|DGUA
