Orthogroup	DNOV.longest_only	DPER.longest_only
OG0000678	LOC115764881|XP_030564019.1|DNOV	LOC6588569|XP_002014183.1|DPER
OG0000678	LOC115765970|XP_030565583.1|DNOV	LOC6595700|XP_002020583.2|DPER
OG0000679	LOC115767864|XP_030568082.1|DNOV	LOC6598388|XP_002023511.1|DPER
OG0000680	LOC115766465|XP_030566261.1|DNOV	LOC6597453|XP_026846508.1|DPER
OG0000680	LOC115766438|XP_030566225.1|DNOV	LOC6597452|XP_026846525.1|DPER
OG0000681	LOC115764053|XP_030562760.1|DNOV	LOC6587883|XP_002013320.2|DPER
OG0000681	LOC115767781|XP_030567970.1|DNOV	LOC6600127|XP_002025294.1|DPER
OG0000683	LOC115763968|XP_030562627.1|DNOV	LOC6588345|XP_026843141.1|DPER
OG0000684	LOC115763839|XP_030562459.1|DNOV	LOC6591866|XP_002017356.1|DPER
OG0000684	LOC115772099|XP_030573921.1|DNOV	LOC6594998|XP_026850975.1|DPER
OG0000685	LOC115767313|XP_030567413.1|DNOV	LOC6599227|XP_002024317.1|DPER
OG0000685	LOC115764142|XP_030562875.1|DNOV	LOC6598795|XP_002023906.1|DPER
OG0000686	LOC115760216|XP_030557331.1|DNOV	LOC6590052|XP_002015525.1|DPER
OG0000686	LOC115768061|XP_030568363.1|DNOV	LOC6603117|XP_002028083.1|DPER
OG0000687	LOC115769955|XP_030570860.1|DNOV	LOC6601200|XP_002026231.1|DPER
OG0000688	LOC115761097|XP_030558580.1|DNOV	LOC6592236|XP_002017587.1|DPER
OG0000689	LOC115760819|XP_030558197.1|DNOV	LOC6590035|XP_002016309.1|DPER
OG0000689	LOC115760818|XP_030558195.1|DNOV	LOC6590036|XP_002016310.1|DPER
OG0000690	LOC115768204|XP_030568576.1|DNOV	LOC6599922|XP_002025050.1|DPER
OG0000691	LOC115763300|XP_030561651.1|DNOV	LOC6593879|XP_002019176.1|DPER
OG0000691	LOC115770032|XP_030570954.1|DNOV	LOC113565973|XP_026845267.1|DPER
OG0000692	LOC115762628|XP_030560790.1|DNOV	LOC6599815|XP_002024915.2|DPER
OG0000693	LOC115767186|XP_030567237.1|DNOV	LOC6598420|XP_002023598.1|DPER
OG0000693	LOC115763814|XP_030562426.1|DNOV	LOC6594209|XP_026850372.1|DPER
OG0000694	LOC115768344|XP_030568767.1|DNOV	LOC6600080|XP_026845124.1|DPER
OG0000694	LOC115766656|XP_030566480.1|DNOV	LOC6600480|XP_002025671.1|DPER
OG0000695	LOC115759106|XP_030555805.1|DNOV	LOC6593362|XP_026844826.1|DPER
OG0000695	LOC115759338|XP_030556117.1|DNOV	LOC6593802|XP_026844825.1|DPER
OG0000696	LOC115760003|XP_030557021.1|DNOV	LOC6589599|XP_002014832.1|DPER, LOC6597365|XP_002022406.1|DPER, LOC113566188|XP_026846491.1|DPER, LOC6597364|XP_002022405.1|DPER
OG0000697	LOC115758904|XP_030555561.1|DNOV	LOC6589229|XP_002014218.1|DPER, LOC113565665|XP_026844161.1|DPER
OG0000698	LOC115768551|XP_030569021.1|DNOV	LOC6588756|XP_002014947.2|DPER
OG0000698	LOC115768548|XP_030569018.1|DNOV	LOC6588755|XP_002014946.1|DPER
OG0000699	LOC115760027|XP_030557049.1|DNOV	LOC6595455|XP_026844479.1|DPER
OG0000699	LOC115768643|XP_030569175.1|DNOV	LOC6603558|XP_002028536.1|DPER
OG0000700	LOC115765977|XP_030565595.1|DNOV	LOC6595608|XP_026843989.1|DPER
OG0000700	LOC115759040|XP_030555722.1|DNOV	LOC6596368|XP_026843733.1|DPER
OG0000701	LOC115760727|XP_030558061.1|DNOV	LOC6590266|XP_002015470.1|DPER
OG0000701	LOC115766304|XP_030566041.1|DNOV	LOC6598191|XP_026846344.1|DPER
OG0000702	LOC115763795|XP_030562386.1|DNOV	LOC6591924|XP_002017426.1|DPER
OG0000702	LOC115763797|XP_030562393.1|DNOV	LOC6591925|XP_026840428.1|DPER
OG0000703	LOC115763301|XP_030561652.1|DNOV	LOC6593867|XP_026843461.1|DPER
OG0000703	LOC115760513|XP_030557734.1|DNOV	LOC6601576|XP_026841293.1|DPER
OG0000704	LOC115765441|XP_030564867.1|DNOV	LOC6599967|XP_026849210.1|DPER
OG0000704	LOC115772027|XP_030573817.1|DNOV	LOC6598854|XP_002023747.1|DPER
OG0000705	LOC115769975|XP_030570893.1|DNOV	LOC6595837|XP_002021426.1|DPER
OG0000706	LOC115767718|XP_030567883.1|DNOV	LOC6588941|XP_002014911.2|DPER
OG0000706	LOC115767989|XP_030568250.1|DNOV	LOC6600147|XP_002025230.1|DPER
OG0000707	LOC115765239|XP_030564556.1|DNOV	LOC6599357|XP_002024480.1|DPER
OG0000708	LOC115768226|XP_030568613.1|DNOV	LOC6599101|XP_026849275.1|DPER
OG0000708	LOC115768754|XP_030569301.1|DNOV	LOC6597376|XP_026846533.1|DPER
OG0000709	LOC115772080|XP_030573893.1|DNOV	LOC6595308|XP_002020435.1|DPER
OG0000709	LOC115765127|XP_030564382.1|DNOV	LOC6598385|XP_026846195.1|DPER
OG0000710	LOC115761269|XP_030558842.1|DNOV	LOC6594349|XP_002019528.1|DPER
OG0000710	LOC115760563|XP_030557829.1|DNOV	LOC6592245|XP_002017596.1|DPER
OG0000711	LOC115770356|XP_030571454.1|DNOV	LOC6604737|XP_002029610.2|DPER
OG0000711	LOC115766879|XP_030566804.1|DNOV	LOC6599996|XP_002025154.2|DPER
OG0000712	LOC115763821|XP_030562431.1|DNOV	LOC6594409|XP_002019673.2|DPER
OG0000712	LOC115763808|XP_030562412.1|DNOV	LOC6594213|XP_002019672.1|DPER
OG0000713	LOC115764013|XP_030562700.1|DNOV	LOC6587653|XP_026850225.1|DPER
OG0000713	LOC115760403|XP_030557562.1|DNOV, LOC115761341|XP_030558940.1|DNOV	LOC6601565|XP_002026685.1|DPER
OG0000714	LOC115767258|XP_030567334.1|DNOV	LOC6598443|XP_002023570.1|DPER
OG0000714	LOC115766920|XP_030566864.1|DNOV	LOC6599667|XP_002024799.1|DPER
OG0000715	LOC115767911|XP_030568145.1|DNOV	LOC6594763|XP_002020100.1|DPER, LOC6604406|XP_002029307.2|DPER, LOC6593922|XP_002018683.2|DPER
OG0000716	LOC115766904|XP_030566842.1|DNOV	LOC6600355|XP_002025479.1|DPER
OG0000716	LOC115770095|XP_030571064.1|DNOV	LOC6597000|XP_002022247.1|DPER
OG0000717	LOC115770325|XP_030571422.1|DNOV	LOC113566502|XP_026848197.1|DPER
OG0000718	LOC115767954|XP_030568199.1|DNOV	LOC6602561|XP_026846851.1|DPER
OG0000718	LOC115759744|XP_030556642.1|DNOV	LOC6601990|XP_026846840.1|DPER
OG0000719	LOC115769501|XP_030570181.1|DNOV	LOC6602776|XP_002027833.2|DPER
OG0000719	LOC115770340|XP_030571437.1|DNOV	LOC6600262|XP_002025427.2|DPER
OG0000720	LOC115761607|XP_030559269.1|DNOV	LOC6587685|XP_002012966.2|DPER
OG0000721	LOC115758993|XP_030555655.1|DNOV, LOC115759022|XP_030555694.1|DNOV	LOC6588779|XP_002014250.1|DPER
OG0000722	LOC115758058|XP_030554432.1|DNOV	LOC6601302|XP_002026340.2|DPER
OG0000723	LOC115759857|XP_030556861.1|DNOV	LOC6603249|XP_002028226.1|DPER
OG0000723	LOC115760820|XP_030558199.1|DNOV	LOC6591103|XP_002016257.1|DPER, LOC6591102|XP_002016256.1|DPER
OG0000724	LOC115765413|XP_030564817.1|DNOV	LOC6597728|XP_002023000.2|DPER
OG0000724	LOC115757761|XP_030554032.1|DNOV	LOC113565135|XP_026841851.1|DPER
OG0000726	LOC115761420|XP_030559040.1|DNOV	LOC6591837|XP_002017205.1|DPER
OG0000726	LOC115761562|XP_030559207.1|DNOV	LOC6591836|XP_002017204.1|DPER
OG0000727	LOC115759495|XP_030556294.1|DNOV, LOC115759528|XP_030556337.1|DNOV	LOC6594229|XP_026850321.1|DPER
OG0000728	LOC115764296|XP_030563089.1|DNOV	LOC6599965|XP_002025042.1|DPER
OG0000728	LOC115761866|XP_030559724.1|DNOV	LOC6594909|XP_002020117.2|DPER
OG0000729	LOC115761639|XP_030559332.1|DNOV	LOC113564930|XP_026840224.1|DPER
OG0000729	LOC115761640|XP_030559334.1|DNOV	LOC113565756|XP_026844628.1|DPER
OG0000730	LOC115769489|XP_030570171.1|DNOV	LOC113565668|XP_026844174.1|DPER
OG0000730	LOC115759999|XP_030557016.1|DNOV	LOC6588948|XP_026843905.1|DPER
OG0000731	LOC115766954|XP_030566901.1|DNOV	LOC6599739|XP_002024809.1|DPER
OG0000731	LOC115760800|XP_030558156.1|DNOV	LOC6602114|XP_002027128.1|DPER
OG0000732	LOC115771111|XP_030572531.1|DNOV	LOC6600555|XP_026847501.1|DPER
OG0000732	LOC115771170|XP_030572613.1|DNOV	LOC6600556|XP_002025709.2|DPER
OG0000733	LOC115764230|XP_030563007.1|DNOV	LOC6594844|XP_002020248.1|DPER
OG0000733	LOC115769923|XP_030570808.1|DNOV	LOC6600336|XP_002025345.2|DPER
OG0000734	LOC115770494|XP_030571643.1|DNOV	LOC6603302|XP_026849869.1|DPER
OG0000735	LOC115768279|XP_030568676.1|DNOV	LOC6596910|XP_002021871.1|DPER
OG0000735	LOC115763462|XP_030561898.1|DNOV	LOC6589235|XP_026844882.1|DPER
OG0000736	LOC115759738|XP_030556630.1|DNOV	LOC6589180|XP_002015182.2|DPER
OG0000736	LOC115760034|XP_030557061.1|DNOV	LOC6589179|XP_026844979.1|DPER
OG0000737	LOC115761593|XP_030559253.1|DNOV	LOC6590400|XP_026841044.1|DPER
OG0000738	LOC115758638|XP_030555234.1|DNOV	LOC6589558|XP_002015267.1|DPER
OG0000738	LOC115763430|XP_030561851.1|DNOV	LOC6593905|XP_002018782.1|DPER
OG0000739	LOC115764718|XP_030563777.1|DNOV	LOC6591561|XP_026841282.1|DPER
OG0000740	LOC115769090|XP_030569661.1|DNOV	LOC6602918|XP_026846872.1|DPER
OG0000740	LOC115766145|XP_030565840.1|DNOV	LOC6594597|XP_026850661.1|DPER
OG0000741	LOC115765269|XP_030564618.1|DNOV	LOC6588370|XP_002012927.1|DPER, LOC113566295|XP_026847087.1|DPER
OG0000742	LOC115764314|XP_030563112.1|DNOV	LOC6599377|XP_026847199.1|DPER
OG0000742	LOC115764380|XP_030563201.1|DNOV	LOC6599376|XP_026847170.1|DPER
OG0000743	LOC115769862|XP_030570720.1|DNOV	LOC6601019|XP_026849767.1|DPER
OG0000744	LOC115758878|XP_030555536.1|DNOV, LOC115765428|XP_030564837.1|DNOV, LOC115772042|XP_030573842.1|DNOV	LOC6602072|XP_002027150.1|DPER
OG0000745	LOC115762188|XP_030560171.1|DNOV	LOC6593079|XP_002017892.1|DPER
OG0000746	LOC115759535|XP_030556350.1|DNOV	LOC6590129|XP_002016240.1|DPER
OG0000747	LOC115771562|XP_030573172.1|DNOV	LOC6596163|XP_026845334.1|DPER
OG0000747	LOC115771507|XP_030573096.1|DNOV	LOC6596166|XP_002021143.1|DPER
OG0000748	LOC115759171|XP_030555903.1|DNOV	LOC6596392|XP_002021545.2|DPER
OG0000748	LOC115768456|XP_030568879.1|DNOV	LOC6596749|XP_002021932.2|DPER
OG0000750	LOC115760681|XP_030558007.1|DNOV	LOC6590010|XP_002015463.2|DPER, LOC6590245|XP_002016537.2|DPER
OG0000750	LOC115761941|XP_030559835.1|DNOV	LOC6594915|XP_026845873.1|DPER
OG0000751	LOC115762100|XP_030560061.1|DNOV	LOC6593181|XP_026841496.1|DPER
OG0000751	LOC115762098|XP_030560058.1|DNOV, LOC115762099|XP_030560060.1|DNOV	LOC6593180|XP_026842529.1|DPER
OG0000752	LOC115765619|XP_030565129.1|DNOV	LOC6594305|XP_002019803.1|DPER
OG0000753	LOC115771734|XP_030573420.1|DNOV	LOC6598725|XP_002023872.1|DPER
OG0000754	LOC115767236|XP_030567297.1|DNOV	LOC6597690|XP_026846395.1|DPER
OG0000754	LOC115768063|XP_030568366.1|DNOV	LOC6599418|XP_002024468.1|DPER
OG0000755	LOC115761466|XP_030559092.1|DNOV	LOC6587525|XP_002014040.2|DPER
OG0000755	LOC115761465|XP_030559091.1|DNOV	LOC6587569|XP_002014041.2|DPER
OG0000757	LOC115766959|XP_030566907.1|DNOV	LOC6602948|XP_026848752.1|DPER
OG0000758	LOC115762699|XP_030560883.1|DNOV	LOC6599811|XP_026847287.1|DPER
OG0000759	LOC115769665|XP_030570438.1|DNOV	LOC6601195|XP_026848183.1|DPER
OG0000759	LOC115769803|XP_030570631.1|DNOV	LOC6601192|XP_026849949.1|DPER
OG0000761	LOC115763290|XP_030561638.1|DNOV	LOC113564874|XP_026844497.1|DPER
OG0000761	LOC115763289|XP_030561634.1|DNOV	LOC6588706|XP_026844499.1|DPER, LOC113565892|XP_026845057.1|DPER
OG0000762	LOC115758576|XP_030555153.1|DNOV	LOC6593836|XP_002018698.2|DPER
OG0000763	LOC115758418|XP_030554926.1|DNOV	LOC6593415|XP_002018594.1|DPER
OG0000763	LOC115758420|XP_030554929.1|DNOV	LOC6593457|XP_002018595.1|DPER
OG0000764	LOC115766828|XP_030566724.1|DNOV	LOC6598303|XP_026846327.1|DPER
OG0000765	LOC115765810|XP_030565392.1|DNOV	LOC6599524|XP_002024651.1|DPER
OG0000765	LOC115764248|XP_030563026.1|DNOV	LOC6596692|XP_002021961.1|DPER
OG0000766	LOC115763247|XP_030561585.1|DNOV	LOC6593521|XP_026843096.1|DPER
OG0000766	LOC115765161|XP_030564431.1|DNOV	LOC6602757|XP_026847724.1|DPER
OG0000767	LOC115759491|XP_030556289.1|DNOV, LOC115771502|XP_030573088.1|DNOV	LOC6602354|XP_026848587.1|DPER
OG0000768	LOC115770428|XP_030571556.1|DNOV	LOC6595978|XP_002021044.1|DPER
OG0000769	LOC115761515|XP_030559144.1|DNOV	LOC6591780|XP_002017141.1|DPER
OG0000769	LOC115765262|XP_030564601.1|DNOV	LOC6597849|XP_002023011.1|DPER
OG0000771	LOC115767118|XP_030567133.1|DNOV	LOC6601965|XP_002026995.1|DPER
OG0000772	LOC115760514|XP_030557737.1|DNOV, LOC115770784|XP_030572064.1|DNOV	LOC6591157|XP_026842414.1|DPER, LOC113565075|XP_026841294.1|DPER
OG0000773	LOC115763309|XP_030561668.1|DNOV	LOC6590132|XP_026842242.1|DPER, LOC113566206|XP_026846632.1|DPER
OG0000774	LOC115760712|XP_030558043.1|DNOV	LOC6590425|XP_002016597.1|DPER
OG0000775	LOC115758196|XP_030554600.1|DNOV	LOC113565167|XP_026842180.1|DPER
OG0000775	LOC115765055|XP_030564300.1|DNOV	LOC6602047|XP_026842466.1|DPER, LOC6590522|XP_002016451.2|DPER
OG0000776	LOC115763157|XP_030561468.1|DNOV, LOC115767438|XP_030567592.1|DNOV	LOC113565848|XP_026845037.1|DPER, LOC113565836|XP_026844982.1|DPER
OG0000778	LOC115761486|XP_030559113.1|DNOV, LOC115760371|XP_030557524.1|DNOV	LOC6591731|XP_002016809.1|DPER
OG0000779	LOC115765327|XP_030564688.1|DNOV	LOC6601764|XP_026846923.1|DPER
OG0000780	LOC115761471|XP_030559101.1|DNOV	LOC6602075|XP_002027153.1|DPER, LOC6602076|XP_002027154.1|DPER
OG0000781	LOC115768601|XP_030569112.1|DNOV	LOC6596856|XP_026846021.1|DPER
OG0000781	LOC115770411|XP_030571532.1|DNOV	LOC6603262|XP_002028236.1|DPER
OG0000782	LOC115770378|XP_030571487.1|DNOV	LOC6595938|XP_002020988.1|DPER
OG0000782	LOC115768800|XP_030569356.1|DNOV	LOC6600071|XP_002025195.1|DPER
OG0000783	LOC115757668|XP_030553846.1|DNOV	LOC6596007|XP_002020996.2|DPER
OG0000783	LOC115768769|XP_030569319.1|DNOV	LOC6598279|XP_002023302.1|DPER
OG0000784	LOC115771010|XP_030572376.1|DNOV	LOC6601415|XP_002026484.2|DPER
OG0000784	LOC115767011|XP_030566993.1|DNOV	LOC6598155|XP_002023492.1|DPER
OG0000785	LOC115764812|XP_030563918.1|DNOV	LOC6587255|XP_026850789.1|DPER, LOC6587251|XP_002013052.1|DPER
OG0000786	LOC115769035|XP_030569602.1|DNOV	LOC6597691|XP_026846572.1|DPER
OG0000786	LOC115761690|XP_030559416.1|DNOV	LOC6604641|XP_026841759.1|DPER
OG0000787	LOC115769980|XP_030570901.1|DNOV	LOC6599836|XP_002024855.1|DPER
OG0000788	LOC115771250|XP_030572710.1|DNOV	LOC113565626|XP_026843947.1|DPER, LOC6597135|XP_026845221.1|DPER, LOC6587394|XP_002013271.1|DPER
OG0000789	LOC115759311|XP_030556081.1|DNOV	LOC6596544|XP_002021681.2|DPER
OG0000790	LOC115765455|XP_030564879.1|DNOV	LOC6595598|XP_002020946.1|DPER
OG0000791	LOC115764900|XP_030564051.1|DNOV	LOC6595155|XP_026850677.1|DPER
OG0000792	LOC115758943|XP_030555602.1|DNOV	LOC6595629|XP_002020703.1|DPER
OG0000793	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV	LOC6594628|XP_002019474.1|DPER, LOC6599238|XP_026848262.1|DPER, LOC6604313|XP_002029224.2|DPER
OG0000794	LOC115768823|XP_030569380.1|DNOV	LOC6599935|XP_026849197.1|DPER
OG0000795	LOC115768361|XP_030568789.1|DNOV	LOC6600079|XP_002025171.1|DPER
OG0000795	LOC115767914|XP_030568144.1|DNOV	LOC6594526|XP_002019418.1|DPER
OG0000796	LOC115759457|XP_030556249.1|DNOV	LOC6588117|XP_026841940.1|DPER
OG0000796	LOC115768315|XP_030568724.1|DNOV	LOC6602891|XP_002027914.1|DPER
OG0000797	LOC115761700|XP_030559433.1|DNOV	LOC6591949|XP_002017493.1|DPER
OG0000798	LOC115764575|XP_030563573.1|DNOV	LOC6593100|XP_026841074.1|DPER, LOC6593098|XP_002017881.1|DPER
OG0000799	LOC115766475|XP_030566280.1|DNOV	LOC6600033|XP_002025080.1|DPER
OG0000800	LOC115769587|XP_030570323.1|DNOV, LOC115769807|XP_030570635.1|DNOV, LOC115769806|XP_030570634.1|DNOV	LOC113566723|XP_026849420.1|DPER, LOC6599543|XP_026849419.1|DPER
OG0000801	LOC115766537|XP_030566365.1|DNOV	LOC6590365|XP_002015845.1|DPER
OG0000802	LOC115767572|XP_030567718.1|DNOV	LOC6603113|XP_002028130.1|DPER
OG0000803	LOC115760118|XP_030557173.1|DNOV	LOC6596574|XP_002021661.1|DPER
OG0000803	LOC115770208|XP_030571262.1|DNOV	LOC6603294|XP_002028275.1|DPER
OG0000804	LOC115757940|XP_030554271.1|DNOV	LOC6590678|XP_026842072.1|DPER
OG0000804	LOC115763734|XP_030562293.1|DNOV, LOC115763730|XP_030562285.1|DNOV	LOC6591666|XP_002016995.1|DPER
OG0000805	LOC115760979|XP_030558442.1|DNOV	LOC6590378|XP_026841761.1|DPER
OG0000806	LOC115759138|XP_030555846.1|DNOV	LOC6595696|XP_002020722.2|DPER
OG0000807	LOC115761917|XP_030559795.1|DNOV	LOC6595675|XP_026844050.1|DPER
OG0000808	LOC115757753|XP_030554018.1|DNOV	LOC6595323|XP_002020450.2|DPER, LOC6595317|XP_026851231.1|DPER, LOC6595325|XP_002020452.1|DPER, LOC113567463|XP_026851226.1|DPER, LOC6595318|XP_026850731.1|DPER, LOC6595316|XP_002020443.2|DPER, LOC6595324|XP_026849148.1|DPER
OG0000810	LOC115762104|XP_030560066.1|DNOV	LOC6591013|XP_002015578.1|DPER
OG0000811	LOC115772069|XP_030573880.1|DNOV	LOC6594686|XP_002019321.1|DPER
OG0000811	LOC115762513|XP_030560618.1|DNOV	LOC6590095|XP_026841071.1|DPER
OG0000812	LOC115766315|XP_030566058.1|DNOV	LOC6602038|XP_002027087.2|DPER, LOC6603401|XP_026845881.1|DPER, LOC6602037|XP_002027086.2|DPER, LOC6603400|XP_002028384.1|DPER, LOC113566086|XP_026845864.1|DPER
OG0000813	LOC115759557|XP_030556384.1|DNOV	LOC6592962|XP_002017964.1|DPER
OG0000813	LOC115765946|XP_030565552.1|DNOV	LOC6588976|XP_026844324.1|DPER
OG0000814	LOC115760150|XP_030557221.1|DNOV	LOC6589341|XP_002015317.1|DPER
OG0000815	LOC115765914|XP_030565520.1|DNOV	LOC6593305|XP_002018648.1|DPER
OG0000816	LOC115768189|XP_030568559.1|DNOV	LOC6600749|XP_002025787.1|DPER
OG0000816	LOC115761327|XP_030558920.1|DNOV	LOC6594347|XP_002019526.1|DPER
OG0000817	LOC115770564|XP_030571736.1|DNOV, LOC115762540|XP_030560674.1|DNOV	LOC6591651|XP_002016864.1|DPER
OG0000817	LOC115770567|XP_030571740.1|DNOV	LOC6591650|XP_002016863.1|DPER
OG0000818	LOC115768231|XP_030568617.1|DNOV	LOC6602750|XP_002027779.2|DPER
OG0000819	LOC115766883|XP_030566813.1|DNOV	LOC6597590|XP_026848948.1|DPER
OG0000819	LOC115766885|XP_030566816.1|DNOV	LOC6597591|XP_002022778.2|DPER
OG0000820	LOC115760401|XP_030557564.1|DNOV	LOC6592521|XP_026841340.1|DPER
OG0000821	LOC115761388|XP_030559000.1|DNOV	LOC6587412|XP_002013866.1|DPER
OG0000821	LOC115757990|XP_030554343.1|DNOV	LOC6591222|XP_002015893.1|DPER
OG0000822	LOC115763575|XP_030562053.1|DNOV	LOC6593791|XP_002018711.1|DPER
OG0000824	LOC115760176|XP_030557260.1|DNOV	LOC6589382|XP_002015054.2|DPER, LOC6597672|XP_026848904.1|DPER, LOC6603274|XP_026845942.1|DPER, LOC6597608|XP_026848952.1|DPER, LOC113566636|XP_026848954.1|DPER, LOC6600726|XP_002025796.2|DPER
OG0000825	LOC115771178|XP_030572623.1|DNOV	LOC6601417|XP_002026486.1|DPER
OG0000825	LOC115763109|XP_030561413.1|DNOV	LOC6596506|XP_002021580.1|DPER
OG0000826	LOC115769894|XP_030570811.1|DNOV	LOC6591089|XP_002016121.1|DPER
OG0000828	LOC115771967|XP_030573739.1|DNOV	LOC113564932|XP_026840243.1|DPER, LOC6587249|XP_026851022.1|DPER
OG0000829	LOC115769821|XP_030570652.1|DNOV	LOC113566884|XP_026849850.1|DPER, LOC113566883|XP_026849849.1|DPER, LOC113566859|XP_026849822.1|DPER, LOC113566842|XP_026849811.1|DPER, LOC113566078|XP_026845807.1|DPER, LOC6602337|XP_026848570.1|DPER, LOC113567087|XP_026850068.1|DPER, LOC113566905|XP_026849913.1|DPER, LOC113566918|XP_026849930.1|DPER, LOC113566893|XP_026849854.1|DPER, LOC113567315|XP_026850448.1|DPER, LOC113567295|XP_026850437.1|DPER, LOC113567314|XP_026850447.1|DPER, LOC113567316|XP_026850449.1|DPER, LOC113567225|XP_026850200.1|DPER, LOC113567226|XP_026850201.1|DPER, LOC113566860|XP_026849823.1|DPER, LOC113567223|XP_026850198.1|DPER, LOC113566880|XP_026849846.1|DPER, LOC113566825|XP_026849780.1|DPER, LOC113566442|XP_026847748.1|DPER, LOC113566533|XP_026848360.1|DPER, LOC113566858|XP_026849821.1|DPER, LOC113566783|XP_026849678.1|DPER, LOC113566786|XP_026849681.1|DPER, LOC113567044|XP_026850049.1|DPER, LOC113566787|XP_026849682.1|DPER, LOC113566805|XP_026849769.1|DPER, LOC113566784|XP_026849679.1|DPER, LOC113566841|XP_026849810.1|DPER, LOC113567086|XP_026850067.1|DPER, LOC113566080|XP_026845808.1|DPER, LOC113567260|XP_026850324.1|DPER, LOC113566856|XP_026849819.1|DPER, LOC113566861|XP_026849824.1|DPER, LOC113567085|XP_026850066.1|DPER, LOC113567224|XP_026850199.1|DPER, LOC113567003|XP_026850027.1|DPER, LOC113566864|XP_026849828.1|DPER, LOC113566879|XP_026849845.1|DPER, LOC113566785|XP_026849680.1|DPER, LOC113566854|XP_026849817.1|DPER, LOC113566862|XP_026849825.1|DPER, LOC113566881|XP_026849847.1|DPER, LOC113566855|XP_026849818.1|DPER, LOC113566853|XP_026849816.1|DPER, LOC113566882|XP_026849848.1|DPER, LOC113566969|XP_026850013.1|DPER, LOC113566878|XP_026849842.1|DPER
OG0000830	LOC115768221|XP_030568606.1|DNOV	LOC6597338|XP_026846485.1|DPER
OG0000831	LOC115757845|XP_030554139.1|DNOV	LOC6592813|XP_002017610.1|DPER
OG0000832	LOC115760755|XP_030558093.1|DNOV	LOC6600898|XP_002025962.1|DPER
OG0000832	LOC115758705|XP_030555313.1|DNOV	LOC6593940|XP_002019006.1|DPER
OG0000833	LOC115771385|XP_030572930.1|DNOV	LOC6601512|XP_026847973.1|DPER
OG0000834	LOC115765002|XP_030564208.1|DNOV, LOC115764991|XP_030564187.1|DNOV	LOC6595001|XP_002020458.1|DPER
OG0000835	LOC115770265|XP_030571343.1|DNOV	LOC6596106|XP_026845571.1|DPER
OG0000836	LOC115759923|XP_030556919.1|DNOV	LOC6593736|XP_002018994.1|DPER, LOC6588819|XP_026844483.1|DPER
OG0000837	LOC115765308|XP_030564663.1|DNOV	LOC6597555|XP_026848902.1|DPER
OG0000838	LOC115759831|XP_030556783.1|DNOV	LOC113565839|XP_026844974.1|DPER
OG0000838	LOC115760019|XP_030557041.1|DNOV	LOC113565840|XP_026844975.1|DPER
OG0000839	LOC115763825|XP_030562438.1|DNOV	LOC6588158|XP_002014122.1|DPER
OG0000840	LOC115768813|XP_030569370.1|DNOV	LOC6597491|XP_002022727.1|DPER
OG0000841	LOC115772088|XP_030573907.1|DNOV	LOC6594661|XP_026839925.1|DPER
OG0000841	LOC115772107|XP_030573932.1|DNOV	LOC6594664|XP_026851058.1|DPER
OG0000842	LOC115772086|XP_030573904.1|DNOV	LOC6594960|XP_002020328.1|DPER
OG0000843	LOC115761035|XP_030558512.1|DNOV	LOC6590498|XP_002015647.1|DPER
OG0000844	LOC115759435|XP_030556210.1|DNOV	LOC6594387|XP_002019479.1|DPER
OG0000845	LOC115766887|XP_030566818.1|DNOV	LOC6599990|XP_026849223.1|DPER, LOC6599992|XP_026849221.1|DPER
OG0000846	LOC115764958|XP_030564140.1|DNOV	LOC6595165|XP_002020292.1|DPER
OG0000847	LOC115758681|XP_030555282.1|DNOV, LOC115761151|XP_030558681.1|DNOV	LOC6592365|XP_026841411.1|DPER, LOC6600967|XP_002026005.1|DPER
OG0000848	LOC115760134|XP_030557194.1|DNOV	LOC6589833|XP_002014883.1|DPER
OG0000848	LOC115758866|XP_030555515.1|DNOV	LOC6593611|XP_026842935.1|DPER
OG0000849	LOC115758922|XP_030555581.1|DNOV	LOC6589203|XP_002014693.2|DPER
OG0000849	LOC115765975|XP_030565591.1|DNOV	LOC6595483|XP_002020655.2|DPER
OG0000850	LOC115758786|XP_030555421.1|DNOV	LOC6591274|XP_026842882.1|DPER
OG0000850	LOC115758772|XP_030555401.1|DNOV	LOC6591273|XP_002016028.1|DPER
OG0000851	LOC115759814|XP_030556769.1|DNOV, LOC115760990|XP_030558461.1|DNOV	LOC6592625|XP_026842417.1|DPER, LOC6592626|XP_002018502.2|DPER, LOC113565197|XP_026842420.1|DPER
OG0000852	LOC115757739|XP_030553987.1|DNOV	LOC6591152|XP_002015921.1|DPER
OG0000852	LOC115757756|XP_030554028.1|DNOV	LOC6591150|XP_002015919.1|DPER
OG0000854	LOC115768795|XP_030569351.1|DNOV	LOC6600362|XP_026848380.1|DPER
OG0000855	LOC115768902|XP_030569479.1|DNOV	LOC6596771|XP_002021922.1|DPER
OG0000856	LOC115771525|XP_030573120.1|DNOV	LOC6603334|XP_002028318.2|DPER
OG0000857	LOC115766317|XP_030566066.1|DNOV	LOC6597893|XP_026846940.1|DPER
OG0000858	LOC115761304|XP_030558891.1|DNOV	LOC6587497|XP_002013881.2|DPER
OG0000860	LOC115762781|XP_030560992.1|DNOV	LOC6600603|XP_026847504.1|DPER
