Orthogroup	DNOV.longest_only	DERE.longest_only
OG0002170	LOC115766792|XP_030566671.1|DNOV	LOC6555870|XP_026839059.1|DERE
OG0002171	LOC115764846|XP_030563957.1|DNOV	LOC26526507|XP_026831785.1|DERE
OG0002172	LOC115764650|XP_030563688.1|DNOV	LOC6554619|XP_001982177.1|DERE
OG0002173	LOC115760169|XP_030557249.1|DNOV	LOC6543051|XP_001969904.1|DERE
OG0002174	LOC115771771|XP_030573486.1|DNOV	LOC6552138|XP_001979931.1|DERE
OG0002175	LOC115771772|XP_030573487.1|DNOV	LOC6552633|XP_001979930.1|DERE
OG0002176	LOC115770587|XP_030571775.1|DNOV	LOC6553900|XP_001979573.1|DERE
OG0002177	LOC115772103|XP_030573928.1|DNOV	LOC6552656|XP_001979855.1|DERE
OG0002178	LOC115771648|XP_030573312.1|DNOV	LOC6554807|XP_001981585.1|DERE
OG0002180	LOC115761563|XP_030559208.1|DNOV	LOC6555326|XP_001981213.2|DERE
OG0002181	LOC115765436|XP_030564862.1|DNOV	LOC6549795|XP_001977318.1|DERE
OG0002182	LOC115764119|XP_030562841.1|DNOV	LOC6553577|XP_015009618.2|DERE
OG0002183	LOC115764565|XP_030563550.1|DNOV	LOC6547203|XP_001974789.1|DERE
OG0002184	LOC115764609|XP_030563620.1|DNOV	LOC6552608|XP_001979888.1|DERE
OG0002185	LOC115765021|XP_030564235.1|DNOV	LOC6553094|XP_026833944.1|DERE
OG0002186	LOC115759202|XP_030555948.1|DNOV	LOC6543493|XP_001969511.1|DERE
OG0002187	LOC115761174|XP_030558696.1|DNOV	LOC6555168|XP_001982266.1|DERE
OG0002188	LOC115759083|XP_030555779.1|DNOV	LOC6548119|XP_001976533.1|DERE
OG0002189	LOC115761861|XP_030559714.1|DNOV	LOC26526499|XP_015014290.1|DERE
OG0002190	LOC115761586|XP_030559236.1|DNOV	LOC6555203|XP_001982071.1|DERE
OG0002191	LOC115770497|XP_030571651.1|DNOV	LOC6546301|XP_026833000.1|DERE
OG0002192	LOC115768356|XP_030568787.1|DNOV	LOC6546319|XP_001972827.1|DERE
OG0002193	LOC115762018|XP_030559945.1|DNOV	LOC6552034|XP_001980679.1|DERE
OG0002194	LOC115761692|XP_030559418.1|DNOV	LOC6554357|XP_001981532.1|DERE
OG0002195	LOC115764101|XP_030562814.1|DNOV	LOC6554348|XP_001982046.1|DERE
OG0002196	LOC115765666|XP_030565184.1|DNOV	LOC6551765|XP_001980649.1|DERE
OG0002197	LOC115762742|XP_030560939.1|DNOV	LOC6544639|XP_001970974.2|DERE
OG0002198	LOC115761438|XP_030559066.1|DNOV	LOC6553605|XP_026839437.1|DERE
OG0002199	LOC115757664|XP_030553841.1|DNOV	LOC6552924|XP_001980997.1|DERE
OG0002202	LOC115764031|XP_030562723.1|DNOV	LOC6553393|XP_026832119.1|DERE
OG0002203	LOC115771642|XP_030573302.1|DNOV	LOC6552139|XP_001979932.3|DERE
OG0002204	LOC115757682|XP_030553880.1|DNOV	LOC6555448|XP_001981892.1|DERE
OG0002205	LOC115761743|XP_030559495.1|DNOV	LOC6553203|XP_001980296.1|DERE
OG0002206	LOC115761451|XP_030559078.1|DNOV	LOC6554915|XP_001982237.1|DERE
OG0002207	LOC115764159|XP_030562897.1|DNOV	LOC6555453|XP_001981453.3|DERE
OG0002208	LOC115764016|XP_030562705.1|DNOV	LOC6555455|XP_001981455.1|DERE
OG0002209	LOC115767546|XP_030567688.1|DNOV	LOC6551540|XP_001978452.1|DERE
OG0002210	LOC115757688|XP_030553886.1|DNOV	LOC6552712|XP_026831603.1|DERE
OG0002211	LOC115761796|XP_030559595.1|DNOV	LOC6552747|XP_026839373.1|DERE
OG0002212	LOC115764968|XP_030564152.1|DNOV	LOC6554067|XP_001979577.1|DERE
OG0002213	LOC115765589|XP_030565099.1|DNOV	LOC6553183|XP_001979102.1|DERE
OG0002214	LOC115771919|XP_030573672.1|DNOV	LOC6552940|XP_001981017.3|DERE
OG0002215	LOC115757721|XP_030553947.1|DNOV	LOC6552819|XP_026831444.1|DERE
OG0002216	LOC115760321|XP_030557471.1|DNOV	LOC6554599|XP_001981334.1|DERE
OG0002217	LOC115757719|XP_030553944.1|DNOV	LOC6552769|XP_001979954.1|DERE
OG0002218	LOC115767965|XP_030568224.1|DNOV	LOC6550825|XP_001978083.1|DERE
OG0002219	LOC115761424|XP_030559045.1|DNOV	LOC6553475|XP_026831678.1|DERE
OG0002220	LOC115761462|XP_030559089.1|DNOV	LOC6553474|XP_001980268.2|DERE
OG0002221	LOC115769484|XP_030570162.1|DNOV	LOC6545830|XP_026833942.1|DERE
OG0002222	LOC115760184|XP_030557277.1|DNOV	LOC6548260|XP_001976625.2|DERE
OG0002223	LOC115762514|XP_030560623.1|DNOV	LOC6548683|XP_026836616.1|DERE
OG0002224	LOC115764588|XP_030563603.1|DNOV	LOC6541082|XP_026834935.1|DERE
OG0002225	LOC115767921|XP_030568153.1|DNOV	LOC6544055|XP_026833391.1|DERE
OG0002226	LOC115758386|XP_030554897.1|DNOV	LOC6541471|XP_001970746.1|DERE
OG0002227	LOC115763611|XP_030562128.1|DNOV	LOC6542537|XP_026834120.1|DERE
OG0002228	LOC115758009|XP_030554366.1|DNOV	LOC6541455|XP_001970492.1|DERE
OG0002229	LOC115760574|XP_030557851.1|DNOV	LOC6548569|XP_001976641.2|DERE
OG0002230	LOC115762474|XP_030560552.1|DNOV	LOC6546667|XP_001975860.1|DERE
OG0002231	LOC115762300|XP_030560327.1|DNOV	LOC6542927|XP_001970649.1|DERE
OG0002232	LOC115758245|XP_030554664.1|DNOV	LOC6547660|XP_001974987.1|DERE
OG0002233	LOC115769382|XP_030570037.1|DNOV	LOC6545012|XP_001972539.2|DERE
OG0002235	LOC115760578|XP_030557857.1|DNOV	LOC6548470|XP_026836561.1|DERE
OG0002236	LOC115760532|XP_030557775.1|DNOV	LOC6548056|XP_001976517.2|DERE
OG0002237	LOC115760432|XP_030557605.1|DNOV	LOC6548400|XP_026836443.1|DERE
OG0002238	LOC115771249|XP_030572713.1|DNOV	LOC6541031|XP_015014715.1|DERE
OG0002239	LOC115760498|XP_030557709.1|DNOV	LOC6546726|XP_001975879.1|DERE
OG0002240	LOC115761155|XP_030558688.1|DNOV	LOC6548078|XP_001975170.1|DERE
OG0002241	LOC115769618|XP_030570375.1|DNOV	LOC6545820|XP_001972173.2|DERE
OG0002242	LOC115767144|XP_030567172.1|DNOV	LOC6545674|XP_001971656.1|DERE
OG0002243	LOC115757748|XP_030554004.1|DNOV	LOC6553722|XP_001979433.1|DERE
OG0002244	LOC115769986|XP_030570912.1|DNOV	LOC6544035|XP_001972338.1|DERE
OG0002245	LOC115767908|XP_030568141.1|DNOV	LOC6543945|XP_001971402.3|DERE
OG0002246	LOC115764131|XP_030562866.1|DNOV	LOC6543118|XP_026835007.1|DERE
OG0002247	LOC115762486|XP_030560624.1|DNOV	LOC26527057|XP_015012905.1|DERE
OG0002248	LOC115762593|XP_030560741.1|DNOV	LOC6543887|XP_026833911.1|DERE
OG0002249	LOC115767128|XP_030567150.1|DNOV	LOC26527080|XP_015014393.1|DERE
OG0002250	LOC115762314|XP_030560341.1|DNOV	LOC6547824|XP_001974972.1|DERE
OG0002251	LOC115762315|XP_030560342.1|DNOV	LOC6547822|XP_026836725.1|DERE
OG0002252	LOC115762296|XP_030560321.1|DNOV	LOC6547635|XP_026836719.1|DERE
OG0002253	LOC115770602|XP_030571837.1|DNOV	LOC26526461|XP_015012805.1|DERE
OG0002254	LOC115761598|XP_030559258.1|DNOV	LOC6554486|XP_001981931.1|DERE
OG0002255	LOC115769131|XP_030569697.1|DNOV	LOC6550392|XP_001977774.1|DERE
OG0002257	LOC115762185|XP_030560165.1|DNOV	LOC6547278|XP_026837132.1|DERE
OG0002258	LOC115770857|XP_030572157.1|DNOV	LOC6544800|XP_001971519.1|DERE
OG0002259	LOC115768105|XP_030568465.1|DNOV	LOC6550691|XP_026837358.1|DERE
OG0002260	LOC115769292|XP_030569882.1|DNOV	LOC6545489|XP_026832831.1|DERE
OG0002261	LOC115771390|XP_030572935.1|DNOV	LOC6545523|XP_001973364.1|DERE
OG0002262	LOC115758233|XP_030554645.1|DNOV	LOC6542982|XP_026835098.1|DERE
OG0002263	LOC115767697|XP_030567851.1|DNOV	LOC6544894|XP_001973182.1|DERE
OG0002264	LOC115760177|XP_030557265.1|DNOV	LOC6548639|XP_001976627.1|DERE
OG0002265	LOC115762931|XP_030561172.1|DNOV	LOC6543584|XP_026832678.1|DERE
OG0002266	LOC115770288|XP_030571383.1|DNOV	LOC6545781|XP_001973417.2|DERE
OG0002267	LOC115771024|XP_030572410.1|DNOV	LOC6545154|XP_026833194.1|DERE
OG0002268	LOC115769625|XP_030570392.1|DNOV	LOC6543620|XP_001973606.1|DERE
OG0002269	LOC115762313|XP_030560340.1|DNOV	LOC6549006|XP_001975470.1|DERE
OG0002270	LOC115761068|XP_030558547.1|DNOV	LOC6548773|XP_026836209.1|DERE
OG0002271	LOC115770252|XP_030571326.1|DNOV	LOC6544975|XP_026833188.1|DERE
OG0002272	LOC115762629|XP_030560791.1|DNOV	LOC6545965|XP_001971179.1|DERE
OG0002273	LOC115769329|XP_030569928.1|DNOV	LOC6543796|XP_026832294.1|DERE
OG0002274	LOC115769356|XP_030569990.1|DNOV	LOC6543690|XP_026833912.1|DERE
OG0002275	LOC115767122|XP_030567141.1|DNOV	LOC6543668|XP_001972966.1|DERE
OG0002276	LOC115765804|XP_030565368.1|DNOV	LOC6545670|XP_015013553.1|DERE
OG0002277	LOC115765817|XP_030565399.1|DNOV	LOC6545915|XP_001971139.1|DERE
OG0002278	LOC115769459|XP_030570132.1|DNOV	LOC6544336|XP_026832586.1|DERE
OG0002279	LOC115771466|XP_030573048.1|DNOV	LOC6545586|XP_026832628.1|DERE
OG0002280	LOC115771289|XP_030572772.1|DNOV	LOC6544150|XP_015013065.1|DERE
OG0002281	LOC115769798|XP_030570626.1|DNOV	LOC6544014|XP_001973014.1|DERE
OG0002282	LOC115762792|XP_030561005.1|DNOV	LOC26526608|XP_015014312.1|DERE
OG0002283	LOC115762155|XP_030560129.1|DNOV	LOC6547804|XP_001976421.1|DERE
OG0002284	LOC115764868|XP_030564007.1|DNOV	LOC6543327|XP_001970523.1|DERE
OG0002285	LOC115768612|XP_030569128.1|DNOV	LOC6551713|XP_001978520.1|DERE
OG0002286	LOC115766543|XP_030566374.1|DNOV	LOC6547319|XP_001976343.2|DERE
OG0002287	LOC115760664|XP_030557991.1|DNOV	LOC6548772|XP_026836429.1|DERE
OG0002288	LOC115770269|XP_030571347.1|DNOV	LOC6544976|XP_026832209.1|DERE
OG0002289	LOC115771150|XP_030572582.1|DNOV, LOC115771160|XP_030572593.1|DNOV	LOC6545868|XP_001971637.1|DERE
OG0002290	LOC115759349|XP_030556132.1|DNOV	LOC6541736|XP_026834749.1|DERE
OG0002291	LOC115762419|XP_030560474.1|DNOV	LOC6541574|XP_026834469.1|DERE
OG0002292	LOC115762125|XP_030560090.1|DNOV	LOC6542124|XP_026834964.1|DERE
OG0002293	LOC115760300|XP_030557451.1|DNOV	LOC6543328|XP_001970842.3|DERE
OG0002294	LOC115764901|XP_030564053.1|DNOV	LOC6552903|XP_001980986.1|DERE
OG0002295	LOC115758414|XP_030554922.1|DNOV	LOC6541416|XP_026835233.1|DERE
OG0002296	LOC115763412|XP_030561824.1|DNOV	LOC6541399|XP_026834512.1|DERE
OG0002297	LOC115766243|XP_030565966.1|DNOV, LOC115766151|XP_030565848.1|DNOV	LOC6553111|XP_001980017.3|DERE
OG0002298	LOC115761901|XP_030559780.1|DNOV	LOC6548111|XP_026836377.1|DERE
OG0002299	LOC115762184|XP_030560164.1|DNOV	LOC6547281|XP_001976148.1|DERE
OG0002300	LOC115758744|XP_030555360.1|DNOV	LOC6543215|XP_001968829.2|DERE
OG0002301	LOC115762979|XP_030561215.1|DNOV	LOC6548792|XP_015012013.1|DERE
OG0002302	LOC115758958|XP_030555619.1|DNOV	LOC6548876|XP_001973972.2|DERE
OG0002303	LOC115768608|XP_030569121.1|DNOV	LOC6555543|XP_001982412.1|DERE
OG0002304	LOC115759077|XP_030555768.1|DNOV	LOC6541973|XP_026834909.1|DERE
OG0002305	LOC115771447|XP_030573021.1|DNOV	LOC6545929|XP_001973481.1|DERE
OG0002306	LOC115763591|XP_030562073.1|DNOV	LOC6542204|XP_001969203.1|DERE
OG0002307	LOC115760180|XP_030557268.1|DNOV	LOC6542304|XP_026835130.1|DERE
OG0002308	LOC115763325|XP_030561686.1|DNOV	LOC6541344|XP_001969318.1|DERE
OG0002309	LOC115760187|XP_030557276.1|DNOV	LOC6540623|XP_026835562.1|DERE, LOC113564224|XP_026835610.1|DERE
OG0002310	LOC115765981|XP_030565602.1|DNOV	LOC6548796|XP_026836918.1|DERE
OG0002311	LOC115759220|XP_030555973.1|DNOV	LOC6548941|XP_026836853.1|DERE
OG0002312	LOC115763549|XP_030562027.1|DNOV	LOC6542302|XP_026835107.1|DERE
OG0002313	LOC115764187|XP_030562937.1|DNOV	LOC6549396|XP_001975614.2|DERE
OG0002314	LOC115761054|XP_030558530.1|DNOV	LOC6542649|XP_001970443.1|DERE
OG0002315	LOC115758036|XP_030554407.1|DNOV	LOC6546928|XP_001975999.1|DERE
OG0002316	LOC115758568|XP_030555139.1|DNOV	LOC6542702|XP_001969880.1|DERE
OG0002317	LOC115770069|XP_030571027.1|DNOV	LOC6545950|XP_001972797.2|DERE
OG0002318	LOC115758492|XP_030555033.1|DNOV	LOC6549229|XP_001974354.1|DERE
OG0002319	LOC115763506|XP_030561963.1|DNOV	LOC6542647|XP_001969664.1|DERE
OG0002320	LOC115758235|XP_030554653.1|DNOV	LOC6547659|XP_001974986.1|DERE
OG0002321	LOC115758070|XP_030554443.1|DNOV	LOC6546881|XP_001975964.2|DERE
OG0002322	LOC115763126|XP_030561432.1|DNOV	LOC6548898|XP_001974037.1|DERE
OG0002323	LOC115768567|XP_030569051.1|DNOV	LOC6548788|XP_026836422.1|DERE
OG0002324	LOC115771581|XP_030573198.1|DNOV	LOC6545526|XP_015012977.1|DERE
OG0002325	LOC115770031|XP_030570953.1|DNOV	LOC6544007|XP_026833175.1|DERE
OG0002326	LOC115770018|XP_030570934.1|DNOV	LOC6544008|XP_026832990.1|DERE
OG0002328	LOC115758854|XP_030555502.1|DNOV	LOC6548944|XP_015011971.1|DERE
OG0002329	LOC115765927|XP_030565533.1|DNOV	LOC6543188|XP_001968250.1|DERE
OG0002330	LOC115766002|XP_030565631.1|DNOV	LOC6542510|XP_001968252.1|DERE
OG0002331	LOC115765113|XP_030564362.1|DNOV	LOC6550266|XP_001977717.1|DERE
OG0002332	LOC115770126|XP_030571120.1|DNOV	LOC6546366|XP_001971327.1|DERE
OG0002333	LOC115762378|XP_030560418.1|DNOV	LOC6548435|XP_026835749.1|DERE
OG0002334	LOC115758765|XP_030555386.1|DNOV	LOC6542912|XP_001968848.1|DERE
OG0002335	LOC115764562|XP_030563546.1|DNOV	LOC6540767|XP_001970392.2|DERE
OG0002336	LOC115771565|XP_030573176.1|DNOV	LOC6545356|XP_001973296.1|DERE
OG0002337	LOC115762241|XP_030560244.1|DNOV	LOC6543345|XP_001969185.2|DERE
OG0002338	LOC115759833|XP_030556786.1|DNOV	LOC6542795|XP_026834640.1|DERE, LOC6541902|XP_026834641.1|DERE
OG0002339	LOC115765877|XP_030565475.1|DNOV	LOC6543045|XP_001968527.2|DERE
OG0002340	LOC115760197|XP_030557288.1|DNOV	LOC6541527|XP_001969794.2|DERE
OG0002341	LOC115760817|XP_030558194.1|DNOV	LOC6542838|XP_001969107.1|DERE
OG0002342	LOC115758399|XP_030554901.1|DNOV	LOC6540634|XP_015015105.1|DERE
OG0002343	LOC115758597|XP_030555179.1|DNOV	LOC6540689|XP_001968754.3|DERE
OG0002344	LOC115760288|XP_030557420.1|DNOV	LOC6543275|XP_026838604.1|DERE
OG0002345	LOC115762464|XP_030560532.1|DNOV	LOC6541714|XP_001970552.1|DERE
OG0002346	LOC115760083|XP_030557125.1|DNOV	LOC6542081|XP_001970102.1|DERE
OG0002347	LOC115760744|XP_030558081.1|DNOV	LOC6546893|XP_001975974.1|DERE
OG0002348	LOC115760179|XP_030557266.1|DNOV	LOC6543451|XP_001970277.1|DERE
OG0002349	LOC115762278|XP_030560300.1|DNOV	LOC26526305|XP_015015486.2|DERE
OG0002350	LOC115762463|XP_030560531.1|DNOV	LOC6542597|XP_001970553.1|DERE
OG0002351	LOC115760878|XP_030558300.1|DNOV	LOC6546813|XP_001975923.1|DERE
OG0002352	LOC115771089|XP_030572506.1|DNOV	LOC6546624|XP_001975840.1|DERE
OG0002353	LOC115758467|XP_030555000.1|DNOV	LOC6541615|XP_001970933.1|DERE
OG0002354	LOC115763052|XP_030561337.1|DNOV	LOC6542490|XP_001969251.1|DERE
OG0002355	LOC115758532|XP_030555083.1|DNOV	LOC6548606|XP_026838666.1|DERE
OG0002356	LOC115759832|XP_030556784.1|DNOV	LOC6547676|XP_001976224.1|DERE
OG0002357	LOC115771934|XP_030573694.1|DNOV	LOC6552858|XP_001979943.1|DERE
OG0002358	LOC115760105|XP_030557157.1|DNOV	LOC6542713|XP_001969421.1|DERE
OG0002359	LOC115766408|XP_030566187.1|DNOV	LOC6550879|XP_001976819.2|DERE
OG0002360	LOC115763178|XP_030561496.1|DNOV	LOC6546916|XP_001974119.1|DERE
OG0002361	LOC115768203|XP_030568579.1|DNOV	LOC6545763|XP_001973407.1|DERE
OG0002362	LOC115765554|XP_030565052.1|DNOV	LOC6541819|XP_015014831.1|DERE
OG0002363	LOC115760054|XP_030557092.1|DNOV	LOC6542663|XP_001970133.1|DERE
OG0002364	LOC115760053|XP_030557085.1|DNOV	LOC6542564|XP_026834141.1|DERE
OG0002365	LOC115760178|XP_030557261.1|DNOV	LOC6543435|XP_001970137.1|DERE
OG0002366	LOC115765452|XP_030564875.1|DNOV	LOC6540799|XP_026834658.1|DERE, LOC113564229|XP_026835615.1|DERE
OG0002367	LOC115759314|XP_030556084.1|DNOV	LOC6541375|XP_001968359.1|DERE
OG0002368	LOC115759212|XP_030555963.1|DNOV	LOC6543433|XP_001969505.1|DERE
OG0002369	LOC115768805|XP_030569361.1|DNOV	LOC6550454|XP_001977831.1|DERE
OG0002370	LOC115769213|XP_030569783.1|DNOV	LOC6540903|XP_001969550.2|DERE
OG0002371	LOC115769220|XP_030569793.1|DNOV	LOC6540913|XP_001969553.1|DERE
OG0002372	LOC115765457|XP_030564881.1|DNOV	LOC6541979|XP_001968648.2|DERE
OG0002373	LOC115758655|XP_030555252.1|DNOV	LOC6547231|XP_026835758.1|DERE
OG0002374	LOC115772037|XP_030573834.1|DNOV	LOC6554269|XP_015008964.1|DERE
OG0002375	LOC115763784|XP_030562364.1|DNOV	LOC6553434|XP_001979240.2|DERE
OG0002376	LOC115760189|XP_030557279.1|DNOV	LOC6542481|XP_026835490.1|DERE
OG0002377	LOC115759419|XP_030556176.1|DNOV	LOC6552404|XP_001978930.1|DERE
OG0002378	LOC115767960|XP_030568219.1|DNOV	LOC6545022|XP_001972612.1|DERE
OG0002379	LOC115758549|XP_030555105.1|DNOV, LOC115760149|XP_030557220.1|DNOV	LOC6547577|XP_001976216.1|DERE
OG0002380	LOC115768748|XP_030569295.1|DNOV	LOC6551334|XP_015011358.1|DERE
OG0002381	LOC115761124|XP_030558627.1|DNOV	LOC6549596|XP_001975664.1|DERE
OG0002382	LOC115766355|XP_030566115.1|DNOV	LOC6549685|XP_026837436.1|DERE
OG0002384	LOC115768472|XP_030568907.1|DNOV	LOC6555622|XP_026837410.1|DERE
OG0002385	LOC115766739|XP_030566563.1|DNOV	LOC6555812|XP_026839219.1|DERE
OG0002386	LOC115763692|XP_030562232.1|DNOV	LOC6553937|XP_026839885.1|DERE
OG0002387	LOC115761241|XP_030558795.1|DNOV	LOC6554612|XP_026836547.1|DERE
OG0002388	LOC115766257|XP_030565976.1|DNOV, LOC115766050|XP_030565689.1|DNOV	LOC6553114|XP_015010174.1|DERE
OG0002389	LOC115761541|XP_030559184.1|DNOV	LOC6554240|XP_001982149.1|DERE
OG0002390	LOC115759033|XP_030555711.1|DNOV	LOC6542093|XP_001969934.1|DERE
OG0002391	LOC115757863|XP_030554159.1|DNOV	LOC6548139|XP_001975231.1|DERE
OG0002392	LOC115766982|XP_030566940.1|DNOV	LOC6544267|XP_015013840.1|DERE
OG0002393	LOC115762587|XP_030560734.1|DNOV	LOC6544230|XP_001973046.2|DERE
OG0002394	LOC115763628|XP_030562114.1|DNOV	LOC6554671|XP_015009264.1|DERE
OG0002395	LOC115765673|XP_030565195.1|DNOV	LOC6551900|XP_001980615.1|DERE
OG0002396	LOC115762448|XP_030560508.1|DNOV	LOC6546768|XP_015011690.1|DERE
OG0002397	LOC115765277|XP_030564630.1|DNOV	LOC6541662|XP_001970817.2|DERE
OG0002398	LOC115767262|XP_030567345.1|DNOV	LOC6549892|XP_001977369.1|DERE
OG0002399	LOC115767415|XP_030567551.1|DNOV	LOC6542773|XP_001970784.2|DERE
OG0002400	LOC115759714|XP_030556580.1|DNOV	LOC6548187|XP_001975209.2|DERE
OG0002401	LOC115766736|XP_030566558.1|DNOV, LOC115766798|XP_030566682.1|DNOV	LOC6555874|XP_026838994.1|DERE
OG0002402	LOC115770790|XP_030572069.1|DNOV	LOC6553260|XP_015009841.1|DERE
OG0002403	LOC115770688|XP_030571940.1|DNOV	LOC6553261|XP_001980151.1|DERE
OG0002404	LOC115761624|XP_030559313.1|DNOV	LOC6552015|XP_001978780.1|DERE
OG0002405	LOC115767942|XP_030568180.1|DNOV	LOC6552398|XP_001978924.1|DERE
OG0002406	LOC115762623|XP_030560783.1|DNOV	LOC6545268|XP_001973266.1|DERE
OG0002407	LOC115766060|XP_030565715.1|DNOV	LOC6554296|XP_026833636.1|DERE
OG0002408	LOC115759627|XP_030556474.1|DNOV	LOC6552206|XP_001978936.1|DERE
OG0002409	LOC115766567|XP_030566413.1|DNOV	LOC6545875|XP_026833674.1|DERE
OG0002410	LOC115763723|XP_030562277.1|DNOV	LOC6554101|XP_026839706.1|DERE
OG0002411	LOC115766129|XP_030565811.1|DNOV	LOC6552462|XP_001980880.1|DERE
OG0002412	LOC115761988|XP_030559901.1|DNOV	LOC26526330|XP_015015490.1|DERE
OG0002413	LOC115764945|XP_030564126.1|DNOV, LOC115766832|XP_030566731.1|DNOV	LOC6551529|XP_026837950.1|DERE
OG0002414	LOC115769864|XP_030570722.1|DNOV	LOC6545581|XP_001971115.1|DERE
OG0002415	LOC115763768|XP_030562347.1|DNOV	LOC6553795|XP_015010086.1|DERE
OG0002416	LOC115766719|XP_030566518.1|DNOV	LOC6555817|XP_026839129.1|DERE
OG0002417	LOC115765488|XP_030564943.1|DNOV	LOC6542741|XP_001968127.1|DERE
OG0002418	LOC115761907|XP_030559785.1|DNOV	LOC26527103|XP_026839306.1|DERE
OG0002419	LOC115768690|XP_030569237.1|DNOV	LOC6551006|XP_001976874.1|DERE
OG0002420	LOC115762795|XP_030561007.1|DNOV	LOC6546047|XP_026833759.1|DERE
OG0002421	LOC115770863|XP_030572160.1|DNOV	LOC6554833|XP_001981989.1|DERE
OG0002422	LOC115763855|XP_030562489.1|DNOV	LOC6553461|XP_001979258.1|DERE
OG0002423	LOC115768070|XP_030568390.1|DNOV	LOC6543852|XP_001972353.2|DERE
OG0002424	LOC115767947|XP_030568186.1|DNOV	LOC6555878|XP_001982755.1|DERE
OG0002425	LOC115764326|XP_030563136.1|DNOV	LOC6550662|XP_001978070.1|DERE
OG0002426	LOC115770483|XP_030571627.1|DNOV	LOC6545122|XP_001971068.1|DERE
OG0002427	LOC115766713|XP_030566497.1|DNOV	LOC6555873|XP_001982750.1|DERE
OG0002428	LOC115769005|XP_030569574.1|DNOV	LOC6550421|XP_001977806.2|DERE
OG0002429	LOC115769591|XP_030570333.1|DNOV	LOC6546285|XP_015013471.1|DERE
OG0002430	LOC115759496|XP_030556299.1|DNOV	LOC6543222|XP_001970642.1|DERE
OG0002431	LOC115761157|XP_030558690.1|DNOV	LOC6547652|XP_001974810.1|DERE
OG0002432	LOC115767783|XP_030567972.1|DNOV	LOC6551281|XP_001976900.2|DERE
OG0002433	LOC115768637|XP_030569166.1|DNOV	LOC6553895|XP_001979568.1|DERE
OG0002434	LOC115760412|XP_030557576.1|DNOV	LOC6552125|XP_001980786.1|DERE
OG0002435	LOC115768617|XP_030569133.1|DNOV	LOC6551388|XP_026838540.1|DERE
OG0002436	LOC115758240|XP_030554657.1|DNOV	LOC6549514|XP_001975696.1|DERE
OG0002437	LOC115758095|XP_030554477.1|DNOV	LOC6549509|XP_001975731.3|DERE
OG0002438	LOC115765103|XP_030564348.1|DNOV	LOC6555719|XP_015008744.1|DERE
OG0002439	LOC115759181|XP_030555915.1|DNOV	LOC6543519|XP_026834752.1|DERE
OG0002440	LOC115767419|XP_030567558.1|DNOV	LOC6546357|XP_001972889.1|DERE
OG0002441	LOC115758261|XP_030554678.1|DNOV	LOC6541189|XP_026834348.1|DERE
OG0002442	LOC115767488|XP_030567656.1|DNOV	LOC6546742|XP_001974535.2|DERE
OG0002443	LOC115761876|XP_030559861.1|DNOV	LOC6547211|XP_015012542.1|DERE
OG0002444	LOC115765162|XP_030564436.1|DNOV	LOC6548327|XP_026835849.1|DERE
OG0002445	LOC115757861|XP_030554156.1|DNOV	LOC6549156|XP_001975716.1|DERE
OG0002446	LOC115763592|XP_030562078.1|DNOV	LOC6549074|XP_001975593.1|DERE
OG0002447	LOC115765770|XP_030565306.1|DNOV	LOC6545381|XP_001972588.2|DERE
OG0002448	LOC115764532|XP_030563491.1|DNOV	LOC6548185|XP_001975094.1|DERE
OG0002449	LOC115764522|XP_030563480.1|DNOV, LOC115764521|XP_030563477.1|DNOV	LOC6548340|XP_001975296.1|DERE
OG0002450	LOC115765643|XP_030565161.1|DNOV	LOC6551972|XP_001980657.1|DERE
OG0002451	LOC115764510|XP_030563465.1|DNOV	LOC6542376|XP_001970402.1|DERE
OG0002452	LOC115760582|XP_030557866.1|DNOV	LOC6548473|XP_001975192.1|DERE
OG0002453	LOC115760581|XP_030557864.1|DNOV	LOC6548472|XP_001975191.1|DERE
OG0002454	LOC115769531|XP_030570233.1|DNOV	LOC6545226|XP_015013606.1|DERE
OG0002455	LOC115769525|XP_030570227.1|DNOV	LOC6545200|XP_001971061.1|DERE
OG0002456	LOC115757860|XP_030554155.1|DNOV	LOC113564333|XP_026836793.1|DERE
OG0002457	LOC115761939|XP_030559837.1|DNOV	LOC6541573|XP_015014725.1|DERE
OG0002458	LOC115759346|XP_030556129.1|DNOV	LOC6541727|XP_001969985.1|DERE
OG0002459	LOC115764486|XP_030563433.1|DNOV, LOC115760437|XP_030557612.1|DNOV	LOC6549546|XP_001975752.1|DERE
OG0002460	LOC115758065|XP_030554439.1|DNOV	LOC6547778|XP_001976573.1|DERE
OG0002461	LOC115758077|XP_030554451.1|DNOV	LOC6548231|XP_001975263.1|DERE
OG0002462	LOC115764472|XP_030563377.1|DNOV	LOC6547098|XP_015012166.1|DERE
OG0002463	LOC115771537|XP_030573138.1|DNOV	LOC6548399|XP_001976531.2|DERE
OG0002464	LOC115767491|XP_030567660.1|DNOV	LOC6546739|XP_001974532.1|DERE
OG0002465	LOC115767490|XP_030567659.1|DNOV	LOC6541971|XP_001970787.1|DERE
OG0002466	LOC115766756|XP_030566594.1|DNOV	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE
OG0002467	LOC115769580|XP_030570315.1|DNOV	LOC6544505|XP_001971993.1|DERE
OG0002468	LOC115769630|XP_030570398.1|DNOV	LOC6545285|XP_001972628.3|DERE
