Orthogroup	DANA.longest_only	DNOV.longest_only
OG0001106	LOC6502092|XP_032311726.1|DANA	LOC115767955|XP_030568200.1|DNOV
OG0001108	LOC6503441|XP_001967487.1|DANA, LOC6503411|XP_032312313.1|DANA	LOC115770870|XP_030572166.1|DNOV
OG0001110	LOC6506131|XP_001958488.1|DANA	LOC115771474|XP_030573056.1|DNOV
OG0001111	LOC6496384|XP_001960797.3|DANA, LOC6496383|XP_032306366.1|DANA	LOC115760293|XP_030557439.1|DNOV
OG0001112	LOC6496147|XP_001960333.2|DANA	LOC115766553|XP_030566389.1|DNOV
OG0001113	LOC6497778|XP_001961433.1|DANA	LOC115769241|XP_030569815.1|DNOV
OG0001113	LOC6502442|XP_001961429.1|DANA	LOC115769273|XP_030569844.1|DNOV
OG0001114	LOC6496891|XP_001963201.2|DANA, LOC6496889|XP_001963203.1|DANA, LOC6496890|XP_001963202.1|DANA	LOC115760170|XP_030557250.1|DNOV, LOC115759908|XP_030556893.1|DNOV, LOC115760242|XP_030557357.1|DNOV, LOC115760207|XP_030557301.1|DNOV
OG0001115	LOC6497650|XP_001961633.1|DANA, LOC6497651|XP_001961632.2|DANA	LOC115765995|XP_030565622.1|DNOV
OG0001116	LOC6502535|XP_001959277.1|DANA	LOC115763648|XP_030562173.1|DNOV
OG0001116	LOC116654729|XP_032306769.1|DANA	LOC115763643|XP_030562142.1|DNOV
OG0001117	LOC6507852|XP_001956471.1|DANA	LOC115758941|XP_030555601.1|DNOV, LOC115758937|XP_030555598.1|DNOV, LOC115758897|XP_030555553.1|DNOV, LOC115759341|XP_030556120.1|DNOV
OG0001118	LOC6502461|XP_001962445.1|DANA	LOC115768654|XP_030569191.1|DNOV
OG0001119	LOC6503261|XP_001965829.2|DANA	LOC115761986|XP_030559893.1|DNOV
OG0001120	LOC6501048|XP_014766872.1|DANA	LOC115768648|XP_030569179.1|DNOV
OG0001121	LOC6496680|XP_032311515.1|DANA	LOC115759939|XP_030556978.1|DNOV
OG0001122	LOC6507065|XP_001956726.1|DANA	LOC115762938|XP_030561178.1|DNOV
OG0001124	LOC6499861|XP_001953751.1|DANA	LOC115764874|XP_030564013.1|DNOV
OG0001125	LOC6505849|XP_001964481.1|DANA	LOC115772072|XP_030573883.1|DNOV
OG0001126	LOC6506624|XP_032309894.1|DANA	LOC115769924|XP_030570809.1|DNOV
OG0001127	LOC6507129|XP_001956620.2|DANA	LOC115768669|XP_030569214.1|DNOV
OG0001128	LOC6496056|XP_001960126.2|DANA	LOC115759754|XP_030556661.1|DNOV
OG0001129	LOC6498396|XP_014762113.1|DANA	LOC115758425|XP_030554936.1|DNOV
OG0001130	LOC6496979|XP_001963009.1|DANA	LOC115759812|XP_030556764.1|DNOV
OG0001130	LOC6502599|XP_001967702.2|DANA	LOC115769151|XP_030569706.1|DNOV
OG0001131	LOC6501803|XP_032308074.1|DANA	LOC115766715|XP_030566499.1|DNOV
OG0001133	LOC6497357|XP_001962255.1|DANA	LOC115763282|XP_030561627.1|DNOV
OG0001134	LOC6496015|XP_032306105.1|DANA	LOC115767453|XP_030567613.1|DNOV
OG0001135	LOC6499029|XP_014765875.1|DANA	LOC115761215|XP_030558765.1|DNOV
OG0001136	LOC6501200|XP_014766930.1|DANA	LOC115763871|XP_030562509.1|DNOV, LOC115763872|XP_030562510.1|DNOV
OG0001137	LOC6499465|XP_032307090.1|DANA	LOC115757765|XP_030554049.1|DNOV
OG0001138	LOC6507074|XP_001956711.1|DANA	LOC115769698|XP_030570483.1|DNOV
OG0001139	LOC6507258|XP_001956374.1|DANA	LOC115767561|XP_030567706.1|DNOV
OG0001140	LOC116656528|XP_032312048.1|DANA	LOC115761620|XP_030559309.1|DNOV, LOC115761614|XP_030559277.1|DNOV
OG0001141	LOC6500771|XP_032308057.1|DANA	LOC115771679|XP_030573354.1|DNOV, LOC115771680|XP_030573356.1|DNOV
OG0001142	LOC6501101|XP_001954550.1|DANA	LOC115771684|XP_030573361.1|DNOV
OG0001143	LOC6492907|XP_001961522.1|DANA	LOC115763324|XP_030561684.1|DNOV
OG0001144	LOC6499209|XP_001955105.1|DANA, LOC6494265|XP_032306733.1|DANA	LOC115766621|XP_030566472.1|DNOV
OG0001145	LOC6495334|XP_001958612.1|DANA, LOC6495336|XP_001958610.1|DANA, LOC6495335|XP_001958611.1|DANA	LOC115758303|XP_030554731.1|DNOV
OG0001146	LOC6504325|XP_001965038.2|DANA, LOC6503982|XP_032308591.1|DANA	LOC115768161|XP_030568517.1|DNOV
OG0001147	LOC6507741|XP_001956248.2|DANA	LOC115761153|XP_030558684.1|DNOV
OG0001148	LOC6497479|XP_001961994.1|DANA, LOC6502432|XP_001961993.1|DANA	LOC115760026|XP_030557048.1|DNOV
OG0001149	LOC116655807|XP_032310082.1|DANA, LOC6506422|XP_001957909.3|DANA, LOC6506423|XP_001957908.2|DANA	LOC115771038|XP_030572434.1|DNOV
OG0001151	LOC6499353|XP_001954809.1|DANA, LOC6499354|XP_001954808.1|DANA	LOC115759485|XP_030556281.1|DNOV
OG0001152	LOC6499168|XP_001955171.2|DANA	LOC115764054|XP_030562761.1|DNOV
OG0001153	LOC6495302|XP_001958665.1|DANA	LOC115757884|XP_030554188.1|DNOV
OG0001154	LOC6498541|XP_014762175.1|DANA	LOC115763401|XP_030561806.1|DNOV
OG0001155	LOC6504931|XP_001966609.2|DANA	LOC115767609|XP_030567767.1|DNOV
OG0001157	LOC6500183|XP_032305917.1|DANA	LOC115761253|XP_030558825.1|DNOV
OG0001158	LOC6497957|XP_001961792.3|DANA	LOC115765967|XP_030565580.1|DNOV
OG0001159	LOC6505984|XP_032305333.1|DANA	LOC115763992|XP_030562668.1|DNOV
OG0001160	LOC6499665|XP_001954191.1|DANA	LOC115764120|XP_030562849.1|DNOV
OG0001161	LOC6501566|XP_001955486.1|DANA	LOC115761214|XP_030558764.1|DNOV
OG0001162	LOC6498852|XP_001955800.1|DANA	LOC115766070|XP_030565733.1|DNOV
OG0001163	LOC6500392|XP_014766526.1|DANA	LOC115761761|XP_030559528.1|DNOV
OG0001164	LOC6500846|XP_001954026.2|DANA	LOC115761792|XP_030559593.1|DNOV
OG0001165	LOC6494718|XP_001959800.1|DANA	LOC115761062|XP_030558540.1|DNOV
OG0001166	LOC6507547|XP_032310546.1|DANA	LOC115768082|XP_030568409.1|DNOV
OG0001167	LOC6495633|XP_032307093.1|DANA	LOC115764150|XP_030562889.1|DNOV
OG0001168	LOC6495623|XP_001959243.1|DANA	LOC115760830|XP_030558216.1|DNOV
OG0001169	LOC6504991|XP_001965677.1|DANA	LOC115767315|XP_030567415.1|DNOV
OG0001170	LOC6500795|XP_001953934.1|DANA, LOC6500794|XP_001953933.1|DANA, LOC6500796|XP_001953935.1|DANA, LOC6500797|XP_001953936.1|DANA	LOC115772058|XP_030573862.1|DNOV
OG0001171	LOC6506988|XP_014765020.1|DANA	LOC115771272|XP_030572748.1|DNOV
OG0001172	LOC6494636|XP_001959972.1|DANA	LOC115762387|XP_030560427.1|DNOV
OG0001173	LOC6505900|XP_001964577.1|DANA	LOC115766061|XP_030565718.1|DNOV
OG0001174	LOC6506174|XP_001958413.1|DANA	LOC115769582|XP_030570318.1|DNOV
OG0001175	LOC6496079|XP_001960175.1|DANA	LOC115757804|XP_030554086.1|DNOV
OG0001175	LOC6501849|XP_001966803.1|DANA	LOC115767201|XP_030567251.1|DNOV
OG0001176	LOC6494221|XP_014762673.1|DANA	LOC115760969|XP_030558430.1|DNOV
OG0001177	LOC6497916|XP_032307758.1|DANA	LOC115765481|XP_030564927.1|DNOV
OG0001178	LOC6495060|XP_001959148.1|DANA	LOC115762227|XP_030560222.1|DNOV
OG0001179	LOC6495406|XP_032307195.1|DANA	LOC115759163|XP_030555896.1|DNOV
OG0001180	LOC6506057|XP_001966646.2|DANA	LOC115766808|XP_030566692.1|DNOV
OG0001181	LOC6506328|XP_032310084.1|DANA	LOC115770240|XP_030571304.1|DNOV
OG0001182	LOC6501533|XP_014767093.1|DANA	LOC115761292|XP_030558879.1|DNOV
OG0001183	LOC6499429|XP_032307004.1|DANA	LOC115768233|XP_030568619.1|DNOV, LOC115771486|XP_030573071.1|DNOV
OG0001184	LOC6499549|XP_032309364.1|DANA	LOC115765731|XP_030565254.1|DNOV
OG0001185	LOC6494317|XP_014760068.1|DANA	LOC115766136|XP_030565824.1|DNOV
OG0001186	LOC6500957|XP_001954242.1|DANA	LOC115769395|XP_030570452.1|DNOV
OG0001187	LOC6496355|XP_014763778.1|DANA	LOC115763537|XP_030562016.1|DNOV
OG0001188	LOC6494330|XP_001960524.2|DANA	LOC115764542|XP_030563514.1|DNOV
OG0001189	LOC6494172|XP_001960828.1|DANA, LOC6494173|XP_001960827.1|DANA	LOC115757998|XP_030554351.1|DNOV
OG0001190	LOC6504693|XP_001966392.2|DANA	LOC115767586|XP_030567732.1|DNOV
OG0001191	LOC6504707|XP_001964861.1|DANA	LOC115763226|XP_030561560.1|DNOV
OG0001192	LOC26515108|XP_032307727.1|DANA, LOC6498236|XP_001962362.2|DANA	LOC115759705|XP_030556566.1|DNOV
OG0001192	LOC6497301|XP_032307725.1|DANA	LOC115759704|XP_030556565.1|DNOV
OG0001193	LOC6500766|XP_001953880.1|DANA	LOC115757699|XP_030553903.1|DNOV
OG0001194	LOC6504137|XP_001964256.1|DANA	LOC115768177|XP_030568543.1|DNOV
OG0001195	LOC6495447|XP_001958865.1|DANA	LOC115757928|XP_030554254.1|DNOV
OG0001196	LOC6505111|XP_001965437.1|DANA	LOC115765676|XP_030565196.1|DNOV, LOC115767819|XP_030568015.1|DNOV
OG0001197	LOC6499084|XP_001955336.2|DANA, LOC6499489|XP_001954526.1|DANA	LOC115767926|XP_030568156.1|DNOV
OG0001198	LOC6500837|XP_001954009.2|DANA, LOC116654523|XP_032305595.1|DANA, LOC6500836|XP_001954008.1|DANA	LOC115761491|XP_030559117.1|DNOV
OG0001200	LOC6497927|XP_001961735.1|DANA	LOC115767622|XP_030567783.1|DNOV
OG0001201	LOC6500864|XP_001954060.1|DANA	LOC115770883|XP_030572178.1|DNOV
OG0001202	LOC6504820|XP_001966397.2|DANA	LOC115764334|XP_030563145.1|DNOV
OG0001204	LOC6502470|XP_001962780.2|DANA	LOC115769229|XP_030569801.1|DNOV
OG0001205	LOC6494458|XP_001965917.2|DANA	LOC115759417|XP_030556172.1|DNOV
OG0001206	LOC6505848|XP_001964479.2|DANA	LOC115771920|XP_030573673.1|DNOV
OG0001207	LOC26513919|XP_014759490.1|DANA	LOC115758378|XP_030554839.1|DNOV, LOC115765399|XP_030564791.1|DNOV
OG0001208	LOC6501911|XP_032308117.1|DANA	LOC115765288|XP_030564638.1|DNOV
OG0001209	LOC6500876|XP_001954088.2|DANA	LOC115761477|XP_030559104.1|DNOV
OG0001210	LOC6502060|XP_001967440.1|DANA	LOC115766340|XP_030566092.1|DNOV
OG0001212	LOC6505053|XP_001965553.1|DANA	LOC115764301|XP_030563095.1|DNOV
OG0001213	LOC6505727|XP_001964374.1|DANA	LOC115767938|XP_030568170.1|DNOV
OG0001214	LOC6499792|XP_001953904.1|DANA	LOC115761461|XP_030559088.1|DNOV
OG0001215	LOC6499158|XP_001955197.1|DANA	LOC115771893|XP_030573637.1|DNOV
OG0001216	LOC6500322|XP_014766503.1|DANA	LOC115771890|XP_030573634.1|DNOV
OG0001217	LOC6502333|XP_001967631.2|DANA	LOC115759344|XP_030556123.1|DNOV
OG0001218	LOC6500793|XP_001953932.1|DANA	LOC115771896|XP_030573640.1|DNOV, LOC115771895|XP_030573639.1|DNOV
OG0001220	LOC6495550|XP_001959083.1|DANA	LOC115762211|XP_030560198.1|DNOV
OG0001222	LOC6501499|XP_001955377.1|DANA	LOC115764755|XP_030563842.1|DNOV
OG0001223	LOC6495127|XP_032306369.1|DANA	LOC115757839|XP_030554135.1|DNOV, LOC115760377|XP_030557534.1|DNOV
OG0001224	LOC6496288|XP_001960624.3|DANA	LOC115764480|XP_030563417.1|DNOV
OG0001225	LOC6496516|XP_014763864.2|DANA	LOC115762503|XP_030560603.1|DNOV
OG0001226	LOC6495260|XP_001958742.1|DANA	LOC115762080|XP_030560032.1|DNOV
OG0001227	LOC6496850|XP_014761401.1|DANA	LOC115759978|XP_030556991.1|DNOV
OG0001228	LOC6494328|XP_032305515.1|DANA	LOC115768304|XP_030568708.1|DNOV
OG0001230	LOC6494134|XP_032307143.1|DANA	LOC115762393|XP_030560433.1|DNOV
OG0001231	LOC6505408|XP_001966905.1|DANA	LOC115758835|XP_030555476.1|DNOV
OG0001232	LOC6498145|XP_001962173.1|DANA	LOC115759251|XP_030556012.1|DNOV, LOC115758716|XP_030555329.1|DNOV
OG0001234	LOC6496168|XP_001960364.1|DANA	LOC115763473|XP_030561921.1|DNOV, LOC115760756|XP_030558094.1|DNOV
OG0001235	LOC6503363|XP_001965357.2|DANA	LOC115765844|XP_030565430.1|DNOV
OG0001236	LOC6493200|XP_001957251.2|DANA	LOC115770526|XP_030571685.1|DNOV
OG0001237	LOC6500136|XP_014766395.1|DANA	LOC115763868|XP_030562506.1|DNOV
OG0001238	LOC6499597|XP_032312139.1|DANA	LOC115765787|XP_030565327.1|DNOV
OG0001239	LOC6499905|XP_032306296.1|DANA	LOC115761708|XP_030559440.1|DNOV
OG0001240	LOC6499556|XP_001954389.1|DANA	LOC115765604|XP_030565116.1|DNOV
OG0001241	LOC6495700|XP_001959400.1|DANA	LOC115760683|XP_030558009.1|DNOV
OG0001242	LOC6502245|XP_001966075.1|DANA	LOC115768174|XP_030568536.1|DNOV
OG0001243	LOC6493589|XP_032309839.1|DANA	LOC115771397|XP_030572942.1|DNOV
OG0001244	LOC6500325|XP_001952976.1|DANA	LOC115757741|XP_030553986.1|DNOV
OG0001245	LOC6505672|XP_032305737.1|DANA	LOC115771657|XP_030573327.1|DNOV
OG0001246	LOC6495728|XP_014763470.1|DANA	LOC115758017|XP_030554381.1|DNOV
OG0001247	LOC26514097|XP_032311496.1|DANA	LOC115758671|XP_030555276.1|DNOV
OG0001248	LOC6506997|XP_001956857.1|DANA	LOC115770980|XP_030572310.1|DNOV
OG0001249	LOC6503750|XP_001963809.2|DANA	LOC115766826|XP_030566721.1|DNOV
OG0001252	LOC6499806|XP_001953872.1|DANA	LOC115757709|XP_030553927.1|DNOV
OG0001253	LOC6502559|XP_001959385.2|DANA	LOC115757895|XP_030554200.1|DNOV
OG0001254	LOC6495052|XP_001959165.1|DANA, LOC6495051|XP_014763133.1|DANA	LOC115762328|XP_030560354.1|DNOV
OG0001255	LOC6495802|XP_001959618.1|DANA	LOC115761910|XP_030559791.1|DNOV
OG0001257	LOC6501778|XP_032311763.1|DANA	LOC115766762|XP_030566604.1|DNOV
OG0001258	LOC6501118|XP_001954585.1|DANA	LOC115759453|XP_030556245.1|DNOV
OG0001259	LOC6504614|XP_001966525.1|DANA	LOC115768477|XP_030568912.1|DNOV, LOC115768485|XP_030568928.1|DNOV
OG0001260	LOC6500642|XP_001953630.2|DANA	LOC115761730|XP_030559474.1|DNOV
OG0001261	LOC6504380|XP_001967079.2|DANA	LOC115766318|XP_030566068.1|DNOV
OG0001262	LOC6507201|XP_032309566.1|DANA	LOC115766141|XP_030565838.1|DNOV
OG0001263	LOC6500783|XP_001953912.1|DANA	LOC115771939|XP_030573698.1|DNOV
OG0001264	LOC6498064|XP_001962010.2|DANA	LOC115759972|XP_030556983.1|DNOV
OG0001265	LOC6503884|XP_014761110.2|DANA	LOC115765093|XP_030564337.1|DNOV
OG0001266	LOC6494753|XP_001959734.1|DANA	LOC115762396|XP_030560442.1|DNOV
OG0001267	LOC6500853|XP_032310250.1|DANA	LOC115761733|XP_030559478.1|DNOV
OG0001268	LOC6499698|XP_001954107.3|DANA	LOC115761410|XP_030559030.1|DNOV
OG0001269	LOC6496251|XP_001960544.1|DANA	LOC115758187|XP_030554588.1|DNOV
OG0001270	LOC6503457|XP_001967519.2|DANA	LOC115767939|XP_030568171.1|DNOV
OG0001271	LOC6494873|XP_001959510.1|DANA	LOC115771020|XP_030572405.1|DNOV
OG0001272	LOC6507573|XP_001955933.2|DANA	LOC115769902|XP_030570783.1|DNOV
OG0001273	LOC6501382|XP_001955119.3|DANA	LOC115772111|XP_030573938.1|DNOV
OG0001274	LOC6493714|XP_001958291.1|DANA	LOC115769234|XP_030569811.1|DNOV
OG0001275	LOC6505045|XP_032307853.1|DANA	LOC115765114|XP_030564363.1|DNOV
OG0001276	LOC6507649|XP_001956071.1|DANA	LOC115769362|XP_030570005.1|DNOV
OG0001278	LOC6507280|XP_032310005.1|DANA	LOC115769607|XP_030570360.1|DNOV
OG0001279	LOC6507782|XP_001956335.1|DANA	LOC115769614|XP_030570372.1|DNOV
OG0001280	LOC6506507|XP_001957750.1|DANA	LOC115762550|XP_030560684.1|DNOV
OG0001281	LOC6507584|XP_001955950.1|DANA	LOC115767662|XP_030567810.1|DNOV
OG0001282	LOC6497809|XP_001961489.1|DANA	LOC115763387|XP_030561787.1|DNOV
OG0001283	LOC6496410|XP_001960858.2|DANA	LOC115761144|XP_030558672.1|DNOV
OG0001284	LOC6497272|XP_001965911.2|DANA	LOC115759746|XP_030556644.1|DNOV
OG0001285	LOC6507093|XP_014765063.1|DANA	LOC115769726|XP_030570517.1|DNOV
OG0001286	LOC6503632|XP_014760393.2|DANA	LOC115759084|XP_030555776.1|DNOV
OG0001287	LOC6494675|XP_001965955.1|DANA	LOC115770652|XP_030571875.1|DNOV
OG0001288	LOC6497690|XP_001961565.1|DANA	LOC115765930|XP_030565535.1|DNOV
OG0001289	LOC6502767|XP_001965256.2|DANA	LOC115758419|XP_030554927.1|DNOV
OG0001290	LOC6497204|XP_032307733.1|DANA	LOC115759274|XP_030556036.1|DNOV
OG0001291	LOC6494912|XP_014763071.2|DANA	LOC115764819|XP_030563932.1|DNOV
OG0001292	LOC6496297|XP_001960635.2|DANA	LOC115766623|XP_030566475.1|DNOV
OG0001293	LOC6504155|XP_001964289.1|DANA	LOC115768389|XP_030568819.1|DNOV
OG0001294	LOC6499327|XP_001954859.1|DANA	LOC115761699|XP_030559430.1|DNOV
OG0001295	LOC6502235|XP_001966036.1|DANA	LOC115767220|XP_030567277.1|DNOV
OG0001296	LOC6493893|XP_032311522.1|DANA	LOC115770282|XP_030571372.1|DNOV
OG0001297	LOC6499040|XP_001955448.1|DANA	LOC115761992|XP_030559918.1|DNOV
OG0001298	LOC6500044|XP_032312361.1|DANA	LOC115764080|XP_030562788.1|DNOV
OG0001299	LOC6507340|XP_032309757.1|DANA	LOC115766956|XP_030566904.1|DNOV
OG0001300	LOC6499532|XP_001954428.1|DANA	LOC115766022|XP_030565653.1|DNOV, LOC115770943|XP_030572294.1|DNOV
OG0001301	LOC6498237|XP_001962364.1|DANA	LOC115759699|XP_030556558.1|DNOV
OG0001302	LOC6494604|XP_032306614.1|DANA	LOC115766617|XP_030566468.1|DNOV, LOC115766618|XP_030566469.1|DNOV
OG0001303	LOC6500698|XP_001953750.1|DANA	LOC115764977|XP_030564164.1|DNOV
OG0001304	LOC6505436|XP_032308649.1|DANA, LOC6494011|XP_001961150.1|DANA	LOC115758237|XP_030554650.1|DNOV
OG0001305	LOC6503390|XP_001967520.2|DANA	LOC115757850|XP_030554144.1|DNOV, LOC115758007|XP_030554364.1|DNOV, LOC115767941|XP_030568175.1|DNOV
OG0001306	LOC6500706|XP_001953762.1|DANA	LOC115765630|XP_030565141.1|DNOV
OG0001307	LOC6493303|XP_001957486.1|DANA	LOC115769322|XP_030569916.1|DNOV
OG0001308	LOC6504634|XP_032309303.1|DANA	LOC115768039|XP_030568322.1|DNOV
OG0001309	LOC6501270|XP_001954892.1|DANA	LOC115770739|XP_030572001.1|DNOV
OG0001310	LOC6502947|XP_001963541.2|DANA	LOC115766430|XP_030566217.1|DNOV
OG0001312	LOC6493418|XP_001957711.1|DANA	LOC115771113|XP_030572537.1|DNOV
OG0001313	LOC6494637|XP_001959971.3|DANA	LOC115762426|XP_030560485.1|DNOV
OG0001314	LOC6502469|XP_001962779.1|DANA	LOC115769230|XP_030569802.1|DNOV
OG0001315	LOC6504655|XP_001966464.1|DANA	LOC115765406|XP_030564805.1|DNOV
OG0001316	LOC6494999|XP_001959245.1|DANA	LOC115760849|XP_030558261.1|DNOV
OG0001317	LOC6497355|XP_001962258.2|DANA	LOC115763038|XP_030561313.1|DNOV
OG0001319	LOC6498408|XP_001962738.1|DANA	LOC115769239|XP_030569814.1|DNOV
OG0001320	LOC6494931|XP_001959378.2|DANA	LOC115757961|XP_030554296.1|DNOV
OG0001321	LOC6496584|XP_001961199.1|DANA	LOC115762837|XP_030561069.1|DNOV
OG0001323	LOC26513821|XP_014760628.1|DANA, LOC26515059|XP_014760667.1|DANA	LOC115758795|XP_030555428.1|DNOV, LOC115758916|XP_030555573.1|DNOV
OG0001324	LOC6497923|XP_001961718.1|DANA	LOC115765546|XP_030565036.1|DNOV
OG0001325	LOC6500030|XP_001953358.1|DANA	LOC115766239|XP_030565961.1|DNOV, LOC115766107|XP_030565788.1|DNOV
OG0001326	LOC6501601|XP_001955566.1|DANA	LOC115761781|XP_030559573.1|DNOV
OG0001328	LOC26515035|XP_032311989.1|DANA	LOC115768658|XP_030569198.1|DNOV
OG0001329	LOC6505307|XP_001965728.2|DANA	LOC115765389|XP_030564774.1|DNOV
OG0001330	LOC6505211|XP_032307795.1|DANA	LOC115770903|XP_030572198.1|DNOV, LOC115765182|XP_030564466.1|DNOV
OG0001331	LOC6502047|XP_032311934.1|DANA	LOC115768445|XP_030568864.1|DNOV
OG0001332	LOC6504416|XP_032308163.1|DANA	LOC115766450|XP_030566242.1|DNOV
OG0001333	LOC6505113|XP_001964793.2|DANA	LOC115768960|XP_030569543.1|DNOV
OG0001334	LOC6505553|XP_001964713.1|DANA	LOC115759550|XP_030556368.1|DNOV
OG0001335	LOC6500011|XP_001953409.1|DANA	LOC115761923|XP_030559801.1|DNOV
OG0001337	LOC6504487|XP_032308308.1|DANA	LOC115765231|XP_030564536.1|DNOV
OG0001338	LOC6496265|XP_014763712.1|DANA	LOC115757941|XP_030554272.1|DNOV
OG0001339	LOC6495364|XP_001958670.1|DANA	LOC115762149|XP_030560121.1|DNOV
OG0001340	LOC6503257|XP_032309758.1|DANA	LOC115771418|XP_030572980.1|DNOV
OG0001341	LOC6500539|XP_032310342.1|DANA	LOC115761963|XP_030559864.1|DNOV
OG0001342	LOC6499005|XP_032311648.1|DANA	LOC115759459|XP_030556251.1|DNOV
OG0001343	LOC6499178|XP_001955160.2|DANA	LOC115764192|XP_030562939.1|DNOV
OG0001344	LOC6505942|XP_032305468.1|DANA	LOC115764940|XP_030564117.1|DNOV
OG0001345	LOC6499926|XP_001953617.1|DANA	LOC115761227|XP_030558776.1|DNOV
OG0001346	LOC6499381|XP_001954747.1|DANA	LOC115759524|XP_030556333.1|DNOV
OG0001347	LOC6503956|XP_001963915.1|DANA	LOC115767806|XP_030567999.1|DNOV
OG0001348	LOC6505354|XP_001967828.2|DANA, LOC6504497|XP_001967015.1|DANA	LOC115765378|XP_030564762.1|DNOV
OG0001349	LOC6507029|XP_014765038.1|DANA	LOC115762700|XP_030560884.1|DNOV, LOC115767148|XP_030567177.1|DNOV, LOC115767160|XP_030567197.1|DNOV
OG0001350	LOC6507885|XP_001956525.3|DANA	LOC115765998|XP_030565629.1|DNOV
OG0001351	LOC6494868|XP_001959521.1|DANA	LOC115760837|XP_030558239.1|DNOV
OG0001352	LOC6493905|XP_032311477.1|DANA	LOC115762213|XP_030560204.1|DNOV
OG0001353	LOC6506341|XP_001958072.1|DANA	LOC115770065|XP_030571025.1|DNOV
OG0001354	LOC6495912|XP_014763532.1|DANA	LOC115761084|XP_030558567.1|DNOV
OG0001355	LOC6495849|XP_001959707.1|DANA	LOC115762375|XP_030560415.1|DNOV
OG0001356	LOC6498969|XP_032312081.1|DANA	LOC115765715|XP_030565235.1|DNOV
OG0001357	LOC6493524|XP_001957929.1|DANA	LOC115770368|XP_030571474.1|DNOV
OG0001358	LOC6493887|XP_001961393.1|DANA, LOC6493673|XP_001958205.1|DANA	LOC115770181|XP_030571202.1|DNOV
OG0001359	LOC6497282|XP_001962395.1|DANA	LOC115759791|XP_030556730.1|DNOV
OG0001360	LOC6496405|XP_001960845.1|DANA	LOC115762119|XP_030560084.1|DNOV
OG0001361	LOC6507777|XP_001956328.2|DANA	LOC115769556|XP_030570266.1|DNOV
OG0001362	LOC6507781|XP_001956333.1|DANA	LOC115769613|XP_030570371.1|DNOV
OG0001363	LOC6500148|XP_001953128.1|DANA	LOC115759446|XP_030556229.1|DNOV
OG0001364	LOC6495293|XP_032307170.1|DANA	LOC115762293|XP_030560319.1|DNOV
OG0001365	LOC6506203|XP_001958350.1|DANA	LOC115770994|XP_030572348.1|DNOV
OG0001366	LOC6493350|XP_014764343.1|DANA	LOC115771005|XP_030572366.1|DNOV
OG0001367	LOC6494766|XP_032306575.1|DANA	LOC115762303|XP_030560330.1|DNOV
OG0001368	LOC6494818|XP_001959603.1|DANA	LOC115762243|XP_030560246.1|DNOV
OG0001369	LOC6505035|XP_001965594.1|DANA	LOC115771333|XP_030572859.1|DNOV
OG0001370	LOC6494714|XP_001959806.1|DANA	LOC115761046|XP_030558520.1|DNOV
OG0001371	LOC26515113|XP_032311474.1|DANA	LOC115759757|XP_030556660.1|DNOV
OG0001372	LOC6495881|XP_032306846.1|DANA	LOC115760491|XP_030557702.1|DNOV
OG0001373	LOC6497138|XP_001962680.1|DANA	LOC115758741|XP_030555352.1|DNOV
OG0001374	LOC6494222|XP_001960712.1|DANA	LOC115760936|XP_030558372.1|DNOV
OG0001375	LOC6498889|XP_014765800.1|DANA	LOC115763870|XP_030562508.1|DNOV
OG0001376	LOC6495404|XP_001958769.1|DANA	LOC115771423|XP_030572988.1|DNOV
OG0001377	LOC6505475|XP_001964934.2|DANA	LOC115758660|XP_030555259.1|DNOV, LOC115759248|XP_030556008.1|DNOV
OG0001378	LOC6498231|XP_032307509.1|DANA	LOC115759183|XP_030555919.1|DNOV
OG0001379	LOC6498057|XP_014761951.1|DANA	LOC115760100|XP_030557147.1|DNOV
OG0001380	LOC6496671|XP_001961371.2|DANA	LOC115762482|XP_030560579.1|DNOV
OG0001381	LOC6496421|XP_032307210.1|DANA	LOC115765381|XP_030564768.1|DNOV
OG0001382	LOC6503284|XP_014759110.1|DANA	LOC115765849|XP_030565435.1|DNOV, LOC115765856|XP_030565445.1|DNOV
OG0001383	LOC6495075|XP_001959121.1|DANA	LOC115760551|XP_030557808.1|DNOV
OG0001384	LOC6497523|XP_014761719.1|DANA	LOC115763501|XP_030561955.1|DNOV
OG0001385	LOC6504562|XP_001964906.2|DANA	LOC115763451|XP_030561880.1|DNOV
OG0001387	LOC6496853|XP_001963272.1|DANA	LOC115760007|XP_030557025.1|DNOV
OG0001388	LOC6496954|XP_001963064.2|DANA	LOC115760119|XP_030557174.1|DNOV
OG0001389	LOC6499044|XP_032311132.1|DANA	LOC115761349|XP_030558954.1|DNOV
OG0001390	LOC6506658|XP_032310901.1|DANA	LOC115759875|XP_030556846.1|DNOV
OG0001391	LOC6498019|XP_001961904.1|DANA	LOC115763318|XP_030561676.1|DNOV
OG0001392	LOC6505294|XP_001965704.2|DANA	LOC115767036|XP_030567024.1|DNOV
OG0001393	LOC6505212|XP_001965556.1|DANA	LOC115766302|XP_030566039.1|DNOV
OG0001394	LOC6496933|XP_014761435.1|DANA	LOC115766758|XP_030566598.1|DNOV
OG0001395	LOC6494219|XP_001965954.1|DANA	LOC115766072|XP_030565737.1|DNOV
OG0001396	LOC6505242|XP_001965608.1|DANA	LOC115769401|XP_030570064.1|DNOV, LOC115771318|XP_030572841.1|DNOV
