Orthogroup	DANA.longest_only	DSAN.longest_only
OG0002323	LOC6497559|XP_001961819.1|DANA	LOC120457735|XP_039501169.1|DSAN
OG0002324	LOC6493586|XP_014764453.1|DANA	LOC120450521|XP_039489533.1|DSAN
OG0002325	LOC6506450|XP_001957860.2|DANA	LOC120449542|XP_039488002.1|DSAN
OG0002326	LOC6493494|XP_001957861.1|DANA	LOC120449543|XP_039488003.1|DSAN
OG0002327	LOC6499531|XP_001954430.2|DANA	LOC120452541|XP_039492743.1|DSAN
OG0002328	LOC6497264|XP_032307707.1|DANA	LOC120445573|XP_039481995.1|DSAN
OG0002329	LOC6497978|XP_032307687.1|DANA, LOC6497977|XP_001961830.3|DANA	LOC120458233|XP_039501752.1|DSAN
OG0002330	LOC6497554|XP_001961833.3|DANA	LOC120458235|XP_039501754.1|DSAN
OG0002331	LOC6502008|XP_014759698.1|DANA	LOC120457197|XP_039500485.1|DSAN
OG0002332	LOC6506889|XP_001957054.3|DANA	LOC120448977|XP_039487171.1|DSAN
OG0002333	LOC6494397|XP_001960404.2|DANA	LOC120444953|XP_039480892.1|DSAN
OG0002334	LOC6498390|XP_001962698.2|DANA	LOC120456308|XP_039498995.1|DSAN
OG0002335	LOC6495575|XP_001959125.2|DANA	LOC120448385|XP_039486307.1|DSAN
OG0002336	LOC6493655|XP_001958170.1|DANA	LOC120449439|XP_039487843.1|DSAN
OG0002337	LOC6495348|XP_014763269.1|DANA	LOC120448179|XP_039485964.1|DSAN
OG0002338	LOC6507050|XP_001965300.1|DANA	LOC120457789|XP_039501221.1|DSAN
OG0002339	LOC6503279|XP_001967587.2|DANA	LOC120453485|XP_039494158.1|DSAN
OG0002340	LOC6504300|XP_001965064.2|DANA	LOC120452681|XP_039493003.1|DSAN
OG0002341	LOC6495761|XP_001959517.1|DANA	LOC120458553|XP_039502168.1|DSAN
OG0002342	LOC6498527|XP_001962998.2|DANA	LOC120444364|XP_039479916.1|DSAN
OG0002343	LOC6496989|XP_014761464.1|DANA	LOC120444755|XP_039480621.1|DSAN
OG0002344	LOC6496775|XP_014760193.1|DANA	LOC120443880|XP_039479199.1|DSAN
OG0002345	LOC6494094|XP_001960990.1|DANA	LOC120445862|XP_039482441.1|DSAN
OG0002346	LOC6497286|XP_001962389.1|DANA	LOC120458418|XP_039501993.1|DSAN
OG0002347	LOC6495487|XP_001958955.1|DANA	LOC120446934|XP_039484119.1|DSAN
OG0002348	LOC6498077|XP_014761964.1|DANA	LOC120458613|XP_039502254.1|DSAN
OG0002349	LOC26515533|XP_014764135.1|DANA	LOC120445901|XP_039482491.1|DSAN
OG0002350	LOC6496482|XP_001960989.1|DANA	LOC120445847|XP_039482417.1|DSAN
OG0002351	LOC6495703|XP_001959405.1|DANA	LOC120446260|XP_039483067.1|DSAN
OG0002352	LOC6495771|XP_001959542.1|DANA	LOC120445368|XP_039481675.1|DSAN
OG0002353	LOC6505397|XP_001966897.2|DANA	LOC120457610|XP_039501051.1|DSAN
OG0002354	LOC6497173|XP_032310998.1|DANA	LOC120454861|XP_039496341.1|DSAN
OG0002355	LOC6505383|XP_032309133.1|DANA	LOC120447167|XP_039484556.1|DSAN
OG0002356	LOC6496825|XP_001963325.2|DANA	LOC120451444|XP_039491096.1|DSAN, LOC120444458|XP_039480058.1|DSAN
OG0002357	LOC6500256|XP_014766457.1|DANA	LOC120452419|XP_039492572.1|DSAN
OG0002358	LOC6498559|XP_001963062.1|DANA	LOC120458875|XP_039502646.1|DSAN
OG0002359	LOC6501909|XP_001966688.2|DANA	LOC120456295|XP_039498976.1|DSAN
OG0002360	LOC6497372|XP_001962217.2|DANA	LOC120447126|XP_039484493.1|DSAN
OG0002361	LOC6493704|XP_001958271.1|DANA	LOC120447970|XP_039485595.1|DSAN
OG0002362	LOC6496844|XP_032310888.1|DANA	LOC120451306|XP_039490810.1|DSAN
OG0002363	LOC6496862|XP_001963254.1|DANA	LOC120458051|XP_039501495.1|DSAN
OG0002364	LOC6496860|XP_032310902.1|DANA	LOC120444120|XP_039479588.1|DSAN
OG0002365	LOC6496858|XP_001963258.1|DANA	LOC120458813|XP_039502545.1|DSAN
OG0002366	LOC6504226|XP_032311356.1|DANA	LOC120453951|XP_039494833.1|DSAN
OG0002367	LOC6497425|XP_001962113.1|DANA	LOC120458638|XP_039502297.1|DSAN
OG0002368	LOC6498218|XP_001962325.2|DANA	LOC120443688|XP_039478862.1|DSAN
OG0002369	LOC6503170|XP_001963568.1|DANA	LOC120445731|XP_039482235.1|DSAN
OG0002370	LOC6497100|XP_001962756.1|DANA	LOC120458055|XP_039501498.1|DSAN
OG0002371	LOC6498415|XP_001962758.1|DANA	LOC120458065|XP_039501510.1|DSAN
OG0002372	LOC6497836|XP_001961543.2|DANA	LOC120446774|XP_039483856.1|DSAN
OG0002373	LOC6503545|XP_001965292.1|DANA	LOC120444515|XP_039480168.1|DSAN
OG0002374	LOC6499113|XP_001955274.2|DANA	LOC120452645|XP_039492893.1|DSAN
OG0002375	LOC6501227|XP_001954800.1|DANA	LOC120453138|XP_039493622.1|DSAN
OG0002376	LOC6498243|XP_032307398.1|DANA	LOC120458802|XP_039502532.1|DSAN
OG0002377	LOC6500491|XP_001953337.1|DANA	LOC120451036|XP_039490297.1|DSAN
OG0002378	LOC6507801|XP_001956371.1|DANA	LOC120448297|XP_039486168.1|DSAN
OG0002379	LOC6503320|XP_001965403.1|DANA	LOC120445484|XP_039481865.1|DSAN
OG0002380	LOC6503093|XP_001963411.1|DANA	LOC120455540|XP_039497811.1|DSAN
OG0002381	LOC6495743|XP_001959478.1|DANA	LOC120447081|XP_039484412.1|DSAN
OG0002382	LOC6504504|XP_032308154.1|DANA	LOC120455284|XP_039497251.1|DSAN
OG0002383	LOC6507458|XP_001955970.2|DANA	LOC120448911|XP_039487068.1|DSAN
OG0002384	LOC6504142|XP_032308706.1|DANA	LOC120455105|XP_039496920.1|DSAN
OG0002385	LOC6506063|XP_001966651.2|DANA	LOC120454922|XP_039496601.1|DSAN
OG0002386	LOC6500410|XP_032312292.1|DANA	LOC120454515|XP_039495808.1|DSAN
OG0002387	LOC6499773|XP_032305793.1|DANA	LOC120452087|XP_039492088.1|DSAN
OG0002388	LOC6494631|XP_001965946.2|DANA	LOC120451476|XP_039491125.1|DSAN
OG0002389	LOC6499041|XP_001955444.1|DANA	LOC120452220|XP_039492280.1|DSAN
OG0002390	LOC6498623|XP_001963177.1|DANA	LOC120458443|XP_039502023.1|DSAN
OG0002391	LOC6496253|XP_032307075.1|DANA	LOC120445108|XP_039481186.1|DSAN
OG0002392	LOC6507723|XP_001956216.2|DANA	LOC120448750|XP_039486867.1|DSAN
OG0002393	LOC6493391|XP_032310130.1|DANA	LOC120448108|XP_039485845.1|DSAN
OG0002394	LOC6500051|XP_001953313.1|DANA	LOC120450841|XP_039489965.1|DSAN
OG0002395	LOC6499522|XP_001954447.2|DANA	LOC120452716|XP_039493012.1|DSAN
OG0002396	LOC6495872|XP_001959759.1|DANA	LOC120447005|XP_039484245.1|DSAN
OG0002397	LOC6497377|XP_001962209.1|DANA	LOC120458647|XP_039502310.1|DSAN
OG0002398	LOC6501934|XP_001966719.1|DANA	LOC120456443|XP_039499209.1|DSAN
OG0002399	LOC6493909|XP_001961345.2|DANA	LOC120458412|XP_039501980.1|DSAN
OG0002400	LOC6495973|XP_001959955.2|DANA	LOC120445476|XP_039481855.1|DSAN
OG0002401	LOC6505486|XP_032311767.1|DANA	LOC120454867|XP_039496353.1|DSAN
OG0002402	LOC6498955|XP_001955611.1|DANA	LOC120452832|XP_039493187.1|DSAN
OG0002403	LOC6498956|XP_032312351.1|DANA	LOC120453573|XP_039494266.1|DSAN
OG0002404	LOC6500470|XP_001953284.1|DANA	LOC120451634|XP_039491426.1|DSAN
OG0002405	LOC6500495|XP_001953343.1|DANA	LOC120452798|XP_039493128.1|DSAN
OG0002406	LOC6493084|XP_001957011.1|DANA	LOC120448030|XP_039485705.1|DSAN
OG0002407	LOC6505626|XP_032305496.1|DANA	LOC120451159|XP_039490527.1|DSAN
OG0002408	LOC6500488|XP_001953331.1|DANA	LOC120451276|XP_039490754.1|DSAN
OG0002409	LOC6507234|XP_032309990.1|DANA	LOC120448230|XP_039486063.1|DSAN
OG0002410	LOC6500142|XP_001953143.1|DANA	LOC120452892|XP_039493284.1|DSAN
OG0002411	LOC6501210|XP_001954770.1|DANA	LOC120452864|XP_039493243.1|DSAN
OG0002412	LOC26514071|XP_014765568.1|DANA	LOC120457866|XP_039501324.1|DSAN, LOC120457865|XP_039501317.1|DSAN
OG0002413	LOC6504110|XP_001964199.1|DANA	LOC120456522|XP_039499325.1|DSAN
OG0002414	LOC6507083|XP_001956700.1|DANA	LOC120450401|XP_039489331.1|DSAN
OG0002415	LOC6500025|XP_001953374.2|DANA	LOC120452179|XP_039492221.1|DSAN
OG0002416	LOC6504367|XP_014759443.1|DANA	LOC120454880|XP_039496396.1|DSAN
OG0002417	LOC6497682|XP_001961580.1|DANA	LOC120443929|XP_039479306.1|DSAN
OG0002418	LOC6505769|XP_001964347.3|DANA	LOC120451161|XP_039490529.1|DSAN
OG0002419	LOC6502216|XP_001966013.1|DANA	LOC120455308|XP_039497291.1|DSAN
OG0002420	LOC6493401|XP_001957674.1|DANA	LOC120450195|XP_039488994.1|DSAN
OG0002421	LOC6503409|XP_001967485.3|DANA	LOC120453352|XP_039493958.1|DSAN
OG0002422	LOC6500589|XP_001953528.1|DANA	LOC120452509|XP_039492697.1|DSAN
OG0002423	LOC6507870|XP_032309869.1|DANA	LOC120448096|XP_039485833.1|DSAN
OG0002424	LOC6501811|XP_001967404.1|DANA	LOC120454881|XP_039496402.1|DSAN
OG0002425	LOC6504583|XP_001966583.1|DANA	LOC120455567|XP_039497863.1|DSAN
OG0002426	LOC6492958|XP_001956748.1|DANA	LOC120449512|XP_039487951.1|DSAN
OG0002427	LOC6501808|XP_001967400.1|DANA	LOC120454830|XP_039496233.1|DSAN
OG0002428	LOC6503126|XP_001963471.3|DANA	LOC120457079|XP_039500192.1|DSAN
OG0002429	LOC6493115|XP_032310335.1|DANA	LOC120450619|XP_039489694.1|DSAN
OG0002430	LOC6495554|XP_001959092.1|DANA	LOC120450041|XP_039488734.1|DSAN
OG0002431	LOC6495193|XP_001958882.1|DANA	LOC120445872|XP_039482449.1|DSAN
OG0002432	LOC6503547|XP_001964180.1|DANA	LOC120455364|XP_039497405.1|DSAN
OG0002433	LOC6498845|XP_001955812.1|DANA	LOC120453142|XP_039493632.1|DSAN
OG0002434	LOC6498978|XP_001955574.1|DANA	LOC120451527|XP_039491231.1|DSAN
OG0002435	LOC6502312|XP_032309399.1|DANA	LOC120455906|XP_039498344.1|DSAN
OG0002436	LOC6505766|XP_001964341.1|DANA, LOC6496560|XP_001961149.1|DANA	LOC120444346|XP_039479856.1|DSAN
OG0002437	LOC6496544|XP_001961113.1|DANA	LOC120444378|XP_039479918.1|DSAN
OG0002438	LOC6502232|XP_001966030.1|DANA	LOC120455011|XP_039496768.1|DSAN
OG0002439	LOC6498219|XP_001962326.1|DANA	LOC120443685|XP_039478859.1|DSAN
OG0002440	LOC6507207|XP_001956476.1|DANA	LOC120448193|XP_039485993.1|DSAN
OG0002441	LOC6494352|XP_001960484.1|DANA	LOC120448220|XP_039486049.1|DSAN
OG0002442	LOC6494509|XP_001960201.1|DANA	LOC120447100|XP_039484444.1|DSAN
OG0002443	LOC6493945|XP_032311500.1|DANA	LOC120444389|XP_039479939.1|DSAN
OG0002444	LOC6494514|XP_001960195.1|DANA	LOC120444291|XP_039479743.1|DSAN
OG0002445	LOC6494025|XP_001961128.2|DANA	LOC120446028|XP_039482722.1|DSAN
OG0002446	LOC6494204|XP_001960754.3|DANA	LOC120445114|XP_039481195.1|DSAN
OG0002447	LOC6506219|XP_001958323.2|DANA	LOC120448013|XP_039485662.1|DSAN
OG0002448	LOC6496103|XP_001960231.1|DANA	LOC120445981|XP_039482647.1|DSAN
OG0002449	LOC6494281|XP_001960610.1|DANA	LOC120446859|XP_039483992.1|DSAN
OG0002450	LOC6500228|XP_001952985.1|DANA	LOC120453803|XP_039494610.1|DSAN
OG0002451	LOC6495239|XP_001958783.1|DANA	LOC120443895|XP_039479256.1|DSAN
OG0002452	LOC6494747|XP_001959744.2|DANA	LOC120445240|XP_039481440.1|DSAN
OG0002453	LOC6494746|XP_001959745.1|DANA	LOC120445650|XP_039482127.1|DSAN
OG0002454	LOC6507409|XP_032309636.1|DANA	LOC120449031|XP_039487249.1|DSAN
OG0002455	LOC6507650|XP_001956073.1|DANA	LOC120449030|XP_039487248.1|DSAN
OG0002456	LOC6494171|XP_032306665.1|DANA	LOC120446695|XP_039483726.1|DSAN
OG0002457	LOC6496029|XP_014763604.1|DANA	LOC120444082|XP_039479535.1|DSAN
OG0002458	LOC6506122|XP_001958506.2|DANA	LOC120457186|XP_039500465.1|DSAN
OG0002459	LOC6496535|XP_001961092.1|DANA	LOC120446494|XP_039483434.1|DSAN
OG0002460	LOC6496308|XP_001960666.1|DANA	LOC120446575|XP_039483530.1|DSAN
OG0002461	LOC6496269|XP_001960577.1|DANA	LOC120446910|XP_039484080.1|DSAN
OG0002462	LOC6494440|XP_032305953.1|DANA	LOC120444651|XP_039480414.1|DSAN
OG0002463	LOC6494896|XP_001959472.1|DANA	LOC120446308|XP_039483156.1|DSAN
OG0002464	LOC6494507|XP_001960204.1|DANA	LOC120447102|XP_039484447.1|DSAN
OG0002465	LOC6493907|XP_001961349.1|DANA	LOC120458220|XP_039501734.1|DSAN
OG0002466	LOC6505482|XP_014759913.1|DANA	LOC120454857|XP_039496323.1|DSAN
OG0002467	LOC6493332|XP_001957538.1|DANA	LOC120449938|XP_039488569.1|DSAN
OG0002468	LOC6506667|XP_001957447.3|DANA	LOC120448741|XP_039486854.1|DSAN
OG0002469	LOC6500973|XP_001954279.1|DANA	LOC120451194|XP_039490578.1|DSAN
OG0002470	LOC6495071|XP_001959129.1|DANA	LOC120448449|XP_039486402.1|DSAN
OG0002471	LOC6495313|XP_001958646.1|DANA	LOC120457704|XP_039501137.1|DSAN
OG0002472	LOC6495684|XP_032305987.1|DANA	LOC120444366|XP_039479891.1|DSAN
OG0002473	LOC6494323|XP_001960533.1|DANA	LOC120445321|XP_039481576.1|DSAN
OG0002474	LOC6506719|XP_032309548.1|DANA	LOC120450647|XP_039489739.1|DSAN
OG0002475	LOC6498988|XP_001955553.1|DANA	LOC120452014|XP_039491990.1|DSAN
OG0002476	LOC6494764|XP_001959719.1|DANA	LOC120446501|XP_039483443.1|DSAN
OG0002477	LOC6494608|XP_001960018.1|DANA	LOC120446537|XP_039483487.1|DSAN
OG0002478	LOC6494446|XP_001960305.3|DANA	LOC120445591|XP_039482019.1|DSAN
OG0002479	LOC6494886|XP_001959489.1|DANA	LOC120445373|XP_039481689.1|DSAN
OG0002480	LOC6497632|XP_014760118.1|DANA	LOC120457843|XP_039501288.1|DSAN
OG0002481	LOC6503886|XP_001963783.1|DANA	LOC120457074|XP_039500188.1|DSAN
OG0002482	LOC26515203|XP_014764103.1|DANA	LOC120445356|XP_039481635.1|DSAN
OG0002483	LOC6494917|XP_001959426.1|DANA	LOC120445919|XP_039482510.1|DSAN
OG0002484	LOC6494643|XP_001959960.1|DANA	LOC120444728|XP_039480587.1|DSAN
OG0002485	LOC6495416|XP_001958799.1|DANA	LOC120458500|XP_039502105.1|DSAN
OG0002486	LOC116655408|XP_032309160.1|DANA, LOC116655409|XP_032309161.1|DANA, LOC6502341|XP_001967696.1|DANA, LOC6507841|XP_001956454.2|DANA	LOC120449629|XP_039488151.1|DSAN
OG0002487	LOC26515215|XP_014759560.1|DANA	LOC120445129|XP_039481210.1|DSAN
OG0002488	LOC6496127|XP_001960285.1|DANA	LOC120445893|XP_039482481.1|DSAN
OG0002489	LOC6493642|XP_032310609.1|DANA	LOC120448178|XP_039485958.1|DSAN
OG0002490	LOC6494612|XP_001960015.1|DANA	LOC120444706|XP_039480511.1|DSAN
OG0002491	LOC6493564|XP_032310817.1|DANA	LOC120450403|XP_039489333.1|DSAN
OG0002492	LOC6495501|XP_001958985.1|DANA	LOC120444349|XP_039479861.1|DSAN
OG0002493	LOC6495415|XP_001958792.3|DANA	LOC120444682|XP_039480480.1|DSAN
OG0002494	LOC6501255|XP_001954861.1|DANA	LOC120453294|XP_039493858.1|DSAN
OG0002495	LOC6495164|XP_001958930.1|DANA	LOC120445613|XP_039482057.1|DSAN
OG0002496	LOC6499592|XP_001954335.1|DANA	LOC120452861|XP_039493239.1|DSAN
OG0002497	LOC6493179|XP_001957209.1|DANA	LOC120447853|XP_039485395.1|DSAN
OG0002498	LOC6493152|XP_001957158.1|DANA	LOC120449343|XP_039487684.1|DSAN
OG0002499	LOC6506707|XP_001957388.1|DANA	LOC120449808|XP_039488387.1|DSAN
OG0002500	LOC6505876|XP_001964532.1|DANA, LOC6505458|XP_001964917.2|DANA	LOC120455069|XP_039496855.1|DSAN, LOC120453422|XP_039494055.1|DSAN
OG0002501	LOC6506188|XP_001965127.1|DANA	LOC120445643|XP_039482121.1|DSAN
OG0002502	LOC6502540|XP_001958770.3|DANA	LOC120445221|XP_039481411.1|DSAN
OG0002504	LOC6506387|XP_001957967.1|DANA	LOC120448891|XP_039487042.1|DSAN
OG0002505	LOC6494969|XP_001959308.1|DANA	LOC120445055|XP_039481107.1|DSAN, LOC120445053|XP_039481105.1|DSAN
OG0002506	LOC6501621|XP_001955622.1|DANA	LOC120452022|XP_039492004.1|DSAN
OG0002508	LOC6505065|XP_001965528.1|DANA	LOC120456152|XP_039498716.1|DSAN
OG0002509	LOC6494568|XP_001960090.1|DANA	LOC120456420|XP_039499189.1|DSAN
OG0002510	LOC6504830|XP_032309072.1|DANA	LOC120456897|XP_039499933.1|DSAN
OG0002511	LOC6500391|XP_032309052.1|DANA	LOC120454596|XP_039495982.1|DSAN
OG0002512	LOC6506064|XP_032311670.1|DANA	LOC120454853|XP_039496307.1|DSAN
OG0002513	LOC6505682|XP_032305551.1|DANA	LOC120452606|XP_039492838.1|DSAN
OG0002514	LOC6507075|XP_001956709.2|DANA	LOC120448756|XP_039486874.1|DSAN
OG0002516	LOC6501014|XP_001954376.1|DANA	LOC120453570|XP_039494261.1|DSAN
OG0002517	LOC6505254|XP_014760329.1|DANA	LOC120456852|XP_039499844.1|DSAN
OG0002518	LOC6502667|XP_001954129.2|DANA	LOC120452164|XP_039492200.1|DSAN
OG0002519	LOC6495825|XP_001959663.1|DANA	LOC120445030|XP_039481045.1|DSAN
OG0002520	LOC6503749|XP_001963810.1|DANA, LOC116655454|XP_032309237.1|DANA	LOC120455425|XP_039497536.1|DSAN
OG0002521	LOC6505166|XP_032307964.1|DANA	LOC120456596|XP_039499439.1|DSAN
OG0002522	LOC6499694|XP_001954122.1|DANA	LOC120453064|XP_039493523.1|DSAN
OG0002523	LOC6499988|XP_001953476.1|DANA	LOC120451067|XP_039490360.1|DSAN
OG0002524	LOC6503770|XP_014761074.1|DANA	LOC120456486|XP_039499283.1|DSAN
OG0002525	LOC6506608|XP_001957554.1|DANA	LOC120449085|XP_039487323.1|DSAN
OG0002526	LOC6505678|XP_001964475.1|DANA	LOC120454342|XP_039495488.1|DSAN
OG0002527	LOC6501096|XP_032309337.1|DANA	LOC120451747|XP_039491602.1|DSAN
OG0002528	LOC6503529|XP_032308736.1|DANA	LOC120456672|XP_039499546.1|DSAN
OG0002529	LOC6500697|XP_001953748.1|DANA	LOC120451871|XP_039491812.1|DSAN
OG0002530	LOC6498290|XP_001962471.1|DANA	LOC120446141|XP_039482900.1|DSAN
OG0002531	LOC6497321|XP_032307756.1|DANA	LOC120458114|XP_039501579.1|DSAN
OG0002532	LOC6503233|XP_001965845.1|DANA	LOC120457597|XP_039501042.1|DSAN
OG0002533	LOC6503955|XP_001963913.1|DANA	LOC120455521|XP_039497733.1|DSAN
OG0002534	LOC6495240|XP_001958781.1|DANA	LOC120445993|XP_039482659.1|DSAN
OG0002535	LOC6493656|XP_001958171.2|DANA	LOC120449444|XP_039487851.1|DSAN
OG0002536	LOC6505528|XP_001964758.1|DANA	LOC120452685|XP_039492970.1|DSAN
OG0002537	LOC6495735|XP_001959464.1|DANA	LOC120446306|XP_039483154.1|DSAN
OG0002539	LOC6494407|XP_001960390.1|DANA	LOC120444762|XP_039480625.1|DSAN
OG0002541	LOC6505273|XP_001965661.1|DANA	LOC120456072|XP_039498595.1|DSAN
OG0002542	LOC6502992|XP_001963453.1|DANA	LOC120455088|XP_039496896.1|DSAN
OG0002543	LOC6503655|XP_001963994.1|DANA	LOC120454941|XP_039496644.1|DSAN
OG0002544	LOC6499730|XP_001954047.3|DANA	LOC120454678|XP_039496127.1|DSAN
OG0002545	LOC6504047|XP_001964078.1|DANA	LOC120457352|XP_039500801.1|DSAN
OG0002547	LOC6503015|XP_001963407.1|DANA	LOC120456037|XP_039498543.1|DSAN
OG0002548	LOC6502313|XP_032311932.1|DANA, LOC116656435|XP_032311925.1|DANA, LOC116656443|XP_032311946.1|DANA, LOC116656441|XP_032311945.1|DANA	LOC120456429|XP_039499195.1|DSAN
OG0002549	LOC6504429|XP_001966998.1|DANA	LOC120456474|XP_039499271.1|DSAN
OG0002550	LOC6501973|XP_014759688.1|DANA	LOC120456855|XP_039499852.1|DSAN
OG0002551	LOC6500288|XP_001952892.1|DANA	LOC120452367|XP_039492491.1|DSAN
OG0002552	LOC6506874|XP_001965266.1|DANA	LOC120457707|XP_039501136.1|DSAN
OG0002553	LOC6503692|XP_001963912.2|DANA	LOC120456568|XP_039499382.1|DSAN
OG0002554	LOC6503707|XP_001963886.1|DANA	LOC120457421|XP_039500953.1|DSAN
OG0002555	LOC6503494|XP_001964274.1|DANA	LOC120455776|XP_039498165.1|DSAN
OG0002556	LOC6497320|XP_001962323.1|DANA	LOC120443687|XP_039478861.1|DSAN
OG0002557	LOC6502166|XP_001966095.1|DANA	LOC120456681|XP_039499572.1|DSAN
OG0002558	LOC6499056|XP_001955398.1|DANA	LOC120453081|XP_039493542.1|DSAN
OG0002559	LOC26514089|XP_032305688.1|DANA	LOC120447063|XP_039484425.1|DSAN
OG0002560	LOC6499797|XP_001953894.1|DANA	LOC120453149|XP_039493639.1|DSAN
OG0002561	LOC6501705|XP_001955803.1|DANA	LOC120454600|XP_039495988.1|DSAN
OG0002562	LOC6501907|XP_032308106.1|DANA	LOC120456563|XP_039499377.1|DSAN
OG0002563	LOC26515357|XP_032307899.1|DANA	LOC120457244|XP_039500563.1|DSAN
OG0002564	LOC6505979|XP_001964716.1|DANA	LOC120453976|XP_039494862.1|DSAN
OG0002565	LOC6501198|XP_032309360.1|DANA	LOC120450824|XP_039489937.1|DSAN
OG0002566	LOC6500899|XP_032308209.1|DANA	LOC120452163|XP_039492199.1|DSAN
OG0002567	LOC6503901|XP_001963811.1|DANA	LOC120455426|XP_039497537.1|DSAN
OG0002568	LOC6500967|XP_001954262.1|DANA	LOC120453601|XP_039494301.1|DSAN
OG0002569	LOC6506780|XP_001957257.1|DANA	LOC120449597|XP_039488098.1|DSAN
OG0002570	LOC6500880|XP_001954097.3|DANA	LOC120453260|XP_039493817.1|DSAN
OG0002571	LOC6500882|XP_001954100.2|DANA	LOC120453094|XP_039493559.1|DSAN
OG0002572	LOC6496007|XP_032306961.1|DANA	LOC120446090|XP_039482814.1|DSAN
OG0002573	LOC6500887|XP_032307695.1|DANA	LOC120452973|XP_039493403.1|DSAN
OG0002574	LOC6499693|XP_001954124.2|DANA	LOC120453106|XP_039493573.1|DSAN
OG0002575	LOC6499325|XP_001954865.1|DANA	LOC120451715|XP_039491551.1|DSAN
OG0002576	LOC6502203|XP_032308727.1|DANA	LOC120455492|XP_039497675.1|DSAN
OG0002577	LOC6493044|XP_001956939.1|DANA	LOC120450259|XP_039489083.1|DSAN
OG0002578	LOC6506679|XP_001965224.1|DANA	LOC120458776|XP_039502489.1|DSAN
OG0002579	LOC6497236|XP_001962502.1|DANA	LOC120444980|XP_039480945.1|DSAN
OG0002580	LOC6495940|XP_001959896.1|DANA	LOC120445704|XP_039482198.1|DSAN
OG0002581	LOC6500760|XP_032308438.1|DANA	LOC120452523|XP_039492713.1|DSAN
OG0002582	LOC6494556|XP_001965929.1|DANA	LOC120452607|XP_039492840.1|DSAN
OG0002583	LOC6500245|XP_032312318.1|DANA	LOC120453305|XP_039493880.1|DSAN
OG0002584	LOC6506307|XP_001958147.1|DANA	LOC120448044|XP_039485722.1|DSAN
OG0002585	LOC6506306|XP_001958148.1|DANA	LOC120448046|XP_039485724.1|DSAN
OG0002586	LOC6505870|XP_001964519.2|DANA	LOC120451834|XP_039491743.1|DSAN
OG0002587	LOC6498964|XP_001955599.1|DANA	LOC120454200|XP_039495230.1|DSAN
OG0002588	LOC6505685|XP_001964460.1|DANA	LOC120450921|XP_039490119.1|DSAN
OG0002589	LOC6501340|XP_001955027.2|DANA	LOC120451294|XP_039490781.1|DSAN
OG0002590	LOC6504154|XP_001964287.3|DANA	LOC120455651|XP_039497976.1|DSAN
OG0002591	LOC6505953|XP_001964674.1|DANA	LOC120451280|XP_039490759.1|DSAN
OG0002592	LOC6499095|XP_001955311.1|DANA	LOC120453135|XP_039493620.1|DSAN
OG0002593	LOC6499092|XP_032310416.1|DANA	LOC120451352|XP_039490904.1|DSAN
OG0002594	LOC6499030|XP_032311428.1|DANA	LOC120451105|XP_039490446.1|DSAN
OG0002595	LOC6505871|XP_014760829.1|DANA	LOC120451824|XP_039491726.1|DSAN
OG0002596	LOC6500387|XP_032309704.1|DANA	LOC120452906|XP_039493302.1|DSAN
OG0002597	LOC6500237|XP_001952966.1|DANA	LOC120451498|XP_039491184.1|DSAN
OG0002598	LOC6499510|XP_001954473.2|DANA	LOC120452682|XP_039492966.1|DSAN
OG0002599	LOC6494382|XP_001965928.1|DANA	LOC120454428|XP_039495651.1|DSAN
OG0002600	LOC6494162|XP_001960844.1|DANA	LOC120450368|XP_039489289.1|DSAN
OG0002601	LOC6501371|XP_001955095.1|DANA	LOC120451968|XP_039491928.1|DSAN
OG0002602	LOC6501357|XP_001955064.1|DANA	LOC120452154|XP_039492178.1|DSAN
OG0002603	LOC6501592|XP_014767115.1|DANA	LOC120453010|XP_039493458.1|DSAN
OG0002604	LOC6501591|XP_001955535.1|DANA	LOC120453695|XP_039494450.1|DSAN
OG0002605	LOC6499901|XP_001953670.1|DANA	LOC120452851|XP_039493222.1|DSAN
OG0002606	LOC6499666|XP_032307203.1|DANA	LOC120453896|XP_039494747.1|DSAN
OG0002607	LOC6500929|XP_001954189.1|DANA	LOC120453882|XP_039494732.1|DSAN
OG0002608	LOC6505700|XP_001964431.1|DANA	LOC120451470|XP_039491092.1|DSAN
OG0002609	LOC6494658|XP_001959919.2|DANA	LOC120445580|XP_039482005.1|DSAN
OG0002610	LOC6494447|XP_001965919.1|DANA	LOC120454125|XP_039495098.1|DSAN
OG0002611	LOC6499999|XP_001953435.1|DANA	LOC120452779|XP_039493102.1|DSAN
OG0002612	LOC6505671|XP_001964492.2|DANA	LOC120452870|XP_039493250.1|DSAN
OG0002613	LOC6502727|XP_014760691.1|DANA	LOC120451334|XP_039490845.1|DSAN
OG0002614	LOC6501646|XP_032312146.1|DANA	LOC120451177|XP_039490547.1|DSAN
OG0002615	LOC6506881|XP_001957068.1|DANA	LOC120447746|XP_039485228.1|DSAN
OG0002616	LOC6501478|XP_001955328.1|DANA	LOC120451328|XP_039490838.1|DSAN
OG0002617	LOC6501606|XP_001955575.2|DANA	LOC120452177|XP_039492219.1|DSAN
OG0002618	LOC6499602|XP_001954317.1|DANA	LOC120452474|XP_039492648.1|DSAN
OG0002619	LOC6500647|XP_014766648.1|DANA	LOC120453466|XP_039494122.1|DSAN
