Orthogroup	DANA.longest_only	DELE.longest_only
OG0001665	LOC116655237|XP_032308676.1|DANA, LOC116656432|XP_032311919.1|DANA, LOC116656405|XP_032311848.1|DANA	LOC108143270|XP_017123074.1|DELE
OG0001666	LOC6497001|XP_001962948.1|DANA	LOC108138808|XP_017116789.1|DELE
OG0001667	LOC6496061|XP_001960133.2|DANA	LOC108144384|XP_017124648.1|DELE
OG0001668	LOC6506152|XP_001958453.1|DANA	LOC108142389|XP_017121713.1|DELE
OG0001669	LOC6492962|XP_001956756.1|DANA	LOC108146355|XP_017127821.1|DELE
OG0001670	LOC6493912|XP_001961339.2|DANA	LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE
OG0001671	LOC6503695|XP_001963906.1|DANA	LOC108143171|XP_017122905.1|DELE
OG0001672	LOC6494960|XP_001959325.1|DANA, LOC6494959|XP_001959326.1|DANA, LOC116654770|XP_032307130.1|DANA	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE
OG0001673	LOC26514091|XP_014763975.1|DANA	LOC108142138|XP_017121323.1|DELE
OG0001674	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA	LOC108141566|XP_017120501.1|DELE
OG0001675	LOC6499565|XP_001954366.1|DANA	LOC108147250|XP_017129137.1|DELE
OG0001675	LOC6499564|XP_001954367.1|DANA	LOC108147248|XP_017129136.1|DELE
OG0001676	LOC26514105|XP_014763979.1|DANA	LOC108145342|XP_017126220.1|DELE
OG0001676	LOC116654787|XP_032307173.1|DANA	LOC108145341|XP_017126219.1|DELE
OG0001677	LOC6498104|XP_001962086.1|DANA	LOC108147767|XP_017129986.1|DELE, LOC108147766|XP_017129985.1|DELE, LOC108147829|XP_017130073.1|DELE, LOC108147865|XP_017130112.1|DELE
OG0001678	LOC6505269|XP_032308009.1|DANA	LOC108136225|XP_017112735.1|DELE
OG0001679	LOC6504757|XP_001966297.1|DANA	LOC108141376|XP_017120206.1|DELE
OG0001680	LOC6503808|XP_001963703.1|DANA	LOC108138547|XP_017116306.1|DELE
OG0001681	LOC6505081|XP_001965506.1|DANA	LOC108137328|XP_017114447.1|DELE
OG0001682	LOC6502280|XP_001966157.2|DANA	LOC108142443|XP_017121797.1|DELE
OG0001683	LOC6498039|XP_032307371.1|DANA	LOC108149477|XP_017132580.1|DELE
OG0001684	LOC6505487|XP_032311787.1|DANA	LOC108145285|XP_017126088.1|DELE
OG0001685	LOC6497400|XP_001962161.2|DANA	LOC108150507|XP_017134212.1|DELE
OG0001686	LOC6501979|XP_001966808.1|DANA	LOC108136545|XP_017113333.1|DELE
OG0001687	LOC6504133|XP_032308786.1|DANA	LOC108137090|XP_017114105.1|DELE
OG0001688	LOC6504750|XP_001966290.1|DANA	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE
OG0001689	LOC6503137|XP_001963502.2|DANA	LOC108137731|XP_017115119.1|DELE
OG0001690	LOC6493311|XP_001957502.1|DANA	LOC108147559|XP_017129636.1|DELE
OG0001691	LOC6505485|XP_001964940.1|DANA	LOC108138240|XP_017115860.1|DELE
OG0001692	LOC6505663|XP_001964502.3|DANA	LOC108135755|XP_017112085.1|DELE
OG0001693	LOC6502259|XP_032309356.1|DANA	LOC108136345|XP_017112942.1|DELE
OG0001694	LOC6499703|XP_032305813.1|DANA	LOC108136845|XP_017113756.1|DELE
OG0001695	LOC6494837|XP_001959572.1|DANA	LOC108139142|XP_017117250.1|DELE
OG0001696	LOC6500238|XP_001952961.2|DANA	LOC108140527|XP_017118825.1|DELE
OG0001698	LOC6503154|XP_032308896.1|DANA	LOC108147684|XP_017129871.1|DELE
OG0001699	LOC6500304|XP_032305501.1|DANA	LOC108135856|XP_017112238.1|DELE
OG0001700	LOC6500621|XP_001953586.1|DANA	LOC108139229|XP_017117383.1|DELE
OG0001701	LOC6501409|XP_001955187.2|DANA	LOC108148286|XP_017130741.1|DELE
OG0001702	LOC6496973|XP_001963019.2|DANA	LOC108141826|XP_017120896.1|DELE
OG0001703	LOC6501053|XP_032312290.1|DANA	LOC108148686|XP_017131323.1|DELE
OG0001704	LOC6499514|XP_001954465.1|DANA	LOC108148739|XP_017131419.1|DELE
OG0001705	LOC6499119|XP_014765916.1|DANA	LOC108148838|XP_017131594.1|DELE
OG0001706	LOC6505386|XP_032309122.1|DANA	LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE
OG0001707	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA	LOC108148804|XP_017131520.1|DELE
OG0001708	LOC6500925|XP_001954179.1|DANA	LOC108139348|XP_017117561.1|DELE
OG0001709	LOC6507689|XP_001956152.1|DANA	LOC108146492|XP_017128013.1|DELE
OG0001710	LOC6500829|XP_001953997.1|DANA	LOC108143926|XP_017123999.1|DELE
OG0001711	LOC6501221|XP_014766950.2|DANA	LOC108148729|XP_017131396.1|DELE
OG0001712	LOC6499820|XP_014766242.1|DANA	LOC108136737|XP_017113566.1|DELE
OG0001713	LOC6499648|XP_001954218.1|DANA	LOC108140778|XP_017119254.1|DELE
OG0001714	LOC6498867|XP_032312244.1|DANA	LOC108141044|XP_017119670.1|DELE
OG0001715	LOC6504242|XP_032308229.1|DANA	LOC108150024|XP_017133473.1|DELE
OG0001716	LOC6503990|XP_001963969.1|DANA	LOC108136637|XP_017113446.1|DELE
OG0001717	LOC6501579|XP_001955512.2|DANA	LOC108148776|XP_017131474.1|DELE
OG0001718	LOC6499790|XP_014766227.1|DANA	LOC108137372|XP_017114503.1|DELE
OG0001719	LOC6500791|XP_032305417.1|DANA	LOC108148675|XP_017131298.1|DELE
OG0001720	LOC6499875|XP_032309630.1|DANA	LOC108135543|XP_017111783.1|DELE
OG0001721	LOC6501111|XP_032312302.1|DANA	LOC108143815|XP_017123826.1|DELE
OG0001722	LOC6493529|XP_032309595.1|DANA	LOC108146080|XP_017127385.1|DELE
OG0001723	LOC6496679|XP_001961382.1|DANA	LOC108140484|XP_017118726.1|DELE
OG0001724	LOC6494953|XP_001959335.1|DANA	LOC108145202|XP_017125933.1|DELE
OG0001725	LOC6494878|XP_014763044.1|DANA	LOC108144324|XP_017124515.1|DELE
OG0001726	LOC6506922|XP_001956991.1|DANA	LOC108142582|XP_017122027.1|DELE
OG0001727	LOC6501624|XP_001955631.1|DANA	LOC108148864|XP_017131653.1|DELE
OG0001728	LOC6494665|XP_001959908.1|DANA	LOC108144734|XP_017125319.1|DELE
OG0001729	LOC6494377|XP_032307165.1|DANA	LOC108141310|XP_017120064.1|DELE
OG0001730	LOC6504231|XP_001965118.1|DANA	LOC108138208|XP_017115817.1|DELE
OG0001731	LOC6494841|XP_032306965.1|DANA	LOC108138803|XP_017116784.1|DELE
OG0001732	LOC6498209|XP_001962305.1|DANA	LOC108148399|XP_017130921.1|DELE
OG0001733	LOC6494966|XP_001959314.1|DANA	LOC108145243|XP_017126001.1|DELE
OG0001734	LOC6495080|XP_001959106.1|DANA	LOC108145543|XP_017126532.1|DELE
OG0001735	LOC6506825|XP_001957165.1|DANA	LOC108142677|XP_017122171.1|DELE
OG0001736	LOC26514654|XP_032311617.1|DANA	LOC108145183|XP_017125912.1|DELE
OG0001737	LOC6494690|XP_014762916.1|DANA	LOC108143472|XP_017123404.1|DELE
OG0001738	LOC6506954|XP_001956928.1|DANA	LOC108135689|XP_017112019.1|DELE
OG0001739	LOC26515254|XP_014764110.1|DANA	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE
OG0001740	LOC6494717|XP_001959802.1|DANA	LOC108143429|XP_017123333.1|DELE
OG0001741	LOC6505631|XP_001964571.2|DANA	LOC108138697|XP_017116532.1|DELE, LOC108142935|XP_017122519.1|DELE
OG0001742	LOC6494010|XP_001961152.1|DANA	LOC108147059|XP_017128835.1|DELE
OG0001743	LOC6507462|XP_001955965.2|DANA	LOC108146416|XP_017127908.1|DELE
OG0001744	LOC6496628|XP_001961293.3|DANA	LOC108145087|XP_017125764.1|DELE
OG0001745	LOC6494192|XP_032307124.1|DANA	LOC108137528|XP_017114734.1|DELE
OG0001746	LOC6493473|XP_001957829.1|DANA	LOC108150375|XP_017134004.1|DELE
OG0001747	LOC6494542|XP_032306055.1|DANA	LOC108144429|XP_017124782.1|DELE
OG0001748	LOC6493017|XP_001956861.3|DANA	LOC108150119|XP_017133575.1|DELE
OG0001749	LOC6494105|XP_001960967.1|DANA	LOC108144826|XP_017125447.1|DELE
OG0001750	LOC6496470|XP_001960966.1|DANA	LOC108144824|XP_017125444.1|DELE
OG0001751	LOC6506946|XP_001956937.1|DANA	LOC108135579|XP_017111860.1|DELE
OG0001752	LOC6506639|XP_032309861.1|DANA	LOC108147407|XP_017129333.1|DELE
OG0001753	LOC6506846|XP_014764919.1|DANA	LOC108146120|XP_017127448.1|DELE
OG0001754	LOC6494332|XP_001960519.1|DANA	LOC108143532|XP_017123517.1|DELE
OG0001755	LOC6493134|XP_032310211.1|DANA	LOC108145804|XP_017126867.1|DELE
OG0001756	LOC6494154|XP_014762650.1|DANA	LOC108141359|XP_017120169.1|DELE
OG0001757	LOC6495612|XP_001959203.1|DANA	LOC108138639|XP_017116469.1|DELE
OG0001758	LOC6493831|XP_001958523.1|DANA	LOC108146594|XP_017128105.1|DELE
OG0001759	LOC6495962|XP_001959939.3|DANA	LOC108144504|XP_017124927.1|DELE
OG0001760	LOC6496564|XP_001961160.2|DANA	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE
OG0001761	LOC6495654|XP_001959312.2|DANA	LOC108145241|XP_017125996.1|DELE
OG0001762	LOC6497766|XP_001961402.2|DANA	LOC108150729|XP_017134515.1|DELE
OG0001763	LOC6497299|XP_001962369.2|DANA	LOC108135274|XP_017111442.1|DELE
OG0001764	LOC6501276|XP_001954901.1|DANA	LOC108135154|XP_017111263.1|DELE
OG0001765	LOC6495320|XP_032307199.1|DANA	LOC108141334|XP_017120106.1|DELE
OG0001766	LOC6498343|XP_032307395.1|DANA	LOC108141883|XP_017120981.1|DELE
OG0001767	LOC6503282|XP_032309180.1|DANA	LOC108138937|XP_017117000.1|DELE
OG0001768	LOC6503349|XP_001965373.1|DANA	LOC108137867|XP_017115292.1|DELE
OG0001769	LOC6498395|XP_032311253.1|DANA	LOC108137780|XP_017115174.1|DELE
OG0001770	LOC6498634|XP_001963207.1|DANA	LOC108134526|XP_017110358.1|DELE
OG0001771	LOC6498052|XP_001961972.1|DANA	LOC108134771|XP_017110707.1|DELE
OG0001772	LOC6496939|XP_001963091.1|DANA	LOC108142083|XP_017121263.1|DELE
OG0001773	LOC6498539|XP_001963024.3|DANA	LOC108142051|XP_017121222.1|DELE
OG0001774	LOC6494410|XP_001960386.2|DANA	LOC108144745|XP_017125336.1|DELE
OG0001775	LOC6503074|XP_001963379.1|DANA	LOC108142485|XP_017121860.1|DELE
OG0001776	LOC6496997|XP_001962964.2|DANA	LOC108135248|XP_017111402.1|DELE
OG0001777	LOC6498663|XP_032311087.1|DANA	LOC108138317|XP_017115964.1|DELE
OG0001778	LOC6497403|XP_001962155.1|DANA	LOC108150464|XP_017134142.1|DELE
OG0001779	LOC6496967|XP_032311183.1|DANA	LOC108141778|XP_017120767.1|DELE
OG0001780	LOC6496678|XP_014763914.1|DANA	LOC108142154|XP_017121328.1|DELE
OG0001781	LOC6497269|XP_014761602.1|DANA	LOC108138976|XP_017117049.1|DELE
OG0001782	LOC6505936|XP_014760518.1|DANA	LOC108149309|XP_017132249.1|DELE
OG0001783	LOC6498362|XP_001962623.3|DANA	LOC108142028|XP_017121193.1|DELE
OG0001784	LOC6496865|XP_001963248.1|DANA	LOC108147934|XP_017130208.1|DELE
OG0001785	LOC6495346|XP_001958627.1|DANA	LOC108141340|XP_017120138.1|DELE
OG0001786	LOC6507061|XP_001965301.1|DANA	LOC108139015|XP_017117107.1|DELE
OG0001787	LOC6496863|XP_032310984.1|DANA	LOC108138821|XP_017116808.1|DELE
OG0001788	LOC6494023|XP_001961130.1|DANA	LOC108134664|XP_017110549.1|DELE
OG0001789	LOC6496401|XP_001960836.1|DANA	LOC108135384|XP_017111567.1|DELE
OG0001790	LOC6498661|XP_014762220.1|DANA	LOC108138228|XP_017115839.1|DELE
OG0001791	LOC6495408|XP_001958776.1|DANA	LOC108144432|XP_017124803.1|DELE
OG0001792	LOC6497312|XP_014761637.1|DANA	LOC108138933|XP_017116995.1|DELE
OG0001793	LOC6496333|XP_032306104.1|DANA	LOC108149744|XP_017133013.1|DELE
OG0001794	LOC6498137|XP_032307616.1|DANA	LOC108150465|XP_017134143.1|DELE
OG0001795	LOC6496830|XP_032311089.1|DANA	LOC108150452|XP_017134101.1|DELE
OG0001796	LOC6505353|XP_001967827.2|DANA, LOC6504421|XP_014759461.1|DANA	LOC108149971|XP_017133379.1|DELE
OG0001797	LOC6504350|XP_014759411.1|DANA	LOC108145321|XP_017126184.1|DELE
OG0001798	LOC6495965|XP_001959945.1|DANA	LOC108144254|XP_017124423.1|DELE
OG0001799	LOC6504385|XP_032308250.1|DANA	LOC108145044|XP_017125717.1|DELE
OG0001800	LOC6496852|XP_001963274.2|DANA	LOC108138324|XP_017115974.1|DELE
OG0001801	LOC6507756|XP_001956284.3|DANA	LOC108150358|XP_017133981.1|DELE
OG0001802	LOC6500958|XP_001954245.1|DANA	LOC108144053|XP_017124186.1|DELE
OG0001803	LOC6499968|XP_001953531.2|DANA	LOC108141176|XP_017119893.1|DELE
OG0001804	LOC6494512|XP_001965916.2|DANA	LOC108137475|XP_017114670.1|DELE
OG0001805	LOC6506204|XP_001958349.1|DANA	LOC108147522|XP_017129593.1|DELE
OG0001806	LOC6503400|XP_014759139.1|DANA	LOC108139236|XP_017117392.1|DELE
OG0001807	LOC6494339|XP_001965935.2|DANA	LOC108148337|XP_017130828.1|DELE
OG0001808	LOC6499437|XP_014766067.1|DANA	LOC108140506|XP_017118777.1|DELE
OG0001809	LOC6499459|XP_001954598.2|DANA	LOC108141211|XP_017119949.1|DELE
OG0001810	LOC6500809|XP_001953956.2|DANA	LOC108148485|XP_017131008.1|DELE
OG0001811	LOC6496493|XP_001961012.3|DANA	LOC108147063|XP_017128843.1|DELE
OG0001812	LOC6503193|XP_001963617.2|DANA	LOC108134928|XP_017110937.1|DELE
OG0001813	LOC6499350|XP_032305766.1|DANA	LOC108135750|XP_017112073.1|DELE
OG0001814	LOC6500956|XP_001954240.1|DANA	LOC108141065|XP_017119708.1|DELE
OG0001815	LOC6499133|XP_001955235.1|DANA	LOC108148408|XP_017130933.1|DELE
OG0001816	LOC6496539|XP_001961102.1|DANA	LOC108149143|XP_017132039.1|DELE
OG0001817	LOC6495984|XP_014763574.1|DANA	LOC108141375|XP_017120199.1|DELE
OG0001818	LOC6503113|XP_001963447.2|DANA	LOC108144879|XP_017125529.1|DELE
OG0001819	LOC6496087|XP_001960194.2|DANA	LOC108143690|XP_017123705.1|DELE
OG0001820	LOC6503827|XP_001963675.2|DANA	LOC108138554|XP_017116313.1|DELE
OG0001821	LOC6494777|XP_001959691.1|DANA	LOC108144794|XP_017125402.1|DELE
OG0001822	LOC6496389|XP_001960804.1|DANA	LOC108149199|XP_017132112.1|DELE
OG0001823	LOC6507202|XP_001956494.1|DANA	LOC108150317|XP_017133921.1|DELE
OG0001824	LOC6496835|XP_001963310.1|DANA	LOC108147942|XP_017130216.1|DELE
OG0001825	LOC6496019|XP_032306172.1|DANA	LOC108143374|XP_017123182.1|DELE
OG0001826	LOC6496614|XP_001961263.1|DANA	LOC108143568|XP_017123567.1|DELE
OG0001827	LOC6494297|XP_001960581.1|DANA	LOC108144448|XP_017124828.1|DELE
OG0001828	LOC6505186|XP_001965501.2|DANA	LOC108136508|XP_017113249.1|DELE
OG0001829	LOC6495495|XP_001958971.1|DANA	LOC108144798|XP_017125407.1|DELE
OG0001830	LOC6494169|XP_001960833.1|DANA	LOC108135392|XP_017111580.1|DELE
OG0001831	LOC6507210|XP_001956470.2|DANA	LOC108135481|XP_017111713.1|DELE
OG0001832	LOC6503081|XP_001963397.1|DANA	LOC108141135|XP_017119850.1|DELE
OG0001833	LOC6495723|XP_014763467.2|DANA	LOC108144678|XP_017125229.1|DELE
OG0001834	LOC6499691|XP_001954133.1|DANA	LOC108135013|XP_017111037.1|DELE
OG0001837	LOC6502788|XP_014764612.1|DANA, LOC6506704|XP_001957391.1|DANA	LOC108145713|XP_017126763.1|DELE
OG0001838	LOC6494053|XP_032306128.1|DANA	LOC108149049|XP_017131880.1|DELE
OG0001839	LOC6495604|XP_001959188.1|DANA	LOC108149177|XP_017132083.1|DELE, LOC108143346|XP_017123156.1|DELE
OG0001840	LOC6497606|XP_001961725.1|DANA	LOC108150443|XP_017134091.1|DELE
OG0001840	LOC6497605|XP_001961726.1|DANA	LOC108150520|XP_017134235.1|DELE
OG0001841	LOC6507052|XP_001956745.2|DANA	LOC108146485|XP_017128003.1|DELE
OG0001841	LOC6507051|XP_001956746.1|DANA	LOC108146486|XP_017128004.1|DELE
OG0001842	LOC6507492|XP_001955896.1|DANA	LOC108145648|XP_017126686.1|DELE
OG0001843	LOC6493620|XP_001958117.1|DANA	LOC108146066|XP_017127368.1|DELE, LOC108146068|XP_017127371.1|DELE
OG0001844	LOC6507803|XP_001956378.1|DANA	LOC108136046|XP_017112465.1|DELE, LOC108136047|XP_017112466.1|DELE, LOC108136043|XP_017112463.1|DELE
OG0001845	LOC6496145|XP_001960331.1|DANA	LOC108141732|XP_017120715.1|DELE
OG0001846	LOC26514342|XP_014767273.1|DANA, LOC6500919|XP_014766796.2|DANA	LOC108140443|XP_017118663.1|DELE, LOC108140445|XP_017118665.1|DELE
OG0001847	LOC116656599|XP_032312360.1|DANA, LOC116656593|XP_032312303.1|DANA, LOC116654521|XP_032305565.1|DANA, LOC26514189|XP_014760909.2|DANA, LOC116656601|XP_032312377.1|DANA, LOC116656602|XP_032312378.1|DANA, LOC116654555|XP_032305701.1|DANA, LOC116654554|XP_032305700.1|DANA, LOC116656586|XP_032312261.1|DANA, LOC116656590|XP_032312291.1|DANA	LOC108150372|XP_017134001.1|DELE, LOC108150373|XP_017134002.1|DELE
OG0001849	LOC6499812|XP_001953861.2|DANA	LOC108136960|XP_017113934.1|DELE
OG0001850	LOC6502768|XP_001966880.2|DANA	LOC108145306|XP_017126134.1|DELE
OG0001851	LOC6501786|XP_032311739.1|DANA	LOC108145275|XP_017126057.1|DELE
OG0001853	LOC6499238|XP_032307961.1|DANA	LOC108148589|XP_017131125.1|DELE
OG0001854	LOC6503919|XP_001963842.1|DANA	LOC108137682|XP_017115031.1|DELE
OG0001855	LOC6494271|XP_001960622.1|DANA	LOC108144275|XP_017124451.1|DELE
OG0001856	LOC6501884|XP_001966736.1|DANA	LOC108136537|XP_017113316.1|DELE
OG0001857	LOC6501972|XP_001966793.1|DANA	LOC108144403|XP_017124701.1|DELE
OG0001858	LOC6505063|XP_001965531.1|DANA	LOC108136640|XP_017113448.1|DELE
OG0001859	LOC6503623|XP_001964043.1|DANA	LOC108140850|XP_017119324.1|DELE
OG0001860	LOC6507843|XP_014765488.1|DANA	LOC108135614|XP_017111918.1|DELE
OG0001861	LOC6501337|XP_001955018.1|DANA	LOC108148924|XP_017131730.1|DELE
OG0001862	LOC6504383|XP_001967076.1|DANA	LOC108144988|XP_017125635.1|DELE
OG0001863	LOC6505009|XP_001965638.1|DANA	LOC108138541|XP_017116300.1|DELE
OG0001864	LOC6499683|XP_014766186.1|DANA	LOC108150315|XP_017133922.1|DELE
OG0001865	LOC6504425|XP_032308114.1|DANA	LOC108150041|XP_017133492.1|DELE
OG0001866	LOC6500365|XP_032305411.1|DANA	LOC108135905|XP_017112315.1|DELE
OG0001867	LOC6493408|XP_032310305.1|DANA	LOC108135574|XP_017111834.1|DELE
OG0001868	LOC6497143|XP_001962671.2|DANA	LOC108140097|XP_017118289.1|DELE, LOC108135465|XP_017111696.1|DELE
OG0001869	LOC6500775|XP_014766708.1|DANA	LOC108140406|XP_017118611.1|DELE
OG0001870	LOC6504747|XP_001966286.1|DANA	LOC108140658|XP_017119083.1|DELE
OG0001871	LOC6504733|XP_001966303.1|DANA	LOC108142827|XP_017122380.1|DELE
OG0001872	LOC6505981|XP_001964717.1|DANA, LOC26515565|XP_032305363.1|DANA, LOC116654491|XP_032305362.1|DANA	LOC108148998|XP_017131829.1|DELE
OG0001873	LOC6500472|XP_001953287.1|DANA	LOC108141110|XP_017119814.1|DELE
OG0001874	LOC6499218|XP_001955081.1|DANA	LOC108143924|XP_017123997.1|DELE
OG0001875	LOC6505950|XP_014760855.2|DANA	LOC108144075|XP_017124214.1|DELE
OG0001876	LOC6498705|XP_014759404.1|DANA	LOC108134948|XP_017110962.1|DELE
OG0001877	LOC6505108|XP_001965443.1|DANA	LOC108141161|XP_017119881.1|DELE
OG0001878	LOC6500383|XP_001953096.1|DANA	LOC108147288|XP_017129195.1|DELE
OG0001879	LOC6500665|XP_001953681.2|DANA	LOC108144005|XP_017124115.1|DELE
OG0001880	LOC6501367|XP_001955087.1|DANA	LOC108135824|XP_017112195.1|DELE
OG0001881	LOC6499211|XP_032305788.1|DANA	LOC108135860|XP_017112250.1|DELE
OG0001882	LOC6505921|XP_001964622.3|DANA	LOC108148687|XP_017131320.1|DELE
OG0001883	LOC6500812|XP_014766742.1|DANA	LOC108148591|XP_017131135.1|DELE, LOC108148705|XP_017131345.1|DELE
OG0001884	LOC6499801|XP_001953882.1|DANA	LOC108140708|XP_017119153.1|DELE
OG0001885	LOC6506138|XP_001965120.1|DANA	LOC108138296|XP_017115940.1|DELE
OG0001886	LOC6500550|XP_001953437.1|DANA	LOC108143067|XP_017122770.1|DELE
OG0001887	LOC6496231|XP_001960503.1|DANA	LOC108143287|XP_017123091.1|DELE
OG0001888	LOC6498863|XP_001955782.1|DANA	LOC108141107|XP_017119807.1|DELE
OG0001889	LOC6501952|XP_001966754.1|DANA	LOC108136636|XP_017113444.1|DELE
OG0001890	LOC6506770|XP_001957272.1|DANA	LOC108142867|XP_017122430.1|DELE
OG0001891	LOC6505856|XP_014760817.1|DANA	LOC108136805|XP_017113690.1|DELE
OG0001892	LOC6503268|XP_001965846.1|DANA	LOC108145645|XP_017126675.1|DELE
OG0001893	LOC6499075|XP_001955359.1|DANA	LOC108147279|XP_017129184.1|DELE
OG0001894	LOC6494099|XP_001960978.1|DANA	LOC108149633|XP_017132852.1|DELE
OG0001895	LOC6505328|XP_032308019.1|DANA	LOC108145273|XP_017126052.1|DELE
OG0001896	LOC26514303|XP_032311468.1|DANA	LOC108135457|XP_017111690.1|DELE
OG0001897	LOC6500913|XP_014766791.1|DANA	LOC108135117|XP_017111197.1|DELE
OG0001898	LOC6504920|XP_001966593.2|DANA	LOC108137738|XP_017115125.1|DELE
OG0001899	LOC6505665|XP_032305530.1|DANA, LOC116654512|XP_032305533.1|DANA	LOC108135756|XP_017112087.1|DELE
OG0001900	LOC6493590|XP_001958054.1|DANA	LOC108145680|XP_017126725.1|DELE
OG0001901	LOC6498253|XP_032307463.1|DANA	LOC108135227|XP_017111345.1|DELE
OG0001902	LOC26515191|XP_032309853.1|DANA	LOC108136797|XP_017113682.1|DELE
OG0001903	LOC6500984|XP_001954301.1|DANA	LOC108141165|XP_017119882.1|DELE
OG0001904	LOC6498935|XP_001955648.1|DANA	LOC108148647|XP_017131261.1|DELE
OG0001905	LOC6505015|XP_014760249.1|DANA	LOC108142432|XP_017121781.1|DELE
OG0001906	LOC6500778|XP_032305654.1|DANA	LOC108140551|XP_017118890.1|DELE
OG0001907	LOC6501798|XP_001967178.1|DANA	LOC108141624|XP_017120580.1|DELE
OG0001908	LOC6499096|XP_001955310.2|DANA	LOC108140388|XP_017118584.1|DELE
OG0001909	LOC6501891|XP_001966721.1|DANA	LOC108136487|XP_017113190.1|DELE
OG0001910	LOC6500636|XP_032307457.1|DANA	LOC108135131|XP_017111228.1|DELE
OG0001911	LOC6499845|XP_032306349.1|DANA	LOC108135070|XP_017111117.1|DELE
OG0001912	LOC6495473|XP_001958923.1|DANA	LOC108144902|XP_017125553.1|DELE
OG0001913	LOC6496903|XP_001963176.1|DANA	LOC108135303|XP_017111476.1|DELE
OG0001914	LOC6498915|XP_032312153.1|DANA	LOC108136758|XP_017113597.1|DELE
OG0001915	LOC6507485|XP_001955908.1|DANA	LOC108146363|XP_017127830.1|DELE
OG0001916	LOC6493993|XP_032306130.1|DANA	LOC108145177|XP_017125902.1|DELE
OG0001917	LOC6506788|XP_001957239.1|DANA	LOC108142211|XP_017121410.1|DELE
OG0001918	LOC6507368|XP_001956154.2|DANA	LOC108146405|XP_017127895.1|DELE
OG0001919	LOC6494006|XP_001961158.1|DANA	LOC108144685|XP_017125239.1|DELE
OG0001920	LOC6507678|XP_001956130.1|DANA	LOC108146082|XP_017127390.1|DELE
OG0001921	LOC6494046|XP_001961086.1|DANA	LOC108149144|XP_017132040.1|DELE
OG0001922	LOC6496391|XP_001960808.1|DANA	LOC108149188|XP_017132097.1|DELE
OG0001923	LOC6507630|XP_032309709.1|DANA	LOC108146739|XP_017128333.1|DELE
OG0001924	LOC6498492|XP_001965883.2|DANA	LOC108135183|XP_017111293.1|DELE
OG0001925	LOC6493343|XP_001957559.1|DANA	LOC108147456|XP_017129474.1|DELE
OG0001926	LOC6507025|XP_032310099.1|DANA	LOC108147485|XP_017129529.1|DELE
OG0001927	LOC6494920|XP_001959420.1|DANA	LOC108137942|XP_017115389.1|DELE
OG0001928	LOC6493468|XP_014764399.1|DANA	LOC108150264|XP_017133835.1|DELE
OG0001929	LOC6493466|XP_032310108.1|DANA	LOC108150175|XP_017133636.1|DELE
OG0001930	LOC116654683|XP_032306086.1|DANA, LOC6495788|XP_001959582.2|DANA	LOC108138668|XP_017116502.1|DELE
OG0001931	LOC26513994|XP_014765559.2|DANA	LOC108150113|XP_017133566.1|DELE
OG0001932	LOC6493421|XP_032310163.1|DANA	LOC108150221|XP_017133753.1|DELE
OG0001933	LOC6495977|XP_001959961.1|DANA	LOC108144405|XP_017124725.1|DELE
OG0001934	LOC6506470|XP_001957811.3|DANA	LOC108150361|XP_017133984.1|DELE
OG0001935	LOC6506798|XP_001957220.1|DANA	LOC108146318|XP_017127770.1|DELE
OG0001937	LOC6495470|XP_032306133.1|DANA	LOC108144588|XP_017125073.1|DELE
OG0001938	LOC6495268|XP_001958733.1|DANA	LOC108144373|XP_017124636.1|DELE
OG0001939	LOC6495581|XP_001959138.1|DANA	LOC108145399|XP_017126287.1|DELE
OG0001940	LOC6494558|XP_032306917.1|DANA	LOC108149603|XP_017132786.1|DELE
OG0001941	LOC6507676|XP_014765402.1|DANA	LOC108146530|XP_017128057.1|DELE
OG0001942	LOC6494626|XP_032306812.1|DANA	LOC108145114|XP_017125812.1|DELE
OG0001943	LOC6493184|XP_001957217.1|DANA	LOC108145736|XP_017126787.1|DELE
OG0001944	LOC6507488|XP_001955902.1|DANA	LOC108146091|XP_017127408.1|DELE
OG0001945	LOC6494097|XP_032306517.1|DANA	LOC108149571|XP_017132695.1|DELE
OG0001946	LOC6496025|XP_001960070.1|DANA	LOC108149636|XP_017132857.1|DELE
OG0001947	LOC6494536|XP_001960151.1|DANA	LOC108144242|XP_017124409.1|DELE
OG0001948	LOC6505095|XP_001965475.2|DANA	LOC108136527|XP_017113290.1|DELE
OG0001949	LOC6506936|XP_001956954.2|DANA	LOC108142573|XP_017122013.1|DELE
OG0001950	LOC6500042|XP_032305691.1|DANA	LOC108137449|XP_017114627.1|DELE
OG0001951	LOC6494193|XP_032307115.1|DANA	LOC108137524|XP_017114727.1|DELE
OG0001953	LOC6495171|XP_001958914.1|DANA	LOC108149123|XP_017132012.1|DELE
