Orthogroup	DANA.longest_only	DSER.longest_only
OG0002427	LOC6501808|XP_001967400.1|DANA	LOC110184517|XP_020808744.1|DSER
OG0002428	LOC6503126|XP_001963471.3|DANA	LOC110176050|XP_020797923.1|DSER
OG0002429	LOC6493115|XP_032310335.1|DANA	LOC110188861|XP_020814427.1|DSER
OG0002430	LOC6495554|XP_001959092.1|DANA	LOC110189456|XP_020815189.1|DSER
OG0002431	LOC6495193|XP_001958882.1|DANA	LOC110191481|XP_020818007.1|DSER
OG0002432	LOC6503547|XP_001964180.1|DANA	LOC110183478|XP_020807417.1|DSER, LOC110183257|XP_020807141.1|DSER
OG0002433	LOC6498845|XP_001955812.1|DANA	LOC110188595|XP_020814017.1|DSER
OG0002434	LOC6498978|XP_001955574.1|DANA	LOC110187938|XP_020813112.1|DSER
OG0002435	LOC6502312|XP_032309399.1|DANA	LOC110181969|XP_020805576.1|DSER
OG0002436	LOC6505766|XP_001964341.1|DANA, LOC6496560|XP_001961149.1|DANA	LOC110178261|XP_020800985.1|DSER
OG0002437	LOC6496544|XP_001961113.1|DANA	LOC110189692|XP_020815524.1|DSER
OG0002438	LOC6502232|XP_001966030.1|DANA	LOC110179623|XP_020802888.1|DSER
OG0002439	LOC6498219|XP_001962326.1|DANA	LOC110186096|XP_020810796.1|DSER
OG0002440	LOC6507207|XP_001956476.1|DANA	LOC110178893|XP_020801826.1|DSER
OG0002441	LOC6494352|XP_001960484.1|DANA	LOC110190879|XP_020817199.1|DSER
OG0002442	LOC6494509|XP_001960201.1|DANA	LOC110178478|XP_020801282.1|DSER
OG0002443	LOC6493945|XP_032311500.1|DANA	LOC110189750|XP_020815615.1|DSER
OG0002444	LOC6494514|XP_001960195.1|DANA	LOC110177724|XP_020800225.1|DSER
OG0002445	LOC6494025|XP_001961128.2|DANA	LOC110189403|XP_020815116.1|DSER
OG0002446	LOC6494204|XP_001960754.3|DANA	LOC110187166|XP_020812234.1|DSER, LOC110187175|XP_020812236.1|DSER, LOC110190709|XP_020817023.1|DSER
OG0002447	LOC6506219|XP_001958323.2|DANA	LOC110177532|XP_020799954.1|DSER
OG0002448	LOC6496103|XP_001960231.1|DANA	LOC110177686|XP_020800167.1|DSER
OG0002449	LOC6494281|XP_001960610.1|DANA	LOC110177383|XP_020799746.1|DSER
OG0002450	LOC6500228|XP_001952985.1|DANA	LOC110190006|XP_020815967.1|DSER
OG0002451	LOC6495239|XP_001958783.1|DANA	LOC110178244|XP_020800954.1|DSER
OG0002452	LOC6494747|XP_001959744.2|DANA	LOC110176339|XP_020798324.1|DSER
OG0002453	LOC6494746|XP_001959745.1|DANA	LOC110190871|XP_020817187.1|DSER
OG0002454	LOC6507409|XP_032309636.1|DANA	LOC110183647|XP_020807628.1|DSER
OG0002455	LOC6507650|XP_001956073.1|DANA	LOC110183689|XP_020807688.1|DSER
OG0002456	LOC6494171|XP_032306665.1|DANA	LOC110179561|XP_020802806.1|DSER
OG0002457	LOC6496029|XP_014763604.1|DANA	LOC110180444|XP_020803808.1|DSER
OG0002458	LOC6506122|XP_001958506.2|DANA	LOC110185926|XP_020810597.1|DSER
OG0002459	LOC6496535|XP_001961092.1|DANA	LOC110191671|XP_020818244.1|DSER
OG0002460	LOC6496308|XP_001960666.1|DANA	LOC110180410|XP_020803735.1|DSER
OG0002461	LOC6496269|XP_001960577.1|DANA	LOC110183372|XP_020807332.1|DSER
OG0002462	LOC6494440|XP_032305953.1|DANA	LOC110185488|XP_020810022.1|DSER
OG0002463	LOC6494896|XP_001959472.1|DANA	LOC110191663|XP_020818220.1|DSER
OG0002464	LOC6494507|XP_001960204.1|DANA	LOC110191609|XP_020818159.1|DSER
OG0002465	LOC6493907|XP_001961349.1|DANA	LOC110189389|XP_020815098.1|DSER
OG0002466	LOC6505482|XP_014759913.1|DANA	LOC110185476|XP_020810002.1|DSER
OG0002467	LOC6493332|XP_001957538.1|DANA	LOC110176178|XP_020798083.1|DSER
OG0002468	LOC6506667|XP_001957447.3|DANA	LOC110191010|XP_020817386.1|DSER
OG0002469	LOC6500973|XP_001954279.1|DANA	LOC110188501|XP_020813893.1|DSER
OG0002470	LOC6495071|XP_001959129.1|DANA	LOC110178239|XP_020800949.1|DSER
OG0002471	LOC6495313|XP_001958646.1|DANA	LOC110176462|XP_020798482.1|DSER
OG0002472	LOC6495684|XP_032305987.1|DANA	LOC110178242|XP_020800951.1|DSER
OG0002473	LOC6494323|XP_001960533.1|DANA	LOC110177993|XP_020800650.1|DSER
OG0002474	LOC6506719|XP_032309548.1|DANA	LOC110176221|XP_020798160.1|DSER
OG0002475	LOC6498988|XP_001955553.1|DANA	LOC110186778|XP_020811709.1|DSER
OG0002476	LOC6494764|XP_001959719.1|DANA	LOC110176002|XP_020797868.1|DSER
OG0002477	LOC6494608|XP_001960018.1|DANA	LOC110177069|XP_020799248.1|DSER
OG0002478	LOC6494446|XP_001960305.3|DANA	LOC110177849|XP_020800451.1|DSER
OG0002479	LOC6494886|XP_001959489.1|DANA	LOC110179270|XP_020802392.1|DSER
OG0002480	LOC6497632|XP_014760118.1|DANA	LOC110185369|XP_020809810.1|DSER
OG0002481	LOC6503886|XP_001963783.1|DANA	LOC110182464|XP_020806161.1|DSER
OG0002482	LOC26515203|XP_014764103.1|DANA	LOC110189647|XP_020815450.1|DSER
OG0002483	LOC6494917|XP_001959426.1|DANA	LOC110191493|XP_020818016.1|DSER
OG0002484	LOC6494643|XP_001959960.1|DANA	LOC110180068|XP_020803349.1|DSER
OG0002485	LOC6495416|XP_001958799.1|DANA	LOC110189675|XP_020815492.1|DSER
OG0002486	LOC116655408|XP_032309160.1|DANA, LOC116655409|XP_032309161.1|DANA, LOC6502341|XP_001967696.1|DANA, LOC6507841|XP_001956454.2|DANA	LOC110190285|XP_020816321.1|DSER
OG0002487	LOC26515215|XP_014759560.1|DANA	LOC110182821|XP_020806616.1|DSER
OG0002488	LOC6496127|XP_001960285.1|DANA	LOC110177701|XP_020800186.1|DSER
OG0002489	LOC6493642|XP_032310609.1|DANA	LOC110190107|XP_020816074.1|DSER
OG0002490	LOC6494612|XP_001960015.1|DANA	LOC110183196|XP_020807100.1|DSER
OG0002491	LOC6493564|XP_032310817.1|DANA	LOC110190093|XP_020816057.1|DSER
OG0002492	LOC6495501|XP_001958985.1|DANA	LOC110176362|XP_020798351.1|DSER
OG0002493	LOC6495415|XP_001958792.3|DANA	LOC110189355|XP_020815057.1|DSER
OG0002494	LOC6501255|XP_001954861.1|DANA	LOC110184872|XP_020809181.1|DSER
OG0002495	LOC6495164|XP_001958930.1|DANA	LOC110177683|XP_020800162.1|DSER
OG0002496	LOC6499592|XP_001954335.1|DANA	LOC110186209|XP_020810930.1|DSER
OG0002497	LOC6493179|XP_001957209.1|DANA	LOC110190607|XP_020816859.1|DSER
OG0002499	LOC6506707|XP_001957388.1|DANA	LOC110183697|XP_020807695.1|DSER
OG0002500	LOC6505876|XP_001964532.1|DANA, LOC6505458|XP_001964917.2|DANA	LOC110188401|XP_020813785.1|DSER, LOC110182027|XP_020805616.1|DSER
OG0002501	LOC6506188|XP_001965127.1|DANA	LOC110179166|XP_020802222.1|DSER
OG0002502	LOC6502540|XP_001958770.3|DANA	LOC110179355|XP_020802527.1|DSER
OG0002504	LOC6506387|XP_001957967.1|DANA	LOC110177493|XP_020799903.1|DSER, LOC110177491|XP_020799902.1|DSER, LOC110177495|XP_020799905.1|DSER, LOC110177494|XP_020799904.1|DSER
OG0002505	LOC6494969|XP_001959308.1|DANA	LOC110179370|XP_020802548.1|DSER
OG0002508	LOC6505065|XP_001965528.1|DANA	LOC110179574|XP_020802823.1|DSER
OG0002509	LOC6494568|XP_001960090.1|DANA	LOC110177204|XP_020799477.1|DSER
OG0002510	LOC6504830|XP_032309072.1|DANA	LOC110180332|XP_020803649.1|DSER
OG0002511	LOC6500391|XP_032309052.1|DANA	LOC110184432|XP_020808631.1|DSER
OG0002512	LOC6506064|XP_032311670.1|DANA	LOC110185400|XP_020809855.1|DSER
OG0002513	LOC6505682|XP_032305551.1|DANA	LOC110191823|XP_020818447.1|DSER
OG0002514	LOC6507075|XP_001956709.2|DANA	LOC110187132|XP_020812209.1|DSER
OG0002516	LOC6501014|XP_001954376.1|DANA	LOC110186599|XP_020811488.1|DSER
OG0002517	LOC6505254|XP_014760329.1|DANA	LOC110176059|XP_020797932.1|DSER
OG0002518	LOC6502667|XP_001954129.2|DANA	LOC110188479|XP_020813868.1|DSER
OG0002519	LOC6495825|XP_001959663.1|DANA	LOC110179243|XP_020802355.1|DSER
OG0002520	LOC6503749|XP_001963810.1|DANA, LOC116655454|XP_032309237.1|DANA	LOC110182836|XP_020806629.1|DSER
OG0002521	LOC6505166|XP_032307964.1|DANA	LOC110176018|XP_020797886.1|DSER
OG0002522	LOC6499694|XP_001954122.1|DANA	LOC110188474|XP_020813863.1|DSER
OG0002523	LOC6499988|XP_001953476.1|DANA	LOC110191058|XP_020817447.1|DSER
OG0002524	LOC6503770|XP_014761074.1|DANA	LOC110182465|XP_020806162.1|DSER
OG0002525	LOC6506608|XP_001957554.1|DANA	LOC110189044|XP_020814672.1|DSER, LOC110189070|XP_020814700.1|DSER
OG0002526	LOC6505678|XP_001964475.1|DANA	LOC110191817|XP_020818441.1|DSER
OG0002527	LOC6501096|XP_032309337.1|DANA	LOC110177206|XP_020799483.1|DSER
OG0002528	LOC6503529|XP_032308736.1|DANA	LOC110180409|XP_020803724.1|DSER
OG0002529	LOC6500697|XP_001953748.1|DANA	LOC110191409|XP_020817926.1|DSER
OG0002530	LOC6498290|XP_001962471.1|DANA	LOC110181327|XP_020804705.1|DSER
OG0002531	LOC6497321|XP_032307756.1|DANA	LOC110185627|XP_020810236.1|DSER
OG0002532	LOC6503233|XP_001965845.1|DANA	LOC110189896|XP_020815815.1|DSER
OG0002533	LOC6503955|XP_001963913.1|DANA	LOC110180361|XP_020803680.1|DSER
OG0002534	LOC6495240|XP_001958781.1|DANA	LOC110180263|XP_020803577.1|DSER
OG0002535	LOC6493656|XP_001958171.2|DANA	LOC110185306|XP_020809715.1|DSER
OG0002536	LOC6505528|XP_001964758.1|DANA	LOC110186321|XP_020811118.1|DSER
OG0002537	LOC6495735|XP_001959464.1|DANA	LOC110191654|XP_020818211.1|DSER
OG0002539	LOC6494407|XP_001960390.1|DANA	LOC110189264|XP_020814937.1|DSER
OG0002540	LOC6505880|XP_001964540.1|DANA	LOC110191779|XP_020818383.1|DSER
OG0002541	LOC6505273|XP_001965661.1|DANA	LOC110184411|XP_020808604.1|DSER
OG0002542	LOC6502992|XP_001963453.1|DANA	LOC110180170|XP_020803489.1|DSER
OG0002543	LOC6503655|XP_001963994.1|DANA	LOC110180330|XP_020803647.1|DSER
OG0002544	LOC6499730|XP_001954047.3|DANA	LOC110187742|XP_020812859.1|DSER
OG0002545	LOC6504047|XP_001964078.1|DANA	LOC110182499|XP_020806207.1|DSER
OG0002547	LOC6503015|XP_001963407.1|DANA	LOC110181868|XP_020805451.1|DSER
OG0002548	LOC6502313|XP_032311932.1|DANA, LOC116656435|XP_032311925.1|DANA, LOC116656443|XP_032311946.1|DANA, LOC116656441|XP_032311945.1|DANA	LOC110181769|XP_020805301.1|DSER
OG0002549	LOC6504429|XP_001966998.1|DANA	LOC110175934|XP_020797773.1|DSER
OG0002550	LOC6501973|XP_014759688.1|DANA	LOC110184594|XP_020808843.1|DSER
OG0002551	LOC6500288|XP_001952892.1|DANA	LOC110176428|XP_020798435.1|DSER
OG0002552	LOC6506874|XP_001965266.1|DANA	LOC110187277|XP_020812325.1|DSER
OG0002553	LOC6503692|XP_001963912.2|DANA	LOC110180352|XP_020803673.1|DSER
OG0002554	LOC6503707|XP_001963886.1|DANA	LOC110179533|XP_020802772.1|DSER
OG0002555	LOC6503494|XP_001964274.1|DANA	LOC110183062|XP_020806907.1|DSER
OG0002556	LOC6497320|XP_001962323.1|DANA	LOC110186097|XP_020810797.1|DSER
OG0002557	LOC6502166|XP_001966095.1|DANA	LOC110184215|XP_020808324.1|DSER
OG0002558	LOC6499056|XP_001955398.1|DANA	LOC110185588|XP_020810183.1|DSER
OG0002559	LOC26514089|XP_032305688.1|DANA	LOC110191443|XP_020817966.1|DSER
OG0002560	LOC6499797|XP_001953894.1|DANA	LOC110177159|XP_020799403.1|DSER
OG0002561	LOC6501705|XP_001955803.1|DANA	LOC110188699|XP_020814163.1|DSER
OG0002562	LOC6501907|XP_032308106.1|DANA	LOC110183238|XP_020807113.1|DSER
OG0002563	LOC26514193|XP_032307910.1|DANA	LOC110179732|XP_020803007.1|DSER, LOC110179728|XP_020803005.1|DSER, LOC110179717|XP_020802991.1|DSER
OG0002564	LOC6505979|XP_001964716.1|DANA	LOC110186963|XP_020811963.1|DSER
OG0002565	LOC6501198|XP_032309360.1|DANA	LOC110186864|XP_020811814.1|DSER
OG0002566	LOC6500899|XP_032308209.1|DANA	LOC110188565|XP_020813983.1|DSER
OG0002567	LOC6503901|XP_001963811.1|DANA	LOC110182829|XP_020806621.1|DSER
OG0002568	LOC6500967|XP_001954262.1|DANA	LOC110188295|XP_020813656.1|DSER
OG0002569	LOC6506780|XP_001957257.1|DANA	LOC110184643|XP_020808901.1|DSER
OG0002570	LOC6500880|XP_001954097.3|DANA	LOC110188079|XP_020813288.1|DSER
OG0002571	LOC6500882|XP_001954100.2|DANA	LOC110188143|XP_020813398.1|DSER, LOC110183682|XP_020807682.1|DSER
OG0002572	LOC6496007|XP_032306961.1|DANA	LOC110181227|XP_020804587.1|DSER
OG0002573	LOC6500887|XP_032307695.1|DANA	LOC110187631|XP_020812697.1|DSER
OG0002574	LOC6499693|XP_001954124.2|DANA	LOC110188635|XP_020814069.1|DSER
OG0002575	LOC6499325|XP_001954865.1|DANA	LOC110176613|XP_020798696.1|DSER
OG0002576	LOC6502203|XP_032308727.1|DANA	LOC110180319|XP_020803634.1|DSER
OG0002577	LOC6493044|XP_001956939.1|DANA	LOC110190044|XP_020816010.1|DSER
OG0002578	LOC6506679|XP_001965224.1|DANA	LOC110185582|XP_020810172.1|DSER
OG0002579	LOC6497236|XP_001962502.1|DANA	LOC110185005|XP_020809322.1|DSER
OG0002580	LOC6495940|XP_001959896.1|DANA	LOC110181597|XP_020805053.1|DSER
OG0002581	LOC6500760|XP_032308438.1|DANA	LOC110188068|XP_020813277.1|DSER
OG0002582	LOC6494556|XP_001965929.1|DANA	LOC110184675|XP_020808942.1|DSER, LOC110188381|XP_020813757.1|DSER
OG0002583	LOC6500245|XP_032312318.1|DANA	LOC110186873|XP_020811827.1|DSER
OG0002584	LOC6506307|XP_001958147.1|DANA	LOC110190221|XP_020816238.1|DSER
OG0002585	LOC6506306|XP_001958148.1|DANA	LOC110190222|XP_020816239.1|DSER
OG0002586	LOC6505870|XP_001964519.2|DANA	LOC110186665|XP_020811589.1|DSER
OG0002587	LOC6498964|XP_001955599.1|DANA	LOC110189376|XP_020815087.1|DSER
OG0002588	LOC6505685|XP_001964460.1|DANA	LOC110188751|XP_020814250.1|DSER
OG0002589	LOC6501340|XP_001955027.2|DANA	LOC110186700|XP_020811632.1|DSER
OG0002590	LOC6504154|XP_001964287.3|DANA	LOC110181585|XP_020805037.1|DSER
OG0002591	LOC6505953|XP_001964674.1|DANA	LOC110186708|XP_020811639.1|DSER
OG0002592	LOC6499095|XP_001955311.1|DANA	LOC110177388|XP_020799750.1|DSER
OG0002593	LOC6499092|XP_032310416.1|DANA	LOC110177405|XP_020799770.1|DSER
OG0002594	LOC6499030|XP_032311428.1|DANA	LOC110190953|XP_020817293.1|DSER
OG0002595	LOC6505871|XP_014760829.1|DANA	LOC110188012|XP_020813199.1|DSER
OG0002596	LOC6500387|XP_032309704.1|DANA	LOC110185509|XP_020810066.1|DSER
OG0002597	LOC6500237|XP_001952966.1|DANA	LOC110186197|XP_020810916.1|DSER
OG0002598	LOC6499510|XP_001954473.2|DANA	LOC110177351|XP_020799702.1|DSER
OG0002599	LOC6494382|XP_001965928.1|DANA	LOC110188283|XP_020813639.1|DSER
OG0002600	LOC6494162|XP_001960844.1|DANA	LOC110180894|XP_020804262.1|DSER
OG0002601	LOC6501371|XP_001955095.1|DANA	LOC110188463|XP_020813852.1|DSER
OG0002602	LOC6501357|XP_001955064.1|DANA	LOC110184198|XP_020808293.1|DSER
OG0002603	LOC6501592|XP_014767115.1|DANA	LOC110186957|XP_020811952.1|DSER
OG0002604	LOC6501591|XP_001955535.1|DANA	LOC110186181|XP_020810899.1|DSER
OG0002605	LOC6499901|XP_001953670.1|DANA	LOC110186423|XP_020811263.1|DSER
OG0002606	LOC6499666|XP_032307203.1|DANA	LOC110191082|XP_020817478.1|DSER
OG0002607	LOC6500929|XP_001954189.1|DANA	LOC110188420|XP_020813807.1|DSER
OG0002608	LOC6505700|XP_001964431.1|DANA	LOC110188503|XP_020813894.1|DSER
OG0002609	LOC6494658|XP_001959919.2|DANA	LOC110178526|XP_020801341.1|DSER
OG0002610	LOC6494447|XP_001965919.1|DANA	LOC110188182|XP_020813413.1|DSER
OG0002611	LOC6499999|XP_001953435.1|DANA	LOC110189138|XP_020814770.1|DSER
OG0002612	LOC6505671|XP_001964492.2|DANA	LOC110188388|XP_020813767.1|DSER
OG0002613	LOC6502727|XP_014760691.1|DANA	LOC110191075|XP_020817467.1|DSER
OG0002614	LOC6501646|XP_032312146.1|DANA	LOC110176427|XP_020798434.1|DSER
OG0002615	LOC6506881|XP_001957068.1|DANA	LOC110185336|XP_020809773.1|DSER
OG0002616	LOC6501478|XP_001955328.1|DANA	LOC110177332|XP_020799673.1|DSER
OG0002617	LOC6501606|XP_001955575.2|DANA	LOC110187930|XP_020813100.1|DSER
OG0002618	LOC6499602|XP_001954317.1|DANA	LOC110190398|XP_020816514.1|DSER
OG0002619	LOC6500647|XP_014766648.1|DANA	LOC110188210|XP_020813498.1|DSER
OG0002620	LOC6500003|XP_001953424.2|DANA	LOC110188181|XP_020813417.1|DSER
OG0002621	LOC6500780|XP_001953905.1|DANA	LOC110177302|XP_020799626.1|DSER
OG0002622	LOC6506794|XP_001957224.1|DANA	LOC110190587|XP_020816839.1|DSER
OG0002623	LOC6499379|XP_032310597.1|DANA	LOC110186866|XP_020811818.1|DSER
OG0002624	LOC6499746|XP_001954003.2|DANA	LOC110190856|XP_020817165.1|DSER, LOC110191384|XP_020817899.1|DSER
OG0002625	LOC6500838|XP_032305543.1|DANA	LOC110190901|XP_020817218.1|DSER
OG0002626	LOC6503875|XP_001963758.1|DANA	LOC110184285|XP_020808426.1|DSER
OG0002627	LOC6506022|XP_032312362.1|DANA	LOC110188624|XP_020814049.1|DSER
OG0002628	LOC6499152|XP_032309820.1|DANA	LOC110190947|XP_020817280.1|DSER
OG0002629	LOC6499650|XP_032309320.1|DANA	LOC110177402|XP_020799765.1|DSER
OG0002630	LOC6501317|XP_032307363.1|DANA	LOC110191948|XP_020818626.1|DSER
OG0002631	LOC6499110|XP_001955279.2|DANA	LOC110187664|XP_020812741.1|DSER
OG0002632	LOC6501557|XP_001955469.1|DANA	LOC110186590|XP_020811471.1|DSER
OG0002633	LOC6499695|XP_032308252.1|DANA	LOC110187836|XP_020812974.1|DSER
OG0002634	LOC6508273|XP_001955605.1|DANA	LOC110186924|XP_020811909.1|DSER
OG0002635	LOC6499938|XP_001953597.1|DANA	LOC110188218|XP_020813518.1|DSER
OG0002636	LOC6500473|XP_001953290.1|DANA	LOC110188069|XP_020813278.1|DSER
OG0002637	LOC6506117|XP_001965117.1|DANA	LOC110184997|XP_020809308.1|DSER
OG0002638	LOC6499012|XP_001955515.2|DANA	LOC110176530|XP_020798569.1|DSER
OG0002639	LOC6499407|XP_001954699.1|DANA	LOC110188668|XP_020814122.1|DSER
OG0002640	LOC6501387|XP_001955132.1|DANA	LOC110191404|XP_020817921.1|DSER
OG0002641	LOC6501390|XP_001955135.1|DANA	LOC110191287|XP_020817753.1|DSER
OG0002642	LOC6501391|XP_001955136.1|DANA	LOC110191100|XP_020817505.1|DSER
OG0002643	LOC6501392|XP_032309314.1|DANA	LOC110176573|XP_020798641.1|DSER
OG0002644	LOC6499174|XP_001955164.2|DANA	LOC110176598|XP_020798675.1|DSER
OG0002645	LOC6499169|XP_032309504.1|DANA	LOC110176594|XP_020798669.1|DSER
OG0002646	LOC6503449|XP_001967501.1|DANA	LOC110184480|XP_020808690.1|DSER
OG0002647	LOC6501045|XP_001954451.1|DANA	LOC110184449|XP_020808651.1|DSER
OG0002648	LOC6499356|XP_001954804.1|DANA	LOC110184290|XP_020808437.1|DSER
OG0002649	LOC6500824|XP_001953982.1|DANA	LOC110191155|XP_020817571.1|DSER
OG0002650	LOC6499519|XP_032305784.1|DANA	LOC110184441|XP_020808641.1|DSER
OG0002651	LOC6499205|XP_001955114.1|DANA	LOC110176570|XP_020798624.1|DSER
OG0002652	LOC6500779|XP_032312267.1|DANA	LOC110177190|XP_020799444.1|DSER
OG0002653	LOC6499236|XP_001955051.1|DANA	LOC110186383|XP_020811194.1|DSER
OG0002654	LOC6501352|XP_001955049.2|DANA	LOC110187007|XP_020812028.1|DSER
OG0002655	LOC6505669|XP_014760752.1|DANA	LOC110188233|XP_020813546.1|DSER
OG0002656	LOC6500174|XP_001953088.1|DANA	LOC110184113|XP_020808171.1|DSER
OG0002657	LOC6500627|XP_001953596.1|DANA	LOC110188217|XP_020813517.1|DSER
OG0002658	LOC6499387|XP_001954736.1|DANA	LOC110186615|XP_020811508.1|DSER
OG0002659	LOC6499223|XP_032309377.1|DANA	LOC110184217|XP_020808329.1|DSER
OG0002660	LOC6505011|XP_001965635.2|DANA	LOC110191985|XP_020818675.1|DSER
OG0002661	LOC6498926|XP_001955667.2|DANA	LOC110176533|XP_020798572.1|DSER
OG0002662	LOC6494406|XP_014762782.1|DANA	LOC110189253|XP_020814920.1|DSER
OG0002663	LOC6501650|XP_001955682.1|DANA	LOC110187712|XP_020812808.1|DSER
OG0002664	LOC6497689|XP_032307714.1|DANA	LOC110178117|XP_020800793.1|DSER
OG0002665	LOC6494069|XP_001961036.1|DANA	LOC110176911|XP_020799060.1|DSER
OG0002666	LOC6494071|XP_032307144.1|DANA	LOC110182415|XP_020806114.1|DSER
OG0002667	LOC6495757|XP_001959511.1|DANA	LOC110177998|XP_020800658.1|DSER
OG0002668	LOC6507598|XP_001955976.2|DANA	LOC110177626|XP_020800094.1|DSER
OG0002669	LOC6497194|XP_001962580.3|DANA	LOC110183871|XP_020807883.1|DSER, LOC110178062|XP_020800728.1|DSER
OG0002670	LOC6493197|XP_001957244.1|DANA	LOC110189122|XP_020814756.1|DSER
OG0002671	LOC6506787|XP_032310059.1|DANA	LOC110176688|XP_020798778.1|DSER, LOC110189117|XP_020814750.1|DSER
OG0002672	LOC6495649|XP_032306977.1|DANA	LOC110181131|XP_020804461.1|DSER
OG0002673	LOC6495737|XP_001959467.1|DANA	LOC110191659|XP_020818216.1|DSER
OG0002674	LOC6494871|XP_032307057.1|DANA	LOC110177997|XP_020800655.1|DSER
OG0002675	LOC6493444|XP_001957765.1|DANA	LOC110190466|XP_020816634.1|DSER
OG0002676	LOC6496407|XP_032306228.1|DANA	LOC110188923|XP_020814507.1|DSER, LOC110177172|XP_020799438.1|DSER
OG0002677	LOC6495552|XP_032306828.1|DANA	LOC110189467|XP_020815204.1|DSER
OG0002678	LOC6495270|XP_001958730.2|DANA	LOC110179357|XP_020802529.1|DSER
OG0002679	LOC6494901|XP_014763064.1|DANA	LOC110191681|XP_020818252.1|DSER
OG0002680	LOC6503634|XP_001964031.1|DANA	LOC110183535|XP_020807494.1|DSER
OG0002681	LOC6494800|XP_014762988.1|DANA	LOC110179230|XP_020802339.1|DSER
OG0002682	LOC6507711|XP_001956187.1|DANA	LOC110189969|XP_020815917.1|DSER
OG0002684	LOC6501835|XP_001967170.1|DANA	LOC110191959|XP_020818636.1|DSER
OG0002685	LOC6492956|XP_032310176.1|DANA	LOC110178646|XP_020801496.1|DSER
OG0002686	LOC6507496|XP_001955888.1|DANA	LOC110188847|XP_020814411.1|DSER, LOC110182855|XP_020806651.1|DSER
OG0002687	LOC6493639|XP_014764477.1|DANA	LOC110189975|XP_020815923.1|DSER
OG0002688	LOC6492980|XP_001956783.1|DANA	LOC110187899|XP_020813059.1|DSER, LOC110190103|XP_020816070.1|DSER
OG0002689	LOC6502272|XP_001966140.1|DANA	LOC110181511|XP_020804944.1|DSER
OG0002690	LOC6507874|XP_001956506.1|DANA	LOC110189987|XP_020815935.1|DSER
OG0002691	LOC6496392|XP_001960810.1|DANA	LOC110179503|XP_020802742.1|DSER
OG0002692	LOC6496320|XP_001960695.3|DANA	LOC110191548|XP_020818081.1|DSER
OG0002693	LOC6507452|XP_001955984.1|DANA	LOC110177606|XP_020800063.1|DSER
OG0002694	LOC6495634|XP_001959267.1|DANA	LOC110178295|XP_020801042.1|DSER
OG0002695	LOC6506627|XP_001957515.1|DANA	LOC110176224|XP_020798165.1|DSER
OG0002696	LOC6506556|XP_001957655.1|DANA	LOC110177542|XP_020799970.1|DSER
OG0002697	LOC6493198|XP_001957248.3|DANA	LOC110189092|XP_020814723.1|DSER
OG0002698	LOC6506900|XP_001957038.1|DANA	LOC110182773|XP_020806552.1|DSER
OG0002699	LOC6506495|XP_001957768.1|DANA	LOC110190584|XP_020816836.1|DSER
OG0002700	LOC6506400|XP_032309569.1|DANA	LOC110190762|XP_020817051.1|DSER
OG0002701	LOC6495896|XP_032306570.1|DANA	LOC110178447|XP_020801241.1|DSER
OG0002702	LOC6494685|XP_001959860.1|DANA	LOC110176963|XP_020799128.1|DSER
OG0002703	LOC6493901|XP_032311505.1|DANA	LOC110189672|XP_020815487.1|DSER
OG0002704	LOC6495169|XP_001958919.1|DANA	LOC110177799|XP_020800347.1|DSER
OG0002705	LOC6506180|XP_032310617.1|DANA	LOC110178780|XP_020801685.1|DSER
OG0002706	LOC6495267|XP_001958734.1|DANA	LOC110179307|XP_020802452.1|DSER
OG0002707	LOC6507512|XP_032310805.1|DANA	LOC110178711|XP_020801570.1|DSER
OG0002708	LOC116655810|XP_032310093.1|DANA	LOC110190684|XP_020816953.1|DSER
OG0002709	LOC6495794|XP_014763494.1|DANA	LOC110188973|XP_020814580.1|DSER
OG0002711	LOC6495582|XP_001959141.2|DANA	LOC110179242|XP_020802354.1|DSER
OG0002712	LOC6496060|XP_032306427.1|DANA	LOC110177908|XP_020800538.1|DSER
OG0002713	LOC6496239|XP_032306499.1|DANA	LOC110178109|XP_020800786.1|DSER
OG0002714	LOC6494559|XP_001960104.1|DANA	LOC110185015|XP_020809364.1|DSER
OG0002715	LOC6504492|XP_001967002.1|DANA	LOC110179075|XP_020802114.1|DSER
OG0002716	LOC6496192|XP_032306802.1|DANA	LOC110184103|XP_020808153.1|DSER
OG0002717	LOC6500029|XP_001953359.1|DANA	LOC110177155|XP_020799396.1|DSER
OG0002718	LOC6506198|XP_001958356.2|DANA	LOC110191185|XP_020817612.1|DSER
OG0002719	LOC6500221|XP_001952994.1|DANA	LOC110186608|XP_020811499.1|DSER
OG0002720	LOC6506602|XP_001957564.3|DANA	LOC110189050|XP_020814676.1|DSER
OG0002721	LOC6497526|XP_001961903.1|DANA	LOC110181442|XP_020804845.1|DSER
OG0002722	LOC6494674|XP_001959885.1|DANA	LOC110182210|XP_020805899.1|DSER
OG0002723	LOC6495844|XP_001959695.1|DANA	LOC110191374|XP_020817888.1|DSER
OG0002724	LOC6500543|XP_001953425.1|DANA	LOC110188170|XP_020813405.1|DSER
OG0002725	LOC6506352|XP_001958050.2|DANA	LOC110190106|XP_020816073.1|DSER
OG0002726	LOC6507502|XP_001955872.1|DANA	LOC110188879|XP_020814453.1|DSER
