Orthogroup	DANA.longest_only	BCOP.longest_only
OG0001090	LOC6506861|XP_001957104.3|DANA	LOC119081801|XP_037046915.1|BCOP
OG0001092	LOC6498369|XP_001962641.1|DANA	LOC119076984|XP_037039983.1|BCOP
OG0001093	LOC6497317|XP_001962334.1|DANA	LOC119076993|XP_037039996.1|BCOP, LOC119076994|XP_037039998.1|BCOP
OG0001094	LOC6497108|XP_014761518.2|DANA, LOC6497109|XP_001962739.1|DANA	LOC119078595|XP_037042077.1|BCOP
OG0001095	LOC6506293|XP_001958185.2|DANA	LOC119085955|XP_037052407.1|BCOP
OG0001096	LOC6497635|XP_001961667.1|DANA	LOC119078915|XP_037042541.1|BCOP, LOC119078916|XP_037042544.1|BCOP
OG0001097	LOC26513851|XP_014760196.2|DANA, LOC26515443|XP_032311479.1|DANA, LOC26515555|XP_014760222.2|DANA	LOC119066245|XP_037024464.1|BCOP
OG0001099	LOC6506930|XP_001956969.1|DANA	LOC119071399|XP_037032180.1|BCOP
OG0001100	LOC26515027|XP_014760933.1|DANA	LOC119083187|XP_037048744.1|BCOP
OG0001101	LOC6496268|XP_032306371.1|DANA	LOC119066925|XP_037025528.1|BCOP
OG0001102	LOC6507232|XP_001956425.3|DANA	LOC119083309|XP_037048890.1|BCOP
OG0001103	LOC6500718|XP_001953787.1|DANA	LOC119069160|XP_037028962.1|BCOP, LOC119069161|XP_037028963.1|BCOP
OG0001104	LOC6502561|XP_001959387.2|DANA	LOC119078780|XP_037042387.1|BCOP, LOC119070322|XP_037030485.1|BCOP
OG0001105	LOC6503124|XP_001963467.1|DANA	LOC119084069|XP_037049806.1|BCOP
OG0001106	LOC6502092|XP_032311726.1|DANA	LOC119079471|XP_037043296.1|BCOP
OG0001108	LOC6503441|XP_001967487.1|DANA, LOC6503411|XP_032312313.1|DANA	LOC119066919|XP_037025557.1|BCOP
OG0001109	LOC6496341|XP_032306019.1|DANA	LOC119066649|XP_037025115.1|BCOP
OG0001110	LOC6506132|XP_001958486.2|DANA, LOC6506131|XP_001958488.1|DANA	LOC119081651|XP_037046628.1|BCOP
OG0001118	LOC6502461|XP_001962445.1|DANA	LOC119084904|XP_037050954.1|BCOP
OG0001119	LOC6503261|XP_001965829.2|DANA	LOC119068250|XP_037027677.1|BCOP
OG0001120	LOC6501048|XP_014766872.1|DANA	LOC119068668|XP_037028247.1|BCOP, LOC119075141|XP_037037422.1|BCOP
OG0001121	LOC6496680|XP_032311515.1|DANA	LOC119081363|XP_037046120.1|BCOP
OG0001122	LOC6507065|XP_001956726.1|DANA	LOC119083683|XP_037049363.1|BCOP
OG0001124	LOC6499861|XP_001953751.1|DANA	LOC119067257|XP_037026028.1|BCOP
OG0001125	LOC6505849|XP_001964481.1|DANA	LOC119076572|XP_037039262.1|BCOP, LOC119083869|XP_037049573.1|BCOP, LOC119075720|XP_037038146.1|BCOP, LOC119081761|XP_037046847.1|BCOP, LOC119081370|XP_037046142.1|BCOP
OG0001127	LOC6507129|XP_001956620.2|DANA	LOC119083838|XP_037049535.1|BCOP, LOC119080648|XP_037044957.1|BCOP
OG0001128	LOC6496056|XP_001960126.2|DANA	LOC119084880|XP_037050919.1|BCOP
OG0001129	LOC6498396|XP_014762113.1|DANA	LOC119066268|XP_037024516.1|BCOP
OG0001130	LOC6496979|XP_001963009.1|DANA, LOC6502599|XP_001967702.2|DANA	LOC119075759|XP_037038195.1|BCOP
OG0001131	LOC6501803|XP_032308074.1|DANA	LOC119081050|XP_037045650.1|BCOP
OG0001133	LOC6497357|XP_001962255.1|DANA	LOC119080676|XP_037045003.1|BCOP
OG0001134	LOC6496015|XP_032306105.1|DANA	LOC119071186|XP_037031854.1|BCOP
OG0001135	LOC6499029|XP_014765875.1|DANA	LOC119075541|XP_037037907.1|BCOP, LOC119075800|XP_037038262.1|BCOP, LOC119084470|XP_037050350.1|BCOP
OG0001136	LOC6501200|XP_014766930.1|DANA	LOC119074562|XP_037036667.1|BCOP
OG0001138	LOC6507074|XP_001956711.1|DANA	LOC119069810|XP_037029867.1|BCOP
OG0001139	LOC6507258|XP_001956374.1|DANA	LOC119072089|XP_037033143.1|BCOP
OG0001153	LOC6495302|XP_001958665.1|DANA	LOC119083126|XP_037048661.1|BCOP, LOC119083102|XP_037048628.1|BCOP
OG0001154	LOC6498541|XP_014762175.1|DANA	LOC119066290|XP_037024558.1|BCOP
OG0001155	LOC6504931|XP_001966609.2|DANA	LOC119069788|XP_037029824.1|BCOP
OG0001157	LOC6500183|XP_032305917.1|DANA	LOC119080403|XP_037044631.1|BCOP
OG0001158	LOC6497957|XP_001961792.3|DANA	LOC119076925|XP_037039845.1|BCOP
OG0001159	LOC6505984|XP_032305333.1|DANA	LOC119069139|XP_037028940.1|BCOP
OG0001160	LOC6499665|XP_001954191.1|DANA	LOC119067229|XP_037025978.1|BCOP
OG0001162	LOC6498852|XP_001955800.1|DANA	LOC119067561|XP_037026522.1|BCOP
OG0001163	LOC6500392|XP_014766526.1|DANA	LOC119067765|XP_037026793.1|BCOP, LOC119069849|XP_037029917.1|BCOP
OG0001165	LOC6494718|XP_001959800.1|DANA	LOC119067345|XP_037026149.1|BCOP, LOC119072182|XP_037033240.1|BCOP
OG0001166	LOC6507547|XP_032310546.1|DANA	LOC119069403|XP_037029344.1|BCOP
OG0001167	LOC6495633|XP_032307093.1|DANA	LOC119083692|XP_037049371.1|BCOP
OG0001168	LOC6495623|XP_001959243.1|DANA	LOC119077995|XP_037041270.1|BCOP
OG0001169	LOC6504991|XP_001965677.1|DANA	LOC119072301|XP_037033380.1|BCOP, LOC119067534|XP_037026483.1|BCOP, LOC119067537|XP_037026487.1|BCOP, LOC119067536|XP_037026486.1|BCOP
OG0001171	LOC6506988|XP_014765020.1|DANA	LOC119076805|XP_037039665.1|BCOP
OG0001172	LOC6494636|XP_001959972.1|DANA	LOC119068932|XP_037028692.1|BCOP, LOC119078004|XP_037041278.1|BCOP
OG0001173	LOC6505900|XP_001964577.1|DANA	LOC119068107|XP_037027443.1|BCOP, LOC119075232|XP_037037519.1|BCOP, LOC119075233|XP_037037520.1|BCOP
OG0001174	LOC6506174|XP_001958413.1|DANA	LOC119081275|XP_037045926.1|BCOP
OG0001175	LOC6501849|XP_001966803.1|DANA	LOC119071951|XP_037032974.1|BCOP
OG0001176	LOC6494221|XP_014762673.1|DANA	LOC119082251|XP_037047610.1|BCOP, LOC119083690|XP_037049369.1|BCOP
OG0001177	LOC6497916|XP_032307758.1|DANA	LOC119075291|XP_037037586.1|BCOP
OG0001178	LOC6495060|XP_001959148.1|DANA	LOC119078444|XP_037041862.1|BCOP
OG0001179	LOC6495406|XP_032307195.1|DANA	LOC119079282|XP_037042963.1|BCOP, LOC119079285|XP_037042970.1|BCOP
OG0001180	LOC6506057|XP_001966646.2|DANA	LOC119073882|XP_037035657.1|BCOP
OG0001181	LOC6506328|XP_032310084.1|DANA	LOC119074458|XP_037036490.1|BCOP
OG0001182	LOC6501533|XP_014767093.1|DANA	LOC119084440|XP_037050310.1|BCOP
OG0001183	LOC6499429|XP_032307004.1|DANA	LOC119076536|XP_037039219.1|BCOP
OG0001185	LOC6494317|XP_014760068.1|DANA	LOC119074306|XP_037036224.1|BCOP
OG0001186	LOC6500957|XP_001954242.1|DANA	LOC119075891|XP_037038358.1|BCOP
OG0001187	LOC6496355|XP_014763778.1|DANA	LOC119082640|XP_037048102.1|BCOP
OG0001188	LOC6494330|XP_001960524.2|DANA	LOC119082080|XP_037047332.1|BCOP
OG0001189	LOC6494172|XP_001960828.1|DANA, LOC6494173|XP_001960827.1|DANA	LOC119072520|XP_037033662.1|BCOP
OG0001190	LOC6504693|XP_001966392.2|DANA	LOC119077611|XP_037040722.1|BCOP, LOC119075878|XP_037038337.1|BCOP, LOC119079782|XP_037043748.1|BCOP, LOC119077323|XP_037040399.1|BCOP
OG0001191	LOC6504707|XP_001964861.1|DANA	LOC119084385|XP_037050242.1|BCOP
OG0001193	LOC6500766|XP_001953880.1|DANA	LOC119085455|XP_037051773.1|BCOP, LOC119085454|XP_037051772.1|BCOP, LOC119085453|XP_037051771.1|BCOP
OG0001200	LOC6497927|XP_001961735.1|DANA	LOC119074580|XP_037036705.1|BCOP
OG0001201	LOC6500864|XP_001954060.1|DANA	LOC119078460|XP_037041892.1|BCOP, LOC119085192|XP_037051398.1|BCOP, LOC119078825|XP_037042428.1|BCOP, LOC119078965|XP_037042609.1|BCOP
OG0001202	LOC6504820|XP_001966397.2|DANA	LOC119074986|XP_037037283.1|BCOP, LOC119074987|XP_037037284.1|BCOP, LOC119074985|XP_037037282.1|BCOP, LOC119066078|XP_037024245.1|BCOP, LOC119084725|XP_037050694.1|BCOP
OG0001203	LOC6504547|XP_001967430.1|DANA	LOC119083571|XP_037049212.1|BCOP, LOC119079488|XP_037043326.1|BCOP
OG0001204	LOC6502470|XP_001962780.2|DANA	LOC119080679|XP_037045012.1|BCOP
OG0001205	LOC6494458|XP_001965917.2|DANA	LOC119079043|XP_037042725.1|BCOP
OG0001206	LOC6505848|XP_001964479.2|DANA	LOC119078341|XP_037041739.1|BCOP, LOC119078340|XP_037041738.1|BCOP, LOC119069337|XP_037029299.1|BCOP, LOC119084775|XP_037050734.1|BCOP
OG0001207	LOC26513919|XP_014759490.1|DANA	LOC119084185|XP_037049953.1|BCOP
OG0001210	LOC6502060|XP_001967440.1|DANA	LOC119068077|XP_037027378.1|BCOP
OG0001212	LOC6505053|XP_001965553.1|DANA	LOC119068310|XP_037027746.1|BCOP
OG0001213	LOC6505727|XP_001964374.1|DANA	LOC119068313|XP_037027752.1|BCOP
OG0001214	LOC6499792|XP_001953904.1|DANA	LOC119066168|XP_037024358.1|BCOP, LOC119068969|XP_037028729.1|BCOP
OG0001215	LOC6499158|XP_001955197.1|DANA	LOC119067338|XP_037026138.1|BCOP
OG0001216	LOC6500322|XP_014766503.1|DANA	LOC119067343|XP_037026146.1|BCOP, LOC119067344|XP_037026147.1|BCOP
OG0001217	LOC6502333|XP_001967631.2|DANA	LOC119085676|XP_037052019.1|BCOP
OG0001220	LOC6495550|XP_001959083.1|DANA	LOC119080143|XP_037044254.1|BCOP, LOC119080142|XP_037044252.1|BCOP, LOC119080141|XP_037044251.1|BCOP
OG0001222	LOC6501499|XP_001955377.1|DANA	LOC119078371|XP_037041771.1|BCOP
OG0001223	LOC6495127|XP_032306369.1|DANA	LOC119079449|XP_037043258.1|BCOP, LOC119071545|XP_037032339.1|BCOP
OG0001224	LOC6496288|XP_001960624.3|DANA	LOC119071511|XP_037032275.1|BCOP
OG0001225	LOC6496516|XP_014763864.2|DANA	LOC119079331|XP_037043024.1|BCOP
OG0001226	LOC6495260|XP_001958742.1|DANA	LOC119079509|XP_037043359.1|BCOP
OG0001227	LOC6496850|XP_014761401.1|DANA	LOC119072561|XP_037033694.1|BCOP, LOC119072562|XP_037033697.1|BCOP
OG0001229	LOC26515246|XP_032312042.1|DANA	LOC119080001|XP_037044068.1|BCOP
OG0001230	LOC6494134|XP_032307143.1|DANA	LOC119075518|XP_037037885.1|BCOP
OG0001231	LOC6505408|XP_001966905.1|DANA	LOC119069408|XP_037029352.1|BCOP, LOC119085250|XP_037051481.1|BCOP
OG0001233	LOC6498133|XP_001962148.1|DANA	LOC119077143|XP_037040222.1|BCOP
OG0001234	LOC6496168|XP_001960364.1|DANA	LOC119080165|XP_037044281.1|BCOP
OG0001235	LOC6503363|XP_001965357.2|DANA	LOC119066204|XP_037024418.1|BCOP
OG0001236	LOC6493200|XP_001957251.2|DANA	LOC119076423|XP_037039060.1|BCOP
OG0001237	LOC6500136|XP_014766395.1|DANA	LOC119066412|XP_037024783.1|BCOP
OG0001238	LOC6499597|XP_032312139.1|DANA	LOC119067592|XP_037026588.1|BCOP
OG0001239	LOC6499905|XP_032306296.1|DANA	LOC119080900|XP_037045379.1|BCOP, LOC119071778|XP_037032732.1|BCOP
OG0001240	LOC6499556|XP_001954389.1|DANA	LOC119071571|XP_037032408.1|BCOP, LOC119071617|XP_037032455.1|BCOP, LOC119069733|XP_037029759.1|BCOP
OG0001241	LOC6495700|XP_001959400.1|DANA	LOC119076890|XP_037039790.1|BCOP
OG0001242	LOC6502245|XP_001966075.1|DANA	LOC119074893|XP_037037134.1|BCOP
OG0001243	LOC6493589|XP_032309839.1|DANA	LOC119080215|XP_037044349.1|BCOP
OG0001244	LOC6500325|XP_001952976.1|DANA	LOC119081757|XP_037046842.1|BCOP, LOC119084826|XP_037050801.1|BCOP
OG0001245	LOC6505672|XP_032305737.1|DANA	LOC119072143|XP_037033181.1|BCOP
OG0001246	LOC6495728|XP_014763470.1|DANA	LOC119082098|XP_037047361.1|BCOP
OG0001248	LOC6506997|XP_001956857.1|DANA	LOC119075245|XP_037037539.1|BCOP
OG0001249	LOC6503750|XP_001963809.2|DANA	LOC119080457|XP_037044720.1|BCOP
OG0001257	LOC6501778|XP_032311763.1|DANA	LOC119085040|XP_037051135.1|BCOP
OG0001258	LOC6501118|XP_001954585.1|DANA	LOC119069519|XP_037029493.1|BCOP, LOC119076546|XP_037039236.1|BCOP
OG0001259	LOC6504614|XP_001966525.1|DANA	LOC119070552|XP_037030845.1|BCOP
OG0001260	LOC6500642|XP_001953630.2|DANA	LOC119068993|XP_037028764.1|BCOP
OG0001261	LOC6504380|XP_001967079.2|DANA	LOC119070076|XP_037030271.1|BCOP
OG0001262	LOC6507201|XP_032309566.1|DANA	LOC119085722|XP_037052066.1|BCOP
OG0001263	LOC6500783|XP_001953912.1|DANA	LOC119070353|XP_037030541.1|BCOP
OG0001264	LOC6498064|XP_001962010.2|DANA	LOC119078566|XP_037042032.1|BCOP, LOC119068128|XP_037027482.1|BCOP
OG0001265	LOC6503884|XP_014761110.2|DANA	LOC119069911|XP_037030014.1|BCOP
OG0001266	LOC6494753|XP_001959734.1|DANA	LOC119077021|XP_037040031.1|BCOP
OG0001267	LOC6500853|XP_032310250.1|DANA	LOC119084811|XP_037050775.1|BCOP, LOC119069963|XP_037030093.1|BCOP
OG0001269	LOC6496251|XP_001960544.1|DANA	LOC119070358|XP_037030547.1|BCOP
OG0001270	LOC6503457|XP_001967519.2|DANA	LOC119077657|XP_037040770.1|BCOP
OG0001271	LOC6494873|XP_001959510.1|DANA	LOC119080744|XP_037045188.1|BCOP, LOC119084964|XP_037051008.1|BCOP
OG0001272	LOC6507573|XP_001955933.2|DANA	LOC119066265|XP_037024514.1|BCOP, LOC119080600|XP_037044897.1|BCOP, LOC119080172|XP_037044289.1|BCOP
OG0001273	LOC6501382|XP_001955119.3|DANA	LOC119085730|XP_037052091.1|BCOP
OG0001274	LOC6493714|XP_001958291.1|DANA	LOC119071667|XP_037032541.1|BCOP
OG0001275	LOC6505045|XP_032307853.1|DANA	LOC119077876|XP_037041124.1|BCOP
OG0001276	LOC6507649|XP_001956071.1|DANA	LOC119078766|XP_037042372.1|BCOP
OG0001278	LOC6507280|XP_032310005.1|DANA, LOC6498637|XP_001963216.1|DANA	LOC119083449|XP_037049066.1|BCOP, LOC119082191|XP_037047510.1|BCOP
OG0001279	LOC6507782|XP_001956335.1|DANA	LOC119082184|XP_037047501.1|BCOP, LOC119083062|XP_037048580.1|BCOP
OG0001280	LOC6506507|XP_001957750.1|DANA	LOC119073374|XP_037034692.1|BCOP
OG0001281	LOC6507584|XP_001955950.1|DANA	LOC119080644|XP_037044952.1|BCOP, LOC119080642|XP_037044951.1|BCOP
OG0001282	LOC6497809|XP_001961489.1|DANA	LOC119070562|XP_037030865.1|BCOP
OG0001283	LOC6496410|XP_001960858.2|DANA	LOC119082204|XP_037047534.1|BCOP, LOC119076452|XP_037039114.1|BCOP
OG0001284	LOC6497272|XP_001965911.2|DANA	LOC119072278|XP_037033366.1|BCOP
OG0001285	LOC6507093|XP_014765063.1|DANA	LOC119071935|XP_037032952.1|BCOP, LOC119073343|XP_037034632.1|BCOP
OG0001286	LOC6503632|XP_014760393.2|DANA	LOC119075691|XP_037038109.1|BCOP, LOC119074449|XP_037036475.1|BCOP, LOC119075693|XP_037038110.1|BCOP, LOC119075696|XP_037038117.1|BCOP, LOC119078022|XP_037041313.1|BCOP, LOC119075694|XP_037038115.1|BCOP, LOC119072764|XP_037033954.1|BCOP, LOC119075695|XP_037038116.1|BCOP
OG0001287	LOC6494675|XP_001965955.1|DANA	LOC119068416|XP_037027883.1|BCOP
OG0001288	LOC6497690|XP_001961565.1|DANA	LOC119077031|XP_037040049.1|BCOP
OG0001289	LOC6502767|XP_001965256.2|DANA	LOC119070699|XP_037031045.1|BCOP
OG0001290	LOC6497204|XP_032307733.1|DANA	LOC119077062|XP_037040094.1|BCOP
OG0001291	LOC6494912|XP_014763071.2|DANA	LOC119072054|XP_037033079.1|BCOP
OG0001292	LOC6496297|XP_001960635.2|DANA	LOC119071121|XP_037031664.1|BCOP
OG0001293	LOC6504155|XP_001964289.1|DANA	LOC119072053|XP_037033082.1|BCOP
OG0001294	LOC6499327|XP_001954859.1|DANA	LOC119086076|XP_037052546.1|BCOP
OG0001295	LOC6502235|XP_001966036.1|DANA, LOC6496457|XP_001960949.1|DANA	LOC119074602|XP_037036749.1|BCOP
OG0001296	LOC6493893|XP_032311522.1|DANA	LOC119074741|XP_037036898.1|BCOP
OG0001297	LOC6499040|XP_001955448.1|DANA	LOC119076741|XP_037039580.1|BCOP
OG0001298	LOC6500044|XP_032312361.1|DANA	LOC119085776|XP_037052167.1|BCOP, LOC119067013|XP_037025637.1|BCOP
OG0001299	LOC6507340|XP_032309757.1|DANA	LOC119074935|XP_037037221.1|BCOP
OG0001300	LOC6499532|XP_001954428.1|DANA	LOC119083181|XP_037048736.1|BCOP
OG0001301	LOC6498237|XP_001962364.1|DANA	LOC119068447|XP_037027923.1|BCOP
OG0001302	LOC6494604|XP_032306614.1|DANA	LOC119082840|XP_037048392.1|BCOP, LOC119084858|XP_037050887.1|BCOP
OG0001303	LOC6500698|XP_001953750.1|DANA	LOC119067286|XP_037026066.1|BCOP
OG0001304	LOC6505436|XP_032308649.1|DANA, LOC6494011|XP_001961150.1|DANA	LOC119078465|XP_037041902.1|BCOP
OG0001305	LOC6503390|XP_001967520.2|DANA	LOC119078132|XP_037041498.1|BCOP
OG0001306	LOC6500706|XP_001953762.1|DANA	LOC119069549|XP_037029523.1|BCOP
OG0001307	LOC6493303|XP_001957486.1|DANA	LOC119074401|XP_037036417.1|BCOP
OG0001309	LOC6501270|XP_001954892.1|DANA	LOC119077885|XP_037041144.1|BCOP
OG0001310	LOC6502947|XP_001963541.2|DANA	LOC119084874|XP_037050909.1|BCOP, LOC119085692|XP_037052037.1|BCOP
OG0001311	LOC6505194|XP_001965524.2|DANA	LOC119083176|XP_037048730.1|BCOP, LOC119070013|XP_037030187.1|BCOP, LOC119070031|XP_037030212.1|BCOP
OG0001313	LOC6494637|XP_001959971.3|DANA	LOC119072484|XP_037033612.1|BCOP
OG0001315	LOC6504655|XP_001966464.1|DANA	LOC119083708|XP_037049392.1|BCOP, LOC119071029|XP_037031519.1|BCOP
OG0001326	LOC6501601|XP_001955566.1|DANA	LOC119068673|XP_037028250.1|BCOP
OG0001328	LOC26515035|XP_032311989.1|DANA	LOC119070657|XP_037030983.1|BCOP, LOC119067324|XP_037026125.1|BCOP
OG0001329	LOC6505307|XP_001965728.2|DANA	LOC119067609|XP_037026597.1|BCOP
OG0001330	LOC6505211|XP_032307795.1|DANA	LOC119082152|XP_037047448.1|BCOP
OG0001331	LOC6502047|XP_032311934.1|DANA	LOC119069973|XP_037030111.1|BCOP
OG0001332	LOC6504416|XP_032308163.1|DANA	LOC119068843|XP_037028545.1|BCOP, LOC119068844|XP_037028552.1|BCOP
OG0001333	LOC6505113|XP_001964793.2|DANA	LOC119069998|XP_037030145.1|BCOP, LOC119070001|XP_037030147.1|BCOP
OG0001334	LOC6505553|XP_001964713.1|DANA	LOC119067734|XP_037026742.1|BCOP
OG0001335	LOC6500011|XP_001953409.1|DANA	LOC119068138|XP_037027494.1|BCOP, LOC119068921|XP_037028678.1|BCOP
OG0001337	LOC6504487|XP_032308308.1|DANA	LOC119067232|XP_037025981.1|BCOP
OG0001338	LOC6496265|XP_014763712.1|DANA	LOC119085777|XP_037052168.1|BCOP
OG0001339	LOC6495364|XP_001958670.1|DANA	LOC119068739|XP_037028335.1|BCOP, LOC119079641|XP_037043560.1|BCOP
OG0001340	LOC6503257|XP_032309758.1|DANA	LOC119068557|XP_037028078.1|BCOP, LOC119068772|XP_037028422.1|BCOP
OG0001341	LOC6500539|XP_032310342.1|DANA	LOC119067839|XP_037026909.1|BCOP
OG0001343	LOC6499178|XP_001955160.2|DANA	LOC119068821|XP_037028489.1|BCOP, LOC119068819|XP_037028488.1|BCOP
OG0001344	LOC6505942|XP_032305468.1|DANA	LOC119067089|XP_037025743.1|BCOP, LOC119067088|XP_037025742.1|BCOP
OG0001345	LOC6499926|XP_001953617.1|DANA	LOC119068712|XP_037028296.1|BCOP
OG0001346	LOC6499381|XP_001954747.1|DANA	LOC119070059|XP_037030247.1|BCOP
OG0001347	LOC6503956|XP_001963915.1|DANA	LOC119068588|XP_037028129.1|BCOP
OG0001348	LOC6505354|XP_001967828.2|DANA, LOC6504497|XP_001967015.1|DANA	LOC119081782|XP_037046887.1|BCOP
OG0001349	LOC6507029|XP_014765038.1|DANA	LOC119076108|XP_037038668.1|BCOP
OG0001350	LOC6507885|XP_001956525.3|DANA	LOC119069222|XP_037029139.1|BCOP
OG0001351	LOC6494868|XP_001959521.1|DANA	LOC119084977|XP_037051024.1|BCOP, LOC119084881|XP_037050921.1|BCOP
OG0001352	LOC6493905|XP_032311477.1|DANA	LOC119073437|XP_037034814.1|BCOP
OG0001353	LOC6506341|XP_001958072.1|DANA	LOC119067652|XP_037026648.1|BCOP
OG0001354	LOC6495912|XP_014763532.1|DANA	LOC119075131|XP_037037410.1|BCOP, LOC119084554|XP_037050464.1|BCOP, LOC119084538|XP_037050441.1|BCOP, LOC119073015|XP_037034233.1|BCOP
OG0001355	LOC6495849|XP_001959707.1|DANA	LOC119076251|XP_037038813.1|BCOP, LOC119078126|XP_037041488.1|BCOP
OG0001356	LOC6498969|XP_032312081.1|DANA	LOC119079525|XP_037043401.1|BCOP
OG0001357	LOC6493524|XP_001957929.1|DANA	LOC119080183|XP_037044308.1|BCOP, LOC119080187|XP_037044319.1|BCOP, LOC119071034|XP_037031528.1|BCOP, LOC119071033|XP_037031527.1|BCOP, LOC119080460|XP_037044726.1|BCOP
OG0001358	LOC6493887|XP_001961393.1|DANA, LOC6493673|XP_001958205.1|DANA	LOC119080184|XP_037044309.1|BCOP, LOC119083376|XP_037048985.1|BCOP
OG0001359	LOC6497282|XP_001962395.1|DANA	LOC119076426|XP_037039066.1|BCOP
OG0001360	LOC6496405|XP_001960845.1|DANA	LOC119074489|XP_037036534.1|BCOP
OG0001361	LOC6507777|XP_001956328.2|DANA	LOC119076931|XP_037039861.1|BCOP
OG0001362	LOC6507781|XP_001956333.1|DANA	LOC119082193|XP_037047522.1|BCOP, LOC119083450|XP_037049069.1|BCOP
OG0001363	LOC6500148|XP_001953128.1|DANA	LOC119076875|XP_037039779.1|BCOP, LOC119080901|XP_037045380.1|BCOP
OG0001364	LOC6495293|XP_032307170.1|DANA	LOC119073335|XP_037034624.1|BCOP
OG0001365	LOC6506203|XP_001958350.1|DANA	LOC119084893|XP_037050938.1|BCOP
OG0001366	LOC6493350|XP_014764343.1|DANA	LOC119082924|XP_037048474.1|BCOP
OG0001367	LOC6494766|XP_032306575.1|DANA	LOC119078008|XP_037041291.1|BCOP
OG0001368	LOC6494818|XP_001959603.1|DANA	LOC119081869|XP_037046996.1|BCOP, LOC119081865|XP_037046989.1|BCOP, LOC119081866|XP_037046990.1|BCOP
OG0001369	LOC6505035|XP_001965594.1|DANA	LOC119080425|XP_037044670.1|BCOP, LOC119076370|XP_037038973.1|BCOP
OG0001370	LOC6494714|XP_001959806.1|DANA	LOC119079586|XP_037043471.1|BCOP
OG0001371	LOC26515113|XP_032311474.1|DANA	LOC119072744|XP_037033922.1|BCOP
OG0001372	LOC6495881|XP_032306846.1|DANA	LOC119081890|XP_037047013.1|BCOP, LOC119073081|XP_037034289.1|BCOP
OG0001373	LOC6497138|XP_001962680.1|DANA	LOC119071460|XP_037032211.1|BCOP
OG0001374	LOC6494222|XP_001960712.1|DANA	LOC119081445|XP_037046274.1|BCOP
OG0001375	LOC6498889|XP_014765800.1|DANA	LOC119077671|XP_037040810.1|BCOP, LOC119077676|XP_037040822.1|BCOP, LOC119072638|XP_037033781.1|BCOP, LOC119078464|XP_037041896.1|BCOP, LOC119077673|XP_037040816.1|BCOP, LOC119077675|XP_037040820.1|BCOP
OG0001376	LOC6495404|XP_001958769.1|DANA	LOC119073483|XP_037034883.1|BCOP
OG0001377	LOC6505475|XP_001964934.2|DANA	LOC119085360|XP_037051633.1|BCOP
OG0001378	LOC6498231|XP_032307509.1|DANA	LOC119073535|XP_037034971.1|BCOP
OG0001380	LOC6496671|XP_001961371.2|DANA	LOC119081665|XP_037046643.1|BCOP
OG0001381	LOC6496421|XP_032307210.1|DANA	LOC119068711|XP_037028295.1|BCOP, LOC119068709|XP_037028294.1|BCOP
OG0001382	LOC6503284|XP_014759110.1|DANA	LOC119076360|XP_037038954.1|BCOP
OG0001383	LOC6495075|XP_001959121.1|DANA	LOC119078241|XP_037041605.1|BCOP
OG0001384	LOC6497523|XP_014761719.1|DANA	LOC119074606|XP_037036758.1|BCOP, LOC119072248|XP_037033323.1|BCOP, LOC119072247|XP_037033322.1|BCOP
OG0001385	LOC6504562|XP_001964906.2|DANA	LOC119082316|XP_037047712.1|BCOP
OG0001387	LOC6496853|XP_001963272.1|DANA	LOC119077011|XP_037040019.1|BCOP, LOC119073952|XP_037035732.1|BCOP
OG0001388	LOC6496954|XP_001963064.2|DANA	LOC119078838|XP_037042435.1|BCOP
OG0001389	LOC6499044|XP_032311132.1|DANA	LOC119070229|XP_037030392.1|BCOP
OG0001390	LOC6506658|XP_032310901.1|DANA	LOC119066921|XP_037025519.1|BCOP, LOC119076711|XP_037039523.1|BCOP, LOC119079002|XP_037042664.1|BCOP, LOC119067954|XP_037027173.1|BCOP
OG0001391	LOC6498019|XP_001961904.1|DANA	LOC119066428|XP_037024846.1|BCOP
OG0001392	LOC6505294|XP_001965704.2|DANA	LOC119074919|XP_037037205.1|BCOP
OG0001393	LOC6505212|XP_001965556.1|DANA	LOC119076493|XP_037039173.1|BCOP
OG0001394	LOC6496933|XP_014761435.1|DANA	LOC119075488|XP_037037849.1|BCOP
OG0001395	LOC6494219|XP_001965954.1|DANA	LOC119074955|XP_037037239.1|BCOP
OG0001396	LOC6505242|XP_001965608.1|DANA	LOC119083406|XP_037049020.1|BCOP, LOC119076413|XP_037039043.1|BCOP
OG0001397	LOC6499434|XP_032312182.1|DANA	LOC119084135|XP_037049881.1|BCOP
OG0001398	LOC6504119|XP_001964223.1|DANA	LOC119073267|XP_037034539.1|BCOP
OG0001399	LOC26514407|XP_032311528.1|DANA	LOC119066910|XP_037025505.1|BCOP
OG0001400	LOC6500191|XP_032308694.1|DANA, LOC116655264|XP_032308724.1|DANA, LOC116655263|XP_032308717.1|DANA, LOC116654516|XP_032305557.1|DANA, LOC6500193|XP_032305854.1|DANA, LOC6500192|XP_001953047.1|DANA	LOC119075955|XP_037038417.1|BCOP
OG0001401	LOC6507115|XP_001956641.1|DANA	LOC119080499|XP_037044793.1|BCOP, LOC119071758|XP_037032692.1|BCOP, LOC119081901|XP_037047030.1|BCOP, LOC119070024|XP_037030205.1|BCOP
OG0001402	LOC6506735|XP_001957332.1|DANA	LOC119078307|XP_037041703.1|BCOP
OG0001403	LOC6507950|XP_001958044.1|DANA	LOC119072446|XP_037033558.1|BCOP
