Orthogroup	DANA.longest_only	DVIR.longest_only
OG0001990	LOC6498599|XP_032311203.1|DANA	LOC6627818|XP_002051143.2|DVIR
OG0001991	LOC26514679|XP_032309416.1|DANA	LOC6629075|XP_032294338.1|DVIR
OG0001992	LOC6497017|XP_032311119.1|DANA	LOC6627897|XP_032294616.1|DVIR
OG0001993	LOC6498511|XP_001962973.1|DANA	LOC6634213|XP_002057806.1|DVIR
OG0001994	LOC6501109|XP_014766894.1|DANA	LOC6629688|XP_015027572.1|DVIR
OG0001995	LOC6498436|XP_001962816.1|DANA	LOC6634297|XP_002057449.1|DVIR
OG0001996	LOC6497215|XP_032307580.1|DANA	LOC6628189|XP_032294003.1|DVIR
OG0001997	LOC6494437|XP_001960315.1|DANA	LOC6626236|XP_002048860.1|DVIR
OG0001998	LOC6497309|XP_001962348.1|DANA	LOC6626332|XP_032291752.1|DVIR
OG0001999	LOC6494992|XP_032307087.1|DANA	LOC6627059|XP_015029165.1|DVIR
OG0002000	LOC6497459|XP_001962032.2|DANA	LOC6627761|XP_002052650.1|DVIR
OG0002001	LOC6497897|XP_001961669.3|DANA	LOC116650000|XP_032289206.1|DVIR, LOC6628530|XP_032294382.1|DVIR
OG0002002	LOC6495712|XP_001959418.1|DANA	LOC6626541|XP_002050751.2|DVIR, LOC6625666|XP_002050787.1|DVIR
OG0002003	LOC6498361|XP_001962622.1|DANA	LOC6633984|XP_002057848.1|DVIR
OG0002004	LOC6497911|XP_014761883.1|DANA	LOC6628214|XP_015028608.1|DVIR
OG0002005	LOC6497758|XP_032307328.1|DANA	LOC6633901|XP_015025296.2|DVIR
OG0002006	LOC6498667|XP_014762234.1|DANA	LOC6628358|XP_032294603.1|DVIR
OG0002007	LOC6498034|XP_001961940.2|DANA	LOC6628906|XP_002051550.1|DVIR
OG0002008	LOC6501774|XP_032308049.1|DANA	LOC6636271|XP_032290159.1|DVIR
OG0002009	LOC6496388|XP_001960803.1|DANA	LOC6624883|XP_032292330.1|DVIR
OG0002010	LOC6497174|XP_001962624.1|DANA	LOC6633986|XP_002057850.1|DVIR
OG0002011	LOC6498262|XP_001962421.1|DANA	LOC6634004|XP_002057825.3|DVIR
OG0002012	LOC6497209|XP_001962553.2|DANA	LOC6627349|XP_002052460.2|DVIR
OG0002013	LOC6498025|XP_014761934.1|DANA	LOC6634155|XP_032293567.1|DVIR
OG0002014	LOC6495826|XP_001959665.1|DANA	LOC6626383|XP_002050057.1|DVIR
OG0002015	LOC6498135|XP_001962151.1|DANA	LOC6632471|XP_002056172.1|DVIR, LOC116650345|XP_032289662.1|DVIR
OG0002016	LOC6495076|XP_001959120.2|DANA	LOC6626610|XP_032292177.1|DVIR
OG0002017	LOC6496893|XP_001963196.1|DANA	LOC6629111|XP_032293893.1|DVIR
OG0002018	LOC6496993|XP_001962972.1|DANA	LOC6634214|XP_002057807.3|DVIR
OG0002019	LOC6498481|XP_032311103.1|DANA	LOC6628983|XP_032293990.1|DVIR
OG0002020	LOC6497063|XP_001962823.1|DANA, LOC6503474|XP_001964313.1|DANA	LOC6634183|XP_002057441.2|DVIR
OG0002021	LOC6495647|XP_001959295.1|DANA	LOC6625386|XP_002050303.2|DVIR
OG0002022	LOC6503752|XP_014760394.1|DANA	LOC6628404|XP_032294501.1|DVIR
OG0002023	LOC26515156|XP_032305400.1|DANA, LOC6507958|XP_001954064.1|DANA	LOC6632895|XP_002056195.1|DVIR
OG0002025	LOC6497935|XP_001961749.2|DANA	LOC6628942|XP_032293538.1|DVIR
OG0002026	LOC6506135|XP_001958481.1|DANA	LOC6622563|XP_002047703.2|DVIR
OG0002027	LOC6495860|XP_001959724.2|DANA	LOC6626290|XP_015029287.1|DVIR
OG0002028	LOC6495360|XP_014763275.1|DANA	LOC6626936|XP_032293080.1|DVIR
OG0002029	LOC6493321|XP_001957522.1|DANA	LOC6623931|XP_002047397.2|DVIR
OG0002030	LOC6494102|XP_001960972.1|DANA	LOC6625886|XP_002050357.1|DVIR
OG0002031	LOC6494016|XP_014762540.1|DANA	LOC6624786|XP_015029730.1|DVIR
OG0002032	LOC6505713|XP_001964407.1|DANA	LOC6629903|XP_002053401.1|DVIR
OG0002033	LOC6502919|XP_032311836.1|DANA	LOC6633486|XP_002057345.1|DVIR
OG0002034	LOC6504843|XP_001966435.2|DANA	LOC6634834|XP_002058015.3|DVIR
OG0002035	LOC6499127|XP_001955248.2|DANA	LOC6633157|XP_002056606.1|DVIR, LOC6631504|XP_002055323.2|DVIR
OG0002036	LOC6500631|XP_032305348.1|DANA	LOC6630386|XP_015027037.2|DVIR
OG0002037	LOC6502820|XP_001956140.1|DANA	LOC6624342|XP_002046338.1|DVIR
OG0002038	LOC6500121|XP_001953181.1|DANA	LOC6629346|XP_002053262.1|DVIR
OG0002039	LOC6505746|XP_001964344.1|DANA	LOC26530948|XP_015027846.1|DVIR
OG0002040	LOC26514305|XP_032305719.1|DANA	LOC6629308|XP_032288888.1|DVIR
OG0002041	LOC6495224|XP_014763193.1|DANA	LOC6631377|XP_032295933.1|DVIR, LOC6625763|XP_015029845.1|DVIR
OG0002042	LOC6500096|XP_001953235.2|DANA	LOC6632341|XP_002056409.1|DVIR
OG0002043	LOC6501422|XP_001955221.1|DANA	LOC6629647|XP_002053557.2|DVIR
OG0002044	LOC6498938|XP_014765832.1|DANA	LOC6633046|XP_002056269.1|DVIR
OG0002045	LOC6501434|XP_001955243.3|DANA	LOC6633162|XP_002056611.3|DVIR, LOC116652214|XP_032296159.1|DVIR
OG0002046	LOC6503616|XP_001964061.1|DANA	LOC6634693|XP_002058304.1|DVIR
OG0002047	LOC6502907|XP_014761255.1|DANA	LOC6634675|XP_032296474.1|DVIR
OG0002048	LOC6500513|XP_001953371.2|DANA	LOC6632363|XP_002056724.2|DVIR
OG0002049	LOC6499438|XP_032305665.1|DANA	LOC6632287|XP_002056729.1|DVIR
OG0002050	LOC6501315|XP_032307349.1|DANA	LOC6629856|XP_032292860.1|DVIR
OG0002051	LOC26514905|XP_014764061.1|DANA	LOC26531904|XP_015030378.1|DVIR
OG0002052	LOC6506823|XP_001957174.1|DANA	LOC6623847|XP_002046229.1|DVIR
OG0002053	LOC6499631|XP_032312359.1|DANA	LOC6629603|XP_002054668.2|DVIR
OG0002054	LOC6500358|XP_001953046.1|DANA, LOC6500360|XP_001953050.1|DANA, LOC116655261|XP_032308699.1|DANA, LOC116655304|XP_032308841.1|DANA, LOC116655265|XP_032308728.1|DANA, LOC6500359|XP_001953048.1|DANA	LOC6632543|XP_002056186.1|DVIR
OG0002055	LOC6505834|XP_001964453.1|DANA	LOC116651717|XP_032294562.1|DVIR, LOC6630898|XP_002053127.1|DVIR
OG0002056	LOC6506644|XP_001957482.1|DANA	LOC6622886|XP_002048169.1|DVIR
OG0002057	LOC6498603|XP_001963141.1|DANA	LOC6627975|XP_002051781.1|DVIR
OG0002058	LOC6493437|XP_001957748.1|DANA	LOC6623174|XP_002046124.1|DVIR
OG0002059	LOC6499727|XP_001954053.1|DANA	LOC6632616|XP_002056316.1|DVIR
OG0002060	LOC6496357|XP_001960758.1|DANA	LOC6626587|XP_002049766.1|DVIR
OG0002061	LOC6494231|XP_032307187.1|DANA	LOC6625739|XP_032291908.1|DVIR
OG0002062	LOC6503613|XP_032308368.1|DANA	LOC6634648|XP_002058299.3|DVIR
OG0002063	LOC6504932|XP_001966610.1|DANA	LOC6633540|XP_002057238.1|DVIR
OG0002064	LOC6502890|XP_001963654.1|DANA	LOC6634505|XP_015025097.1|DVIR
OG0002065	LOC6493114|XP_001957072.2|DANA	LOC6623715|XP_002047355.2|DVIR
OG0002066	LOC6501619|XP_032312100.1|DANA	LOC6630811|XP_015027417.1|DVIR
OG0002067	LOC6495305|XP_001958660.1|DANA	LOC6626937|XP_002049244.1|DVIR
OG0002068	LOC6495784|XP_001959574.1|DANA	LOC6625314|XP_002048757.1|DVIR
OG0002069	LOC26514887|XP_014760159.1|DANA	LOC6633275|XP_002057134.1|DVIR
OG0002070	LOC6498972|XP_001955581.1|DANA	LOC6630130|XP_002053682.1|DVIR
OG0002071	LOC6501448|XP_001955276.1|DANA	LOC6631122|XP_002054242.1|DVIR
OG0002072	LOC6494148|XP_001960867.1|DANA	LOC6626533|XP_002050657.1|DVIR
OG0002073	LOC6493611|XP_032310074.1|DANA	LOC6622626|XP_032290694.1|DVIR
OG0002074	LOC6495165|XP_001958927.2|DANA	LOC6626580|XP_002049693.1|DVIR
OG0002075	LOC26513924|XP_014760630.1|DANA	LOC26530442|XP_015028814.1|DVIR
OG0002076	LOC6496395|XP_032305923.1|DANA	LOC6626692|XP_032292959.1|DVIR
OG0002077	LOC6507071|XP_032309528.1|DANA	LOC6622532|XP_032291318.1|DVIR
OG0002078	LOC6494022|XP_001961132.2|DANA	LOC6625145|XP_002049554.1|DVIR
OG0002079	LOC6507934|XP_001956640.1|DANA	LOC6624462|XP_002048071.1|DVIR
OG0002080	LOC6494302|XP_032306611.1|DANA	LOC6625119|XP_002049499.1|DVIR
OG0002081	LOC116654686|XP_032306102.1|DANA, LOC6494247|XP_032306101.1|DANA	LOC6624784|XP_002049437.1|DVIR
OG0002082	LOC6496289|XP_032306991.1|DANA	LOC6625656|XP_032293288.1|DVIR
OG0002083	LOC6504625|XP_032309251.1|DANA	LOC6633873|XP_032296511.1|DVIR
OG0002084	LOC6494498|XP_001960216.2|DANA	LOC6625624|XP_002049068.1|DVIR
OG0002085	LOC6494748|XP_032306356.1|DANA	LOC6626264|XP_002050906.1|DVIR
OG0002086	LOC6496098|XP_001960221.1|DANA	LOC6626480|XP_002049074.1|DVIR
OG0002087	LOC6493708|XP_032309659.1|DANA	LOC26531396|XP_032289985.1|DVIR
OG0002088	LOC6493222|XP_014764258.1|DANA	LOC6624726|XP_015030511.1|DVIR
OG0002089	LOC6495229|XP_001958801.1|DANA	LOC6635359|XP_002058905.1|DVIR
OG0002090	LOC6506664|XP_001957452.1|DANA	LOC6624051|XP_002047469.1|DVIR
OG0002091	LOC6494250|XP_001960662.2|DANA	LOC6626001|XP_032293005.1|DVIR
OG0002092	LOC6493085|XP_032310312.1|DANA	LOC6623949|XP_032291244.1|DVIR
OG0002093	LOC6494454|XP_001960295.1|DANA	LOC6627267|XP_002049909.1|DVIR
OG0002094	LOC6494916|XP_001959427.1|DANA	LOC6624979|XP_032289448.1|DVIR, LOC116650951|XP_032292149.1|DVIR
OG0002095	LOC6502986|XP_001963466.1|DANA	LOC6634544|XP_002058288.1|DVIR
OG0002096	LOC6496348|XP_032306020.1|DANA	LOC6626956|XP_032292980.1|DVIR
OG0002097	LOC6495342|XP_001958617.2|DANA	LOC6625109|XP_002049283.2|DVIR
OG0002098	LOC6493565|XP_001958008.1|DANA	LOC6624287|XP_015031432.1|DVIR
OG0002099	LOC6499460|XP_001954592.1|DANA	LOC6629885|XP_002054545.1|DVIR
OG0002100	LOC6506344|XP_001958066.3|DANA	LOC6623652|XP_002048244.3|DVIR
OG0002101	LOC6495204|XP_032306922.1|DANA	LOC6625848|XP_032292941.1|DVIR
OG0002102	LOC6495113|XP_032307133.1|DANA	LOC6626790|XP_002049829.2|DVIR
OG0002103	LOC6499463|XP_001954584.1|DANA	LOC6629840|XP_002054540.2|DVIR
OG0002106	LOC6501669|XP_001955717.2|DANA	LOC6629940|XP_002054368.2|DVIR
OG0002107	LOC6498629|XP_001963187.1|DANA	LOC6629238|XP_002052614.1|DVIR
OG0002108	LOC6501385|XP_032305500.1|DANA	LOC6630695|XP_002054402.2|DVIR
OG0002109	LOC6500560|XP_001953480.2|DANA	LOC6629275|XP_002052981.2|DVIR
OG0002110	LOC26515051|XP_032311355.1|DANA	LOC6628810|XP_002051233.2|DVIR
OG0002111	LOC6502465|XP_001962618.1|DANA, LOC6498357|XP_032311189.1|DANA	LOC116651459|XP_032293700.1|DVIR
OG0002112	LOC116655164|XP_032308399.1|DANA	LOC6629115|XP_015028760.2|DVIR
OG0002113	LOC116654587|XP_032305859.1|DANA, LOC6499207|XP_032305664.1|DANA	LOC6630550|XP_002054421.3|DVIR
OG0002114	LOC6502728|XP_001964549.2|DANA, LOC6505885|XP_001964550.2|DANA	LOC6633067|XP_002056139.2|DVIR
OG0002115	LOC6494731|XP_001959772.3|DANA, LOC26514127|XP_014763980.1|DANA	LOC26531333|XP_015030311.1|DVIR
OG0002117	LOC6501885|XP_001966734.1|DANA	LOC6635550|XP_002059097.1|DVIR
OG0002118	LOC26514480|XP_032309671.1|DANA	LOC26531314|XP_032296684.1|DVIR
OG0002119	LOC6501444|XP_001955267.3|DANA	LOC6631147|XP_015026969.1|DVIR
OG0002120	LOC6503319|XP_032311975.1|DANA	LOC6636209|XP_002059699.1|DVIR
OG0002121	LOC6499404|XP_001954705.1|DANA	LOC6634874|XP_032295296.1|DVIR
OG0002123	LOC6505490|XP_001964947.1|DANA	LOC6628453|XP_032294579.1|DVIR
OG0002124	LOC6505168|XP_001965467.2|DANA	LOC6635457|XP_002059059.2|DVIR
OG0002125	LOC6495159|XP_001958939.1|DANA	LOC6626451|XP_002049681.1|DVIR
OG0002126	LOC6493231|XP_014764263.1|DANA	LOC6622481|XP_015030519.1|DVIR
OG0002127	LOC6505265|XP_014760340.1|DANA	LOC6631364|XP_032296113.1|DVIR
OG0002128	LOC6505191|XP_001965520.2|DANA	LOC6635484|XP_032296156.1|DVIR
OG0002129	LOC116654511|XP_032305528.1|DANA, LOC6505666|XP_001964500.1|DANA	LOC6635015|XP_002058659.2|DVIR
OG0002130	LOC6504045|XP_001964076.2|DANA	LOC6634737|XP_032289213.1|DVIR
OG0002131	LOC6500901|XP_001954130.1|DANA	LOC6632912|XP_002056257.1|DVIR
OG0002132	LOC6498554|XP_001963049.1|DANA	LOC6634124|XP_002057725.1|DVIR
OG0002133	LOC6503584|XP_032309439.1|DANA, LOC6503583|XP_001964118.1|DANA	LOC6633868|XP_002056970.1|DVIR
OG0002134	LOC6503845|XP_001963707.1|DANA	LOC6634526|XP_002057955.1|DVIR
OG0002135	LOC6503981|XP_032308588.1|DANA	LOC6633633|XP_032296266.1|DVIR
OG0002136	LOC6499020|XP_001955502.1|DANA	LOC6633024|XP_002055941.1|DVIR
OG0002137	LOC6499819|XP_001953848.1|DANA	LOC6630771|XP_032294881.1|DVIR
OG0002138	LOC6502121|XP_001966168.1|DANA	LOC6633690|XP_002057007.1|DVIR
OG0002139	LOC6504924|XP_014759857.1|DANA	LOC6634723|XP_032289223.1|DVIR
OG0002140	LOC6501957|XP_001966761.1|DANA	LOC6636033|XP_032296209.1|DVIR
OG0002141	LOC6503223|XP_001965861.1|DANA	LOC6628236|XP_002051806.1|DVIR, LOC6635239|XP_002058767.1|DVIR
OG0002142	LOC6499605|XP_001954310.1|DANA	LOC116651839|XP_032294831.1|DVIR, LOC6631029|XP_002054120.1|DVIR
OG0002143	LOC6497981|XP_001961836.1|DANA	LOC6629068|XP_002051612.1|DVIR
OG0002144	LOC6506061|XP_001966649.1|DANA	LOC6636217|XP_002059718.2|DVIR
OG0002145	LOC6500422|XP_001953186.1|DANA	LOC6630186|XP_002053255.2|DVIR
OG0002146	LOC6500992|XP_014766844.1|DANA	LOC6633035|XP_002056062.1|DVIR
OG0002147	LOC6503525|XP_032308732.1|DANA	LOC6631667|XP_032295642.1|DVIR
OG0002148	LOC6506547|XP_001957676.2|DANA	LOC6636821|XP_002060303.1|DVIR
OG0002149	LOC6501773|XP_032308023.1|DANA	LOC6636273|XP_002059686.2|DVIR
OG0002150	LOC6503908|XP_001963822.1|DANA	LOC6634442|XP_002058057.1|DVIR
OG0002151	LOC6498598|XP_001963132.2|DANA	LOC6627819|XP_002051144.2|DVIR, LOC116651415|XP_032293610.1|DVIR
OG0002152	LOC6500888|XP_032307693.1|DANA	LOC6632813|XP_015026071.2|DVIR
OG0002153	LOC6506003|XP_001964762.1|DANA	LOC6632214|XP_002055882.1|DVIR
OG0002154	LOC6503603|XP_001964075.2|DANA	LOC6634683|XP_015025121.1|DVIR
OG0002155	LOC6505576|XP_001964670.1|DANA	LOC6629478|XP_002054093.1|DVIR
OG0002156	LOC6493862|XP_001958580.2|DANA	LOC6622839|XP_002047681.1|DVIR
OG0002157	LOC6500366|XP_001953059.2|DANA	LOC6632474|XP_002056175.1|DVIR
OG0002158	LOC6494835|XP_001959575.1|DANA	LOC6626071|XP_015029587.1|DVIR
OG0002159	LOC6494716|XP_014762929.1|DANA	LOC6626895|XP_002050817.1|DVIR
OG0002160	LOC6499210|XP_001955104.3|DANA	LOC6630552|XP_032295302.1|DVIR
OG0002161	LOC6505656|XP_001964520.1|DANA	LOC6631150|XP_002054253.1|DVIR
OG0002162	LOC6500318|XP_014766498.1|DANA	LOC6631254|XP_015027358.1|DVIR
OG0002163	LOC6504148|XP_001964272.1|DANA	LOC6633681|XP_002057286.2|DVIR, LOC6623976|XP_002047394.1|DVIR
OG0002164	LOC6500050|XP_001953316.1|DANA	LOC6632752|XP_002056475.1|DVIR
OG0002165	LOC6500282|XP_001952880.2|DANA	LOC6630211|XP_002053714.1|DVIR
OG0002166	LOC6498458|XP_001962863.1|DANA	LOC6627363|XP_002051670.1|DVIR
OG0002167	LOC6494444|XP_001960307.1|DANA	LOC6635352|XP_002058898.1|DVIR
OG0002168	LOC6495361|XP_001958663.3|DANA	LOC116651107|XP_032292837.1|DVIR, LOC6626797|XP_002049948.2|DVIR
OG0002169	LOC6507303|XP_001956283.1|DANA	LOC6622909|XP_002047074.1|DVIR
OG0002170	LOC6506044|XP_001966628.1|DANA, LOC26515067|XP_032311706.1|DANA	LOC6636192|XP_002059738.1|DVIR
OG0002171	LOC6499821|XP_001953844.2|DANA	LOC6631188|XP_002054833.1|DVIR
OG0002172	LOC6500808|XP_001953955.1|DANA	LOC6630961|XP_002054738.1|DVIR
OG0002173	LOC6496885|XP_001963209.1|DANA	LOC6629109|XP_002052603.1|DVIR
OG0002174	LOC6500263|XP_001952914.1|DANA	LOC6630756|XP_002054495.1|DVIR
OG0002175	LOC6500294|XP_001952913.1|DANA	LOC6630755|XP_002054494.1|DVIR
OG0002176	LOC6499215|XP_001955088.1|DANA	LOC6631181|XP_002053236.1|DVIR
OG0002177	LOC6500716|XP_001953783.1|DANA	LOC6630372|XP_002054347.1|DVIR
OG0002178	LOC6505595|XP_001964625.2|DANA	LOC6630849|XP_015027057.1|DVIR
OG0002179	LOC6499882|XP_001953706.2|DANA	LOC6630295|XP_002052947.2|DVIR
OG0002180	LOC6501599|XP_032312076.1|DANA	LOC6632798|XP_002056114.3|DVIR
OG0002181	LOC6504465|XP_001966955.1|DANA	LOC6632209|XP_002055523.1|DVIR
OG0002182	LOC6500930|XP_014766804.1|DANA	LOC6634890|XP_015024853.1|DVIR
OG0002183	LOC6496133|XP_001960301.1|DANA	LOC6635358|XP_002058904.1|DVIR
OG0002184	LOC6499035|XP_001955468.1|DANA	LOC6630008|XP_002054770.1|DVIR
OG0002185	LOC6505648|XP_032305512.1|DANA	LOC6633080|XP_002055958.2|DVIR
OG0002186	LOC6497113|XP_001962730.1|DANA	LOC6627578|XP_002051391.1|DVIR
OG0002187	LOC6498949|XP_001955621.1|DANA	LOC6635187|XP_002058386.1|DVIR
OG0002188	LOC6494894|XP_014763061.1|DANA	LOC6625790|XP_032292638.1|DVIR
OG0002189	LOC26514498|XP_014760180.1|DANA	LOC26531700|XP_015027924.1|DVIR
OG0002190	LOC6500756|XP_001953856.1|DANA	LOC6630253|XP_002053767.1|DVIR
OG0002191	LOC6506748|XP_001957313.1|DANA	LOC6622313|XP_002048080.1|DVIR
OG0002192	LOC6506273|XP_001958219.1|DANA	LOC6624612|XP_002048264.1|DVIR
OG0002193	LOC6500312|XP_001952947.1|DANA	LOC6631138|XP_002053034.1|DVIR
OG0002194	LOC6501477|XP_001955327.1|DANA	LOC6632310|XP_002055999.1|DVIR
OG0002195	LOC6501443|XP_001955265.1|DANA	LOC6634854|XP_002058644.1|DVIR
OG0002196	LOC6500222|XP_014766422.1|DANA	LOC6629731|XP_002053607.1|DVIR
OG0002197	LOC6507525|XP_001955855.1|DANA	LOC6622573|XP_002046440.3|DVIR, LOC116650597|XP_032290572.1|DVIR
OG0002198	LOC6499643|XP_032305863.1|DANA	LOC6632743|XP_032289508.1|DVIR
OG0002199	LOC6505887|XP_001964553.1|DANA	LOC6631217|XP_002053960.1|DVIR
OG0002200	LOC6502244|XP_001966073.1|DANA	LOC6629698|XP_002052956.1|DVIR
OG0002202	LOC6501388|XP_014767017.1|DANA	LOC6634848|XP_032295190.1|DVIR
OG0002203	LOC6500262|XP_001952915.3|DANA	LOC6630351|XP_032295456.1|DVIR
OG0002204	LOC6499116|XP_001955268.1|DANA	LOC6631146|XP_002054249.1|DVIR
OG0002205	LOC6500179|XP_001953075.1|DANA	LOC6632422|XP_002056094.1|DVIR
OG0002206	LOC6499793|XP_001953903.1|DANA	LOC6632381|XP_032289422.1|DVIR
OG0002207	LOC6499233|XP_001955055.2|DANA	LOC6634938|XP_002058708.2|DVIR
OG0002208	LOC6499235|XP_001955052.2|DANA	LOC6634934|XP_002058704.1|DVIR
OG0002209	LOC6504925|XP_001966603.1|DANA	LOC6633415|XP_002056814.1|DVIR
OG0002210	LOC6499157|XP_014765934.1|DANA	LOC6630804|XP_015026964.1|DVIR
OG0002211	LOC6500379|XP_032312137.1|DANA	LOC6632236|XP_002056085.1|DVIR
OG0002212	LOC6501365|XP_001955084.2|DANA	LOC6632549|XP_002055828.1|DVIR
OG0002213	LOC6499970|XP_001953525.1|DANA	LOC6629314|XP_002053533.1|DVIR
OG0002214	LOC6499760|XP_014766216.1|DANA	LOC6630950|XP_002053940.3|DVIR
OG0002215	LOC6500906|XP_014766785.2|DANA	LOC6630827|XP_032296148.1|DVIR
OG0002216	LOC6505047|XP_001965567.1|DANA	LOC6626204|XP_002049790.1|DVIR
OG0002217	LOC6500235|XP_001952971.1|DANA	LOC6630403|XP_002054268.1|DVIR
OG0002218	LOC6504576|XP_001966594.1|DANA	LOC6633846|XP_002057198.1|DVIR
OG0002219	LOC6500164|XP_001953104.1|DANA	LOC6633129|XP_002056072.2|DVIR
OG0002220	LOC6500385|XP_032305738.1|DANA	LOC6633128|XP_002056071.2|DVIR
OG0002221	LOC6507769|XP_001956318.3|DANA	LOC6623193|XP_032291353.1|DVIR
OG0002222	LOC6496467|XP_001960963.1|DANA	LOC6626423|XP_002050367.1|DVIR
OG0002223	LOC6494133|XP_032306606.1|DANA	LOC6636319|XP_032292053.1|DVIR
OG0002224	LOC6496030|XP_032307267.1|DANA	LOC6626188|XP_032292180.1|DVIR
OG0002225	LOC6493196|XP_032310779.1|DANA	LOC6623942|XP_032290647.1|DVIR
OG0002226	LOC6496638|XP_001961307.1|DANA	LOC6626479|XP_002050464.1|DVIR
OG0002227	LOC6494985|XP_032306762.1|DANA	LOC6625061|XP_032291796.1|DVIR
OG0002228	LOC6495198|XP_001958872.1|DANA	LOC6627283|XP_002049625.1|DVIR
OG0002229	LOC6495839|XP_001959685.2|DANA	LOC6626985|XP_015029593.1|DVIR
OG0002230	LOC6495938|XP_001959890.1|DANA	LOC6636411|XP_015023923.1|DVIR, LOC116649746|XP_032292217.1|DVIR
OG0002231	LOC6495090|XP_001959085.1|DANA	LOC6624866|XP_002048885.1|DVIR
OG0002232	LOC6495833|XP_001959678.1|DANA	LOC6626278|XP_002050165.1|DVIR
OG0002233	LOC6506651|XP_001957473.2|DANA	LOC6624109|XP_002047132.2|DVIR
OG0002235	LOC6495867|XP_001959747.2|DANA	LOC6625800|XP_032291862.1|DVIR
OG0002236	LOC6494903|XP_001959458.1|DANA	LOC6625978|XP_002049993.1|DVIR
OG0002237	LOC6498799|XP_032308237.1|DANA, LOC6507460|XP_001955968.2|DANA, LOC6495740|XP_014763471.1|DANA	LOC6635397|XP_002058840.1|DVIR
OG0002238	LOC6493940|XP_032311467.1|DANA	LOC6625720|XP_015030021.1|DVIR
OG0002239	LOC6496241|XP_001960520.1|DANA	LOC6626218|XP_002050746.1|DVIR
OG0002240	LOC6495178|XP_001958906.1|DANA	LOC6625868|XP_002050789.1|DVIR
OG0002241	LOC6507294|XP_001956297.2|DANA	LOC6622463|XP_032291045.1|DVIR
OG0002242	LOC6507032|XP_001956788.1|DANA	LOC6624361|XP_032290406.1|DVIR
OG0002243	LOC26513687|XP_014760888.1|DANA	LOC6630396|XP_002054004.1|DVIR
OG0002244	LOC6506525|XP_032310164.1|DANA	LOC6623800|XP_002047364.1|DVIR
OG0002245	LOC6506784|XP_001957246.1|DANA	LOC6623941|XP_002048294.1|DVIR
OG0002246	LOC6495987|XP_032306609.1|DANA	LOC6625722|XP_032291755.1|DVIR
OG0002247	LOC26513899|XP_014763954.1|DANA	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR
OG0002248	LOC6507687|XP_001956148.2|DANA	LOC6624262|XP_002046345.1|DVIR
OG0002249	LOC6493159|XP_014764244.1|DANA	LOC6624459|XP_002046587.1|DVIR
OG0002250	LOC6495062|XP_032306973.1|DANA	LOC6635890|XP_032291823.1|DVIR
OG0002251	LOC6495584|XP_032306744.1|DANA	LOC6635893|XP_032291831.1|DVIR
OG0002252	LOC6495593|XP_014763361.1|DANA	LOC6635816|XP_002059439.2|DVIR
OG0002253	LOC26514309|XP_032306226.1|DANA	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR
OG0002254	LOC6501541|XP_001955447.1|DANA	LOC6631021|XP_002053826.1|DVIR
OG0002255	LOC6502905|XP_001963619.1|DANA	LOC6634678|XP_002057994.1|DVIR
OG0002256	LOC6493955|XP_001961255.1|DANA	LOC6626553|XP_032292560.1|DVIR
OG0002257	LOC6495269|XP_001958732.3|DANA	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR
OG0002258	LOC6506197|XP_032309515.1|DANA	LOC6623085|XP_002046860.1|DVIR
OG0002259	LOC6503209|XP_001963646.1|DANA	LOC6636518|XP_002060008.1|DVIR
OG0002260	LOC6493717|XP_001958296.1|DANA	LOC6623074|XP_002048501.1|DVIR
OG0002261	LOC6506353|XP_001958048.1|DANA	LOC6622893|XP_002047551.1|DVIR
OG0002262	LOC6494347|XP_001960490.2|DANA	LOC6625927|XP_002049297.2|DVIR
OG0002263	LOC6506791|XP_001957235.1|DANA	LOC6624228|XP_002046537.1|DVIR
OG0002264	LOC6494106|XP_001960964.3|DANA	LOC6626422|XP_032292315.1|DVIR
OG0002265	LOC6493474|XP_001957830.1|DANA	LOC6624019|XP_002046274.3|DVIR
OG0002266	LOC6493700|XP_001958263.1|DANA	LOC6622661|XP_002048145.1|DVIR
OG0002267	LOC6493014|XP_001956854.1|DANA	LOC6623557|XP_002046799.1|DVIR
OG0002268	LOC6506833|XP_001957149.1|DANA	LOC6624415|XP_002047167.2|DVIR
OG0002269	LOC6494362|XP_001960463.1|DANA	LOC6635935|XP_002059374.2|DVIR
OG0002270	LOC6494151|XP_001960862.1|DANA	LOC6624983|XP_002050663.1|DVIR
OG0002271	LOC6507005|XP_001956842.1|DANA	LOC6624113|XP_032291245.1|DVIR
OG0002272	LOC6507453|XP_001955982.1|DANA	LOC6622054|XP_002046380.1|DVIR
OG0002273	LOC6493240|XP_032310651.1|DANA	LOC6624476|XP_032289890.1|DVIR
OG0002274	LOC6493800|XP_032310517.1|DANA	LOC6624237|XP_032290937.1|DVIR
OG0002275	LOC6507033|XP_001956786.1|DANA	LOC6624314|XP_002046608.1|DVIR
OG0002276	LOC6507656|XP_014765388.1|DANA	LOC6622911|XP_032290373.1|DVIR
OG0002277	LOC26515182|XP_032310620.1|DANA	LOC6622850|XP_002046490.1|DVIR
OG0002278	LOC6493334|XP_032310304.1|DANA	LOC6623905|XP_002047374.1|DVIR
