Orthogroup	DANA.longest_only	DERE.longest_only
OG0000285	LOC6496579|XP_001961192.1|DANA, LOC6496578|XP_001961191.1|DANA	LOC6547110|XP_001974751.1|DERE
OG0000286	LOC6497101|XP_001962755.1|DANA	LOC6540949|XP_001969549.1|DERE
OG0000286	LOC6497102|XP_001962751.1|DANA	LOC6540770|XP_001969545.2|DERE
OG0000287	LOC6505317|XP_001965747.1|DANA	LOC6550024|XP_001977490.2|DERE
OG0000287	LOC6505315|XP_001965745.3|DANA	LOC6550021|XP_001977487.1|DERE
OG0000287	LOC6505316|XP_001965746.1|DANA	LOC6550022|XP_001977488.1|DERE
OG0000288	LOC6502445|XP_001961524.3|DANA, LOC6505958|XP_001965057.2|DANA	LOC6542933|XP_001969603.2|DERE
OG0000288	LOC6502764|XP_001965055.1|DANA	LOC6541580|XP_001969606.1|DERE
OG0000288	LOC6502763|XP_001965054.1|DANA	LOC6541400|XP_001969607.1|DERE
OG0000289	LOC6507705|XP_001956174.2|DANA	LOC6543704|XP_026832685.1|DERE
OG0000289	LOC6507341|XP_032310739.1|DANA	LOC6543739|XP_026833353.1|DERE
OG0000289	LOC6507704|XP_032310720.1|DANA	LOC6543703|XP_026833505.1|DERE
OG0000290	LOC6502532|XP_001959283.1|DANA	LOC26526437|XP_015015507.1|DERE
OG0000290	LOC6502533|XP_001959282.2|DANA	LOC6543281|XP_001969057.1|DERE
OG0000290	LOC26515011|XP_014764073.1|DANA	LOC6542141|XP_001969056.1|DERE
OG0000291	LOC26515161|XP_014765703.1|DANA, LOC26514156|XP_014761358.1|DANA	LOC6544617|XP_026833968.1|DERE
OG0000292	LOC6494452|XP_001960298.3|DANA	LOC6546746|XP_001974539.1|DERE
OG0000292	LOC6493731|XP_001958325.1|DANA	LOC6545379|XP_001972586.1|DERE
OG0000293	LOC6501519|XP_001955410.2|DANA	LOC6554173|XP_001982115.1|DERE
OG0000293	LOC6498632|XP_001963195.1|DANA	LOC6543255|XP_001969917.1|DERE
OG0000293	LOC6501517|XP_001955408.1|DANA	LOC113564847|XP_026839554.1|DERE
OG0000294	LOC6497754|XP_032307767.1|DANA	LOC6543266|XP_026834080.1|DERE
OG0000294	LOC6504257|XP_014759219.1|DANA	LOC6551177|XP_026838820.1|DERE
OG0000295	LOC6496353|XP_001960750.1|DANA	LOC6549134|XP_026836175.1|DERE
OG0000295	LOC6499085|XP_001955335.1|DANA	LOC6554588|XP_001981544.3|DERE
OG0000295	LOC6494103|XP_001960970.1|DANA	LOC113564249|XP_026835841.1|DERE
OG0000295	LOC26514191|XP_014763988.1|DANA	LOC26526225|XP_015015474.1|DERE
OG0000296	LOC6506382|XP_001965161.1|DANA	LOC6548586|XP_026838685.1|DERE
OG0000296	LOC6507672|XP_001956122.1|DANA	LOC6545137|XP_001971003.2|DERE
OG0000296	LOC6505143|XP_001965431.1|DANA	LOC6550768|XP_001976750.1|DERE
OG0000297	LOC6495439|XP_032306633.1|DANA	LOC6543276|XP_001970468.1|DERE
OG0000297	LOC6495438|XP_001958849.1|DANA	LOC6542357|XP_001970467.1|DERE
OG0000298	LOC6504460|XP_032308262.1|DANA	LOC6550760|XP_026837834.1|DERE
OG0000298	LOC6502361|XP_001967530.1|DANA	LOC6550759|XP_001976796.1|DERE
OG0000298	LOC6502862|XP_001967554.1|DANA	LOC6553083|XP_001979078.1|DERE
OG0000299	LOC6500377|XP_001953081.1|DANA	LOC6552753|XP_026835061.1|DERE
OG0000299	LOC116654477|XP_032306951.1|DANA	LOC113563703|XP_026839621.1|DERE
OG0000299	LOC6500374|XP_032306948.1|DANA	LOC6552755|XP_001980293.1|DERE
OG0000300	LOC6507859|XP_032310379.1|DANA	LOC6546348|XP_015013996.1|DERE
OG0000300	LOC6507860|XP_001956483.1|DANA	LOC6546349|XP_001972896.2|DERE
OG0000301	LOC6495047|XP_001953453.3|DANA	LOC6555853|XP_001982716.1|DERE
OG0000301	LOC6498131|XP_001962140.2|DANA	LOC6541875|XP_001970181.1|DERE
OG0000302	LOC6506834|XP_001957147.2|DANA	LOC6543602|XP_026833828.1|DERE
OG0000302	LOC6493147|XP_001957148.1|DANA	LOC6543619|XP_001973605.1|DERE
OG0000303	LOC6507146|XP_001956587.1|DANA	LOC6544449|XP_001972435.1|DERE
OG0000303	LOC26514940|XP_014759706.1|DANA	LOC26526676|XP_015011471.1|DERE
OG0000303	LOC6504533|XP_001964936.1|DANA	LOC26526197|XP_015015466.1|DERE
OG0000304	LOC6505620|XP_014760730.1|DANA	LOC6554737|XP_001981072.2|DERE
OG0000304	LOC6505619|XP_001964587.1|DANA	LOC6554739|XP_026831735.1|DERE
OG0000305	LOC6507096|XP_001956676.1|DANA	LOC6544562|XP_001973096.1|DERE
OG0000305	LOC6507101|XP_001956673.1|DANA	LOC6544560|XP_001973094.1|DERE
OG0000305	LOC6507100|XP_032310447.1|DANA	LOC6544559|XP_001973093.3|DERE
OG0000306	LOC6496159|XP_001960350.1|DANA	LOC6547877|XP_001976353.1|DERE
OG0000306	LOC6494425|XP_001960345.1|DANA	LOC6547932|XP_001976357.1|DERE
OG0000306	LOC6503102|XP_032308994.1|DANA	LOC6551523|XP_001977166.2|DERE
OG0000307	LOC6499555|XP_032305637.1|DANA	LOC6551965|XP_015010252.1|DERE
OG0000307	LOC6501476|XP_032310563.1|DANA	LOC6554356|XP_026832001.1|DERE
OG0000308	LOC6505376|XP_001964867.1|DANA	LOC6541893|XP_001969291.1|DERE
OG0000308	LOC6500656|XP_001953663.1|DANA	LOC6553745|XP_001980363.1|DERE
OG0000308	LOC6500655|XP_001953661.1|DANA	LOC6553743|XP_001980361.1|DERE
OG0000308	LOC6498330|XP_001962558.1|DANA	LOC26526555|XP_015015529.1|DERE
OG0000309	LOC6503365|XP_001967649.1|DANA	LOC6551970|XP_001980655.2|DERE
OG0000309	LOC6500229|XP_001952983.1|DANA	LOC6551975|XP_001980660.1|DERE, LOC6551974|XP_001980659.1|DERE
OG0000310	LOC6505007|XP_001965643.1|DANA, LOC6493355|XP_001957584.1|DANA	LOC6550871|XP_026837987.1|DERE
OG0000311	LOC6501067|XP_001954493.1|DANA	LOC6554796|XP_001982227.2|DERE
OG0000311	LOC6501090|XP_001954534.1|DANA, LOC6501089|XP_001954533.1|DANA	LOC6553652|XP_001979386.3|DERE
OG0000311	LOC6498785|XP_001967248.1|DANA	LOC6549783|XP_026837464.1|DERE
OG0000312	LOC6504696|XP_014760458.1|DANA	LOC6543375|XP_001969294.2|DERE
OG0000312	LOC6498063|XP_032307495.1|DANA	LOC6542907|XP_026835001.1|DERE
OG0000313	LOC6498342|XP_001962585.1|DANA	LOC6541763|XP_001969218.1|DERE
OG0000313	LOC6497096|XP_032311431.1|DANA	LOC6540890|XP_001969558.1|DERE
OG0000314	LOC6498496|XP_001962950.1|DANA, LOC6498495|XP_001962949.1|DANA	LOC6540991|XP_026834226.1|DERE
OG0000315	LOC26515181|XP_014760670.1|DANA	LOC6541717|XP_001968640.3|DERE
OG0000315	LOC6503386|XP_014760386.1|DANA	LOC6542055|XP_001968578.1|DERE, LOC6546879|XP_026836861.1|DERE, LOC6542174|XP_026834681.1|DERE
OG0000316	LOC6493990|XP_001961186.1|DANA	LOC6547237|XP_001974755.1|DERE
OG0000316	LOC6493989|XP_001961187.1|DANA	LOC6547236|XP_001974754.1|DERE
OG0000317	LOC6499043|XP_001955442.2|DANA	LOC6554238|XP_001982147.2|DERE
OG0000319	LOC6501031|XP_001954421.3|DANA, LOC6499535|XP_001954420.2|DANA	LOC6551810|XP_001980579.1|DERE, LOC6551828|XP_001980589.1|DERE, LOC6551811|XP_001980580.2|DERE
OG0000320	LOC6499876|XP_001953720.2|DANA	LOC6551773|XP_001980642.2|DERE
OG0000320	LOC6497699|XP_001961539.1|DANA	LOC6542388|XP_001968653.1|DERE
OG0000320	LOC6501664|XP_001955711.1|DANA	LOC6553384|XP_001980201.1|DERE
OG0000321	LOC6504282|XP_032310941.1|DANA	LOC6542704|XP_001969804.1|DERE
OG0000321	LOC6504281|XP_001965080.1|DANA	LOC6540944|XP_001969805.1|DERE
OG0000322	LOC116654471|XP_032305651.1|DANA	LOC6553127|XP_001980072.1|DERE
OG0000322	LOC6503701|XP_032308562.1|DANA	LOC6555729|XP_026838878.1|DERE
OG0000322	LOC6503657|XP_032308389.1|DANA	LOC6551711|XP_026837676.1|DERE
OG0000323	LOC6505703|XP_001964988.1|DANA	LOC6543162|XP_001969586.2|DERE
OG0000323	LOC6501659|XP_001955701.1|DANA	LOC6554972|XP_026839756.1|DERE
OG0000323	LOC6501658|XP_001955700.1|DANA	LOC6554971|XP_026839682.1|DERE
OG0000324	LOC6496533|XP_001961090.1|DANA	LOC6549548|XP_001975754.1|DERE
OG0000325	LOC6506295|XP_001958182.1|DANA	LOC6544993|XP_001973285.1|DERE
OG0000325	LOC6493662|XP_001958179.1|DANA	LOC6544995|XP_001973287.1|DERE
OG0000327	LOC6496508|XP_014763857.1|DANA	LOC6541164|XP_001970615.2|DERE
OG0000327	LOC6500092|XP_001953244.1|DANA, LOC6496509|XP_001961045.1|DANA	LOC6541825|XP_001970616.1|DERE
OG0000327	LOC6496510|XP_001961046.1|DANA	LOC6541106|XP_001970617.1|DERE
OG0000328	LOC6502508|XP_001960957.2|DANA	LOC6548254|XP_001976619.2|DERE
OG0000328	LOC6502780|XP_001957810.1|DANA	LOC6546183|XP_001972276.1|DERE
OG0000328	LOC6502781|XP_001957809.1|DANA	LOC6546182|XP_001972275.1|DERE
OG0000329	LOC6498339|XP_001962577.1|DANA	LOC6542862|XP_001969209.1|DERE
OG0000329	LOC6498252|XP_001962404.1|DANA	LOC6540844|XP_001970046.1|DERE
OG0000329	LOC6503638|XP_001964020.1|DANA	LOC113564148|XP_026835491.1|DERE
OG0000330	LOC6498739|XP_001967296.1|DANA, LOC6498740|XP_001967293.1|DANA	LOC6550469|XP_001977731.1|DERE
OG0000331	LOC6497579|XP_001961774.2|DANA	LOC6541107|XP_026834568.1|DERE
OG0000331	LOC6497580|XP_032307456.1|DANA	LOC6542639|XP_026834567.1|DERE
OG0000332	LOC6499386|XP_001954737.1|DANA	LOC6543380|XP_001969483.1|DERE
OG0000332	LOC6503157|XP_001963539.1|DANA	LOC6550374|XP_001977855.1|DERE
OG0000333	LOC6506473|XP_032309901.1|DANA	LOC6546503|XP_001972269.1|DERE
OG0000333	LOC6493102|XP_001957045.1|DANA	LOC6546464|XP_001971336.1|DERE
OG0000334	LOC6499840|XP_001953795.1|DANA	LOC6550690|XP_001978015.1|DERE
OG0000334	LOC6496280|XP_001960596.1|DANA	LOC6548002|XP_001975281.1|DERE
OG0000335	LOC6497078|XP_001962799.1|DANA	LOC6549308|XP_001974230.1|DERE
OG0000335	LOC6497079|XP_001962798.1|DANA	LOC6549307|XP_001974229.1|DERE
OG0000336	LOC6499422|XP_001954674.1|DANA	LOC6554017|XP_026839688.1|DERE
OG0000336	LOC6500865|XP_001954063.1|DANA	LOC6554824|XP_001981805.1|DERE
OG0000336	LOC6499722|XP_001954062.2|DANA	LOC6554823|XP_001981804.2|DERE
OG0000337	LOC6493624|XP_032310368.1|DANA	LOC6545329|XP_001973337.1|DERE
OG0000337	LOC6504598|XP_001966553.1|DANA	LOC6555516|XP_001982674.1|DERE
OG0000337	LOC6506952|XP_001956930.1|DANA	LOC6543656|XP_001972956.1|DERE
OG0000338	LOC6506655|XP_001957468.1|DANA	LOC6545423|XP_026833396.1|DERE
OG0000338	LOC6494989|XP_032307097.1|DANA	LOC6541880|XP_015015371.1|DERE
OG0000339	LOC6493180|XP_001957211.1|DANA	LOC6544746|XP_001973208.1|DERE
OG0000339	LOC6506802|XP_001957210.1|DANA	LOC6544747|XP_001973209.1|DERE
OG0000340	LOC6494450|XP_001960300.1|DANA	LOC6546748|XP_026836935.1|DERE
OG0000341	LOC116655922|XP_032310830.1|DANA	LOC6544460|XP_001973114.1|DERE, LOC6544463|XP_001973117.3|DERE
OG0000341	LOC6493250|XP_001957357.1|DANA	LOC26526769|XP_015014341.2|DERE
OG0000341	LOC6493251|XP_001957359.3|DANA	LOC6544467|XP_001973121.1|DERE, LOC6544465|XP_001973119.1|DERE
OG0000342	LOC6501793|XP_001967182.1|DANA	LOC6550507|XP_001977972.1|DERE
OG0000342	LOC6494110|XP_001960950.1|DANA	LOC6548071|XP_026836299.1|DERE
OG0000343	LOC6499997|XP_001953438.1|DANA	LOC6552539|XP_001980835.1|DERE, LOC6552308|XP_001980833.2|DERE
OG0000344	LOC6494535|XP_001960153.1|DANA	LOC6546557|XP_001974571.1|DERE
OG0000344	LOC6499008|XP_001955524.1|DANA	LOC6554188|XP_026831512.1|DERE
OG0000345	LOC6494095|XP_001960986.1|DANA	LOC6542450|XP_001970556.1|DERE
OG0000345	LOC6495811|XP_032306583.1|DANA	LOC6549529|XP_015012480.2|DERE
OG0000346	LOC6495871|XP_014763525.1|DANA	LOC6548932|XP_001975532.1|DERE
OG0000347	LOC6493320|XP_001957518.1|DANA	LOC6544677|XP_001972013.1|DERE
OG0000347	LOC6497988|XP_014761918.1|DANA	LOC6543128|XP_026834037.1|DERE
OG0000348	LOC6503299|XP_001967569.1|DANA	LOC6542740|XP_001968431.1|DERE
OG0000348	LOC6506574|XP_032311158.1|DANA	LOC6543484|XP_001968698.3|DERE
OG0000349	LOC6498268|XP_001962430.1|DANA	LOC6549117|XP_001974189.1|DERE
OG0000350	LOC6507927|XP_001956619.2|DANA	LOC6544378|XP_001972467.2|DERE
OG0000350	LOC6507926|XP_001956618.1|DANA	LOC6544377|XP_001972466.1|DERE
OG0000350	LOC6505909|XP_001964597.1|DANA	LOC6555043|XP_026837186.1|DERE
OG0000351	LOC6494480|XP_032307052.1|DANA	LOC6548288|XP_001975114.1|DERE
OG0000351	LOC116654758|XP_032307053.1|DANA	LOC6548287|XP_001975113.1|DERE
OG0000353	LOC6501117|XP_001954583.1|DANA	LOC6552898|XP_001980981.1|DERE
OG0000353	LOC6498401|XP_001962722.2|DANA	LOC6540677|XP_001968873.2|DERE
OG0000354	LOC6497436|XP_001962083.1|DANA	LOC6541026|XP_001968386.1|DERE
OG0000354	LOC6497440|XP_001962070.2|DANA	LOC6541906|XP_026835080.1|DERE
OG0000355	LOC6496495|XP_001961018.1|DANA	LOC6542516|XP_001970521.1|DERE
OG0000355	LOC6493895|XP_001961377.1|DANA, LOC116656194|XP_032311536.1|DANA	LOC6542864|XP_001970797.2|DERE
OG0000356	LOC6498228|XP_014762036.1|DANA	LOC6549236|XP_001974343.2|DERE
OG0000358	LOC6505673|XP_001964490.1|DANA	LOC6553771|XP_001979438.1|DERE
OG0000358	LOC26515058|XP_014760935.1|DANA	LOC6553718|XP_001979429.1|DERE
OG0000358	LOC6505676|XP_001964480.1|DANA	LOC6553715|XP_001979426.1|DERE
OG0000359	LOC6506721|XP_001957364.1|DANA	LOC6544461|XP_001973115.2|DERE
OG0000359	LOC116655904|XP_032310740.1|DANA	LOC6544462|XP_026833054.1|DERE
OG0000359	LOC6506724|XP_001957358.2|DANA	LOC6544466|XP_001973120.3|DERE
OG0000360	LOC6500346|XP_001953013.1|DANA	LOC6554985|XP_001981828.2|DERE
OG0000360	LOC6500345|XP_001953012.1|DANA	LOC6554988|XP_001981831.2|DERE
OG0000360	LOC6500344|XP_001953011.1|DANA	LOC6554986|XP_001981829.2|DERE
OG0000361	LOC26514914|XP_014759557.1|DANA	LOC6552329|XP_001979788.2|DERE, LOC6553077|XP_001979072.1|DERE
OG0000361	LOC6497047|XP_001962856.2|DANA	LOC113564062|XP_026834307.1|DERE, LOC6541092|XP_001969684.1|DERE
OG0000362	LOC6506058|XP_001966647.1|DANA	LOC6555885|XP_001982687.1|DERE
OG0000362	LOC6506082|XP_032310014.1|DANA	LOC6544260|XP_026832810.1|DERE
OG0000363	LOC6500480|XP_032305702.1|DANA	LOC6554700|XP_015008975.1|DERE
OG0000363	LOC6507034|XP_014765041.1|DANA	LOC6543693|XP_026832427.1|DERE
OG0000364	LOC6507567|XP_032310333.1|DANA	LOC6546537|XP_026832434.1|DERE
OG0000365	LOC6495053|XP_001959163.2|DANA	LOC6547737|XP_001974951.1|DERE
OG0000365	LOC6496879|XP_032310923.1|DANA	LOC6543411|XP_001969897.2|DERE
OG0000366	LOC6505019|XP_001965618.2|DANA	LOC6551424|XP_026838791.1|DERE
OG0000366	LOC6499571|XP_032312126.1|DANA	LOC6554311|XP_026831436.1|DERE
OG0000367	LOC6493449|XP_001957774.1|DANA	LOC6546079|XP_026833637.1|DERE
OG0000367	LOC6495191|XP_032306270.1|DANA	LOC6547428|XP_001974807.2|DERE
OG0000368	LOC6507163|XP_014765085.1|DANA	LOC6544726|XP_015013197.1|DERE
OG0000368	LOC6507162|XP_001956562.2|DANA	LOC6544727|XP_001972411.1|DERE
OG0000370	LOC6493663|XP_001958180.1|DANA	LOC6544981|XP_001971549.1|DERE
OG0000370	LOC6493664|XP_032309484.1|DANA	LOC6544994|XP_001973286.1|DERE
OG0000371	LOC6502314|XP_001966221.1|DANA	LOC6551390|XP_001977235.1|DERE
OG0000371	LOC6495386|XP_001958718.1|DANA	LOC6547140|XP_001976115.1|DERE
OG0000371	LOC6501350|XP_001955047.1|DANA	LOC6554197|XP_001981463.3|DERE
OG0000372	LOC6504631|XP_001966499.2|DANA	LOC26526519|XP_015014294.1|DERE
OG0000373	LOC6502522|XP_001960044.2|DANA	LOC6547383|XP_026836189.1|DERE
OG0000374	LOC6493625|XP_001958122.1|DANA	LOC6545513|XP_026832187.1|DERE
OG0000375	LOC6507774|XP_001956325.1|DANA, LOC26514947|XP_014765685.1|DANA, LOC26514843|XP_014765672.2|DANA, LOC6507776|XP_001956327.3|DANA, LOC26514172|XP_014765584.2|DANA	LOC6543972|XP_001972206.1|DERE
OG0000375	LOC6507773|XP_001956324.1|DANA, LOC6507772|XP_001956323.2|DANA	LOC6544630|XP_026832424.1|DERE
OG0000376	LOC6503975|XP_014761129.1|DANA	LOC6551611|XP_026837375.1|DERE
OG0000376	LOC6503974|XP_001963938.1|DANA	LOC6551610|XP_001978590.1|DERE
OG0000377	LOC6502136|XP_014759947.2|DANA	LOC6551301|XP_001978400.3|DERE
OG0000377	LOC26515198|XP_014767402.1|DANA, LOC6500908|XP_032305811.1|DANA, LOC6500907|XP_032305808.1|DANA	LOC6552778|XP_001979963.1|DERE
OG0000378	LOC6494537|XP_001960150.1|DANA	LOC6546662|XP_001974574.1|DERE
OG0000378	LOC6504091|XP_001964157.1|DANA	LOC6551554|XP_001978502.1|DERE
OG0000379	LOC6496041|XP_032307224.1|DANA	LOC6541593|XP_026834595.1|DERE
OG0000379	LOC6496040|XP_001960101.1|DANA	LOC6542039|XP_026834544.1|DERE
OG0000379	LOC6496042|XP_032307223.1|DANA	LOC6542428|XP_001970581.1|DERE
OG0000380	LOC6496541|XP_001961105.1|DANA	LOC6549180|XP_001975741.1|DERE
OG0000380	LOC6493769|XP_032310018.1|DANA	LOC6545076|XP_001972110.1|DERE
OG0000381	LOC6497728|XP_001961474.1|DANA	LOC6542777|XP_001970503.1|DERE
OG0000381	LOC6498499|XP_001962953.1|DANA	LOC6542268|XP_026834987.1|DERE
OG0000382	LOC6503226|XP_001953458.2|DANA, LOC6493859|XP_001958574.2|DANA	LOC6544104|XP_001973759.1|DERE
OG0000383	LOC6498091|XP_001962064.1|DANA	LOC6541604|XP_026834924.1|DERE
OG0000383	LOC6497366|XP_001962237.1|DANA	LOC6547628|XP_001976263.1|DERE
OG0000384	LOC6495243|XP_001958778.1|DANA	LOC6546857|XP_001976053.1|DERE
OG0000384	LOC6495409|XP_001958777.3|DANA	LOC113564313|XP_026836612.1|DERE
OG0000385	LOC6503788|XP_014761080.2|DANA	LOC6550911|XP_026838256.1|DERE
OG0000385	LOC6503865|XP_014761102.1|DANA	LOC6550912|XP_026838253.1|DERE
OG0000386	LOC6507350|XP_001956196.1|DANA, LOC6507351|XP_001956195.3|DANA	LOC6544076|XP_026832742.1|DERE
OG0000386	LOC6507348|XP_032310284.1|DANA	LOC6544077|XP_001971934.1|DERE
OG0000386	LOC6505996|XP_001964751.1|DANA	LOC6554660|XP_001981340.1|DERE
OG0000387	LOC6502452|XP_001962084.1|DANA, LOC6498103|XP_001962085.1|DANA	LOC6543245|XP_001968384.1|DERE, LOC6543483|XP_001969519.1|DERE
OG0000388	LOC6507560|XP_001955916.1|DANA	LOC6546540|XP_001971244.1|DERE
OG0000388	LOC6507561|XP_001955917.1|DANA	LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE
OG0000388	LOC6507559|XP_001955915.2|DANA	LOC6546476|XP_026832895.1|DERE
OG0000389	LOC26514902|XP_014765680.1|DANA	LOC26527115|XP_026839317.1|DERE
OG0000389	LOC6506223|XP_032310019.1|DANA	LOC6544985|XP_026833255.1|DERE
OG0000390	LOC6496874|XP_001963231.1|DANA	LOC6543348|XP_001969885.1|DERE
OG0000391	LOC6493998|XP_001961167.1|DANA	LOC6547289|XP_026836648.1|DERE
OG0000391	LOC6496570|XP_001961175.3|DANA	LOC6547131|XP_001974765.3|DERE
OG0000392	LOC6497218|XP_001962535.1|DANA	LOC6540637|XP_001968804.1|DERE
OG0000392	LOC6497216|XP_001962539.2|DANA	LOC6540589|XP_001968801.1|DERE
OG0000393	LOC6497902|XP_001961686.1|DANA	LOC6549281|XP_026836140.1|DERE
OG0000393	LOC6497901|XP_001961685.2|DANA	LOC6549280|XP_026836151.1|DERE
OG0000394	LOC6503008|XP_001963421.1|DANA	LOC6551519|XP_001977162.1|DERE
OG0000394	LOC116655344|XP_032308997.1|DANA	LOC6551520|XP_026838743.1|DERE
OG0000395	LOC6507929|XP_032310451.1|DANA	LOC6544683|XP_026833970.1|DERE
OG0000395	LOC6507128|XP_001956622.2|DANA	LOC6544381|XP_001972470.2|DERE
OG0000395	LOC26514568|XP_014765642.1|DANA	LOC26526589|XP_015014305.2|DERE
OG0000396	LOC6497410|XP_001962142.1|DANA, LOC6497411|XP_001962141.1|DANA	LOC6541162|XP_026835208.1|DERE, LOC6542607|XP_001970182.1|DERE
OG0000397	LOC6502527|XP_001959878.1|DANA, LOC6494679|XP_001959879.2|DANA	LOC113564052|XP_026834187.1|DERE, LOC6540615|XP_026834188.1|DERE
OG0000397	LOC26514021|XP_014763967.1|DANA	LOC6540629|XP_001970336.2|DERE
OG0000398	LOC6496375|XP_001960787.1|DANA	LOC6547339|XP_026836570.1|DERE
OG0000399	LOC6501331|XP_001955006.1|DANA	LOC6555051|XP_001981621.1|DERE
OG0000399	LOC6494181|XP_001960818.1|DANA	LOC6547358|XP_001976323.1|DERE
OG0000400	LOC6505013|XP_001965629.2|DANA	LOC6551130|XP_001978244.1|DERE
OG0000400	LOC6505252|XP_032307878.1|DANA	LOC6551129|XP_001978243.1|DERE
OG0000401	LOC6493959|XP_001961248.1|DANA	LOC26526634|XP_015014319.2|DERE
OG0000401	LOC6498801|XP_001967285.1|DANA	LOC6550383|XP_026837698.1|DERE
OG0000402	LOC6505085|XP_001965498.1|DANA	LOC6551087|XP_026838804.1|DERE
OG0000403	LOC6501437|XP_001955253.1|DANA	LOC26526264|XP_015009371.1|DERE
OG0000403	LOC6495907|XP_001959834.1|DANA	LOC6547884|XP_015012646.1|DERE
OG0000404	LOC6498986|XP_001955557.2|DANA	LOC6555333|XP_001981218.2|DERE
OG0000405	LOC26513753|XP_032308711.1|DANA, LOC6507968|XP_032308709.1|DANA	LOC6551105|XP_001976836.3|DERE
OG0000405	LOC6500628|XP_001953598.1|DANA	LOC6552261|XP_001980742.1|DERE
OG0000406	LOC6492978|XP_001956781.1|DANA	LOC6543696|XP_026833799.1|DERE
OG0000406	LOC6495273|XP_001958726.1|DANA	LOC6547116|XP_026836037.1|DERE
OG0000407	LOC6493797|XP_001958454.1|DANA	LOC6545035|XP_001971567.1|DERE
OG0000407	LOC6506151|XP_001958455.1|DANA	LOC6545034|XP_026832873.1|DERE
OG0000408	LOC6500367|XP_001953063.1|DANA	LOC6553628|XP_001980311.1|DERE
OG0000408	LOC6497142|XP_001962672.1|DANA	LOC6540836|XP_001968820.1|DERE
OG0000409	LOC6494639|XP_001959966.1|DANA	LOC6549059|XP_001975581.1|DERE
OG0000409	LOC6495556|XP_032306640.1|DANA	LOC6541051|XP_026834686.1|DERE
OG0000410	LOC6497907|XP_001961693.2|DANA, LOC26513858|XP_014762267.1|DANA	LOC6549246|XP_001974431.2|DERE
OG0000410	LOC6497906|XP_001961692.2|DANA	LOC6549245|XP_001974430.1|DERE
OG0000411	LOC6499636|XP_001954249.1|DANA	LOC6552440|XP_001980929.1|DERE
OG0000411	LOC6505372|XP_001964864.1|DANA, LOC26514523|XP_032311526.1|DANA	LOC6542190|XP_001969288.1|DERE
OG0000412	LOC6495523|XP_014763347.1|DANA	LOC6547625|XP_001974889.1|DERE
OG0000412	LOC6507237|XP_001956415.1|DANA	LOC6545917|XP_026833108.1|DERE
OG0000413	LOC6499130|XP_001955244.1|DANA	LOC6552757|XP_001980946.1|DERE
OG0000413	LOC6500497|XP_001953345.1|DANA	LOC6552396|XP_001978922.1|DERE
OG0000414	LOC6496661|XP_001961352.1|DANA	LOC6542755|XP_026834477.1|DERE
OG0000415	LOC6496107|XP_032305930.1|DANA	LOC6548279|XP_026836073.1|DERE
OG0000415	LOC6494486|XP_032306432.1|DANA	LOC6548304|XP_026836074.1|DERE
OG0000416	LOC6503504|XP_001964253.2|DANA	LOC6555674|XP_001982391.1|DERE
OG0000416	LOC6505162|XP_032307896.1|DANA	LOC6551373|XP_026838853.1|DERE
OG0000417	LOC6499784|XP_001953923.1|DANA	LOC6554481|XP_026839776.1|DERE
OG0000417	LOC6505963|XP_001964692.1|DANA	LOC6555221|XP_001981177.1|DERE
OG0000418	LOC26515582|XP_032309075.1|DANA	LOC6548016|XP_001976479.1|DERE
OG0000418	LOC6505070|XP_014760277.1|DANA	LOC6550250|XP_001977676.2|DERE
OG0000419	LOC6495876|XP_032307229.1|DANA	LOC6548344|XP_026837074.1|DERE
OG0000419	LOC6504589|XP_001966572.2|DANA	LOC6550743|XP_026837763.1|DERE
OG0000421	LOC6497810|XP_032307375.1|DANA	LOC6543016|XP_026835594.1|DERE
OG0000421	LOC6498672|XP_032310887.1|DANA	LOC6541780|XP_026834981.1|DERE
OG0000422	LOC26514500|XP_032305633.1|DANA	LOC6543504|XP_026839309.1|DERE
OG0000423	LOC6494830|XP_001959584.1|DANA	LOC6546936|XP_001974697.1|DERE
OG0000423	LOC6494829|XP_001959585.1|DANA	LOC6546935|XP_001974696.1|DERE
OG0000424	LOC6494357|XP_001960477.1|DANA	LOC6555315|XP_001981047.1|DERE
OG0000424	LOC6494356|XP_001960478.1|DANA	LOC6547291|XP_001974773.1|DERE
OG0000425	LOC6494272|XP_032307001.1|DANA	LOC6548495|XP_001975308.1|DERE
OG0000425	LOC6495521|XP_001959028.1|DANA	LOC6547593|XP_001974892.1|DERE
OG0000426	LOC6494982|XP_001959284.1|DANA, LOC6495641|XP_001959286.1|DANA, LOC6494980|XP_001959287.1|DANA	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE
OG0000428	LOC6493067|XP_001956982.2|DANA	LOC6546147|XP_001973563.2|DERE
OG0000428	LOC6493068|XP_001956983.2|DANA	LOC6546146|XP_001973562.2|DERE
OG0000428	LOC6493069|XP_001956984.2|DANA	LOC6546145|XP_026832723.1|DERE
OG0000429	LOC6495255|XP_001958750.2|DANA	LOC6547187|XP_001976085.3|DERE
OG0000430	LOC6499552|XP_001954397.1|DANA	LOC6551745|XP_001979695.1|DERE
OG0000433	LOC6502281|XP_032309398.1|DANA	LOC6550058|XP_001977625.1|DERE
