Orthogroup	DANA.longest_only	DMEL.longest_only
OG0002891	LOC6498546|XP_001963034.1|DANA	Pen|NP_477041.1|DMEL
OG0002892	LOC6506028|XP_014760524.1|DANA	Pde1c|NP_001137817.1|DMEL
OG0002893	LOC6498655|XP_001963251.3|DANA	chinmo|NP_001188680.1|DMEL
OG0002894	LOC6493450|XP_032310167.1|DANA	nudE|NP_001097569.1|DMEL
OG0002895	LOC6496198|XP_001960429.1|DANA	CG3776|NP_611989.1|DMEL
OG0002896	LOC6505799|XP_001965027.1|DANA	loqs|NP_609646.1|DMEL
OG0002897	LOC6498505|XP_001962962.1|DANA	eya|NP_723188.1|DMEL
OG0002898	LOC6497834|XP_001961541.3|DANA	bdl|NP_608822.1|DMEL
OG0002899	LOC6497863|XP_001961592.1|DANA	dbr|NP_608486.1|DMEL
OG0002900	LOC6497677|XP_032307388.1|DANA	Cda5|NP_722590.2|DMEL
OG0002901	LOC6505494|XP_001964950.1|DANA	LKRSDH|NP_609150.2|DMEL
OG0002902	LOC6505493|XP_001964949.1|DANA	Herp|NP_723316.1|DMEL
OG0002903	LOC6497761|XP_001961407.1|DANA	Gart|NP_523497.2|DMEL
OG0002904	LOC6506211|XP_001958337.2|DANA	Vps13D|NP_729825.2|DMEL
OG0002905	LOC6498424|XP_001962782.1|DANA	Arpc1|NP_476596.1|DMEL
OG0002906	LOC6497154|XP_001962656.1|DANA	dimm|NP_523611.1|DMEL
OG0002907	LOC6497151|XP_014761536.2|DANA	crc|NP_524897.1|DMEL
OG0002908	LOC6495579|XP_001959135.1|DANA	CG3216|NP_726013.2|DMEL
OG0002909	LOC6493983|XP_032305979.1|DANA	Phb2|NP_001097372.1|DMEL
OG0002910	LOC6498164|XP_001962218.1|DANA	Ns4|NP_610055.1|DMEL
OG0002911	LOC6496194|XP_014763662.1|DANA	CG3760|NP_726501.1|DMEL
OG0002912	LOC6502296|XP_001966189.1|DANA	ND-B16.6|NP_572318.1|DMEL
OG0002913	LOC6496387|XP_001960801.1|DANA	RpL23|NP_523813.1|DMEL
OG0002914	LOC6497984|XP_001961841.1|DANA	CG31922|NP_722687.1|DMEL
OG0002915	LOC6506885|XP_001965267.1|DANA	Mtp|NP_610075.2|DMEL
OG0002916	LOC6506170|XP_014760539.1|DANA	smog|NP_001245881.1|DMEL
OG0002917	LOC6494131|XP_001960905.1|DANA	wcd|NP_611121.1|DMEL
OG0002918	LOC6494141|XP_001960881.1|DANA	fidipidine|NP_523760.1|DMEL
OG0002919	LOC6494836|XP_001959573.1|DANA	Sec6|NP_611351.1|DMEL
OG0002920	LOC6498138|XP_032307621.1|DANA	cni|NP_477068.1|DMEL
OG0002921	LOC6496983|XP_001962999.2|DANA	RpL37A|NP_524781.1|DMEL
OG0002922	LOC6497373|XP_001962215.1|DANA	TM9SF2|NP_610053.1|DMEL
OG0002923	LOC6498163|XP_001962216.1|DANA	Fs_2_Ket|NP_477496.1|DMEL
OG0002924	LOC6497374|XP_001962214.1|DANA	CarT|NP_610052.1|DMEL
OG0002926	LOC6498518|XP_001962984.3|DANA	SP555|NP_723047.1|DMEL
OG0002927	LOC6498515|XP_001962980.1|DANA	SelT|NP_608897.1|DMEL
OG0002928	LOC6507575|XP_001965402.1|DANA	CG4455|NP_609791.1|DMEL
OG0002929	LOC6503343|XP_001965379.1|DANA	al|NP_722629.1|DMEL
OG0002930	LOC6497577|XP_001961778.1|DANA	Trf|NP_476939.1|DMEL
OG0002931	LOC6497293|XP_001962378.1|DANA	CG18304|NP_001260170.1|DMEL
OG0002932	LOC6495630|XP_032307083.1|DANA	Hdc|NP_523679.2|DMEL
OG0002933	LOC6495565|XP_032306576.1|DANA	CG8170|NP_610441.2|DMEL
OG0002934	LOC6495572|XP_001959119.1|DANA	spab|NP_610434.1|DMEL
OG0002935	LOC6497354|XP_014761662.1|DANA	Cul3|NP_723909.2|DMEL
OG0002936	LOC6495007|XP_001959232.1|DANA	pen-2|NP_788401.2|DMEL
OG0002937	LOC6493892|XP_001961383.2|DANA	scaf|NP_610180.1|DMEL
OG0002938	LOC6497904|XP_001961689.1|DANA	CG6870|NP_609852.1|DMEL
OG0002939	LOC6495277|XP_001958719.1|DANA	Cpr47Ea|NP_610654.1|DMEL
OG0002940	LOC6494177|XP_014760053.2|DANA	IKKbeta|NP_524751.3|DMEL
OG0002941	LOC6505390|XP_001966907.1|DANA	CG1344|NP_001260711.1|DMEL
OG0002942	LOC6497933|XP_001961747.1|DANA	CG31687|NP_001163022.1|DMEL, Cdc23|NP_610036.2|DMEL
OG0002943	LOC6498010|XP_014761925.1|DANA	CG17544|NP_609961.2|DMEL
OG0002944	LOC6498011|XP_032307361.1|DANA	CG17549|NP_001163014.1|DMEL
OG0002945	LOC6506042|XP_032311448.1|DANA	crol|NP_477243.1|DMEL
OG0002946	LOC6494725|XP_001959788.2|DANA	lbk|NP_611091.2|DMEL
OG0002947	LOC6498366|XP_014762097.1|DANA	CG4168|NP_609740.4|DMEL
OG0002948	LOC6493736|XP_001958338.1|DANA	CG10973|NP_001034002.1|DMEL
OG0002949	LOC6493578|XP_032309564.1|DANA	Hr78|NP_730636.1|DMEL
OG0002950	LOC6498254|XP_001962407.1|DANA	Oatp26F|NP_609055.2|DMEL
OG0002951	LOC6496943|XP_001963085.1|DANA	Cdk5alpha|NP_523535.2|DMEL
OG0002952	LOC6496991|XP_001962976.1|DANA	CG8892|NP_608891.1|DMEL
OG0002953	LOC6497750|XP_032307403.1|DANA	BicC|NP_476865.1|DMEL
OG0002954	LOC6505409|XP_014759544.1|DANA	Not3|NP_610176.1|DMEL
OG0002955	LOC6495960|XP_001959935.1|DANA	Prosalpha5|NP_725669.1|DMEL
OG0002956	LOC6496211|XP_001960458.1|DANA	Poxn|NP_476686.1|DMEL
OG0002957	LOC6495667|XP_001959344.1|DANA	Egfr|NP_476759.1|DMEL
OG0002958	LOC6497593|XP_001961746.1|DANA	CG18858|NP_652700.1|DMEL, CG31683|NP_001260626.1|DMEL
OG0002959	LOC6498184|XP_032307380.1|DANA	CG10947|NP_610031.1|DMEL
OG0002960	LOC6507412|XP_001956066.1|DANA	CG14984|NP_647844.2|DMEL
OG0002961	LOC6496330|XP_032306466.1|DANA	conv|NP_610948.2|DMEL
OG0002962	LOC6496870|XP_001963238.1|DANA	RtcB|NP_609965.1|DMEL
OG0002963	LOC6496958|XP_001963055.1|DANA	Npc1a|NP_609357.2|DMEL
OG0002964	LOC6495796|XP_014763498.1|DANA	CG18659|NP_665880.2|DMEL
OG0002965	LOC6498584|XP_001963112.1|DANA	da|NP_001356956.1|DMEL
OG0002966	LOC6498206|XP_032307753.1|DANA	Pez|NP_609013.1|DMEL
OG0002967	LOC6506708|XP_001957387.1|DANA	Vti1a|NP_612053.1|DMEL
OG0002968	LOC6493264|XP_001957386.1|DANA	RabX6|NP_001261219.1|DMEL
OG0002969	LOC6498327|XP_001962552.2|DANA	tkv|NP_787990.1|DMEL
OG0002970	LOC6508748|XP_001963260.1|DANA	wg|NP_523502.1|DMEL
OG0002971	LOC6498334|XP_032307752.1|DANA	mus201|NP_001027230.1|DMEL
OG0002972	LOC6501174|XP_001954690.1|DANA	CG14722|NP_650111.3|DMEL
OG0002973	LOC6495638|XP_001959273.1|DANA	Ndg|NP_610575.1|DMEL
OG0002974	LOC6492933|XP_001956681.1|DANA	MED30|NP_612046.1|DMEL
OG0002975	LOC6502454|XP_001962135.3|DANA	erm|NP_001259891.2|DMEL
OG0002976	LOC6502459|XP_001962399.1|DANA	CG2059|NP_572388.1|DMEL
OG0002977	LOC6495241|XP_032306299.1|DANA	tou|NP_001097270.1|DMEL
OG0002978	LOC6494897|XP_001959471.2|DANA	CG30172|NP_726402.1|DMEL
OG0002979	LOC6494815|XP_001959607.1|DANA	Phax|NP_610456.4|DMEL
OG0002980	LOC6505547|XP_001964964.2|DANA, LOC6505526|XP_014760504.1|DANA, LOC6505536|XP_001964963.1|DANA	CG3645|NP_608507.1|DMEL
OG0002981	LOC6497172|XP_001962627.1|DANA	DIP-iota|NP_001097100.1|DMEL
OG0002982	LOC6498409|XP_001962744.1|DANA	CG18095|NP_001188805.1|DMEL
OG0002983	LOC6507508|XP_001955860.1|DANA	Pdk1|NP_001261183.1|DMEL
OG0002984	LOC6507524|XP_014765296.1|DANA	klar|NP_001261211.1|DMEL
OG0002985	LOC6502483|XP_001966943.2|DANA	Ephrin|NP_651927.1|DMEL
OG0002986	LOC6496931|XP_001963110.1|DANA	Cdk1|NP_476797.1|DMEL
OG0002987	LOC6501758|XP_032309186.1|DANA	lace|NP_476614.1|DMEL
OG0002988	LOC6497692|XP_001961556.1|DANA	ds|NP_523446.2|DMEL
OG0002989	LOC6507195|XP_032309930.1|DANA	wls|NP_648445.1|DMEL
OG0002990	LOC6498122|XP_001962123.3|DANA	CG42296|NP_652638.2|DMEL
OG0002991	LOC6494333|XP_014762755.1|DANA	Sin3A|NP_001246282.1|DMEL
OG0002992	LOC6498685|XP_014762244.1|DANA	dac|NP_723971.1|DMEL
OG0002993	LOC6501615|XP_001955604.1|DANA	CG11342|NP_647896.1|DMEL
OG0002994	LOC6507198|XP_001965327.1|DANA	TBCC|NP_722959.1|DMEL
OG0002995	LOC6503393|XP_001965323.1|DANA	CG3436|NP_608501.1|DMEL
OG0002996	LOC6505794|XP_001964387.1|DANA	Vps39|NP_650702.1|DMEL
OG0002997	LOC6503500|XP_001964259.1|DANA	CG17896|NP_569845.2|DMEL
OG0002998	LOC6502099|XP_001966216.2|DANA	PPP4R2r|NP_727427.1|DMEL
OG0002999	LOC6493809|XP_001958480.1|DANA	CG14561|NP_649377.1|DMEL
OG0003000	LOC6500113|XP_001953198.1|DANA	CG1105|NP_649688.1|DMEL
OG0003001	LOC6494689|XP_001959854.1|DANA	sigmar|NP_726358.2|DMEL
OG0003002	LOC6493012|XP_001956850.1|DANA	pix|NP_648272.1|DMEL
OG0003003	LOC6494756|XP_001959729.1|DANA, LOC6494757|XP_032305982.1|DANA	CG4752|NP_611675.2|DMEL
OG0003004	LOC6504815|XP_001966389.1|DANA	CG11403|NP_569898.1|DMEL
OG0003005	LOC6504173|XP_001964319.1|DANA	Tip60|NP_572151.1|DMEL
OG0003006	LOC6501269|XP_001954888.2|DANA	CG14881|NP_732137.1|DMEL
OG0003007	LOC6501135|XP_001954617.1|DANA	TfIIFalpha|NP_524246.1|DMEL
OG0003008	LOC6505891|XP_001964563.1|DANA	CG2150|NP_651892.1|DMEL
OG0003009	LOC6506862|XP_001957103.1|DANA	Fie|NP_573393.1|DMEL
OG0003010	LOC6495967|XP_032306448.1|DANA	qkr54B|NP_001261050.1|DMEL
OG0003011	LOC6494755|XP_014762946.1|DANA	CG10384|NP_611673.3|DMEL
OG0003012	LOC6499944|XP_032305768.1|DANA	Spn88Ea|NP_524954.2|DMEL
OG0003013	LOC6504964|XP_001965725.1|DANA	Crag|NP_525080.3|DMEL
OG0003014	LOC6492918|XP_001966804.1|DANA	Dsor1|NP_511098.1|DMEL
OG0003015	LOC6499931|XP_032311935.1|DANA	disco|NP_523362.2|DMEL
OG0003016	LOC6506685|XP_014764865.1|DANA	CG32137|NP_729935.1|DMEL
OG0003017	LOC6498886|XP_001955740.1|DANA	CG17387|NP_649495.1|DMEL
OG0003018	LOC6499078|XP_032310762.1|DANA	CG5934|NP_651552.1|DMEL
OG0003019	LOC6506693|XP_014764868.1|DANA	CG6928|NP_648539.1|DMEL
OG0003020	LOC6494664|XP_014760087.1|DANA	Art3|NP_650434.1|DMEL
OG0003021	LOC6500146|XP_001953131.2|DANA	CG6184|NP_732443.4|DMEL
OG0003022	LOC6493395|XP_032309666.1|DANA	CG43373|NP_001097622.2|DMEL
OG0003023	LOC6498745|XP_001967283.2|DANA	Mur18B|NP_573364.1|DMEL
OG0003024	LOC6506683|XP_001957420.1|DANA	DCTN1-p150|NP_524061.1|DMEL
OG0003025	LOC6501686|XP_001955762.1|DANA	CG1124|NP_649509.1|DMEL
OG0003026	LOC6498875|XP_001955761.1|DANA	CG2016|NP_001262270.1|DMEL
OG0003027	LOC6494763|XP_001965965.1|DANA	CG10264|NP_650518.1|DMEL
OG0003028	LOC6506892|XP_032310218.1|DANA	FMRFaR|NP_647758.1|DMEL
OG0003029	LOC6507669|XP_001956117.1|DANA	mRpL17|NP_523870.2|DMEL
OG0003030	LOC6494501|XP_001965915.1|DANA	CG14671|NP_649550.1|DMEL
OG0003031	LOC6498803|XP_032308296.1|DANA	CG7914|NP_573359.1|DMEL
OG0003032	LOC6498030|XP_001961929.1|DANA	Sbat|NP_722859.1|DMEL
OG0003033	LOC6506612|XP_001957545.1|DANA	Membrin|NP_647960.1|DMEL
OG0003034	LOC6499261|XP_001955001.1|DANA	mor|NP_524373.1|DMEL
OG0003035	LOC6505884|XP_014760833.1|DANA	janA|NP_788762.1|DMEL
OG0003036	LOC6493911|XP_001961342.1|DANA	CG7849|NP_610201.1|DMEL
OG0003037	LOC6506717|XP_001957375.1|DANA	CG12301|NP_648781.1|DMEL
OG0003038	LOC6494170|XP_001960832.1|DANA	DCTN3-p24|NP_652036.1|DMEL
OG0003039	LOC6497591|XP_001961753.1|DANA	mre11|NP_523547.1|DMEL
OG0003040	LOC6507771|XP_001956321.1|DANA	CG8336|NP_648338.1|DMEL
OG0003041	LOC6493100|XP_001957039.1|DANA	CG32486|NP_647765.1|DMEL
OG0003042	LOC6500755|XP_001953855.1|DANA	CG12268|NP_651197.1|DMEL
OG0003043	LOC6501165|XP_001954676.1|DANA	Ho|NP_524321.1|DMEL
OG0003044	LOC6495220|XP_001958817.2|DANA	Cirl|NP_001260807.1|DMEL
OG0003045	LOC6500998|XP_001954324.2|DANA	Dak1|NP_651456.1|DMEL
OG0003046	LOC6498957|XP_001955609.2|DANA	CG8927|NP_650527.2|DMEL
OG0003047	LOC6501616|XP_001955608.1|DANA	Bin1|NP_524377.1|DMEL
OG0003048	LOC6496356|XP_001960755.2|DANA	Rpn6|NP_725412.2|DMEL
OG0003049	LOC6499903|XP_001953668.1|DANA	Gnmt|NP_650223.1|DMEL
OG0003050	LOC6499557|XP_001954388.1|DANA	CG31323|NP_651467.1|DMEL
OG0003051	LOC6506905|XP_001957026.1|DANA	rasp|NP_523898.1|DMEL
OG0003052	LOC6501132|XP_032312080.1|DANA	Pak|NP_001262310.1|DMEL
OG0003053	LOC6499656|XP_014766173.1|DANA	sgll|NP_731186.2|DMEL
OG0003054	LOC6500954|XP_032305862.1|DANA	CG34384|NP_001246971.1|DMEL
OG0003055	LOC6501521|XP_032311098.1|DANA	CG31145|NP_001356923.1|DMEL
OG0003056	LOC6505026|XP_001965609.2|DANA	CG1440|NP_001285018.1|DMEL
OG0003057	LOC6495751|XP_014763483.1|DANA	Rcd1|NP_001260963.1|DMEL
OG0003058	LOC6496281|XP_001960599.2|DANA	mute|NP_001097352.1|DMEL
OG0003059	LOC6503195|XP_001963620.2|DANA	pcm|NP_001162796.1|DMEL
OG0003060	LOC6495713|XP_001959422.1|DANA	CG5569|NP_611840.1|DMEL
OG0003061	LOC6504455|XP_001966952.1|DANA	CG14270|NP_570063.1|DMEL
OG0003062	LOC6501088|XP_001954531.1|DANA	Fancd2|NP_996246.1|DMEL
OG0003063	LOC6493576|XP_014764447.1|DANA	Glg1|NP_001262163.1|DMEL
OG0003064	LOC6500717|XP_001953784.1|DANA	CG14903|NP_650561.1|DMEL
OG0003065	LOC26514280|XP_014760148.1|DANA	uex|NP_001104391.2|DMEL
OG0003066	LOC6499692|XP_001954131.1|DANA	Dlc90F|NP_477356.1|DMEL
OG0003067	LOC6501148|XP_001954642.1|DANA	CG17230|NP_650077.1|DMEL
OG0003068	LOC6499416|XP_001954681.1|DANA	Fer3|NP_524322.1|DMEL
OG0003069	LOC6496082|XP_001960182.2|DANA	CG10936|NP_611239.1|DMEL
OG0003070	LOC6505384|XP_001964872.2|DANA	Mco1|NP_609287.3|DMEL
OG0003071	LOC6493412|XP_001957696.1|DANA	CG7497|NP_648999.2|DMEL
OG0003072	LOC6499337|XP_001954843.1|DANA	cry|NP_732407.1|DMEL
OG0003073	LOC6501247|XP_014766966.1|DANA	vib|NP_001262726.1|DMEL
OG0003074	LOC6497212|XP_001962548.2|DANA	Bub1|NP_608919.1|DMEL
OG0003075	LOC6503265|XP_001965839.2|DANA	CG17698|NP_001036633.2|DMEL
OG0003076	LOC6507817|XP_001956407.1|DANA	RecQ5|NP_729983.1|DMEL
OG0003077	LOC6501026|XP_032305858.1|DANA	Rim|NP_001247163.1|DMEL
OG0003078	LOC6501073|XP_014766882.1|DANA	Rbp|NP_001189227.1|DMEL
OG0003079	LOC6503451|XP_014759156.1|DANA	Esyt2|NP_001247287.1|DMEL
OG0003080	LOC6501323|XP_001954994.1|DANA	Fbxl7|NP_650512.1|DMEL
OG0003081	LOC6501608|XP_001955582.2|DANA	CG4596|NP_650031.1|DMEL
OG0003082	LOC6505802|XP_001964402.1|DANA	Usp8|NP_650948.2|DMEL
OG0003083	LOC6499585|XP_032308298.1|DANA	boss|NP_542440.1|DMEL
OG0003084	LOC6500109|XP_032309083.1|DANA	Alh|NP_001262332.1|DMEL
OG0003085	LOC6500438|XP_001953215.1|DANA	Fer1|NP_001262334.1|DMEL
OG0003086	LOC6505807|XP_032305574.1|DANA	SNF4Agamma|NP_732598.1|DMEL
OG0003087	LOC6493267|XP_001957401.2|DANA	rols|NP_729778.1|DMEL
OG0003088	LOC6498877|XP_001955759.1|DANA	Ubc6|NP_524230.2|DMEL
OG0003089	LOC6494426|XP_001965922.1|DANA	trbd|NP_649931.1|DMEL
OG0003090	LOC6501181|XP_001954708.1|DANA, LOC6505537|XP_001964738.2|DANA	Brd8|NP_651685.2|DMEL
OG0003091	LOC6499534|XP_001954422.1|DANA	RpL3|NP_524316.1|DMEL
OG0003092	LOC6505712|XP_001964412.1|DANA	CG5862|NP_650954.1|DMEL
OG0003093	LOC6494893|XP_001959477.1|DANA	CG8468|NP_610940.1|DMEL
OG0003094	LOC6504595|XP_014759744.1|DANA	MagR|NP_001259579.1|DMEL
OG0003095	LOC6504424|XP_032308113.1|DANA	CG4872|NP_573173.2|DMEL
OG0003096	LOC6496301|XP_001960648.1|DANA	CG8311|NP_611139.1|DMEL
OG0003097	LOC26514236|XP_014760914.1|DANA	spdo|NP_733372.1|DMEL
OG0003098	LOC6504603|XP_001966545.1|DANA	CG14817|NP_569953.1|DMEL
OG0003099	LOC6501266|XP_001954879.1|DANA	Manf|NP_477445.1|DMEL
OG0003100	LOC6504853|XP_014759831.1|DANA	CG11596|NP_726779.1|DMEL
OG0003101	LOC6494783|XP_014760099.1|DANA	msps|NP_001247129.1|DMEL
OG0003102	LOC6505708|XP_032305567.1|DANA	Kyat|NP_650121.1|DMEL
OG0003103	LOC6499653|XP_001954210.1|DANA	Ranbp9|NP_650068.1|DMEL
OG0003104	LOC6493650|XP_014764480.1|DANA	CNPYb|NP_649089.2|DMEL
OG0003105	LOC6504880|XP_001966521.1|DANA	AANATL7|NP_570009.2|DMEL
OG0003106	LOC6496321|XP_032306945.1|DANA	ppk29|NP_001097442.2|DMEL
OG0003107	LOC6502198|XP_001966049.1|DANA	Nrd1|NP_572757.2|DMEL
OG0003108	LOC6495813|XP_001959637.1|DANA	mei-41|NP_523369.2|DMEL
OG0003109	LOC6503665|XP_001963972.1|DANA	Gbeta5|NP_572452.1|DMEL
OG0003110	LOC6496096|XP_001960218.3|DANA	CG10321|NP_001261124.1|DMEL
OG0003111	LOC6503671|XP_001963958.1|DANA	CG2247|NP_572735.1|DMEL
OG0003112	LOC6499321|XP_001954876.1|DANA	SF2|NP_652611.1|DMEL
OG0003114	LOC6494033|XP_001961109.2|DANA	CG6191|NP_001260958.1|DMEL
OG0003115	LOC6496080|XP_001960178.1|DANA	CCHa1-R|NP_611241.2|DMEL
OG0003116	LOC6494467|XP_032306458.1|DANA	CG34370|NP_001097404.2|DMEL
OG0003117	LOC6493703|XP_001958268.1|DANA	CG14182|NP_649163.1|DMEL
OG0003118	LOC6507159|XP_001956569.1|DANA	CG32085|NP_729732.1|DMEL
OG0003119	LOC6507160|XP_001956567.1|DANA	RIOK1|NP_648489.1|DMEL
OG0003120	LOC6495656|XP_032305967.1|DANA	CG42672|NP_726059.5|DMEL
OG0003121	LOC6502998|XP_001963441.1|DANA	SmydA-4|NP_572675.1|DMEL
OG0003122	LOC6495519|XP_001959026.2|DANA	CG13868|NP_001368955.1|DMEL
OG0003123	LOC6506689|XP_001957411.1|DANA	26-29-p|NP_620470.1|DMEL
OG0003124	LOC6494493|XP_001960226.1|DANA	CG42380|NP_001137736.1|DMEL
OG0003125	LOC6507227|XP_014765103.1|DANA	nuf|NP_001246751.1|DMEL
OG0003126	LOC6495312|XP_014763240.1|DANA	sona|NP_001137746.1|DMEL
OG0003127	LOC6495354|XP_001958647.1|DANA	CG5532|NP_611826.1|DMEL
OG0003128	LOC6493086|XP_001957014.2|DANA	CG44836|NP_730167.2|DMEL
OG0003129	LOC6495035|XP_001959198.1|DANA	clu|NP_611095.1|DMEL
OG0003130	LOC6496222|XP_001960475.2|DANA	CG8204|NP_611050.1|DMEL
OG0003131	LOC6496432|XP_001960904.1|DANA	Nup62|NP_611120.1|DMEL
OG0003132	LOC6498950|XP_001955620.1|DANA	CG5376|NP_651054.1|DMEL
OG0003133	LOC6494237|XP_001960685.1|DANA	CG3253|NP_611886.1|DMEL
OG0003134	LOC6496179|XP_001960382.1|DANA	Diap2|NP_477127.1|DMEL
OG0003135	LOC6506778|XP_001957261.1|DANA	Ide|NP_524182.3|DMEL
OG0003136	LOC6507952|XP_001958043.1|DANA	tey|NP_001137981.1|DMEL
OG0003137	LOC6495250|XP_001958758.1|DANA	CG12384|NP_610676.2|DMEL
OG0003138	LOC6496318|XP_001960688.1|DANA	gek|NP_523837.2|DMEL
OG0003139	LOC6507798|XP_001956363.1|DANA	CG7407|NP_649364.1|DMEL
OG0003140	LOC6494602|XP_001960027.1|DANA	Toll-7|NP_523797.1|DMEL
OG0003141	LOC6494930|XP_032306900.1|DANA	CG8841|NP_610760.1|DMEL
OG0003142	LOC6494891|XP_032307253.1|DANA	cg|NP_001097306.2|DMEL
OG0003143	LOC6493092|XP_001957025.2|DANA	Asciz|NP_647776.1|DMEL
OG0003144	LOC6494581|XP_032306400.1|DANA	par-1|NP_995894.2|DMEL
OG0003145	LOC6495085|XP_032306641.1|DANA	Eaf|NP_610273.1|DMEL
OG0003146	LOC6495951|XP_014763559.1|DANA	ADD1|NP_725094.1|DMEL
OG0003147	LOC6507251|XP_001956381.1|DANA	CG17839|NP_996085.2|DMEL
OG0003148	LOC6506781|XP_001957252.2|DANA	Rbbp5|NP_649209.1|DMEL
OG0003149	LOC26514483|XP_014759887.1|DANA	Ocrl|NP_569962.2|DMEL
OG0003150	LOC6496303|XP_032307220.1|DANA	Slik|NP_726441.1|DMEL
OG0003151	LOC6502448|XP_001961814.2|DANA	Coq3|NP_610092.2|DMEL
OG0003152	LOC6494520|XP_001960185.1|DANA	icln|NP_611237.2|DMEL
OG0003153	LOC6495475|XP_001958928.1|DANA	GPHR|NP_611016.2|DMEL
OG0003154	LOC6501320|XP_032307383.1|DANA	spn-E|NP_476741.1|DMEL
OG0003155	LOC6495524|XP_001959033.1|DANA	CG9143|NP_611467.1|DMEL
OG0003156	LOC6496400|XP_001960834.2|DANA	l_2_k09913|NP_611751.1|DMEL
OG0003157	LOC6503308|XP_001967588.1|DANA	gkt|NP_523465.2|DMEL
OG0003158	LOC6496000|XP_001960012.1|DANA	Hacl|NP_611460.1|DMEL
OG0003159	LOC6494519|XP_001960188.2|DANA	EndoB|NP_611410.1|DMEL
OG0003160	LOC6494517|XP_014762818.1|DANA	CG11275|NP_611649.1|DMEL
OG0003161	LOC6493948|XP_001961265.1|DANA	CG12343|NP_610617.1|DMEL
OG0003162	LOC6495221|XP_001958816.1|DANA	Vps25|NP_610398.1|DMEL
OG0003163	LOC6507087|XP_001956693.2|DANA	ND-ACP|NP_001261250.1|DMEL
OG0003164	LOC6496656|XP_001961343.1|DANA	l_2_k09848|NP_610200.1|DMEL
OG0003165	LOC6496274|XP_014763720.1|DANA	Ehbp1|NP_995865.2|DMEL
OG0003166	LOC6496121|XP_032306473.1|DANA	CG9304|NP_611624.3|DMEL
OG0003167	LOC6494439|XP_001960312.1|DANA	ena|NP_001137709.1|DMEL
OG0003168	LOC6501205|XP_001954761.2|DANA	Nmdmc|NP_476929.1|DMEL
OG0003169	LOC6498158|XP_001962203.1|DANA	CG2608|NP_610042.1|DMEL
OG0003170	LOC6494294|XP_001960583.1|DANA	RhoGEF2|NP_477317.1|DMEL
OG0003171	LOC6494462|XP_001960283.1|DANA	CG11474|NP_611634.1|DMEL
OG0003172	LOC6500619|XP_032305767.1|DANA	CG42542|NP_001163614.1|DMEL
OG0003173	LOC6503396|XP_001967511.1|DANA	Prosbeta7|NP_649529.1|DMEL
OG0003174	LOC6499332|XP_014766012.1|DANA	AP-1mu|NP_649906.1|DMEL
OG0003175	LOC6495608|XP_001959193.1|DANA	mrj|NP_725545.2|DMEL
OG0003176	LOC6498112|XP_001962102.1|DANA	Uch|NP_476940.1|DMEL
OG0003177	LOC6494489|XP_001960234.1|DANA	Tim10|NP_611606.1|DMEL
OG0003178	LOC6496100|XP_001960228.1|DANA	NC2alpha|NP_611601.2|DMEL
OG0003179	LOC6494491|XP_001960232.1|DANA	Tbp|NP_523805.1|DMEL
OG0003180	LOC6496245|XP_001960532.1|DANA	S2P|NP_610705.1|DMEL
OG0003181	LOC6494885|XP_001959491.1|DANA	CG13016|NP_610929.2|DMEL
OG0003182	LOC6495520|XP_001959027.1|DANA	CG11200|NP_611471.1|DMEL
OG0003183	LOC6494044|XP_032306251.1|DANA	drk|NP_476858.1|DMEL
OG0003184	LOC6507909|XP_001956581.1|DANA	Bmcp|NP_648501.1|DMEL
OG0003185	LOC6494807|XP_001959622.1|DANA	Dp|NP_477039.1|DMEL
OG0003186	LOC6494195|XP_001960776.1|DANA	CG30259|NP_611708.2|DMEL
OG0003187	LOC6503939|XP_001965218.1|DANA	CG15435|NP_608838.1|DMEL
OG0003188	LOC6499298|XP_001954918.3|DANA	Ssdp|NP_001262698.1|DMEL
OG0003189	LOC6493219|XP_001957289.1|DANA	ND-39|NP_649234.1|DMEL
OG0003190	LOC6496090|XP_001960202.1|DANA	Ns2|NP_611232.1|DMEL
OG0003191	LOC6507318|XP_001956256.1|DANA	Pmm2|NP_648589.1|DMEL
OG0003192	LOC6507223|XP_014765098.2|DANA	Hsc70Cb|NP_001189103.1|DMEL
OG0003193	LOC6497960|XP_001961800.1|DANA	Lam|NP_476616.1|DMEL
OG0003194	LOC6507806|XP_001956386.2|DANA	bmm|NP_001163445.1|DMEL
OG0003195	LOC6501208|XP_001954766.1|DANA	Sf3b5|NP_652189.1|DMEL
OG0003196	LOC6493707|XP_001958278.1|DANA	Mtr3|NP_649157.1|DMEL
OG0003197	LOC6507247|XP_014765117.1|DANA	ome|NP_001097606.1|DMEL
OG0003198	LOC6497281|XP_001962396.2|DANA	cort|NP_523494.1|DMEL
OG0003199	LOC6507666|XP_032310252.1|DANA	mthl14|NP_728509.1|DMEL
OG0003200	LOC6496660|XP_001961351.1|DANA	SCAP|NP_788277.1|DMEL
OG0003201	LOC6495752|XP_032307108.1|DANA	Prosap|NP_610925.3|DMEL
OG0003202	LOC6506598|XP_001957573.1|DANA	mus301|NP_648178.1|DMEL
OG0003203	LOC6495481|XP_032306065.1|DANA	aPKC|NP_001260984.1|DMEL
OG0003204	LOC6500594|XP_014766641.1|DANA	InR|NP_001138093.1|DMEL
OG0003205	LOC6494918|XP_001959423.1|DANA	Mtpbeta|NP_477378.1|DMEL
