Orthogroup	DANA.longest_only	DSEC.longest_only
OG0001951	LOC6494193|XP_032307115.1|DANA	LOC6615590|XP_032572066.1|DSEC
OG0001952	LOC6496760|XP_001965809.2|DANA	LOC6620605|XP_002044804.2|DSEC
OG0001953	LOC6495171|XP_001958914.1|DANA	LOC6615507|XP_002039886.1|DSEC
OG0001954	LOC6494995|XP_001959255.1|DANA	LOC6608471|XP_002033205.1|DSEC
OG0001955	LOC6496603|XP_001961234.1|DANA	LOC6608524|XP_002033258.1|DSEC
OG0001956	LOC6506444|XP_001957869.3|DANA	LOC6604798|XP_002029649.1|DSEC
OG0001957	LOC6495655|XP_001959316.1|DANA	LOC6615347|XP_002039745.1|DSEC
OG0001958	LOC6495789|XP_032306308.1|DANA	LOC6621890|XP_032571228.1|DSEC
OG0001959	LOC6506779|XP_001957258.1|DANA	LOC6616286|XP_032573978.1|DSEC
OG0001960	LOC6507399|XP_001956088.1|DANA	LOC6610336|XP_002034922.1|DSEC
OG0001961	LOC6496185|XP_001960400.2|DANA	LOC6618889|XP_002043137.1|DSEC
OG0001962	LOC6496475|XP_032306524.1|DANA	LOC6608066|XP_002032814.1|DSEC
OG0001963	LOC6506568|XP_001957628.1|DANA	LOC6606010|XP_002030821.1|DSEC
OG0001964	LOC6493507|XP_001957892.1|DANA	LOC6611139|XP_032575861.1|DSEC
OG0001965	LOC6506177|XP_001958400.1|DANA	LOC6611024|XP_032574535.1|DSEC
OG0001966	LOC6499206|XP_001955113.3|DANA	LOC6616740|XP_002041077.1|DSEC
OG0001967	LOC6495648|XP_001959296.1|DANA	LOC6615329|XP_032570669.1|DSEC
OG0001968	LOC6506459|XP_001957836.1|DANA	LOC6605179|XP_032575029.1|DSEC
OG0001969	LOC6496507|XP_001961042.1|DANA	LOC6608013|XP_002032761.1|DSEC
OG0001970	LOC6496376|XP_001960788.1|DANA	LOC6615596|XP_002039970.1|DSEC
OG0001971	LOC6494607|XP_001960020.1|DANA	LOC6610025|XP_032572334.1|DSEC
OG0001972	LOC6502662|XP_001953810.1|DANA	LOC6620410|XP_002044618.1|DSEC
OG0001973	LOC6495901|XP_001959820.2|DANA	LOC6615720|XP_032571356.1|DSEC
OG0001974	LOC6495929|XP_032306339.1|DANA	LOC6608336|XP_002033073.1|DSEC
OG0001975	LOC6507536|XP_001955877.1|DANA	LOC6610467|XP_002035048.1|DSEC
OG0001976	LOC6495148|XP_001958958.1|DANA	LOC6608768|XP_002033491.1|DSEC
OG0001977	LOC6498248|XP_001962393.1|DANA	LOC6611420|XP_002035964.1|DSEC
OG0001978	LOC6497629|XP_001961675.1|DANA	LOC6614521|XP_002038952.1|DSEC
OG0001979	LOC6505489|XP_032311142.1|DANA	LOC6611580|XP_002036118.1|DSEC
OG0001980	LOC6497864|XP_001961593.1|DANA	LOC6617195|XP_002041522.1|DSEC
OG0001981	LOC6498322|XP_014762072.1|DANA	LOC6613475|XP_032574995.1|DSEC
OG0001982	LOC26515266|XP_014760161.1|DANA	LOC116802283|XP_032582115.1|DSEC
OG0001983	LOC6502733|XP_032309795.1|DANA	LOC116800896|XP_032573221.1|DSEC
OG0001984	LOC6498213|XP_001962313.1|DANA	LOC6613584|XP_002038052.1|DSEC
OG0001985	LOC6505437|XP_001964904.1|DANA	LOC6611837|XP_032572582.1|DSEC
OG0001986	LOC6497308|XP_001962350.1|DANA	LOC6611435|XP_002035979.1|DSEC
OG0001987	LOC6503656|XP_032308432.1|DANA	LOC6615884|XP_032582552.1|DSEC
OG0001988	LOC6494646|XP_001959942.1|DANA	LOC6609593|XP_002034270.2|DSEC
OG0001989	LOC6497848|XP_001961563.1|DANA	LOC6617294|XP_002041621.1|DSEC
OG0001990	LOC6498599|XP_032311203.1|DANA	LOC6612007|XP_032569928.1|DSEC
OG0001991	LOC26514679|XP_032309416.1|DANA	LOC116800539|XP_032571942.1|DSEC
OG0001992	LOC6497017|XP_032311119.1|DANA	LOC6617723|XP_032580001.1|DSEC
OG0001993	LOC6498511|XP_001962973.1|DANA	LOC6613632|XP_002038102.1|DSEC
OG0001994	LOC6501109|XP_014766894.1|DANA	LOC6619253|XP_032578087.1|DSEC
OG0001995	LOC6498436|XP_001962816.1|DANA	LOC6614694|XP_002039121.1|DSEC
OG0001996	LOC6497215|XP_032307580.1|DANA	LOC6613473|XP_032580834.1|DSEC
OG0001997	LOC6494437|XP_001960315.1|DANA	LOC6618873|XP_002043121.1|DSEC
OG0001998	LOC6497309|XP_001962348.1|DANA	LOC6618875|XP_032572015.1|DSEC
OG0001999	LOC6494992|XP_032307087.1|DANA	LOC6608474|XP_032571095.1|DSEC
OG0002000	LOC6497459|XP_001962032.2|DANA	LOC6611661|XP_002036196.1|DSEC
OG0002001	LOC6497897|XP_001961669.3|DANA	LOC6614529|XP_032582569.1|DSEC
OG0002002	LOC6495712|XP_001959418.1|DANA	LOC6608843|XP_002033557.1|DSEC
OG0002003	LOC6498361|XP_001962622.1|DANA	LOC6611758|XP_032583215.1|DSEC
OG0002004	LOC6497911|XP_014761883.1|DANA	LOC6614492|XP_032583308.1|DSEC
OG0002005	LOC6497758|XP_032307328.1|DANA	LOC6613671|XP_002038141.2|DSEC
OG0002006	LOC6498667|XP_014762234.1|DANA	LOC6611538|XP_032570177.1|DSEC
OG0002007	LOC6498034|XP_001961940.2|DANA	LOC6611668|XP_032583375.1|DSEC
OG0002008	LOC6501774|XP_032308049.1|DANA	LOC6619494|XP_032579699.1|DSEC
OG0002009	LOC6496388|XP_001960803.1|DANA	LOC6615613|XP_002039987.1|DSEC
OG0002010	LOC6497174|XP_001962624.1|DANA	LOC6611760|XP_002036283.2|DSEC
OG0002011	LOC6498262|XP_001962421.1|DANA	LOC6614778|XP_002039197.1|DSEC
OG0002012	LOC6497209|XP_001962553.2|DANA	LOC6613460|XP_002037932.2|DSEC
OG0002014	LOC6495826|XP_001959665.1|DANA	LOC6615297|XP_002039701.1|DSEC
OG0002015	LOC6498135|XP_001962151.1|DANA	LOC6611569|XP_002036107.1|DSEC
OG0002016	LOC6495076|XP_001959120.2|DANA	LOC6608265|XP_032571819.1|DSEC
OG0002017	LOC6496893|XP_001963196.1|DANA	LOC6612066|XP_032569857.1|DSEC
OG0002018	LOC6496993|XP_001962972.1|DANA	LOC6613633|XP_002038103.1|DSEC
OG0002019	LOC6498481|XP_032311103.1|DANA	LOC6617734|XP_002042046.1|DSEC
OG0002020	LOC6497063|XP_001962823.1|DANA	LOC6614686|XP_002039113.1|DSEC
OG0002021	LOC6495647|XP_001959295.1|DANA	LOC6615328|XP_032570665.1|DSEC
OG0002022	LOC6503752|XP_014760394.1|DANA	LOC6618236|XP_002042511.2|DSEC
OG0002023	LOC6507958|XP_001954064.1|DANA	LOC6606582|XP_002031383.1|DSEC
OG0002024	LOC6498568|XP_001963084.1|DANA	LOC6611957|XP_032577287.1|DSEC
OG0002025	LOC6497935|XP_001961749.2|DANA	LOC6612153|XP_002036670.2|DSEC
OG0002026	LOC6506135|XP_001958481.1|DANA	LOC6616535|XP_002040894.1|DSEC
OG0002027	LOC6495860|XP_001959724.2|DANA	LOC6615533|XP_032570821.1|DSEC
OG0002028	LOC6495360|XP_014763275.1|DANA	LOC6615782|XP_032570291.1|DSEC
OG0002029	LOC6493321|XP_001957522.1|DANA	LOC6610899|XP_002035462.1|DSEC
OG0002030	LOC6494102|XP_001960972.1|DANA	LOC6618843|XP_002043092.1|DSEC
OG0002031	LOC6494016|XP_014762540.1|DANA	LOC6609070|XP_032570439.1|DSEC
OG0002032	LOC6505713|XP_001964407.1|DANA	LOC6620042|XP_002044254.1|DSEC
OG0002033	LOC6502919|XP_032311836.1|DANA	LOC6617600|XP_032581187.1|DSEC
OG0002034	LOC6504843|XP_001966435.2|DANA	LOC6615963|XP_032580793.1|DSEC
OG0002035	LOC6499127|XP_001955248.2|DANA	LOC6607239|XP_002032020.1|DSEC
OG0002036	LOC6500631|XP_032305348.1|DANA	LOC6607016|XP_002031805.2|DSEC
OG0002037	LOC6502820|XP_001956140.1|DANA	LOC6610754|XP_002035320.1|DSEC
OG0002038	LOC6500121|XP_001953181.1|DANA	LOC6620400|XP_002044608.1|DSEC
OG0002039	LOC6505746|XP_001964344.1|DANA	LOC116801081|XP_032574534.1|DSEC, LOC116801248|XP_032575399.1|DSEC, LOC116801200|XP_032575208.1|DSEC
OG0002040	LOC26514305|XP_032305719.1|DANA	LOC6620477|XP_032574576.1|DSEC, LOC6620693|XP_032573722.1|DSEC, LOC6621301|XP_032573745.1|DSEC
OG0002041	LOC6495224|XP_014763193.1|DANA	LOC6608212|XP_032570312.1|DSEC
OG0002042	LOC6500096|XP_001953235.2|DANA	LOC6614227|XP_002038672.1|DSEC
OG0002043	LOC6501422|XP_001955221.1|DANA	LOC6614016|XP_032577557.1|DSEC
OG0002044	LOC6498938|XP_014765832.1|DANA	LOC6607467|XP_032579592.1|DSEC
OG0002045	LOC6501434|XP_001955243.3|DANA	LOC6607246|XP_032576658.1|DSEC
OG0002046	LOC6503616|XP_001964061.1|DANA	LOC6620104|XP_002044316.1|DSEC
OG0002047	LOC6502907|XP_014761255.1|DANA	LOC6614998|XP_032580835.1|DSEC
OG0002048	LOC6500513|XP_001953371.2|DANA	LOC6606699|XP_002031499.1|DSEC
OG0002049	LOC6499438|XP_032305665.1|DANA	LOC6606821|XP_002031618.1|DSEC
OG0002050	LOC6501315|XP_032307349.1|DANA	LOC6606209|XP_032579125.1|DSEC
OG0002051	LOC26514905|XP_014764061.1|DANA	LOC116800439|XP_032571278.1|DSEC
OG0002052	LOC6506823|XP_001957174.1|DANA	LOC6605940|XP_002030753.1|DSEC
OG0002053	LOC6499631|XP_032312359.1|DANA	LOC6607207|XP_002031991.2|DSEC
OG0002054	LOC6500358|XP_001953046.1|DANA, LOC6500360|XP_001953050.1|DANA, LOC116655261|XP_032308699.1|DANA, LOC116655304|XP_032308841.1|DANA, LOC116655265|XP_032308728.1|DANA, LOC6500359|XP_001953048.1|DANA	LOC6614000|XP_002038454.1|DSEC
OG0002055	LOC6505834|XP_001964453.1|DANA	LOC6606747|XP_002031544.1|DSEC
OG0002056	LOC6506644|XP_001957482.1|DANA	LOC6605456|XP_002030289.1|DSEC
OG0002057	LOC6498603|XP_001963141.1|DANA	LOC6612014|XP_002036531.1|DSEC
OG0002058	LOC6493437|XP_001957748.1|DANA	LOC6610146|XP_002034755.1|DSEC
OG0002059	LOC6499727|XP_001954053.1|DANA	LOC6616925|XP_002041256.1|DSEC
OG0002060	LOC6496357|XP_001960758.1|DANA	LOC6609194|XP_002033885.2|DSEC
OG0002061	LOC6494231|XP_032307187.1|DANA	LOC6613014|XP_032570963.1|DSEC
OG0002062	LOC6503613|XP_032308368.1|DANA	LOC6615231|XP_032582644.1|DSEC
OG0002063	LOC6504932|XP_001966610.1|DANA	LOC6612252|XP_002036764.2|DSEC
OG0002064	LOC6502890|XP_001963654.1|DANA	LOC6610722|XP_002035288.1|DSEC
OG0002065	LOC6493114|XP_001957072.2|DANA	LOC6610514|XP_032575380.1|DSEC
OG0002066	LOC6501619|XP_032312100.1|DANA	LOC6606165|XP_032578401.1|DSEC
OG0002067	LOC6495305|XP_001958660.1|DANA	LOC6615781|XP_002040151.1|DSEC
OG0002068	LOC6495784|XP_001959574.1|DANA	LOC6609822|XP_002034476.2|DSEC
OG0002069	LOC26514887|XP_014760159.1|DANA	LOC116800432|XP_032571253.1|DSEC
OG0002070	LOC6498972|XP_001955581.1|DANA	LOC6606899|XP_002031693.1|DSEC
OG0002071	LOC6501448|XP_001955276.1|DANA	LOC6607840|XP_002032597.1|DSEC
OG0002072	LOC6494148|XP_001960867.1|DANA	LOC116800349|XP_032570554.1|DSEC
OG0002073	LOC6493611|XP_032310074.1|DANA	LOC6605734|XP_032574325.1|DSEC
OG0002074	LOC6495165|XP_001958927.2|DANA	LOC6609252|XP_002033942.1|DSEC
OG0002075	LOC26513924|XP_014760630.1|DANA	LOC116802264|XP_032582059.1|DSEC
OG0002076	LOC6496395|XP_032305923.1|DANA	LOC6615625|XP_032572529.1|DSEC
OG0002077	LOC6507071|XP_032309528.1|DANA	LOC6610273|XP_032575938.1|DSEC
OG0002078	LOC6494022|XP_001961132.2|DANA	LOC6609062|XP_002033765.2|DSEC
OG0002079	LOC6507934|XP_001956640.1|DANA	LOC6616248|XP_002040612.1|DSEC
OG0002080	LOC6494302|XP_032306611.1|DANA	LOC6609551|XP_002034234.2|DSEC
OG0002081	LOC6494247|XP_032306101.1|DANA	LOC6613045|XP_002037528.1|DSEC
OG0002082	LOC6496289|XP_032306991.1|DANA	LOC6609488|XP_032572812.1|DSEC
OG0002083	LOC6504625|XP_032309251.1|DANA	LOC6616148|XP_032582168.1|DSEC
OG0002084	LOC6494498|XP_001960216.2|DANA	LOC6615693|XP_002040064.1|DSEC
OG0002085	LOC6494748|XP_032306356.1|DANA	LOC6615519|XP_002039898.1|DSEC
OG0002086	LOC6496098|XP_001960221.1|DANA	LOC6615411|XP_032571811.1|DSEC
OG0002087	LOC6493708|XP_032309659.1|DANA	LOC6619416|XP_032575643.1|DSEC
OG0002088	LOC6493222|XP_014764258.1|DANA	LOC6616326|XP_032575826.1|DSEC
OG0002089	LOC6495229|XP_001958801.1|DANA	LOC6608226|XP_002032970.1|DSEC
OG0002090	LOC6506664|XP_001957452.1|DANA	LOC6605535|XP_002030363.1|DSEC
OG0002091	LOC6494250|XP_001960662.2|DANA	LOC116800502|XP_032571760.1|DSEC
OG0002092	LOC6493085|XP_032310312.1|DANA	LOC6605959|XP_032573825.1|DSEC
OG0002093	LOC6494454|XP_001960295.1|DANA	LOC6615484|XP_032572612.1|DSEC
OG0002094	LOC6494916|XP_001959427.1|DANA	LOC6615793|XP_002040163.1|DSEC
OG0002095	LOC6502986|XP_001963466.1|DANA	LOC6615027|XP_002039444.1|DSEC
OG0002096	LOC6496348|XP_032306020.1|DANA	LOC6609154|XP_032570527.1|DSEC
OG0002097	LOC6495342|XP_001958617.2|DANA	LOC6608379|XP_002033115.2|DSEC
OG0002098	LOC6493565|XP_001958008.1|DANA	LOC6616480|XP_032575949.1|DSEC
OG0002099	LOC6499460|XP_001954592.1|DANA	LOC6607273|XP_002032052.1|DSEC
OG0002100	LOC6506344|XP_001958066.3|DANA	LOC6605780|XP_002030595.1|DSEC
OG0002101	LOC6495204|XP_032306922.1|DANA	LOC6608169|XP_032572796.1|DSEC
OG0002102	LOC6495113|XP_032307133.1|DANA	LOC6610060|XP_032572505.1|DSEC
OG0002103	LOC6499463|XP_001954584.1|DANA	LOC6607280|XP_002032059.2|DSEC
OG0002105	LOC6497555|XP_001961828.2|DANA	LOC6617341|XP_002041666.2|DSEC
OG0002106	LOC6501669|XP_001955717.2|DANA	LOC6607267|XP_002032046.1|DSEC
OG0002107	LOC6498629|XP_001963187.1|DANA	LOC6612056|XP_002036573.1|DSEC
OG0002108	LOC6501385|XP_032305500.1|DANA	LOC6616759|XP_002041096.1|DSEC
OG0002109	LOC6500560|XP_001953480.2|DANA	LOC6612969|XP_002037460.1|DSEC, LOC6612970|XP_032577671.1|DSEC
OG0002110	LOC26515051|XP_032311355.1|DANA	LOC6618393|XP_002042663.1|DSEC, LOC6617887|XP_002042195.1|DSEC
OG0002111	LOC6502465|XP_001962618.1|DANA	LOC6611752|XP_002036275.1|DSEC
OG0002111	LOC6498357|XP_032311189.1|DANA	LOC6611753|XP_002036276.1|DSEC
OG0002112	LOC116655164|XP_032308399.1|DANA	LOC6612163|XP_002036680.1|DSEC
OG0002113	LOC116654587|XP_032305859.1|DANA	LOC6616735|XP_002041072.1|DSEC
OG0002113	LOC6499207|XP_032305664.1|DANA	LOC6616734|XP_002041071.1|DSEC
OG0002114	LOC6502728|XP_001964549.2|DANA	LOC6612803|XP_002037304.1|DSEC
OG0002114	LOC6505885|XP_001964550.2|DANA	LOC6612802|XP_002037303.1|DSEC
OG0002115	LOC6494731|XP_001959772.3|DANA	LOC116800602|XP_032572341.1|DSEC
OG0002115	LOC26514127|XP_014763980.1|DANA	LOC6609284|XP_002033974.2|DSEC
OG0002116	LOC6498266|XP_001962427.1|DANA	LOC6614770|XP_032582938.1|DSEC
OG0002116	LOC6507391|XP_032310459.1|DANA	LOC6610321|XP_002034908.2|DSEC
OG0002117	LOC6501885|XP_001966734.1|DANA	LOC6609947|XP_002034593.1|DSEC
OG0002118	LOC26514480|XP_032309671.1|DANA	LOC6612993|XP_032574744.1|DSEC
OG0002119	LOC6501444|XP_001955267.3|DANA	LOC6619632|XP_032578678.1|DSEC
OG0002120	LOC6503319|XP_032311975.1|DANA	LOC6620111|XP_032579756.1|DSEC
OG0002121	LOC6499404|XP_001954705.1|DANA	LOC6612679|XP_032579272.1|DSEC
OG0002123	LOC6505490|XP_001964947.1|DANA	LOC6611577|XP_032582853.1|DSEC
OG0002124	LOC6505168|XP_001965467.2|DANA	LOC6614860|XP_032581802.1|DSEC
OG0002125	LOC6495159|XP_001958939.1|DANA	LOC6609237|XP_032570971.1|DSEC
OG0002126	LOC6493231|XP_014764263.1|DANA	LOC6616358|XP_002040718.1|DSEC
OG0002127	LOC6505265|XP_014760340.1|DANA	LOC6618092|XP_002042390.1|DSEC
OG0002128	LOC6505191|XP_001965520.2|DANA	LOC6614878|XP_032582632.1|DSEC
OG0002129	LOC116654511|XP_032305528.1|DANA, LOC6505666|XP_001964500.1|DANA	LOC6613720|XP_032576623.1|DSEC
OG0002130	LOC6504045|XP_001964076.2|DANA	LOC6616002|XP_002040368.1|DSEC
OG0002131	LOC6500901|XP_001954130.1|DANA	LOC6616618|XP_002040976.1|DSEC
OG0002132	LOC6498554|XP_001963049.1|DANA	LOC6611923|XP_002036440.1|DSEC
OG0002133	LOC6503584|XP_032309439.1|DANA, LOC6503583|XP_001964118.1|DANA	LOC6618591|XP_002042850.1|DSEC
OG0002134	LOC6503845|XP_001963707.1|DANA	LOC6618111|XP_032580272.1|DSEC
OG0002135	LOC6503981|XP_032308588.1|DANA	LOC6620156|XP_032580347.1|DSEC
OG0002136	LOC6499020|XP_001955502.1|DANA	LOC6612774|XP_002037275.1|DSEC
OG0002137	LOC6499819|XP_001953848.1|DANA	LOC6607661|XP_032576827.1|DSEC
OG0002138	LOC6502121|XP_001966168.1|DANA	LOC6614802|XP_002039221.1|DSEC
OG0002139	LOC6504924|XP_014759857.1|DANA	LOC6612550|XP_032582674.1|DSEC
OG0002140	LOC6501957|XP_001966761.1|DANA	LOC6619769|XP_002043982.1|DSEC
OG0002141	LOC6503223|XP_001965861.1|DANA	LOC6620125|XP_002044339.1|DSEC
OG0002142	LOC6499605|XP_001954310.1|DANA	LOC6613822|XP_002038291.1|DSEC
OG0002143	LOC6497981|XP_001961836.1|DANA	LOC6617348|XP_032575734.1|DSEC
OG0002144	LOC6506061|XP_001966649.1|DANA	LOC6620121|XP_032579964.1|DSEC
OG0002145	LOC6500422|XP_001953186.1|DANA	LOC6619295|XP_032577870.1|DSEC
OG0002146	LOC6500992|XP_014766844.1|DANA	LOC6613824|XP_002038293.1|DSEC
OG0002147	LOC6503525|XP_032308732.1|DANA	LOC6617571|XP_032580065.1|DSEC
OG0002148	LOC6506547|XP_001957676.2|DANA	LOC6610626|XP_002035193.1|DSEC
OG0002149	LOC6501773|XP_032308023.1|DANA	LOC6620102|XP_002044311.1|DSEC
OG0002150	LOC6503908|XP_001963822.1|DANA	LOC6619596|XP_002043811.1|DSEC
OG0002151	LOC6498598|XP_001963132.2|DANA	LOC6612006|XP_032577978.1|DSEC
OG0002152	LOC6500888|XP_032307693.1|DANA	LOC6613755|XP_032578421.1|DSEC
OG0002153	LOC6506003|XP_001964762.1|DANA	LOC6612721|XP_002037224.1|DSEC
OG0002154	LOC6503603|XP_001964075.2|DANA	LOC6616003|XP_002040369.1|DSEC
OG0002155	LOC6505576|XP_001964670.1|DANA	LOC6612916|XP_032578737.1|DSEC
OG0002156	LOC6493862|XP_001958580.2|DANA	LOC6616591|XP_032574499.1|DSEC
OG0002157	LOC6500366|XP_001953059.2|DANA	LOC6606569|XP_032576688.1|DSEC
OG0002158	LOC6494835|XP_001959575.1|DANA	LOC6609823|XP_002034477.1|DSEC
OG0002159	LOC6494716|XP_014762929.1|DANA	LOC6615705|XP_002040076.1|DSEC
OG0002160	LOC6499210|XP_001955104.3|DANA	LOC6614336|XP_002038775.1|DSEC
OG0002161	LOC6505656|XP_001964520.1|DANA	LOC6620706|XP_002044904.1|DSEC
OG0002162	LOC6500318|XP_014766498.1|DANA	LOC6606978|XP_002031770.2|DSEC
OG0002163	LOC6504148|XP_001964272.1|DANA	LOC6612365|XP_002036874.1|DSEC
OG0002164	LOC6500050|XP_001953316.1|DANA	LOC6616943|XP_032577307.1|DSEC
OG0002165	LOC6500282|XP_001952880.2|DANA	LOC6614449|XP_002038882.1|DSEC
OG0002166	LOC6498458|XP_001962863.1|DANA	LOC6617784|XP_002042096.1|DSEC
OG0002167	LOC6494444|XP_001960307.1|DANA	LOC6609903|XP_002034553.1|DSEC
OG0002168	LOC6495361|XP_001958663.3|DANA	LOC6615784|XP_002040154.1|DSEC
OG0002169	LOC6507303|XP_001956283.1|DANA	LOC6605092|XP_002029933.1|DSEC
OG0002170	LOC6506044|XP_001966628.1|DANA, LOC26515067|XP_032311706.1|DANA	LOC6620288|XP_032579830.1|DSEC
OG0002171	LOC6499821|XP_001953844.2|DANA	LOC6607664|XP_002032429.1|DSEC
OG0002172	LOC6500808|XP_001953955.1|DANA	LOC6607540|XP_002032309.1|DSEC
OG0002173	LOC6496885|XP_001963209.1|DANA	LOC6612077|XP_002036594.1|DSEC
OG0002174	LOC6500263|XP_001952914.1|DANA	LOC6606392|XP_002031197.1|DSEC
OG0002175	LOC6500294|XP_001952913.1|DANA	LOC6606393|XP_002031198.1|DSEC
OG0002176	LOC6499215|XP_001955088.1|DANA	LOC6620509|XP_002044714.1|DSEC
OG0002177	LOC6500716|XP_001953783.1|DANA	LOC6616860|XP_002041196.1|DSEC
OG0002178	LOC6505595|XP_001964625.2|DANA	LOC6617142|XP_032576591.1|DSEC
OG0002179	LOC6499882|XP_001953706.2|DANA	LOC6619672|XP_032578032.1|DSEC
OG0002180	LOC6501599|XP_032312076.1|DANA	LOC6612854|XP_002037346.1|DSEC
OG0002181	LOC6504465|XP_001966955.1|DANA	LOC6617463|XP_002041780.1|DSEC
OG0002182	LOC6500930|XP_014766804.1|DANA	LOC6614317|XP_032579165.1|DSEC
OG0002183	LOC6496133|XP_001960301.1|DANA	LOC6609915|XP_002034565.1|DSEC
OG0002184	LOC6499035|XP_001955468.1|DANA	LOC6606436|XP_002031240.1|DSEC
OG0002185	LOC6505648|XP_032305512.1|DANA	LOC6606268|XP_032577500.1|DSEC
OG0002186	LOC6497113|XP_001962730.1|DANA	LOC6613565|XP_002038033.1|DSEC
OG0002187	LOC6498949|XP_001955621.1|DANA	LOC6607443|XP_002032212.1|DSEC
OG0002188	LOC6494894|XP_014763061.1|DANA	LOC6613002|XP_032571527.1|DSEC
OG0002189	LOC26514498|XP_014760180.1|DANA	LOC116801123|XP_032574754.1|DSEC
OG0002190	LOC6500756|XP_001953856.1|DANA	LOC6607652|XP_032576972.1|DSEC
OG0002191	LOC6506748|XP_001957313.1|DANA	LOC6616352|XP_002040712.1|DSEC
OG0002192	LOC6506273|XP_001958219.1|DANA	LOC6618327|XP_032574018.1|DSEC
OG0002193	LOC6500312|XP_001952947.1|DANA	LOC6606958|XP_002031751.2|DSEC
OG0002194	LOC6501477|XP_001955327.1|DANA	LOC6618686|XP_002042944.1|DSEC
OG0002195	LOC6501443|XP_001955265.1|DANA	LOC6607679|XP_002032444.1|DSEC
OG0002196	LOC6500222|XP_014766422.1|DANA	LOC6606925|XP_002031719.1|DSEC
OG0002197	LOC6507525|XP_001955855.1|DANA	LOC6610135|XP_002034744.1|DSEC
OG0002198	LOC6499643|XP_032305863.1|DANA	LOC6614298|XP_032579373.1|DSEC
OG0002199	LOC6505887|XP_001964553.1|DANA	LOC6607298|XP_002032077.1|DSEC
OG0002200	LOC6502244|XP_001966073.1|DANA	LOC6617539|XP_002041854.1|DSEC
OG0002202	LOC6501388|XP_014767017.1|DANA	LOC6606480|XP_032578003.1|DSEC
OG0002203	LOC6500262|XP_001952915.3|DANA	LOC6606390|XP_032576154.1|DSEC
OG0002204	LOC6499116|XP_001955268.1|DANA	LOC6619631|XP_002043846.1|DSEC
OG0002205	LOC6500179|XP_001953075.1|DANA	LOC6621776|XP_002045866.1|DSEC
OG0002206	LOC6499793|XP_001953903.1|DANA	LOC6607476|XP_002032245.1|DSEC
OG0002207	LOC6499233|XP_001955055.2|DANA	LOC6618769|XP_002043027.2|DSEC
OG0002208	LOC6499235|XP_001955052.2|DANA	LOC6618765|XP_002043023.1|DSEC
OG0002209	LOC6504925|XP_001966603.1|DANA	LOC6612262|XP_002036773.2|DSEC
OG0002210	LOC6499157|XP_014765934.1|DANA	LOC6614038|XP_032577629.1|DSEC
OG0002211	LOC6500379|XP_032312137.1|DANA	LOC6606542|XP_032576434.1|DSEC
OG0002212	LOC6501365|XP_001955084.2|DANA	LOC6620514|XP_002044718.2|DSEC
OG0002213	LOC6499970|XP_001953525.1|DANA	LOC6614141|XP_002038594.1|DSEC
OG0002214	LOC6499760|XP_014766216.1|DANA	LOC6607324|XP_032577318.1|DSEC
OG0002215	LOC6500906|XP_014766785.2|DANA	LOC6606350|XP_032578666.1|DSEC
OG0002216	LOC6505047|XP_001965567.1|DANA	LOC6612717|XP_002037220.1|DSEC
OG0002217	LOC6500235|XP_001952971.1|DANA	LOC6606368|XP_032579310.1|DSEC
OG0002218	LOC6504576|XP_001966594.1|DANA	LOC6620490|XP_032582303.1|DSEC, LOC6620494|XP_032582301.1|DSEC, LOC116801949|XP_032580026.1|DSEC
OG0002219	LOC6500164|XP_001953104.1|DANA	LOC6606527|XP_002031328.1|DSEC
OG0002220	LOC6500385|XP_032305738.1|DANA	LOC6606526|XP_032577419.1|DSEC
OG0002221	LOC6507769|XP_001956318.3|DANA	LOC6605068|XP_002029909.2|DSEC
OG0002222	LOC6496467|XP_001960963.1|DANA	LOC6618833|XP_002043082.1|DSEC
OG0002223	LOC6494133|XP_032306606.1|DANA	LOC6609433|XP_032571640.1|DSEC
OG0002224	LOC6496030|XP_032307267.1|DANA	LOC6608027|XP_032572855.1|DSEC
OG0002225	LOC6493196|XP_032310779.1|DANA	LOC6611170|XP_032574632.1|DSEC
OG0002226	LOC6496638|XP_001961307.1|DANA	LOC6607872|XP_002032626.1|DSEC
OG0002227	LOC6494985|XP_032306762.1|DANA	LOC6608495|XP_032572593.1|DSEC
OG0002228	LOC6495198|XP_001958872.1|DANA	LOC6608144|XP_002032890.1|DSEC
OG0002229	LOC6495839|XP_001959685.2|DANA	LOC6618849|XP_002043098.2|DSEC
OG0002230	LOC6495938|XP_001959890.1|DANA	LOC6608896|XP_002033610.1|DSEC
OG0002231	LOC6495090|XP_001959085.1|DANA	LOC6607974|XP_002032722.1|DSEC
OG0002232	LOC6495833|XP_001959678.1|DANA	LOC6615284|XP_002039688.1|DSEC
OG0002233	LOC6506651|XP_001957473.2|DANA	LOC6605448|XP_032575274.1|DSEC
OG0002235	LOC6495867|XP_001959747.2|DANA	LOC6615515|XP_032570923.1|DSEC
OG0002236	LOC6494903|XP_001959458.1|DANA	LOC6615827|XP_002040197.1|DSEC
OG0002237	LOC6495740|XP_014763471.1|DANA	LOC6613001|XP_032571525.1|DSEC
OG0002238	LOC6493940|XP_032311467.1|DANA	LOC6607899|XP_032570329.1|DSEC
OG0002239	LOC6496241|XP_001960520.1|DANA	LOC6608877|XP_002033591.1|DSEC
OG0002240	LOC6495178|XP_001958906.1|DANA	LOC6615497|XP_002039877.2|DSEC
