Orthogroup	DANA.longest_only	DSIM.longest_only
OG0002635	LOC6499938|XP_001953597.1|DANA	LOC27209030|XP_016035380.1|DSIM
OG0002636	LOC6500473|XP_001953290.1|DANA	LOC6726648|XP_002102059.1|DSIM
OG0002637	LOC6506117|XP_001965117.1|DANA	LOC6732050|XP_016024733.1|DSIM
OG0002638	LOC6499012|XP_001955515.2|DANA	LOC6730149|XP_016036913.1|DSIM
OG0002639	LOC6499407|XP_001954699.1|DANA	LOC6728464|XP_016035086.1|DSIM
OG0002640	LOC6501387|XP_001955132.1|DANA	LOC6728175|XP_016034793.1|DSIM
OG0002641	LOC6501390|XP_001955135.1|DANA	LOC6728174|XP_039151562.1|DSIM
OG0002642	LOC6501391|XP_001955136.1|DANA	LOC6728173|XP_002103522.1|DSIM
OG0002643	LOC6501392|XP_032309314.1|DANA	LOC6728172|XP_016034783.1|DSIM
OG0002644	LOC6499174|XP_001955164.2|DANA	LOC6726936|XP_002102338.1|DSIM
OG0002645	LOC6499169|XP_032309504.1|DANA	LOC6726929|XP_039150857.1|DSIM
OG0002646	LOC6503449|XP_001967501.1|DANA	LOC6739769|XP_002076660.1|DSIM
OG0002647	LOC6501045|XP_001954451.1|DANA	LOC6728986|XP_002104308.1|DSIM
OG0002648	LOC6499356|XP_001954804.1|DANA	LOC6727152|XP_016033637.1|DSIM
OG0002649	LOC6500824|XP_001953982.1|DANA	LOC6729002|XP_002104323.2|DSIM
OG0002650	LOC6499519|XP_032305784.1|DANA	LOC6728987|XP_002104309.1|DSIM
OG0002651	LOC6499205|XP_001955114.1|DANA	LOC6727855|XP_002103210.2|DSIM
OG0002652	LOC6500779|XP_032312267.1|DANA	LOC6727256|XP_016033762.1|DSIM
OG0002653	LOC6499236|XP_001955051.1|DANA	LOC6729929|XP_039151206.1|DSIM
OG0002654	LOC6501352|XP_001955049.2|DANA	LOC6729927|XP_016036686.1|DSIM
OG0002655	LOC6505669|XP_014760752.1|DANA	LOC6727355|XP_016033885.1|DSIM
OG0002656	LOC6500174|XP_001953088.1|DANA	LOC6728232|XP_016034870.1|DSIM
OG0002657	LOC6500627|XP_001953596.1|DANA	LOC6728727|XP_016035381.1|DSIM
OG0002658	LOC6499387|XP_001954736.1|DANA	LOC6730315|XP_002105598.2|DSIM
OG0002659	LOC6499223|XP_032309377.1|DANA	LOC6729956|XP_016036720.1|DSIM
OG0002660	LOC6505011|XP_001965635.2|DANA	LOC6740116|XP_002076998.2|DSIM
OG0002661	LOC6498926|XP_001955667.2|DANA	LOC6729921|XP_039151701.1|DSIM
OG0002662	LOC6494406|XP_014762782.1|DANA	LOC6736133|XP_016029523.1|DSIM
OG0002663	LOC6501650|XP_001955682.1|DANA	LOC6729376|XP_016036014.1|DSIM
OG0002664	LOC6497689|XP_032307714.1|DANA	LOC6733135|XP_016022836.1|DSIM
OG0002665	LOC6494069|XP_001961036.1|DANA	LOC6739329|XP_016026474.1|DSIM
OG0002666	LOC6494071|XP_032307144.1|DANA	LOC6733503|XP_016026461.1|DSIM
OG0002667	LOC6495757|XP_001959511.1|DANA	LOC6733816|XP_016026787.1|DSIM
OG0002668	LOC6507598|XP_001955976.2|DANA	LOC6736393|XP_016029898.1|DSIM
OG0002669	LOC6497194|XP_001962580.3|DANA	LOC6731532|XP_002078679.1|DSIM
OG0002670	LOC6493197|XP_001957244.1|DANA	LOC6737178|XP_002084024.1|DSIM
OG0002671	LOC6506787|XP_032310059.1|DANA	LOC6737174|XP_016030859.1|DSIM
OG0002672	LOC6495649|XP_032306977.1|DANA	LOC6735511|XP_016028849.1|DSIM
OG0002673	LOC6495737|XP_001959467.1|DANA	LOC6736002|XP_002082911.1|DSIM
OG0002674	LOC6494871|XP_032307057.1|DANA	LOC6733813|XP_016026783.1|DSIM
OG0002675	LOC6493444|XP_001957765.1|DANA	LOC6737112|XP_016030738.1|DSIM
OG0002676	LOC6496407|XP_032306228.1|DANA	LOC6736121|XP_002083021.2|DSIM
OG0002677	LOC6495552|XP_032306828.1|DANA	LOC6733349|XP_039148769.1|DSIM
OG0002678	LOC6495270|XP_001958730.2|DANA	LOC6733968|XP_016027007.1|DSIM
OG0002679	LOC6494901|XP_014763064.1|DANA	LOC6735991|XP_016029355.1|DSIM
OG0002680	LOC6503634|XP_001964031.1|DANA	LOC6724792|XP_016037567.1|DSIM
OG0002681	LOC6494800|XP_014762988.1|DANA	LOC6735503|XP_016028839.1|DSIM
OG0002682	LOC6507711|XP_001956187.1|DANA	LOC6736804|XP_002083660.2|DSIM
OG0002684	LOC6501835|XP_001967170.1|DANA	LOC6740159|XP_016039619.1|DSIM
OG0002685	LOC6492956|XP_032310176.1|DANA	LOC6736283|XP_039149010.1|DSIM
OG0002686	LOC6507496|XP_001955888.1|DANA	LOC6736488|XP_002083358.1|DSIM
OG0002687	LOC6493639|XP_014764477.1|DANA	LOC6738670|XP_016032488.1|DSIM
OG0002688	LOC6492980|XP_001956783.1|DANA	LOC6738426|XP_016032268.1|DSIM
OG0002689	LOC6502272|XP_001966140.1|DANA	LOC6725747|XP_002106747.1|DSIM
OG0002690	LOC6507874|XP_001956506.1|DANA	LOC6737636|XP_002084468.1|DSIM
OG0002691	LOC6496392|XP_001960810.1|DANA	LOC6735784|XP_002082697.2|DSIM
OG0002692	LOC6496320|XP_001960695.3|DANA	LOC6736011|XP_016029387.1|DSIM
OG0002693	LOC6507452|XP_001955984.1|DANA	LOC6736377|XP_016029880.2|DSIM
OG0002694	LOC6495634|XP_001959267.1|DANA	LOC6733840|XP_002080884.1|DSIM
OG0002695	LOC6506627|XP_001957515.1|DANA	LOC6736914|XP_016030559.1|DSIM
OG0002696	LOC6506556|XP_001957655.1|DANA	LOC6738349|XP_016032194.1|DSIM
OG0002697	LOC6493198|XP_001957248.3|DANA	LOC6737182|XP_016030883.1|DSIM
OG0002698	LOC6506900|XP_001957038.1|DANA	LOC6736557|XP_016030135.1|DSIM
OG0002699	LOC6506495|XP_001957768.1|DANA	LOC27206243|XP_016030742.2|DSIM
OG0002700	LOC6506400|XP_032309569.1|DANA	LOC6738237|XP_039148944.1|DSIM
OG0002701	LOC6495896|XP_032306570.1|DANA	LOC6735869|XP_039147824.1|DSIM
OG0002702	LOC6494685|XP_001959860.1|DANA	LOC6735926|XP_016029283.1|DSIM
OG0002703	LOC6493901|XP_032311505.1|DANA	LOC6733176|XP_016026055.1|DSIM
OG0002704	LOC6495169|XP_001958919.1|DANA	LOC6734593|XP_002081601.1|DSIM
OG0002705	LOC6506180|XP_032310617.1|DANA	LOC6737026|XP_016030648.1|DSIM
OG0002706	LOC6495267|XP_001958734.1|DANA	LOC6739380|XP_016027009.1|DSIM
OG0002707	LOC6507512|XP_032310805.1|DANA	LOC6736198|XP_016029629.1|DSIM
OG0002708	LOC116655810|XP_032310093.1|DANA	LOC6738281|XP_002085092.2|DSIM
OG0002709	LOC6495794|XP_014763494.1|DANA	LOC6733671|XP_039148251.1|DSIM
OG0002710	LOC6495066|XP_001959139.1|DANA	LOC6735462|XP_002082401.1|DSIM
OG0002711	LOC6495582|XP_001959141.2|DANA	LOC6735460|XP_002082399.2|DSIM
OG0002712	LOC6496060|XP_032306427.1|DANA	LOC6735020|XP_016028295.1|DSIM
OG0002713	LOC6496239|XP_032306499.1|DANA	LOC6734189|XP_039148073.1|DSIM
OG0002714	LOC6494559|XP_001960104.1|DANA	LOC6733424|XP_016026366.1|DSIM
OG0002715	LOC6504492|XP_001967002.1|DANA	LOC27206343|XP_016039730.1|DSIM
OG0002716	LOC6496192|XP_032306802.1|DANA	LOC6736152|XP_016029543.1|DSIM
OG0002717	LOC6500029|XP_001953359.1|DANA	LOC6728928|XP_016035607.1|DSIM
OG0002718	LOC6506198|XP_001958356.2|DANA	LOC6737070|XP_002083917.1|DSIM
OG0002719	LOC6500221|XP_001952994.1|DANA	LOC6728614|XP_002103955.1|DSIM
OG0002720	LOC6506602|XP_001957564.3|DANA	LOC27206282|XP_016030497.2|DSIM
OG0002721	LOC6497526|XP_001961903.1|DANA	LOC6732782|XP_002079895.1|DSIM
OG0002722	LOC6494674|XP_001959885.1|DANA	LOC6733685|XP_002080732.1|DSIM
OG0002723	LOC6495844|XP_001959695.1|DANA	LOC6736113|XP_016029499.1|DSIM
OG0002724	LOC6500543|XP_001953425.1|DANA	LOC6729435|XP_002104746.1|DSIM
OG0002725	LOC6506352|XP_001958050.2|DANA	LOC6738713|XP_002085514.1|DSIM
OG0002726	LOC6507502|XP_001955872.1|DANA	LOC6736462|XP_016030012.1|DSIM
OG0002727	LOC6506911|XP_001957009.1|DANA, LOC6493081|XP_001957006.1|DANA	LOC6736626|XP_002083482.2|DSIM
OG0002728	LOC6496235|XP_001960510.1|DANA	LOC6734182|XP_016027191.1|DSIM
OG0002729	LOC6493358|XP_014764346.1|DANA	LOC6737610|XP_016031389.1|DSIM
OG0002730	LOC6496547|XP_014763874.1|DANA	LOC6734358|XP_039148653.1|DSIM
OG0002731	LOC6507389|XP_001956105.1|DANA	LOC6736222|XP_002083117.1|DSIM
OG0002732	LOC6495144|XP_001958963.2|DANA	LOC27206325|XP_016027092.1|DSIM
OG0002733	LOC6496069|XP_001960152.1|DANA	LOC6734997|XP_039147533.1|DSIM
OG0002734	LOC6496811|XP_032312041.1|DANA	LOC6733139|XP_016026014.2|DSIM
OG0002735	LOC6494867|XP_032306347.1|DANA	LOC6733807|XP_016026774.1|DSIM
OG0002736	LOC6496565|XP_001961164.1|DANA	LOC6733804|XP_016026765.1|DSIM
OG0002737	LOC6506381|XP_001957985.1|DANA	LOC6737403|XP_039149407.1|DSIM
OG0002738	LOC6507646|XP_014765381.1|DANA	LOC6736695|XP_002083551.1|DSIM
OG0002739	LOC6506251|XP_001958262.1|DANA	LOC6738773|XP_039149332.1|DSIM
OG0002740	LOC6506252|XP_001958261.2|DANA	LOC6738774|XP_016032594.1|DSIM
OG0002741	LOC6495831|XP_001959673.1|DANA	LOC6735477|XP_002082416.2|DSIM
OG0002742	LOC6495715|XP_001959425.3|DANA	LOC6735955|XP_002082864.2|DSIM
OG0002743	LOC6506871|XP_014764931.1|DANA	LOC6736508|XP_016030084.1|DSIM
OG0002744	LOC6506933|XP_001956961.1|DANA	LOC6739667|XP_016032790.1|DSIM
OG0002745	LOC6507468|XP_001955955.1|DANA	LOC6736412|XP_002083284.2|DSIM
OG0002746	LOC6496412|XP_032306136.1|DANA	LOC6734695|XP_002081702.1|DSIM
OG0002747	LOC6501378|XP_001955115.1|DANA	LOC6727695|XP_016034268.1|DSIM
OG0002748	LOC6503221|XP_001967707.1|DANA	LOC6736017|XP_002082926.1|DSIM
OG0002749	LOC6494769|XP_032306380.1|DANA	LOC6736120|XP_039148880.1|DSIM
OG0002750	LOC6494223|XP_001960711.2|DANA	LOC6734458|XP_016027580.1|DSIM
OG0002751	LOC6494083|XP_032306330.1|DANA	LOC27208840|XP_016026431.1|DSIM
OG0002752	LOC6495931|XP_001959874.1|DANA	LOC6733697|XP_016026668.1|DSIM
OG0002753	LOC6495468|XP_001958915.2|DANA	LOC6735683|XP_039147419.1|DSIM
OG0002754	LOC6493756|XP_032310729.1|DANA	LOC6737042|XP_039150275.1|DSIM
OG0002755	LOC6495783|XP_001959571.1|DANA	LOC6735147|XP_016028426.1|DSIM
OG0002756	LOC6507106|XP_001956660.1|DANA	LOC6738824|XP_002085624.1|DSIM
OG0002757	LOC6507281|XP_032309682.1|DANA	LOC6737466|XP_016031234.1|DSIM
OG0002758	LOC6494540|XP_001960140.2|DANA	LOC6735011|XP_039148118.1|DSIM
OG0002759	LOC6494531|XP_014762825.1|DANA	LOC6734988|XP_039147761.1|DSIM
OG0002760	LOC6494384|XP_001960426.1|DANA	LOC27207071|XP_016029570.1|DSIM
OG0002761	LOC6493985|XP_001961200.1|DANA	LOC6735182|XP_016028471.1|DSIM
OG0002762	LOC6495033|XP_014763114.1|DANA	LOC6735116|XP_016028379.1|DSIM
OG0002763	LOC6506996|XP_032309964.1|DANA	LOC6737354|XP_016031089.1|DSIM
OG0002764	LOC6506535|XP_032309514.1|DANA	LOC6738488|XP_016032331.1|DSIM
OG0002765	LOC6494553|XP_032306223.1|DANA	LOC6735043|XP_016028331.1|DSIM
OG0002766	LOC6496048|XP_001960115.1|DANA	LOC6735042|XP_016028329.1|DSIM
OG0002767	LOC6496075|XP_001960168.1|DANA	LOC6734983|XP_039147757.1|DSIM
OG0002768	LOC6495722|XP_001959438.1|DANA	LOC6739502|XP_016029326.1|DSIM
OG0002769	LOC6495296|XP_001958681.1|DANA	LOC6734180|XP_002081209.2|DSIM
OG0002770	LOC6496854|XP_001963269.1|DANA	LOC6731348|XP_002078504.1|DSIM
OG0002771	LOC6493451|XP_032310611.1|DANA	LOC6737512|XP_016031307.1|DSIM
OG0002772	LOC6506493|XP_001957773.1|DANA	LOC6737504|XP_016031299.1|DSIM
OG0002773	LOC6495765|XP_001959528.2|DANA	LOC6734224|XP_016027266.1|DSIM
OG0002774	LOC6494948|XP_001959345.2|DANA	LOC6735582|XP_016028943.1|DSIM
OG0002775	LOC6506949|XP_032310087.1|DANA	LOC6738449|XP_039149159.1|DSIM
OG0002776	LOC6493555|XP_001957987.1|DANA	LOC6737404|XP_016031165.1|DSIM
OG0002777	LOC6506567|XP_001957629.1|DANA	LOC6738383|XP_016032208.1|DSIM
OG0002778	LOC6506566|XP_001957631.1|DANA	LOC6738380|XP_016032207.1|DSIM
OG0002779	LOC6507746|XP_001956260.1|DANA	LOC6737123|XP_039148936.1|DSIM
OG0002780	LOC6500111|XP_001953202.1|DANA	LOC6727034|XP_039150516.1|DSIM
OG0002781	LOC6494942|XP_001959354.1|DANA	LOC6734551|XP_002081560.1|DSIM
OG0002782	LOC6507099|XP_001956670.1|DANA	LOC6738699|XP_016032517.1|DSIM
OG0002783	LOC6506844|XP_032310621.1|DANA	LOC6736645|XP_016030240.1|DSIM
OG0002784	LOC6495983|XP_001959977.1|DANA	LOC27206191|XP_016029224.1|DSIM
OG0002785	LOC6493799|XP_001958462.1|DANA	LOC6739670|XP_002076563.1|DSIM
OG0002786	LOC6493381|XP_001957643.1|DANA	LOC6738363|XP_016032198.1|DSIM
OG0002787	LOC6493749|XP_001958363.1|DANA	LOC6737062|XP_002083909.1|DSIM
OG0002788	LOC6506196|XP_001958364.1|DANA	LOC6737061|XP_016030684.1|DSIM
OG0002789	LOC6506937|XP_001956948.1|DANA	LOC6738976|XP_016032801.1|DSIM
OG0002790	LOC6506449|XP_001957862.1|DANA	LOC6737603|XP_002084435.1|DSIM
OG0002791	LOC6506294|XP_001958184.1|DANA	LOC6738624|XP_002085426.2|DSIM
OG0002792	LOC6495776|XP_001959550.1|DANA	LOC27207878|XP_016027296.1|DSIM
OG0002793	LOC6507291|XP_001956304.1|DANA	LOC6737437|XP_016031210.1|DSIM
OG0002794	LOC6506626|XP_001957517.1|DANA	LOC6736907|XP_016030555.1|DSIM
OG0002795	LOC6493771|XP_001958406.1|DANA	LOC6737007|XP_016030632.1|DSIM
OG0002796	LOC6506637|XP_001957496.2|DANA	LOC6736932|XP_002083779.1|DSIM
OG0002797	LOC6506448|XP_001957864.1|DANA	LOC6737605|XP_002084437.1|DSIM
OG0002798	LOC6502438|XP_001961664.3|DANA	LOC6732708|XP_002079822.1|DSIM
OG0002799	LOC6507049|XP_001956747.3|DANA	LOC6736271|XP_016029757.2|DSIM
OG0002800	LOC6493382|XP_032310120.1|DANA	LOC6738362|XP_039149601.1|DSIM
OG0002801	LOC6507954|XP_014763513.1|DANA	LOC6736117|XP_039148889.1|DSIM
OG0002802	LOC6494778|XP_014762963.1|DANA	LOC6736105|XP_016029497.1|DSIM
OG0002803	LOC6497466|XP_001962022.1|DANA	LOC6732740|XP_002079854.1|DSIM
OG0002804	LOC6494750|XP_001959738.1|DANA	LOC6735699|XP_002082615.1|DSIM
OG0002805	LOC6494068|XP_001961037.1|DANA	LOC6733508|XP_002080564.2|DSIM
OG0002806	LOC6493666|XP_001958186.1|DANA	LOC6738623|XP_016032463.1|DSIM
OG0002807	LOC6496408|XP_001960849.2|DANA	LOC6736122|XP_002083022.1|DSIM
OG0002808	LOC6496314|XP_001960681.1|DANA	LOC27206630|XP_016029413.1|DSIM
OG0002809	LOC6507446|XP_001956003.2|DANA	LOC6737808|XP_002084636.1|DSIM
OG0002810	LOC6492957|XP_032309539.1|DANA	LOC6736280|XP_016029764.1|DSIM
OG0002811	LOC6493719|XP_001958302.1|DANA	LOC6737769|XP_039149074.1|DSIM
OG0002812	LOC6495782|XP_001959568.2|DANA	LOC6734264|XP_016027311.1|DSIM
OG0002813	LOC6493978|XP_001961215.1|DANA	LOC6735170|XP_039148340.1|DSIM
OG0002814	LOC6495658|XP_001959323.1|DANA	LOC6735537|XP_039147337.1|DSIM
OG0002815	LOC6495300|XP_001958671.2|DANA	LOC6734168|XP_002081197.1|DSIM
OG0002816	LOC6495645|XP_001959293.1|DANA	LOC6735155|XP_016028435.1|DSIM
OG0002817	LOC6496681|XP_001961390.1|DANA	LOC6739532|XP_002076431.1|DSIM
OG0002818	LOC6494876|XP_001959505.3|DANA	LOC6739371|XP_016026790.1|DSIM
OG0002819	LOC6507735|XP_032309538.1|DANA	LOC6737246|XP_016030953.1|DSIM
OG0002820	LOC6493739|XP_032310268.1|DANA	LOC6737250|XP_002084090.1|DSIM
OG0002821	LOC6493737|XP_001958340.2|DANA	LOC6737860|XP_016031627.1|DSIM
OG0002822	LOC6494944|XP_001959350.1|DANA	LOC6735588|XP_002082508.1|DSIM
OG0002823	LOC6496476|XP_001960979.1|DANA	LOC6733439|XP_016026391.1|DSIM
OG0002824	LOC6495923|XP_001959863.1|DANA	LOC6733710|XP_016026677.1|DSIM
OG0002825	LOC6493843|XP_032310034.1|DANA	LOC27206408|XP_039149084.1|DSIM
OG0002826	LOC6494635|XP_001959973.1|DANA	LOC6735590|XP_002082510.1|DSIM
OG0002827	LOC6502091|XP_001966234.1|DANA	LOC6724685|XP_039152081.1|DSIM
OG0002828	LOC6494971|XP_001959305.3|DANA	LOC6735516|XP_016028860.2|DSIM
OG0002829	LOC6495365|XP_001958672.2|DANA	LOC6734169|XP_016027170.1|DSIM
OG0002830	LOC6496604|XP_032311558.1|DANA	LOC6733889|XP_039147811.1|DSIM
OG0002831	LOC6497144|XP_001962668.2|DANA	LOC6733060|XP_016025749.1|DSIM
OG0002832	LOC6497184|XP_001962600.1|DANA	LOC6731557|XP_016024224.1|DSIM
OG0002833	LOC6494392|XP_032306825.1|DANA	LOC6736155|XP_016029557.1|DSIM
OG0002834	LOC6495304|XP_001958662.1|DANA	LOC6735948|XP_016029299.1|DSIM
OG0002835	LOC6495301|XP_001958666.1|DANA	LOC6734162|XP_002081191.1|DSIM
OG0002836	LOC6494816|XP_001959606.1|DANA	LOC6733665|XP_039148239.1|DSIM
OG0002837	LOC6495618|XP_001959231.3|DANA	LOC6735083|XP_039148037.1|DSIM
OG0002838	LOC6494503|XP_001960212.1|DANA	LOC6735745|XP_002082658.1|DSIM
OG0002839	LOC6494240|XP_001960678.1|DANA	LOC6739514|XP_016029415.1|DSIM
OG0002840	LOC6498363|XP_014762093.1|DANA	LOC6731236|XP_016023774.1|DSIM
OG0002841	LOC6498053|XP_001961977.1|DANA	LOC6730878|XP_016023302.1|DSIM
OG0002842	LOC6505611|XP_001964974.1|DANA	LOC6732235|XP_039152899.1|DSIM
OG0002843	LOC6496474|XP_001960975.1|DANA	LOC6733435|XP_016026385.1|DSIM
OG0002844	LOC6493261|XP_001957373.2|DANA	LOC6738169|XP_016032002.1|DSIM
OG0002845	LOC6506276|XP_001965146.1|DANA	LOC6731025|XP_002078186.1|DSIM
OG0002846	LOC6496479|XP_032306338.1|DANA	LOC6733444|XP_016026394.1|DSIM
OG0002847	LOC6504212|XP_001965145.1|DANA	LOC6731026|XP_002078187.1|DSIM
OG0002848	LOC6497664|XP_001961611.1|DANA	LOC6732672|XP_002079789.1|DSIM
OG0002849	LOC6498215|XP_001962318.1|DANA	LOC6731165|XP_002078323.1|DSIM
OG0002850	LOC6505695|XP_001964985.1|DANA	LOC6732242|XP_016024922.1|DSIM
OG0002851	LOC6498602|XP_001963139.1|DANA	LOC6731839|XP_016024523.1|DSIM
OG0002852	LOC6495242|XP_032306125.1|DANA, LOC6495405|XP_001958773.1|DANA	LOC6734006|XP_016027034.1|DSIM
OG0002853	LOC6497756|XP_001961419.2|DANA	LOC6732488|XP_039154415.1|DSIM
OG0002854	LOC6497683|XP_001961577.2|DANA	LOC6732732|XP_002079846.1|DSIM
OG0002855	LOC6497296|XP_014761620.1|DANA	LOC6731284|XP_016023849.1|DSIM
OG0002856	LOC6497305|XP_014761628.1|DANA	LOC6731267|XP_016023822.1|DSIM
OG0002857	LOC6498297|XP_001962485.2|DANA	LOC27206568|XP_016025806.1|DSIM
OG0002858	LOC6498324|XP_001962545.3|DANA	LOC6731067|XP_039146985.1|DSIM
OG0002859	LOC6496723|XP_001967332.1|DANA	LOC6730754|XP_002077922.1|DSIM
OG0002860	LOC6497123|XP_001962712.2|DANA	LOC6731133|XP_016023687.1|DSIM
OG0002861	LOC6496887|XP_001963205.1|DANA	LOC6731896|XP_016024565.1|DSIM
OG0002862	LOC6497552|XP_001961837.1|DANA	LOC6730541|XP_016022994.1|DSIM
OG0002863	LOC6497493|XP_001961969.1|DANA	LOC6730870|XP_002078034.1|DSIM
OG0002864	LOC6498049|XP_032307696.1|DANA	LOC6730869|XP_016023293.1|DSIM
OG0002865	LOC6495092|XP_001959082.1|DANA	LOC6733347|XP_016026251.1|DSIM
OG0002866	LOC6493351|XP_001957576.1|DANA	LOC6737218|XP_002084058.1|DSIM
OG0002867	LOC6505750|XP_001965000.3|DANA	LOC6732179|XP_016024862.1|DSIM
OG0002868	LOC6498108|XP_001962092.3|DANA	LOC6730672|XP_016023115.2|DSIM
OG0002869	LOC6497433|XP_001962093.1|DANA	LOC6730671|XP_016023114.1|DSIM
OG0002871	LOC6498530|XP_001963006.1|DANA	LOC6731697|XP_016024378.1|DSIM
OG0002872	LOC6504558|XP_014760451.1|DANA	LOC6731663|XP_016024348.1|DSIM
OG0002873	LOC6498285|XP_001962461.1|DANA	LOC6732861|XP_002079971.1|DSIM
OG0002874	LOC6498220|XP_001962328.1|DANA	LOC6731156|XP_002078314.1|DSIM
OG0002875	LOC6497733|XP_032307379.1|DANA	LOC6730774|XP_016023191.1|DSIM
OG0002876	LOC6505207|XP_001965548.1|DANA	LOC6726277|XP_002107238.1|DSIM
OG0002877	LOC6497652|XP_014761765.1|DANA	LOC6732694|XP_016025428.1|DSIM
OG0002878	LOC6497874|XP_014761864.1|DANA	LOC6732683|XP_016025415.1|DSIM
OG0002879	LOC6493424|XP_001957722.1|DANA	LOC6736727|XP_002083583.1|DSIM
OG0002880	LOC6504786|XP_001966341.1|DANA	LOC6724826|XP_002105867.1|DSIM
OG0002881	LOC6507349|XP_001965358.1|DANA	LOC6730470|XP_016022928.1|DSIM
OG0002882	LOC6494584|XP_001960059.1|DANA	LOC27206182|XP_016028621.1|DSIM
OG0002883	LOC6503388|XP_001965324.1|DANA	LOC6730416|XP_016022881.1|DSIM
OG0002884	LOC6496727|XP_001967341.1|DANA	LOC6730765|XP_002077933.1|DSIM
OG0002885	LOC6493101|XP_001957041.1|DANA	LOC6737497|XP_002084333.1|DSIM
OG0002886	LOC6497414|XP_001962131.1|DANA	LOC6730627|XP_016023071.1|DSIM
OG0002887	LOC6498125|XP_014761983.1|DANA	LOC6730628|XP_016023072.1|DSIM
OG0002888	LOC6497159|XP_014761537.1|DANA	LOC27206785|XP_016025783.1|DSIM
OG0002889	LOC6506443|XP_001957871.1|DANA	LOC6737195|XP_002084041.1|DSIM
OG0002890	LOC6497256|XP_001962460.1|DANA	LOC6732862|XP_002079972.2|DSIM
OG0002891	LOC6498546|XP_001963034.1|DANA	LOC6731730|XP_016024401.1|DSIM
OG0002892	LOC6506028|XP_014760524.1|DANA	LOC6732011|XP_039154387.1|DSIM
OG0002893	LOC6498655|XP_001963251.3|DANA	LOC6730592|XP_039151303.1|DSIM
OG0002894	LOC6493450|XP_032310167.1|DANA	LOC6737509|XP_016031305.1|DSIM
OG0002895	LOC6496198|XP_001960429.1|DANA	LOC6736163|XP_016029572.1|DSIM
OG0002896	LOC6505799|XP_001965027.1|DANA	LOC6732204|XP_016024878.1|DSIM
OG0002897	LOC6498505|XP_001962962.1|DANA	LOC6731228|XP_002078387.1|DSIM
OG0002898	LOC6497834|XP_001961541.3|DANA	LOC6730947|XP_016023407.2|DSIM
OG0002899	LOC6497863|XP_001961592.1|DANA	LOC6730396|XP_016022858.1|DSIM
OG0002900	LOC6497677|XP_032307388.1|DANA	LOC6730395|XP_039147112.1|DSIM
OG0002901	LOC6505494|XP_001964950.1|DANA	LOC6731394|XP_016024012.1|DSIM
OG0002902	LOC6505493|XP_001964949.1|DANA	LOC6731395|XP_039151787.1|DSIM
OG0002903	LOC6497761|XP_001961407.1|DANA	LOC6731306|XP_002078462.1|DSIM
OG0002904	LOC6506211|XP_001958337.2|DANA	LOC6737863|XP_016031634.1|DSIM
OG0002905	LOC6498424|XP_001962782.1|DANA	LOC6732261|XP_016024931.1|DSIM
OG0002906	LOC6497154|XP_001962656.1|DANA	LOC6733072|XP_016025777.1|DSIM
OG0002907	LOC6497151|XP_014761536.2|DANA	LOC6733070|XP_016025776.1|DSIM
OG0002908	LOC6495579|XP_001959135.1|DANA	LOC6735466|XP_016028772.1|DSIM
OG0002909	LOC6493983|XP_032305979.1|DANA	LOC6739472|XP_016028468.1|DSIM
OG0002910	LOC6498164|XP_001962218.1|DANA	LOC6732990|XP_016025672.1|DSIM
OG0002911	LOC6496194|XP_014763662.1|DANA	LOC27208699|XP_016029560.1|DSIM
OG0002912	LOC6502296|XP_001966189.1|DANA	LOC6739993|XP_016038295.1|DSIM
OG0002913	LOC6496387|XP_001960801.1|DANA	LOC6735773|XP_016029143.1|DSIM
OG0002914	LOC6497984|XP_001961841.1|DANA	LOC6730545|XP_002077724.1|DSIM
OG0002915	LOC6506885|XP_001965267.1|DANA	LOC6733020|XP_002080099.1|DSIM
OG0002916	LOC6506170|XP_014760539.1|DANA	LOC6731009|XP_016023481.1|DSIM
OG0002917	LOC6494131|XP_001960905.1|DANA	LOC6734762|XP_002081765.1|DSIM
OG0002918	LOC6494141|XP_001960881.1|DANA	LOC6734739|XP_002081742.1|DSIM
OG0002919	LOC6494836|XP_001959573.1|DANA	LOC6735145|XP_002082122.1|DSIM
OG0002920	LOC6498138|XP_032307621.1|DANA	LOC6732504|XP_016025161.1|DSIM
OG0002921	LOC6496983|XP_001962999.2|DANA	LOC6739216|XP_016023565.1|DSIM
OG0002922	LOC6497373|XP_001962215.1|DANA	LOC6732988|XP_002080067.1|DSIM
OG0002923	LOC6498163|XP_001962216.1|DANA	LOC6739257|XP_016025668.1|DSIM
OG0002924	LOC6497374|XP_001962214.1|DANA	LOC6732987|XP_016025666.1|DSIM
OG0002926	LOC6498518|XP_001962984.3|DANA	LOC6739213|XP_002076125.1|DSIM
OG0002927	LOC6498515|XP_001962980.1|DANA	LOC27208693|XP_016023532.1|DSIM
OG0002928	LOC6507575|XP_001965402.1|DANA	LOC27209467|XP_016025169.1|DSIM
OG0002929	LOC6503343|XP_001965379.1|DANA	LOC6730450|XP_016022914.1|DSIM
OG0002930	LOC6497577|XP_001961778.1|DANA	LOC6731434|XP_002078585.1|DSIM
OG0002931	LOC6497293|XP_001962378.1|DANA	LOC6731288|XP_016023856.1|DSIM
OG0002932	LOC6495630|XP_032307083.1|DANA	LOC6733834|XP_016026842.1|DSIM
OG0002933	LOC6495565|XP_032306576.1|DANA	LOC6733638|XP_016026598.1|DSIM
