Orthogroup	DANA.longest_only	DGUA.longest_only
OG0000328	LOC6502508|XP_001960957.2|DANA	LOC117592347|XP_034141931.1|DGUA
OG0000329	LOC6498252|XP_001962404.1|DANA	LOC117583910|XP_034128479.1|DGUA
OG0000329	LOC6503638|XP_001964020.1|DANA	LOC117584211|XP_034128870.1|DGUA
OG0000330	LOC6498739|XP_001967296.1|DANA, LOC6498740|XP_001967293.1|DANA	LOC117582943|XP_034126941.1|DGUA
OG0000331	LOC6497579|XP_001961774.2|DANA	LOC117584315|XP_034129035.1|DGUA, LOC117584065|XP_034128698.1|DGUA, LOC117584498|XP_034129320.1|DGUA, LOC117583950|XP_034128540.1|DGUA
OG0000331	LOC6497580|XP_032307456.1|DANA	LOC117584245|XP_034128937.1|DGUA
OG0000332	LOC6499386|XP_001954737.1|DANA	LOC117581415|XP_034124460.1|DGUA, LOC117585527|XP_034130926.1|DGUA
OG0000332	LOC6503157|XP_001963539.1|DANA	LOC117581437|XP_034124527.1|DGUA
OG0000333	LOC6506473|XP_032309901.1|DANA	LOC117579495|XP_034121288.1|DGUA
OG0000333	LOC6493102|XP_001957045.1|DANA	LOC117589379|XP_034137184.1|DGUA
OG0000334	LOC6499840|XP_001953795.1|DANA	LOC117588349|XP_034135452.1|DGUA
OG0000334	LOC6496280|XP_001960596.1|DANA	LOC117580604|XP_034123086.1|DGUA
OG0000335	LOC6497078|XP_001962799.1|DANA	LOC117588064|XP_034135016.1|DGUA
OG0000335	LOC6497079|XP_001962798.1|DANA	LOC117588062|XP_034135012.1|DGUA
OG0000336	LOC6499422|XP_001954674.1|DANA	LOC117590082|XP_034138312.1|DGUA
OG0000336	LOC6500865|XP_001954063.1|DANA	LOC117586478|XP_034132463.1|DGUA
OG0000336	LOC6499722|XP_001954062.2|DANA	LOC117586477|XP_034132461.1|DGUA
OG0000337	LOC6493624|XP_032310368.1|DANA	LOC117580514|XP_034122998.1|DGUA
OG0000337	LOC6504598|XP_001966553.1|DANA	LOC117579091|XP_034120699.1|DGUA
OG0000337	LOC6506952|XP_001956930.1|DANA	LOC117589023|XP_034136543.1|DGUA
OG0000338	LOC6506655|XP_001957468.1|DANA	LOC117580169|XP_034122382.1|DGUA
OG0000338	LOC6494989|XP_032307097.1|DANA	LOC117592472|XP_034142199.1|DGUA
OG0000339	LOC6493180|XP_001957211.1|DANA	LOC117588971|XP_034136449.1|DGUA
OG0000339	LOC6506802|XP_001957210.1|DANA	LOC117588962|XP_034136440.1|DGUA
OG0000340	LOC6494450|XP_001960300.1|DANA	LOC117578841|XP_034120514.1|DGUA
OG0000341	LOC6493255|XP_001957365.1|DANA, LOC116655922|XP_032310830.1|DANA	LOC117580480|XP_034122955.1|DGUA
OG0000342	LOC6501793|XP_001967182.1|DANA	LOC117588413|XP_034135573.1|DGUA
OG0000342	LOC6494110|XP_001960950.1|DANA	LOC117581672|XP_034124941.1|DGUA
OG0000343	LOC6499997|XP_001953438.1|DANA	LOC117583768|XP_034128212.1|DGUA
OG0000343	LOC6500977|XP_001954287.2|DANA	LOC117590103|XP_034138341.1|DGUA
OG0000344	LOC6494535|XP_001960153.1|DANA	LOC117587870|XP_034134736.1|DGUA
OG0000344	LOC6499008|XP_001955524.1|DANA	LOC117583622|XP_034127961.1|DGUA
OG0000345	LOC6494095|XP_001960986.1|DANA	LOC117590308|XP_034138690.1|DGUA
OG0000345	LOC6495811|XP_032306583.1|DANA	LOC117585705|XP_034131227.1|DGUA
OG0000346	LOC6495871|XP_014763525.1|DANA	LOC117592169|XP_034141654.1|DGUA
OG0000347	LOC6493320|XP_001957518.1|DANA	LOC117579180|XP_034120839.1|DGUA
OG0000347	LOC6497988|XP_014761918.1|DANA	LOC117581978|XP_034125357.1|DGUA
OG0000348	LOC6503299|XP_001967569.1|DANA	LOC117584069|XP_034128704.1|DGUA
OG0000348	LOC6506574|XP_032311158.1|DANA	LOC117582144|XP_034125620.1|DGUA
OG0000349	LOC6498268|XP_001962430.1|DANA	LOC117587627|XP_034134378.1|DGUA
OG0000350	LOC6507927|XP_001956619.2|DANA, LOC6507926|XP_001956618.1|DANA	LOC117587138|XP_034133536.1|DGUA
OG0000350	LOC6505909|XP_001964597.1|DANA	LOC117583709|XP_034128091.1|DGUA
OG0000351	LOC6494480|XP_032307052.1|DANA	LOC117589010|XP_034136525.1|DGUA
OG0000351	LOC116654758|XP_032307053.1|DANA	LOC117589018|XP_034136537.1|DGUA
OG0000353	LOC6501117|XP_001954583.1|DANA	LOC117585230|XP_034130515.1|DGUA
OG0000353	LOC6498401|XP_001962722.2|DANA	LOC117588197|XP_034135217.1|DGUA
OG0000354	LOC6497436|XP_001962083.1|DANA	LOC117581949|XP_034125323.1|DGUA
OG0000354	LOC6497440|XP_001962070.2|DANA	LOC117581731|XP_034125002.1|DGUA
OG0000355	LOC6496495|XP_001961018.1|DANA	LOC117578851|XP_034120529.1|DGUA
OG0000355	LOC6493895|XP_001961377.1|DANA, LOC116656194|XP_032311536.1|DANA	LOC117592197|XP_034141697.1|DGUA
OG0000356	LOC6498228|XP_014762036.1|DANA	LOC117582128|XP_034125601.1|DGUA
OG0000358	LOC6505673|XP_001964490.1|DANA	LOC117585038|XP_034130185.1|DGUA
OG0000358	LOC26515058|XP_014760935.1|DANA	LOC117585171|XP_034130404.1|DGUA
OG0000358	LOC6505676|XP_001964480.1|DANA	LOC117585333|XP_034130663.1|DGUA
OG0000359	LOC116655904|XP_032310740.1|DANA	LOC117580475|XP_034122948.1|DGUA
OG0000360	LOC6500346|XP_001953013.1|DANA, LOC6500345|XP_001953012.1|DANA, LOC6500344|XP_001953011.1|DANA	LOC117585915|XP_034131570.1|DGUA
OG0000361	LOC26514914|XP_014759557.1|DANA	LOC117587583|XP_034134310.1|DGUA
OG0000361	LOC6497047|XP_001962856.2|DANA	LOC117584394|XP_034129142.1|DGUA
OG0000362	LOC6506058|XP_001966647.1|DANA	LOC117590639|XP_034139360.1|DGUA
OG0000362	LOC6506082|XP_032310014.1|DANA	LOC117589419|XP_034137241.1|DGUA
OG0000363	LOC6500480|XP_032305702.1|DANA	LOC117585606|XP_034131044.1|DGUA
OG0000363	LOC6507034|XP_014765041.1|DANA	LOC117587211|XP_034133651.1|DGUA
OG0000364	LOC6507567|XP_032310333.1|DANA	LOC117589304|XP_034136988.1|DGUA
OG0000364	LOC6507563|XP_014765322.1|DANA	LOC117589315|XP_034137005.1|DGUA
OG0000365	LOC6495053|XP_001959163.2|DANA	LOC117587449|XP_034134046.1|DGUA
OG0000365	LOC6496879|XP_032310923.1|DANA	LOC117584529|XP_034129369.1|DGUA
OG0000366	LOC6505019|XP_001965618.2|DANA	LOC117588643|XP_034135967.1|DGUA
OG0000366	LOC6499571|XP_032312126.1|DANA	LOC117591203|XP_034140233.1|DGUA
OG0000367	LOC6493449|XP_001957774.1|DANA	LOC117580391|XP_034122822.1|DGUA
OG0000367	LOC6495191|XP_032306270.1|DANA	LOC117585001|XP_034130133.1|DGUA
OG0000368	LOC6507163|XP_014765085.1|DANA	LOC117579744|XP_034121652.1|DGUA
OG0000368	LOC6507162|XP_001956562.2|DANA	LOC117579898|XP_034121926.1|DGUA
OG0000370	LOC6493663|XP_001958180.1|DANA	LOC117579789|XP_034121741.1|DGUA
OG0000370	LOC6493664|XP_032309484.1|DANA	LOC117580504|XP_034122982.1|DGUA
OG0000371	LOC6502314|XP_001966221.1|DANA	LOC117590871|XP_034139785.1|DGUA
OG0000371	LOC6495386|XP_001958718.1|DANA	LOC117591872|XP_034141137.1|DGUA
OG0000371	LOC6501350|XP_001955047.1|DANA	LOC117583160|XP_034127246.1|DGUA
OG0000372	LOC6504631|XP_001966499.2|DANA	LOC117587535|XP_034134230.1|DGUA
OG0000373	LOC26513875|XP_014763950.1|DANA, LOC26513800|XP_014763938.1|DANA	LOC117583672|XP_034128031.1|DGUA, LOC117584178|XP_034128839.1|DGUA
OG0000373	LOC6502522|XP_001960044.2|DANA	LOC117592378|XP_034141972.1|DGUA
OG0000374	LOC6493625|XP_001958122.1|DANA	LOC117591389|XP_034140525.1|DGUA, LOC117591380|XP_034140515.1|DGUA, LOC117580205|XP_034122490.1|DGUA
OG0000375	LOC6507774|XP_001956325.1|DANA, LOC26514947|XP_014765685.1|DANA, LOC26514843|XP_014765672.2|DANA, LOC6507776|XP_001956327.3|DANA, LOC26514172|XP_014765584.2|DANA, LOC6507773|XP_001956324.1|DANA, LOC6507772|XP_001956323.2|DANA	LOC117580033|XP_034122152.1|DGUA, LOC117580032|XP_034122151.1|DGUA
OG0000376	LOC6503975|XP_014761129.1|DANA	LOC117581153|XP_034123977.1|DGUA
OG0000376	LOC6503974|XP_001963938.1|DANA	LOC117581154|XP_034123978.1|DGUA
OG0000377	LOC6502136|XP_014759947.2|DANA	LOC117581335|XP_034124345.1|DGUA
OG0000377	LOC26515198|XP_014767402.1|DANA, LOC6500908|XP_032305811.1|DANA, LOC6500907|XP_032305808.1|DANA	LOC117589484|XP_034137337.1|DGUA
OG0000378	LOC6494537|XP_001960150.1|DANA	LOC117578771|XP_034120367.1|DGUA
OG0000378	LOC6504091|XP_001964157.1|DANA	LOC117581454|XP_034124558.1|DGUA
OG0000379	LOC6496041|XP_032307224.1|DANA	LOC117590599|XP_034139263.1|DGUA
OG0000379	LOC6496040|XP_001960101.1|DANA	LOC117590593|XP_034139248.1|DGUA
OG0000379	LOC6496042|XP_032307223.1|DANA	LOC117592077|XP_034141480.1|DGUA
OG0000380	LOC6496541|XP_001961105.1|DANA	LOC117588729|XP_034136094.1|DGUA
OG0000380	LOC6493769|XP_032310018.1|DANA	LOC117587340|XP_034133871.1|DGUA
OG0000381	LOC6497728|XP_001961474.1|DANA	LOC117584096|XP_034128734.1|DGUA
OG0000381	LOC6498499|XP_001962953.1|DANA	LOC117588047|XP_034134990.1|DGUA
OG0000382	LOC6503226|XP_001953458.2|DANA, LOC6493859|XP_001958574.2|DANA	LOC117579664|XP_034121538.1|DGUA
OG0000383	LOC6498091|XP_001962064.1|DANA	LOC117582491|XP_034126154.1|DGUA
OG0000383	LOC6497366|XP_001962237.1|DANA	LOC117584704|XP_034129636.1|DGUA
OG0000384	LOC6495243|XP_001958778.1|DANA	LOC117591460|XP_034140632.1|DGUA
OG0000384	LOC6495409|XP_001958777.3|DANA	LOC117592253|XP_034141783.1|DGUA
OG0000385	LOC6503788|XP_014761080.2|DANA	LOC117580992|XP_034123682.1|DGUA
OG0000385	LOC6503865|XP_014761102.1|DANA	LOC117580646|XP_034123135.1|DGUA
OG0000386	LOC6507350|XP_001956196.1|DANA, LOC6507351|XP_001956195.3|DANA	LOC117579063|XP_034120658.1|DGUA
OG0000386	LOC6505996|XP_001964751.1|DANA	LOC117585847|XP_034131482.1|DGUA
OG0000387	LOC6502452|XP_001962084.1|DANA, LOC6498103|XP_001962085.1|DANA, LOC26514007|XP_014762286.1|DANA	LOC117582237|XP_034125738.1|DGUA
OG0000388	LOC6507560|XP_001955916.1|DANA, LOC6507561|XP_001955917.1|DANA	LOC117589183|XP_034136797.1|DGUA
OG0000388	LOC6507559|XP_001955915.2|DANA	LOC117589184|XP_034136798.1|DGUA
OG0000389	LOC26514902|XP_014765680.1|DANA	LOC117585214|XP_034130492.1|DGUA
OG0000389	LOC6506223|XP_032310019.1|DANA	LOC117586933|XP_034133187.1|DGUA
OG0000390	LOC6496874|XP_001963231.1|DANA	LOC117584275|XP_034128983.1|DGUA
OG0000391	LOC6493998|XP_001961167.1|DANA	LOC117592263|XP_034141812.1|DGUA
OG0000391	LOC6496570|XP_001961175.3|DANA	LOC117592266|XP_034141815.1|DGUA
OG0000392	LOC6497218|XP_001962535.1|DANA	LOC117584428|XP_034129216.1|DGUA
OG0000392	LOC6497216|XP_001962539.2|DANA	LOC117584490|XP_034129306.1|DGUA
OG0000393	LOC6497902|XP_001961686.1|DANA	LOC117582550|XP_034126253.1|DGUA
OG0000393	LOC6497901|XP_001961685.2|DANA	LOC117582552|XP_034126268.1|DGUA
OG0000394	LOC6503008|XP_001963421.1|DANA	LOC117591019|XP_034139997.1|DGUA
OG0000394	LOC116655344|XP_032308997.1|DANA	LOC117591020|XP_034139998.1|DGUA
OG0000395	LOC6507929|XP_032310451.1|DANA	LOC117587497|XP_034134160.1|DGUA
OG0000395	LOC6507128|XP_001956622.2|DANA	LOC117587499|XP_034134161.1|DGUA
OG0000395	LOC26514568|XP_014765642.1|DANA	LOC117587503|XP_034134166.1|DGUA
OG0000396	LOC6497410|XP_001962142.1|DANA, LOC6497411|XP_001962141.1|DANA	LOC117582103|XP_034125559.1|DGUA
OG0000397	LOC6502527|XP_001959878.1|DANA, LOC6494679|XP_001959879.2|DANA, LOC6494678|XP_001959880.3|DANA, LOC26514021|XP_014763967.1|DANA	LOC117592218|XP_034141736.1|DGUA, LOC117592216|XP_034141733.1|DGUA, LOC117592217|XP_034141734.1|DGUA
OG0000398	LOC6496375|XP_001960787.1|DANA	LOC117592162|XP_034141625.1|DGUA
OG0000399	LOC6501331|XP_001955006.1|DANA	LOC117583324|XP_034127473.1|DGUA
OG0000399	LOC6494181|XP_001960818.1|DANA	LOC117583297|XP_034127429.1|DGUA
OG0000400	LOC6505013|XP_001965629.2|DANA	LOC117581562|XP_034124786.1|DGUA
OG0000400	LOC6505252|XP_032307878.1|DANA	LOC117581561|XP_034124783.1|DGUA
OG0000401	LOC6493959|XP_001961248.1|DANA, LOC6498801|XP_001967285.1|DANA	LOC117590320|XP_034138700.1|DGUA
OG0000402	LOC6505085|XP_001965498.1|DANA	LOC117588320|XP_034135408.1|DGUA
OG0000403	LOC6501437|XP_001955253.1|DANA	LOC117583008|XP_034127050.1|DGUA
OG0000403	LOC6495907|XP_001959834.1|DANA	LOC117591984|XP_034141317.1|DGUA
OG0000404	LOC6498986|XP_001955557.2|DANA	LOC117583393|XP_034127568.1|DGUA
OG0000405	LOC26513753|XP_032308711.1|DANA, LOC6507968|XP_032308709.1|DANA	LOC117580656|XP_034123150.1|DGUA
OG0000405	LOC6500628|XP_001953598.1|DANA	LOC117585690|XP_034131196.1|DGUA
OG0000406	LOC6492978|XP_001956781.1|DANA	LOC117587215|XP_034133660.1|DGUA
OG0000406	LOC6495273|XP_001958726.1|DANA	LOC117591878|XP_034141146.1|DGUA
OG0000407	LOC6493797|XP_001958454.1|DANA	LOC117587174|XP_034133582.1|DGUA, LOC117587271|XP_034133742.1|DGUA
OG0000407	LOC6506151|XP_001958455.1|DANA	LOC117587269|XP_034133736.1|DGUA
OG0000408	LOC6500367|XP_001953063.1|DANA	LOC117589627|XP_034137606.1|DGUA
OG0000408	LOC6497142|XP_001962672.1|DANA	LOC117587670|XP_034134453.1|DGUA
OG0000409	LOC6494639|XP_001959966.1|DANA	LOC117580082|XP_034122227.1|DGUA
OG0000409	LOC6495556|XP_032306640.1|DANA	LOC117583737|XP_034128148.1|DGUA
OG0000410	LOC6497908|XP_014761882.1|DANA, LOC26515466|XP_014762436.1|DANA, LOC116654456|XP_014761881.1|DANA, LOC6497907|XP_001961693.2|DANA, LOC26513858|XP_014762267.1|DANA, LOC6497906|XP_001961692.2|DANA	LOC117582205|XP_034125703.1|DGUA, LOC117582196|XP_034125692.1|DGUA
OG0000411	LOC6499636|XP_001954249.1|DANA	LOC117585946|XP_034131611.1|DGUA
OG0000411	LOC6505372|XP_001964864.1|DANA, LOC26514523|XP_032311526.1|DANA	LOC117587674|XP_034134457.1|DGUA
OG0000412	LOC6495523|XP_014763347.1|DANA	LOC117578786|XP_034120388.1|DGUA
OG0000412	LOC6507237|XP_001956415.1|DANA	LOC117580417|XP_034122857.1|DGUA
OG0000413	LOC6499130|XP_001955244.1|DANA	LOC117585410|XP_034130773.1|DGUA
OG0000413	LOC6500497|XP_001953345.1|DANA	LOC117586417|XP_034132345.1|DGUA
OG0000414	LOC6496661|XP_001961352.1|DANA	LOC117588524|XP_034135774.1|DGUA
OG0000415	LOC6496107|XP_032305930.1|DANA	LOC117578642|XP_034120140.1|DGUA
OG0000415	LOC6494486|XP_032306432.1|DANA	LOC117578641|XP_034120139.1|DGUA
OG0000416	LOC6503504|XP_001964253.2|DANA	LOC117590565|XP_034139197.1|DGUA
OG0000416	LOC6505162|XP_032307896.1|DANA	LOC117588631|XP_034135951.1|DGUA
OG0000417	LOC6499784|XP_001953923.1|DANA	LOC117583643|XP_034127984.1|DGUA
OG0000417	LOC6505963|XP_001964692.1|DANA	LOC117583326|XP_034127477.1|DGUA
OG0000418	LOC6504850|XP_001966449.2|DANA, LOC26515582|XP_032309075.1|DANA	LOC117588309|XP_034135388.1|DGUA
OG0000418	LOC6505070|XP_014760277.1|DANA	LOC117581104|XP_034123886.1|DGUA
OG0000419	LOC6495876|XP_032307229.1|DANA	LOC117588049|XP_034134996.1|DGUA
OG0000419	LOC6504589|XP_001966572.2|DANA	LOC117580908|XP_034123560.1|DGUA
OG0000421	LOC6497810|XP_032307375.1|DANA	LOC117591541|XP_034140726.1|DGUA
OG0000421	LOC6498672|XP_032310887.1|DANA	LOC117582420|XP_034126017.1|DGUA
OG0000422	LOC26514500|XP_032305633.1|DANA	LOC117590138|XP_034138401.1|DGUA
OG0000423	LOC6494830|XP_001959584.1|DANA	LOC117581794|XP_034125122.1|DGUA
OG0000423	LOC6494829|XP_001959585.1|DANA	LOC117585308|XP_034130631.1|DGUA
OG0000424	LOC6494358|XP_032306089.1|DANA, LOC6494357|XP_001960477.1|DANA	LOC117586969|XP_034133238.1|DGUA
OG0000424	LOC6494356|XP_001960478.1|DANA	LOC117586813|XP_034132982.1|DGUA
OG0000425	LOC6494272|XP_032307001.1|DANA	LOC117592223|XP_034141748.1|DGUA
OG0000425	LOC6495521|XP_001959028.1|DANA	LOC117578576|XP_034120050.1|DGUA
OG0000426	LOC6494982|XP_001959284.1|DANA, LOC6495641|XP_001959286.1|DANA, LOC6494980|XP_001959287.1|DANA	LOC117592470|XP_034142197.1|DGUA
OG0000428	LOC6493067|XP_001956982.2|DANA, LOC6493068|XP_001956983.2|DANA	LOC117580043|XP_034122170.1|DGUA, LOC117580042|XP_034122169.1|DGUA
OG0000428	LOC6493069|XP_001956984.2|DANA	LOC117580041|XP_034122168.1|DGUA
OG0000429	LOC6495255|XP_001958750.2|DANA	LOC117592500|XP_034142237.1|DGUA
OG0000430	LOC6499552|XP_001954397.1|DANA	LOC117585041|XP_034130187.1|DGUA, LOC117585039|XP_034130186.1|DGUA
OG0000433	LOC6502281|XP_032309398.1|DANA	LOC117580680|XP_034123190.1|DGUA
OG0000433	LOC6493304|XP_001957489.1|DANA	LOC117580302|XP_034122681.1|DGUA
OG0000434	LOC6499093|XP_001955315.1|DANA	LOC117583335|XP_034127487.1|DGUA
OG0000434	LOC6496672|XP_001961373.1|DANA	LOC117578429|XP_034119782.1|DGUA
OG0000435	LOC6501924|XP_001966700.1|DANA	LOC117580904|XP_034123556.1|DGUA
OG0000437	LOC6496925|XP_001963127.1|DANA	LOC117584397|XP_034129145.1|DGUA
OG0000437	LOC6498627|XP_001963183.1|DANA	LOC117584788|XP_034129791.1|DGUA
OG0000438	LOC6501588|XP_001955531.1|DANA	LOC117582859|XP_034126820.1|DGUA
OG0000439	LOC6498354|XP_001962613.2|DANA	LOC117584363|XP_034129092.1|DGUA
OG0000439	LOC6507831|XP_032310341.1|DANA	LOC117579927|XP_034121963.1|DGUA
OG0000440	LOC6495862|XP_001959733.1|DANA	LOC117592319|XP_034141888.1|DGUA
OG0000440	LOC6496519|XP_001961058.1|DANA	LOC117583369|XP_034127577.1|DGUA
OG0000441	LOC6494958|XP_001959327.1|DANA	LOC117583830|XP_034128315.1|DGUA
OG0000441	LOC6494957|XP_001959328.1|DANA	LOC117582339|XP_034125885.1|DGUA
OG0000443	LOC6506709|XP_001957385.2|DANA	LOC117588908|XP_034136355.1|DGUA
OG0000443	LOC6506710|XP_001957384.1|DANA	LOC117588907|XP_034136354.1|DGUA
OG0000444	LOC6497189|XP_032307413.1|DANA	LOC117584452|XP_034129260.1|DGUA
OG0000444	LOC6497188|XP_001962593.1|DANA	LOC117584451|XP_034129259.1|DGUA
OG0000446	LOC116655037|XP_032307859.1|DANA	LOC117588434|XP_034135606.1|DGUA
OG0000446	LOC6493829|XP_032309913.1|DANA	LOC117586360|XP_034132274.1|DGUA
OG0000447	LOC6507457|XP_001955973.1|DANA	LOC117587106|XP_034133491.1|DGUA
OG0000448	LOC6499394|XP_001954723.2|DANA	LOC117583337|XP_034127489.1|DGUA
OG0000448	LOC6499393|XP_001954726.1|DANA	LOC117583429|XP_034127618.1|DGUA
OG0000449	LOC6506534|XP_032310516.1|DANA	LOC117587003|XP_034133298.1|DGUA
OG0000449	LOC6498429|XP_032311122.1|DANA	LOC117588063|XP_034135013.1|DGUA
OG0000450	LOC6504118|XP_032308776.1|DANA	LOC117590849|XP_034139737.1|DGUA
OG0000450	LOC6505006|XP_014760244.1|DANA	LOC117588313|XP_034135395.1|DGUA
OG0000451	LOC6503688|XP_001963920.1|DANA	LOC117588348|XP_034135448.1|DGUA
OG0000451	LOC6503687|XP_014761029.1|DANA	LOC117588347|XP_034135447.1|DGUA
OG0000453	LOC6498900|XP_001955714.1|DANA	LOC117589777|XP_034137865.1|DGUA
OG0000453	LOC6501667|XP_001955715.1|DANA	LOC117589897|XP_034138059.1|DGUA
OG0000454	LOC6501403|XP_001955181.1|DANA	LOC117583444|XP_034127636.1|DGUA
OG0000454	LOC6507597|XP_001955975.1|DANA	LOC117587102|XP_034133484.1|DGUA
OG0000456	LOC6501768|XP_032311712.1|DANA	LOC117590610|XP_034139289.1|DGUA
OG0000456	LOC6498406|XP_014762117.1|DANA	LOC117584021|XP_034128645.1|DGUA
OG0000457	LOC6504751|XP_014760460.1|DANA	LOC117587918|XP_034134794.1|DGUA
OG0000457	LOC6498202|XP_001962286.2|DANA	LOC117587660|XP_034134441.1|DGUA
OG0000458	LOC6497037|XP_032311196.1|DANA	LOC117583989|XP_034128586.1|DGUA
OG0000460	LOC6497540|XP_001961878.1|DANA	LOC117582150|XP_034125625.1|DGUA
OG0000462	LOC6501238|XP_001954829.1|DANA	LOC117586529|XP_034132553.1|DGUA
OG0000462	LOC6502680|XP_032305909.1|DANA	LOC117586530|XP_034132554.1|DGUA
OG0000462	LOC6501237|XP_001954827.1|DANA	LOC117586531|XP_034132555.1|DGUA
OG0000463	LOC6502612|XP_001955435.2|DANA	LOC117583232|XP_034127344.1|DGUA
OG0000463	LOC6502613|XP_001955434.1|DANA	LOC117582976|XP_034126989.1|DGUA
OG0000464	LOC6498461|XP_001962873.2|DANA	LOC117583991|XP_034128607.1|DGUA
OG0000464	LOC6498462|XP_001962874.1|DANA	LOC117583992|XP_034128609.1|DGUA
OG0000464	LOC6498095|XP_001962072.1|DANA	LOC117582409|XP_034125988.1|DGUA
OG0000465	LOC6505690|XP_001964450.2|DANA	LOC117583450|XP_034127641.1|DGUA
OG0000465	LOC6500010|XP_001953413.1|DANA	LOC117582876|XP_034126837.1|DGUA
OG0000466	LOC6505203|XP_032307882.1|DANA	LOC117588394|XP_034135539.1|DGUA
OG0000466	LOC6497681|XP_001961584.1|DANA	LOC117582021|XP_034125437.1|DGUA
OG0000467	LOC6495549|XP_032306820.1|DANA	LOC117578662|XP_034120177.1|DGUA
OG0000467	LOC6495543|XP_001959065.3|DANA	LOC117578438|XP_034119844.1|DGUA
OG0000468	LOC6505630|XP_014760738.1|DANA	LOC117583667|XP_034128025.1|DGUA
OG0000469	LOC6497021|XP_014761478.1|DANA	LOC117582010|XP_034125413.1|DGUA
OG0000469	LOC6497020|XP_001962917.2|DANA	LOC117581678|XP_034124942.1|DGUA
OG0000470	LOC6507796|XP_001956361.1|DANA	LOC117579246|XP_034120924.1|DGUA
OG0000470	LOC6506756|XP_001957301.1|DANA	LOC117579577|XP_034121395.1|DGUA
OG0000471	LOC6507594|XP_001955971.2|DANA	LOC117587105|XP_034133490.1|DGUA
OG0000471	LOC6498315|XP_001962518.1|DANA	LOC117584425|XP_034129211.1|DGUA
OG0000473	LOC6501863|XP_001966780.1|DANA	LOC117590260|XP_034138638.1|DGUA
OG0000473	LOC6504645|XP_032309319.1|DANA	LOC117580963|XP_034123640.1|DGUA
OG0000474	LOC116655111|XP_032308111.1|DANA	LOC117580835|XP_034123464.1|DGUA
OG0000474	LOC6507886|XP_001956527.2|DANA	LOC117580545|XP_034123033.1|DGUA
OG0000475	LOC6501213|XP_001954776.2|DANA	LOC117589841|XP_034137984.1|DGUA
OG0000475	LOC6502679|XP_001954777.1|DANA	LOC117589842|XP_034137988.1|DGUA
OG0000476	LOC6500546|XP_001953429.1|DANA	LOC117583420|XP_034127603.1|DGUA
OG0000476	LOC6500545|XP_014766616.1|DANA	LOC117583418|XP_034127600.1|DGUA
OG0000477	LOC6499763|XP_001953969.1|DANA	LOC117585447|XP_034130815.1|DGUA
OG0000477	LOC6499517|XP_001954454.1|DANA	LOC117585472|XP_034130853.1|DGUA
OG0000478	LOC6499558|XP_001954387.1|DANA	LOC117585296|XP_034130616.1|DGUA
OG0000479	LOC6500556|XP_001953471.1|DANA, LOC6500555|XP_001953470.1|DANA	LOC117582805|XP_034126727.1|DGUA
OG0000480	LOC6496710|XP_001967335.1|DANA	LOC117584642|XP_034129555.1|DGUA
OG0000480	LOC6496711|XP_001967333.2|DANA	LOC117583874|XP_034128414.1|DGUA
OG0000482	LOC6500522|XP_001953387.1|DANA	LOC117586365|XP_034132276.1|DGUA
OG0000482	LOC6500407|XP_001953152.1|DANA	LOC117586692|XP_034132848.1|DGUA
OG0000483	LOC6503440|XP_001967484.1|DANA	LOC117585056|XP_034130206.1|DGUA
OG0000484	LOC6499343|XP_001954825.1|DANA	LOC117586523|XP_034132548.1|DGUA
OG0000484	LOC6499342|XP_001954826.1|DANA	LOC117586525|XP_034132550.1|DGUA
OG0000485	LOC6493686|XP_001958239.2|DANA	LOC117579236|XP_034120907.1|DGUA
OG0000485	LOC6493685|XP_001958238.1|DANA	LOC117590907|XP_034139828.1|DGUA, LOC117579185|XP_034120845.1|DGUA
OG0000486	LOC6494692|XP_014762920.1|DANA	LOC117584159|XP_034128816.1|DGUA
OG0000486	LOC6494694|XP_014762922.1|DANA	LOC117584135|XP_034128783.1|DGUA
OG0000487	LOC26513677|XP_014763926.1|DANA	LOC117583568|XP_034127839.1|DGUA
OG0000487	LOC26514569|XP_014764028.1|DANA	LOC117583546|XP_034127800.1|DGUA
OG0000488	LOC6507467|XP_001965384.1|DANA	LOC117582509|XP_034126195.1|DGUA
OG0000488	LOC6507489|XP_014760615.1|DANA	LOC117582511|XP_034126197.1|DGUA
OG0000489	LOC6500274|XP_001952895.2|DANA	LOC117583800|XP_034128273.1|DGUA
OG0000489	LOC6505017|XP_001965623.1|DANA	LOC117588694|XP_034136033.1|DGUA
OG0000490	LOC6504974|XP_001965706.2|DANA	LOC117588582|XP_034135879.1|DGUA
OG0000490	LOC6504040|XP_014761166.1|DANA	LOC117581241|XP_034124118.1|DGUA
OG0000491	LOC6500176|XP_001953084.2|DANA, LOC6502652|XP_001953083.2|DANA	LOC117589625|XP_034137603.1|DGUA
OG0000491	LOC6494659|XP_001959918.1|DANA	LOC117584745|XP_034129724.1|DGUA
OG0000492	LOC6495926|XP_001959867.1|DANA	LOC117591151|XP_034140157.1|DGUA
OG0000492	LOC6497745|XP_001961436.1|DANA	LOC117584157|XP_034128810.1|DGUA
OG0000493	LOC6501643|XP_001955664.1|DANA, LOC6501644|XP_001955665.1|DANA	LOC117583480|XP_034127680.1|DGUA, LOC117583346|XP_034127503.1|DGUA
OG0000494	LOC6500672|XP_032305458.1|DANA	LOC117585673|XP_034131165.1|DGUA
OG0000494	LOC6498368|XP_001962640.2|DANA	LOC117591542|XP_034140730.1|DGUA
