Orthogroup	DANA.longest_only	DSUB.longest_only
OG0002981	LOC6497172|XP_001962627.1|DANA	LOC117901313|XP_034667914.1|DSUB
OG0002982	LOC6498409|XP_001962744.1|DANA	LOC117900065|XP_034666160.1|DSUB
OG0002984	LOC6507524|XP_014765296.1|DANA	LOC117895011|XP_034658252.1|DSUB
OG0002985	LOC6502483|XP_001966943.2|DANA	LOC117902920|XP_034670385.1|DSUB
OG0002986	LOC6496931|XP_001963110.1|DANA	LOC117902396|XP_034669613.1|DSUB
OG0002987	LOC6501758|XP_032309186.1|DANA	LOC117901181|XP_034667725.1|DSUB
OG0002988	LOC6497692|XP_001961556.1|DANA	LOC117900116|XP_034666232.1|DSUB
OG0002989	LOC6507195|XP_032309930.1|DANA	LOC117893716|XP_034656295.1|DSUB
OG0002990	LOC6498122|XP_001962123.3|DANA	LOC117902682|XP_034670106.1|DSUB
OG0002991	LOC6494333|XP_014762755.1|DANA	LOC117889899|XP_034650301.1|DSUB
OG0002992	LOC6498685|XP_014762244.1|DANA	LOC117902406|XP_034669641.1|DSUB
OG0002993	LOC6501615|XP_001955604.1|DANA	LOC117894966|XP_034658191.1|DSUB
OG0002994	LOC6507198|XP_001965327.1|DANA	LOC117901698|XP_034668451.1|DSUB
OG0002995	LOC6503393|XP_001965323.1|DANA	LOC117901705|XP_034668465.1|DSUB
OG0002996	LOC6505794|XP_001964387.1|DANA	LOC117896759|XP_034661124.1|DSUB
OG0002997	LOC6503500|XP_001964259.1|DANA	LOC117900203|XP_034666405.1|DSUB
OG0002998	LOC6502099|XP_001966216.2|DANA	LOC117903464|XP_034671401.1|DSUB
OG0002999	LOC6493809|XP_001958480.1|DANA	LOC117893777|XP_034656408.1|DSUB
OG0003000	LOC6500113|XP_001953198.1|DANA	LOC117897214|XP_034661814.1|DSUB
OG0003001	LOC6494689|XP_001959854.1|DANA	LOC117891217|XP_034652450.1|DSUB
OG0003002	LOC6493012|XP_001956850.1|DANA	LOC117895243|XP_034658645.1|DSUB
OG0003003	LOC6494756|XP_001959729.1|DANA, LOC6494757|XP_032305982.1|DANA	LOC117892251|XP_034654253.1|DSUB
OG0003004	LOC6504815|XP_001966389.1|DANA	LOC117898953|XP_034664578.1|DSUB
OG0003005	LOC6504173|XP_001964319.1|DANA	LOC117895623|XP_034659270.1|DSUB
OG0003006	LOC6501269|XP_001954888.2|DANA	LOC117896116|XP_034660062.1|DSUB
OG0003007	LOC6501135|XP_001954617.1|DANA	LOC117897424|XP_034662152.1|DSUB
OG0003008	LOC6505891|XP_001964563.1|DANA	LOC117897783|XP_034662723.1|DSUB
OG0003009	LOC6506862|XP_001957103.1|DANA	LOC117895471|XP_034659039.1|DSUB
OG0003010	LOC6495967|XP_032306448.1|DANA	LOC117890684|XP_034651558.1|DSUB
OG0003011	LOC6494755|XP_014762946.1|DANA	LOC117891089|XP_034652160.1|DSUB
OG0003012	LOC6499944|XP_032305768.1|DANA	LOC117898776|XP_034664302.1|DSUB
OG0003013	LOC6504964|XP_001965725.1|DANA	LOC117903797|XP_034672116.1|DSUB
OG0003014	LOC6492918|XP_001966804.1|DANA	LOC117893906|XP_034656588.1|DSUB
OG0003015	LOC6499931|XP_032311935.1|DANA	LOC117901426|XP_034668058.1|DSUB
OG0003016	LOC6506685|XP_014764865.1|DANA	LOC117893152|XP_034655503.1|DSUB
OG0003017	LOC6498886|XP_001955740.1|DANA	LOC117898031|XP_034663060.1|DSUB
OG0003018	LOC6499078|XP_032310762.1|DANA	LOC117899056|XP_034664714.1|DSUB
OG0003019	LOC6506693|XP_014764868.1|DANA	LOC117895663|XP_034659373.1|DSUB
OG0003020	LOC6494664|XP_014760087.1|DANA	LOC117899218|XP_034664982.1|DSUB
OG0003021	LOC6500146|XP_001953131.2|DANA	LOC117897306|XP_034661949.1|DSUB
OG0003022	LOC6493395|XP_032309666.1|DANA	LOC117895059|XP_034658330.1|DSUB
OG0003023	LOC6498745|XP_001967283.2|DANA	LOC117898727|XP_034664240.1|DSUB
OG0003024	LOC6506683|XP_001957420.1|DANA	LOC117893462|XP_034655972.1|DSUB
OG0003025	LOC6501686|XP_001955762.1|DANA	LOC117898014|XP_034663033.1|DSUB
OG0003026	LOC6498875|XP_001955761.1|DANA	LOC117897500|XP_034662281.1|DSUB
OG0003027	LOC6494763|XP_001965965.1|DANA	LOC117898525|XP_034663885.1|DSUB
OG0003028	LOC6506892|XP_032310218.1|DANA	LOC117893240|XP_034655690.1|DSUB
OG0003029	LOC6507669|XP_001956117.1|DANA	LOC117894721|XP_034657799.1|DSUB
OG0003030	LOC6494501|XP_001965915.1|DANA	LOC117898233|XP_034663362.1|DSUB
OG0003031	LOC6498803|XP_032308296.1|DANA	LOC117898781|XP_034664311.1|DSUB
OG0003032	LOC6498030|XP_001961929.1|DANA	LOC117900634|XP_034666954.1|DSUB
OG0003033	LOC6506612|XP_001957545.1|DANA	LOC117895370|XP_034658847.1|DSUB
OG0003034	LOC6499261|XP_001955001.1|DANA	LOC117895977|XP_034659827.1|DSUB
OG0003035	LOC6505884|XP_014760833.1|DANA	LOC117898851|XP_034664419.1|DSUB
OG0003036	LOC6493911|XP_001961342.1|DANA	LOC117891014|XP_034652063.1|DSUB
OG0003037	LOC6506717|XP_001957375.1|DANA	LOC117893145|XP_034655496.1|DSUB
OG0003038	LOC6494170|XP_001960832.1|DANA	LOC117890382|XP_034651073.1|DSUB
OG0003039	LOC6497591|XP_001961753.1|DANA	LOC117901529|XP_034668205.1|DSUB
OG0003040	LOC6507771|XP_001956321.1|DANA	LOC117894212|XP_034657018.1|DSUB
OG0003041	LOC6493100|XP_001957039.1|DANA	LOC117895228|XP_034658616.1|DSUB
OG0003042	LOC6500755|XP_001953855.1|DANA	LOC117895964|XP_034659810.1|DSUB
OG0003043	LOC6501165|XP_001954676.1|DANA	LOC117896590|XP_034660906.1|DSUB
OG0003044	LOC6495220|XP_001958817.2|DANA	LOC117892405|XP_034654522.1|DSUB
OG0003045	LOC6500998|XP_001954324.2|DANA	LOC117898752|XP_034664265.1|DSUB
OG0003046	LOC6498957|XP_001955609.2|DANA	LOC117899798|XP_034665971.1|DSUB
OG0003047	LOC6501616|XP_001955608.1|DANA	LOC117899801|XP_034665977.1|DSUB
OG0003048	LOC6496356|XP_001960755.2|DANA	LOC117891910|XP_034653623.1|DSUB
OG0003049	LOC6499903|XP_001953668.1|DANA	LOC117899673|XP_034665752.1|DSUB
OG0003050	LOC6499557|XP_001954388.1|DANA	LOC117897274|XP_034661893.1|DSUB
OG0003051	LOC6506905|XP_001957026.1|DANA	LOC117894052|XP_034656796.1|DSUB
OG0003052	LOC6501132|XP_032312080.1|DANA	LOC117897420|XP_034662145.1|DSUB
OG0003053	LOC6499655|XP_001954208.2|DANA, LOC6499656|XP_014766173.1|DANA	LOC117897911|XP_034662880.1|DSUB
OG0003054	LOC6500954|XP_032305862.1|DANA	LOC117897105|XP_034661641.1|DSUB
OG0003055	LOC6501521|XP_032311098.1|DANA	LOC117899064|XP_034664721.1|DSUB
OG0003056	LOC6505026|XP_001965609.2|DANA	LOC117893176|XP_034655555.1|DSUB
OG0003057	LOC6495751|XP_014763483.1|DANA	LOC117891344|XP_034652658.1|DSUB
OG0003058	LOC6496281|XP_001960599.2|DANA	LOC117890267|XP_034650917.1|DSUB
OG0003059	LOC6503195|XP_001963620.2|DANA	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB
OG0003060	LOC6495713|XP_001959422.1|DANA	LOC117890372|XP_034651059.1|DSUB
OG0003061	LOC6504455|XP_001966952.1|DANA	LOC117903838|XP_034672182.1|DSUB
OG0003062	LOC6501088|XP_001954531.1|DANA	LOC117896197|XP_034660184.1|DSUB
OG0003063	LOC6493576|XP_014764447.1|DANA	LOC117893129|XP_034655468.1|DSUB
OG0003064	LOC6500717|XP_001953784.1|DANA	LOC117898604|XP_034664045.1|DSUB
OG0003065	LOC26514280|XP_014760148.1|DANA	LOC117900077|XP_034666172.1|DSUB
OG0003066	LOC6499692|XP_001954131.1|DANA	LOC117899286|XP_034665086.1|DSUB
OG0003067	LOC6501148|XP_001954642.1|DANA	LOC117899420|XP_034665301.1|DSUB
OG0003068	LOC6499416|XP_001954681.1|DANA	LOC117896864|XP_034661284.1|DSUB
OG0003069	LOC6496082|XP_001960182.2|DANA	LOC117891736|XP_034653221.1|DSUB
OG0003070	LOC6505384|XP_001964872.2|DANA	LOC117901167|XP_034667710.1|DSUB
OG0003071	LOC6493412|XP_001957696.1|DANA	LOC117893497|XP_034656023.1|DSUB
OG0003072	LOC6499337|XP_001954843.1|DANA	LOC117898764|XP_034664285.1|DSUB
OG0003073	LOC6501247|XP_014766966.1|DANA	LOC117898767|XP_034664290.1|DSUB
OG0003074	LOC6497212|XP_001962548.2|DANA	LOC117900945|XP_034667405.1|DSUB
OG0003075	LOC6503265|XP_001965839.2|DANA	LOC117899638|XP_034665687.1|DSUB
OG0003076	LOC6507817|XP_001956407.1|DANA	LOC117893505|XP_034656034.1|DSUB
OG0003077	LOC6501026|XP_032305858.1|DANA	LOC117898571|XP_034663949.1|DSUB
OG0003078	LOC6501073|XP_014766882.1|DANA	LOC117898036|XP_034663083.1|DSUB
OG0003079	LOC6503451|XP_014759156.1|DANA	LOC117896837|XP_034661245.1|DSUB
OG0003080	LOC6501323|XP_001954994.1|DANA	LOC117897342|XP_034662007.1|DSUB
OG0003081	LOC6501608|XP_001955582.2|DANA	LOC117899780|XP_034665943.1|DSUB
OG0003082	LOC6505802|XP_001964402.1|DANA	LOC117898342|XP_034663563.1|DSUB
OG0003083	LOC6499585|XP_032308298.1|DANA	LOC117897847|XP_034662804.1|DSUB
OG0003084	LOC6500109|XP_032309083.1|DANA	LOC117897393|XP_034662095.1|DSUB
OG0003085	LOC6500438|XP_001953215.1|DANA	LOC117896447|XP_034660667.1|DSUB
OG0003086	LOC6505807|XP_032305574.1|DANA	LOC117898834|XP_034664393.1|DSUB
OG0003087	LOC6493267|XP_001957401.2|DANA, LOC116655923|XP_032310835.1|DANA	LOC117895716|XP_034659460.1|DSUB
OG0003088	LOC6498877|XP_001955759.1|DANA	LOC117898718|XP_034664226.1|DSUB
OG0003089	LOC6494426|XP_001965922.1|DANA	LOC117899549|XP_034665527.1|DSUB
OG0003090	LOC6501181|XP_001954708.1|DANA, LOC6505537|XP_001964738.2|DANA	LOC117896017|XP_034659915.1|DSUB
OG0003091	LOC6499534|XP_001954422.1|DANA	LOC117897608|XP_034662462.1|DSUB
OG0003092	LOC6505712|XP_001964412.1|DANA	LOC117896453|XP_034660674.1|DSUB
OG0003093	LOC6494893|XP_001959477.1|DANA	LOC117890719|XP_034651651.1|DSUB
OG0003094	LOC6504595|XP_014759744.1|DANA	LOC117897966|XP_034662969.1|DSUB
OG0003095	LOC6504424|XP_032308113.1|DANA	LOC117896030|XP_034659933.1|DSUB
OG0003096	LOC6496301|XP_001960648.1|DANA	LOC117891661|XP_034653108.1|DSUB
OG0003097	LOC26514236|XP_014760914.1|DANA	LOC117896975|XP_034661420.1|DSUB
OG0003098	LOC6504603|XP_001966545.1|DANA	LOC117900507|XP_034666795.1|DSUB
OG0003099	LOC6501266|XP_001954879.1|DANA	LOC117896109|XP_034660055.1|DSUB
OG0003100	LOC6504853|XP_014759831.1|DANA	LOC117897317|XP_034661971.1|DSUB
OG0003101	LOC6494783|XP_014760099.1|DANA	LOC117898510|XP_034663854.1|DSUB
OG0003102	LOC6505708|XP_032305567.1|DANA	LOC117897128|XP_034661672.1|DSUB
OG0003103	LOC6499653|XP_001954210.1|DANA	LOC117898341|XP_034663562.1|DSUB
OG0003104	LOC6493650|XP_014764480.1|DANA	LOC117894177|XP_034656973.1|DSUB
OG0003105	LOC6504880|XP_001966521.1|DANA	LOC117900434|XP_034666698.1|DSUB
OG0003106	LOC6496321|XP_032306945.1|DANA	LOC117889727|XP_034650040.1|DSUB
OG0003107	LOC6502198|XP_001966049.1|DANA	LOC117903806|XP_034672131.1|DSUB
OG0003108	LOC6495813|XP_001959637.1|DANA	LOC117890998|XP_034652037.1|DSUB
OG0003109	LOC6503665|XP_001963972.1|DANA	LOC117896259|XP_034660344.1|DSUB
OG0003110	LOC6496096|XP_001960218.3|DANA	LOC117892085|XP_034653966.1|DSUB
OG0003111	LOC6503671|XP_001963958.1|DANA	LOC117898649|XP_034664114.1|DSUB
OG0003112	LOC6499321|XP_001954876.1|DANA	LOC117896106|XP_034660050.1|DSUB
OG0003114	LOC6494033|XP_001961109.2|DANA	LOC117890529|XP_034651338.1|DSUB
OG0003115	LOC6496080|XP_001960178.1|DANA	LOC117891741|XP_034653227.1|DSUB
OG0003116	LOC6494467|XP_032306458.1|DANA	LOC117890968|XP_034651998.1|DSUB
OG0003117	LOC6493703|XP_001958268.1|DANA	LOC117895313|XP_034658765.1|DSUB
OG0003118	LOC6507159|XP_001956569.1|DANA	LOC117895477|XP_034659045.1|DSUB
OG0003119	LOC6507160|XP_001956567.1|DANA	LOC117895479|XP_034659049.1|DSUB
OG0003120	LOC6495656|XP_032305967.1|DANA	LOC117892170|XP_034654130.1|DSUB
OG0003121	LOC6502998|XP_001963441.1|DANA	LOC117900879|XP_034667301.1|DSUB
OG0003122	LOC6495519|XP_001959026.2|DANA	LOC117890273|XP_034650923.1|DSUB
OG0003123	LOC6506689|XP_001957411.1|DANA	LOC117894062|XP_034656806.1|DSUB
OG0003124	LOC6494493|XP_001960226.1|DANA	LOC117889996|XP_034650473.1|DSUB
OG0003125	LOC6507227|XP_014765103.1|DANA	LOC117895838|XP_034659670.1|DSUB
OG0003126	LOC6495312|XP_014763240.1|DANA	LOC117891932|XP_034653658.1|DSUB
OG0003127	LOC6495354|XP_001958647.1|DANA	LOC117891937|XP_034653671.1|DSUB
OG0003128	LOC6493086|XP_001957014.2|DANA	LOC117894812|XP_034657939.1|DSUB
OG0003129	LOC6495035|XP_001959198.1|DANA	LOC117891564|XP_034652974.1|DSUB
OG0003130	LOC6496222|XP_001960475.2|DANA	LOC117890931|XP_034651957.1|DSUB
OG0003131	LOC6496432|XP_001960904.1|DANA	LOC117892244|XP_034654247.1|DSUB
OG0003132	LOC6498950|XP_001955620.1|DANA	LOC117897932|XP_034662913.1|DSUB
OG0003133	LOC6494237|XP_001960685.1|DANA	LOC117889738|XP_034650053.1|DSUB
OG0003134	LOC6496179|XP_001960382.1|DANA	LOC117890460|XP_034651197.1|DSUB
OG0003135	LOC6506778|XP_001957261.1|DANA	LOC117894239|XP_034657051.1|DSUB
OG0003136	LOC6507952|XP_001958043.1|DANA	LOC117894813|XP_034657940.1|DSUB
OG0003137	LOC6495250|XP_001958758.1|DANA	LOC117891395|XP_034652728.1|DSUB
OG0003138	LOC6496318|XP_001960688.1|DANA	LOC117891156|XP_034652305.1|DSUB
OG0003139	LOC6507798|XP_001956363.1|DANA	LOC117895764|XP_034659529.1|DSUB
OG0003140	LOC6494602|XP_001960027.1|DANA	LOC117890578|XP_034651406.1|DSUB
OG0003141	LOC6494930|XP_032306900.1|DANA	LOC117890407|XP_034651109.1|DSUB
OG0003142	LOC6494891|XP_032307253.1|DANA	LOC117891250|XP_034652490.1|DSUB
OG0003143	LOC6493092|XP_001957025.2|DANA	LOC117894053|XP_034656797.1|DSUB
OG0003144	LOC6494581|XP_032306400.1|DANA	LOC117892655|XP_034654913.1|DSUB
OG0003145	LOC6495085|XP_032306641.1|DANA	LOC117891922|XP_034653637.1|DSUB
OG0003146	LOC6495951|XP_014763559.1|DANA	LOC117892527|XP_034654716.1|DSUB
OG0003147	LOC6507251|XP_001956381.1|DANA	LOC117893048|XP_034655316.1|DSUB
OG0003148	LOC6506781|XP_001957252.2|DANA	LOC117894691|XP_034657760.1|DSUB
OG0003149	LOC26514483|XP_014759887.1|DANA	LOC117894380|XP_034657279.1|DSUB
OG0003150	LOC6496303|XP_032307220.1|DANA	LOC117891743|XP_034653229.1|DSUB
OG0003151	LOC6502448|XP_001961814.2|DANA	LOC117899960|XP_034666006.1|DSUB
OG0003152	LOC6494520|XP_001960185.1|DANA	LOC117891333|XP_034652644.1|DSUB
OG0003153	LOC6495475|XP_001958928.1|DANA	LOC117891503|XP_034652884.1|DSUB
OG0003154	LOC6501320|XP_032307383.1|DANA	LOC117898973|XP_034664605.1|DSUB
OG0003155	LOC6495524|XP_001959033.1|DANA	LOC117891977|XP_034653743.1|DSUB
OG0003156	LOC6496400|XP_001960834.2|DANA	LOC117890889|XP_034651873.1|DSUB
OG0003157	LOC6503308|XP_001967588.1|DANA	LOC117901657|XP_034668387.1|DSUB
OG0003158	LOC6496000|XP_001960012.1|DANA	LOC117891293|XP_034652589.1|DSUB
OG0003159	LOC6494519|XP_001960188.2|DANA	LOC117890636|XP_034651474.1|DSUB
OG0003160	LOC6494517|XP_014762818.1|DANA	LOC117890112|XP_034650672.1|DSUB
OG0003161	LOC6493948|XP_001961265.1|DANA	LOC117890008|XP_034650496.1|DSUB
OG0003162	LOC6495221|XP_001958816.1|DANA	LOC117892406|XP_034654524.1|DSUB
OG0003163	LOC6507087|XP_001956693.2|DANA	LOC117895150|XP_034658478.1|DSUB
OG0003164	LOC6496656|XP_001961343.1|DANA	LOC117891370|XP_034652698.1|DSUB
OG0003165	LOC6496274|XP_014763720.1|DANA	LOC117892116|XP_034654025.1|DSUB
OG0003166	LOC6496121|XP_032306473.1|DANA	LOC117891124|XP_034652220.1|DSUB
OG0003167	LOC6494439|XP_001960312.1|DANA	LOC117892155|XP_034654099.1|DSUB
OG0003168	LOC6501205|XP_001954761.2|DANA	LOC117896227|XP_034660254.1|DSUB
OG0003169	LOC6498158|XP_001962203.1|DANA	LOC117901812|XP_034668617.1|DSUB
OG0003170	LOC6494294|XP_001960583.1|DANA	LOC117892114|XP_034654021.1|DSUB
OG0003171	LOC6494462|XP_001960283.1|DANA	LOC117890153|XP_034650734.1|DSUB
OG0003172	LOC6500619|XP_032305767.1|DANA	LOC117898775|XP_034664299.1|DSUB
OG0003173	LOC6503396|XP_001967511.1|DANA	LOC117897642|XP_034662509.1|DSUB
OG0003174	LOC6499332|XP_014766012.1|DANA	LOC117896489|XP_034660720.1|DSUB
OG0003175	LOC6495608|XP_001959193.1|DANA	LOC117891578|XP_034652993.1|DSUB
OG0003176	LOC6498112|XP_001962102.1|DANA	LOC117900052|XP_034666139.1|DSUB
OG0003177	LOC6494489|XP_001960234.1|DANA	LOC117890148|XP_034650728.1|DSUB
OG0003178	LOC6496100|XP_001960228.1|DANA	LOC117889990|XP_034650465.1|DSUB
OG0003179	LOC6494491|XP_001960232.1|DANA	LOC117890144|XP_034650724.1|DSUB
OG0003180	LOC6496245|XP_001960532.1|DANA	LOC117892193|XP_034654175.1|DSUB
OG0003181	LOC6494885|XP_001959491.1|DANA	LOC117891348|XP_034652669.1|DSUB
OG0003182	LOC6495520|XP_001959027.1|DANA	LOC117890271|XP_034650921.1|DSUB
OG0003183	LOC6494044|XP_032306251.1|DANA	LOC117890832|XP_034651805.1|DSUB
OG0003184	LOC6507909|XP_001956581.1|DANA	LOC117894603|XP_034657645.1|DSUB
OG0003185	LOC6494807|XP_001959622.1|DANA	LOC117891794|XP_034653357.1|DSUB
OG0003186	LOC6494195|XP_001960776.1|DANA	LOC117891640|XP_034653076.1|DSUB
OG0003187	LOC6503939|XP_001965218.1|DANA	LOC117902082|XP_034669066.1|DSUB
OG0003188	LOC6499298|XP_001954918.3|DANA	LOC117897354|XP_034662025.1|DSUB
OG0003189	LOC6493219|XP_001957289.1|DANA	LOC117895211|XP_034658593.1|DSUB
OG0003190	LOC6496090|XP_001960202.1|DANA	LOC117891874|XP_034653531.1|DSUB
OG0003191	LOC6507318|XP_001956256.1|DANA	LOC117895195|XP_034658567.1|DSUB
OG0003192	LOC6507223|XP_014765098.2|DANA	LOC117894871|XP_034658026.1|DSUB
OG0003193	LOC6497960|XP_001961800.1|DANA	LOC117900102|XP_034666213.1|DSUB
OG0003194	LOC6507806|XP_001956386.2|DANA	LOC117894163|XP_034656955.1|DSUB
OG0003195	LOC6501208|XP_001954766.1|DANA	LOC117898276|XP_034663422.1|DSUB
OG0003196	LOC6493707|XP_001958278.1|DANA	LOC117894406|XP_034657309.1|DSUB
OG0003197	LOC6507247|XP_014765117.1|DANA	LOC117895080|XP_034658361.1|DSUB
OG0003198	LOC6497281|XP_001962396.2|DANA	LOC117902600|XP_034670001.1|DSUB
OG0003199	LOC6507666|XP_032310252.1|DANA	LOC117894718|XP_034657793.1|DSUB
OG0003200	LOC6496660|XP_001961351.1|DANA	LOC117890472|XP_034651224.1|DSUB
OG0003201	LOC6495752|XP_032307108.1|DANA	LOC117891763|XP_034653277.1|DSUB
OG0003202	LOC6506598|XP_001957573.1|DANA	LOC117895294|XP_034658739.1|DSUB
OG0003203	LOC6495481|XP_032306065.1|DANA	LOC117890051|XP_034650562.1|DSUB
OG0003204	LOC6500594|XP_014766641.1|DANA	LOC117899087|XP_034664754.1|DSUB
OG0003205	LOC6494918|XP_001959423.1|DANA	LOC117890369|XP_034651055.1|DSUB
OG0003206	LOC6494683|XP_001959865.1|DANA	LOC117891432|XP_034652795.1|DSUB
OG0003207	LOC6505931|XP_001964638.1|DANA	LOC117896288|XP_034660393.1|DSUB
OG0003208	LOC6507301|XP_001956287.1|DANA	LOC117894109|XP_034656878.1|DSUB
OG0003209	LOC6493946|XP_001961268.1|DANA	LOC117891222|XP_034652458.1|DSUB
OG0003210	LOC6500339|XP_001953004.1|DANA	LOC117899590|XP_034665599.1|DSUB
OG0003211	LOC6495163|XP_001958931.1|DANA	LOC117891512|XP_034652897.1|DSUB
OG0003212	LOC6500511|XP_001953369.1|DANA	LOC117899096|XP_034664764.1|DSUB
OG0003213	LOC6495888|XP_001959787.1|DANA	LOC117890024|XP_034650529.1|DSUB
OG0003214	LOC6494443|XP_032306484.1|DANA	LOC117891819|XP_034653439.1|DSUB
OG0003215	LOC6494449|XP_001960302.1|DANA	LOC117892647|XP_034654893.1|DSUB
OG0003216	LOC6495231|XP_001958797.1|DANA	LOC117890185|XP_034650780.1|DSUB
OG0003217	LOC6495205|XP_001958851.1|DANA	LOC117891400|XP_034652734.1|DSUB
OG0003218	LOC6507839|XP_001956450.1|DANA	LOC117894070|XP_034656814.1|DSUB
OG0003219	LOC6507834|XP_032310263.1|DANA	LOC117894868|XP_034658019.1|DSUB
OG0003220	LOC6497647|XP_001961638.1|DANA	LOC117900559|XP_034666856.1|DSUB
OG0003221	LOC6505277|XP_001965672.1|DANA	LOC117899627|XP_034665676.1|DSUB
OG0003222	LOC6495440|XP_032306698.1|DANA	LOC117892687|XP_034654989.1|DSUB
OG0003223	LOC6495136|XP_001958976.1|DANA	LOC117891378|XP_034652705.1|DSUB
OG0003224	LOC6495133|XP_014763166.1|DANA	LOC117890505|XP_034651291.1|DSUB
OG0003225	LOC6498196|XP_001962277.2|DANA	LOC117900735|XP_034667101.1|DSUB
OG0003226	LOC6493961|XP_032311622.1|DANA	LOC117892026|XP_034653814.1|DSUB
OG0003228	LOC6498932|XP_001955652.1|DANA	LOC117903221|XP_034671012.1|DSUB, LOC117903227|XP_034671017.1|DSUB, LOC117898659|XP_034664125.1|DSUB
OG0003229	LOC6493217|XP_001957286.1|DANA	LOC117894093|XP_034656858.1|DSUB, LOC117894094|XP_034656859.1|DSUB
OG0003230	LOC116655115|XP_032308194.1|DANA	LOC117898403|XP_034663655.1|DSUB
OG0003231	LOC26515572|XP_014765744.1|DANA, LOC6506870|XP_001957087.2|DANA	LOC117894356|XP_034657237.1|DSUB, LOC117894354|XP_034657235.1|DSUB
OG0003232	LOC26514799|XP_014767340.1|DANA	LOC117896479|XP_034660710.1|DSUB
OG0003233	LOC6495401|XP_001958762.2|DANA	LOC117891115|XP_034652210.1|DSUB, LOC117891114|XP_034652208.1|DSUB
OG0003234	LOC6495755|XP_001959507.1|DANA	LOC117892449|XP_034654585.1|DSUB, LOC117892448|XP_034654584.1|DSUB
OG0003235	LOC6498913|XP_001955687.2|DANA	LOC117899757|XP_034665900.1|DSUB, LOC117899693|XP_034665788.1|DSUB
OG0003236	LOC6507486|XP_001955907.3|DANA, LOC6507533|XP_001955871.2|DANA	LOC117895342|XP_034658810.1|DSUB, LOC117893622|XP_034656190.1|DSUB
OG0003237	LOC116655850|XP_032310290.1|DANA	LOC117895028|XP_034658290.1|DSUB
OG0003238	LOC6496140|XP_001960325.1|DANA	LOC117901393|XP_034668018.1|DSUB, LOC117896262|XP_034660343.1|DSUB, LOC117889800|XP_034650167.1|DSUB
OG0003239	LOC6507242|XP_032311209.1|DANA	LOC117895854|XP_034659715.1|DSUB
OG0003240	LOC6507783|XP_001956337.1|DANA	LOC117893676|XP_034656255.1|DSUB
OG0003241	LOC26513718|XP_014765525.2|DANA	LOC117895096|XP_034658384.1|DSUB
OG0003241	LOC26514961|XP_014765687.1|DANA	LOC117893461|XP_034655971.1|DSUB
OG0003242	LOC6496455|XP_001960946.1|DANA	LOC117891471|XP_034652844.1|DSUB
OG0003243	LOC6505940|XP_001964653.1|DANA, LOC6505939|XP_001964652.1|DANA	LOC117897465|XP_034662203.1|DSUB
OG0003244	LOC6499284|XP_001954952.1|DANA	LOC117896938|XP_034661371.1|DSUB
OG0003250	LOC6499729|XP_001954050.1|DANA	LOC117899035|XP_034664684.1|DSUB
OG0003251	LOC6499260|XP_001955008.1|DANA	LOC117896901|XP_034661327.1|DSUB
OG0003252	LOC6498940|XP_001955636.1|DANA	LOC117897849|XP_034662808.1|DSUB
OG0003253	LOC6499827|XP_001953833.1|DANA	LOC117898007|XP_034663027.1|DSUB
OG0003254	LOC6500104|XP_001953219.1|DANA	LOC117897374|XP_034662064.1|DSUB
OG0003255	LOC6499987|XP_001953478.1|DANA	LOC117896813|XP_034661209.1|DSUB
OG0003256	LOC6501484|XP_001955345.1|DANA	LOC117897565|XP_034662397.1|DSUB
OG0003257	LOC6501841|XP_032308274.1|DANA	LOC117903743|XP_034671999.1|DSUB
OG0003258	LOC6504530|XP_001967081.1|DANA	LOC117892333|XP_034654380.1|DSUB
OG0003259	LOC6504684|XP_032309110.1|DANA	LOC117903772|XP_034672078.1|DSUB
OG0003260	LOC6501825|XP_001967171.2|DANA	LOC117896818|XP_034661257.1|DSUB
OG0003261	LOC6499611|XP_032309568.1|DANA	LOC117899010|XP_034664657.1|DSUB
OG0003262	LOC26515331|XP_032308999.1|DANA	LOC117896185|XP_034660163.1|DSUB
OG0003263	LOC6501954|XP_001966756.2|DANA	LOC117897067|XP_034661565.1|DSUB
OG0003264	LOC6503625|XP_001964041.1|DANA	LOC117900954|XP_034667420.1|DSUB
OG0003265	LOC6497089|XP_001962781.1|DANA	LOC117900669|XP_034667005.1|DSUB, LOC117901292|XP_034667878.1|DSUB
OG0003266	LOC6497339|XP_001962292.1|DANA	LOC117900251|XP_034666441.1|DSUB
OG0003267	LOC6501817|XP_001966866.1|DANA	LOC117896661|XP_034661002.1|DSUB
OG0003268	LOC6500763|XP_032308481.1|DANA	LOC117898918|XP_034664517.1|DSUB
OG0003269	LOC6506010|XP_001964774.1|DANA	LOC117897721|XP_034662638.1|DSUB
OG0003270	LOC6507254|XP_001956379.2|DANA	LOC117894416|XP_034657317.1|DSUB
OG0003271	LOC6505492|XP_001966266.1|DANA	LOC117902954|XP_034670472.1|DSUB
OG0003272	LOC6505169|XP_032307965.1|DANA	LOC117901485|XP_034668146.1|DSUB
OG0003273	LOC6494334|XP_001960513.2|DANA	LOC117889910|XP_034650327.1|DSUB
OG0003274	LOC6505079|XP_014760283.2|DANA	LOC117899230|XP_034664998.1|DSUB
OG0003275	LOC6504573|XP_032309292.1|DANA	LOC117891762|XP_034653275.1|DSUB
