Orthogroup	DANA.longest_only	DYAK.longest_only
OG0001875	LOC6505950|XP_014760855.2|DANA	LOC6538944|XP_002099448.1|DYAK
OG0001876	LOC6498705|XP_014759404.1|DANA	LOC6524873|XP_002100713.1|DYAK
OG0001877	LOC6505108|XP_001965443.1|DANA	LOC6524375|XP_002100233.1|DYAK
OG0001878	LOC6500383|XP_001953096.1|DANA	LOC6536954|XP_015048029.1|DYAK
OG0001879	LOC6500665|XP_001953681.2|DANA	LOC6538602|XP_002099124.2|DYAK
OG0001880	LOC6501367|XP_001955087.1|DANA	LOC6535639|XP_002096267.1|DYAK
OG0001881	LOC6499211|XP_032305788.1|DANA	LOC6535952|XP_002096568.2|DYAK
OG0001882	LOC6505921|XP_001964622.3|DANA	LOC6538302|XP_002098829.1|DYAK
OG0001883	LOC6500812|XP_014766742.1|DANA	LOC6537841|XP_015048540.1|DYAK
OG0001884	LOC6499801|XP_001953882.1|DANA	LOC6535853|XP_002096472.2|DYAK
OG0001885	LOC6506138|XP_001965120.1|DANA	LOC6527341|XP_002088433.1|DYAK
OG0001886	LOC6500550|XP_001953437.1|DANA	LOC6536352|XP_002096934.1|DYAK
OG0001887	LOC6496231|XP_001960503.1|DANA	LOC6529342|XP_002090347.1|DYAK
OG0001888	LOC6498863|XP_001955782.1|DANA	LOC6535378|XP_015047097.1|DYAK
OG0001889	LOC6501952|XP_001966754.1|DANA	LOC6525245|XP_002101082.1|DYAK
OG0001890	LOC6506770|XP_001957272.1|DANA	LOC6539743|XP_002086623.1|DYAK
OG0001891	LOC6505856|XP_014760817.1|DANA	LOC6535791|XP_015047354.2|DYAK
OG0001892	LOC6503268|XP_001965846.1|DANA	LOC6539976|XP_002086851.1|DYAK
OG0001893	LOC6499075|XP_001955359.1|DANA	LOC6538289|XP_002098816.1|DYAK
OG0001894	LOC6494099|XP_001960978.1|DANA	LOC6528488|XP_002089534.1|DYAK
OG0001895	LOC6505328|XP_032308019.1|DANA	LOC6523748|XP_015046915.2|DYAK
OG0001896	LOC26514303|XP_032311468.1|DANA	LOC6539265|XP_039227277.1|DYAK
OG0001897	LOC6500913|XP_014766791.1|DANA	LOC6536486|XP_002097064.1|DYAK
OG0001898	LOC6504920|XP_001966593.2|DANA	LOC6524832|XP_002100674.1|DYAK
OG0001899	LOC6505665|XP_032305530.1|DANA, LOC116654512|XP_032305533.1|DANA	LOC6535610|XP_039231329.1|DYAK
OG0001900	LOC6493590|XP_001958054.1|DANA	LOC6540283|XP_039229939.1|DYAK
OG0001901	LOC6498253|XP_032307463.1|DANA	LOC6527061|XP_039226320.1|DYAK
OG0001902	LOC26515191|XP_032309853.1|DANA	LOC26536261|XP_039233618.1|DYAK
OG0001903	LOC6500984|XP_001954301.1|DANA	LOC6535277|XP_002095933.1|DYAK
OG0001904	LOC6498935|XP_001955648.1|DANA	LOC6538205|XP_002098733.1|DYAK
OG0001905	LOC6505015|XP_014760249.1|DANA	LOC6525046|XP_002100885.1|DYAK
OG0001906	LOC6500778|XP_032305654.1|DANA	LOC6535875|XP_039232664.1|DYAK
OG0001907	LOC6501798|XP_001967178.1|DANA	LOC26534649|XP_039233759.1|DYAK
OG0001908	LOC6499096|XP_001955310.2|DANA	LOC6538234|XP_002098761.1|DYAK
OG0001909	LOC6501891|XP_001966721.1|DANA	LOC6525276|XP_039230950.1|DYAK
OG0001910	LOC6500636|XP_032307457.1|DANA	LOC6536467|XP_002097048.1|DYAK
OG0001911	LOC6499845|XP_032306349.1|DANA	LOC6536724|XP_015047916.1|DYAK
OG0001912	LOC6495473|XP_001958923.1|DANA	LOC6530493|XP_002091408.1|DYAK
OG0001913	LOC6496903|XP_001963176.1|DANA	LOC6527170|XP_002088264.1|DYAK
OG0001914	LOC6498915|XP_032312153.1|DANA	LOC6538752|XP_015049010.1|DYAK
OG0001915	LOC6507485|XP_001955908.1|DANA	LOC6532504|XP_002093250.1|DYAK
OG0001916	LOC6493993|XP_032306130.1|DANA	LOC6530996|XP_002091834.1|DYAK
OG0001917	LOC6506788|XP_001957239.1|DANA	LOC6533358|XP_015049945.1|DYAK
OG0001918	LOC6507368|XP_001956154.2|DANA	LOC6532956|XP_002093691.2|DYAK
OG0001919	LOC6494006|XP_001961158.1|DANA	LOC6531557|XP_002092355.1|DYAK
OG0001920	LOC6507678|XP_001956130.1|DANA	LOC6532221|XP_002092994.1|DYAK
OG0001921	LOC6494046|XP_001961086.1|DANA	LOC6529944|XP_002090899.1|DYAK
OG0001922	LOC6496391|XP_001960808.1|DANA	LOC6531734|XP_015051535.1|DYAK
OG0001923	LOC6507630|XP_032309709.1|DANA	LOC6533257|XP_039229400.1|DYAK
OG0001924	LOC6498492|XP_001965883.2|DANA	LOC6540553|XP_039226247.1|DYAK
OG0001925	LOC6493343|XP_001957559.1|DANA	LOC6533039|XP_002093774.2|DYAK
OG0001926	LOC6507025|XP_032310099.1|DANA	LOC6532725|XP_002093467.1|DYAK
OG0001927	LOC6494920|XP_001959420.1|DANA	LOC6530105|XP_002091051.1|DYAK
OG0001928	LOC6493468|XP_014764399.1|DANA	LOC6533605|XP_015050185.1|DYAK
OG0001929	LOC6493466|XP_032310108.1|DANA	LOC6533598|XP_039230382.1|DYAK
OG0001930	LOC116654683|XP_032306086.1|DANA, LOC6495788|XP_001959582.2|DANA	LOC6531068|XP_002091902.2|DYAK
OG0001931	LOC26513994|XP_014765559.2|DANA	LOC6533659|XP_002094365.2|DYAK
OG0001932	LOC6493421|XP_032310163.1|DANA	LOC6533658|XP_039229966.1|DYAK
OG0001933	LOC6495977|XP_001959961.1|DANA	LOC6531269|XP_002092078.1|DYAK, LOC6531628|XP_002092425.1|DYAK
OG0001934	LOC6506470|XP_001957811.3|DANA	LOC6533592|XP_002094300.3|DYAK
OG0001935	LOC6506798|XP_001957220.1|DANA	LOC6539512|XP_002086400.2|DYAK
OG0001937	LOC6495470|XP_032306133.1|DANA	LOC6530498|XP_039227875.1|DYAK
OG0001938	LOC6495268|XP_001958733.1|DANA	LOC6529293|XP_002090298.1|DYAK
OG0001939	LOC6495581|XP_001959138.1|DANA	LOC6530724|XP_039228706.1|DYAK
OG0001940	LOC6494558|XP_032306917.1|DANA	LOC6528475|XP_002089521.2|DYAK
OG0001941	LOC6507676|XP_014765402.1|DANA	LOC6532224|XP_039229587.1|DYAK
OG0001942	LOC6494626|XP_032306812.1|DANA	LOC6528335|XP_015054422.1|DYAK
OG0001943	LOC6493184|XP_001957217.1|DANA	LOC6535087|XP_002095751.2|DYAK
OG0001944	LOC6507488|XP_001955902.1|DANA	LOC6532190|XP_039229778.1|DYAK
OG0001945	LOC6494097|XP_032306517.1|DANA	LOC6528491|XP_039227640.1|DYAK
OG0001946	LOC6496025|XP_001960070.1|DANA	LOC6528442|XP_002089488.1|DYAK
OG0001947	LOC6494536|XP_001960151.1|DANA	LOC6531199|XP_002092027.1|DYAK
OG0001948	LOC6505095|XP_001965475.2|DANA	LOC6525780|XP_002101601.1|DYAK
OG0001949	LOC6506936|XP_001956954.2|DANA	LOC6534684|XP_002095359.2|DYAK
OG0001950	LOC6500042|XP_032305691.1|DANA	LOC6535420|XP_002096069.3|DYAK
OG0001951	LOC6494193|XP_032307115.1|DANA	LOC6531326|XP_002092130.3|DYAK
OG0001952	LOC6496760|XP_001965809.2|DANA	LOC6539140|XP_002086036.2|DYAK
OG0001953	LOC6495171|XP_001958914.1|DANA	LOC6531602|XP_015051430.1|DYAK
OG0001954	LOC6494995|XP_001959255.1|DANA	LOC6528877|XP_039227329.1|DYAK
OG0001955	LOC6496603|XP_001961234.1|DANA	LOC6529399|XP_002090404.1|DYAK
OG0001956	LOC6506444|XP_001957869.3|DANA	LOC6533384|XP_002094109.1|DYAK
OG0001957	LOC6495655|XP_001959316.1|DANA	LOC6530652|XP_039229198.1|DYAK
OG0001958	LOC6495789|XP_032306308.1|DANA	LOC6531075|XP_039227943.1|DYAK
OG0001959	LOC6506779|XP_001957258.1|DANA	LOC6534803|XP_002095475.1|DYAK
OG0001960	LOC6507399|XP_001956088.1|DANA	LOC6532382|XP_002093133.1|DYAK
OG0001961	LOC6496185|XP_001960400.2|DANA	LOC6532125|XP_015051712.1|DYAK
OG0001962	LOC6496475|XP_032306524.1|DANA	LOC6528487|XP_002089533.2|DYAK
OG0001963	LOC6506568|XP_001957628.1|DANA	LOC6534407|XP_002095085.1|DYAK
OG0001964	LOC6493507|XP_001957892.1|DANA	LOC6533312|XP_015049897.1|DYAK
OG0001965	LOC6506177|XP_001958400.1|DANA	LOC6533205|XP_002093931.2|DYAK
OG0001966	LOC6499206|XP_001955113.3|DANA	LOC6535429|XP_015047154.1|DYAK
OG0001967	LOC6495648|XP_001959296.1|DANA	LOC6530671|XP_002091569.1|DYAK
OG0001968	LOC6506459|XP_001957836.1|DANA	LOC6533617|XP_002094324.1|DYAK
OG0001969	LOC6496507|XP_001961042.1|DANA	LOC6528440|XP_039227163.1|DYAK
OG0001970	LOC6496376|XP_001960788.1|DANA	LOC6531332|XP_002092136.1|DYAK
OG0001971	LOC6494607|XP_001960020.1|DANA	LOC6530847|XP_002091728.2|DYAK
OG0001972	LOC6502662|XP_001953810.1|DANA	LOC6539198|XP_002086099.1|DYAK, LOC26535449|XP_039226542.1|DYAK, LOC26534781|XP_039226541.1|DYAK, LOC26536421|XP_015045273.1|DYAK
OG0001973	LOC6495901|XP_001959820.2|DANA	LOC6531836|XP_015051570.1|DYAK
OG0001974	LOC6495929|XP_032306339.1|DANA	LOC6528742|XP_002089777.1|DYAK
OG0001975	LOC6507536|XP_001955877.1|DANA	LOC6533525|XP_002094235.1|DYAK
OG0001976	LOC6495148|XP_001958958.1|DANA	LOC6530182|XP_002091120.1|DYAK
OG0001977	LOC6498248|XP_001962393.1|DANA	LOC6527054|XP_002088147.2|DYAK
OG0001978	LOC6497629|XP_001961675.1|DANA	LOC6529426|XP_002090430.1|DYAK
OG0001979	LOC6505489|XP_032311142.1|DANA	LOC6526899|XP_002087998.1|DYAK
OG0001980	LOC6497864|XP_001961593.1|DANA	LOC6526245|XP_002087369.1|DYAK
OG0001981	LOC6498322|XP_014762072.1|DANA	LOC6528158|XP_002089223.1|DYAK
OG0001982	LOC26515266|XP_014760161.1|DANA	LOC26536130|XP_015045256.1|DYAK
OG0001983	LOC6502733|XP_032309795.1|DANA	LOC26535169|XP_039233278.1|DYAK
OG0001984	LOC6498213|XP_001962313.1|DANA	LOC6528057|XP_002089124.1|DYAK
OG0001985	LOC6505437|XP_001964904.1|DANA	LOC6527881|XP_002088953.2|DYAK
OG0001986	LOC6497308|XP_001962350.1|DANA	LOC6527040|XP_002088133.1|DYAK
OG0001987	LOC6503656|XP_032308432.1|DANA	LOC6523823|XP_002099698.1|DYAK
OG0001988	LOC6494646|XP_001959942.1|DANA	LOC6531647|XP_002092444.1|DYAK
OG0001989	LOC6497848|XP_001961563.1|DANA	LOC6526343|XP_002087465.2|DYAK
OG0001990	LOC6498599|XP_032311203.1|DANA	LOC6527134|XP_002088228.1|DYAK
OG0001991	LOC26514679|XP_032309416.1|DANA	LOC26535090|XP_039233244.1|DYAK
OG0001992	LOC6497017|XP_032311119.1|DANA	LOC6527363|XP_002088455.2|DYAK
OG0001993	LOC6498511|XP_001962973.1|DANA	LOC6527086|XP_002088179.1|DYAK
OG0001994	LOC6501109|XP_014766894.1|DANA	LOC6535809|XP_015047365.1|DYAK
OG0001995	LOC6498436|XP_001962816.1|DANA	LOC6529718|XP_002090711.1|DYAK
OG0001997	LOC6494437|XP_001960315.1|DANA	LOC6532109|XP_002092885.1|DYAK
OG0001998	LOC6497309|XP_001962348.1|DANA	LOC6532111|XP_002092887.2|DYAK
OG0001999	LOC6494992|XP_032307087.1|DANA	LOC6528880|XP_039227334.1|DYAK
OG0002000	LOC6497459|XP_001962032.2|DANA	LOC6527699|XP_002088783.1|DYAK
OG0002001	LOC6497897|XP_001961669.3|DANA	LOC6529556|XP_002090553.3|DYAK
OG0002002	LOC6495712|XP_001959418.1|DANA	LOC6530107|XP_002091053.1|DYAK
OG0002003	LOC6498361|XP_001962622.1|DANA	LOC6527799|XP_015053817.1|DYAK
OG0002004	LOC6497911|XP_014761883.1|DANA	LOC6529453|XP_015052357.1|DYAK
OG0002005	LOC6497758|XP_032307328.1|DANA	LOC6528940|XP_039227391.1|DYAK
OG0002006	LOC6498667|XP_014762234.1|DANA	LOC6526937|XP_015053526.1|DYAK
OG0002007	LOC6498034|XP_001961940.2|DANA	LOC6527706|XP_015053783.1|DYAK
OG0002008	LOC6501774|XP_032308049.1|DANA	LOC6523751|XP_039233120.1|DYAK
OG0002009	LOC6496388|XP_001960803.1|DANA	LOC6531729|XP_002092519.1|DYAK
OG0002010	LOC6497174|XP_001962624.1|DANA	LOC120320428|XP_015053007.1|DYAK
OG0002011	LOC6498262|XP_001962421.1|DANA	LOC6529799|XP_002090783.1|DYAK
OG0002012	LOC6497209|XP_001962553.2|DANA	LOC6528173|XP_002089236.3|DYAK
OG0002014	LOC6495826|XP_001959665.1|DANA	LOC6530702|XP_002091593.1|DYAK
OG0002015	LOC6498135|XP_001962151.1|DANA	LOC6526909|XP_002088008.1|DYAK
OG0002016	LOC6495076|XP_001959120.2|DANA	LOC6528674|XP_039227534.1|DYAK
OG0002017	LOC6496893|XP_001963196.1|DANA	LOC6527190|XP_002088284.1|DYAK
OG0002018	LOC6496993|XP_001962972.1|DANA	LOC6527085|XP_002088178.2|DYAK
OG0002019	LOC6498481|XP_032311103.1|DANA	LOC6527378|XP_002088470.1|DYAK
OG0002020	LOC6497063|XP_001962823.1|DANA	LOC6529711|XP_002090704.1|DYAK
OG0002021	LOC6495647|XP_001959295.1|DANA	LOC6530672|XP_002091570.1|DYAK
OG0002022	LOC6503752|XP_014760394.1|DANA	LOC6529253|XP_002090258.2|DYAK
OG0002023	LOC6507958|XP_001954064.1|DANA	LOC6536902|XP_002097471.1|DYAK
OG0002024	LOC6498568|XP_001963084.1|DANA	LOC6528008|XP_002089075.1|DYAK
OG0002025	LOC6497935|XP_001961749.2|DANA	LOC6527267|XP_002088361.2|DYAK
OG0002026	LOC6506135|XP_001958481.1|DANA	LOC6539337|XP_002086229.2|DYAK, LOC6540168|XP_039230565.1|DYAK
OG0002027	LOC6495860|XP_001959724.2|DANA	LOC6531277|XP_002092086.1|DYAK
OG0002028	LOC6495360|XP_014763275.1|DANA	LOC6531905|XP_039228916.1|DYAK
OG0002029	LOC6493321|XP_001957522.1|DANA	LOC6533085|XP_002093817.1|DYAK
OG0002030	LOC6494102|XP_001960972.1|DANA	LOC6532080|XP_002092857.1|DYAK
OG0002031	LOC6494016|XP_014762540.1|DANA	LOC6529887|XP_015052449.1|DYAK
OG0002032	LOC6505713|XP_001964407.1|DANA	LOC6535903|XP_002096519.2|DYAK
OG0002033	LOC6502919|XP_032311836.1|DANA	LOC6525098|XP_039233354.1|DYAK
OG0002034	LOC6504843|XP_001966435.2|DANA	LOC6523902|XP_039233412.1|DYAK
OG0002035	LOC6499127|XP_001955248.2|DANA	LOC6536239|XP_002096828.1|DYAK
OG0002036	LOC6500631|XP_032305348.1|DANA	LOC6536455|XP_002097036.2|DYAK
OG0002037	LOC6502820|XP_001956140.1|DANA	LOC6532943|XP_002093678.1|DYAK
OG0002038	LOC6500121|XP_001953181.1|DANA	LOC6535769|XP_002096392.1|DYAK
OG0002039	LOC6505746|XP_001964344.1|DANA	LOC26535238|XP_015044598.1|DYAK
OG0002040	LOC26514305|XP_032305719.1|DANA	LOC26534948|XP_039231392.1|DYAK
OG0002041	LOC6495224|XP_014763193.1|DANA	LOC6528625|XP_002089668.1|DYAK
OG0002042	LOC6500096|XP_001953235.2|DANA	LOC6536064|XP_002096674.2|DYAK
OG0002043	LOC6501422|XP_001955221.1|DANA	LOC6537523|XP_002098069.2|DYAK
OG0002044	LOC6498938|XP_014765832.1|DANA	LOC6537781|XP_015048507.1|DYAK
OG0002045	LOC6501434|XP_001955243.3|DANA	LOC6536232|XP_015047616.2|DYAK
OG0002046	LOC6503616|XP_001964061.1|DANA	LOC6523757|XP_002099632.1|DYAK
OG0002047	LOC6502907|XP_014761255.1|DANA	LOC6525186|XP_039227624.1|DYAK
OG0002048	LOC6500513|XP_001953371.2|DANA	LOC6536787|XP_002097357.2|DYAK
OG0002049	LOC6499438|XP_032305665.1|DANA	LOC6536642|XP_002097214.1|DYAK
OG0002050	LOC6501315|XP_032307349.1|DANA	LOC6537135|XP_002097696.1|DYAK
OG0002051	LOC26514905|XP_014764061.1|DANA	LOC6530283|XP_015052627.1|DYAK
OG0002052	LOC6506823|XP_001957174.1|DANA	LOC6535050|XP_002095714.1|DYAK
OG0002053	LOC6499631|XP_032312359.1|DANA	LOC6536268|XP_002096854.3|DYAK
OG0002054	LOC6500358|XP_001953046.1|DANA, LOC6500360|XP_001953050.1|DANA, LOC116655261|XP_032308699.1|DANA, LOC116655304|XP_032308841.1|DANA, LOC116655265|XP_032308728.1|DANA, LOC6500359|XP_001953048.1|DANA	LOC6537507|XP_002098053.1|DYAK
OG0002055	LOC6505834|XP_001964453.1|DANA	LOC6536739|XP_002097311.1|DYAK
OG0002056	LOC6506644|XP_001957482.1|DANA	LOC6533900|XP_002094600.1|DYAK
OG0002057	LOC6498603|XP_001963141.1|DANA	LOC6527141|XP_002088235.1|DYAK
OG0002058	LOC6493437|XP_001957748.1|DANA	LOC6532197|XP_002092971.2|DYAK
OG0002059	LOC6499727|XP_001954053.1|DANA	LOC6538511|XP_002099033.1|DYAK
OG0002060	LOC6496357|XP_001960758.1|DANA	LOC6530428|XP_002091344.1|DYAK
OG0002061	LOC6494231|XP_032307187.1|DANA	LOC6531977|XP_039228520.1|DYAK
OG0002062	LOC6503613|XP_032308368.1|DANA	LOC6526178|XP_002101988.1|DYAK
OG0002063	LOC6504932|XP_001966610.1|DANA	LOC6524045|XP_002099914.1|DYAK
OG0002064	LOC6502890|XP_001963654.1|DANA	LOC6532910|XP_002093646.1|DYAK
OG0002065	LOC6493114|XP_001957072.2|DANA	LOC6533477|XP_015050047.1|DYAK
OG0002066	LOC6501619|XP_032312100.1|DANA	LOC6537090|XP_015048107.1|DYAK
OG0002067	LOC6495305|XP_001958660.1|DANA	LOC6531904|XP_002092690.1|DYAK
OG0002068	LOC6495784|XP_001959574.1|DANA	LOC6531059|XP_002091893.1|DYAK
OG0002069	LOC26514887|XP_014760159.1|DANA	LOC26535583|XP_039227618.1|DYAK, LOC26535361|XP_039227619.1|DYAK
OG0002070	LOC6498972|XP_001955581.1|DANA	LOC6536569|XP_002097145.1|DYAK
OG0002071	LOC6501448|XP_001955276.1|DANA	LOC6538625|XP_002099147.1|DYAK
OG0002072	LOC6494148|XP_001960867.1|DANA	LOC6531491|XP_002092290.1|DYAK
OG0002073	LOC6493611|XP_032310074.1|DANA	LOC6534167|XP_039230319.1|DYAK
OG0002074	LOC6495165|XP_001958927.2|DANA	LOC6530489|XP_015052689.1|DYAK
OG0002075	LOC26513924|XP_014760630.1|DANA	LOC26534725|XP_015054544.1|DYAK
OG0002076	LOC6496395|XP_032305923.1|DANA	LOC6531741|XP_015051537.1|DYAK
OG0002077	LOC6507071|XP_032309528.1|DANA	LOC6532326|XP_015049281.1|DYAK
OG0002078	LOC6494022|XP_001961132.2|DANA	LOC6529896|XP_015052506.1|DYAK
OG0002079	LOC6507934|XP_001956640.1|DANA	LOC6539416|XP_002086307.1|DYAK
OG0002080	LOC6494302|XP_032306611.1|DANA	LOC6531685|XP_002092476.2|DYAK
OG0002081	LOC6494247|XP_032306101.1|DANA	LOC6532011|XP_002092790.1|DYAK
OG0002082	LOC6496289|XP_032306991.1|DANA	LOC6531363|XP_015051280.1|DYAK
OG0002083	LOC6504625|XP_032309251.1|DANA	LOC6524407|XP_039233701.1|DYAK
OG0002084	LOC6494498|XP_001960216.2|DANA	LOC6531809|XP_002092596.1|DYAK
OG0002085	LOC6494748|XP_032306356.1|DANA	LOC6531616|XP_015051442.1|DYAK
OG0002086	LOC6496098|XP_001960221.1|DANA	LOC6530589|XP_039228145.1|DYAK
OG0002087	LOC6493708|XP_032309659.1|DANA	LOC26535083|XP_039229464.1|DYAK
OG0002088	LOC6493222|XP_014764258.1|DANA	LOC6534765|XP_015050822.2|DYAK
OG0002089	LOC6495229|XP_001958801.1|DANA	LOC6528639|XP_002089681.1|DYAK
OG0002090	LOC6506664|XP_001957452.1|DANA	LOC6533973|XP_002094668.1|DYAK
OG0002091	LOC6494250|XP_001960662.2|DANA	LOC6532018|XP_002092796.1|DYAK
OG0002092	LOC6493085|XP_032310312.1|DANA	LOC6535038|XP_002095703.1|DYAK
OG0002093	LOC6494454|XP_001960295.1|DANA	LOC6530515|XP_002091430.2|DYAK
OG0002094	LOC6494916|XP_001959427.1|DANA	LOC6531917|XP_002092703.1|DYAK
OG0002095	LOC6502986|XP_001963466.1|DANA	LOC6525160|XP_002100998.1|DYAK
OG0002096	LOC6496348|XP_032306020.1|DANA	LOC6530395|XP_002091321.1|DYAK
OG0002097	LOC6495342|XP_001958617.2|DANA	LOC6528783|XP_015054260.1|DYAK
OG0002098	LOC6493565|XP_001958008.1|DANA	LOC6539364|XP_015045187.1|DYAK
OG0002099	LOC6499460|XP_001954592.1|DANA	LOC6536208|XP_002096799.1|DYAK
OG0002100	LOC6506344|XP_001958066.3|DANA	LOC6539578|XP_015045092.1|DYAK
OG0002101	LOC6495204|XP_032306922.1|DANA	LOC6528582|XP_039227584.1|DYAK
OG0002102	LOC6495113|XP_032307133.1|DANA	LOC6530817|XP_039228948.1|DYAK
OG0002103	LOC6499463|XP_001954584.1|DANA	LOC6536201|XP_002096792.1|DYAK
OG0002105	LOC6497555|XP_001961828.2|DANA	LOC6526385|XP_002087504.1|DYAK
OG0002106	LOC6501669|XP_001955717.2|DANA	LOC6536214|XP_002096805.2|DYAK
OG0002107	LOC6498629|XP_001963187.1|DANA	LOC6527179|XP_002088273.1|DYAK
OG0002108	LOC6501385|XP_032305500.1|DANA	LOC6537460|XP_002098016.3|DYAK
OG0002109	LOC6500560|XP_001953480.2|DANA	LOC6538990|XP_002099492.1|DYAK, LOC26536065|XP_015049153.2|DYAK
OG0002110	LOC26515051|XP_032311355.1|DANA	LOC6534974|XP_002095644.1|DYAK, LOC6527525|XP_002088615.1|DYAK
OG0002111	LOC6502465|XP_001962618.1|DANA	LOC6527791|XP_002088864.1|DYAK
OG0002111	LOC6498357|XP_032311189.1|DANA	LOC6527792|XP_002088865.1|DYAK
OG0002112	LOC116655164|XP_032308399.1|DANA	LOC6527275|XP_002088369.1|DYAK
OG0002113	LOC116654587|XP_032305859.1|DANA	LOC6535435|XP_002096084.1|DYAK
OG0002113	LOC6499207|XP_032305664.1|DANA	LOC6535436|XP_002096085.1|DYAK
OG0002114	LOC6502728|XP_001964549.2|DANA	LOC6538824|XP_002099337.2|DYAK
OG0002114	LOC6505885|XP_001964550.2|DANA	LOC6538823|XP_002099336.1|DYAK
OG0002115	LOC6494731|XP_001959772.3|DANA	LOC6531572|XP_002092370.1|DYAK
OG0002115	LOC26514127|XP_014763980.1|DANA	LOC6531573|XP_002092371.2|DYAK
OG0002116	LOC6498266|XP_001962427.1|DANA	LOC6529792|XP_002090776.1|DYAK
OG0002116	LOC6507391|XP_032310459.1|DANA	LOC6532369|XP_002093121.2|DYAK
OG0002117	LOC6501885|XP_001966734.1|DANA	LOC6530938|XP_002091780.1|DYAK
OG0002118	LOC26514480|XP_032309671.1|DANA	LOC26535507|XP_039229577.1|DYAK, LOC26535881|XP_039233327.1|DYAK, LOC26535306|XP_039229578.1|DYAK
OG0002119	LOC6501444|XP_001955267.3|DANA	LOC6538611|XP_002099133.1|DYAK
OG0002120	LOC6503319|XP_032311975.1|DANA	LOC6523764|XP_002099639.1|DYAK
OG0002121	LOC6499404|XP_001954705.1|DANA	LOC6538069|XP_002098604.1|DYAK
OG0002123	LOC6505490|XP_001964947.1|DANA	LOC6526902|XP_002088001.1|DYAK
OG0002124	LOC6505168|XP_001965467.2|DANA	LOC6525786|XP_039230038.1|DYAK
OG0002125	LOC6495159|XP_001958939.1|DANA	LOC6530472|XP_002091388.1|DYAK
OG0002126	LOC6493231|XP_014764263.1|DANA	LOC6534736|XP_039229725.1|DYAK
OG0002127	LOC6505265|XP_014760340.1|DANA	LOC6525688|XP_015046410.1|DYAK
OG0002128	LOC6505191|XP_001965520.2|DANA	LOC6525803|XP_015046503.1|DYAK
OG0002129	LOC116654511|XP_032305528.1|DANA, LOC6505666|XP_001964500.1|DANA	LOC6535609|XP_002096237.3|DYAK
OG0002130	LOC6504045|XP_001964076.2|DANA	LOC120321193|XP_039229116.1|DYAK
OG0002131	LOC6500901|XP_001954130.1|DANA	LOC6535548|XP_002096177.1|DYAK
OG0002132	LOC6498554|XP_001963049.1|DANA	LOC6527972|XP_002089039.1|DYAK
OG0002133	LOC6503584|XP_032309439.1|DANA, LOC6503583|XP_001964118.1|DANA	LOC6524529|XP_002100386.1|DYAK
OG0002134	LOC6503845|XP_001963707.1|DANA	LOC6525705|XP_002101527.1|DYAK
OG0002135	LOC6503981|XP_032308588.1|DANA	LOC6525363|XP_015046261.1|DYAK
OG0002136	LOC6499020|XP_001955502.1|DANA	LOC6537975|XP_002098512.1|DYAK
OG0002137	LOC6499819|XP_001953848.1|DANA	LOC6538799|XP_002099312.1|DYAK
OG0002138	LOC6502121|XP_001966168.1|DANA	LOC6525732|XP_002101554.1|DYAK
OG0002139	LOC6504924|XP_014759857.1|DANA	LOC6524282|XP_002100144.2|DYAK
OG0002140	LOC6501957|XP_001966761.1|DANA	LOC6525236|XP_002101074.1|DYAK
OG0002141	LOC6503223|XP_001965861.1|DANA	LOC6535215|XP_002095874.1|DYAK
OG0002142	LOC6499605|XP_001954310.1|DANA	LOC6535287|XP_002095943.1|DYAK
OG0002143	LOC6497981|XP_001961836.1|DANA	LOC6526392|XP_015053387.1|DYAK
OG0002144	LOC6506061|XP_001966649.1|DANA	LOC6523773|XP_015046967.1|DYAK
OG0002145	LOC6500422|XP_001953186.1|DANA	LOC6535778|XP_039231645.1|DYAK
OG0002146	LOC6500992|XP_014766844.1|DANA	LOC6535289|XP_002095945.1|DYAK
OG0002147	LOC6503525|XP_032308732.1|DANA	LOC6526028|XP_039226048.1|DYAK
OG0002148	LOC6506547|XP_001957676.2|DANA	LOC6532815|XP_002093552.1|DYAK
OG0002149	LOC6501773|XP_032308023.1|DANA	LOC6523753|XP_002099628.1|DYAK
OG0002150	LOC6503908|XP_001963822.1|DANA	LOC6524788|XP_002100632.1|DYAK
OG0002151	LOC6498598|XP_001963132.2|DANA	LOC6527133|XP_002088227.2|DYAK
OG0002152	LOC6500888|XP_032307693.1|DANA	LOC6535569|XP_039232554.1|DYAK
OG0002153	LOC6506003|XP_001964762.1|DANA	LOC6538026|XP_002098561.1|DYAK
OG0002154	LOC6503603|XP_001964075.2|DANA	LOC120321172|XP_039228938.1|DYAK
OG0002155	LOC6505576|XP_001964670.1|DANA	LOC6538940|XP_002099444.1|DYAK
OG0002156	LOC6493862|XP_001958580.2|DANA	LOC6535184|XP_002095846.1|DYAK
OG0002157	LOC6500366|XP_001953059.2|DANA	LOC6536916|XP_002097485.2|DYAK
OG0002158	LOC6494835|XP_001959575.1|DANA	LOC6531060|XP_002091894.1|DYAK
OG0002159	LOC6494716|XP_014762929.1|DANA	LOC6531820|XP_002092607.1|DYAK
OG0002160	LOC6499210|XP_001955104.3|DANA	LOC6535958|XP_002096574.3|DYAK
OG0002161	LOC6505656|XP_001964520.1|DANA	LOC6535632|XP_002096260.1|DYAK
OG0002162	LOC6500318|XP_014766498.1|DANA	LOC6536491|XP_002097069.2|DYAK
OG0002163	LOC6504148|XP_001964272.1|DANA	LOC6524107|XP_002099971.1|DYAK
