Orthogroup	DANA.longest_only	DHYD.longest_only
OG0001567	LOC6495251|XP_001958756.1|DANA	LOC111592148|XP_023159963.1|DHYD
OG0001568	LOC6500267|XP_032305661.1|DANA	LOC111601530|XP_023173927.2|DHYD
OG0001569	LOC6499670|XP_001954182.1|DANA, LOC6499669|XP_001954183.1|DANA	LOC111594468|XP_023163536.2|DHYD
OG0001570	LOC6500380|XP_001953090.1|DANA	LOC111605502|XP_023179819.2|DHYD
OG0001571	LOC6498580|XP_032310916.1|DANA	LOC111597441|XP_023167924.1|DHYD
OG0001572	LOC6501846|XP_001967168.2|DANA	LOC111595357|XP_023164802.2|DHYD
OG0001573	LOC6507717|XP_014765424.1|DANA	LOC111599571|XP_030081124.1|DHYD, LOC115483418|XP_030081175.1|DHYD
OG0001574	LOC6503509|XP_001964237.1|DANA	LOC111602830|XP_023175908.1|DHYD
OG0001575	LOC6498912|XP_032312167.1|DANA	LOC111597176|XP_023167506.2|DHYD, LOC111597177|XP_030080780.1|DHYD
OG0001576	LOC6501032|XP_001954423.2|DANA	LOC111604201|XP_023177926.2|DHYD
OG0001577	LOC6499118|XP_014765909.1|DANA	LOC111592681|XP_023160811.1|DHYD
OG0001578	LOC6494826|XP_001959590.1|DANA	LOC111602367|XP_023175147.2|DHYD
OG0001579	LOC6503171|XP_032311862.1|DANA	LOC111603085|XP_023176506.1|DHYD
OG0001580	LOC6493954|XP_001961256.1|DANA	LOC111604128|XP_023177813.2|DHYD
OG0001581	LOC6501866|XP_001966777.2|DANA	LOC111592348|XP_023160251.2|DHYD
OG0001582	LOC6495297|XP_032306985.1|DANA	LOC111593190|XP_023161576.1|DHYD
OG0001583	LOC6496478|XP_032306337.1|DANA	LOC111599958|XP_023171602.2|DHYD
OG0001584	LOC6507047|XP_001956751.1|DANA	LOC111597473|XP_023167989.2|DHYD
OG0001585	LOC6503514|XP_032308746.1|DANA	LOC111605115|XP_023179235.2|DHYD
OG0001586	LOC6506430|XP_001957891.1|DANA	LOC111602892|XP_023175996.1|DHYD
OG0001587	LOC6504187|XP_014759180.1|DANA	LOC111600136|XP_023171880.2|DHYD
OG0001588	LOC6496037|XP_001960093.1|DANA	LOC111604121|XP_023177799.1|DHYD
OG0001589	LOC6498924|XP_032308666.1|DANA	LOC111594727|XP_023163926.2|DHYD
OG0001590	LOC6495457|XP_032306267.1|DANA	LOC111597111|XP_023167423.2|DHYD
OG0001591	LOC6505544|XP_001964726.2|DANA	LOC111595234|XP_030080674.1|DHYD
OG0001592	LOC6498474|XP_032311126.1|DANA	LOC111591966|XP_030079228.1|DHYD
OG0001593	LOC6498477|XP_032311141.1|DANA	LOC111591959|XP_030079217.1|DHYD
OG0001594	LOC6506596|XP_032311400.1|DANA	LOC111601174|XP_030080296.1|DHYD
OG0001595	LOC6495244|XP_001958771.1|DANA	LOC111605407|XP_023179676.2|DHYD
OG0001596	LOC6497076|XP_001962802.1|DANA	LOC111594086|XP_023163001.2|DHYD
OG0001597	LOC26514552|XP_014760152.1|DANA	LOC111593145|XP_023161513.1|DHYD
OG0001599	LOC6497304|XP_001962358.1|DANA	LOC111596279|XP_023166194.2|DHYD
OG0001600	LOC6497815|XP_001961503.2|DANA	LOC111598954|XP_030079785.1|DHYD, LOC115483304|XP_030080528.1|DHYD
OG0001601	LOC6497326|XP_001962314.1|DANA	LOC111596363|XP_023166328.2|DHYD
OG0001602	LOC6504685|XP_001964873.2|DANA	LOC111600360|XP_023172202.2|DHYD, LOC115483400|XP_030081050.1|DHYD
OG0001603	LOC6504577|XP_001964898.1|DANA	LOC111603981|XP_023177593.2|DHYD
OG0001604	LOC6502295|XP_001966186.1|DANA	LOC111602048|XP_023174726.1|DHYD
OG0001605	LOC6495424|XP_001958820.1|DANA	LOC111602228|XP_023174977.1|DHYD
OG0001606	LOC26513661|XP_014760195.1|DANA	LOC111600107|XP_023171837.1|DHYD
OG0001607	LOC6506973|XP_001965288.1|DANA	LOC111602518|XP_023175369.1|DHYD
OG0001608	LOC6498291|XP_001962472.1|DANA	LOC115483014|XP_030079570.1|DHYD, LOC111600351|XP_023172190.2|DHYD
OG0001609	LOC6495874|XP_032306256.1|DANA	LOC111600895|XP_023173003.1|DHYD
OG0001610	LOC6498267|XP_001962428.2|DANA	LOC111600391|XP_023172237.1|DHYD
OG0001611	LOC6498168|XP_001962222.1|DANA	LOC111599485|XP_023170920.2|DHYD, LOC111594947|XP_023164211.1|DHYD
OG0001612	LOC6497451|XP_001962047.1|DANA	LOC111596219|XP_023166104.1|DHYD
OG0001613	LOC6498593|XP_001963125.1|DANA	LOC111592562|XP_023160628.1|DHYD
OG0001614	LOC6495570|XP_001959117.3|DANA	LOC111597661|XP_023168251.2|DHYD
OG0001615	LOC6506678|XP_001957432.1|DANA	LOC111592068|XP_023159841.2|DHYD
OG0001616	LOC6497235|XP_001962507.1|DANA	LOC111595408|XP_023164889.2|DHYD
OG0001617	LOC6498282|XP_001962457.1|DANA	LOC111597200|XP_030079024.1|DHYD
OG0001618	LOC6496935|XP_001963099.1|DANA	LOC111597859|XP_023168547.1|DHYD
OG0001619	LOC6504772|XP_001964844.1|DANA	LOC115483087|XP_030080023.1|DHYD, LOC111593764|XP_023162550.1|DHYD
OG0001620	LOC6495309|XP_001958654.1|DANA	LOC111594421|XP_023163514.1|DHYD
OG0001621	LOC6494150|XP_001960863.1|DANA	LOC111594039|XP_023162922.2|DHYD
OG0001622	LOC6501956|XP_001966760.2|DANA	LOC111603223|XP_023176489.1|DHYD
OG0001623	LOC6503360|XP_001965363.1|DANA	LOC111599075|XP_023170373.2|DHYD
OG0001624	LOC6498510|XP_001962971.1|DANA	LOC111596283|XP_023166201.1|DHYD
OG0001625	LOC6497247|XP_001962483.1|DANA	LOC111604342|XP_023178172.2|DHYD, LOC111592498|XP_023160491.1|DHYD
OG0001626	LOC6498143|XP_001962166.1|DANA	LOC111594956|XP_023164221.1|DHYD
OG0001627	LOC6494295|XP_001965942.1|DANA	LOC111602979|XP_023176140.2|DHYD
OG0001628	LOC6503422|XP_032312133.1|DANA	LOC111600279|XP_023172096.2|DHYD
OG0001629	LOC26514447|XP_014760177.1|DANA	LOC111598505|XP_023169543.2|DHYD
OG0001630	LOC6501653|XP_001955689.1|DANA	LOC111597165|XP_023167491.2|DHYD
OG0001631	LOC6499456|XP_001954602.2|DANA	LOC111599574|XP_023171014.2|DHYD
OG0001632	LOC6498046|XP_001961962.1|DANA	LOC111603580|XP_023177005.1|DHYD
OG0001633	LOC6499432|XP_001954650.3|DANA	LOC111604559|XP_023178427.1|DHYD
OG0001634	LOC26515379|XP_032305648.1|DANA	LOC111598529|XP_023169582.2|DHYD
OG0001635	LOC6501004|XP_001954345.3|DANA	LOC111602957|XP_023176097.1|DHYD
OG0001636	LOC6500436|XP_001953213.2|DANA	LOC111603635|XP_023177073.1|DHYD
OG0001637	LOC6499995|XP_001953465.1|DANA	LOC111595693|XP_023165306.2|DHYD
OG0001638	LOC6504871|XP_001966495.1|DANA	LOC111596783|XP_023166904.2|DHYD
OG0001639	LOC6496664|XP_001961358.1|DANA	LOC111600886|XP_030080932.1|DHYD
OG0001640	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA	LOC111603569|XP_023176983.1|DHYD
OG0001641	LOC6505813|XP_001964417.1|DANA	LOC111593317|XP_023161788.1|DHYD
OG0001642	LOC6503988|XP_001963964.1|DANA	LOC111594990|XP_023164258.1|DHYD
OG0001643	LOC6505478|XP_001964935.2|DANA	LOC111602458|XP_023175286.2|DHYD
OG0001644	LOC6493282|XP_032309933.1|DANA	LOC111591856|XP_023159506.1|DHYD
OG0001645	LOC6494457|XP_001960286.1|DANA	LOC111597101|XP_023167411.1|DHYD
OG0001646	LOC6496264|XP_001960571.1|DANA	LOC111595404|XP_023164883.1|DHYD
OG0001647	LOC6492917|XP_032306645.1|DANA	LOC111601264|XP_030081947.1|DHYD
OG0001648	LOC6507824|XP_032309986.1|DANA	LOC111603320|XP_023176610.2|DHYD
OG0001649	LOC6496329|XP_001960710.1|DANA	LOC111593741|XP_023162501.1|DHYD
OG0001650	LOC6496084|XP_001960186.1|DANA	LOC111594609|XP_023163757.1|DHYD
OG0001651	LOC6494196|XP_032307121.1|DANA	LOC111600615|XP_023172581.2|DHYD
OG0001652	LOC6507857|XP_001956479.2|DANA	LOC111603313|XP_023176602.1|DHYD
OG0001653	LOC6507276|XP_001956344.1|DANA	LOC111600997|XP_023173159.2|DHYD
OG0001654	LOC6496088|XP_032306511.1|DANA	LOC111604364|XP_023178200.2|DHYD
OG0001655	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA	LOC111592168|XP_023159990.2|DHYD
OG0001656	LOC6497800|XP_032307587.1|DANA	LOC111597211|XP_023167547.2|DHYD
OG0001657	LOC6493598|XP_001958070.1|DANA	LOC111595069|XP_023164394.1|DHYD
OG0001658	LOC6507141|XP_001956600.3|DANA	LOC111591858|XP_023159508.1|DHYD
OG0001659	LOC6493836|XP_014764569.1|DANA	LOC111604328|XP_023178156.1|DHYD
OG0001660	LOC6506661|XP_001957458.2|DANA	LOC111602918|XP_023176031.2|DHYD
OG0001661	LOC6499873|XP_001953730.1|DANA	LOC111602175|XP_023174905.2|DHYD, LOC111602562|XP_023175490.1|DHYD
OG0001662	LOC6507332|XP_001956228.1|DANA	LOC111592825|XP_023161018.1|DHYD
OG0001663	LOC26515521|XP_014767435.2|DANA	LOC111594420|XP_023163476.2|DHYD
OG0001663	LOC6500357|XP_001953044.2|DANA	LOC111594557|XP_023163681.2|DHYD
OG0001664	LOC6495459|XP_001958888.1|DANA	LOC111595091|XP_023164422.1|DHYD
OG0001666	LOC6497001|XP_001962948.1|DANA	LOC111596133|XP_023165975.2|DHYD, LOC111596134|XP_023165977.2|DHYD, LOC111596135|XP_023165978.2|DHYD
OG0001667	LOC6496061|XP_001960133.2|DANA	LOC111605367|XP_023179614.2|DHYD
OG0001668	LOC6506152|XP_001958453.1|DANA	LOC111596948|XP_023167172.2|DHYD
OG0001669	LOC6492962|XP_001956756.1|DANA, LOC6492963|XP_001956757.3|DANA	LOC111597476|XP_023167993.2|DHYD
OG0001670	LOC6493912|XP_001961339.2|DANA	LOC111604338|XP_023178169.1|DHYD
OG0001671	LOC6503695|XP_001963906.1|DANA	LOC111601949|XP_023174573.1|DHYD, LOC111601662|XP_023174117.1|DHYD
OG0001672	LOC6494960|XP_001959325.1|DANA, LOC6494959|XP_001959326.1|DANA, LOC116654770|XP_032307130.1|DANA	LOC111604406|XP_023178230.2|DHYD
OG0001673	LOC26513990|XP_014763962.1|DANA, LOC26514091|XP_014763975.1|DANA	LOC111602569|XP_023175493.2|DHYD
OG0001674	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA	LOC111604799|XP_023178784.1|DHYD
OG0001675	LOC6499565|XP_001954366.1|DANA, LOC6499564|XP_001954367.1|DANA	LOC111604999|XP_023179088.1|DHYD
OG0001678	LOC6505269|XP_032308009.1|DANA	LOC111596592|XP_030079912.1|DHYD
OG0001679	LOC6504757|XP_001966297.1|DANA	LOC111597238|XP_023167600.2|DHYD
OG0001680	LOC6503808|XP_001963703.1|DANA	LOC111594508|XP_023163593.2|DHYD, LOC111593990|XP_023162849.2|DHYD
OG0001681	LOC6505081|XP_001965506.1|DANA	LOC111596548|XP_023166589.2|DHYD
OG0001682	LOC6502280|XP_001966157.2|DANA	LOC111602400|XP_023175186.2|DHYD
OG0001683	LOC6498039|XP_032307371.1|DANA	LOC111598945|XP_023170191.1|DHYD
OG0001684	LOC6505487|XP_032311787.1|DANA	LOC111597773|XP_023168404.2|DHYD
OG0001685	LOC6497400|XP_001962161.2|DANA	LOC111602495|XP_023175334.2|DHYD
OG0001686	LOC6501979|XP_001966808.1|DANA	LOC111595961|XP_023165703.2|DHYD
OG0001687	LOC6504133|XP_032308786.1|DANA	LOC111591990|XP_023159718.1|DHYD
OG0001688	LOC6504750|XP_001966290.1|DANA	LOC111597304|XP_023167696.2|DHYD
OG0001689	LOC6503137|XP_001963502.2|DANA	LOC111597266|XP_030078961.1|DHYD
OG0001690	LOC6493311|XP_001957502.1|DANA	LOC111594835|XP_023164068.1|DHYD
OG0001691	LOC6505485|XP_001964940.1|DANA	LOC111602506|XP_023175352.1|DHYD
OG0001692	LOC6505663|XP_001964502.3|DANA	LOC111604229|XP_023177973.2|DHYD
OG0001693	LOC6502259|XP_032309356.1|DANA	LOC111604955|XP_023179004.1|DHYD
OG0001694	LOC6499703|XP_032305813.1|DANA	LOC111596682|XP_023166758.2|DHYD
OG0001695	LOC6494837|XP_001959572.1|DANA	LOC111594618|XP_023163776.2|DHYD, LOC111597791|XP_030080056.1|DHYD
OG0001696	LOC6500238|XP_001952961.2|DANA	LOC111601770|XP_023174281.2|DHYD
OG0001697	LOC6499896|XP_001953679.1|DANA	LOC111598559|XP_023169624.1|DHYD
OG0001698	LOC6503154|XP_032308896.1|DANA	LOC111593415|XP_023161916.1|DHYD
OG0001699	LOC6500304|XP_032305501.1|DANA	LOC111601805|XP_023174360.1|DHYD
OG0001700	LOC6500621|XP_001953586.1|DANA	LOC111603629|XP_023177066.2|DHYD
OG0001701	LOC6501409|XP_001955187.2|DANA	LOC111594514|XP_030080684.1|DHYD
OG0001702	LOC6496973|XP_001963019.2|DANA	LOC111603883|XP_023177467.2|DHYD
OG0001703	LOC6501053|XP_032312290.1|DANA	LOC111603478|XP_023176837.2|DHYD
OG0001704	LOC6499514|XP_001954465.1|DANA	LOC111603487|XP_023176852.1|DHYD
OG0001705	LOC6499119|XP_014765916.1|DANA	LOC111595246|XP_023164654.2|DHYD, LOC115483437|XP_030081268.1|DHYD
OG0001706	LOC6505386|XP_032309122.1|DANA	LOC111594101|XP_030079104.1|DHYD
OG0001707	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA	LOC111596596|XP_030080570.1|DHYD
OG0001708	LOC6500925|XP_001954179.1|DANA	LOC111594471|XP_023163540.1|DHYD
OG0001709	LOC6507689|XP_001956152.1|DANA	LOC111598683|XP_023169814.2|DHYD
OG0001710	LOC6500829|XP_001953997.1|DANA	LOC111599432|XP_023170853.1|DHYD
OG0001711	LOC6501221|XP_014766950.2|DANA	LOC111603584|XP_023177006.2|DHYD
OG0001712	LOC6499820|XP_014766242.1|DANA	LOC111602701|XP_023175701.1|DHYD
OG0001713	LOC6499648|XP_001954218.1|DANA	LOC111593603|XP_023162232.1|DHYD
OG0001714	LOC6498867|XP_032312244.1|DANA	LOC111604906|XP_023178914.2|DHYD
OG0001715	LOC6504242|XP_032308229.1|DANA	LOC111603362|XP_023176676.2|DHYD
OG0001716	LOC6503990|XP_001963969.1|DANA	LOC111593511|XP_023162066.2|DHYD, LOC111595001|XP_023164269.2|DHYD
OG0001717	LOC6501579|XP_001955512.2|DANA	LOC111598234|XP_023169163.2|DHYD
OG0001718	LOC6499790|XP_014766227.1|DANA	LOC111602668|XP_023175621.2|DHYD
OG0001719	LOC6500791|XP_032305417.1|DANA	LOC111596599|XP_030080723.1|DHYD
OG0001720	LOC6499875|XP_032309630.1|DANA	LOC111601320|XP_023173618.2|DHYD
OG0001721	LOC6501111|XP_032312302.1|DANA	LOC111596260|XP_023166164.2|DHYD
OG0001722	LOC6493529|XP_032309595.1|DANA	LOC111598680|XP_023169809.1|DHYD
OG0001723	LOC6496679|XP_001961382.1|DANA	LOC111600877|XP_023172977.1|DHYD, LOC115483411|XP_030081107.1|DHYD
OG0001724	LOC6494953|XP_001959335.1|DANA	LOC111593560|XP_030081358.1|DHYD
OG0001725	LOC6494878|XP_014763044.1|DANA	LOC115483439|XP_030081279.1|DHYD, LOC111593725|XP_023162471.2|DHYD
OG0001726	LOC6506922|XP_001956991.1|DANA	LOC111592966|XP_023161226.1|DHYD
OG0001727	LOC6501624|XP_001955631.1|DANA	LOC111605434|XP_023179718.1|DHYD
OG0001728	LOC6494665|XP_001959908.1|DANA	LOC111603275|XP_023176559.1|DHYD
OG0001729	LOC6494377|XP_032307165.1|DANA	LOC111605391|XP_023179655.2|DHYD
OG0001730	LOC6504231|XP_001965118.1|DANA	LOC111602498|XP_023175337.2|DHYD
OG0001731	LOC6494841|XP_032306965.1|DANA	LOC111595326|XP_023164751.2|DHYD
OG0001732	LOC6498209|XP_001962305.1|DANA	LOC111602219|XP_023174965.1|DHYD
OG0001733	LOC6494966|XP_001959314.1|DANA	LOC115483068|XP_030079787.1|DHYD, LOC111593181|XP_023161559.1|DHYD
OG0001734	LOC6495080|XP_001959106.1|DANA	LOC111597733|XP_023168346.1|DHYD
OG0001735	LOC6506825|XP_001957165.1|DANA	LOC111601564|XP_023173978.2|DHYD
OG0001736	LOC26514654|XP_032311617.1|DANA	LOC111604074|XP_023177728.1|DHYD
OG0001737	LOC6494690|XP_014762916.1|DANA	LOC111593789|XP_023162575.2|DHYD
OG0001738	LOC6506954|XP_001956928.1|DANA	LOC111605171|XP_023179327.2|DHYD
OG0001739	LOC26515254|XP_014764110.1|DANA	LOC111601629|XP_023174068.1|DHYD
OG0001740	LOC6494717|XP_001959802.1|DANA	LOC111603835|XP_023177368.2|DHYD
OG0001741	LOC6505631|XP_001964571.2|DANA	LOC111594473|XP_023163542.1|DHYD
OG0001742	LOC6494010|XP_001961152.1|DANA	LOC111600646|XP_023172631.1|DHYD
OG0001743	LOC6507462|XP_001955965.2|DANA	LOC111596967|XP_023167209.2|DHYD
OG0001744	LOC6496628|XP_001961293.3|DANA	LOC115482847|XP_030078947.1|DHYD, LOC111598211|XP_023169119.2|DHYD
OG0001745	LOC6494192|XP_032307124.1|DANA	LOC111604336|XP_023178199.2|DHYD
OG0001746	LOC6493473|XP_001957829.1|DANA	LOC111599795|XP_023171339.2|DHYD
OG0001747	LOC6494542|XP_032306055.1|DANA	LOC111605346|XP_023179588.2|DHYD
OG0001748	LOC6493017|XP_001956861.3|DANA	LOC111592732|XP_023160892.2|DHYD
OG0001749	LOC6494105|XP_001960967.1|DANA	LOC111604096|XP_023177761.1|DHYD
OG0001750	LOC6496470|XP_001960966.1|DANA	LOC111604111|XP_023177786.2|DHYD
OG0001751	LOC6506946|XP_001956937.1|DANA	LOC111594875|XP_023164126.2|DHYD
OG0001752	LOC6506639|XP_032309861.1|DANA	LOC111594853|XP_023164098.2|DHYD
OG0001753	LOC6506846|XP_014764919.1|DANA	LOC111601566|XP_023173980.2|DHYD
OG0001754	LOC6494332|XP_001960519.1|DANA	LOC111593546|XP_023162167.1|DHYD
OG0001755	LOC6493134|XP_032310211.1|DANA	LOC111601591|XP_030081156.1|DHYD
OG0001756	LOC6494154|XP_014762650.1|DANA	LOC111594019|XP_023162889.1|DHYD
OG0001757	LOC6495612|XP_001959203.1|DANA	LOC111602252|XP_023175011.1|DHYD
OG0001758	LOC6493831|XP_001958523.1|DANA	LOC111595052|XP_023164348.1|DHYD
OG0001759	LOC6495962|XP_001959939.3|DANA	LOC111600579|XP_023172534.1|DHYD
OG0001760	LOC6496564|XP_001961160.2|DANA	LOC111602108|XP_023174818.2|DHYD
OG0001761	LOC6495654|XP_001959312.2|DANA	LOC111604148|XP_023177840.2|DHYD
OG0001762	LOC6497766|XP_001961402.2|DANA	LOC111602244|XP_023175002.1|DHYD
OG0001763	LOC6497299|XP_001962369.2|DANA	LOC111605023|XP_023179122.2|DHYD, LOC111605029|XP_023179127.2|DHYD
OG0001764	LOC6501276|XP_001954901.1|DANA	LOC111603464|XP_023176821.1|DHYD
OG0001765	LOC6495320|XP_032307199.1|DANA	LOC111604618|XP_030081093.1|DHYD
OG0001766	LOC6498343|XP_032307395.1|DANA	LOC111603920|XP_023177513.2|DHYD
OG0001767	LOC6503282|XP_032309180.1|DANA	LOC111599494|XP_023170929.2|DHYD
OG0001768	LOC6503349|XP_001965373.1|DANA	LOC111599092|XP_023170400.1|DHYD
OG0001769	LOC6498395|XP_032311253.1|DANA	LOC111602300|XP_023175068.2|DHYD
OG0001770	LOC6498634|XP_001963207.1|DANA	LOC111600845|XP_023172922.2|DHYD
OG0001771	LOC6498052|XP_001961972.1|DANA	LOC111602499|XP_023175338.2|DHYD, LOC111602482|XP_023175313.1|DHYD
OG0001772	LOC6496939|XP_001963091.1|DANA	LOC111597781|XP_023168414.1|DHYD
OG0001773	LOC6498539|XP_001963024.3|DANA	LOC111603868|XP_023177443.2|DHYD
OG0001774	LOC6494410|XP_001960386.2|DANA	LOC111593833|XP_023162639.2|DHYD
OG0001775	LOC6503074|XP_001963379.1|DANA	LOC111605338|XP_023179583.1|DHYD
OG0001776	LOC6496997|XP_001962964.2|DANA	LOC111596281|XP_023166196.1|DHYD
OG0001777	LOC6498663|XP_032311087.1|DANA	LOC111600698|XP_023172724.2|DHYD
OG0001778	LOC6497403|XP_001962155.1|DANA	LOC111602536|XP_023175434.1|DHYD
OG0001779	LOC6496967|XP_032311183.1|DANA	LOC111603983|XP_030079083.1|DHYD
OG0001780	LOC6496678|XP_014763914.1|DANA	LOC111600899|XP_023173008.1|DHYD
OG0001781	LOC6497269|XP_014761602.1|DANA	LOC111600369|XP_023172213.2|DHYD
OG0001782	LOC6505936|XP_014760518.1|DANA	LOC111594776|XP_023163994.2|DHYD
OG0001783	LOC6498362|XP_001962623.3|DANA	LOC111600384|XP_023172229.1|DHYD
OG0001784	LOC6496865|XP_001963248.1|DANA	LOC111595795|XP_023165453.2|DHYD
OG0001785	LOC6495346|XP_001958627.1|DANA	LOC111605246|XP_023179451.2|DHYD
OG0001786	LOC6507061|XP_001965301.1|DANA	LOC111600724|XP_023172768.2|DHYD
OG0001787	LOC6496863|XP_032310984.1|DANA	LOC111601053|XP_030080281.1|DHYD
OG0001788	LOC6494023|XP_001961130.1|DANA	LOC111595569|XP_023165134.2|DHYD
OG0001789	LOC6496401|XP_001960836.1|DANA	LOC111593927|XP_023162774.1|DHYD, LOC111593133|XP_023161505.2|DHYD
OG0001790	LOC6498661|XP_014762220.1|DANA	LOC111601111|XP_023173329.2|DHYD
OG0001791	LOC6495408|XP_001958776.1|DANA	LOC111605415|XP_023179689.2|DHYD
OG0001792	LOC6497312|XP_014761637.1|DANA	LOC111605541|XP_023179871.2|DHYD
OG0001793	LOC6496333|XP_032306104.1|DANA	LOC111593288|XP_030081006.1|DHYD
OG0001794	LOC6498137|XP_032307616.1|DANA	LOC111602535|XP_023175433.2|DHYD
OG0001795	LOC6496830|XP_032311089.1|DANA	LOC111596272|XP_030079020.1|DHYD, LOC111594186|XP_030080498.1|DHYD
OG0001796	LOC6505353|XP_001967827.2|DANA, LOC6504421|XP_014759461.1|DANA	LOC111598302|XP_023169258.1|DHYD
OG0001797	LOC6504350|XP_014759411.1|DANA	LOC111598115|XP_023168940.1|DHYD
OG0001798	LOC6495965|XP_001959945.1|DANA	LOC111600584|XP_023172539.1|DHYD
OG0001799	LOC6504385|XP_032308250.1|DANA	LOC111596867|XP_023167081.1|DHYD
OG0001800	LOC6496852|XP_001963274.2|DANA	LOC111601898|XP_023174512.2|DHYD
OG0001801	LOC6507756|XP_001956284.3|DANA	LOC111598745|XP_023169913.2|DHYD
OG0001802	LOC6500958|XP_001954245.1|DANA	LOC111595302|XP_023164730.1|DHYD
OG0001803	LOC6499968|XP_001953531.2|DANA	LOC111592379|XP_030078720.1|DHYD
OG0001804	LOC6494512|XP_001965916.2|DANA	LOC111603589|XP_023177013.1|DHYD
OG0001805	LOC6506204|XP_001958349.1|DANA	LOC111601024|XP_023173200.1|DHYD
OG0001806	LOC6503400|XP_014759139.1|DANA	LOC111598897|XP_023170131.2|DHYD, LOC111593361|XP_030078732.1|DHYD
OG0001807	LOC6494339|XP_001965935.2|DANA	LOC111602986|XP_023176150.1|DHYD
OG0001808	LOC6499437|XP_014766067.1|DANA	LOC111604587|XP_023178463.1|DHYD
OG0001809	LOC6499459|XP_001954598.2|DANA	LOC111600859|XP_023172946.2|DHYD
OG0001810	LOC6500809|XP_001953956.2|DANA	LOC111599593|XP_023171044.2|DHYD
OG0001811	LOC6496493|XP_001961012.3|DANA	LOC111593286|XP_023161727.2|DHYD
OG0001812	LOC6503193|XP_001963617.2|DANA	LOC111604186|XP_023177949.1|DHYD
OG0001813	LOC6499350|XP_032305766.1|DANA	LOC111604277|XP_030080854.1|DHYD
OG0001814	LOC6500956|XP_001954240.1|DANA	LOC111596232|XP_023166120.2|DHYD
OG0001815	LOC6499133|XP_001955235.1|DANA	LOC111604843|XP_023178843.2|DHYD
OG0001816	LOC6496539|XP_001961102.1|DANA	LOC111599709|XP_023171208.1|DHYD
OG0001817	LOC6495984|XP_014763574.1|DANA	LOC111600020|XP_030081215.1|DHYD
OG0001818	LOC6503113|XP_001963447.2|DANA	LOC111605416|XP_023179694.2|DHYD
OG0001819	LOC6496087|XP_001960194.2|DANA	LOC111597000|XP_023167269.2|DHYD
OG0001820	LOC6503827|XP_001963675.2|DANA	LOC111602856|XP_023175939.1|DHYD
OG0001821	LOC6494777|XP_001959691.1|DANA	LOC111593846|XP_023162660.2|DHYD
OG0001822	LOC6496389|XP_001960804.1|DANA	LOC111593744|XP_023162505.1|DHYD
OG0001823	LOC6507202|XP_001956494.1|DANA	LOC111604418|XP_023178242.1|DHYD
OG0001824	LOC6496835|XP_001963310.1|DANA	LOC111596286|XP_023166208.2|DHYD
OG0001825	LOC6496019|XP_032306172.1|DANA	LOC111594467|XP_023163557.2|DHYD
OG0001826	LOC6496614|XP_001961263.1|DANA	LOC111600045|XP_023171738.1|DHYD
OG0001827	LOC6494297|XP_001960581.1|DANA	LOC111592165|XP_023159986.2|DHYD
OG0001828	LOC6505186|XP_001965501.2|DANA	LOC111593003|XP_023161297.2|DHYD, LOC111598712|XP_023169869.2|DHYD
OG0001829	LOC6495495|XP_001958971.1|DANA	LOC111595434|XP_023164926.1|DHYD
OG0001830	LOC6494169|XP_001960833.1|DANA	LOC111599663|XP_023171134.2|DHYD
OG0001831	LOC6507210|XP_001956470.2|DANA	LOC111593520|XP_023162076.1|DHYD
OG0001832	LOC6503081|XP_001963397.1|DANA	LOC115482747|XP_030079449.1|DHYD, LOC111592331|XP_023160246.1|DHYD
OG0001833	LOC6495723|XP_014763467.2|DANA	LOC111596673|XP_023166745.2|DHYD, LOC111600091|XP_023171798.2|DHYD
OG0001834	LOC6499691|XP_001954133.1|DANA	LOC115483096|XP_030080065.1|DHYD, LOC111605443|XP_023179728.2|DHYD
OG0001837	LOC6502788|XP_014764612.1|DANA, LOC6506704|XP_001957391.1|DANA	LOC111598696|XP_023169830.2|DHYD
OG0001838	LOC6494053|XP_032306128.1|DANA	LOC111597660|XP_030081021.1|DHYD
OG0001839	LOC6495604|XP_001959188.1|DANA	LOC111600776|XP_023172824.1|DHYD
OG0001840	LOC6497606|XP_001961725.1|DANA, LOC6497605|XP_001961726.1|DANA	LOC111603537|XP_023176941.1|DHYD
OG0001841	LOC6507052|XP_001956745.2|DANA, LOC6507051|XP_001956746.1|DANA	LOC111597511|XP_023168048.2|DHYD
OG0001842	LOC6507492|XP_001955896.1|DANA	LOC111597786|XP_023168428.1|DHYD
OG0001843	LOC6493620|XP_001958117.1|DANA	LOC111605098|XP_023179208.2|DHYD
OG0001844	LOC6507803|XP_001956378.1|DANA	LOC115483473|XP_030081443.1|DHYD
OG0001845	LOC6496145|XP_001960331.1|DANA	LOC111592770|XP_023160944.1|DHYD
OG0001846	LOC26514342|XP_014767273.1|DANA, LOC6500919|XP_014766796.2|DANA	LOC111601486|XP_023173842.2|DHYD
OG0001848	LOC26514684|XP_032309153.1|DANA	LOC111598636|XP_023169748.2|DHYD
OG0001849	LOC6499812|XP_001953861.2|DANA	LOC111598355|XP_023169334.1|DHYD
