Orthogroup	DANA.longest_only	DALB.longest_only
OG0000529	LOC6498328|XP_001962554.2|DANA	LOC117564582|XP_034099314.1|DALB
OG0000530	LOC6493491|XP_001957857.2|DANA	LOC117571193|XP_034109126.1|DALB
OG0000530	LOC6507480|XP_001955927.1|DANA	LOC117571163|XP_034109065.1|DALB, LOC117571162|XP_034109063.1|DALB
OG0000531	LOC6502439|XP_001961602.2|DANA	LOC117565556|XP_034100615.1|DALB
OG0000532	LOC6500116|XP_001953195.1|DANA	LOC117576083|XP_034116522.1|DALB
OG0000532	LOC6500570|XP_001953496.1|DANA	LOC117575284|XP_034115318.1|DALB
OG0000533	LOC6504513|XP_001967049.1|DANA	LOC117569997|XP_034107280.1|DALB
OG0000533	LOC6501435|XP_001955247.1|DANA	LOC117573993|XP_034113432.1|DALB
OG0000534	LOC6503648|XP_032308369.1|DANA	LOC117578034|XP_034119039.1|DALB
OG0000534	LOC6497713|XP_001961504.1|DANA	LOC117568271|XP_034104653.1|DALB
OG0000535	LOC6493975|XP_001961225.1|DANA	LOC117567969|XP_034104168.1|DALB
OG0000535	LOC6494067|XP_001961041.1|DANA	LOC117570234|XP_034107629.1|DALB
OG0000536	LOC6493330|XP_032310039.1|DANA	LOC117569953|XP_034107207.1|DALB
OG0000537	LOC6495551|XP_001959086.1|DANA	LOC117570048|XP_034107366.1|DALB
OG0000538	LOC26514597|XP_014764031.1|DANA	LOC117568064|XP_034104311.1|DALB
OG0000538	LOC6495238|XP_032306943.1|DANA	LOC117568809|XP_034105561.1|DALB
OG0000539	LOC6499590|XP_001954338.2|DANA	LOC117574978|XP_034114935.1|DALB
OG0000539	LOC6501003|XP_001954337.2|DANA	LOC117576115|XP_034116563.1|DALB
OG0000540	LOC6503664|XP_001965273.1|DANA	LOC117565442|XP_034100424.1|DALB
OG0000542	LOC6499724|XP_001954058.1|DANA	LOC117574053|XP_034113556.1|DALB
OG0000542	LOC6501780|XP_001966929.1|DANA	LOC117573207|XP_034112097.1|DALB
OG0000543	LOC6501538|XP_001955443.1|DANA	LOC117573902|XP_034113301.1|DALB
OG0000543	LOC6494091|XP_001960999.2|DANA	LOC117572386|XP_034111050.1|DALB
OG0000544	LOC6493752|XP_001958371.1|DANA	LOC117568673|XP_034105370.1|DALB
OG0000544	LOC6499639|XP_001954243.1|DANA	LOC117575460|XP_034115560.1|DALB
OG0000545	LOC6499680|XP_001954162.1|DANA	LOC117575100|XP_034115092.1|DALB
OG0000545	LOC6499679|XP_001954164.3|DANA	LOC117575101|XP_034115093.1|DALB
OG0000546	LOC6505789|XP_001964379.1|DANA	LOC117573648|XP_034112859.1|DALB
OG0000546	LOC6501976|XP_001966799.1|DANA	LOC117577896|XP_034118770.1|DALB
OG0000547	LOC6503097|XP_001963419.1|DANA, LOC6506723|XP_001965235.1|DANA	LOC117575130|XP_034115127.1|DALB, LOC117563554|XP_034097825.1|DALB
OG0000548	LOC6493050|XP_001956952.1|DANA	LOC117571554|XP_034109648.1|DALB
OG0000548	LOC6493051|XP_001956953.3|DANA	LOC117570985|XP_034108822.1|DALB
OG0000549	LOC6494691|XP_014762917.1|DANA	LOC117569957|XP_034107218.1|DALB
OG0000550	LOC6507377|XP_001956134.1|DANA	LOC117570320|XP_034107753.1|DALB
OG0000551	LOC6496176|XP_032306028.1|DANA	LOC117570425|XP_034107964.1|DALB
OG0000552	LOC6498999|XP_001955539.1|DANA	LOC117576695|XP_034117582.1|DALB
OG0000552	LOC6499000|XP_001955538.1|DANA	LOC117576694|XP_034117581.1|DALB
OG0000553	LOC6505463|XP_001964922.1|DANA	LOC117565414|XP_034100389.1|DALB, LOC117565415|XP_034100390.1|DALB, LOC117565417|XP_034100393.1|DALB
OG0000554	LOC6499045|XP_032311101.1|DANA	LOC117576527|XP_034117241.1|DALB
OG0000554	LOC6499046|XP_001955416.1|DANA	LOC117574065|XP_034113579.1|DALB
OG0000555	LOC6507388|XP_014765207.1|DANA	LOC117570039|XP_034107354.1|DALB
OG0000555	LOC6507011|XP_001956830.1|DANA	LOC117569697|XP_034106847.1|DALB
OG0000556	LOC6504498|XP_001967017.2|DANA	LOC117569341|XP_034106365.1|DALB
OG0000556	LOC6501319|XP_001954981.1|DANA	LOC117575005|XP_034114973.1|DALB
OG0000557	LOC6500520|XP_001953384.1|DANA	LOC117575409|XP_034115480.1|DALB
OG0000557	LOC6500521|XP_032305478.1|DANA	LOC117576870|XP_034117862.1|DALB
OG0000558	LOC6501324|XP_001954996.1|DANA	LOC117576425|XP_034117059.1|DALB
OG0000558	LOC6503932|XP_001963866.2|DANA	LOC117565670|XP_034100797.1|DALB
OG0000559	LOC6500319|XP_014766499.1|DANA	LOC117575571|XP_034115725.1|DALB
OG0000559	LOC6493601|XP_001958081.1|DANA	LOC117568325|XP_034104797.1|DALB
OG0000560	LOC6494812|XP_001959615.1|DANA	LOC117567917|XP_034104087.1|DALB, LOC117567916|XP_034104086.1|DALB
OG0000560	LOC6495801|XP_001959614.1|DANA	LOC117567915|XP_034104085.1|DALB
OG0000561	LOC6507606|XP_001955993.1|DANA	LOC117570739|XP_034108452.1|DALB
OG0000561	LOC6507607|XP_001955994.1|DANA	LOC117570772|XP_034108498.1|DALB
OG0000562	LOC6507891|XP_001956536.1|DANA	LOC117568411|XP_034104943.1|DALB
OG0000562	LOC6507880|XP_001956516.1|DANA	LOC117567105|XP_034102777.1|DALB
OG0000563	LOC26515081|XP_032310684.1|DANA	LOC117571684|XP_034109815.1|DALB
OG0000563	LOC26514014|XP_014765563.1|DANA	LOC117570842|XP_034108613.1|DALB
OG0000564	LOC6506835|XP_001957145.3|DANA	LOC117569885|XP_034107115.1|DALB
OG0000564	LOC6493146|XP_001957146.2|DANA	LOC117569684|XP_034106823.1|DALB
OG0000566	LOC26514623|XP_032311277.1|DANA, LOC6500700|XP_001953753.1|DANA	LOC117575463|XP_034115566.1|DALB
OG0000566	LOC6493113|XP_001957070.1|DANA	LOC117572277|XP_034110872.1|DALB
OG0000567	LOC6504736|XP_001966298.1|DANA	LOC117577760|XP_034118562.1|DALB
OG0000567	LOC6504735|XP_001966299.1|DANA	LOC117577978|XP_034118955.1|DALB
OG0000568	LOC6504459|XP_001966948.1|DANA	LOC117567383|XP_034103226.1|DALB
OG0000568	LOC6499606|XP_001954309.1|DANA	LOC117573488|XP_034112606.1|DALB
OG0000569	LOC6505838|XP_001964463.1|DANA	LOC117576605|XP_034117395.1|DALB
OG0000569	LOC26515550|XP_032309778.1|DANA	LOC117573194|XP_034112079.1|DALB
OG0000570	LOC6498916|XP_001955680.1|DANA	LOC117576577|XP_034117342.1|DALB
OG0000570	LOC6498917|XP_001955679.1|DANA	LOC117576578|XP_034117343.1|DALB
OG0000571	LOC6501642|XP_001955663.3|DANA	LOC117574018|XP_034113497.1|DALB
OG0000571	LOC6501640|XP_032312130.1|DANA	LOC117576764|XP_034117702.1|DALB
OG0000572	LOC6500873|XP_032305338.1|DANA	LOC117574189|XP_034113773.1|DALB
OG0000572	LOC6500875|XP_032305461.1|DANA	LOC117575540|XP_034115685.1|DALB
OG0000573	LOC6507491|XP_032310560.1|DANA	LOC117568114|XP_034104406.1|DALB
OG0000573	LOC6494687|XP_001959858.1|DANA	LOC117566653|XP_034102087.1|DALB
OG0000574	LOC6493369|XP_001957616.1|DANA	LOC117567035|XP_034102632.1|DALB
OG0000574	LOC6500120|XP_001953183.1|DANA	LOC117575445|XP_034115546.1|DALB
OG0000575	LOC6507320|XP_001956252.1|DANA	LOC117570493|XP_034108078.1|DALB
OG0000575	LOC6507319|XP_032310085.1|DANA	LOC117570894|XP_034108687.1|DALB
OG0000576	LOC6500100|XP_032312094.1|DANA, LOC6500099|XP_001953228.1|DANA, LOC6500101|XP_001953226.2|DANA	LOC117576193|XP_034116677.1|DALB
OG0000577	LOC6497310|XP_001962345.1|DANA	LOC117563678|XP_034097996.1|DALB
OG0000577	LOC6498229|XP_001962346.1|DANA	LOC117563369|XP_034097560.1|DALB
OG0000578	LOC6496915|XP_001963147.1|DANA	LOC117563541|XP_034097811.1|DALB
OG0000578	LOC6496399|XP_032306449.1|DANA	LOC117566833|XP_034102300.1|DALB
OG0000579	LOC6501563|XP_001955477.1|DANA	LOC117574311|XP_034114011.1|DALB
OG0000579	LOC6507259|XP_001956372.1|DANA	LOC117568033|XP_034104264.1|DALB
OG0000580	LOC6498976|XP_001955577.1|DANA, LOC6498977|XP_001955576.2|DANA	LOC117573545|XP_034112716.1|DALB
OG0000580	LOC6498974|XP_001955578.1|DANA	LOC117573543|XP_034112713.1|DALB
OG0000581	LOC6499289|XP_014766000.1|DANA	LOC117574002|XP_034113459.1|DALB
OG0000581	LOC6502044|XP_014759373.1|DANA	LOC117572373|XP_034111034.1|DALB
OG0000582	LOC6507133|XP_001956613.1|DANA	LOC117572467|XP_034111205.1|DALB
OG0000582	LOC6495460|XP_014763318.1|DANA	LOC117572271|XP_034110865.1|DALB
OG0000583	LOC6495982|XP_001959976.2|DANA	LOC117569459|XP_034106516.1|DALB
OG0000583	LOC6495894|XP_001959798.1|DANA	LOC117569458|XP_034106515.1|DALB
OG0000584	LOC6505355|XP_001964848.2|DANA	LOC117564165|XP_034098722.1|DALB
OG0000584	LOC6505351|XP_001964847.1|DANA	LOC117563586|XP_034097863.1|DALB, LOC117564368|XP_034098976.1|DALB
OG0000585	LOC116655829|XP_032310207.1|DANA	LOC117569442|XP_034106496.1|DALB, LOC117569920|XP_034107163.1|DALB
OG0000586	LOC6495073|XP_001959126.1|DANA, LOC6496527|XP_001961075.1|DANA	LOC117571332|XP_034109314.1|DALB
OG0000589	LOC6501919|XP_032308315.1|DANA	LOC117570513|XP_034108145.1|DALB
OG0000590	LOC6500806|XP_001953953.1|DANA	LOC117574715|XP_034114528.1|DALB
OG0000590	LOC6503867|XP_001963746.1|DANA	LOC117574333|XP_034114042.1|DALB
OG0000592	LOC6494100|XP_001960976.1|DANA	LOC117572376|XP_034111035.1|DALB
OG0000592	LOC6496343|XP_001960731.2|DANA	LOC117571583|XP_034109690.1|DALB
OG0000593	LOC6505986|XP_001964735.1|DANA, LOC6505992|XP_001964744.1|DANA	LOC117563424|XP_034097650.1|DALB
OG0000593	LOC6502716|XP_001963652.1|DANA	LOC117566355|XP_034101733.1|DALB
OG0000594	LOC6505934|XP_001964645.1|DANA	LOC117574067|XP_034113581.1|DALB
OG0000594	LOC6500519|XP_001953382.1|DANA	LOC117576155|XP_034116619.1|DALB
OG0000595	LOC6500152|XP_001953122.1|DANA	LOC117575204|XP_034115214.1|DALB
OG0000595	LOC6501354|XP_014767006.2|DANA	LOC117573641|XP_034112843.1|DALB
OG0000596	LOC6504714|XP_001966344.1|DANA	LOC117577918|XP_034118806.1|DALB
OG0000596	LOC6500223|XP_032305324.1|DANA	LOC117573268|XP_034112239.1|DALB, LOC117573267|XP_034112238.1|DALB, LOC117563806|XP_034098230.1|DALB
OG0000597	LOC6500786|XP_001953918.1|DANA	LOC117573713|XP_034112974.1|DALB
OG0000597	LOC6500562|XP_001953482.2|DANA	LOC117574431|XP_034114159.1|DALB
OG0000598	LOC6499714|XP_001954078.1|DANA	LOC117574273|XP_034113913.1|DALB
OG0000599	LOC6507045|XP_032310803.1|DANA	LOC117566392|XP_034101791.1|DALB
OG0000600	LOC6495777|XP_001959554.1|DANA	LOC117570761|XP_034108482.1|DALB
OG0000601	LOC6497771|XP_032307485.1|DANA	LOC117565708|XP_034100844.1|DALB
OG0000601	LOC6498748|XP_014760128.1|DANA	LOC117565706|XP_034100839.1|DALB
OG0000603	LOC6498114|XP_001962104.3|DANA, LOC6498090|XP_001962059.1|DANA	LOC117566116|XP_034101478.1|DALB
OG0000604	LOC6496728|XP_001967343.1|DANA	LOC117564075|XP_034098592.1|DALB
OG0000604	LOC6496707|XP_001967342.1|DANA	LOC117564382|XP_034098992.1|DALB
OG0000605	LOC26514587|XP_014760653.1|DANA	LOC117563778|XP_034098176.1|DALB, LOC117563777|XP_034098175.1|DALB
OG0000606	LOC6499509|XP_001954474.1|DANA	LOC117574263|XP_034113889.1|DALB
OG0000607	LOC6499868|XP_001953739.1|DANA	LOC117573731|XP_034112993.1|DALB
OG0000607	LOC6505715|XP_001964401.1|DANA	LOC117573336|XP_034112336.1|DALB
OG0000608	LOC6503425|XP_001967457.1|DANA	LOC117575661|XP_034115840.1|DALB
OG0000610	LOC6506285|XP_032310746.1|DANA	LOC117567740|XP_034103816.1|DALB
OG0000610	LOC6496110|XP_001960245.1|DANA	LOC117568908|XP_034105704.1|DALB
OG0000611	LOC6494789|XP_032307152.1|DANA	LOC117572225|XP_034110794.1|DALB
OG0000611	LOC6496433|XP_001960907.1|DANA	LOC117569955|XP_034107216.1|DALB
OG0000612	LOC6506270|XP_032309784.1|DANA, LOC116655761|XP_032309785.1|DANA, LOC6506269|XP_001958226.2|DANA	LOC117571175|XP_034109093.1|DALB
OG0000614	LOC6505288|XP_032307826.1|DANA	LOC117573517|XP_034112645.1|DALB
OG0000615	LOC6505069|XP_001965519.1|DANA	LOC117569740|XP_034106917.1|DALB
OG0000615	LOC6505683|XP_001964462.1|DANA	LOC117574393|XP_034114122.1|DALB
OG0000616	LOC6505164|XP_032307916.1|DANA, LOC6505163|XP_032307945.1|DANA	LOC117575413|XP_034115488.1|DALB
OG0000617	LOC6501471|XP_001955320.2|DANA	LOC117575989|XP_034116376.1|DALB
OG0000617	LOC6500739|XP_001953822.1|DANA	LOC117575506|XP_034115640.1|DALB
OG0000618	LOC6500830|XP_014766749.1|DANA	LOC117573703|XP_034112962.1|DALB
OG0000618	LOC6506144|XP_032310050.1|DANA	LOC117572345|XP_034110993.1|DALB
OG0000619	LOC6493977|XP_001961218.2|DANA	LOC117572298|XP_034110901.1|DALB
OG0000620	LOC6506373|XP_001958003.2|DANA	LOC117567579|XP_034103547.1|DALB
OG0000621	LOC6505674|XP_001964486.1|DANA	LOC117576522|XP_034117232.1|DALB
OG0000621	LOC6504612|XP_001966528.1|DANA	LOC117570374|XP_034107863.1|DALB
OG0000622	LOC6506186|XP_001958386.1|DANA	LOC117570206|XP_034107585.1|DALB
OG0000622	LOC6493727|XP_032310024.1|DANA	LOC117569833|XP_034107049.1|DALB
OG0000623	LOC6492943|XP_001956701.1|DANA	LOC117569825|XP_034107040.1|DALB
OG0000623	LOC6506427|XP_001957899.1|DANA	LOC117571426|XP_034109457.1|DALB
OG0000624	LOC6494833|XP_001959578.1|DANA	LOC117569975|XP_034107242.1|DALB
OG0000624	LOC6494834|XP_001959577.1|DANA	LOC117570531|XP_034108127.1|DALB
OG0000625	LOC6506641|XP_001957487.2|DANA	LOC117572722|XP_034111677.1|DALB
OG0000625	LOC6506640|XP_001957488.1|DANA	LOC117572724|XP_034111680.1|DALB
OG0000626	LOC6496225|XP_001960487.2|DANA	LOC117566761|XP_034102195.1|DALB
OG0000626	LOC6494700|XP_001959831.1|DANA	LOC117569433|XP_034106484.1|DALB
OG0000627	LOC6506838|XP_001957141.1|DANA	LOC117572507|XP_034111252.1|DALB
OG0000627	LOC6503058|XP_014761293.1|DANA	LOC117574429|XP_034114161.1|DALB
OG0000628	LOC6498556|XP_001963056.2|DANA	LOC117565246|XP_034100148.1|DALB
OG0000629	LOC6499524|XP_001954442.2|DANA	LOC117574207|XP_034113802.1|DALB, LOC117574206|XP_034113801.1|DALB
OG0000629	LOC6497563|XP_001961809.1|DANA	LOC117565174|XP_034100057.1|DALB, LOC117564067|XP_034098584.1|DALB
OG0000630	LOC6498013|XP_001961891.2|DANA	LOC117564045|XP_034098545.1|DALB
OG0000630	LOC6497531|XP_001961896.3|DANA	LOC117565056|XP_034099894.1|DALB
OG0000631	LOC26515063|XP_014762398.1|DANA	LOC117564713|XP_034099485.1|DALB
OG0000631	LOC6498365|XP_001962630.1|DANA	LOC117565173|XP_034100055.1|DALB
OG0000632	LOC6504082|XP_032311174.1|DANA	LOC117565524|XP_034100553.1|DALB
OG0000632	LOC6497974|XP_001961825.1|DANA	LOC117565870|XP_034101098.1|DALB
OG0000634	LOC6496787|XP_001967613.1|DANA	LOC117568717|XP_034105424.1|DALB
OG0000635	LOC6494613|XP_001960013.1|DANA	LOC117567613|XP_034103593.1|DALB
OG0000635	LOC6498706|XP_001967112.1|DANA	LOC117577669|XP_034118448.1|DALB
OG0000636	LOC6498014|XP_001961893.1|DANA, LOC6498015|XP_001961894.1|DANA	LOC117564269|XP_034098862.1|DALB
OG0000636	LOC6497532|XP_001961892.1|DANA	LOC117564177|XP_034098736.1|DALB
OG0000637	LOC6503878|XP_032308557.1|DANA	LOC117567319|XP_034103113.1|DALB
OG0000637	LOC6503778|XP_001963763.1|DANA	LOC117576420|XP_034117048.1|DALB
OG0000638	LOC6499811|XP_001953863.1|DANA	LOC117569856|XP_034107080.1|DALB
OG0000638	LOC6503711|XP_001963881.1|DANA	LOC117565791|XP_034100967.1|DALB
OG0000639	LOC6506927|XP_001956975.1|DANA	LOC117572595|XP_034111394.1|DALB
OG0000641	LOC6502868|XP_032311000.1|DANA, LOC116656062|XP_032311289.1|DANA, LOC6500603|XP_032312231.1|DANA	LOC117574421|XP_034114149.1|DALB, LOC117576933|XP_034117967.1|DALB
OG0000642	LOC6496439|XP_001960915.2|DANA	LOC117563538|XP_034097808.1|DALB
OG0000643	LOC6502615|XP_032305671.1|DANA, LOC6499088|XP_001955330.1|DANA	LOC117574455|XP_034114184.1|DALB
OG0000644	LOC6507170|XP_001956553.1|DANA, LOC26515571|XP_014765743.1|DANA	LOC117567265|XP_034103015.1|DALB
OG0000645	LOC26515588|XP_014760686.1|DANA, LOC26513801|XP_014760626.1|DANA	LOC117563298|XP_034097433.1|DALB, LOC117563299|XP_034097434.1|DALB
OG0000646	LOC6498908|XP_001955695.1|DANA	LOC117576972|XP_034118040.1|DALB
OG0000646	LOC6499219|XP_032308587.1|DANA	LOC117573382|XP_034112460.1|DALB
OG0000647	LOC6501397|XP_001955174.1|DANA	LOC117575946|XP_034116298.1|DALB
OG0000647	LOC6504457|XP_001966949.3|DANA	LOC117569887|XP_034107121.1|DALB
OG0000648	LOC26515456|XP_032307993.1|DANA	LOC117577850|XP_034118682.1|DALB
OG0000648	LOC6492915|XP_032307971.1|DANA	LOC117577986|XP_034118972.1|DALB
OG0000649	LOC6505088|XP_032307922.1|DANA	LOC117577572|XP_034118299.1|DALB
OG0000649	LOC6505089|XP_001965491.1|DANA	LOC117577482|XP_034118253.1|DALB
OG0000650	LOC6505653|XP_001964524.1|DANA	LOC117576519|XP_034117219.1|DALB
OG0000650	LOC6502019|XP_001967622.2|DANA	LOC117573113|XP_034111930.1|DALB
OG0000651	LOC6492974|XP_001956774.1|DANA	LOC117567804|XP_034103930.1|DALB
OG0000651	LOC6492973|XP_001956773.1|DANA	LOC117568586|XP_034105209.1|DALB
OG0000652	LOC6496043|XP_001960107.1|DANA	LOC117569337|XP_034106358.1|DALB
OG0000653	LOC6500733|XP_001953811.1|DANA, LOC6500284|XP_001952884.1|DANA	LOC117576011|XP_034116409.1|DALB
OG0000654	LOC6493293|XP_001957460.2|DANA	LOC117572400|XP_034111072.1|DALB
OG0000654	LOC6506582|XP_001957601.1|DANA	LOC117566801|XP_034102235.1|DALB
OG0000655	LOC6495936|XP_014763550.1|DANA	LOC117567327|XP_034103125.1|DALB
OG0000656	LOC6505688|XP_001964456.1|DANA	LOC117574283|XP_034113925.1|DALB
OG0000657	LOC6507528|XP_001955862.2|DANA	LOC117568889|XP_034105680.1|DALB
OG0000657	LOC6497488|XP_001961978.1|DANA	LOC117564144|XP_034098698.1|DALB
OG0000658	LOC6505041|XP_001965577.1|DANA	LOC117569426|XP_034106479.1|DALB
OG0000658	LOC6499957|XP_001953559.1|DANA	LOC117573941|XP_034113359.1|DALB
OG0000659	LOC6498017|XP_032307432.1|DANA	LOC117563557|XP_034097828.1|DALB
OG0000660	LOC6497573|XP_032307646.1|DANA	LOC117564213|XP_034098789.1|DALB
OG0000661	LOC6506497|XP_001957764.1|DANA	LOC117572351|XP_034111002.1|DALB
OG0000661	LOC6498300|XP_001962494.2|DANA	LOC117565090|XP_034099931.1|DALB
OG0000662	LOC6506858|XP_001957107.1|DANA	LOC117570924|XP_034108745.1|DALB
OG0000662	LOC6504704|XP_001966363.1|DANA	LOC117577860|XP_034118700.1|DALB
OG0000663	LOC6494394|XP_001960413.1|DANA	LOC117569390|XP_034106410.1|DALB
OG0000664	LOC6505251|XP_001965628.1|DANA	LOC117564016|XP_034098505.1|DALB
OG0000664	LOC6504102|XP_001964181.1|DANA	LOC117570880|XP_034108667.1|DALB
OG0000665	LOC6500338|XP_032305368.1|DANA	LOC117575323|XP_034115370.1|DALB
OG0000666	LOC6495525|XP_001959035.1|DANA	LOC117569897|XP_034107129.1|DALB
OG0000666	LOC6502973|XP_001963490.1|DANA	LOC117578059|XP_034119086.1|DALB
OG0000667	LOC6504600|XP_001966551.2|DANA	LOC117578274|XP_034119594.1|DALB
OG0000667	LOC6501607|XP_001955580.3|DANA	LOC117573551|XP_034112722.1|DALB
OG0000668	LOC6502731|XP_001965834.2|DANA	LOC117573147|XP_034111977.1|DALB
OG0000668	LOC6500923|XP_001954176.1|DANA	LOC117576626|XP_034117441.1|DALB
OG0000669	LOC6502193|XP_001966057.1|DANA	LOC117578037|XP_034119049.1|DALB
OG0000669	LOC6502192|XP_001966058.1|DANA	LOC117578011|XP_034119005.1|DALB
OG0000670	LOC6502287|XP_001966174.1|DANA, LOC6501172|XP_001954688.1|DANA, LOC6503854|XP_001963720.1|DANA	LOC117565760|XP_034100947.1|DALB
OG0000671	LOC6505781|XP_001964362.2|DANA	LOC117575061|XP_034115033.1|DALB
OG0000671	LOC6498925|XP_001955668.1|DANA	LOC117575017|XP_034114987.1|DALB
OG0000672	LOC6502062|XP_001967144.1|DANA	LOC117567786|XP_034103901.1|DALB
OG0000672	LOC6502989|XP_001963460.1|DANA	LOC117571431|XP_034109468.1|DALB
OG0000673	LOC6502161|XP_001966103.1|DANA	LOC117576886|XP_034117903.1|DALB
OG0000673	LOC6506310|XP_001958144.1|DANA	LOC117568027|XP_034104258.1|DALB
OG0000675	LOC6497195|XP_001962579.1|DANA	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB
OG0000677	LOC6507920|XP_001956603.1|DANA	LOC117571268|XP_034109222.1|DALB
OG0000677	LOC6505243|XP_001965610.1|DANA	LOC117578262|XP_034119575.1|DALB
OG0000678	LOC6499862|XP_001953749.1|DANA	LOC117574094|XP_034113622.1|DALB
OG0000678	LOC6497849|XP_001961564.2|DANA	LOC117565020|XP_034099855.1|DALB
OG0000679	LOC6504250|XP_032308844.1|DANA	LOC117577714|XP_034118508.1|DALB
OG0000680	LOC6498798|XP_032308230.1|DANA	LOC117577640|XP_034118400.1|DALB
OG0000680	LOC6498797|XP_032308181.1|DANA	LOC117568471|XP_034105051.1|DALB
OG0000681	LOC6499194|XP_001955140.2|DANA	LOC117573364|XP_034112384.1|DALB
OG0000681	LOC6504094|XP_001964162.1|DANA	LOC117566126|XP_034101500.1|DALB
OG0000683	LOC6498906|XP_001955699.1|DANA	LOC117574071|XP_034113592.1|DALB
OG0000684	LOC6500525|XP_001953392.1|DANA	LOC117575991|XP_034116379.1|DALB
OG0000684	LOC6499047|XP_001955414.1|DANA	LOC117576609|XP_034117401.1|DALB
OG0000685	LOC6500048|XP_001953321.1|DANA	LOC117574214|XP_034113812.1|DALB
OG0000686	LOC6493938|XP_001961283.1|DANA	LOC117570004|XP_034107290.1|DALB
OG0000687	LOC6494600|XP_001960033.1|DANA	LOC117568559|XP_034105178.1|DALB
OG0000687	LOC6507542|XP_001955885.1|DANA	LOC117572061|XP_034110530.1|DALB
OG0000688	LOC6494546|XP_014762835.1|DANA	LOC117566937|XP_034102459.1|DALB
OG0000689	LOC6494869|XP_032307169.1|DANA	LOC117570131|XP_034107487.1|DALB
OG0000689	LOC6494870|XP_001959518.2|DANA	LOC117570130|XP_034107486.1|DALB
OG0000690	LOC6502174|XP_001966079.1|DANA	LOC117577602|XP_034118339.1|DALB
OG0000691	LOC6498348|XP_001962597.1|DANA	LOC117563341|XP_034097509.1|DALB
OG0000691	LOC6506282|XP_001958202.1|DANA	LOC117572769|XP_034111749.1|DALB
OG0000692	LOC6492992|XP_001956809.1|DANA	LOC117572055|XP_034110522.1|DALB
OG0000693	LOC6505271|XP_001965660.1|DANA	LOC117578299|XP_034119635.1|DALB
OG0000693	LOC6500122|XP_001953179.1|DANA	LOC117574730|XP_034114551.1|DALB
OG0000694	LOC6503517|XP_001964225.1|DANA	LOC117573076|XP_034111850.1|DALB
OG0000694	LOC6507910|XP_001956582.3|DANA	LOC117572591|XP_034111369.1|DALB
OG0000695	LOC6497333|XP_001962300.3|DANA	LOC117563999|XP_034098480.1|DALB
OG0000695	LOC6497336|XP_032307472.1|DANA	LOC117564236|XP_034098818.1|DALB
OG0000696	LOC6497395|XP_001962169.1|DANA, LOC6504372|XP_001967763.1|DANA	LOC117563384|XP_034097588.1|DALB
OG0000697	LOC6504376|XP_001967091.1|DANA	LOC117577858|XP_034118698.1|DALB
OG0000697	LOC6497323|XP_001962319.1|DANA	LOC117564401|XP_034099016.1|DALB
OG0000698	LOC6497852|XP_001961572.2|DANA	LOC117564328|XP_034098925.1|DALB
OG0000698	LOC6497853|XP_001961573.1|DANA	LOC117565639|XP_034100740.1|DALB
OG0000699	LOC6503501|XP_014760389.1|DANA	LOC117564258|XP_034098852.1|DALB
OG0000699	LOC6501055|XP_001954475.2|DANA	LOC117576161|XP_034116627.1|DALB
OG0000700	LOC6497888|XP_001961650.2|DANA	LOC117565951|XP_034101231.1|DALB
OG0000700	LOC6496721|XP_001967330.2|DANA	LOC117564896|XP_034099736.1|DALB
OG0000701	LOC6494056|XP_001961071.1|DANA	LOC117568902|XP_034105696.1|DALB
OG0000701	LOC6502057|XP_001967439.1|DANA	LOC117577732|XP_034118526.1|DALB
OG0000702	LOC6501012|XP_014766847.1|DANA	LOC117574244|XP_034113862.1|DALB
OG0000702	LOC6501013|XP_001954375.2|DANA	LOC117574242|XP_034113854.1|DALB
OG0000703	LOC6496208|XP_032306686.1|DANA	LOC117571007|XP_034108853.1|DALB
OG0000704	LOC6504901|XP_032309322.1|DANA	LOC117577622|XP_034118367.1|DALB
OG0000704	LOC6500565|XP_001953486.1|DANA	LOC117574946|XP_034114891.1|DALB
OG0000705	LOC6507402|XP_001956083.1|DANA	LOC117568186|XP_034104530.1|DALB
OG0000706	LOC6497867|XP_001961605.2|DANA	LOC117565201|XP_034100096.1|DALB
OG0000706	LOC6504935|XP_001966614.3|DANA	LOC117578084|XP_034119137.1|DALB
OG0000707	LOC6496152|XP_001960339.1|DANA	LOC117571527|XP_034109597.1|DALB
OG0000707	LOC6502349|XP_001967161.1|DANA	LOC117577825|XP_034118653.1|DALB
OG0000708	LOC6503061|XP_032308922.1|DANA	LOC117566954|XP_034102489.1|DALB
OG0000708	LOC6502202|XP_032308816.1|DANA	LOC117568465|XP_034105038.1|DALB
OG0000709	LOC6505569|XP_001964679.2|DANA	LOC117576075|XP_034116503.1|DALB
OG0000709	LOC6502274|XP_001966145.3|DANA	LOC117567689|XP_034103708.1|DALB
OG0000710	LOC6500084|XP_001953258.1|DANA	LOC117576461|XP_034117123.1|DALB
OG0000710	LOC6496062|XP_001960142.1|DANA	LOC117566942|XP_034102465.1|DALB
OG0000711	LOC6493462|XP_001957808.1|DANA	LOC117571032|XP_034108886.1|DALB
OG0000711	LOC6503033|XP_001963372.1|DANA	LOC117575987|XP_034116783.1|DALB
OG0000712	LOC6500125|XP_001953174.2|DANA	LOC117575191|XP_034115194.1|DALB
