Orthogroup	DANA.longest_only	DBUS.longest_only
OG0002156	LOC6493862|XP_001958580.2|DANA	LOC108600549|XP_017843697.1|DBUS
OG0002157	LOC6500366|XP_001953059.2|DANA	LOC108601566|XP_017844954.1|DBUS
OG0002158	LOC6494835|XP_001959575.1|DANA	LOC108597294|XP_017839261.1|DBUS
OG0002159	LOC6494716|XP_014762929.1|DANA	LOC108596147|XP_017837129.1|DBUS
OG0002160	LOC6499210|XP_001955104.3|DANA	LOC108604843|XP_017849952.1|DBUS
OG0002161	LOC6505656|XP_001964520.1|DANA	LOC108602549|XP_017846173.1|DBUS
OG0002162	LOC6500318|XP_014766498.1|DANA	LOC108604471|XP_017849445.1|DBUS
OG0002163	LOC6504148|XP_001964272.1|DANA	LOC108606813|XP_017852775.1|DBUS, LOC108600919|XP_017844241.2|DBUS
OG0002164	LOC6500050|XP_001953316.1|DANA	LOC108603770|XP_017848346.1|DBUS
OG0002165	LOC6500282|XP_001952880.2|DANA	LOC108601843|XP_017845279.1|DBUS
OG0002166	LOC6498458|XP_001962863.1|DANA	LOC108599577|XP_017843683.1|DBUS
OG0002167	LOC6494444|XP_001960307.1|DANA	LOC108595581|XP_017836332.1|DBUS
OG0002168	LOC6495361|XP_001958663.3|DANA	LOC108596917|XP_017838617.1|DBUS
OG0002169	LOC6507303|XP_001956283.1|DANA	LOC108599395|XP_017841693.1|DBUS
OG0002170	LOC6506044|XP_001966628.1|DANA, LOC26515067|XP_032311706.1|DANA	LOC108607387|XP_017853625.1|DBUS
OG0002171	LOC6499821|XP_001953844.2|DANA	LOC108603157|XP_017847202.1|DBUS
OG0002172	LOC6500808|XP_001953955.1|DANA	LOC108602192|XP_017845729.1|DBUS
OG0002173	LOC6496885|XP_001963209.1|DANA	LOC108598362|XP_017840475.1|DBUS
OG0002174	LOC6500263|XP_001952914.1|DANA	LOC108602155|XP_017845677.1|DBUS
OG0002175	LOC6500294|XP_001952913.1|DANA	LOC108602157|XP_017845678.1|DBUS
OG0002176	LOC6499215|XP_001955088.1|DANA	LOC108604046|XP_017848797.1|DBUS
OG0002177	LOC6500716|XP_001953783.1|DANA	LOC108604741|XP_017849813.1|DBUS
OG0002178	LOC6505595|XP_001964625.2|DANA	LOC108602970|XP_017846841.1|DBUS
OG0002179	LOC6499882|XP_001953706.2|DANA	LOC108601898|XP_017845364.2|DBUS
OG0002180	LOC6501599|XP_032312076.1|DANA	LOC108603618|XP_017848056.1|DBUS
OG0002181	LOC6504465|XP_001966955.1|DANA	LOC108606947|XP_017852993.1|DBUS
OG0002182	LOC6500930|XP_014766804.1|DANA	LOC108603256|XP_017847384.1|DBUS
OG0002183	LOC6496133|XP_001960301.1|DANA	LOC108595213|XP_017835889.1|DBUS
OG0002184	LOC6499035|XP_001955468.1|DANA	LOC108604061|XP_017848813.1|DBUS
OG0002185	LOC6505648|XP_032305512.1|DANA	LOC108603726|XP_017848257.1|DBUS
OG0002186	LOC6497113|XP_001962730.1|DANA	LOC108602769|XP_017846434.1|DBUS
OG0002187	LOC6498949|XP_001955621.1|DANA	LOC108604227|XP_017849081.1|DBUS
OG0002188	LOC6494894|XP_014763061.1|DANA	LOC108596080|XP_017836986.1|DBUS
OG0002189	LOC26514498|XP_014760180.1|DANA	LOC117135100|XP_033150991.1|DBUS
OG0002190	LOC6500756|XP_001953856.1|DANA	LOC108602627|XP_017846255.1|DBUS
OG0002191	LOC6506748|XP_001957313.1|DANA	LOC108599950|XP_017842687.2|DBUS
OG0002192	LOC6506273|XP_001958219.1|DANA	LOC108598672|XP_017840878.2|DBUS
OG0002193	LOC6500312|XP_001952947.1|DANA	LOC108602179|XP_017845708.1|DBUS
OG0002194	LOC6501477|XP_001955327.1|DANA	LOC108603981|XP_017848696.1|DBUS
OG0002195	LOC6501443|XP_001955265.1|DANA	LOC108604800|XP_017849889.1|DBUS
OG0002196	LOC6500222|XP_014766422.1|DANA	LOC108602494|XP_017846110.1|DBUS
OG0002197	LOC6507525|XP_001955855.1|DANA	LOC108598704|XP_017840918.1|DBUS
OG0002198	LOC6499643|XP_032305863.1|DANA	LOC108603576|XP_033150123.1|DBUS
OG0002199	LOC6505887|XP_001964553.1|DANA	LOC108601919|XP_017845386.1|DBUS
OG0002200	LOC6502244|XP_001966073.1|DANA	LOC108604390|XP_017849337.1|DBUS
OG0002202	LOC6501388|XP_014767017.1|DANA	LOC108602750|XP_017846406.1|DBUS
OG0002203	LOC6500262|XP_001952915.3|DANA	LOC108603839|XP_017848474.1|DBUS
OG0002204	LOC6499116|XP_001955268.1|DANA	LOC108603017|XP_017846902.1|DBUS
OG0002205	LOC6500179|XP_001953075.1|DANA	LOC108602737|XP_017846378.1|DBUS
OG0002206	LOC6499793|XP_001953903.1|DANA	LOC108602176|XP_017845702.1|DBUS
OG0002207	LOC6499233|XP_001955055.2|DANA	LOC108604660|XP_017849701.2|DBUS
OG0002208	LOC6499235|XP_001955052.2|DANA	LOC108603306|XP_017847476.1|DBUS
OG0002209	LOC6504925|XP_001966603.1|DANA	LOC108605670|XP_017850951.1|DBUS
OG0002210	LOC6499157|XP_014765934.1|DANA	LOC108603040|XP_017846947.1|DBUS
OG0002211	LOC6500379|XP_032312137.1|DANA	LOC108603206|XP_017847280.1|DBUS
OG0002212	LOC6501365|XP_001955084.2|DANA	LOC108602997|XP_017846881.1|DBUS
OG0002213	LOC6499970|XP_001953525.1|DANA	LOC108606120|XP_033150360.1|DBUS, LOC108603368|XP_017847620.1|DBUS
OG0002214	LOC6499760|XP_014766216.1|DANA	LOC108602664|XP_017846300.1|DBUS
OG0002215	LOC6500906|XP_014766785.2|DANA	LOC108603279|XP_033150047.1|DBUS
OG0002216	LOC6505047|XP_001965567.1|DANA	LOC108596455|XP_017837691.1|DBUS
OG0002217	LOC6500235|XP_001952971.1|DANA	LOC108603461|XP_017847783.1|DBUS
OG0002218	LOC6504576|XP_001966594.1|DANA	LOC108606960|XP_017853009.1|DBUS
OG0002219	LOC6500164|XP_001953104.1|DANA	LOC108604765|XP_017849848.1|DBUS
OG0002220	LOC6500385|XP_032305738.1|DANA	LOC108601387|XP_017844776.1|DBUS
OG0002221	LOC6507769|XP_001956318.3|DANA	LOC108598063|XP_033149585.1|DBUS
OG0002222	LOC6496467|XP_001960963.1|DANA	LOC108595387|XP_017836102.1|DBUS
OG0002223	LOC6494133|XP_032306606.1|DANA	LOC108596239|XP_017837276.1|DBUS
OG0002224	LOC6496030|XP_032307267.1|DANA	LOC108596318|XP_017837424.1|DBUS
OG0002225	LOC6493196|XP_032310779.1|DANA	LOC108600897|XP_017844210.1|DBUS
OG0002226	LOC6496638|XP_001961307.1|DANA	LOC108596252|XP_017837294.1|DBUS
OG0002227	LOC6494985|XP_032306762.1|DANA	LOC108596494|XP_033149116.1|DBUS
OG0002228	LOC6495198|XP_001958872.1|DANA	LOC108597535|XP_017839624.1|DBUS, LOC108605881|XP_017851186.2|DBUS
OG0002229	LOC6495839|XP_001959685.2|DANA	LOC108597171|XP_017839074.1|DBUS
OG0002230	LOC6495938|XP_001959890.1|DANA	LOC108597390|XP_017839413.1|DBUS
OG0002231	LOC6495090|XP_001959085.1|DANA	LOC108597713|XP_017839891.1|DBUS
OG0002232	LOC6495833|XP_001959678.1|DANA	LOC108597132|XP_017839006.1|DBUS
OG0002233	LOC6506651|XP_001957473.2|DANA	LOC108600814|XP_017844089.1|DBUS
OG0002235	LOC6495867|XP_001959747.2|DANA	LOC108596646|XP_017838110.1|DBUS
OG0002236	LOC6494903|XP_001959458.1|DANA	LOC108596047|XP_017836922.1|DBUS
OG0002237	LOC6498799|XP_032308237.1|DANA, LOC6507460|XP_001955968.2|DANA, LOC6495740|XP_014763471.1|DANA	LOC108596076|XP_017836978.1|DBUS
OG0002238	LOC6493940|XP_032311467.1|DANA	LOC108596892|XP_017838566.1|DBUS
OG0002239	LOC6496241|XP_001960520.1|DANA	LOC108596947|XP_017838675.1|DBUS
OG0002240	LOC6495178|XP_001958906.1|DANA	LOC108596447|XP_017837680.1|DBUS
OG0002241	LOC6507294|XP_001956297.2|DANA	LOC108600708|XP_017843927.1|DBUS
OG0002242	LOC6507032|XP_001956788.1|DANA	LOC108600924|XP_017844245.2|DBUS
OG0002243	LOC26513687|XP_014760888.1|DANA	LOC108603300|XP_017847466.1|DBUS
OG0002244	LOC6506525|XP_032310164.1|DANA	LOC108600572|XP_017843730.2|DBUS
OG0002245	LOC6506784|XP_001957246.1|DANA	LOC108599828|XP_017842424.1|DBUS
OG0002246	LOC6495987|XP_032306609.1|DANA	LOC108597526|XP_017839612.1|DBUS
OG0002247	LOC26513899|XP_014763954.1|DANA	LOC108597335|XP_017839321.1|DBUS
OG0002248	LOC6507687|XP_001956148.2|DANA	LOC108600577|XP_017843735.2|DBUS
OG0002249	LOC6493159|XP_014764244.1|DANA	LOC108598563|XP_017840736.1|DBUS
OG0002250	LOC6495062|XP_032306973.1|DANA	LOC108594857|XP_017835485.1|DBUS
OG0002251	LOC6495584|XP_032306744.1|DANA	LOC108594793|XP_033148901.1|DBUS
OG0002252	LOC6495593|XP_014763361.1|DANA	LOC108597349|XP_017839345.1|DBUS
OG0002253	LOC26514309|XP_032306226.1|DANA	LOC108597637|XP_017839770.1|DBUS
OG0002254	LOC6501541|XP_001955447.1|DANA	LOC108602655|XP_017846290.1|DBUS
OG0002255	LOC6502905|XP_001963619.1|DANA	LOC108606742|XP_017852629.1|DBUS
OG0002256	LOC6493955|XP_001961255.1|DANA	LOC108596980|XP_017838725.1|DBUS
OG0002257	LOC6495269|XP_001958732.3|DANA	LOC108597752|XP_017839950.1|DBUS
OG0002258	LOC6506197|XP_032309515.1|DANA	LOC108600398|XP_017843435.1|DBUS
OG0002259	LOC6503209|XP_001963646.1|DANA	LOC108606369|XP_017851906.1|DBUS
OG0002260	LOC6493717|XP_001958296.1|DANA	LOC108600387|XP_017843422.1|DBUS
OG0002261	LOC6506353|XP_001958048.1|DANA	LOC108598994|XP_017841258.1|DBUS
OG0002262	LOC6494347|XP_001960490.2|DANA	LOC108596029|XP_017836881.1|DBUS
OG0002263	LOC6506791|XP_001957235.1|DANA	LOC108600256|XP_017843183.1|DBUS
OG0002264	LOC6494106|XP_001960964.3|DANA	LOC108595084|XP_017835724.1|DBUS
OG0002265	LOC6493474|XP_001957830.1|DANA	LOC108598928|XP_017843961.1|DBUS
OG0002266	LOC6493700|XP_001958263.1|DANA	LOC117134994|XP_033150599.1|DBUS, LOC117134995|XP_033150600.1|DBUS
OG0002267	LOC6493014|XP_001956854.1|DANA	LOC108601089|XP_033149589.1|DBUS
OG0002268	LOC6506833|XP_001957149.1|DANA	LOC108598844|XP_017841087.1|DBUS
OG0002269	LOC6494362|XP_001960463.1|DANA	LOC108597393|XP_017839418.1|DBUS
OG0002270	LOC6494151|XP_001960862.1|DANA	LOC108597202|XP_017839129.1|DBUS
OG0002271	LOC6507005|XP_001956842.1|DANA	LOC108599179|XP_017841456.1|DBUS
OG0002272	LOC6507453|XP_001955982.1|DANA	LOC108598172|XP_033149555.1|DBUS
OG0002273	LOC6493240|XP_032310651.1|DANA	LOC108599877|XP_017842522.1|DBUS
OG0002274	LOC6493800|XP_032310517.1|DANA	LOC108598341|XP_033149723.1|DBUS
OG0002275	LOC6507033|XP_001956786.1|DANA	LOC108601019|XP_017844382.1|DBUS
OG0002276	LOC6507656|XP_014765388.1|DANA	LOC108599841|XP_017842450.2|DBUS
OG0002277	LOC26515182|XP_032310620.1|DANA	LOC108598739|XP_033150626.1|DBUS
OG0002278	LOC6493334|XP_032310304.1|DANA	LOC108597888|XP_017839995.1|DBUS
OG0002279	LOC6493552|XP_001957983.2|DANA	LOC108600073|XP_017842918.1|DBUS
OG0002280	LOC6506571|XP_001957621.2|DANA	LOC108600141|XP_017843023.2|DBUS
OG0002281	LOC6493374|XP_001957630.1|DANA	LOC108600021|XP_017842828.1|DBUS
OG0002282	LOC6493400|XP_001957672.1|DANA	LOC108599639|XP_017842100.1|DBUS
OG0002283	LOC6494702|XP_001959827.1|DANA	LOC117134718|XP_033149189.1|DBUS
OG0002284	LOC6494080|XP_001961016.1|DANA	LOC108595577|XP_017836327.1|DBUS
OG0002285	LOC6503633|XP_001964032.1|DANA	LOC108605938|XP_017851248.1|DBUS
OG0002286	LOC6494167|XP_001960837.2|DANA	LOC108597606|XP_017839732.1|DBUS
OG0002287	LOC6494152|XP_001960861.2|DANA	LOC108597429|XP_017839473.1|DBUS
OG0002288	LOC6493007|XP_014764177.1|DANA	LOC108599178|XP_017841454.1|DBUS
OG0002289	LOC6493032|XP_001956905.1|DANA	LOC108598865|XP_017841112.1|DBUS
OG0002290	LOC6498208|XP_001962304.1|DANA	LOC108594425|XP_017835088.2|DBUS, LOC117135025|XP_033150725.1|DBUS
OG0002291	LOC6496515|XP_032306271.1|DANA	LOC108595545|XP_033149021.1|DBUS
OG0002292	LOC6494627|XP_032306813.1|DANA	LOC108597312|XP_017839287.1|DBUS
OG0002293	LOC116656506|XP_032312044.1|DANA	LOC108596515|XP_017837846.1|DBUS
OG0002294	LOC6499467|XP_001954578.1|DANA	LOC108604456|XP_017849425.1|DBUS
OG0002295	LOC6497762|XP_032307525.1|DANA	LOC108607702|XP_017854182.1|DBUS
OG0002296	LOC6504632|XP_032310945.1|DANA	LOC108607595|XP_017851272.2|DBUS
OG0002297	LOC6494642|XP_032312349.1|DANA	LOC108603180|XP_017847227.1|DBUS
OG0002298	LOC6494228|XP_014762676.1|DANA	LOC108596773|XP_017838361.1|DBUS
OG0002299	LOC6495295|XP_001958682.1|DANA	LOC108595725|XP_017836496.1|DBUS
OG0002300	LOC6497139|XP_032311257.1|DANA	LOC108600064|XP_017842909.1|DBUS
OG0002301	LOC6497250|XP_014761583.1|DANA	LOC108607442|XP_017853762.2|DBUS
OG0002302	LOC6497245|XP_014761579.1|DANA	LOC108608099|XP_017854794.1|DBUS
OG0002303	LOC6504026|XP_001964030.3|DANA	LOC108605492|XP_017850726.1|DBUS
OG0002304	LOC6497814|XP_001961502.1|DANA	LOC108594417|XP_017835075.2|DBUS
OG0002305	LOC6506774|XP_001957266.1|DANA	LOC108601003|XP_017844357.1|DBUS
OG0002306	LOC6497199|XP_001962571.1|DANA	LOC108594502|XP_017835190.2|DBUS
OG0002307	LOC6496839|XP_001963298.1|DANA	LOC108604272|XP_033149867.1|DBUS
OG0002308	LOC6504621|XP_001964891.2|DANA	LOC108608092|XP_033149028.1|DBUS
OG0002309	LOC6497214|XP_001962544.1|DANA	LOC108603479|XP_017847820.1|DBUS
OG0002310	LOC6497964|XP_001961805.1|DANA	LOC108594511|XP_033150958.1|DBUS
OG0002311	LOC6497253|XP_032307674.1|DANA	LOC108607860|XP_017854432.1|DBUS
OG0002312	LOC6504345|XP_001965013.2|DANA	LOC108594527|XP_017835219.2|DBUS
OG0002313	LOC6496367|XP_014763782.1|DANA	LOC108596616|XP_017838048.1|DBUS
OG0002314	LOC6495425|XP_001958821.1|DANA	LOC108595384|XP_017836098.1|DBUS
OG0002315	LOC6495496|XP_014763336.1|DANA	LOC108596794|XP_033150903.1|DBUS
OG0002316	LOC6498439|XP_001962824.2|DANA	LOC108602477|XP_017846093.1|DBUS
OG0002317	LOC6506324|XP_014764707.1|DANA	LOC108600900|XP_017844214.1|DBUS
OG0002318	LOC6497895|XP_001961666.1|DANA	LOC108607814|XP_017854351.1|DBUS
OG0002319	LOC6505710|XP_001964990.1|DANA	LOC108607599|XP_017853991.1|DBUS
OG0002320	LOC6495577|XP_001959131.1|DANA	LOC108597643|XP_017839781.1|DBUS
OG0002321	LOC6494935|XP_032305946.1|DANA	LOC108595228|XP_017835912.1|DBUS, LOC108597895|XP_033150610.1|DBUS
OG0002322	LOC6497156|XP_001962654.3|DANA	LOC108608478|XP_017855359.1|DBUS
OG0002323	LOC6497559|XP_001961819.1|DANA	LOC108607505|XP_017853857.1|DBUS
OG0002324	LOC6493586|XP_014764453.1|DANA	LOC108601005|XP_017844360.1|DBUS
OG0002325	LOC6506450|XP_001957860.2|DANA	LOC108600301|XP_017843275.1|DBUS
OG0002326	LOC6493494|XP_001957861.1|DANA	LOC108600663|XP_017843848.1|DBUS
OG0002327	LOC6499531|XP_001954430.2|DANA	LOC108603572|XP_017847979.1|DBUS
OG0002328	LOC6497264|XP_032307707.1|DANA	LOC108596495|XP_017837810.1|DBUS
OG0002329	LOC6497978|XP_032307687.1|DANA, LOC6497977|XP_001961830.3|DANA	LOC108607634|XP_017854047.1|DBUS, LOC108607632|XP_017854045.1|DBUS
OG0002330	LOC6497554|XP_001961833.3|DANA	LOC108607637|XP_017854049.1|DBUS
OG0002331	LOC6502008|XP_014759698.1|DANA	LOC108606419|XP_017852004.1|DBUS
OG0002332	LOC6506889|XP_001957054.3|DANA	LOC108600051|XP_017842887.1|DBUS
OG0002333	LOC6494397|XP_001960404.2|DANA	LOC108595684|XP_017836454.1|DBUS
OG0002334	LOC6498390|XP_001962698.2|DANA	LOC108596792|XP_017838388.1|DBUS
OG0002335	LOC6495575|XP_001959125.2|DANA	LOC108595361|XP_017836074.1|DBUS
OG0002336	LOC6493655|XP_001958170.1|DANA	LOC108600317|XP_017843304.1|DBUS
OG0002337	LOC6495348|XP_014763269.1|DANA	LOC108596348|XP_017837492.1|DBUS
OG0002338	LOC6507050|XP_001965300.1|DANA	LOC108594452|XP_017835116.1|DBUS
OG0002339	LOC6503279|XP_001967587.2|DANA	LOC108608445|XP_017855310.1|DBUS
OG0002340	LOC6504300|XP_001965064.2|DANA	LOC108598668|XP_033150831.1|DBUS
OG0002341	LOC6495761|XP_001959517.1|DANA	LOC108595340|XP_017836050.1|DBUS
OG0002342	LOC6498527|XP_001962998.2|DANA	LOC108608147|XP_017854881.2|DBUS
OG0002343	LOC6496989|XP_014761464.1|DANA	LOC108607937|XP_017854543.2|DBUS
OG0002344	LOC6496775|XP_014760193.1|DANA	LOC108599497|XP_017841849.1|DBUS
OG0002345	LOC6494094|XP_001960990.1|DANA	LOC108596352|XP_017837499.1|DBUS
OG0002346	LOC6497286|XP_001962389.1|DANA	LOC108594219|XP_017834817.2|DBUS
OG0002347	LOC6495487|XP_001958955.1|DANA	LOC108597495|XP_017839568.1|DBUS
OG0002348	LOC6498077|XP_014761964.1|DANA	LOC108607888|XP_017854481.1|DBUS
OG0002349	LOC26515533|XP_014764135.1|DANA	LOC108596354|XP_017837505.1|DBUS
OG0002350	LOC6496482|XP_001960989.1|DANA	LOC108596351|XP_017837497.1|DBUS
OG0002351	LOC6495703|XP_001959405.1|DANA	LOC108595185|XP_017835853.1|DBUS
OG0002352	LOC6495771|XP_001959542.1|DANA	LOC108597611|XP_017839737.1|DBUS
OG0002353	LOC6505397|XP_001966897.2|DANA	LOC108594262|XP_033150353.1|DBUS
OG0002354	LOC6497173|XP_032310998.1|DANA	LOC108608242|XP_017855018.2|DBUS
OG0002355	LOC6505383|XP_032309133.1|DANA	LOC108594342|XP_033150584.1|DBUS
OG0002356	LOC6496825|XP_001963325.2|DANA	LOC108608288|XP_017855096.1|DBUS
OG0002357	LOC6500256|XP_014766457.1|DANA	LOC108604314|XP_017849225.1|DBUS
OG0002358	LOC6498559|XP_001963062.1|DANA	LOC108603176|XP_017847225.2|DBUS, LOC108598806|XP_017841041.2|DBUS
OG0002359	LOC6501909|XP_001966688.2|DANA	LOC108606824|XP_017852796.1|DBUS
OG0002360	LOC6497372|XP_001962217.2|DANA	LOC108607431|XP_017853736.2|DBUS
OG0002361	LOC6493704|XP_001958271.1|DANA	LOC108600877|XP_017844180.1|DBUS
OG0002362	LOC6496844|XP_032310888.1|DANA	LOC108607704|XP_017854187.2|DBUS
OG0002363	LOC6496862|XP_001963254.1|DANA	LOC108607434|XP_017853754.1|DBUS
OG0002364	LOC6501779|XP_032311775.1|DANA, LOC6496860|XP_032310902.1|DANA	LOC108607432|XP_017853737.1|DBUS
OG0002365	LOC6496858|XP_001963258.1|DANA	LOC108601622|XP_017845013.1|DBUS
OG0002366	LOC6504226|XP_032311356.1|DANA	LOC108607789|XP_017854317.1|DBUS
OG0002367	LOC6497425|XP_001962113.1|DANA	LOC108607572|XP_017853952.1|DBUS
OG0002368	LOC6498218|XP_001962325.2|DANA	LOC108594432|XP_017835095.1|DBUS
OG0002370	LOC6497100|XP_001962756.1|DANA	LOC108600274|XP_033150066.1|DBUS
OG0002371	LOC6498415|XP_001962758.1|DANA	LOC108596123|XP_017837503.2|DBUS
OG0002372	LOC6497836|XP_001961543.2|DANA	LOC108607604|XP_017853997.2|DBUS
OG0002373	LOC6503545|XP_001965292.1|DANA	LOC108596741|XP_017838300.1|DBUS
OG0002374	LOC6499113|XP_001955274.2|DANA	LOC108602165|XP_017845687.1|DBUS
OG0002375	LOC6501227|XP_001954800.1|DANA	LOC108604776|XP_017849862.2|DBUS
OG0002376	LOC6498243|XP_032307398.1|DANA	LOC108608413|XP_017855261.1|DBUS
OG0002377	LOC6500491|XP_001953337.1|DANA	LOC108603645|XP_017848098.1|DBUS
OG0002378	LOC6507801|XP_001956371.1|DANA	LOC108600914|XP_017844235.1|DBUS
OG0002379	LOC6503320|XP_001965403.1|DANA	LOC108598136|XP_017840246.1|DBUS
OG0002380	LOC6503093|XP_001963411.1|DANA	LOC108606412|XP_017851985.1|DBUS
OG0002381	LOC6495743|XP_001959478.1|DANA	LOC108595360|XP_017836073.1|DBUS
OG0002382	LOC6504504|XP_032308154.1|DANA	LOC108607484|XP_033149935.1|DBUS, LOC108606275|XP_017851742.1|DBUS
OG0002383	LOC6507458|XP_001955970.2|DANA	LOC108601084|XP_017844475.1|DBUS
OG0002384	LOC6504142|XP_032308706.1|DANA	LOC108605052|XP_017850109.1|DBUS
OG0002385	LOC6506063|XP_001966651.2|DANA	LOC108607331|XP_033150536.1|DBUS
OG0002386	LOC6500410|XP_032312292.1|DANA	LOC108601538|XP_033149927.1|DBUS
OG0002387	LOC6499773|XP_032305793.1|DANA	LOC108603651|XP_017848108.1|DBUS
OG0002388	LOC6494631|XP_001965946.2|DANA	LOC108604343|XP_017849259.1|DBUS
OG0002389	LOC6499041|XP_001955444.1|DANA	LOC108601760|XP_017845173.1|DBUS
OG0002390	LOC6498623|XP_001963177.1|DANA	LOC108600370|XP_017843399.2|DBUS
OG0002391	LOC6496253|XP_032307075.1|DANA	LOC108597024|XP_017838794.1|DBUS
OG0002392	LOC6507723|XP_001956216.2|DANA	LOC108598459|XP_017840593.1|DBUS
OG0002393	LOC6493391|XP_032310130.1|DANA	LOC108599990|XP_017842738.2|DBUS
OG0002394	LOC6500051|XP_001953313.1|DANA	LOC108602882|XP_017846672.1|DBUS
OG0002395	LOC6499522|XP_001954447.2|DANA	LOC108604408|XP_017849364.1|DBUS
OG0002396	LOC6495872|XP_001959759.1|DANA	LOC108596697|XP_017838209.1|DBUS
OG0002397	LOC6497377|XP_001962209.1|DANA	LOC108595260|XP_017835960.1|DBUS
OG0002398	LOC6501934|XP_001966719.1|DANA	LOC108607031|XP_017853110.1|DBUS
OG0002399	LOC6493909|XP_001961345.2|DANA	LOC108597039|XP_017838823.1|DBUS
OG0002400	LOC6495973|XP_001959955.2|DANA	LOC108595196|XP_017835869.1|DBUS
OG0002401	LOC6505486|XP_032311767.1|DANA	LOC108607354|XP_017853536.1|DBUS
OG0002402	LOC6498955|XP_001955611.1|DANA	LOC108604374|XP_017849313.1|DBUS
OG0002403	LOC6498956|XP_032312351.1|DANA	LOC108601700|XP_017845103.1|DBUS
OG0002404	LOC6500470|XP_001953284.1|DANA	LOC108603950|XP_017848632.1|DBUS
OG0002405	LOC6500495|XP_001953343.1|DANA	LOC108603679|XP_017848171.1|DBUS, LOC117134778|XP_033149379.1|DBUS
OG0002406	LOC6493084|XP_001957011.1|DANA	LOC108600211|XP_017843116.1|DBUS
OG0002407	LOC6505626|XP_032305496.1|DANA	LOC108601341|XP_017844729.1|DBUS
OG0002408	LOC6500488|XP_001953331.1|DANA	LOC108603680|XP_017848172.1|DBUS
OG0002409	LOC6507234|XP_032309990.1|DANA	LOC108598694|XP_033149496.1|DBUS
OG0002410	LOC6500142|XP_001953143.1|DANA	LOC108604019|XP_017848754.1|DBUS
OG0002411	LOC6501210|XP_001954770.1|DANA	LOC108601732|XP_017845142.1|DBUS
OG0002412	LOC26514071|XP_014765568.1|DANA	LOC117134712|XP_033149137.1|DBUS
OG0002414	LOC6507083|XP_001956700.1|DANA	LOC108605165|XP_017850238.1|DBUS
OG0002415	LOC6500025|XP_001953374.2|DANA	LOC108603682|XP_017848178.2|DBUS
OG0002416	LOC6504367|XP_014759443.1|DANA	LOC117134790|XP_033149538.1|DBUS, LOC108607417|XP_017853698.1|DBUS
OG0002417	LOC6497682|XP_001961580.1|DANA	LOC108594348|XP_017834991.1|DBUS
OG0002418	LOC6505769|XP_001964347.3|DANA	LOC108603977|XP_017848692.1|DBUS
OG0002419	LOC6502216|XP_001966013.1|DANA	LOC108607191|XP_017853339.1|DBUS
OG0002420	LOC6493401|XP_001957674.1|DANA	LOC108599641|XP_017842103.1|DBUS
OG0002421	LOC6503409|XP_001967485.3|DANA	LOC108601524|XP_017844912.2|DBUS
OG0002422	LOC6500589|XP_001953528.1|DANA	LOC108602807|XP_017846524.1|DBUS
OG0002423	LOC6507870|XP_032309869.1|DANA	LOC108605592|XP_017850854.1|DBUS, LOC108601162|XP_017844583.1|DBUS
OG0002425	LOC6504583|XP_001966583.1|DANA	LOC108607112|XP_017853230.1|DBUS
OG0002426	LOC6492958|XP_001956748.1|DANA	LOC108598357|XP_017840464.1|DBUS
OG0002427	LOC6501808|XP_001967400.1|DANA	LOC108607351|XP_017853532.1|DBUS
OG0002428	LOC6503126|XP_001963471.3|DANA	LOC108606649|XP_017852451.2|DBUS
OG0002429	LOC6493115|XP_032310335.1|DANA	LOC108600198|XP_017843097.2|DBUS
OG0002430	LOC6495554|XP_001959092.1|DANA	LOC108597714|XP_017839892.1|DBUS
OG0002431	LOC6495193|XP_001958882.1|DANA	LOC108595094|XP_017835735.1|DBUS
OG0002432	LOC6503547|XP_001964180.1|DANA	LOC108605692|XP_017850973.1|DBUS
OG0002433	LOC6498845|XP_001955812.1|DANA	LOC108603941|XP_017848624.1|DBUS
OG0002434	LOC6498978|XP_001955574.1|DANA	LOC108597515|XP_017839597.1|DBUS
OG0002435	LOC6502312|XP_032309399.1|DANA	LOC108605042|XP_033150241.1|DBUS
OG0002436	LOC6505766|XP_001964341.1|DANA, LOC6496560|XP_001961149.1|DANA	LOC108597257|XP_017839203.1|DBUS
OG0002437	LOC6496544|XP_001961113.1|DANA	LOC108596226|XP_017837243.1|DBUS
OG0002438	LOC6502232|XP_001966030.1|DANA	LOC108605342|XP_033150251.1|DBUS
OG0002439	LOC6498219|XP_001962326.1|DANA	LOC108608357|XP_017855193.1|DBUS
OG0002440	LOC6507207|XP_001956476.1|DANA	LOC108598425|XP_017840540.1|DBUS
OG0002441	LOC6494352|XP_001960484.1|DANA	LOC108596750|XP_017838314.2|DBUS
OG0002442	LOC6494509|XP_001960201.1|DANA	LOC108597440|XP_017839492.1|DBUS
OG0002443	LOC6493945|XP_032311500.1|DANA	LOC108596959|XP_017838693.1|DBUS
OG0002444	LOC6494514|XP_001960195.1|DANA	LOC108597095|XP_017838949.2|DBUS
OG0002445	LOC6494025|XP_001961128.2|DANA	LOC108596429|XP_017837642.1|DBUS
OG0002446	LOC6494204|XP_001960754.3|DANA	LOC108596889|XP_017838559.1|DBUS
OG0002447	LOC6506219|XP_001958323.2|DANA	LOC108598491|XP_033149389.1|DBUS
OG0002448	LOC6496103|XP_001960231.1|DANA	LOC108595690|XP_017836460.1|DBUS
OG0002449	LOC6494281|XP_001960610.1|DANA	LOC108595334|XP_017836042.1|DBUS
