Orthogroup	DANA.longest_only	AAEG.longest_only
OG0001461	LOC6503189|XP_032311859.1|DANA	LOC5578902|XP_001664106.1|AAEG
OG0001462	LOC6502831|XP_032310793.1|DANA	LOC5575238|XP_001655641.2|AAEG, LOC5565405|XP_001649752.1|AAEG
OG0001464	LOC6504893|XP_001966544.1|DANA	LOC5577049|XP_021697863.1|AAEG
OG0001465	LOC6493951|XP_001961260.1|DANA	LOC5569164|XP_021698173.1|AAEG
OG0001466	LOC6498464|XP_001962879.1|DANA	LOC110681310|XP_021712758.1|AAEG, LOC5575816|XP_021698283.1|AAEG
OG0001467	LOC6497937|XP_001961752.1|DANA	LOC5565523|XP_001649876.2|AAEG, LOC5565461|XP_001649823.1|AAEG
OG0001468	LOC6493547|XP_001957977.2|DANA	LOC5576181|XP_001655982.2|AAEG, LOC110674008|XP_021698617.1|AAEG
OG0001469	LOC6494890|XP_001959484.1|DANA	LOC5572193|XP_021698818.1|AAEG
OG0001470	LOC6507835|XP_001956445.1|DANA	LOC5573283|XP_001654487.2|AAEG
OG0001471	LOC6507057|XP_032309541.1|DANA	LOC5575494|XP_021699308.1|AAEG
OG0001472	LOC6493385|XP_001957648.1|DANA	LOC5571045|XP_001659482.1|AAEG
OG0001473	LOC6500976|XP_001954286.2|DANA	LOC5577473|XP_001663400.2|AAEG
OG0001474	LOC6503094|XP_001963412.1|DANA, LOC26515239|XP_014764107.1|DANA	LOC5572037|XP_021699911.1|AAEG
OG0001475	LOC6495758|XP_001959513.1|DANA	LOC5569975|XP_001658859.2|AAEG
OG0001476	LOC6496791|XP_001965771.3|DANA	LOC5579522|XP_021700182.1|AAEG
OG0001477	LOC6505518|XP_001964778.1|DANA	LOC5571150|XP_001653466.1|AAEG
OG0001478	LOC6507403|XP_001965367.1|DANA	LOC5571940|XP_001660042.3|AAEG, LOC5571944|XP_021700410.1|AAEG
OG0001479	LOC6504730|XP_001966317.1|DANA	LOC23687710|XP_011493391.1|AAEG
OG0001480	LOC6503347|XP_001965375.1|DANA	LOC5578369|XP_001656940.1|AAEG
OG0001481	LOC6497932|XP_001961745.2|DANA	LOC5572669|XP_021700841.1|AAEG
OG0001482	LOC6494139|XP_001960885.1|DANA	LOC5571657|XP_021695284.1|AAEG
OG0001483	LOC6505388|XP_001966911.1|DANA	LOC5568842|XP_021695290.1|AAEG
OG0001484	LOC6497014|XP_001962926.2|DANA	LOC5577726|XP_001663502.2|AAEG, LOC5577731|XP_001663504.2|AAEG
OG0001485	LOC6506289|XP_001958192.1|DANA	LOC5575153|XP_001655530.2|AAEG, LOC5575155|XP_021702299.1|AAEG
OG0001486	LOC6497394|XP_001962171.1|DANA	LOC5568609|XP_021702758.1|AAEG
OG0001487	LOC26514765|XP_014760157.1|DANA	LOC5573245|XP_021702910.1|AAEG
OG0001488	LOC6494058|XP_001961068.1|DANA	LOC5573697|XP_001661016.1|AAEG
OG0001489	LOC6497261|XP_014761599.1|DANA, LOC6497260|XP_032307420.1|DANA	LOC5564933|XP_021703739.1|AAEG
OG0001490	LOC6497801|XP_001961476.1|DANA	LOC110677685|XP_021704430.1|AAEG, LOC110677182|XP_021703749.1|AAEG, LOC5564931|XP_001649272.1|AAEG, LOC5563686|XP_001647949.1|AAEG
OG0001491	LOC26513957|XP_014762279.1|DANA, LOC6498093|XP_001962067.1|DANA	LOC5569700|XP_021703856.1|AAEG
OG0001492	LOC116655209|XP_032308648.1|DANA, LOC6503469|XP_001965310.2|DANA	LOC5569760|XP_021704079.1|AAEG
OG0001493	LOC6502988|XP_001963461.1|DANA	LOC5571897|XP_001653814.1|AAEG
OG0001494	LOC6503829|XP_001963680.1|DANA	LOC5568043|XP_001651976.1|AAEG, LOC5568042|XP_001651975.1|AAEG
OG0001495	LOC26515105|XP_032306199.1|DANA	LOC5578020|XP_001656760.1|AAEG
OG0001496	LOC6493289|XP_001957454.1|DANA, LOC6503782|XP_001963755.1|DANA	LOC5563590|XP_001647931.1|AAEG
OG0001497	LOC6494676|XP_001959883.2|DANA	LOC5569632|XP_001658652.1|AAEG
OG0001500	LOC6494354|XP_032307202.1|DANA	LOC5578446|XP_001656967.1|AAEG
OG0001501	LOC6505831|XP_001964451.1|DANA	LOC5570890|XP_001659401.2|AAEG
OG0001502	LOC6495479|XP_001958937.1|DANA	LOC110678058|XP_021706269.1|AAEG, LOC5577361|XP_021711960.1|AAEG
OG0001503	LOC6495087|XP_032306663.1|DANA	LOC5570009|XP_021708552.1|AAEG
OG0001504	LOC6503555|XP_032308777.1|DANA	LOC5565730|XP_021708073.1|AAEG
OG0001506	LOC6496242|XP_014763708.1|DANA	LOC5579656|XP_001648130.1|AAEG
OG0001507	LOC6496117|XP_014763634.1|DANA	LOC5577138|XP_001663226.2|AAEG, LOC5577136|XP_021711247.1|AAEG
OG0001508	LOC6495999|XP_001960011.1|DANA	LOC5572364|XP_021707113.1|AAEG, LOC5572361|XP_021706133.1|AAEG
OG0001509	LOC6496102|XP_032307197.1|DANA	LOC5574008|XP_001661094.2|AAEG, LOC5577412|XP_021707793.1|AAEG
OG0001510	LOC6498402|XP_001962723.1|DANA	LOC5577178|XP_001663266.1|AAEG
OG0001511	LOC6494368|XP_001960447.1|DANA	LOC5574953|XP_001655423.2|AAEG
OG0001512	LOC6493515|XP_001957902.1|DANA	LOC5564136|XP_021711114.1|AAEG
OG0001513	LOC6493876|XP_032310134.1|DANA	LOC5564135|XP_021711115.1|AAEG
OG0001534	LOC6504927|XP_032309274.1|DANA	LOC5576274|XP_021698681.1|AAEG
OG0001535	LOC6504528|XP_001967078.1|DANA	LOC5573526|XP_001660924.2|AAEG
OG0001536	LOC6502128|XP_001966156.1|DANA	LOC5571801|XP_001659936.2|AAEG, LOC5571804|XP_001659938.2|AAEG
OG0001537	LOC6507360|XP_001965359.1|DANA	LOC5569210|XP_021712922.1|AAEG, LOC5572386|XP_001654033.1|AAEG
OG0001538	LOC6502165|XP_032309366.1|DANA	LOC5572541|XP_001660472.2|AAEG, LOC5572547|XP_001660470.2|AAEG
OG0001539	LOC6494633|XP_001959978.1|DANA, LOC116655204|XP_032308629.1|DANA, LOC26514550|XP_014759355.1|DANA, LOC116655096|XP_032308064.1|DANA, LOC6506047|XP_032311702.1|DANA, LOC116655095|XP_032308061.1|DANA, LOC116656370|XP_032311721.1|DANA	LOC5572544|XP_001660468.2|AAEG
OG0001540	LOC6506052|XP_014760535.1|DANA	LOC23687674|XP_021698454.1|AAEG
OG0001541	LOC6493853|XP_032310728.1|DANA	LOC5570420|XP_021698756.1|AAEG
OG0001542	LOC6500687|XP_032309612.1|DANA	LOC5570412|XP_021698827.1|AAEG
OG0001545	LOC6503624|XP_001964042.2|DANA	LOC110677176|XP_021703744.1|AAEG
OG0001546	LOC6504030|XP_032308437.1|DANA	LOC110677186|XP_021703764.1|AAEG, LOC5573557|XP_021703756.1|AAEG
OG0001547	LOC6502358|XP_032307952.1|DANA	LOC5571510|XP_021704100.1|AAEG
OG0001548	LOC6503489|XP_014760952.1|DANA	LOC5575287|XP_021706174.1|AAEG
OG0001549	LOC6498172|XP_014761998.1|DANA	LOC5566809|XP_021702575.1|AAEG, LOC110678344|XP_021706791.1|AAEG, LOC5566990|XP_021701099.1|AAEG
OG0001551	LOC6501054|XP_001954468.1|DANA	LOC5567762|XP_021709084.1|AAEG
OG0001552	LOC6499383|XP_001954743.1|DANA, LOC6498869|XP_014765798.1|DANA	LOC5574592|XP_001655215.2|AAEG
OG0001553	LOC6505298|XP_001965712.1|DANA	LOC5567406|XP_001657401.2|AAEG, LOC5568864|XP_001652590.1|AAEG
OG0001554	LOC6500255|XP_014766456.1|DANA	LOC5567768|XP_001657668.2|AAEG
OG0001555	LOC6497469|XP_001962018.1|DANA	LOC5565322|XP_021702534.1|AAEG, LOC5571781|XP_021712616.1|AAEG, LOC110681298|XP_021712752.1|AAEG
OG0001556	LOC6495001|XP_001959242.1|DANA	LOC5578988|XP_021712982.1|AAEG, LOC5565133|XP_001649476.1|AAEG
OG0001557	LOC6504120|XP_032308761.1|DANA	LOC5568719|XP_021713154.1|AAEG, LOC5567579|XP_021707137.1|AAEG
OG0001558	LOC116654478|XP_032311955.1|DANA, LOC6502484|XP_032311890.1|DANA, LOC116656448|XP_032311956.1|DANA, LOC116656426|XP_032311895.1|DANA, LOC26515605|XP_032311894.1|DANA	LOC110680582|XP_021712070.1|AAEG, LOC5568723|XP_021713166.1|AAEG, LOC110680882|XP_021712364.1|AAEG
OG0001559	LOC6498919|XP_001955677.1|DANA	LOC5576290|XP_021713171.1|AAEG
OG0001560	LOC6499358|XP_032305635.1|DANA	LOC5571521|XP_021692958.1|AAEG
OG0001561	LOC6499677|XP_001954169.1|DANA	LOC5566484|XP_001650872.2|AAEG
OG0001562	LOC6497280|XP_001962397.1|DANA	LOC5575241|XP_001655653.2|AAEG, LOC5578936|XP_001657224.1|AAEG
OG0001563	LOC6503273|XP_001965858.1|DANA	LOC110680825|XP_021712300.1|AAEG, LOC5578929|XP_021693198.1|AAEG
OG0001564	LOC6499757|XP_032305569.1|DANA	LOC5563715|XP_021693227.1|AAEG
OG0001565	LOC6498967|XP_001955593.3|DANA	LOC5568915|XP_021693421.1|AAEG, LOC5567502|XP_021693419.1|AAEG
OG0001566	LOC6505667|XP_001964497.1|DANA	LOC5573433|XP_021693607.1|AAEG
OG0001567	LOC6495251|XP_001958756.1|DANA	LOC110674687|XP_021694425.1|AAEG
OG0001568	LOC6500267|XP_032305661.1|DANA	LOC5577645|XP_021693829.1|AAEG
OG0001569	LOC6499670|XP_001954182.1|DANA, LOC6499669|XP_001954183.1|DANA, LOC26515512|XP_032309777.1|DANA	LOC5577638|XP_001656636.2|AAEG
OG0001570	LOC6500380|XP_001953090.1|DANA	LOC110674220|XP_021694063.1|AAEG
OG0001571	LOC6498580|XP_032310916.1|DANA	LOC5567760|XP_021701214.1|AAEG, LOC110681398|XP_021712833.1|AAEG
OG0001572	LOC6501846|XP_001967168.2|DANA	LOC5570664|XP_001659257.1|AAEG, LOC5570661|XP_001659256.2|AAEG
OG0001573	LOC6507717|XP_014765424.1|DANA	LOC5565109|XP_021696153.1|AAEG
OG0001574	LOC6503509|XP_001964237.1|DANA	LOC5577758|XP_021704696.1|AAEG, LOC5572893|XP_001654247.1|AAEG
OG0001575	LOC6498912|XP_032312167.1|DANA	LOC5566212|XP_021696849.1|AAEG
OG0001576	LOC6501032|XP_001954423.2|DANA	LOC5578812|XP_001657176.1|AAEG, LOC5572040|XP_001660148.2|AAEG
OG0001577	LOC6499118|XP_014765909.1|DANA	LOC5565563|XP_021697730.1|AAEG
OG0001578	LOC6494826|XP_001959590.1|DANA	LOC5574933|XP_001661731.2|AAEG
OG0001579	LOC6503171|XP_032311862.1|DANA	LOC5571186|XP_001653502.2|AAEG
OG0001580	LOC6493954|XP_001961256.1|DANA	LOC5569161|XP_021698161.1|AAEG
OG0001581	LOC6501866|XP_001966777.2|DANA	LOC5564093|XP_021698438.1|AAEG
OG0001582	LOC6495297|XP_032306985.1|DANA	LOC5571407|XP_001653659.2|AAEG
OG0001583	LOC6496478|XP_032306337.1|DANA	LOC5566023|XP_021698931.1|AAEG
OG0001584	LOC6507047|XP_001956751.1|DANA	LOC5578855|XP_001664062.1|AAEG
OG0001586	LOC6506430|XP_001957891.1|DANA	LOC5570327|XP_021699512.1|AAEG
OG0001587	LOC6504187|XP_014759180.1|DANA	LOC23687759|XP_021699543.1|AAEG
OG0001588	LOC6496037|XP_001960093.1|DANA	LOC5572049|XP_001660155.1|AAEG
OG0001589	LOC6498924|XP_032308666.1|DANA	LOC5569987|XP_021700011.1|AAEG
OG0001590	LOC6495457|XP_032306267.1|DANA	LOC110681105|XP_021712562.1|AAEG, LOC5574388|XP_001661416.2|AAEG
OG0001591	LOC6505544|XP_001964726.2|DANA	LOC5579514|XP_021700145.1|AAEG
OG0001593	LOC6498477|XP_032311141.1|DANA	LOC5569501|XP_021700473.1|AAEG
OG0001594	LOC6506596|XP_032311400.1|DANA	LOC5576948|XP_021700494.1|AAEG
OG0001595	LOC6495244|XP_001958771.1|DANA	LOC5578360|XP_021700530.1|AAEG
OG0001596	LOC6497076|XP_001962802.1|DANA	LOC5570924|XP_021700598.1|AAEG
OG0001597	LOC26514552|XP_014760152.1|DANA	LOC110676562|XP_021700652.1|AAEG
OG0001598	LOC6497110|XP_001962734.2|DANA	LOC5570897|XP_021700673.1|AAEG
OG0001599	LOC6497304|XP_001962358.1|DANA	LOC5572929|XP_001654264.1|AAEG, LOC5572930|XP_001654265.1|AAEG
OG0001600	LOC6497815|XP_001961503.2|DANA	LOC110680217|XP_021711724.1|AAEG, LOC5571423|XP_021700753.1|AAEG
OG0001601	LOC6497326|XP_001962314.1|DANA	LOC5572640|XP_001654136.1|AAEG
OG0001602	LOC6504685|XP_001964873.2|DANA	LOC5572642|XP_001654141.2|AAEG
OG0001603	LOC6504577|XP_001964898.1|DANA	LOC5564850|XP_021695270.1|AAEG, LOC5564834|XP_001649171.2|AAEG
OG0001604	LOC6502295|XP_001966186.1|DANA	LOC5564487|XP_001648846.1|AAEG
OG0001605	LOC6495424|XP_001958820.1|DANA	LOC5564503|XP_021701082.1|AAEG
OG0001606	LOC26513661|XP_014760195.1|DANA	LOC5566522|XP_001650915.1|AAEG
OG0001607	LOC6506973|XP_001965288.1|DANA	LOC5574484|XP_001655145.1|AAEG
OG0001608	LOC6498291|XP_001962472.1|DANA	LOC5573863|XP_001654894.1|AAEG
OG0001609	LOC6495874|XP_032306256.1|DANA	LOC5568884|XP_021701480.1|AAEG
OG0001610	LOC6498267|XP_001962428.2|DANA	LOC5569343|XP_001658432.1|AAEG
OG0001611	LOC6498168|XP_001962222.1|DANA	LOC110680619|XP_021712109.1|AAEG, LOC5564671|XP_001649019.1|AAEG
OG0001612	LOC6497451|XP_001962047.1|DANA	LOC5563775|XP_001648054.1|AAEG, LOC5563773|XP_001648053.1|AAEG
OG0001613	LOC6498593|XP_001963125.1|DANA	LOC5570616|XP_021702082.1|AAEG, LOC5567253|XP_001651695.1|AAEG
OG0001614	LOC6495570|XP_001959117.3|DANA	LOC5572013|XP_001660121.2|AAEG, LOC5576817|XP_021702116.1|AAEG
OG0001615	LOC6506678|XP_001957432.1|DANA, LOC26514811|XP_014759555.1|DANA	LOC5572431|XP_021702419.1|AAEG
OG0001616	LOC6497235|XP_001962507.1|DANA	LOC5573821|XP_021702976.1|AAEG
OG0001617	LOC6498282|XP_001962457.1|DANA	LOC5568922|XP_021703195.1|AAEG
OG0001618	LOC6496935|XP_001963099.1|DANA	LOC5573901|XP_021703341.1|AAEG, LOC5571476|XP_021706414.1|AAEG
OG0001619	LOC6504772|XP_001964844.1|DANA	LOC5566978|XP_001651398.1|AAEG
OG0001620	LOC6495309|XP_001958654.1|DANA	LOC5572053|XP_001653822.1|AAEG
OG0001621	LOC6494150|XP_001960863.1|DANA	LOC5572062|XP_001653826.2|AAEG
OG0001622	LOC6501956|XP_001966760.2|DANA	LOC5572078|XP_021703583.1|AAEG, LOC5566371|XP_021709853.1|AAEG
OG0001623	LOC6499958|XP_001953558.1|DANA, LOC6503360|XP_001965363.1|DANA	LOC5565851|XP_021703618.1|AAEG
OG0001624	LOC6498510|XP_001962971.1|DANA	LOC5564939|XP_001649275.2|AAEG
OG0001625	LOC6497247|XP_001962483.1|DANA	LOC5564921|XP_001649284.1|AAEG
OG0001626	LOC6498143|XP_001962166.1|DANA	LOC5563786|XP_001648064.1|AAEG
OG0001627	LOC6494295|XP_001965942.1|DANA	LOC110680893|XP_021712375.1|AAEG, LOC5566572|XP_001650950.2|AAEG, LOC5578569|XP_021705473.1|AAEG
OG0001628	LOC6503422|XP_032312133.1|DANA	LOC5567669|XP_001657611.1|AAEG
OG0001630	LOC6501653|XP_001955689.1|DANA	LOC5575302|XP_021709547.1|AAEG
OG0001631	LOC6499456|XP_001954602.2|DANA	LOC23687582|XP_021705609.1|AAEG
OG0001632	LOC6498046|XP_001961962.1|DANA	LOC5572968|XP_001654299.1|AAEG
OG0001633	LOC6499432|XP_001954650.3|DANA	LOC5567329|XP_001657349.1|AAEG, LOC110681114|XP_021712573.1|AAEG
OG0001635	LOC6501004|XP_001954345.3|DANA	LOC5570884|XP_021711607.1|AAEG, LOC5570885|XP_021706429.1|AAEG
OG0001636	LOC6500436|XP_001953213.2|DANA	LOC5570879|XP_001659394.1|AAEG
OG0001637	LOC6499995|XP_001953465.1|DANA	LOC5578555|XP_021707594.1|AAEG, LOC5578556|XP_001663948.2|AAEG
OG0001638	LOC6504871|XP_001966495.1|DANA	LOC5577363|XP_001656443.1|AAEG
OG0001639	LOC6496664|XP_001961358.1|DANA	LOC5575051|XP_021708404.1|AAEG
OG0001640	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA	LOC5571752|XP_001653779.1|AAEG
OG0001641	LOC6505813|XP_001964417.1|DANA	LOC5574761|XP_001661645.1|AAEG, LOC5565701|XP_001650058.1|AAEG
OG0001642	LOC6503988|XP_001963964.1|DANA	LOC5577033|XP_021711258.1|AAEG
OG0001643	LOC6505478|XP_001964935.2|DANA	LOC5574553|XP_021707189.1|AAEG
OG0001644	LOC6493282|XP_032309933.1|DANA	LOC5577243|XP_021706769.1|AAEG
OG0001645	LOC6494457|XP_001960286.1|DANA	LOC5571017|XP_021706817.1|AAEG
OG0001646	LOC6496264|XP_001960571.1|DANA	LOC5575278|XP_021711349.1|AAEG
OG0001647	LOC6492917|XP_032306645.1|DANA	LOC5573626|XP_021705548.1|AAEG
OG0001648	LOC6507824|XP_032309986.1|DANA	LOC110681024|XP_021712484.1|AAEG, LOC5572713|XP_021706136.1|AAEG, LOC110677878|XP_021705310.1|AAEG
OG0001649	LOC6496329|XP_001960710.1|DANA	LOC5575690|XP_021707280.1|AAEG
OG0001650	LOC6496084|XP_001960186.1|DANA	LOC110678810|XP_021707903.1|AAEG
OG0001651	LOC6494196|XP_032307121.1|DANA	LOC5565802|XP_021709626.1|AAEG, LOC5565810|XP_021710986.1|AAEG
OG0001652	LOC6507857|XP_001956479.2|DANA	LOC5572084|XP_001660159.2|AAEG, LOC110678816|XP_021707935.1|AAEG
OG0001653	LOC6507276|XP_001956344.1|DANA	LOC5578118|XP_001656816.2|AAEG
OG0001654	LOC6496088|XP_032306511.1|DANA	LOC5579924|XP_021705915.1|AAEG
OG0001655	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA	LOC5571922|XP_021708628.1|AAEG
OG0001656	LOC6497800|XP_032307587.1|DANA	LOC5571621|XP_001659816.2|AAEG
OG0001657	LOC6493598|XP_001958070.1|DANA	LOC5565452|XP_001649800.1|AAEG
OG0001658	LOC6507141|XP_001956600.3|DANA	LOC5565458|XP_001649769.1|AAEG
OG0001659	LOC6493836|XP_014764569.1|DANA	LOC5568591|XP_021711611.1|AAEG
OG0001678	LOC6505269|XP_032308009.1|DANA	LOC5576541|XP_021694779.1|AAEG
OG0001679	LOC6504757|XP_001966297.1|DANA	LOC5574426|XP_001661441.2|AAEG, LOC5564668|XP_021694874.1|AAEG, LOC5564669|XP_021694873.1|AAEG
OG0001680	LOC6503808|XP_001963703.1|DANA	LOC5565192|XP_021695113.1|AAEG, LOC110681481|XP_021712935.1|AAEG
OG0001681	LOC6505081|XP_001965506.1|DANA	LOC110681219|XP_021712681.1|AAEG, LOC5576756|XP_001656258.2|AAEG, LOC5566677|XP_021707319.1|AAEG
OG0001682	LOC6502280|XP_001966157.2|DANA	LOC5569201|XP_021694213.1|AAEG
OG0001683	LOC6498039|XP_032307371.1|DANA	LOC5569198|XP_001658368.2|AAEG, LOC5573947|XP_001654984.1|AAEG
OG0001684	LOC6505487|XP_032311787.1|DANA	LOC5574020|XP_021708632.1|AAEG
OG0001685	LOC6497400|XP_001962161.2|DANA	LOC5571142|XP_021700260.1|AAEG, LOC110674271|XP_021694235.1|AAEG, LOC110674435|XP_021694357.1|AAEG, LOC5570684|XP_001659281.2|AAEG
OG0001686	LOC6501979|XP_001966808.1|DANA	LOC5571315|XP_001653630.1|AAEG
OG0001687	LOC6504133|XP_032308786.1|DANA	LOC5568417|XP_021712495.1|AAEG, LOC5570453|XP_001659150.2|AAEG, LOC5570447|XP_001659152.1|AAEG
OG0001688	LOC6504750|XP_001966290.1|DANA	LOC5576585|XP_021697492.1|AAEG
OG0001689	LOC6503137|XP_001963502.2|DANA	LOC5578880|XP_021697511.1|AAEG
OG0001690	LOC6493311|XP_001957502.1|DANA	LOC5570415|XP_021698783.1|AAEG
OG0001691	LOC6505485|XP_001964940.1|DANA	LOC5571995|XP_001660101.2|AAEG
OG0001694	LOC6499703|XP_032305813.1|DANA	LOC5565017|XP_021702011.1|AAEG
OG0001695	LOC6494837|XP_001959572.1|DANA	LOC5564056|XP_001648394.2|AAEG
OG0001696	LOC6500238|XP_001952961.2|DANA	LOC5565053|XP_021705226.1|AAEG
OG0001697	LOC6499896|XP_001953679.1|DANA	LOC5565067|XP_001649393.1|AAEG
OG0001698	LOC6503154|XP_032308896.1|DANA	LOC5576012|XP_021706064.1|AAEG
OG0001699	LOC6500304|XP_032305501.1|DANA	LOC5575091|XP_021694263.1|AAEG
OG0001700	LOC6500621|XP_001953586.1|DANA	LOC110678498|XP_021707151.1|AAEG, LOC110678596|XP_021707345.1|AAEG, LOC110678598|XP_021707352.1|AAEG
OG0001701	LOC6501409|XP_001955187.2|DANA	LOC110681093|XP_021712554.1|AAEG, LOC5569913|XP_021708647.1|AAEG
OG0001702	LOC6496973|XP_001963019.2|DANA	LOC110679165|XP_021708953.1|AAEG, LOC5567455|XP_001657455.1|AAEG, LOC110681250|XP_021712711.1|AAEG
OG0001703	LOC6501053|XP_032312290.1|DANA	LOC5570645|XP_001653277.2|AAEG
OG0001704	LOC6499514|XP_001954465.1|DANA	LOC5570641|XP_021709166.1|AAEG
OG0001705	LOC6499119|XP_014765916.1|DANA	LOC5569385|XP_021709272.1|AAEG
OG0001706	LOC6505386|XP_032309122.1|DANA	LOC5574607|XP_001655208.2|AAEG
OG0001707	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA	LOC5574593|XP_021709672.1|AAEG
OG0001708	LOC6500925|XP_001954179.1|DANA	LOC110681130|XP_021712595.1|AAEG, LOC5577403|XP_001656483.2|AAEG
OG0001709	LOC6507689|XP_001956152.1|DANA	LOC110680896|XP_021712376.1|AAEG, LOC5567785|XP_001657688.2|AAEG, LOC110680897|XP_021712377.1|AAEG
OG0001710	LOC6500829|XP_001953997.1|DANA	LOC5577564|XP_001663437.2|AAEG, LOC5566404|XP_021713013.1|AAEG
OG0001711	LOC6501221|XP_014766950.2|DANA	LOC5578517|XP_021713311.1|AAEG
OG0001712	LOC6499820|XP_014766242.1|DANA	LOC5578276|XP_001663804.1|AAEG
OG0001713	LOC6499648|XP_001954218.1|DANA	LOC5575986|XP_011493660.2|AAEG
OG0001714	LOC6498867|XP_032312244.1|DANA	LOC5564681|XP_021692980.1|AAEG
OG0001715	LOC6504242|XP_032308229.1|DANA	LOC5573668|XP_021698214.1|AAEG, LOC110681428|XP_021712862.1|AAEG, LOC5566465|XP_001650847.2|AAEG
OG0001716	LOC6503990|XP_001963969.1|DANA	LOC110681112|XP_021712571.1|AAEG, LOC23687829|XP_011493203.2|AAEG, LOC5576349|XP_001656084.1|AAEG, LOC110678113|XP_021706410.1|AAEG
OG0001717	LOC6501579|XP_001955512.2|DANA	LOC110680473|XP_021711973.1|AAEG, LOC5573435|XP_021693609.1|AAEG
OG0001718	LOC6499790|XP_014766227.1|DANA	LOC110674147|XP_021693644.1|AAEG, LOC5576566|XP_021693645.1|AAEG
OG0001719	LOC6500791|XP_032305417.1|DANA	LOC5579075|XP_021694078.1|AAEG
OG0001720	LOC6499875|XP_032309630.1|DANA	LOC5576117|XP_001662463.2|AAEG
OG0001721	LOC6501111|XP_032312302.1|DANA	LOC5565136|XP_001649519.2|AAEG, LOC5565189|XP_001649518.2|AAEG, LOC5565137|XP_001649517.2|AAEG
OG0001722	LOC6493529|XP_032309595.1|DANA	LOC5571453|XP_021695480.1|AAEG
OG0001723	LOC6496679|XP_001961382.1|DANA	LOC5571265|XP_001653563.1|AAEG
OG0001724	LOC6494953|XP_001959335.1|DANA	LOC5579032|XP_021695970.1|AAEG
OG0001725	LOC6494878|XP_014763044.1|DANA	LOC5568472|XP_021696007.1|AAEG
OG0001726	LOC6506922|XP_001956991.1|DANA	LOC110680966|XP_021712431.1|AAEG, LOC5574101|XP_021696096.1|AAEG
OG0001727	LOC6501624|XP_001955631.1|DANA	LOC5577067|XP_021696347.1|AAEG, LOC5576405|XP_021709876.1|AAEG
OG0001728	LOC6494665|XP_001959908.1|DANA	LOC5570509|XP_001659196.2|AAEG
OG0001729	LOC6494377|XP_032307165.1|DANA	LOC5570505|XP_001659192.2|AAEG
OG0001730	LOC6504231|XP_001965118.1|DANA	LOC5569450|XP_021696659.1|AAEG
OG0001732	LOC6498209|XP_001962305.1|DANA	LOC110675629|XP_021696818.1|AAEG
OG0001733	LOC6494966|XP_001959314.1|DANA	LOC5565207|XP_001649550.1|AAEG, LOC5565221|XP_001649551.1|AAEG
OG0001734	LOC6495080|XP_001959106.1|DANA	LOC5565228|XP_021696985.1|AAEG
OG0001735	LOC6506825|XP_001957165.1|DANA	LOC5579981|XP_001658609.2|AAEG
OG0001736	LOC26514654|XP_032311617.1|DANA	LOC5578900|XP_001664110.1|AAEG
OG0001737	LOC6494690|XP_014762916.1|DANA	LOC110675836|XP_021697399.1|AAEG, LOC110675119|XP_021695189.1|AAEG
OG0001738	LOC6506954|XP_001956928.1|DANA	LOC5576851|XP_021697531.1|AAEG
OG0001739	LOC26515254|XP_014764110.1|DANA	LOC5575248|XP_001655655.1|AAEG
OG0001740	LOC6494717|XP_001959802.1|DANA	LOC110675914|XP_021697629.1|AAEG, LOC5572758|XP_021712795.1|AAEG
OG0001742	LOC6494010|XP_001961152.1|DANA	LOC5576166|XP_001662518.1|AAEG
OG0001743	LOC6507462|XP_001955965.2|DANA	LOC5576175|XP_021697664.1|AAEG
OG0001744	LOC6496628|XP_001961293.3|DANA	LOC5573987|XP_021697960.1|AAEG
OG0001745	LOC6494192|XP_032307124.1|DANA	LOC5573042|XP_021695213.1|AAEG
OG0001746	LOC6493473|XP_001957829.1|DANA	LOC5564250|XP_001648596.1|AAEG
OG0001747	LOC6494542|XP_032306055.1|DANA	LOC5564305|XP_021698368.1|AAEG
OG0001748	LOC6493017|XP_001956861.3|DANA	LOC110676122|XP_021698446.1|AAEG
OG0001749	LOC6494105|XP_001960967.1|DANA	LOC5572527|XP_001654051.1|AAEG
OG0001750	LOC6496470|XP_001960966.1|DANA	LOC5572528|XP_021698705.1|AAEG
OG0001751	LOC6506946|XP_001956937.1|DANA	LOC5574043|XP_021698767.1|AAEG
OG0001752	LOC6506639|XP_032309861.1|DANA	LOC110676202|XP_021698832.1|AAEG
OG0001753	LOC6506846|XP_014764919.1|DANA	LOC5566011|XP_021698869.1|AAEG
OG0001754	LOC6494332|XP_001960519.1|DANA	LOC5575704|XP_021699108.1|AAEG
OG0001755	LOC6493134|XP_032310211.1|DANA	LOC5565278|XP_021699140.1|AAEG
OG0001756	LOC6494154|XP_014762650.1|DANA	LOC5577289|XP_021699173.1|AAEG
OG0001757	LOC6495612|XP_001959203.1|DANA	LOC5572865|XP_001660624.1|AAEG
OG0001758	LOC6493831|XP_001958523.1|DANA	LOC5579195|XP_021699414.1|AAEG
OG0001759	LOC6495962|XP_001959939.3|DANA	LOC5575922|XP_021699452.1|AAEG
OG0001760	LOC6496564|XP_001961160.2|DANA	LOC5566072|XP_001650438.2|AAEG
