Orthogroup	DANA.longest_only	DMIR.longest_only
OG0000543	LOC6494091|XP_001960999.2|DANA	LOC117190401|XP_033251367.1|DMIR, LOC108158192|XP_017145900.1|DMIR
OG0000544	LOC6493752|XP_001958371.1|DANA	LOC108152877|XP_017137997.1|DMIR
OG0000544	LOC6499639|XP_001954243.1|DANA	LOC108154852|XP_017140762.1|DMIR
OG0000545	LOC6499680|XP_001954162.1|DANA	LOC108157416|XP_017144956.1|DMIR
OG0000545	LOC6499679|XP_001954164.3|DANA	LOC108157383|XP_017144903.1|DMIR
OG0000546	LOC6505789|XP_001964379.1|DANA	LOC108156588|XP_033244251.1|DMIR, LOC117187157|XP_033245118.1|DMIR
OG0000546	LOC6501976|XP_001966799.1|DANA	LOC108160653|XP_017150318.1|DMIR
OG0000547	LOC6503097|XP_001963419.1|DANA	LOC108153343|XP_017138791.1|DMIR
OG0000548	LOC6493050|XP_001956952.1|DANA	LOC108153642|XP_017139234.1|DMIR
OG0000548	LOC6493051|XP_001956953.3|DANA	LOC108153443|XP_017138947.1|DMIR
OG0000549	LOC6494691|XP_014762917.1|DANA	LOC117194129|XP_033254666.1|DMIR, LOC117194130|XP_033254667.1|DMIR, LOC108158686|XP_017146708.1|DMIR
OG0000550	LOC6507377|XP_001956134.1|DANA	LOC108165598|XP_017157162.1|DMIR
OG0000551	LOC6496176|XP_032306028.1|DANA	LOC108158905|XP_033247030.1|DMIR, LOC117192399|XP_033252968.1|DMIR
OG0000552	LOC6498999|XP_001955539.1|DANA	LOC108156015|XP_017142728.1|DMIR
OG0000552	LOC6499000|XP_001955538.1|DANA	LOC108156014|XP_017142727.1|DMIR
OG0000553	LOC6505463|XP_001964922.1|DANA	LOC108162252|XP_017152389.1|DMIR
OG0000554	LOC6499045|XP_032311101.1|DANA	LOC108157174|XP_017144585.1|DMIR
OG0000554	LOC6499046|XP_001955416.1|DANA	LOC108157175|XP_017144586.1|DMIR
OG0000555	LOC6507388|XP_014765207.1|DANA	LOC117186632|XP_033243536.1|DMIR, LOC108152733|XP_017137765.2|DMIR, LOC108153277|XP_017138635.1|DMIR
OG0000555	LOC6507011|XP_001956830.1|DANA	LOC108151735|XP_017136026.1|DMIR
OG0000556	LOC6504498|XP_001967017.2|DANA	LOC108161754|XP_017151579.1|DMIR
OG0000556	LOC6501319|XP_001954981.1|DANA	LOC117187240|XP_033245389.1|DMIR, LOC117187239|XP_033245387.1|DMIR, LOC117187241|XP_033245390.1|DMIR, LOC117187238|XP_033245384.1|DMIR, LOC108155847|XP_017142448.1|DMIR
OG0000557	LOC6500520|XP_001953384.1|DANA	LOC108153880|XP_017139470.1|DMIR
OG0000557	LOC6500521|XP_032305478.1|DANA	LOC108153881|XP_017139471.1|DMIR
OG0000558	LOC6501324|XP_001954996.1|DANA	LOC108155557|XP_017141937.1|DMIR
OG0000558	LOC6503932|XP_001963866.2|DANA	LOC108156833|XP_017144072.1|DMIR
OG0000559	LOC6500319|XP_014766499.1|DANA	LOC108156838|XP_017144037.2|DMIR
OG0000559	LOC6493601|XP_001958081.1|DANA	LOC108152749|XP_017137794.1|DMIR
OG0000560	LOC6494812|XP_001959615.1|DANA	LOC117189550|XP_033250587.1|DMIR, LOC108159637|XP_017148589.1|DMIR
OG0000560	LOC6495801|XP_001959614.1|DANA	LOC117189549|XP_033250586.1|DMIR, LOC108159636|XP_017148588.1|DMIR
OG0000561	LOC6507606|XP_001955993.1|DANA	LOC108153510|XP_017139055.1|DMIR
OG0000561	LOC6507607|XP_001955994.1|DANA	LOC108153563|XP_017139127.1|DMIR
OG0000562	LOC6507891|XP_001956536.1|DANA	LOC108152208|XP_017136857.1|DMIR
OG0000562	LOC6507880|XP_001956516.1|DANA	LOC108153094|XP_017138364.1|DMIR
OG0000563	LOC26515081|XP_032310684.1|DANA	LOC108153745|XP_017139363.1|DMIR
OG0000563	LOC26514014|XP_014765563.1|DANA	LOC108153620|XP_033242960.1|DMIR
OG0000564	LOC6506835|XP_001957145.3|DANA	LOC108152260|XP_017136957.1|DMIR
OG0000564	LOC6493146|XP_001957146.2|DANA	LOC108152261|XP_017136958.1|DMIR, LOC108152262|XP_017136959.1|DMIR
OG0000565	LOC6498826|XP_032308871.1|DANA, LOC116655316|XP_032308878.1|DANA, LOC6496693|XP_032307907.1|DANA, LOC26515316|XP_014767413.1|DANA	LOC117190411|XP_033251378.1|DMIR, LOC108163244|XP_033251756.1|DMIR, LOC117193151|XP_033253774.1|DMIR, LOC108155009|XP_017141049.1|DMIR, LOC108152423|XP_017137230.1|DMIR
OG0000566	LOC26514623|XP_032311277.1|DANA, LOC6500700|XP_001953753.1|DANA	LOC108155717|XP_017142206.1|DMIR
OG0000566	LOC6493113|XP_001957070.1|DANA	LOC108152669|XP_017137655.1|DMIR
OG0000567	LOC6504736|XP_001966298.1|DANA	LOC108165046|XP_017156574.1|DMIR
OG0000567	LOC6504735|XP_001966299.1|DANA	LOC108164926|XP_017156403.1|DMIR
OG0000568	LOC6504459|XP_001966948.1|DANA	LOC117185798|XP_033249913.1|DMIR
OG0000568	LOC6499606|XP_001954309.1|DANA	LOC108157133|XP_017144521.1|DMIR
OG0000569	LOC6505838|XP_001964463.1|DANA	LOC108155369|XP_017141622.1|DMIR
OG0000569	LOC26515550|XP_032309778.1|DANA	LOC108156849|XP_017144061.1|DMIR
OG0000570	LOC6498916|XP_001955680.1|DANA	LOC108156721|XP_017143860.1|DMIR
OG0000570	LOC6498917|XP_001955679.1|DANA	LOC108156722|XP_017143861.1|DMIR
OG0000571	LOC6501642|XP_001955663.3|DANA	LOC108157642|XP_017145276.1|DMIR
OG0000571	LOC6501640|XP_032312130.1|DANA	LOC108157243|XP_033245175.1|DMIR
OG0000572	LOC6500873|XP_032305338.1|DANA	LOC108154296|XP_017140036.1|DMIR
OG0000572	LOC6500875|XP_032305461.1|DANA	LOC108157792|XP_017145472.1|DMIR
OG0000573	LOC6507491|XP_032310560.1|DANA	LOC108153046|XP_017138299.1|DMIR
OG0000573	LOC6494687|XP_001959858.1|DANA	LOC117187830|XP_033246589.1|DMIR, LOC108160231|XP_017149574.2|DMIR
OG0000574	LOC6493369|XP_001957616.1|DANA	LOC108151596|XP_017135764.1|DMIR
OG0000574	LOC6500120|XP_001953183.1|DANA	LOC108157619|XP_017145244.1|DMIR
OG0000575	LOC6507320|XP_001956252.1|DANA	LOC108153235|XP_017138561.1|DMIR
OG0000575	LOC6507319|XP_032310085.1|DANA	LOC108153412|XP_017138896.1|DMIR
OG0000576	LOC6500101|XP_001953226.2|DANA	LOC108157715|XP_017145374.1|DMIR
OG0000577	LOC6497310|XP_001962345.1|DANA	LOC108161710|XP_017151518.1|DMIR
OG0000577	LOC6498229|XP_001962346.1|DANA	LOC108161705|XP_017151512.1|DMIR
OG0000578	LOC6496915|XP_001963147.1|DANA	LOC108163271|XP_017153961.2|DMIR
OG0000578	LOC6496399|XP_032306449.1|DANA	LOC108160551|XP_017150108.1|DMIR
OG0000579	LOC6501563|XP_001955477.1|DANA	LOC108154369|XP_017140123.1|DMIR
OG0000579	LOC6507259|XP_001956372.1|DANA	LOC108152574|XP_017137502.1|DMIR
OG0000580	LOC6498976|XP_001955577.1|DANA, LOC6498977|XP_001955576.2|DANA	LOC108155607|XP_017142022.1|DMIR
OG0000580	LOC6498974|XP_001955578.1|DANA	LOC108155606|XP_033244068.1|DMIR
OG0000581	LOC6499289|XP_014766000.1|DANA	LOC108156470|XP_017143427.1|DMIR
OG0000581	LOC6502044|XP_014759373.1|DANA	LOC108164756|XP_017156146.1|DMIR
OG0000582	LOC6507133|XP_001956613.1|DANA	LOC108152766|XP_017137830.1|DMIR
OG0000582	LOC6495460|XP_014763318.1|DANA	LOC117188037|XP_033247081.1|DMIR, LOC108158599|XP_017146547.2|DMIR
OG0000583	LOC6495982|XP_001959976.2|DANA	LOC108159135|XP_017147618.1|DMIR, LOC117189982|XP_033250955.1|DMIR
OG0000583	LOC6495894|XP_001959798.1|DANA	LOC108160536|XP_017150087.1|DMIR, LOC117192290|XP_033252840.1|DMIR
OG0000584	LOC6505355|XP_001964848.2|DANA	LOC108163793|XP_017154769.1|DMIR
OG0000584	LOC6505351|XP_001964847.1|DANA	LOC108159566|XP_017148492.1|DMIR, LOC108163792|XP_017154768.1|DMIR
OG0000585	LOC116655829|XP_032310207.1|DANA	LOC108153695|XP_017139309.1|DMIR, LOC108153693|XP_017139308.1|DMIR
OG0000586	LOC26514224|XP_014763992.1|DANA	LOC108160378|XP_017149845.1|DMIR
OG0000586	LOC6496527|XP_001961075.1|DANA	LOC108159053|XP_017147474.1|DMIR
OG0000589	LOC6501919|XP_032308315.1|DANA	LOC117194527|XP_033254969.1|DMIR, LOC108153560|XP_017139133.1|DMIR, LOC117194508|XP_033254951.1|DMIR, LOC117194550|XP_033254989.1|DMIR, LOC117194529|XP_033254970.1|DMIR, LOC117194517|XP_033254958.1|DMIR, LOC108151183|XP_033255728.1|DMIR, LOC117191258|XP_033252066.1|DMIR, LOC117189291|XP_033250344.1|DMIR, LOC117194511|XP_033254952.1|DMIR, LOC117194551|XP_033254990.1|DMIR, LOC117194552|XP_033254991.1|DMIR, LOC117194700|XP_033255101.1|DMIR, LOC117194699|XP_033255100.1|DMIR, LOC117194512|XP_033254953.1|DMIR, LOC117195127|XP_033255669.1|DMIR, LOC117195128|XP_033255670.1|DMIR, LOC117189292|XP_033250345.1|DMIR, LOC117194704|XP_033255104.1|DMIR, LOC117195130|XP_033255673.1|DMIR, LOC117194575|XP_033255008.1|DMIR, LOC117194565|XP_033255000.1|DMIR, LOC117195129|XP_033255672.1|DMIR, LOC117192159|XP_033252710.1|DMIR, LOC117194707|XP_033255107.1|DMIR
OG0000590	LOC6500806|XP_001953953.1|DANA	LOC108154319|XP_017140067.1|DMIR
OG0000590	LOC6503867|XP_001963746.1|DANA	LOC108164690|XP_017156049.1|DMIR
OG0000592	LOC6494100|XP_001960976.1|DANA	LOC117189441|XP_033250447.1|DMIR, LOC108158972|XP_017147299.1|DMIR
OG0000592	LOC6496343|XP_001960731.2|DANA	LOC108158243|XP_017145965.2|DMIR, LOC117191493|XP_033252236.1|DMIR, LOC117191867|XP_033252524.1|DMIR
OG0000593	LOC6505986|XP_001964735.1|DANA, LOC6505992|XP_001964744.1|DANA	LOC108154409|XP_017140168.1|DMIR
OG0000593	LOC6502716|XP_001963652.1|DANA	LOC117186193|XP_033242375.1|DMIR
OG0000594	LOC6505934|XP_001964645.1|DANA	LOC108154736|XP_017140593.1|DMIR
OG0000594	LOC6500519|XP_001953382.1|DANA	LOC108157725|XP_017145384.1|DMIR
OG0000595	LOC6500152|XP_001953122.1|DANA	LOC108155130|XP_017141263.1|DMIR
OG0000595	LOC6501354|XP_014767006.2|DANA	LOC108155106|XP_017141226.1|DMIR
OG0000596	LOC6504714|XP_001966344.1|DANA	LOC108153523|XP_017139071.2|DMIR
OG0000596	LOC6500223|XP_032305324.1|DANA	LOC108156919|XP_017144158.1|DMIR
OG0000597	LOC6500786|XP_001953918.1|DANA	LOC108155164|XP_017141318.1|DMIR
OG0000597	LOC6500562|XP_001953482.2|DANA	LOC108154018|XP_033246164.1|DMIR
OG0000598	LOC6499714|XP_001954078.1|DANA	LOC108157623|XP_017145248.1|DMIR
OG0000599	LOC6507045|XP_032310803.1|DANA	LOC108151841|XP_017136212.1|DMIR
OG0000600	LOC6495777|XP_001959554.1|DANA	LOC117191191|XP_033252023.1|DMIR, LOC108160709|XP_017150368.1|DMIR
OG0000600	LOC6502531|XP_014763919.1|DANA	LOC117190981|XP_033251851.1|DMIR, LOC108160707|XP_017150366.1|DMIR
OG0000601	LOC6497771|XP_032307485.1|DANA	LOC108161425|XP_017151174.1|DMIR
OG0000601	LOC6498748|XP_014760128.1|DANA	LOC108162429|XP_033250092.1|DMIR
OG0000602	LOC6505743|XP_001964997.1|DANA	LOC108163853|XP_017154856.1|DMIR
OG0000602	LOC6505747|XP_001964998.1|DANA	LOC108164214|XP_017155336.1|DMIR
OG0000603	LOC6498090|XP_001962059.1|DANA	LOC108163151|XP_017153756.1|DMIR
OG0000604	LOC6496728|XP_001967343.1|DANA	LOC108163785|XP_017154757.2|DMIR
OG0000604	LOC6496707|XP_001967342.1|DANA	LOC108161720|XP_017151529.1|DMIR
OG0000605	LOC26514587|XP_014760653.1|DANA	LOC108161799|XP_017151638.2|DMIR
OG0000606	LOC6499509|XP_001954474.1|DANA	LOC108157126|XP_017144507.1|DMIR
OG0000607	LOC6499868|XP_001953739.1|DANA	LOC108156929|XP_017144173.1|DMIR
OG0000607	LOC6505715|XP_001964401.1|DANA	LOC108155453|XP_017141758.1|DMIR
OG0000608	LOC6503425|XP_001967457.1|DANA	LOC108157802|XP_017145483.1|DMIR
OG0000608	LOC6498836|XP_032312288.1|DANA	LOC108156486|XP_017143456.1|DMIR
OG0000609	LOC6504937|XP_014759877.1|DANA, LOC6497994|XP_001961854.1|DANA	LOC108160308|XP_017149717.1|DMIR
OG0000610	LOC6506285|XP_032310746.1|DANA	LOC108151421|XP_033243666.1|DMIR
OG0000610	LOC6496110|XP_001960245.1|DANA	LOC117193535|XP_033254172.1|DMIR, LOC108159772|XP_017148820.1|DMIR
OG0000611	LOC6494789|XP_032307152.1|DANA	LOC108159326|XP_033247539.1|DMIR, LOC117185872|XP_033252846.1|DMIR
OG0000611	LOC6496433|XP_001960907.1|DANA	LOC117188236|XP_033247646.1|DMIR, LOC108160713|XP_033252067.1|DMIR
OG0000612	LOC6506270|XP_032309784.1|DANA, LOC116655761|XP_032309785.1|DANA	LOC108152813|XP_033243517.1|DMIR, LOC108152808|XP_017137884.1|DMIR
OG0000612	LOC6506269|XP_001958226.2|DANA	LOC108152809|XP_017137885.1|DMIR
OG0000614	LOC6499016|XP_001955507.2|DANA	LOC108154061|XP_017139641.2|DMIR
OG0000614	LOC6505288|XP_032307826.1|DANA	LOC108156941|XP_017144197.1|DMIR
OG0000615	LOC6505069|XP_001965519.1|DANA	LOC108151619|XP_017135807.1|DMIR
OG0000615	LOC6505683|XP_001964462.1|DANA	LOC108155366|XP_017141619.1|DMIR, LOC117190155|XP_033251116.1|DMIR, LOC117190826|XP_033251755.1|DMIR, LOC117191438|XP_033252196.1|DMIR
OG0000616	LOC6505164|XP_032307916.1|DANA, LOC6505163|XP_032307945.1|DANA	LOC108164742|XP_017156126.1|DMIR
OG0000617	LOC6501471|XP_001955320.2|DANA	LOC108156760|XP_017143912.1|DMIR
OG0000617	LOC6500739|XP_001953822.1|DANA	LOC108155625|XP_017142046.1|DMIR
OG0000618	LOC6500830|XP_014766749.1|DANA	LOC108156222|XP_017143048.1|DMIR
OG0000618	LOC6506144|XP_032310050.1|DANA	LOC108153057|XP_017138318.1|DMIR
OG0000619	LOC6493977|XP_001961218.2|DANA	LOC108160222|XP_033250850.1|DMIR, LOC117187680|XP_033246245.1|DMIR
OG0000620	LOC6502942|XP_001963550.1|DANA, LOC6503165|XP_001963554.1|DANA	LOC108156830|XP_017144031.1|DMIR
OG0000620	LOC6506373|XP_001958003.2|DANA	LOC108151967|XP_017136405.1|DMIR
OG0000621	LOC6505674|XP_001964486.1|DANA	LOC108157069|XP_017144393.1|DMIR
OG0000621	LOC6504612|XP_001966528.1|DANA	LOC108155767|XP_017142306.1|DMIR
OG0000622	LOC6506186|XP_001958386.1|DANA	LOC108153711|XP_017139328.1|DMIR
OG0000622	LOC6493727|XP_032310024.1|DANA	LOC108153565|XP_033243175.1|DMIR
OG0000623	LOC6492943|XP_001956701.1|DANA	LOC108153146|XP_017138436.1|DMIR
OG0000623	LOC6506427|XP_001957899.1|DANA	LOC108153015|XP_017138250.1|DMIR
OG0000624	LOC6494834|XP_001959577.1|DANA	LOC117190717|XP_033251677.1|DMIR, LOC108158984|XP_017147318.1|DMIR
OG0000625	LOC6506641|XP_001957487.2|DANA	LOC108152326|XP_017137061.1|DMIR
OG0000625	LOC6506640|XP_001957488.1|DANA	LOC108152328|XP_017137063.1|DMIR
OG0000626	LOC6496225|XP_001960487.2|DANA	LOC108159864|XP_017148954.1|DMIR, LOC117193970|XP_033254510.1|DMIR
OG0000626	LOC6494700|XP_001959831.1|DANA	LOC108160119|XP_017149401.1|DMIR
OG0000627	LOC6506838|XP_001957141.1|DANA	LOC108153612|XP_017139200.1|DMIR
OG0000627	LOC6503058|XP_014761293.1|DANA	LOC108163931|XP_017154956.1|DMIR
OG0000628	LOC6505736|XP_001964994.2|DANA	LOC108163852|XP_033249303.1|DMIR
OG0000628	LOC6498556|XP_001963056.2|DANA	LOC108162514|XP_017152784.1|DMIR
OG0000629	LOC6499524|XP_001954442.2|DANA	LOC108157552|XP_017145145.1|DMIR
OG0000629	LOC6497563|XP_001961809.1|DANA	LOC108162750|XP_017153118.2|DMIR
OG0000630	LOC6498013|XP_001961891.2|DANA	LOC108163434|XP_017154207.1|DMIR
OG0000630	LOC6497531|XP_001961896.3|DANA	LOC108163399|XP_017154150.2|DMIR
OG0000631	LOC26515063|XP_014762398.1|DANA	LOC108163704|XP_017154633.1|DMIR
OG0000631	LOC6498365|XP_001962630.1|DANA	LOC108163340|XP_017154066.1|DMIR
OG0000632	LOC6504082|XP_032311174.1|DANA	LOC108161388|XP_017151126.1|DMIR
OG0000632	LOC6497974|XP_001961825.1|DANA	LOC108162597|XP_017152904.1|DMIR
OG0000633	LOC116655860|XP_032310452.1|DANA	LOC108151024|XP_017134873.1|DMIR
OG0000633	LOC6507126|XP_032310401.1|DANA	LOC108151008|XP_033242463.1|DMIR
OG0000634	LOC6496787|XP_001967613.1|DANA	LOC108159633|XP_033246612.1|DMIR
OG0000635	LOC6494613|XP_001960013.1|DANA	LOC108160100|XP_017149378.1|DMIR
OG0000635	LOC6498706|XP_001967112.1|DANA	LOC117186659|XP_033243588.1|DMIR, LOC117186670|XP_033243601.1|DMIR, LOC117186672|XP_033243602.1|DMIR
OG0000636	LOC6498014|XP_001961893.1|DANA, LOC6498015|XP_001961894.1|DANA	LOC108164306|XP_017155444.1|DMIR
OG0000636	LOC6497532|XP_001961892.1|DANA	LOC108161460|XP_017151212.2|DMIR
OG0000637	LOC6503878|XP_032308557.1|DANA	LOC108164885|XP_017156323.1|DMIR
OG0000637	LOC6503778|XP_001963763.1|DANA	LOC108158187|XP_033248192.1|DMIR
OG0000638	LOC6499811|XP_001953863.1|DANA	LOC108157309|XP_017144802.1|DMIR
OG0000638	LOC6503711|XP_001963881.1|DANA	LOC108161453|XP_017151208.1|DMIR, LOC108164927|XP_017156404.1|DMIR, LOC117186182|XP_033242334.1|DMIR, LOC108151268|XP_017135279.1|DMIR
OG0000639	LOC6506927|XP_001956975.1|DANA	LOC108152078|XP_017136600.1|DMIR
OG0000641	LOC6502868|XP_032311000.1|DANA, LOC116656062|XP_032311289.1|DANA	LOC117188681|XP_033248766.1|DMIR, LOC117188678|XP_033248761.1|DMIR, LOC117188679|XP_033248762.1|DMIR, LOC117188680|XP_033248765.1|DMIR, LOC108161195|XP_017150905.2|DMIR, LOC117188686|XP_033248769.1|DMIR
OG0000641	LOC6500603|XP_032312231.1|DANA	LOC117188693|XP_033248815.1|DMIR, LOC108161220|XP_033248816.1|DMIR
OG0000642	LOC6496439|XP_001960915.2|DANA	LOC108164517|XP_033250297.1|DMIR
OG0000642	LOC6497821|XP_032307633.1|DANA	LOC108163836|XP_017154837.1|DMIR, LOC108163837|XP_033249211.1|DMIR
OG0000643	LOC6502615|XP_032305671.1|DANA, LOC6499088|XP_001955330.1|DANA	LOC108153972|XP_017139557.1|DMIR
OG0000644	LOC6507170|XP_001956553.1|DANA, LOC26515571|XP_014765743.1|DANA	LOC108151253|XP_017135258.1|DMIR, LOC108152757|XP_017137809.1|DMIR
OG0000645	LOC26515588|XP_014760686.1|DANA, LOC26513801|XP_014760626.1|DANA	LOC108163523|XP_033249621.1|DMIR, LOC108163524|XP_017154361.1|DMIR
OG0000646	LOC6498908|XP_001955695.1|DANA	LOC108155918|XP_017142558.1|DMIR
OG0000646	LOC6499219|XP_032308587.1|DANA	LOC117186943|XP_033244239.1|DMIR
OG0000647	LOC6501397|XP_001955174.1|DANA	LOC108154615|XP_017140421.2|DMIR
OG0000647	LOC6504457|XP_001966949.3|DANA	LOC108165081|XP_017156620.1|DMIR
OG0000648	LOC26515456|XP_032307993.1|DANA	LOC108165019|XP_017156545.1|DMIR
OG0000648	LOC6492915|XP_032307971.1|DANA	LOC108165076|XP_017156616.1|DMIR
OG0000649	LOC6505088|XP_032307922.1|DANA	LOC117188655|XP_033248725.1|DMIR
OG0000649	LOC6505089|XP_001965491.1|DANA	LOC117189217|XP_033250168.1|DMIR
OG0000650	LOC6505653|XP_001964524.1|DANA	LOC108154912|XP_033244844.1|DMIR
OG0000650	LOC6502019|XP_001967622.2|DANA	LOC108164481|XP_017155727.1|DMIR
OG0000651	LOC6492974|XP_001956774.1|DANA	LOC108151855|XP_017136229.1|DMIR
OG0000651	LOC6492973|XP_001956773.1|DANA	LOC108152898|XP_017138034.1|DMIR
OG0000652	LOC6496043|XP_001960107.1|DANA	LOC117190768|XP_033251720.1|DMIR, LOC108159128|XP_017147609.1|DMIR
OG0000653	LOC6500733|XP_001953811.1|DANA	LOC108154827|XP_017140718.1|DMIR
OG0000653	LOC6500284|XP_001952884.1|DANA	LOC108156216|XP_017143045.1|DMIR
OG0000654	LOC6493293|XP_001957460.2|DANA	LOC108151762|XP_017136092.1|DMIR
OG0000654	LOC6506582|XP_001957601.1|DANA	LOC108152239|XP_017136921.1|DMIR
OG0000655	LOC6495936|XP_014763550.1|DANA	LOC108159591|XP_017148531.1|DMIR, LOC117185817|XP_033254279.1|DMIR
OG0000655	LOC6506765|XP_001965246.1|DANA	LOC117188749|XP_033248941.1|DMIR
OG0000656	LOC6505687|XP_001964455.2|DANA, LOC6505689|XP_001964454.1|DANA	LOC108154278|XP_017140018.1|DMIR
OG0000657	LOC6507528|XP_001955862.2|DANA	LOC108165394|XP_017156921.1|DMIR
OG0000657	LOC6497488|XP_001961978.1|DANA	LOC108162797|XP_017153188.1|DMIR
OG0000658	LOC6505041|XP_001965577.1|DANA	LOC108159010|XP_017147377.1|DMIR
OG0000658	LOC6499957|XP_001953559.1|DANA	LOC108155981|XP_017142658.1|DMIR
OG0000659	LOC6497808|XP_001961488.1|DANA	LOC108163177|XP_017153803.1|DMIR
OG0000659	LOC6498017|XP_032307432.1|DANA	LOC108163114|XP_017153704.2|DMIR, LOC117189162|XP_033250122.1|DMIR, LOC117189161|XP_033250120.1|DMIR
OG0000660	LOC6497573|XP_032307646.1|DANA	LOC108161991|XP_017151948.1|DMIR
OG0000661	LOC6506497|XP_001957764.1|DANA	LOC108151080|XP_017134951.1|DMIR
OG0000661	LOC6498300|XP_001962494.2|DANA	LOC108163656|XP_033248849.1|DMIR
OG0000662	LOC6506858|XP_001957107.1|DANA	LOC108153236|XP_017138562.1|DMIR
OG0000662	LOC6504704|XP_001966363.1|DANA	LOC108153761|XP_017139388.1|DMIR
OG0000663	LOC6494394|XP_001960413.1|DANA	LOC117194726|XP_033255120.1|DMIR, LOC117195136|XP_033255679.1|DMIR, LOC117195145|XP_033255684.1|DMIR, LOC117194457|XP_033254915.1|DMIR, LOC117194386|XP_033254850.1|DMIR, LOC117194623|XP_033255041.1|DMIR, LOC117189282|XP_033250338.1|DMIR, LOC117194634|XP_033255044.1|DMIR, LOC117195141|XP_033255682.1|DMIR, LOC117194643|XP_033255051.1|DMIR, LOC117194446|XP_033254905.1|DMIR, LOC117190422|XP_033251390.1|DMIR, LOC117192051|XP_033252658.1|DMIR, LOC108158873|XP_033252391.1|DMIR, LOC117194415|XP_033254876.1|DMIR, LOC117191355|XP_033252139.1|DMIR, LOC117191356|XP_033252140.1|DMIR, LOC117189612|XP_033250624.1|DMIR, LOC117189610|XP_033250623.1|DMIR, LOC117194621|XP_033255039.1|DMIR, LOC117194668|XP_033255072.1|DMIR, LOC117188453|XP_033248243.1|DMIR
OG0000664	LOC6504102|XP_001964181.1|DANA	LOC108162169|XP_017152252.1|DMIR
OG0000665	LOC6500338|XP_032305368.1|DANA	LOC108157337|XP_017144844.1|DMIR
OG0000666	LOC6495525|XP_001959035.1|DANA	LOC108160416|XP_017149901.1|DMIR
OG0000666	LOC6502973|XP_001963490.1|DANA	LOC108151708|XP_017135967.1|DMIR
OG0000667	LOC6504600|XP_001966551.2|DANA	LOC108153546|XP_017139105.1|DMIR
OG0000667	LOC6501607|XP_001955580.3|DANA	LOC108155610|XP_017142024.1|DMIR
OG0000668	LOC6502731|XP_001965834.2|DANA	LOC108157091|XP_017144444.1|DMIR
OG0000668	LOC6500923|XP_001954176.1|DANA	LOC108155375|XP_017141636.1|DMIR
OG0000669	LOC6502193|XP_001966057.1|DANA	LOC108155826|XP_017142420.2|DMIR
OG0000669	LOC6502192|XP_001966058.1|DANA	LOC108155815|XP_017142392.1|DMIR
OG0000670	LOC6503854|XP_001963720.1|DANA	LOC108155223|XP_017141400.1|DMIR
OG0000671	LOC6505781|XP_001964362.2|DANA	LOC108157100|XP_017144456.1|DMIR
OG0000671	LOC6498925|XP_001955668.1|DANA	LOC108157073|XP_017144397.2|DMIR
OG0000672	LOC6502062|XP_001967144.1|DANA	LOC108165115|XP_017156662.1|DMIR
OG0000673	LOC6502161|XP_001966103.1|DANA	LOC108155609|XP_017142027.1|DMIR
OG0000673	LOC6506310|XP_001958144.1|DANA	LOC108153078|XP_017138350.1|DMIR
OG0000675	LOC6497195|XP_001962579.1|DANA	LOC108162717|XP_017153069.1|DMIR
OG0000677	LOC6507920|XP_001956603.1|DANA	LOC117185886|XP_033243427.1|DMIR, LOC108152965|XP_033243032.1|DMIR
OG0000677	LOC6505243|XP_001965610.1|DANA	LOC108158926|XP_017147223.1|DMIR
OG0000678	LOC6499862|XP_001953749.1|DANA	LOC108156434|XP_017143379.1|DMIR
OG0000678	LOC6497849|XP_001961564.2|DANA	LOC108163583|XP_017154444.1|DMIR
OG0000679	LOC6504250|XP_032308844.1|DANA	LOC108164960|XP_017156457.1|DMIR
OG0000680	LOC6498798|XP_032308230.1|DANA	LOC108164641|XP_033252348.1|DMIR
OG0000680	LOC6498797|XP_032308181.1|DANA	LOC108164640|XP_017155975.1|DMIR
OG0000681	LOC6499194|XP_001955140.2|DANA	LOC108156738|XP_017143886.1|DMIR
OG0000681	LOC6504094|XP_001964162.1|DANA	LOC108154583|XP_033248164.1|DMIR
OG0000683	LOC6498906|XP_001955699.1|DANA	LOC108156369|XP_017143264.1|DMIR
OG0000684	LOC6500525|XP_001953392.1|DANA	LOC108157745|XP_017145414.1|DMIR
OG0000684	LOC6499047|XP_001955414.1|DANA	LOC108155634|XP_017142060.1|DMIR
OG0000685	LOC6502100|XP_001966211.1|DANA	LOC108151777|XP_017136113.1|DMIR
OG0000685	LOC6500048|XP_001953321.1|DANA	LOC108156088|XP_017142865.1|DMIR
OG0000686	LOC6493938|XP_001961283.1|DANA	LOC108160429|XP_017149921.2|DMIR, LOC117188095|XP_033247316.1|DMIR
OG0000687	LOC6507542|XP_001955885.1|DANA	LOC108165535|XP_017157098.1|DMIR
