Orthogroup	DANA.longest_only	DSUP.longest_only
OG0001743	LOC6507462|XP_001955965.2|DANA	LOC119555242|XP_037722453.1|DSUP, LOC119553458|XP_037719788.1|DSUP, LOC119555523|XP_037722875.1|DSUP, LOC119557109|XP_037725616.1|DSUP
OG0001744	LOC6496628|XP_001961293.3|DANA	LOC119551339|XP_037716569.1|DSUP
OG0001745	LOC6494192|XP_032307124.1|DANA	LOC119549385|XP_037713353.1|DSUP
OG0001746	LOC6493473|XP_001957829.1|DANA	LOC119553700|XP_037720188.1|DSUP
OG0001747	LOC6494542|XP_032306055.1|DANA	LOC119549312|XP_037713215.1|DSUP
OG0001748	LOC6493017|XP_001956861.3|DANA	LOC119553149|XP_037719292.1|DSUP
OG0001749	LOC6494105|XP_001960967.1|DANA	LOC119548989|XP_037712517.1|DSUP
OG0001750	LOC6496470|XP_001960966.1|DANA	LOC119548987|XP_037712515.1|DSUP
OG0001751	LOC6506946|XP_001956937.1|DANA	LOC119555294|XP_037722538.1|DSUP
OG0001752	LOC6506639|XP_032309861.1|DANA	LOC119553726|XP_037720240.1|DSUP
OG0001753	LOC6506846|XP_014764919.1|DANA	LOC119552813|XP_037718583.1|DSUP
OG0001754	LOC6494332|XP_001960519.1|DANA	LOC119549084|XP_037712728.1|DSUP
OG0001755	LOC6493134|XP_032310211.1|DANA	LOC119554433|XP_037721255.1|DSUP
OG0001756	LOC6494154|XP_014762650.1|DANA	LOC119552058|XP_037717747.1|DSUP
OG0001757	LOC6495612|XP_001959203.1|DANA	LOC119551939|XP_037717527.1|DSUP
OG0001758	LOC6493831|XP_001958523.1|DANA	LOC119553043|XP_037719036.1|DSUP
OG0001759	LOC6495962|XP_001959939.3|DANA	LOC119552047|XP_037717718.1|DSUP
OG0001760	LOC6496564|XP_001961160.2|DANA	LOC119550058|XP_037714445.1|DSUP
OG0001761	LOC6495654|XP_001959312.2|DANA	LOC119549987|XP_037714318.1|DSUP
OG0001762	LOC6497766|XP_001961402.2|DANA	LOC119547761|XP_037710695.1|DSUP
OG0001763	LOC6497299|XP_001962369.2|DANA	LOC119546045|XP_037707997.1|DSUP
OG0001764	LOC6501276|XP_001954901.1|DANA	LOC119555211|XP_037722403.1|DSUP
OG0001765	LOC6495320|XP_032307199.1|DANA	LOC119550916|XP_037715858.1|DSUP
OG0001766	LOC6498343|XP_032307395.1|DANA	LOC119546369|XP_037708525.1|DSUP
OG0001767	LOC6503282|XP_032309180.1|DANA	LOC119548359|XP_037711502.1|DSUP
OG0001768	LOC6503349|XP_001965373.1|DANA	LOC119548211|XP_037711273.1|DSUP
OG0001769	LOC6498395|XP_032311253.1|DANA	LOC119547446|XP_037710234.1|DSUP
OG0001770	LOC6498634|XP_001963207.1|DANA	LOC119547021|XP_037709619.1|DSUP
OG0001771	LOC6498052|XP_001961972.1|DANA	LOC119548393|XP_037711547.1|DSUP
OG0001772	LOC6496939|XP_001963091.1|DANA	LOC119547575|XP_037710404.1|DSUP
OG0001773	LOC6498539|XP_001963024.3|DANA	LOC119547619|XP_037710473.1|DSUP
OG0001774	LOC6494410|XP_001960386.2|DANA	LOC119550767|XP_037715621.1|DSUP
OG0001775	LOC6503074|XP_001963379.1|DANA	LOC119558065|XP_037727162.1|DSUP
OG0001776	LOC6496997|XP_001962964.2|DANA	LOC119548709|XP_037712102.1|DSUP
OG0001777	LOC6498663|XP_032311087.1|DANA	LOC119548064|XP_037711078.1|DSUP
OG0001778	LOC6497403|XP_001962155.1|DANA	LOC119548799|XP_037712305.1|DSUP
OG0001779	LOC6496967|XP_032311183.1|DANA	LOC119548666|XP_037712023.1|DSUP
OG0001780	LOC6496678|XP_014763914.1|DANA	LOC119559145|XP_037728141.1|DSUP
OG0001781	LOC6497269|XP_014761602.1|DANA	LOC119547634|XP_037710499.1|DSUP
OG0001782	LOC6505936|XP_014760518.1|DANA	LOC119546679|XP_037709071.1|DSUP
OG0001783	LOC6498362|XP_001962623.3|DANA	LOC119548479|XP_037711678.1|DSUP
OG0001784	LOC6496865|XP_001963248.1|DANA	LOC119545999|XP_037707925.1|DSUP
OG0001785	LOC6495346|XP_001958627.1|DANA	LOC119549766|XP_037713950.1|DSUP
OG0001786	LOC6507061|XP_001965301.1|DANA	LOC119546511|XP_037708762.1|DSUP
OG0001787	LOC6496863|XP_032310984.1|DANA	LOC119546412|XP_037708599.1|DSUP
OG0001788	LOC6494023|XP_001961130.1|DANA	LOC119559449|XP_037728480.1|DSUP
OG0001789	LOC6496401|XP_001960836.1|DANA	LOC119550869|XP_037715777.1|DSUP
OG0001790	LOC6498661|XP_014762220.1|DANA	LOC119548481|XP_037711682.1|DSUP
OG0001791	LOC6495408|XP_001958776.1|DANA	LOC119552052|XP_037717723.1|DSUP
OG0001792	LOC6497312|XP_014761637.1|DANA	LOC119546001|XP_037707929.1|DSUP
OG0001793	LOC6496333|XP_032306104.1|DANA	LOC119549620|XP_037713721.1|DSUP
OG0001794	LOC6498137|XP_032307616.1|DANA	LOC119548801|XP_037712306.1|DSUP
OG0001795	LOC6496830|XP_032311089.1|DANA	LOC119546709|XP_037709118.1|DSUP
OG0001796	LOC6505353|XP_001967827.2|DANA, LOC6504421|XP_014759461.1|DANA	LOC119557056|XP_037725532.1|DSUP
OG0001797	LOC6504350|XP_014759411.1|DANA	LOC119558948|XP_037728075.1|DSUP
OG0001798	LOC6495965|XP_001959945.1|DANA	LOC119550358|XP_037714910.1|DSUP
OG0001799	LOC6504385|XP_032308250.1|DANA	LOC119556580|XP_037724807.1|DSUP
OG0001800	LOC6496852|XP_001963274.2|DANA	LOC119546379|XP_037708541.1|DSUP
OG0001801	LOC6507756|XP_001956284.3|DANA	LOC119553095|XP_037719179.1|DSUP
OG0001802	LOC6500958|XP_001954245.1|DANA	LOC119560821|XP_037730394.1|DSUP, LOC119563193|XP_037732408.1|DSUP
OG0001803	LOC6499968|XP_001953531.2|DANA	LOC119560001|XP_037729201.1|DSUP
OG0001804	LOC6494512|XP_001965916.2|DANA	LOC119560989|XP_037730695.1|DSUP
OG0001805	LOC6506204|XP_001958349.1|DANA	LOC119552829|XP_037718612.1|DSUP
OG0001806	LOC6503400|XP_014759139.1|DANA	LOC119545785|XP_037707585.1|DSUP
OG0001807	LOC6494339|XP_001965935.2|DANA	LOC119549840|XP_037714067.1|DSUP
OG0001808	LOC6499437|XP_014766067.1|DANA	LOC119563002|XP_037732117.1|DSUP
OG0001809	LOC6499459|XP_001954598.2|DANA	LOC119560601|XP_037730057.1|DSUP
OG0001810	LOC6500809|XP_001953956.2|DANA	LOC119554847|XP_037721856.1|DSUP
OG0001811	LOC6496493|XP_001961012.3|DANA	LOC119551713|XP_037717115.1|DSUP
OG0001812	LOC6503193|XP_001963617.2|DANA	LOC119557714|XP_037726524.1|DSUP
OG0001813	LOC6499350|XP_032305766.1|DANA	LOC119559918|XP_037729048.1|DSUP
OG0001814	LOC6500956|XP_001954240.1|DANA	LOC119561062|XP_037730826.1|DSUP
OG0001815	LOC6499133|XP_001955235.1|DANA	LOC119560618|XP_037730084.1|DSUP
OG0001816	LOC6496539|XP_001961102.1|DANA	LOC119551877|XP_037717400.1|DSUP
OG0001817	LOC6495984|XP_014763574.1|DANA	LOC119551152|XP_037716273.1|DSUP
OG0001818	LOC6503113|XP_001963447.2|DANA	LOC119556912|XP_037725327.1|DSUP
OG0001819	LOC6496087|XP_001960194.2|DANA	LOC119551135|XP_037716253.1|DSUP
OG0001820	LOC6503827|XP_001963675.2|DANA	LOC119556573|XP_037724800.1|DSUP
OG0001821	LOC6494777|XP_001959691.1|DANA	LOC119550267|XP_037714773.1|DSUP
OG0001822	LOC6496389|XP_001960804.1|DANA	LOC119550155|XP_037714594.1|DSUP
OG0001823	LOC6507202|XP_001956494.1|DANA	LOC119553527|XP_037719880.1|DSUP
OG0001824	LOC6496835|XP_001963310.1|DANA	LOC119548175|XP_037711216.1|DSUP
OG0001825	LOC6496019|XP_032306172.1|DANA	LOC119549532|XP_037713580.1|DSUP
OG0001826	LOC6496614|XP_001961263.1|DANA	LOC119551314|XP_037716537.1|DSUP
OG0001827	LOC6494297|XP_001960581.1|DANA	LOC119551400|XP_037716663.1|DSUP
OG0001828	LOC6505186|XP_001965501.2|DANA	LOC119555924|XP_037723551.1|DSUP
OG0001829	LOC6495495|XP_001958971.1|DANA	LOC119551793|XP_037717268.1|DSUP
OG0001830	LOC6494169|XP_001960833.1|DANA	LOC119551153|XP_037716275.1|DSUP
OG0001831	LOC6507210|XP_001956470.2|DANA	LOC119553523|XP_037719874.1|DSUP
OG0001832	LOC6503081|XP_001963397.1|DANA	LOC119556871|XP_037725273.1|DSUP
OG0001833	LOC6495723|XP_014763467.2|DANA	LOC119550194|XP_037714666.1|DSUP
OG0001834	LOC6499691|XP_001954133.1|DANA	LOC119560916|XP_037730546.1|DSUP
OG0001837	LOC6502788|XP_014764612.1|DANA, LOC6506704|XP_001957391.1|DANA	LOC119553483|XP_037719821.1|DSUP
OG0001838	LOC6494053|XP_032306128.1|DANA	LOC119550985|XP_037715947.1|DSUP
OG0001839	LOC6495604|XP_001959188.1|DANA	LOC119547566|XP_037710395.1|DSUP, LOC119550968|XP_037715931.1|DSUP
OG0001840	LOC6497606|XP_001961725.1|DANA	LOC119548025|XP_037711027.1|DSUP
OG0001840	LOC6497605|XP_001961726.1|DANA	LOC119548018|XP_037711018.1|DSUP, LOC119548019|XP_037711019.1|DSUP
OG0001841	LOC6507052|XP_001956745.2|DANA	LOC119553974|XP_037720606.1|DSUP
OG0001841	LOC6507051|XP_001956746.1|DANA	LOC119553715|XP_037720223.1|DSUP
OG0001842	LOC6507492|XP_001955896.1|DANA	LOC119554217|XP_037720971.1|DSUP, LOC119546707|XP_037709115.1|DSUP, LOC119546920|XP_037709479.1|DSUP
OG0001843	LOC6493620|XP_001958117.1|DANA	LOC119555133|XP_037722287.1|DSUP, LOC119555135|XP_037722290.1|DSUP, LOC119555134|XP_037722288.1|DSUP, LOC119555137|XP_037722292.1|DSUP
OG0001844	LOC6507803|XP_001956378.1|DANA	LOC119554121|XP_037720819.1|DSUP, LOC119554398|XP_037721211.1|DSUP
OG0001845	LOC6496145|XP_001960331.1|DANA	LOC119550639|XP_037715405.1|DSUP
OG0001846	LOC26514342|XP_014767273.1|DANA, LOC6500919|XP_014766796.2|DANA	LOC119561869|XP_037731276.1|DSUP, LOC119561728|XP_037731141.1|DSUP
OG0001849	LOC6499812|XP_001953861.2|DANA	LOC119562886|XP_037731930.1|DSUP
OG0001850	LOC6502768|XP_001966880.2|DANA	LOC119549524|XP_037713612.1|DSUP
OG0001851	LOC6501786|XP_032311739.1|DANA	LOC119548726|XP_037712201.1|DSUP
OG0001853	LOC6499238|XP_032307961.1|DANA	LOC119545835|XP_037707692.1|DSUP
OG0001854	LOC6503919|XP_001963842.1|DANA	LOC119555885|XP_037723475.1|DSUP
OG0001855	LOC6494271|XP_001960622.1|DANA	LOC119549686|XP_037713829.1|DSUP, LOC119551311|XP_037716534.1|DSUP
OG0001856	LOC6501884|XP_001966736.1|DANA	LOC119557162|XP_037725690.1|DSUP
OG0001857	LOC6501972|XP_001966793.1|DANA	LOC119556188|XP_037724059.1|DSUP
OG0001858	LOC6505063|XP_001965531.1|DANA	LOC119557658|XP_037726441.1|DSUP
OG0001859	LOC6503623|XP_001964043.1|DANA	LOC119557815|XP_037726681.1|DSUP
OG0001860	LOC6507843|XP_014765488.1|DANA	LOC119554752|XP_037721708.1|DSUP
OG0001861	LOC6501337|XP_001955018.1|DANA	LOC119562215|XP_037731347.1|DSUP
OG0001862	LOC6504383|XP_001967076.1|DANA	LOC119557696|XP_037726497.1|DSUP
OG0001863	LOC6505009|XP_001965638.1|DANA	LOC119553176|XP_037719344.1|DSUP, LOC119556297|XP_037724299.1|DSUP
OG0001864	LOC6499683|XP_014766186.1|DANA	LOC119560954|XP_037730625.1|DSUP
OG0001865	LOC6504425|XP_032308114.1|DANA	LOC119556160|XP_037723990.1|DSUP
OG0001866	LOC6500365|XP_032305411.1|DANA	LOC119563300|XP_037732557.1|DSUP
OG0001867	LOC6493408|XP_032310305.1|DANA	LOC119555648|XP_037723134.1|DSUP
OG0001868	LOC6497143|XP_001962671.2|DANA	LOC119547928|XP_037710901.1|DSUP
OG0001869	LOC6500775|XP_014766708.1|DANA	LOC119562962|XP_037732065.1|DSUP
OG0001870	LOC6504747|XP_001966286.1|DANA	LOC119556443|XP_037724605.1|DSUP
OG0001871	LOC6504733|XP_001966303.1|DANA	LOC119557400|XP_037726073.1|DSUP
OG0001872	LOC6505981|XP_001964717.1|DANA, LOC26515565|XP_032305363.1|DANA, LOC116654491|XP_032305362.1|DANA	LOC119555255|XP_037722485.1|DSUP
OG0001873	LOC6500472|XP_001953287.1|DANA	LOC119560474|XP_037729862.1|DSUP
OG0001874	LOC6499218|XP_001955081.1|DANA	LOC119546958|XP_037709533.1|DSUP
OG0001875	LOC6505950|XP_014760855.2|DANA	LOC119563503|XP_037732874.1|DSUP
OG0001876	LOC6498705|XP_014759404.1|DANA	LOC119556543|XP_037724754.1|DSUP
OG0001877	LOC6505108|XP_001965443.1|DANA	LOC119557052|XP_037725526.1|DSUP
OG0001878	LOC6500383|XP_001953096.1|DANA	LOC119557578|XP_037726308.1|DSUP
OG0001879	LOC6500665|XP_001953681.2|DANA	LOC119563248|XP_037732487.1|DSUP
OG0001880	LOC6501367|XP_001955087.1|DANA	LOC119560743|XP_037730285.1|DSUP
OG0001881	LOC6499211|XP_032305788.1|DANA	LOC119560628|XP_037730099.1|DSUP
OG0001882	LOC6505921|XP_001964622.3|DANA	LOC119549008|XP_037712578.1|DSUP
OG0001883	LOC6500812|XP_014766742.1|DANA	LOC119563018|XP_037732140.1|DSUP
OG0001884	LOC6499801|XP_001953882.1|DANA	LOC119563524|XP_037732922.1|DSUP, LOC119561850|XP_037731260.1|DSUP
OG0001885	LOC6506138|XP_001965120.1|DANA	LOC119548485|XP_037711686.1|DSUP
OG0001886	LOC6500550|XP_001953437.1|DANA	LOC119555843|XP_037723403.1|DSUP
OG0001887	LOC6496231|XP_001960503.1|DANA	LOC119551374|XP_037716623.1|DSUP
OG0001888	LOC6498863|XP_001955782.1|DANA	LOC119560090|XP_037729337.1|DSUP
OG0001889	LOC6501952|XP_001966754.1|DANA	LOC119557816|XP_037726682.1|DSUP
OG0001890	LOC6506770|XP_001957272.1|DANA	LOC119555264|XP_037722495.1|DSUP
OG0001891	LOC6505856|XP_014760817.1|DANA	LOC119545747|XP_037707507.1|DSUP
OG0001892	LOC6503268|XP_001965846.1|DANA	LOC119562488|XP_037731620.1|DSUP
OG0001893	LOC6499075|XP_001955359.1|DANA	LOC119554458|XP_037721301.1|DSUP
OG0001894	LOC6494099|XP_001960978.1|DANA	LOC119551330|XP_037716557.1|DSUP
OG0001895	LOC6505328|XP_032308019.1|DANA	LOC119548219|XP_037711320.1|DSUP
OG0001896	LOC26514303|XP_032311468.1|DANA	LOC119562860|XP_037731901.1|DSUP
OG0001897	LOC6500913|XP_014766791.1|DANA	LOC119559844|XP_037728869.1|DSUP
OG0001898	LOC6504920|XP_001966593.2|DANA	LOC119557454|XP_037726147.1|DSUP
OG0001899	LOC6505665|XP_032305530.1|DANA, LOC116654512|XP_032305533.1|DANA	LOC119561066|XP_037730836.1|DSUP
OG0001900	LOC6493590|XP_001958054.1|DANA	LOC119553436|XP_037719754.1|DSUP
OG0001901	LOC6498253|XP_032307463.1|DANA	LOC119548781|XP_037712269.1|DSUP
OG0001902	LOC26515191|XP_032309853.1|DANA	LOC119562437|XP_037731550.1|DSUP
OG0001903	LOC6500984|XP_001954301.1|DANA	LOC119560445|XP_037729819.1|DSUP
OG0001904	LOC6498935|XP_001955648.1|DANA	LOC119563172|XP_037732367.1|DSUP
OG0001905	LOC6505015|XP_014760249.1|DANA	LOC119557998|XP_037727028.1|DSUP
OG0001906	LOC6500778|XP_032305654.1|DANA	LOC119560886|XP_037730500.1|DSUP
OG0001907	LOC6501798|XP_001967178.1|DANA	LOC119556481|XP_037724662.1|DSUP
OG0001908	LOC6499096|XP_001955310.2|DANA	LOC119554202|XP_037720934.1|DSUP
OG0001909	LOC6501891|XP_001966721.1|DANA	LOC119558251|XP_037727505.1|DSUP
OG0001910	LOC6500636|XP_032307457.1|DANA	LOC119560590|XP_037730043.1|DSUP
OG0001911	LOC6499845|XP_032306349.1|DANA	LOC119555029|XP_037722231.1|DSUP
OG0001912	LOC6495473|XP_001958923.1|DANA	LOC119549487|XP_037713518.1|DSUP
OG0001913	LOC6496903|XP_001963176.1|DANA	LOC119546410|XP_037708597.1|DSUP
OG0001914	LOC6498915|XP_032312153.1|DANA	LOC119550213|XP_037714701.1|DSUP
OG0001915	LOC6507485|XP_001955908.1|DANA	LOC119553188|XP_037719363.1|DSUP
OG0001916	LOC6493993|XP_032306130.1|DANA	LOC119550002|XP_037714351.1|DSUP
OG0001917	LOC6506788|XP_001957239.1|DANA	LOC119555222|XP_037722422.1|DSUP
OG0001918	LOC6507368|XP_001956154.2|DANA	LOC119554250|XP_037721016.1|DSUP
OG0001919	LOC6494006|XP_001961158.1|DANA	LOC119551275|XP_037716469.1|DSUP
OG0001920	LOC6507678|XP_001956130.1|DANA	LOC119552598|XP_037718182.1|DSUP
OG0001921	LOC6494046|XP_001961086.1|DANA	LOC119549015|XP_037712586.1|DSUP
OG0001922	LOC6496391|XP_001960808.1|DANA	LOC119550189|XP_037714658.1|DSUP
OG0001923	LOC6507630|XP_032309709.1|DANA	LOC119555706|XP_037723290.1|DSUP
OG0001925	LOC6493343|XP_001957559.1|DANA	LOC119555563|XP_037722940.1|DSUP
OG0001926	LOC6507025|XP_032310099.1|DANA	LOC119554946|XP_037721984.1|DSUP
OG0001927	LOC6494920|XP_001959420.1|DANA	LOC119549794|XP_037713987.1|DSUP
OG0001928	LOC6493468|XP_014764399.1|DANA	LOC119553205|XP_037719385.1|DSUP
OG0001929	LOC6493466|XP_032310108.1|DANA	LOC119553672|XP_037720113.1|DSUP
OG0001930	LOC116654683|XP_032306086.1|DANA, LOC6495788|XP_001959582.2|DANA	LOC119551099|XP_037716206.1|DSUP
OG0001931	LOC26513994|XP_014765559.2|DANA	LOC119553314|XP_037719568.1|DSUP
OG0001932	LOC6493421|XP_032310163.1|DANA	LOC119555482|XP_037722816.1|DSUP
OG0001933	LOC6495977|XP_001959961.1|DANA	LOC119551038|XP_037716075.1|DSUP
OG0001934	LOC6506470|XP_001957811.3|DANA	LOC119554380|XP_037721189.1|DSUP
OG0001935	LOC6506798|XP_001957220.1|DANA	LOC119552954|XP_037718864.1|DSUP
OG0001937	LOC6495470|XP_032306133.1|DANA	LOC119549958|XP_037714270.1|DSUP
OG0001938	LOC6495268|XP_001958733.1|DANA	LOC119551529|XP_037716843.1|DSUP
OG0001939	LOC6495581|XP_001959138.1|DANA	LOC119550858|XP_037715761.1|DSUP
OG0001940	LOC6494558|XP_032306917.1|DANA	LOC119551981|XP_037717624.1|DSUP
OG0001941	LOC6507676|XP_014765402.1|DANA	LOC119553561|XP_037719933.1|DSUP
OG0001942	LOC6494626|XP_032306812.1|DANA	LOC119552060|XP_037717750.1|DSUP
OG0001943	LOC6493184|XP_001957217.1|DANA	LOC119554584|XP_037721494.1|DSUP
OG0001944	LOC6507488|XP_001955902.1|DANA	LOC119555553|XP_037722926.1|DSUP
OG0001945	LOC6494097|XP_032306517.1|DANA	LOC119549209|XP_037712985.1|DSUP
OG0001946	LOC6496025|XP_001960070.1|DANA	LOC119550048|XP_037714430.1|DSUP
OG0001947	LOC6494536|XP_001960151.1|DANA	LOC119551116|XP_037716225.1|DSUP
OG0001948	LOC6505095|XP_001965475.2|DANA	LOC119556601|XP_037724841.1|DSUP
OG0001949	LOC6506936|XP_001956954.2|DANA	LOC119553826|XP_037720385.1|DSUP
OG0001950	LOC6500042|XP_032305691.1|DANA	LOC119560631|XP_037730102.1|DSUP
OG0001951	LOC6494193|XP_032307115.1|DANA	LOC119551001|XP_037715978.1|DSUP
OG0001952	LOC6496760|XP_001965809.2|DANA	LOC119561994|XP_037731313.1|DSUP
OG0001953	LOC6495171|XP_001958914.1|DANA	LOC119551039|XP_037716077.1|DSUP
OG0001954	LOC6494995|XP_001959255.1|DANA	LOC119551621|XP_037716972.1|DSUP
OG0001955	LOC6496603|XP_001961234.1|DANA	LOC119549280|XP_037713141.1|DSUP
OG0001956	LOC6506444|XP_001957869.3|DANA	LOC119552922|XP_037718789.1|DSUP
OG0001957	LOC6495655|XP_001959316.1|DANA	LOC119551304|XP_037716527.1|DSUP
OG0001958	LOC6495789|XP_032306308.1|DANA	LOC119549220|XP_037713021.1|DSUP
OG0001959	LOC6506779|XP_001957258.1|DANA	LOC119553699|XP_037720185.1|DSUP
OG0001960	LOC6507399|XP_001956088.1|DANA	LOC119553501|XP_037719849.1|DSUP
OG0001961	LOC6496185|XP_001960400.2|DANA	LOC119551354|XP_037716602.1|DSUP
OG0001962	LOC6496475|XP_032306524.1|DANA	LOC119551329|XP_037716556.1|DSUP
OG0001963	LOC6506568|XP_001957628.1|DANA	LOC119553807|XP_037720355.1|DSUP
OG0001964	LOC6493507|XP_001957892.1|DANA	LOC119554231|XP_037720989.1|DSUP
OG0001965	LOC6506177|XP_001958400.1|DANA	LOC119555065|XP_037722200.1|DSUP
OG0001966	LOC6499206|XP_001955113.3|DANA	LOC119562905|XP_037731973.1|DSUP
OG0001967	LOC6495648|XP_001959296.1|DANA	LOC119551892|XP_037717422.1|DSUP
OG0001968	LOC6506459|XP_001957836.1|DANA	LOC119553182|XP_037719352.1|DSUP
OG0001969	LOC6496507|XP_001961042.1|DANA	LOC119550171|XP_037714633.1|DSUP
OG0001970	LOC6496376|XP_001960788.1|DANA	LOC119550390|XP_037714969.1|DSUP
OG0001971	LOC6494607|XP_001960020.1|DANA	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP
OG0001972	LOC6502662|XP_001953810.1|DANA	LOC119549567|XP_037713646.1|DSUP
OG0001973	LOC6495901|XP_001959820.2|DANA	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP
OG0001974	LOC6495929|XP_032306339.1|DANA	LOC119552079|XP_037717783.1|DSUP
OG0001975	LOC6507536|XP_001955877.1|DANA	LOC119554369|XP_037721177.1|DSUP
OG0001976	LOC6495148|XP_001958958.1|DANA	LOC119549256|XP_037713090.1|DSUP
OG0001977	LOC6498248|XP_001962393.1|DANA	LOC119548050|XP_037711058.1|DSUP
OG0001978	LOC6497629|XP_001961675.1|DANA	LOC119548085|XP_037711099.1|DSUP
OG0001979	LOC6505489|XP_032311142.1|DANA	LOC119548070|XP_037711085.1|DSUP
OG0001980	LOC6497864|XP_001961593.1|DANA	LOC119545985|XP_037707894.1|DSUP
OG0001981	LOC6498322|XP_014762072.1|DANA	LOC119546716|XP_037709131.1|DSUP
OG0001982	LOC26515266|XP_014760161.1|DANA	LOC119561785|XP_037731195.1|DSUP
OG0001983	LOC6502733|XP_032309795.1|DANA	LOC119559655|XP_037728631.1|DSUP
OG0001984	LOC6498213|XP_001962313.1|DANA	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP
OG0001985	LOC6505437|XP_001964904.1|DANA	LOC119547955|XP_037710933.1|DSUP
OG0001986	LOC6497308|XP_001962350.1|DANA	LOC119547268|XP_037709978.1|DSUP
OG0001987	LOC6503656|XP_032308432.1|DANA	LOC119558350|XP_037727776.1|DSUP
OG0001988	LOC6494646|XP_001959942.1|DANA	LOC119552044|XP_037717715.1|DSUP
OG0001989	LOC6497848|XP_001961563.1|DANA	LOC119547335|XP_037710073.1|DSUP
OG0001990	LOC6498599|XP_032311203.1|DANA	LOC119548194|XP_037711249.1|DSUP
OG0001991	LOC26514679|XP_032309416.1|DANA	LOC119559705|XP_037728694.1|DSUP
OG0001992	LOC6497017|XP_032311119.1|DANA	LOC119546518|XP_037708775.1|DSUP
OG0001993	LOC6498511|XP_001962973.1|DANA	LOC119547770|XP_037710710.1|DSUP
OG0001994	LOC6501109|XP_014766894.1|DANA	LOC119547802|XP_037710749.1|DSUP
OG0001995	LOC6498436|XP_001962816.1|DANA	LOC119546087|XP_037708095.1|DSUP
OG0001996	LOC6497215|XP_032307580.1|DANA	LOC119547327|XP_037710060.1|DSUP
OG0001997	LOC6494437|XP_001960315.1|DANA	LOC119550773|XP_037715630.1|DSUP
OG0001998	LOC6497309|XP_001962348.1|DANA	LOC119550768|XP_037715622.1|DSUP
OG0001999	LOC6494992|XP_032307087.1|DANA	LOC119549404|XP_037713386.1|DSUP
OG0002000	LOC6497459|XP_001962032.2|DANA	LOC119548392|XP_037711546.1|DSUP
OG0002001	LOC6497897|XP_001961669.3|DANA	LOC119548626|XP_037711932.1|DSUP
OG0002002	LOC6495712|XP_001959418.1|DANA	LOC119549796|XP_037713990.1|DSUP
OG0002003	LOC6498361|XP_001962622.1|DANA	LOC119548761|XP_037712228.1|DSUP
OG0002004	LOC6497911|XP_014761883.1|DANA	LOC119548864|XP_037712419.1|DSUP
OG0002005	LOC6497758|XP_032307328.1|DANA	LOC119546450|XP_037708652.1|DSUP
OG0002006	LOC6498667|XP_014762234.1|DANA	LOC119548719|XP_037712123.1|DSUP
OG0002007	LOC6498034|XP_001961940.2|DANA	LOC119547543|XP_037710369.1|DSUP
OG0002008	LOC6501774|XP_032308049.1|DANA	LOC119562929|XP_037732011.1|DSUP
OG0002009	LOC6496388|XP_001960803.1|DANA	LOC119550296|XP_037714818.1|DSUP
OG0002010	LOC6497174|XP_001962624.1|DANA	LOC119546081|XP_037708085.1|DSUP
OG0002011	LOC6498262|XP_001962421.1|DANA	LOC119547527|XP_037710348.1|DSUP
OG0002012	LOC6497209|XP_001962553.2|DANA	LOC119546039|XP_037707988.1|DSUP
OG0002014	LOC6495826|XP_001959665.1|DANA	LOC119551081|XP_037716172.1|DSUP
OG0002015	LOC6498135|XP_001962151.1|DANA	LOC119548287|XP_037711381.1|DSUP
OG0002016	LOC6495076|XP_001959120.2|DANA	LOC119549417|XP_037713416.1|DSUP
OG0002017	LOC6496893|XP_001963196.1|DANA	LOC119546895|XP_037709446.1|DSUP
OG0002018	LOC6496993|XP_001962972.1|DANA	LOC119546152|XP_037708189.1|DSUP
OG0002019	LOC6498481|XP_032311103.1|DANA	LOC119546402|XP_037708588.1|DSUP
OG0002020	LOC6497063|XP_001962823.1|DANA	LOC119546101|XP_037708112.1|DSUP
OG0002021	LOC6495647|XP_001959295.1|DANA	LOC119552020|XP_037717685.1|DSUP
OG0002022	LOC6503752|XP_014760394.1|DANA	LOC119546272|XP_037708372.1|DSUP
OG0002023	LOC6507958|XP_001954064.1|DANA	LOC119556335|XP_037724357.1|DSUP
OG0002024	LOC6498568|XP_001963084.1|DANA	LOC119546878|XP_037709414.1|DSUP
OG0002025	LOC6497935|XP_001961749.2|DANA	LOC119547298|XP_037710015.1|DSUP
OG0002026	LOC6506135|XP_001958481.1|DANA	LOC119553321|XP_037719579.1|DSUP
OG0002027	LOC6495860|XP_001959724.2|DANA	LOC119550996|XP_037715969.1|DSUP
OG0002028	LOC6495360|XP_014763275.1|DANA	LOC119549075|XP_037712712.1|DSUP
OG0002029	LOC6493321|XP_001957522.1|DANA	LOC119555574|XP_037722971.1|DSUP
OG0002030	LOC6494102|XP_001960972.1|DANA	LOC119550110|XP_037714519.1|DSUP
OG0002031	LOC6494016|XP_014762540.1|DANA	LOC119559403|XP_037728397.1|DSUP
OG0002032	LOC6505713|XP_001964407.1|DANA	LOC119559908|XP_037729013.1|DSUP
