Orthogroup	DANA.longest_only	DEUG.longest_only
OG0002948	LOC6493736|XP_001958338.1|DANA	LOC108108148|XP_017071566.1|DEUG
OG0002949	LOC6493578|XP_032309564.1|DANA	LOC108108710|XP_017072329.1|DEUG
OG0002950	LOC6498254|XP_001962407.1|DANA	LOC108106865|XP_017069598.1|DEUG
OG0002951	LOC6496943|XP_001963085.1|DANA	LOC108111135|XP_017075990.1|DEUG
OG0002952	LOC6496991|XP_001962976.1|DANA	LOC108102693|XP_017063326.1|DEUG
OG0002953	LOC6497750|XP_032307403.1|DANA	LOC108105185|XP_017067124.1|DEUG
OG0002954	LOC6505409|XP_014759544.1|DANA	LOC108117456|XP_017085361.1|DEUG, LOC108117457|XP_017085362.1|DEUG
OG0002955	LOC6495960|XP_001959935.1|DANA	LOC108112536|XP_017077951.1|DEUG
OG0002956	LOC6496211|XP_001960458.1|DANA	LOC108112212|XP_017077518.1|DEUG
OG0002957	LOC6495667|XP_001959344.1|DANA	LOC108109050|XP_017072853.1|DEUG
OG0002958	LOC6497593|XP_001961746.1|DANA	LOC108115473|XP_017082422.1|DEUG
OG0002959	LOC6498184|XP_032307380.1|DANA	LOC108115531|XP_017082522.1|DEUG
OG0002960	LOC6507412|XP_001956066.1|DANA	LOC108107589|XP_017070639.1|DEUG
OG0002961	LOC6496330|XP_032306466.1|DANA	LOC108106447|XP_017068981.1|DEUG
OG0002962	LOC6496870|XP_001963238.1|DANA	LOC108106936|XP_017069690.1|DEUG
OG0002963	LOC6496958|XP_001963055.1|DANA	LOC108110801|XP_017075518.1|DEUG
OG0002964	LOC6495796|XP_014763498.1|DANA	LOC108104564|XP_017066196.1|DEUG
OG0002965	LOC6498584|XP_001963112.1|DANA	LOC108110982|XP_017075778.1|DEUG
OG0002966	LOC6498206|XP_032307753.1|DANA	LOC108113465|XP_017079534.1|DEUG
OG0002967	LOC6506708|XP_001957387.1|DANA	LOC108104722|XP_017066443.1|DEUG
OG0002968	LOC6493264|XP_001957386.1|DANA	LOC108104723|XP_017066444.1|DEUG
OG0002969	LOC6498327|XP_001962552.2|DANA	LOC108102539|XP_017063084.1|DEUG
OG0002970	LOC6508748|XP_001963260.1|DANA	LOC108106942|XP_017069698.1|DEUG
OG0002971	LOC6498334|XP_032307752.1|DANA	LOC108106159|XP_017068559.1|DEUG
OG0002972	LOC6501174|XP_001954690.1|DANA	LOC108116388|XP_017083739.1|DEUG
OG0002973	LOC6495638|XP_001959273.1|DANA	LOC108106476|XP_017069043.1|DEUG
OG0002974	LOC6492933|XP_001956681.1|DANA	LOC108104711|XP_017066419.1|DEUG
OG0002975	LOC6502454|XP_001962135.3|DANA	LOC108112475|XP_017077825.1|DEUG
OG0002976	LOC6502459|XP_001962399.1|DANA	LOC108104923|XP_017066762.1|DEUG
OG0002977	LOC6495241|XP_032306299.1|DANA	LOC108106499|XP_017069081.1|DEUG
OG0002978	LOC6494897|XP_001959471.2|DANA	LOC108107267|XP_017070187.1|DEUG
OG0002979	LOC6494815|XP_001959607.1|DANA	LOC108104577|XP_017066222.1|DEUG
OG0002980	LOC6505547|XP_001964964.2|DANA, LOC6505526|XP_014760504.1|DANA, LOC6505536|XP_001964963.1|DANA	LOC108106125|XP_017068494.1|DEUG
OG0002981	LOC6497172|XP_001962627.1|DANA	LOC108107092|XP_017069961.1|DEUG
OG0002982	LOC6498409|XP_001962744.1|DANA	LOC108105875|XP_017068140.1|DEUG
OG0002983	LOC6507508|XP_001955860.1|DANA	LOC108104684|XP_017066378.1|DEUG
OG0002984	LOC6507524|XP_014765296.1|DANA	LOC108104664|XP_017066343.1|DEUG
OG0002985	LOC6502483|XP_001966943.2|DANA	LOC108102310|XP_017062560.1|DEUG
OG0002986	LOC6496931|XP_001963110.1|DANA	LOC108110891|XP_017075638.1|DEUG
OG0002987	LOC6501758|XP_032309186.1|DANA	LOC108105193|XP_017067133.1|DEUG
OG0002988	LOC6497692|XP_001961556.1|DANA	LOC108110826|XP_017075551.1|DEUG
OG0002989	LOC6507195|XP_032309930.1|DANA	LOC108114248|XP_017080629.1|DEUG
OG0002990	LOC6498122|XP_001962123.3|DANA	LOC108112491|XP_017077852.1|DEUG
OG0002991	LOC6494333|XP_014762755.1|DANA	LOC108112600|XP_017078143.1|DEUG
OG0002992	LOC6498685|XP_014762244.1|DANA	LOC108118479|XP_017086693.1|DEUG
OG0002993	LOC6501615|XP_001955604.1|DANA	LOC108107792|XP_017070991.1|DEUG
OG0002994	LOC6507198|XP_001965327.1|DANA	LOC108111223|XP_017076113.1|DEUG
OG0002995	LOC6503393|XP_001965323.1|DANA	LOC108104195|XP_017065628.1|DEUG
OG0002996	LOC6505794|XP_001964387.1|DANA	LOC108105276|XP_017067254.1|DEUG
OG0002997	LOC6503500|XP_001964259.1|DANA	LOC108105490|XP_017067598.1|DEUG
OG0002998	LOC6502099|XP_001966216.2|DANA	LOC108110142|XP_017074546.1|DEUG
OG0002999	LOC6493809|XP_001958480.1|DANA	LOC108108717|XP_017072339.1|DEUG
OG0003000	LOC6500113|XP_001953198.1|DANA	LOC108116228|XP_017083508.1|DEUG
OG0003001	LOC6494689|XP_001959854.1|DANA	LOC108109246|XP_017073215.1|DEUG
OG0003002	LOC6493012|XP_001956850.1|DANA	LOC108108331|XP_017071849.1|DEUG
OG0003003	LOC6494756|XP_001959729.1|DANA, LOC6494757|XP_032305982.1|DANA	LOC108113149|XP_017079147.1|DEUG
OG0003004	LOC6504815|XP_001966389.1|DANA	LOC108118547|XP_017086789.1|DEUG
OG0003005	LOC6504173|XP_001964319.1|DANA	LOC108110398|XP_017074951.1|DEUG
OG0003006	LOC6501269|XP_001954888.2|DANA	LOC108111491|XP_017076466.1|DEUG
OG0003007	LOC6501135|XP_001954617.1|DANA	LOC108109624|XP_017073689.1|DEUG
OG0003008	LOC6505891|XP_001964563.1|DANA	LOC108109349|XP_017073298.1|DEUG
OG0003009	LOC6506862|XP_001957103.1|DANA	LOC108107980|XP_017071311.1|DEUG
OG0003010	LOC6495967|XP_032306448.1|DANA	LOC108113199|XP_017079218.1|DEUG
OG0003011	LOC6494755|XP_014762946.1|DANA	LOC108113303|XP_017079342.1|DEUG
OG0003012	LOC6499944|XP_032305768.1|DANA	LOC108103735|XP_017064826.1|DEUG
OG0003013	LOC6504964|XP_001965725.1|DANA	LOC108118082|XP_017086115.1|DEUG
OG0003014	LOC6492918|XP_001966804.1|DANA	LOC108103178|XP_017064053.1|DEUG
OG0003015	LOC6499931|XP_032311935.1|DANA	LOC108103625|XP_017064661.1|DEUG
OG0003016	LOC6506685|XP_014764865.1|DANA	LOC108105963|XP_017068252.1|DEUG
OG0003017	LOC6498886|XP_001955740.1|DANA	LOC108115031|XP_017081767.1|DEUG
OG0003018	LOC6499078|XP_032310762.1|DANA	LOC108115844|XP_017082946.1|DEUG
OG0003019	LOC6506693|XP_014764868.1|DANA	LOC108107802|XP_017071017.1|DEUG
OG0003020	LOC6494664|XP_014760087.1|DANA	LOC108103728|XP_017064816.1|DEUG
OG0003021	LOC6500146|XP_001953131.2|DANA	LOC108117256|XP_017085095.1|DEUG
OG0003022	LOC6493395|XP_032309666.1|DANA	LOC108114133|XP_017080398.1|DEUG
OG0003023	LOC6498745|XP_001967283.2|DANA	LOC108103581|XP_017064593.1|DEUG
OG0003024	LOC6506683|XP_001957420.1|DANA	LOC108105982|XP_017068300.1|DEUG
OG0003025	LOC6501686|XP_001955762.1|DANA	LOC108115040|XP_017081777.1|DEUG
OG0003026	LOC6498875|XP_001955761.1|DANA	LOC108115034|XP_017081770.1|DEUG
OG0003027	LOC6494763|XP_001965965.1|DANA	LOC108116467|XP_017083886.1|DEUG
OG0003028	LOC6506892|XP_032310218.1|DANA	LOC108108198|XP_017071639.1|DEUG
OG0003029	LOC6507669|XP_001956117.1|DANA	LOC108104692|XP_017066391.1|DEUG
OG0003030	LOC6494501|XP_001965915.1|DANA	LOC108115371|XP_017082290.1|DEUG
OG0003031	LOC6498803|XP_032308296.1|DANA	LOC108103569|XP_017064583.1|DEUG
OG0003032	LOC6498030|XP_001961929.1|DANA	LOC108111161|XP_017076022.1|DEUG
OG0003033	LOC6506612|XP_001957545.1|DANA	LOC108108016|XP_017071362.1|DEUG
OG0003034	LOC6499261|XP_001955001.1|DANA	LOC108116315|XP_017083594.1|DEUG
OG0003035	LOC6505884|XP_014760833.1|DANA	LOC108111297|XP_017076176.1|DEUG
OG0003036	LOC6493911|XP_001961342.1|DANA	LOC108110355|XP_017074883.1|DEUG
OG0003037	LOC6506717|XP_001957375.1|DANA	LOC108118225|XP_017086292.1|DEUG
OG0003038	LOC6494170|XP_001960832.1|DANA	LOC108113168|XP_017079174.1|DEUG
OG0003039	LOC6497591|XP_001961753.1|DANA	LOC108112389|XP_017077722.1|DEUG
OG0003040	LOC6507771|XP_001956321.1|DANA	LOC108114117|XP_017080378.1|DEUG
OG0003041	LOC6493100|XP_001957039.1|DANA	LOC108107932|XP_017071250.1|DEUG
OG0003042	LOC6500755|XP_001953855.1|DANA	LOC108116699|XP_017084205.1|DEUG
OG0003043	LOC6501165|XP_001954676.1|DANA	LOC108116479|XP_017083899.1|DEUG
OG0003044	LOC6495220|XP_001958817.2|DANA	LOC108104498|XP_017066101.1|DEUG
OG0003045	LOC6500998|XP_001954324.2|DANA	LOC108113639|XP_017079797.1|DEUG
OG0003046	LOC6498957|XP_001955609.2|DANA	LOC108110660|XP_017075267.1|DEUG, LOC108116398|XP_017083757.1|DEUG
OG0003047	LOC6501616|XP_001955608.1|DANA	LOC108116401|XP_017083760.1|DEUG
OG0003048	LOC6496356|XP_001960755.2|DANA	LOC108106672|XP_017069392.1|DEUG
OG0003049	LOC6499903|XP_001953668.1|DANA	LOC108113023|XP_017078943.1|DEUG, LOC108117048|XP_017084709.1|DEUG
OG0003050	LOC6499557|XP_001954388.1|DANA	LOC108113617|XP_017079765.1|DEUG
OG0003051	LOC6506905|XP_001957026.1|DANA	LOC108107854|XP_017071109.1|DEUG
OG0003052	LOC6501132|XP_032312080.1|DANA	LOC108109619|XP_017073676.1|DEUG
OG0003053	LOC6499656|XP_014766173.1|DANA	LOC108115181|XP_017081993.1|DEUG
OG0003054	LOC6500954|XP_032305862.1|DANA	LOC108115134|XP_017081910.1|DEUG
OG0003055	LOC6501521|XP_032311098.1|DANA	LOC108116625|XP_017084091.1|DEUG
OG0003056	LOC6505026|XP_001965609.2|DANA	LOC108103928|XP_017065168.1|DEUG
OG0003057	LOC6495751|XP_014763483.1|DANA	LOC108106606|XP_017069286.1|DEUG
OG0003058	LOC6496281|XP_001960599.2|DANA	LOC108113172|XP_017079177.1|DEUG
OG0003059	LOC6503195|XP_001963620.2|DANA	LOC108103752|XP_017064851.1|DEUG
OG0003060	LOC6495713|XP_001959422.1|DANA	LOC108107286|XP_017070229.1|DEUG
OG0003061	LOC6504455|XP_001966952.1|DANA	LOC108104314|XP_017065788.1|DEUG
OG0003062	LOC6501088|XP_001954531.1|DANA	LOC108110178|XP_017074591.1|DEUG
OG0003063	LOC6493576|XP_014764447.1|DANA	LOC108108709|XP_017072327.1|DEUG
OG0003064	LOC6500717|XP_001953784.1|DANA	LOC108106022|XP_017068396.1|DEUG, LOC108111464|XP_017076424.1|DEUG
OG0003065	LOC26514280|XP_014760148.1|DANA	LOC108104321|XP_017065793.1|DEUG
OG0003066	LOC6499692|XP_001954131.1|DANA	LOC108105266|XP_017067234.1|DEUG
OG0003067	LOC6501148|XP_001954642.1|DANA	LOC108116364|XP_017083682.1|DEUG
OG0003068	LOC6499416|XP_001954681.1|DANA	LOC108116305|XP_017083583.1|DEUG, LOC108104414|XP_017065996.1|DEUG
OG0003069	LOC6496082|XP_001960182.2|DANA	LOC108112752|XP_017078488.1|DEUG
OG0003070	LOC6505384|XP_001964872.2|DANA	LOC108108230|XP_017071689.1|DEUG
OG0003071	LOC6493412|XP_001957696.1|DANA	LOC108108551|XP_017072121.1|DEUG
OG0003072	LOC6499337|XP_001954843.1|DANA	LOC108117202|XP_017085005.1|DEUG
OG0003073	LOC6501247|XP_014766966.1|DANA	LOC108117203|XP_017085006.1|DEUG
OG0003074	LOC6497212|XP_001962548.2|DANA	LOC108102662|XP_017063290.1|DEUG
OG0003075	LOC6503265|XP_001965839.2|DANA	LOC108103325|XP_017064247.1|DEUG, LOC108103324|XP_017064245.1|DEUG
OG0003076	LOC6507817|XP_001956407.1|DANA	LOC108106005|XP_017068338.1|DEUG
OG0003077	LOC6501026|XP_032305858.1|DANA	LOC108105255|XP_017067223.1|DEUG
OG0003078	LOC6501073|XP_014766882.1|DANA	LOC108105593|XP_017067746.1|DEUG
OG0003079	LOC6503451|XP_014759156.1|DANA	LOC108117536|XP_017085525.1|DEUG
OG0003080	LOC6501323|XP_001954994.1|DANA	LOC108116473|XP_017083893.1|DEUG
OG0003081	LOC6501608|XP_001955582.2|DANA	LOC108116525|XP_017083951.1|DEUG
OG0003082	LOC6505802|XP_001964402.1|DANA	LOC108110192|XP_017074641.1|DEUG
OG0003083	LOC6499585|XP_032308298.1|DANA	LOC108113640|XP_017079798.1|DEUG
OG0003084	LOC6500109|XP_032309083.1|DANA	LOC108116199|XP_017083429.1|DEUG
OG0003085	LOC6500438|XP_001953215.1|DANA	LOC108116189|XP_017083419.1|DEUG, LOC108116196|XP_017083425.1|DEUG
OG0003086	LOC6505807|XP_032305574.1|DANA	LOC108110191|XP_017074632.1|DEUG
OG0003087	LOC6493267|XP_001957401.2|DANA	LOC108107800|XP_017071004.1|DEUG
OG0003088	LOC6498877|XP_001955759.1|DANA	LOC108115017|XP_017081748.1|DEUG
OG0003089	LOC6494426|XP_001965922.1|DANA	LOC108110291|XP_017074780.1|DEUG
OG0003090	LOC6501181|XP_001954708.1|DANA, LOC6505537|XP_001964738.2|DANA	LOC108116095|XP_017083301.1|DEUG
OG0003091	LOC6499534|XP_001954422.1|DANA	LOC108116332|XP_017083633.1|DEUG
OG0003092	LOC6505712|XP_001964412.1|DANA	LOC108110252|XP_017074729.1|DEUG
OG0003093	LOC6494893|XP_001959477.1|DANA	LOC108106592|XP_017069267.1|DEUG
OG0003094	LOC6504595|XP_014759744.1|DANA	LOC108110095|XP_017074478.1|DEUG
OG0003095	LOC6504424|XP_032308113.1|DANA	LOC108103472|XP_017064461.1|DEUG
OG0003096	LOC6496301|XP_001960648.1|DANA	LOC108113222|XP_017079248.1|DEUG
OG0003097	LOC26514236|XP_014760914.1|DANA	LOC108111422|XP_017076370.1|DEUG
OG0003098	LOC6504603|XP_001966545.1|DANA	LOC108104394|XP_017065923.1|DEUG
OG0003099	LOC6501266|XP_001954879.1|DANA	LOC108111506|XP_017076510.1|DEUG
OG0003100	LOC6504853|XP_014759831.1|DANA	LOC108104433|XP_017065979.1|DEUG
OG0003101	LOC6494783|XP_014760099.1|DANA	LOC108116408|XP_017083777.1|DEUG
OG0003102	LOC6505708|XP_032305567.1|DANA	LOC108116433|XP_017083818.1|DEUG
OG0003103	LOC6499653|XP_001954210.1|DANA	LOC108116429|XP_017083812.1|DEUG
OG0003104	LOC6493650|XP_014764480.1|DANA	LOC108108587|XP_017072171.1|DEUG
OG0003105	LOC6504880|XP_001966521.1|DANA	LOC108105528|XP_017067647.1|DEUG
OG0003106	LOC6496321|XP_032306945.1|DANA	LOC108107392|XP_017070399.1|DEUG
OG0003107	LOC6502198|XP_001966049.1|DANA	LOC108104354|XP_017065848.1|DEUG
OG0003108	LOC6495813|XP_001959637.1|DANA	LOC108102936|XP_017063687.1|DEUG
OG0003109	LOC6503665|XP_001963972.1|DANA	LOC108103459|XP_017064443.1|DEUG
OG0003110	LOC6496096|XP_001960218.3|DANA	LOC108112668|XP_017078295.1|DEUG
OG0003111	LOC6503671|XP_001963958.1|DANA	LOC108109978|XP_017074292.1|DEUG
OG0003112	LOC6499321|XP_001954876.1|DANA	LOC108111526|XP_017076536.1|DEUG
OG0003114	LOC6494033|XP_001961109.2|DANA	LOC108106661|XP_017069374.1|DEUG
OG0003115	LOC6496080|XP_001960178.1|DANA	LOC108113335|XP_017079381.1|DEUG
OG0003116	LOC6494467|XP_032306458.1|DANA	LOC108113070|XP_017078999.1|DEUG
OG0003117	LOC6493703|XP_001958268.1|DANA	LOC108107888|XP_017071170.1|DEUG
OG0003118	LOC6507159|XP_001956569.1|DANA	LOC108114295|XP_017080686.1|DEUG
OG0003119	LOC6507160|XP_001956567.1|DANA	LOC108114297|XP_017080689.1|DEUG
OG0003120	LOC6495656|XP_032305967.1|DANA	LOC108109072|XP_017072913.1|DEUG
OG0003121	LOC6502998|XP_001963441.1|DANA	LOC108111886|XP_017077010.1|DEUG
OG0003122	LOC6495519|XP_001959026.2|DANA	LOC108109147|XP_017073041.1|DEUG
OG0003123	LOC6506689|XP_001957411.1|DANA	LOC108105966|XP_017068259.1|DEUG
OG0003124	LOC6494493|XP_001960226.1|DANA	LOC108112961|XP_017078849.1|DEUG
OG0003125	LOC6507227|XP_014765103.1|DANA	LOC108105978|XP_017068284.1|DEUG
OG0003126	LOC6495312|XP_014763240.1|DANA	LOC108107337|XP_017070318.1|DEUG
OG0003127	LOC6495354|XP_001958647.1|DANA	LOC108107340|XP_017070321.1|DEUG
OG0003128	LOC6493086|XP_001957014.2|DANA	LOC108114254|XP_017080637.1|DEUG
OG0003129	LOC6495035|XP_001959198.1|DANA	LOC108112652|XP_017078272.1|DEUG
OG0003130	LOC6496222|XP_001960475.2|DANA	LOC108112269|XP_017077581.1|DEUG
OG0003131	LOC6496432|XP_001960904.1|DANA	LOC108113233|XP_017079260.1|DEUG
OG0003132	LOC6498950|XP_001955620.1|DANA	LOC108115627|XP_017082667.1|DEUG
OG0003133	LOC6494237|XP_001960685.1|DANA	LOC108107188|XP_017070095.1|DEUG
OG0003134	LOC6496179|XP_001960382.1|DANA	LOC108113252|XP_017079289.1|DEUG
OG0003135	LOC6506778|XP_001957261.1|DANA	LOC108114580|XP_017081123.1|DEUG
OG0003136	LOC6507952|XP_001958043.1|DANA	LOC108108815|XP_017072490.1|DEUG
OG0003137	LOC6495250|XP_001958758.1|DANA	LOC108106631|XP_017069323.1|DEUG
OG0003138	LOC6496318|XP_001960688.1|DANA	LOC108107319|XP_017070284.1|DEUG
OG0003139	LOC6507798|XP_001956363.1|DANA	LOC108108685|XP_017072277.1|DEUG
OG0003140	LOC6494602|XP_001960027.1|DANA	LOC108109170|XP_017073083.1|DEUG
OG0003141	LOC6494930|XP_032306900.1|DANA	LOC108106365|XP_017068835.1|DEUG
OG0003142	LOC6494891|XP_032307253.1|DANA	LOC108106451|XP_017068988.1|DEUG
OG0003143	LOC6493092|XP_001957025.2|DANA	LOC108107856|XP_017071111.1|DEUG
OG0003144	LOC6494581|XP_032306400.1|DANA	LOC108109029|XP_017072793.1|DEUG
OG0003145	LOC6495085|XP_032306641.1|DANA	LOC108113077|XP_017079009.1|DEUG
OG0003146	LOC6495951|XP_014763559.1|DANA	LOC108106670|XP_017069389.1|DEUG
OG0003147	LOC6507251|XP_001956381.1|DANA	LOC108105959|XP_017068248.1|DEUG
OG0003148	LOC6506781|XP_001957252.2|DANA	LOC108114327|XP_017080735.1|DEUG
OG0003149	LOC26514483|XP_014759887.1|DANA	LOC108104404|XP_017065939.1|DEUG
OG0003150	LOC6496303|XP_032307220.1|DANA	LOC108107304|XP_017070262.1|DEUG
OG0003151	LOC6502448|XP_001961814.2|DANA	LOC108115546|XP_017082538.1|DEUG
OG0003152	LOC6494520|XP_001960185.1|DANA	LOC108113125|XP_017079117.1|DEUG
OG0003153	LOC6495475|XP_001958928.1|DANA	LOC108106251|XP_017068705.1|DEUG
OG0003154	LOC6501320|XP_032307383.1|DANA	LOC108116411|XP_017083784.1|DEUG
OG0003155	LOC6495524|XP_001959033.1|DANA	LOC108109263|XP_017073237.1|DEUG
OG0003156	LOC6496400|XP_001960834.2|DANA	LOC108113160|XP_017079161.1|DEUG
OG0003157	LOC6503308|XP_001967588.1|DANA	LOC108111150|XP_017076008.1|DEUG
OG0003158	LOC6496000|XP_001960012.1|DANA	LOC108109172|XP_017073086.1|DEUG
OG0003159	LOC6494519|XP_001960188.2|DANA	LOC108111987|XP_017077199.1|DEUG
OG0003160	LOC6494517|XP_014762818.1|DANA	LOC108111993|XP_017077212.1|DEUG
OG0003161	LOC6493948|XP_001961265.1|DANA	LOC108112773|XP_017078531.1|DEUG
OG0003162	LOC6495221|XP_001958816.1|DANA	LOC108104459|XP_017066011.1|DEUG
OG0003163	LOC6507087|XP_001956693.2|DANA	LOC108102772|XP_017063421.1|DEUG
OG0003164	LOC6496656|XP_001961343.1|DANA	LOC108110354|XP_017074882.1|DEUG
OG0003165	LOC6496274|XP_014763720.1|DANA	LOC108112854|XP_017078662.1|DEUG
OG0003166	LOC6496121|XP_032306473.1|DANA	LOC108113226|XP_017079252.1|DEUG
OG0003167	LOC6494439|XP_001960312.1|DANA	LOC108111974|XP_017077172.1|DEUG
OG0003168	LOC6501205|XP_001954761.2|DANA	LOC108108311|XP_017071819.1|DEUG
OG0003169	LOC6498158|XP_001962203.1|DANA	LOC108115484|XP_017082458.1|DEUG
OG0003170	LOC6494294|XP_001960583.1|DANA	LOC108112747|XP_017078475.1|DEUG
OG0003171	LOC6494462|XP_001960283.1|DANA	LOC108112901|XP_017078748.1|DEUG
OG0003172	LOC6500619|XP_032305767.1|DANA	LOC108103734|XP_017064823.1|DEUG
OG0003173	LOC6503396|XP_001967511.1|DANA	LOC108115388|XP_017082313.1|DEUG
OG0003174	LOC6499332|XP_014766012.1|DANA	LOC108110324|XP_017074842.1|DEUG
OG0003175	LOC6495608|XP_001959193.1|DANA	LOC108113004|XP_017078906.1|DEUG
OG0003176	LOC6498112|XP_001962102.1|DANA	LOC108110492|XP_017075060.1|DEUG
OG0003177	LOC6494489|XP_001960234.1|DANA	LOC108113295|XP_017079335.1|DEUG
OG0003178	LOC6496100|XP_001960228.1|DANA	LOC108112954|XP_017078843.1|DEUG
OG0003179	LOC6494491|XP_001960232.1|DANA	LOC108113274|XP_017079311.1|DEUG
OG0003180	LOC6496245|XP_001960532.1|DANA	LOC108106765|XP_017069494.1|DEUG
OG0003181	LOC6494885|XP_001959491.1|DANA	LOC108106454|XP_017069009.1|DEUG
OG0003182	LOC6495520|XP_001959027.1|DANA	LOC108109146|XP_017073038.1|DEUG
OG0003183	LOC6494044|XP_032306251.1|DANA	LOC108114914|XP_017081584.1|DEUG
OG0003184	LOC6507909|XP_001956581.1|DANA	LOC108113941|XP_017080140.1|DEUG
OG0003185	LOC6494807|XP_001959622.1|DANA	LOC108111943|XP_017077109.1|DEUG
OG0003186	LOC6494195|XP_001960776.1|DANA	LOC108112940|XP_017078825.1|DEUG
OG0003187	LOC6503939|XP_001965218.1|DANA	LOC108102617|XP_017063215.1|DEUG
OG0003188	LOC6499298|XP_001954918.3|DANA	LOC108105282|XP_017067259.1|DEUG
OG0003189	LOC6493219|XP_001957289.1|DANA	LOC108114400|XP_017080862.1|DEUG
OG0003190	LOC6496090|XP_001960202.1|DANA	LOC108113050|XP_017078969.1|DEUG
OG0003191	LOC6507318|XP_001956256.1|DANA	LOC108107770|XP_017070949.1|DEUG
OG0003192	LOC6507223|XP_014765098.2|DANA	LOC108105988|XP_017068310.1|DEUG
OG0003193	LOC6497960|XP_001961800.1|DANA	LOC108115478|XP_017082446.1|DEUG
OG0003194	LOC6507806|XP_001956386.2|DANA	LOC108106017|XP_017068353.1|DEUG
OG0003195	LOC6501208|XP_001954766.1|DANA	LOC108108317|XP_017071831.1|DEUG
OG0003196	LOC6493707|XP_001958278.1|DANA	LOC108107564|XP_017070611.1|DEUG
OG0003197	LOC6507247|XP_014765117.1|DANA	LOC108105933|XP_017068201.1|DEUG
OG0003198	LOC6497281|XP_001962396.2|DANA	LOC108106930|XP_017069682.1|DEUG
OG0003199	LOC6507666|XP_032310252.1|DANA	LOC108104680|XP_017066365.1|DEUG
OG0003200	LOC6496660|XP_001961351.1|DANA	LOC108110356|XP_017074885.1|DEUG
OG0003201	LOC6495752|XP_032307108.1|DANA	LOC108106407|XP_017068908.1|DEUG
OG0003202	LOC6506598|XP_001957573.1|DANA	LOC108109866|XP_017074147.1|DEUG
OG0003203	LOC6495481|XP_032306065.1|DANA	LOC108106381|XP_017068860.1|DEUG
OG0003204	LOC6500594|XP_014766641.1|DANA	LOC108115131|XP_017081898.1|DEUG
OG0003205	LOC6494918|XP_001959423.1|DANA	LOC108107283|XP_017070226.1|DEUG
OG0003206	LOC6494683|XP_001959865.1|DANA	LOC108104455|XP_017066008.1|DEUG
OG0003207	LOC6505931|XP_001964638.1|DANA	LOC108116048|XP_017083235.1|DEUG
OG0003208	LOC6507301|XP_001956287.1|DANA	LOC108114453|XP_017080942.1|DEUG
OG0003209	LOC6493946|XP_001961268.1|DANA	LOC108113304|XP_017079344.1|DEUG
OG0003210	LOC6500339|XP_001953004.1|DANA	LOC108113691|XP_017079857.1|DEUG
OG0003211	LOC6495163|XP_001958931.1|DANA	LOC108106281|XP_017068737.1|DEUG
OG0003212	LOC6500511|XP_001953369.1|DANA	LOC108111798|XP_017076877.1|DEUG
OG0003213	LOC6495888|XP_001959787.1|DANA	LOC108112795|XP_017078570.1|DEUG
OG0003214	LOC6494443|XP_032306484.1|DANA	LOC108111980|XP_017077183.1|DEUG
OG0003215	LOC6494449|XP_001960302.1|DANA	LOC108112036|XP_017077271.1|DEUG
OG0003216	LOC6495231|XP_001958797.1|DANA	LOC108104540|XP_017066163.1|DEUG
OG0003217	LOC6495205|XP_001958851.1|DANA	LOC108113357|XP_017079414.1|DEUG
OG0003218	LOC6507839|XP_001956450.1|DANA	LOC108114635|XP_017081191.1|DEUG
OG0003219	LOC6507834|XP_032310263.1|DANA	LOC108105986|XP_017068305.1|DEUG
OG0003220	LOC6497647|XP_001961638.1|DANA	LOC108105696|XP_017067895.1|DEUG
OG0003221	LOC6505277|XP_001965672.1|DANA	LOC108105362|XP_017067377.1|DEUG
OG0003222	LOC6495440|XP_032306698.1|DANA	LOC108113427|XP_017079477.1|DEUG
OG0003223	LOC6495136|XP_001958976.1|DANA	LOC108106804|XP_017069538.1|DEUG
OG0003224	LOC6495133|XP_014763166.1|DANA	LOC108113056|XP_017078975.1|DEUG
OG0003225	LOC6498196|XP_001962277.2|DANA	LOC108104128|XP_017065519.1|DEUG
OG0003226	LOC6493961|XP_032311622.1|DANA	LOC108112164|XP_017077405.1|DEUG
OG0003228	LOC6498932|XP_001955652.1|DANA	LOC108116054|XP_017083241.1|DEUG
OG0003229	LOC6493217|XP_001957286.1|DANA	LOC108114368|XP_017080807.1|DEUG
OG0003230	LOC116655115|XP_032308194.1|DANA	LOC108109462|XP_017073465.1|DEUG
OG0003231	LOC6506870|XP_001957087.2|DANA	LOC108107838|XP_017071080.1|DEUG
OG0003232	LOC26514799|XP_014767340.1|DANA	LOC108114951|XP_017081626.1|DEUG
OG0003233	LOC6495401|XP_001958762.2|DANA	LOC108106623|XP_017069315.1|DEUG
OG0003234	LOC6495755|XP_001959507.1|DANA	LOC108104838|XP_017066633.1|DEUG
OG0003235	LOC6498913|XP_001955687.2|DANA	LOC108116590|XP_017084025.1|DEUG
OG0003236	LOC6507486|XP_001955907.3|DANA, LOC6507533|XP_001955871.2|DANA	LOC108103608|XP_017064633.1|DEUG
OG0003238	LOC6496140|XP_001960325.1|DANA	LOC108112209|XP_017077515.1|DEUG
OG0003239	LOC6507242|XP_032311209.1|DANA	LOC108111033|XP_017075849.1|DEUG
OG0003240	LOC6507783|XP_001956337.1|DANA	LOC108104037|XP_017065361.1|DEUG, LOC108108802|XP_017072473.1|DEUG
OG0003241	LOC26513718|XP_014765525.2|DANA	LOC108108639|XP_017072229.1|DEUG
