Orthogroup	DANA.longest_only	DBIA.longest_only
OG0002288	LOC6493007|XP_014764177.1|DANA	LOC108029736|XP_016957715.1|DBIA
OG0002289	LOC6493032|XP_001956905.1|DANA	LOC108034882|XP_016965579.1|DBIA
OG0002290	LOC6498208|XP_001962304.1|DANA	LOC108022489|XP_016946971.1|DBIA
OG0002291	LOC6496515|XP_032306271.1|DANA	LOC108030129|XP_016958327.1|DBIA
OG0002292	LOC6494627|XP_032306813.1|DANA	LOC108030207|XP_016958453.1|DBIA
OG0002293	LOC116656506|XP_032312044.1|DANA	LOC108032781|XP_016962276.1|DBIA
OG0002294	LOC6499467|XP_001954578.1|DANA	LOC108032002|XP_016961287.1|DBIA
OG0002295	LOC6497762|XP_032307525.1|DANA	LOC108033695|XP_016963683.1|DBIA
OG0002296	LOC6504632|XP_032310945.1|DANA	LOC108032590|XP_016961986.1|DBIA
OG0002297	LOC6494642|XP_032312349.1|DANA	LOC108031415|XP_016960304.1|DBIA
OG0002298	LOC6494228|XP_014762676.1|DANA	LOC108026529|XP_016952966.1|DBIA
OG0002299	LOC6495295|XP_001958682.1|DANA	LOC108022229|XP_016946576.1|DBIA
OG0002300	LOC6497139|XP_032311257.1|DANA	LOC108034325|XP_016964686.1|DBIA
OG0002301	LOC6497250|XP_014761583.1|DANA	LOC108033974|XP_016964178.1|DBIA
OG0002302	LOC6497245|XP_014761579.1|DANA	LOC108033761|XP_016963823.1|DBIA
OG0002303	LOC6504026|XP_001964030.3|DANA	LOC108032156|XP_016961494.1|DBIA
OG0002304	LOC6497814|XP_001961502.1|DANA	LOC108029171|XP_016956805.1|DBIA
OG0002305	LOC6506774|XP_001957266.1|DANA	LOC108028581|XP_016955978.1|DBIA
OG0002306	LOC6497199|XP_001962571.1|DANA	LOC108036114|XP_016967578.1|DBIA
OG0002307	LOC6496839|XP_001963298.1|DANA	LOC108032575|XP_016961963.1|DBIA
OG0002308	LOC6504621|XP_001964891.2|DANA	LOC108022273|XP_016946624.1|DBIA, LOC108032632|XP_016962062.1|DBIA
OG0002309	LOC6497214|XP_001962544.1|DANA	LOC108029080|XP_016956654.1|DBIA
OG0002310	LOC6497964|XP_001961805.1|DANA	LOC108034171|XP_016964469.1|DBIA
OG0002311	LOC6497253|XP_032307674.1|DANA	LOC108032368|XP_016961670.1|DBIA
OG0002312	LOC6504345|XP_001965013.2|DANA	LOC108032784|XP_016962274.1|DBIA
OG0002314	LOC6495425|XP_001958821.1|DANA	LOC108029416|XP_016957141.1|DBIA
OG0002315	LOC6495496|XP_014763336.1|DANA	LOC108030435|XP_016958810.1|DBIA
OG0002316	LOC6498439|XP_001962824.2|DANA	LOC108033377|XP_016963185.1|DBIA
OG0002317	LOC6506324|XP_014764707.1|DANA	LOC108035250|XP_016966275.1|DBIA
OG0002318	LOC6497895|XP_001961666.1|DANA	LOC108034073|XP_016964321.1|DBIA
OG0002319	LOC6505710|XP_001964990.1|DANA	LOC108032804|XP_016962300.1|DBIA
OG0002320	LOC6495577|XP_001959131.1|DANA	LOC108022591|XP_016947107.1|DBIA
OG0002321	LOC6494935|XP_032305946.1|DANA	LOC108023088|XP_016947832.1|DBIA
OG0002322	LOC6497156|XP_001962654.3|DANA	LOC108034199|XP_016964518.1|DBIA
OG0002323	LOC6497559|XP_001961819.1|DANA	LOC108034229|XP_016964564.1|DBIA
OG0002324	LOC6493586|XP_014764453.1|DANA	LOC108030801|XP_016959373.1|DBIA
OG0002325	LOC6506450|XP_001957860.2|DANA	LOC108028529|XP_016955910.1|DBIA
OG0002326	LOC6493494|XP_001957861.1|DANA	LOC108028651|XP_016956064.1|DBIA
OG0002327	LOC6499531|XP_001954430.2|DANA	LOC108024745|XP_016950334.1|DBIA
OG0002328	LOC6497264|XP_032307707.1|DANA	LOC108032793|XP_016962286.1|DBIA
OG0002329	LOC6497978|XP_032307687.1|DANA, LOC6497977|XP_001961830.3|DANA	LOC108027926|XP_016955039.1|DBIA
OG0002330	LOC6497554|XP_001961833.3|DANA	LOC108027913|XP_016955023.1|DBIA
OG0002331	LOC6502008|XP_014759698.1|DANA	LOC108035772|XP_016966967.1|DBIA
OG0002332	LOC6506889|XP_001957054.3|DANA	LOC108027496|XP_016954432.1|DBIA, LOC108035554|XP_016966712.1|DBIA
OG0002333	LOC6494397|XP_001960404.2|DANA	LOC108022607|XP_016947132.1|DBIA
OG0002334	LOC6498390|XP_001962698.2|DANA	LOC108034141|XP_016964424.1|DBIA
OG0002335	LOC6495575|XP_001959125.2|DANA	LOC108029708|XP_016957671.1|DBIA
OG0002336	LOC6493655|XP_001958170.1|DANA	LOC108035916|XP_016967179.1|DBIA
OG0002337	LOC6495348|XP_014763269.1|DANA	LOC108036330|XP_016967851.1|DBIA
OG0002338	LOC6507050|XP_001965300.1|DANA	LOC108034180|XP_016964486.1|DBIA
OG0002339	LOC6503279|XP_001967587.2|DANA	LOC108027830|XP_016954904.1|DBIA
OG0002340	LOC6504300|XP_001965064.2|DANA	LOC108033967|XP_016964165.1|DBIA
OG0002341	LOC6495761|XP_001959517.1|DANA	LOC108022165|XP_016946498.1|DBIA
OG0002342	LOC6498527|XP_001962998.2|DANA	LOC108029107|XP_016956707.1|DBIA
OG0002343	LOC6496989|XP_014761464.1|DANA	LOC108029043|XP_016956583.1|DBIA
OG0002344	LOC6496775|XP_014760193.1|DANA	LOC108028907|XP_016956417.1|DBIA, LOC108023835|XP_016948968.1|DBIA
OG0002345	LOC6494094|XP_001960990.1|DANA	LOC108029520|XP_016957308.1|DBIA
OG0002346	LOC6497286|XP_001962389.1|DANA	LOC108034074|XP_016964323.1|DBIA
OG0002347	LOC6495487|XP_001958955.1|DANA	LOC108030291|XP_016958611.1|DBIA
OG0002348	LOC6498077|XP_014761964.1|DANA	LOC108036101|XP_016967555.1|DBIA
OG0002349	LOC26515533|XP_014764135.1|DANA	LOC108029523|XP_016957312.1|DBIA
OG0002350	LOC6496482|XP_001960989.1|DANA	LOC108029518|XP_016957305.1|DBIA
OG0002351	LOC6495703|XP_001959405.1|DANA	LOC108023113|XP_016947868.1|DBIA
OG0002352	LOC6495771|XP_001959542.1|DANA	LOC108030262|XP_016958574.1|DBIA
OG0002353	LOC6505397|XP_001966897.2|DANA	LOC108031771|XP_016960971.1|DBIA
OG0002354	LOC6497173|XP_032310998.1|DANA	LOC108036795|XP_016968631.1|DBIA
OG0002355	LOC6505383|XP_032309133.1|DANA	LOC108026994|XP_016953680.1|DBIA
OG0002356	LOC6496825|XP_001963325.2|DANA	LOC108034517|XP_016964933.1|DBIA
OG0002357	LOC6500256|XP_014766457.1|DANA	LOC108024539|XP_016949996.1|DBIA
OG0002358	LOC6498559|XP_001963062.1|DANA	LOC108034499|XP_016964898.1|DBIA
OG0002359	LOC6501909|XP_001966688.2|DANA	LOC108025857|XP_016952013.1|DBIA
OG0002360	LOC6497372|XP_001962217.2|DANA	LOC108033774|XP_016963861.1|DBIA
OG0002361	LOC6493704|XP_001958271.1|DANA	LOC108028831|XP_016956308.1|DBIA
OG0002362	LOC6496844|XP_032310888.1|DANA	LOC108033640|XP_016963548.1|DBIA
OG0002363	LOC6496862|XP_001963254.1|DANA	LOC108034169|XP_016964465.1|DBIA
OG0002364	LOC6496860|XP_032310902.1|DANA	LOC108033687|XP_016963645.1|DBIA
OG0002365	LOC6496858|XP_001963258.1|DANA	LOC108034221|XP_016964552.1|DBIA
OG0002366	LOC6504226|XP_032311356.1|DANA	LOC108027829|XP_016954902.1|DBIA
OG0002367	LOC6497425|XP_001962113.1|DANA	LOC108036111|XP_016967576.1|DBIA
OG0002368	LOC6498218|XP_001962325.2|DANA	LOC108024075|XP_016949335.1|DBIA
OG0002369	LOC6503170|XP_001963568.1|DANA	LOC108024006|XP_016949237.1|DBIA
OG0002370	LOC6497100|XP_001962756.1|DANA	LOC108033398|XP_016963206.1|DBIA
OG0002371	LOC6498415|XP_001962758.1|DANA	LOC108033800|XP_016963898.1|DBIA
OG0002372	LOC6497836|XP_001961543.2|DANA	LOC108029074|XP_016956643.1|DBIA
OG0002373	LOC6503545|XP_001965292.1|DANA	LOC108034343|XP_016964719.1|DBIA
OG0002374	LOC6499113|XP_001955274.2|DANA	LOC108026467|XP_016952897.1|DBIA
OG0002375	LOC6501227|XP_001954800.1|DANA	LOC108027223|XP_016954040.1|DBIA
OG0002376	LOC6498243|XP_032307398.1|DANA	LOC108033775|XP_016963862.1|DBIA
OG0002377	LOC6500491|XP_001953337.1|DANA	LOC108023822|XP_016948959.1|DBIA
OG0002378	LOC6507801|XP_001956371.1|DANA	LOC108028825|XP_016956300.1|DBIA
OG0002379	LOC6503320|XP_001965403.1|DANA	LOC108035062|XP_016965943.1|DBIA
OG0002380	LOC6503093|XP_001963411.1|DANA	LOC108033001|XP_016962615.1|DBIA
OG0002381	LOC6495743|XP_001959478.1|DANA	LOC108036227|XP_016967727.1|DBIA
OG0002382	LOC6504504|XP_032308154.1|DANA	LOC108024186|XP_016949515.1|DBIA
OG0002383	LOC6507458|XP_001955970.2|DANA	LOC108035447|XP_016966571.1|DBIA
OG0002384	LOC6504142|XP_032308706.1|DANA	LOC108023494|XP_016948511.1|DBIA
OG0002385	LOC6506063|XP_001966651.2|DANA	LOC108035997|XP_016967365.1|DBIA
OG0002386	LOC6500410|XP_032312292.1|DANA	LOC108031348|XP_016960100.1|DBIA
OG0002387	LOC6499773|XP_032305793.1|DANA	LOC108031206|XP_016959922.1|DBIA
OG0002388	LOC6494631|XP_001965946.2|DANA	LOC108031687|XP_016960821.1|DBIA
OG0002389	LOC6499041|XP_001955444.1|DANA	LOC108024679|XP_016950238.1|DBIA
OG0002390	LOC6498623|XP_001963177.1|DANA	LOC108034263|XP_016964610.1|DBIA
OG0002391	LOC6496253|XP_032307075.1|DANA	LOC108022651|XP_016947197.1|DBIA
OG0002392	LOC6507723|XP_001956216.2|DANA	LOC108035513|XP_016966665.1|DBIA
OG0002393	LOC6493391|XP_032310130.1|DANA	LOC108035426|XP_016966546.1|DBIA
OG0002394	LOC6500051|XP_001953313.1|DANA	LOC108026138|XP_016952351.1|DBIA
OG0002395	LOC6499522|XP_001954447.2|DANA	LOC108024715|XP_016950296.1|DBIA
OG0002396	LOC6495872|XP_001959759.1|DANA	LOC108026683|XP_016953259.1|DBIA
OG0002397	LOC6497377|XP_001962209.1|DANA	LOC108036813|XP_016968652.1|DBIA
OG0002398	LOC6501934|XP_001966719.1|DANA	LOC108023191|XP_016947929.1|DBIA
OG0002399	LOC6493909|XP_001961345.2|DANA	LOC108035480|XP_016966623.1|DBIA
OG0002400	LOC6495973|XP_001959955.2|DANA	LOC108023098|XP_016947848.1|DBIA
OG0002401	LOC6505486|XP_032311767.1|DANA	LOC108024896|XP_016950529.1|DBIA
OG0002402	LOC6498955|XP_001955611.1|DANA	LOC108024732|XP_016950318.1|DBIA
OG0002403	LOC6498956|XP_032312351.1|DANA	LOC108024850|XP_016950479.1|DBIA
OG0002404	LOC6500470|XP_001953284.1|DANA	LOC108024955|XP_016950677.1|DBIA
OG0002405	LOC6500495|XP_001953343.1|DANA	LOC108023820|XP_016948956.1|DBIA
OG0002406	LOC6493084|XP_001957011.1|DANA	LOC108035469|XP_016966606.1|DBIA
OG0002407	LOC6505626|XP_032305496.1|DANA	LOC108023878|XP_016949050.1|DBIA
OG0002408	LOC6500488|XP_001953331.1|DANA	LOC108023811|XP_016948944.1|DBIA
OG0002409	LOC6507234|XP_032309990.1|DANA	LOC108034579|XP_016965001.1|DBIA
OG0002410	LOC6500142|XP_001953143.1|DANA	LOC108031914|XP_016961171.1|DBIA
OG0002411	LOC6501210|XP_001954770.1|DANA	LOC108032115|XP_016961436.1|DBIA
OG0002412	LOC26514071|XP_014765568.1|DANA	LOC108032028|XP_016961330.1|DBIA
OG0002413	LOC6504110|XP_001964199.1|DANA	LOC108023713|XP_016948832.1|DBIA
OG0002414	LOC6507083|XP_001956700.1|DANA	LOC108029619|XP_016957498.1|DBIA
OG0002415	LOC6500025|XP_001953374.2|DANA	LOC108031654|XP_016960777.1|DBIA
OG0002416	LOC6504367|XP_014759443.1|DANA	LOC108036009|XP_016967405.1|DBIA
OG0002417	LOC6497682|XP_001961580.1|DANA	LOC108036857|XP_016968719.1|DBIA
OG0002418	LOC6505769|XP_001964347.3|DANA	LOC108026830|XP_016953494.1|DBIA
OG0002419	LOC6502216|XP_001966013.1|DANA	LOC108021967|XP_016946292.1|DBIA
OG0002420	LOC6493401|XP_001957674.1|DANA	LOC108035182|XP_016966142.1|DBIA
OG0002421	LOC6503409|XP_001967485.3|DANA	LOC108026073|XP_016952261.1|DBIA
OG0002422	LOC6500589|XP_001953528.1|DANA	LOC108031718|XP_016960876.1|DBIA
OG0002423	LOC6507870|XP_032309869.1|DANA	LOC108028589|XP_016955991.1|DBIA
OG0002424	LOC6501811|XP_001967404.1|DANA	LOC108032880|XP_016962392.1|DBIA, LOC108024916|XP_016950604.1|DBIA
OG0002425	LOC6504583|XP_001966583.1|DANA	LOC108033107|XP_016962796.1|DBIA
OG0002426	LOC6492958|XP_001956748.1|DANA	LOC108028950|XP_016956469.1|DBIA
OG0002427	LOC6501808|XP_001967400.1|DANA	LOC108024905|XP_016950565.1|DBIA
OG0002428	LOC6503126|XP_001963471.3|DANA	LOC108024157|XP_016949458.1|DBIA
OG0002429	LOC6493115|XP_032310335.1|DANA	LOC108034847|XP_016965468.1|DBIA
OG0002430	LOC6495554|XP_001959092.1|DANA	LOC108030331|XP_016958680.1|DBIA
OG0002431	LOC6495193|XP_001958882.1|DANA	LOC108026869|XP_016953543.1|DBIA
OG0002432	LOC6503547|XP_001964180.1|DANA	LOC108021979|XP_016946308.1|DBIA
OG0002433	LOC6498845|XP_001955812.1|DANA	LOC108032219|XP_016961570.1|DBIA
OG0002434	LOC6498978|XP_001955574.1|DANA	LOC108024675|XP_016950234.1|DBIA
OG0002435	LOC6502312|XP_032309399.1|DANA	LOC108025723|XP_016951776.1|DBIA
OG0002436	LOC6505766|XP_001964341.1|DANA, LOC6496560|XP_001961149.1|DANA	LOC108030193|XP_016958437.1|DBIA
OG0002437	LOC6496544|XP_001961113.1|DANA	LOC108029617|XP_016957491.1|DBIA
OG0002438	LOC6502232|XP_001966030.1|DANA	LOC108023435|XP_016948413.1|DBIA
OG0002439	LOC6498219|XP_001962326.1|DANA	LOC108024072|XP_016949331.1|DBIA
OG0002440	LOC6507207|XP_001956476.1|DANA	LOC108028556|XP_016955949.1|DBIA
OG0002441	LOC6494352|XP_001960484.1|DANA	LOC108036517|XP_016968212.1|DBIA
OG0002442	LOC6494509|XP_001960201.1|DANA	LOC108022512|XP_016946970.1|DBIA
OG0002443	LOC6493945|XP_032311500.1|DANA	LOC108036423|XP_016968039.1|DBIA
OG0002444	LOC6494514|XP_001960195.1|DANA	LOC108036460|XP_016968117.1|DBIA
OG0002445	LOC6494025|XP_001961128.2|DANA	LOC108029741|XP_016957720.1|DBIA
OG0002446	LOC6494204|XP_001960754.3|DANA	LOC108022869|XP_016947536.1|DBIA
OG0002447	LOC6506219|XP_001958323.2|DANA	LOC108035946|XP_016967232.1|DBIA
OG0002448	LOC6496103|XP_001960231.1|DANA	LOC108023008|XP_016947730.1|DBIA
OG0002449	LOC6494281|XP_001960610.1|DANA	LOC108036392|XP_016967990.1|DBIA
OG0002450	LOC6500228|XP_001952985.1|DANA	LOC108031421|XP_016960310.1|DBIA
OG0002451	LOC6495239|XP_001958783.1|DANA	LOC108029535|XP_016957333.1|DBIA
OG0002452	LOC6494747|XP_001959744.2|DANA	LOC108026535|XP_016952971.1|DBIA
OG0002453	LOC6494746|XP_001959745.1|DANA	LOC108026839|XP_016953504.1|DBIA
OG0002454	LOC6507409|XP_032309636.1|DANA	LOC108030880|XP_016959529.1|DBIA
OG0002455	LOC6507650|XP_001956073.1|DANA	LOC108030867|XP_016959507.1|DBIA
OG0002456	LOC6494171|XP_032306665.1|DANA	LOC108023127|XP_016947885.1|DBIA
OG0002457	LOC6496029|XP_014763604.1|DANA	LOC108030152|XP_016958364.1|DBIA
OG0002458	LOC6506122|XP_001958506.2|DANA	LOC108035851|XP_016967084.1|DBIA
OG0002459	LOC6496535|XP_001961092.1|DANA	LOC108029466|XP_016957205.1|DBIA
OG0002460	LOC6496308|XP_001960666.1|DANA	LOC108026558|XP_016952998.1|DBIA
OG0002461	LOC6496269|XP_001960577.1|DANA	LOC108023074|XP_016947814.1|DBIA
OG0002462	LOC6494440|XP_032305953.1|DANA	LOC108030165|XP_016958386.1|DBIA
OG0002463	LOC6494896|XP_001959472.1|DANA	LOC108026651|XP_016953178.1|DBIA
OG0002464	LOC6494507|XP_001960204.1|DANA	LOC108022693|XP_016947255.1|DBIA
OG0002465	LOC6493907|XP_001961349.1|DANA	LOC108035491|XP_016966635.1|DBIA
OG0002466	LOC6505482|XP_014759913.1|DANA	LOC108035841|XP_016967079.1|DBIA
OG0002467	LOC6493332|XP_001957538.1|DANA	LOC108034484|XP_016964878.1|DBIA
OG0002468	LOC6506667|XP_001957447.3|DANA	LOC108028728|XP_016956179.1|DBIA
OG0002469	LOC6500973|XP_001954279.1|DANA	LOC108024979|XP_016950714.1|DBIA
OG0002470	LOC6495071|XP_001959129.1|DANA	LOC108029613|XP_016957487.1|DBIA
OG0002471	LOC6495313|XP_001958646.1|DANA	LOC108036645|XP_016968410.1|DBIA
OG0002472	LOC6495684|XP_032305987.1|DANA	LOC108022789|XP_016947404.1|DBIA
OG0002473	LOC6494323|XP_001960533.1|DANA	LOC108030400|XP_016958773.1|DBIA
OG0002474	LOC6506719|XP_032309548.1|DANA	LOC108030581|XP_016959032.1|DBIA
OG0002475	LOC6498988|XP_001955553.1|DANA	LOC108025430|XP_016951407.1|DBIA
OG0002476	LOC6494764|XP_001959719.1|DANA	LOC108026750|XP_016953365.1|DBIA
OG0002477	LOC6494608|XP_001960018.1|DANA	LOC108029806|XP_016957813.1|DBIA
OG0002478	LOC6494446|XP_001960305.3|DANA	LOC108030215|XP_016958471.1|DBIA
OG0002479	LOC6494886|XP_001959489.1|DANA	LOC108036916|XP_016968816.1|DBIA
OG0002480	LOC6497632|XP_014760118.1|DANA	LOC108032800|XP_016962299.1|DBIA
OG0002481	LOC6503886|XP_001963783.1|DANA	LOC108023427|XP_016948404.1|DBIA
OG0002482	LOC26515203|XP_014764103.1|DANA	LOC108029449|XP_016957188.1|DBIA
OG0002483	LOC6494917|XP_001959426.1|DANA	LOC108026862|XP_016953537.1|DBIA
OG0002484	LOC6494643|XP_001959960.1|DANA	LOC108022468|XP_016946907.1|DBIA
OG0002485	LOC6495416|XP_001958799.1|DANA	LOC108029606|XP_016957469.1|DBIA
OG0002486	LOC116655408|XP_032309160.1|DANA, LOC116655409|XP_032309161.1|DANA, LOC6502341|XP_001967696.1|DANA, LOC6507841|XP_001956454.2|DANA	LOC108028279|XP_016955473.1|DBIA
OG0002487	LOC26515215|XP_014759560.1|DANA	LOC108033042|XP_016962661.1|DBIA
OG0002488	LOC6496127|XP_001960285.1|DANA	LOC108022969|XP_016947683.1|DBIA
OG0002489	LOC6493642|XP_032310609.1|DANA	LOC108035956|XP_016967250.1|DBIA
OG0002490	LOC6494612|XP_001960015.1|DANA	LOC108029725|XP_016957692.1|DBIA
OG0002491	LOC6493564|XP_032310817.1|DANA	LOC108030826|XP_016959432.1|DBIA
OG0002492	LOC6495501|XP_001958985.1|DANA	LOC108022502|XP_016946952.1|DBIA
OG0002493	LOC6495415|XP_001958792.3|DANA	LOC108029479|XP_016957232.1|DBIA
OG0002494	LOC6501255|XP_001954861.1|DANA	LOC108024535|XP_016949992.1|DBIA
OG0002495	LOC6495164|XP_001958930.1|DANA	LOC108026879|XP_016953560.1|DBIA
OG0002496	LOC6499592|XP_001954335.1|DANA	LOC108025104|XP_016950857.1|DBIA
OG0002497	LOC6493179|XP_001957209.1|DANA	LOC108035011|XP_016965844.1|DBIA
OG0002498	LOC6493152|XP_001957158.1|DANA	LOC108028812|XP_016956286.1|DBIA
OG0002499	LOC6506707|XP_001957388.1|DANA	LOC108031162|XP_016959874.1|DBIA
OG0002500	LOC6505876|XP_001964532.1|DANA, LOC6505458|XP_001964917.2|DANA	LOC108024566|XP_016950050.1|DBIA
OG0002501	LOC6506188|XP_001965127.1|DANA	LOC108027701|XP_016954740.1|DBIA
OG0002502	LOC6502540|XP_001958770.3|DANA	LOC108022076|XP_016946410.1|DBIA, LOC108022077|XP_016946411.1|DBIA
OG0002504	LOC6506387|XP_001957967.1|DANA	LOC108027987|XP_016955102.1|DBIA, LOC108027988|XP_016955103.1|DBIA, LOC108028133|XP_016955277.1|DBIA
OG0002505	LOC6494969|XP_001959308.1|DANA	LOC108026798|XP_016953447.1|DBIA, LOC108026799|XP_016953448.1|DBIA
OG0002506	LOC6501621|XP_001955622.1|DANA	LOC108031280|XP_016960012.1|DBIA
OG0002508	LOC6505065|XP_001965528.1|DANA	LOC108035780|XP_016966982.1|DBIA
OG0002509	LOC6494568|XP_001960090.1|DANA	LOC108030345|XP_016958699.1|DBIA
OG0002510	LOC6504830|XP_032309072.1|DANA	LOC108028906|XP_016956416.1|DBIA
OG0002511	LOC6500391|XP_032309052.1|DANA	LOC108031660|XP_016960785.1|DBIA
OG0002512	LOC6506064|XP_032311670.1|DANA	LOC108035799|XP_016967032.1|DBIA
OG0002513	LOC6505682|XP_032305551.1|DANA	LOC108031531|XP_016960555.1|DBIA
OG0002514	LOC6507075|XP_001956709.2|DANA	LOC108029104|XP_016956695.1|DBIA
OG0002516	LOC6501014|XP_001954376.1|DANA	LOC108026014|XP_016952194.1|DBIA
OG0002517	LOC6505254|XP_014760329.1|DANA	LOC108023963|XP_016949166.1|DBIA
OG0002518	LOC6502667|XP_001954129.2|DANA	LOC108023078|XP_016947821.1|DBIA
OG0002519	LOC6495825|XP_001959663.1|DANA	LOC108022582|XP_016947094.1|DBIA
OG0002520	LOC6503749|XP_001963810.1|DANA, LOC116655454|XP_032309237.1|DANA	LOC108036399|XP_016968010.1|DBIA
OG0002521	LOC6505166|XP_032307964.1|DANA	LOC108035795|XP_016967024.1|DBIA
OG0002522	LOC6499694|XP_001954122.1|DANA	LOC108025311|XP_016951205.1|DBIA
OG0002523	LOC6499988|XP_001953476.1|DANA	LOC108025381|XP_016951343.1|DBIA
OG0002524	LOC6503770|XP_014761074.1|DANA	LOC108024128|XP_016949399.1|DBIA
OG0002525	LOC6506608|XP_001957554.1|DANA	LOC108035553|XP_016966711.1|DBIA
OG0002526	LOC6505678|XP_001964475.1|DANA	LOC108026421|XP_016952839.1|DBIA
OG0002527	LOC6501096|XP_032309337.1|DANA	LOC108031815|XP_016961030.1|DBIA
OG0002528	LOC6503529|XP_032308736.1|DANA	LOC108023420|XP_016948383.1|DBIA
OG0002529	LOC6500697|XP_001953748.1|DANA	LOC108024960|XP_016950688.1|DBIA
OG0002530	LOC6498290|XP_001962471.1|DANA	LOC108032749|XP_016962226.1|DBIA
OG0002531	LOC6497321|XP_032307756.1|DANA	LOC108035787|XP_016967008.1|DBIA
OG0002532	LOC6503233|XP_001965845.1|DANA	LOC108032767|XP_016962256.1|DBIA
OG0002533	LOC6503955|XP_001963913.1|DANA	LOC108028885|XP_016956389.1|DBIA
OG0002534	LOC6495240|XP_001958781.1|DANA	LOC108030396|XP_016958769.1|DBIA
OG0002535	LOC6493656|XP_001958171.2|DANA	LOC108035974|XP_016967285.1|DBIA
OG0002536	LOC6505528|XP_001964758.1|DANA	LOC108026417|XP_016952834.1|DBIA
OG0002537	LOC6495735|XP_001959464.1|DANA	LOC108026836|XP_016953500.1|DBIA
OG0002539	LOC6494407|XP_001960390.1|DANA	LOC108023043|XP_016947772.1|DBIA
OG0002541	LOC6505273|XP_001965661.1|DANA	LOC108023638|XP_016948743.1|DBIA
OG0002542	LOC6502992|XP_001963453.1|DANA	LOC108024097|XP_016949360.1|DBIA
OG0002543	LOC6503655|XP_001963994.1|DANA	LOC108033199|XP_016962934.1|DBIA
OG0002544	LOC6499730|XP_001954047.3|DANA	LOC108031816|XP_016961032.1|DBIA
OG0002545	LOC6504047|XP_001964078.1|DANA	LOC108023548|XP_016948615.1|DBIA
OG0002547	LOC6503015|XP_001963407.1|DANA	LOC108033211|XP_016962952.1|DBIA
OG0002548	LOC6502313|XP_032311932.1|DANA, LOC116656435|XP_032311925.1|DANA, LOC116656443|XP_032311946.1|DANA, LOC116656441|XP_032311945.1|DANA	LOC108025941|XP_016952128.1|DBIA
OG0002549	LOC6504429|XP_001966998.1|DANA	LOC108033122|XP_016962824.1|DBIA
OG0002550	LOC6501973|XP_014759688.1|DANA	LOC108023990|XP_016949210.1|DBIA
OG0002551	LOC6500288|XP_001952892.1|DANA	LOC108023887|XP_016949061.1|DBIA
OG0002552	LOC6506874|XP_001965266.1|DANA	LOC108033387|XP_016963196.1|DBIA
OG0002553	LOC6503692|XP_001963912.2|DANA	LOC108028891|XP_016956398.1|DBIA
OG0002554	LOC6503707|XP_001963886.1|DANA	LOC108023247|XP_016948016.1|DBIA
OG0002555	LOC6503494|XP_001964274.1|DANA	LOC108036468|XP_016968137.1|DBIA
OG0002556	LOC6497320|XP_001962323.1|DANA	LOC108026474|XP_016952914.1|DBIA
OG0002557	LOC6502166|XP_001966095.1|DANA	LOC108036554|XP_016968282.1|DBIA
OG0002558	LOC6499056|XP_001955398.1|DANA	LOC108024530|XP_016949986.1|DBIA
OG0002559	LOC26514089|XP_032305688.1|DANA	LOC108026995|XP_016953683.1|DBIA, LOC108022354|XP_016946762.1|DBIA
OG0002560	LOC6499797|XP_001953894.1|DANA	LOC108031965|XP_016961244.1|DBIA
OG0002561	LOC6501705|XP_001955803.1|DANA	LOC108031549|XP_016960576.1|DBIA
OG0002562	LOC6501907|XP_032308106.1|DANA	LOC108023745|XP_016948872.1|DBIA
OG0002563	LOC26515357|XP_032307899.1|DANA	LOC108032959|XP_016962519.1|DBIA
OG0002564	LOC6505979|XP_001964716.1|DANA	LOC108025009|XP_016950754.1|DBIA
OG0002565	LOC6501198|XP_032309360.1|DANA	LOC108031708|XP_016960862.1|DBIA
OG0002566	LOC6500899|XP_032308209.1|DANA	LOC108025055|XP_016950804.1|DBIA
OG0002567	LOC6503901|XP_001963811.1|DANA	LOC108036283|XP_016967787.1|DBIA
OG0002568	LOC6500967|XP_001954262.1|DANA	LOC108031193|XP_016959903.1|DBIA
OG0002569	LOC6506780|XP_001957257.1|DANA	LOC108028709|XP_016956148.1|DBIA
OG0002570	LOC6500880|XP_001954097.3|DANA	LOC108024159|XP_016949464.1|DBIA
OG0002571	LOC6500882|XP_001954100.2|DANA	LOC108024727|XP_016950313.1|DBIA
OG0002572	LOC6496007|XP_032306961.1|DANA	LOC108029465|XP_016957204.1|DBIA
OG0002573	LOC6500887|XP_032307695.1|DANA	LOC108025140|XP_016950905.1|DBIA
OG0002574	LOC6499693|XP_001954124.2|DANA	LOC108025502|XP_016951515.1|DBIA
OG0002575	LOC6499325|XP_001954865.1|DANA	LOC108024662|XP_016950219.1|DBIA
OG0002576	LOC6502203|XP_032308727.1|DANA	LOC108033342|XP_016963122.1|DBIA
OG0002577	LOC6493044|XP_001956939.1|DANA	LOC108034566|XP_016964986.1|DBIA
OG0002578	LOC6506679|XP_001965224.1|DANA	LOC108027903|XP_016955010.1|DBIA
OG0002579	LOC6497236|XP_001962502.1|DANA	LOC108033975|XP_016964182.1|DBIA
OG0002580	LOC6495940|XP_001959896.1|DANA	LOC108029773|XP_016957771.1|DBIA
OG0002581	LOC6500760|XP_032308438.1|DANA	LOC108024630|XP_016950160.1|DBIA
OG0002582	LOC6494556|XP_001965929.1|DANA	LOC108031078|XP_016959773.1|DBIA
OG0002583	LOC6500245|XP_032312318.1|DANA	LOC108031408|XP_016960294.1|DBIA
