Orthogroup	DELE.longest_only	DBIA.longest_only
OG0001742	LOC108147059|XP_017128835.1|DELE	LOC108022205|XP_016946548.1|DBIA
OG0001743	LOC108146416|XP_017127908.1|DELE	LOC108035565|XP_016966722.1|DBIA
OG0001744	LOC108145087|XP_017125764.1|DELE	LOC108030081|XP_016958203.1|DBIA
OG0001745	LOC108137528|XP_017114734.1|DELE	LOC108026609|XP_016953077.1|DBIA
OG0001746	LOC108150375|XP_017134004.1|DELE	LOC108035663|XP_016966860.1|DBIA
OG0001747	LOC108144429|XP_017124782.1|DELE	LOC108022572|XP_016947065.1|DBIA
OG0001748	LOC108150119|XP_017133575.1|DELE	LOC108028159|XP_016955310.1|DBIA
OG0001749	LOC108144826|XP_017125447.1|DELE	LOC108022933|XP_016947634.1|DBIA
OG0001750	LOC108144824|XP_017125444.1|DELE	LOC108022930|XP_016947632.1|DBIA
OG0001751	LOC108135579|XP_017111860.1|DELE	LOC108034998|XP_016965826.1|DBIA
OG0001752	LOC108147407|XP_017129333.1|DELE	LOC108028148|XP_016955294.1|DBIA
OG0001753	LOC108146120|XP_017127448.1|DELE	LOC108035175|XP_016966129.1|DBIA
OG0001754	LOC108143532|XP_017123517.1|DELE	LOC108029721|XP_016957688.1|DBIA
OG0001755	LOC108145804|XP_017126867.1|DELE	LOC108034793|XP_016965266.1|DBIA
OG0001756	LOC108141359|XP_017120169.1|DELE	LOC108036472|XP_016968138.1|DBIA
OG0001757	LOC108138639|XP_017116469.1|DELE	LOC108029900|XP_016957880.1|DBIA
OG0001758	LOC108146594|XP_017128105.1|DELE	LOC108034817|XP_016965352.1|DBIA
OG0001759	LOC108144504|XP_017124927.1|DELE	LOC108022486|XP_016946928.1|DBIA
OG0001760	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE	LOC108036442|XP_016968071.1|DBIA
OG0001761	LOC108145241|XP_017125996.1|DELE	LOC108026786|XP_016953434.1|DBIA
OG0001762	LOC108150729|XP_017134515.1|DELE	LOC108034139|XP_016964420.1|DBIA
OG0001763	LOC108135274|XP_017111442.1|DELE	LOC108033781|XP_016963872.1|DBIA
OG0001764	LOC108135154|XP_017111263.1|DELE	LOC108025469|XP_016951466.1|DBIA
OG0001765	LOC108141334|XP_017120106.1|DELE	LOC108036328|XP_016967830.1|DBIA
OG0001766	LOC108141883|XP_017120981.1|DELE	LOC108036725|XP_016968513.1|DBIA
OG0001767	LOC108138937|XP_017117000.1|DELE	LOC108027934|XP_016955052.1|DBIA
OG0001768	LOC108137867|XP_017115292.1|DELE	LOC108029278|XP_016956965.1|DBIA
OG0001769	LOC108137780|XP_017115174.1|DELE	LOC108033372|XP_016963179.1|DBIA
OG0001770	LOC108134526|XP_017110358.1|DELE	LOC108034105|XP_016964370.1|DBIA
OG0001771	LOC108134771|XP_017110707.1|DELE	LOC108029290|XP_016956977.1|DBIA
OG0001772	LOC108142083|XP_017121263.1|DELE	LOC108034077|XP_016964328.1|DBIA
OG0001773	LOC108142051|XP_017121222.1|DELE	LOC108035040|XP_016965888.1|DBIA
OG0001774	LOC108144745|XP_017125336.1|DELE	LOC108023018|XP_016947742.1|DBIA
OG0001775	LOC108142485|XP_017121860.1|DELE	LOC108023443|XP_016948423.1|DBIA
OG0001776	LOC108135248|XP_017111402.1|DELE	LOC108033887|XP_016964022.1|DBIA
OG0001777	LOC108138317|XP_017115964.1|DELE	LOC108033766|XP_016963848.1|DBIA
OG0001778	LOC108150464|XP_017134142.1|DELE	LOC108033660|XP_016963586.1|DBIA
OG0001779	LOC108141778|XP_017120767.1|DELE	LOC108034613|XP_016965040.1|DBIA
OG0001780	LOC108146741|XP_017128358.1|DELE, LOC108142154|XP_017121328.1|DELE	LOC108027536|XP_016954472.1|DBIA
OG0001781	LOC108138976|XP_017117049.1|DELE	LOC108032705|XP_016962172.1|DBIA
OG0001782	LOC108149309|XP_017132249.1|DELE	LOC108032514|XP_016961834.1|DBIA
OG0001783	LOC108142028|XP_017121193.1|DELE	LOC108036807|XP_016968643.1|DBIA
OG0001784	LOC108147934|XP_017130208.1|DELE	LOC108027767|XP_016954818.1|DBIA
OG0001785	LOC108141340|XP_017120138.1|DELE	LOC108036331|XP_016967855.1|DBIA
OG0001786	LOC108139015|XP_017117107.1|DELE	LOC108034209|XP_016964530.1|DBIA
OG0001787	LOC108138821|XP_017116808.1|DELE	LOC108033851|XP_016963976.1|DBIA
OG0001788	LOC108134664|XP_017110549.1|DELE	LOC108029753|XP_016957737.1|DBIA
OG0001789	LOC108135384|XP_017111567.1|DELE	LOC108022915|XP_016947611.1|DBIA
OG0001790	LOC108138228|XP_017115839.1|DELE	LOC108034326|XP_016964689.1|DBIA
OG0001791	LOC108144432|XP_017124803.1|DELE	LOC108030111|XP_016958294.1|DBIA
OG0001792	LOC108138933|XP_017116995.1|DELE	LOC108034080|XP_016964332.1|DBIA
OG0001793	LOC108149744|XP_017133013.1|DELE	LOC108036388|XP_016967982.1|DBIA
OG0001794	LOC108150465|XP_017134143.1|DELE	LOC108033661|XP_016963587.1|DBIA
OG0001795	LOC108150452|XP_017134101.1|DELE	LOC108033591|XP_016963426.1|DBIA
OG0001796	LOC108149971|XP_017133379.1|DELE	LOC108033037|XP_016962653.1|DBIA
OG0001797	LOC108145321|XP_017126184.1|DELE	LOC108035991|XP_016967340.1|DBIA
OG0001798	LOC108144254|XP_017124423.1|DELE	LOC108022241|XP_016946588.1|DBIA
OG0001799	LOC108145044|XP_017125717.1|DELE	LOC108027494|XP_016954427.1|DBIA
OG0001800	LOC108138324|XP_017115974.1|DELE	LOC108034257|XP_016964602.1|DBIA
OG0001801	LOC108150358|XP_017133981.1|DELE	LOC108035550|XP_016966708.1|DBIA
OG0001802	LOC108144053|XP_017124186.1|DELE	LOC108031794|XP_016961001.1|DBIA
OG0001803	LOC108141176|XP_017119893.1|DELE	LOC108031912|XP_016961169.1|DBIA
OG0001804	LOC108137475|XP_017114670.1|DELE	LOC108027290|XP_016954169.1|DBIA
OG0001805	LOC108147522|XP_017129593.1|DELE	LOC108034743|XP_016965179.1|DBIA
OG0001806	LOC108139236|XP_017117392.1|DELE	LOC108031393|XP_016960247.1|DBIA
OG0001807	LOC108148337|XP_017130828.1|DELE	LOC108031397|XP_016960250.1|DBIA
OG0001808	LOC108140506|XP_017118777.1|DELE	LOC108024526|XP_016949978.1|DBIA
OG0001809	LOC108141211|XP_017119949.1|DELE	LOC108032917|XP_016962469.1|DBIA
OG0001810	LOC108148485|XP_017131008.1|DELE	LOC108031180|XP_016959889.1|DBIA
OG0001811	LOC108147063|XP_017128843.1|DELE	LOC108029783|XP_016957782.1|DBIA
OG0001812	LOC108134928|XP_017110937.1|DELE	LOC108024145|XP_016949422.1|DBIA
OG0001813	LOC108135750|XP_017112073.1|DELE	LOC108031361|XP_016960128.1|DBIA
OG0001814	LOC108141065|XP_017119708.1|DELE	LOC108027193|XP_016953985.1|DBIA
OG0001815	LOC108148408|XP_017130933.1|DELE	LOC108027203|XP_016954001.1|DBIA
OG0001816	LOC108149143|XP_017132039.1|DELE	LOC108029670|XP_016957600.1|DBIA
OG0001817	LOC108141375|XP_017120199.1|DELE	LOC108036352|XP_016967914.1|DBIA
OG0001818	LOC108144879|XP_017125529.1|DELE	LOC108025912|XP_016952086.1|DBIA
OG0001819	LOC108143690|XP_017123705.1|DELE	LOC108036461|XP_016968118.1|DBIA
OG0001820	LOC108138554|XP_017116313.1|DELE	LOC108022017|XP_016946351.1|DBIA
OG0001821	LOC108144794|XP_017125402.1|DELE	LOC108023123|XP_016947880.1|DBIA
OG0001822	LOC108149199|XP_017132112.1|DELE	LOC108026965|XP_016953669.1|DBIA
OG0001823	LOC108150317|XP_017133921.1|DELE	LOC108028301|XP_016955513.1|DBIA
OG0001824	LOC108147942|XP_017130216.1|DELE	LOC108027752|XP_016954794.1|DBIA
OG0001825	LOC108143374|XP_017123182.1|DELE	LOC108026588|XP_016953030.1|DBIA
OG0001826	LOC108143568|XP_017123567.1|DELE	LOC108036669|XP_016968440.1|DBIA
OG0001827	LOC108144448|XP_017124828.1|DELE	LOC108022576|XP_016947083.1|DBIA
OG0001828	LOC108136508|XP_017113249.1|DELE	LOC108033096|XP_016962781.1|DBIA
OG0001829	LOC108144798|XP_017125407.1|DELE	LOC108030428|XP_016958804.1|DBIA
OG0001830	LOC108135392|XP_017111580.1|DELE	LOC108022168|XP_016946501.1|DBIA
OG0001831	LOC108135481|XP_017111713.1|DELE	LOC108028072|XP_016955202.1|DBIA
OG0001832	LOC108141135|XP_017119850.1|DELE	LOC108033195|XP_016962928.1|DBIA
OG0001833	LOC108144678|XP_017125229.1|DELE	LOC108026960|XP_016953664.1|DBIA
OG0001834	LOC108135013|XP_017111037.1|DELE	LOC108031682|XP_016960814.1|DBIA
OG0001837	LOC108145713|XP_017126763.1|DELE	LOC108027748|XP_016954793.1|DBIA
OG0001838	LOC108149049|XP_017131880.1|DELE	LOC108029793|XP_016957795.1|DBIA
OG0001839	LOC108149177|XP_017132083.1|DELE	LOC108029003|XP_016956535.1|DBIA
OG0001839	LOC108143346|XP_017123156.1|DELE	LOC108029566|XP_016957412.1|DBIA
OG0001840	LOC108150443|XP_017134091.1|DELE	LOC108033556|XP_016963391.1|DBIA
OG0001840	LOC108150520|XP_017134235.1|DELE	LOC108034103|XP_016964368.1|DBIA, LOC108034104|XP_016964369.1|DBIA
OG0001841	LOC108146485|XP_017128003.1|DELE	LOC108028430|XP_016955752.1|DBIA
OG0001841	LOC108146486|XP_017128004.1|DELE	LOC108028293|XP_016955505.1|DBIA
OG0001842	LOC108145648|XP_017126686.1|DELE	LOC108034504|XP_016964910.1|DBIA
OG0001843	LOC108146066|XP_017127368.1|DELE, LOC108146068|XP_017127371.1|DELE	LOC108024921|XP_016950607.1|DBIA, LOC108030747|XP_016959282.1|DBIA, LOC108030778|XP_016959319.1|DBIA
OG0001844	LOC108136046|XP_017112465.1|DELE, LOC108136047|XP_017112466.1|DELE, LOC108136043|XP_017112463.1|DELE	LOC108034616|XP_016965039.1|DBIA, LOC108034663|XP_016965091.1|DBIA
OG0001845	LOC108149272|XP_017132204.1|DELE	LOC108033479|XP_016963306.1|DBIA
OG0001845	LOC108141732|XP_017120715.1|DELE	LOC108022287|XP_016946634.1|DBIA
OG0001846	LOC108140443|XP_017118663.1|DELE	LOC108024439|XP_016949846.1|DBIA
OG0001846	LOC108140445|XP_017118665.1|DELE	LOC108024451|XP_016949857.1|DBIA
OG0001847	LOC108150372|XP_017134001.1|DELE, LOC108150373|XP_017134002.1|DELE	LOC108028263|XP_016955444.1|DBIA, LOC108028262|XP_016955443.1|DBIA, LOC108028264|XP_016955446.1|DBIA
OG0001848	LOC108140077|XP_017118269.1|DELE	LOC108022037|XP_016946372.1|DBIA
OG0001849	LOC108136960|XP_017113934.1|DELE	LOC108024769|XP_016950371.1|DBIA
OG0001850	LOC108145306|XP_017126134.1|DELE	LOC108036010|XP_016967410.1|DBIA
OG0001851	LOC108145275|XP_017126057.1|DELE	LOC108035982|XP_016967310.1|DBIA
OG0001852	LOC108146021|XP_017127287.1|DELE	LOC108027911|XP_016955026.1|DBIA
OG0001853	LOC108148589|XP_017131125.1|DELE	LOC108025175|XP_016950942.1|DBIA
OG0001854	LOC108137682|XP_017115031.1|DELE	LOC108026687|XP_016953268.1|DBIA
OG0001855	LOC108144275|XP_017124451.1|DELE	LOC108036307|XP_016967805.1|DBIA
OG0001856	LOC108136537|XP_017113316.1|DELE	LOC108023771|XP_016948901.1|DBIA
OG0001857	LOC108144403|XP_017124701.1|DELE	LOC108027606|XP_016954615.1|DBIA
OG0001858	LOC108136640|XP_017113448.1|DELE	LOC108035815|XP_016967052.1|DBIA
OG0001859	LOC108140850|XP_017119324.1|DELE	LOC108032997|XP_016962610.1|DBIA
OG0001860	LOC108135614|XP_017111918.1|DELE	LOC108028749|XP_016956207.1|DBIA
OG0001861	LOC108148924|XP_017131730.1|DELE	LOC108025481|XP_016951485.1|DBIA
OG0001862	LOC108144988|XP_017125635.1|DELE	LOC108027607|XP_016954617.1|DBIA
OG0001863	LOC108138541|XP_017116300.1|DELE	LOC108028743|XP_016956200.1|DBIA, LOC108024003|XP_016949233.1|DBIA
OG0001864	LOC108150315|XP_017133922.1|DELE	LOC108031406|XP_016960286.1|DBIA
OG0001865	LOC108150041|XP_017133492.1|DELE	LOC108033165|XP_016962886.1|DBIA
OG0001866	LOC108135905|XP_017112315.1|DELE	LOC108023389|XP_016948303.1|DBIA
OG0001867	LOC108135574|XP_017111834.1|DELE	LOC108028359|XP_016955606.1|DBIA
OG0001868	LOC108140097|XP_017118289.1|DELE, LOC108135465|XP_017111696.1|DELE	LOC108033314|XP_016963079.1|DBIA
OG0001869	LOC108140406|XP_017118611.1|DELE	LOC108031089|XP_016959784.1|DBIA
OG0001870	LOC108140658|XP_017119083.1|DELE	LOC108036578|XP_016968323.1|DBIA
OG0001871	LOC108142827|XP_017122380.1|DELE	LOC108023233|XP_016947997.1|DBIA
OG0001872	LOC108148998|XP_017131829.1|DELE	LOC108025487|XP_016951490.1|DBIA
OG0001873	LOC108141110|XP_017119814.1|DELE	LOC108024975|XP_016950707.1|DBIA
OG0001874	LOC108143924|XP_017123997.1|DELE	LOC108026203|XP_016952491.1|DBIA
OG0001875	LOC108144075|XP_017124214.1|DELE	LOC108025501|XP_016951511.1|DBIA
OG0001876	LOC108134948|XP_017110962.1|DELE	LOC108032998|XP_016962611.1|DBIA
OG0001877	LOC108141161|XP_017119881.1|DELE	LOC108025614|XP_016951636.1|DBIA
OG0001878	LOC108147288|XP_017129195.1|DELE	LOC108031678|XP_016960809.1|DBIA
OG0001879	LOC108144005|XP_017124115.1|DELE	LOC108026226|XP_016952547.1|DBIA
OG0001880	LOC108135824|XP_017112195.1|DELE	LOC108032127|XP_016961448.1|DBIA
OG0001881	LOC108135860|XP_017112250.1|DELE	LOC108027043|XP_016953731.1|DBIA
OG0001882	LOC108148687|XP_017131320.1|DELE	LOC108025241|XP_016951077.1|DBIA
OG0001883	LOC108148705|XP_017131345.1|DELE	LOC108031451|XP_016960374.1|DBIA
OG0001884	LOC108140708|XP_017119153.1|DELE	LOC108031843|XP_016961082.1|DBIA
OG0001885	LOC108138296|XP_017115940.1|DELE	LOC108033306|XP_016963068.1|DBIA
OG0001886	LOC108143067|XP_017122770.1|DELE	LOC108032063|XP_016961370.1|DBIA
OG0001887	LOC108143287|XP_017123091.1|DELE	LOC108036638|XP_016968400.1|DBIA
OG0001888	LOC108141107|XP_017119807.1|DELE	LOC108032867|XP_016962357.1|DBIA
OG0001889	LOC108136636|XP_017113444.1|DELE	LOC108023727|XP_016948853.1|DBIA
OG0001890	LOC108142867|XP_017122430.1|DELE	LOC108028730|XP_016956181.1|DBIA
OG0001891	LOC108136805|XP_017113690.1|DELE	LOC108031641|XP_016960762.1|DBIA
OG0001892	LOC108145645|XP_017126675.1|DELE	LOC108032741|XP_016962218.1|DBIA
OG0001893	LOC108147279|XP_017129184.1|DELE	LOC108024751|XP_016950346.1|DBIA
OG0001894	LOC108149633|XP_017132852.1|DELE	LOC108036628|XP_016968388.1|DBIA
OG0001895	LOC108145273|XP_017126052.1|DELE	LOC108035995|XP_016967357.1|DBIA
OG0001897	LOC108135117|XP_017111197.1|DELE	LOC108031733|XP_016960901.1|DBIA
OG0001898	LOC108137738|XP_017115125.1|DELE	LOC108026610|XP_016953083.1|DBIA
OG0001899	LOC108135756|XP_017112087.1|DELE	LOC108031467|XP_016960395.1|DBIA
OG0001900	LOC108145680|XP_017126725.1|DELE	LOC108030914|XP_016959593.1|DBIA
OG0001901	LOC108135227|XP_017111345.1|DELE	LOC108033763|XP_016963832.1|DBIA
OG0001902	LOC108136797|XP_017113682.1|DELE	LOC108029318|XP_016957005.1|DBIA
OG0001903	LOC108141165|XP_017119882.1|DELE	LOC108024972|XP_016950704.1|DBIA
OG0001904	LOC108148647|XP_017131261.1|DELE	LOC108024563|XP_016950046.1|DBIA
OG0001905	LOC108142432|XP_017121781.1|DELE	LOC108032164|XP_016961508.1|DBIA
OG0001906	LOC108140551|XP_017118890.1|DELE	LOC108027214|XP_016954025.1|DBIA
OG0001907	LOC108141624|XP_017120580.1|DELE	LOC108025867|XP_016952028.1|DBIA
OG0001908	LOC108140388|XP_017118584.1|DELE	LOC108024714|XP_016950295.1|DBIA
OG0001909	LOC108136487|XP_017113190.1|DELE	LOC108023581|XP_016948666.1|DBIA
OG0001910	LOC108135131|XP_017111228.1|DELE	LOC108031870|XP_016961117.1|DBIA
OG0001911	LOC108135070|XP_017111117.1|DELE	LOC108023087|XP_016947834.1|DBIA
OG0001912	LOC108144902|XP_017125553.1|DELE	LOC108026898|XP_016953596.1|DBIA
OG0001913	LOC108135303|XP_017111476.1|DELE	LOC108034264|XP_016964612.1|DBIA
OG0001914	LOC108136758|XP_017113597.1|DELE	LOC108026134|XP_016952337.1|DBIA
OG0001915	LOC108146363|XP_017127830.1|DELE	LOC108035620|XP_016966798.1|DBIA
OG0001916	LOC108145177|XP_017125902.1|DELE	LOC108030257|XP_016958566.1|DBIA
OG0001917	LOC108142211|XP_017121410.1|DELE	LOC108034903|XP_016965619.1|DBIA
OG0001918	LOC108146405|XP_017127895.1|DELE	LOC108035503|XP_016966650.1|DBIA
OG0001919	LOC108144685|XP_017125239.1|DELE	LOC108030141|XP_016958345.1|DBIA
OG0001920	LOC108146082|XP_017127390.1|DELE	LOC108029830|XP_016957820.1|DBIA
OG0001921	LOC108149144|XP_017132040.1|DELE	LOC108029799|XP_016957803.1|DBIA
OG0001922	LOC108149188|XP_017132097.1|DELE	LOC108026928|XP_016953629.1|DBIA
OG0001923	LOC108146739|XP_017128333.1|DELE	LOC108028361|XP_016955623.1|DBIA
OG0001924	LOC108149211|XP_017132127.1|DELE	LOC108035852|XP_016967085.1|DBIA
OG0001925	LOC108147456|XP_017129474.1|DELE	LOC108035299|XP_016966358.1|DBIA
OG0001926	LOC108147485|XP_017129529.1|DELE	LOC108035546|XP_016966704.1|DBIA
OG0001927	LOC108137942|XP_017115389.1|DELE	LOC108023039|XP_016947769.1|DBIA
OG0001928	LOC108150264|XP_017133835.1|DELE	LOC108035241|XP_016966263.1|DBIA
OG0001929	LOC108150175|XP_017133636.1|DELE	LOC108034786|XP_016965234.1|DBIA
OG0001930	LOC108138668|XP_017116502.1|DELE	LOC108030121|XP_016958311.1|DBIA
OG0001931	LOC108150113|XP_017133566.1|DELE	LOC108028824|XP_016956299.1|DBIA
OG0001932	LOC108150221|XP_017133753.1|DELE	LOC108028311|XP_016955523.1|DBIA
OG0001933	LOC108144405|XP_017124725.1|DELE	LOC108022469|XP_016946908.1|DBIA
OG0001934	LOC108150361|XP_017133984.1|DELE	LOC108035528|XP_016966686.1|DBIA
OG0001935	LOC108146318|XP_017127770.1|DELE	LOC108034558|XP_016964976.1|DBIA
OG0001937	LOC108144588|XP_017125073.1|DELE	LOC108026767|XP_016953399.1|DBIA
OG0001938	LOC108144373|XP_017124636.1|DELE	LOC108022701|XP_016947263.1|DBIA
OG0001939	LOC108145399|XP_017126287.1|DELE	LOC108022216|XP_016946559.1|DBIA
OG0001940	LOC108149603|XP_017132786.1|DELE	LOC108036314|XP_016967813.1|DBIA
OG0001941	LOC108146530|XP_017128057.1|DELE	LOC108031298|XP_016960034.1|DBIA
OG0001942	LOC108145114|XP_017125812.1|DELE	LOC108030250|XP_016958558.1|DBIA
OG0001943	LOC108145736|XP_017126787.1|DELE	LOC108034597|XP_016965019.1|DBIA
OG0001944	LOC108146091|XP_017127408.1|DELE	LOC108030151|XP_016958366.1|DBIA
OG0001945	LOC108149571|XP_017132695.1|DELE	LOC108036393|XP_016967991.1|DBIA
OG0001946	LOC108149636|XP_017132857.1|DELE	LOC108030219|XP_016958483.1|DBIA
OG0001947	LOC108144242|XP_017124409.1|DELE	LOC108022314|XP_016946663.1|DBIA
OG0001948	LOC108136527|XP_017113290.1|DELE	LOC108035752|XP_016966938.1|DBIA
OG0001949	LOC108142573|XP_017122013.1|DELE	LOC108028554|XP_016955946.1|DBIA
OG0001950	LOC108137449|XP_017114627.1|DELE	LOC108022466|XP_016947298.1|DBIA, LOC108023806|XP_016948936.1|DBIA
OG0001951	LOC108137524|XP_017114727.1|DELE	LOC108026608|XP_016953071.1|DBIA
OG0001952	LOC108146773|XP_017128405.1|DELE	LOC108026988|XP_016953679.1|DBIA
OG0001953	LOC108149123|XP_017132012.1|DELE	LOC108026794|XP_016953444.1|DBIA
OG0001954	LOC108147045|XP_017128807.1|DELE	LOC108022568|XP_016947054.1|DBIA
OG0001955	LOC108149685|XP_017132939.1|DELE, LOC108137441|XP_017114598.1|DELE	LOC108036226|XP_016967726.1|DBIA
OG0001956	LOC108135568|XP_017111816.1|DELE	LOC108034832|XP_016965433.1|DBIA
OG0001957	LOC108145221|XP_017125965.1|DELE	LOC108026667|XP_016953203.1|DBIA
OG0001958	LOC108138774|XP_017116727.1|DELE	LOC108030170|XP_016958395.1|DBIA
OG0001959	LOC108142222|XP_017121426.1|DELE	LOC108028762|XP_016956224.1|DBIA
OG0001960	LOC108145881|XP_017127016.1|DELE	LOC108030448|XP_016958841.1|DBIA
OG0001961	LOC108144723|XP_017125307.1|DELE	LOC108023003|XP_016947723.1|DBIA
OG0001962	LOC108149632|XP_017132851.1|DELE	LOC108036626|XP_016968387.1|DBIA
OG0001963	LOC108146878|XP_017128599.1|DELE	LOC108035419|XP_016966529.1|DBIA
OG0001964	LOC108142680|XP_017122173.1|DELE	LOC108028508|XP_016955879.1|DBIA
OG0001965	LOC108142439|XP_017121792.1|DELE	LOC108028661|XP_016956078.1|DBIA
OG0001966	LOC108140680|XP_017119115.1|DELE	LOC108031886|XP_016961139.1|DBIA
OG0001967	LOC108145223|XP_017125967.1|DELE, LOC108137386|XP_017114538.1|DELE	LOC108026536|XP_016952972.1|DBIA
OG0001968	LOC108150117|XP_017133570.1|DELE	LOC108034573|XP_016964992.1|DBIA
OG0001969	LOC108149640|XP_017132864.1|DELE	LOC108030134|XP_016958337.1|DBIA
OG0001970	LOC108137555|XP_017114770.1|DELE	LOC108026876|XP_016953556.1|DBIA
OG0001971	LOC108144959|XP_017125594.1|DELE	LOC108029353|XP_016957033.1|DBIA
OG0001972	LOC108149621|XP_017132842.1|DELE	LOC108030149|XP_016958358.1|DBIA
OG0001973	LOC108143461|XP_017123384.1|DELE	LOC108022954|XP_016947658.1|DBIA
OG0001974	LOC108143458|XP_017123381.1|DELE	LOC108036609|XP_016968360.1|DBIA
OG0001975	LOC108145710|XP_017126760.1|DELE	LOC108034636|XP_016965062.1|DBIA
OG0001976	LOC108144552|XP_017125015.1|DELE	LOC108030139|XP_016958343.1|DBIA
OG0001977	LOC108135219|XP_017111331.1|DELE	LOC108033711|XP_016963732.1|DBIA
OG0001978	LOC108149543|XP_017132669.1|DELE	LOC108034242|XP_016964582.1|DBIA
OG0001979	LOC108138155|XP_017115732.1|DELE	LOC108036791|XP_016968627.1|DBIA
OG0001980	LOC108147806|XP_017130040.1|DELE	LOC108033269|XP_016963028.1|DBIA
OG0001981	LOC108149332|XP_017132288.1|DELE	LOC108029219|XP_016956898.1|DBIA
OG0001982	LOC108137058|XP_017114054.1|DELE	LOC108036869|XP_016968738.1|DBIA
OG0001983	LOC108139367|XP_017117586.1|DELE, LOC108139358|XP_017117574.1|DELE	LOC108031647|XP_016960770.1|DBIA
OG0001984	LOC108148215|XP_017130618.1|DELE	LOC108021858|XP_016946136.1|DBIA
OG0001985	LOC108141798|XP_017120845.1|DELE	LOC108032540|XP_016961902.1|DBIA
OG0001986	LOC108150697|XP_017134449.1|DELE	LOC108034032|XP_016964267.1|DBIA
OG0001987	LOC108136295|XP_017112869.1|DELE	LOC108024211|XP_016949555.1|DBIA
OG0001988	LOC108144453|XP_017124833.1|DELE	LOC108022660|XP_016947215.1|DBIA
OG0001989	LOC108149153|XP_017132044.1|DELE	LOC108028992|XP_016956522.1|DBIA
OG0001990	LOC108141989|XP_017121137.1|DELE	LOC108034192|XP_016964505.1|DBIA
OG0001992	LOC108138257|XP_017115890.1|DELE	LOC108033946|XP_016964123.1|DBIA
OG0001993	LOC108135279|XP_017111449.1|DELE	LOC108033885|XP_016964019.1|DBIA
OG0001994	LOC108136916|XP_017113871.1|DELE	LOC108031747|XP_016960937.1|DBIA
OG0001995	LOC108138944|XP_017117012.1|DELE	LOC108032823|XP_016962327.1|DBIA
OG0001996	LOC108149459|XP_017132546.1|DELE	LOC108029211|XP_016956891.1|DBIA
OG0001997	LOC108141369|XP_017120188.1|DELE	LOC108022527|XP_016946993.1|DBIA
OG0001998	LOC108141367|XP_017120180.1|DELE	LOC108022532|XP_016946997.1|DBIA
OG0001999	LOC108137930|XP_017115373.1|DELE	LOC108022615|XP_016947144.1|DBIA
OG0002000	LOC108149411|XP_017132455.1|DELE	LOC108036051|XP_016967483.1|DBIA
OG0002001	LOC108149391|XP_017132410.1|DELE	LOC108033698|XP_016963687.1|DBIA
OG0002002	LOC108137944|XP_017115391.1|DELE	LOC108022935|XP_016947637.1|DBIA
OG0002003	LOC108141811|XP_017120873.1|DELE	LOC108036750|XP_016968558.1|DBIA
OG0002004	LOC108138940|XP_017117007.1|DELE	LOC108034089|XP_016964345.1|DBIA
OG0002005	LOC108150488|XP_017134183.1|DELE	LOC108032650|XP_016962091.1|DBIA
OG0002006	LOC108138143|XP_017115696.1|DELE	LOC108033690|XP_016963666.1|DBIA
OG0002007	LOC108149482|XP_017132587.1|DELE	LOC108036124|XP_016967598.1|DBIA
OG0002008	LOC108145297|XP_017126103.1|DELE	LOC108035993|XP_016967345.1|DBIA
OG0002009	LOC108149163|XP_017132051.1|DELE	LOC108026547|XP_016952986.1|DBIA
OG0002010	LOC108142057|XP_017121230.1|DELE	LOC108036794|XP_016968630.1|DBIA
OG0002011	LOC108138223|XP_017115831.1|DELE	LOC108032757|XP_016962239.1|DBIA
OG0002012	LOC108149346|XP_017132325.1|DELE	LOC108029065|XP_016956624.1|DBIA
OG0002013	LOC108138899|XP_017116930.1|DELE	LOC108034119|XP_016964391.1|DBIA
OG0002014	LOC108145539|XP_017126528.1|DELE	LOC108023032|XP_016947760.1|DBIA
OG0002015	LOC108138021|XP_017115480.1|DELE	LOC108034298|XP_016964650.1|DBIA
OG0002016	LOC108149757|XP_017133063.1|DELE	LOC108030180|XP_016958415.1|DBIA
OG0002017	LOC108135324|XP_017111500.1|DELE	LOC108033902|XP_016964055.1|DBIA
OG0002018	LOC108135278|XP_017111448.1|DELE	LOC108033836|XP_016963952.1|DBIA, LOC108033255|XP_016963009.1|DBIA
OG0002019	LOC108138194|XP_017115795.1|DELE	LOC108033891|XP_016964027.1|DBIA
OG0002020	LOC108139032|XP_017117130.1|DELE	LOC108036098|XP_016967553.1|DBIA
OG0002021	LOC108145222|XP_017125966.1|DELE	LOC108026694|XP_016953271.1|DBIA
OG0002022	LOC108141691|XP_017120660.1|DELE	LOC108033550|XP_016963384.1|DBIA
OG0002023	LOC108135358|XP_017111542.1|DELE	LOC108025044|XP_016950792.1|DBIA
OG0002024	LOC108142034|XP_017121199.1|DELE	LOC108034158|XP_016964451.1|DBIA
OG0002025	LOC108134522|XP_017110349.1|DELE	LOC108033995|XP_016964210.1|DBIA
OG0002026	LOC108143250|XP_017123046.1|DELE	LOC108030863|XP_016959498.1|DBIA
OG0002027	LOC108137504|XP_017114708.1|DELE	LOC108026624|XP_016953125.1|DBIA
OG0002028	LOC108141463|XP_017120356.1|DELE	LOC108026781|XP_016953427.1|DBIA
