Orthogroup	DELE.longest_only	DSER.longest_only
OG0000933	LOC108145547|XP_017126536.1|DELE	LOC110182971|XP_020806824.1|DSER
OG0000934	LOC108145401|XP_017126289.1|DELE	LOC110176216|XP_020798154.1|DSER
OG0000934	LOC108145405|XP_017126294.1|DELE	LOC110180242|XP_020803559.1|DSER
OG0000935	LOC108147162|XP_017128982.1|DELE	LOC110184806|XP_020809106.1|DSER
OG0000936	LOC108147375|XP_017129298.1|DELE	LOC110190125|XP_020816107.1|DSER
OG0000936	LOC108137107|XP_017114120.1|DELE	LOC110179559|XP_020802800.1|DSER
OG0000937	LOC108148939|XP_017131751.1|DELE	LOC110186770|XP_020811692.1|DSER
OG0000938	LOC108135366|XP_017111546.1|DELE	LOC110185493|XP_020810047.1|DSER
OG0000938	LOC108137165|XP_017114226.1|DELE	LOC110187021|XP_020812044.1|DSER
OG0000939	LOC108138138|XP_017115673.1|DELE	LOC110176875|XP_020799010.1|DSER
OG0000940	LOC108138461|XP_017116153.1|DELE	LOC110178024|XP_020800698.1|DSER
OG0000940	LOC108146448|XP_017127947.1|DELE	LOC110178740|XP_020801627.1|DSER
OG0000941	LOC108148566|XP_017131101.1|DELE	LOC110189752|XP_020815620.1|DSER
OG0000941	LOC108137331|XP_017114451.1|DELE	LOC110184374|XP_020808532.1|DSER
OG0000942	LOC108142416|XP_017121758.1|DELE	LOC110189909|XP_020815833.1|DSER
OG0000943	LOC108144390|XP_017124656.1|DELE	LOC110180258|XP_020803573.1|DSER
OG0000944	LOC108137176|XP_017114242.1|DELE	LOC110179445|XP_020802650.1|DSER
OG0000945	LOC108145939|XP_017127136.1|DELE	LOC110178660|XP_020801515.1|DSER
OG0000945	LOC108145937|XP_017127134.1|DELE	LOC110178661|XP_020801516.1|DSER
OG0000946	LOC108139000|XP_017117085.1|DELE	LOC110176806|XP_020798903.1|DSER
OG0000947	LOC108144515|XP_017124944.1|DELE	LOC110191660|XP_020818217.1|DSER
OG0000948	LOC108146329|XP_017127784.1|DELE	LOC110177609|XP_020800067.1|DSER
OG0000949	LOC108136213|XP_017112710.1|DELE, LOC108136214|XP_017112715.1|DELE	LOC110182551|XP_020806256.1|DSER
OG0000950	LOC108140993|XP_017119557.1|DELE	LOC110188413|XP_020813796.1|DSER
OG0000951	LOC108134796|XP_017110735.1|DELE	LOC110189023|XP_020814646.1|DSER
OG0000952	LOC108138201|XP_017115808.1|DELE	LOC110184999|XP_020809312.1|DSER
OG0000954	LOC108147944|XP_017130258.1|DELE, LOC108135956|XP_017112395.1|DELE	LOC110189617|XP_020815415.1|DSER
OG0000955	LOC108147076|XP_017128853.1|DELE	LOC110185860|XP_020810531.1|DSER
OG0000955	LOC108147075|XP_017128852.1|DELE	LOC110185870|XP_020810543.1|DSER
OG0000956	LOC108135887|XP_017112292.1|DELE	LOC110188391|XP_020813772.1|DSER
OG0000956	LOC108150001|XP_017133432.1|DELE	LOC110188557|XP_020813975.1|DSER
OG0000957	LOC108144108|XP_017124241.1|DELE	LOC110177922|XP_020800561.1|DSER
OG0000957	LOC108144109|XP_017124242.1|DELE	LOC110177927|XP_020800566.1|DSER
OG0000958	LOC108136892|XP_017113838.1|DELE	LOC110188130|XP_020813376.1|DSER, LOC110176075|XP_020797956.1|DSER
OG0000958	LOC108141302|XP_017120057.1|DELE	LOC110180245|XP_020803561.1|DSER
OG0000959	LOC108135488|XP_017111719.1|DELE, LOC108137096|XP_017114109.1|DELE, LOC108142286|XP_017121521.1|DELE	LOC110185232|XP_020809625.1|DSER
OG0000960	LOC108150390|XP_017134020.1|DELE	LOC110182189|XP_020805857.1|DSER
OG0000961	LOC108142463|XP_017121832.1|DELE	LOC110189861|XP_020815739.1|DSER
OG0000961	LOC108142466|XP_017121836.1|DELE	LOC110189859|XP_020815737.1|DSER
OG0000963	LOC108136659|XP_017113472.1|DELE	LOC110182642|XP_020806370.1|DSER
OG0000964	LOC108144188|XP_017124342.1|DELE	LOC110176313|XP_020798287.1|DSER
OG0000965	LOC108137426|XP_017114578.1|DELE	LOC110184194|XP_020808284.1|DSER
OG0000966	LOC108143774|XP_017123791.1|DELE	LOC110186607|XP_020811498.1|DSER
OG0000968	LOC108146872|XP_017128590.1|DELE	LOC110187148|XP_020812224.1|DSER
OG0000969	LOC108145548|XP_017126537.1|DELE	LOC110179188|XP_020802261.1|DSER
OG0000970	LOC108137387|XP_017114535.1|DELE	LOC110177435|XP_020799820.1|DSER, LOC110177436|XP_020799822.1|DSER
OG0000971	LOC108150518|XP_017134227.1|DELE	LOC110184905|XP_020809210.1|DSER
OG0000972	LOC108142387|XP_017121711.1|DELE	LOC110184722|XP_020809008.1|DSER
OG0000972	LOC108137198|XP_017114273.1|DELE	LOC110183263|XP_020807147.1|DSER
OG0000973	LOC108140592|XP_017118984.1|DELE	LOC110182558|XP_020806269.1|DSER
OG0000974	LOC108146360|XP_017127826.1|DELE	LOC110178643|XP_020801494.1|DSER
OG0000975	LOC108140619|XP_017119022.1|DELE	LOC110186308|XP_020811089.1|DSER
OG0000976	LOC108143828|XP_017123858.1|DELE	LOC110177226|XP_020799506.1|DSER
OG0000977	LOC108148273|XP_017130718.1|DELE	LOC110188650|XP_020814086.1|DSER
OG0000978	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE	LOC110191641|XP_020818190.1|DSER
OG0000978	LOC108140722|XP_017119178.1|DELE	LOC110177422|XP_020799799.1|DSER
OG0000979	LOC108134639|XP_017110516.1|DELE	LOC110176012|XP_020797880.1|DSER
OG0000980	LOC108148573|XP_017131107.1|DELE	LOC110186935|XP_020811925.1|DSER
OG0000980	LOC108148734|XP_017131405.1|DELE	LOC110191195|XP_020817623.1|DSER
OG0000981	LOC108142078|XP_017121254.1|DELE	LOC110183369|XP_020807290.1|DSER
OG0000984	LOC108136500|XP_017113220.1|DELE	LOC110185886|XP_020810557.1|DSER
OG0000985	LOC108144571|XP_017125049.1|DELE	LOC110190929|XP_020817252.1|DSER
OG0000985	LOC108144572|XP_017125050.1|DELE	LOC110190930|XP_020817253.1|DSER
OG0000986	LOC108150454|XP_017134107.1|DELE	LOC110181160|XP_020804494.1|DSER, LOC110181162|XP_020804496.1|DSER
OG0000986	LOC108135197|XP_017111308.1|DELE	LOC110185026|XP_020809337.1|DSER
OG0000987	LOC108141760|XP_017120744.1|DELE	LOC110183765|XP_020807780.1|DSER
OG0000988	LOC108138188|XP_017115790.1|DELE	LOC110183982|XP_020807997.1|DSER
OG0000990	LOC108134895|XP_017110886.1|DELE	LOC110180127|XP_020803426.1|DSER
OG0000991	LOC108136556|XP_017113352.1|DELE	LOC110191984|XP_020818670.1|DSER
OG0000992	LOC108146924|XP_017128660.1|DELE, LOC108149695|XP_017132950.1|DELE	LOC110191607|XP_020818153.1|DSER
OG0000992	LOC108148803|XP_017131516.1|DELE	LOC110191103|XP_020817509.1|DSER
OG0000993	LOC108149020|XP_017131856.1|DELE	LOC110186182|XP_020810900.1|DSER
OG0000993	LOC108148914|XP_017131719.1|DELE	LOC110186175|XP_020810887.1|DSER
OG0000994	LOC108141271|XP_017120031.1|DELE	LOC110181872|XP_020805454.1|DSER
OG0000995	LOC108137592|XP_017114812.1|DELE	LOC110189848|XP_020815722.1|DSER
OG0000996	LOC108144400|XP_017124672.1|DELE	LOC110178273|XP_020800998.1|DSER
OG0000997	LOC108144986|XP_017125629.1|DELE	LOC110189343|XP_020815045.1|DSER
OG0000998	LOC108146338|XP_017127793.1|DELE	LOC110184497|XP_020808710.1|DSER
OG0000999	LOC108135365|XP_017111545.1|DELE	LOC110177966|XP_020800616.1|DSER
OG0000999	LOC108137145|XP_017114197.1|DELE	LOC110183542|XP_020807500.1|DSER
OG0001000	LOC108146706|XP_017128271.1|DELE	LOC110188914|XP_020814494.1|DSER
OG0001001	LOC108144574|XP_017125053.1|DELE	LOC110177734|XP_020800246.1|DSER
OG0001002	LOC108149563|XP_017132690.1|DELE	LOC110178122|XP_020800801.1|DSER
OG0001003	LOC108145635|XP_017126663.1|DELE	LOC110185350|XP_020809787.1|DSER
OG0001003	LOC108145453|XP_017126386.1|DELE	LOC110177019|XP_020799191.1|DSER
OG0001004	LOC108140785|XP_017119265.1|DELE	LOC110187934|XP_020813103.1|DSER
OG0001004	LOC108139123|XP_017117224.1|DELE	LOC110187940|XP_020813114.1|DSER
OG0001005	LOC108138626|XP_017116403.1|DELE	LOC110181430|XP_020804832.1|DSER
OG0001005	LOC108136233|XP_017112745.1|DELE	LOC110181815|XP_020805366.1|DSER
OG0001006	LOC108150084|XP_017133540.1|DELE	LOC110188543|XP_020813959.1|DSER
OG0001006	LOC108142773|XP_017122303.1|DELE	LOC110179033|XP_020802046.1|DSER
OG0001007	LOC108144668|XP_017125211.1|DELE	LOC110191549|XP_020818083.1|DSER
OG0001007	LOC108145796|XP_017126860.1|DELE	LOC110179412|XP_020802599.1|DSER
OG0001008	LOC108148568|XP_017131103.1|DELE	LOC110176491|XP_020798524.1|DSER
OG0001008	LOC108141631|XP_017120591.1|DELE	LOC110184258|XP_020808381.1|DSER
OG0001009	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE	LOC110191050|XP_020817434.1|DSER
OG0001010	LOC108145294|XP_017126104.1|DELE	LOC110177091|XP_020799278.1|DSER
OG0001011	LOC108137703|XP_017115069.1|DELE	LOC110179116|XP_020802166.1|DSER
OG0001011	LOC108138714|XP_017116555.1|DELE	LOC110187231|XP_020812288.1|DSER
OG0001012	LOC108136398|XP_017112997.1|DELE, LOC108136402|XP_017113000.1|DELE	LOC110187146|XP_020812219.1|DSER, LOC110187145|XP_020812218.1|DSER
OG0001013	LOC108142519|XP_017121928.1|DELE	LOC110179024|XP_020802029.1|DSER
OG0001013	LOC108142865|XP_017122428.1|DELE	LOC110178569|XP_020801401.1|DSER
OG0001014	LOC108142309|XP_017121550.1|DELE	LOC110178988|XP_020801962.1|DSER
OG0001014	LOC108142670|XP_017122163.1|DELE	LOC110178917|XP_020801858.1|DSER
OG0001015	LOC108137323|XP_017114439.1|DELE	LOC110179053|XP_020802070.1|DSER
OG0001015	LOC108137235|XP_017114302.1|DELE	LOC110179052|XP_020802069.1|DSER
OG0001016	LOC108149007|XP_017131840.1|DELE	LOC110191944|XP_020818623.1|DSER
OG0001016	LOC108136220|XP_017112729.1|DELE	LOC110182078|XP_020805719.1|DSER
OG0001017	LOC108144359|XP_017124611.1|DELE	LOC110182104|XP_020805752.1|DSER
OG0001018	LOC108136710|XP_017113524.1|DELE	LOC110188589|XP_020814011.1|DSER, LOC110179688|XP_020802957.1|DSER, LOC110185547|XP_020810123.1|DSER
OG0001019	LOC108148662|XP_017131283.1|DELE	LOC110186747|XP_020811669.1|DSER
OG0001020	LOC108144144|XP_017124280.1|DELE	LOC110176011|XP_020797875.1|DSER
OG0001021	LOC108150709|XP_017134470.1|DELE	LOC110185915|XP_020810586.1|DSER
OG0001022	LOC108134908|XP_017110908.1|DELE	LOC110181686|XP_020805186.1|DSER
OG0001024	LOC108148827|XP_017131580.1|DELE	LOC110186575|XP_020811446.1|DSER
OG0001025	LOC108146944|XP_017128687.1|DELE	LOC110187080|XP_020812142.1|DSER
OG0001026	LOC108147048|XP_017128812.1|DELE	LOC110182964|XP_020806815.1|DSER
OG0001027	LOC108135582|XP_017111863.1|DELE	LOC110185189|XP_020809570.1|DSER
OG0001028	LOC108138041|XP_017115502.1|DELE	LOC110183134|XP_020806983.1|DSER
OG0001031	LOC108150543|XP_017134264.1|DELE	LOC110185133|XP_020809489.1|DSER
OG0001032	LOC108138112|XP_017115623.1|DELE	LOC110191705|XP_020818280.1|DSER
OG0001032	LOC108134593|XP_017110442.1|DELE	LOC110184513|XP_020808734.1|DSER
OG0001033	LOC108145191|XP_017125922.1|DELE	LOC110180411|XP_020803734.1|DSER, LOC110191925|XP_020818589.1|DSER
OG0001034	LOC108146764|XP_017128389.1|DELE	LOC110190187|XP_020816194.1|DSER
OG0001035	LOC108140852|XP_017119326.1|DELE	LOC110180367|XP_020803691.1|DSER
OG0001035	LOC108140851|XP_017119325.1|DELE	LOC110180365|XP_020803690.1|DSER
OG0001037	LOC108150134|XP_017133590.1|DELE	LOC110178676|XP_020801536.1|DSER, LOC110178675|XP_020801535.1|DSER
OG0001038	LOC108136977|XP_017113957.1|DELE	LOC110187888|XP_020813033.1|DSER
OG0001038	LOC108136976|XP_017113956.1|DELE	LOC110187887|XP_020813031.1|DSER
OG0001039	LOC108139164|XP_017117268.1|DELE	LOC110176542|XP_020798592.1|DSER, LOC110176510|XP_020798545.1|DSER, LOC110176509|XP_020798544.1|DSER
OG0001040	LOC108146735|XP_017128328.1|DELE	LOC110190324|XP_020816379.1|DSER
OG0001040	LOC108147083|XP_017128861.1|DELE, LOC108147132|XP_017128915.1|DELE	LOC110186538|XP_020811401.1|DSER
OG0001041	LOC108140425|XP_017118639.1|DELE, LOC108140424|XP_017118638.1|DELE, LOC108140434|XP_017118650.1|DELE	LOC110191362|XP_020817870.1|DSER
OG0001042	LOC108143966|XP_017124055.1|DELE	LOC110186562|XP_020811426.1|DSER
OG0001043	LOC108137741|XP_017115130.1|DELE	LOC110179448|XP_020802655.1|DSER
OG0001044	LOC108149666|XP_017132900.1|DELE	LOC110179622|XP_020802892.1|DSER
OG0001045	LOC108144821|XP_017125441.1|DELE	LOC110177707|XP_020800205.1|DSER
OG0001046	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE	LOC110191181|XP_020817606.1|DSER
OG0001047	LOC108149048|XP_017131879.1|DELE	LOC110176237|XP_020798197.1|DSER, LOC110180086|XP_020803372.1|DSER, LOC110179213|XP_020802306.1|DSER
OG0001048	LOC108143680|XP_017123679.1|DELE	LOC110177668|XP_020800149.1|DSER
OG0001050	LOC108146792|XP_017128449.1|DELE	LOC110187589|XP_020812637.1|DSER, LOC110183595|XP_020807568.1|DSER
OG0001051	LOC108141901|XP_017121004.1|DELE	LOC110177900|XP_020800528.1|DSER
OG0001052	LOC108149530|XP_017132651.1|DELE	LOC110183831|XP_020807843.1|DSER
OG0001053	LOC108149923|XP_017133328.1|DELE	LOC110176117|XP_020798013.1|DSER
OG0001054	LOC108137353|XP_017114477.1|DELE	LOC110177291|XP_020799612.1|DSER
OG0001055	LOC108140622|XP_017119025.1|DELE	LOC110186865|XP_020811817.1|DSER
OG0001055	LOC108140747|XP_017119213.1|DELE	LOC110186425|XP_020811266.1|DSER
OG0001056	LOC108149269|XP_017132200.1|DELE	LOC110190878|XP_020817194.1|DSER
OG0001056	LOC108148182|XP_017130576.1|DELE	LOC110179638|XP_020802909.1|DSER
OG0001057	LOC108141909|XP_017121016.1|DELE	LOC110183748|XP_020807763.1|DSER
OG0001058	LOC108149998|XP_017133424.1|DELE	LOC110181217|XP_020804564.1|DSER, LOC110181219|XP_020804565.1|DSER, LOC110180178|XP_020803498.1|DSER, LOC110180084|XP_020803368.1|DSER, LOC110179521|XP_020802757.1|DSER
OG0001059	LOC108142339|XP_017121583.1|DELE	LOC110178933|XP_020801884.1|DSER
OG0001060	LOC108135830|XP_017112206.1|DELE	LOC110189498|XP_020815265.1|DSER
OG0001061	LOC108135025|XP_017111045.1|DELE	LOC110188490|XP_020813879.1|DSER
OG0001061	LOC108135023|XP_017111044.1|DELE	LOC110188491|XP_020813880.1|DSER
OG0001062	LOC108148189|XP_017130584.1|DELE	LOC110188781|XP_020814291.1|DSER
OG0001062	LOC108148245|XP_017130651.1|DELE	LOC110188774|XP_020814279.1|DSER
OG0001063	LOC108150043|XP_017133497.1|DELE	LOC110181545|XP_020804987.1|DSER
OG0001063	LOC108149956|XP_017133361.1|DELE	LOC110182188|XP_020805855.1|DSER
OG0001064	LOC108149953|XP_017133358.1|DELE	LOC110180209|XP_020803524.1|DSER
OG0001064	LOC108138489|XP_017116181.1|DELE	LOC110184590|XP_020808840.1|DSER
OG0001065	LOC108143590|XP_017123597.1|DELE	LOC110181416|XP_020804816.1|DSER
OG0001066	LOC108148139|XP_017130482.1|DELE	LOC110180200|XP_020803512.1|DSER
OG0001067	LOC108150514|XP_017134223.1|DELE	LOC110185836|XP_020810502.1|DSER
OG0001067	LOC108150516|XP_017134226.1|DELE	LOC110185838|XP_020810504.1|DSER
OG0001068	LOC108147553|XP_017129628.1|DELE	LOC110176304|XP_020798284.1|DSER
OG0001068	LOC108142657|XP_017122148.1|DELE	LOC110178886|XP_020801818.1|DSER
OG0001069	LOC108144234|XP_017124400.1|DELE	LOC110179339|XP_020802505.1|DSER, LOC110178505|XP_020801317.1|DSER
OG0001070	LOC108146278|XP_017127706.1|DELE, LOC108148242|XP_017130647.1|DELE, LOC108148235|XP_017130639.1|DELE	LOC110191904|XP_020818548.1|DSER
OG0001071	LOC108135302|XP_017111475.1|DELE	LOC110183440|XP_020807379.1|DSER
OG0001072	LOC108142240|XP_017121447.1|DELE	LOC110179032|XP_020802045.1|DSER
OG0001072	LOC108150399|XP_017134043.1|DELE	LOC110182209|XP_020805895.1|DSER
OG0001073	LOC108148636|XP_017131238.1|DELE	LOC110186981|XP_020811993.1|DSER
OG0001074	LOC108149104|XP_017131990.1|DELE	LOC110179292|XP_020802475.1|DSER
OG0001075	LOC108147515|XP_017129583.1|DELE	LOC110190549|XP_020816758.1|DSER
OG0001077	LOC108150082|XP_017133536.1|DELE	LOC110180480|XP_020803823.1|DSER
OG0001078	LOC108136620|XP_017113427.1|DELE	LOC110181859|XP_020805437.1|DSER
OG0001079	LOC108146430|XP_017127922.1|DELE	LOC110183567|XP_020807532.1|DSER
OG0001080	LOC108146177|XP_017127572.1|DELE	LOC110188394|XP_020813775.1|DSER
OG0001081	LOC108136814|XP_017113706.1|DELE	LOC110188255|XP_020813599.1|DSER
OG0001082	LOC108145500|XP_017126449.1|DELE	LOC110182906|XP_020806724.1|DSER
OG0001083	LOC108147482|XP_017129525.1|DELE	LOC110190515|XP_020816706.1|DSER
OG0001084	LOC108145066|XP_017125735.1|DELE	LOC110189244|XP_020814906.1|DSER
OG0001085	LOC108147015|XP_017128759.1|DELE	LOC110189390|XP_020815099.1|DSER
OG0001086	LOC108144667|XP_017125210.1|DELE	LOC110191634|XP_020818184.1|DSER
OG0001087	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE	LOC110183183|XP_020807032.1|DSER
OG0001088	LOC108150303|XP_017133904.1|DELE	LOC110190671|XP_020816935.1|DSER
OG0001089	LOC108146470|XP_017127977.1|DELE	LOC110183572|XP_020807539.1|DSER
OG0001090	LOC108146353|XP_017127815.1|DELE	LOC110178624|XP_020801468.1|DSER
OG0001092	LOC108139043|XP_017117149.1|DELE	LOC110185798|XP_020810460.1|DSER
OG0001093	LOC108139049|XP_017117156.1|DELE	LOC110186006|XP_020810699.1|DSER
OG0001094	LOC108138737|XP_017116619.1|DELE	LOC110185938|XP_020810612.1|DSER
OG0001095	LOC108143714|XP_017123739.1|DELE	LOC110177854|XP_020800460.1|DSER
OG0001096	LOC108138882|XP_017116902.1|DELE	LOC110187519|XP_020812573.1|DSER, LOC110187490|XP_020812539.1|DSER, LOC110179885|XP_020803145.1|DSER
OG0001097	LOC108138039|XP_017115504.1|DELE	LOC110184028|XP_020808051.1|DSER, LOC110184029|XP_020808052.1|DSER
OG0001097	LOC108148313|XP_017130829.1|DELE	LOC110182849|XP_020806643.1|DSER
OG0001099	LOC108142795|XP_017122334.1|DELE	LOC110189944|XP_020815890.1|DSER, LOC110190067|XP_020816032.1|DSER
OG0001100	LOC108138109|XP_017115608.1|DELE	LOC110188035|XP_020813231.1|DSER
OG0001101	LOC108144311|XP_017124492.1|DELE	LOC110182198|XP_020805874.1|DSER
OG0001102	LOC108143210|XP_017122984.1|DELE	LOC110185321|XP_020809746.1|DSER
OG0001103	LOC108135031|XP_017111057.1|DELE	LOC110191011|XP_020817388.1|DSER
OG0001104	LOC108137961|XP_017115413.1|DELE	LOC110178278|XP_020801006.1|DSER
OG0001105	LOC108149709|XP_017132964.1|DELE, LOC108134887|XP_017110877.1|DELE	LOC110175972|XP_020797825.1|DSER
OG0001106	LOC108134958|XP_017110969.1|DELE	LOC110185475|XP_020809997.1|DSER
OG0001108	LOC108139176|XP_017117287.1|DELE	LOC110186150|XP_020810860.1|DSER
OG0001108	LOC108139376|XP_017117592.1|DELE	LOC110186164|XP_020810874.1|DSER
OG0001109	LOC108149705|XP_017132960.1|DELE	LOC110189191|XP_020814818.1|DSER
OG0001109	LOC108149703|XP_017132957.1|DELE	LOC110189193|XP_020814820.1|DSER
OG0001110	LOC108143149|XP_017122885.1|DELE	LOC110179822|XP_020803086.1|DSER
OG0001111	LOC108149168|XP_017132056.1|DELE	LOC110181137|XP_020804470.1|DSER
OG0001111	LOC108149167|XP_017132054.1|DELE	LOC110190928|XP_020817255.1|DSER
OG0001112	LOC108141632|XP_017120592.1|DELE	LOC110177954|XP_020800603.1|DSER
OG0001113	LOC108150513|XP_017134222.1|DELE	LOC110185835|XP_020810501.1|DSER
OG0001113	LOC108150515|XP_017134225.1|DELE	LOC110185837|XP_020810503.1|DSER
OG0001114	LOC108135319|XP_017111494.1|DELE	LOC110183424|XP_020807362.1|DSER
OG0001114	LOC108135317|XP_017111492.1|DELE	LOC110183423|XP_020807361.1|DSER
OG0001115	LOC108149400|XP_017132423.1|DELE, LOC108149401|XP_017132425.1|DELE	LOC110179880|XP_020803136.1|DSER, LOC110187500|XP_020812552.1|DSER
OG0001116	LOC108140335|XP_017118516.1|DELE	LOC110191674|XP_020818245.1|DSER
OG0001117	LOC108135710|XP_017112043.1|DELE, LOC108135480|XP_017111712.1|DELE	LOC110178961|XP_020801923.1|DSER, LOC110178954|XP_020801915.1|DSER
OG0001118	LOC108138522|XP_017116271.1|DELE	LOC110189172|XP_020814802.1|DSER
OG0001119	LOC108134620|XP_017110494.1|DELE	LOC110183954|XP_020807971.1|DSER
OG0001120	LOC108148726|XP_017131393.1|DELE	LOC110190896|XP_020817214.1|DSER
OG0001121	LOC108150086|XP_017133539.1|DELE	LOC110189554|XP_020815343.1|DSER
OG0001122	LOC108146446|XP_017127945.1|DELE	LOC110178657|XP_020801507.1|DSER
OG0001124	LOC108135249|XP_017111407.1|DELE	LOC110191214|XP_020817639.1|DSER
OG0001125	LOC108137001|XP_017113988.1|DELE	LOC110188383|XP_020813761.1|DSER
OG0001126	LOC108147419|XP_017129348.1|DELE	LOC110176234|XP_020798187.1|DSER
OG0001127	LOC108142663|XP_017122154.1|DELE	LOC110178887|XP_020801819.1|DSER
OG0001128	LOC108144710|XP_017125291.1|DELE	LOC110177911|XP_020800541.1|DSER
OG0001129	LOC108141584|XP_017120519.1|DELE	LOC110185865|XP_020810533.1|DSER
OG0001130	LOC108141984|XP_017121129.1|DELE	LOC110183191|XP_020807053.1|DSER
OG0001131	LOC108145276|XP_017126061.1|DELE	LOC110185470|XP_020809985.1|DSER
OG0001133	LOC108134564|XP_017110406.1|DELE	LOC110180308|XP_020803621.1|DSER
OG0001133	LOC108141852|XP_017120932.1|DELE	LOC110182695|XP_020806449.1|DSER
OG0001134	LOC108143562|XP_017123560.1|DELE	LOC110178469|XP_020801271.1|DSER
OG0001135	LOC108139350|XP_017117563.1|DELE	LOC110191174|XP_020817596.1|DSER
OG0001136	LOC108142892|XP_017122456.1|DELE	LOC110186892|XP_020811850.1|DSER
OG0001137	LOC108143785|XP_017123799.1|DELE	LOC110186364|XP_020811172.1|DSER
OG0001138	LOC108146178|XP_017127573.1|DELE	LOC110188494|XP_020813883.1|DSER
OG0001139	LOC108146925|XP_017128657.1|DELE	LOC110177508|XP_020799921.1|DSER
OG0001140	LOC108148821|XP_017131566.1|DELE	LOC110188665|XP_020814117.1|DSER
OG0001141	LOC108140781|XP_017119259.1|DELE	LOC110177179|XP_020799428.1|DSER
OG0001142	LOC108140483|XP_017118722.1|DELE	LOC110177197|XP_020799452.1|DSER
OG0001142	LOC108140485|XP_017118724.1|DELE	LOC110177135|XP_020799367.1|DSER
OG0001143	LOC108138744|XP_017116627.1|DELE	LOC110186092|XP_020810793.1|DSER
OG0001144	LOC108141004|XP_017119567.1|DELE	LOC110188580|XP_020814003.1|DSER
OG0001144	LOC108144233|XP_017124399.1|DELE	LOC110183269|XP_020807157.1|DSER, LOC110187187|XP_020812278.1|DSER
OG0001145	LOC108141283|XP_017120040.1|DELE	LOC110181423|XP_020804827.1|DSER
OG0001145	LOC108141326|XP_017120097.1|DELE	LOC110189920|XP_020815894.1|DSER
OG0001146	LOC108149245|XP_017132170.1|DELE	LOC110181380|XP_020804768.1|DSER
OG0001146	LOC108136609|XP_017113417.1|DELE	LOC110182200|XP_020805880.1|DSER
OG0001148	LOC108134757|XP_017110689.1|DELE, LOC108134685|XP_017110572.1|DELE	LOC110187590|XP_020812634.1|DSER
OG0001149	LOC108142717|XP_017122227.1|DELE	LOC110176742|XP_020798845.1|DSER
OG0001150	LOC108137509|XP_017114712.1|DELE	LOC110179831|XP_020803100.1|DSER
OG0001151	LOC108136004|XP_017112422.1|DELE, LOC108135945|XP_017112390.1|DELE	LOC110188372|XP_020813744.1|DSER
OG0001152	LOC108148214|XP_017130614.1|DELE, LOC108148203|XP_017130599.1|DELE	LOC110176595|XP_020798670.1|DSER
OG0001153	LOC108141497|XP_017120403.1|DELE	LOC110191482|XP_020818005.1|DSER
OG0001154	LOC108142000|XP_017121154.1|DELE	LOC110187359|XP_020812409.1|DSER
OG0001155	LOC108138560|XP_017116322.1|DELE	LOC110187109|XP_020812177.1|DSER
OG0001157	LOC108134785|XP_017110726.1|DELE	LOC110184882|XP_020809190.1|DSER
OG0001158	LOC108149541|XP_017132667.1|DELE	LOC110187418|XP_020812466.1|DSER
OG0001159	LOC108148638|XP_017131242.1|DELE	LOC110186958|XP_020811958.1|DSER
OG0001160	LOC108141128|XP_017119837.1|DELE	LOC110188410|XP_020813797.1|DSER
OG0001161	LOC108139181|XP_017117291.1|DELE	LOC110191364|XP_020817872.1|DSER
OG0001162	LOC108139302|XP_017117490.1|DELE	LOC110185498|XP_020810055.1|DSER
OG0001163	LOC108139257|XP_017117425.1|DELE	LOC110184394|XP_020808570.1|DSER
OG0001164	LOC108143851|XP_017123901.1|DELE	LOC110187971|XP_020813150.1|DSER
OG0001165	LOC108143431|XP_017123334.1|DELE	LOC110178508|XP_020801316.1|DSER
