Orthogroup	DELE.longest_only	DMAU.longest_only
OG0001703	LOC108148686|XP_017131323.1|DELE	LOC117145659|XP_033167282.1|DMAU
OG0001704	LOC108148739|XP_017131419.1|DELE	LOC117145652|XP_033167273.1|DMAU
OG0001705	LOC108148838|XP_017131594.1|DELE	LOC117143342|XP_033163896.1|DMAU
OG0001706	LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE	LOC117136263|XP_033152972.1|DMAU
OG0001707	LOC108148804|XP_017131520.1|DELE	LOC117145673|XP_033167296.1|DMAU
OG0001708	LOC108139348|XP_017117561.1|DELE	LOC117142755|XP_033162828.1|DMAU
OG0001709	LOC108146492|XP_017128013.1|DELE	LOC117139411|XP_033157579.1|DMAU
OG0001710	LOC108143926|XP_017123999.1|DELE	LOC117143161|XP_033163563.1|DMAU
OG0001711	LOC108148729|XP_017131396.1|DELE	LOC117143117|XP_033163495.1|DMAU
OG0001712	LOC108136737|XP_017113566.1|DELE	LOC117146121|XP_033168009.1|DMAU
OG0001713	LOC108140778|XP_017119254.1|DELE	LOC117145402|XP_033166931.1|DMAU
OG0001714	LOC108141044|XP_017119670.1|DELE	LOC117145842|XP_033167539.1|DMAU
OG0001715	LOC108150024|XP_017133473.1|DELE	LOC117147805|XP_033170748.1|DMAU
OG0001716	LOC108136637|XP_017113446.1|DELE	LOC117148334|XP_033171559.1|DMAU
OG0001717	LOC108148776|XP_017131474.1|DELE	LOC117145190|XP_033166640.1|DMAU
OG0001718	LOC108137372|XP_017114503.1|DELE	LOC117146000|XP_033167808.1|DMAU
OG0001719	LOC108148675|XP_017131298.1|DELE	LOC117142255|XP_033162005.1|DMAU
OG0001720	LOC108135543|XP_017111783.1|DELE	LOC117146061|XP_033167892.1|DMAU
OG0001721	LOC108143815|XP_017123826.1|DELE	LOC117143303|XP_033163801.1|DMAU
OG0001722	LOC108146080|XP_017127385.1|DELE	LOC117139475|XP_033157684.1|DMAU
OG0001723	LOC108140484|XP_017118726.1|DELE	LOC117137199|XP_033154440.1|DMAU
OG0001724	LOC108145202|XP_017125933.1|DELE	LOC117136752|XP_033153675.1|DMAU
OG0001725	LOC108144324|XP_017124515.1|DELE	LOC117136464|XP_033153286.1|DMAU
OG0001726	LOC108142582|XP_017122027.1|DELE	LOC117139808|XP_033158326.1|DMAU
OG0001727	LOC108148864|XP_017131653.1|DELE	LOC117145265|XP_033166741.1|DMAU
OG0001728	LOC108144734|XP_017125319.1|DELE	LOC117136259|XP_033152968.1|DMAU
OG0001729	LOC108141310|XP_017120064.1|DELE	LOC117137805|XP_033155371.1|DMAU
OG0001730	LOC108138208|XP_017115817.1|DELE	LOC117150672|XP_033173565.1|DMAU
OG0001731	LOC108138803|XP_017116784.1|DELE	LOC117135757|XP_033152104.1|DMAU
OG0001732	LOC108148399|XP_017130921.1|DELE	LOC117150700|XP_033173603.1|DMAU
OG0001733	LOC108145243|XP_017126001.1|DELE	LOC117136477|XP_033153305.1|DMAU
OG0001734	LOC108145543|XP_017126532.1|DELE	LOC117136828|XP_033153793.1|DMAU
OG0001735	LOC108142677|XP_017122171.1|DELE	LOC117139498|XP_033157717.1|DMAU
OG0001736	LOC108145182|XP_017125910.1|DELE	LOC117137538|XP_033154925.1|DMAU
OG0001737	LOC108143472|XP_017123404.1|DELE	LOC117138405|XP_033156374.1|DMAU
OG0001738	LOC108135689|XP_017112019.1|DELE	LOC117140852|XP_033159870.1|DMAU
OG0001739	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE	LOC117136292|XP_033153019.1|DMAU
OG0001740	LOC108143429|XP_017123333.1|DELE	LOC117138551|XP_033156601.1|DMAU
OG0001741	LOC108142935|XP_017122519.1|DELE	LOC117146027|XP_033167849.1|DMAU
OG0001742	LOC108147059|XP_017128835.1|DELE	LOC117137874|XP_033155491.1|DMAU
OG0001743	LOC108146416|XP_017127908.1|DELE	LOC117139096|XP_033157115.1|DMAU
OG0001744	LOC108145087|XP_017125764.1|DELE	LOC117136242|XP_033152918.1|DMAU
OG0001745	LOC108137528|XP_017114734.1|DELE	LOC117136869|XP_033153861.1|DMAU
OG0001746	LOC108150375|XP_017134004.1|DELE	LOC117141171|XP_033160398.1|DMAU
OG0001747	LOC108144429|XP_017124782.1|DELE	LOC117138668|XP_033156797.1|DMAU
OG0001748	LOC108150119|XP_017133575.1|DELE	LOC117141425|XP_033160749.1|DMAU
OG0001749	LOC108144826|XP_017125447.1|DELE	LOC117136334|XP_033153086.1|DMAU
OG0001750	LOC108144824|XP_017125444.1|DELE	LOC117136331|XP_033153078.1|DMAU
OG0001751	LOC108135579|XP_017111860.1|DELE	LOC117141443|XP_033160787.1|DMAU
OG0001752	LOC108147407|XP_017129333.1|DELE	LOC117141504|XP_033160881.1|DMAU
OG0001753	LOC108146120|XP_017127448.1|DELE	LOC117139565|XP_033157853.1|DMAU
OG0001754	LOC108143532|XP_017123517.1|DELE	LOC117135776|XP_033152136.1|DMAU
OG0001755	LOC108145804|XP_017126867.1|DELE	LOC117141477|XP_033160838.1|DMAU
OG0001756	LOC108141359|XP_017120169.1|DELE	LOC117138595|XP_033156667.1|DMAU
OG0001757	LOC108138639|XP_017116469.1|DELE	LOC117136958|XP_033154013.1|DMAU
OG0001758	LOC108146594|XP_017128105.1|DELE	LOC117139762|XP_033158220.1|DMAU
OG0001759	LOC108144504|XP_017124927.1|DELE	LOC117138369|XP_033156327.1|DMAU
OG0001760	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE	LOC117137922|XP_033155563.1|DMAU
OG0001761	LOC108145241|XP_017125996.1|DELE	LOC117136476|XP_033153301.1|DMAU
OG0001762	LOC108150729|XP_017134515.1|DELE	LOC117150520|XP_033173329.1|DMAU
OG0001763	LOC108135274|XP_017111442.1|DELE	LOC117150788|XP_033173728.1|DMAU
OG0001764	LOC108135154|XP_017111263.1|DELE	LOC117143711|XP_033164401.1|DMAU
OG0001765	LOC108141334|XP_017120106.1|DELE	LOC117135514|XP_033151642.1|DMAU
OG0001766	LOC108141883|XP_017120981.1|DELE	LOC117140041|XP_033158668.1|DMAU
OG0001767	LOC108138937|XP_017117000.1|DELE	LOC117150681|XP_033173577.1|DMAU
OG0001768	LOC108137867|XP_017115292.1|DELE	LOC117145961|XP_033167752.1|DMAU
OG0001769	LOC108137780|XP_017115174.1|DELE	LOC117150157|XP_033172847.1|DMAU
OG0001770	LOC108134526|XP_017110358.1|DELE	LOC117148851|XP_033172404.1|DMAU
OG0001771	LOC108134771|XP_017110707.1|DELE	LOC117150590|XP_033173437.1|DMAU
OG0001772	LOC108142083|XP_017121263.1|DELE	LOC117145476|XP_033167046.1|DMAU
OG0001773	LOC108142051|XP_017121222.1|DELE	LOC117150201|XP_033172885.1|DMAU
OG0001774	LOC108144745|XP_017125336.1|DELE	LOC117136505|XP_033153340.1|DMAU
OG0001775	LOC108142485|XP_017121860.1|DELE	LOC117148940|XP_033172557.1|DMAU
OG0001776	LOC108135248|XP_017111402.1|DELE	LOC117135184|XP_033151142.1|DMAU
OG0001777	LOC108138317|XP_017115964.1|DELE	LOC117141801|XP_033161341.1|DMAU
OG0001778	LOC108150464|XP_017134142.1|DELE	LOC117150503|XP_033173300.1|DMAU
OG0001779	LOC108141778|XP_017120767.1|DELE	LOC117147518|XP_033170328.1|DMAU
OG0001780	LOC108142154|XP_017121328.1|DELE	LOC117136367|XP_033153139.1|DMAU
OG0001781	LOC108138976|XP_017117049.1|DELE	LOC117142149|XP_033161929.1|DMAU
OG0001782	LOC108149309|XP_017132249.1|DELE	LOC117150657|XP_033173539.1|DMAU
OG0001783	LOC108142028|XP_017121193.1|DELE	LOC117145902|XP_033167647.1|DMAU
OG0001784	LOC108147934|XP_017130208.1|DELE	LOC117150947|XP_033174011.1|DMAU
OG0001785	LOC108141340|XP_017120138.1|DELE	LOC117136455|XP_033153270.1|DMAU
OG0001786	LOC108139015|XP_017117107.1|DELE	LOC117148092|XP_033171199.1|DMAU
OG0001787	LOC108138821|XP_017116808.1|DELE	LOC117139124|XP_033157166.1|DMAU
OG0001788	LOC108134664|XP_017110549.1|DELE	LOC117135493|XP_033151605.1|DMAU
OG0001789	LOC108135384|XP_017111567.1|DELE	LOC117136950|XP_033153991.1|DMAU
OG0001790	LOC108138228|XP_017115839.1|DELE	LOC117150832|XP_033173794.1|DMAU
OG0001791	LOC108144432|XP_017124803.1|DELE	LOC117138336|XP_033156265.1|DMAU
OG0001792	LOC108138933|XP_017116995.1|DELE	LOC117139729|XP_033158161.1|DMAU
OG0001793	LOC108149744|XP_017133013.1|DELE	LOC117135411|XP_033151450.1|DMAU
OG0001794	LOC108150465|XP_017134143.1|DELE	LOC117150504|XP_033173301.1|DMAU
OG0001795	LOC108150452|XP_017134101.1|DELE	LOC117139585|XP_033157893.1|DMAU
OG0001796	LOC108149971|XP_017133379.1|DELE	LOC117147680|XP_033170549.1|DMAU
OG0001797	LOC108145321|XP_017126184.1|DELE	LOC117146303|XP_033168232.1|DMAU
OG0001798	LOC108144254|XP_017124423.1|DELE	LOC117138242|XP_033156083.1|DMAU
OG0001799	LOC108145044|XP_017125717.1|DELE	LOC117148428|XP_033171692.1|DMAU
OG0001800	LOC108138324|XP_017115974.1|DELE	LOC117141187|XP_033160420.1|DMAU
OG0001801	LOC108150358|XP_017133981.1|DELE	LOC117139480|XP_033157690.1|DMAU
OG0001802	LOC108144053|XP_017124186.1|DELE	LOC117143564|XP_033164200.1|DMAU
OG0001803	LOC108141176|XP_017119893.1|DELE	LOC117144035|XP_033164891.1|DMAU
OG0001804	LOC108137475|XP_017114670.1|DELE	LOC117142991|XP_033163235.1|DMAU
OG0001805	LOC108147522|XP_017129593.1|DELE	LOC117141181|XP_033160410.1|DMAU
OG0001806	LOC108139236|XP_017117392.1|DELE	LOC117145880|XP_033167595.1|DMAU
OG0001807	LOC108148337|XP_017130828.1|DELE	LOC117144675|XP_033165887.1|DMAU
OG0001808	LOC108140506|XP_017118777.1|DELE	LOC117145339|XP_033166840.1|DMAU
OG0001809	LOC108141211|XP_017119949.1|DELE	LOC117142647|XP_033162644.1|DMAU
OG0001810	LOC108148485|XP_017131008.1|DELE	LOC117145083|XP_033166491.1|DMAU
OG0001811	LOC108147063|XP_017128843.1|DELE	LOC117137064|XP_033154169.1|DMAU
OG0001812	LOC108134928|XP_017110937.1|DELE	LOC117146439|XP_033168543.1|DMAU
OG0001813	LOC108135750|XP_017112073.1|DELE	LOC117142830|XP_033162950.1|DMAU
OG0001814	LOC108141065|XP_017119708.1|DELE	LOC117142566|XP_033162508.1|DMAU
OG0001815	LOC108148408|XP_017130933.1|DELE	LOC117144789|XP_033166049.1|DMAU
OG0001816	LOC108149143|XP_017132039.1|DELE	LOC117137212|XP_033154458.1|DMAU
OG0001817	LOC108141375|XP_017120199.1|DELE	LOC117138259|XP_033156111.1|DMAU
OG0001818	LOC108144879|XP_017125529.1|DELE	LOC117148233|XP_033171417.1|DMAU
OG0001819	LOC108143690|XP_017123705.1|DELE	LOC117135453|XP_033151530.1|DMAU
OG0001820	LOC108138554|XP_017116313.1|DELE	LOC117146967|XP_033169526.1|DMAU
OG0001821	LOC108144794|XP_017125402.1|DELE	LOC117138006|XP_033155699.1|DMAU
OG0001822	LOC108149199|XP_017132112.1|DELE	LOC117137747|XP_033155222.1|DMAU
OG0001823	LOC108150317|XP_017133921.1|DELE	LOC117140245|XP_033158938.1|DMAU
OG0001824	LOC108147942|XP_017130216.1|DELE	LOC117151071|XP_033174204.1|DMAU
OG0001825	LOC108143374|XP_017123182.1|DELE	LOC117138084|XP_033155824.1|DMAU
OG0001826	LOC108143568|XP_017123567.1|DELE	LOC117137620|XP_033155042.1|DMAU
OG0001827	LOC108144448|XP_017124828.1|DELE	LOC117138144|XP_033155913.1|DMAU
OG0001828	LOC108136508|XP_017113249.1|DELE	LOC117146567|XP_033168757.1|DMAU
OG0001829	LOC108144798|XP_017125407.1|DELE	LOC117137383|XP_033154687.1|DMAU
OG0001830	LOC108135392|XP_017111580.1|DELE	LOC117135880|XP_033152314.1|DMAU
OG0001831	LOC108135481|XP_017111713.1|DELE	LOC117141475|XP_033160836.1|DMAU
OG0001832	LOC108141135|XP_017119850.1|DELE	LOC117148545|XP_033171870.1|DMAU
OG0001833	LOC108144678|XP_017125229.1|DELE	LOC117137509|XP_033154881.1|DMAU
OG0001834	LOC108135013|XP_017111037.1|DELE	LOC117142523|XP_033162460.1|DMAU
OG0001837	LOC108145713|XP_017126763.1|DELE	LOC117139928|XP_033158504.1|DMAU
OG0001838	LOC108149049|XP_017131880.1|DELE	LOC117137650|XP_033155078.1|DMAU
OG0001839	LOC108149177|XP_017132083.1|DELE	LOC117141914|XP_033161533.1|DMAU
OG0001839	LOC108143346|XP_017123156.1|DELE	LOC117136295|XP_033153029.1|DMAU
OG0001840	LOC108150443|XP_017134091.1|DELE	LOC117148925|XP_033172539.1|DMAU
OG0001840	LOC108150520|XP_017134235.1|DELE	LOC117149176|XP_033172645.1|DMAU
OG0001841	LOC108146485|XP_017128003.1|DELE	LOC117140525|XP_033159397.1|DMAU
OG0001841	LOC108146486|XP_017128004.1|DELE	LOC117140526|XP_033159401.1|DMAU
OG0001842	LOC108145648|XP_017126686.1|DELE	LOC117141991|XP_033161721.1|DMAU
OG0001843	LOC108146066|XP_017127368.1|DELE, LOC108146068|XP_017127371.1|DELE	LOC117139363|XP_033157506.1|DMAU
OG0001844	LOC108136046|XP_017112465.1|DELE, LOC108136047|XP_017112466.1|DELE, LOC108136043|XP_017112463.1|DELE	LOC117140409|XP_033159173.1|DMAU, LOC117140374|XP_033159130.1|DMAU
OG0001845	LOC108149272|XP_017132204.1|DELE	LOC117144705|XP_033165937.1|DMAU
OG0001845	LOC108141732|XP_017120715.1|DELE	LOC117136646|XP_033153532.1|DMAU
OG0001846	LOC108140443|XP_017118663.1|DELE	LOC117144178|XP_033165114.1|DMAU
OG0001846	LOC108140445|XP_017118665.1|DELE	LOC117144229|XP_033165185.1|DMAU
OG0001847	LOC108150372|XP_017134001.1|DELE, LOC108150373|XP_017134002.1|DELE	LOC117141336|XP_033160630.1|DMAU, LOC117141334|XP_033160629.1|DMAU, LOC117141333|XP_033160628.1|DMAU
OG0001848	LOC108140077|XP_017118269.1|DELE	LOC117140198|XP_033158872.1|DMAU
OG0001849	LOC108136960|XP_017113934.1|DELE	LOC117142817|XP_033162924.1|DMAU
OG0001850	LOC108145306|XP_017126134.1|DELE	LOC117146243|XP_033168055.1|DMAU
OG0001851	LOC108145275|XP_017126057.1|DELE	LOC117146341|XP_033168363.1|DMAU
OG0001852	LOC108146021|XP_017127287.1|DELE	LOC117139610|XP_033157940.1|DMAU
OG0001853	LOC108148589|XP_017131125.1|DELE	LOC117143309|XP_033163810.1|DMAU
OG0001854	LOC108137682|XP_017115031.1|DELE	LOC117147202|XP_033169902.1|DMAU
OG0001855	LOC108144275|XP_017124451.1|DELE	LOC117137835|XP_033155416.1|DMAU
OG0001856	LOC108136537|XP_017113316.1|DELE	LOC117148110|XP_033171220.1|DMAU
OG0001857	LOC108144403|XP_017124701.1|DELE	LOC117147274|XP_033169998.1|DMAU
OG0001858	LOC108136640|XP_017113448.1|DELE	LOC117148801|XP_033172307.1|DMAU
OG0001859	LOC108140850|XP_017119324.1|DELE	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU
OG0001860	LOC108135614|XP_017111918.1|DELE	LOC117140057|XP_033158686.1|DMAU
OG0001861	LOC108148924|XP_017131730.1|DELE	LOC117144970|XP_033166322.1|DMAU
OG0001862	LOC108144988|XP_017125635.1|DELE	LOC117147352|XP_033170106.1|DMAU
OG0001863	LOC108138541|XP_017116300.1|DELE	LOC117146761|XP_033169150.1|DMAU
OG0001864	LOC108150315|XP_017133922.1|DELE	LOC117144458|XP_033165504.1|DMAU
OG0001865	LOC108150041|XP_017133492.1|DELE	LOC117148095|XP_033171198.1|DMAU
OG0001866	LOC108135905|XP_017112315.1|DELE	LOC117144886|XP_033166194.1|DMAU
OG0001867	LOC108135574|XP_017111834.1|DELE	LOC117141083|XP_033160273.1|DMAU
OG0001868	LOC108140097|XP_017118289.1|DELE, LOC108135465|XP_017111696.1|DELE	LOC117137783|XP_033155301.1|DMAU
OG0001869	LOC108140406|XP_017118611.1|DELE	LOC117145210|XP_033166666.1|DMAU
OG0001870	LOC108140658|XP_017119083.1|DELE	LOC117148788|XP_033172289.1|DMAU
OG0001871	LOC108142827|XP_017122380.1|DELE	LOC117148942|XP_033172558.1|DMAU
OG0001872	LOC108148998|XP_017131829.1|DELE	LOC117145282|XP_033166761.1|DMAU
OG0001873	LOC108141110|XP_017119814.1|DELE	LOC117143067|XP_033163416.1|DMAU
OG0001874	LOC108143924|XP_017123997.1|DELE	LOC117143203|XP_033163639.1|DMAU
OG0001875	LOC108144075|XP_017124214.1|DELE	LOC117144951|XP_033166299.1|DMAU
OG0001876	LOC108134948|XP_017110962.1|DELE	LOC117146430|XP_033168528.1|DMAU
OG0001877	LOC108141161|XP_017119881.1|DELE	LOC117147395|XP_033170155.1|DMAU
OG0001878	LOC108147288|XP_017129195.1|DELE	LOC117143973|XP_033164800.1|DMAU
OG0001879	LOC108144005|XP_017124115.1|DELE	LOC117143194|XP_033163621.1|DMAU
OG0001880	LOC108135824|XP_017112195.1|DELE	LOC117143107|XP_033163480.1|DMAU
OG0001881	LOC108135860|XP_017112250.1|DELE	LOC117143780|XP_033164504.1|DMAU
OG0001882	LOC108148687|XP_017131320.1|DELE	LOC117143895|XP_033164690.1|DMAU
OG0001883	LOC108148705|XP_017131345.1|DELE	LOC117145908|XP_033167653.1|DMAU
OG0001884	LOC108140708|XP_017119153.1|DELE	LOC117144102|XP_033165011.1|DMAU
OG0001885	LOC108138296|XP_017115940.1|DELE	LOC117150674|XP_033173570.1|DMAU
OG0001886	LOC108143067|XP_017122770.1|DELE	LOC117142439|XP_033162294.1|DMAU
OG0001887	LOC108143287|XP_017123091.1|DELE	LOC117138376|XP_033156335.1|DMAU
OG0001888	LOC108141107|XP_017119807.1|DELE	LOC117145098|XP_033166508.1|DMAU
OG0001889	LOC108136636|XP_017113444.1|DELE	LOC117147800|XP_033170741.1|DMAU
OG0001890	LOC108142867|XP_017122430.1|DELE	LOC117139848|XP_033158386.1|DMAU
OG0001891	LOC108136805|XP_017113690.1|DELE	LOC117144169|XP_033165102.1|DMAU
OG0001892	LOC108145645|XP_017126675.1|DELE	LOC117139156|XP_033157206.1|DMAU
OG0001893	LOC108147279|XP_017129184.1|DELE	LOC117143031|XP_033163311.1|DMAU
OG0001894	LOC108149633|XP_017132852.1|DELE	LOC117137008|XP_033154087.1|DMAU
OG0001895	LOC108145273|XP_017126052.1|DELE	LOC117146235|XP_033168031.1|DMAU
OG0001896	LOC108135457|XP_017111690.1|DELE	LOC117137794|XP_033155349.1|DMAU
OG0001897	LOC108135117|XP_017111197.1|DELE	LOC117146040|XP_033167868.1|DMAU
OG0001898	LOC108137738|XP_017115125.1|DELE	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU
OG0001899	LOC108135756|XP_017112087.1|DELE	LOC117143115|XP_033163491.1|DMAU
OG0001900	LOC108145680|XP_017126725.1|DELE	LOC117140396|XP_033159154.1|DMAU
OG0001901	LOC108135227|XP_017111345.1|DELE	LOC117150513|XP_033173313.1|DMAU
OG0001902	LOC108136797|XP_017113682.1|DELE	LOC117141917|XP_033161537.1|DMAU
OG0001903	LOC108141165|XP_017119882.1|DELE	LOC117143453|XP_033164053.1|DMAU
OG0001904	LOC108148647|XP_017131261.1|DELE	LOC117145527|XP_033167110.1|DMAU
OG0001905	LOC108142432|XP_017121781.1|DELE	LOC117147360|XP_033170115.1|DMAU
OG0001906	LOC108140551|XP_017118890.1|DELE	LOC117143289|XP_033163767.1|DMAU
OG0001907	LOC108141624|XP_017120580.1|DELE	LOC117147626|XP_033170481.1|DMAU
OG0001908	LOC108140388|XP_017118584.1|DELE	LOC117145943|XP_033167714.1|DMAU
OG0001909	LOC108136487|XP_017113190.1|DELE	LOC117148752|XP_033172234.1|DMAU
OG0001910	LOC108135131|XP_017111228.1|DELE	LOC117143974|XP_033164802.1|DMAU
OG0001911	LOC108135070|XP_017111117.1|DELE	LOC117146088|XP_033167931.1|DMAU
OG0001912	LOC108144902|XP_017125553.1|DELE	LOC117136466|XP_033153288.1|DMAU
OG0001913	LOC108135303|XP_017111476.1|DELE	LOC117150413|XP_033173171.1|DMAU
OG0001914	LOC108136758|XP_017113597.1|DELE	LOC117142681|XP_033162711.1|DMAU
OG0001915	LOC108146363|XP_017127830.1|DELE	LOC117140447|XP_033159263.1|DMAU
OG0001916	LOC108145177|XP_017125902.1|DELE	LOC117136515|XP_033153350.1|DMAU
OG0001917	LOC108142211|XP_017121410.1|DELE	LOC117140951|XP_033160060.1|DMAU
OG0001918	LOC108146405|XP_017127895.1|DELE	LOC117139412|XP_033157580.1|DMAU
OG0001919	LOC108144685|XP_017125239.1|DELE	LOC117135662|XP_033151944.1|DMAU
OG0001920	LOC108146082|XP_017127390.1|DELE	LOC117142126|XP_033161913.1|DMAU
OG0001921	LOC108149144|XP_017132040.1|DELE	LOC117135628|XP_033151891.1|DMAU
OG0001922	LOC108149188|XP_017132097.1|DELE	LOC117135431|XP_033151484.1|DMAU
OG0001923	LOC108146739|XP_017128333.1|DELE	LOC117139504|XP_033157726.1|DMAU
OG0001924	LOC108135183|XP_017111293.1|DELE, LOC108149211|XP_017132127.1|DELE	LOC117135844|XP_033152248.1|DMAU
OG0001925	LOC108147456|XP_017129474.1|DELE	LOC117139245|XP_033157347.1|DMAU
OG0001926	LOC108147485|XP_017129529.1|DELE	LOC117139146|XP_033157195.1|DMAU
OG0001927	LOC108137942|XP_017115389.1|DELE	LOC117135791|XP_033152174.1|DMAU
OG0001928	LOC108150264|XP_017133835.1|DELE	LOC117141730|XP_033161238.1|DMAU
OG0001929	LOC108150175|XP_017133636.1|DELE	LOC117141641|XP_033161087.1|DMAU
OG0001930	LOC108138668|XP_017116502.1|DELE	LOC117135510|XP_033151637.1|DMAU
OG0001931	LOC108150113|XP_017133566.1|DELE	LOC117141390|XP_033160696.1|DMAU
OG0001932	LOC108150221|XP_017133753.1|DELE	LOC117139963|XP_033158553.1|DMAU
OG0001933	LOC108144405|XP_017124725.1|DELE	LOC117137475|XP_033154840.1|DMAU
OG0001934	LOC108150361|XP_017133984.1|DELE	LOC117140427|XP_033159232.1|DMAU
OG0001935	LOC108146318|XP_017127770.1|DELE	LOC117140603|XP_033159505.1|DMAU
OG0001937	LOC108144588|XP_017125073.1|DELE	LOC117138654|XP_033156773.1|DMAU
OG0001938	LOC108144373|XP_017124636.1|DELE	LOC117138328|XP_033156256.1|DMAU
OG0001939	LOC108145399|XP_017126287.1|DELE	LOC117137232|XP_033154481.1|DMAU
OG0001940	LOC108149603|XP_017132786.1|DELE	LOC117137818|XP_033155387.1|DMAU
OG0001941	LOC108146530|XP_017128057.1|DELE	LOC117139746|XP_033158197.1|DMAU
OG0001942	LOC108145114|XP_017125812.1|DELE	LOC117137073|XP_033154192.1|DMAU
OG0001943	LOC108145736|XP_017126787.1|DELE	LOC117140426|XP_033159231.1|DMAU
OG0001944	LOC108146091|XP_017127408.1|DELE	LOC117141194|XP_033160433.1|DMAU
OG0001945	LOC108149571|XP_017132695.1|DELE	LOC117136038|XP_033152559.1|DMAU
OG0001946	LOC108149636|XP_017132857.1|DELE	LOC117136659|XP_033153551.1|DMAU
OG0001947	LOC108144242|XP_017124409.1|DELE	LOC117136488|XP_033153318.1|DMAU
OG0001948	LOC108136527|XP_017113290.1|DELE	LOC117147188|XP_033169881.1|DMAU
OG0001949	LOC108142573|XP_017122013.1|DELE	LOC117139563|XP_033157850.1|DMAU
OG0001950	LOC108137449|XP_017114627.1|DELE	LOC117144259|XP_033165248.1|DMAU
OG0001951	LOC108137524|XP_017114727.1|DELE	LOC117137839|XP_033155422.1|DMAU
OG0001953	LOC108149123|XP_017132012.1|DELE	LOC117137857|XP_033155461.1|DMAU
OG0001954	LOC108147045|XP_017128807.1|DELE	LOC117135569|XP_033151775.1|DMAU
OG0001955	LOC108149685|XP_017132939.1|DELE, LOC108137441|XP_017114598.1|DELE	LOC117137756|XP_033155261.1|DMAU
OG0001956	LOC108135568|XP_017111816.1|DELE	LOC117141197|XP_033160439.1|DMAU
OG0001957	LOC108145221|XP_017125965.1|DELE	LOC117137963|XP_033155625.1|DMAU
OG0001958	LOC108138774|XP_017116727.1|DELE	LOC117137177|XP_033154382.1|DMAU
OG0001959	LOC108142222|XP_017121426.1|DELE	LOC117139984|XP_033158579.1|DMAU
OG0001960	LOC108145881|XP_017127016.1|DELE	LOC117140017|XP_033158636.1|DMAU
OG0001961	LOC108144723|XP_017125307.1|DELE	LOC117136055|XP_033152592.1|DMAU
OG0001962	LOC108149632|XP_017132851.1|DELE	LOC117137007|XP_033154085.1|DMAU
OG0001963	LOC108146878|XP_017128599.1|DELE	LOC117139437|XP_033157629.1|DMAU
OG0001964	LOC108142680|XP_017122173.1|DELE	LOC117139888|XP_033158457.1|DMAU
OG0001965	LOC108142439|XP_017121792.1|DELE	LOC117141983|XP_033161683.1|DMAU
OG0001966	LOC108140680|XP_017119115.1|DELE	LOC117145559|XP_033167153.1|DMAU
OG0001967	LOC108145223|XP_017125967.1|DELE, LOC108137386|XP_017114538.1|DELE	LOC117137536|XP_033154921.1|DMAU
OG0001968	LOC108150117|XP_017133570.1|DELE	LOC117141284|XP_033160545.1|DMAU
OG0001969	LOC108149640|XP_017132864.1|DELE	LOC117136246|XP_033152941.1|DMAU
OG0001970	LOC108137555|XP_017114770.1|DELE	LOC117136601|XP_033153475.1|DMAU
OG0001971	LOC108144959|XP_017125594.1|DELE	LOC117138048|XP_033155753.1|DMAU
OG0001972	LOC108149621|XP_017132842.1|DELE	LOC117137533|XP_033154911.1|DMAU
OG0001973	LOC108143461|XP_017123384.1|DELE	LOC117137414|XP_033154733.1|DMAU
OG0001974	LOC108143458|XP_017123381.1|DELE	LOC117138072|XP_033155787.1|DMAU
OG0001975	LOC108145710|XP_017126760.1|DELE	LOC117140196|XP_033158870.1|DMAU
OG0001976	LOC108144552|XP_017125015.1|DELE	LOC117135652|XP_033151927.1|DMAU
OG0001977	LOC108135219|XP_017111331.1|DELE	LOC117146348|XP_033168384.1|DMAU
OG0001978	LOC108149543|XP_017132669.1|DELE	LOC117150269|XP_033172966.1|DMAU
OG0001979	LOC108138155|XP_017115732.1|DELE	LOC117150684|XP_033173587.1|DMAU
OG0001980	LOC108147806|XP_017130040.1|DELE	LOC117135239|XP_033151268.1|DMAU
OG0001981	LOC108149332|XP_017132288.1|DELE	LOC117145727|XP_033167371.1|DMAU
OG0001982	LOC108137058|XP_017114054.1|DELE	LOC117150047|XP_033172803.1|DMAU
OG0001983	LOC108139367|XP_017117586.1|DELE, LOC108139358|XP_017117574.1|DELE	LOC117139408|XP_033157573.1|DMAU
OG0001984	LOC108148215|XP_017130618.1|DELE	LOC117135161|XP_033151113.1|DMAU
OG0001985	LOC108141798|XP_017120845.1|DELE	LOC117147033|XP_033169622.1|DMAU
OG0001986	LOC108150697|XP_017134449.1|DELE	LOC117150431|XP_033173200.1|DMAU
OG0001987	LOC108136295|XP_017112869.1|DELE	LOC117148473|XP_033171738.1|DMAU
OG0001988	LOC108144453|XP_017124833.1|DELE	LOC117138366|XP_033156323.1|DMAU
OG0001989	LOC108149153|XP_017132044.1|DELE	LOC117150202|XP_033172883.1|DMAU
