Orthogroup	DELE.longest_only	DPER.longest_only
OG0000974	LOC108146360|XP_017127826.1|DELE	LOC6603288|XP_002028269.1|DPER
OG0000975	LOC108140619|XP_017119022.1|DELE	LOC6588475|XP_002012986.1|DPER, LOC6594595|XP_002019385.1|DPER
OG0000976	LOC108143828|XP_017123858.1|DELE	LOC6591570|XP_026847216.1|DPER
OG0000977	LOC108148273|XP_017130718.1|DELE	LOC6594499|XP_026850299.1|DPER
OG0000978	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE, LOC108140722|XP_017119178.1|DELE	LOC6594613|XP_002019836.1|DPER
OG0000979	LOC108134639|XP_017110516.1|DELE	LOC6592635|XP_026841348.1|DPER
OG0000980	LOC108148573|XP_017131107.1|DELE	LOC6588455|XP_002012991.1|DPER
OG0000980	LOC108148734|XP_017131405.1|DELE	LOC6598805|XP_026851187.1|DPER
OG0000981	LOC108142078|XP_017121254.1|DELE	LOC6589390|XP_002014351.1|DPER
OG0000982	LOC108139277|XP_017117462.1|DELE, LOC108134603|XP_017110457.1|DELE	LOC113567341|XP_026850659.1|DPER
OG0000984	LOC108143733|XP_017123756.1|DELE	LOC113565425|XP_026843167.1|DPER
OG0000984	LOC108136500|XP_017113220.1|DELE	LOC113565659|XP_026844128.1|DPER
OG0000985	LOC108144571|XP_017125049.1|DELE	LOC6592664|XP_026840975.1|DPER
OG0000985	LOC108144572|XP_017125050.1|DELE	LOC113565049|XP_026840976.1|DPER
OG0000986	LOC108150454|XP_017134107.1|DELE	LOC6588878|XP_002015331.1|DPER
OG0000986	LOC108135197|XP_017111308.1|DELE	LOC6593743|XP_026843669.1|DPER
OG0000987	LOC108141760|XP_017120744.1|DELE	LOC6597222|XP_002022599.2|DPER
OG0000987	LOC108147144|XP_017128927.1|DELE	LOC6595116|XP_002020190.2|DPER
OG0000988	LOC108138188|XP_017115790.1|DELE	LOC6589693|XP_002015206.1|DPER
OG0000990	LOC108147161|XP_017128973.1|DELE, LOC108134895|XP_017110886.1|DELE	LOC113566097|XP_026845939.1|DPER, LOC113566096|XP_026845938.1|DPER, LOC6602908|XP_026849661.1|DPER
OG0000991	LOC108136556|XP_017113352.1|DELE	LOC6598182|XP_026846152.1|DPER
OG0000992	LOC108148803|XP_017131516.1|DELE	LOC6587813|XP_002014097.1|DPER
OG0000993	LOC108148914|XP_017131719.1|DELE	LOC6594900|XP_002020500.1|DPER
OG0000994	LOC108141271|XP_017120031.1|DELE	LOC6599276|XP_002024271.2|DPER
OG0000995	LOC108137592|XP_017114812.1|DELE	LOC6593313|XP_002018652.1|DPER
OG0000996	LOC108144400|XP_017124672.1|DELE	LOC6600948|XP_002026019.1|DPER
OG0000997	LOC108144986|XP_017125629.1|DELE	LOC6590895|XP_026840602.1|DPER
OG0000998	LOC108146338|XP_017127793.1|DELE	LOC113566327|XP_026847309.1|DPER
OG0000999	LOC108137145|XP_017114197.1|DELE	LOC6597395|XP_002022489.1|DPER
OG0001000	LOC108146706|XP_017128271.1|DELE	LOC6603247|XP_026841996.1|DPER
OG0001001	LOC108144574|XP_017125053.1|DELE	LOC6593132|XP_026842467.1|DPER
OG0001002	LOC108149563|XP_017132690.1|DELE	LOC113565648|XP_026844089.1|DPER
OG0001003	LOC108145635|XP_017126663.1|DELE, LOC108145453|XP_017126386.1|DELE	LOC6594369|XP_002019337.2|DPER
OG0001004	LOC108139123|XP_017117224.1|DELE	LOC6594320|XP_002019363.1|DPER
OG0001005	LOC108138626|XP_017116403.1|DELE, LOC108136233|XP_017112745.1|DELE	LOC6600156|XP_002025239.2|DPER
OG0001006	LOC108150084|XP_017133540.1|DELE, LOC108142773|XP_017122303.1|DELE	LOC6600640|XP_002025651.2|DPER
OG0001007	LOC108144668|XP_017125211.1|DELE	LOC6590156|XP_002016578.1|DPER
OG0001008	LOC108141631|XP_017120591.1|DELE	LOC6603108|XP_002028093.1|DPER
OG0001009	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE	LOC6591673|XP_002016888.1|DPER, LOC6594917|XP_002020125.1|DPER
OG0001010	LOC108145294|XP_017126104.1|DELE	LOC6595599|XP_002020947.2|DPER
OG0001011	LOC108137703|XP_017115069.1|DELE	LOC6602662|XP_026845926.1|DPER
OG0001011	LOC108138714|XP_017116555.1|DELE	LOC113565632|XP_026843970.1|DPER
OG0001012	LOC108136398|XP_017112997.1|DELE, LOC108136402|XP_017113000.1|DELE	LOC6597765|XP_002022896.2|DPER, LOC6597767|XP_026846571.1|DPER
OG0001013	LOC108142519|XP_017121928.1|DELE	LOC113566022|XP_026845559.1|DPER
OG0001013	LOC108142865|XP_017122428.1|DELE	LOC6596028|XP_002021027.1|DPER
OG0001014	LOC108142309|XP_017121550.1|DELE	LOC6602288|XP_002027347.2|DPER
OG0001014	LOC108142670|XP_017122163.1|DELE	LOC6602325|XP_002027339.1|DPER
OG0001015	LOC108137323|XP_017114439.1|DELE	LOC6597881|XP_026846934.1|DPER
OG0001015	LOC108137235|XP_017114302.1|DELE	LOC6597882|XP_026846977.1|DPER
OG0001016	LOC108149007|XP_017131840.1|DELE, LOC108136220|XP_017112729.1|DELE	LOC6598500|XP_002023588.1|DPER
OG0001017	LOC108144359|XP_017124611.1|DELE	LOC6601589|XP_002026610.2|DPER
OG0001017	LOC108136048|XP_017112467.1|DELE	LOC6601601|XP_002026622.2|DPER
OG0001018	LOC108136710|XP_017113524.1|DELE	LOC6597520|XP_002022702.2|DPER, LOC6587452|XP_026840389.1|DPER
OG0001019	LOC108148662|XP_017131283.1|DELE	LOC6587304|XP_002013005.1|DPER
OG0001020	LOC108144144|XP_017124280.1|DELE	LOC6599375|XP_002024549.1|DPER
OG0001021	LOC108150709|XP_017134470.1|DELE	LOC113565421|XP_026843158.1|DPER
OG0001022	LOC108134908|XP_017110908.1|DELE	LOC6602844|XP_002027870.1|DPER
OG0001024	LOC108148827|XP_017131580.1|DELE	LOC6588193|XP_002012994.1|DPER
OG0001025	LOC108146944|XP_017128687.1|DELE	LOC6596133|XP_002021097.1|DPER
OG0001026	LOC108147048|XP_017128812.1|DELE	LOC6590551|XP_002016231.1|DPER
OG0001027	LOC108135582|XP_017111863.1|DELE	LOC6595821|XP_026845283.1|DPER
OG0001028	LOC108138041|XP_017115502.1|DELE	LOC6596609|XP_002021605.1|DPER
OG0001031	LOC108137787|XP_017115185.1|DELE	LOC6593548|XP_026843852.1|DPER
OG0001031	LOC108146931|XP_017128673.1|DELE, LOC108150543|XP_017134264.1|DELE	LOC6593647|XP_026844596.1|DPER
OG0001032	LOC108138112|XP_017115623.1|DELE, LOC108134593|XP_017110442.1|DELE	LOC6597923|XP_026843427.1|DPER
OG0001033	LOC108145191|XP_017125922.1|DELE	LOC6589258|XP_026844114.1|DPER, LOC6599988|XP_026849155.1|DPER
OG0001034	LOC108146764|XP_017128389.1|DELE	LOC6602157|XP_026847975.1|DPER
OG0001035	LOC108140852|XP_017119326.1|DELE	LOC6597788|XP_002022920.1|DPER
OG0001035	LOC108140851|XP_017119325.1|DELE	LOC6597841|XP_002022919.2|DPER
OG0001036	LOC108150432|XP_017134079.1|DELE	LOC6597431|XP_026846564.1|DPER
OG0001036	LOC108136742|XP_017113574.1|DELE	LOC6594089|XP_002019795.1|DPER
OG0001037	LOC108150134|XP_017133590.1|DELE, LOC108150106|XP_017133558.1|DELE	LOC113566563|XP_026848491.1|DPER, LOC6589938|XP_002015966.1|DPER
OG0001038	LOC108136977|XP_017113957.1|DELE	LOC6594210|XP_002019669.1|DPER
OG0001038	LOC108136976|XP_017113956.1|DELE	LOC6594211|XP_002019670.1|DPER
OG0001039	LOC108139164|XP_017117268.1|DELE	LOC6587420|XP_002013503.1|DPER, LOC6587178|XP_002013502.1|DPER
OG0001041	LOC108140425|XP_017118639.1|DELE, LOC108140424|XP_017118638.1|DELE, LOC108140434|XP_017118650.1|DELE	LOC113567379|XP_026850833.1|DPER
OG0001042	LOC108143966|XP_017124055.1|DELE	LOC6595062|XP_002020416.1|DPER
OG0001043	LOC108137741|XP_017115130.1|DELE	LOC6597811|XP_002022943.1|DPER
OG0001044	LOC108149666|XP_017132900.1|DELE	LOC6590851|XP_002016364.1|DPER
OG0001045	LOC108144821|XP_017125441.1|DELE	LOC6590815|XP_026841175.1|DPER
OG0001046	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE	LOC6592667|XP_002018391.1|DPER
OG0001047	LOC108149048|XP_017131879.1|DELE	LOC6592751|XP_002017868.1|DPER
OG0001048	LOC108143680|XP_017123679.1|DELE	LOC6592711|XP_002018078.1|DPER
OG0001050	LOC108146792|XP_017128449.1|DELE	LOC6587782|XP_002012768.2|DPER, LOC6599758|XP_002024878.1|DPER, LOC6588958|XP_002014341.1|DPER
OG0001051	LOC108141901|XP_017121004.1|DELE	LOC6589449|XP_002014476.1|DPER
OG0001052	LOC108149530|XP_017132651.1|DELE	LOC6589073|XP_002014522.1|DPER
OG0001053	LOC108149923|XP_017133328.1|DELE	LOC113566194|XP_026846524.1|DPER, LOC6597402|XP_002022494.2|DPER
OG0001054	LOC108137353|XP_017114477.1|DELE	LOC6587843|XP_002012745.1|DPER
OG0001055	LOC108140622|XP_017119025.1|DELE, LOC108140747|XP_017119213.1|DELE	LOC6594157|XP_026840245.1|DPER
OG0001056	LOC108149269|XP_017132200.1|DELE, LOC108148182|XP_017130576.1|DELE	LOC6603665|XP_026845775.1|DPER
OG0001057	LOC108141909|XP_017121016.1|DELE	LOC6593374|XP_002019040.1|DPER
OG0001058	LOC108149998|XP_017133424.1|DELE	LOC6596934|XP_026845640.1|DPER
OG0001059	LOC108142339|XP_017121583.1|DELE	LOC6599082|XP_026849010.1|DPER
OG0001060	LOC108135830|XP_017112206.1|DELE	LOC6598408|XP_002023652.1|DPER, LOC6598414|XP_002023658.1|DPER, LOC113566155|XP_026846306.1|DPER, LOC6598406|XP_002023650.2|DPER, LOC6588407|XP_002014155.1|DPER
OG0001061	LOC108135025|XP_017111045.1|DELE	LOC6598636|XP_002023817.1|DPER
OG0001061	LOC108135023|XP_017111044.1|DELE	LOC6598635|XP_002023816.2|DPER
OG0001062	LOC108148189|XP_017130584.1|DELE	LOC6588645|XP_002013255.1|DPER
OG0001062	LOC108148245|XP_017130651.1|DELE	LOC6587409|XP_002013254.2|DPER
OG0001063	LOC108150043|XP_017133497.1|DELE	LOC6602588|XP_002027612.1|DPER
OG0001063	LOC108149956|XP_017133361.1|DELE	LOC6602591|XP_002027615.2|DPER
OG0001064	LOC108149953|XP_017133358.1|DELE	LOC6596975|XP_002022139.2|DPER
OG0001064	LOC108138489|XP_017116181.1|DELE	LOC6597627|XP_002022730.2|DPER
OG0001065	LOC108143590|XP_017123597.1|DELE	LOC113565195|XP_026842411.1|DPER, LOC6601092|XP_026847341.1|DPER
OG0001066	LOC108138612|XP_017116391.1|DELE, LOC108148139|XP_017130482.1|DELE	LOC6600740|XP_002025778.2|DPER
OG0001067	LOC108150514|XP_017134223.1|DELE	LOC6602450|XP_026843674.1|DPER
OG0001067	LOC108150516|XP_017134226.1|DELE	LOC113565559|XP_026843675.1|DPER
OG0001068	LOC108147553|XP_017129628.1|DELE	LOC113566663|XP_026849043.1|DPER
OG0001068	LOC108142657|XP_017122148.1|DELE	LOC6596011|XP_002021000.1|DPER
OG0001069	LOC108144234|XP_017124400.1|DELE	LOC6601306|XP_002026344.2|DPER
OG0001070	LOC108146278|XP_017127706.1|DELE, LOC108148242|XP_017130647.1|DELE, LOC108148235|XP_017130639.1|DELE	LOC6587941|XP_002012812.2|DPER, LOC6591662|XP_002016991.2|DPER
OG0001071	LOC108135302|XP_017111475.1|DELE	LOC6596647|XP_002021655.1|DPER
OG0001072	LOC108142240|XP_017121447.1|DELE	LOC6600589|XP_002025644.2|DPER
OG0001073	LOC108148636|XP_017131238.1|DELE	LOC6598750|XP_002023784.2|DPER
OG0001074	LOC108149104|XP_017131990.1|DELE	LOC6590379|XP_002015481.1|DPER
OG0001075	LOC108147515|XP_017129583.1|DELE	LOC6601212|XP_026848096.1|DPER
OG0001077	LOC108150082|XP_017133536.1|DELE	LOC6592151|XP_002016807.1|DPER
OG0001078	LOC108136620|XP_017113427.1|DELE	LOC6601724|XP_026847007.1|DPER
OG0001079	LOC108146430|XP_017127922.1|DELE	LOC6601903|XP_002026952.2|DPER, LOC6604053|XP_026850184.1|DPER, LOC113566780|XP_026849676.1|DPER, LOC6604111|XP_026849643.1|DPER, LOC6603727|XP_026849521.1|DPER, LOC113566740|XP_026849520.1|DPER, LOC113566774|XP_026849642.1|DPER, LOC113566775|XP_026849644.1|DPER, LOC113566781|XP_026849677.1|DPER, LOC113566836|XP_026849807.1|DPER, LOC113567166|XP_026850140.1|DPER, LOC113566954|XP_026849997.1|DPER
OG0001080	LOC108146177|XP_017127572.1|DELE	LOC6601038|XP_026849752.1|DPER
OG0001081	LOC108136814|XP_017113706.1|DELE	LOC113565172|XP_026842217.1|DPER
OG0001082	LOC108145500|XP_017126449.1|DELE	LOC6598435|XP_026846128.1|DPER, LOC6598437|XP_026846126.1|DPER, LOC6593268|XP_002017919.1|DPER
OG0001083	LOC108147482|XP_017129525.1|DELE	LOC113567101|XP_026850079.1|DPER, LOC6601217|XP_002026313.1|DPER
OG0001084	LOC108145066|XP_017125735.1|DELE	LOC6590304|XP_026840668.1|DPER
OG0001085	LOC108147015|XP_017128759.1|DELE	LOC6602130|XP_002027102.1|DPER
OG0001086	LOC108144667|XP_017125210.1|DELE	LOC6590020|XP_002016574.1|DPER
OG0001087	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE	LOC6589737|XP_002015141.1|DPER
OG0001088	LOC108150303|XP_017133904.1|DELE	LOC6600581|XP_026847597.1|DPER
OG0001089	LOC108146470|XP_017127977.1|DELE	LOC6599787|XP_026847285.1|DPER
OG0001090	LOC108146353|XP_017127815.1|DELE	LOC6595874|XP_026845576.1|DPER
OG0001092	LOC108139043|XP_017117149.1|DELE	LOC6593748|XP_002018852.1|DPER
OG0001093	LOC108139049|XP_017117156.1|DELE	LOC6598113|XP_002023269.1|DPER
OG0001094	LOC108138737|XP_017116619.1|DELE	LOC6598086|XP_026843510.1|DPER
OG0001095	LOC108143714|XP_017123739.1|DELE	LOC6602657|XP_002027676.2|DPER
OG0001096	LOC108138882|XP_017116902.1|DELE	LOC6595704|XP_026844660.1|DPER
OG0001097	LOC108138039|XP_017115504.1|DELE, LOC108148313|XP_017130829.1|DELE	LOC113565686|XP_026844277.1|DPER
OG0001098	LOC108135501|XP_017111733.1|DELE	LOC6602802|XP_026847858.1|DPER
OG0001099	LOC108142795|XP_017122334.1|DELE	LOC6602991|XP_002028018.1|DPER
OG0001100	LOC108138109|XP_017115608.1|DELE	LOC6594666|XP_026841605.1|DPER
OG0001101	LOC108144311|XP_017124492.1|DELE	LOC6589976|XP_026840594.1|DPER
OG0001102	LOC108143210|XP_017122984.1|DELE	LOC6601953|XP_026849623.1|DPER
OG0001103	LOC108135031|XP_017111057.1|DELE	LOC6598605|XP_002023850.1|DPER
OG0001104	LOC108137961|XP_017115413.1|DELE	LOC6591285|XP_026841023.1|DPER
OG0001105	LOC108149709|XP_017132964.1|DELE, LOC108134887|XP_017110877.1|DELE	LOC6602893|XP_002027916.1|DPER
OG0001106	LOC108134958|XP_017110969.1|DELE	LOC6602541|XP_026846779.1|DPER
OG0001108	LOC108139176|XP_017117287.1|DELE	LOC6592125|XP_002016832.1|DPER
OG0001108	LOC108139376|XP_017117592.1|DELE	LOC6592113|XP_002016839.1|DPER
OG0001109	LOC108149705|XP_017132960.1|DELE	LOC6590226|XP_002016075.2|DPER
OG0001109	LOC108149703|XP_017132957.1|DELE	LOC6590227|XP_026842893.1|DPER
OG0001110	LOC108138426|XP_017116113.1|DELE	LOC113565887|XP_026845052.1|DPER, LOC6589625|XP_002014229.1|DPER
OG0001111	LOC108149168|XP_017132056.1|DELE, LOC108149167|XP_017132054.1|DELE	LOC6589997|XP_002016047.1|DPER
OG0001112	LOC108141632|XP_017120592.1|DELE	LOC6590441|XP_002015868.1|DPER
OG0001113	LOC108150513|XP_017134222.1|DELE	LOC6602451|XP_002027464.1|DPER
OG0001113	LOC108150515|XP_017134225.1|DELE	LOC6602449|XP_002027462.1|DPER
OG0001114	LOC108135319|XP_017111494.1|DELE, LOC108135317|XP_017111492.1|DELE	LOC6596588|XP_002021675.1|DPER
OG0001115	LOC108149400|XP_017132423.1|DELE, LOC108149401|XP_017132425.1|DELE	LOC6588890|XP_002014678.2|DPER
OG0001116	LOC108140335|XP_017118516.1|DELE	LOC6591127|XP_026842706.1|DPER
OG0001117	LOC108135710|XP_017112043.1|DELE, LOC108135480|XP_017111712.1|DELE	LOC6598915|XP_002024102.2|DPER, LOC6598896|XP_026847934.1|DPER
OG0001118	LOC108138522|XP_017116271.1|DELE	LOC113566759|XP_026849595.1|DPER, LOC113566178|XP_026846367.1|DPER, LOC113566757|XP_026849593.1|DPER, LOC113566758|XP_026849594.1|DPER, LOC113566174|XP_026846363.1|DPER, LOC113566761|XP_026849597.1|DPER, LOC113566762|XP_026849598.1|DPER, LOC113566176|XP_026846365.1|DPER, LOC113566177|XP_026846366.1|DPER, LOC113566760|XP_026849596.1|DPER, LOC113566175|XP_026846364.1|DPER
OG0001119	LOC108134620|XP_017110494.1|DELE	LOC6594399|XP_002019345.1|DPER
OG0001120	LOC108148726|XP_017131393.1|DELE	LOC6598804|XP_026851183.1|DPER
OG0001121	LOC108150086|XP_017133539.1|DELE	LOC6590764|XP_026840653.1|DPER
OG0001122	LOC108146446|XP_017127945.1|DELE	LOC6604104|XP_026850106.1|DPER, LOC6603658|XP_026849785.1|DPER, LOC113566828|XP_026849787.1|DPER, LOC113567157|XP_026850131.1|DPER, LOC6604114|XP_026849782.1|DPER, LOC113566827|XP_026849783.1|DPER, LOC6603657|XP_026849786.1|DPER, LOC6604125|XP_026850093.1|DPER, LOC6604087|XP_026849784.1|DPER, LOC113567119|XP_026850092.1|DPER, LOC113567161|XP_026850138.1|DPER, LOC6604210|XP_026848005.1|DPER
OG0001124	LOC108135249|XP_017111407.1|DELE	LOC6588595|XP_026850803.1|DPER
OG0001125	LOC108137001|XP_017113988.1|DELE	LOC6587936|XP_002013333.1|DPER
OG0001126	LOC108147419|XP_017129348.1|DELE	LOC6600320|XP_026849097.1|DPER
OG0001127	LOC108142663|XP_017122154.1|DELE	LOC6596010|XP_002020999.1|DPER
OG0001128	LOC108144710|XP_017125291.1|DELE	LOC6590181|XP_002016334.2|DPER
OG0001129	LOC108141584|XP_017120519.1|DELE	LOC6588784|XP_026843915.1|DPER
OG0001130	LOC108141984|XP_017121129.1|DELE	LOC6589276|XP_002014454.1|DPER
OG0001131	LOC108145276|XP_017126061.1|DELE	LOC6601989|XP_026846838.1|DPER
OG0001133	LOC108141852|XP_017120932.1|DELE	LOC6596614|XP_026843742.1|DPER
OG0001134	LOC108143562|XP_017123560.1|DELE	LOC6590624|XP_026841099.1|DPER
OG0001135	LOC108139350|XP_017117563.1|DELE	LOC6588013|XP_002013605.1|DPER
OG0001136	LOC108142892|XP_017122456.1|DELE	LOC6592073|XP_002017522.1|DPER
OG0001137	LOC108143785|XP_017123799.1|DELE	LOC6588247|XP_002013400.1|DPER
OG0001138	LOC108146178|XP_017127573.1|DELE	LOC6601036|XP_026849753.1|DPER
OG0001139	LOC108146925|XP_017128657.1|DELE	LOC6602846|XP_002027875.1|DPER
OG0001140	LOC108148821|XP_017131566.1|DELE	LOC6594883|XP_026843503.1|DPER
OG0001141	LOC108140781|XP_017119259.1|DELE	LOC6587811|XP_002013703.2|DPER, LOC6587979|XP_002013704.2|DPER
OG0001142	LOC108140483|XP_017118722.1|DELE	LOC6598694|XP_002023948.1|DPER
OG0001142	LOC108140485|XP_017118724.1|DELE	LOC6598693|XP_026851074.1|DPER
OG0001143	LOC108138744|XP_017116627.1|DELE	LOC6593284|XP_002018797.2|DPER, LOC113565503|XP_026843515.1|DPER, LOC6593660|XP_002018830.2|DPER
OG0001144	LOC108144233|XP_017124399.1|DELE	LOC6601600|XP_002026621.1|DPER
OG0001145	LOC108141283|XP_017120040.1|DELE	LOC6593094|XP_002017725.1|DPER
OG0001145	LOC108141326|XP_017120097.1|DELE	LOC6593095|XP_002017726.1|DPER
OG0001146	LOC108149245|XP_017132170.1|DELE	LOC6593715|XP_002018894.2|DPER
OG0001146	LOC108136609|XP_017113417.1|DELE	LOC6599979|XP_002025168.1|DPER
OG0001147	LOC108144138|XP_017124272.1|DELE, LOC108135479|XP_017111710.1|DELE, LOC108135609|XP_017111913.1|DELE	LOC6600968|XP_002026006.1|DPER
OG0001148	LOC108134757|XP_017110689.1|DELE, LOC108134685|XP_017110572.1|DELE	LOC6589023|XP_002014974.1|DPER, LOC6589090|XP_002014972.1|DPER
OG0001149	LOC108142717|XP_017122227.1|DELE	LOC6597168|XP_002022346.1|DPER
OG0001150	LOC108137509|XP_017114712.1|DELE, LOC108136260|XP_017112808.1|DELE, LOC108137516|XP_017114719.1|DELE, LOC108137520|XP_017114724.1|DELE, LOC108140516|XP_017118813.1|DELE	LOC6590946|XP_026841666.1|DPER
OG0001151	LOC108136004|XP_017112422.1|DELE, LOC108135945|XP_017112390.1|DELE	LOC6594445|XP_002019910.1|DPER
OG0001152	LOC108148214|XP_017130614.1|DELE, LOC108148203|XP_017130599.1|DELE	LOC6587711|XP_002013288.2|DPER
OG0001153	LOC108141497|XP_017120403.1|DELE	LOC6590367|XP_026840936.1|DPER
OG0001154	LOC108142000|XP_017121154.1|DELE	LOC6589018|XP_026844895.1|DPER
OG0001155	LOC108138560|XP_017116322.1|DELE	LOC6599267|XP_026848269.1|DPER
OG0001157	LOC108134785|XP_017110726.1|DELE	LOC6588527|XP_026850640.1|DPER
OG0001158	LOC108149541|XP_017132667.1|DELE	LOC6593710|XP_002018634.2|DPER
OG0001159	LOC108148638|XP_017131242.1|DELE	LOC6594979|XP_026841100.1|DPER
OG0001160	LOC108141128|XP_017119837.1|DELE	LOC6587327|XP_002014020.1|DPER
OG0001161	LOC108139181|XP_017117291.1|DELE	LOC6588637|XP_026851202.1|DPER
OG0001162	LOC108139302|XP_017117490.1|DELE	LOC6592142|XP_002017278.1|DPER
OG0001163	LOC108139257|XP_017117425.1|DELE	LOC6588545|XP_026843729.1|DPER
OG0001164	LOC108143851|XP_017123901.1|DELE	LOC6588621|XP_026851163.1|DPER, LOC6588396|XP_002012935.1|DPER
OG0001165	LOC108143431|XP_017123334.1|DELE	LOC6593163|XP_002018177.1|DPER
OG0001166	LOC108145646|XP_017126671.1|DELE	LOC6601181|XP_026848214.1|DPER
OG0001167	LOC108134610|XP_017110473.1|DELE, LOC108141832|XP_017120905.1|DELE	LOC6590526|XP_002016455.2|DPER
OG0001168	LOC108137957|XP_017115406.1|DELE	LOC6593148|XP_002018525.1|DPER
OG0001169	LOC108136178|XP_017112664.1|DELE, LOC108136354|XP_017112952.1|DELE	LOC6598450|XP_002023577.1|DPER
OG0001170	LOC108148508|XP_017131035.1|DELE	LOC6588034|XP_002014103.2|DPER
OG0001172	LOC108143535|XP_017123521.1|DELE	LOC6590757|XP_002016149.1|DPER, LOC6590759|XP_002016151.1|DPER
OG0001173	LOC108142931|XP_017122514.1|DELE	LOC6588636|XP_002013183.1|DPER
OG0001174	LOC108142178|XP_017121351.1|DELE, LOC108142179|XP_017121352.1|DELE	LOC6599464|XP_002024613.2|DPER
OG0001175	LOC108144787|XP_017125387.1|DELE	LOC6592666|XP_002018390.1|DPER
OG0001176	LOC108141300|XP_017120054.1|DELE, LOC108149737|XP_017133002.1|DELE	LOC6594907|XP_002020507.1|DPER, LOC6600881|XP_026842637.1|DPER
OG0001177	LOC108138815|XP_017116800.1|DELE	LOC6589351|XP_026844960.1|DPER
OG0001178	LOC108145514|XP_017126475.1|DELE	LOC6593081|XP_002017894.2|DPER
OG0001179	LOC108144698|XP_017125276.1|DELE	LOC6590510|XP_026841353.1|DPER
OG0001180	LOC108145298|XP_017126108.1|DELE	LOC6602021|XP_002027032.1|DPER
OG0001181	LOC108136115|XP_017112584.1|DELE	LOC6596938|XP_026845636.1|DPER
OG0001182	LOC108147261|XP_017129148.1|DELE	LOC6595106|XP_026840159.1|DPER
OG0001183	LOC108140588|XP_017118963.1|DELE	LOC6594123|XP_026847707.1|DPER, LOC113567100|XP_026850078.1|DPER
OG0001184	LOC108136850|XP_017113763.1|DELE	LOC6594087|XP_026850354.1|DPER
OG0001186	LOC108141159|XP_017119875.1|DELE	LOC6594162|XP_026850760.1|DPER
OG0001187	LOC108149761|XP_017133066.1|DELE	LOC6591203|XP_026841640.1|DPER
OG0001188	LOC108143449|XP_017123369.1|DELE	LOC6590799|XP_026840771.1|DPER
OG0001189	LOC108149197|XP_017132111.1|DELE	LOC6600978|XP_002025874.1|DPER
OG0001190	LOC108140915|XP_017119458.1|DELE	LOC113566589|XP_026848680.1|DPER
OG0001191	LOC108142135|XP_017121320.1|DELE	LOC6593467|XP_026843850.1|DPER
OG0001192	LOC108150699|XP_017134452.1|DELE	LOC6593634|XP_026843545.1|DPER
OG0001193	LOC108140617|XP_017119019.1|DELE	LOC6587656|XP_002013700.1|DPER
OG0001194	LOC108147668|XP_017129844.1|DELE	LOC6598143|XP_026846234.1|DPER
OG0001195	LOC108145371|XP_017126254.1|DELE	LOC6591073|XP_002015711.1|DPER
OG0001196	LOC108141016|XP_017119585.1|DELE	LOC6598578|XP_002023641.2|DPER
OG0001197	LOC108147104|XP_017128882.1|DELE, LOC108137382|XP_017114531.1|DELE	LOC6591498|XP_002016882.2|DPER, LOC6587174|XP_002013062.1|DPER
OG0001198	LOC108143747|XP_017123767.1|DELE, LOC108144084|XP_017124224.1|DELE	LOC6587882|XP_026842681.1|DPER, LOC6602405|XP_002027410.2|DPER
OG0001200	LOC108150458|XP_017134121.1|DELE	LOC6591858|XP_002016792.2|DPER
OG0001201	LOC108143870|XP_017123926.1|DELE	LOC6594043|XP_002019650.1|DPER
OG0001202	LOC108140909|XP_017119451.1|DELE	LOC6597838|XP_026846515.1|DPER
OG0001203	LOC108145311|XP_017126144.1|DELE	LOC6603490|XP_002028472.1|DPER
OG0001204	LOC108149508|XP_017132624.1|DELE	LOC6598020|XP_002023212.2|DPER
OG0001205	LOC108137473|XP_017114669.1|DELE	LOC6592049|XP_026851188.1|DPER
OG0001206	LOC108136838|XP_017113747.1|DELE	LOC6588035|XP_026840035.1|DPER
OG0001207	LOC108136450|XP_017113118.1|DELE	LOC6588087|XP_002012832.1|DPER, LOC113566278|XP_026847043.1|DPER, LOC6597721|XP_026847063.1|DPER
OG0001208	LOC108137268|XP_017114351.1|DELE	LOC6597907|XP_026847000.1|DPER
OG0001209	LOC108136862|XP_017113790.1|DELE	LOC6587357|XP_002013858.1|DPER
OG0001210	LOC108135436|XP_017111664.1|DELE	LOC6598194|XP_026846241.1|DPER
OG0001211	LOC108141227|XP_017119971.1|DELE	LOC6598793|XP_026843538.1|DPER
OG0001212	LOC108138574|XP_017116345.1|DELE	LOC6598439|XP_026848644.1|DPER
OG0001213	LOC108140805|XP_017119293.1|DELE	LOC6600758|XP_026848631.1|DPER
OG0001214	LOC108137391|XP_017114539.1|DELE	LOC6600818|XP_002025885.1|DPER, LOC113566336|XP_026847380.1|DPER, LOC6599803|XP_002024973.2|DPER
OG0001215	LOC108148346|XP_017130847.1|DELE	LOC6587433|XP_026848669.1|DPER
OG0001216	LOC108140645|XP_017119057.1|DELE	LOC6587971|XP_026843110.1|DPER
