Orthogroup	DELE.longest_only	HILL.longest_only
OG0001008	LOC108148568|XP_017131103.1|DELE, LOC108141631|XP_017120591.1|DELE	LOC119655408|XP_037917219.1|HILL
OG0001009	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE	LOC119656127|XP_037918388.1|HILL
OG0001013	LOC108142519|XP_017121928.1|DELE, LOC108142865|XP_017122428.1|DELE	LOC119650229|XP_037908736.1|HILL
OG0001014	LOC108142309|XP_017121550.1|DELE, LOC108142670|XP_017122163.1|DELE	LOC119655082|XP_037916710.1|HILL
OG0001019	LOC108148662|XP_017131283.1|DELE	LOC119657389|XP_037920202.1|HILL
OG0001020	LOC108144144|XP_017124280.1|DELE	LOC119657985|XP_037921129.1|HILL, LOC119657205|XP_037919940.1|HILL, LOC119657634|XP_037920567.1|HILL
OG0001021	LOC108150709|XP_017134470.1|DELE	LOC119651094|XP_037910375.1|HILL
OG0001022	LOC108135139|XP_017111237.1|DELE, LOC108134908|XP_017110908.1|DELE	LOC119658389|XP_037921700.1|HILL
OG0001024	LOC108150571|XP_017134313.1|DELE, LOC108148827|XP_017131580.1|DELE	LOC119659862|XP_037924098.1|HILL, LOC119660009|XP_037924314.1|HILL
OG0001025	LOC108146944|XP_017128687.1|DELE	LOC119649739|XP_037907949.1|HILL
OG0001026	LOC108147048|XP_017128812.1|DELE	LOC119655498|XP_037917331.1|HILL
OG0001027	LOC108135582|XP_017111863.1|DELE	LOC119648947|XP_037906790.1|HILL, LOC119647827|XP_037904993.1|HILL
OG0001028	LOC108138041|XP_017115502.1|DELE	LOC119649985|XP_037908355.1|HILL
OG0001031	LOC108137787|XP_017115185.1|DELE, LOC108146931|XP_017128673.1|DELE, LOC108150543|XP_017134264.1|DELE	LOC119650960|XP_037910134.1|HILL
OG0001032	LOC108138112|XP_017115623.1|DELE, LOC108134593|XP_017110442.1|DELE	LOC119653033|XP_037913407.1|HILL
OG0001033	LOC108145191|XP_017125922.1|DELE	LOC119656017|XP_037918195.1|HILL
OG0001034	LOC108146764|XP_017128389.1|DELE	LOC119650231|XP_037908738.1|HILL
OG0001042	LOC108143966|XP_017124055.1|DELE	LOC119646639|XP_037903080.1|HILL
OG0001043	LOC108137741|XP_017115130.1|DELE	LOC119658007|XP_037921157.1|HILL
OG0001044	LOC108149666|XP_017132900.1|DELE	LOC119647224|XP_037903984.1|HILL
OG0001045	LOC108144821|XP_017125441.1|DELE	LOC119652268|XP_037912181.1|HILL
OG0001046	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE	LOC119654795|XP_037916272.1|HILL
OG0001047	LOC108149048|XP_017131879.1|DELE	LOC119657541|XP_037920411.1|HILL
OG0001048	LOC108143680|XP_017123679.1|DELE	LOC119647179|XP_037903915.1|HILL
OG0001050	LOC108146792|XP_017128449.1|DELE	LOC119647631|XP_037904616.1|HILL
OG0001051	LOC108141901|XP_017121004.1|DELE	LOC119652144|XP_037912013.1|HILL, LOC119652142|XP_037912011.1|HILL, LOC119652143|XP_037912012.1|HILL
OG0001052	LOC108149530|XP_017132651.1|DELE	LOC119646181|XP_037902491.1|HILL
OG0001053	LOC108149923|XP_017133328.1|DELE	LOC119655659|XP_037917572.1|HILL
OG0001054	LOC108137353|XP_017114477.1|DELE	LOC119660306|XP_037924708.1|HILL
OG0001056	LOC108149269|XP_017132200.1|DELE, LOC108148182|XP_017130576.1|DELE	LOC119655097|XP_037916740.1|HILL
OG0001057	LOC108141909|XP_017121016.1|DELE	LOC119653748|XP_037914605.1|HILL
OG0001058	LOC108149998|XP_017133424.1|DELE	LOC119653471|XP_037914017.1|HILL
OG0001059	LOC108142339|XP_017121583.1|DELE, LOC108146417|XP_017127909.1|DELE	LOC119647686|XP_037904696.1|HILL
OG0001060	LOC108135830|XP_017112206.1|DELE	LOC119657290|XP_037920065.1|HILL
OG0001061	LOC108135025|XP_017111045.1|DELE, LOC108135023|XP_017111044.1|DELE	LOC119649749|XP_037907966.1|HILL
OG0001072	LOC108142240|XP_017121447.1|DELE, LOC108150399|XP_017134043.1|DELE	LOC119653742|XP_037914594.1|HILL
OG0001073	LOC108148636|XP_017131238.1|DELE	LOC119656558|XP_037918865.1|HILL, LOC119656559|XP_037918867.1|HILL, LOC119656562|XP_037918871.1|HILL, LOC119656561|XP_037918870.1|HILL, LOC119656557|XP_037918863.1|HILL
OG0001074	LOC108149104|XP_017131990.1|DELE	LOC119653482|XP_037914037.1|HILL, LOC119653483|XP_037914038.1|HILL
OG0001075	LOC108147515|XP_017129583.1|DELE	LOC119648135|XP_037905605.1|HILL
OG0001077	LOC108150082|XP_017133536.1|DELE	LOC119658889|XP_037922615.1|HILL
OG0001078	LOC108136620|XP_017113427.1|DELE	LOC119656783|XP_037919297.1|HILL, LOC119647701|XP_037904714.1|HILL
OG0001079	LOC108146430|XP_017127922.1|DELE	LOC119650348|XP_037908950.1|HILL
OG0001080	LOC108146177|XP_017127572.1|DELE	LOC119650340|XP_037908935.1|HILL
OG0001081	LOC108136814|XP_017113706.1|DELE	LOC119654600|XP_037915997.1|HILL
OG0001082	LOC108145500|XP_017126449.1|DELE	LOC119658666|XP_037922151.1|HILL
OG0001083	LOC108147482|XP_017129525.1|DELE	LOC119648140|XP_037905614.1|HILL
OG0001084	LOC108145066|XP_017125735.1|DELE	LOC119658838|XP_037922509.1|HILL
OG0001085	LOC108147015|XP_017128759.1|DELE	LOC119661259|XP_037926439.1|HILL
OG0001086	LOC108135138|XP_017111236.1|DELE, LOC108144667|XP_017125210.1|DELE	LOC119654908|XP_037916469.1|HILL
OG0001087	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE	LOC119661246|XP_037926413.1|HILL
OG0001088	LOC108150303|XP_017133904.1|DELE	LOC119647748|XP_037904795.1|HILL
OG0001089	LOC108146470|XP_017127977.1|DELE	LOC119649506|XP_037907604.1|HILL
OG0001090	LOC108146353|XP_017127815.1|DELE	LOC119650125|XP_037908578.1|HILL
OG0001092	LOC108139043|XP_017117149.1|DELE	LOC119651442|XP_037910974.1|HILL
OG0001093	LOC108139049|XP_017117156.1|DELE	LOC119651291|XP_037910736.1|HILL, LOC119652250|XP_037912158.1|HILL
OG0001094	LOC108138865|XP_017116878.1|DELE, LOC108138737|XP_017116619.1|DELE	LOC119653073|XP_037913485.1|HILL
OG0001095	LOC108143714|XP_017123739.1|DELE	LOC119651165|XP_037910511.1|HILL
OG0001096	LOC108138882|XP_017116902.1|DELE	LOC119654769|XP_037916238.1|HILL, LOC119655109|XP_037916759.1|HILL
OG0001097	LOC108138039|XP_017115504.1|DELE, LOC108148313|XP_017130829.1|DELE	LOC119661406|XP_037926663.1|HILL
OG0001098	LOC108135501|XP_017111733.1|DELE	LOC119649387|XP_037907436.1|HILL, LOC119659096|XP_037922943.1|HILL
OG0001099	LOC108142795|XP_017122334.1|DELE	LOC119649218|XP_037907205.1|HILL, LOC119648717|XP_037906453.1|HILL, LOC119649369|XP_037907413.1|HILL
OG0001100	LOC108142883|XP_017122448.1|DELE, LOC108138109|XP_017115608.1|DELE	LOC119655645|XP_037917552.1|HILL
OG0001101	LOC108144311|XP_017124492.1|DELE	LOC119656262|XP_037918608.1|HILL
OG0001102	LOC108143210|XP_017122984.1|DELE	LOC119647913|XP_037905163.1|HILL
OG0001103	LOC108135031|XP_017111057.1|DELE	LOC119651483|XP_037911022.1|HILL
OG0001104	LOC108137961|XP_017115413.1|DELE	LOC119654690|XP_037916128.1|HILL
OG0001105	LOC108149709|XP_017132964.1|DELE, LOC108134887|XP_017110877.1|DELE	LOC119654540|XP_037915913.1|HILL
OG0001106	LOC108134958|XP_017110969.1|DELE	LOC119660910|XP_037925785.1|HILL
OG0001109	LOC108149705|XP_017132960.1|DELE, LOC108149703|XP_017132957.1|DELE	LOC119661437|XP_037926710.1|HILL, LOC119646346|XP_037902709.1|HILL
OG0001112	LOC108141632|XP_017120592.1|DELE	LOC119647107|XP_037903817.1|HILL
OG0001118	LOC108138522|XP_017116271.1|DELE	LOC119658022|XP_037921179.1|HILL
OG0001119	LOC108134620|XP_017110494.1|DELE	LOC119658275|XP_037921494.1|HILL
OG0001120	LOC108148726|XP_017131393.1|DELE	LOC119651250|XP_037910659.1|HILL
OG0001121	LOC108146871|XP_017128593.1|DELE	LOC119647714|XP_037904737.1|HILL
OG0001122	LOC108146446|XP_017127945.1|DELE	LOC119650129|XP_037908586.1|HILL
OG0001124	LOC108135249|XP_017111407.1|DELE	LOC119661581|XP_037926908.1|HILL, LOC119653509|XP_037914097.1|HILL
OG0001125	LOC108137001|XP_017113988.1|DELE	LOC119648754|XP_037906506.1|HILL
OG0001127	LOC108142663|XP_017122154.1|DELE	LOC119648123|XP_037905573.1|HILL, LOC119647815|XP_037904971.1|HILL, LOC119647572|XP_037904500.1|HILL, LOC119647816|XP_037904972.1|HILL, LOC119647817|XP_037904973.1|HILL, LOC119647820|XP_037904978.1|HILL
OG0001128	LOC108144710|XP_017125291.1|DELE	LOC119660463|XP_037924958.1|HILL
OG0001129	LOC108141584|XP_017120519.1|DELE	LOC119650885|XP_037909986.1|HILL
OG0001130	LOC108141984|XP_017121129.1|DELE	LOC119653058|XP_037913465.1|HILL
OG0001131	LOC108145276|XP_017126061.1|DELE	LOC119660936|XP_037925859.1|HILL
OG0001133	LOC108141638|XP_017120597.1|DELE, LOC108134564|XP_017110406.1|DELE, LOC108141852|XP_017120932.1|DELE	LOC119647256|XP_037904063.1|HILL
OG0001134	LOC108143562|XP_017123560.1|DELE	LOC119656169|XP_037918443.1|HILL, LOC119656168|XP_037918442.1|HILL, LOC119655305|XP_037917062.1|HILL, LOC119654050|XP_037915138.1|HILL, LOC119654064|XP_037915156.1|HILL, LOC119653774|XP_037914701.1|HILL
OG0001135	LOC108139350|XP_017117563.1|DELE	LOC119654839|XP_037916342.1|HILL, LOC119654481|XP_037915830.1|HILL
OG0001136	LOC108142892|XP_017122456.1|DELE	LOC119660441|XP_037924921.1|HILL
OG0001137	LOC108143785|XP_017123799.1|DELE	LOC119659607|XP_037923706.1|HILL, LOC119659962|XP_037924244.1|HILL, LOC119659283|XP_037923219.1|HILL, LOC119659485|XP_037923526.1|HILL, LOC119659510|XP_037923568.1|HILL, LOC119659576|XP_037923661.1|HILL, LOC119659818|XP_037924029.1|HILL, LOC119659917|XP_037924170.1|HILL, LOC119660171|XP_037924505.1|HILL, LOC119659452|XP_037923465.1|HILL, LOC119659493|XP_037923539.1|HILL, LOC119659623|XP_037923751.1|HILL, LOC119659635|XP_037923762.1|HILL
OG0001138	LOC108146178|XP_017127573.1|DELE	LOC119655094|XP_037916728.1|HILL
OG0001139	LOC108146925|XP_017128657.1|DELE	LOC119647597|XP_037904547.1|HILL
OG0001140	LOC108148821|XP_017131566.1|DELE	LOC119647169|XP_037903902.1|HILL, LOC119656962|XP_037919610.1|HILL, LOC119656930|XP_037919552.1|HILL
OG0001141	LOC108140781|XP_017119259.1|DELE	LOC119648620|XP_037906317.1|HILL
OG0001144	LOC108141004|XP_017119567.1|DELE, LOC108144233|XP_017124399.1|DELE	LOC119655340|XP_037917115.1|HILL
OG0001148	LOC108134757|XP_017110689.1|DELE, LOC108134685|XP_017110572.1|DELE	LOC119646878|XP_037903432.1|HILL
OG0001149	LOC108142717|XP_017122227.1|DELE	LOC119648939|XP_037906780.1|HILL, LOC119649425|XP_037907500.1|HILL
OG0001153	LOC108141497|XP_017120403.1|DELE	LOC119660793|XP_037925528.1|HILL
OG0001154	LOC108142000|XP_017121154.1|DELE	LOC119651636|XP_037911228.1|HILL
OG0001155	LOC108138560|XP_017116322.1|DELE	LOC119656861|XP_037919444.1|HILL
OG0001157	LOC108134785|XP_017110726.1|DELE	LOC119651295|XP_037910744.1|HILL
OG0001158	LOC108149541|XP_017132667.1|DELE	LOC119657603|XP_037920533.1|HILL
OG0001159	LOC108148638|XP_017131242.1|DELE	LOC119656717|XP_037919167.1|HILL
OG0001160	LOC108141128|XP_017119837.1|DELE	LOC119653171|XP_037913646.1|HILL
OG0001161	LOC108139181|XP_017117291.1|DELE	LOC119650746|XP_037909750.1|HILL
OG0001162	LOC108139302|XP_017117490.1|DELE	LOC119658310|XP_037921547.1|HILL
OG0001163	LOC108139257|XP_017117425.1|DELE	LOC119650564|XP_037909297.1|HILL
OG0001164	LOC108143851|XP_017123901.1|DELE	LOC119651647|XP_037911251.1|HILL
OG0001165	LOC108143431|XP_017123334.1|DELE	LOC119657120|XP_037919808.1|HILL, LOC119657495|XP_037920353.1|HILL
OG0001166	LOC108145646|XP_017126671.1|DELE	LOC119649162|XP_037907104.1|HILL
OG0001167	LOC108134610|XP_017110473.1|DELE, LOC108141832|XP_017120905.1|DELE	LOC119646574|XP_037902992.1|HILL
OG0001168	LOC108137957|XP_017115406.1|DELE	LOC119655740|XP_037917721.1|HILL
OG0001169	LOC108136178|XP_017112664.1|DELE, LOC108136354|XP_017112952.1|DELE	LOC119658036|XP_037921197.1|HILL
OG0001170	LOC108148508|XP_017131035.1|DELE	LOC119659790|XP_037923985.1|HILL
OG0001171	LOC108150250|XP_017133803.1|DELE	LOC119650467|XP_037909262.1|HILL
OG0001172	LOC108143535|XP_017123521.1|DELE	LOC119661407|XP_037926664.1|HILL
OG0001173	LOC108142931|XP_017122514.1|DELE	LOC119660364|XP_037924800.1|HILL, LOC119658996|XP_037922805.1|HILL
OG0001174	LOC108142178|XP_017121351.1|DELE, LOC108142179|XP_017121352.1|DELE	LOC119647791|XP_037904916.1|HILL
OG0001175	LOC108144787|XP_017125387.1|DELE	LOC119654794|XP_037916271.1|HILL
OG0001176	LOC108141300|XP_017120054.1|DELE, LOC108149737|XP_017133002.1|DELE	LOC119655006|XP_037916605.1|HILL
OG0001178	LOC108145514|XP_017126475.1|DELE	LOC119661423|XP_037926694.1|HILL
OG0001179	LOC108144698|XP_017125276.1|DELE	LOC119646342|XP_037902696.1|HILL
OG0001180	LOC108145298|XP_017126108.1|DELE	LOC119660988|XP_037926002.1|HILL
OG0001181	LOC108136115|XP_017112584.1|DELE	LOC119648244|XP_037905804.1|HILL
OG0001182	LOC108147261|XP_017129148.1|DELE	LOC119659498|XP_037923550.1|HILL, LOC119659994|XP_037924297.1|HILL
OG0001183	LOC108140588|XP_017118963.1|DELE	LOC119660414|XP_037924881.1|HILL
OG0001185	LOC108148260|XP_017130696.1|DELE	LOC119658701|XP_037922219.1|HILL
OG0001186	LOC108141159|XP_017119875.1|DELE	LOC119659434|XP_037923445.1|HILL
OG0001187	LOC108149761|XP_017133066.1|DELE	LOC119656116|XP_037918366.1|HILL
OG0001188	LOC108143449|XP_017123369.1|DELE	LOC119653813|XP_037914766.1|HILL
OG0001189	LOC108149197|XP_017132111.1|DELE	LOC119654676|XP_037916107.1|HILL
OG0001190	LOC108140915|XP_017119458.1|DELE	LOC119655814|XP_037917847.1|HILL, LOC119655837|XP_037917871.1|HILL, LOC119655662|XP_037917574.1|HILL
OG0001191	LOC108142135|XP_017121320.1|DELE	LOC119654289|XP_037915506.1|HILL
OG0001192	LOC108150699|XP_017134452.1|DELE	LOC119649057|XP_037906966.1|HILL, LOC119659885|XP_037924131.1|HILL
OG0001193	LOC108140617|XP_017119019.1|DELE	LOC119654818|XP_037916306.1|HILL
OG0001194	LOC108147668|XP_017129844.1|DELE	LOC119648370|XP_037906025.1|HILL
OG0001195	LOC108145371|XP_017126254.1|DELE	LOC119654582|XP_037915969.1|HILL
OG0001200	LOC108150458|XP_017134121.1|DELE	LOC119657572|XP_037920465.1|HILL
OG0001201	LOC108143870|XP_017123926.1|DELE	LOC119659691|XP_037923872.1|HILL, LOC119660477|XP_037924996.1|HILL, LOC119660451|XP_037924938.1|HILL
OG0001202	LOC108140909|XP_017119451.1|DELE	LOC119658232|XP_037921438.1|HILL
OG0001203	LOC108145311|XP_017126144.1|DELE	LOC119660998|XP_037926022.1|HILL, LOC119660891|XP_037925745.1|HILL
OG0001204	LOC108149508|XP_017132624.1|DELE	LOC119657884|XP_037920948.1|HILL
OG0001205	LOC108137473|XP_017114669.1|DELE	LOC119654814|XP_037916298.1|HILL
OG0001206	LOC108136838|XP_017113747.1|DELE	LOC119652245|XP_037912149.1|HILL
OG0001207	LOC108136450|XP_017113118.1|DELE	LOC119658299|XP_037921525.1|HILL
OG0001208	LOC108137268|XP_017114351.1|DELE	LOC119657034|XP_037919714.1|HILL
OG0001209	LOC108136862|XP_017113790.1|DELE	LOC119652741|XP_037912967.1|HILL
OG0001210	LOC108135436|XP_017111664.1|DELE	LOC119657755|XP_037920737.1|HILL
OG0001211	LOC108141227|XP_017119971.1|DELE	LOC119652060|XP_037911926.1|HILL
OG0001212	LOC108138574|XP_017116345.1|DELE	LOC119658512|XP_037921913.1|HILL
OG0001213	LOC108140805|XP_017119293.1|DELE	LOC119659447|XP_037923459.1|HILL
OG0001214	LOC108137391|XP_017114539.1|DELE	LOC119652669|XP_037912863.1|HILL
OG0001215	LOC108148346|XP_017130847.1|DELE	LOC119652850|XP_037913130.1|HILL
OG0001216	LOC108140645|XP_017119057.1|DELE	LOC119653102|XP_037913545.1|HILL
OG0001217	LOC108139267|XP_017117447.1|DELE, LOC108136751|XP_017113591.1|DELE	LOC119651703|XP_037911344.1|HILL
OG0001218	LOC108148676|XP_017131302.1|DELE	LOC119659492|XP_037923538.1|HILL
OG0001220	LOC108147372|XP_017129296.1|DELE	LOC119652163|XP_037912039.1|HILL
OG0001221	LOC108145473|XP_017126415.1|DELE	LOC119650451|XP_037909237.1|HILL
OG0001222	LOC108147278|XP_017129183.1|DELE	LOC119661029|XP_037926116.1|HILL
OG0001223	LOC108142157|XP_017121330.1|DELE	LOC119654577|XP_037915964.1|HILL
OG0001224	LOC108144901|XP_017125551.1|DELE	LOC119655657|XP_037917569.1|HILL
OG0001225	LOC108149610|XP_017132801.1|DELE	LOC119646976|XP_037903609.1|HILL
OG0001226	LOC108144782|XP_017125382.1|DELE	LOC119657789|XP_037920804.1|HILL, LOC119646174|XP_037902482.1|HILL, LOC119661587|XP_037926917.1|HILL
OG0001227	LOC108138045|XP_017115506.1|DELE	LOC119647209|XP_037903963.1|HILL, LOC119647103|XP_037903808.1|HILL
OG0001228	LOC108134875|XP_017110857.1|DELE	LOC119655872|XP_037917929.1|HILL, LOC119655332|XP_037917103.1|HILL, LOC119654512|XP_037915878.1|HILL, LOC119655056|XP_037916675.1|HILL
OG0001229	LOC108149906|XP_017133297.1|DELE	LOC119646290|XP_037902629.1|HILL
OG0001230	LOC108137941|XP_017115388.1|DELE	LOC119661031|XP_037926123.1|HILL
OG0001231	LOC108135182|XP_017111288.1|DELE	LOC119652521|XP_037912644.1|HILL
OG0001232	LOC108138914|XP_017116962.1|DELE	LOC119658989|XP_037922801.1|HILL, LOC119658979|XP_037922791.1|HILL
OG0001233	LOC108138337|XP_017115990.1|DELE	LOC119661290|XP_037926495.1|HILL
OG0001234	LOC108141474|XP_017120370.1|DELE	LOC119659090|XP_037922934.1|HILL
OG0001235	LOC108137862|XP_017115283.1|DELE	LOC119646499|XP_037902882.1|HILL
OG0001236	LOC108142636|XP_017122121.1|DELE, LOC108142843|XP_017122401.1|DELE, LOC108142250|XP_017121458.1|DELE	LOC119649757|XP_037907979.1|HILL
OG0001237	LOC108146615|XP_017128150.1|DELE, LOC108136767|XP_017113617.1|DELE	LOC119659116|XP_037922967.1|HILL
OG0001238	LOC108147213|XP_017129061.1|DELE	LOC119659152|XP_037923023.1|HILL
OG0001239	LOC108135819|XP_017112185.1|DELE	LOC119653018|XP_037913384.1|HILL
OG0001240	LOC108147238|XP_017129125.1|DELE	LOC119660382|XP_037924834.1|HILL
OG0001241	LOC108137907|XP_017115336.1|DELE	LOC119658765|XP_037922391.1|HILL
OG0001242	LOC108150121|XP_017133577.1|DELE, LOC108147713|XP_017129925.1|DELE	LOC119655416|XP_037917230.1|HILL
OG0001243	LOC108146237|XP_017127654.1|DELE	LOC119648820|XP_037906605.1|HILL
OG0001244	LOC108139185|XP_017117299.1|DELE	LOC119661188|XP_037926337.1|HILL
OG0001245	LOC108136673|XP_017113485.1|DELE	LOC119651974|XP_037911806.1|HILL
OG0001246	LOC108144196|XP_017124354.1|DELE	LOC119655399|XP_037917208.1|HILL
OG0001247	LOC108134543|XP_017110384.1|DELE	LOC119653750|XP_037914607.1|HILL
OG0001248	LOC108150185|XP_017133669.1|DELE	LOC119650077|XP_037908504.1|HILL, LOC119649838|XP_037908111.1|HILL, LOC119647933|XP_037905201.1|HILL, LOC119650285|XP_037908840.1|HILL, LOC119650080|XP_037908511.1|HILL, LOC119648509|XP_037906206.1|HILL, LOC119648725|XP_037906464.1|HILL, LOC119649642|XP_037907825.1|HILL, LOC119649535|XP_037907650.1|HILL, LOC119649939|XP_037908286.1|HILL, LOC119649581|XP_037907713.1|HILL
OG0001249	LOC108148462|XP_017130983.1|DELE, LOC108141213|XP_017119955.1|DELE	LOC119658028|XP_037921186.1|HILL
OG0001255	LOC108149658|XP_017132892.1|DELE	LOC119653588|XP_037914266.1|HILL
OG0001257	LOC108145268|XP_017126037.1|DELE, LOC108145267|XP_017126030.1|DELE	LOC119660950|XP_037925892.1|HILL
OG0001258	LOC108144021|XP_017124136.1|DELE	LOC119650730|XP_037909685.1|HILL
OG0001259	LOC108137124|XP_017114150.1|DELE	LOC119658496|XP_037921886.1|HILL
OG0001260	LOC108135137|XP_017111235.1|DELE	LOC119652828|XP_037913084.1|HILL
OG0001261	LOC108144681|XP_017125237.1|DELE	LOC119657335|XP_037920135.1|HILL
OG0001262	LOC108150254|XP_017133811.1|DELE	LOC119660928|XP_037925839.1|HILL
OG0001263	LOC108147655|XP_017129824.1|DELE, LOC108143066|XP_017122769.1|DELE	LOC119656996|XP_037919660.1|HILL
OG0001264	LOC108134747|XP_017110676.1|DELE	LOC119646944|XP_037903561.1|HILL
OG0001265	LOC108136242|XP_017112767.1|DELE	LOC119657638|XP_037920570.1|HILL
OG0001266	LOC108149631|XP_017132850.1|DELE	LOC119656260|XP_037918605.1|HILL
OG0001267	LOC108148921|XP_017131726.1|DELE	LOC119651389|XP_037910899.1|HILL
OG0001269	LOC108144392|XP_017124660.1|DELE	LOC119659654|XP_037923790.1|HILL
OG0001270	LOC108137456|XP_017114643.1|DELE	LOC119659052|XP_037922887.1|HILL
OG0001271	LOC108141468|XP_017120363.1|DELE	LOC119658672|XP_037922162.1|HILL
OG0001272	LOC108146321|XP_017127774.1|DELE	LOC119649825|XP_037908089.1|HILL
OG0001273	LOC108140442|XP_017118661.1|DELE	LOC119651602|XP_037911179.1|HILL
OG0001274	LOC108142614|XP_017122085.1|DELE	LOC119649786|XP_037908019.1|HILL
OG0001275	LOC108135432|XP_017111656.1|DELE	LOC119655439|XP_037917261.1|HILL
OG0001276	LOC108146305|XP_017127746.1|DELE, LOC108145755|XP_017126808.1|DELE	LOC119648094|XP_037905520.1|HILL
OG0001277	LOC108145821|XP_017126915.1|DELE	LOC119649433|XP_037907511.1|HILL, LOC119649427|XP_037907503.1|HILL
OG0001278	LOC108150209|XP_017133710.1|DELE	LOC119649514|XP_037907615.1|HILL
OG0001279	LOC108142860|XP_017122419.1|DELE	LOC119648237|XP_037905794.1|HILL
OG0001280	LOC108146001|XP_017127245.1|DELE	LOC119648137|XP_037905610.1|HILL
OG0001281	LOC108146431|XP_017127923.1|DELE	LOC119647691|XP_037904703.1|HILL
OG0001282	LOC108139054|XP_017117162.1|DELE	LOC119648273|XP_037905856.1|HILL, LOC119649296|XP_037907318.1|HILL, LOC119650007|XP_037908401.1|HILL, LOC119649909|XP_037908236.1|HILL
OG0001283	LOC108141357|XP_017120166.1|DELE	LOC119661427|XP_037926698.1|HILL
OG0001284	LOC108149950|XP_017133355.1|DELE, LOC108140942|XP_017119501.1|DELE	LOC119651440|XP_037910970.1|HILL
OG0001285	LOC108146150|XP_017127502.1|DELE	LOC119654710|XP_037916157.1|HILL, LOC119646154|XP_037902453.1|HILL
OG0001286	LOC108142128|XP_017121313.1|DELE	LOC119646226|XP_037902542.1|HILL
OG0001287	LOC108135921|XP_017112357.1|DELE	LOC119650430|XP_037909177.1|HILL, LOC119650431|XP_037909178.1|HILL, LOC119660177|XP_037924513.1|HILL, LOC119660484|XP_037924999.1|HILL
OG0001288	LOC108149446|XP_017132529.1|DELE	LOC119651059|XP_037910316.1|HILL
OG0001289	LOC108141739|XP_017120721.1|DELE	LOC119656549|XP_037918844.1|HILL, LOC119646325|XP_037902674.1|HILL, LOC119646338|XP_037902691.1|HILL
OG0001290	LOC108147814|XP_017130046.1|DELE	LOC119653199|XP_037913690.1|HILL
OG0001291	LOC108137629|XP_017114904.1|DELE, LOC108144478|XP_017124892.1|DELE	LOC119654813|XP_037916297.1|HILL
OG0001292	LOC108144349|XP_017124586.1|DELE	LOC119653512|XP_037914101.1|HILL
OG0001293	LOC108149924|XP_017133330.1|DELE	LOC119655415|XP_037917229.1|HILL
OG0001294	LOC108150161|XP_017133620.1|DELE, LOC108139260|XP_017117434.1|DELE	LOC119654231|XP_037915382.1|HILL
OG0001295	LOC108134921|XP_017110925.1|DELE	LOC119653879|XP_037914923.1|HILL
OG0001296	LOC108146783|XP_017128434.1|DELE	LOC119655784|XP_037917802.1|HILL
OG0001297	LOC108142966|XP_017122602.1|DELE	LOC119659209|XP_037923105.1|HILL
OG0001298	LOC108141215|XP_017119956.1|DELE	LOC119652500|XP_037912615.1|HILL, LOC119659762|XP_037923951.1|HILL, LOC119658977|XP_037922785.1|HILL
OG0001299	LOC108146079|XP_017127384.1|DELE	LOC119649607|XP_037907753.1|HILL
OG0001300	LOC108137007|XP_017113993.1|DELE	LOC119655461|XP_037917290.1|HILL
OG0001301	LOC108135187|XP_017111297.1|DELE	LOC119654217|XP_037915358.1|HILL
OG0001302	LOC108145039|XP_017125713.1|DELE	LOC119658796|XP_037922442.1|HILL, LOC119658797|XP_037922444.1|HILL, LOC119658798|XP_037922445.1|HILL, LOC119658800|XP_037922447.1|HILL
OG0001303	LOC108135239|XP_017111394.1|DELE	LOC119657687|XP_037920649.1|HILL
