Orthogroup	DELE.longest_only	DSAN.longest_only
OG0001547	LOC108135885|XP_017112279.1|DELE	LOC120456109|XP_039498656.1|DSAN
OG0001548	LOC108137715|XP_017115087.1|DELE	LOC120457264|XP_039500612.1|DSAN
OG0001549	LOC108150462|XP_017134133.1|DELE	LOC120445172|XP_039481306.1|DSAN
OG0001550	LOC108140713|XP_017119164.1|DELE	LOC120452823|XP_039493162.1|DSAN
OG0001551	LOC108148628|XP_017131229.1|DELE	LOC120452630|XP_039492873.1|DSAN
OG0001552	LOC108143071|XP_017122773.1|DELE	LOC120451418|XP_039491022.1|DSAN
OG0001553	LOC108135937|XP_017112374.1|DELE	LOC120456822|XP_039499805.1|DSAN
OG0001554	LOC108135866|XP_017112257.1|DELE	LOC120450988|XP_039490225.1|DSAN
OG0001555	LOC108139048|XP_017117155.1|DELE	LOC120446419|XP_039483312.1|DSAN
OG0001556	LOC108137982|XP_017115442.1|DELE	LOC120445918|XP_039482509.1|DSAN
OG0001557	LOC108137708|XP_017115077.1|DELE	LOC120455073|XP_039496858.1|DSAN
OG0001558	LOC108134884|XP_017110870.1|DELE	LOC120455877|XP_039498290.1|DSAN
OG0001559	LOC108136943|XP_017113910.1|DELE	LOC120453340|XP_039493939.1|DSAN
OG0001560	LOC108141091|XP_017119779.1|DELE	LOC120453140|XP_039493624.1|DSAN
OG0001561	LOC108140752|XP_017119219.1|DELE	LOC120452758|XP_039493074.1|DSAN
OG0001562	LOC108135225|XP_017111343.1|DELE	LOC120444248|XP_039479698.1|DSAN
OG0001563	LOC108146894|XP_017128626.1|DELE	LOC120448667|XP_039486738.1|DSAN
OG0001564	LOC108143846|XP_017123887.1|DELE	LOC120450767|XP_039489841.1|DSAN
OG0001565	LOC108143871|XP_017123927.1|DELE	LOC120453472|XP_039494135.1|DSAN
OG0001566	LOC108140401|XP_017118599.1|DELE	LOC120451453|XP_039491066.1|DSAN
OG0001567	LOC108144854|XP_017125490.1|DELE	LOC120446531|XP_039483478.1|DSAN
OG0001568	LOC108139165|XP_017117269.1|DELE	LOC120451084|XP_039490385.1|DSAN
OG0001569	LOC108139346|XP_017117559.1|DELE	LOC120453901|XP_039494760.1|DSAN
OG0001570	LOC108135327|XP_017111508.1|DELE	LOC120451559|XP_039491296.1|DSAN
OG0001571	LOC108141685|XP_017120653.1|DELE	LOC120458298|XP_039501831.1|DSAN
OG0001572	LOC108141627|XP_017120585.1|DELE	LOC120456629|XP_039499485.1|DSAN
OG0001573	LOC108145946|XP_017127143.1|DELE	LOC120448051|XP_039485734.1|DSAN
OG0001574	LOC108137200|XP_017114278.1|DELE	LOC120456277|XP_039498949.1|DSAN
OG0001575	LOC108136771|XP_017113621.1|DELE	LOC120451656|XP_039491465.1|DSAN
OG0001576	LOC108137030|XP_017114019.1|DELE	LOC120453231|XP_039493765.1|DSAN
OG0001577	LOC108148787|XP_017131492.1|DELE	LOC120451305|XP_039490804.1|DSAN
OG0001578	LOC108139075|XP_017117191.1|DELE	LOC120444910|XP_039480836.1|DSAN
OG0001579	LOC108137653|XP_017114973.1|DELE	LOC120457217|XP_039500520.1|DSAN
OG0001580	LOC108143538|XP_017123523.1|DELE	LOC120445134|XP_039481219.1|DSAN
OG0001581	LOC108137269|XP_017114352.1|DELE	LOC120455705|XP_039498047.1|DSAN
OG0001582	LOC108144871|XP_017125511.1|DELE	LOC120446862|XP_039483996.1|DSAN
OG0001583	LOC108149935|XP_017133340.1|DELE	LOC120448826|XP_039486961.1|DSAN
OG0001584	LOC108146376|XP_017127855.1|DELE	LOC120449315|XP_039487641.1|DSAN
OG0001585	LOC108137659|XP_017114982.1|DELE	LOC120455020|XP_039496780.1|DSAN
OG0001586	LOC108142782|XP_017122316.1|DELE	LOC120447943|XP_039485555.1|DSAN
OG0001587	LOC108137603|XP_017114863.1|DELE	LOC120458512|XP_039502117.1|DSAN
OG0001588	LOC108149671|XP_017132906.1|DELE	LOC120458150|XP_039501630.1|DSAN
OG0001589	LOC108134957|XP_017110968.1|DELE	LOC120448688|XP_039486773.1|DSAN
OG0001590	LOC108136812|XP_017113708.1|DELE, LOC108147041|XP_017128803.1|DELE	LOC120447008|XP_039484249.1|DSAN
OG0001591	LOC108148910|XP_017131715.1|DELE	LOC120452048|XP_039492043.1|DSAN
OG0001592	LOC108138098|XP_017115573.1|DELE	LOC120457394|XP_039500902.1|DSAN
OG0001593	LOC108138125|XP_017115647.1|DELE	LOC120455638|XP_039498000.1|DSAN
OG0001594	LOC108138629|XP_017116405.1|DELE	LOC120451455|XP_039491071.1|DSAN
OG0001595	LOC108144692|XP_017125253.1|DELE	LOC120445788|XP_039482327.1|DSAN
OG0001596	LOC108138922|XP_017116978.1|DELE	LOC120445322|XP_039481577.1|DSAN
OG0001597	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE	LOC120455161|XP_039497021.1|DSAN
OG0001599	LOC108150721|XP_017134507.1|DELE	LOC120454710|XP_039496194.1|DSAN
OG0001600	LOC108138823|XP_017116811.1|DELE	LOC120449148|XP_039487420.1|DSAN
OG0001601	LOC108148223|XP_017130631.1|DELE	LOC120458579|XP_039502211.1|DSAN
OG0001602	LOC108142093|XP_017121277.1|DELE	LOC120457798|XP_039501232.1|DSAN
OG0001603	LOC108141696|XP_017120668.1|DELE	LOC120458661|XP_039502328.1|DSAN
OG0001604	LOC108141059|XP_017119702.1|DELE	LOC120456460|XP_039499241.1|DSAN
OG0001605	LOC108145536|XP_017126524.1|DELE, LOC108146172|XP_017127600.1|DELE	LOC120458269|XP_039501796.1|DSAN
OG0001607	LOC108150427|XP_017134074.1|DELE	LOC120445762|XP_039482292.1|DSAN, LOC120457611|XP_039501052.1|DSAN, LOC120457612|XP_039501053.1|DSAN, LOC120457613|XP_039501055.1|DSAN
OG0001608	LOC108135282|XP_017111452.1|DELE	LOC120447097|XP_039484439.1|DSAN
OG0001609	LOC108144230|XP_017124396.1|DELE	LOC120444912|XP_039480839.1|DSAN
OG0001610	LOC108138978|XP_017117051.1|DELE	LOC120445715|XP_039482214.1|DSAN
OG0001611	LOC108141918|XP_017121031.1|DELE	LOC120445690|XP_039482181.1|DSAN
OG0001612	LOC108149243|XP_017132168.1|DELE	LOC120458246|XP_039501768.1|DSAN
OG0001613	LOC108142070|XP_017121245.1|DELE	LOC120458205|XP_039501717.1|DSAN
OG0001614	LOC108145527|XP_017126505.1|DELE	LOC120458471|XP_039502059.1|DSAN
OG0001615	LOC108149200|XP_017132114.1|DELE	LOC120444367|XP_039479901.1|DSAN
OG0001616	LOC108138291|XP_017115935.1|DELE	LOC120444973|XP_039480932.1|DSAN
OG0001617	LOC108138813|XP_017116796.1|DELE	LOC120444587|XP_039480290.1|DSAN
OG0001618	LOC108141749|XP_017120733.1|DELE	LOC120449841|XP_039488435.1|DSAN
OG0001619	LOC108141933|XP_017121059.1|DELE	LOC120453174|XP_039493672.1|DSAN
OG0001620	LOC108141529|XP_017120451.1|DELE	LOC120444678|XP_039480472.1|DSAN
OG0001621	LOC108141299|XP_017120053.1|DELE	LOC120445725|XP_039482227.1|DSAN
OG0001622	LOC108136455|XP_017113126.1|DELE	LOC120455370|XP_039497411.1|DSAN
OG0001623	LOC108137838|XP_017115253.1|DELE	LOC120443867|XP_039479168.1|DSAN
OG0001624	LOC108135299|XP_017111473.1|DELE	LOC120444004|XP_039479417.1|DSAN
OG0001625	LOC108135244|XP_017111396.1|DELE	LOC120444929|XP_039480864.1|DSAN
OG0001626	LOC108147811|XP_017130043.1|DELE	LOC120458352|XP_039501903.1|DSAN
OG0001627	LOC108148330|XP_017130817.1|DELE	LOC120451479|XP_039491133.1|DSAN
OG0001628	LOC108147078|XP_017128856.1|DELE	LOC120454305|XP_039495437.1|DSAN
OG0001630	LOC108137028|XP_017114016.1|DELE	LOC120451654|XP_039491461.1|DSAN
OG0001631	LOC108141196|XP_017119929.1|DELE	LOC120451271|XP_039490742.1|DSAN
OG0001632	LOC108142020|XP_017121184.1|DELE	LOC120451245|XP_039490697.1|DSAN
OG0001633	LOC108140620|XP_017119023.1|DELE	LOC120454480|XP_039495748.1|DSAN
OG0001634	LOC108145134|XP_017125837.1|DELE	LOC120452843|XP_039493207.1|DSAN
OG0001635	LOC108147097|XP_017128872.1|DELE	LOC120451787|XP_039491672.1|DSAN
OG0001636	LOC108141002|XP_017119566.1|DELE	LOC120451991|XP_039491953.1|DSAN
OG0001637	LOC108142989|XP_017122649.1|DELE	LOC120451184|XP_039490566.1|DSAN
OG0001638	LOC108136297|XP_017112871.1|DELE	LOC120454984|XP_039496709.1|DSAN
OG0001639	LOC108147594|XP_017129724.1|DELE	LOC120452080|XP_039492081.1|DSAN
OG0001640	LOC108141147|XP_017119861.1|DELE	LOC120451770|XP_039491633.1|DSAN
OG0001641	LOC108140541|XP_017118860.1|DELE	LOC120451649|XP_039491449.1|DSAN
OG0001642	LOC108136634|XP_017113442.1|DELE	LOC120456181|XP_039498786.1|DSAN
OG0001643	LOC108138274|XP_017115915.1|DELE	LOC120449496|XP_039487926.1|DSAN, LOC120449403|XP_039487788.1|DSAN
OG0001644	LOC108146971|XP_017128717.1|DELE	LOC120449669|XP_039488203.1|DSAN
OG0001645	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE	LOC120446902|XP_039484057.1|DSAN
OG0001646	LOC108144316|XP_017124505.1|DELE	LOC120446917|XP_039484091.1|DSAN
OG0001647	LOC108149589|XP_017132712.1|DELE	LOC120457109|XP_039500272.1|DSAN
OG0001648	LOC108143200|XP_017122942.1|DELE	LOC120447468|XP_039484789.1|DSAN
OG0001649	LOC108149794|XP_017133147.1|DELE	LOC120446721|XP_039483767.1|DSAN
OG0001650	LOC108143696|XP_017123711.1|DELE	LOC120444607|XP_039480315.1|DSAN
OG0001651	LOC108137552|XP_017114766.1|DELE	LOC120445191|XP_039481345.1|DSAN
OG0001652	LOC108135616|XP_017111920.1|DELE	LOC120450600|XP_039489656.1|DSAN
OG0001653	LOC108143228|XP_017123013.1|DELE	LOC120447441|XP_039484732.1|DSAN
OG0001654	LOC108144328|XP_017124526.1|DELE	LOC120446480|XP_039483417.1|DSAN
OG0001655	LOC108141351|XP_017120156.1|DELE	LOC120448253|XP_039486104.1|DSAN
OG0001656	LOC108147838|XP_017130082.1|DELE	LOC120458820|XP_039502562.1|DSAN
OG0001657	LOC108136153|XP_017112637.1|DELE	LOC120448203|XP_039486004.1|DSAN
OG0001658	LOC108142655|XP_017122145.1|DELE	LOC120450473|XP_039489449.1|DSAN
OG0001659	LOC108146799|XP_017128464.1|DELE	LOC120448119|XP_039485860.1|DSAN
OG0001660	LOC108145935|XP_017127128.1|DELE	LOC120450427|XP_039489369.1|DSAN
OG0001661	LOC108148414|XP_017130943.1|DELE	LOC120451452|XP_039491065.1|DSAN
OG0001662	LOC108147491|XP_017129535.1|DELE	LOC120448198|XP_039485998.1|DSAN
OG0001663	LOC108150039|XP_017133495.1|DELE	LOC120450813|XP_039489923.1|DSAN
OG0001664	LOC108147035|XP_017128783.1|DELE	LOC120445378|XP_039481694.1|DSAN
OG0001666	LOC108138808|XP_017116789.1|DELE	LOC120443799|XP_039479065.1|DSAN
OG0001667	LOC108144384|XP_017124648.1|DELE	LOC120445252|XP_039481460.1|DSAN
OG0001668	LOC108142389|XP_017121713.1|DELE	LOC120449100|XP_039487342.1|DSAN
OG0001669	LOC108146355|XP_017127821.1|DELE	LOC120447633|XP_039485070.1|DSAN
OG0001670	LOC108140856|XP_017119330.1|DELE	LOC120455918|XP_039498361.1|DSAN
OG0001670	LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE	LOC120444062|XP_039479506.1|DSAN
OG0001671	LOC108143171|XP_017122905.1|DELE	LOC120456253|XP_039498907.1|DSAN
OG0001672	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE	LOC120446271|XP_039483083.1|DSAN, LOC120446270|XP_039483081.1|DSAN, LOC120446272|XP_039483084.1|DSAN
OG0001673	LOC108142139|XP_017121324.1|DELE	LOC120444275|XP_039479723.1|DSAN
OG0001673	LOC108142138|XP_017121323.1|DELE	LOC120444274|XP_039479722.1|DSAN
OG0001674	LOC108141566|XP_017120501.1|DELE	LOC120453291|XP_039493854.1|DSAN
OG0001675	LOC108147250|XP_017129137.1|DELE	LOC120453712|XP_039494469.1|DSAN
OG0001675	LOC108147248|XP_017129136.1|DELE	LOC120453711|XP_039494468.1|DSAN
OG0001676	LOC108145342|XP_017126220.1|DELE	LOC120444851|XP_039480745.1|DSAN
OG0001677	LOC108147829|XP_017130073.1|DELE, LOC108147865|XP_017130112.1|DELE	LOC120451128|XP_039490479.1|DSAN
OG0001678	LOC108136225|XP_017112735.1|DELE	LOC120455176|XP_039497041.1|DSAN
OG0001679	LOC108141376|XP_017120206.1|DELE	LOC120455440|XP_039497571.1|DSAN
OG0001680	LOC108138547|XP_017116306.1|DELE	LOC120455680|XP_039498024.1|DSAN
OG0001681	LOC108137328|XP_017114447.1|DELE	LOC120455220|XP_039497124.1|DSAN
OG0001682	LOC108142443|XP_017121797.1|DELE	LOC120456730|XP_039499650.1|DSAN
OG0001683	LOC108149477|XP_017132580.1|DELE	LOC120452665|XP_039492939.1|DSAN
OG0001684	LOC108145285|XP_017126088.1|DELE	LOC120454923|XP_039496605.1|DSAN
OG0001685	LOC108150507|XP_017134212.1|DELE	LOC120445469|XP_039481850.1|DSAN
OG0001686	LOC108136545|XP_017113333.1|DELE	LOC120457013|XP_039500104.1|DSAN
OG0001687	LOC108137090|XP_017114105.1|DELE	LOC120456279|XP_039498953.1|DSAN
OG0001688	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE	LOC120456080|XP_039498605.1|DSAN
OG0001689	LOC108137731|XP_017115119.1|DELE	LOC120455799|XP_039498194.1|DSAN
OG0001690	LOC108147559|XP_017129636.1|DELE	LOC120447927|XP_039485520.1|DSAN
OG0001691	LOC108138240|XP_017115860.1|DELE	LOC120443994|XP_039479406.1|DSAN, LOC120458609|XP_039502249.1|DSAN
OG0001692	LOC108135755|XP_017112085.1|DELE	LOC120453496|XP_039494167.1|DSAN
OG0001693	LOC108136345|XP_017112942.1|DELE	LOC120456554|XP_039499367.1|DSAN
OG0001694	LOC108136845|XP_017113756.1|DELE	LOC120453089|XP_039493550.1|DSAN
OG0001695	LOC108139142|XP_017117250.1|DELE	LOC120444480|XP_039480093.1|DSAN
OG0001696	LOC108140527|XP_017118825.1|DELE	LOC120451220|XP_039490634.1|DSAN
OG0001698	LOC108147684|XP_017129871.1|DELE	LOC120455315|XP_039497299.1|DSAN
OG0001699	LOC108135856|XP_017112238.1|DELE	LOC120454510|XP_039495799.1|DSAN
OG0001700	LOC108139229|XP_017117383.1|DELE	LOC120451382|XP_039490973.1|DSAN
OG0001701	LOC108148286|XP_017130741.1|DELE	LOC120450960|XP_039490181.1|DSAN
OG0001702	LOC108141826|XP_017120896.1|DELE	LOC120445101|XP_039481181.1|DSAN
OG0001703	LOC108148686|XP_017131323.1|DELE	LOC120453795|XP_039494600.1|DSAN
OG0001704	LOC108148739|XP_017131419.1|DELE	LOC120453939|XP_039494818.1|DSAN
OG0001705	LOC108148838|XP_017131594.1|DELE	LOC120453121|XP_039493598.1|DSAN
OG0001706	LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE	LOC120451974|XP_039491938.1|DSAN
OG0001707	LOC108148804|XP_017131520.1|DELE	LOC120454231|XP_039495266.1|DSAN
OG0001708	LOC108139348|XP_017117561.1|DELE	LOC120453909|XP_039494775.1|DSAN
OG0001709	LOC108146492|XP_017128013.1|DELE	LOC120448996|XP_039487198.1|DSAN
OG0001710	LOC108143926|XP_017123999.1|DELE	LOC120452575|XP_039492792.1|DSAN
OG0001711	LOC108148729|XP_017131396.1|DELE	LOC120450896|XP_039490071.1|DSAN
OG0001712	LOC108136737|XP_017113566.1|DELE	LOC120450772|XP_039489862.1|DSAN
OG0001713	LOC108140778|XP_017119254.1|DELE	LOC120450933|XP_039490134.1|DSAN
OG0001714	LOC108141044|XP_017119670.1|DELE	LOC120454158|XP_039495155.1|DSAN
OG0001715	LOC108150024|XP_017133473.1|DELE	LOC120456490|XP_039499290.1|DSAN
OG0001716	LOC108136637|XP_017113446.1|DELE	LOC120456200|XP_039498814.1|DSAN
OG0001717	LOC108148776|XP_017131474.1|DELE	LOC120452986|XP_039493416.1|DSAN
OG0001718	LOC108137372|XP_017114503.1|DELE	LOC120451248|XP_039490698.1|DSAN
OG0001719	LOC108148675|XP_017131298.1|DELE	LOC120451531|XP_039491240.1|DSAN
OG0001720	LOC108135543|XP_017111783.1|DELE	LOC120453439|XP_039494081.1|DSAN
OG0001721	LOC108143815|XP_017123826.1|DELE	LOC120453164|XP_039493657.1|DSAN
OG0001722	LOC108146080|XP_017127385.1|DELE	LOC120448033|XP_039485710.1|DSAN
OG0001723	LOC108140484|XP_017118726.1|DELE	LOC120458212|XP_039501725.1|DSAN
OG0001724	LOC108145202|XP_017125933.1|DELE	LOC120447076|XP_039484401.1|DSAN
OG0001725	LOC108144324|XP_017124515.1|DELE	LOC120449795|XP_039488409.1|DSAN
OG0001726	LOC108142582|XP_017122027.1|DELE	LOC120450593|XP_039489649.1|DSAN
OG0001727	LOC108148864|XP_017131653.1|DELE	LOC120453017|XP_039493468.1|DSAN
OG0001728	LOC108144734|XP_017125319.1|DELE	LOC120445328|XP_039481586.1|DSAN
OG0001729	LOC108141310|XP_017120064.1|DELE	LOC120446690|XP_039483717.1|DSAN
OG0001730	LOC108138208|XP_017115817.1|DELE	LOC120443817|XP_039479093.1|DSAN
OG0001731	LOC108138803|XP_017116784.1|DELE	LOC120446989|XP_039484223.1|DSAN
OG0001732	LOC108148399|XP_017130921.1|DELE	LOC120458760|XP_039502468.1|DSAN
OG0001733	LOC108145243|XP_017126001.1|DELE	LOC120445063|XP_039481121.1|DSAN
OG0001734	LOC108145543|XP_017126532.1|DELE	LOC120444163|XP_039479679.1|DSAN
OG0001735	LOC108142677|XP_017122171.1|DELE	LOC120447915|XP_039485499.1|DSAN
OG0001736	LOC108145182|XP_017125910.1|DELE	LOC120446346|XP_039483206.1|DSAN
OG0001737	LOC108143472|XP_017123404.1|DELE	LOC120445427|XP_039481787.1|DSAN
OG0001738	LOC108135689|XP_017112019.1|DELE	LOC120449420|XP_039487812.1|DSAN
OG0001739	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE	LOC120447170|XP_039484561.1|DSAN
OG0001740	LOC108143429|XP_017123333.1|DELE	LOC120444550|XP_039480234.1|DSAN
OG0001741	LOC108142935|XP_017122519.1|DELE	LOC120452737|XP_039493043.1|DSAN
OG0001742	LOC108147059|XP_017128835.1|DELE	LOC120452749|XP_039493061.1|DSAN
OG0001743	LOC108146416|XP_017127908.1|DELE	LOC120450467|XP_039489440.1|DSAN
OG0001744	LOC108145087|XP_017125764.1|DELE	LOC120443948|XP_039479331.1|DSAN
OG0001745	LOC108137528|XP_017114734.1|DELE	LOC120445333|XP_039481594.1|DSAN
OG0001746	LOC108150375|XP_017134004.1|DELE	LOC120449465|XP_039487870.1|DSAN
OG0001747	LOC108144429|XP_017124782.1|DELE	LOC120445253|XP_039481461.1|DSAN
OG0001748	LOC108150119|XP_017133575.1|DELE	LOC120449612|XP_039488116.1|DSAN
OG0001749	LOC108144826|XP_017125447.1|DELE	LOC120444499|XP_039480145.1|DSAN
OG0001750	LOC108144824|XP_017125444.1|DELE	LOC120444497|XP_039480142.1|DSAN
OG0001751	LOC108135579|XP_017111860.1|DELE	LOC120450255|XP_039489079.1|DSAN
OG0001752	LOC108147407|XP_017129333.1|DELE	LOC120449014|XP_039487226.1|DSAN
OG0001753	LOC108146120|XP_017127448.1|DELE	LOC120448290|XP_039486160.1|DSAN
OG0001754	LOC108143532|XP_017123517.1|DELE	LOC120446632|XP_039483629.1|DSAN
OG0001755	LOC108145804|XP_017126867.1|DELE	LOC120450172|XP_039488954.1|DSAN
OG0001756	LOC108141359|XP_017120169.1|DELE	LOC120445363|XP_039481668.1|DSAN
OG0001757	LOC108138639|XP_017116469.1|DELE	LOC120444394|XP_039479950.1|DSAN
OG0001758	LOC108146594|XP_017128105.1|DELE	LOC120447893|XP_039485439.1|DSAN
OG0001759	LOC108144504|XP_017124927.1|DELE	LOC120446186|XP_039482962.1|DSAN
OG0001760	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE	LOC120458717|XP_039502400.1|DSAN
OG0001761	LOC108145241|XP_017125996.1|DELE	LOC120445034|XP_039481054.1|DSAN
OG0001762	LOC108150729|XP_017134515.1|DELE	LOC120458224|XP_039501739.1|DSAN
OG0001763	LOC108135274|XP_017111442.1|DELE	LOC120455182|XP_039497481.1|DSAN
OG0001764	LOC108135154|XP_017111263.1|DELE	LOC120452322|XP_039492410.1|DSAN
OG0001765	LOC108141334|XP_017120106.1|DELE	LOC120443882|XP_039479225.1|DSAN
OG0001766	LOC108141883|XP_017120981.1|DELE	LOC120455089|XP_039496900.1|DSAN
OG0001767	LOC108138937|XP_017117000.1|DELE	LOC120458687|XP_039502358.1|DSAN
OG0001768	LOC108137867|XP_017115292.1|DELE	LOC120458338|XP_039501889.1|DSAN
OG0001769	LOC108137780|XP_017115174.1|DELE	LOC120455581|XP_039497890.1|DSAN
OG0001770	LOC108134526|XP_017110358.1|DELE	LOC120444086|XP_039479545.1|DSAN
OG0001771	LOC108134771|XP_017110707.1|DELE	LOC120458648|XP_039502311.1|DSAN
OG0001772	LOC108142083|XP_017121263.1|DELE	LOC120458029|XP_039501472.1|DSAN
OG0001773	LOC108142051|XP_017121222.1|DELE	LOC120458077|XP_039501525.1|DSAN
OG0001774	LOC108144745|XP_017125336.1|DELE	LOC120447032|XP_039484306.1|DSAN
OG0001775	LOC108142485|XP_017121860.1|DELE	LOC120457335|XP_039500776.1|DSAN
OG0001776	LOC108135248|XP_017111402.1|DELE	LOC120452218|XP_039492281.1|DSAN
OG0001777	LOC108138317|XP_017115964.1|DELE	LOC120455891|XP_039498323.1|DSAN
OG0001778	LOC108150464|XP_017134142.1|DELE	LOC120443714|XP_039478894.1|DSAN
OG0001779	LOC108141778|XP_017120767.1|DELE	LOC120443916|XP_039479289.1|DSAN
OG0001780	LOC108142154|XP_017121328.1|DELE	LOC120455282|XP_039497246.1|DSAN
OG0001781	LOC108138976|XP_017117049.1|DELE	LOC120445714|XP_039482209.1|DSAN
OG0001782	LOC108149309|XP_017132249.1|DELE	LOC120458886|XP_039502657.1|DSAN
OG0001783	LOC108142028|XP_017121193.1|DELE	LOC120454854|XP_039496318.1|DSAN
OG0001784	LOC108147934|XP_017130208.1|DELE	LOC120454357|XP_039495515.1|DSAN
OG0001785	LOC108141340|XP_017120138.1|DELE	LOC120448209|XP_039486025.1|DSAN
OG0001786	LOC108139015|XP_017117107.1|DELE	LOC120458136|XP_039501614.1|DSAN
OG0001787	LOC108138821|XP_017116808.1|DELE	LOC120444688|XP_039480492.1|DSAN
OG0001788	LOC108134664|XP_017110549.1|DELE	LOC120444531|XP_039480212.1|DSAN
OG0001789	LOC108135384|XP_017111567.1|DELE	LOC120445670|XP_039482153.1|DSAN
OG0001790	LOC108138228|XP_017115839.1|DELE	LOC120458491|XP_039502091.1|DSAN
OG0001791	LOC108144432|XP_017124803.1|DELE	LOC120447039|XP_039484319.1|DSAN
OG0001792	LOC108138933|XP_017116995.1|DELE	LOC120444845|XP_039480737.1|DSAN
OG0001793	LOC108149744|XP_017133013.1|DELE	LOC120444259|XP_039479699.1|DSAN
OG0001794	LOC108150465|XP_017134143.1|DELE	LOC120443715|XP_039478895.1|DSAN
OG0001795	LOC108150452|XP_017134101.1|DELE	LOC120446404|XP_039483278.1|DSAN
OG0001796	LOC108149971|XP_017133379.1|DELE	LOC120456398|XP_039499161.1|DSAN
OG0001798	LOC108144254|XP_017124423.1|DELE	LOC120445989|XP_039482656.1|DSAN
OG0001799	LOC108145044|XP_017125717.1|DELE	LOC120456432|XP_039499198.1|DSAN
OG0001800	LOC108138324|XP_017115974.1|DELE	LOC120458315|XP_039501855.1|DSAN
OG0001801	LOC108150358|XP_017133981.1|DELE	LOC120448929|XP_039487100.1|DSAN
OG0001802	LOC108144053|XP_017124186.1|DELE	LOC120451698|XP_039491527.1|DSAN
OG0001803	LOC108141176|XP_017119893.1|DELE	LOC120451790|XP_039491675.1|DSAN
OG0001804	LOC108137475|XP_017114670.1|DELE	LOC120454067|XP_039495010.1|DSAN
OG0001805	LOC108147522|XP_017129593.1|DELE	LOC120447931|XP_039485530.1|DSAN
OG0001806	LOC108139236|XP_017117392.1|DELE	LOC120454300|XP_039495432.1|DSAN
OG0001807	LOC108148337|XP_017130828.1|DELE	LOC120452270|XP_039492335.1|DSAN
OG0001808	LOC108140506|XP_017118777.1|DELE	LOC120452596|XP_039492828.1|DSAN
OG0001809	LOC108141211|XP_017119949.1|DELE	LOC120451134|XP_039490481.1|DSAN
OG0001810	LOC108148485|XP_017131008.1|DELE	LOC120451066|XP_039490359.1|DSAN
OG0001811	LOC108147063|XP_017128843.1|DELE	LOC120458330|XP_039501881.1|DSAN
OG0001812	LOC108134928|XP_017110937.1|DELE	LOC120455362|XP_039497403.1|DSAN
OG0001813	LOC108135750|XP_017112073.1|DELE	LOC120451087|XP_039490412.1|DSAN
OG0001814	LOC108141065|XP_017119708.1|DELE	LOC120450755|XP_039489812.1|DSAN
OG0001815	LOC108148408|XP_017130933.1|DELE	LOC120451021|XP_039490280.1|DSAN
OG0001816	LOC108149143|XP_017132039.1|DELE	LOC120446070|XP_039482783.1|DSAN
OG0001817	LOC108141375|XP_017120199.1|DELE	LOC120458394|XP_039501948.1|DSAN
OG0001818	LOC108144879|XP_017125529.1|DELE	LOC120456086|XP_039498612.1|DSAN
OG0001819	LOC108143690|XP_017123705.1|DELE	LOC120444293|XP_039479748.1|DSAN
OG0001820	LOC108138554|XP_017116313.1|DELE	LOC120454935|XP_039496635.1|DSAN
OG0001821	LOC108144794|XP_017125402.1|DELE	LOC120446327|XP_039483176.1|DSAN
OG0001822	LOC108149199|XP_017132112.1|DELE	LOC120445237|XP_039481436.1|DSAN
OG0001823	LOC108150317|XP_017133921.1|DELE	LOC120448103|XP_039485839.1|DSAN
OG0001824	LOC108147942|XP_017130216.1|DELE	LOC120443809|XP_039479084.1|DSAN
OG0001825	LOC108143374|XP_017123182.1|DELE	LOC120445381|XP_039481698.1|DSAN
OG0001826	LOC108143568|XP_017123567.1|DELE	LOC120446223|XP_039483023.1|DSAN
OG0001827	LOC108144448|XP_017124828.1|DELE	LOC120445749|XP_039482261.1|DSAN
OG0001828	LOC108136508|XP_017113249.1|DELE	LOC120455122|XP_039496949.1|DSAN
OG0001829	LOC108144798|XP_017125407.1|DELE	LOC120446561|XP_039483514.1|DSAN
OG0001830	LOC108135392|XP_017111580.1|DELE	LOC120446488|XP_039483427.1|DSAN
OG0001831	LOC108135481|XP_017111713.1|DELE	LOC120448358|XP_039486260.1|DSAN
OG0001832	LOC108141135|XP_017119850.1|DELE	LOC120456036|XP_039498540.1|DSAN
OG0001833	LOC108144678|XP_017125229.1|DELE	LOC120445419|XP_039481769.1|DSAN
OG0001834	LOC108135013|XP_017111037.1|DELE	LOC120454094|XP_039495039.1|DSAN
OG0001837	LOC108145713|XP_017126763.1|DELE	LOC120449818|XP_039488400.1|DSAN
OG0001838	LOC108149049|XP_017131880.1|DELE	LOC120445473|XP_039481852.1|DSAN
