Orthogroup	DELE.longest_only	DERE.longest_only
OG0002895	LOC108141314|XP_017120072.1|DELE	LOC6548449|XP_001976708.1|DERE
OG0002896	LOC108149463|XP_017132553.1|DELE	LOC6541535|XP_001969628.1|DERE
OG0002897	LOC108135289|XP_017111461.1|DELE	LOC6540880|XP_001970030.1|DERE
OG0002898	LOC108149488|XP_017132600.1|DELE	LOC6541347|XP_001968655.1|DERE
OG0002899	LOC108150078|XP_017133530.1|DELE	LOC6542419|XP_001968112.1|DERE
OG0002900	LOC108136568|XP_017113369.1|DELE, LOC108145287|XP_017126093.1|DELE	LOC6542325|XP_026835549.1|DERE
OG0002901	LOC108138136|XP_017115670.1|DELE	LOC6542219|XP_001970196.3|DERE
OG0002902	LOC108138137|XP_017115671.1|DELE	LOC6541770|XP_001970197.1|DERE
OG0002903	LOC108150713|XP_017134487.1|DELE	LOC6541431|XP_015014865.2|DERE
OG0002904	LOC108146809|XP_017128483.1|DELE	LOC6545166|XP_001972574.2|DERE
OG0002905	LOC108149538|XP_017132660.1|DELE	LOC6542480|XP_001969573.1|DERE
OG0002906	LOC108139083|XP_017117198.1|DELE	LOC6548900|XP_001974039.1|DERE
OG0002907	LOC108138894|XP_017116918.1|DELE	LOC6548901|XP_015012005.1|DERE
OG0002908	LOC108145380|XP_017126264.1|DELE	LOC6547648|XP_001974982.1|DERE
OG0002909	LOC108145175|XP_017125898.1|DELE	LOC6547194|XP_026836125.1|DERE
OG0002910	LOC108141930|XP_017121055.1|DELE	LOC6546915|XP_001974118.1|DERE
OG0002911	LOC108141521|XP_017120441.1|DELE	LOC6548583|XP_001976697.1|DERE
OG0002912	LOC108141230|XP_017119978.1|DELE	LOC6551375|XP_001978443.1|DERE
OG0002913	LOC108149196|XP_017132110.1|DELE	LOC6547399|XP_001976307.1|DERE
OG0002914	LOC108148057|XP_017130397.1|DELE	LOC6541279|XP_001968260.2|DERE
OG0002915	LOC108142013|XP_017121172.1|DELE	LOC6548807|XP_001974087.1|DERE
OG0002916	LOC108138802|XP_017116775.1|DELE	LOC6543495|XP_001968721.2|DERE
OG0002917	LOC108137988|XP_017115449.1|DELE	LOC6548679|XP_026836550.1|DERE
OG0002918	LOC108137938|XP_017115381.1|DELE	LOC6548648|XP_001975388.1|DERE
OG0002919	LOC108139111|XP_017117216.1|DELE	LOC6546637|XP_001974709.1|DERE
OG0002920	LOC108150467|XP_017134148.1|DELE	LOC6543115|XP_026835037.1|DERE
OG0002921	LOC108147958|XP_017130240.1|DELE	LOC6540671|XP_001968769.1|DERE
OG0002922	LOC108141952|XP_017121083.1|DELE	LOC6546918|XP_001974121.1|DERE
OG0002923	LOC108141857|XP_017120939.1|DELE	LOC6546917|XP_001974120.1|DERE
OG0002924	LOC108141951|XP_017121082.1|DELE	LOC6546919|XP_001974122.1|DERE
OG0002925	LOC108141368|XP_017120186.1|DELE	LOC6548444|XP_001976662.3|DERE
OG0002926	LOC108147795|XP_017130024.1|DELE	LOC6540638|XP_001968757.1|DERE
OG0002927	LOC108147802|XP_017130032.1|DELE	LOC6540646|XP_001968753.1|DERE
OG0002928	LOC108150503|XP_017134205.1|DELE	LOC6547576|XP_001976215.1|DERE
OG0002929	LOC108137849|XP_017115265.1|DELE	LOC6543192|XP_001968163.1|DERE
OG0002930	LOC108138838|XP_017116837.1|DELE	LOC6542855|XP_001970236.1|DERE
OG0002931	LOC108135245|XP_017111399.1|DELE	LOC6542078|XP_026835489.1|DERE
OG0002932	LOC108134608|XP_017110469.1|DELE	LOC6543244|XP_026834308.1|DERE
OG0002933	LOC108145503|XP_017126452.1|DELE	LOC6540887|XP_026835192.1|DERE
OG0002934	LOC108149894|XP_017133280.1|DELE	LOC6540793|XP_001970386.1|DERE
OG0002935	LOC108138253|XP_017115882.1|DELE	LOC6541393|XP_001968954.2|DERE
OG0002936	LOC108148534|XP_017131066.1|DELE	LOC6547070|XP_026835971.1|DERE
OG0002937	LOC108140479|XP_017118713.1|DELE	LOC6541530|XP_001970816.1|DERE
OG0002938	LOC108139063|XP_017117173.1|DELE	LOC6549255|XP_001974427.1|DERE
OG0002939	LOC108144166|XP_017124312.1|DELE	LOC6547139|XP_001976114.1|DERE
OG0002940	LOC108140700|XP_017119142.1|DELE	LOC6553147|XP_026839642.1|DERE
OG0002941	LOC108141805|XP_017120860.1|DELE	LOC113564149|XP_026835498.1|DERE, LOC6542135|XP_001970821.1|DERE
OG0002942	LOC108142061|XP_017121235.1|DELE	LOC6549123|XP_001974148.1|DERE
OG0002943	LOC108138985|XP_017117059.1|DELE	LOC6549492|XP_026836635.1|DERE
OG0002944	LOC108139027|XP_017117121.1|DELE	LOC6549493|XP_026836800.1|DERE
OG0002945	LOC108138152|XP_017115717.1|DELE	LOC6542557|XP_026835377.1|DERE
OG0002946	LOC108141329|XP_017120099.1|DELE	LOC6548923|XP_026835739.1|DERE
OG0002947	LOC108138239|XP_017115859.1|DELE	LOC6542103|XP_026834509.1|DERE
OG0002948	LOC108146828|XP_017128513.1|DELE	LOC6545165|XP_001972573.1|DERE
OG0002949	LOC108146712|XP_017128287.1|DELE	LOC6543818|XP_015012939.1|DERE
OG0002950	LOC108135270|XP_017111436.1|DELE	LOC6540933|XP_001970043.2|DERE
OG0002951	LOC108142032|XP_017121198.1|DELE	LOC6541352|XP_001969444.1|DERE
OG0002952	LOC108147786|XP_017130015.1|DELE	LOC6540762|XP_001968747.3|DERE
OG0002953	LOC108150521|XP_017134236.1|DELE	LOC6542952|XP_026834949.1|DERE
OG0002954	LOC108141791|XP_017120808.1|DELE	LOC6542119|XP_026835493.1|DERE
OG0002955	LOC108144187|XP_017124340.1|DELE	LOC6548137|XP_001975229.3|DERE
OG0002956	LOC108141268|XP_017120026.1|DELE	LOC6549002|XP_001975466.1|DERE
OG0002957	LOC108143388|XP_017123248.1|DELE	LOC6548211|XP_001975069.1|DERE
OG0002958	LOC108141816|XP_017120881.1|DELE	LOC6549124|XP_001974149.1|DERE
OG0002959	LOC108141848|XP_017120927.1|DELE	LOC6549035|XP_001974155.1|DERE
OG0002960	LOC108146546|XP_017128079.1|DELE	LOC6546332|XP_001971808.2|DERE
OG0002961	LOC108149839|XP_017133203.1|DELE	LOC6549419|XP_026836366.1|DERE
OG0002962	LOC108139060|XP_017117170.1|DELE	LOC6549653|XP_001974258.1|DERE
OG0002963	LOC108141953|XP_017121084.1|DELE	LOC6541150|XP_026834355.1|DERE
OG0002964	LOC108143394|XP_017123256.1|DELE	LOC6541044|XP_001970355.1|DERE
OG0002965	LOC108141950|XP_017121081.1|DELE	LOC6542377|XP_001969472.1|DERE
OG0002966	LOC108146989|XP_017128746.1|DELE	LOC6542459|XP_001969999.1|DERE
OG0002967	LOC108146454|XP_017127954.1|DELE	LOC6545068|XP_001971046.1|DERE
OG0002968	LOC108146455|XP_017127955.1|DELE	LOC6545067|XP_001971045.3|DERE
OG0002969	LOC108149342|XP_017132319.1|DELE	LOC6540645|XP_026834493.1|DERE
OG0002970	LOC108138133|XP_017115666.1|DELE	LOC6543349|XP_001970141.1|DERE
OG0002971	LOC108142024|XP_017121189.1|DELE	LOC6540652|XP_001970313.1|DERE
OG0002972	LOC108140789|XP_017119270.1|DELE	LOC6553820|XP_001980515.1|DERE
OG0002973	LOC108140339|XP_017118518.1|DELE	LOC6542383|XP_001969065.1|DERE
OG0002974	LOC108145671|XP_017126714.1|DELE	LOC6545083|XP_001971038.1|DERE
OG0002975	LOC108148077|XP_017130418.1|DELE	LOC6542359|XP_001968334.3|DERE
OG0002976	LOC108138571|XP_017116340.1|DELE	LOC6551680|XP_001978529.1|DERE
OG0002977	LOC108144406|XP_017124726.1|DELE	LOC6546941|XP_015012531.1|DERE
OG0002978	LOC108144858|XP_017125494.1|DELE	LOC6548398|XP_001976530.2|DERE
OG0002979	LOC108143612|XP_017123625.1|DELE	LOC6541048|XP_001970359.1|DERE
OG0002980	LOC108148927|XP_017131737.1|DELE	LOC6540940|XP_026834782.1|DERE
OG0002981	LOC108135253|XP_017111410.1|DELE	LOC6540840|XP_001970039.2|DERE
OG0002982	LOC108149489|XP_017132597.1|DELE	LOC6543473|XP_026834991.1|DERE
OG0002983	LOC108145931|XP_017127123.1|DELE	LOC6544057|XP_001970969.1|DERE
OG0002984	LOC108145793|XP_017126852.1|DELE	LOC6545162|XP_001971024.1|DERE
OG0002985	LOC108145312|XP_017126150.1|DELE	LOC113563689|XP_026839022.1|DERE, LOC6555858|XP_026839359.1|DERE
OG0002986	LOC108141679|XP_017120643.1|DELE	LOC6541890|XP_001969470.1|DERE
OG0002987	LOC108138265|XP_017115904.1|DELE	LOC6543265|XP_001968972.1|DERE
OG0002988	LOC108137840|XP_017115255.1|DELE	LOC6543282|XP_001968202.1|DERE
OG0002989	LOC108150227|XP_017133762.1|DELE	LOC6543809|XP_026833743.1|DERE
OG0002990	LOC108148085|XP_017130429.1|DELE	LOC6541966|XP_001968348.2|DERE
OG0002991	LOC108143407|XP_017123279.1|DELE	LOC6546792|XP_026836261.1|DERE
OG0002992	LOC108150511|XP_017134216.1|DELE	LOC6547584|XP_015011568.1|DERE
OG0002993	LOC108146220|XP_017127628.1|DELE	LOC6544000|XP_001971892.1|DERE
OG0002994	LOC108149531|XP_017132656.1|DELE	LOC6542765|XP_026834166.1|DERE
OG0002995	LOC108134496|XP_017110305.1|DELE	LOC6541055|XP_001968132.1|DERE
OG0002996	LOC108136950|XP_017113921.1|DELE	LOC6551905|XP_001979666.1|DERE
OG0002997	LOC108147692|XP_017129895.1|DELE	LOC6555667|XP_001982398.3|DERE
OG0002998	LOC108140897|XP_017119429.1|DELE	LOC6551385|XP_026838490.1|DERE
OG0002999	LOC108143139|XP_017122875.1|DELE	LOC6544286|XP_001973714.1|DERE
OG0003000	LOC108148370|XP_017130882.1|DELE	LOC6553190|XP_001979134.1|DERE
OG0003001	LOC108143587|XP_017123593.1|DELE	LOC6547891|XP_015011547.1|DERE
OG0003002	LOC108142794|XP_017122333.1|DELE	LOC6545150|XP_015013758.1|DERE
OG0003003	LOC108134638|XP_017110515.1|DELE	LOC6546700|XP_001974516.1|DERE
OG0003004	LOC108138439|XP_017116129.1|DELE	LOC6555706|XP_001982483.1|DERE
OG0003005	LOC108136462|XP_017113144.1|DELE	LOC6550973|XP_001976850.2|DERE
OG0003006	LOC108135171|XP_017111284.1|DELE	LOC6553353|XP_001980182.1|DERE
OG0003007	LOC108148403|XP_017130924.1|DELE	LOC6553080|XP_001979075.3|DERE
OG0003008	LOC108142910|XP_017122487.1|DELE	LOC6555460|XP_001981048.1|DERE
OG0003009	LOC108146494|XP_017128015.1|DELE	LOC6546233|XP_001971792.1|DERE
OG0003010	LOC108144859|XP_017125495.1|DELE	LOC6548193|XP_001975215.2|DERE
OG0003011	LOC108134643|XP_017110521.1|DELE	LOC6546702|XP_001974518.2|DERE
OG0003012	LOC108134486|XP_017110296.1|DELE	LOC6552894|XP_026831816.1|DERE
OG0003013	LOC108136502|XP_017113226.1|DELE	LOC6549711|XP_001977418.1|DERE
OG0003014	LOC108137434|XP_017114587.1|DELE	LOC6549818|XP_001977341.1|DERE
OG0003015	LOC108141580|XP_017120515.1|DELE	LOC6550546|XP_001977978.2|DERE
OG0003016	LOC108146662|XP_017128201.1|DELE	LOC6545559|XP_001972685.2|DERE
OG0003017	LOC108141220|XP_017119961.1|DELE	LOC6551757|XP_001978860.1|DERE
OG0003018	LOC108147205|XP_017129049.1|DELE	LOC6554607|XP_001981559.1|DERE
OG0003019	LOC108142353|XP_017121642.1|DELE	LOC6544759|XP_026832466.1|DERE
OG0003020	LOC108135498|XP_017111734.1|DELE	LOC6553176|XP_001980012.1|DERE
OG0003021	LOC108136913|XP_017113865.1|DELE	LOC6554005|XP_015009679.1|DERE
OG0003022	LOC108146678|XP_017128219.1|DELE	LOC6544526|XP_001973052.2|DERE
OG0003023	LOC108134931|XP_017110940.1|DELE	LOC6550385|XP_001977752.1|DERE
OG0003024	LOC108146834|XP_017128519.1|DELE	LOC6545558|XP_026833081.1|DERE
OG0003025	LOC108141245|XP_017119991.1|DELE	LOC6552343|XP_001978878.2|DERE
OG0003026	LOC108140967|XP_017119524.1|DELE	LOC6552342|XP_026831441.1|DERE
OG0003027	LOC108140701|XP_017119143.1|DELE	LOC6553276|XP_001980135.1|DERE
OG0003028	LOC108146493|XP_017128014.1|DELE	LOC6546368|XP_026832730.1|DERE
OG0003029	LOC108145840|XP_017126942.1|DELE	LOC6545133|XP_001970999.1|DERE
OG0003030	LOC108137481|XP_017114683.1|DELE	LOC6552682|XP_001978945.2|DERE
OG0003031	LOC108134882|XP_017110866.1|DELE	LOC6550380|XP_001977747.1|DERE
OG0003032	LOC108147810|XP_017130042.1|DELE	LOC6541293|XP_001968488.1|DERE
OG0003033	LOC108147385|XP_017129309.1|DELE	LOC6544334|XP_001971985.1|DERE
OG0003034	LOC108140631|XP_017119039.1|DELE	LOC6553270|XP_001980129.1|DERE
OG0003035	LOC108148499|XP_017131022.1|DELE	LOC6554365|XP_001981255.2|DERE
OG0003036	LOC108135967|XP_017112414.1|DELE	LOC6543038|XP_001970782.1|DERE
OG0003037	LOC108136145|XP_017112629.1|DELE	LOC6544534|XP_001973104.1|DERE
OG0003038	LOC108135382|XP_017111565.1|DELE	LOC6547330|XP_001976337.1|DERE
OG0003039	LOC108134536|XP_017110372.1|DELE	LOC6542236|XP_026835071.1|DERE
OG0003040	LOC108150190|XP_017133682.1|DELE	LOC6544628|XP_001972203.1|DERE
OG0003041	LOC108146303|XP_017127744.1|DELE	LOC6546509|XP_001971341.1|DERE
OG0003042	LOC108136995|XP_017113980.1|DELE	LOC6555202|XP_026833973.1|DERE
OG0003043	LOC108140623|XP_017119026.1|DELE	LOC6553971|XP_001980529.1|DERE
OG0003044	LOC108145450|XP_017126371.1|DELE, LOC108136721|XP_017113537.1|DELE	LOC6543186|XP_026834841.1|DERE
OG0003045	LOC108147286|XP_017129191.1|DELE	LOC6554407|XP_001981703.2|DERE
OG0003046	LOC108140609|XP_017119011.1|DELE	LOC6553262|XP_001980152.2|DERE
OG0003047	LOC108140611|XP_017119013.1|DELE	LOC6553263|XP_001980153.1|DERE
OG0003048	LOC108149762|XP_017133069.1|DELE	LOC6549075|XP_001975594.1|DERE
OG0003049	LOC108135834|XP_017112207.1|DELE	LOC6553637|XP_001980368.1|DERE
OG0003050	LOC108147195|XP_017129037.1|DELE	LOC6554141|XP_026839501.1|DERE
OG0003051	LOC108146519|XP_017128043.1|DELE	LOC6543759|XP_001971353.1|DERE
OG0003052	LOC108148255|XP_017130667.1|DELE	LOC6553248|XP_026831751.1|DERE
OG0003053	LOC108140961|XP_017119518.1|DELE	LOC6553231|XP_026831532.1|DERE
OG0003054	LOC108141085|XP_017119756.1|DELE	LOC6553604|XP_015009611.1|DERE
OG0003055	LOC108147175|XP_017128997.1|DELE	LOC6554165|XP_026836997.1|DERE
OG0003056	LOC108142693|XP_017122191.1|DELE	LOC6549706|XP_015010829.1|DERE
OG0003057	LOC108149768|XP_017133085.1|DELE	LOC6549624|XP_015012393.1|DERE
OG0003058	LOC108144702|XP_017125281.1|DELE	LOC6547956|XP_001975284.2|DERE
OG0003059	LOC108134877|XP_017110861.1|DELE	LOC6550391|XP_026838294.1|DERE
OG0003060	LOC108141479|XP_017120379.1|DELE	LOC6548018|XP_001976481.1|DERE
OG0003061	LOC108135941|XP_017112379.1|DELE	LOC6550766|XP_001976803.1|DERE
OG0003062	LOC108140612|XP_017119014.1|DELE	LOC6553649|XP_001979383.1|DERE
OG0003063	LOC108146814|XP_017128492.1|DELE	LOC6543819|XP_026832906.1|DERE
OG0003064	LOC108135073|XP_017111119.1|DELE	LOC6552657|XP_001979856.1|DERE
OG0003065	LOC108137663|XP_017115005.1|DELE	LOC26526581|XP_015015536.1|DERE
OG0003066	LOC108136782|XP_017113633.1|DELE	LOC6551862|XP_001979659.1|DERE
OG0003067	LOC108140503|XP_017118772.1|DELE	LOC6553854|XP_001980558.1|DERE
OG0003068	LOC108140456|XP_017118678.1|DELE	LOC6553966|XP_001980524.1|DERE
OG0003069	LOC108144380|XP_017124643.1|DELE	LOC6546754|XP_026835954.1|DERE
OG0003070	LOC108141898|XP_017120997.1|DELE	LOC6541358|XP_026835064.1|DERE
OG0003071	LOC108135593|XP_017111885.1|DELE	LOC6546190|XP_001972919.1|DERE
OG0003072	LOC108135815|XP_017112179.1|DELE	LOC6553960|XP_001979555.1|DERE
OG0003073	LOC108135816|XP_017112180.1|DELE	LOC6553959|XP_026833654.1|DERE
OG0003074	LOC108149497|XP_017132609.1|DELE	LOC6540705|XP_001968788.1|DERE
OG0003075	LOC108139219|XP_017117369.1|DELE	LOC6544497|XP_001973802.2|DERE
OG0003076	LOC108143242|XP_017123029.1|DELE	LOC6545837|XP_001972738.1|DERE
OG0003077	LOC108136682|XP_017113493.1|DELE	LOC6552006|XP_001979705.3|DERE
OG0003078	LOC108140546|XP_017118871.1|DELE	LOC6553000|XP_015009790.1|DERE
OG0003079	LOC108139311|XP_017117502.1|DELE	LOC6554677|XP_026839730.1|DERE
OG0003080	LOC108140704|XP_017119148.1|DELE	LOC6553254|XP_001980121.1|DERE
OG0003081	LOC108147094|XP_017128870.1|DELE	LOC6551926|XP_001980624.1|DERE
OG0003082	LOC108140754|XP_017119223.1|DELE	LOC6553489|XP_001979329.1|DERE
OG0003083	LOC108147291|XP_017129198.1|DELE	LOC6554526|XP_026831442.1|DERE
OG0003084	LOC108141032|XP_017119609.1|DELE	LOC6553057|XP_026839711.1|DERE
OG0003085	LOC108141240|XP_017119985.1|DELE	LOC6553010|XP_026831595.1|DERE
OG0003086	LOC108140467|XP_017118689.1|DELE	LOC6553541|XP_026832253.1|DERE
OG0003087	LOC108142351|XP_017121637.1|DELE	LOC6544760|XP_001972483.2|DERE
OG0003088	LOC108141210|XP_017119947.1|DELE	LOC6552340|XP_001978875.1|DERE
OG0003089	LOC108139314|XP_017117510.1|DELE	LOC113563699|XP_026836514.1|DERE, LOC6552366|XP_015009986.2|DERE
OG0003090	LOC108148743|XP_017131426.1|DELE	LOC6554874|XP_001981370.1|DERE
OG0003091	LOC108136948|XP_017113919.1|DELE	LOC6551829|XP_001980590.1|DERE
OG0003092	LOC108140786|XP_017119266.1|DELE	LOC6553540|XP_001979323.1|DERE
OG0003093	LOC108149751|XP_017133035.1|DELE	LOC6549595|XP_026837163.1|DERE
OG0003094	LOC108136575|XP_017113373.1|DELE	LOC6550751|XP_015010695.1|DERE
OG0003095	LOC108150026|XP_017133475.1|DELE	LOC6550041|XP_001977507.1|DERE
OG0003096	LOC108144559|XP_017125026.1|DELE	LOC6548542|XP_001975334.1|DERE
OG0003097	LOC108148757|XP_017131447.1|DELE	LOC26526091|XP_015009364.1|DERE
OG0003098	LOC108136291|XP_017112866.1|DELE	LOC6555715|XP_026837994.1|DERE
OG0003099	LOC108135103|XP_017111167.1|DELE	LOC6553590|XP_001980174.1|DERE
OG0003100	LOC108136317|XP_017112904.1|DELE	LOC6555659|XP_001982572.1|DERE
OG0003101	LOC108140553|XP_017118899.1|DELE	LOC6553149|XP_015009833.1|DERE
OG0003102	LOC108140538|XP_017118852.1|DELE	LOC6553988|XP_001980503.1|DERE
OG0003103	LOC108140668|XP_017119100.1|DELE	LOC6553922|XP_001980569.1|DERE
OG0003104	LOC108146200|XP_017127607.1|DELE	LOC6545337|XP_001973302.1|DERE
OG0003105	LOC108137175|XP_017114240.1|DELE	LOC6555758|XP_001982664.1|DERE
OG0003106	LOC108144666|XP_017125203.1|DELE	LOC6548124|XP_015011530.1|DERE
OG0003107	LOC108149989|XP_017133408.1|DELE	LOC6551169|XP_001977067.2|DERE
OG0003108	LOC108145562|XP_017126550.1|DELE	LOC6550567|XP_001977945.1|DERE
OG0003109	LOC108136652|XP_017113465.1|DELE	LOC6550317|XP_001977905.1|DERE
OG0003110	LOC108141968|XP_017121106.1|DELE	LOC6548197|XP_001975080.3|DERE
OG0003111	LOC108150000|XP_017133427.1|DELE	LOC6551310|XP_026838779.1|DERE
OG0003112	LOC108135143|XP_017111243.1|DELE	LOC6553305|XP_001980171.1|DERE
OG0003114	LOC108149043|XP_017131876.1|DELE	LOC6549606|XP_026836350.1|DERE
OG0003115	LOC108144177|XP_017124327.1|DELE	LOC6546758|XP_001974548.1|DERE
OG0003116	LOC108143702|XP_017123722.1|DELE	LOC6548378|XP_001975137.1|DERE
OG0003117	LOC108142207|XP_017121385.1|DELE	LOC6545712|XP_001973412.1|DERE
OG0003118	LOC108135603|XP_017111904.1|DELE	LOC6544566|XP_026833945.1|DERE
OG0003119	LOC108135586|XP_017111871.1|DELE	LOC6544564|XP_015013196.1|DERE
OG0003120	LOC108145217|XP_017125949.1|DELE	LOC6547860|XP_026836523.1|DERE
OG0003121	LOC108145075|XP_017125751.1|DELE	LOC6551513|XP_001977181.2|DERE
OG0003122	LOC108143291|XP_017123095.1|DELE	LOC6547596|XP_001974895.3|DERE
OG0003123	LOC108146664|XP_017128205.1|DELE	LOC6545631|XP_001972693.1|DERE
OG0003124	LOC108142007|XP_017121163.1|DELE	LOC6548181|XP_026836192.1|DERE
OG0003125	LOC108143203|XP_017122949.1|DELE	LOC6545705|XP_026833546.1|DERE
OG0003126	LOC108141372|XP_017120192.1|DELE	LOC6547942|XP_001976460.2|DERE
OG0003127	LOC108141290|XP_017120046.1|DELE	LOC6547941|XP_001976459.1|DERE
OG0003128	LOC108146029|XP_017127304.1|DELE	LOC6545400|XP_001973263.2|DERE
OG0003129	LOC108141397|XP_017120240.1|DELE	LOC6548523|XP_001975405.1|DERE
OG0003130	LOC108141404|XP_017120250.1|DELE	LOC6546596|XP_001975484.1|DERE
OG0003131	LOC108137994|XP_017115458.1|DELE	LOC6548680|XP_001975363.1|DERE
OG0003132	LOC108149015|XP_017131850.1|DELE	LOC6555169|XP_001982267.2|DERE
OG0003133	LOC108144156|XP_017124289.1|DELE	LOC6547964|XP_001976557.1|DERE
OG0003134	LOC108141424|XP_017120291.1|DELE	LOC6548868|XP_026836955.1|DERE
OG0003135	LOC108142696|XP_017122194.1|DELE	LOC6544553|XP_001973475.1|DERE
OG0003136	LOC108145983|XP_017127210.1|DELE	LOC6545528|XP_015012975.1|DERE
OG0003137	LOC108144548|XP_017125007.1|DELE	LOC6546986|XP_026836507.1|DERE
OG0003138	LOC108144669|XP_017125214.1|DELE	LOC6547951|XP_001976553.1|DERE
OG0003139	LOC108143138|XP_017122874.1|DELE	LOC6544063|XP_001973692.1|DERE
OG0003140	LOC108144998|XP_017125649.1|DELE	LOC6547522|XP_001974858.1|DERE
OG0003141	LOC108137948|XP_017115394.1|DELE	LOC6546842|XP_001975944.1|DERE
OG0003142	LOC108149752|XP_017133037.1|DELE	LOC6549216|XP_026836321.1|DERE
OG0003143	LOC108145726|XP_017126777.1|DELE	LOC6543760|XP_001971354.1|DERE
OG0003144	LOC108143378|XP_017123208.1|DELE	LOC6547561|XP_026837178.1|DERE
OG0003145	LOC108149646|XP_017132873.1|DELE	LOC6543187|XP_026834419.1|DERE
OG0003146	LOC108144613|XP_017125123.1|DELE	LOC6547031|XP_001976008.2|DERE
OG0003147	LOC108136058|XP_017112482.1|DELE	LOC6543956|XP_026833052.1|DERE
OG0003148	LOC108142842|XP_017122400.1|DELE	LOC6545232|XP_001973466.1|DERE
OG0003149	LOC108136315|XP_017112902.1|DELE	LOC26525993|XP_015008828.1|DERE
OG0003150	LOC108144469|XP_017124865.1|DELE	LOC6548225|XP_001976587.1|DERE
OG0003151	LOC108149555|XP_017132681.1|DELE	LOC6548784|XP_015012017.1|DERE
OG0003152	LOC108144179|XP_017124332.1|DELE	LOC6546749|XP_001974542.1|DERE
OG0003153	LOC108144173|XP_017124323.1|DELE	LOC6549034|XP_001975543.1|DERE
OG0003154	LOC108140564|XP_017118912.1|DELE	LOC6553090|XP_001980109.1|DERE
OG0003155	LOC108143571|XP_017123570.1|DELE	LOC6547624|XP_001974888.1|DERE
OG0003156	LOC108135385|XP_017111568.1|DELE	LOC6547313|XP_001976340.1|DERE
OG0003157	LOC108139077|XP_017117189.1|DELE	LOC6540805|XP_001968528.1|DERE
OG0003158	LOC108144974|XP_017125611.1|DELE	LOC6547754|XP_001974877.1|DERE
OG0003159	LOC108143711|XP_017123732.1|DELE, LOC108143713|XP_017123738.1|DELE, LOC108146251|XP_017127715.1|DELE	LOC6547332|XP_001974792.2|DERE
OG0003160	LOC108143699|XP_017123716.1|DELE	LOC6548332|XP_001975167.1|DERE
OG0003161	LOC108143569|XP_017123568.1|DELE	LOC6547163|XP_001976164.1|DERE
OG0003162	LOC108145379|XP_017126263.1|DELE	LOC6540921|XP_001970438.1|DERE
OG0003163	LOC108145877|XP_017127008.1|DELE	LOC6545726|XP_001971122.2|DERE
OG0003164	LOC108138385|XP_017116052.1|DELE, LOC108135953|XP_017112393.1|DELE	LOC6541788|XP_001970783.1|DERE
OG0003165	LOC108144689|XP_017125244.1|DELE	LOC6548167|XP_026836540.1|DERE
OG0003166	LOC108143709|XP_017123729.1|DELE	LOC6547986|XP_001975132.1|DERE
OG0003167	LOC108141598|XP_017120536.1|DELE	LOC6547097|XP_015012153.1|DERE
OG0003168	LOC108142976|XP_017122621.1|DELE	LOC6552453|XP_026838045.1|DERE
OG0003169	LOC108141829|XP_017120899.1|DELE	LOC6548897|XP_001974135.1|DERE
OG0003170	LOC108144447|XP_017124822.1|DELE	LOC6548163|XP_026836435.1|DERE
OG0003171	LOC108143688|XP_017123702.1|DELE	LOC6548105|XP_001975146.1|DERE
OG0003172	LOC108134471|XP_017110277.1|DELE	LOC6552893|XP_026831814.1|DERE
OG0003173	LOC108137440|XP_017114594.1|DELE	LOC6552393|XP_001978911.1|DERE
OG0003174	LOC108139317|XP_017117512.1|DELE	LOC6551998|XP_026839257.1|DERE
OG0003175	LOC108144534|XP_017124983.1|DELE	LOC6548729|XP_026836105.1|DERE
OG0003176	LOC108147834|XP_017130078.1|DELE	LOC6542462|XP_001968368.1|DERE
OG0003177	LOC108141866|XP_017120947.1|DELE	LOC6548300|XP_001975098.1|DERE
OG0003178	LOC108142119|XP_017121305.1|DELE	LOC6548182|XP_026836190.1|DERE
OG0003179	LOC108142043|XP_017121211.1|DELE	LOC6548186|XP_001975095.1|DERE
OG0003180	LOC108144807|XP_017125421.1|DELE	LOC6546958|XP_001976027.1|DERE
OG0003181	LOC108149816|XP_017133175.1|DELE	LOC6549371|XP_001975681.1|DERE
OG0003182	LOC108143586|XP_017123591.1|DELE	LOC6547595|XP_026836003.1|DERE
OG0003183	LOC108149086|XP_017131964.1|DELE	LOC6549549|XP_001975755.1|DERE
OG0003184	LOC108135702|XP_017112034.1|DELE	LOC6544370|XP_015013924.1|DERE
OG0003185	LOC108149093|XP_017131978.1|DELE	LOC6549363|XP_001975792.1|DERE
OG0003186	LOC108137518|XP_017114722.1|DELE	LOC6547481|XP_001976277.1|DERE
OG0003187	LOC108138784|XP_017116748.1|DELE	LOC6543352|XP_001968682.1|DERE
OG0003188	LOC108136905|XP_017113853.1|DELE	LOC6551958|XP_026832061.1|DERE
OG0003189	LOC108142815|XP_017122366.1|DELE	LOC6545989|XP_001973503.1|DERE
OG0003190	LOC108144330|XP_017124529.1|DELE	LOC6546740|XP_001974533.1|DERE
OG0003191	LOC108146768|XP_017128393.1|DELE	LOC6545170|XP_001972556.1|DERE
OG0003192	LOC108146746|XP_017128361.1|DELE	LOC6545534|XP_015013954.1|DERE
OG0003193	LOC108149425|XP_017132481.1|DELE	LOC6542440|XP_026835176.1|DERE
OG0003194	LOC108136131|XP_017112611.1|DELE	LOC6544752|XP_015013116.1|DERE
OG0003195	LOC108142992|XP_017122653.1|DELE	LOC6552458|XP_001980876.1|DERE
