Orthogroup	DELE.longest_only	DNOV.longest_only
OG0001846	LOC108140443|XP_017118663.1|DELE, LOC108140445|XP_017118665.1|DELE	LOC115771853|XP_030573595.1|DNOV
OG0001848	LOC108140077|XP_017118269.1|DELE	LOC115760422|XP_030557590.1|DNOV
OG0001849	LOC108136960|XP_017113934.1|DELE	LOC115761359|XP_030558965.1|DNOV
OG0001850	LOC108145306|XP_017126134.1|DELE	LOC115766803|XP_030566688.1|DNOV
OG0001851	LOC108145275|XP_017126057.1|DELE	LOC115766706|XP_030566484.1|DNOV
OG0001852	LOC108146021|XP_017127287.1|DELE	LOC115762768|XP_030560977.1|DNOV
OG0001853	LOC108148589|XP_017131125.1|DELE	LOC115764018|XP_030562707.1|DNOV
OG0001854	LOC108137682|XP_017115031.1|DELE	LOC115766463|XP_030566258.1|DNOV
OG0001855	LOC108144275|XP_017124451.1|DELE	LOC115764515|XP_030563472.1|DNOV
OG0001856	LOC108136537|XP_017113316.1|DELE	LOC115767288|XP_030567379.1|DNOV
OG0001857	LOC108144403|XP_017124701.1|DELE	LOC115764274|XP_030563059.1|DNOV
OG0001858	LOC108136640|XP_017113448.1|DELE	LOC115764273|XP_030563058.1|DNOV
OG0001859	LOC108140850|XP_017119324.1|DELE	LOC115767823|XP_030568024.1|DNOV
OG0001860	LOC108135614|XP_017111918.1|DELE	LOC115770400|XP_030571513.1|DNOV
OG0001861	LOC108148924|XP_017131730.1|DELE	LOC115757772|XP_030554057.1|DNOV
OG0001862	LOC108144988|XP_017125635.1|DELE	LOC115764693|XP_030563747.1|DNOV
OG0001863	LOC108138541|XP_017116300.1|DELE	LOC115765257|XP_030564596.1|DNOV
OG0001864	LOC108150315|XP_017133922.1|DELE	LOC115772134|XP_030573974.1|DNOV
OG0001865	LOC108150041|XP_017133492.1|DELE	LOC115766372|XP_030566132.1|DNOV
OG0001866	LOC108135905|XP_017112315.1|DELE	LOC115761422|XP_030559043.1|DNOV
OG0001867	LOC108135574|XP_017111834.1|DELE	LOC115771049|XP_030572457.1|DNOV
OG0001868	LOC108140097|XP_017118289.1|DELE, LOC108135465|XP_017111696.1|DELE	LOC115758670|XP_030555273.1|DNOV
OG0001869	LOC108140406|XP_017118611.1|DELE	LOC115761194|XP_030558727.1|DNOV
OG0001870	LOC108140658|XP_017119083.1|DELE	LOC115768684|XP_030569229.1|DNOV
OG0001871	LOC108142827|XP_017122380.1|DELE	LOC115768171|XP_030568529.1|DNOV
OG0001872	LOC108148998|XP_017131829.1|DELE	LOC115759595|XP_030556424.1|DNOV
OG0001873	LOC108141110|XP_017119814.1|DELE	LOC115764771|XP_030563870.1|DNOV
OG0001874	LOC108143924|XP_017123997.1|DELE	LOC115760351|XP_030557501.1|DNOV
OG0001875	LOC108144075|XP_017124214.1|DELE	LOC115771918|XP_030573670.1|DNOV, LOC115771673|XP_030573347.1|DNOV
OG0001876	LOC108134948|XP_017110962.1|DELE	LOC115760594|XP_030557887.1|DNOV
OG0001877	LOC108141161|XP_017119881.1|DELE	LOC115767797|XP_030567988.1|DNOV
OG0001878	LOC108147288|XP_017129195.1|DELE	LOC115761751|XP_030559512.1|DNOV
OG0001879	LOC108144005|XP_017124115.1|DELE	LOC115760404|XP_030557563.1|DNOV, LOC115760370|XP_030557523.1|DNOV, LOC115768249|XP_030568639.1|DNOV
OG0001880	LOC108135824|XP_017112195.1|DELE	LOC115770589|XP_030571778.1|DNOV
OG0001881	LOC108135860|XP_017112250.1|DELE	LOC115759502|XP_030556303.1|DNOV
OG0001882	LOC108148687|XP_017131320.1|DELE	LOC115772033|XP_030573823.1|DNOV
OG0001883	LOC108148591|XP_017131135.1|DELE, LOC108148705|XP_017131345.1|DELE	LOC115764818|XP_030563927.1|DNOV
OG0001884	LOC108140708|XP_017119153.1|DELE	LOC115757676|XP_030553867.1|DNOV
OG0001885	LOC108138296|XP_017115940.1|DELE	LOC115759111|XP_030555813.1|DNOV, LOC115760160|XP_030557232.1|DNOV
OG0001886	LOC108143067|XP_017122770.1|DELE	LOC115761938|XP_030559833.1|DNOV
OG0001887	LOC108143287|XP_017123091.1|DELE	LOC115758283|XP_030554707.1|DNOV
OG0001888	LOC108141107|XP_017119807.1|DELE	LOC115763663|XP_030562194.1|DNOV
OG0001889	LOC108136636|XP_017113444.1|DELE	LOC115767801|XP_030567992.1|DNOV
OG0001890	LOC108142867|XP_017122430.1|DELE	LOC115771531|XP_030573128.1|DNOV
OG0001891	LOC108136805|XP_017113690.1|DELE	LOC115771655|XP_030573320.1|DNOV
OG0001892	LOC108145645|XP_017126675.1|DELE	LOC115758508|XP_030555058.1|DNOV
OG0001893	LOC108147279|XP_017129184.1|DELE	LOC115764956|XP_030564138.1|DNOV
OG0001894	LOC108149633|XP_017132852.1|DELE	LOC115762066|XP_030560013.1|DNOV
OG0001895	LOC108145273|XP_017126052.1|DELE	LOC115766726|XP_030566542.1|DNOV
OG0001896	LOC108135457|XP_017111690.1|DELE	LOC115763931|XP_030562582.1|DNOV
OG0001897	LOC108135117|XP_017111197.1|DELE	LOC115771770|XP_030573484.1|DNOV
OG0001898	LOC108137738|XP_017115125.1|DELE	LOC115768031|XP_030568313.1|DNOV
OG0001899	LOC108135756|XP_017112087.1|DELE	LOC115764108|XP_030562823.1|DNOV
OG0001900	LOC108145680|XP_017126725.1|DELE	LOC115771504|XP_030573093.1|DNOV
OG0001901	LOC108135227|XP_017111345.1|DELE	LOC115759717|XP_030556584.1|DNOV
OG0001903	LOC108141165|XP_017119882.1|DELE	LOC115764070|XP_030562777.1|DNOV
OG0001904	LOC108148647|XP_017131261.1|DELE	LOC115761380|XP_030558991.1|DNOV
OG0001905	LOC108142432|XP_017121781.1|DELE	LOC115758229|XP_030554641.1|DNOV
OG0001906	LOC108140551|XP_017118890.1|DELE	LOC115761740|XP_030559487.1|DNOV
OG0001907	LOC108141624|XP_017120580.1|DELE	LOC115765120|XP_030564375.1|DNOV
OG0001908	LOC108140388|XP_017118584.1|DELE	LOC115764870|XP_030564008.1|DNOV
OG0001909	LOC108136487|XP_017113190.1|DELE	LOC115764258|XP_030563037.1|DNOV
OG0001910	LOC108135131|XP_017111228.1|DELE	LOC115761223|XP_030558772.1|DNOV
OG0001911	LOC108135070|XP_017111117.1|DELE	LOC115771744|XP_030573435.1|DNOV
OG0001912	LOC108144902|XP_017125553.1|DELE	LOC115764176|XP_030562926.1|DNOV
OG0001913	LOC108135303|XP_017111476.1|DELE	LOC115759034|XP_030555712.1|DNOV
OG0001914	LOC108136758|XP_017113597.1|DELE	LOC115765000|XP_030564202.1|DNOV
OG0001915	LOC108146363|XP_017127830.1|DELE	LOC115769764|XP_030570584.1|DNOV
OG0001916	LOC108145177|XP_017125902.1|DELE	LOC115760856|XP_030558267.1|DNOV
OG0001917	LOC108142211|XP_017121410.1|DELE	LOC115769493|XP_030570172.1|DNOV
OG0001918	LOC108146405|XP_017127895.1|DELE	LOC115769529|XP_030570231.1|DNOV
OG0001919	LOC108144685|XP_017125239.1|DELE	LOC115760024|XP_030557050.1|DNOV
OG0001920	LOC108146082|XP_017127390.1|DELE	LOC115770603|XP_030571800.1|DNOV
OG0001921	LOC108149144|XP_017132040.1|DELE	LOC115760460|XP_030557646.1|DNOV, LOC115760461|XP_030557647.1|DNOV, LOC115760458|XP_030557640.1|DNOV
OG0001922	LOC108149188|XP_017132097.1|DELE	LOC115762129|XP_030560094.1|DNOV
OG0001923	LOC108146739|XP_017128333.1|DELE	LOC115771012|XP_030572379.1|DNOV
OG0001924	LOC108135183|XP_017111293.1|DELE, LOC108149211|XP_017132127.1|DELE	LOC115760157|XP_030557229.1|DNOV
OG0001925	LOC108147456|XP_017129474.1|DELE	LOC115771261|XP_030572737.1|DNOV
OG0001926	LOC108147485|XP_017129529.1|DELE	LOC115767167|XP_030567210.1|DNOV
OG0001927	LOC108137942|XP_017115389.1|DELE	LOC115760492|XP_030557703.1|DNOV
OG0001928	LOC108150264|XP_017133835.1|DELE	LOC115770504|XP_030571658.1|DNOV
OG0001929	LOC108150175|XP_017133636.1|DELE	LOC115762803|XP_030561022.1|DNOV, LOC115770197|XP_030571221.1|DNOV
OG0001930	LOC108138668|XP_017116502.1|DELE	LOC115760569|XP_030557842.1|DNOV
OG0001931	LOC108150113|XP_017133566.1|DELE	LOC115769877|XP_030570739.1|DNOV
OG0001932	LOC108150221|XP_017133753.1|DELE	LOC115769874|XP_030570734.1|DNOV
OG0001933	LOC108144405|XP_017124725.1|DELE	LOC115760905|XP_030558336.1|DNOV
OG0001934	LOC108150361|XP_017133984.1|DELE	LOC115770460|XP_030571597.1|DNOV
OG0001935	LOC108146318|XP_017127770.1|DELE	LOC115762662|XP_030560830.1|DNOV
OG0001937	LOC108144588|XP_017125073.1|DELE	LOC115762183|XP_030560163.1|DNOV
OG0001938	LOC108144373|XP_017124636.1|DELE	LOC115762263|XP_030560284.1|DNOV
OG0001939	LOC108145399|XP_017126287.1|DELE	LOC115762272|XP_030560294.1|DNOV
OG0001940	LOC108149603|XP_017132786.1|DELE	LOC115760577|XP_030557855.1|DNOV
OG0001941	LOC108146530|XP_017128057.1|DELE	LOC115770706|XP_030571962.1|DNOV
OG0001942	LOC108145114|XP_017125812.1|DELE	LOC115762127|XP_030560092.1|DNOV
OG0001943	LOC108145736|XP_017126787.1|DELE	LOC115762841|XP_030561076.1|DNOV
OG0001944	LOC108146091|XP_017127408.1|DELE	LOC115762568|XP_030560712.1|DNOV
OG0001945	LOC108149571|XP_017132695.1|DELE	LOC115762425|XP_030560481.1|DNOV
OG0001946	LOC108149636|XP_017132857.1|DELE	LOC115760940|XP_030558380.1|DNOV
OG0001947	LOC108137640|XP_017114941.1|DELE, LOC108144242|XP_017124409.1|DELE	LOC115760661|XP_030557987.1|DNOV
OG0001948	LOC108136527|XP_017113290.1|DELE	LOC115771454|XP_030573029.1|DNOV
OG0001949	LOC108142573|XP_017122013.1|DELE	LOC115768647|XP_030569182.1|DNOV
OG0001950	LOC108137449|XP_017114627.1|DELE	LOC115759664|XP_030556520.1|DNOV
OG0001951	LOC108137524|XP_017114727.1|DELE	LOC115758745|XP_030555365.1|DNOV
OG0001952	LOC108146773|XP_017128405.1|DELE	LOC115762083|XP_030560039.1|DNOV
OG0001953	LOC108149123|XP_017132012.1|DELE	LOC115762097|XP_030560057.1|DNOV
OG0001954	LOC108144802|XP_017125455.1|DELE, LOC108147045|XP_017128807.1|DELE	LOC115763310|XP_030561671.1|DNOV
OG0001955	LOC108149685|XP_017132939.1|DELE, LOC108137441|XP_017114598.1|DELE	LOC115771765|XP_030573482.1|DNOV
OG0001956	LOC108135568|XP_017111816.1|DELE	LOC115766840|XP_030566748.1|DNOV
OG0001957	LOC108145221|XP_017125965.1|DELE	LOC115760596|XP_030557890.1|DNOV
OG0001958	LOC108138774|XP_017116727.1|DELE	LOC115760524|XP_030557758.1|DNOV
OG0001959	LOC108142222|XP_017121426.1|DELE	LOC115770115|XP_030571096.1|DNOV
OG0001960	LOC108145881|XP_017127016.1|DELE	LOC115765831|XP_030565415.1|DNOV
OG0001961	LOC108144723|XP_017125307.1|DELE	LOC115762179|XP_030560160.1|DNOV
OG0001962	LOC108149632|XP_017132851.1|DELE	LOC115762063|XP_030560010.1|DNOV
OG0001963	LOC108146878|XP_017128599.1|DELE	LOC115769800|XP_030570627.1|DNOV
OG0001964	LOC108142680|XP_017122173.1|DELE	LOC115771265|XP_030572741.1|DNOV
OG0001965	LOC108142439|XP_017121792.1|DELE	LOC115769589|XP_030570324.1|DNOV
OG0001966	LOC108140680|XP_017119115.1|DELE	LOC115771932|XP_030573692.1|DNOV
OG0001967	LOC108145223|XP_017125967.1|DELE, LOC108137386|XP_017114538.1|DELE	LOC115762391|XP_030560435.1|DNOV
OG0001968	LOC108150117|XP_017133570.1|DELE	LOC115762913|XP_030561152.1|DNOV
OG0001969	LOC108149640|XP_017132864.1|DELE	LOC115760761|XP_030558102.1|DNOV
OG0001970	LOC108136597|XP_017113405.1|DELE, LOC108137555|XP_017114770.1|DELE	LOC115768334|XP_030568796.1|DNOV
OG0001971	LOC108144959|XP_017125594.1|DELE	LOC115766604|XP_030566450.1|DNOV
OG0001972	LOC108149621|XP_017132842.1|DELE	LOC115760311|XP_030557462.1|DNOV
OG0001973	LOC108143461|XP_017123384.1|DELE	LOC115760699|XP_030558024.1|DNOV
OG0001974	LOC108143458|XP_017123381.1|DELE	LOC115762105|XP_030560067.1|DNOV
OG0001975	LOC108145710|XP_017126760.1|DELE	LOC115769364|XP_030570006.1|DNOV
OG0001976	LOC108144552|XP_017125015.1|DELE	LOC115761148|XP_030558677.1|DNOV
OG0001977	LOC108135219|XP_017111331.1|DELE	LOC115759789|XP_030556728.1|DNOV
OG0001978	LOC108149543|XP_017132669.1|DELE	LOC115760175|XP_030557259.1|DNOV
OG0001979	LOC108138155|XP_017115732.1|DELE	LOC115758658|XP_030555257.1|DNOV
OG0001980	LOC108147806|XP_017130040.1|DELE	LOC115765570|XP_030565077.1|DNOV
OG0001981	LOC108149332|XP_017132288.1|DELE	LOC115760038|XP_030557066.1|DNOV
OG0001982	LOC108137058|XP_017114054.1|DELE	LOC115758463|XP_030554995.1|DNOV
OG0001983	LOC108139367|XP_017117586.1|DELE, LOC108139358|XP_017117574.1|DELE	LOC115769289|XP_030569875.1|DNOV
OG0001984	LOC108148215|XP_017130618.1|DELE	LOC115758903|XP_030555560.1|DNOV
OG0001985	LOC108141798|XP_017120845.1|DELE	LOC115763598|XP_030562081.1|DNOV
OG0001986	LOC108150697|XP_017134449.1|DELE	LOC115759304|XP_030556069.1|DNOV
OG0001987	LOC108136295|XP_017112869.1|DELE	LOC115767543|XP_030567682.1|DNOV
OG0001988	LOC108144453|XP_017124833.1|DELE	LOC115769820|XP_030570684.1|DNOV
OG0001989	LOC108149153|XP_017132044.1|DELE	LOC115765971|XP_030565585.1|DNOV
OG0001990	LOC108141989|XP_017121137.1|DELE	LOC115763028|XP_030561294.1|DNOV
OG0001992	LOC108138257|XP_017115890.1|DELE	LOC115759131|XP_030555836.1|DNOV, LOC115759133|XP_030555842.1|DNOV
OG0001993	LOC108135279|XP_017111449.1|DELE	LOC115763350|XP_030561728.1|DNOV
OG0001994	LOC108136916|XP_017113871.1|DELE	LOC115757745|XP_030553995.1|DNOV
OG0001995	LOC108138944|XP_017117012.1|DELE	LOC115769166|XP_030569725.1|DNOV
OG0001996	LOC108149459|XP_017132546.1|DELE	LOC115765912|XP_030565518.1|DNOV
OG0001997	LOC108141369|XP_017120188.1|DELE	LOC115762093|XP_030560054.1|DNOV
OG0001998	LOC108141367|XP_017120180.1|DELE	LOC115762091|XP_030560049.1|DNOV
OG0001999	LOC108147060|XP_017128837.1|DELE, LOC108137930|XP_017115373.1|DELE	LOC115763365|XP_030561756.1|DNOV
OG0002000	LOC108149411|XP_017132455.1|DELE	LOC115760004|XP_030557022.1|DNOV
OG0002001	LOC108149391|XP_017132410.1|DELE	LOC115759968|XP_030556976.1|DNOV
OG0002002	LOC108137944|XP_017115391.1|DELE	LOC115760494|XP_030557705.1|DNOV, LOC115760740|XP_030558077.1|DNOV
OG0002003	LOC108141811|XP_017120873.1|DELE	LOC115763218|XP_030561550.1|DNOV
OG0002004	LOC108138940|XP_017117007.1|DELE	LOC115759781|XP_030556709.1|DNOV
OG0002005	LOC108150488|XP_017134183.1|DELE	LOC115763578|XP_030562057.1|DNOV
OG0002006	LOC108138143|XP_017115696.1|DELE	LOC115760208|XP_030557302.1|DNOV
OG0002007	LOC108149482|XP_017132587.1|DELE	LOC115759324|XP_030556095.1|DNOV
OG0002008	LOC108145297|XP_017126103.1|DELE	LOC115766796|XP_030566679.1|DNOV
OG0002009	LOC108138048|XP_017115516.1|DELE, LOC108149163|XP_017132051.1|DELE	LOC115761031|XP_030558504.1|DNOV
OG0002010	LOC108142057|XP_017121230.1|DELE	LOC115763050|XP_030561335.1|DNOV
OG0002011	LOC108138223|XP_017115831.1|DELE	LOC115763011|XP_030561261.1|DNOV
OG0002012	LOC108149346|XP_017132325.1|DELE	LOC115759718|XP_030556585.1|DNOV
OG0002013	LOC108138899|XP_017116930.1|DELE	LOC115763443|XP_030561870.1|DNOV
OG0002014	LOC108145539|XP_017126528.1|DELE	LOC115759745|XP_030556648.1|DNOV
OG0002015	LOC108138021|XP_017115480.1|DELE	LOC115761514|XP_030559143.1|DNOV
OG0002016	LOC108149757|XP_017133063.1|DELE	LOC115760906|XP_030558333.1|DNOV
OG0002017	LOC108135324|XP_017111500.1|DELE	LOC115759752|XP_030556654.1|DNOV
OG0002018	LOC108135278|XP_017111448.1|DELE	LOC115763535|XP_030562011.1|DNOV
OG0002019	LOC108138194|XP_017115795.1|DELE	LOC115759772|XP_030556699.1|DNOV
OG0002020	LOC108139032|XP_017117130.1|DELE	LOC115769293|XP_030569879.1|DNOV
OG0002021	LOC108145222|XP_017125966.1|DELE	LOC115765447|XP_030564874.1|DNOV
OG0002022	LOC108141691|XP_017120660.1|DELE	LOC115758806|XP_030555443.1|DNOV
OG0002023	LOC108135358|XP_017111542.1|DELE	LOC115761667|XP_030559376.1|DNOV
OG0002024	LOC108142034|XP_017121199.1|DELE	LOC115759881|XP_030556856.1|DNOV
OG0002025	LOC108134522|XP_017110349.1|DELE	LOC115758848|XP_030555490.1|DNOV
OG0002026	LOC108143250|XP_017123046.1|DELE	LOC115771419|XP_030572981.1|DNOV
OG0002027	LOC108134629|XP_017110503.1|DELE, LOC108137504|XP_017114708.1|DELE	LOC115761741|XP_030559496.1|DNOV
OG0002028	LOC108141463|XP_017120356.1|DELE	LOC115758221|XP_030554631.1|DNOV
OG0002029	LOC108147421|XP_017129367.1|DELE	LOC115769926|XP_030570825.1|DNOV
OG0002030	LOC108144212|XP_017124375.1|DELE	LOC115771962|XP_030573735.1|DNOV
OG0002031	LOC108147598|XP_017129727.1|DELE	LOC115757903|XP_030554211.1|DNOV
OG0002032	LOC108140469|XP_017118698.1|DELE	LOC115770922|XP_030572240.1|DNOV
OG0002033	LOC108144741|XP_017125365.1|DELE	LOC115768857|XP_030569418.1|DNOV
OG0002034	LOC108135920|XP_017112351.1|DELE	LOC115767775|XP_030567960.1|DNOV
OG0002035	LOC108143862|XP_017123916.1|DELE	LOC115763635|XP_030562124.1|DNOV, LOC115767251|XP_030567317.1|DNOV
OG0002036	LOC108135028|XP_017111049.1|DELE	LOC115757738|XP_030553983.1|DNOV
OG0002037	LOC108145727|XP_017126779.1|DELE	LOC115762826|XP_030561051.1|DNOV
OG0002038	LOC108140022|XP_017118213.1|DELE, LOC108136830|XP_017113735.1|DELE	LOC115770800|XP_030572083.1|DNOV
OG0002040	LOC108141913|XP_017121026.1|DELE	LOC115761926|XP_030559817.1|DNOV
OG0002041	LOC108145451|XP_017126380.1|DELE	LOC115766462|XP_030566257.1|DNOV, LOC115764556|XP_030563541.1|DNOV
OG0002042	LOC108141138|XP_017119851.1|DELE	LOC115761759|XP_030559524.1|DNOV
OG0002043	LOC108148355|XP_017130861.1|DELE	LOC115765736|XP_030565261.1|DNOV
OG0002044	LOC108148723|XP_017131382.1|DELE	LOC115761617|XP_030559302.1|DNOV
OG0002045	LOC108144055|XP_017124188.1|DELE	LOC115763890|XP_030562527.1|DNOV
OG0002046	LOC108140929|XP_017119482.1|DELE	LOC115768309|XP_030568717.1|DNOV
OG0002047	LOC108134853|XP_017110817.1|DELE	LOC115769126|XP_030569692.1|DNOV
OG0002048	LOC108141562|XP_017120496.1|DELE	LOC115767928|XP_030568157.1|DNOV
OG0002049	LOC108140500|XP_017118765.1|DELE	LOC115767880|XP_030568102.1|DNOV
OG0002050	LOC108140567|XP_017118916.1|DELE	LOC115770932|XP_030572250.1|DNOV, LOC115770935|XP_030572252.1|DNOV
OG0002051	LOC108144624|XP_017125140.1|DELE	LOC115771458|XP_030573037.1|DNOV
OG0002052	LOC108145758|XP_017126814.1|DELE	LOC115762889|XP_030561123.1|DNOV
OG0002053	LOC108143968|XP_017124056.1|DELE	LOC115759649|XP_030556497.1|DNOV
OG0002054	LOC108148291|XP_017130749.1|DELE	LOC115761806|XP_030559611.1|DNOV
OG0002055	LOC108135122|XP_017111213.1|DELE, LOC108147756|XP_017129976.1|DELE	LOC115770904|XP_030572203.1|DNOV
OG0002056	LOC108146730|XP_017128319.1|DELE	LOC115770539|XP_030571703.1|DNOV
OG0002057	LOC108141845|XP_017120925.1|DELE	LOC115758569|XP_030555140.1|DNOV
OG0002058	LOC108146042|XP_017127327.1|DELE	LOC115762652|XP_030560818.1|DNOV
OG0002059	LOC108148791|XP_017131499.1|DELE	LOC115766176|XP_030565879.1|DNOV
OG0002060	LOC108149797|XP_017133152.1|DELE	LOC115761189|XP_030558725.1|DNOV
OG0002061	LOC108144791|XP_017125398.1|DELE	LOC115765264|XP_030564882.1|DNOV
OG0002062	LOC108140885|XP_017119406.1|DELE	LOC115768327|XP_030568744.1|DNOV
OG0002063	LOC108138599|XP_017116379.1|DELE	LOC115767993|XP_030568255.1|DNOV
OG0002064	LOC108146108|XP_017127428.1|DELE	LOC115768287|XP_030568686.1|DNOV
OG0002065	LOC108145889|XP_017127027.1|DELE	LOC115769628|XP_030570396.1|DNOV
OG0002066	LOC108140512|XP_017118792.1|DELE	LOC115770750|XP_030572015.1|DNOV
OG0002067	LOC108141545|XP_017120475.1|DELE	LOC115758222|XP_030554632.1|DNOV
OG0002068	LOC108139084|XP_017117201.1|DELE	LOC115760773|XP_030558121.1|DNOV
OG0002069	LOC108138485|XP_017116180.1|DELE, LOC108139286|XP_017117474.1|DELE	LOC115767327|XP_030567430.1|DNOV
OG0002070	LOC108140389|XP_017118586.1|DELE	LOC115766094|XP_030565763.1|DNOV
OG0002071	LOC108143857|XP_017123908.1|DELE	LOC115772036|XP_030573833.1|DNOV
OG0002072	LOC108141543|XP_017120472.1|DELE	LOC115760754|XP_030558092.1|DNOV
OG0002073	LOC108136059|XP_017112483.1|DELE	LOC115770534|XP_030571696.1|DNOV
OG0002074	LOC108144905|XP_017125556.1|DELE	LOC115764534|XP_030563505.1|DNOV
OG0002075	LOC108138276|XP_017115917.1|DELE	LOC115759044|XP_030555728.1|DNOV
OG0002076	LOC108149172|XP_017132060.1|DELE	LOC115758113|XP_030554497.1|DNOV
OG0002077	LOC108145936|XP_017127130.1|DELE	LOC115762559|XP_030560699.1|DNOV
OG0002078	LOC108147592|XP_017129721.1|DELE	LOC115757853|XP_030554149.1|DNOV
OG0002079	LOC108142454|XP_017121819.1|DELE	LOC115770123|XP_030571117.1|DNOV
OG0002080	LOC108144771|XP_017125370.1|DELE	LOC115757818|XP_030554101.1|DNOV
OG0002081	LOC108144880|XP_017125526.1|DELE	LOC115757797|XP_030554073.1|DNOV
OG0002082	LOC108144354|XP_017124592.1|DELE	LOC115764478|XP_030563404.1|DNOV
OG0002083	LOC108137138|XP_017114180.1|DELE	LOC115766846|XP_030566755.1|DNOV
OG0002084	LOC108141836|XP_017120909.1|DELE	LOC115766577|XP_030566422.1|DNOV
OG0002085	LOC108134631|XP_017110506.1|DELE	LOC115760785|XP_030558138.1|DNOV
OG0002086	LOC108141804|XP_017120854.1|DELE	LOC115766541|XP_030566370.1|DNOV
OG0002087	LOC108142340|XP_017121585.1|DELE	LOC115769118|XP_030569686.1|DNOV
OG0002088	LOC108142597|XP_017122055.1|DELE	LOC115770225|XP_030571287.1|DNOV
OG0002089	LOC108145459|XP_017126394.1|DELE	LOC115764564|XP_030563548.1|DNOV
OG0002090	LOC108146747|XP_017128365.1|DELE	LOC115769521|XP_030570221.1|DNOV
OG0002091	LOC108144240|XP_017124408.1|DELE	LOC115758063|XP_030554437.1|DNOV
OG0002092	LOC108146027|XP_017127302.1|DELE	LOC115762759|XP_030560961.1|DNOV
OG0002093	LOC108143705|XP_017123726.1|DELE	LOC115757859|XP_030554158.1|DNOV
OG0002094	LOC108141304|XP_017120060.1|DELE	LOC115762864|XP_030561102.1|DNOV
OG0002095	LOC108134886|XP_017110876.1|DELE	LOC115768317|XP_030568726.1|DNOV
OG0002096	LOC108149786|XP_017133131.1|DELE	LOC115757832|XP_030554119.1|DNOV
OG0002097	LOC108141347|XP_017120152.1|DELE	LOC115758293|XP_030554719.1|DNOV
OG0002098	LOC108146968|XP_017128714.1|DELE	LOC115770196|XP_030571220.1|DNOV
OG0002099	LOC108144059|XP_017124193.1|DELE	LOC115759503|XP_030556304.1|DNOV
OG0002100	LOC108136134|XP_017112613.1|DELE	LOC115770037|XP_030570987.1|DNOV
OG0002101	LOC108145415|XP_017126309.1|DELE	LOC115764454|XP_030563351.1|DNOV
OG0002102	LOC108143503|XP_017123455.1|DELE	LOC115771985|XP_030573768.1|DNOV
OG0002103	LOC108144011|XP_017124123.1|DELE	LOC115759497|XP_030556295.1|DNOV
OG0002106	LOC108143991|XP_017124096.1|DELE	LOC115771621|XP_030573259.1|DNOV
OG0002107	LOC108135344|XP_017111525.1|DELE	LOC115759940|XP_030556938.1|DNOV
OG0002108	LOC108140372|XP_017118554.1|DELE	LOC115771600|XP_030573217.1|DNOV
OG0002109	LOC108142915|XP_017122492.1|DELE, LOC108142923|XP_017122501.1|DELE	LOC115761890|XP_030559754.1|DNOV
OG0002110	LOC108145790|XP_017126849.1|DELE, LOC108145628|XP_017126653.1|DELE	LOC115759359|XP_030556141.1|DNOV
OG0002111	LOC108141750|XP_017120734.1|DELE	LOC115763220|XP_030561553.1|DNOV
OG0002112	LOC108138300|XP_017115947.1|DELE	LOC115759217|XP_030555969.1|DNOV
OG0002113	LOC108140366|XP_017118549.1|DELE	LOC115771710|XP_030573390.1|DNOV
OG0002114	LOC108148497|XP_017131021.1|DELE, LOC108148575|XP_017131109.1|DELE	LOC115761299|XP_030558885.1|DNOV
OG0002115	LOC108144308|XP_017124489.1|DELE, LOC108144309|XP_017124490.1|DELE	LOC115760490|XP_030557699.1|DNOV
OG0002117	LOC108143601|XP_017123613.1|DELE	LOC115767283|XP_030567374.1|DNOV
OG0002118	LOC108147566|XP_017129640.1|DELE	LOC115760383|XP_030557537.1|DNOV
OG0002119	LOC108143841|XP_017123880.1|DELE	LOC115757681|XP_030553877.1|DNOV
OG0002120	LOC108148200|XP_017130595.1|DELE	LOC115766745|XP_030566581.1|DNOV
OG0002121	LOC108148805|XP_017131523.1|DELE	LOC115764171|XP_030562916.1|DNOV
OG0002123	LOC108138134|XP_017115667.1|DELE	LOC115758912|XP_030555569.1|DNOV
OG0002124	LOC108136604|XP_017113411.1|DELE	LOC115767082|XP_030567088.1|DNOV
OG0002125	LOC108144476|XP_017124878.1|DELE	LOC115760721|XP_030558057.1|DNOV
OG0002126	LOC108142199|XP_017121373.1|DELE	LOC115770261|XP_030571336.1|DNOV
OG0002127	LOC108136312|XP_017112897.1|DELE	LOC115764403|XP_030563254.1|DNOV
OG0002128	LOC108136425|XP_017113049.1|DELE	LOC115767111|XP_030567124.1|DNOV
OG0002129	LOC108135777|XP_017112126.1|DELE	LOC115764225|XP_030562999.1|DNOV
OG0002130	LOC108135899|XP_017112305.1|DELE	LOC115768446|XP_030568865.1|DNOV
OG0002131	LOC108136779|XP_017113630.1|DELE	LOC115761630|XP_030559319.1|DNOV
OG0002132	LOC108142001|XP_017121156.1|DELE	LOC115763340|XP_030561709.1|DNOV
OG0002133	LOC108137696|XP_017115059.1|DELE	LOC115766862|XP_030566781.1|DNOV
OG0002134	LOC108148168|XP_017130557.1|DELE	LOC115768786|XP_030569343.1|DNOV
OG0002135	LOC108136507|XP_017113247.1|DELE	LOC115769042|XP_030569607.1|DNOV
OG0002136	LOC108148692|XP_017131327.1|DELE	LOC115764976|XP_030564163.1|DNOV
