Orthogroup	DELE.longest_only	BTRY.longest_only
OG0001473	LOC108141022|XP_017119592.1|DELE	LOC120766625|XP_039948173.1|BTRY
OG0001474	LOC108141073|XP_017119727.1|DELE	LOC120772046|XP_039956353.1|BTRY
OG0001475	LOC108141417|XP_017120278.1|DELE	LOC120772157|XP_039956527.1|BTRY
OG0001476	LOC108136582|XP_017113383.1|DELE	LOC120770240|XP_039953472.1|BTRY
OG0001477	LOC108148863|XP_017131652.1|DELE	LOC120775537|XP_039961693.1|BTRY
OG0001478	LOC108137845|XP_017115259.1|DELE	LOC120767348|XP_039949242.1|BTRY
OG0001479	LOC108137711|XP_017115083.1|DELE	LOC120775463|XP_039961584.1|BTRY
OG0001480	LOC108137842|XP_017115257.1|DELE	LOC120767608|XP_039949695.1|BTRY, LOC120767609|XP_039949696.1|BTRY
OG0001481	LOC108141815|XP_017120880.1|DELE	LOC120768585|XP_039951278.1|BTRY
OG0001482	LOC108137990|XP_017115456.1|DELE, LOC108137919|XP_017115349.1|DELE	LOC120770049|XP_039953101.1|BTRY, LOC120770087|XP_039953169.1|BTRY
OG0001483	LOC108134652|XP_017110533.1|DELE, LOC108136485|XP_017113192.1|DELE	LOC120768403|XP_039951012.1|BTRY
OG0001484	LOC108134680|XP_017110567.1|DELE	LOC120779760|XP_039968077.1|BTRY
OG0001485	LOC108146389|XP_017127872.1|DELE	LOC120778497|XP_039966256.1|BTRY
OG0001486	LOC108138611|XP_017116390.1|DELE, LOC108138913|XP_017116960.1|DELE	LOC120769218|XP_039952046.1|BTRY
OG0001487	LOC108134647|XP_017110529.1|DELE	LOC120768652|XP_039951358.1|BTRY
OG0001488	LOC108149044|XP_017131877.1|DELE	LOC120772670|XP_039957339.1|BTRY
OG0001489	LOC108138728|XP_017116583.1|DELE	LOC120767342|XP_039949234.1|BTRY
OG0001490	LOC108147826|XP_017130069.1|DELE	LOC120768019|XP_039950412.1|BTRY
OG0001491	LOC108147914|XP_017130166.1|DELE	LOC120767808|XP_039950015.1|BTRY
OG0001493	LOC108134915|XP_017110917.1|DELE	LOC120775542|XP_039961700.1|BTRY
OG0001495	LOC108145466|XP_017126405.1|DELE	LOC120772349|XP_039956848.1|BTRY
OG0001496	LOC108138531|XP_017116282.1|DELE	LOC120774130|XP_039959440.1|BTRY
OG0001497	LOC108143591|XP_017123601.1|DELE	LOC120771775|XP_039955900.1|BTRY, LOC120769646|XP_039952685.1|BTRY
OG0001498	LOC108141201|XP_017119935.1|DELE	LOC120766179|XP_039947470.1|BTRY
OG0001500	LOC108141596|XP_017120532.1|DELE	LOC120771482|XP_039955453.1|BTRY
OG0001501	LOC108135095|XP_017111157.1|DELE	LOC120772387|XP_039956914.1|BTRY, LOC120782885|XP_039971368.1|BTRY
OG0001502	LOC108144564|XP_017125039.1|DELE	LOC120770256|XP_039953493.1|BTRY
OG0001503	LOC108149657|XP_017132888.1|DELE	LOC120771588|XP_039955593.1|BTRY, LOC120770730|XP_039954254.1|BTRY, LOC120770732|XP_039954256.1|BTRY, LOC120772319|XP_039956771.1|BTRY
OG0001504	LOC108137576|XP_017114792.1|DELE	LOC120774259|XP_039959659.1|BTRY
OG0001506	LOC108143448|XP_017123368.1|DELE	LOC120773003|XP_039957855.1|BTRY
OG0001507	LOC108143675|XP_017123675.1|DELE	LOC120770341|XP_039953673.1|BTRY
OG0001508	LOC108144979|XP_017125619.1|DELE	LOC120772145|XP_039956512.1|BTRY
OG0001509	LOC108141664|XP_017120627.1|DELE	LOC120771580|XP_039955582.1|BTRY
OG0001510	LOC108148269|XP_017130716.1|DELE	LOC120781615|XP_039969785.1|BTRY
OG0001512	LOC108142877|XP_017122440.1|DELE	LOC120777746|XP_039965173.1|BTRY
OG0001513	LOC108136874|XP_017113810.1|DELE	LOC120778691|XP_039966570.1|BTRY
OG0001515	LOC108138782|XP_017116746.1|DELE, LOC108137250|XP_017114322.1|DELE	LOC120775510|XP_039961653.1|BTRY
OG0001517	LOC108147304|XP_017129217.1|DELE, LOC108147120|XP_017128901.1|DELE	LOC120782375|XP_039970550.1|BTRY
OG0001518	LOC108136639|XP_017113447.1|DELE	LOC120779306|XP_039967452.1|BTRY, LOC120766787|XP_039948417.1|BTRY, LOC120775873|XP_039962180.1|BTRY
OG0001519	LOC108141249|XP_017119994.1|DELE	LOC120780565|XP_039968760.1|BTRY
OG0001520	LOC108148238|XP_017130643.1|DELE, LOC108148318|XP_017130797.1|DELE	LOC120767096|XP_039948911.1|BTRY
OG0001521	LOC108138858|XP_017116867.1|DELE, LOC108145592|XP_017126612.1|DELE	LOC120767572|XP_039949643.1|BTRY
OG0001522	LOC108145625|XP_017126650.1|DELE, LOC108150410|XP_017134057.1|DELE, LOC108150076|XP_017133527.1|DELE	LOC120767581|XP_039949660.1|BTRY
OG0001523	LOC108149134|XP_017132029.1|DELE, LOC108149139|XP_017132034.1|DELE	LOC120772775|XP_039957485.1|BTRY, LOC120772774|XP_039957484.1|BTRY, LOC120772773|XP_039957482.1|BTRY
OG0001524	LOC108144126|XP_017124258.1|DELE	LOC120769997|XP_039953020.1|BTRY
OG0001525	LOC108141118|XP_017119825.1|DELE	LOC120775416|XP_039961527.1|BTRY
OG0001526	LOC108148125|XP_017130464.1|DELE, LOC108148169|XP_017130558.1|DELE	LOC120773750|XP_039958748.1|BTRY, LOC120775799|XP_039962077.1|BTRY
OG0001527	LOC108137239|XP_017114308.1|DELE	LOC120775205|XP_039961202.1|BTRY, LOC120775206|XP_039961204.1|BTRY
OG0001534	LOC108138497|XP_017116191.1|DELE	LOC120773392|XP_039958161.1|BTRY
OG0001535	LOC108144673|XP_017125224.1|DELE	LOC120775729|XP_039961981.1|BTRY
OG0001536	LOC108142446|XP_017121799.1|DELE	LOC120775631|XP_039961819.1|BTRY
OG0001537	LOC108137828|XP_017115242.1|DELE	LOC120769213|XP_039952040.1|BTRY
OG0001538	LOC108136228|XP_017112739.1|DELE	LOC120774223|XP_039959615.1|BTRY
OG0001539	LOC108143420|XP_017123313.1|DELE	LOC120769993|XP_039953013.1|BTRY
OG0001540	LOC108134728|XP_017110621.1|DELE	LOC120767701|XP_039949832.1|BTRY
OG0001541	LOC108143259|XP_017123059.1|DELE	LOC120778886|XP_039966865.1|BTRY
OG0001542	LOC108148333|XP_017130819.1|DELE	LOC120780966|XP_039969127.1|BTRY
OG0001543	LOC108147639|XP_017129783.1|DELE	LOC120776148|XP_039962623.1|BTRY
OG0001544	LOC108136521|XP_017113275.1|DELE	LOC120774774|XP_039960479.1|BTRY
OG0001545	LOC108140936|XP_017119493.1|DELE	LOC120774829|XP_039960574.1|BTRY
OG0001546	LOC108140923|XP_017119475.1|DELE	LOC120774220|XP_039959610.1|BTRY
OG0001547	LOC108135885|XP_017112279.1|DELE	LOC120774592|XP_039960258.1|BTRY
OG0001548	LOC108137715|XP_017115087.1|DELE	LOC120775951|XP_039962296.1|BTRY
OG0001549	LOC108150462|XP_017134133.1|DELE	LOC120768282|XP_039950846.1|BTRY
OG0001550	LOC108140713|XP_017119164.1|DELE, LOC108140690|XP_017119170.1|DELE	LOC120769353|XP_039952286.1|BTRY
OG0001551	LOC108148628|XP_017131229.1|DELE	LOC120781953|XP_039970050.1|BTRY
OG0001552	LOC108143071|XP_017122773.1|DELE	LOC120766190|XP_039947481.1|BTRY
OG0001553	LOC108135937|XP_017112374.1|DELE	LOC120773720|XP_039958701.1|BTRY, LOC120776008|XP_039962377.1|BTRY
OG0001554	LOC108135866|XP_017112257.1|DELE	LOC120773438|XP_039958258.1|BTRY
OG0001555	LOC108139048|XP_017117155.1|DELE	LOC120769338|XP_039952228.1|BTRY
OG0001556	LOC108137982|XP_017115442.1|DELE	LOC120770110|XP_039953215.1|BTRY
OG0001557	LOC108137708|XP_017115077.1|DELE	LOC120774237|XP_039959632.1|BTRY
OG0001558	LOC108134884|XP_017110870.1|DELE	LOC120776051|XP_039962442.1|BTRY
OG0001559	LOC108136943|XP_017113910.1|DELE	LOC120766322|XP_039947680.1|BTRY
OG0001561	LOC108140752|XP_017119219.1|DELE	LOC120766537|XP_039948049.1|BTRY, LOC120766528|XP_039948032.1|BTRY
OG0001562	LOC108135225|XP_017111343.1|DELE	LOC120782857|XP_039971324.1|BTRY
OG0001563	LOC108146894|XP_017128626.1|DELE	LOC120771274|XP_039955133.1|BTRY
OG0001564	LOC108143846|XP_017123887.1|DELE	LOC120766484|XP_039947962.1|BTRY
OG0001565	LOC108143871|XP_017123927.1|DELE	LOC120766874|XP_039948539.1|BTRY
OG0001566	LOC108140401|XP_017118599.1|DELE	LOC120782328|XP_039970487.1|BTRY
OG0001567	LOC108144854|XP_017125490.1|DELE	LOC120772164|XP_039956538.1|BTRY
OG0001568	LOC108139165|XP_017117269.1|DELE	LOC120782686|XP_039971015.1|BTRY
OG0001569	LOC108139346|XP_017117559.1|DELE	LOC120782487|XP_039970722.1|BTRY
OG0001570	LOC108135327|XP_017111508.1|DELE	LOC120782368|XP_039970540.1|BTRY
OG0001572	LOC108141627|XP_017120585.1|DELE	LOC120775782|XP_039962053.1|BTRY
OG0001573	LOC108145946|XP_017127143.1|DELE	LOC120777157|XP_039964235.1|BTRY
OG0001574	LOC108137200|XP_017114278.1|DELE	LOC120776055|XP_039962447.1|BTRY, LOC120781219|XP_039969282.1|BTRY
OG0001575	LOC108136771|XP_017113621.1|DELE	LOC120780662|XP_039968858.1|BTRY
OG0001576	LOC108137030|XP_017114019.1|DELE	LOC120766533|XP_039948038.1|BTRY
OG0001577	LOC108148787|XP_017131492.1|DELE	LOC120768550|XP_039951227.1|BTRY, LOC120769307|XP_039952174.1|BTRY
OG0001578	LOC108139075|XP_017117191.1|DELE	LOC120772667|XP_039957335.1|BTRY
OG0001579	LOC108137653|XP_017114973.1|DELE	LOC120774265|XP_039959669.1|BTRY
OG0001580	LOC108143538|XP_017123523.1|DELE	LOC120770174|XP_039953322.1|BTRY
OG0001581	LOC108137269|XP_017114352.1|DELE, LOC108137728|XP_017115115.1|DELE	LOC120773814|XP_039958855.1|BTRY
OG0001582	LOC108144871|XP_017125511.1|DELE	LOC120770043|XP_039953092.1|BTRY
OG0001583	LOC108149935|XP_017133340.1|DELE	LOC120771741|XP_039955847.1|BTRY
OG0001583	LOC108150541|XP_017134263.1|DELE	LOC120773124|XP_039958053.1|BTRY
OG0001584	LOC108146376|XP_017127855.1|DELE	LOC120777659|XP_039965046.1|BTRY
OG0001585	LOC108137659|XP_017114982.1|DELE	LOC120775963|XP_039962308.1|BTRY
OG0001586	LOC108142782|XP_017122316.1|DELE	LOC120777890|XP_039965386.1|BTRY
OG0001587	LOC108137603|XP_017114863.1|DELE	LOC120771025|XP_039954735.1|BTRY
OG0001588	LOC108149671|XP_017132906.1|DELE	LOC120781566|XP_039969737.1|BTRY, LOC120779466|XP_039967663.1|BTRY, LOC120780829|XP_039969007.1|BTRY, LOC120781620|XP_039969787.1|BTRY, LOC120778336|XP_039966064.1|BTRY, LOC120778376|XP_039966097.1|BTRY, LOC120772130|XP_039956480.1|BTRY
OG0001589	LOC108134957|XP_017110968.1|DELE, LOC108138319|XP_017115972.1|DELE, LOC108148514|XP_017131044.1|DELE	LOC120767539|XP_039949577.1|BTRY
OG0001590	LOC108136812|XP_017113708.1|DELE	LOC120772466|XP_039957038.1|BTRY
OG0001591	LOC108148910|XP_017131715.1|DELE	LOC120774435|XP_039960013.1|BTRY
OG0001592	LOC108138098|XP_017115573.1|DELE	LOC120768200|XP_039950706.1|BTRY
OG0001593	LOC108138125|XP_017115647.1|DELE	LOC120768303|XP_039950867.1|BTRY
OG0001594	LOC108138629|XP_017116405.1|DELE	LOC120769207|XP_039952035.1|BTRY
OG0001595	LOC108144692|XP_017125253.1|DELE	LOC120768888|XP_039951575.1|BTRY, LOC120770067|XP_039953123.1|BTRY
OG0001596	LOC108138922|XP_017116978.1|DELE	LOC120767379|XP_039949302.1|BTRY
OG0001597	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE	LOC120768904|XP_039951600.1|BTRY, LOC120767560|XP_039949631.1|BTRY
OG0001599	LOC108150721|XP_017134507.1|DELE	LOC120767223|XP_039949018.1|BTRY, LOC120769042|XP_039951823.1|BTRY
OG0001600	LOC108138823|XP_017116811.1|DELE	LOC120769367|XP_039952262.1|BTRY
OG0001601	LOC108148223|XP_017130631.1|DELE	LOC120769383|XP_039952285.1|BTRY
OG0001602	LOC108142093|XP_017121277.1|DELE	LOC120769016|XP_039951794.1|BTRY, LOC120768423|XP_039951038.1|BTRY
OG0001603	LOC108141696|XP_017120668.1|DELE	LOC120781755|XP_039969921.1|BTRY
OG0001604	LOC108141059|XP_017119702.1|DELE	LOC120775318|XP_039961389.1|BTRY
OG0001605	LOC108145536|XP_017126524.1|DELE, LOC108146172|XP_017127600.1|DELE	LOC120771906|XP_039956122.1|BTRY
OG0001606	LOC108149206|XP_017132123.1|DELE	LOC120771194|XP_039955024.1|BTRY
OG0001607	LOC108150427|XP_017134074.1|DELE	LOC120768129|XP_039950617.1|BTRY
OG0001608	LOC108135282|XP_017111452.1|DELE	LOC120767966|XP_039950303.1|BTRY
OG0001609	LOC108144230|XP_017124396.1|DELE	LOC120771513|XP_039955502.1|BTRY
OG0001610	LOC108138978|XP_017117051.1|DELE	LOC120768040|XP_039950474.1|BTRY
OG0001611	LOC108141918|XP_017121031.1|DELE	LOC120767394|XP_039949347.1|BTRY
OG0001612	LOC108149243|XP_017132168.1|DELE	LOC120769047|XP_039951829.1|BTRY
OG0001613	LOC108142070|XP_017121245.1|DELE	LOC120781708|XP_039969874.1|BTRY
OG0001614	LOC108145527|XP_017126505.1|DELE	LOC120770261|XP_039953505.1|BTRY
OG0001615	LOC108149200|XP_017132114.1|DELE	LOC120768094|XP_039950567.1|BTRY
OG0001616	LOC108139650|XP_017117868.1|DELE, LOC108138291|XP_017115935.1|DELE	LOC120768168|XP_039950666.1|BTRY
OG0001617	LOC108138813|XP_017116796.1|DELE	LOC120767737|XP_039949880.1|BTRY
OG0001618	LOC108141749|XP_017120733.1|DELE	LOC120781739|XP_039969906.1|BTRY, LOC120779501|XP_039967728.1|BTRY
OG0001619	LOC108141933|XP_017121059.1|DELE	LOC120768673|XP_039951384.1|BTRY
OG0001620	LOC108141529|XP_017120451.1|DELE	LOC120771749|XP_039955854.1|BTRY
OG0001621	LOC108141299|XP_017120053.1|DELE	LOC120771724|XP_039955812.1|BTRY, LOC120771723|XP_039955811.1|BTRY
OG0001622	LOC108136455|XP_017113126.1|DELE	LOC120773571|XP_039958475.1|BTRY
OG0001623	LOC108137838|XP_017115253.1|DELE	LOC120769015|XP_039951792.1|BTRY
OG0001624	LOC108135299|XP_017111473.1|DELE	LOC120768671|XP_039951382.1|BTRY
OG0001625	LOC108135244|XP_017111396.1|DELE	LOC120767589|XP_039949671.1|BTRY
OG0001626	LOC108147811|XP_017130043.1|DELE	LOC120769165|XP_039951984.1|BTRY, LOC120780775|XP_039968961.1|BTRY, LOC120781525|XP_039969681.1|BTRY, LOC120768868|XP_039951592.1|BTRY, LOC120780853|XP_039969025.1|BTRY, LOC120780708|XP_039968902.1|BTRY
OG0001627	LOC108148330|XP_017130817.1|DELE	LOC120766512|XP_039948013.1|BTRY
OG0001628	LOC108147078|XP_017128856.1|DELE	LOC120782304|XP_039970448.1|BTRY
OG0001629	LOC108136931|XP_017113900.1|DELE, LOC108138359|XP_017116016.1|DELE	LOC120780301|XP_039968525.1|BTRY
OG0001630	LOC108137028|XP_017114016.1|DELE	LOC120774406|XP_039959964.1|BTRY
OG0001631	LOC108141196|XP_017119929.1|DELE	LOC120766490|XP_039947975.1|BTRY
OG0001632	LOC108142020|XP_017121184.1|DELE	LOC120773864|XP_039958954.1|BTRY
OG0001633	LOC108140620|XP_017119023.1|DELE	LOC120782174|XP_039970245.1|BTRY
OG0001635	LOC108147097|XP_017128872.1|DELE	LOC120767014|XP_039948776.1|BTRY
OG0001636	LOC108141002|XP_017119566.1|DELE	LOC120782607|XP_039970905.1|BTRY
OG0001637	LOC108142989|XP_017122649.1|DELE	LOC120782767|XP_039971163.1|BTRY
OG0001638	LOC108136297|XP_017112871.1|DELE	LOC120775623|XP_039961806.1|BTRY
OG0001639	LOC108147594|XP_017129724.1|DELE	LOC120773453|XP_039958280.1|BTRY
OG0001640	LOC108141147|XP_017119861.1|DELE	LOC120782481|XP_039970709.1|BTRY
OG0001641	LOC108140541|XP_017118860.1|DELE	LOC120776372|XP_039962892.1|BTRY, LOC120776378|XP_039962907.1|BTRY
OG0001642	LOC108136634|XP_017113442.1|DELE	LOC120768516|XP_039951178.1|BTRY
OG0001643	LOC108138274|XP_017115915.1|DELE	LOC120778751|XP_039966661.1|BTRY
OG0001644	LOC108146971|XP_017128717.1|DELE	LOC120777827|XP_039965298.1|BTRY
OG0001645	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE	LOC120771713|XP_039955796.1|BTRY
OG0001646	LOC108144316|XP_017124505.1|DELE	LOC120771007|XP_039954704.1|BTRY
OG0001647	LOC108149589|XP_017132712.1|DELE	LOC120773110|XP_039958038.1|BTRY
OG0001648	LOC108143200|XP_017122942.1|DELE	LOC120777228|XP_039964342.1|BTRY
OG0001649	LOC108149794|XP_017133147.1|DELE	LOC120771979|XP_039956268.1|BTRY
OG0001650	LOC108143696|XP_017123711.1|DELE	LOC120770854|XP_039954397.1|BTRY, LOC120771106|XP_039954884.1|BTRY
OG0001651	LOC108137552|XP_017114766.1|DELE	LOC120773100|XP_039958005.1|BTRY
OG0001652	LOC108135616|XP_017111920.1|DELE	LOC120777615|XP_039964997.1|BTRY, LOC120777616|XP_039964998.1|BTRY, LOC120777612|XP_039964995.1|BTRY, LOC120778126|XP_039965763.1|BTRY, LOC120777630|XP_039965017.1|BTRY
OG0001653	LOC108143228|XP_017123013.1|DELE	LOC120779006|XP_039967059.1|BTRY
OG0001654	LOC108144328|XP_017124526.1|DELE	LOC120770472|XP_039953901.1|BTRY
OG0001655	LOC108141351|XP_017120156.1|DELE	LOC120771349|XP_039955230.1|BTRY
OG0001656	LOC108147838|XP_017130082.1|DELE	LOC120769468|XP_039952417.1|BTRY
OG0001657	LOC108136153|XP_017112637.1|DELE	LOC120779047|XP_039967118.1|BTRY
OG0001658	LOC108142655|XP_017122145.1|DELE	LOC120778524|XP_039966293.1|BTRY
OG0001659	LOC108146799|XP_017128464.1|DELE	LOC120778116|XP_039965752.1|BTRY
OG0001660	LOC108145935|XP_017127128.1|DELE	LOC120778098|XP_039965734.1|BTRY
OG0001661	LOC108148414|XP_017130943.1|DELE	LOC120780265|XP_039968455.1|BTRY
OG0001662	LOC108147491|XP_017129535.1|DELE	LOC120776586|XP_039963289.1|BTRY
OG0001663	LOC108150039|XP_017133495.1|DELE	LOC120766620|XP_039948165.1|BTRY
OG0001664	LOC108147035|XP_017128783.1|DELE	LOC120772614|XP_039957262.1|BTRY
OG0001665	LOC108143270|XP_017123074.1|DELE	LOC120771584|XP_039955591.1|BTRY, LOC120768814|XP_039951500.1|BTRY
OG0001666	LOC108138808|XP_017116789.1|DELE	LOC120769107|XP_039951903.1|BTRY, LOC120775078|XP_039961006.1|BTRY, LOC120777641|XP_039965027.1|BTRY
OG0001667	LOC108144384|XP_017124648.1|DELE	LOC120772049|XP_039956355.1|BTRY
OG0001668	LOC108142389|XP_017121713.1|DELE	LOC120777563|XP_039964893.1|BTRY
OG0001669	LOC108146355|XP_017127821.1|DELE	LOC120777153|XP_039964232.1|BTRY
OG0001670	LOC108140856|XP_017119330.1|DELE, LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE	LOC120777810|XP_039965279.1|BTRY
OG0001678	LOC108136225|XP_017112735.1|DELE	LOC120773994|XP_039959194.1|BTRY
OG0001679	LOC108141376|XP_017120206.1|DELE	LOC120775406|XP_039961504.1|BTRY
OG0001680	LOC108138547|XP_017116306.1|DELE	LOC120774834|XP_039960583.1|BTRY
OG0001681	LOC108137328|XP_017114447.1|DELE	LOC120775858|XP_039962162.1|BTRY
OG0001682	LOC108142443|XP_017121797.1|DELE	LOC120775617|XP_039961798.1|BTRY
OG0001683	LOC108149477|XP_017132580.1|DELE	LOC120767545|XP_039949590.1|BTRY
OG0001684	LOC108145285|XP_017126088.1|DELE	LOC120779634|XP_039967915.1|BTRY
OG0001685	LOC108150507|XP_017134212.1|DELE	LOC120767886|XP_039950144.1|BTRY
OG0001686	LOC108136545|XP_017113333.1|DELE	LOC120773689|XP_039958656.1|BTRY
OG0001687	LOC108137090|XP_017114105.1|DELE	LOC120775256|XP_039961272.1|BTRY
OG0001688	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE	LOC120775415|XP_039961525.1|BTRY
OG0001689	LOC108137731|XP_017115119.1|DELE	LOC120774050|XP_039959286.1|BTRY
OG0001690	LOC108147559|XP_017129636.1|DELE	LOC120778546|XP_039966329.1|BTRY
OG0001691	LOC108138240|XP_017115860.1|DELE	LOC120767694|XP_039949819.1|BTRY
OG0001693	LOC108136345|XP_017112942.1|DELE	LOC120773621|XP_039958558.1|BTRY
OG0001694	LOC108136845|XP_017113756.1|DELE	LOC120766963|XP_039948686.1|BTRY
OG0001695	LOC108139142|XP_017117250.1|DELE	LOC120775207|XP_039961205.1|BTRY
OG0001696	LOC108140527|XP_017118825.1|DELE	LOC120766771|XP_039948385.1|BTRY
OG0001698	LOC108147684|XP_017129871.1|DELE	LOC120773831|XP_039958878.1|BTRY
OG0001699	LOC108135856|XP_017112238.1|DELE	LOC120766782|XP_039948408.1|BTRY
OG0001700	LOC108139229|XP_017117383.1|DELE	LOC120782051|XP_039970139.1|BTRY
OG0001701	LOC108148286|XP_017130741.1|DELE	LOC120770465|XP_039953898.1|BTRY
OG0001702	LOC108141826|XP_017120896.1|DELE	LOC120767466|XP_039949488.1|BTRY
OG0001703	LOC108148686|XP_017131323.1|DELE	LOC120778914|XP_039966898.1|BTRY
OG0001704	LOC108148739|XP_017131419.1|DELE	LOC120782453|XP_039970675.1|BTRY
OG0001705	LOC108148838|XP_017131594.1|DELE	LOC120782483|XP_039970714.1|BTRY
OG0001706	LOC108136774|XP_017113627.1|DELE, LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE	LOC120769700|XP_039952761.1|BTRY
OG0001707	LOC108148804|XP_017131520.1|DELE	LOC120766391|XP_039947766.1|BTRY
OG0001708	LOC108139348|XP_017117561.1|DELE	LOC120777881|XP_039965377.1|BTRY
OG0001709	LOC108146492|XP_017128013.1|DELE	LOC120778146|XP_039965804.1|BTRY
OG0001710	LOC108143926|XP_017123999.1|DELE	LOC120766504|XP_039947995.1|BTRY
OG0001711	LOC108148729|XP_017131396.1|DELE	LOC120766563|XP_039948091.1|BTRY
OG0001712	LOC108136737|XP_017113566.1|DELE	LOC120766578|XP_039948105.1|BTRY
OG0001713	LOC108140778|XP_017119254.1|DELE	LOC120781943|XP_039970043.1|BTRY
OG0001714	LOC108141044|XP_017119670.1|DELE	LOC120782578|XP_039970855.1|BTRY
OG0001715	LOC108150024|XP_017133473.1|DELE	LOC120773976|XP_039959157.1|BTRY
OG0001716	LOC108136637|XP_017113446.1|DELE	LOC120774900|XP_039960702.1|BTRY
OG0001717	LOC108148776|XP_017131474.1|DELE	LOC120768973|XP_039951709.1|BTRY
OG0001718	LOC108137372|XP_017114503.1|DELE	LOC120774975|XP_039960810.1|BTRY
OG0001719	LOC108148675|XP_017131298.1|DELE	LOC120782615|XP_039970917.1|BTRY
OG0001720	LOC108135543|XP_017111783.1|DELE	LOC120780228|XP_039968413.1|BTRY
OG0001721	LOC108143815|XP_017123826.1|DELE	LOC120782003|XP_039970102.1|BTRY
OG0001722	LOC108146080|XP_017127385.1|DELE	LOC120779073|XP_039967145.1|BTRY
OG0001723	LOC108140484|XP_017118726.1|DELE	LOC120771972|XP_039956257.1|BTRY
OG0001724	LOC108145202|XP_017125933.1|DELE	LOC120770913|XP_039954526.1|BTRY
OG0001725	LOC108144324|XP_017124515.1|DELE	LOC120771944|XP_039956185.1|BTRY
OG0001726	LOC108142582|XP_017122027.1|DELE	LOC120778418|XP_039966135.1|BTRY
OG0001727	LOC108148864|XP_017131653.1|DELE	LOC120766308|XP_039947658.1|BTRY
OG0001728	LOC108144734|XP_017125319.1|DELE	LOC120770885|XP_039954461.1|BTRY
OG0001729	LOC108141310|XP_017120064.1|DELE	LOC120770998|XP_039954688.1|BTRY
OG0001730	LOC108138208|XP_017115817.1|DELE	LOC120769487|XP_039952451.1|BTRY, LOC120769486|XP_039952448.1|BTRY
OG0001731	LOC108138803|XP_017116784.1|DELE	LOC120772903|XP_039957724.1|BTRY
OG0001732	LOC108148399|XP_017130921.1|DELE	LOC120782146|XP_039970217.1|BTRY
OG0001733	LOC108145243|XP_017126001.1|DELE	LOC120770114|XP_039953220.1|BTRY
OG0001734	LOC108145543|XP_017126532.1|DELE	LOC120770997|XP_039954678.1|BTRY
OG0001735	LOC108142677|XP_017122171.1|DELE	LOC120776488|XP_039963103.1|BTRY
OG0001736	LOC108145183|XP_017125912.1|DELE, LOC108145182|XP_017125910.1|DELE	LOC120771460|XP_039955406.1|BTRY
OG0001737	LOC108143472|XP_017123404.1|DELE	LOC120770561|XP_039954074.1|BTRY
OG0001738	LOC108135689|XP_017112019.1|DELE	LOC120776367|XP_039962879.1|BTRY
OG0001739	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE	LOC120771361|XP_039955251.1|BTRY
OG0001740	LOC108143429|XP_017123333.1|DELE	LOC120771162|XP_039954975.1|BTRY
OG0001741	LOC108138697|XP_017116532.1|DELE, LOC108142935|XP_017122519.1|DELE	LOC120778593|XP_039966402.1|BTRY
OG0001742	LOC108147029|XP_017128775.1|DELE, LOC108147059|XP_017128835.1|DELE	LOC120772299|XP_039956742.1|BTRY
OG0001743	LOC108146416|XP_017127908.1|DELE	LOC120777835|XP_039965306.1|BTRY
OG0001744	LOC108145087|XP_017125764.1|DELE	LOC120770428|XP_039953815.1|BTRY
OG0001745	LOC108137528|XP_017114734.1|DELE	LOC120773048|XP_039957913.1|BTRY
OG0001746	LOC108150375|XP_017134004.1|DELE	LOC120778508|XP_039966274.1|BTRY
OG0001747	LOC108144429|XP_017124782.1|DELE	LOC120770033|XP_039953077.1|BTRY
OG0001748	LOC108150119|XP_017133575.1|DELE	LOC120777796|XP_039965262.1|BTRY
OG0001749	LOC108144826|XP_017125447.1|DELE	LOC120771928|XP_039956159.1|BTRY
OG0001750	LOC108144824|XP_017125444.1|DELE	LOC120772894|XP_039957700.1|BTRY
OG0001751	LOC108135579|XP_017111860.1|DELE	LOC120776536|XP_039963204.1|BTRY
OG0001752	LOC108147407|XP_017129333.1|DELE	LOC120777116|XP_039964188.1|BTRY, LOC120773153|XP_039958075.1|BTRY, LOC120777543|XP_039964865.1|BTRY, LOC120778192|XP_039965864.1|BTRY, LOC120777860|XP_039965340.1|BTRY
OG0001753	LOC108146120|XP_017127448.1|DELE	LOC120778234|XP_039965926.1|BTRY
OG0001754	LOC108143532|XP_017123517.1|DELE	LOC120771219|XP_039955060.1|BTRY
OG0001755	LOC108145804|XP_017126867.1|DELE	LOC120778132|XP_039965777.1|BTRY
OG0001756	LOC108141359|XP_017120169.1|DELE	LOC120781251|XP_039969333.1|BTRY
OG0001757	LOC108138639|XP_017116469.1|DELE	LOC120772752|XP_039957449.1|BTRY
