Orthogroup	DELE.longest_only	DFIC.longest_only
OG0002540	LOC108140662|XP_017119084.1|DELE	LOC108097479|XP_017055261.1|DFIC
OG0002541	LOC108136327|XP_017112918.1|DELE	LOC108098091|XP_017056286.1|DFIC
OG0002542	LOC108134892|XP_017110884.1|DELE	LOC108097721|XP_017055705.1|DFIC
OG0002543	LOC108138420|XP_017116105.1|DELE	LOC108095557|XP_017052181.1|DFIC
OG0002544	LOC108148848|XP_017131621.1|DELE	LOC108099510|XP_017058562.1|DFIC
OG0002545	LOC108138437|XP_017116127.1|DELE	LOC108097254|XP_017054927.1|DFIC
OG0002547	LOC108141152|XP_017119869.1|DELE	LOC108097325|XP_017055037.1|DFIC
OG0002548	LOC108145574|XP_017126577.1|DELE	LOC108097621|XP_017055521.1|DFIC
OG0002549	LOC108150007|XP_017133445.1|DELE	LOC108098055|XP_017056228.1|DFIC
OG0002550	LOC108138534|XP_017116286.1|DELE	LOC108097622|XP_017055524.1|DFIC
OG0002551	LOC108143029|XP_017122715.1|DELE	LOC108098683|XP_017057281.1|DFIC
OG0002552	LOC108141698|XP_017120670.1|DELE	LOC108089788|XP_017043673.1|DFIC
OG0002553	LOC108140871|XP_017119376.1|DELE	LOC108100935|XP_017060566.1|DFIC
OG0002554	LOC108141628|XP_017120589.1|DELE	LOC108097351|XP_017055075.1|DFIC
OG0002555	LOC108149878|XP_017133261.1|DELE	LOC108097329|XP_017055042.1|DFIC
OG0002556	LOC108148382|XP_017130899.1|DELE	LOC108098209|XP_017056443.1|DFIC
OG0002557	LOC108136347|XP_017112943.1|DELE	LOC108095626|XP_017052283.1|DFIC
OG0002558	LOC108150392|XP_017134028.1|DELE	LOC108087149|XP_017039852.1|DFIC
OG0002560	LOC108140796|XP_017119283.1|DELE	LOC108093358|XP_017048861.1|DFIC
OG0002561	LOC108135790|XP_017112143.1|DELE	LOC108087958|XP_017041036.1|DFIC
OG0002562	LOC108142829|XP_017122381.1|DELE	LOC108091117|XP_017045632.1|DFIC
OG0002563	LOC108137231|XP_017114299.1|DELE	LOC108097985|XP_017056100.1|DFIC
OG0002564	LOC108148601|XP_017131168.1|DELE	LOC108099313|XP_017058196.1|DFIC
OG0002565	LOC108143034|XP_017122721.1|DELE	LOC108099554|XP_017058626.1|DFIC
OG0002566	LOC108136885|XP_017113827.1|DELE	LOC108087267|XP_017040063.1|DFIC
OG0002567	LOC108141297|XP_017120055.1|DELE	LOC108092926|XP_017048278.1|DFIC
OG0002568	LOC108143833|XP_017123872.1|DELE	LOC108099681|XP_017058809.1|DFIC
OG0002569	LOC108142873|XP_017122436.1|DELE	LOC108100402|XP_017059774.1|DFIC
OG0002570	LOC108136817|XP_017113710.1|DELE	LOC108087164|XP_017039886.1|DFIC
OG0002571	LOC108136848|XP_017113761.1|DELE	LOC108087168|XP_017039898.1|DFIC
OG0002572	LOC108144999|XP_017125650.1|DELE	LOC108094821|XP_017051081.1|DFIC
OG0002573	LOC108136753|XP_017113592.1|DELE	LOC108087174|XP_017039907.1|DFIC
OG0002574	LOC108137010|XP_017113997.1|DELE	LOC108087352|XP_017040181.1|DFIC
OG0002575	LOC108135066|XP_017111098.1|DELE	LOC108102248|XP_017062486.1|DFIC
OG0002576	LOC108140908|XP_017119450.1|DELE	LOC108102126|XP_017062277.1|DFIC
OG0002577	LOC108135506|XP_017111739.1|DELE	LOC108099891|XP_017059036.1|DFIC
OG0002578	LOC108138783|XP_017116747.1|DELE	LOC108101272|XP_017061047.1|DFIC
OG0002579	LOC108138264|XP_017115902.1|DELE	LOC108095241|XP_017052135.1|DFIC, LOC108093504|XP_017049082.1|DFIC
OG0002580	LOC108145029|XP_017125701.1|DELE	LOC108096523|XP_017053693.1|DFIC
OG0002581	LOC108136821|XP_017113715.1|DELE	LOC108087212|XP_017039969.1|DFIC
OG0002582	LOC108139129|XP_017117232.1|DELE	LOC108098922|XP_017057616.1|DFIC
OG0002583	LOC108140515|XP_017118804.1|DELE	LOC108087160|XP_017039873.1|DFIC
OG0002584	LOC108146341|XP_017127800.1|DELE	LOC108088297|XP_017041516.1|DFIC
OG0002585	LOC108146343|XP_017127801.1|DELE	LOC108088299|XP_017041518.1|DFIC
OG0002586	LOC108135766|XP_017112105.1|DELE	LOC108088044|XP_017041167.1|DFIC
OG0002587	LOC108144090|XP_017124231.1|DELE	LOC108099437|XP_017058462.1|DFIC
OG0002588	LOC108139201|XP_017117329.1|DELE	LOC108098880|XP_017057556.1|DFIC
OG0002589	LOC108148788|XP_017131493.1|DELE	LOC108095858|XP_017052645.1|DFIC
OG0002590	LOC108137690|XP_017115052.1|DELE	LOC108095344|XP_017051914.1|DFIC
OG0002591	LOC108148801|XP_017131512.1|DELE	LOC108086837|XP_017039374.1|DFIC
OG0002592	LOC108147309|XP_017129222.1|DELE	LOC108095948|XP_017052775.1|DFIC
OG0002593	LOC108147217|XP_017129071.1|DELE	LOC108088483|XP_017041770.1|DFIC
OG0002594	LOC108139232|XP_017117388.1|DELE	LOC108092065|XP_017047018.1|DFIC
OG0002595	LOC108135772|XP_017112115.1|DELE	LOC108087936|XP_017041013.1|DFIC
OG0002596	LOC108139304|XP_017117492.1|DELE	LOC108091670|XP_017046472.1|DFIC
OG0002597	LOC108140673|XP_017119107.1|DELE	LOC108087279|XP_017040077.1|DFIC
OG0002599	LOC108139360|XP_017117572.1|DELE	LOC108098968|XP_017057673.1|DFIC
OG0002600	LOC108141482|XP_017120383.1|DELE	LOC108090735|XP_017045046.1|DFIC
OG0002601	LOC108140973|XP_017119530.1|DELE	LOC108098485|XP_017056886.1|DFIC
OG0002602	LOC108148736|XP_017131404.1|DELE	LOC108102291|XP_017062533.1|DFIC
OG0002603	LOC108148608|XP_017131173.1|DELE	LOC108097480|XP_017055267.1|DFIC
OG0002604	LOC108149019|XP_017131855.1|DELE	LOC108097787|XP_017055806.1|DFIC
OG0002605	LOC108135842|XP_017112215.1|DELE	LOC108088057|XP_017041184.1|DFIC
OG0002606	LOC108139204|XP_017117334.1|DELE	LOC108092078|XP_017047043.1|DFIC
OG0002607	LOC108140971|XP_017119527.1|DELE	LOC108098653|XP_017057218.1|DFIC
OG0002608	LOC108140550|XP_017118888.1|DELE	LOC108102039|XP_017062150.1|DFIC
OG0002609	LOC108144846|XP_017125479.1|DELE	LOC108087723|XP_017040733.1|DFIC
OG0002610	LOC108141081|XP_017119744.1|DELE	LOC108098610|XP_017057162.1|DFIC
OG0002611	LOC108143060|XP_017122762.1|DELE	LOC108099490|XP_017058539.1|DFIC
OG0002612	LOC108137014|XP_017114002.1|DELE	LOC108093361|XP_017048867.1|DFIC
OG0002613	LOC108136693|XP_017113505.1|DELE	LOC108091958|XP_017046843.1|DFIC
OG0002614	LOC108148717|XP_017131370.1|DELE	LOC108095838|XP_017052618.1|DFIC
OG0002615	LOC108145960|XP_017127168.1|DELE	LOC108099165|XP_017057999.1|DFIC
OG0002616	LOC108147260|XP_017129146.1|DELE	LOC108088509|XP_017041831.1|DFIC
OG0002617	LOC108139280|XP_017117465.1|DELE	LOC108098796|XP_017057425.1|DFIC
OG0002618	LOC108141139|XP_017119852.1|DELE	LOC108098539|XP_017057015.1|DFIC
OG0002619	LOC108140375|XP_017118557.1|DELE	LOC108091988|XP_017046889.1|DFIC
OG0002620	LOC108143003|XP_017122673.1|DELE	LOC108099323|XP_017058245.1|DFIC
OG0002621	LOC108137392|XP_017114540.1|DELE	LOC108095779|XP_017052521.1|DFIC
OG0002622	LOC108146385|XP_017127867.1|DELE	LOC108089577|XP_017043422.1|DFIC
OG0002623	LOC108143076|XP_017122781.1|DELE	LOC108099534|XP_017058595.1|DFIC
OG0002624	LOC108144050|XP_017124181.1|DELE	LOC108099628|XP_017058746.1|DFIC
OG0002625	LOC108143984|XP_017124087.1|DELE	LOC108099405|XP_017058407.1|DFIC
OG0002626	LOC108138580|XP_017116355.1|DELE	LOC108095327|XP_017051896.1|DFIC
OG0002627	LOC108148711|XP_017131361.1|DELE	LOC108099414|XP_017058420.1|DFIC
OG0002628	LOC108148283|XP_017130733.1|DELE	LOC108090186|XP_017044262.1|DFIC
OG0002629	LOC108140559|XP_017118910.1|DELE	LOC108092017|XP_017046942.1|DFIC
OG0002630	LOC108140556|XP_017118905.1|DELE	LOC108096914|XP_017054356.1|DFIC
OG0002631	LOC108143758|XP_017123777.1|DELE	LOC108095772|XP_017052505.1|DFIC
OG0002632	LOC108139292|XP_017117478.1|DELE	LOC108092182|XP_017047195.1|DFIC
OG0002633	LOC108136756|XP_017113596.1|DELE	LOC108087177|XP_017039912.1|DFIC
OG0002634	LOC108139328|XP_017117527.1|DELE	LOC108092140|XP_017047137.1|DFIC
OG0002635	LOC108135135|XP_017111231.1|DELE, LOC108139243|XP_017117404.1|DELE	LOC108098896|XP_017057577.1|DFIC
OG0002636	LOC108141102|XP_017119799.1|DELE	LOC108098580|XP_017057106.1|DFIC
OG0002637	LOC108138207|XP_017115815.1|DELE	LOC108093487|XP_017049063.1|DFIC
OG0002638	LOC108148750|XP_017131434.1|DELE	LOC108088417|XP_017041665.1|DFIC
OG0002639	LOC108140537|XP_017118850.1|DELE	LOC108102070|XP_017062200.1|DFIC
OG0002640	LOC108139240|XP_017117400.1|DELE	LOC108091963|XP_017046860.1|DFIC
OG0002641	LOC108139116|XP_017117218.1|DELE	LOC108092098|XP_017047080.1|DFIC
OG0002642	LOC108139319|XP_017117515.1|DELE	LOC108092097|XP_017047079.1|DFIC
OG0002643	LOC108139318|XP_017117513.1|DELE	LOC108092096|XP_017047076.1|DFIC
OG0002644	LOC108148391|XP_017130907.1|DELE	LOC108091824|XP_017046691.1|DFIC
OG0002645	LOC108148396|XP_017130913.1|DELE	LOC108091833|XP_017046702.1|DFIC
OG0002646	LOC108139362|XP_017117577.1|DELE	LOC108092057|XP_017047006.1|DFIC
OG0002647	LOC108143872|XP_017123929.1|DELE	LOC108099480|XP_017058526.1|DFIC
OG0002648	LOC108141133|XP_017119844.1|DELE	LOC108098614|XP_017057167.1|DFIC
OG0002649	LOC108143976|XP_017124074.1|DELE	LOC108099279|XP_017058156.1|DFIC
OG0002650	LOC108143873|XP_017123930.1|DELE	LOC108099478|XP_017058523.1|DFIC
OG0002651	LOC108135076|XP_017111121.1|DELE	LOC108102242|XP_017062470.1|DFIC
OG0002652	LOC108140418|XP_017118627.1|DELE	LOC108098468|XP_017056865.1|DFIC
OG0002653	LOC108148652|XP_017131267.1|DELE	LOC108102294|XP_017062545.1|DFIC
OG0002654	LOC108148911|XP_017131716.1|DELE	LOC108102297|XP_017062548.1|DFIC
OG0002655	LOC108136826|XP_017113726.1|DELE	LOC108093331|XP_017048813.1|DFIC
OG0002656	LOC108135311|XP_017111489.1|DELE	LOC108087312|XP_017040122.1|DFIC
OG0002657	LOC108139242|XP_017117402.1|DELE	LOC108098895|XP_017057576.1|DFIC
OG0002658	LOC108143090|XP_017122796.1|DELE	LOC108086852|XP_017039395.1|DFIC
OG0002659	LOC108148909|XP_017131713.1|DELE	LOC108097492|XP_017055284.1|DFIC
OG0002660	LOC108138570|XP_017116339.1|DELE	LOC108097739|XP_017055735.1|DFIC
OG0002661	LOC108148677|XP_017131303.1|DELE	LOC108102293|XP_017062540.1|DFIC
OG0002662	LOC108144616|XP_017125128.1|DELE	LOC108090843|XP_017045202.1|DFIC
OG0002663	LOC108136761|XP_017113607.1|DELE	LOC108092002|XP_017046920.1|DFIC
OG0002664	LOC108134979|XP_017110995.1|DELE	LOC108091535|XP_017046290.1|DFIC
OG0002665	LOC108145549|XP_017126538.1|DELE	LOC108101609|XP_017061512.1|DFIC
OG0002666	LOC108145429|XP_017126327.1|DELE	LOC108101485|XP_017061322.1|DFIC
OG0002667	LOC108141541|XP_017120470.1|DELE	LOC108094070|XP_017050000.1|DFIC
OG0002668	LOC108146053|XP_017127351.1|DELE	LOC108100316|XP_017059609.1|DFIC
OG0002669	LOC108142065|XP_017121239.1|DELE	LOC108100991|XP_017060644.1|DFIC
OG0002670	LOC108142825|XP_017122378.1|DELE	LOC108096225|XP_017053108.1|DFIC
OG0002671	LOC108142214|XP_017121418.1|DELE	LOC108096224|XP_017053105.1|DFIC
OG0002672	LOC108145224|XP_017125969.1|DELE	LOC108087807|XP_017040857.1|DFIC
OG0002673	LOC108144514|XP_017124943.1|DELE	LOC108090743|XP_017045057.1|DFIC
OG0002674	LOC108141418|XP_017120279.1|DELE	LOC108093896|XP_017049742.1|DFIC
OG0002675	LOC108146895|XP_017128622.1|DELE	LOC108089456|XP_017043188.1|DFIC
OG0002676	LOC108141405|XP_017120252.1|DELE	LOC108090851|XP_017045215.1|DFIC
OG0002677	LOC108147359|XP_017129278.1|DELE	LOC108094316|XP_017050335.1|DFIC
OG0002678	LOC108144370|XP_017124631.1|DELE	LOC108086448|XP_017038854.1|DFIC
OG0002679	LOC108144395|XP_017124664.1|DELE	LOC108090799|XP_017045141.1|DFIC
OG0002680	LOC108147710|XP_017129923.1|DELE	LOC108095300|XP_017051847.1|DFIC
OG0002681	LOC108145248|XP_017126010.1|DELE	LOC108087849|XP_017040917.1|DFIC
OG0002682	LOC108146395|XP_017127882.1|DELE	LOC108096264|XP_017053213.1|DFIC
OG0002684	LOC108141623|XP_017120579.1|DELE	LOC108102170|XP_017062359.1|DFIC
OG0002685	LOC108146379|XP_017127859.1|DELE	LOC108100129|XP_017059370.1|DFIC
OG0002686	LOC108145711|XP_017126761.1|DELE	LOC108099044|XP_017057794.1|DFIC
OG0002687	LOC108146169|XP_017127553.1|DELE	LOC108088312|XP_017041535.1|DFIC
OG0002688	LOC108146718|XP_017128297.1|DELE	LOC108099811|XP_017058930.1|DFIC
OG0002689	LOC108137610|XP_017114873.1|DELE	LOC108098114|XP_017056318.1|DFIC
OG0002690	LOC108150365|XP_017133992.1|DELE	LOC108100498|XP_017059932.1|DFIC
OG0002691	LOC108149192|XP_017132104.1|DELE	LOC108096928|XP_017054369.1|DFIC
OG0002692	LOC108144861|XP_017125498.1|DELE	LOC108090903|XP_017045308.1|DFIC
OG0002693	LOC108146277|XP_017127705.1|DELE	LOC108100596|XP_017060067.1|DFIC
OG0002694	LOC108134808|XP_017110749.1|DELE	LOC108096610|XP_017053840.1|DFIC
OG0002695	LOC108147449|XP_017129466.1|DELE	LOC108093210|XP_017048661.1|DFIC
OG0002696	LOC108146891|XP_017128616.1|DELE	LOC108089384|XP_017043055.1|DFIC
OG0002697	LOC108142746|XP_017122261.1|DELE	LOC108096300|XP_017053268.1|DFIC
OG0002698	LOC108146119|XP_017127441.1|DELE	LOC108099083|XP_017057870.1|DFIC
OG0002699	LOC108146896|XP_017128625.1|DELE	LOC108089460|XP_017043194.1|DFIC
OG0002700	LOC108145909|XP_017127057.1|DELE	LOC108089430|XP_017043126.1|DFIC
OG0002701	LOC108143507|XP_017123466.1|DELE	LOC108087691|XP_017040688.1|DFIC
OG0002702	LOC108143409|XP_017123287.1|DELE	LOC108087647|XP_017040599.1|DFIC
OG0002703	LOC108141555|XP_017120483.1|DELE	LOC108099994|XP_017059179.1|DFIC
OG0002704	LOC108144589|XP_017125078.1|DELE	LOC108101863|XP_017061881.1|DFIC
OG0002705	LOC108142495|XP_017121879.1|DELE	LOC108093108|XP_017048538.1|DFIC
OG0002706	LOC108144372|XP_017124634.1|DELE	LOC108086432|XP_017038828.1|DFIC
OG0002707	LOC108146036|XP_017127317.1|DELE	LOC108099049|XP_017057797.1|DFIC
OG0002708	LOC108146203|XP_017127610.1|DELE	LOC108089342|XP_017043012.1|DFIC
OG0002709	LOC108143483|XP_017123419.1|DELE	LOC108090412|XP_017044554.1|DFIC
OG0002710	LOC108145397|XP_017126285.1|DELE	LOC108095201|XP_017051697.1|DFIC
OG0002711	LOC108145402|XP_017126290.1|DELE	LOC108095144|XP_017051570.1|DFIC
OG0002712	LOC108144728|XP_017125314.1|DELE	LOC108094002|XP_017049916.1|DFIC
OG0002713	LOC108143502|XP_017123451.1|DELE	LOC108096769|XP_017054128.1|DFIC
OG0002714	LOC108149614|XP_017132814.1|DELE	LOC108101549|XP_017061431.1|DFIC
OG0002715	LOC108150034|XP_017133486.1|DELE	LOC108097987|XP_017056103.1|DFIC
OG0002716	LOC108144300|XP_017124476.1|DELE	LOC108090714|XP_017045006.1|DFIC
OG0002717	LOC108143953|XP_017124039.1|DELE	LOC108099501|XP_017058550.1|DFIC
OG0002718	LOC108142221|XP_017121425.1|DELE	LOC108093279|XP_017048746.1|DFIC
OG0002719	LOC108135581|XP_017111867.1|DELE	LOC108098865|XP_017057537.1|DFIC
OG0002720	LOC108147543|XP_017129617.1|DELE	LOC108088982|XP_017042514.1|DFIC
OG0002721	LOC108138747|XP_017116636.1|DELE	LOC108101174|XP_017060893.1|DFIC, LOC108100390|XP_017059783.1|DFIC
OG0002722	LOC108143328|XP_017123137.1|DELE	LOC108090269|XP_017044367.1|DFIC
OG0002723	LOC108144217|XP_017124380.1|DELE	LOC108101909|XP_017061972.1|DFIC
OG0002724	LOC108143002|XP_017122672.1|DELE	LOC108099321|XP_017058242.1|DFIC
OG0002725	LOC108146230|XP_017127643.1|DELE	LOC108088895|XP_017042383.1|DFIC
OG0002726	LOC108146033|XP_017127312.1|DELE	LOC108099499|XP_017058553.1|DFIC
OG0002727	LOC108145708|XP_017126758.1|DELE	LOC108099128|XP_017057954.1|DFIC
OG0002728	LOC108143289|XP_017123093.1|DELE	LOC108096662|XP_017053922.1|DFIC
OG0002729	LOC108150224|XP_017133755.1|DELE	LOC108099917|XP_017059070.1|DFIC
OG0002730	LOC108136430|XP_017113063.1|DELE	LOC108094871|XP_017051182.1|DFIC
OG0002731	LOC108146114|XP_017127435.1|DELE	LOC108099574|XP_017058670.1|DFIC
OG0002732	LOC108144608|XP_017125119.1|DELE	LOC108087700|XP_017040705.1|DFIC
OG0002733	LOC108144643|XP_017125175.1|DELE, LOC108137635|XP_017114927.1|DELE	LOC108094069|XP_017049999.1|DFIC
OG0002734	LOC108134541|XP_017110380.1|DELE	LOC108101961|XP_017062033.1|DFIC
OG0002735	LOC108141440|XP_017120321.1|DELE	LOC108093697|XP_017049368.1|DFIC
OG0002736	LOC108141346|XP_017120148.1|DELE	LOC108093698|XP_017049375.1|DFIC
OG0002737	LOC108142630|XP_017122110.1|DELE	LOC108096341|XP_017053376.1|DFIC
OG0002738	LOC108146264|XP_017127692.1|DELE	LOC108099667|XP_017058794.1|DFIC
OG0002739	LOC108142784|XP_017122318.1|DELE	LOC108100639|XP_017060130.1|DFIC
OG0002740	LOC108142783|XP_017122317.1|DELE	LOC108100638|XP_017060129.1|DFIC
OG0002741	LOC108145468|XP_017126407.1|DELE	LOC108095148|XP_017051573.1|DFIC
OG0002742	LOC108141507|XP_017120424.1|DELE	LOC108090935|XP_017045359.1|DFIC
OG0002743	LOC108146141|XP_017127484.1|DELE	LOC108099105|XP_017057915.1|DFIC
OG0002744	LOC108142415|XP_017121757.1|DELE	LOC108093071|XP_017048472.1|DFIC
OG0002745	LOC108146287|XP_017127721.1|DELE	LOC108100587|XP_017060056.1|DFIC
OG0002746	LOC108141436|XP_017120311.1|DELE	LOC108093926|XP_017049786.1|DFIC
OG0002747	LOC108140788|XP_017119269.1|DELE	LOC108092191|XP_017047207.1|DFIC
OG0002748	LOC108144471|XP_017124870.1|DELE	LOC108090920|XP_017045340.1|DFIC
OG0002749	LOC108144408|XP_017124734.1|DELE	LOC108101880|XP_017061909.1|DFIC
OG0002750	LOC108149793|XP_017133146.1|DELE	LOC108101525|XP_017061384.1|DFIC
OG0002751	LOC108147055|XP_017128829.1|DELE	LOC108101572|XP_017061471.1|DFIC
OG0002752	LOC108143519|XP_017123492.1|DELE, LOC108140854|XP_017119328.1|DELE	LOC108090499|XP_017044705.1|DFIC
OG0002753	LOC108149074|XP_017131931.1|DELE	LOC108096739|XP_017054075.1|DFIC
OG0002754	LOC108142583|XP_017122029.1|DELE	LOC108093116|XP_017048548.1|DFIC
OG0002755	LOC108139132|XP_017117238.1|DELE	LOC108096936|XP_017054378.1|DFIC
OG0002756	LOC108142522|XP_017121930.1|DELE	LOC108100452|XP_017059867.1|DFIC
OG0002757	LOC108150187|XP_017133673.1|DELE	LOC108087418|XP_017040247.1|DFIC
OG0002758	LOC108144765|XP_017125361.1|DELE	LOC108093943|XP_017049818.1|DFIC
OG0002759	LOC108144523|XP_017124960.1|DELE	LOC108093999|XP_017049908.1|DFIC
OG0002760	LOC108141469|XP_017120364.1|DELE	LOC108090786|XP_017045122.1|DFIC
OG0002761	LOC108145142|XP_017125846.1|DELE, LOC108145136|XP_017125839.1|DELE	LOC108087774|XP_017040792.1|DFIC
OG0002762	LOC108138873|XP_017116892.1|DELE	LOC108086306|XP_017038687.1|DFIC
OG0002763	LOC108150186|XP_017133671.1|DELE	LOC108093723|XP_017049425.1|DFIC
OG0002764	LOC108135592|XP_017111882.1|DELE	LOC108099874|XP_017059012.1|DFIC
OG0002765	LOC108144567|XP_017125040.1|DELE	LOC108093788|XP_017049556.1|DFIC
OG0002766	LOC108144868|XP_017125508.1|DELE	LOC108093792|XP_017049562.1|DFIC
OG0002767	LOC108144423|XP_017124768.1|DELE	LOC108093836|XP_017049656.1|DFIC
OG0002768	LOC108144492|XP_017124912.1|DELE	LOC108090727|XP_017045031.1|DFIC
OG0002769	LOC108144786|XP_017125386.1|DELE	LOC108086736|XP_017039256.1|DFIC
OG0002770	LOC108138229|XP_017115841.1|DELE	LOC108100885|XP_017060484.1|DFIC
OG0002771	LOC108150257|XP_017133817.1|DELE	LOC108087554|XP_017040464.1|DFIC
OG0002772	LOC108150341|XP_017133957.1|DELE	LOC108087534|XP_017040429.1|DFIC
OG0002773	LOC108145037|XP_017125711.1|DELE	LOC108096877|XP_017054300.1|DFIC
OG0002774	LOC108143614|XP_017123628.1|DELE	LOC108101426|XP_017061244.1|DFIC
OG0002775	LOC108135641|XP_017111951.1|DELE	LOC108099920|XP_017059077.1|DFIC
OG0002776	LOC108142724|XP_017122236.1|DELE	LOC108096389|XP_017053444.1|DFIC
OG0002777	LOC108146988|XP_017128741.1|DELE	LOC108089633|XP_017043486.1|DFIC
OG0002778	LOC108146801|XP_017128469.1|DELE	LOC108089465|XP_017043203.1|DFIC
OG0002779	LOC108146836|XP_017128523.1|DELE	LOC108089513|XP_017043325.1|DFIC
OG0002780	LOC108141146|XP_017119860.1|DELE	LOC108089084|XP_017042682.1|DFIC
OG0002781	LOC108149819|XP_017133178.1|DELE	LOC108086754|XP_017039282.1|DFIC
OG0002782	LOC108146003|XP_017127246.1|DELE	LOC108088841|XP_017042302.1|DFIC
OG0002783	LOC108146420|XP_017127913.1|DELE	LOC108099140|XP_017057969.1|DFIC
OG0002784	LOC108143422|XP_017123315.1|DELE	LOC108101411|XP_017061226.1|DFIC
OG0002785	LOC108143232|XP_017123018.1|DELE	LOC108088861|XP_017042327.1|DFIC
OG0002786	LOC108146841|XP_017128529.1|DELE	LOC108089527|XP_017043348.1|DFIC
OG0002787	LOC108142675|XP_017122169.1|DELE	LOC108093078|XP_017048488.1|DFIC
OG0002788	LOC108142676|XP_017122170.1|DELE	LOC108093079|XP_017048489.1|DFIC
OG0002789	LOC108142671|XP_017122165.1|DELE	LOC108093148|XP_017048582.1|DFIC
OG0002790	LOC108150313|XP_017133918.1|DELE	LOC108099947|XP_017059112.1|DFIC
OG0002791	LOC108146313|XP_017127763.1|DELE	LOC108088323|XP_017041549.1|DFIC
OG0002792	LOC108145011|XP_017125665.1|DELE	LOC108096741|XP_017054080.1|DFIC
OG0002793	LOC108150198|XP_017133698.1|DELE	LOC108087493|XP_017040372.1|DFIC
OG0002794	LOC108147446|XP_017129460.1|DELE	LOC108093099|XP_017048524.1|DFIC
OG0002795	LOC108142451|XP_017121808.1|DELE	LOC108093196|XP_017048646.1|DFIC
OG0002796	LOC108147539|XP_017129613.1|DELE	LOC108093234|XP_017048698.1|DFIC
OG0002797	LOC108150124|XP_017133580.1|DELE	LOC108099969|XP_017059147.1|DFIC
OG0002798	LOC108139026|XP_017117120.1|DELE	LOC108096093|XP_017052949.1|DFIC
OG0002799	LOC108145958|XP_017127165.1|DELE	LOC108100324|XP_017059620.1|DFIC
OG0002800	LOC108146694|XP_017128242.1|DELE	LOC108089427|XP_017043119.1|DFIC
OG0002801	LOC108144462|XP_017124852.1|DELE	LOC108101868|XP_017061890.1|DFIC
OG0002802	LOC108144419|XP_017124759.1|DELE	LOC108101899|XP_017061952.1|DFIC
OG0002803	LOC108138817|XP_017116805.1|DELE	LOC108101230|XP_017060970.1|DFIC
OG0002804	LOC108134645|XP_017110526.1|DELE	LOC108096738|XP_017054074.1|DFIC
OG0002805	LOC108137251|XP_017114327.1|DELE, LOC108145387|XP_017126271.1|DELE	LOC108101587|XP_017061487.1|DFIC
OG0002806	LOC108146361|XP_017127827.1|DELE	LOC108088303|XP_017041521.1|DFIC
OG0002807	LOC108141284|XP_017120041.1|DELE	LOC108090779|XP_017045115.1|DFIC
OG0002808	LOC108144470|XP_017124867.1|DELE	LOC108090832|XP_017045183.1|DFIC
OG0002809	LOC108146638|XP_017128171.1|DELE	LOC108089584|XP_017043430.1|DFIC
OG0002810	LOC108145951|XP_017127149.1|DELE	LOC108100350|XP_017059666.1|DFIC
OG0002811	LOC108142669|XP_017122162.1|DELE	LOC108100609|XP_017060087.1|DFIC
OG0002812	LOC108138508|XP_017116245.1|DELE	LOC108096623|XP_017053858.1|DFIC
OG0002813	LOC108145154|XP_017125859.1|DELE	LOC108087815|XP_017040868.1|DFIC
OG0002814	LOC108145212|XP_017125941.1|DELE	LOC108087791|XP_017040812.1|DFIC
OG0002815	LOC108144628|XP_017125148.1|DELE	LOC108086718|XP_017039227.1|DFIC
OG0002816	LOC108145188|XP_017125919.1|DELE	LOC108087864|XP_017040937.1|DFIC
OG0002817	LOC108134654|XP_017110536.1|DELE	LOC108097221|XP_017054905.1|DFIC
OG0002818	LOC108144325|XP_017124519.1|DELE	LOC108093739|XP_017049492.1|DFIC
OG0002819	LOC108147467|XP_017129494.1|DELE	LOC108089037|XP_017042625.1|DFIC
OG0002820	LOC108147532|XP_017129605.1|DELE	LOC108089058|XP_017042655.1|DFIC
OG0002821	LOC108146827|XP_017128508.1|DELE	LOC108089415|XP_017043104.1|DFIC
OG0002822	LOC108143593|XP_017123602.1|DELE	LOC108101421|XP_017061236.1|DFIC
OG0002823	LOC108149623|XP_017132841.1|DELE	LOC108101536|XP_017061408.1|DFIC
OG0002824	LOC108143531|XP_017123513.1|DELE	LOC108093755|XP_017049511.1|DFIC
OG0002825	LOC108143221|XP_017123006.1|DELE	LOC108088788|XP_017042242.1|DFIC
OG0002826	LOC108143421|XP_017123314.1|DELE	LOC108101416|XP_017061231.1|DFIC
OG0002827	LOC108135328|XP_017111505.1|DELE	LOC108101957|XP_017062030.1|DFIC
OG0002828	LOC108145236|XP_017125991.1|DELE	LOC108087814|XP_017040866.1|DFIC
OG0002829	LOC108144694|XP_017125257.1|DELE	LOC108086752|XP_017039280.1|DFIC
OG0002830	LOC108149742|XP_017133009.1|DELE	LOC108096640|XP_017053889.1|DFIC
OG0002831	LOC108141886|XP_017120988.1|DELE	LOC108093413|XP_017048945.1|DFIC
OG0002832	LOC108141873|XP_017120956.1|DELE	LOC108098732|XP_017057350.1|DFIC
OG0002833	LOC108141487|XP_017120389.1|DELE	LOC108090717|XP_017045008.1|DFIC, LOC108090643|XP_017044910.1|DFIC
OG0002834	LOC108141465|XP_017120360.1|DELE	LOC108090809|XP_017045154.1|DFIC
OG0002835	LOC108137955|XP_017115404.1|DELE	LOC108086696|XP_017039184.1|DFIC
