Orthogroup	DELE.longest_only	BCOP.longest_only
OG0000547	LOC108144721|XP_017125309.1|DELE, LOC108147820|XP_017130062.1|DELE	LOC119074047|XP_037035888.1|BCOP
OG0000548	LOC108142497|XP_017121882.1|DELE, LOC108142498|XP_017121883.1|DELE	LOC119083707|XP_037049391.1|BCOP
OG0000549	LOC108143576|XP_017123576.1|DELE	LOC119067694|XP_037026713.1|BCOP
OG0000550	LOC108146043|XP_017127328.1|DELE	LOC119073291|XP_037034572.1|BCOP
OG0000552	LOC108148678|XP_017131306.1|DELE, LOC108149001|XP_017131834.1|DELE	LOC119083277|XP_037048860.1|BCOP, LOC119083171|XP_037048726.1|BCOP
OG0000553	LOC108141907|XP_017121009.1|DELE	LOC119082066|XP_037047300.1|BCOP
OG0000554	LOC108147176|XP_017129004.1|DELE, LOC108147177|XP_017129005.1|DELE	LOC119070470|XP_037030721.1|BCOP
OG0000555	LOC108145729|XP_017126781.1|DELE, LOC108146460|XP_017127961.1|DELE	LOC119085881|XP_037052292.1|BCOP
OG0000556	LOC108137242|XP_017114311.1|DELE, LOC108140740|XP_017119205.1|DELE	LOC119077410|XP_037040553.1|BCOP
OG0000557	LOC108135046|XP_017111074.1|DELE, LOC108135049|XP_017111077.1|DELE	LOC119076133|XP_037038702.1|BCOP
OG0000558	LOC108140413|XP_017118620.1|DELE, LOC108138472|XP_017116170.1|DELE	LOC119082201|XP_037047530.1|BCOP
OG0000559	LOC108140593|XP_017118980.1|DELE, LOC108136020|XP_017112436.1|DELE	LOC119066909|XP_037025495.1|BCOP
OG0000560	LOC108134986|XP_017111006.1|DELE, LOC108149629|XP_017132849.1|DELE, LOC108149628|XP_017132848.1|DELE	LOC119069268|XP_037029220.1|BCOP
OG0000561	LOC108146982|XP_017128728.1|DELE, LOC108146961|XP_017128706.1|DELE	LOC119074217|XP_037036113.1|BCOP
OG0000562	LOC108150259|XP_017133828.1|DELE, LOC108150332|XP_017133943.1|DELE	LOC119066879|XP_037025459.1|BCOP
OG0000563	LOC108146586|XP_017128096.1|DELE, LOC108146635|XP_017128168.1|DELE	LOC119066025|XP_037024138.1|BCOP
OG0000564	LOC108142243|XP_017121451.1|DELE, LOC108142261|XP_017121470.1|DELE	LOC119080545|XP_037044855.1|BCOP
OG0000566	LOC108135804|XP_017112170.1|DELE, LOC108146214|XP_017127622.1|DELE	LOC119081012|XP_037045588.1|BCOP
OG0000567	LOC108141358|XP_017120172.1|DELE	LOC119068523|XP_037028027.1|BCOP
OG0000568	LOC108135908|XP_017112314.1|DELE, LOC108141116|XP_017119821.1|DELE	LOC119068289|XP_037027721.1|BCOP, LOC119080071|XP_037044182.1|BCOP
OG0000569	LOC108139269|XP_017117445.1|DELE	LOC119084660|XP_037050628.1|BCOP
OG0000570	LOC108136985|XP_017113968.1|DELE, LOC108136983|XP_017113967.1|DELE	LOC119069556|XP_037029532.1|BCOP
OG0000571	LOC108148742|XP_017131420.1|DELE, LOC108148681|XP_017131309.1|DELE	LOC119069735|XP_037029761.1|BCOP
OG0000572	LOC108136863|XP_017113792.1|DELE, LOC108136866|XP_017113797.1|DELE	LOC119084086|XP_037049819.1|BCOP, LOC119071786|XP_037032742.1|BCOP, LOC119084895|XP_037050940.1|BCOP
OG0000573	LOC108146302|XP_017127742.1|DELE, LOC108143411|XP_017123291.1|DELE	LOC119075079|XP_037037366.1|BCOP, LOC119071850|XP_037032806.1|BCOP
OG0000574	LOC108146732|XP_017128324.1|DELE, LOC108136828|XP_017113733.1|DELE	LOC119081453|XP_037046287.1|BCOP
OG0000575	LOC108146581|XP_017128092.1|DELE, LOC108146935|XP_017128674.1|DELE	LOC119080687|XP_037045018.1|BCOP
OG0000576	LOC108141226|XP_017119969.1|DELE, LOC108141225|XP_017119967.1|DELE	LOC119076338|XP_037038925.1|BCOP
OG0000577	LOC108138975|XP_017117048.1|DELE	LOC119084662|XP_037050634.1|BCOP
OG0000577	LOC108138878|XP_017116897.1|DELE	LOC119082768|XP_037048257.1|BCOP
OG0000578	LOC108141940|XP_017121069.1|DELE, LOC108135381|XP_017111560.1|DELE	LOC119072065|XP_037033095.1|BCOP
OG0000579	LOC108139301|XP_017117488.1|DELE, LOC108146978|XP_017128723.1|DELE	LOC119084174|XP_037049928.1|BCOP
OG0000580	LOC108140387|XP_017118583.1|DELE, LOC108140386|XP_017118580.1|DELE	LOC119076778|XP_037039633.1|BCOP, LOC119074749|XP_037036909.1|BCOP
OG0000581	LOC108140600|XP_017118996.1|DELE	LOC119079094|XP_037042806.1|BCOP, LOC119083987|XP_037049730.1|BCOP
OG0000581	LOC108145571|XP_017126570.1|DELE	LOC119067460|XP_037026339.1|BCOP
OG0000582	LOC108139842|XP_017118054.1|DELE, LOC108142515|XP_017121924.1|DELE, LOC108147053|XP_017128826.1|DELE	LOC119071172|XP_037031830.1|BCOP
OG0000583	LOC108143424|XP_017123317.1|DELE	LOC119074106|XP_037035968.1|BCOP, LOC119082826|XP_037048373.1|BCOP
OG0000589	LOC108142343|XP_017121590.1|DELE	LOC119068864|XP_037028596.1|BCOP
OG0000590	LOC108137429|XP_017114582.1|DELE	LOC119071848|XP_037032802.1|BCOP
OG0000592	LOC108149643|XP_017132868.1|DELE, LOC108149710|XP_017132965.1|DELE	LOC119084008|XP_037049716.1|BCOP
OG0000593	LOC108148558|XP_017131095.1|DELE, LOC108148120|XP_017130458.1|DELE	LOC119083155|XP_037048698.1|BCOP, LOC119083147|XP_037048689.1|BCOP
OG0000594	LOC108148869|XP_017131659.1|DELE, LOC108135041|XP_017111068.1|DELE	LOC119067943|XP_037027155.1|BCOP
OG0000595	LOC108139330|XP_017117530.1|DELE, LOC108148856|XP_017131636.1|DELE	LOC119070400|XP_037030619.1|BCOP
OG0000596	LOC108137343|XP_017114469.1|DELE, LOC108135757|XP_017112096.1|DELE	LOC119069672|XP_037029687.1|BCOP
OG0000597	LOC108142939|XP_017122523.1|DELE, LOC108142940|XP_017122524.1|DELE	LOC119067936|XP_037027146.1|BCOP, LOC119071640|XP_037032500.1|BCOP
OG0000598	LOC108136890|XP_017113836.1|DELE	LOC119072158|XP_037033214.1|BCOP, LOC119080438|XP_037044695.1|BCOP
OG0000599	LOC108146357|XP_017127823.1|DELE, LOC108145616|XP_017126641.1|DELE	LOC119066037|XP_037024150.1|BCOP, LOC119073532|XP_037034972.1|BCOP
OG0000600	LOC108145033|XP_017125705.1|DELE, LOC108145023|XP_017125686.1|DELE	LOC119077332|XP_037040413.1|BCOP
OG0000601	LOC108150725|XP_017134511.1|DELE, LOC108147926|XP_017130198.1|DELE	LOC119066781|XP_037025335.1|BCOP, LOC119073283|XP_037034566.1|BCOP, LOC119067385|XP_037026205.1|BCOP
OG0000602	LOC108149248|XP_017132177.1|DELE, LOC108149565|XP_017132692.1|DELE	LOC119072724|XP_037033894.1|BCOP
OG0000603	LOC108149432|XP_017132494.1|DELE	LOC119076325|XP_037038897.1|BCOP
OG0000604	LOC108147930|XP_017130201.1|DELE, LOC108147931|XP_017130203.1|DELE	LOC119078486|XP_037041938.1|BCOP
OG0000605	LOC108141697|XP_017120669.1|DELE	LOC119078625|XP_037042117.1|BCOP
OG0000606	LOC108137388|XP_017114536.1|DELE	LOC119068548|XP_037028075.1|BCOP
OG0000607	LOC108148402|XP_017130923.1|DELE, LOC108140798|XP_017119285.1|DELE	LOC119083705|XP_037049388.1|BCOP
OG0000608	LOC108147102|XP_017128879.1|DELE, LOC108147211|XP_017129059.1|DELE	LOC119066266|XP_037024518.1|BCOP
OG0000609	LOC108137150|XP_017114205.1|DELE, LOC108147832|XP_017130075.1|DELE	LOC119082211|XP_037047555.1|BCOP
OG0000610	LOC108135667|XP_017111991.1|DELE, LOC108141874|XP_017120964.1|DELE	LOC119070949|XP_037031396.1|BCOP, LOC119083489|XP_037049112.1|BCOP
OG0000611	LOC108145457|XP_017126388.1|DELE, LOC108137450|XP_017114632.1|DELE, LOC108137993|XP_017115457.1|DELE	LOC119083546|XP_037049160.1|BCOP, LOC119072190|XP_037033244.1|BCOP
OG0000614	LOC108144813|XP_017125435.1|DELE	LOC119067525|XP_037026449.1|BCOP
OG0000614	LOC108148694|XP_017131330.1|DELE, LOC108137644|XP_017114957.1|DELE	LOC119077296|XP_037040353.1|BCOP
OG0000615	LOC108136391|XP_017112991.1|DELE, LOC108139196|XP_017117325.1|DELE	LOC119069401|XP_037029342.1|BCOP, LOC119070642|XP_037030966.1|BCOP, LOC119068755|XP_037028378.1|BCOP
OG0000616	LOC108136541|XP_017113322.1|DELE, LOC108136542|XP_017113325.1|DELE	LOC119069996|XP_037030135.1|BCOP
OG0000617	LOC108147158|XP_017128969.1|DELE, LOC108134800|XP_017110742.1|DELE	LOC119081325|XP_037046008.1|BCOP
OG0000618	LOC108143925|XP_017123998.1|DELE	LOC119070536|XP_037030804.1|BCOP
OG0000618	LOC108143233|XP_017123020.1|DELE	LOC119076049|XP_037038574.1|BCOP, LOC119076050|XP_037038577.1|BCOP
OG0000620	LOC108147637|XP_017129782.1|DELE, LOC108142470|XP_017121840.1|DELE	LOC119082516|XP_037047926.1|BCOP, LOC119082181|XP_037047490.1|BCOP
OG0000621	LOC108136809|XP_017113699.1|DELE, LOC108137216|XP_017114296.1|DELE	LOC119082160|XP_037047463.1|BCOP
OG0000622	LOC108142781|XP_017122314.1|DELE, LOC108142628|XP_017122108.1|DELE	LOC119069597|XP_037029587.1|BCOP
OG0000623	LOC108146254|XP_017127681.1|DELE, LOC108142529|XP_017121943.1|DELE	LOC119066479|XP_037024879.1|BCOP
OG0000624	LOC108138863|XP_017116881.1|DELE, LOC108138855|XP_017116868.1|DELE	LOC119079882|XP_037043859.1|BCOP
OG0000625	LOC108142590|XP_017122044.1|DELE, LOC108142170|XP_017121344.1|DELE, LOC108147529|XP_017129602.1|DELE	LOC119083676|XP_037049354.1|BCOP
OG0000626	LOC108141295|XP_017120051.1|DELE, LOC108143560|XP_017123557.1|DELE	LOC119082188|XP_037047507.1|BCOP
OG0000627	LOC108135694|XP_017112025.1|DELE, LOC108137214|XP_017114294.1|DELE	LOC119082760|XP_037048241.1|BCOP
OG0000628	LOC108149236|XP_017132161.1|DELE, LOC108141993|XP_017121143.1|DELE	LOC119085988|XP_037052448.1|BCOP
OG0000629	LOC108137038|XP_017114027.1|DELE, LOC108149468|XP_017132568.1|DELE	LOC119066341|XP_037024648.1|BCOP
OG0000630	LOC108138883|XP_017116903.1|DELE, LOC108138932|XP_017116993.1|DELE	LOC119084654|XP_037050617.1|BCOP
OG0000631	LOC108138258|XP_017115891.1|DELE, LOC108138255|XP_017115887.1|DELE	LOC119071768|XP_037032710.1|BCOP
OG0000632	LOC108139081|XP_017117194.1|DELE, LOC108147778|XP_017129997.1|DELE	LOC119077150|XP_037040230.1|BCOP
OG0000633	LOC108142191|XP_017121365.1|DELE	LOC119071731|XP_037032650.1|BCOP
OG0000634	LOC108143689|XP_017123703.1|DELE	LOC119071953|XP_037032978.1|BCOP
OG0000635	LOC108144972|XP_017125610.1|DELE	LOC119066896|XP_037025480.1|BCOP
OG0000636	LOC108138675|XP_017116508.1|DELE, LOC108138687|XP_017116523.1|DELE	LOC119073578|XP_037035042.1|BCOP
OG0000637	LOC108136359|XP_017112957.1|DELE, LOC108136328|XP_017112919.1|DELE	LOC119084264|XP_037050067.1|BCOP
OG0000638	LOC108143822|XP_017123852.1|DELE	LOC119067567|XP_037026543.1|BCOP
OG0000639	LOC108142361|XP_017121651.1|DELE	LOC119071882|XP_037032869.1|BCOP
OG0000641	LOC108141647|XP_017120607.1|DELE, LOC108140950|XP_017119508.1|DELE	LOC119070465|XP_037030715.1|BCOP, LOC119084774|XP_037050733.1|BCOP
OG0000642	LOC108137878|XP_017115306.1|DELE, LOC108138607|XP_017116385.1|DELE	LOC119074558|XP_037036652.1|BCOP
OG0000646	LOC108136926|XP_017113889.1|DELE, LOC108148622|XP_017131210.1|DELE	LOC119069169|XP_037028974.1|BCOP
OG0000647	LOC108148375|XP_017130889.1|DELE, LOC108135943|XP_017112383.1|DELE	LOC119068465|XP_037027953.1|BCOP
OG0000648	LOC108136361|XP_017112962.1|DELE	LOC119067168|XP_037025865.1|BCOP
OG0000648	LOC108136358|XP_017112955.1|DELE	LOC119067154|XP_037025842.1|BCOP
OG0000649	LOC108136519|XP_017113274.1|DELE, LOC108136539|XP_017113319.1|DELE	LOC119067054|XP_037025695.1|BCOP
OG0000650	LOC108145335|XP_017126211.1|DELE	LOC119081019|XP_037045596.1|BCOP
OG0000651	LOC108146688|XP_017128233.1|DELE, LOC108146280|XP_017127709.1|DELE	LOC119068676|XP_037028252.1|BCOP
OG0000652	LOC108149667|XP_017132901.1|DELE, LOC108147623|XP_017129768.1|DELE	LOC119073327|XP_037034614.1|BCOP
OG0000653	LOC108134799|XP_017110741.1|DELE, LOC108141156|XP_017119871.1|DELE	LOC119069227|XP_037029156.1|BCOP
OG0000654	LOC108145856|XP_017126965.1|DELE	LOC119076735|XP_037039548.1|BCOP
OG0000654	LOC108146776|XP_017128408.1|DELE	LOC119077290|XP_037040337.1|BCOP
OG0000655	LOC108145007|XP_017125660.1|DELE, LOC108147988|XP_017130292.1|DELE	LOC119066518|XP_037024930.1|BCOP
OG0000656	LOC108135123|XP_017111215.1|DELE, LOC108135124|XP_017111218.1|DELE	LOC119069203|XP_037029067.1|BCOP
OG0000658	LOC108137325|XP_017114445.1|DELE, LOC108135396|XP_017111587.1|DELE	LOC119071304|XP_037032078.1|BCOP
OG0000659	LOC108138926|XP_017116984.1|DELE, LOC108138663|XP_017116493.1|DELE	LOC119081960|XP_037047158.1|BCOP
OG0000660	LOC108138757|XP_017116649.1|DELE	LOC119076100|XP_037038651.1|BCOP, LOC119080500|XP_037044794.1|BCOP, LOC119080471|XP_037044744.1|BCOP, LOC119077116|XP_037040180.1|BCOP, LOC119077115|XP_037040178.1|BCOP
OG0000661	LOC108146819|XP_017128498.1|DELE, LOC108138860|XP_017116873.1|DELE	LOC119082339|XP_037047743.1|BCOP
OG0000662	LOC108146452|XP_017127952.1|DELE, LOC108135752|XP_017112081.1|DELE	LOC119084304|XP_037050118.1|BCOP
OG0000663	LOC108144301|XP_017124483.1|DELE	LOC119083526|XP_037049138.1|BCOP, LOC119084562|XP_037050476.1|BCOP
OG0000664	LOC108137164|XP_017114225.1|DELE	LOC119084314|XP_037050128.1|BCOP
OG0000666	LOC108143554|XP_017123552.1|DELE, LOC108144347|XP_017124580.1|DELE	LOC119074750|XP_037036911.1|BCOP
OG0000667	LOC108136353|XP_017112951.1|DELE, LOC108140392|XP_017118588.1|DELE	LOC119083972|XP_037049670.1|BCOP
OG0000669	LOC108148111|XP_017130444.1|DELE, LOC108148108|XP_017130442.1|DELE	LOC119074873|XP_037037104.1|BCOP
OG0000670	LOC108147667|XP_017129841.1|DELE, LOC108137186|XP_017114258.1|DELE	LOC119066550|XP_037024984.1|BCOP
OG0000671	LOC108148338|XP_017130831.1|DELE, LOC108148908|XP_017131712.1|DELE	LOC119083639|XP_037049271.1|BCOP
OG0000672	LOC108145568|XP_017126565.1|DELE, LOC108134913|XP_017110915.1|DELE	LOC119072493|XP_037033628.1|BCOP
OG0000673	LOC108136216|XP_017112716.1|DELE, LOC108136031|XP_017112452.1|DELE	LOC119085042|XP_037051146.1|BCOP, LOC119070959|XP_037031418.1|BCOP
OG0000677	LOC108142837|XP_017122392.1|DELE, LOC108142774|XP_017122304.1|DELE	LOC119069211|XP_037029077.1|BCOP
OG0000678	LOC108135284|XP_017111458.1|DELE, LOC108149456|XP_017132540.1|DELE	LOC119072581|XP_037033726.1|BCOP
OG0000679	LOC108135445|XP_017111677.1|DELE	LOC119082586|XP_037048025.1|BCOP
OG0000680	LOC108134900|XP_017110894.1|DELE, LOC108134826|XP_017110769.1|DELE	LOC119068909|XP_037028663.1|BCOP
OG0000681	LOC108139320|XP_017117516.1|DELE, LOC108136323|XP_017112912.1|DELE	LOC119067235|XP_037025986.1|BCOP
OG0000683	LOC108136835|XP_017113744.1|DELE	LOC119070419|XP_037030650.1|BCOP, LOC119084212|XP_037050002.1|BCOP, LOC119078992|XP_037042650.1|BCOP, LOC119070420|XP_037030652.1|BCOP
OG0000684	LOC108135044|XP_017111070.1|DELE, LOC108147270|XP_017129163.1|DELE	LOC119070467|XP_037030717.1|BCOP
OG0000685	LOC108141095|XP_017119786.1|DELE	LOC119067026|XP_037025653.1|BCOP
OG0000686	LOC108145126|XP_017125830.1|DELE, LOC108134945|XP_017110957.1|DELE	LOC119076703|XP_037039511.1|BCOP
OG0000687	LOC108143345|XP_017123154.1|DELE, LOC108145659|XP_017126700.1|DELE	LOC119068625|XP_037028186.1|BCOP
OG0000688	LOC108144385|XP_017124649.1|DELE	LOC119077281|XP_037040326.1|BCOP
OG0000689	LOC108141533|XP_017120459.1|DELE, LOC108141532|XP_017120455.1|DELE	LOC119072600|XP_037033753.1|BCOP
OG0000690	LOC108147624|XP_017129769.1|DELE	LOC119074983|XP_037037281.1|BCOP, LOC119074701|XP_037036884.1|BCOP, LOC119074703|XP_037036886.1|BCOP
OG0000691	LOC108141855|XP_017120937.1|DELE, LOC108135583|XP_017111866.1|DELE	LOC119080294|XP_037044461.1|BCOP
OG0000692	LOC108145808|XP_017126887.1|DELE, LOC108145631|XP_017126656.1|DELE	LOC119081061|XP_037045671.1|BCOP
OG0000694	LOC108137637|XP_017114929.1|DELE, LOC108135610|XP_017111914.1|DELE	LOC119076648|XP_037039417.1|BCOP
OG0000695	LOC108134578|XP_017110421.1|DELE	LOC119070822|XP_037031215.1|BCOP
OG0000696	LOC108142338|XP_017121581.1|DELE, LOC108138678|XP_017116514.1|DELE	LOC119079130|XP_037042854.1|BCOP
OG0000697	LOC108144087|XP_017124232.1|DELE, LOC108148263|XP_017130704.1|DELE	LOC119066369|XP_037024688.1|BCOP
OG0000698	LOC108134688|XP_017110574.1|DELE, LOC108134682|XP_017110569.1|DELE	LOC119078762|XP_037042365.1|BCOP
OG0000699	LOC108139006|XP_017117090.1|DELE, LOC108137360|XP_017114486.1|DELE	LOC119066436|XP_037024823.1|BCOP
OG0000700	LOC108149327|XP_017132285.1|DELE, LOC108148008|XP_017130327.1|DELE	LOC119066147|XP_037024337.1|BCOP
OG0000701	LOC108149052|XP_017131887.1|DELE, LOC108135455|XP_017111689.1|DELE	LOC119073563|XP_037035015.1|BCOP
OG0000702	LOC108147153|XP_017128954.1|DELE, LOC108147151|XP_017128943.1|DELE	LOC119084342|XP_037050169.1|BCOP
OG0000703	LOC108149460|XP_017132547.1|DELE, LOC108141265|XP_017120018.1|DELE	LOC119083168|XP_037048717.1|BCOP
OG0000704	LOC108136205|XP_017112695.1|DELE, LOC108142898|XP_017122474.1|DELE	LOC119074966|XP_037037253.1|BCOP, LOC119076501|XP_037039177.1|BCOP
OG0000705	LOC108146018|XP_017127283.1|DELE, LOC108146017|XP_017127281.1|DELE	LOC119084181|XP_037049937.1|BCOP
OG0000706	LOC108149240|XP_017132164.1|DELE, LOC108138493|XP_017116189.1|DELE	LOC119069039|XP_037028806.1|BCOP
OG0000707	LOC108135367|XP_017111547.1|DELE, LOC108141626|XP_017120584.1|DELE	LOC119075958|XP_037038430.1|BCOP
OG0000708	LOC108147672|XP_017129852.1|DELE, LOC108148145|XP_017130490.1|DELE	LOC119068541|XP_037028054.1|BCOP
OG0000709	LOC108148504|XP_017131030.1|DELE, LOC108137730|XP_017115117.1|DELE	LOC119084049|XP_037049780.1|BCOP
OG0000710	LOC108141008|XP_017119570.1|DELE, LOC108144759|XP_017125353.1|DELE	LOC119084227|XP_037050021.1|BCOP
OG0000711	LOC108150128|XP_017133583.1|DELE, LOC108142689|XP_017122186.1|DELE	LOC119066858|XP_037025427.1|BCOP
OG0000712	LOC108136968|XP_017113948.1|DELE, LOC108136959|XP_017113933.1|DELE	LOC119071224|XP_037031933.1|BCOP
OG0000713	LOC108148222|XP_017130625.1|DELE, LOC108141504|XP_017120420.1|DELE	LOC119068151|XP_037027518.1|BCOP
OG0000714	LOC108136255|XP_017112792.1|DELE, LOC108146048|XP_017127341.1|DELE	LOC119071230|XP_037031942.1|BCOP
OG0000716	LOC108149862|XP_017133231.1|DELE, LOC108136093|XP_017112553.1|DELE	LOC119082038|XP_037047261.1|BCOP
OG0000717	LOC108143195|XP_017122936.1|DELE	LOC119066304|XP_037024582.1|BCOP, LOC119071962|XP_037032988.1|BCOP, LOC119075911|XP_037038390.1|BCOP, LOC119071961|XP_037032987.1|BCOP, LOC119075675|XP_037038088.1|BCOP, LOC119080157|XP_037044276.1|BCOP, LOC119073186|XP_037034388.1|BCOP
OG0000718	LOC108148371|XP_017130883.1|DELE, LOC108145308|XP_017126140.1|DELE	LOC119079854|XP_037043819.1|BCOP
OG0000719	LOC108150215|XP_017133736.1|DELE, LOC108150334|XP_017133945.1|DELE	LOC119066568|XP_037025011.1|BCOP, LOC119078939|XP_037042584.1|BCOP
OG0000724	LOC108145035|XP_017125710.1|DELE, LOC108148629|XP_017131227.1|DELE	LOC119067821|XP_037026879.1|BCOP
OG0000726	LOC108135153|XP_017111262.1|DELE, LOC108135039|XP_017111066.1|DELE	LOC119077102|XP_037040156.1|BCOP
OG0000727	LOC108135837|XP_017112210.1|DELE, LOC108135838|XP_017112211.1|DELE	LOC119068219|XP_037027607.1|BCOP
OG0000728	LOC108142959|XP_017122590.1|DELE	LOC119069282|XP_037029239.1|BCOP
OG0000729	LOC108148434|XP_017130958.1|DELE, LOC108148854|XP_017131632.1|DELE	LOC119067929|XP_037027138.1|BCOP, LOC119077431|XP_037040541.1|BCOP
OG0000730	LOC108137613|XP_017114877.1|DELE, LOC108147844|XP_017130091.1|DELE	LOC119081281|XP_037045937.1|BCOP
OG0000731	LOC108146348|XP_017127809.1|DELE, LOC108144210|XP_017124372.1|DELE	LOC119071760|XP_037032699.1|BCOP
OG0000732	LOC108146734|XP_017128327.1|DELE, LOC108146733|XP_017128326.1|DELE	LOC119081475|XP_037046368.1|BCOP
OG0000733	LOC108148952|XP_017131773.1|DELE, LOC108147547|XP_017129620.1|DELE	LOC119081060|XP_037045670.1|BCOP
OG0000734	LOC108143850|XP_017123900.1|DELE, LOC108143940|XP_017124025.1|DELE, LOC108149599|XP_017132783.1|DELE, LOC108145955|XP_017127160.1|DELE	LOC119080046|XP_037044143.1|BCOP
OG0000735	LOC108147751|XP_017129970.1|DELE, LOC108141900|XP_017121003.1|DELE	LOC119083131|XP_037048665.1|BCOP
OG0000736	LOC108138800|XP_017116772.1|DELE, LOC108138795|XP_017116763.1|DELE	LOC119078601|XP_037042085.1|BCOP
OG0000737	LOC108145077|XP_017125748.1|DELE	LOC119069714|XP_037029733.1|BCOP
OG0000738	LOC108139029|XP_017117127.1|DELE, LOC108138700|XP_017116535.1|DELE	LOC119071595|XP_037032445.1|BCOP
OG0000739	LOC108136024|XP_017112447.1|DELE, LOC108135406|XP_017111596.1|DELE	LOC119080521|XP_037044826.1|BCOP
OG0000740	LOC108139276|XP_017117458.1|DELE	LOC119084094|XP_037049828.1|BCOP
OG0000741	LOC108145590|XP_017126609.1|DELE, LOC108135439|XP_017111672.1|DELE	LOC119074818|XP_037037001.1|BCOP, LOC119076670|XP_037039459.1|BCOP
OG0000742	LOC108144402|XP_017124685.1|DELE, LOC108144872|XP_017125517.1|DELE	LOC119072457|XP_037033579.1|BCOP
OG0000743	LOC108146011|XP_017127275.1|DELE, LOC108135361|XP_017111541.1|DELE	LOC119075774|XP_037038222.1|BCOP
OG0000744	LOC108143283|XP_017123087.1|DELE, LOC108150052|XP_017133506.1|DELE	LOC119071070|XP_037031601.1|BCOP, LOC119066587|XP_037025039.1|BCOP
OG0000745	LOC108145394|XP_017126281.1|DELE, LOC108149756|XP_017133058.1|DELE	LOC119077588|XP_037040691.1|BCOP
OG0000746	LOC108147058|XP_017128833.1|DELE, LOC108147057|XP_017128832.1|DELE, LOC108147023|XP_017128768.1|DELE, LOC108147064|XP_017128844.1|DELE, LOC108147026|XP_017128772.1|DELE	LOC119071521|XP_037032289.1|BCOP, LOC119084193|XP_037049965.1|BCOP
OG0000747	LOC108137670|XP_017115018.1|DELE, LOC108150569|XP_017134306.1|DELE	LOC119071913|XP_037032930.1|BCOP
OG0000748	LOC108147888|XP_017130136.1|DELE, LOC108138427|XP_017116115.1|DELE	LOC119067557|XP_037026516.1|BCOP
OG0000749	LOC108147271|XP_017129164.1|DELE, LOC108136677|XP_017113489.1|DELE, LOC108149779|XP_017133163.1|DELE, LOC108136914|XP_017113868.1|DELE	LOC119067451|XP_037026330.1|BCOP
OG0000753	LOC108134792|XP_017110730.1|DELE, LOC108142189|XP_017121362.1|DELE	LOC119081088|XP_037045727.1|BCOP
OG0000754	LOC108150017|XP_017133460.1|DELE, LOC108145569|XP_017126568.1|DELE	LOC119080422|XP_037044658.1|BCOP
OG0000755	LOC108135732|XP_017112058.1|DELE, LOC108135697|XP_017112031.1|DELE	LOC119070065|XP_037030253.1|BCOP
OG0000756	LOC108143782|XP_017123798.1|DELE	LOC119069805|XP_037029857.1|BCOP
OG0000756	LOC108143781|XP_017123797.1|DELE	LOC119069813|XP_037029868.1|BCOP
OG0000757	LOC108146532|XP_017128061.1|DELE	LOC119081608|XP_037046545.1|BCOP
OG0000758	LOC108146501|XP_017128026.1|DELE, LOC108146468|XP_017127971.1|DELE	LOC119080295|XP_037044462.1|BCOP, LOC119073870|XP_037035636.1|BCOP
OG0000759	LOC108146482|XP_017127997.1|DELE, LOC108146451|XP_017127951.1|DELE	LOC119078818|XP_037042423.1|BCOP
OG0000760	LOC108149194|XP_017132107.1|DELE	LOC119074093|XP_037035947.1|BCOP
OG0000761	LOC108141979|XP_017121122.1|DELE, LOC108141661|XP_017120619.1|DELE	LOC119082602|XP_037048054.1|BCOP
OG0000762	LOC108149367|XP_017132358.1|DELE	LOC119076339|XP_037038927.1|BCOP
OG0000762	LOC108147869|XP_017130116.1|DELE	LOC119078534|XP_037041996.1|BCOP
OG0000763	LOC108141722|XP_017120704.1|DELE, LOC108141731|XP_017120713.1|DELE	LOC119070925|XP_037031362.1|BCOP
OG0000764	LOC108143825|XP_017123851.1|DELE	LOC119074476|XP_037036512.1|BCOP
OG0000765	LOC108146428|XP_017127921.1|DELE, LOC108135924|XP_017112356.1|DELE	LOC119066365|XP_037024682.1|BCOP
OG0000766	LOC108141742|XP_017120724.1|DELE, LOC108137114|XP_017114129.1|DELE	LOC119067516|XP_037026432.1|BCOP
OG0000767	LOC108137442|XP_017114595.1|DELE, LOC108146476|XP_017127983.1|DELE	LOC119079320|XP_037043010.1|BCOP
OG0000768	LOC108142771|XP_017122301.1|DELE	LOC119074908|XP_037037150.1|BCOP
OG0000769	LOC108149006|XP_017131839.1|DELE, LOC108144856|XP_017125496.1|DELE	LOC119084810|XP_037050774.1|BCOP
OG0000771	LOC108146444|XP_017127941.1|DELE, LOC108146410|XP_017127901.1|DELE	LOC119085304|XP_037051547.1|BCOP, LOC119070582|XP_037030885.1|BCOP, LOC119070583|XP_037030886.1|BCOP
OG0000772	LOC108149891|XP_017133277.1|DELE, LOC108137301|XP_017114414.1|DELE, LOC108141266|XP_017120023.1|DELE	LOC119078461|XP_037041893.1|BCOP, LOC119085562|XP_037051890.1|BCOP, LOC119069554|XP_037029530.1|BCOP
