Orthogroup	DELE.longest_only	DEUG.longest_only
OG0001998	LOC108141367|XP_017120180.1|DELE	LOC108107288|XP_017070231.1|DEUG
OG0001999	LOC108137930|XP_017115373.1|DELE	LOC108104799|XP_017066559.1|DEUG
OG0002000	LOC108149411|XP_017132455.1|DELE	LOC108106196|XP_017068612.1|DEUG
OG0002001	LOC108149391|XP_017132410.1|DELE	LOC108105675|XP_017067866.1|DEUG
OG0002002	LOC108137944|XP_017115391.1|DELE	LOC108106667|XP_017069386.1|DEUG
OG0002003	LOC108141811|XP_017120873.1|DELE	LOC108110700|XP_017075330.1|DEUG
OG0002004	LOC108138940|XP_017117007.1|DELE	LOC108103079|XP_017063918.1|DEUG
OG0002005	LOC108150488|XP_017134183.1|DELE	LOC108102463|XP_017062999.1|DEUG
OG0002006	LOC108138143|XP_017115696.1|DELE	LOC108106969|XP_017069760.1|DEUG
OG0002007	LOC108149482|XP_017132587.1|DELE	LOC108106168|XP_017068573.1|DEUG
OG0002008	LOC108145297|XP_017126103.1|DELE	LOC108102371|XP_017062779.1|DEUG
OG0002009	LOC108149163|XP_017132051.1|DELE	LOC108112245|XP_017077556.1|DEUG
OG0002010	LOC108142057|XP_017121230.1|DELE	LOC108110978|XP_017075775.1|DEUG
OG0002011	LOC108138223|XP_017115831.1|DELE	LOC108114881|XP_017081528.1|DEUG
OG0002012	LOC108149346|XP_017132325.1|DELE	LOC108102548|XP_017063098.1|DEUG
OG0002013	LOC108138899|XP_017116930.1|DELE	LOC108106843|XP_017069568.1|DEUG
OG0002014	LOC108145539|XP_017126528.1|DELE	LOC108109217|XP_017073170.1|DEUG
OG0002015	LOC108138021|XP_017115480.1|DELE	LOC108106864|XP_017069597.1|DEUG
OG0002016	LOC108149757|XP_017133063.1|DELE	LOC108104518|XP_017066136.1|DEUG
OG0002017	LOC108135324|XP_017111500.1|DELE	LOC108111047|XP_017075865.1|DEUG
OG0002018	LOC108135278|XP_017111448.1|DELE	LOC108106989|XP_017069815.1|DEUG
OG0002019	LOC108138194|XP_017115795.1|DELE	LOC108104122|XP_017065513.1|DEUG
OG0002020	LOC108139032|XP_017117130.1|DELE	LOC108106935|XP_017069689.1|DEUG
OG0002021	LOC108145222|XP_017125966.1|DELE	LOC108109121|XP_017073005.1|DEUG
OG0002022	LOC108141691|XP_017120660.1|DELE	LOC108115506|XP_017082487.1|DEUG
OG0002023	LOC108135358|XP_017111542.1|DELE	LOC108116962|XP_017084607.1|DEUG
OG0002024	LOC108142034|XP_017121199.1|DELE	LOC108111137|XP_017075992.1|DEUG
OG0002025	LOC108134522|XP_017110349.1|DELE	LOC108112173|XP_017077465.1|DEUG
OG0002026	LOC108143250|XP_017123046.1|DELE	LOC108108713|XP_017072335.1|DEUG
OG0002027	LOC108137504|XP_017114708.1|DELE	LOC108112504|XP_017077872.1|DEUG
OG0002028	LOC108141463|XP_017120356.1|DELE	LOC108107326|XP_017070300.1|DEUG
OG0002029	LOC108147421|XP_017129367.1|DELE	LOC108107635|XP_017070709.1|DEUG
OG0002030	LOC108144212|XP_017124375.1|DELE	LOC108107206|XP_017070111.1|DEUG
OG0002031	LOC108147598|XP_017129727.1|DELE	LOC108106412|XP_017068921.1|DEUG
OG0002032	LOC108140469|XP_017118698.1|DELE	LOC108110194|XP_017074644.1|DEUG
OG0002033	LOC108144741|XP_017125365.1|DELE	LOC108117609|XP_017085622.1|DEUG
OG0002034	LOC108135920|XP_017112351.1|DELE	LOC108118538|XP_017086777.1|DEUG
OG0002035	LOC108143862|XP_017123916.1|DELE	LOC108109475|XP_017073489.1|DEUG
OG0002036	LOC108135028|XP_017111049.1|DELE	LOC108108361|XP_017071892.1|DEUG
OG0002037	LOC108145727|XP_017126779.1|DELE	LOC108108042|XP_017071405.1|DEUG
OG0002038	LOC108140022|XP_017118213.1|DELE	LOC108105918|XP_017068191.1|DEUG
OG0002038	LOC108136830|XP_017113735.1|DELE	LOC108117307|XP_017085156.1|DEUG
OG0002039	LOC108134805|XP_017110746.1|DELE, LOC108135934|XP_017112372.1|DELE	LOC108117443|XP_017085352.1|DEUG
OG0002040	LOC108141913|XP_017121026.1|DELE	LOC108104322|XP_017065794.1|DEUG
OG0002041	LOC108145451|XP_017126380.1|DELE	LOC108104542|XP_017066171.1|DEUG
OG0002042	LOC108141138|XP_017119851.1|DELE	LOC108116210|XP_017083484.1|DEUG
OG0002043	LOC108148355|XP_017130861.1|DELE	LOC108115365|XP_017082281.1|DEUG
OG0002044	LOC108148723|XP_017131382.1|DELE	LOC108115616|XP_017082638.1|DEUG
OG0002045	LOC108144055|XP_017124188.1|DELE	LOC108109587|XP_017073653.1|DEUG
OG0002046	LOC108140929|XP_017119482.1|DELE	LOC108117721|XP_017085769.1|DEUG
OG0002047	LOC108134853|XP_017110817.1|DELE	LOC108103751|XP_017064848.1|DEUG
OG0002048	LOC108141562|XP_017120496.1|DELE	LOC108111726|XP_017076768.1|DEUG
OG0002049	LOC108140500|XP_017118765.1|DELE	LOC108116362|XP_017083675.1|DEUG
OG0002050	LOC108140567|XP_017118916.1|DELE	LOC108116378|XP_017083708.1|DEUG
OG0002051	LOC108144624|XP_017125140.1|DELE	LOC108106682|XP_017069402.1|DEUG
OG0002052	LOC108145758|XP_017126814.1|DELE	LOC108114669|XP_017081237.1|DEUG
OG0002053	LOC108143968|XP_017124056.1|DELE	LOC108109541|XP_017073599.1|DEUG
OG0002054	LOC108148291|XP_017130749.1|DELE	LOC108115324|XP_017082221.1|DEUG
OG0002055	LOC108135122|XP_017111213.1|DELE, LOC108147756|XP_017129976.1|DELE	LOC108111792|XP_017076870.1|DEUG
OG0002056	LOC108146730|XP_017128319.1|DELE	LOC108107821|XP_017071057.1|DEUG
OG0002057	LOC108141845|XP_017120925.1|DELE	LOC108111178|XP_017076047.1|DEUG
OG0002058	LOC108146042|XP_017127327.1|DELE	LOC108104649|XP_017066319.1|DEUG
OG0002059	LOC108148791|XP_017131499.1|DELE	LOC108113749|XP_017079932.1|DEUG
OG0002060	LOC108149797|XP_017133152.1|DELE	LOC108106699|XP_017069421.1|DEUG
OG0002061	LOC108144791|XP_017125398.1|DELE	LOC108107439|XP_017070468.1|DEUG
OG0002062	LOC108140885|XP_017119406.1|DELE	LOC108117693|XP_017085711.1|DEUG
OG0002063	LOC108138599|XP_017116379.1|DELE	LOC108109724|XP_017073858.1|DEUG
OG0002064	LOC108146108|XP_017127428.1|DELE	LOC108108141|XP_017071557.1|DEUG
OG0002065	LOC108145889|XP_017127027.1|DELE	LOC108107826|XP_017071065.1|DEUG
OG0002066	LOC108140512|XP_017118792.1|DELE	LOC108116352|XP_017083656.1|DEUG
OG0002067	LOC108141545|XP_017120475.1|DELE	LOC108107327|XP_017070302.1|DEUG
OG0002068	LOC108139084|XP_017117201.1|DELE	LOC108113089|XP_017079024.1|DEUG
OG0002069	LOC108138485|XP_017116180.1|DELE, LOC108139286|XP_017117474.1|DELE	LOC108107025|XP_017069862.1|DEUG
OG0002070	LOC108140389|XP_017118586.1|DELE	LOC108116524|XP_017083950.1|DEUG
OG0002071	LOC108143857|XP_017123908.1|DELE	LOC108113742|XP_017079920.1|DEUG
OG0002072	LOC108141543|XP_017120472.1|DELE	LOC108113368|XP_017079424.1|DEUG
OG0002073	LOC108136059|XP_017112483.1|DELE	LOC108104276|XP_017065716.1|DEUG
OG0002074	LOC108144905|XP_017125556.1|DELE	LOC108106780|XP_017069510.1|DEUG
OG0002075	LOC108138276|XP_017115917.1|DELE	LOC108107164|XP_017070065.1|DEUG
OG0002076	LOC108149172|XP_017132060.1|DELE	LOC108112911|XP_017078771.1|DEUG
OG0002077	LOC108145936|XP_017127130.1|DELE	LOC108102794|XP_017063451.1|DEUG
OG0002078	LOC108147592|XP_017129721.1|DELE	LOC108106249|XP_017068704.1|DEUG
OG0002079	LOC108142454|XP_017121819.1|DELE	LOC108114332|XP_017080745.1|DEUG
OG0002080	LOC108144771|XP_017125370.1|DELE	LOC108113176|XP_017079182.1|DEUG
OG0002081	LOC108144880|XP_017125526.1|DELE	LOC108107495|XP_017070532.1|DEUG
OG0002082	LOC108144354|XP_017124592.1|DELE	LOC108112714|XP_017078429.1|DEUG
OG0002083	LOC108137138|XP_017114180.1|DELE	LOC108103296|XP_017064204.1|DEUG
OG0002084	LOC108141836|XP_017120909.1|DELE	LOC108112671|XP_017078299.1|DEUG
OG0002085	LOC108134631|XP_017110506.1|DELE	LOC108112964|XP_017078853.1|DEUG
OG0002086	LOC108141804|XP_017120854.1|DELE	LOC108113323|XP_017079366.1|DEUG
OG0002087	LOC108142340|XP_017121585.1|DELE	LOC108107558|XP_017070600.1|DEUG
OG0002088	LOC108142597|XP_017122055.1|DELE	LOC108114396|XP_017080858.1|DEUG
OG0002089	LOC108145459|XP_017126394.1|DELE	LOC108104511|XP_017066120.1|DEUG
OG0002090	LOC108146747|XP_017128365.1|DELE	LOC108114570|XP_017081110.1|DEUG
OG0002091	LOC108144240|XP_017124408.1|DELE	LOC108107234|XP_017070141.1|DEUG
OG0002092	LOC108146027|XP_017127302.1|DELE	LOC108114255|XP_017080640.1|DEUG
OG0002093	LOC108143705|XP_017123726.1|DELE	LOC108112009|XP_017077236.1|DEUG
OG0002094	LOC108141304|XP_017120060.1|DELE	LOC108107232|XP_017070139.1|DEUG
OG0002096	LOC108149786|XP_017133131.1|DELE	LOC108106469|XP_017069028.1|DEUG
OG0002097	LOC108141347|XP_017120152.1|DELE	LOC108104812|XP_017066585.1|DEUG
OG0002098	LOC108146968|XP_017128714.1|DELE	LOC108108800|XP_017072470.1|DEUG
OG0002099	LOC108144059|XP_017124193.1|DELE	LOC108109528|XP_017073581.1|DEUG
OG0002100	LOC108136134|XP_017112613.1|DELE	LOC108118242|XP_017086319.1|DEUG
OG0002101	LOC108145415|XP_017126309.1|DELE	LOC108113412|XP_017079458.1|DEUG
OG0002102	LOC108143503|XP_017123455.1|DELE	LOC108109088|XP_017072946.1|DEUG
OG0002103	LOC108144011|XP_017124123.1|DELE	LOC108109548|XP_017073607.1|DEUG
OG0002106	LOC108143991|XP_017124096.1|DELE	LOC108109540|XP_017073598.1|DEUG
OG0002107	LOC108135344|XP_017111525.1|DELE	LOC108111001|XP_017075800.1|DEUG
OG0002108	LOC108140372|XP_017118554.1|DELE	LOC108111598|XP_017076608.1|DEUG
OG0002109	LOC108142915|XP_017122492.1|DELE	LOC108109016|XP_017072790.1|DEUG
OG0002109	LOC108142923|XP_017122501.1|DELE	LOC108109007|XP_017072770.1|DEUG
OG0002110	LOC108145790|XP_017126849.1|DELE, LOC108145628|XP_017126653.1|DELE	LOC108108509|XP_017072066.1|DEUG, LOC108105720|XP_017067924.1|DEUG
OG0002111	LOC108141750|XP_017120734.1|DELE	LOC108110618|XP_017075206.1|DEUG
OG0002112	LOC108138300|XP_017115947.1|DELE	LOC108111346|XP_017076270.1|DEUG
OG0002113	LOC108140366|XP_017118549.1|DELE	LOC108106186|XP_017068634.1|DEUG
OG0002114	LOC108148497|XP_017131021.1|DELE	LOC108111296|XP_017076175.1|DEUG
OG0002114	LOC108148575|XP_017131109.1|DELE	LOC108111315|XP_017076198.1|DEUG
OG0002115	LOC108144308|XP_017124489.1|DELE	LOC108112516|XP_017077898.1|DEUG
OG0002116	LOC108138991|XP_017117069.1|DELE	LOC108114855|XP_017081490.1|DEUG
OG0002117	LOC108143601|XP_017123613.1|DELE	LOC108109279|XP_017073260.1|DEUG
OG0002118	LOC108147566|XP_017129640.1|DELE	LOC108117448|XP_017085354.1|DEUG
OG0002119	LOC108143841|XP_017123880.1|DELE	LOC108113728|XP_017079903.1|DEUG
OG0002120	LOC108148200|XP_017130595.1|DELE	LOC108102378|XP_017062791.1|DEUG
OG0002121	LOC108148805|XP_017131523.1|DELE	LOC108116026|XP_017083202.1|DEUG
OG0002123	LOC108138134|XP_017115667.1|DELE	LOC108107033|XP_017069879.1|DEUG
OG0002124	LOC108136604|XP_017113411.1|DELE	LOC108110002|XP_017074328.1|DEUG
OG0002125	LOC108144476|XP_017124878.1|DELE	LOC108106383|XP_017068872.1|DEUG
OG0002126	LOC108142199|XP_017121373.1|DELE	LOC108113940|XP_017080137.1|DEUG
OG0002126	LOC108139628|XP_017117843.1|DELE	LOC108117991|XP_017086023.1|DEUG
OG0002127	LOC108136312|XP_017112897.1|DELE	LOC108105381|XP_017067411.1|DEUG
OG0002128	LOC108136425|XP_017113049.1|DELE	LOC108109934|XP_017074225.1|DEUG
OG0002129	LOC108135777|XP_017112126.1|DELE	LOC108117176|XP_017084949.1|DEUG
OG0002130	LOC108135899|XP_017112305.1|DELE	LOC108102459|XP_017062956.1|DEUG
OG0002131	LOC108136779|XP_017113630.1|DELE	LOC108105267|XP_017067236.1|DEUG
OG0002132	LOC108142001|XP_017121156.1|DELE	LOC108110968|XP_017075758.1|DEUG
OG0002133	LOC108137696|XP_017115059.1|DELE	LOC108103859|XP_017065055.1|DEUG
OG0002134	LOC108148168|XP_017130557.1|DELE	LOC108105364|XP_017067379.1|DEUG
OG0002135	LOC108136507|XP_017113247.1|DELE	LOC108103448|XP_017064418.1|DEUG
OG0002136	LOC108148692|XP_017131327.1|DELE	LOC108111424|XP_017076372.1|DEUG
OG0002137	LOC108136735|XP_017113563.1|DELE	LOC108116599|XP_017084042.1|DEUG
OG0002138	LOC108141381|XP_017120220.1|DELE	LOC108117624|XP_017085643.1|DEUG
OG0002139	LOC108136444|XP_017113096.1|DELE	LOC108110403|XP_017074958.1|DEUG
OG0002140	LOC108136456|XP_017113131.1|DELE	LOC108103158|XP_017064028.1|DEUG
OG0002141	LOC108141759|XP_017120748.1|DELE	LOC108108645|XP_017072240.1|DEUG
OG0002142	LOC108141239|XP_017119984.1|DELE	LOC108115018|XP_017081749.1|DEUG
OG0002143	LOC108147961|XP_017130245.1|DELE	LOC108102643|XP_017063254.1|DEUG
OG0002144	LOC108134617|XP_017110490.1|DELE	LOC108102358|XP_017062743.1|DEUG, LOC108102307|XP_017062556.1|DEUG
OG0002145	LOC108136971|XP_017113951.1|DELE	LOC108117286|XP_017085129.1|DEUG
OG0002146	LOC108141121|XP_017119824.1|DELE	LOC108104166|XP_017065558.1|DEUG, LOC108114993|XP_017081716.1|DEUG
OG0002147	LOC108140902|XP_017119436.1|DELE	LOC108110130|XP_017074525.1|DEUG
OG0002148	LOC108145696|XP_017126743.1|DELE	LOC108108210|XP_017071660.1|DEUG
OG0002149	LOC108145299|XP_017126109.1|DELE	LOC108102369|XP_017062776.1|DEUG
OG0002150	LOC108140941|XP_017119500.1|DELE	LOC108110054|XP_017074418.1|DEUG
OG0002151	LOC108141990|XP_017121140.1|DELE	LOC108110512|XP_017075081.1|DEUG
OG0002152	LOC108136750|XP_017113589.1|DELE	LOC108116875|XP_017084457.1|DEUG
OG0002153	LOC108148517|XP_017131043.1|DELE	LOC108115946|XP_017083071.1|DEUG
OG0002154	LOC108135894|XP_017112300.1|DELE	LOC108102458|XP_017062955.1|DEUG
OG0002155	LOC108143778|XP_017123794.1|DELE	LOC108113490|XP_017079565.1|DEUG
OG0002156	LOC108138367|XP_017116029.1|DELE	LOC108116780|XP_017084305.1|DEUG
OG0002157	LOC108134607|XP_017110468.1|DELE	LOC108116869|XP_017084436.1|DEUG
OG0002158	LOC108139099|XP_017117205.1|DELE	LOC108113091|XP_017079025.1|DEUG
OG0002159	LOC108143508|XP_017123468.1|DELE	LOC108109115|XP_017072997.1|DEUG
OG0002160	LOC108141228|XP_017119973.1|DELE	LOC108115066|XP_017081804.1|DEUG
OG0002161	LOC108135767|XP_017112106.1|DELE	LOC108117250|XP_017085088.1|DEUG
OG0002162	LOC108140594|XP_017118988.1|DELE	LOC108111994|XP_017077395.1|DEUG
OG0002163	LOC108149881|XP_017133264.1|DELE	LOC108103362|XP_017064296.1|DEUG
OG0002164	LOC108148981|XP_017131812.1|DELE	LOC108113645|XP_017079803.1|DEUG
OG0002165	LOC108150460|XP_017134124.1|DELE	LOC108118453|XP_017086660.1|DEUG
OG0002166	LOC108138308|XP_017115954.1|DELE	LOC108108460|XP_017072006.1|DEUG
OG0002167	LOC108143720|XP_017123745.1|DELE, LOC108136822|XP_017113720.1|DELE	LOC108112053|XP_017077296.1|DEUG
OG0002168	LOC108141485|XP_017120387.1|DELE	LOC108107401|XP_017070410.1|DEUG
OG0002169	LOC108150357|XP_017133980.1|DELE	LOC108114710|XP_017081298.1|DEUG
OG0002170	LOC108145295|XP_017126102.1|DELE	LOC108108703|XP_017072301.1|DEUG
OG0002171	LOC108136734|XP_017113561.1|DELE	LOC108116598|XP_017084040.1|DEUG
OG0002172	LOC108148866|XP_017131655.1|DELE	LOC108115638|XP_017082680.1|DEUG
OG0002173	LOC108134473|XP_017110275.1|DELE	LOC108110505|XP_017075073.1|DEUG
OG0002174	LOC108139120|XP_017117222.1|DELE	LOC108111636|XP_017076655.1|DEUG, LOC108111642|XP_017076662.1|DEUG
OG0002175	LOC108139121|XP_017117223.1|DELE	LOC108111643|XP_017076663.1|DEUG
OG0002176	LOC108135822|XP_017112192.1|DELE	LOC108117119|XP_017084839.1|DEUG
OG0002177	LOC108135161|XP_017111272.1|DELE	LOC108111530|XP_017076539.1|DEUG
OG0002178	LOC108148684|XP_017131318.1|DELE	LOC108115806|XP_017082884.1|DEUG
OG0002179	LOC108143729|XP_017123751.1|DELE	LOC108113790|XP_017079987.1|DEUG
OG0002180	LOC108148616|XP_017131195.1|DELE	LOC108111335|XP_017076245.1|DEUG
OG0002181	LOC108137299|XP_017114409.1|DELE	LOC108103139|XP_017064000.1|DEUG
OG0002182	LOC108141126|XP_017119834.1|DELE	LOC108115148|XP_017081941.1|DEUG
OG0002183	LOC108143652|XP_017123653.1|DELE	LOC108112034|XP_017077270.1|DEUG
OG0002184	LOC108139295|XP_017117481.1|DELE	LOC108111682|XP_017076711.1|DEUG
OG0002185	LOC108140639|XP_017119050.1|DELE	LOC108105622|XP_017067793.1|DEUG
OG0002186	LOC108148392|XP_017130912.1|DELE	LOC108113405|XP_017079447.1|DEUG
OG0002187	LOC108148959|XP_017131784.1|DELE	LOC108115626|XP_017082666.1|DEUG
OG0002188	LOC108144793|XP_017125401.1|DELE	LOC108107435|XP_017070460.1|DEUG
OG0002189	LOC108140513|XP_017118799.1|DELE	LOC108113826|XP_017080024.1|DEUG
OG0002190	LOC108136871|XP_017113802.1|DELE	LOC108116678|XP_017084167.1|DEUG
OG0002191	LOC108142554|XP_017121981.1|DELE	LOC108114199|XP_017080506.1|DEUG
OG0002192	LOC108135683|XP_017112012.1|DELE	LOC108108657|XP_017072250.1|DEUG
OG0002193	LOC108140707|XP_017119152.1|DELE	LOC108117515|XP_017085500.1|DEUG
OG0002194	LOC108147103|XP_017128880.1|DELE	LOC108115796|XP_017082865.1|DEUG
OG0002195	LOC108136974|XP_017113954.1|DELE	LOC108116690|XP_017084193.1|DEUG
OG0002196	LOC108149985|XP_017133406.1|DELE	LOC108116282|XP_017083558.1|DEUG
OG0002197	LOC108146090|XP_017127407.1|DELE	LOC108104627|XP_017066291.1|DEUG
OG0002198	LOC108141075|XP_017119734.1|DELE	LOC108115056|XP_017081791.1|DEUG
OG0002199	LOC108144058|XP_017124192.1|DELE	LOC108109516|XP_017073556.1|DEUG
OG0002200	LOC108147730|XP_017129947.1|DELE	LOC108105104|XP_017067028.1|DEUG
OG0002202	LOC108139238|XP_017117396.1|DELE	LOC108116893|XP_017084488.1|DEUG
OG0002203	LOC108139253|XP_017117418.1|DELE	LOC108111635|XP_017076654.1|DEUG, LOC108111675|XP_017076701.1|DEUG
OG0002204	LOC108143842|XP_017123882.1|DELE	LOC108113729|XP_017079904.1|DEUG
OG0002205	LOC108150094|XP_017133550.1|DELE	LOC108116835|XP_017084376.1|DEUG
OG0002206	LOC108137355|XP_017114479.1|DELE	LOC108115700|XP_017082759.1|DEUG
OG0002207	LOC108148915|XP_017131720.1|DELE	LOC108116056|XP_017083246.1|DEUG
OG0002208	LOC108148989|XP_017131819.1|DELE	LOC108116109|XP_017083320.1|DEUG
OG0002209	LOC108138558|XP_017116319.1|DELE	LOC108109750|XP_017073907.1|DEUG
OG0002210	LOC108148363|XP_017130871.1|DELE	LOC108115386|XP_017082310.1|DEUG
OG0002211	LOC108135293|XP_017111470.1|DELE	LOC108116953|XP_017084596.1|DEUG
OG0002212	LOC108135823|XP_017112193.1|DELE	LOC108117121|XP_017084841.1|DEUG
OG0002213	LOC108148413|XP_017130942.1|DELE	LOC108116146|XP_017083371.1|DEUG
OG0002214	LOC108144017|XP_017124131.1|DELE	LOC108109432|XP_017073421.1|DEUG
OG0002215	LOC108150414|XP_017134063.1|DELE	LOC108109209|XP_017073143.1|DEUG
OG0002216	LOC108148737|XP_017131414.1|DELE	LOC108116071|XP_017083275.1|DEUG
OG0002217	LOC108136990|XP_017113974.1|DELE	LOC108105241|XP_017067205.1|DEUG
OG0002218	LOC108137739|XP_017115128.1|DELE	LOC108110066|XP_017074436.1|DEUG
OG0002219	LOC108147301|XP_017129212.1|DELE	LOC108116976|XP_017084625.1|DEUG
OG0002220	LOC108139114|XP_017117215.1|DELE	LOC108116798|XP_017084334.1|DEUG
OG0002221	LOC108150267|XP_017133838.1|DELE	LOC108114624|XP_017081180.1|DEUG
OG0002222	LOC108144621|XP_017125135.1|DELE	LOC108107367|XP_017070360.1|DEUG
OG0002223	LOC108137922|XP_017115352.1|DELE	LOC108112636|XP_017078234.1|DEUG
OG0002224	LOC108149595|XP_017132764.1|DELE	LOC108112564|XP_017078001.1|DEUG
OG0002225	LOC108142758|XP_017122280.1|DELE	LOC108104917|XP_017066754.1|DEUG
OG0002226	LOC108145079|XP_017125753.1|DELE	LOC108106403|XP_017068903.1|DEUG
OG0002227	LOC108140328|XP_017118506.1|DELE	LOC108106474|XP_017069039.1|DEUG
OG0002228	LOC108145524|XP_017126498.1|DELE	LOC108105408|XP_017067444.1|DEUG
OG0002229	LOC108144415|XP_017124754.1|DELE	LOC108107358|XP_017070348.1|DEUG
OG0002230	LOC108145006|XP_017125656.1|DELE	LOC108112543|XP_017077968.1|DEUG
OG0002231	LOC108147358|XP_017129277.1|DELE	LOC108113113|XP_017079099.1|DEUG
OG0002232	LOC108145479|XP_017126422.1|DELE	LOC108109160|XP_017073072.1|DEUG
OG0002233	LOC108146902|XP_017128633.1|DELE	LOC108108208|XP_017071658.1|DEUG
OG0002235	LOC108149087|XP_017131969.1|DELE	LOC108112672|XP_017078300.1|DEUG
OG0002236	LOC108144634|XP_017125154.1|DELE	LOC108107315|XP_017070277.1|DEUG
OG0002237	LOC108144792|XP_017125399.1|DELE	LOC108107434|XP_017070457.1|DEUG
OG0002238	LOC108145102|XP_017125783.1|DELE	LOC108113024|XP_017078940.1|DEUG
OG0002239	LOC108143452|XP_017123372.1|DELE	LOC108112846|XP_017078648.1|DEUG
OG0002240	LOC108149076|XP_017131935.1|DELE	LOC108112933|XP_017078813.1|DEUG
OG0002241	LOC108150245|XP_017133795.1|DELE	LOC108117391|XP_017085278.1|DEUG
OG0002242	LOC108147498|XP_017129552.1|DELE	LOC108109825|XP_017074050.1|DEUG
OG0002243	LOC108136808|XP_017113698.1|DELE	LOC108117146|XP_017084893.1|DEUG
OG0002244	LOC108150223|XP_017133754.1|DELE	LOC108114342|XP_017080763.1|DEUG
OG0002245	LOC108142440|XP_017121793.1|DELE	LOC108109815|XP_017074029.1|DEUG
OG0002246	LOC108145115|XP_017125813.1|DELE	LOC108113183|XP_017079197.1|DEUG
OG0002247	LOC108141486|XP_017120388.1|DELE	LOC108107402|XP_017070411.1|DEUG
OG0002248	LOC108146249|XP_017127677.1|DELE	LOC108107912|XP_017071221.1|DEUG
OG0002249	LOC108147560|XP_017129637.1|DELE	LOC108109911|XP_017074208.1|DEUG
OG0002250	LOC108145544|XP_017126533.1|DELE	LOC108108901|XP_017072614.1|DEUG
OG0002251	LOC108145531|XP_017126518.1|DELE	LOC108109274|XP_017073254.1|DEUG
OG0002252	LOC108145474|XP_017126416.1|DELE	LOC108109205|XP_017073136.1|DEUG
OG0002253	LOC108144626|XP_017125144.1|DELE	LOC108107461|XP_017070496.1|DEUG
OG0002254	LOC108142967|XP_017122604.1|DELE	LOC108117462|XP_017085373.1|DEUG
OG0002255	LOC108134927|XP_017110936.1|DELE	LOC108103759|XP_017064866.1|DEUG
OG0002256	LOC108143419|XP_017123312.1|DELE	LOC108112585|XP_017078113.1|DEUG
OG0002257	LOC108144371|XP_017124633.1|DELE	LOC108106420|XP_017068938.1|DEUG
OG0002258	LOC108142706|XP_017122211.1|DELE	LOC108114104|XP_017080352.1|DEUG
OG0002259	LOC108134861|XP_017110834.1|DELE	LOC108115198|XP_017082008.1|DEUG
OG0002260	LOC108142546|XP_017121963.1|DELE	LOC108107974|XP_017071307.1|DEUG
OG0002261	LOC108146537|XP_017128066.1|DELE	LOC108108675|XP_017072268.1|DEUG
OG0002262	LOC108141430|XP_017120303.1|DELE	LOC108104833|XP_017066623.1|DEUG
OG0002263	LOC108146510|XP_017128036.1|DELE	LOC108114539|XP_017081071.1|DEUG
OG0002264	LOC108144620|XP_017125134.1|DELE	LOC108107366|XP_017070359.1|DEUG
OG0002265	LOC108150131|XP_017133587.1|DELE	LOC108113991|XP_017080223.1|DEUG
OG0002266	LOC108142255|XP_017121464.1|DELE	LOC108107614|XP_017070673.1|DEUG
OG0002267	LOC108150302|XP_017133903.1|DELE	LOC108108322|XP_017071839.1|DEUG
OG0002268	LOC108142702|XP_017122206.1|DELE	LOC108114546|XP_017081080.1|DEUG
OG0002269	LOC108141264|XP_017120017.1|DELE	LOC108112777|XP_017078539.1|DEUG
OG0002270	LOC108141491|XP_017120395.1|DELE	LOC108112999|XP_017078899.1|DEUG
OG0002271	LOC108142731|XP_017122244.1|DELE	LOC108108347|XP_017071877.1|DEUG
OG0002272	LOC108146369|XP_017127842.1|DELE	LOC108102805|XP_017063473.1|DEUG
OG0002273	LOC108136066|XP_017112508.1|DELE	LOC108118204|XP_017086252.1|DEUG
OG0002274	LOC108143208|XP_017122966.1|DELE	LOC108108708|XP_017072306.1|DEUG
OG0002275	LOC108135651|XP_017111967.1|DELE	LOC108114632|XP_017081187.1|DEUG
OG0002276	LOC108145880|XP_017127010.1|DELE	LOC108102789|XP_017063439.1|DEUG
OG0002277	LOC108146182|XP_017127578.1|DELE	LOC108102863|XP_017063554.1|DEUG
OG0002278	LOC108147382|XP_017129306.1|DELE	LOC108107518|XP_017070548.1|DEUG
OG0002279	LOC108142631|XP_017122111.1|DELE	LOC108117372|XP_017085247.1|DEUG
OG0002280	LOC108146592|XP_017128103.1|DELE	LOC108114186|XP_017080484.1|DEUG
OG0002281	LOC108146802|XP_017128470.1|DELE	LOC108114463|XP_017080957.1|DEUG
OG0002282	LOC108146058|XP_017127359.1|DELE	LOC108108032|XP_017071393.1|DEUG
OG0002283	LOC108143526|XP_017123500.1|DELE	LOC108109188|XP_017073111.1|DEUG
OG0002284	LOC108145374|XP_017126258.1|DELE	LOC108109068|XP_017072901.1|DEUG
OG0002285	LOC108147747|XP_017129967.1|DELE	LOC108103286|XP_017064186.1|DEUG
OG0002286	LOC108135383|XP_017111566.1|DELE	LOC108113194|XP_017079210.1|DEUG
OG0002287	LOC108141492|XP_017120398.1|DELE	LOC108113123|XP_017079115.1|DEUG
OG0002288	LOC108142559|XP_017121987.1|DELE	LOC108108303|XP_017071806.1|DEUG
OG0002289	LOC108147432|XP_017129399.1|DELE	LOC108109822|XP_017074047.1|DEUG
OG0002290	LOC108135017|XP_017111038.1|DELE	LOC108113415|XP_017079457.1|DEUG
