Orthogroup	DELE.longest_only	DSUB.longest_only
OG0002954	LOC108141791|XP_017120808.1|DELE	LOC117901859|XP_034668705.1|DSUB
OG0002955	LOC108144187|XP_017124340.1|DELE	LOC117890770|XP_034651730.1|DSUB
OG0002956	LOC108141268|XP_017120026.1|DELE	LOC117889970|XP_034650427.1|DSUB
OG0002957	LOC108143388|XP_017123248.1|DELE	LOC117891807|XP_034653380.1|DSUB
OG0002958	LOC108141816|XP_017120881.1|DELE	LOC117902653|XP_034670070.1|DSUB
OG0002959	LOC108141848|XP_017120927.1|DELE	LOC117900523|XP_034666812.1|DSUB
OG0002960	LOC108146546|XP_017128079.1|DELE	LOC117893948|XP_034656629.1|DSUB
OG0002961	LOC108149839|XP_017133203.1|DELE	LOC117890698|XP_034651598.1|DSUB
OG0002962	LOC108139060|XP_017117170.1|DELE	LOC117901300|XP_034667896.1|DSUB
OG0002963	LOC108141953|XP_017121084.1|DELE	LOC117900543|XP_034666832.1|DSUB
OG0002964	LOC108143394|XP_017123256.1|DELE	LOC117891769|XP_034653309.1|DSUB
OG0002965	LOC108141950|XP_017121081.1|DELE	LOC117900784|XP_034667156.1|DSUB
OG0002966	LOC108146989|XP_017128746.1|DELE	LOC117902492|XP_034669806.1|DSUB
OG0002967	LOC108146454|XP_017127954.1|DELE	LOC117892946|XP_034655159.1|DSUB
OG0002968	LOC108146455|XP_017127955.1|DELE	LOC117892947|XP_034655160.1|DSUB
OG0002969	LOC108149342|XP_017132319.1|DELE	LOC117901941|XP_034668802.1|DSUB
OG0002970	LOC108138133|XP_017115666.1|DELE	LOC117900625|XP_034666945.1|DSUB
OG0002971	LOC108142024|XP_017121189.1|DELE	LOC117901033|XP_034667525.1|DSUB
OG0002972	LOC108140789|XP_017119270.1|DELE	LOC117899323|XP_034665148.1|DSUB
OG0002973	LOC108140339|XP_017118518.1|DELE	LOC117892345|XP_034654434.1|DSUB
OG0002974	LOC108145671|XP_017126714.1|DELE	LOC117893185|XP_034655569.1|DSUB
OG0002975	LOC108148077|XP_017130418.1|DELE	LOC117901829|XP_034668650.1|DSUB
OG0002976	LOC108138571|XP_017116340.1|DELE	LOC117902751|XP_034671027.1|DSUB
OG0002977	LOC108144406|XP_017124726.1|DELE	LOC117890689|XP_034651567.1|DSUB
OG0002978	LOC108144858|XP_017125494.1|DELE	LOC117890067|XP_034650600.1|DSUB
OG0002979	LOC108143612|XP_017123625.1|DELE	LOC117891776|XP_034653333.1|DSUB
OG0002980	LOC108148927|XP_017131737.1|DELE	LOC117902563|XP_034669895.1|DSUB
OG0002981	LOC108135253|XP_017111410.1|DELE	LOC117901313|XP_034667914.1|DSUB
OG0002982	LOC108149489|XP_017132597.1|DELE	LOC117900065|XP_034666160.1|DSUB
OG0002984	LOC108145793|XP_017126852.1|DELE	LOC117895011|XP_034658252.1|DSUB
OG0002985	LOC108145312|XP_017126150.1|DELE	LOC117902920|XP_034670385.1|DSUB
OG0002986	LOC108141679|XP_017120643.1|DELE	LOC117902396|XP_034669613.1|DSUB
OG0002987	LOC108138265|XP_017115904.1|DELE	LOC117901181|XP_034667725.1|DSUB
OG0002988	LOC108137840|XP_017115255.1|DELE	LOC117900116|XP_034666232.1|DSUB
OG0002989	LOC108150227|XP_017133762.1|DELE	LOC117893716|XP_034656295.1|DSUB
OG0002990	LOC108148085|XP_017130429.1|DELE	LOC117902682|XP_034670106.1|DSUB
OG0002991	LOC108143407|XP_017123279.1|DELE	LOC117889899|XP_034650301.1|DSUB
OG0002992	LOC108150511|XP_017134216.1|DELE	LOC117902406|XP_034669641.1|DSUB
OG0002993	LOC108146220|XP_017127628.1|DELE	LOC117894966|XP_034658191.1|DSUB
OG0002994	LOC108149531|XP_017132656.1|DELE	LOC117901698|XP_034668451.1|DSUB
OG0002995	LOC108134496|XP_017110305.1|DELE	LOC117901705|XP_034668465.1|DSUB
OG0002996	LOC108136950|XP_017113921.1|DELE	LOC117896759|XP_034661124.1|DSUB
OG0002997	LOC108147692|XP_017129895.1|DELE	LOC117900203|XP_034666405.1|DSUB
OG0002998	LOC108140897|XP_017119429.1|DELE	LOC117903464|XP_034671401.1|DSUB
OG0002999	LOC108143139|XP_017122875.1|DELE	LOC117893777|XP_034656408.1|DSUB
OG0003000	LOC108148370|XP_017130882.1|DELE	LOC117897214|XP_034661814.1|DSUB
OG0003001	LOC108143587|XP_017123593.1|DELE	LOC117891217|XP_034652450.1|DSUB
OG0003002	LOC108142794|XP_017122333.1|DELE	LOC117895243|XP_034658645.1|DSUB
OG0003003	LOC108134638|XP_017110515.1|DELE	LOC117892251|XP_034654253.1|DSUB
OG0003004	LOC108138439|XP_017116129.1|DELE	LOC117898953|XP_034664578.1|DSUB
OG0003005	LOC108136462|XP_017113144.1|DELE	LOC117895623|XP_034659270.1|DSUB
OG0003006	LOC108135171|XP_017111284.1|DELE	LOC117896116|XP_034660062.1|DSUB
OG0003007	LOC108148403|XP_017130924.1|DELE	LOC117897424|XP_034662152.1|DSUB
OG0003008	LOC108142910|XP_017122487.1|DELE	LOC117897783|XP_034662723.1|DSUB
OG0003009	LOC108146494|XP_017128015.1|DELE	LOC117895471|XP_034659039.1|DSUB
OG0003010	LOC108144859|XP_017125495.1|DELE	LOC117890684|XP_034651558.1|DSUB
OG0003011	LOC108134643|XP_017110521.1|DELE	LOC117891089|XP_034652160.1|DSUB
OG0003012	LOC108134486|XP_017110296.1|DELE	LOC117898776|XP_034664302.1|DSUB
OG0003013	LOC108136502|XP_017113226.1|DELE	LOC117903797|XP_034672116.1|DSUB
OG0003014	LOC108137434|XP_017114587.1|DELE	LOC117893906|XP_034656588.1|DSUB
OG0003015	LOC108141580|XP_017120515.1|DELE	LOC117901426|XP_034668058.1|DSUB
OG0003016	LOC108146662|XP_017128201.1|DELE	LOC117893152|XP_034655503.1|DSUB
OG0003017	LOC108141220|XP_017119961.1|DELE	LOC117898031|XP_034663060.1|DSUB
OG0003018	LOC108147205|XP_017129049.1|DELE	LOC117899056|XP_034664714.1|DSUB
OG0003019	LOC108142353|XP_017121642.1|DELE	LOC117895663|XP_034659373.1|DSUB
OG0003020	LOC108135498|XP_017111734.1|DELE	LOC117899218|XP_034664982.1|DSUB
OG0003021	LOC108136913|XP_017113865.1|DELE	LOC117897306|XP_034661949.1|DSUB
OG0003022	LOC108146678|XP_017128219.1|DELE	LOC117895059|XP_034658330.1|DSUB
OG0003023	LOC108134931|XP_017110940.1|DELE	LOC117898727|XP_034664240.1|DSUB
OG0003024	LOC108146834|XP_017128519.1|DELE	LOC117893462|XP_034655972.1|DSUB
OG0003025	LOC108141245|XP_017119991.1|DELE	LOC117898014|XP_034663033.1|DSUB
OG0003026	LOC108140967|XP_017119524.1|DELE	LOC117897500|XP_034662281.1|DSUB
OG0003027	LOC108140701|XP_017119143.1|DELE	LOC117898525|XP_034663885.1|DSUB
OG0003028	LOC108146493|XP_017128014.1|DELE	LOC117893240|XP_034655690.1|DSUB
OG0003029	LOC108145840|XP_017126942.1|DELE	LOC117894721|XP_034657799.1|DSUB
OG0003030	LOC108137481|XP_017114683.1|DELE	LOC117898233|XP_034663362.1|DSUB
OG0003031	LOC108134882|XP_017110866.1|DELE	LOC117898781|XP_034664311.1|DSUB
OG0003032	LOC108147810|XP_017130042.1|DELE	LOC117900634|XP_034666954.1|DSUB
OG0003033	LOC108147385|XP_017129309.1|DELE	LOC117895370|XP_034658847.1|DSUB
OG0003034	LOC108140631|XP_017119039.1|DELE	LOC117895977|XP_034659827.1|DSUB
OG0003035	LOC108148499|XP_017131022.1|DELE	LOC117898851|XP_034664419.1|DSUB
OG0003036	LOC108135967|XP_017112414.1|DELE	LOC117891014|XP_034652063.1|DSUB
OG0003037	LOC108136145|XP_017112629.1|DELE	LOC117893145|XP_034655496.1|DSUB
OG0003038	LOC108135382|XP_017111565.1|DELE	LOC117890382|XP_034651073.1|DSUB
OG0003039	LOC108134536|XP_017110372.1|DELE	LOC117901529|XP_034668205.1|DSUB
OG0003040	LOC108150190|XP_017133682.1|DELE	LOC117894212|XP_034657018.1|DSUB
OG0003041	LOC108146303|XP_017127744.1|DELE	LOC117895228|XP_034658616.1|DSUB
OG0003042	LOC108136995|XP_017113980.1|DELE	LOC117895964|XP_034659810.1|DSUB
OG0003043	LOC108140623|XP_017119026.1|DELE	LOC117896590|XP_034660906.1|DSUB
OG0003044	LOC108145450|XP_017126371.1|DELE, LOC108136721|XP_017113537.1|DELE	LOC117892405|XP_034654522.1|DSUB
OG0003045	LOC108147286|XP_017129191.1|DELE	LOC117898752|XP_034664265.1|DSUB
OG0003046	LOC108140609|XP_017119011.1|DELE	LOC117899798|XP_034665971.1|DSUB
OG0003047	LOC108140611|XP_017119013.1|DELE	LOC117899801|XP_034665977.1|DSUB
OG0003048	LOC108149762|XP_017133069.1|DELE	LOC117891910|XP_034653623.1|DSUB
OG0003049	LOC108135834|XP_017112207.1|DELE	LOC117899673|XP_034665752.1|DSUB
OG0003050	LOC108147195|XP_017129037.1|DELE	LOC117897274|XP_034661893.1|DSUB
OG0003051	LOC108146519|XP_017128043.1|DELE	LOC117894052|XP_034656796.1|DSUB
OG0003052	LOC108148255|XP_017130667.1|DELE	LOC117897420|XP_034662145.1|DSUB
OG0003053	LOC108140961|XP_017119518.1|DELE	LOC117897911|XP_034662880.1|DSUB
OG0003054	LOC108141085|XP_017119756.1|DELE	LOC117897105|XP_034661641.1|DSUB
OG0003055	LOC108147175|XP_017128997.1|DELE	LOC117899064|XP_034664721.1|DSUB
OG0003056	LOC108142693|XP_017122191.1|DELE	LOC117893176|XP_034655555.1|DSUB
OG0003057	LOC108149768|XP_017133085.1|DELE	LOC117891344|XP_034652658.1|DSUB
OG0003058	LOC108144702|XP_017125281.1|DELE	LOC117890267|XP_034650917.1|DSUB
OG0003059	LOC108134877|XP_017110861.1|DELE	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB
OG0003060	LOC108141479|XP_017120379.1|DELE	LOC117890372|XP_034651059.1|DSUB
OG0003061	LOC108135941|XP_017112379.1|DELE	LOC117903838|XP_034672182.1|DSUB
OG0003062	LOC108140612|XP_017119014.1|DELE	LOC117896197|XP_034660184.1|DSUB
OG0003063	LOC108146814|XP_017128492.1|DELE	LOC117893129|XP_034655468.1|DSUB
OG0003064	LOC108135073|XP_017111119.1|DELE	LOC117898604|XP_034664045.1|DSUB
OG0003065	LOC108137663|XP_017115005.1|DELE	LOC117900077|XP_034666172.1|DSUB
OG0003066	LOC108136782|XP_017113633.1|DELE	LOC117899286|XP_034665086.1|DSUB
OG0003067	LOC108140503|XP_017118772.1|DELE	LOC117899420|XP_034665301.1|DSUB
OG0003068	LOC108140456|XP_017118678.1|DELE	LOC117896864|XP_034661284.1|DSUB
OG0003069	LOC108144380|XP_017124643.1|DELE	LOC117891736|XP_034653221.1|DSUB
OG0003070	LOC108141898|XP_017120997.1|DELE	LOC117901167|XP_034667710.1|DSUB
OG0003071	LOC108135593|XP_017111885.1|DELE	LOC117893497|XP_034656023.1|DSUB
OG0003072	LOC108135815|XP_017112179.1|DELE	LOC117898764|XP_034664285.1|DSUB
OG0003073	LOC108135816|XP_017112180.1|DELE	LOC117898767|XP_034664290.1|DSUB
OG0003074	LOC108149497|XP_017132609.1|DELE	LOC117900945|XP_034667405.1|DSUB
OG0003075	LOC108139219|XP_017117369.1|DELE	LOC117899638|XP_034665687.1|DSUB
OG0003076	LOC108143242|XP_017123029.1|DELE	LOC117893505|XP_034656034.1|DSUB
OG0003077	LOC108136682|XP_017113493.1|DELE	LOC117898571|XP_034663949.1|DSUB
OG0003078	LOC108140546|XP_017118871.1|DELE	LOC117898036|XP_034663083.1|DSUB
OG0003079	LOC108139311|XP_017117502.1|DELE	LOC117896837|XP_034661245.1|DSUB
OG0003080	LOC108140704|XP_017119148.1|DELE	LOC117897342|XP_034662007.1|DSUB
OG0003081	LOC108147094|XP_017128870.1|DELE	LOC117899780|XP_034665943.1|DSUB
OG0003082	LOC108140754|XP_017119223.1|DELE	LOC117898342|XP_034663563.1|DSUB
OG0003083	LOC108147291|XP_017129198.1|DELE	LOC117897847|XP_034662804.1|DSUB
OG0003084	LOC108141032|XP_017119609.1|DELE	LOC117897393|XP_034662095.1|DSUB
OG0003085	LOC108141240|XP_017119985.1|DELE	LOC117896447|XP_034660667.1|DSUB
OG0003086	LOC108140467|XP_017118689.1|DELE	LOC117898834|XP_034664393.1|DSUB
OG0003087	LOC108142351|XP_017121637.1|DELE	LOC117895716|XP_034659460.1|DSUB
OG0003088	LOC108141210|XP_017119947.1|DELE	LOC117898718|XP_034664226.1|DSUB
OG0003089	LOC108139314|XP_017117510.1|DELE	LOC117899549|XP_034665527.1|DSUB
OG0003090	LOC108148743|XP_017131426.1|DELE	LOC117896017|XP_034659915.1|DSUB
OG0003091	LOC108136948|XP_017113919.1|DELE	LOC117897608|XP_034662462.1|DSUB
OG0003092	LOC108140786|XP_017119266.1|DELE	LOC117896453|XP_034660674.1|DSUB
OG0003093	LOC108149751|XP_017133035.1|DELE	LOC117890719|XP_034651651.1|DSUB
OG0003094	LOC108136575|XP_017113373.1|DELE	LOC117897966|XP_034662969.1|DSUB
OG0003095	LOC108150026|XP_017133475.1|DELE	LOC117896030|XP_034659933.1|DSUB
OG0003096	LOC108144559|XP_017125026.1|DELE	LOC117891661|XP_034653108.1|DSUB
OG0003097	LOC108148757|XP_017131447.1|DELE	LOC117896975|XP_034661420.1|DSUB
OG0003098	LOC108136291|XP_017112866.1|DELE	LOC117900507|XP_034666795.1|DSUB
OG0003099	LOC108135103|XP_017111167.1|DELE	LOC117896109|XP_034660055.1|DSUB
OG0003100	LOC108136317|XP_017112904.1|DELE	LOC117897317|XP_034661971.1|DSUB
OG0003101	LOC108140553|XP_017118899.1|DELE	LOC117898510|XP_034663854.1|DSUB
OG0003102	LOC108140538|XP_017118852.1|DELE	LOC117897128|XP_034661672.1|DSUB
OG0003103	LOC108140668|XP_017119100.1|DELE	LOC117898341|XP_034663562.1|DSUB
OG0003104	LOC108146200|XP_017127607.1|DELE	LOC117894177|XP_034656973.1|DSUB
OG0003105	LOC108137175|XP_017114240.1|DELE	LOC117900434|XP_034666698.1|DSUB
OG0003106	LOC108144666|XP_017125203.1|DELE	LOC117889727|XP_034650040.1|DSUB
OG0003107	LOC108149989|XP_017133408.1|DELE	LOC117903806|XP_034672131.1|DSUB
OG0003108	LOC108145562|XP_017126550.1|DELE	LOC117890998|XP_034652037.1|DSUB
OG0003109	LOC108136652|XP_017113465.1|DELE	LOC117896259|XP_034660344.1|DSUB
OG0003110	LOC108141968|XP_017121106.1|DELE	LOC117892085|XP_034653966.1|DSUB
OG0003111	LOC108150000|XP_017133427.1|DELE	LOC117898649|XP_034664114.1|DSUB
OG0003112	LOC108135143|XP_017111243.1|DELE	LOC117896106|XP_034660050.1|DSUB
OG0003114	LOC108149043|XP_017131876.1|DELE	LOC117890529|XP_034651338.1|DSUB
OG0003115	LOC108144177|XP_017124327.1|DELE	LOC117891741|XP_034653227.1|DSUB
OG0003116	LOC108143702|XP_017123722.1|DELE	LOC117890968|XP_034651998.1|DSUB
OG0003117	LOC108142207|XP_017121385.1|DELE	LOC117895313|XP_034658765.1|DSUB
OG0003118	LOC108135603|XP_017111904.1|DELE	LOC117895477|XP_034659045.1|DSUB
OG0003119	LOC108135586|XP_017111871.1|DELE	LOC117895479|XP_034659049.1|DSUB
OG0003120	LOC108145217|XP_017125949.1|DELE	LOC117892170|XP_034654130.1|DSUB
OG0003121	LOC108145075|XP_017125751.1|DELE	LOC117900879|XP_034667301.1|DSUB
OG0003122	LOC108143291|XP_017123095.1|DELE	LOC117890273|XP_034650923.1|DSUB
OG0003123	LOC108146664|XP_017128205.1|DELE	LOC117894062|XP_034656806.1|DSUB
OG0003124	LOC108142007|XP_017121163.1|DELE	LOC117889996|XP_034650473.1|DSUB
OG0003125	LOC108143203|XP_017122949.1|DELE	LOC117895838|XP_034659670.1|DSUB
OG0003126	LOC108141372|XP_017120192.1|DELE	LOC117891932|XP_034653658.1|DSUB
OG0003127	LOC108141290|XP_017120046.1|DELE	LOC117891937|XP_034653671.1|DSUB
OG0003128	LOC108146029|XP_017127304.1|DELE	LOC117894812|XP_034657939.1|DSUB
OG0003129	LOC108141397|XP_017120240.1|DELE	LOC117891564|XP_034652974.1|DSUB
OG0003130	LOC108141404|XP_017120250.1|DELE	LOC117890931|XP_034651957.1|DSUB
OG0003131	LOC108137994|XP_017115458.1|DELE	LOC117892244|XP_034654247.1|DSUB
OG0003132	LOC108149015|XP_017131850.1|DELE	LOC117897932|XP_034662913.1|DSUB
OG0003133	LOC108144156|XP_017124289.1|DELE	LOC117889738|XP_034650053.1|DSUB
OG0003134	LOC108141424|XP_017120291.1|DELE	LOC117890460|XP_034651197.1|DSUB
OG0003135	LOC108142696|XP_017122194.1|DELE	LOC117894239|XP_034657051.1|DSUB
OG0003136	LOC108145983|XP_017127210.1|DELE	LOC117894813|XP_034657940.1|DSUB
OG0003137	LOC108144548|XP_017125007.1|DELE	LOC117891395|XP_034652728.1|DSUB
OG0003138	LOC108144669|XP_017125214.1|DELE	LOC117891156|XP_034652305.1|DSUB
OG0003139	LOC108143138|XP_017122874.1|DELE	LOC117895764|XP_034659529.1|DSUB
OG0003140	LOC108144998|XP_017125649.1|DELE	LOC117890578|XP_034651406.1|DSUB
OG0003141	LOC108137948|XP_017115394.1|DELE	LOC117890407|XP_034651109.1|DSUB
OG0003142	LOC108149752|XP_017133037.1|DELE	LOC117891250|XP_034652490.1|DSUB
OG0003143	LOC108145726|XP_017126777.1|DELE	LOC117894053|XP_034656797.1|DSUB
OG0003144	LOC108143378|XP_017123208.1|DELE	LOC117892655|XP_034654913.1|DSUB
OG0003145	LOC108149646|XP_017132873.1|DELE	LOC117891922|XP_034653637.1|DSUB
OG0003146	LOC108144613|XP_017125123.1|DELE	LOC117892527|XP_034654716.1|DSUB
OG0003147	LOC108136058|XP_017112482.1|DELE	LOC117893048|XP_034655316.1|DSUB
OG0003148	LOC108142842|XP_017122400.1|DELE	LOC117894691|XP_034657760.1|DSUB
OG0003149	LOC108136315|XP_017112902.1|DELE	LOC117894380|XP_034657279.1|DSUB
OG0003150	LOC108144469|XP_017124865.1|DELE	LOC117891743|XP_034653229.1|DSUB
OG0003151	LOC108149555|XP_017132681.1|DELE	LOC117899960|XP_034666006.1|DSUB
OG0003152	LOC108144179|XP_017124332.1|DELE	LOC117891333|XP_034652644.1|DSUB
OG0003153	LOC108144173|XP_017124323.1|DELE	LOC117891503|XP_034652884.1|DSUB
OG0003154	LOC108140564|XP_017118912.1|DELE	LOC117898973|XP_034664605.1|DSUB
OG0003155	LOC108143571|XP_017123570.1|DELE	LOC117891977|XP_034653743.1|DSUB
OG0003156	LOC108135385|XP_017111568.1|DELE	LOC117890889|XP_034651873.1|DSUB
OG0003157	LOC108139077|XP_017117189.1|DELE	LOC117901657|XP_034668387.1|DSUB
OG0003158	LOC108144974|XP_017125611.1|DELE	LOC117891293|XP_034652589.1|DSUB
OG0003159	LOC108143711|XP_017123732.1|DELE, LOC108143713|XP_017123738.1|DELE, LOC108146251|XP_017127715.1|DELE	LOC117890636|XP_034651474.1|DSUB
OG0003160	LOC108143699|XP_017123716.1|DELE	LOC117890112|XP_034650672.1|DSUB
OG0003161	LOC108143569|XP_017123568.1|DELE	LOC117890008|XP_034650496.1|DSUB
OG0003162	LOC108145379|XP_017126263.1|DELE	LOC117892406|XP_034654524.1|DSUB
OG0003163	LOC108145877|XP_017127008.1|DELE	LOC117895150|XP_034658478.1|DSUB
OG0003164	LOC108138385|XP_017116052.1|DELE, LOC108135953|XP_017112393.1|DELE	LOC117891370|XP_034652698.1|DSUB
OG0003165	LOC108144689|XP_017125244.1|DELE	LOC117892116|XP_034654025.1|DSUB
OG0003166	LOC108143709|XP_017123729.1|DELE	LOC117891124|XP_034652220.1|DSUB
OG0003167	LOC108141598|XP_017120536.1|DELE	LOC117892155|XP_034654099.1|DSUB
OG0003168	LOC108142976|XP_017122621.1|DELE	LOC117896227|XP_034660254.1|DSUB
OG0003169	LOC108141829|XP_017120899.1|DELE	LOC117901812|XP_034668617.1|DSUB
OG0003170	LOC108144447|XP_017124822.1|DELE	LOC117892114|XP_034654021.1|DSUB
OG0003171	LOC108143688|XP_017123702.1|DELE	LOC117890153|XP_034650734.1|DSUB
OG0003172	LOC108134471|XP_017110277.1|DELE	LOC117898775|XP_034664299.1|DSUB
OG0003173	LOC108137440|XP_017114594.1|DELE	LOC117897642|XP_034662509.1|DSUB
OG0003174	LOC108139317|XP_017117512.1|DELE	LOC117896489|XP_034660720.1|DSUB
OG0003175	LOC108144534|XP_017124983.1|DELE	LOC117891578|XP_034652993.1|DSUB
OG0003176	LOC108147834|XP_017130078.1|DELE	LOC117900052|XP_034666139.1|DSUB
OG0003177	LOC108141866|XP_017120947.1|DELE	LOC117890148|XP_034650728.1|DSUB
OG0003178	LOC108142119|XP_017121305.1|DELE	LOC117889990|XP_034650465.1|DSUB
OG0003179	LOC108142043|XP_017121211.1|DELE	LOC117890144|XP_034650724.1|DSUB
OG0003180	LOC108144807|XP_017125421.1|DELE	LOC117892193|XP_034654175.1|DSUB
OG0003181	LOC108149816|XP_017133175.1|DELE	LOC117891348|XP_034652669.1|DSUB
OG0003182	LOC108143586|XP_017123591.1|DELE	LOC117890271|XP_034650921.1|DSUB
OG0003183	LOC108149086|XP_017131964.1|DELE	LOC117890832|XP_034651805.1|DSUB
OG0003184	LOC108135702|XP_017112034.1|DELE	LOC117894603|XP_034657645.1|DSUB
OG0003185	LOC108149093|XP_017131978.1|DELE	LOC117891794|XP_034653357.1|DSUB
OG0003186	LOC108137518|XP_017114722.1|DELE	LOC117891640|XP_034653076.1|DSUB
OG0003187	LOC108138784|XP_017116748.1|DELE	LOC117902082|XP_034669066.1|DSUB
OG0003188	LOC108136905|XP_017113853.1|DELE	LOC117897354|XP_034662025.1|DSUB
OG0003189	LOC108142815|XP_017122366.1|DELE	LOC117895211|XP_034658593.1|DSUB
OG0003190	LOC108144330|XP_017124529.1|DELE	LOC117891874|XP_034653531.1|DSUB
OG0003191	LOC108146768|XP_017128393.1|DELE	LOC117895195|XP_034658567.1|DSUB
OG0003192	LOC108146746|XP_017128361.1|DELE	LOC117894871|XP_034658026.1|DSUB
OG0003193	LOC108149425|XP_017132481.1|DELE	LOC117900102|XP_034666213.1|DSUB
OG0003194	LOC108136131|XP_017112611.1|DELE	LOC117894163|XP_034656955.1|DSUB
OG0003195	LOC108142992|XP_017122653.1|DELE	LOC117898276|XP_034663422.1|DSUB
OG0003196	LOC108142342|XP_017121589.1|DELE	LOC117894406|XP_034657309.1|DSUB
OG0003197	LOC108143173|XP_017122907.1|DELE	LOC117895080|XP_034658361.1|DSUB
OG0003198	LOC108135221|XP_017111340.1|DELE	LOC117902600|XP_034670001.1|DSUB
OG0003199	LOC108145688|XP_017126733.1|DELE	LOC117894718|XP_034657793.1|DSUB
OG0003200	LOC108134660|XP_017110544.1|DELE	LOC117890472|XP_034651224.1|DSUB
OG0003201	LOC108143384|XP_017123238.1|DELE	LOC117891763|XP_034653277.1|DSUB
OG0003202	LOC108146234|XP_017127648.1|DELE	LOC117895294|XP_034658739.1|DSUB
OG0003203	LOC108144522|XP_017124952.1|DELE	LOC117890051|XP_034650562.1|DSUB
OG0003204	LOC108141042|XP_017119663.1|DELE	LOC117899087|XP_034664754.1|DSUB
OG0003205	LOC108141477|XP_017120377.1|DELE	LOC117890369|XP_034651055.1|DSUB
OG0003206	LOC108143325|XP_017123134.1|DELE	LOC117891432|XP_034652795.1|DSUB
OG0003207	LOC108148890|XP_017131687.1|DELE	LOC117896288|XP_034660393.1|DSUB
OG0003208	LOC108150311|XP_017133915.1|DELE	LOC117894109|XP_034656878.1|DSUB
OG0003209	LOC108143579|XP_017123582.1|DELE	LOC117891222|XP_034652458.1|DSUB
OG0003210	LOC108143772|XP_017123789.1|DELE	LOC117899590|XP_034665599.1|DSUB
OG0003211	LOC108144185|XP_017124338.1|DELE	LOC117891512|XP_034652897.1|DSUB
OG0003212	LOC108141572|XP_017120508.1|DELE	LOC117899096|XP_034664764.1|DSUB
OG0003213	LOC108141331|XP_017120101.1|DELE	LOC117890024|XP_034650529.1|DSUB
OG0003214	LOC108143686|XP_017123692.1|DELE	LOC117891819|XP_034653439.1|DSUB
OG0003215	LOC108143651|XP_017123652.1|DELE	LOC117892647|XP_034654893.1|DSUB
OG0003216	LOC108149892|XP_017133278.1|DELE, LOC108139206|XP_017117344.1|DELE, LOC108145354|XP_017126232.1|DELE	LOC117890185|XP_034650780.1|DSUB
OG0003217	LOC108145373|XP_017126256.1|DELE	LOC117891400|XP_034652734.1|DSUB
OG0003218	LOC108142647|XP_017122134.1|DELE	LOC117894070|XP_034656814.1|DSUB
OG0003219	LOC108146745|XP_017128360.1|DELE	LOC117894868|XP_034658019.1|DSUB
OG0003220	LOC108149457|XP_017132537.1|DELE	LOC117900559|XP_034666856.1|DSUB
OG0003221	LOC108136218|XP_017112727.1|DELE	LOC117899627|XP_034665676.1|DSUB
OG0003222	LOC108145416|XP_017126313.1|DELE	LOC117892687|XP_034654989.1|DSUB
OG0003223	LOC108144875|XP_017125521.1|DELE	LOC117891378|XP_034652705.1|DSUB
OG0003224	LOC108144672|XP_017125220.1|DELE	LOC117890505|XP_034651291.1|DSUB
OG0003225	LOC108138241|XP_017115865.1|DELE	LOC117900735|XP_034667101.1|DSUB
OG0003226	LOC108149682|XP_017132917.1|DELE	LOC117892026|XP_034653814.1|DSUB
OG0003228	LOC108148824|XP_017131569.1|DELE	LOC117903221|XP_034671012.1|DSUB, LOC117903227|XP_034671017.1|DSUB, LOC117898659|XP_034664125.1|DSUB
OG0003229	LOC108142588|XP_017122041.1|DELE	LOC117894093|XP_034656858.1|DSUB, LOC117894094|XP_034656859.1|DSUB
OG0003231	LOC108146102|XP_017127419.1|DELE	LOC117894356|XP_034657237.1|DSUB, LOC117894354|XP_034657235.1|DSUB
OG0003232	LOC108141171|XP_017119888.1|DELE	LOC117896479|XP_034660710.1|DSUB
OG0003233	LOC108144542|XP_017125002.1|DELE	LOC117891115|XP_034652210.1|DSUB, LOC117891114|XP_034652208.1|DSUB
OG0003234	LOC108141450|XP_017120342.1|DELE	LOC117892449|XP_034654585.1|DSUB, LOC117892448|XP_034654584.1|DSUB
OG0003235	LOC108141305|XP_017120061.1|DELE, LOC108136775|XP_017113625.1|DELE	LOC117899757|XP_034665900.1|DSUB, LOC117899693|XP_034665788.1|DSUB
OG0003236	LOC108146035|XP_017127316.1|DELE	LOC117895342|XP_034658810.1|DSUB, LOC117893622|XP_034656190.1|DSUB
OG0003238	LOC108142124|XP_017121311.1|DELE	LOC117901393|XP_034668018.1|DSUB, LOC117896262|XP_034660343.1|DSUB, LOC117889800|XP_034650167.1|DSUB
OG0003239	LOC108134726|XP_017110619.1|DELE	LOC117895854|XP_034659715.1|DSUB
OG0003240	LOC108138040|XP_017115501.1|DELE, LOC108143266|XP_017123069.1|DELE	LOC117893676|XP_034656255.1|DSUB
OG0003242	LOC108144191|XP_017124345.1|DELE	LOC117891471|XP_034652844.1|DSUB
OG0003243	LOC108143907|XP_017123973.1|DELE, LOC108143906|XP_017123972.1|DELE	LOC117897465|XP_034662203.1|DSUB
OG0003244	LOC108140449|XP_017118669.1|DELE	LOC117896938|XP_034661371.1|DSUB
OG0003247	LOC108143813|XP_017123824.1|DELE	LOC117897341|XP_034662006.1|DSUB, LOC117899112|XP_034664791.1|DSUB
