Orthogroup	DELE.longest_only	DBUS.longest_only
OG0000781	LOC108136493|XP_017113200.1|DELE	LOC108606777|XP_017852686.1|DBUS
OG0000781	LOC108143140|XP_017122876.1|DELE	LOC108598664|XP_017840866.1|DBUS
OG0000782	LOC108142521|XP_017121929.1|DELE	LOC108599254|XP_017841540.2|DBUS
OG0000782	LOC108147742|XP_017129961.1|DELE	LOC108605397|XP_017850556.1|DBUS
OG0000783	LOC108142661|XP_017122151.1|DELE	LOC108602146|XP_017845667.1|DBUS
OG0000783	LOC108141338|XP_017120135.1|DELE	LOC108605216|XP_017850314.1|DBUS
OG0000784	LOC108135548|XP_017111785.1|DELE	LOC108599076|XP_017841353.1|DBUS
OG0000784	LOC108135893|XP_017112299.1|DELE	LOC108606990|XP_017853053.1|DBUS
OG0000785	LOC108147198|XP_017129041.1|DELE	LOC108602404|XP_017846005.1|DBUS
OG0000786	LOC108140511|XP_017118791.1|DELE	LOC108603078|XP_017847053.1|DBUS
OG0000787	LOC108150197|XP_017133697.1|DELE	LOC108599738|XP_017842235.2|DBUS
OG0000788	LOC108149370|XP_017132363.1|DELE, LOC108142780|XP_017122313.1|DELE	LOC108599944|XP_017842657.1|DBUS
OG0000789	LOC108137773|XP_017115164.1|DELE	LOC108598935|XP_033150820.1|DBUS
OG0000789	LOC108137795|XP_017115188.1|DELE	LOC108605911|XP_033150821.1|DBUS
OG0000790	LOC108145509|XP_017126468.1|DELE	LOC108603631|XP_017848082.2|DBUS
OG0000790	LOC108145501|XP_017126455.1|DELE	LOC108600703|XP_017843919.2|DBUS
OG0000791	LOC108148633|XP_017131234.1|DELE	LOC108603674|XP_017848163.1|DBUS
OG0000792	LOC108147858|XP_017130105.1|DELE, LOC108147825|XP_017130068.1|DELE	LOC108602758|XP_017846423.1|DBUS
OG0000793	LOC108136816|XP_017113709.1|DELE, LOC108137272|XP_017114356.1|DELE	LOC108603824|XP_017848443.1|DBUS
OG0000794	LOC108138500|XP_017116210.1|DELE	LOC108606255|XP_017851693.1|DBUS
OG0000795	LOC108137638|XP_017114932.1|DELE	LOC108605524|XP_017850764.1|DBUS
OG0000795	LOC108140429|XP_017118643.1|DELE	LOC108602324|XP_017845898.1|DBUS
OG0000796	LOC108145098|XP_017125782.1|DELE	LOC108605214|XP_017850312.1|DBUS
OG0000797	LOC108139263|XP_017117439.1|DELE	LOC108602984|XP_017846859.1|DBUS
OG0000798	LOC108149084|XP_017131952.1|DELE	LOC108596632|XP_017838072.1|DBUS, LOC108596631|XP_017838066.1|DBUS
OG0000799	LOC108140928|XP_017119485.1|DELE	LOC108605153|XP_017850215.1|DBUS
OG0000800	LOC108142437|XP_017121789.1|DELE	LOC108598952|XP_017841212.1|DBUS, LOC108599083|XP_017841360.1|DBUS, LOC108599173|XP_017841449.1|DBUS
OG0000801	LOC108141802|XP_017120852.1|DELE	LOC108595331|XP_017836040.1|DBUS
OG0000802	LOC108141480|XP_017120384.1|DELE, LOC108141667|XP_017120633.1|DELE	LOC108605914|XP_017851218.1|DBUS
OG0000803	LOC108135343|XP_017111524.1|DELE	LOC108594237|XP_017834837.1|DBUS
OG0000803	LOC108146301|XP_017127738.1|DELE	LOC108601161|XP_017844582.1|DBUS
OG0000804	LOC108137898|XP_017115328.1|DELE	LOC108597699|XP_017839870.1|DBUS
OG0000804	LOC108148298|XP_017130768.1|DELE	LOC108602373|XP_017845967.1|DBUS, LOC108602321|XP_017845895.1|DBUS
OG0000805	LOC108149102|XP_017131988.1|DELE	LOC108595071|XP_017835707.1|DBUS
OG0000805	LOC108149103|XP_017131989.1|DELE	LOC108597502|XP_017839580.2|DBUS
OG0000806	LOC108147776|XP_017129994.1|DELE	LOC108608335|XP_017855164.1|DBUS
OG0000810	LOC108147357|XP_017129276.1|DELE	LOC108597383|XP_017839405.1|DBUS
OG0000811	LOC108135855|XP_017112237.1|DELE	LOC108602356|XP_017845945.1|DBUS
OG0000811	LOC108137926|XP_017115360.1|DELE	LOC117134683|XP_033149033.1|DBUS, LOC108596242|XP_017837279.1|DBUS
OG0000812	LOC108134938|XP_017110951.1|DELE	LOC108606922|XP_017852953.1|DBUS
OG0000813	LOC108145032|XP_017125704.1|DELE	LOC108595242|XP_017835930.1|DBUS
OG0000814	LOC108150422|XP_017134068.1|DELE	LOC108595202|XP_017835881.1|DBUS
OG0000815	LOC108149331|XP_017132287.1|DELE	LOC108597314|XP_017839294.1|DBUS
OG0000816	LOC108145025|XP_017125699.1|DELE	LOC108605477|XP_017850657.1|DBUS
OG0000816	LOC108141056|XP_017119695.1|DELE	LOC108602728|XP_017846369.1|DBUS
OG0000817	LOC108147314|XP_017129227.1|DELE	LOC108602336|XP_017845914.1|DBUS
OG0000817	LOC108147315|XP_017129229.1|DELE	LOC108602694|XP_017846322.1|DBUS
OG0000818	LOC108137710|XP_017115082.1|DELE	LOC108606224|XP_017851610.1|DBUS
OG0000818	LOC108138131|XP_017115664.1|DELE	LOC108594503|XP_017835191.2|DBUS
OG0000819	LOC108135407|XP_017111593.1|DELE	LOC108605390|XP_017850548.1|DBUS
OG0000819	LOC108135454|XP_017111687.1|DELE	LOC108605739|XP_017851025.1|DBUS
OG0000820	LOC108134839|XP_017110790.1|DELE	LOC108606022|XP_033150350.1|DBUS
OG0000820	LOC108143611|XP_017123624.1|DELE	LOC108596157|XP_017837151.1|DBUS
OG0000821	LOC108136740|XP_017113572.1|DELE	LOC108602502|XP_017846119.1|DBUS
OG0000821	LOC108135387|XP_017111573.1|DELE	LOC108595485|XP_017836225.2|DBUS
OG0000822	LOC108149263|XP_017132194.1|DELE	LOC108595580|XP_017836334.2|DBUS
OG0000823	LOC108135808|XP_017112173.1|DELE, LOC108135810|XP_017112175.1|DELE	LOC108602561|XP_017846185.1|DBUS
OG0000825	LOC108135472|XP_017111702.1|DELE	LOC108598285|XP_017840389.1|DBUS, LOC108598286|XP_017840390.1|DBUS
OG0000825	LOC108138064|XP_017115529.1|DELE	LOC108606356|XP_017851897.1|DBUS
OG0000826	LOC108144454|XP_017124834.1|DELE	LOC108596300|XP_017837384.1|DBUS
OG0000828	LOC108140815|XP_017119310.1|DELE	LOC108602542|XP_017846164.1|DBUS
OG0000830	LOC108147734|XP_017129952.1|DELE	LOC108605498|XP_017850731.1|DBUS
OG0000831	LOC108142195|XP_017121369.1|DELE	LOC108597507|XP_017839584.1|DBUS
OG0000832	LOC108141544|XP_017120474.1|DELE	LOC108596836|XP_017838450.1|DBUS
OG0000833	LOC108145626|XP_017126651.1|DELE	LOC108598071|XP_033149434.1|DBUS
OG0000834	LOC108148531|XP_017131060.1|DELE	LOC108604298|XP_017849204.1|DBUS
OG0000835	LOC108146782|XP_017128419.1|DELE	LOC108599933|XP_017842639.1|DBUS
OG0000836	LOC108135194|XP_017111305.1|DELE, LOC108141914|XP_017121022.1|DELE	LOC108594389|XP_017835040.2|DBUS
OG0000837	LOC108137187|XP_017114259.1|DELE	LOC108605540|XP_017850781.1|DBUS
OG0000838	LOC108139072|XP_017117184.1|DELE	LOC108599700|XP_017842189.1|DBUS
OG0000839	LOC108148385|XP_017130900.1|DELE	LOC108603192|XP_017847258.1|DBUS
OG0000839	LOC108136676|XP_017113488.1|DELE	LOC108603892|XP_017848555.1|DBUS
OG0000840	LOC108149896|XP_017133284.1|DELE, LOC108138584|XP_017116361.1|DELE	LOC108607242|XP_017853410.1|DBUS
OG0000841	LOC108137602|XP_017114847.1|DELE	LOC108604566|XP_017849584.1|DBUS
OG0000842	LOC108137008|XP_017113995.1|DELE	LOC108601962|XP_017845438.1|DBUS
OG0000843	LOC108144818|XP_017125438.1|DELE	LOC108596754|XP_017838322.1|DBUS
OG0000844	LOC108141033|XP_017119622.1|DELE	LOC108603130|XP_017847139.1|DBUS
OG0000845	LOC108142861|XP_017122420.1|DELE, LOC108142787|XP_017122322.1|DELE	LOC108606705|XP_017852569.1|DBUS
OG0000846	LOC108148741|XP_017131418.1|DELE	LOC108602823|XP_017846546.1|DBUS
OG0000847	LOC108145036|XP_017125709.1|DELE, LOC108144417|XP_017124755.1|DELE	LOC108594647|XP_033149228.1|DBUS, LOC108595338|XP_017836048.1|DBUS
OG0000848	LOC108148054|XP_017130395.1|DELE	LOC108606251|XP_017851691.1|DBUS
OG0000849	LOC108138135|XP_017115672.1|DELE	LOC108594539|XP_017835231.1|DBUS
OG0000849	LOC108147859|XP_017130106.1|DELE	LOC108594537|XP_017835229.1|DBUS
OG0000850	LOC108137526|XP_017114731.1|DELE	LOC108596126|XP_017837078.1|DBUS
OG0000850	LOC108137527|XP_017114733.1|DELE	LOC108596125|XP_017837075.1|DBUS
OG0000852	LOC108145137|XP_017125841.1|DELE, LOC108145199|XP_017125931.1|DELE, LOC108145198|XP_017125930.1|DELE	LOC108596847|XP_017838465.1|DBUS
OG0000854	LOC108149866|XP_017133235.1|DELE	LOC108606336|XP_017851852.1|DBUS
OG0000854	LOC108149863|XP_017133232.1|DELE	LOC108606335|XP_017851851.1|DBUS
OG0000855	LOC108150402|XP_017134049.1|DELE	LOC108606294|XP_017851769.1|DBUS
OG0000856	LOC108146886|XP_017128609.1|DELE	LOC108600324|XP_033149274.1|DBUS
OG0000857	LOC108144663|XP_017125202.1|DELE	LOC108606923|XP_017852960.1|DBUS
OG0000858	LOC108134976|XP_017110997.1|DELE, LOC108134967|XP_017110987.1|DELE	LOC108601846|XP_017845282.1|DBUS
OG0000860	LOC108146155|XP_017127511.1|DELE	LOC108599908|XP_033149708.1|DBUS
OG0000861	LOC108143316|XP_017123123.1|DELE	LOC108595858|XP_017836636.2|DBUS, LOC108594822|XP_017835448.1|DBUS
OG0000862	LOC108145488|XP_017126434.1|DELE, LOC108137806|XP_017115202.1|DELE	LOC108596345|XP_017837489.1|DBUS
OG0000863	LOC108148980|XP_017131810.1|DELE	LOC108601752|XP_017845165.1|DBUS
OG0000863	LOC108143934|XP_017124009.1|DELE	LOC108595245|XP_017835933.1|DBUS
OG0000864	LOC108149274|XP_017132206.1|DELE	LOC108603759|XP_017848330.2|DBUS
OG0000864	LOC108149980|XP_017133390.1|DELE	LOC108607203|XP_017853356.1|DBUS
OG0000865	LOC108139221|XP_017117368.1|DELE	LOC108604735|XP_017849806.1|DBUS
OG0000866	LOC108148016|XP_017130339.1|DELE, LOC108148011|XP_017130331.1|DELE	LOC108608539|XP_017855444.1|DBUS
OG0000867	LOC108138649|XP_017116477.1|DELE	LOC108601065|XP_017844449.2|DBUS
OG0000867	LOC108142132|XP_017121316.1|DELE	LOC108599879|XP_017842546.1|DBUS
OG0000868	LOC108145019|XP_017125685.1|DELE	LOC108605479|XP_017850660.1|DBUS
OG0000869	LOC108141089|XP_017119777.1|DELE	LOC108604547|XP_017849560.1|DBUS
OG0000870	LOC108144479|XP_017124893.1|DELE	LOC108594947|XP_017835570.1|DBUS
OG0000871	LOC108144730|XP_017125316.1|DELE	LOC108597673|XP_017839835.1|DBUS
OG0000872	LOC108144506|XP_017124929.1|DELE	LOC117135020|XP_033150710.1|DBUS
OG0000873	LOC108143199|XP_017122941.1|DELE	LOC108600372|XP_017843398.2|DBUS
OG0000874	LOC108144597|XP_017125091.1|DELE	LOC108597521|XP_017839603.1|DBUS
OG0000875	LOC108142203|XP_017121382.1|DELE	LOC108599113|XP_017841362.1|DBUS
OG0000877	LOC108145981|XP_017127204.1|DELE	LOC108601144|XP_017844561.1|DBUS
OG0000877	LOC108137089|XP_017114104.1|DELE	LOC108605956|XP_017851265.1|DBUS
OG0000878	LOC108142123|XP_017121310.1|DELE	LOC108597569|XP_017839669.1|DBUS
OG0000879	LOC108144966|XP_017125602.1|DELE	LOC108595727|XP_017836498.1|DBUS
OG0000880	LOC108137063|XP_017114059.1|DELE	LOC108605972|XP_017851283.1|DBUS
OG0000880	LOC108150130|XP_017133586.1|DELE	LOC108601299|XP_017844688.1|DBUS
OG0000881	LOC108142244|XP_017121452.1|DELE, LOC108142277|XP_017121495.1|DELE, LOC108142856|XP_017122415.1|DELE	LOC108600421|XP_017843344.1|DBUS
OG0000882	LOC108147719|XP_017129934.1|DELE	LOC108606798|XP_017852748.1|DBUS
OG0000883	LOC108135409|XP_017111595.1|DELE	LOC108605814|XP_017851109.1|DBUS
OG0000885	LOC108135768|XP_017112108.1|DELE	LOC108601771|XP_017845185.1|DBUS
OG0000886	LOC108136847|XP_017113760.1|DELE	LOC108603290|XP_017847448.1|DBUS, LOC108603288|XP_017847447.1|DBUS
OG0000887	LOC108144973|XP_017125622.1|DELE	LOC108605045|XP_033150279.1|DBUS
OG0000888	LOC108146025|XP_017127293.1|DELE	LOC108600263|XP_017843198.1|DBUS
OG0000889	LOC108149900|XP_017133292.1|DELE	LOC108600744|XP_017843978.2|DBUS
OG0000890	LOC108137557|XP_017114772.1|DELE	LOC108596525|XP_017837901.1|DBUS
OG0000891	LOC108149364|XP_017132353.1|DELE	LOC108600338|XP_017843349.1|DBUS
OG0000891	LOC108138254|XP_017115885.1|DELE	LOC108594287|XP_017834917.1|DBUS
OG0000892	LOC108142587|XP_017122039.1|DELE	LOC108600066|XP_017842906.1|DBUS
OG0000893	LOC108141017|XP_017119582.1|DELE	LOC108601243|XP_033150118.1|DBUS
OG0000894	LOC108141203|XP_017119937.1|DELE	LOC108601666|XP_017845056.1|DBUS
OG0000895	LOC108139239|XP_017117403.1|DELE, LOC108137972|XP_017115429.1|DELE, LOC108137051|XP_017114028.1|DELE	LOC108597263|XP_017839209.1|DBUS, LOC108597264|XP_017839211.1|DBUS
OG0000896	LOC108137912|XP_017115342.1|DELE, LOC108141222|XP_017119966.1|DELE	LOC108605176|XP_017850253.1|DBUS
OG0000897	LOC108147129|XP_017128909.1|DELE	LOC108602657|XP_017846292.1|DBUS
OG0000897	LOC108147128|XP_017128908.1|DELE	LOC108602734|XP_017846375.1|DBUS
OG0000898	LOC108144742|XP_017125331.1|DELE, LOC108149193|XP_017132105.1|DELE	LOC108595909|XP_017836688.1|DBUS, LOC108595506|XP_017836248.1|DBUS
OG0000899	LOC108147329|XP_017129244.1|DELE, LOC108144030|XP_017124149.1|DELE	LOC108601967|XP_017845444.2|DBUS, LOC108604489|XP_033149809.1|DBUS
OG0000900	LOC108137522|XP_017114725.1|DELE	LOC108596129|XP_017837081.1|DBUS
OG0000900	LOC108137649|XP_017114970.1|DELE, LOC108137523|XP_017114726.1|DELE	LOC108594898|XP_017835524.2|DBUS, LOC108595959|XP_017836735.2|DBUS
OG0000901	LOC108143673|XP_017123673.1|DELE	LOC108594722|XP_017835349.2|DBUS
OG0000902	LOC108138488|XP_017116179.1|DELE, LOC108138443|XP_017116132.1|DELE	LOC108605377|XP_033150267.1|DBUS
OG0000903	LOC108146950|XP_017128694.1|DELE	LOC108599564|XP_017841949.1|DBUS
OG0000904	LOC108146308|XP_017127753.1|DELE, LOC108146309|XP_017127754.1|DELE, LOC108145800|XP_017126864.1|DELE	LOC108597927|XP_017840032.1|DBUS, LOC108599478|XP_017841807.1|DBUS
OG0000906	LOC108144925|XP_017125580.1|DELE, LOC108144924|XP_017125579.1|DELE	LOC108596876|XP_017838543.1|DBUS, LOC108596875|XP_017838542.1|DBUS
OG0000907	LOC108144819|XP_017125439.1|DELE	LOC108596757|XP_017838327.1|DBUS
OG0000909	LOC108137257|XP_017114330.1|DELE, LOC108135867|XP_017112259.1|DELE	LOC108603143|XP_017847169.1|DBUS
OG0000911	LOC108144864|XP_017125503.1|DELE	LOC108594798|XP_017835425.1|DBUS
OG0000912	LOC108136143|XP_017112626.1|DELE, LOC108136025|XP_017112443.1|DELE	LOC108598654|XP_017840854.1|DBUS
OG0000913	LOC108146766|XP_017128391.1|DELE	LOC108600466|XP_017843549.2|DBUS
OG0000914	LOC108137890|XP_017115318.1|DELE	LOC108595832|XP_017836612.1|DBUS
OG0000915	LOC108137908|XP_017115337.1|DELE	LOC108595762|XP_017836540.1|DBUS
OG0000916	LOC108149407|XP_017132433.1|DELE	LOC108607968|XP_017854586.1|DBUS
OG0000917	LOC108149337|XP_017132313.1|DELE	LOC108607696|XP_033150850.1|DBUS
OG0000918	LOC108137874|XP_017115305.1|DELE	LOC108604377|XP_017849324.1|DBUS
OG0000918	LOC108140323|XP_017118497.1|DELE, LOC108138773|XP_017116722.1|DELE	LOC108600439|XP_017843512.1|DBUS
OG0000920	LOC108148109|XP_017130446.1|DELE	LOC108606697|XP_017852555.1|DBUS
OG0000921	LOC108136278|XP_017112847.1|DELE, LOC108136308|XP_017112892.1|DELE	LOC108605313|XP_017850471.1|DBUS
OG0000922	LOC108146438|XP_017127931.1|DELE	LOC108598387|XP_017840494.1|DBUS
OG0000923	LOC108135512|XP_017111745.1|DELE, LOC108143893|XP_017123957.1|DELE	LOC108604421|XP_017849376.1|DBUS
OG0000924	LOC108137660|XP_017114984.1|DELE	LOC108605305|XP_017850460.2|DBUS
OG0000925	LOC108148494|XP_017131018.1|DELE, LOC108149029|XP_017131867.1|DELE	LOC108601980|XP_017845464.1|DBUS, LOC108601979|XP_017845462.1|DBUS
OG0000926	LOC108148248|XP_017130654.1|DELE	LOC108601544|XP_017844932.1|DBUS
OG0000926	LOC108140453|XP_017118674.1|DELE	LOC108602539|XP_017846161.1|DBUS
OG0000927	LOC108148471|XP_017130992.1|DELE	LOC108601373|XP_017844757.1|DBUS
OG0000927	LOC108148523|XP_017131050.1|DELE	LOC108602654|XP_017846289.2|DBUS
OG0000928	LOC108141934|XP_017121061.1|DELE, LOC108141936|XP_017121063.1|DELE, LOC108141935|XP_017121062.1|DELE	LOC108602903|XP_017846704.1|DBUS
OG0000929	LOC108148064|XP_017130406.1|DELE	LOC108600200|XP_017843106.2|DBUS
OG0000929	LOC108147840|XP_017130087.1|DELE	LOC108599286|XP_017841576.2|DBUS
OG0000930	LOC108145911|XP_017127083.1|DELE, LOC108146136|XP_017127478.1|DELE	LOC108600508|XP_017843632.1|DBUS, LOC108600507|XP_017843631.1|DBUS, LOC108600506|XP_017843630.1|DBUS
OG0000931	LOC108135395|XP_017111583.1|DELE	LOC108595511|XP_017836252.1|DBUS
OG0000931	LOC108138022|XP_017115481.1|DELE	LOC108602246|XP_017848722.1|DBUS
OG0000932	LOC108142204|XP_017121383.1|DELE	LOC108601963|XP_017845443.1|DBUS
OG0000933	LOC108145551|XP_017126540.1|DELE	LOC117134630|XP_033150975.1|DBUS
OG0000933	LOC108145547|XP_017126536.1|DELE	LOC108594791|XP_033149195.1|DBUS
OG0000934	LOC108145401|XP_017126289.1|DELE, LOC108145282|XP_017126118.1|DELE, LOC108145405|XP_017126294.1|DELE	LOC108596174|XP_017837171.1|DBUS
OG0000935	LOC108147162|XP_017128982.1|DELE	LOC108602793|XP_033149804.1|DBUS
OG0000936	LOC108147375|XP_017129298.1|DELE	LOC117134673|XP_033149000.1|DBUS
OG0000936	LOC108137107|XP_017114120.1|DELE	LOC108606026|XP_017851341.1|DBUS
OG0000937	LOC108148939|XP_017131751.1|DELE	LOC108604711|XP_017849770.1|DBUS
OG0000938	LOC108137165|XP_017114226.1|DELE	LOC108605942|XP_017851251.1|DBUS
OG0000939	LOC108138138|XP_017115673.1|DELE	LOC108607450|XP_017853776.2|DBUS
OG0000940	LOC108138461|XP_017116153.1|DELE	LOC108605830|XP_017851125.1|DBUS
OG0000940	LOC108146448|XP_017127947.1|DELE	LOC108598523|XP_017840693.2|DBUS
OG0000941	LOC108137331|XP_017114451.1|DELE	LOC108606949|XP_017852995.1|DBUS
OG0000942	LOC108142416|XP_017121758.1|DELE	LOC108600328|XP_017843330.1|DBUS
OG0000943	LOC108144390|XP_017124656.1|DELE	LOC108596911|XP_017838605.1|DBUS
OG0000944	LOC108137176|XP_017114242.1|DELE	LOC108605870|XP_017851172.1|DBUS
OG0000945	LOC108145939|XP_017127136.1|DELE, LOC108145937|XP_017127134.1|DELE	LOC108599847|XP_017842464.1|DBUS
OG0000946	LOC108139000|XP_017117085.1|DELE	LOC108608430|XP_017855289.1|DBUS
OG0000947	LOC108144515|XP_017124944.1|DELE	LOC108596081|XP_017836987.1|DBUS
OG0000948	LOC108146329|XP_017127784.1|DELE	LOC108597933|XP_017840038.1|DBUS
OG0000949	LOC108136213|XP_017112710.1|DELE	LOC108606546|XP_017852234.1|DBUS
OG0000949	LOC108136214|XP_017112715.1|DELE	LOC108606548|XP_017852236.1|DBUS
OG0000950	LOC108140993|XP_017119557.1|DELE	LOC108602274|XP_017845820.1|DBUS
OG0000952	LOC108138201|XP_017115808.1|DELE	LOC108608531|XP_017855435.1|DBUS
OG0000954	LOC108147944|XP_017130258.1|DELE, LOC108135956|XP_017112395.1|DELE	LOC108594951|XP_017835574.1|DBUS, LOC108594954|XP_017835576.1|DBUS, LOC108594952|XP_017835575.1|DBUS, LOC108594950|XP_017835573.1|DBUS
OG0000955	LOC108147075|XP_017128852.1|DELE	LOC108602187|XP_017845721.2|DBUS
OG0000956	LOC108135887|XP_017112292.1|DELE	LOC108603228|XP_017847332.1|DBUS
OG0000956	LOC108150001|XP_017133432.1|DELE	LOC108602214|XP_017845750.1|DBUS
OG0000957	LOC108144109|XP_017124242.1|DELE	LOC108594881|XP_017835508.1|DBUS
OG0000958	LOC108136892|XP_017113838.1|DELE, LOC108141302|XP_017120057.1|DELE	LOC108595750|XP_017836528.1|DBUS
OG0000959	LOC108135488|XP_017111719.1|DELE, LOC108137096|XP_017114109.1|DELE, LOC108142286|XP_017121521.1|DELE	LOC108600238|XP_017843155.2|DBUS
OG0000960	LOC108150390|XP_017134020.1|DELE	LOC108605781|XP_017851072.1|DBUS, LOC108607435|XP_017853755.1|DBUS, LOC108594451|XP_017835115.2|DBUS
OG0000961	LOC108142463|XP_017121832.1|DELE	LOC108599511|XP_017841868.1|DBUS
OG0000961	LOC108142466|XP_017121836.1|DELE	LOC108599509|XP_017841865.2|DBUS
OG0000963	LOC108136659|XP_017113472.1|DELE	LOC108606582|XP_017852297.1|DBUS
OG0000964	LOC108144188|XP_017124342.1|DELE	LOC108594887|XP_017835513.1|DBUS
OG0000965	LOC108137426|XP_017114578.1|DELE	LOC108607151|XP_017853285.1|DBUS
OG0000966	LOC108147584|XP_017129712.1|DELE, LOC108143774|XP_017123791.1|DELE	LOC108595733|XP_017836505.1|DBUS
OG0000968	LOC108146872|XP_017128590.1|DELE	LOC108599815|XP_017842404.1|DBUS
OG0000969	LOC108145548|XP_017126537.1|DELE	LOC108597295|XP_017839263.1|DBUS
OG0000970	LOC108137387|XP_017114535.1|DELE	LOC108604074|XP_017848832.1|DBUS
OG0000971	LOC108150518|XP_017134227.1|DELE	LOC108607728|XP_017854241.2|DBUS
OG0000972	LOC108142387|XP_017121711.1|DELE	LOC108600254|XP_017843181.2|DBUS
OG0000973	LOC108140592|XP_017118984.1|DELE	LOC108605879|XP_017851181.1|DBUS
OG0000974	LOC108146360|XP_017127826.1|DELE	LOC108598367|XP_017840477.1|DBUS
OG0000975	LOC108140619|XP_017119022.1|DELE	LOC108602406|XP_017846007.1|DBUS, LOC108602407|XP_017846009.1|DBUS, LOC108604090|XP_017848860.1|DBUS
OG0000976	LOC108143828|XP_017123858.1|DELE	LOC117134631|XP_017847712.1|DBUS
OG0000977	LOC108148273|XP_017130718.1|DELE	LOC108604845|XP_017849954.2|DBUS
OG0000978	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE, LOC108140722|XP_017119178.1|DELE	LOC108603456|XP_017847776.1|DBUS
OG0000979	LOC108134639|XP_017110516.1|DELE	LOC108595039|XP_017835667.1|DBUS
OG0000980	LOC108148573|XP_017131107.1|DELE	LOC108601286|XP_017844675.1|DBUS
OG0000980	LOC108148734|XP_017131405.1|DELE	LOC108602367|XP_017845959.1|DBUS
OG0000981	LOC108142078|XP_017121254.1|DELE	LOC108597617|XP_017839750.1|DBUS
OG0000982	LOC108139277|XP_017117462.1|DELE, LOC108134603|XP_017110457.1|DELE	LOC108604436|XP_017849400.1|DBUS
OG0000983	LOC108145566|XP_017126566.1|DELE, LOC108141604|XP_017120547.1|DELE	LOC117134807|XP_033149706.1|DBUS
OG0000984	LOC108143733|XP_017123756.1|DELE	LOC108601176|XP_033149573.1|DBUS
OG0000984	LOC108136500|XP_017113220.1|DELE	LOC108602408|XP_033150722.1|DBUS
OG0000985	LOC108144571|XP_017125049.1|DELE	LOC108597491|XP_017839560.1|DBUS
OG0000988	LOC108138188|XP_017115790.1|DELE	LOC108603653|XP_017848161.2|DBUS
OG0000990	LOC108147161|XP_017128973.1|DELE, LOC108134895|XP_017110886.1|DELE	LOC108607168|XP_017853310.1|DBUS
OG0000991	LOC108136556|XP_017113352.1|DELE	LOC108606644|XP_017852432.1|DBUS
OG0000992	LOC108146924|XP_017128660.1|DELE, LOC108149695|XP_017132950.1|DELE, LOC108148803|XP_017131516.1|DELE	LOC108602198|XP_017845736.1|DBUS
OG0000993	LOC108149020|XP_017131856.1|DELE, LOC108148914|XP_017131719.1|DELE	LOC108604790|XP_017849878.1|DBUS
OG0000994	LOC108141271|XP_017120031.1|DELE	LOC108605561|XP_017850815.1|DBUS
OG0000995	LOC108150447|XP_017134096.1|DELE, LOC108137592|XP_017114812.1|DELE	LOC108605916|XP_017851221.1|DBUS
OG0000996	LOC108144400|XP_017124672.1|DELE	LOC108606580|XP_017852295.1|DBUS, LOC108595540|XP_017836284.1|DBUS
OG0000997	LOC108144986|XP_017125629.1|DELE	LOC108594679|XP_017835309.2|DBUS
OG0000998	LOC108146338|XP_017127793.1|DELE	LOC108600670|XP_017843856.1|DBUS
OG0000999	LOC108137145|XP_017114197.1|DELE	LOC108606776|XP_017852685.1|DBUS
OG0001000	LOC108146706|XP_017128271.1|DELE	LOC117135038|XP_033150756.1|DBUS
OG0001001	LOC108144574|XP_017125053.1|DELE	LOC108597086|XP_017838928.1|DBUS
OG0001002	LOC108149563|XP_017132690.1|DELE	LOC108598644|XP_017840845.1|DBUS, LOC108596304|XP_017837392.1|DBUS
OG0001003	LOC108145635|XP_017126663.1|DELE, LOC108145453|XP_017126386.1|DELE	LOC108603826|XP_033150461.1|DBUS, LOC108603978|XP_017848693.1|DBUS
OG0001004	LOC108139123|XP_017117224.1|DELE	LOC108602791|XP_017846491.1|DBUS
OG0001005	LOC108138626|XP_017116403.1|DELE, LOC108136233|XP_017112745.1|DELE	LOC108605425|XP_017850589.1|DBUS
OG0001006	LOC108150084|XP_017133540.1|DELE, LOC108142773|XP_017122303.1|DELE	LOC108598703|XP_017840917.1|DBUS
OG0001007	LOC108145796|XP_017126860.1|DELE	LOC108607353|XP_017853535.1|DBUS, LOC108599792|XP_017842340.1|DBUS
OG0001008	LOC108141631|XP_017120591.1|DELE	LOC108605191|XP_017850272.1|DBUS
OG0001009	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE	LOC108602090|XP_017845603.1|DBUS
OG0001011	LOC108137703|XP_017115069.1|DELE	LOC108606303|XP_017851782.2|DBUS
OG0001011	LOC108138714|XP_017116555.1|DELE	LOC108604533|XP_017849541.1|DBUS
OG0001012	LOC108136398|XP_017112997.1|DELE, LOC108136402|XP_017113000.1|DELE	LOC108605837|XP_017851133.2|DBUS
OG0001013	LOC108142865|XP_017122428.1|DELE	LOC108599055|XP_017841324.2|DBUS
OG0001014	LOC108142670|XP_017122163.1|DELE	LOC108599110|XP_017841388.1|DBUS
OG0001015	LOC108137323|XP_017114439.1|DELE	LOC108607262|XP_017853439.1|DBUS
OG0001015	LOC108137235|XP_017114302.1|DELE	LOC108607261|XP_017853438.1|DBUS
