Orthogroup	DELE.longest_only	DANA.longest_only
OG0001503	LOC108149657|XP_017132888.1|DELE	LOC6495087|XP_032306663.1|DANA
OG0001504	LOC108137576|XP_017114792.1|DELE	LOC6503555|XP_032308777.1|DANA
OG0001505	LOC108144159|XP_017124292.1|DELE	LOC6494313|XP_032306316.1|DANA
OG0001506	LOC108143448|XP_017123368.1|DELE	LOC6496242|XP_014763708.1|DANA
OG0001507	LOC108143675|XP_017123675.1|DELE	LOC6496117|XP_014763634.1|DANA
OG0001508	LOC108144979|XP_017125619.1|DELE	LOC6495999|XP_001960011.1|DANA
OG0001509	LOC108141664|XP_017120627.1|DELE	LOC6496102|XP_032307197.1|DANA
OG0001510	LOC108148269|XP_017130716.1|DELE	LOC6498402|XP_001962723.1|DANA
OG0001511	LOC108141361|XP_017120171.1|DELE	LOC6494368|XP_001960447.1|DANA
OG0001512	LOC108142877|XP_017122440.1|DELE	LOC6493515|XP_001957902.1|DANA
OG0001515	LOC108137250|XP_017114322.1|DELE	LOC6504782|XP_001966335.1|DANA
OG0001516	LOC108148538|XP_017131068.1|DELE	LOC6505968|XP_032305383.1|DANA
OG0001516	LOC108148492|XP_017131016.1|DELE, LOC108148493|XP_017131017.1|DELE	LOC116654492|XP_032305385.1|DANA
OG0001517	LOC108147120|XP_017128901.1|DELE	LOC6499094|XP_001955314.2|DANA
OG0001518	LOC108136639|XP_017113447.1|DELE	LOC6504405|XP_032308232.1|DANA, LOC6504403|XP_001967036.1|DANA
OG0001519	LOC108141249|XP_017119994.1|DELE	LOC6500467|XP_001953281.1|DANA, LOC6500469|XP_001953283.3|DANA
OG0001520	LOC108148238|XP_017130643.1|DELE	LOC6499159|XP_001955196.1|DANA
OG0001520	LOC108148318|XP_017130797.1|DELE	LOC6499162|XP_001955193.1|DANA
OG0001521	LOC108138858|XP_017116867.1|DELE	LOC6497077|XP_001962800.1|DANA
OG0001522	LOC108145625|XP_017126650.1|DELE, LOC108150410|XP_017134057.1|DELE, LOC108150076|XP_017133527.1|DELE	LOC6498201|XP_001962284.1|DANA
OG0001523	LOC108149134|XP_017132029.1|DELE, LOC108149139|XP_017132034.1|DELE	LOC6495175|XP_001958908.1|DANA
OG0001524	LOC108144126|XP_017124258.1|DELE	LOC6496249|XP_032306920.1|DANA
OG0001525	LOC108141118|XP_017119825.1|DELE	LOC6504753|XP_001966292.1|DANA
OG0001526	LOC108148125|XP_017130464.1|DELE	LOC6504252|XP_001967373.1|DANA
OG0001526	LOC108148169|XP_017130558.1|DELE	LOC6504251|XP_001967374.1|DANA
OG0001527	LOC108137239|XP_017114308.1|DELE	LOC6501929|XP_001966708.1|DANA, LOC116655116|XP_032308204.1|DANA
OG0001529	LOC108149916|XP_017133318.1|DELE	LOC6503481|XP_001964301.1|DANA
OG0001530	LOC108141774|XP_017120765.1|DELE	LOC6504718|XP_001964860.1|DANA
OG0001531	LOC108150384|XP_017134011.1|DELE	LOC6493996|XP_001961172.2|DANA
OG0001534	LOC108138497|XP_017116191.1|DELE	LOC6504927|XP_032309274.1|DANA
OG0001535	LOC108144673|XP_017125224.1|DELE	LOC6504528|XP_001967078.1|DANA
OG0001536	LOC108142446|XP_017121799.1|DELE	LOC6502128|XP_001966156.1|DANA
OG0001537	LOC108137828|XP_017115242.1|DELE	LOC6507360|XP_001965359.1|DANA
OG0001538	LOC108136228|XP_017112739.1|DELE	LOC6502165|XP_032309366.1|DANA
OG0001539	LOC108143420|XP_017123313.1|DELE	LOC6494633|XP_001959978.1|DANA, LOC116655204|XP_032308629.1|DANA, LOC26514550|XP_014759355.1|DANA, LOC116655096|XP_032308064.1|DANA, LOC6506047|XP_032311702.1|DANA, LOC116655095|XP_032308061.1|DANA, LOC116656370|XP_032311721.1|DANA
OG0001540	LOC108134728|XP_017110621.1|DELE	LOC6506052|XP_014760535.1|DANA
OG0001541	LOC108143259|XP_017123059.1|DELE	LOC6493853|XP_032310728.1|DANA
OG0001542	LOC108148333|XP_017130819.1|DELE	LOC6500687|XP_032309612.1|DANA
OG0001543	LOC108147639|XP_017129783.1|DELE	LOC6504506|XP_032308299.1|DANA
OG0001544	LOC108136521|XP_017113275.1|DELE	LOC6503465|XP_032308789.1|DANA
OG0001545	LOC108140936|XP_017119493.1|DELE	LOC6503624|XP_001964042.2|DANA
OG0001546	LOC108140923|XP_017119475.1|DELE	LOC6504030|XP_032308437.1|DANA
OG0001547	LOC108135885|XP_017112279.1|DELE	LOC6502358|XP_032307952.1|DANA
OG0001548	LOC108137715|XP_017115087.1|DELE	LOC6503489|XP_014760952.1|DANA
OG0001549	LOC108150462|XP_017134133.1|DELE	LOC6498172|XP_014761998.1|DANA
OG0001550	LOC108140713|XP_017119164.1|DELE	LOC6500242|XP_001952956.1|DANA
OG0001551	LOC108148628|XP_017131229.1|DELE	LOC6501054|XP_001954468.1|DANA
OG0001552	LOC108143071|XP_017122773.1|DELE	LOC6499383|XP_001954743.1|DANA
OG0001553	LOC108135937|XP_017112374.1|DELE	LOC6505298|XP_001965712.1|DANA
OG0001554	LOC108135866|XP_017112257.1|DELE	LOC6500255|XP_014766456.1|DANA
OG0001555	LOC108139048|XP_017117155.1|DELE	LOC6497469|XP_001962018.1|DANA
OG0001556	LOC108137982|XP_017115442.1|DELE	LOC6495001|XP_001959242.1|DANA
OG0001557	LOC108137708|XP_017115077.1|DELE	LOC6504120|XP_032308761.1|DANA
OG0001558	LOC108134884|XP_017110870.1|DELE	LOC116654478|XP_032311955.1|DANA, LOC6502484|XP_032311890.1|DANA, LOC116656448|XP_032311956.1|DANA, LOC116656426|XP_032311895.1|DANA, LOC26515605|XP_032311894.1|DANA
OG0001559	LOC108136943|XP_017113910.1|DELE	LOC6498919|XP_001955677.1|DANA
OG0001560	LOC108141091|XP_017119779.1|DELE	LOC6499358|XP_032305635.1|DANA
OG0001561	LOC108140752|XP_017119219.1|DELE	LOC6499677|XP_001954169.1|DANA
OG0001562	LOC108135225|XP_017111343.1|DELE	LOC6497280|XP_001962397.1|DANA
OG0001563	LOC108146894|XP_017128626.1|DELE	LOC6503273|XP_001965858.1|DANA
OG0001564	LOC108143846|XP_017123887.1|DELE	LOC6499757|XP_032305569.1|DANA
OG0001565	LOC108143871|XP_017123927.1|DELE	LOC6498967|XP_001955593.3|DANA
OG0001566	LOC108140401|XP_017118599.1|DELE	LOC6505667|XP_001964497.1|DANA
OG0001567	LOC108144854|XP_017125490.1|DELE	LOC6495251|XP_001958756.1|DANA
OG0001568	LOC108139165|XP_017117269.1|DELE	LOC6500267|XP_032305661.1|DANA
OG0001569	LOC108139346|XP_017117559.1|DELE	LOC6499669|XP_001954183.1|DANA
OG0001570	LOC108135327|XP_017111508.1|DELE	LOC6500380|XP_001953090.1|DANA
OG0001571	LOC108141685|XP_017120653.1|DELE	LOC6498580|XP_032310916.1|DANA
OG0001572	LOC108141627|XP_017120585.1|DELE	LOC6501846|XP_001967168.2|DANA
OG0001573	LOC108145946|XP_017127143.1|DELE	LOC6507717|XP_014765424.1|DANA
OG0001574	LOC108137200|XP_017114278.1|DELE	LOC6503509|XP_001964237.1|DANA
OG0001575	LOC108136771|XP_017113621.1|DELE	LOC6498912|XP_032312167.1|DANA
OG0001576	LOC108137030|XP_017114019.1|DELE	LOC6501032|XP_001954423.2|DANA
OG0001577	LOC108148787|XP_017131492.1|DELE	LOC6499118|XP_014765909.1|DANA
OG0001578	LOC108139075|XP_017117191.1|DELE	LOC6494826|XP_001959590.1|DANA
OG0001579	LOC108137653|XP_017114973.1|DELE	LOC6503171|XP_032311862.1|DANA
OG0001580	LOC108143538|XP_017123523.1|DELE	LOC6493954|XP_001961256.1|DANA
OG0001581	LOC108137269|XP_017114352.1|DELE, LOC108137728|XP_017115115.1|DELE	LOC6501866|XP_001966777.2|DANA
OG0001582	LOC108144871|XP_017125511.1|DELE	LOC6495297|XP_032306985.1|DANA
OG0001583	LOC108149935|XP_017133340.1|DELE	LOC6496478|XP_032306337.1|DANA
OG0001584	LOC108146376|XP_017127855.1|DELE	LOC6507047|XP_001956751.1|DANA
OG0001585	LOC108137659|XP_017114982.1|DELE	LOC6503514|XP_032308746.1|DANA
OG0001586	LOC108142782|XP_017122316.1|DELE	LOC6506430|XP_001957891.1|DANA
OG0001587	LOC108137603|XP_017114863.1|DELE	LOC6504187|XP_014759180.1|DANA
OG0001588	LOC108149671|XP_017132906.1|DELE	LOC6496037|XP_001960093.1|DANA
OG0001589	LOC108134957|XP_017110968.1|DELE	LOC6498924|XP_032308666.1|DANA
OG0001590	LOC108136812|XP_017113708.1|DELE, LOC108147041|XP_017128803.1|DELE	LOC6495457|XP_032306267.1|DANA
OG0001591	LOC108148910|XP_017131715.1|DELE	LOC6505544|XP_001964726.2|DANA
OG0001592	LOC108138098|XP_017115573.1|DELE	LOC6498474|XP_032311126.1|DANA
OG0001593	LOC108138125|XP_017115647.1|DELE	LOC6498477|XP_032311141.1|DANA
OG0001594	LOC108138629|XP_017116405.1|DELE	LOC6506596|XP_032311400.1|DANA
OG0001595	LOC108144692|XP_017125253.1|DELE	LOC6495244|XP_001958771.1|DANA
OG0001596	LOC108138922|XP_017116978.1|DELE	LOC6497076|XP_001962802.1|DANA
OG0001597	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE	LOC26514552|XP_014760152.1|DANA
OG0001598	LOC108138781|XP_017116741.1|DELE	LOC6497110|XP_001962734.2|DANA
OG0001599	LOC108150721|XP_017134507.1|DELE	LOC6497304|XP_001962358.1|DANA
OG0001600	LOC108138823|XP_017116811.1|DELE	LOC6497815|XP_001961503.2|DANA
OG0001601	LOC108148223|XP_017130631.1|DELE	LOC6497326|XP_001962314.1|DANA
OG0001602	LOC108142093|XP_017121277.1|DELE	LOC6504685|XP_001964873.2|DANA
OG0001603	LOC108141696|XP_017120668.1|DELE	LOC6504577|XP_001964898.1|DANA
OG0001604	LOC108141059|XP_017119702.1|DELE	LOC6502295|XP_001966186.1|DANA
OG0001605	LOC108145536|XP_017126524.1|DELE, LOC108146172|XP_017127600.1|DELE	LOC6495424|XP_001958820.1|DANA
OG0001606	LOC108149206|XP_017132123.1|DELE	LOC26513661|XP_014760195.1|DANA
OG0001607	LOC108150427|XP_017134074.1|DELE	LOC6506973|XP_001965288.1|DANA
OG0001608	LOC108135282|XP_017111452.1|DELE	LOC6498291|XP_001962472.1|DANA
OG0001609	LOC108144230|XP_017124396.1|DELE	LOC6495874|XP_032306256.1|DANA
OG0001610	LOC108138978|XP_017117051.1|DELE	LOC6498267|XP_001962428.2|DANA
OG0001611	LOC108141918|XP_017121031.1|DELE	LOC6498168|XP_001962222.1|DANA
OG0001612	LOC108149243|XP_017132168.1|DELE	LOC6497451|XP_001962047.1|DANA
OG0001613	LOC108142070|XP_017121245.1|DELE	LOC6498593|XP_001963125.1|DANA
OG0001614	LOC108145527|XP_017126505.1|DELE	LOC6495570|XP_001959117.3|DANA
OG0001615	LOC108149200|XP_017132114.1|DELE	LOC6506678|XP_001957432.1|DANA
OG0001616	LOC108138291|XP_017115935.1|DELE	LOC6497235|XP_001962507.1|DANA
OG0001617	LOC108138813|XP_017116796.1|DELE	LOC6498282|XP_001962457.1|DANA
OG0001618	LOC108141749|XP_017120733.1|DELE	LOC6496935|XP_001963099.1|DANA
OG0001619	LOC108141933|XP_017121059.1|DELE	LOC6504772|XP_001964844.1|DANA
OG0001620	LOC108141529|XP_017120451.1|DELE	LOC6495309|XP_001958654.1|DANA
OG0001621	LOC108141299|XP_017120053.1|DELE	LOC6494150|XP_001960863.1|DANA
OG0001622	LOC108136455|XP_017113126.1|DELE	LOC6501956|XP_001966760.2|DANA
OG0001623	LOC108137838|XP_017115253.1|DELE	LOC6503360|XP_001965363.1|DANA
OG0001624	LOC108135299|XP_017111473.1|DELE	LOC6498510|XP_001962971.1|DANA
OG0001625	LOC108135244|XP_017111396.1|DELE	LOC6497247|XP_001962483.1|DANA
OG0001626	LOC108147811|XP_017130043.1|DELE	LOC6498143|XP_001962166.1|DANA
OG0001627	LOC108148330|XP_017130817.1|DELE	LOC6494295|XP_001965942.1|DANA
OG0001628	LOC108147078|XP_017128856.1|DELE	LOC6503422|XP_032312133.1|DANA
OG0001629	LOC108138359|XP_017116016.1|DELE	LOC26514447|XP_014760177.1|DANA
OG0001630	LOC108137028|XP_017114016.1|DELE	LOC6501653|XP_001955689.1|DANA
OG0001631	LOC108141196|XP_017119929.1|DELE	LOC6499456|XP_001954602.2|DANA
OG0001632	LOC108142020|XP_017121184.1|DELE	LOC6498046|XP_001961962.1|DANA
OG0001633	LOC108140620|XP_017119023.1|DELE	LOC6499432|XP_001954650.3|DANA
OG0001634	LOC108145134|XP_017125837.1|DELE	LOC26515379|XP_032305648.1|DANA
OG0001635	LOC108147097|XP_017128872.1|DELE	LOC6501004|XP_001954345.3|DANA
OG0001636	LOC108141002|XP_017119566.1|DELE	LOC6500436|XP_001953213.2|DANA
OG0001637	LOC108142989|XP_017122649.1|DELE	LOC6499995|XP_001953465.1|DANA
OG0001638	LOC108136297|XP_017112871.1|DELE	LOC6504871|XP_001966495.1|DANA
OG0001639	LOC108147594|XP_017129724.1|DELE	LOC6496664|XP_001961358.1|DANA
OG0001640	LOC108141147|XP_017119861.1|DELE	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA
OG0001641	LOC108140541|XP_017118860.1|DELE	LOC6505813|XP_001964417.1|DANA
OG0001642	LOC108136634|XP_017113442.1|DELE	LOC6503988|XP_001963964.1|DANA
OG0001643	LOC108138274|XP_017115915.1|DELE	LOC6505478|XP_001964935.2|DANA
OG0001644	LOC108146971|XP_017128717.1|DELE	LOC6493282|XP_032309933.1|DANA
OG0001645	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE	LOC6494457|XP_001960286.1|DANA
OG0001646	LOC108144316|XP_017124505.1|DELE	LOC6496264|XP_001960571.1|DANA
OG0001647	LOC108149589|XP_017132712.1|DELE	LOC6492917|XP_032306645.1|DANA
OG0001648	LOC108143200|XP_017122942.1|DELE	LOC6507824|XP_032309986.1|DANA
OG0001649	LOC108149794|XP_017133147.1|DELE	LOC6496329|XP_001960710.1|DANA
OG0001650	LOC108143696|XP_017123711.1|DELE	LOC6496084|XP_001960186.1|DANA
OG0001651	LOC108137552|XP_017114766.1|DELE	LOC6494196|XP_032307121.1|DANA
OG0001652	LOC108135616|XP_017111920.1|DELE	LOC6507857|XP_001956479.2|DANA
OG0001653	LOC108143228|XP_017123013.1|DELE	LOC6507276|XP_001956344.1|DANA
OG0001654	LOC108144328|XP_017124526.1|DELE	LOC6496088|XP_032306511.1|DANA
OG0001655	LOC108141351|XP_017120156.1|DELE	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA
OG0001656	LOC108147838|XP_017130082.1|DELE	LOC6497800|XP_032307587.1|DANA
OG0001657	LOC108136153|XP_017112637.1|DELE	LOC6493598|XP_001958070.1|DANA
OG0001658	LOC108142655|XP_017122145.1|DELE	LOC6507141|XP_001956600.3|DANA
OG0001659	LOC108146799|XP_017128464.1|DELE	LOC6493836|XP_014764569.1|DANA
OG0001660	LOC108145935|XP_017127128.1|DELE	LOC6506661|XP_001957458.2|DANA
OG0001661	LOC108148414|XP_017130943.1|DELE	LOC6499873|XP_001953730.1|DANA
OG0001662	LOC108147491|XP_017129535.1|DELE	LOC6507332|XP_001956228.1|DANA
OG0001663	LOC108150039|XP_017133495.1|DELE	LOC6500357|XP_001953044.2|DANA
OG0001664	LOC108147035|XP_017128783.1|DELE	LOC6495459|XP_001958888.1|DANA
OG0001665	LOC108143270|XP_017123074.1|DELE	LOC116655237|XP_032308676.1|DANA, LOC116656432|XP_032311919.1|DANA, LOC116656405|XP_032311848.1|DANA
OG0001666	LOC108138808|XP_017116789.1|DELE	LOC6497001|XP_001962948.1|DANA
OG0001667	LOC108144384|XP_017124648.1|DELE	LOC6496061|XP_001960133.2|DANA
OG0001668	LOC108142389|XP_017121713.1|DELE	LOC6506152|XP_001958453.1|DANA
OG0001669	LOC108146355|XP_017127821.1|DELE	LOC6492962|XP_001956756.1|DANA
OG0001670	LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE	LOC6493912|XP_001961339.2|DANA
OG0001671	LOC108143171|XP_017122905.1|DELE	LOC6503695|XP_001963906.1|DANA
OG0001672	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE	LOC6494960|XP_001959325.1|DANA, LOC6494959|XP_001959326.1|DANA, LOC116654770|XP_032307130.1|DANA
OG0001673	LOC108142138|XP_017121323.1|DELE	LOC26514091|XP_014763975.1|DANA
OG0001674	LOC108141566|XP_017120501.1|DELE	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA
OG0001675	LOC108147250|XP_017129137.1|DELE	LOC6499565|XP_001954366.1|DANA
OG0001675	LOC108147248|XP_017129136.1|DELE	LOC6499564|XP_001954367.1|DANA
OG0001676	LOC108145342|XP_017126220.1|DELE	LOC26514105|XP_014763979.1|DANA
OG0001676	LOC108145341|XP_017126219.1|DELE	LOC116654787|XP_032307173.1|DANA
OG0001677	LOC108147767|XP_017129986.1|DELE, LOC108147766|XP_017129985.1|DELE, LOC108147829|XP_017130073.1|DELE, LOC108147865|XP_017130112.1|DELE	LOC6498104|XP_001962086.1|DANA
OG0001678	LOC108136225|XP_017112735.1|DELE	LOC6505269|XP_032308009.1|DANA
OG0001679	LOC108141376|XP_017120206.1|DELE	LOC6504757|XP_001966297.1|DANA
OG0001680	LOC108138547|XP_017116306.1|DELE	LOC6503808|XP_001963703.1|DANA
OG0001681	LOC108137328|XP_017114447.1|DELE	LOC6505081|XP_001965506.1|DANA
OG0001682	LOC108142443|XP_017121797.1|DELE	LOC6502280|XP_001966157.2|DANA
OG0001683	LOC108149477|XP_017132580.1|DELE	LOC6498039|XP_032307371.1|DANA
OG0001684	LOC108145285|XP_017126088.1|DELE	LOC6505487|XP_032311787.1|DANA
OG0001685	LOC108150507|XP_017134212.1|DELE	LOC6497400|XP_001962161.2|DANA
OG0001686	LOC108136545|XP_017113333.1|DELE	LOC6501979|XP_001966808.1|DANA
OG0001687	LOC108137090|XP_017114105.1|DELE	LOC6504133|XP_032308786.1|DANA
OG0001688	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE	LOC6504750|XP_001966290.1|DANA
OG0001689	LOC108137731|XP_017115119.1|DELE	LOC6503137|XP_001963502.2|DANA
OG0001690	LOC108147559|XP_017129636.1|DELE	LOC6493311|XP_001957502.1|DANA
OG0001691	LOC108138240|XP_017115860.1|DELE	LOC6505485|XP_001964940.1|DANA
OG0001692	LOC108135755|XP_017112085.1|DELE	LOC6505663|XP_001964502.3|DANA
OG0001693	LOC108136345|XP_017112942.1|DELE	LOC6502259|XP_032309356.1|DANA
OG0001694	LOC108136845|XP_017113756.1|DELE	LOC6499703|XP_032305813.1|DANA
OG0001695	LOC108139142|XP_017117250.1|DELE	LOC6494837|XP_001959572.1|DANA
OG0001696	LOC108140527|XP_017118825.1|DELE	LOC6500238|XP_001952961.2|DANA
OG0001698	LOC108147684|XP_017129871.1|DELE	LOC6503154|XP_032308896.1|DANA
OG0001699	LOC108135856|XP_017112238.1|DELE	LOC6500304|XP_032305501.1|DANA
OG0001700	LOC108139229|XP_017117383.1|DELE	LOC6500621|XP_001953586.1|DANA
OG0001701	LOC108148286|XP_017130741.1|DELE	LOC6501409|XP_001955187.2|DANA
OG0001702	LOC108141826|XP_017120896.1|DELE	LOC6496973|XP_001963019.2|DANA
OG0001703	LOC108148686|XP_017131323.1|DELE	LOC6501053|XP_032312290.1|DANA
OG0001704	LOC108148739|XP_017131419.1|DELE	LOC6499514|XP_001954465.1|DANA
OG0001705	LOC108148838|XP_017131594.1|DELE	LOC6499119|XP_014765916.1|DANA
OG0001706	LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE	LOC6505386|XP_032309122.1|DANA
OG0001707	LOC108148804|XP_017131520.1|DELE	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA
OG0001708	LOC108139348|XP_017117561.1|DELE	LOC6500925|XP_001954179.1|DANA
OG0001709	LOC108146492|XP_017128013.1|DELE	LOC6507689|XP_001956152.1|DANA
OG0001710	LOC108143926|XP_017123999.1|DELE	LOC6500829|XP_001953997.1|DANA
OG0001711	LOC108148729|XP_017131396.1|DELE	LOC6501221|XP_014766950.2|DANA
OG0001712	LOC108136737|XP_017113566.1|DELE	LOC6499820|XP_014766242.1|DANA
OG0001713	LOC108140778|XP_017119254.1|DELE	LOC6499648|XP_001954218.1|DANA
OG0001714	LOC108141044|XP_017119670.1|DELE	LOC6498867|XP_032312244.1|DANA
OG0001715	LOC108150024|XP_017133473.1|DELE	LOC6504242|XP_032308229.1|DANA
OG0001716	LOC108136637|XP_017113446.1|DELE	LOC6503990|XP_001963969.1|DANA
OG0001717	LOC108148776|XP_017131474.1|DELE	LOC6501579|XP_001955512.2|DANA
OG0001718	LOC108137372|XP_017114503.1|DELE	LOC6499790|XP_014766227.1|DANA
OG0001719	LOC108148675|XP_017131298.1|DELE	LOC6500791|XP_032305417.1|DANA
OG0001720	LOC108135543|XP_017111783.1|DELE	LOC6499875|XP_032309630.1|DANA
OG0001721	LOC108143815|XP_017123826.1|DELE	LOC6501111|XP_032312302.1|DANA
OG0001722	LOC108146080|XP_017127385.1|DELE	LOC6493529|XP_032309595.1|DANA
OG0001723	LOC108140484|XP_017118726.1|DELE	LOC6496679|XP_001961382.1|DANA
OG0001724	LOC108145202|XP_017125933.1|DELE	LOC6494953|XP_001959335.1|DANA
OG0001725	LOC108144324|XP_017124515.1|DELE	LOC6494878|XP_014763044.1|DANA
OG0001726	LOC108142582|XP_017122027.1|DELE	LOC6506922|XP_001956991.1|DANA
OG0001727	LOC108148864|XP_017131653.1|DELE	LOC6501624|XP_001955631.1|DANA
OG0001728	LOC108144734|XP_017125319.1|DELE	LOC6494665|XP_001959908.1|DANA
OG0001729	LOC108141310|XP_017120064.1|DELE	LOC6494377|XP_032307165.1|DANA
OG0001730	LOC108138208|XP_017115817.1|DELE	LOC6504231|XP_001965118.1|DANA
OG0001731	LOC108138803|XP_017116784.1|DELE	LOC6494841|XP_032306965.1|DANA
OG0001732	LOC108148399|XP_017130921.1|DELE	LOC6498209|XP_001962305.1|DANA
OG0001733	LOC108145243|XP_017126001.1|DELE	LOC6494966|XP_001959314.1|DANA
OG0001734	LOC108145543|XP_017126532.1|DELE	LOC6495080|XP_001959106.1|DANA
OG0001735	LOC108142677|XP_017122171.1|DELE	LOC6506825|XP_001957165.1|DANA
OG0001736	LOC108145183|XP_017125912.1|DELE	LOC26514654|XP_032311617.1|DANA
OG0001737	LOC108143472|XP_017123404.1|DELE	LOC6494690|XP_014762916.1|DANA
OG0001738	LOC108135689|XP_017112019.1|DELE	LOC6506954|XP_001956928.1|DANA
OG0001739	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE	LOC26515254|XP_014764110.1|DANA
OG0001740	LOC108143429|XP_017123333.1|DELE	LOC6494717|XP_001959802.1|DANA
OG0001741	LOC108138697|XP_017116532.1|DELE, LOC108142935|XP_017122519.1|DELE	LOC6505631|XP_001964571.2|DANA
OG0001742	LOC108147059|XP_017128835.1|DELE	LOC6494010|XP_001961152.1|DANA
OG0001743	LOC108146416|XP_017127908.1|DELE	LOC6507462|XP_001955965.2|DANA
OG0001744	LOC108145087|XP_017125764.1|DELE	LOC6496628|XP_001961293.3|DANA
OG0001745	LOC108137528|XP_017114734.1|DELE	LOC6494192|XP_032307124.1|DANA
OG0001746	LOC108150375|XP_017134004.1|DELE	LOC6493473|XP_001957829.1|DANA
OG0001747	LOC108144429|XP_017124782.1|DELE	LOC6494542|XP_032306055.1|DANA
OG0001748	LOC108150119|XP_017133575.1|DELE	LOC6493017|XP_001956861.3|DANA
OG0001749	LOC108144826|XP_017125447.1|DELE	LOC6494105|XP_001960967.1|DANA
OG0001750	LOC108144824|XP_017125444.1|DELE	LOC6496470|XP_001960966.1|DANA
OG0001751	LOC108135579|XP_017111860.1|DELE	LOC6506946|XP_001956937.1|DANA
OG0001752	LOC108147407|XP_017129333.1|DELE	LOC6506639|XP_032309861.1|DANA
OG0001753	LOC108146120|XP_017127448.1|DELE	LOC6506846|XP_014764919.1|DANA
OG0001754	LOC108143532|XP_017123517.1|DELE	LOC6494332|XP_001960519.1|DANA
OG0001755	LOC108145804|XP_017126867.1|DELE	LOC6493134|XP_032310211.1|DANA
OG0001756	LOC108141359|XP_017120169.1|DELE	LOC6494154|XP_014762650.1|DANA
OG0001757	LOC108138639|XP_017116469.1|DELE	LOC6495612|XP_001959203.1|DANA
OG0001758	LOC108146594|XP_017128105.1|DELE	LOC6493831|XP_001958523.1|DANA
OG0001759	LOC108144504|XP_017124927.1|DELE	LOC6495962|XP_001959939.3|DANA
OG0001760	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE	LOC6496564|XP_001961160.2|DANA
OG0001761	LOC108145241|XP_017125996.1|DELE	LOC6495654|XP_001959312.2|DANA
OG0001762	LOC108150729|XP_017134515.1|DELE	LOC6497766|XP_001961402.2|DANA
OG0001763	LOC108135274|XP_017111442.1|DELE	LOC6497299|XP_001962369.2|DANA
OG0001764	LOC108135154|XP_017111263.1|DELE	LOC6501276|XP_001954901.1|DANA
OG0001765	LOC108141334|XP_017120106.1|DELE	LOC6495320|XP_032307199.1|DANA
OG0001766	LOC108141883|XP_017120981.1|DELE	LOC6498343|XP_032307395.1|DANA
OG0001767	LOC108138937|XP_017117000.1|DELE	LOC6503282|XP_032309180.1|DANA
OG0001768	LOC108137867|XP_017115292.1|DELE	LOC6503349|XP_001965373.1|DANA
OG0001769	LOC108137780|XP_017115174.1|DELE	LOC6498395|XP_032311253.1|DANA
OG0001770	LOC108134526|XP_017110358.1|DELE	LOC6498634|XP_001963207.1|DANA
OG0001771	LOC108134771|XP_017110707.1|DELE	LOC6498052|XP_001961972.1|DANA
OG0001772	LOC108142083|XP_017121263.1|DELE	LOC6496939|XP_001963091.1|DANA
OG0001773	LOC108142051|XP_017121222.1|DELE	LOC6498539|XP_001963024.3|DANA
OG0001774	LOC108144745|XP_017125336.1|DELE	LOC6494410|XP_001960386.2|DANA
OG0001775	LOC108142485|XP_017121860.1|DELE	LOC6503074|XP_001963379.1|DANA
OG0001776	LOC108135248|XP_017111402.1|DELE	LOC6496997|XP_001962964.2|DANA
OG0001777	LOC108138317|XP_017115964.1|DELE	LOC6498663|XP_032311087.1|DANA
OG0001778	LOC108150464|XP_017134142.1|DELE	LOC6497403|XP_001962155.1|DANA
OG0001779	LOC108141778|XP_017120767.1|DELE	LOC6496967|XP_032311183.1|DANA
OG0001780	LOC108142154|XP_017121328.1|DELE	LOC6496678|XP_014763914.1|DANA
OG0001781	LOC108138976|XP_017117049.1|DELE	LOC6497269|XP_014761602.1|DANA
OG0001782	LOC108149309|XP_017132249.1|DELE	LOC6505936|XP_014760518.1|DANA
OG0001783	LOC108142028|XP_017121193.1|DELE	LOC6498362|XP_001962623.3|DANA
OG0001784	LOC108147934|XP_017130208.1|DELE	LOC6496865|XP_001963248.1|DANA
OG0001785	LOC108141340|XP_017120138.1|DELE	LOC6495346|XP_001958627.1|DANA
OG0001786	LOC108139015|XP_017117107.1|DELE	LOC6507061|XP_001965301.1|DANA
OG0001787	LOC108138821|XP_017116808.1|DELE	LOC6496863|XP_032310984.1|DANA
OG0001788	LOC108134664|XP_017110549.1|DELE	LOC6494023|XP_001961130.1|DANA
