Orthogroup	DELE.longest_only	DKIK.longest_only
OG0001608	LOC108135282|XP_017111452.1|DELE	LOC108081533|XP_017032240.1|DKIK
OG0001609	LOC108144230|XP_017124396.1|DELE	LOC108077978|XP_017027009.1|DKIK
OG0001610	LOC108138978|XP_017117051.1|DELE	LOC108072496|XP_017019151.1|DKIK
OG0001611	LOC108141918|XP_017121031.1|DELE	LOC108082173|XP_017032967.1|DKIK
OG0001612	LOC108149243|XP_017132168.1|DELE	LOC108079576|XP_017029409.1|DKIK
OG0001613	LOC108142070|XP_017121245.1|DELE	LOC108077187|XP_017025920.1|DKIK
OG0001614	LOC108145527|XP_017126505.1|DELE	LOC108078307|XP_017027582.1|DKIK
OG0001615	LOC108149200|XP_017132114.1|DELE	LOC108081465|XP_017032147.1|DKIK
OG0001616	LOC108139650|XP_017117868.1|DELE	LOC108081412|XP_017032085.1|DKIK
OG0001616	LOC108138291|XP_017115935.1|DELE	LOC108082235|XP_017033062.1|DKIK
OG0001617	LOC108138813|XP_017116796.1|DELE	LOC108082801|XP_017033845.1|DKIK
OG0001618	LOC108141749|XP_017120733.1|DELE	LOC108076986|XP_017025534.1|DKIK
OG0001619	LOC108141933|XP_017121059.1|DELE	LOC108082886|XP_017033957.1|DKIK
OG0001620	LOC108141529|XP_017120451.1|DELE	LOC108078403|XP_017027749.1|DKIK
OG0001621	LOC108141299|XP_017120053.1|DELE	LOC108078058|XP_017027110.1|DKIK
OG0001622	LOC108136455|XP_017113126.1|DELE	LOC108076867|XP_017025389.1|DKIK
OG0001623	LOC108137838|XP_017115253.1|DELE	LOC108074306|XP_017021789.1|DKIK
OG0001624	LOC108135299|XP_017111473.1|DELE	LOC108082778|XP_017033800.1|DKIK
OG0001625	LOC108135244|XP_017111396.1|DELE	LOC108081529|XP_017032236.1|DKIK
OG0001626	LOC108147811|XP_017130043.1|DELE	LOC108077105|XP_017025788.1|DKIK
OG0001627	LOC108148330|XP_017130817.1|DELE	LOC108084174|XP_017035751.1|DKIK
OG0001628	LOC108147078|XP_017128856.1|DELE	LOC108071990|XP_017018453.1|DKIK
OG0001629	LOC108138359|XP_017116016.1|DELE	LOC108084745|XP_017036545.1|DKIK
OG0001630	LOC108137028|XP_017114016.1|DELE	LOC108084607|XP_017036379.1|DKIK
OG0001631	LOC108141196|XP_017119929.1|DELE	LOC108080818|XP_017031210.1|DKIK
OG0001632	LOC108142020|XP_017121184.1|DELE	LOC108077012|XP_017025580.1|DKIK
OG0001633	LOC108140620|XP_017119023.1|DELE	LOC108072113|XP_017018623.1|DKIK
OG0001635	LOC108147097|XP_017128872.1|DELE	LOC108077864|XP_017026886.1|DKIK
OG0001636	LOC108141002|XP_017119566.1|DELE	LOC108080786|XP_017031142.1|DKIK
OG0001637	LOC108142989|XP_017122649.1|DELE	LOC108073405|XP_017020491.1|DKIK
OG0001638	LOC108136297|XP_017112871.1|DELE	LOC108083401|XP_017034640.1|DKIK, LOC108081971|XP_017032694.1|DKIK
OG0001639	LOC108147594|XP_017129724.1|DELE	LOC108085273|XP_017037316.1|DKIK, LOC108071377|XP_017017602.1|DKIK, LOC108070621|XP_017016675.1|DKIK
OG0001640	LOC108141147|XP_017119861.1|DELE	LOC108081175|XP_017031720.1|DKIK
OG0001641	LOC108140541|XP_017118860.1|DELE	LOC108084128|XP_017035655.1|DKIK
OG0001642	LOC108136634|XP_017113442.1|DELE	LOC108083877|XP_017035355.1|DKIK, LOC108075077|XP_017022848.1|DKIK
OG0001643	LOC108138274|XP_017115915.1|DELE	LOC108079671|XP_017029558.1|DKIK
OG0001644	LOC108146971|XP_017128717.1|DELE	LOC108075331|XP_017023231.1|DKIK
OG0001645	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE	LOC108085134|XP_017037134.1|DKIK
OG0001646	LOC108144316|XP_017124505.1|DELE	LOC108076417|XP_017024746.1|DKIK
OG0001647	LOC108149589|XP_017132712.1|DELE	LOC108081318|XP_017031897.1|DKIK
OG0001648	LOC108143200|XP_017122942.1|DELE	LOC108075147|XP_017022917.1|DKIK
OG0001649	LOC108149794|XP_017133147.1|DELE	LOC108074737|XP_017022395.1|DKIK
OG0001650	LOC108143696|XP_017123711.1|DELE	LOC108082566|XP_017033507.1|DKIK
OG0001651	LOC108137552|XP_017114766.1|DELE	LOC108076425|XP_017024759.1|DKIK
OG0001652	LOC108135616|XP_017111920.1|DELE	LOC108080667|XP_017030988.1|DKIK
OG0001653	LOC108143228|XP_017123013.1|DELE	LOC108070433|XP_017016391.1|DKIK
OG0001654	LOC108144328|XP_017124526.1|DELE	LOC108078195|XP_017027359.1|DKIK
OG0001655	LOC108141351|XP_017120156.1|DELE	LOC108078090|XP_017027171.1|DKIK
OG0001656	LOC108147838|XP_017130082.1|DELE	LOC108075776|XP_017023824.1|DKIK
OG0001657	LOC108136153|XP_017112637.1|DELE	LOC108083095|XP_017034236.1|DKIK
OG0001658	LOC108142655|XP_017122145.1|DELE	LOC108073806|XP_017021069.1|DKIK
OG0001659	LOC108146799|XP_017128464.1|DELE	LOC108084785|XP_017036607.1|DKIK
OG0001660	LOC108145935|XP_017127128.1|DELE	LOC108079752|XP_017029657.1|DKIK
OG0001661	LOC108148414|XP_017130943.1|DELE	LOC108071423|XP_017017662.1|DKIK
OG0001662	LOC108147491|XP_017129535.1|DELE	LOC108072757|XP_017019518.1|DKIK
OG0001664	LOC108147035|XP_017128783.1|DELE	LOC108076623|XP_017025038.1|DKIK, LOC108080415|XP_017030636.1|DKIK
OG0001666	LOC108138808|XP_017116789.1|DELE	LOC108082196|XP_017033007.1|DKIK
OG0001667	LOC108144384|XP_017124648.1|DELE	LOC108072912|XP_017019726.1|DKIK
OG0001668	LOC108142389|XP_017121713.1|DELE	LOC108071571|XP_017017841.1|DKIK, LOC108071601|XP_017017871.1|DKIK
OG0001669	LOC108146355|XP_017127821.1|DELE	LOC108073293|XP_017020337.1|DKIK
OG0001670	LOC108140856|XP_017119330.1|DELE	LOC108079361|XP_017029158.1|DKIK
OG0001670	LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE	LOC108085111|XP_017037077.1|DKIK
OG0001671	LOC108143171|XP_017122905.1|DELE	LOC108079735|XP_017029636.1|DKIK
OG0001672	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE	LOC108076589|XP_017024989.1|DKIK, LOC108076588|XP_017024988.1|DKIK
OG0001673	LOC108142139|XP_017121324.1|DELE	LOC108072323|XP_017018887.1|DKIK
OG0001673	LOC108142138|XP_017121323.1|DELE	LOC108072321|XP_017018885.1|DKIK
OG0001674	LOC108141566|XP_017120501.1|DELE	LOC108075590|XP_017023600.1|DKIK, LOC108079381|XP_017029191.1|DKIK
OG0001675	LOC108147250|XP_017129137.1|DELE	LOC108077884|XP_017026909.1|DKIK
OG0001675	LOC108147248|XP_017129136.1|DELE	LOC108077883|XP_017026908.1|DKIK
OG0001676	LOC108145342|XP_017126220.1|DELE	LOC108076561|XP_017024961.1|DKIK
OG0001677	LOC108147767|XP_017129986.1|DELE, LOC108147766|XP_017129985.1|DELE, LOC108147829|XP_017130073.1|DELE, LOC108147865|XP_017130112.1|DELE	LOC108074501|XP_017022065.1|DKIK
OG0001678	LOC108136225|XP_017112735.1|DELE	LOC108083457|XP_017034716.1|DKIK
OG0001679	LOC108141376|XP_017120206.1|DELE	LOC108074936|XP_017022656.1|DKIK
OG0001680	LOC108138547|XP_017116306.1|DELE	LOC108083502|XP_017034800.1|DKIK
OG0001681	LOC108137328|XP_017114447.1|DELE	LOC108080175|XP_017030311.1|DKIK
OG0001682	LOC108142443|XP_017121797.1|DELE	LOC108075410|XP_017023323.1|DKIK
OG0001683	LOC108149477|XP_017132580.1|DELE	LOC108074825|XP_017022512.1|DKIK
OG0001684	LOC108145285|XP_017126088.1|DELE	LOC108082652|XP_017033629.1|DKIK
OG0001685	LOC108150507|XP_017134212.1|DELE	LOC108072626|XP_017019346.1|DKIK
OG0001686	LOC108136545|XP_017113333.1|DELE	LOC108082938|XP_017034034.1|DKIK, LOC108073600|XP_017020780.1|DKIK
OG0001687	LOC108137090|XP_017114105.1|DELE	LOC108082908|XP_017033980.1|DKIK
OG0001688	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE	LOC108084445|XP_017036142.1|DKIK
OG0001689	LOC108137731|XP_017115119.1|DELE	LOC108079329|XP_017029119.1|DKIK
OG0001690	LOC108147559|XP_017129636.1|DELE	LOC108084409|XP_017036097.1|DKIK
OG0001691	LOC108138240|XP_017115860.1|DELE	LOC108079574|XP_017029407.1|DKIK
OG0001692	LOC108135755|XP_017112085.1|DELE	LOC108085670|XP_017037850.1|DKIK
OG0001693	LOC108136345|XP_017112942.1|DELE	LOC108083477|XP_017034756.1|DKIK
OG0001694	LOC108136845|XP_017113756.1|DELE	LOC108083926|XP_017035413.1|DKIK
OG0001695	LOC108139142|XP_017117250.1|DELE	LOC108081270|XP_017031856.1|DKIK
OG0001696	LOC108140527|XP_017118825.1|DELE	LOC108085883|XP_017038135.1|DKIK
OG0001698	LOC108147684|XP_017129871.1|DELE	LOC108074165|XP_017021567.1|DKIK
OG0001699	LOC108135856|XP_017112238.1|DELE	LOC108077601|XP_017026484.1|DKIK
OG0001700	LOC108139229|XP_017117383.1|DELE	LOC108073178|XP_017020173.1|DKIK
OG0001701	LOC108148286|XP_017130741.1|DELE	LOC108070733|XP_017016818.1|DKIK
OG0001702	LOC108141826|XP_017120896.1|DELE	LOC108082020|XP_017032775.1|DKIK
OG0001703	LOC108148686|XP_017131323.1|DELE	LOC108073270|XP_017020317.1|DKIK
OG0001704	LOC108148739|XP_017131419.1|DELE	LOC108073271|XP_017020318.1|DKIK
OG0001705	LOC108148838|XP_017131594.1|DELE	LOC108073467|XP_017020596.1|DKIK
OG0001706	LOC108136774|XP_017113627.1|DELE	LOC108070635|XP_017016694.1|DKIK
OG0001706	LOC108146787|XP_017128447.1|DELE, LOC108137430|XP_017114586.1|DELE	LOC108072414|XP_017019011.1|DKIK
OG0001707	LOC108148804|XP_017131520.1|DELE	LOC108071285|XP_017017465.1|DKIK
OG0001708	LOC108139348|XP_017117561.1|DELE	LOC108084267|XP_017035912.1|DKIK
OG0001709	LOC108146492|XP_017128013.1|DELE	LOC108079900|XP_017029920.1|DKIK
OG0001710	LOC108143926|XP_017123999.1|DELE	LOC108073543|XP_017020715.1|DKIK
OG0001711	LOC108148729|XP_017131396.1|DELE	LOC108084179|XP_017035759.1|DKIK
OG0001712	LOC108136737|XP_017113566.1|DELE	LOC108084572|XP_017036328.1|DKIK
OG0001713	LOC108140778|XP_017119254.1|DELE	LOC108070719|XP_017016801.1|DKIK
OG0001714	LOC108141044|XP_017119670.1|DELE	LOC108080783|XP_017031138.1|DKIK
OG0001715	LOC108150024|XP_017133473.1|DELE	LOC108077123|XP_017025818.1|DKIK
OG0001716	LOC108136637|XP_017113446.1|DELE	LOC108083907|XP_017035392.1|DKIK
OG0001717	LOC108148776|XP_017131474.1|DELE	LOC108077739|XP_017026691.1|DKIK
OG0001718	LOC108137372|XP_017114503.1|DELE	LOC108083703|XP_017035088.1|DKIK
OG0001719	LOC108148675|XP_017131298.1|DELE	LOC108071293|XP_017017479.1|DKIK
OG0001720	LOC108135543|XP_017111783.1|DELE	LOC108071395|XP_017017627.1|DKIK
OG0001721	LOC108143815|XP_017123826.1|DELE	LOC108084922|XP_017036807.1|DKIK
OG0001722	LOC108146080|XP_017127385.1|DELE	LOC108078783|XP_017028323.1|DKIK
OG0001723	LOC108140484|XP_017118726.1|DELE	LOC108083503|XP_017034804.1|DKIK
OG0001724	LOC108145202|XP_017125933.1|DELE	LOC108074686|XP_017022294.1|DKIK
OG0001725	LOC108144324|XP_017124515.1|DELE	LOC108073087|XP_017020048.1|DKIK
OG0001726	LOC108142582|XP_017122027.1|DELE	LOC108080474|XP_017030708.1|DKIK
OG0001727	LOC108148864|XP_017131653.1|DELE	LOC108084071|XP_017035578.1|DKIK
OG0001728	LOC108144734|XP_017125319.1|DELE	LOC108082574|XP_017033520.1|DKIK
OG0001729	LOC108141310|XP_017120064.1|DELE	LOC108072312|XP_017018873.1|DKIK
OG0001730	LOC108138208|XP_017115817.1|DELE	LOC108082187|XP_017032995.1|DKIK
OG0001731	LOC108138803|XP_017116784.1|DELE	LOC108081008|XP_017031432.1|DKIK
OG0001732	LOC108148399|XP_017130921.1|DELE	LOC108082893|XP_017033968.1|DKIK
OG0001733	LOC108145243|XP_017126001.1|DELE	LOC108082340|XP_017033162.1|DKIK
OG0001734	LOC108145543|XP_017126532.1|DELE	LOC108078401|XP_017027747.1|DKIK
OG0001735	LOC108142677|XP_017122171.1|DELE	LOC108078819|XP_017028392.1|DKIK
OG0001736	LOC108145183|XP_017125912.1|DELE	LOC108082623|XP_017033592.1|DKIK
OG0001736	LOC108145182|XP_017125910.1|DELE	LOC108082622|XP_017033591.1|DKIK
OG0001737	LOC108143472|XP_017123404.1|DELE	LOC108076389|XP_017024712.1|DKIK
OG0001738	LOC108135689|XP_017112019.1|DELE	LOC108077560|XP_017026441.1|DKIK
OG0001739	LOC108138356|XP_017116018.1|DELE, LOC108149909|XP_017133299.1|DELE	LOC108072432|XP_017019046.1|DKIK
OG0001740	LOC108143429|XP_017123333.1|DELE	LOC108074205|XP_017021633.1|DKIK
OG0001741	LOC108138697|XP_017116532.1|DELE, LOC108142935|XP_017122519.1|DELE	LOC108084964|XP_017036869.1|DKIK
OG0001742	LOC108147059|XP_017128835.1|DELE	LOC108085149|XP_017037161.1|DKIK
OG0001743	LOC108146416|XP_017127908.1|DELE	LOC108079889|XP_017029901.1|DKIK
OG0001744	LOC108145087|XP_017125764.1|DELE	LOC108076387|XP_017024702.1|DKIK
OG0001745	LOC108137528|XP_017114734.1|DELE	LOC108076523|XP_017024922.1|DKIK
OG0001746	LOC108150375|XP_017134004.1|DELE	LOC108071921|XP_017018370.1|DKIK
OG0001747	LOC108144429|XP_017124782.1|DELE	LOC108072913|XP_017019727.1|DKIK
OG0001748	LOC108150119|XP_017133575.1|DELE	LOC108078963|XP_017028611.1|DKIK
OG0001749	LOC108144826|XP_017125447.1|DELE	LOC108076458|XP_017024828.1|DKIK
OG0001750	LOC108144824|XP_017125444.1|DELE	LOC108076456|XP_017024824.1|DKIK
OG0001751	LOC108135579|XP_017111860.1|DELE	LOC108077527|XP_017026380.1|DKIK
OG0001752	LOC108147407|XP_017129333.1|DELE	LOC108084388|XP_017036070.1|DKIK
OG0001753	LOC108146120|XP_017127448.1|DELE	LOC108079896|XP_017029912.1|DKIK
OG0001754	LOC108143532|XP_017123517.1|DELE	LOC108078433|XP_017027803.1|DKIK
OG0001755	LOC108145804|XP_017126867.1|DELE	LOC108079770|XP_017029685.1|DKIK
OG0001756	LOC108141359|XP_017120169.1|DELE	LOC108078262|XP_017027490.1|DKIK
OG0001757	LOC108138639|XP_017116469.1|DELE	LOC108074474|XP_017022034.1|DKIK
OG0001758	LOC108146594|XP_017128105.1|DELE	LOC108084781|XP_017036590.1|DKIK
OG0001759	LOC108144504|XP_017124927.1|DELE	LOC108074721|XP_017022353.1|DKIK
OG0001760	LOC108137105|XP_017114161.1|DELE, LOC108143496|XP_017123442.1|DELE	LOC108074021|XP_017021382.1|DKIK, LOC108079454|XP_017029281.1|DKIK, LOC108077969|XP_017027000.1|DKIK
OG0001761	LOC108145241|XP_017125996.1|DELE	LOC108082578|XP_017033523.1|DKIK
OG0001762	LOC108150729|XP_017134515.1|DELE	LOC108075785|XP_017023833.1|DKIK
OG0001763	LOC108135274|XP_017111442.1|DELE	LOC108075952|XP_017024086.1|DKIK
OG0001764	LOC108135154|XP_017111263.1|DELE	LOC108070651|XP_017016708.1|DKIK
OG0001765	LOC108141334|XP_017120106.1|DELE	LOC108078281|XP_017027532.1|DKIK
OG0001766	LOC108141883|XP_017120981.1|DELE	LOC108074838|XP_017022535.1|DKIK
OG0001767	LOC108138937|XP_017117000.1|DELE	LOC108085337|XP_017037383.1|DKIK
OG0001768	LOC108137867|XP_017115292.1|DELE	LOC108086140|XP_017038485.1|DKIK
OG0001769	LOC108137780|XP_017115174.1|DELE	LOC108074323|XP_017021816.1|DKIK
OG0001770	LOC108134526|XP_017110358.1|DELE	LOC108077189|XP_017025922.1|DKIK
OG0001771	LOC108134771|XP_017110707.1|DELE	LOC108079687|XP_017029582.1|DKIK
OG0001772	LOC108142083|XP_017121263.1|DELE	LOC108077220|XP_017025965.1|DKIK
OG0001773	LOC108142051|XP_017121222.1|DELE	LOC108082059|XP_017032826.1|DKIK
OG0001774	LOC108144745|XP_017125336.1|DELE	LOC108074744|XP_017022406.1|DKIK
OG0001775	LOC108142485|XP_017121860.1|DELE	LOC108080298|XP_017030460.1|DKIK
OG0001776	LOC108135248|XP_017111402.1|DELE	LOC108082809|XP_017033857.1|DKIK
OG0001777	LOC108138317|XP_017115964.1|DELE	LOC108072859|XP_017019664.1|DKIK
OG0001778	LOC108150464|XP_017134142.1|DELE	LOC108072554|XP_017019219.1|DKIK
OG0001779	LOC108141778|XP_017120767.1|DELE	LOC108081958|XP_017032682.1|DKIK
OG0001780	LOC108142154|XP_017121328.1|DELE	LOC108070938|XP_017017081.1|DKIK
OG0001781	LOC108138976|XP_017117049.1|DELE	LOC108072622|XP_017019337.1|DKIK
OG0001782	LOC108149309|XP_017132249.1|DELE	LOC108086222|XP_017038581.1|DKIK
OG0001783	LOC108142028|XP_017121193.1|DELE	LOC108076342|XP_017024621.1|DKIK
OG0001784	LOC108147934|XP_017130208.1|DELE	LOC108081397|XP_017032046.1|DKIK
OG0001785	LOC108141340|XP_017120138.1|DELE	LOC108078101|XP_017027191.1|DKIK
OG0001786	LOC108139015|XP_017117107.1|DELE	LOC108072855|XP_017019658.1|DKIK
OG0001787	LOC108138821|XP_017116808.1|DELE	LOC108072853|XP_017019657.1|DKIK
OG0001788	LOC108134664|XP_017110549.1|DELE	LOC108079843|XP_017029842.1|DKIK
OG0001789	LOC108135384|XP_017111567.1|DELE	LOC108072366|XP_017018949.1|DKIK
OG0001790	LOC108138228|XP_017115839.1|DELE	LOC108072828|XP_017019608.1|DKIK
OG0001791	LOC108144432|XP_017124803.1|DELE	LOC108073101|XP_017020080.1|DKIK
OG0001792	LOC108138933|XP_017116995.1|DELE	LOC108079641|XP_017029517.1|DKIK
OG0001793	LOC108149744|XP_017133013.1|DELE	LOC108074730|XP_017022376.1|DKIK
OG0001794	LOC108150465|XP_017134143.1|DELE	LOC108072555|XP_017019220.1|DKIK
OG0001795	LOC108150452|XP_017134101.1|DELE	LOC108072522|XP_017019182.1|DKIK
OG0001796	LOC108149971|XP_017133379.1|DELE	LOC108076687|XP_017025131.1|DKIK
OG0001797	LOC108145321|XP_017126184.1|DELE	LOC108072469|XP_017019115.1|DKIK
OG0001798	LOC108144254|XP_017124423.1|DELE	LOC108074671|XP_017022279.1|DKIK
OG0001799	LOC108145044|XP_017125717.1|DELE	LOC108074135|XP_017021523.1|DKIK
OG0001800	LOC108138324|XP_017115974.1|DELE	LOC108072866|XP_017019672.1|DKIK
OG0001801	LOC108150358|XP_017133981.1|DELE	LOC108078856|XP_017028449.1|DKIK
OG0001802	LOC108144053|XP_017124186.1|DELE	LOC108085465|XP_017037571.1|DKIK
OG0001803	LOC108141176|XP_017119893.1|DELE	LOC108084125|XP_017035652.1|DKIK
OG0001804	LOC108137475|XP_017114670.1|DELE	LOC108075524|XP_017023508.1|DKIK
OG0001805	LOC108147522|XP_017129593.1|DELE	LOC108071964|XP_017018429.1|DKIK
OG0001806	LOC108139236|XP_017117392.1|DELE	LOC108073239|XP_017020280.1|DKIK
OG0001807	LOC108148337|XP_017130828.1|DELE	LOC108084233|XP_017035846.1|DKIK
OG0001808	LOC108140506|XP_017118777.1|DELE	LOC108085690|XP_017037886.1|DKIK
OG0001809	LOC108141211|XP_017119949.1|DELE	LOC108080770|XP_017031121.1|DKIK
OG0001810	LOC108148485|XP_017131008.1|DELE	LOC108071255|XP_017017431.1|DKIK
OG0001811	LOC108147063|XP_017128843.1|DELE	LOC108076828|XP_017025351.1|DKIK
OG0001812	LOC108134928|XP_017110937.1|DELE	LOC108079394|XP_017029206.1|DKIK
OG0001813	LOC108150674|XP_017134448.1|DELE	LOC108081770|XP_017032467.1|DKIK
OG0001813	LOC108135750|XP_017112073.1|DELE	LOC108084360|XP_017036014.1|DKIK
OG0001814	LOC108141065|XP_017119708.1|DELE	LOC108081141|XP_017031665.1|DKIK
OG0001815	LOC108148408|XP_017130933.1|DELE	LOC108084381|XP_017036062.1|DKIK
OG0001816	LOC108149143|XP_017132039.1|DELE	LOC108080860|XP_017031253.1|DKIK
OG0001817	LOC108141375|XP_017120199.1|DELE	LOC108078520|XP_017027915.1|DKIK
OG0001818	LOC108144879|XP_017125529.1|DELE	LOC108084491|XP_017036217.1|DKIK
OG0001819	LOC108143690|XP_017123705.1|DELE	LOC108085164|XP_017037188.1|DKIK
OG0001820	LOC108138554|XP_017116313.1|DELE	LOC108079418|XP_017029234.1|DKIK
OG0001821	LOC108144794|XP_017125402.1|DELE	LOC108076527|XP_017024928.1|DKIK
OG0001822	LOC108149199|XP_017132112.1|DELE	LOC108076253|XP_017024492.1|DKIK
OG0001823	LOC108150317|XP_017133921.1|DELE	LOC108083146|XP_017034317.1|DKIK
OG0001824	LOC108147942|XP_017130216.1|DELE	LOC108072623|XP_017019341.1|DKIK
OG0001825	LOC108143374|XP_017123182.1|DELE	LOC108082088|XP_017032873.1|DKIK, LOC108076685|XP_017025122.1|DKIK
OG0001826	LOC108143568|XP_017123567.1|DELE	LOC108078548|XP_017027953.1|DKIK
OG0001827	LOC108144448|XP_017124828.1|DELE	LOC108076265|XP_017024502.1|DKIK
OG0001828	LOC108136508|XP_017113249.1|DELE	LOC108083831|XP_017035292.1|DKIK
OG0001829	LOC108144798|XP_017125407.1|DELE	LOC108082333|XP_017033152.1|DKIK
OG0001830	LOC108135392|XP_017111580.1|DELE	LOC108086141|XP_017038486.1|DKIK
OG0001831	LOC108135481|XP_017111713.1|DELE	LOC108080601|XP_017030909.1|DKIK
OG0001832	LOC108141135|XP_017119850.1|DELE	LOC108071202|XP_017017372.1|DKIK
OG0001833	LOC108144678|XP_017125229.1|DELE	LOC108071991|XP_017018454.1|DKIK
OG0001834	LOC108135013|XP_017111037.1|DELE	LOC108075532|XP_017023518.1|DKIK
OG0001837	LOC108145713|XP_017126763.1|DELE	LOC108080258|XP_017030408.1|DKIK, LOC108072669|XP_017019393.1|DKIK, LOC108080413|XP_017030638.1|DKIK
OG0001838	LOC108149049|XP_017131880.1|DELE	LOC108070809|XP_017016899.1|DKIK, LOC108083769|XP_017035183.1|DKIK, LOC108070910|XP_017017054.1|DKIK, LOC108070745|XP_017016830.1|DKIK
OG0001839	LOC108149177|XP_017132083.1|DELE, LOC108143346|XP_017123156.1|DELE	LOC108076649|XP_017025070.1|DKIK
OG0001840	LOC108150443|XP_017134091.1|DELE	LOC108076988|XP_017025536.1|DKIK
OG0001840	LOC108150520|XP_017134235.1|DELE	LOC108076946|XP_017025483.1|DKIK
OG0001841	LOC108146486|XP_017128004.1|DELE	LOC108071485|XP_017017732.1|DKIK, LOC108071483|XP_017017731.1|DKIK
OG0001842	LOC108145648|XP_017126686.1|DELE	LOC108075052|XP_017022819.1|DKIK, LOC108075051|XP_017022818.1|DKIK
OG0001843	LOC108146066|XP_017127368.1|DELE, LOC108146068|XP_017127371.1|DELE	LOC108083256|XP_017034452.1|DKIK
OG0001844	LOC108136046|XP_017112465.1|DELE, LOC108136047|XP_017112466.1|DELE, LOC108136043|XP_017112463.1|DELE	LOC108072686|XP_017019413.1|DKIK
OG0001845	LOC108141732|XP_017120715.1|DELE	LOC108072250|XP_017018800.1|DKIK
OG0001846	LOC108140443|XP_017118663.1|DELE, LOC108140445|XP_017118665.1|DELE	LOC108075456|XP_017023398.1|DKIK, LOC108075464|XP_017023408.1|DKIK
OG0001847	LOC108150372|XP_017134001.1|DELE, LOC108150373|XP_017134002.1|DELE	LOC108073786|XP_017021042.1|DKIK, LOC108073883|XP_017021157.1|DKIK
OG0001848	LOC108140077|XP_017118269.1|DELE	LOC108075353|XP_017023250.1|DKIK
OG0001849	LOC108136960|XP_017113934.1|DELE	LOC108084578|XP_017036341.1|DKIK
OG0001850	LOC108145306|XP_017126134.1|DELE	LOC108084518|XP_017036241.1|DKIK
OG0001851	LOC108145275|XP_017126057.1|DELE	LOC108082645|XP_017033607.1|DKIK
OG0001852	LOC108146021|XP_017127287.1|DELE	LOC108078668|XP_017028092.1|DKIK
OG0001853	LOC108148589|XP_017131125.1|DELE	LOC108085576|XP_017037704.1|DKIK
OG0001854	LOC108137682|XP_017115031.1|DELE	LOC108085067|XP_017037022.1|DKIK
OG0001855	LOC108144275|XP_017124451.1|DELE	LOC108076147|XP_017024363.1|DKIK
OG0001856	LOC108136537|XP_017113316.1|DELE	LOC108083789|XP_017035203.1|DKIK
OG0001857	LOC108144403|XP_017124701.1|DELE	LOC108080163|XP_017030295.1|DKIK
OG0001858	LOC108136640|XP_017113448.1|DELE	LOC108082959|XP_017034065.1|DKIK
OG0001859	LOC108140850|XP_017119324.1|DELE	LOC108084640|XP_017036420.1|DKIK
OG0001860	LOC108135614|XP_017111918.1|DELE	LOC108080685|XP_017031007.1|DKIK
OG0001861	LOC108148924|XP_017131730.1|DELE	LOC108073434|XP_017020585.1|DKIK
OG0001862	LOC108144988|XP_017125635.1|DELE	LOC108074190|XP_017021621.1|DKIK
OG0001863	LOC108138541|XP_017116300.1|DELE	LOC108080124|XP_017030244.1|DKIK
OG0001864	LOC108150315|XP_017133922.1|DELE	LOC108075489|XP_017023433.1|DKIK
OG0001865	LOC108150041|XP_017133492.1|DELE	LOC108076631|XP_017025050.1|DKIK
OG0001866	LOC108135905|XP_017112315.1|DELE	LOC108081235|XP_017031806.1|DKIK
OG0001867	LOC108135574|XP_017111834.1|DELE	LOC108071914|XP_017018350.1|DKIK
OG0001868	LOC108140097|XP_017118289.1|DELE, LOC108135465|XP_017111696.1|DELE	LOC108073623|XP_017020812.1|DKIK
OG0001869	LOC108140406|XP_017118611.1|DELE	LOC108071259|XP_017017434.1|DKIK
OG0001870	LOC108140658|XP_017119083.1|DELE	LOC108084466|XP_017036166.1|DKIK
OG0001871	LOC108142827|XP_017122380.1|DELE	LOC108080299|XP_017030461.1|DKIK
OG0001872	LOC108148998|XP_017131829.1|DELE	LOC108073744|XP_017020996.1|DKIK
OG0001873	LOC108141110|XP_017119814.1|DELE	LOC108073462|XP_017020587.1|DKIK
OG0001874	LOC108143924|XP_017123997.1|DELE	LOC108073414|XP_017020508.1|DKIK
OG0001875	LOC108144075|XP_017124214.1|DELE	LOC108073674|XP_017020889.1|DKIK
OG0001876	LOC108134948|XP_017110962.1|DELE	LOC108084514|XP_017036239.1|DKIK
OG0001877	LOC108141161|XP_017119881.1|DELE	LOC108078988|XP_017028652.1|DKIK
OG0001878	LOC108147288|XP_017129195.1|DELE	LOC108074103|XP_017021490.1|DKIK
OG0001879	LOC108144005|XP_017124115.1|DELE	LOC108073545|XP_017020717.1|DKIK
OG0001880	LOC108135824|XP_017112195.1|DELE	LOC108084625|XP_017036402.1|DKIK
OG0001881	LOC108135860|XP_017112250.1|DELE	LOC108084096|XP_017035612.1|DKIK
OG0001882	LOC108148687|XP_017131320.1|DELE	LOC108085050|XP_017036999.1|DKIK
OG0001883	LOC108148705|XP_017131345.1|DELE	LOC108071294|XP_017017482.1|DKIK
