Orthogroup	DELE.longest_only	DMEL.longest_only
OG0002222	LOC108144621|XP_017125135.1|DELE	uri|NP_611933.1|DMEL
OG0002223	LOC108137922|XP_017115352.1|DELE	Vha44|NP_725565.3|DMEL
OG0002224	LOC108149595|XP_017132764.1|DELE	CG43340|NP_001246184.1|DMEL
OG0002225	LOC108142758|XP_017122280.1|DELE	frac|NP_001137905.1|DMEL
OG0002226	LOC108145079|XP_017125753.1|DELE	CG17266|NP_610224.1|DMEL
OG0002227	LOC108140328|XP_017118506.1|DELE	SLO2|NP_001097259.2|DMEL
OG0002228	LOC108145524|XP_017126498.1|DELE	pnut|NP_477064.1|DMEL
OG0002229	LOC108144415|XP_017124754.1|DELE	CG42360|NP_611946.2|DMEL
OG0002230	LOC108145006|XP_017125656.1|DELE	Taz|NP_477432.3|DMEL
OG0002231	LOC108147358|XP_017129277.1|DELE	Br140|NP_610266.1|DMEL
OG0002232	LOC108145479|XP_017126422.1|DELE	grau|NP_788422.1|DMEL
OG0002233	LOC108146902|XP_017128633.1|DELE	CG10657|NP_648579.3|DMEL
OG0002235	LOC108149087|XP_017131969.1|DELE	Liprin-gamma|NP_001097414.1|DMEL
OG0002236	LOC108144634|XP_017125154.1|DELE	Phm|NP_477225.1|DMEL
OG0002237	LOC108144792|XP_017125399.1|DELE	MAN1|NP_611873.1|DMEL
OG0002238	LOC108145102|XP_017125783.1|DELE	koi|NP_001260738.1|DMEL
OG0002239	LOC108143452|XP_017123372.1|DELE	spt4|NP_610802.1|DMEL
OG0002240	LOC108149076|XP_017131935.1|DELE	Swim|NP_726176.1|DMEL
OG0002241	LOC108150245|XP_017133795.1|DELE	CG3437|NP_648318.2|DMEL
OG0002242	LOC108147498|XP_017129552.1|DELE	Cbl|NP_648224.1|DMEL
OG0002243	LOC108136808|XP_017113698.1|DELE	CG4335|NP_650886.1|DMEL
OG0002244	LOC108150223|XP_017133754.1|DELE	CG7839|NP_648431.3|DMEL
OG0002245	LOC108142440|XP_017121793.1|DELE	CG32369|NP_729296.1|DMEL
OG0002246	LOC108145115|XP_017125813.1|DELE	CG15236|NP_610241.1|DMEL
OG0002247	LOC108141486|XP_017120388.1|DELE	Pym|NP_726372.1|DMEL
OG0002248	LOC108146249|XP_017127677.1|DELE	Hexo1|NP_523924.1|DMEL
OG0002249	LOC108147560|XP_017129637.1|DELE	CG34461|NP_001097547.1|DMEL
OG0002251	LOC108145531|XP_017126518.1|DELE	otp|NP_001286654.1|DMEL
OG0002252	LOC108145474|XP_017126416.1|DELE	CG13442|NP_611511.3|DMEL
OG0002253	LOC108144626|XP_017125144.1|DELE	CG4622|NP_611929.1|DMEL
OG0002254	LOC108142967|XP_017122604.1|DELE	niki|NP_651293.1|DMEL
OG0002255	LOC108134927|XP_017110936.1|DELE	ND-18|NP_573385.1|DMEL
OG0002256	LOC108143419|XP_017123312.1|DELE	CG33144|NP_788324.1|DMEL
OG0002257	LOC108144371|XP_017124633.1|DELE	Fbl6|NP_610665.2|DMEL
OG0002258	LOC108142706|XP_017122211.1|DELE	CG9953|NP_648067.2|DMEL
OG0002259	LOC108134861|XP_017110834.1|DELE	Gbeta13F|NP_525090.1|DMEL
OG0002260	LOC108142546|XP_017121963.1|DELE	TORIP|NP_649149.1|DMEL
OG0002261	LOC108146537|XP_017128066.1|DELE	asf1|NP_524163.1|DMEL
OG0002262	LOC108141430|XP_017120303.1|DELE	sqa|NP_724821.2|DMEL
OG0002263	LOC108146510|XP_017128036.1|DELE	SsRbeta|NP_524103.2|DMEL
OG0002264	LOC108144620|XP_017125134.1|DELE	Fcp1|NP_611934.1|DMEL
OG0002265	LOC108150131|XP_017133587.1|DELE	Adi1|NP_001097577.1|DMEL
OG0002266	LOC108142255|XP_017121464.1|DELE	fln|NP_524174.1|DMEL
OG0002267	LOC108150302|XP_017133903.1|DELE	ValRS-m|NP_648268.1|DMEL
OG0002268	LOC108142702|XP_017122206.1|DELE	Pc|NP_524199.1|DMEL
OG0002269	LOC108141264|XP_017120017.1|DELE	CG30089|NP_611056.2|DMEL
OG0002270	LOC108141491|XP_017120395.1|DELE	SP2353|NP_611082.2|DMEL
OG0002271	LOC108142731|XP_017122244.1|DELE	CG5087|NP_648279.1|DMEL
OG0002272	LOC108146369|XP_017127842.1|DELE	CG7974|NP_647643.1|DMEL
OG0002273	LOC108136066|XP_017112508.1|DELE	pHCl-1|NP_001261898.1|DMEL
OG0002275	LOC108135651|XP_017111967.1|DELE	CG6512|NP_730248.2|DMEL
OG0002276	LOC108145880|XP_017127010.1|DELE	Iml1|NP_728621.1|DMEL
OG0002277	LOC108146182|XP_017127578.1|DELE	stet|NP_788450.1|DMEL
OG0002278	LOC108147382|XP_017129306.1|DELE	Ir64a|NP_647962.1|DMEL
OG0002279	LOC108142631|XP_017122111.1|DELE	Pdxk|NP_996031.1|DMEL
OG0002280	LOC108146592|XP_017128103.1|DELE	Zcchc7|NP_648926.3|DMEL
OG0002281	LOC108146802|XP_017128470.1|DELE	CG13025|NP_648919.1|DMEL
OG0002282	LOC108146058|XP_017127359.1|DELE	CG12016|NP_647805.1|DMEL
OG0002283	LOC108143526|XP_017123500.1|DELE	ppk3|NP_726336.1|DMEL
OG0002284	LOC108145374|XP_017126258.1|DELE	Vps28|NP_652053.1|DMEL
OG0002285	LOC108147747|XP_017129967.1|DELE	CG4617|NP_572383.1|DMEL
OG0002286	LOC108135383|XP_017111566.1|DELE	Art7|NP_611753.4|DMEL
OG0002287	LOC108141492|XP_017120398.1|DELE	CG8405|NP_725521.1|DMEL
OG0002288	LOC108142559|XP_017121987.1|DELE	smg|NP_001137924.1|DMEL
OG0002289	LOC108147432|XP_017129399.1|DELE	CG6638|NP_648239.1|DMEL
OG0002290	LOC108135017|XP_017111038.1|DELE	CG9222|NP_608999.2|DMEL
OG0002291	LOC108149609|XP_017132799.1|DELE	wech|NP_524772.2|DMEL
OG0002292	LOC108145103|XP_017125786.1|DELE	coro|NP_001260743.1|DMEL
OG0002293	LOC108149615|XP_017132819.1|DELE	CG10395|NP_724408.4|DMEL
OG0002294	LOC108143757|XP_017123776.1|DELE	Sgt1|NP_649783.2|DMEL
OG0002295	LOC108150705|XP_017134461.1|DELE	uif|NP_001162899.1|DMEL
OG0002296	LOC108141842|XP_017120921.1|DELE	jp|NP_001369124.1|DMEL
OG0002297	LOC108149869|XP_017133268.1|DELE	Amt|NP_001097800.1|DMEL
OG0002298	LOC108144178|XP_017124331.1|DELE	RpL12|NP_524819.1|DMEL
OG0002299	LOC108144190|XP_017124344.1|DELE	Rpb5|NP_610630.1|DMEL
OG0002300	LOC108139387|XP_017117598.1|DELE	DIP-eta|NP_608946.3|DMEL
OG0002301	LOC108135263|XP_017111422.1|DELE	CG2201|NP_724349.1|DMEL
OG0002302	LOC108135234|XP_017111383.1|DELE	step|NP_001036375.2|DMEL
OG0002303	LOC108147712|XP_017129924.1|DELE	RpL36|NP_476629.1|DMEL
OG0002304	LOC108138902|XP_017116938.1|DELE	mol|NP_001036362.1|DMEL
OG0002305	LOC108142688|XP_017122185.1|DELE	trbl|NP_524672.1|DMEL
OG0002306	LOC108142087|XP_017121269.1|DELE	Aasdh|NP_609230.2|DMEL
OG0002307	LOC108147947|XP_017130220.1|DELE	wry|NP_995611.2|DMEL
OG0002308	LOC108141884|XP_017120982.1|DELE	Mtpalpha|NP_609299.1|DMEL
OG0002309	LOC108149335|XP_017132292.1|DELE	cype|NP_536787.1|DMEL
OG0002310	LOC108149438|XP_017132509.1|DELE	Ret|NP_477044.1|DMEL
OG0002311	LOC108138722|XP_017116564.1|DELE	Lar|NP_001260594.1|DMEL
OG0002312	LOC108149539|XP_017132662.1|DELE	CG9395|NP_609639.2|DMEL
OG0002313	LOC108149728|XP_017132984.1|DELE	tra2|NP_476764.1|DMEL
OG0002314	LOC108145400|XP_017126288.1|DELE	CG8736|NP_610394.2|DMEL
OG0002315	LOC108144194|XP_017124348.1|DELE	Mppe|NP_001286327.1|DMEL
OG0002316	LOC108134474|XP_017110276.1|DELE	dUTPase|NP_609479.1|DMEL
OG0002317	LOC108136084|XP_017112538.1|DELE	CTPsyn|NP_730023.1|DMEL
OG0002318	LOC108138880|XP_017116900.1|DELE	Grip71|NP_609902.3|DMEL
OG0002319	LOC108149526|XP_017132647.1|DELE	CG16812|NP_609619.1|DMEL
OG0002320	LOC108145545|XP_017126534.1|DELE	CG30291|NP_726016.1|DMEL
OG0002321	LOC108149835|XP_017133197.1|DELE	RpS11|NP_725114.1|DMEL
OG0002322	LOC108139080|XP_017117193.1|DELE	dtr|NP_724335.2|DMEL
OG0002323	LOC108149537|XP_017132659.1|DELE	CG9253|NP_610090.1|DMEL
OG0002324	LOC108145984|XP_017127214.1|DELE	Rnf146|NP_001137978.1|DMEL
OG0002325	LOC108150305|XP_017133909.1|DELE	CG43693|NP_001261694.1|DMEL
OG0002326	LOC108150312|XP_017133916.1|DELE	CG7888|NP_648425.1|DMEL
OG0002327	LOC108136876|XP_017113811.1|DELE	cu|NP_001097746.1|DMEL
OG0002328	LOC108139068|XP_017117177.1|DELE	COX4|NP_610013.1|DMEL
OG0002329	LOC108148039|XP_017130368.1|DELE	MFS3|NP_608572.1|DMEL
OG0002330	LOC108148050|XP_017130389.1|DELE	Tfb4|NP_608574.2|DMEL
OG0002331	LOC108136471|XP_017113159.1|DELE	CG7322|NP_573333.2|DMEL
OG0002332	LOC108146413|XP_017127905.1|DELE	CPT2|NP_647756.1|DMEL
OG0002333	LOC108144369|XP_017124629.1|DELE	CG30423|NP_726490.3|DMEL
OG0002334	LOC108137814|XP_017115220.1|DELE	CG11034|NP_608961.2|DMEL
OG0002335	LOC108149887|XP_017133272.1|DELE	FANCI|NP_610429.2|DMEL
OG0002336	LOC108145899|XP_017127040.1|DELE	nkd|NP_524788.2|DMEL
OG0002337	LOC108141339|XP_017120136.1|DELE	Not1|NP_001286252.1|DMEL
OG0002338	LOC108139030|XP_017117128.1|DELE	CG4502|NP_609103.1|DMEL
OG0002339	LOC108138851|XP_017116854.1|DELE	Mad|NP_001259992.1|DMEL
OG0002340	LOC108138193|XP_017115794.1|DELE	CG16965|NP_609528.3|DMEL
OG0002341	LOC108141531|XP_017120454.1|DELE	sel|NP_610547.1|DMEL
OG0002342	LOC108147957|XP_017130234.1|DELE	Pgant5|NP_001036338.1|DMEL
OG0002343	LOC108147779|XP_017129998.1|DELE	vkg|NP_477190.1|DMEL
OG0002345	LOC108149938|XP_017133344.1|DELE	CG8728|NP_610333.1|DMEL
OG0002346	LOC108135237|XP_017111388.1|DELE	sip2|NP_723234.2|DMEL
OG0002347	LOC108144701|XP_017125280.1|DELE	EndoG|NP_610737.1|DMEL
OG0002348	LOC108149430|XP_017132489.1|DELE	mtsh|NP_609208.2|DMEL
OG0002349	LOC108149941|XP_017133347.1|DELE	rnh1|NP_477315.1|DMEL
OG0002350	LOC108149937|XP_017133343.1|DELE	drosha|NP_477436.1|DMEL
OG0002351	LOC108137995|XP_017115459.1|DELE	Cpr49Ae|NP_610774.3|DMEL
OG0002352	LOC108144994|XP_017125641.1|DELE	vg|NP_523723.1|DMEL
OG0002353	LOC108149203|XP_017132122.1|DELE	CG40191|NP_001015174.1|DMEL
OG0002354	LOC108141671|XP_017120634.1|DELE	CG9515|NP_001285769.1|DMEL
OG0002355	LOC108137722|XP_017115101.1|DELE	CG17528|NP_001036462.1|DMEL
OG0002356	LOC108150489|XP_017134184.1|DELE	Tpr2|NP_523584.1|DMEL
OG0002357	LOC108139289|XP_017117473.1|DELE	CG7987|NP_650375.1|DMEL
OG0002358	LOC108141961|XP_017121091.1|DELE	me31B|NP_523533.2|DMEL
OG0002359	LOC108135935|XP_017112373.1|DELE	HIP-R|NP_726885.1|DMEL, HIP|NP_570074.3|DMEL
OG0002360	LOC108141859|XP_017120940.1|DELE	Amacr|NP_610054.1|DMEL
OG0002361	LOC108142862|XP_017122421.1|DELE	CG8004|NP_649161.1|DMEL
OG0002362	LOC108138176|XP_017115758.1|DELE	Slob|NP_001260212.1|DMEL
OG0002363	LOC108138315|XP_017115962.1|DELE	mEFG1|NP_609105.1|DMEL
OG0002364	LOC108138139|XP_017115674.1|DELE	Ndae1|NP_723263.2|DMEL
OG0002365	LOC108138261|XP_017115894.1|DELE	Wnt4|NP_001260187.1|DMEL
OG0002366	LOC108138653|XP_017116483.1|DELE	snsl|NP_001097086.1|DMEL
OG0002367	LOC108148024|XP_017130346.1|DELE	AIF|NP_722765.2|DMEL
OG0002368	LOC108148296|XP_017130764.1|DELE	slmo|NP_001097094.1|DMEL
OG0002369	LOC108137666|XP_017115009.1|DELE	CG12702|NP_608355.1|DMEL
OG0002370	LOC108149230|XP_017132154.1|DELE	NimA|NP_609691.6|DMEL
OG0002371	LOC108149419|XP_017132473.1|DELE	Vajk3|NP_609690.1|DMEL
OG0002372	LOC108149338|XP_017132308.1|DELE	ft|NP_477497.1|DMEL
OG0002373	LOC108150497|XP_017134197.1|DELE	Cyt-c-p|NP_477176.1|DMEL
OG0002374	LOC108144081|XP_017124220.1|DELE	Nmnat|NP_651315.2|DMEL
OG0002375	LOC108141090|XP_017119778.1|DELE	lds|NP_524850.2|DMEL
OG0002376	LOC108135229|XP_017111370.1|DELE	Hrb27C|NP_476869.1|DMEL
OG0002377	LOC108137493|XP_017114699.1|DELE	mRpL44|NP_649541.1|DMEL
OG0002378	LOC108146977|XP_017128722.1|DELE	mRpL20|NP_524051.1|DMEL
OG0002379	LOC108150532|XP_017134251.1|DELE	CaBP1|NP_609792.1|DMEL
OG0002380	LOC108141677|XP_017120645.1|DELE	Spx|NP_511058.1|DMEL
OG0002381	LOC108149836|XP_017133200.1|DELE	RpS23|NP_610939.2|DMEL
OG0002382	LOC108136515|XP_017113264.1|DELE	Trf4-1|NP_996382.2|DMEL
OG0002383	LOC108146396|XP_017127883.1|DELE	Gk2|NP_647655.1|DMEL
OG0002384	LOC108136252|XP_017112779.1|DELE	csw|NP_477131.1|DMEL
OG0002385	LOC108145293|XP_017126099.1|DELE	lgs|NP_651922.1|DMEL
OG0002386	LOC108136766|XP_017113613.1|DELE	CG4733|NP_650842.2|DMEL
OG0002387	LOC108148613|XP_017131184.1|DELE	Irk1|NP_001262861.1|DMEL
OG0002388	LOC108148274|XP_017130719.1|DELE	Su_var_3-9|NP_524357.2|DMEL
OG0002389	LOC108147242|XP_017129129.1|DELE	RpS3|NP_476632.1|DMEL
OG0002390	LOC108135350|XP_017111530.1|DELE	CG6415|NP_609441.1|DMEL
OG0002391	LOC108144538|XP_017124996.1|DELE	Camp|NP_611204.2|DMEL
OG0002392	LOC108146437|XP_017127930.1|DELE	Rh50|NP_001369039.1|DMEL
OG0002393	LOC108146831|XP_017128515.1|DELE	nxf2|NP_524111.3|DMEL
OG0002394	LOC108148798|XP_017131507.1|DELE	Npl4|NP_651407.3|DMEL
OG0002395	LOC108136907|XP_017113854.1|DELE	side-VI|NP_001036705.1|DMEL
OG0002396	LOC108144361|XP_017124613.1|DELE	Xpc|NP_725451.1|DMEL
OG0002397	LOC108146887|XP_017128613.1|DELE	kune|NP_610179.2|DMEL
OG0002398	LOC108136522|XP_017113285.1|DELE	CG7065|NP_572529.2|DMEL
OG0002399	LOC108135011|XP_017111034.1|DELE	CCHa2-R|NP_001356958.1|DMEL
OG0002400	LOC108144873|XP_017125518.1|DELE	nw|NP_001027435.2|DMEL
OG0002401	LOC108145262|XP_017126024.1|DELE	CG32006|NP_726538.1|DMEL
OG0002402	LOC108140698|XP_017119138.1|DELE	CG6006|NP_001097812.1|DMEL
OG0002403	LOC108140608|XP_017119009.1|DELE	CG8925|NP_650526.1|DMEL
OG0002404	LOC108140087|XP_017118280.1|DELE	CG12581|NP_649435.2|DMEL
OG0002405	LOC108137488|XP_017114692.1|DELE	Orco|NP_001097687.1|DMEL
OG0002406	LOC108146713|XP_017128289.1|DELE	GluRS-m|NP_648894.2|DMEL
OG0002407	LOC108143063|XP_017122766.1|DELE	CG1815|NP_651881.2|DMEL
OG0002408	LOC108137452|XP_017114636.1|DELE	NKCC|NP_730938.1|DMEL
OG0002409	LOC108143253|XP_017123051.1|DELE	CG3919|NP_001261840.1|DMEL
OG0002410	LOC108136875|XP_017113806.1|DELE	bnl|NP_732452.1|DMEL
OG0002411	LOC108142908|XP_017122485.1|DELE	Prosbeta3|NP_649858.1|DMEL
OG0002412	LOC108146858|XP_017128568.1|DELE	l_3_80Fj|NP_001015316.1|DMEL
OG0002413	LOC108138582|XP_017116358.1|DELE	RpL17|NP_572346.1|DMEL
OG0002414	LOC108146014|XP_017127277.1|DELE	CG9149|NP_612094.2|DMEL
OG0002415	LOC108141570|XP_017120504.1|DELE	svp|NP_001369011.1|DMEL
OG0002416	LOC108145333|XP_017126207.1|DELE	CG32850|NP_726563.1|DMEL
OG0002417	LOC108134818|XP_017110760.1|DELE, LOC108145493|XP_017126442.1|DELE	CG11454|NP_608497.1|DMEL
OG0002418	LOC108139259|XP_017117436.1|DELE	Set1|NP_001104406.1|DMEL
OG0002419	LOC108137160|XP_017114218.1|DELE	CG3626|NP_572162.2|DMEL
OG0002420	LOC108146059|XP_017127360.1|DELE	PHGPx|NP_728869.1|DMEL
OG0002421	LOC108139133|XP_017117235.1|DELE	CG17782|NP_651257.1|DMEL
OG0002422	LOC108141173|XP_017119889.1|DELE	unc-45|NP_524796.1|DMEL
OG0002423	LOC108150326|XP_017133936.1|DELE	NaPi-III|NP_648441.1|DMEL
OG0002424	LOC108135339|XP_017111519.1|DELE	RpS3A|NP_524618.1|DMEL
OG0002425	LOC108136514|XP_017113263.1|DELE	CG8097|NP_573046.1|DMEL
OG0002426	LOC108145959|XP_017127166.1|DELE	CG13907|NP_612069.1|DMEL
OG0002427	LOC108145329|XP_017126200.1|DELE	CG31997|NP_726539.1|DMEL
OG0002428	LOC108148409|XP_017130937.1|DELE	Elys|NP_608340.2|DMEL
OG0002429	LOC108145902|XP_017127044.1|DELE	Fife|NP_001261340.1|DMEL
OG0002430	LOC108149656|XP_017132887.1|DELE	Dhx15|NP_610269.1|DMEL
OG0002431	LOC108143600|XP_017123612.1|DELE	RpL11|NP_477054.1|DMEL
OG0002432	LOC108137204|XP_017114284.1|DELE	Torsin|NP_572178.1|DMEL
OG0002433	LOC108135852|XP_017112233.1|DELE	ATPsynD|NP_524402.1|DMEL
OG0002434	LOC108139282|XP_017117467.1|DELE	SpdS|NP_731384.1|DMEL
OG0002435	LOC108140889|XP_017119412.1|DELE	nocte|NP_572631.3|DMEL
OG0002436	LOC108147582|XP_017129704.1|DELE	CG8067|NP_610922.1|DMEL
OG0002437	LOC108149850|XP_017133215.1|DELE	CG17716|NP_523731.2|DMEL
OG0002438	LOC108136274|XP_017112831.1|DELE	trr|NP_726773.2|DMEL
OG0002439	LOC108148156|XP_017130543.1|DELE	Pfas|NP_477212.1|DMEL
OG0002440	LOC108135607|XP_017111908.1|DELE	TrpRS-m|NP_649018.2|DMEL
OG0002441	LOC108141324|XP_017120091.1|DELE	Mmp2|NP_995788.1|DMEL
OG0002442	LOC108144329|XP_017124528.1|DELE	POSH|NP_523776.1|DMEL
OG0002443	LOC108143488|XP_017123426.1|DELE	CG30015|NP_001097262.1|DMEL
OG0002444	LOC108143646|XP_017123647.1|DELE	a|NP_524641.1|DMEL
OG0002445	LOC108134666|XP_017110551.1|DELE	Echs1|NP_610910.1|DMEL
OG0002446	LOC108149765|XP_017133078.1|DELE	ave|NP_725413.1|DMEL
OG0002447	LOC108146851|XP_017128549.1|DELE	Wbp2|NP_648607.3|DMEL
OG0002448	LOC108142044|XP_017121212.1|DELE	eIF3k|NP_611604.1|DMEL
OG0002449	LOC108144485|XP_017124904.1|DELE	CG6426|NP_611163.2|DMEL
OG0002450	LOC108134667|XP_017110555.1|DELE	CG31278|NP_731494.1|DMEL
OG0002451	LOC108149712|XP_017132970.1|DELE	CG30349|NP_610421.1|DMEL
OG0002452	LOC108134623|XP_017110497.1|DELE	wrapper|NP_477404.1|DMEL
OG0002453	LOC108134642|XP_017110520.1|DELE	Rtf1|NP_611665.1|DMEL
OG0002454	LOC108146257|XP_017127683.1|DELE	CG13887|NP_612062.1|DMEL
OG0002455	LOC108146255|XP_017127682.1|DELE	JMJD5|NP_612063.2|DMEL
OG0002456	LOC108149155|XP_017132042.1|DELE	CG42741|NP_611747.2|DMEL
OG0002457	LOC108149618|XP_017132831.1|DELE	scra|NP_724582.1|DMEL
OG0002458	LOC108149904|XP_017133296.1|DELE	CG13991|NP_609000.2|DMEL
OG0002459	LOC108149105|XP_017131992.1|DELE	mip120|NP_001163143.1|DMEL
OG0002460	LOC108144884|XP_017125532.1|DELE	CG30419|NP_611899.1|DMEL
OG0002461	LOC108144829|XP_017125454.1|DELE	CG8950|NP_611184.1|DMEL
OG0002462	LOC108137053|XP_017114043.1|DELE, LOC108137455|XP_017114645.1|DELE	CG10737|NP_001137711.1|DMEL
OG0002463	LOC108144814|XP_017125431.1|DELE	Chi|NP_726403.2|DMEL
OG0002464	LOC108144331|XP_017124530.1|DELE	CG14480|NP_611231.1|DMEL
OG0002465	LOC108143633|XP_017123636.1|DELE	Tbce|NP_610197.2|DMEL
OG0002466	LOC108145304|XP_017126123.1|DELE	Pur-alpha|NP_524624.1|DMEL
OG0002467	LOC108147538|XP_017129610.1|DELE	Lkr|NP_647968.3|DMEL
OG0002468	LOC108146959|XP_017128704.1|DELE	trn|NP_001261796.1|DMEL
OG0002469	LOC108141060|XP_017119703.1|DELE	Gel|NP_524865.2|DMEL
OG0002470	LOC108149885|XP_017133270.1|DELE	CG8237|NP_610425.1|DMEL
OG0002471	LOC108141538|XP_017120467.1|DELE	prel|NP_610487.3|DMEL
OG0002472	LOC108137875|XP_017115302.1|DELE	CG42700|NP_001286339.1|DMEL
OG0002473	LOC108144809|XP_017125426.1|DELE	CG34229|NP_001097276.1|DMEL
OG0002474	LOC108136053|XP_017112472.1|DELE	RhoGAP71E|NP_001137956.1|DMEL
OG0002475	LOC108148923|XP_017131729.1|DELE	RpS7|NP_651782.1|DMEL
OG0002476	LOC108137561|XP_017114776.1|DELE	RpS16|NP_611685.1|DMEL
OG0002477	LOC108144975|XP_017125612.1|DELE, LOC108148249|XP_017130703.1|DELE	CG11044|NP_611456.1|DMEL
OG0002478	LOC108143694|XP_017123709.1|DELE, LOC108144490|XP_017124950.1|DELE	rib|NP_001261085.1|DMEL
OG0002479	LOC108149806|XP_017133161.1|DELE	O-fut1|NP_610931.1|DMEL
OG0002481	LOC108136333|XP_017112926.1|DELE	MED18|NP_569948.3|DMEL
OG0002482	LOC108149056|XP_017131890.1|DELE	CG34236|NP_001097303.2|DMEL
OG0002483	LOC108141506|XP_017120423.1|DELE	CG4882|NP_477377.1|DMEL
OG0002484	LOC108144612|XP_017125122.1|DELE	APC10|NP_611223.4|DMEL
OG0002485	LOC108145458|XP_017126391.1|DELE	stmA|NP_001014513.1|DMEL
OG0002486	LOC108142505|XP_017121900.1|DELE	CG14184|NP_649173.1|DMEL
OG0002487	LOC108137803|XP_017115229.1|DELE	Slmap|NP_001036399.1|DMEL
OG0002488	LOC108143708|XP_017123728.1|DELE	GlcT|NP_611636.1|DMEL
OG0002489	LOC108146298|XP_017127733.1|DELE	nes|NP_524157.2|DMEL
OG0002490	LOC108144980|XP_017125621.1|DELE	CG11099|NP_611457.1|DMEL
OG0002491	LOC108146793|XP_017128450.1|DELE	MED1|NP_649341.1|DMEL
OG0002492	LOC108144517|XP_017124946.1|DELE	pAbp|NP_476667.1|DMEL
OG0002493	LOC108149690|XP_017132949.1|DELE	CG8272|NP_001260812.1|DMEL
OG0002494	LOC108139365|XP_017117580.1|DELE	CG8301|NP_649915.1|DMEL
OG0002495	LOC108144528|XP_017124967.1|DELE	igl|NP_477060.1|DMEL
OG0002496	LOC108147110|XP_017128889.1|DELE	Kaz-m1|NP_524507.1|DMEL
OG0002497	LOC108145715|XP_017126765.1|DELE	CG4950|NP_648855.2|DMEL
OG0002498	LOC108142232|XP_017121440.1|DELE	CG32437|NP_730625.1|DMEL
OG0002499	LOC108146426|XP_017127919.1|DELE	CG13894|NP_612054.1|DMEL
OG0002500	LOC108148651|XP_017131265.1|DELE	narya|NP_573383.1|DMEL, nenya|NP_733236.1|DMEL
OG0002501	LOC108138677|XP_017116513.1|DELE	CG15625|NP_608872.1|DMEL
OG0002502	LOC108144722|XP_017125306.1|DELE	CG30026|NP_725049.3|DMEL
OG0002502	LOC108144720|XP_017125305.1|DELE	CG34054|NP_001033940.1|DMEL
OG0002504	LOC108146649|XP_017128183.1|DELE	Or69a|NP_996070.1|DMEL
OG0002505	LOC108145229|XP_017125982.1|DELE	CG30391|NP_611566.2|DMEL
OG0002506	LOC108148465|XP_017130986.1|DELE	tHMG1|NP_651055.1|DMEL, tHMG2|NP_001163689.1|DMEL
OG0002507	LOC108148003|XP_017130320.1|DELE	CG43064|NP_001246726.1|DMEL
OG0002508	LOC108136529|XP_017113294.1|DELE	Rip11|NP_573313.2|DMEL
OG0002509	LOC108149654|XP_017132883.1|DELE	DCTN4-p62|NP_610311.1|DMEL
OG0002510	LOC108140894|XP_017119425.1|DELE	Cda4|NP_728468.1|DMEL
OG0002511	LOC108139303|XP_017117491.1|DELE	rin|NP_524907.2|DMEL
OG0002512	LOC108145320|XP_017126181.1|DELE	dati|NP_001245421.1|DMEL
OG0002513	LOC108139268|XP_017117444.1|DELE	Mpi|NP_649940.1|DMEL
OG0002514	LOC108146401|XP_017127889.1|DELE	Sac1|NP_612087.1|DMEL
OG0002516	LOC108147316|XP_017129231.1|DELE	CLS|NP_651418.1|DMEL
OG0002517	LOC108138502|XP_017116213.1|DELE	Nna1|NP_001285225.1|DMEL
OG0002518	LOC108136681|XP_017113492.1|DELE	CG7126|NP_650709.3|DMEL
OG0002519	LOC108145455|XP_017126387.1|DELE	Rbpn-5|NP_611545.1|DMEL
OG0002520	LOC108141403|XP_017120253.1|DELE	Usp30|NP_572274.1|DMEL
OG0002521	LOC108136591|XP_017113393.1|DELE	CG32547|NP_728174.2|DMEL
OG0002522	LOC108137031|XP_017114020.1|DELE	Nup43|NP_650716.2|DMEL
OG0002523	LOC108143016|XP_017122696.1|DELE	qless|NP_733425.1|DMEL
OG0002524	LOC108136296|XP_017112870.1|DELE	Usp16-45|NP_572220.1|DMEL
OG0002525	LOC108147452|XP_017129469.1|DELE	Srp54k|NP_523931.1|DMEL
OG0002526	LOC108141194|XP_017119927.1|DELE	Fkbp39|NP_524364.2|DMEL
OG0002528	LOC108138507|XP_017116231.1|DELE	C3G|NP_572350.2|DMEL
OG0002529	LOC108135275|XP_017111447.1|DELE	Sf3a1|NP_650583.1|DMEL
OG0002530	LOC108139011|XP_017117101.1|DELE	CG10268|NP_609992.1|DMEL
OG0002531	LOC108148278|XP_017130728.1|DELE	CG9135|NP_608985.1|DMEL
OG0002532	LOC108137048|XP_017114030.1|DELE	RpL15|NP_001104430.1|DMEL
OG0002533	LOC108140899|XP_017119432.1|DELE	CG12576|NP_608465.1|DMEL
OG0002534	LOC108144823|XP_017125443.1|DELE	Egm|NP_610687.1|DMEL
OG0002535	LOC108146086|XP_017127397.1|DELE	SmydA-2|NP_649084.1|DMEL
OG0002536	LOC108148871|XP_017131662.1|DELE	Bub3|NP_477381.1|DMEL
OG0002537	LOC108144396|XP_017124665.1|DELE	Rsph4a|NP_611869.1|DMEL
OG0002539	LOC108144617|XP_017125132.1|DELE	TyrRS-m|NP_611967.1|DMEL
OG0002540	LOC108140662|XP_017119084.1|DELE	Surf4|NP_477222.1|DMEL
OG0002541	LOC108136327|XP_017112918.1|DELE	CG8611|NP_788922.1|DMEL
OG0002542	LOC108134892|XP_017110884.1|DELE	CG14220|NP_608325.1|DMEL
