Orthogroup	DELE.longest_only	DVIR.longest_only
OG0002868	LOC108147953|XP_017130231.1|DELE	LOC116652164|XP_032296023.1|DVIR, LOC6628754|XP_032294403.1|DVIR
OG0002869	LOC108147954|XP_017130232.1|DELE	LOC6628753|XP_002052322.1|DVIR, LOC116652168|XP_032296042.1|DVIR
OG0002871	LOC108141666|XP_017120629.1|DELE	LOC6629154|XP_002052448.1|DVIR
OG0002872	LOC108141795|XP_017120835.1|DELE	LOC6628799|XP_032293671.1|DVIR
OG0002873	LOC108138995|XP_017117073.1|DELE	LOC6628323|XP_002051196.1|DVIR
OG0002874	LOC108148400|XP_017130925.1|DELE	LOC6628177|XP_002051447.1|DVIR
OG0002875	LOC108148082|XP_017130427.1|DELE	LOC6628731|XP_002051068.1|DVIR
OG0002876	LOC108135892|XP_017112297.1|DELE	LOC6635466|XP_002058974.1|DVIR
OG0002877	LOC108149397|XP_017132420.1|DELE	LOC6627588|XP_032294352.1|DVIR
OG0002878	LOC108149502|XP_017132613.1|DELE	LOC6629033|XP_015028545.1|DVIR
OG0002879	LOC108146113|XP_017127434.1|DELE	LOC6624098|XP_002046309.1|DVIR
OG0002880	LOC108137320|XP_017114434.1|DELE	LOC6635563|XP_002059037.1|DVIR
OG0002881	LOC108137869|XP_017115294.1|DELE	LOC6627850|XP_002052845.1|DVIR
OG0002882	LOC108143607|XP_017123619.1|DELE	LOC6626042|XP_002049140.1|DVIR
OG0002883	LOC108145519|XP_017126495.1|DELE	LOC6628762|XP_002051902.1|DVIR
OG0002884	LOC108147929|XP_017130200.1|DELE	LOC6628989|XP_002052120.1|DVIR
OG0002885	LOC108145924|XP_017127099.1|DELE	LOC6623177|XP_002047751.1|DVIR
OG0002886	LOC108147996|XP_017130305.1|DELE	LOC6628355|XP_002052221.1|DVIR
OG0002887	LOC108147997|XP_017130306.1|DELE	LOC6628354|XP_002052220.2|DVIR
OG0002888	LOC108138921|XP_017116976.1|DELE	LOC6634052|XP_032293823.1|DVIR
OG0002889	LOC108135681|XP_017112010.1|DELE	LOC6624405|XP_002048309.1|DVIR
OG0002890	LOC108138994|XP_017117072.1|DELE	LOC6628322|XP_002051195.1|DVIR
OG0002891	LOC108141781|XP_017120777.1|DELE	LOC6636616|XP_032289203.1|DVIR, LOC6634232|XP_032293772.1|DVIR
OG0002892	LOC108138077|XP_017115544.1|DELE	LOC6627891|XP_032294449.1|DVIR
OG0002893	LOC108147938|XP_017130211.1|DELE	LOC6627844|XP_002051734.2|DVIR
OG0002894	LOC108150362|XP_017133985.1|DELE	LOC6624042|XP_032290355.1|DVIR
OG0002895	LOC108141314|XP_017120072.1|DELE	LOC6625266|XP_032292271.1|DVIR
OG0002896	LOC108149463|XP_017132553.1|DELE	LOC6634222|XP_002057671.1|DVIR
OG0002897	LOC108135289|XP_017111461.1|DELE	LOC6628226|XP_032293818.1|DVIR
OG0002898	LOC108149488|XP_017132600.1|DELE	LOC6635615|XP_015024475.1|DVIR
OG0002899	LOC108150078|XP_017133530.1|DELE	LOC6635622|XP_002059114.1|DVIR
OG0002900	LOC108136568|XP_017113369.1|DELE, LOC108145287|XP_017126093.1|DELE	LOC6635623|XP_032294689.1|DVIR
OG0002901	LOC108138136|XP_017115670.1|DELE	LOC6628879|XP_002051659.1|DVIR
OG0002902	LOC108138137|XP_017115671.1|DELE	LOC6628878|XP_002051658.1|DVIR
OG0002903	LOC108150713|XP_017134487.1|DELE	LOC6627736|XP_002051120.1|DVIR
OG0002904	LOC108146809|XP_017128483.1|DELE	LOC6622964|XP_002048150.2|DVIR
OG0002905	LOC108149538|XP_017132660.1|DELE	LOC6634340|XP_002057468.1|DVIR
OG0002906	LOC108139083|XP_017117198.1|DELE	LOC6634057|XP_032293581.1|DVIR
OG0002907	LOC108138894|XP_017116918.1|DELE	LOC6634059|XP_015025147.1|DVIR
OG0002908	LOC108145380|XP_017126264.1|DELE, LOC108136254|XP_017112795.1|DELE	LOC6626176|XP_032292280.1|DVIR
OG0002909	LOC108145175|XP_017125898.1|DELE	LOC6626991|XP_002050178.2|DVIR
OG0002910	LOC108141930|XP_017121055.1|DELE	LOC6629161|XP_002052364.1|DVIR
OG0002911	LOC108141521|XP_017120441.1|DELE	LOC6626604|XP_015029119.1|DVIR
OG0002912	LOC108141230|XP_017119978.1|DELE	LOC6633237|XP_002057407.1|DVIR
OG0002913	LOC108149196|XP_017132110.1|DELE	LOC6624878|XP_002050882.1|DVIR
OG0002914	LOC108148057|XP_017130397.1|DELE	LOC6627324|XP_002051700.1|DVIR
OG0002915	LOC108142013|XP_017121172.1|DELE	LOC6628535|XP_032294466.1|DVIR
OG0002916	LOC108138802|XP_017116775.1|DELE	LOC6635707|XP_032294395.1|DVIR
OG0002917	LOC108137988|XP_017115449.1|DELE	LOC6636323|XP_002059883.1|DVIR
OG0002918	LOC108137938|XP_017115381.1|DELE	LOC6624904|XP_002050217.1|DVIR
OG0002919	LOC108139111|XP_017117216.1|DELE	LOC6636436|XP_002059825.1|DVIR, LOC116650871|XP_032291657.1|DVIR
OG0002920	LOC108150467|XP_017134148.1|DELE	LOC6627732|XP_002051749.1|DVIR
OG0002921	LOC108147958|XP_017130240.1|DELE	LOC6627615|XP_002051982.1|DVIR
OG0002922	LOC108141952|XP_017121083.1|DELE	LOC6628898|XP_002052195.2|DVIR
OG0002923	LOC108141857|XP_017120939.1|DELE	LOC6628897|XP_032294484.1|DVIR
OG0002924	LOC108141951|XP_017121082.1|DELE	LOC6628899|XP_002052196.1|DVIR
OG0002925	LOC108141368|XP_017120186.1|DELE	LOC6626234|XP_002048858.2|DVIR
OG0002926	LOC108147795|XP_017130024.1|DELE	LOC6628676|XP_002051850.1|DVIR
OG0002927	LOC108147802|XP_017130032.1|DELE	LOC6628672|XP_002051846.1|DVIR
OG0002928	LOC108150503|XP_017134205.1|DELE	LOC6627864|XP_002052261.3|DVIR
OG0002929	LOC108137849|XP_017115265.1|DELE	LOC6627592|XP_032293969.1|DVIR
OG0002930	LOC108138838|XP_017116837.1|DELE	LOC6627796|XP_002052684.1|DVIR
OG0002931	LOC108135245|XP_017111399.1|DELE	LOC6627464|XP_032294009.1|DVIR
OG0002932	LOC108134608|XP_017110469.1|DELE	LOC6627230|XP_032292547.1|DVIR
OG0002933	LOC108145503|XP_017126452.1|DELE	LOC6626721|XP_002048697.1|DVIR
OG0002934	LOC108149894|XP_017133280.1|DELE, LOC108149670|XP_017132909.1|DELE	LOC6626000|XP_015029578.1|DVIR
OG0002935	LOC108138253|XP_017115882.1|DELE	LOC6627397|XP_002052149.2|DVIR
OG0002936	LOC108148534|XP_017131066.1|DELE	LOC6625351|XP_002051004.1|DVIR
OG0002937	LOC108140479|XP_017118713.1|DELE	LOC6626805|XP_015030057.1|DVIR
OG0002938	LOC108139063|XP_017117173.1|DELE	LOC6628268|XP_002052707.3|DVIR
OG0002939	LOC108144166|XP_017124312.1|DELE	LOC116650562|XP_032290449.1|DVIR, LOC6636485|XP_002059847.1|DVIR
OG0002940	LOC108140700|XP_017119142.1|DELE	LOC6631291|XP_002053363.1|DVIR
OG0002941	LOC108141805|XP_017120860.1|DELE	LOC6627485|XP_002051290.1|DVIR
OG0002942	LOC108142061|XP_017121235.1|DELE	LOC6628316|XP_032293984.1|DVIR
OG0002943	LOC108138985|XP_017117059.1|DELE	LOC6633995|XP_002057662.1|DVIR
OG0002944	LOC108139027|XP_017117121.1|DELE	LOC6633994|XP_015025220.1|DVIR
OG0002945	LOC108138152|XP_017115717.1|DELE	LOC6628133|XP_015028406.1|DVIR
OG0002946	LOC108141329|XP_017120099.1|DELE	LOC6626459|XP_002049148.2|DVIR
OG0002947	LOC108138239|XP_017115859.1|DELE	LOC6628495|XP_032293787.1|DVIR
OG0002948	LOC108146828|XP_017128513.1|DELE	LOC6622939|XP_002048151.2|DVIR
OG0002949	LOC108146712|XP_017128287.1|DELE	LOC6624499|XP_002048123.2|DVIR
OG0002950	LOC108135270|XP_017111436.1|DELE	LOC6627348|XP_032293905.1|DVIR
OG0002951	LOC108142032|XP_017121198.1|DELE	LOC6636643|XP_002060110.1|DVIR
OG0002952	LOC108147786|XP_017130015.1|DELE	LOC6628114|XP_002052310.1|DVIR
OG0002953	LOC108150521|XP_017134236.1|DELE	LOC6634170|XP_032288985.1|DVIR
OG0002954	LOC108141791|XP_017120808.1|DELE	LOC6627486|XP_032293532.1|DVIR
OG0002955	LOC108144187|XP_017124340.1|DELE	LOC6625100|XP_032291714.1|DVIR
OG0002956	LOC108141268|XP_017120026.1|DELE	LOC6635914|XP_032292350.1|DVIR
OG0002957	LOC108143388|XP_017123248.1|DELE	LOC6627038|XP_002050717.1|DVIR
OG0002958	LOC108141816|XP_017120881.1|DELE	LOC6628317|XP_002052741.1|DVIR
OG0002959	LOC108141848|XP_017120927.1|DELE	LOC6628931|XP_032294205.1|DVIR
OG0002960	LOC108146546|XP_017128079.1|DELE	LOC6636922|XP_002060375.1|DVIR
OG0002961	LOC108149839|XP_017133203.1|DELE	LOC6626927|XP_032292580.1|DVIR
OG0002962	LOC108139060|XP_017117170.1|DELE	LOC6634217|XP_002057666.1|DVIR
OG0002963	LOC108141953|XP_017121084.1|DELE	LOC6634137|XP_002057423.1|DVIR
OG0002964	LOC108143394|XP_017123256.1|DELE	LOC6636338|XP_015023954.1|DVIR
OG0002965	LOC108141950|XP_017121081.1|DELE	LOC6636637|XP_002060104.1|DVIR
OG0002966	LOC108146989|XP_017128746.1|DELE	LOC6628616|XP_002051336.1|DVIR
OG0002967	LOC108146454|XP_017127954.1|DELE	LOC6622541|XP_032290407.1|DVIR
OG0002968	LOC108146455|XP_017127955.1|DELE	LOC6622392|XP_002047099.3|DVIR
OG0002969	LOC108149342|XP_017132319.1|DELE	LOC6636326|XP_002059925.1|DVIR
OG0002970	LOC108138133|XP_017115666.1|DELE	LOC6628632|XP_002052574.1|DVIR
OG0002971	LOC108142024|XP_017121189.1|DELE	LOC6634380|XP_015025239.1|DVIR
OG0002972	LOC108140789|XP_017119270.1|DELE	LOC6632928|XP_002056563.2|DVIR
OG0002973	LOC108140339|XP_017118518.1|DELE	LOC6625060|XP_002050531.1|DVIR
OG0002974	LOC108145671|XP_017126714.1|DELE	LOC6624331|XP_002047105.1|DVIR
OG0002975	LOC108148077|XP_017130418.1|DELE	LOC6636954|XP_002060402.2|DVIR
OG0002976	LOC108138571|XP_017116340.1|DELE	LOC6636098|XP_002059587.1|DVIR
OG0002977	LOC108144406|XP_017124726.1|DELE	LOC6627211|XP_032291844.1|DVIR, LOC116650974|XP_032292239.1|DVIR
OG0002978	LOC108144858|XP_017125494.1|DELE	LOC6625979|XP_002049994.1|DVIR
OG0002979	LOC108143612|XP_017123625.1|DELE	LOC6635799|XP_032291906.1|DVIR
OG0002980	LOC108148927|XP_017131737.1|DELE	LOC6628717|XP_002051890.1|DVIR
OG0002981	LOC108135253|XP_017111410.1|DELE	LOC6634010|XP_032293585.1|DVIR
OG0002982	LOC108149489|XP_017132597.1|DELE	LOC6634085|XP_032289044.1|DVIR
OG0002983	LOC108145931|XP_017127123.1|DELE	LOC6622672|XP_032291046.1|DVIR
OG0002984	LOC108145793|XP_017126852.1|DELE	LOC6622717|XP_032290519.1|DVIR
OG0002985	LOC108145312|XP_017126150.1|DELE	LOC6636223|XP_032290144.1|DVIR
OG0002986	LOC108141679|XP_017120643.1|DELE	LOC6636629|XP_002060096.1|DVIR
OG0002987	LOC108138265|XP_017115904.1|DELE	LOC6628604|XP_002052165.1|DVIR
OG0002988	LOC108137840|XP_017115255.1|DELE	LOC6628308|XP_032294065.1|DVIR
OG0002989	LOC108150227|XP_017133762.1|DELE	LOC6624414|XP_002048544.1|DVIR
OG0002990	LOC108148085|XP_017130429.1|DELE	LOC6628205|XP_002052214.1|DVIR
OG0002991	LOC108143407|XP_017123279.1|DELE	LOC6625207|XP_032292035.1|DVIR
OG0002992	LOC108150511|XP_017134216.1|DELE	LOC6627694|XP_032294246.1|DVIR
OG0002993	LOC108146220|XP_017127628.1|DELE	LOC6623202|XP_002046096.1|DVIR
OG0002994	LOC108149531|XP_017132656.1|DELE	LOC6629168|XP_032293950.1|DVIR
OG0002995	LOC108134496|XP_017110305.1|DELE	LOC6628761|XP_002051901.1|DVIR
OG0002996	LOC108136950|XP_017113921.1|DELE	LOC6630281|XP_002054892.1|DVIR
OG0002997	LOC108147692|XP_017129895.1|DELE	LOC6634397|XP_002058150.1|DVIR
OG0002998	LOC108140897|XP_017119429.1|DELE	LOC6633530|XP_002057358.1|DVIR
OG0002999	LOC108143139|XP_017122875.1|DELE	LOC6622572|XP_002047702.2|DVIR
OG0003000	LOC108148370|XP_017130882.1|DELE	LOC6629720|XP_002053677.1|DVIR
OG0003001	LOC108143587|XP_017123593.1|DELE	LOC6625693|XP_002048843.1|DVIR
OG0003002	LOC108142794|XP_017122333.1|DELE	LOC6637007|XP_002060434.1|DVIR, LOC6624175|XP_002047872.1|DVIR
OG0003003	LOC108134638|XP_017110515.1|DELE	LOC6625984|XP_002050062.1|DVIR
OG0003004	LOC108138439|XP_017116129.1|DELE	LOC6633442|XP_002057184.3|DVIR
OG0003005	LOC108136462|XP_017113144.1|DELE	LOC6629214|XP_002051264.1|DVIR, LOC6633774|XP_032295823.1|DVIR
OG0003006	LOC108135171|XP_017111284.1|DELE	LOC6629512|XP_002053172.1|DVIR
OG0003007	LOC108148403|XP_017130924.1|DELE	LOC116651789|XP_032294705.1|DVIR, LOC6630050|XP_002054718.1|DVIR
OG0003008	LOC108142910|XP_017122487.1|DELE	LOC6631092|XP_002054052.1|DVIR
OG0003009	LOC108146494|XP_017128015.1|DELE	LOC6624617|XP_015030906.1|DVIR
OG0003010	LOC108144859|XP_017125495.1|DELE	LOC6625850|XP_032292065.1|DVIR
OG0003011	LOC108134643|XP_017110521.1|DELE	LOC6626901|XP_015029026.1|DVIR
OG0003012	LOC108134486|XP_017110296.1|DELE	LOC6632656|XP_015025832.1|DVIR
OG0003013	LOC108136502|XP_017113226.1|DELE	LOC6631642|XP_002055361.2|DVIR
OG0003014	LOC108137434|XP_017114587.1|DELE	LOC6631656|XP_002055346.1|DVIR
OG0003015	LOC108141580|XP_017120515.1|DELE	LOC6636676|XP_032295878.1|DVIR
OG0003016	LOC108146662|XP_017128201.1|DELE	LOC6623781|XP_015031570.1|DVIR
OG0003017	LOC108141220|XP_017119961.1|DELE	LOC6632394|XP_002056630.1|DVIR
OG0003018	LOC108147205|XP_017129049.1|DELE	LOC6630447|XP_002053722.1|DVIR
OG0003019	LOC108142353|XP_017121642.1|DELE	LOC6624245|XP_002048515.1|DVIR
OG0003020	LOC108135498|XP_017111734.1|DELE	LOC6630207|XP_015027523.1|DVIR
OG0003021	LOC108136913|XP_017113865.1|DELE	LOC6632315|XP_002056500.1|DVIR
OG0003022	LOC108146678|XP_017128219.1|DELE	LOC6623977|XP_032290960.1|DVIR
OG0003023	LOC108134931|XP_017110940.1|DELE	LOC6631917|XP_002055598.1|DVIR
OG0003024	LOC108146834|XP_017128519.1|DELE	LOC6623317|XP_002048634.1|DVIR
OG0003025	LOC108141245|XP_017119991.1|DELE	LOC6632677|XP_002056648.1|DVIR
OG0003026	LOC108140967|XP_017119524.1|DELE	LOC6632676|XP_002056647.1|DVIR
OG0003027	LOC108140701|XP_017119143.1|DELE	LOC6631293|XP_002053365.1|DVIR
OG0003028	LOC108146493|XP_017128014.1|DELE	LOC6623215|XP_002047744.1|DVIR
OG0003029	LOC108145840|XP_017126942.1|DELE	LOC6636841|XP_032291537.1|DVIR
OG0003030	LOC108137481|XP_017114683.1|DELE	LOC6630763|XP_002054622.2|DVIR
OG0003031	LOC108134882|XP_017110866.1|DELE	LOC6631559|XP_002055436.2|DVIR
OG0003032	LOC108147810|XP_017130042.1|DELE	LOC6634193|XP_002057786.1|DVIR
OG0003033	LOC108147385|XP_017129309.1|DELE	LOC6622283|XP_002046951.1|DVIR
OG0003034	LOC108140631|XP_017119039.1|DELE	LOC6630987|XP_015027225.1|DVIR
OG0003035	LOC108148499|XP_017131022.1|DELE	LOC6633068|XP_002056140.2|DVIR
OG0003036	LOC108135967|XP_017112414.1|DELE	LOC6624837|XP_002049181.1|DVIR
OG0003037	LOC108136145|XP_017112629.1|DELE	LOC6623826|XP_002048262.1|DVIR
OG0003038	LOC108135382|XP_017111565.1|DELE	LOC6627139|XP_002049433.1|DVIR
OG0003039	LOC108134536|XP_017110372.1|DELE	LOC6629227|XP_002051253.1|DVIR
OG0003040	LOC108150190|XP_017133682.1|DELE	LOC6623207|XP_002047276.2|DVIR
OG0003041	LOC108146303|XP_017127744.1|DELE	LOC6623136|XP_032290856.1|DVIR
OG0003042	LOC108136995|XP_017113980.1|DELE	LOC6630789|XP_002054823.1|DVIR
OG0003043	LOC108140623|XP_017119026.1|DELE	LOC6632771|XP_015026099.1|DVIR
OG0003044	LOC108145450|XP_017126371.1|DELE, LOC108136721|XP_017113537.1|DELE	LOC6625650|XP_032292925.1|DVIR
OG0003045	LOC108147286|XP_017129191.1|DELE	LOC6630933|XP_002053486.2|DVIR
OG0003046	LOC108140609|XP_017119011.1|DELE	LOC6629870|XP_002053347.1|DVIR
OG0003047	LOC108140611|XP_017119013.1|DELE	LOC6629869|XP_002053346.1|DVIR
OG0003048	LOC108149762|XP_017133069.1|DELE	LOC6626584|XP_002049763.2|DVIR
OG0003049	LOC108135834|XP_017112207.1|DELE	LOC6630429|XP_002053741.1|DVIR
OG0003050	LOC108147195|XP_017129037.1|DELE	LOC6630996|XP_032290536.1|DVIR
OG0003051	LOC108146519|XP_017128043.1|DELE	LOC6623803|XP_032290404.1|DVIR
OG0003052	LOC108148255|XP_017130667.1|DELE	LOC6630001|XP_015027755.1|DVIR
OG0003053	LOC108140961|XP_017119518.1|DELE	LOC6632739|XP_002056454.2|DVIR
OG0003054	LOC108141085|XP_017119756.1|DELE	LOC6632741|XP_015026151.1|DVIR
OG0003055	LOC108147175|XP_017128997.1|DELE	LOC6630177|XP_032289577.1|DVIR
OG0003056	LOC108142693|XP_017122191.1|DELE	LOC6631870|XP_032295481.1|DVIR
OG0003057	LOC108149768|XP_017133085.1|DELE	LOC6626327|XP_015029650.1|DVIR
OG0003058	LOC108144702|XP_017125281.1|DELE	LOC6624822|XP_002048980.2|DVIR
OG0003059	LOC108134877|XP_017110861.1|DELE	LOC6634679|XP_002057995.2|DVIR
OG0003060	LOC108141479|XP_017120379.1|DELE	LOC116651110|XP_032292840.1|DVIR, LOC6625015|XP_002049952.1|DVIR
OG0003061	LOC108135941|XP_017112379.1|DELE	LOC6631830|XP_002055472.1|DVIR
OG0003062	LOC108140612|XP_017119014.1|DELE	LOC6629766|XP_002054151.1|DVIR
OG0003063	LOC108146814|XP_017128492.1|DELE	LOC6624335|XP_015031455.1|DVIR
OG0003064	LOC108135073|XP_017111119.1|DELE	LOC6633703|XP_032295824.1|DVIR
OG0003065	LOC108137663|XP_017115005.1|DELE	LOC6629163|XP_032294252.1|DVIR
OG0003066	LOC108136782|XP_017113633.1|DELE	LOC6632913|XP_002056258.1|DVIR
OG0003067	LOC108140503|XP_017118772.1|DELE	LOC6632289|XP_002056731.2|DVIR
OG0003068	LOC108140456|XP_017118678.1|DELE	LOC6632777|XP_002056338.1|DVIR
OG0003069	LOC108144380|XP_017124643.1|DELE	LOC6625907|XP_002049856.2|DVIR
OG0003070	LOC108141898|XP_017120997.1|DELE	LOC6634107|XP_015025150.2|DVIR
OG0003071	LOC108135593|XP_017111885.1|DELE	LOC6623756|XP_002046818.1|DVIR
OG0003072	LOC108135815|XP_017112179.1|DELE	LOC6630144|XP_002053627.1|DVIR
OG0003073	LOC108135816|XP_017112180.1|DELE	LOC6630145|XP_032290127.1|DVIR
OG0003074	LOC108149497|XP_017132609.1|DELE	LOC6628163|XP_002052418.1|DVIR
OG0003075	LOC108139219|XP_017117369.1|DELE	LOC6635274|XP_032296664.1|DVIR
OG0003076	LOC108143242|XP_017123029.1|DELE	LOC6623968|XP_032291158.1|DVIR
OG0003077	LOC108136682|XP_017113493.1|DELE	LOC6629618|XP_032290200.1|DVIR
OG0003078	LOC108140546|XP_017118871.1|DELE	LOC6630291|XP_015026955.1|DVIR
OG0003079	LOC108139311|XP_017117502.1|DELE	LOC6629879|XP_015027177.1|DVIR
OG0003080	LOC108140704|XP_017119148.1|DELE	LOC6631104|XP_032293775.1|DVIR
OG0003081	LOC108147094|XP_017128870.1|DELE	LOC6630129|XP_002053681.1|DVIR
OG0003082	LOC108140754|XP_017119223.1|DELE	LOC6629906|XP_002053404.1|DVIR
OG0003083	LOC108147291|XP_017129198.1|DELE	LOC6630865|XP_032291648.1|DVIR
OG0003084	LOC108141032|XP_017119609.1|DELE	LOC116649758|XP_032295095.1|DVIR
OG0003085	LOC108141240|XP_017119985.1|DELE	LOC6630798|XP_002054654.2|DVIR
OG0003086	LOC108140467|XP_017118689.1|DELE	LOC6629900|XP_032293430.1|DVIR
OG0003087	LOC108142351|XP_017121637.1|DELE	LOC6624473|XP_032289963.1|DVIR
OG0003088	LOC108141210|XP_017119947.1|DELE	LOC6632673|XP_002056644.1|DVIR
OG0003089	LOC108139314|XP_017117510.1|DELE	LOC6634895|XP_032295254.1|DVIR
OG0003090	LOC108148743|XP_017131426.1|DELE	LOC6634871|XP_002058600.1|DVIR
OG0003091	LOC108136948|XP_017113919.1|DELE	LOC6629725|XP_002053605.1|DVIR
OG0003092	LOC108140786|XP_017119266.1|DELE	LOC6630124|XP_002053395.1|DVIR
OG0003093	LOC108149751|XP_017133035.1|DELE	LOC6626321|XP_002050698.1|DVIR
OG0003094	LOC108136575|XP_017113373.1|DELE	LOC6633824|XP_002057103.1|DVIR
OG0003095	LOC108150026|XP_017133475.1|DELE	LOC6631795|XP_032295442.1|DVIR
OG0003096	LOC108144559|XP_017125026.1|DELE	LOC6625182|XP_002050740.2|DVIR
OG0003097	LOC108148757|XP_017131447.1|DELE	LOC6629824|XP_002054524.2|DVIR
OG0003098	LOC108136291|XP_017112866.1|DELE	LOC6633538|XP_032295482.1|DVIR
OG0003099	LOC108135103|XP_017111167.1|DELE	LOC6630749|XP_002053210.1|DVIR
OG0003100	LOC108136317|XP_017112904.1|DELE	LOC6634639|XP_015025065.1|DVIR
OG0003101	LOC108140553|XP_017118899.1|DELE	LOC6630816|XP_015027195.1|DVIR
OG0003102	LOC108140538|XP_017118852.1|DELE	LOC6630118|XP_015027430.1|DVIR
OG0003103	LOC108140668|XP_017119100.1|DELE	LOC6630590|XP_002053281.1|DVIR
OG0003104	LOC108146200|XP_017127607.1|DELE	LOC6623018|XP_002047565.1|DVIR
OG0003105	LOC108137175|XP_017114240.1|DELE	LOC6633408|XP_015025596.1|DVIR
OG0003107	LOC108149989|XP_017133408.1|DELE	LOC6633454|XP_002057337.2|DVIR
OG0003108	LOC108145562|XP_017126550.1|DELE	LOC6628140|XP_002052308.1|DVIR
OG0003109	LOC108136652|XP_017113465.1|DELE	LOC6632037|XP_002055503.1|DVIR
OG0003110	LOC108141968|XP_017121106.1|DELE	LOC6625627|XP_032293347.1|DVIR
OG0003111	LOC108150000|XP_017133427.1|DELE	LOC6632100|XP_032295516.1|DVIR
OG0003112	LOC108135143|XP_017111243.1|DELE	LOC6631226|XP_002053144.1|DVIR
OG0003114	LOC108149043|XP_017131876.1|DELE	LOC6625407|XP_002049842.2|DVIR
OG0003115	LOC108144177|XP_017124327.1|DELE	LOC6625911|XP_032292890.1|DVIR
OG0003116	LOC108143702|XP_017123722.1|DELE	LOC6626564|XP_002049889.2|DVIR
OG0003117	LOC108142207|XP_017121385.1|DELE	LOC6622851|XP_002048474.1|DVIR
OG0003118	LOC108135603|XP_017111904.1|DELE	LOC6623308|XP_002048604.1|DVIR
OG0003119	LOC108135586|XP_017111871.1|DELE	LOC6624307|XP_002048602.1|DVIR
OG0003120	LOC108145217|XP_017125949.1|DELE	LOC6626357|XP_002050860.2|DVIR
OG0003121	LOC108145075|XP_017125751.1|DELE	LOC6634568|XP_032296289.1|DVIR
OG0003122	LOC108143291|XP_017123095.1|DELE	LOC6626792|XP_015029841.1|DVIR
OG0003123	LOC108146664|XP_017128205.1|DELE	LOC6624460|XP_002048521.1|DVIR
OG0003124	LOC108142007|XP_017121163.1|DELE	LOC26530957|XP_015024748.1|DVIR
OG0003125	LOC108143203|XP_017122949.1|DELE	LOC6624317|XP_015030459.1|DVIR
OG0003126	LOC108141372|XP_017120192.1|DELE	LOC6627073|XP_015029834.1|DVIR
OG0003127	LOC108141290|XP_017120046.1|DELE	LOC6627074|XP_002049772.1|DVIR
OG0003128	LOC108146029|XP_017127304.1|DELE	LOC6622184|XP_032290912.1|DVIR
OG0003129	LOC108141397|XP_017120240.1|DELE	LOC6626877|XP_002049153.1|DVIR
OG0003130	LOC108141404|XP_017120250.1|DELE	LOC6625087|XP_002049354.1|DVIR
OG0003131	LOC108137994|XP_017115458.1|DELE	LOC6636322|XP_002059882.2|DVIR
OG0003132	LOC108149015|XP_017131850.1|DELE	LOC6635188|XP_002058387.1|DVIR
OG0003133	LOC108144156|XP_017124289.1|DELE	LOC6626138|XP_032292492.1|DVIR
OG0003134	LOC108141424|XP_017120291.1|DELE	LOC6627156|XP_002049160.1|DVIR
OG0003135	LOC108142696|XP_017122194.1|DELE	LOC6624225|XP_015030627.1|DVIR
OG0003136	LOC108145983|XP_017127210.1|DELE	LOC6622942|XP_032290880.1|DVIR
OG0003137	LOC108144548|XP_017125007.1|DELE	LOC6626732|XP_002049276.1|DVIR
OG0003138	LOC108144669|XP_017125214.1|DELE	LOC6626402|XP_002050010.2|DVIR
OG0003139	LOC108143138|XP_017122874.1|DELE	LOC6624230|XP_002048437.1|DVIR, LOC116650472|XP_032290037.1|DVIR
OG0003140	LOC108144998|XP_017125649.1|DELE	LOC6624912|XP_002049109.1|DVIR
OG0003141	LOC108137948|XP_017115394.1|DELE	LOC6625673|XP_002049372.1|DVIR
OG0003142	LOC108149752|XP_017133037.1|DELE	LOC6626465|XP_032292443.1|DVIR
OG0003143	LOC108145726|XP_017126777.1|DELE	LOC6622271|XP_002047919.3|DVIR, LOC6624315|XP_002046902.3|DVIR
OG0003144	LOC108143378|XP_017123208.1|DELE	LOC6625218|XP_032292818.1|DVIR
OG0003145	LOC108149646|XP_017132873.1|DELE	LOC6625701|XP_002049787.1|DVIR
OG0003146	LOC108144613|XP_017125123.1|DELE	LOC6635958|XP_002059323.1|DVIR
OG0003147	LOC108136058|XP_017112482.1|DELE	LOC6622736|XP_002048000.2|DVIR
OG0003148	LOC108142842|XP_017122400.1|DELE	LOC6622529|XP_002048140.1|DVIR
OG0003149	LOC108136315|XP_017112902.1|DELE	LOC26531278|XP_015025726.1|DVIR
OG0003150	LOC108144469|XP_017124865.1|DELE	LOC6624999|XP_032292992.1|DVIR
OG0003151	LOC108149555|XP_017132681.1|DELE	LOC6635634|XP_002059239.2|DVIR
OG0003152	LOC108144179|XP_017124332.1|DELE	LOC6627224|XP_002049853.1|DVIR
OG0003153	LOC108144173|XP_017124323.1|DELE	LOC6626579|XP_002049692.2|DVIR
OG0003154	LOC108140564|XP_017118912.1|DELE	LOC6631068|XP_002053213.1|DVIR
OG0003155	LOC108143571|XP_017123570.1|DELE	LOC6626774|XP_002049838.1|DVIR
OG0003156	LOC108135385|XP_017111568.1|DELE	LOC6626870|XP_002049614.1|DVIR
OG0003157	LOC108139077|XP_017117189.1|DELE	LOC6628251|XP_002052930.1|DVIR
OG0003158	LOC108144974|XP_017125611.1|DELE	LOC6625321|XP_015029675.1|DVIR
OG0003159	LOC108143711|XP_017123732.1|DELE, LOC108143713|XP_017123738.1|DELE, LOC108146251|XP_017127715.1|DELE	LOC6626087|XP_032293182.1|DVIR
