Orthogroup	DELE.longest_only	DALB.longest_only
OG0002138	LOC108141381|XP_017120220.1|DELE	LOC117566886|XP_034102394.1|DALB
OG0002139	LOC108136444|XP_017113096.1|DELE	LOC117569399|XP_034106429.1|DALB
OG0002140	LOC108136456|XP_017113131.1|DELE	LOC117573192|XP_034112078.1|DALB
OG0002141	LOC108141759|XP_017120748.1|DELE	LOC117573177|XP_034112038.1|DALB
OG0002142	LOC108141239|XP_017119984.1|DELE	LOC117575223|XP_034115241.1|DALB
OG0002143	LOC108147961|XP_017130245.1|DELE	LOC117564347|XP_034098953.1|DALB
OG0002144	LOC108134617|XP_017110490.1|DELE	LOC117573240|XP_034112180.1|DALB
OG0002145	LOC108136971|XP_017113951.1|DELE	LOC117575449|XP_034115552.1|DALB
OG0002146	LOC108141121|XP_017119824.1|DELE	LOC117575237|XP_034115259.1|DALB
OG0002147	LOC108140902|XP_017119436.1|DELE	LOC117567338|XP_034103153.1|DALB
OG0002148	LOC108145696|XP_017126743.1|DELE	LOC117568116|XP_034104411.1|DALB
OG0002149	LOC108145299|XP_017126109.1|DELE	LOC117573116|XP_034111932.1|DALB
OG0002150	LOC108137060|XP_017114056.1|DELE, LOC108140941|XP_017119500.1|DELE	LOC117573954|XP_034113379.1|DALB
OG0002152	LOC108136750|XP_017113589.1|DELE	LOC117576273|XP_034116810.1|DALB
OG0002153	LOC108148517|XP_017131043.1|DELE	LOC117574006|XP_034113472.1|DALB
OG0002154	LOC108135894|XP_017112300.1|DELE	LOC117566000|XP_034101316.1|DALB
OG0002155	LOC108143778|XP_017123794.1|DELE	LOC117574886|XP_034114809.1|DALB
OG0002156	LOC108138367|XP_017116029.1|DELE	LOC117568890|XP_034105681.1|DALB
OG0002157	LOC108134607|XP_017110468.1|DELE	LOC117573681|XP_034112917.1|DALB
OG0002158	LOC108139099|XP_017117205.1|DELE	LOC117570529|XP_034108124.1|DALB
OG0002159	LOC108143508|XP_017123468.1|DELE	LOC117570298|XP_034107713.1|DALB
OG0002160	LOC108141228|XP_017119973.1|DELE	LOC117576324|XP_034116883.1|DALB
OG0002161	LOC108135767|XP_017112106.1|DELE	LOC117576624|XP_034117435.1|DALB
OG0002162	LOC108140594|XP_017118988.1|DELE	LOC117575167|XP_034115161.1|DALB
OG0002163	LOC108149881|XP_017133264.1|DELE	LOC117578321|XP_034119672.1|DALB, LOC117568784|XP_034105512.1|DALB
OG0002164	LOC108140181|XP_017118374.1|DELE, LOC108150573|XP_017134314.1|DELE, LOC108148981|XP_017131812.1|DELE	LOC117574074|XP_034113598.1|DALB
OG0002165	LOC108150460|XP_017134124.1|DELE	LOC117574558|XP_034114321.1|DALB
OG0002166	LOC108138308|XP_017115954.1|DELE	LOC117565083|XP_034099924.1|DALB
OG0002167	LOC108143720|XP_017123745.1|DELE, LOC108136822|XP_017113720.1|DELE	LOC117571036|XP_034108889.1|DALB
OG0002168	LOC108141485|XP_017120387.1|DELE	LOC117569112|XP_034106022.1|DALB
OG0002169	LOC108150357|XP_017133980.1|DELE	LOC117567283|XP_034103040.1|DALB
OG0002170	LOC108145295|XP_017126102.1|DELE	LOC117573167|XP_034112027.1|DALB
OG0002171	LOC108136734|XP_017113561.1|DELE	LOC117575340|XP_034115389.1|DALB
OG0002172	LOC108148866|XP_017131655.1|DELE	LOC117576146|XP_034116604.1|DALB
OG0002173	LOC108134473|XP_017110275.1|DELE	LOC117565449|XP_034100436.1|DALB
OG0002174	LOC108139120|XP_017117222.1|DELE	LOC117575154|XP_034115149.1|DALB
OG0002175	LOC108139121|XP_017117223.1|DELE	LOC117575155|XP_034115150.1|DALB
OG0002176	LOC108135822|XP_017112192.1|DELE	LOC117575821|XP_034116115.1|DALB
OG0002177	LOC108135161|XP_017111272.1|DELE	LOC117575313|XP_034115358.1|DALB
OG0002179	LOC108143729|XP_017123751.1|DELE	LOC117575056|XP_034115028.1|DALB
OG0002180	LOC108148616|XP_017131195.1|DELE	LOC117576832|XP_034117797.1|DALB
OG0002181	LOC108137299|XP_017114409.1|DELE	LOC117574235|XP_034113841.1|DALB
OG0002182	LOC108141126|XP_017119834.1|DELE	LOC117574131|XP_034113680.1|DALB
OG0002184	LOC108139295|XP_017117481.1|DELE	LOC117576672|XP_034117554.1|DALB
OG0002185	LOC108140639|XP_017119050.1|DELE	LOC117576268|XP_034116802.1|DALB
OG0002186	LOC108148392|XP_017130912.1|DELE	LOC117565307|XP_034100236.1|DALB
OG0002187	LOC108148959|XP_017131784.1|DELE	LOC117573772|XP_034113062.1|DALB
OG0002188	LOC108144793|XP_017125401.1|DELE	LOC117571450|XP_034109488.1|DALB
OG0002189	LOC108140513|XP_017118799.1|DELE	LOC117573162|XP_034112015.1|DALB
OG0002190	LOC108136871|XP_017113802.1|DELE	LOC117575502|XP_034115636.1|DALB
OG0002191	LOC108142554|XP_017121981.1|DELE	LOC117571808|XP_034110070.1|DALB
OG0002192	LOC108135683|XP_017112012.1|DELE	LOC117572541|XP_034111301.1|DALB
OG0002193	LOC108140707|XP_017119152.1|DELE	LOC117574971|XP_034114927.1|DALB
OG0002194	LOC108147103|XP_017128880.1|DELE	LOC117576038|XP_034116451.1|DALB
OG0002195	LOC108136974|XP_017113954.1|DELE	LOC117576512|XP_034117212.1|DALB
OG0002196	LOC108149985|XP_017133406.1|DELE	LOC117573273|XP_034112244.1|DALB
OG0002197	LOC108146090|XP_017127407.1|DELE	LOC117569515|XP_034106597.1|DALB
OG0002198	LOC108141075|XP_017119734.1|DELE	LOC117573997|XP_034113437.1|DALB
OG0002199	LOC108144058|XP_017124192.1|DELE	LOC117575253|XP_034115278.1|DALB
OG0002200	LOC108147730|XP_017129947.1|DELE	LOC117574361|XP_034114085.1|DALB
OG0002202	LOC108139238|XP_017117396.1|DELE	LOC117574693|XP_034114492.1|DALB
OG0002203	LOC108139253|XP_017117418.1|DELE	LOC117574012|XP_034113487.1|DALB
OG0002204	LOC108143842|XP_017123882.1|DELE	LOC117574509|XP_034114259.1|DALB
OG0002205	LOC108150094|XP_017133550.1|DELE	LOC117575610|XP_034115773.1|DALB
OG0002206	LOC108137355|XP_017114479.1|DELE	LOC117574996|XP_034114960.1|DALB
OG0002207	LOC108148915|XP_017131720.1|DELE	LOC117575300|XP_034115341.1|DALB
OG0002208	LOC108148989|XP_017131819.1|DELE	LOC117575631|XP_034115800.1|DALB
OG0002209	LOC108138558|XP_017116319.1|DELE	LOC117568859|XP_034105641.1|DALB
OG0002211	LOC108135293|XP_017111470.1|DELE	LOC117574193|XP_034113782.1|DALB, LOC117574194|XP_034113784.1|DALB
OG0002212	LOC108135823|XP_017112193.1|DELE	LOC117576354|XP_034116933.1|DALB
OG0002213	LOC108148413|XP_017130942.1|DELE	LOC117575644|XP_034115815.1|DALB
OG0002214	LOC108144017|XP_017124131.1|DELE	LOC117576737|XP_034117659.1|DALB
OG0002215	LOC108150414|XP_017134063.1|DELE	LOC117575628|XP_034115796.1|DALB
OG0002216	LOC108148737|XP_017131414.1|DELE	LOC117569369|XP_034106391.1|DALB
OG0002218	LOC108137739|XP_017115128.1|DELE	LOC117567011|XP_034102591.1|DALB
OG0002219	LOC108147301|XP_017129212.1|DELE	LOC117575470|XP_034115578.1|DALB
OG0002220	LOC108139114|XP_017117215.1|DELE	LOC117574468|XP_034114196.1|DALB
OG0002221	LOC108150267|XP_017133838.1|DELE	LOC117571758|XP_034110001.1|DALB
OG0002222	LOC108144621|XP_017125135.1|DELE	LOC117567742|XP_034103818.1|DALB
OG0002223	LOC108137922|XP_017115352.1|DELE	LOC117572210|XP_034110774.1|DALB
OG0002224	LOC108149595|XP_017132764.1|DELE	LOC117570364|XP_034107823.1|DALB
OG0002225	LOC108142758|XP_017122280.1|DELE	LOC117570861|XP_034108632.1|DALB
OG0002226	LOC108145079|XP_017125753.1|DELE	LOC117566905|XP_034102414.1|DALB
OG0002227	LOC108140328|XP_017118506.1|DELE	LOC117568731|XP_034105440.1|DALB
OG0002228	LOC108145524|XP_017126498.1|DELE	LOC117568725|XP_034105434.1|DALB
OG0002229	LOC108144415|XP_017124754.1|DELE	LOC117567463|XP_034103368.1|DALB
OG0002230	LOC108145006|XP_017125656.1|DELE	LOC117571078|XP_034108944.1|DALB
OG0002231	LOC108147358|XP_017129277.1|DELE	LOC117568454|XP_034105021.1|DALB
OG0002232	LOC108145479|XP_017126422.1|DELE	LOC117572516|XP_034111262.1|DALB
OG0002233	LOC108146902|XP_017128633.1|DELE	LOC117569420|XP_034106465.1|DALB
OG0002235	LOC108149087|XP_017131969.1|DELE	LOC117568616|XP_034105277.1|DALB
OG0002236	LOC108144634|XP_017125154.1|DELE	LOC117571403|XP_034109428.1|DALB
OG0002237	LOC108144792|XP_017125399.1|DELE	LOC117571445|XP_034109480.1|DALB
OG0002238	LOC108145102|XP_017125783.1|DELE	LOC117568311|XP_034104752.1|DALB
OG0002239	LOC108143452|XP_017123372.1|DELE	LOC117568203|XP_034104562.1|DALB
OG0002240	LOC108149076|XP_017131935.1|DELE	LOC117566964|XP_034102508.1|DALB
OG0002241	LOC108150245|XP_017133795.1|DELE	LOC117571493|XP_034109552.1|DALB
OG0002242	LOC108147498|XP_017129552.1|DELE	LOC117568463|XP_034105031.1|DALB
OG0002243	LOC108136808|XP_017113698.1|DELE	LOC117576521|XP_034117230.1|DALB
OG0002244	LOC108150223|XP_017133754.1|DELE	LOC117572699|XP_034111644.1|DALB
OG0002245	LOC108142440|XP_017121793.1|DELE	LOC117566958|XP_034102495.1|DALB
OG0002246	LOC108145115|XP_017125813.1|DELE	LOC117569569|XP_034106682.1|DALB
OG0002247	LOC108141486|XP_017120388.1|DELE	LOC117569114|XP_034106025.1|DALB
OG0002248	LOC108146249|XP_017127677.1|DELE	LOC117571910|XP_034110279.1|DALB
OG0002249	LOC108147560|XP_017129637.1|DELE	LOC117568708|XP_034105413.1|DALB
OG0002250	LOC108145544|XP_017126533.1|DELE	LOC117571676|XP_034109808.1|DALB
OG0002251	LOC108145531|XP_017126518.1|DELE	LOC117571366|XP_034109368.1|DALB
OG0002252	LOC108145474|XP_017126416.1|DELE	LOC117571245|XP_034109190.1|DALB
OG0002253	LOC108144626|XP_017125144.1|DELE	LOC117567632|XP_034103622.1|DALB
OG0002254	LOC108142967|XP_017122604.1|DELE	LOC117573898|XP_034113297.1|DALB
OG0002255	LOC108134927|XP_017110936.1|DELE	LOC117578330|XP_034119684.1|DALB
OG0002256	LOC108143419|XP_017123312.1|DELE	LOC117572229|XP_034110798.1|DALB
OG0002257	LOC108144371|XP_017124633.1|DELE	LOC117566926|XP_034102437.1|DALB
OG0002258	LOC108142706|XP_017122211.1|DELE	LOC117571384|XP_034109393.1|DALB, LOC117571385|XP_034109394.1|DALB
OG0002259	LOC108134861|XP_017110834.1|DELE	LOC117571042|XP_034108904.1|DALB
OG0002260	LOC108142546|XP_017121963.1|DELE	LOC117569472|XP_034106531.1|DALB
OG0002261	LOC108146537|XP_017128066.1|DELE	LOC117572053|XP_034110520.1|DALB
OG0002262	LOC108141430|XP_017120303.1|DELE	LOC117569196|XP_034106155.1|DALB
OG0002263	LOC108146510|XP_017128036.1|DELE	LOC117567500|XP_034103422.1|DALB
OG0002264	LOC108144620|XP_017125134.1|DELE	LOC117567741|XP_034103817.1|DALB
OG0002265	LOC108150131|XP_017133587.1|DELE	LOC117570064|XP_034107389.1|DALB
OG0002266	LOC108142255|XP_017121464.1|DELE	LOC117567385|XP_034103225.1|DALB
OG0002267	LOC108150302|XP_017133903.1|DELE	LOC117572625|XP_034111472.1|DALB
OG0002268	LOC108142702|XP_017122206.1|DELE	LOC117569164|XP_034106118.1|DALB
OG0002269	LOC108141264|XP_017120017.1|DELE	LOC117568191|XP_034104540.1|DALB
OG0002270	LOC108141491|XP_017120395.1|DELE	LOC117568779|XP_034105508.1|DALB
OG0002271	LOC108142731|XP_017122244.1|DELE	LOC117571935|XP_034110317.1|DALB
OG0002272	LOC108146369|XP_017127842.1|DELE	LOC117570673|XP_034108361.1|DALB
OG0002273	LOC108136066|XP_017112508.1|DELE	LOC117567734|XP_034103792.1|DALB
OG0002274	LOC108143208|XP_017122966.1|DELE	LOC117572344|XP_034110984.1|DALB
OG0002275	LOC108135651|XP_017111967.1|DELE	LOC117568671|XP_034105366.1|DALB
OG0002276	LOC108145880|XP_017127010.1|DELE	LOC117568102|XP_034104376.1|DALB
OG0002277	LOC108146182|XP_017127578.1|DELE	LOC117569903|XP_034107135.1|DALB
OG0002278	LOC108147382|XP_017129306.1|DELE	LOC117571012|XP_034108861.1|DALB
OG0002279	LOC108142631|XP_017122111.1|DELE	LOC117568215|XP_034104580.1|DALB
OG0002280	LOC108146592|XP_017128103.1|DELE	LOC117569559|XP_034106669.1|DALB
OG0002281	LOC108146802|XP_017128470.1|DELE	LOC117571132|XP_034109025.1|DALB
OG0002282	LOC108146058|XP_017127359.1|DELE	LOC117570053|XP_034107372.1|DALB
OG0002283	LOC108143526|XP_017123500.1|DELE	LOC117566623|XP_034102055.1|DALB
OG0002284	LOC108145374|XP_017126258.1|DELE	LOC117572663|XP_034111551.1|DALB
OG0002285	LOC108147747|XP_017129967.1|DELE	LOC117565602|XP_034100698.1|DALB
OG0002286	LOC108135383|XP_017111566.1|DELE	LOC117569292|XP_034106290.1|DALB
OG0002287	LOC108141492|XP_017120398.1|DELE	LOC117568370|XP_034104861.1|DALB
OG0002288	LOC108142559|XP_017121987.1|DELE	LOC117571934|XP_034110314.1|DALB
OG0002289	LOC108147432|XP_017129399.1|DELE	LOC117572018|XP_034110455.1|DALB
OG0002290	LOC108135017|XP_017111038.1|DELE	LOC117563899|XP_034098351.1|DALB
OG0002291	LOC108149609|XP_017132799.1|DELE	LOC117568034|XP_034104266.1|DALB
OG0002292	LOC108145103|XP_017125786.1|DELE	LOC117568426|XP_034104973.1|DALB
OG0002293	LOC108149615|XP_017132819.1|DELE	LOC117567365|XP_034103199.1|DALB
OG0002294	LOC108143757|XP_017123776.1|DELE	LOC117576826|XP_034117791.1|DALB
OG0002295	LOC108150705|XP_017134461.1|DELE	LOC117564065|XP_034098580.1|DALB
OG0002296	LOC108141842|XP_017120921.1|DELE	LOC117564436|XP_034099063.1|DALB
OG0002297	LOC108149869|XP_017133268.1|DELE	LOC117576140|XP_034116596.1|DALB
OG0002298	LOC108144178|XP_017124331.1|DELE	LOC117572736|XP_034111703.1|DALB
OG0002299	LOC108144190|XP_017124344.1|DELE	LOC117568021|XP_034104240.1|DALB
OG0002300	LOC108139387|XP_017117598.1|DELE	LOC117565370|XP_034100325.1|DALB
OG0002301	LOC108135263|XP_017111422.1|DELE	LOC117577409|XP_034118210.1|DALB, LOC117577404|XP_034118209.1|DALB
OG0002302	LOC108135234|XP_017111383.1|DELE	LOC117565913|XP_034101171.1|DALB
OG0002303	LOC108147712|XP_017129924.1|DELE	LOC117577625|XP_034118382.1|DALB
OG0002304	LOC108138902|XP_017116938.1|DELE	LOC117564835|XP_034099650.1|DALB
OG0002305	LOC108142688|XP_017122185.1|DELE	LOC117568901|XP_034105695.1|DALB
OG0002306	LOC108142087|XP_017121269.1|DELE	LOC117563439|XP_034097666.1|DALB
OG0002307	LOC108147947|XP_017130220.1|DELE	LOC117563312|XP_034097458.1|DALB
OG0002308	LOC108141884|XP_017120982.1|DELE	LOC117563953|XP_034098417.1|DALB
OG0002309	LOC108149335|XP_017132292.1|DELE	LOC117564367|XP_034098975.1|DALB
OG0002310	LOC108149438|XP_017132509.1|DELE	LOC117566006|XP_034101315.1|DALB
OG0002311	LOC108138722|XP_017116564.1|DELE	LOC117564094|XP_034098621.1|DALB
OG0002312	LOC108149539|XP_017132662.1|DELE	LOC117565106|XP_034099955.1|DALB
OG0002313	LOC108149728|XP_017132984.1|DELE	LOC117572453|XP_034111175.1|DALB
OG0002314	LOC108145400|XP_017126288.1|DELE	LOC117571462|XP_034109504.1|DALB
OG0002315	LOC108144194|XP_017124348.1|DELE	LOC117569779|XP_034106970.1|DALB
OG0002316	LOC108134474|XP_017110276.1|DELE	LOC117565459|XP_034100452.1|DALB
OG0002317	LOC108136084|XP_017112538.1|DELE	LOC117568375|XP_034104869.1|DALB
OG0002318	LOC108138880|XP_017116900.1|DELE	LOC117564717|XP_034099491.1|DALB
OG0002320	LOC108145545|XP_017126534.1|DELE	LOC117572517|XP_034111263.1|DALB
OG0002321	LOC108149835|XP_017133197.1|DELE	LOC117566962|XP_034102503.1|DALB
OG0002322	LOC108139080|XP_017117193.1|DELE	LOC117564691|XP_034099457.1|DALB
OG0002323	LOC108149537|XP_017132659.1|DELE	LOC117577722|XP_034118517.1|DALB, LOC117564591|XP_034099328.1|DALB
OG0002324	LOC108145984|XP_017127214.1|DELE	LOC117569300|XP_034106301.1|DALB
OG0002325	LOC108150305|XP_017133909.1|DELE	LOC117568196|XP_034104552.1|DALB
OG0002326	LOC108150312|XP_017133916.1|DELE	LOC117567536|XP_034103472.1|DALB
OG0002327	LOC108136876|XP_017113811.1|DELE	LOC117574888|XP_034114812.1|DALB
OG0002328	LOC108139068|XP_017117177.1|DELE	LOC117563393|XP_034097615.1|DALB
OG0002329	LOC108148039|XP_017130368.1|DELE	LOC117565371|XP_034100326.1|DALB
OG0002330	LOC108148050|XP_017130389.1|DELE	LOC117563504|XP_034097769.1|DALB
OG0002331	LOC108136471|XP_017113159.1|DELE	LOC117578165|XP_034119334.1|DALB, LOC117568173|XP_034104496.1|DALB
OG0002332	LOC108146413|XP_017127905.1|DELE	LOC117569910|XP_034107140.1|DALB
OG0002333	LOC108144369|XP_017124629.1|DELE	LOC117566675|XP_034102113.1|DALB
OG0002334	LOC108137814|XP_017115220.1|DELE	LOC117564891|XP_034099729.1|DALB
OG0002335	LOC108149887|XP_017133272.1|DELE	LOC117569937|XP_034107185.1|DALB
OG0002336	LOC108145899|XP_017127040.1|DELE	LOC117568195|XP_034104547.1|DALB
OG0002337	LOC108141339|XP_017120136.1|DELE	LOC117571394|XP_034109404.1|DALB
OG0002338	LOC108139030|XP_017117128.1|DELE	LOC117563788|XP_034098207.1|DALB
OG0002339	LOC108138851|XP_017116854.1|DELE	LOC117564071|XP_034098587.1|DALB
OG0002340	LOC108138193|XP_017115794.1|DELE	LOC117565937|XP_034101214.1|DALB
OG0002341	LOC108141531|XP_017120454.1|DELE	LOC117570129|XP_034107485.1|DALB
OG0002342	LOC108147957|XP_017130234.1|DELE	LOC117563671|XP_034097985.1|DALB
OG0002343	LOC108147779|XP_017129998.1|DELE	LOC117563923|XP_034098383.1|DALB
OG0002344	LOC108150556|XP_017134278.1|DELE	LOC117564050|XP_034098554.1|DALB
OG0002345	LOC108149938|XP_017133344.1|DELE	LOC117572522|XP_034111273.1|DALB
OG0002346	LOC108135237|XP_017111388.1|DELE	LOC117563303|XP_034097437.1|DALB
OG0002347	LOC108144701|XP_017125280.1|DELE	LOC117568528|XP_034105123.1|DALB
OG0002348	LOC108149430|XP_017132489.1|DELE	LOC117566036|XP_034101376.1|DALB
OG0002349	LOC108149941|XP_017133347.1|DELE	LOC117572525|XP_034111275.1|DALB
OG0002350	LOC108149937|XP_017133343.1|DELE	LOC117572521|XP_034111272.1|DALB
OG0002351	LOC108137995|XP_017115459.1|DELE	LOC117570561|XP_034108182.1|DALB
OG0002352	LOC108144994|XP_017125641.1|DELE	LOC117570301|XP_034107718.1|DALB
OG0002353	LOC108149203|XP_017132122.1|DELE	LOC117565696|XP_034100823.1|DALB
OG0002354	LOC108141671|XP_017120634.1|DELE	LOC117563381|XP_034097579.1|DALB
OG0002355	LOC108137722|XP_017115101.1|DELE	LOC117565671|XP_034100794.1|DALB
OG0002356	LOC108150489|XP_017134184.1|DELE	LOC117564149|XP_034098705.1|DALB
OG0002357	LOC108139289|XP_017117473.1|DELE	LOC117574548|XP_034114310.1|DALB
OG0002358	LOC108141961|XP_017121091.1|DELE	LOC117564880|XP_034099718.1|DALB
OG0002359	LOC108135935|XP_017112373.1|DELE	LOC117571924|XP_034110302.1|DALB
OG0002360	LOC108141859|XP_017120940.1|DELE	LOC117563723|XP_034098076.1|DALB
OG0002361	LOC108142862|XP_017122421.1|DELE	LOC117572380|XP_034111040.1|DALB
OG0002362	LOC108138176|XP_017115758.1|DELE	LOC117565565|XP_034100624.1|DALB
OG0002363	LOC108138315|XP_017115962.1|DELE	LOC117563786|XP_034098204.1|DALB
OG0002364	LOC108138139|XP_017115674.1|DELE	LOC117563783|XP_034098183.1|DALB
OG0002365	LOC108138261|XP_017115894.1|DELE	LOC117563498|XP_034097757.1|DALB
OG0002366	LOC108138653|XP_017116483.1|DELE	LOC117563616|XP_034097908.1|DALB, LOC117563609|XP_034097897.1|DALB
OG0002367	LOC108148024|XP_017130346.1|DELE	LOC117564962|XP_034099808.1|DALB
OG0002368	LOC108148296|XP_017130764.1|DELE	LOC117563216|XP_034097296.1|DALB, LOC117563976|XP_034098452.1|DALB
OG0002369	LOC108137666|XP_017115009.1|DELE	LOC117577664|XP_034118445.1|DALB
OG0002370	LOC108149230|XP_017132154.1|DELE	LOC117566101|XP_034101461.1|DALB
OG0002371	LOC108149419|XP_017132473.1|DELE	LOC117566105|XP_034101467.1|DALB
OG0002372	LOC108149338|XP_017132308.1|DELE	LOC117565496|XP_034100494.1|DALB
OG0002373	LOC108150497|XP_017134197.1|DELE	LOC117565252|XP_034100156.1|DALB
OG0002374	LOC108144081|XP_017124220.1|DELE	LOC117575364|XP_034115418.1|DALB
OG0002375	LOC108141090|XP_017119778.1|DELE	LOC117576535|XP_034117250.1|DALB, LOC117574759|XP_034114594.1|DALB
OG0002376	LOC108135229|XP_017111370.1|DELE	LOC117564723|XP_034099496.1|DALB
OG0002377	LOC108137493|XP_017114699.1|DELE	LOC117573671|XP_034112891.1|DALB
OG0002378	LOC108146977|XP_017128722.1|DELE	LOC117568032|XP_034104263.1|DALB
OG0002379	LOC108150532|XP_017134251.1|DELE	LOC117564621|XP_034099368.1|DALB
OG0002380	LOC108141677|XP_017120645.1|DELE	LOC117563625|XP_034097926.1|DALB
OG0002381	LOC108149836|XP_017133200.1|DELE	LOC117572440|XP_034111162.1|DALB
OG0002382	LOC108136515|XP_017113264.1|DELE	LOC117564627|XP_034099374.1|DALB, LOC117578028|XP_034119019.1|DALB
OG0002383	LOC108146396|XP_017127883.1|DELE	LOC117569053|XP_034105948.1|DALB
OG0002384	LOC108136252|XP_017112779.1|DELE	LOC117564092|XP_034098624.1|DALB
OG0002385	LOC108145293|XP_017126099.1|DELE	LOC117573067|XP_034111828.1|DALB
OG0002386	LOC108136766|XP_017113613.1|DELE	LOC117576190|XP_034116671.1|DALB
OG0002387	LOC108148613|XP_017131184.1|DELE	LOC117573888|XP_034113267.1|DALB
OG0002388	LOC108148274|XP_017130719.1|DELE	LOC117573540|XP_034112710.1|DALB
OG0002389	LOC108147242|XP_017129129.1|DELE	LOC117573907|XP_034113306.1|DALB
OG0002390	LOC108135350|XP_017111530.1|DELE	LOC117565167|XP_034100044.1|DALB
OG0002391	LOC108144538|XP_017124996.1|DELE	LOC117567556|XP_034103506.1|DALB
OG0002392	LOC108146437|XP_017127930.1|DELE	LOC117567270|XP_034103024.1|DALB
OG0002393	LOC108146831|XP_017128515.1|DELE	LOC117568511|XP_034105104.1|DALB
OG0002394	LOC108148798|XP_017131507.1|DELE	LOC117574073|XP_034113594.1|DALB
OG0002395	LOC108136907|XP_017113854.1|DELE	LOC117573859|XP_034113223.1|DALB
OG0002396	LOC108144361|XP_017124613.1|DELE	LOC117567602|XP_034103580.1|DALB
OG0002397	LOC108146887|XP_017128613.1|DELE	LOC117571826|XP_034110096.1|DALB
OG0002398	LOC108136522|XP_017113285.1|DELE	LOC117577616|XP_034118358.1|DALB, LOC117563359|XP_034097539.1|DALB
OG0002399	LOC108143630|XP_017123633.1|DELE, LOC108136124|XP_017112605.1|DELE, LOC108135011|XP_017111034.1|DELE	LOC117570510|XP_034108099.1|DALB
OG0002400	LOC108144873|XP_017125518.1|DELE	LOC117571465|XP_034109508.1|DALB
OG0002401	LOC108145262|XP_017126024.1|DELE	LOC117573180|XP_034112045.1|DALB
OG0002402	LOC108140698|XP_017119138.1|DELE	LOC117575084|XP_034115072.1|DALB
OG0002403	LOC108140608|XP_017119009.1|DELE	LOC117575893|XP_034116227.1|DALB
OG0002404	LOC108134566|XP_017110408.1|DELE, LOC108140087|XP_017118280.1|DELE	LOC117575008|XP_034114976.1|DALB
OG0002405	LOC108137488|XP_017114692.1|DELE	LOC117575433|XP_034115528.1|DALB
OG0002406	LOC108146713|XP_017128289.1|DELE	LOC117567891|XP_034104054.1|DALB
OG0002408	LOC108137452|XP_017114636.1|DELE	LOC117575865|XP_034116177.1|DALB
OG0002409	LOC108143253|XP_017123051.1|DELE	LOC117570792|XP_034108538.1|DALB
OG0002410	LOC108136875|XP_017113806.1|DELE	LOC117574724|XP_034114543.1|DALB
OG0002411	LOC108142908|XP_017122485.1|DELE	LOC117576388|XP_034116991.1|DALB
OG0002412	LOC108146858|XP_017128568.1|DELE	LOC117573452|XP_034112565.1|DALB
OG0002413	LOC108138582|XP_017116358.1|DELE	LOC117577581|XP_034118352.1|DALB
OG0002414	LOC108146014|XP_017127277.1|DELE	LOC117569823|XP_034107038.1|DALB
OG0002415	LOC108141570|XP_017120504.1|DELE	LOC117574320|XP_034114020.1|DALB
OG0002416	LOC108145333|XP_017126207.1|DELE	LOC117573233|XP_034112175.1|DALB
OG0002417	LOC108134818|XP_017110760.1|DELE, LOC108145493|XP_017126442.1|DELE	LOC117572532|XP_034111289.1|DALB, LOC117565012|XP_034099848.1|DALB, LOC117565506|XP_034100528.1|DALB
OG0002418	LOC108139259|XP_017117436.1|DELE	LOC117575948|XP_034116302.1|DALB
OG0002419	LOC108137160|XP_017114218.1|DELE	LOC117572654|XP_034111535.1|DALB
OG0002420	LOC108146059|XP_017127360.1|DELE	LOC117570054|XP_034107373.1|DALB
OG0002421	LOC108139133|XP_017117235.1|DELE	LOC117573302|XP_034112298.1|DALB, LOC117575080|XP_034115066.1|DALB
OG0002422	LOC108141173|XP_017119889.1|DELE	LOC117574581|XP_034114356.1|DALB
OG0002423	LOC108150326|XP_017133936.1|DELE	LOC117572565|XP_034111335.1|DALB
OG0002424	LOC108135339|XP_017111519.1|DELE	LOC117573093|XP_034111888.1|DALB
