Orthogroup	DELE.longest_only	SLEB.longest_only
OG0001995	LOC108138944|XP_017117012.1|DELE	LOC115625791|XP_030376825.1|SLEB
OG0001996	LOC108149459|XP_017132546.1|DELE	LOC115628484|XP_030380467.1|SLEB
OG0001997	LOC108141369|XP_017120188.1|DELE	LOC115623018|XP_030373048.1|SLEB, LOC115626740|XP_030378052.1|SLEB
OG0001998	LOC108141367|XP_017120180.1|DELE	LOC115627825|XP_030379523.1|SLEB
OG0001999	LOC108147060|XP_017128837.1|DELE, LOC108137930|XP_017115373.1|DELE	LOC115627840|XP_030379555.1|SLEB
OG0002000	LOC108149411|XP_017132455.1|DELE	LOC115631813|XP_030384509.1|SLEB
OG0002001	LOC108149391|XP_017132410.1|DELE	LOC115630473|XP_030382905.1|SLEB
OG0002002	LOC108137944|XP_017115391.1|DELE	LOC115631299|XP_030383877.1|SLEB
OG0002003	LOC108141811|XP_017120873.1|DELE	LOC115626386|XP_030377604.1|SLEB
OG0002004	LOC108138940|XP_017117007.1|DELE	LOC115630532|XP_030382996.1|SLEB
OG0002005	LOC108150488|XP_017134183.1|DELE	LOC115626358|XP_030377569.1|SLEB
OG0002006	LOC108138143|XP_017115696.1|DELE	LOC115631952|XP_030384666.1|SLEB
OG0002007	LOC108149482|XP_017132587.1|DELE	LOC115625655|XP_030376642.1|SLEB
OG0002008	LOC108145297|XP_017126103.1|DELE	LOC115628013|XP_030379798.1|SLEB
OG0002009	LOC108138048|XP_017115516.1|DELE, LOC108149163|XP_017132051.1|DELE	LOC115633645|XP_030386950.1|SLEB
OG0002010	LOC108142057|XP_017121230.1|DELE	LOC115626262|XP_030377431.1|SLEB
OG0002011	LOC108138223|XP_017115831.1|DELE	LOC115625985|XP_030377091.1|SLEB
OG0002012	LOC108149346|XP_017132325.1|DELE	LOC115630790|XP_030383305.1|SLEB
OG0002014	LOC108145539|XP_017126528.1|DELE	LOC115624613|XP_030375225.1|SLEB
OG0002015	LOC108138021|XP_017115480.1|DELE	LOC115632054|XP_030384888.1|SLEB
OG0002016	LOC108149757|XP_017133063.1|DELE	LOC115634113|XP_030387531.1|SLEB
OG0002017	LOC108135324|XP_017111500.1|DELE	LOC115630966|XP_030383405.1|SLEB
OG0002018	LOC108135278|XP_017111448.1|DELE	LOC115626211|XP_030377362.1|SLEB
OG0002019	LOC108138194|XP_017115795.1|DELE	LOC115631600|XP_030384262.1|SLEB
OG0002020	LOC108139032|XP_017117130.1|DELE	LOC115625933|XP_030377030.1|SLEB
OG0002021	LOC108145222|XP_017125966.1|DELE	LOC115634191|XP_030387638.1|SLEB
OG0002022	LOC108141691|XP_017120660.1|DELE	LOC115630511|XP_030382971.1|SLEB
OG0002023	LOC108135358|XP_017111542.1|DELE	LOC115620321|XP_030369374.1|SLEB
OG0002024	LOC108142034|XP_017121199.1|DELE	LOC115625374|XP_030376271.1|SLEB, LOC115630976|XP_030383415.1|SLEB, LOC115627214|XP_030378694.1|SLEB
OG0002025	LOC108134522|XP_017110349.1|DELE	LOC115631413|XP_030383999.1|SLEB
OG0002026	LOC108143250|XP_017123046.1|DELE	LOC115625951|XP_030377050.1|SLEB
OG0002027	LOC108134629|XP_017110503.1|DELE, LOC108137504|XP_017114708.1|DELE	LOC115620035|XP_030369006.1|SLEB
OG0002028	LOC108141463|XP_017120356.1|DELE	LOC115629426|XP_030381744.1|SLEB
OG0002029	LOC108147421|XP_017129367.1|DELE	LOC115623073|XP_030373134.1|SLEB
OG0002030	LOC108144212|XP_017124375.1|DELE	LOC115632284|XP_030385238.1|SLEB
OG0002031	LOC108147598|XP_017129727.1|DELE	LOC115627216|XP_030378699.1|SLEB
OG0002032	LOC108140469|XP_017118698.1|DELE	LOC115623392|XP_030373559.1|SLEB
OG0002033	LOC108144741|XP_017125365.1|DELE	LOC115629149|XP_030381371.1|SLEB
OG0002034	LOC108135920|XP_017112351.1|DELE	LOC115627811|XP_030379501.1|SLEB
OG0002035	LOC108143862|XP_017123916.1|DELE	LOC115623568|XP_030373825.1|SLEB
OG0002036	LOC108135028|XP_017111049.1|DELE	LOC115625563|XP_030376516.1|SLEB
OG0002037	LOC108145727|XP_017126779.1|DELE	LOC115624723|XP_030375404.1|SLEB
OG0002038	LOC108136830|XP_017113735.1|DELE	LOC115623497|XP_030373734.1|SLEB
OG0002039	LOC108134805|XP_017110746.1|DELE, LOC108135934|XP_017112372.1|DELE	LOC115628097|XP_030379938.1|SLEB
OG0002040	LOC108141913|XP_017121026.1|DELE	LOC115621440|XP_030370953.1|SLEB
OG0002041	LOC108145451|XP_017126380.1|DELE	LOC115620037|XP_030369016.1|SLEB
OG0002042	LOC108141138|XP_017119851.1|DELE	LOC115623851|XP_030374255.1|SLEB
OG0002043	LOC108148355|XP_017130861.1|DELE	LOC115625179|XP_030376004.1|SLEB
OG0002044	LOC108148723|XP_017131382.1|DELE	LOC115621986|XP_030371698.1|SLEB
OG0002045	LOC108144055|XP_017124188.1|DELE	LOC115624425|XP_030375024.1|SLEB
OG0002046	LOC108140929|XP_017119482.1|DELE	LOC115626883|XP_030378253.1|SLEB
OG0002047	LOC108134853|XP_017110817.1|DELE	LOC115629153|XP_030381378.1|SLEB
OG0002048	LOC108141562|XP_017120496.1|DELE	LOC115623913|XP_030374329.1|SLEB, LOC115624061|XP_030374506.1|SLEB
OG0002049	LOC108140500|XP_017118765.1|DELE	LOC115623340|XP_030373471.1|SLEB
OG0002050	LOC108140567|XP_017118916.1|DELE	LOC115625161|XP_030375950.1|SLEB
OG0002051	LOC108144624|XP_017125140.1|DELE	LOC115621966|XP_030371678.1|SLEB
OG0002052	LOC108145758|XP_017126814.1|DELE	LOC115632629|XP_030385719.1|SLEB
OG0002053	LOC108143968|XP_017124056.1|DELE	LOC115623759|XP_030374154.1|SLEB
OG0002054	LOC108148291|XP_017130749.1|DELE	LOC115621869|XP_030371551.1|SLEB
OG0002055	LOC108135122|XP_017111213.1|DELE, LOC108147756|XP_017129976.1|DELE	LOC115623698|XP_030374034.1|SLEB
OG0002056	LOC108146730|XP_017128319.1|DELE	LOC115624615|XP_030375226.1|SLEB
OG0002057	LOC108141845|XP_017120925.1|DELE	LOC115631304|XP_030383879.1|SLEB
OG0002058	LOC108146042|XP_017127327.1|DELE	LOC115623467|XP_030373689.1|SLEB
OG0002059	LOC108148791|XP_017131499.1|DELE	LOC115625167|XP_030375958.1|SLEB
OG0002060	LOC108149797|XP_017133152.1|DELE	LOC115623559|XP_030373854.1|SLEB
OG0002061	LOC108144791|XP_017125398.1|DELE	LOC115620148|XP_030369153.1|SLEB
OG0002062	LOC108140885|XP_017119406.1|DELE	LOC115626652|XP_030377917.1|SLEB
OG0002063	LOC108138599|XP_017116379.1|DELE	LOC115633954|XP_030387331.1|SLEB, LOC115633277|XP_030386548.1|SLEB
OG0002064	LOC108146108|XP_017127428.1|DELE	LOC115629217|XP_030381483.1|SLEB
OG0002065	LOC108145889|XP_017127027.1|DELE	LOC115622317|XP_030372083.1|SLEB
OG0002066	LOC108140512|XP_017118792.1|DELE	LOC115625064|XP_030375799.1|SLEB
OG0002067	LOC108141545|XP_017120475.1|DELE	LOC115624831|XP_030375538.1|SLEB, LOC115629428|XP_030381746.1|SLEB
OG0002068	LOC108139084|XP_017117201.1|DELE	LOC115630546|XP_030383015.1|SLEB
OG0002069	LOC108138485|XP_017116180.1|DELE, LOC108139286|XP_017117474.1|DELE	LOC115625986|XP_030377092.1|SLEB
OG0002070	LOC108139453|XP_017117665.1|DELE, LOC108140389|XP_017118586.1|DELE	LOC115625296|XP_030376171.1|SLEB
OG0002071	LOC108143857|XP_017123908.1|DELE	LOC115621844|XP_030371516.1|SLEB
OG0002072	LOC108141543|XP_017120472.1|DELE	LOC115630045|XP_030382539.1|SLEB
OG0002073	LOC108136059|XP_017112483.1|DELE	LOC115632904|XP_030386056.1|SLEB
OG0002074	LOC108144905|XP_017125556.1|DELE	LOC115623135|XP_030373208.1|SLEB
OG0002075	LOC108138276|XP_017115917.1|DELE	LOC115631765|XP_030384461.1|SLEB
OG0002076	LOC108149172|XP_017132060.1|DELE	LOC115624601|XP_030375202.1|SLEB
OG0002077	LOC108145936|XP_017127130.1|DELE	LOC115624933|XP_030375643.1|SLEB
OG0002078	LOC108147592|XP_017129721.1|DELE	LOC115622810|XP_030372741.1|SLEB
OG0002079	LOC108142454|XP_017121819.1|DELE	LOC115623009|XP_030373040.1|SLEB
OG0002080	LOC108144771|XP_017125370.1|DELE	LOC115633907|XP_030387272.1|SLEB
OG0002081	LOC108144880|XP_017125526.1|DELE	LOC115624699|XP_030375374.1|SLEB
OG0002082	LOC108144354|XP_017124592.1|DELE	LOC115620006|XP_030368956.1|SLEB
OG0002083	LOC108137138|XP_017114180.1|DELE	LOC115629905|XP_030382370.1|SLEB
OG0002084	LOC108141836|XP_017120909.1|DELE	LOC115633999|XP_030387383.1|SLEB
OG0002085	LOC108134631|XP_017110506.1|DELE	LOC115633911|XP_030387280.1|SLEB
OG0002086	LOC108141804|XP_017120854.1|DELE	LOC115626810|XP_030378146.1|SLEB
OG0002087	LOC108142340|XP_017121585.1|DELE	LOC115622580|XP_030372427.1|SLEB
OG0002088	LOC108142597|XP_017122055.1|DELE	LOC115629448|XP_030381775.1|SLEB
OG0002089	LOC108145459|XP_017126394.1|DELE	LOC115624440|XP_030375026.1|SLEB
OG0002090	LOC108146747|XP_017128365.1|DELE	LOC115633667|XP_030386971.1|SLEB
OG0002091	LOC108144240|XP_017124408.1|DELE	LOC115624859|XP_030375564.1|SLEB
OG0002092	LOC108146027|XP_017127302.1|DELE	LOC115622120|XP_030371827.1|SLEB
OG0002093	LOC108143705|XP_017123726.1|DELE	LOC115624531|XP_030375115.1|SLEB
OG0002094	LOC108141304|XP_017120060.1|DELE	LOC115633832|XP_030387179.1|SLEB
OG0002095	LOC108134886|XP_017110876.1|DELE	LOC115628909|XP_030381029.1|SLEB
OG0002096	LOC108149786|XP_017133131.1|DELE	LOC115628190|XP_030380042.1|SLEB
OG0002097	LOC108141347|XP_017120152.1|DELE	LOC115633710|XP_030387031.1|SLEB
OG0002098	LOC108146968|XP_017128714.1|DELE	LOC115624927|XP_030375638.1|SLEB
OG0002099	LOC108144059|XP_017124193.1|DELE	LOC115620410|XP_030369490.1|SLEB
OG0002100	LOC108136134|XP_017112613.1|DELE	LOC115624637|XP_030375259.1|SLEB
OG0002101	LOC108145415|XP_017126309.1|DELE	LOC115634535|XP_030388205.1|SLEB
OG0002102	LOC108143503|XP_017123455.1|DELE	LOC115624985|XP_030375702.1|SLEB
OG0002103	LOC108144011|XP_017124123.1|DELE	LOC115620416|XP_030369499.1|SLEB
OG0002106	LOC108143991|XP_017124096.1|DELE	LOC115629477|XP_030381807.1|SLEB, LOC115621093|XP_030370487.1|SLEB
OG0002107	LOC108135344|XP_017111525.1|DELE	LOC115630515|XP_030382977.1|SLEB
OG0002108	LOC108140372|XP_017118554.1|DELE	LOC115621476|XP_030370996.1|SLEB
OG0002109	LOC108142915|XP_017122492.1|DELE, LOC108142923|XP_017122501.1|DELE	LOC115625424|XP_030376323.1|SLEB
OG0002110	LOC108145790|XP_017126849.1|DELE, LOC108145628|XP_017126653.1|DELE	LOC115626542|XP_030377780.1|SLEB, LOC115625429|XP_030376329.1|SLEB, LOC115626540|XP_030377779.1|SLEB
OG0002111	LOC108141750|XP_017120734.1|DELE	LOC115626514|XP_030377760.1|SLEB
OG0002112	LOC108138300|XP_017115947.1|DELE	LOC115631891|XP_030384600.1|SLEB
OG0002114	LOC108148497|XP_017131021.1|DELE, LOC108148575|XP_017131109.1|DELE	LOC115621819|XP_030371469.1|SLEB
OG0002115	LOC108144308|XP_017124489.1|DELE, LOC108144309|XP_017124490.1|DELE	LOC115634023|XP_030387416.1|SLEB
OG0002116	LOC108138991|XP_017117069.1|DELE, LOC108145613|XP_017126638.1|DELE	LOC115626587|XP_030377829.1|SLEB, LOC115626465|XP_030377707.1|SLEB
OG0002117	LOC108143601|XP_017123613.1|DELE	LOC115633265|XP_030386529.1|SLEB
OG0002118	LOC108147566|XP_017129640.1|DELE	LOC115628087|XP_030379924.1|SLEB
OG0002119	LOC108143841|XP_017123880.1|DELE	LOC115621113|XP_030370517.1|SLEB
OG0002120	LOC108148200|XP_017130595.1|DELE	LOC115627826|XP_030379521.1|SLEB
OG0002121	LOC108148805|XP_017131523.1|DELE	LOC115621258|XP_030370715.1|SLEB
OG0002123	LOC108138134|XP_017115667.1|DELE	LOC115631094|XP_030383605.1|SLEB
OG0002124	LOC108136604|XP_017113411.1|DELE	LOC115627689|XP_030379292.1|SLEB
OG0002125	LOC108144476|XP_017124878.1|DELE	LOC115634444|XP_030388013.1|SLEB
OG0002126	LOC108142199|XP_017121373.1|DELE	LOC115634377|XP_030387917.1|SLEB
OG0002127	LOC108136312|XP_017112897.1|DELE	LOC115628717|XP_030380773.1|SLEB, LOC115621757|XP_030371351.1|SLEB
OG0002128	LOC108136425|XP_017113049.1|DELE	LOC115627455|XP_030378983.1|SLEB
OG0002129	LOC108135777|XP_017112126.1|DELE	LOC115621730|XP_030371319.1|SLEB
OG0002131	LOC108136779|XP_017113630.1|DELE	LOC115621353|XP_030370836.1|SLEB
OG0002132	LOC108142001|XP_017121156.1|DELE	LOC115625780|XP_030376811.1|SLEB
OG0002133	LOC108137696|XP_017115059.1|DELE	LOC115629924|XP_030382389.1|SLEB
OG0002134	LOC108148168|XP_017130557.1|DELE	LOC115627168|XP_030378618.1|SLEB
OG0002135	LOC108136507|XP_017113247.1|DELE	LOC115626712|XP_030378012.1|SLEB
OG0002136	LOC108148692|XP_017131327.1|DELE	LOC115621955|XP_030371662.1|SLEB
OG0002137	LOC108136735|XP_017113563.1|DELE	LOC115621392|XP_030370893.1|SLEB
OG0002138	LOC108141381|XP_017120220.1|DELE	LOC115626773|XP_030378095.1|SLEB
OG0002139	LOC108136444|XP_017113096.1|DELE	LOC115628962|XP_030381098.1|SLEB
OG0002140	LOC108136456|XP_017113131.1|DELE	LOC115633405|XP_030386708.1|SLEB
OG0002141	LOC108141759|XP_017120748.1|DELE	LOC115628074|XP_030379908.1|SLEB
OG0002142	LOC108141239|XP_017119984.1|DELE	LOC115621132|XP_030370544.1|SLEB
OG0002143	LOC108147961|XP_017130245.1|DELE	LOC115630615|XP_030383101.1|SLEB
OG0002144	LOC108134617|XP_017110490.1|DELE	LOC115627724|XP_030379334.1|SLEB
OG0002145	LOC108136971|XP_017113951.1|DELE	LOC115624035|XP_030374473.1|SLEB
OG0002146	LOC108141121|XP_017119824.1|DELE	LOC115620575|XP_030369736.1|SLEB
OG0002147	LOC108140902|XP_017119436.1|DELE	LOC115629482|XP_030381813.1|SLEB
OG0002148	LOC108145696|XP_017126743.1|DELE	LOC115632865|XP_030385988.1|SLEB
OG0002149	LOC108145299|XP_017126109.1|DELE	LOC115627831|XP_030379531.1|SLEB
OG0002150	LOC108137060|XP_017114056.1|DELE, LOC108140941|XP_017119500.1|DELE	LOC115629871|XP_030382326.1|SLEB
OG0002151	LOC108141990|XP_017121140.1|DELE	LOC115622316|XP_030372082.1|SLEB, LOC115628387|XP_030380331.1|SLEB
OG0002152	LOC108136750|XP_017113589.1|DELE	LOC115621415|XP_030370923.1|SLEB
OG0002153	LOC108148517|XP_017131043.1|DELE	LOC115621584|XP_030371135.1|SLEB
OG0002154	LOC108135894|XP_017112300.1|DELE	LOC115626760|XP_030378076.1|SLEB
OG0002155	LOC108143778|XP_017123794.1|DELE	LOC115621539|XP_030371065.1|SLEB
OG0002156	LOC108138367|XP_017116029.1|DELE	LOC115632371|XP_030385350.1|SLEB
OG0002157	LOC108134607|XP_017110468.1|DELE	LOC115620998|XP_030370378.1|SLEB
OG0002158	LOC108139099|XP_017117205.1|DELE	LOC115628903|XP_030381025.1|SLEB
OG0002159	LOC108143508|XP_017123468.1|DELE	LOC115634010|XP_030387396.1|SLEB
OG0002160	LOC108141228|XP_017119973.1|DELE	LOC115621570|XP_030371117.1|SLEB
OG0002161	LOC108135767|XP_017112106.1|DELE	LOC115621407|XP_030370910.1|SLEB
OG0002162	LOC108140594|XP_017118988.1|DELE	LOC115620919|XP_030370276.1|SLEB
OG0002163	LOC108149881|XP_017133264.1|DELE	LOC115627293|XP_030378785.1|SLEB
OG0002164	LOC108140181|XP_017118374.1|DELE, LOC108150573|XP_017134314.1|DELE, LOC108148981|XP_017131812.1|DELE	LOC115623724|XP_030374065.1|SLEB
OG0002165	LOC108150460|XP_017134124.1|DELE	LOC115621187|XP_030370623.1|SLEB
OG0002166	LOC108138308|XP_017115954.1|DELE	LOC115631635|XP_030384304.1|SLEB
OG0002167	LOC108143720|XP_017123745.1|DELE, LOC108136822|XP_017113720.1|DELE	LOC115633048|XP_030386256.1|SLEB
OG0002168	LOC108141485|XP_017120387.1|DELE	LOC115626523|XP_030377767.1|SLEB
OG0002169	LOC108150357|XP_017133980.1|DELE	LOC115622527|XP_030372350.1|SLEB
OG0002170	LOC108145295|XP_017126102.1|DELE	LOC115628020|XP_030379807.1|SLEB
OG0002171	LOC108136734|XP_017113561.1|DELE	LOC115620219|XP_030369219.1|SLEB
OG0002172	LOC108148866|XP_017131655.1|DELE	LOC115621399|XP_030370903.1|SLEB
OG0002173	LOC108134473|XP_017110275.1|DELE	LOC115631462|XP_030384072.1|SLEB
OG0002174	LOC108139120|XP_017117222.1|DELE	LOC115620241|XP_030369248.1|SLEB
OG0002175	LOC108139121|XP_017117223.1|DELE	LOC115620242|XP_030369250.1|SLEB
OG0002176	LOC108135822|XP_017112192.1|DELE	LOC115629527|XP_030381865.1|SLEB
OG0002177	LOC108135161|XP_017111272.1|DELE	LOC115620809|XP_030370093.1|SLEB
OG0002178	LOC108148684|XP_017131318.1|DELE	LOC115620788|XP_030370063.1|SLEB
OG0002179	LOC108143729|XP_017123751.1|DELE	LOC115630554|XP_030383025.1|SLEB
OG0002180	LOC108148616|XP_017131195.1|DELE	LOC115621505|XP_030371034.1|SLEB
OG0002181	LOC108137299|XP_017114409.1|DELE	LOC115630083|XP_030382568.1|SLEB
OG0002182	LOC108141126|XP_017119834.1|DELE	LOC115621485|XP_030371006.1|SLEB
OG0002183	LOC108143652|XP_017123653.1|DELE	LOC115623509|XP_030373752.1|SLEB
OG0002184	LOC108139295|XP_017117481.1|DELE	LOC115621752|XP_030371346.1|SLEB, LOC115626045|XP_030377156.1|SLEB
OG0002185	LOC108140639|XP_017119050.1|DELE	LOC115620372|XP_030369436.1|SLEB
OG0002186	LOC108148392|XP_017130912.1|DELE	LOC115626433|XP_030377668.1|SLEB
OG0002187	LOC108148959|XP_017131784.1|DELE	LOC115620645|XP_030369853.1|SLEB
OG0002188	LOC108144793|XP_017125401.1|DELE	LOC115634041|XP_030387445.1|SLEB
OG0002189	LOC108140513|XP_017118799.1|DELE	LOC115629970|XP_030382449.1|SLEB
OG0002190	LOC108136871|XP_017113802.1|DELE	LOC115620341|XP_030369401.1|SLEB
OG0002191	LOC108142554|XP_017121981.1|DELE	LOC115634376|XP_030387916.1|SLEB
OG0002192	LOC108135683|XP_017112012.1|DELE	LOC115622715|XP_030372613.1|SLEB
OG0002193	LOC108140707|XP_017119152.1|DELE	LOC115621536|XP_030371062.1|SLEB
OG0002194	LOC108147103|XP_017128880.1|DELE	LOC115621452|XP_030370966.1|SLEB
OG0002195	LOC108136974|XP_017113954.1|DELE	LOC115620502|XP_030369615.1|SLEB
OG0002196	LOC108149985|XP_017133406.1|DELE	LOC115627300|XP_030378796.1|SLEB
OG0002197	LOC108146090|XP_017127407.1|DELE	LOC115624554|XP_030375141.1|SLEB
OG0002198	LOC108141075|XP_017119734.1|DELE	LOC115623510|XP_030373749.1|SLEB
OG0002199	LOC108144058|XP_017124192.1|DELE	LOC115620633|XP_030369823.1|SLEB
OG0002200	LOC108147730|XP_017129947.1|DELE	LOC115629549|XP_030381891.1|SLEB, LOC115621724|XP_030371298.1|SLEB, LOC115625638|XP_030376627.1|SLEB
OG0002202	LOC108139238|XP_017117396.1|DELE	LOC115620495|XP_030369601.1|SLEB
OG0002203	LOC108139253|XP_017117418.1|DELE	LOC115625105|XP_030375868.1|SLEB
OG0002204	LOC108143842|XP_017123882.1|DELE	LOC115620636|XP_030369833.1|SLEB
OG0002205	LOC108150094|XP_017133550.1|DELE	LOC115621680|XP_030371250.1|SLEB, LOC115621691|XP_030371260.1|SLEB
OG0002206	LOC108137355|XP_017114479.1|DELE	LOC115621603|XP_030371156.1|SLEB
OG0002207	LOC108148915|XP_017131720.1|DELE	LOC115620325|XP_030369379.1|SLEB
OG0002208	LOC108148989|XP_017131819.1|DELE	LOC115620911|XP_030370263.1|SLEB
OG0002209	LOC108138558|XP_017116319.1|DELE	LOC115628848|XP_030380957.1|SLEB
OG0002210	LOC108148363|XP_017130871.1|DELE	LOC115625302|XP_030376180.1|SLEB
OG0002211	LOC108135293|XP_017111470.1|DELE	LOC115620489|XP_030369587.1|SLEB
OG0002212	LOC108135823|XP_017112193.1|DELE	LOC115621569|XP_030371116.1|SLEB
OG0002213	LOC108148413|XP_017130942.1|DELE	LOC115624038|XP_030374476.1|SLEB, LOC115624034|XP_030374472.1|SLEB
OG0002214	LOC108144017|XP_017124131.1|DELE	LOC115621549|XP_030371077.1|SLEB
OG0002215	LOC108150414|XP_017134063.1|DELE	LOC115620281|XP_030369315.1|SLEB
OG0002216	LOC108148737|XP_017131414.1|DELE	LOC115631264|XP_030383835.1|SLEB
OG0002217	LOC108136990|XP_017113974.1|DELE	LOC115625291|XP_030376164.1|SLEB
OG0002218	LOC108137739|XP_017115128.1|DELE	LOC115627664|XP_030379266.1|SLEB
OG0002219	LOC108147301|XP_017129212.1|DELE	LOC115620459|XP_030369550.1|SLEB
OG0002220	LOC108139114|XP_017117215.1|DELE	LOC115620458|XP_030369549.1|SLEB
OG0002221	LOC108150267|XP_017133838.1|DELE	LOC115632759|XP_030385868.1|SLEB
OG0002222	LOC108144621|XP_017125135.1|DELE	LOC115630656|XP_030383161.1|SLEB
OG0002223	LOC108137922|XP_017115352.1|DELE	LOC115633709|XP_030387035.1|SLEB
OG0002224	LOC108149595|XP_017132764.1|DELE	LOC115620838|XP_030370135.1|SLEB
OG0002225	LOC108142758|XP_017122280.1|DELE	LOC115632265|XP_030385202.1|SLEB
OG0002226	LOC108145079|XP_017125753.1|DELE	LOC115633854|XP_030387206.1|SLEB
OG0002227	LOC108140328|XP_017118506.1|DELE	LOC115634121|XP_030387544.1|SLEB
OG0002228	LOC108145524|XP_017126498.1|DELE	LOC115621375|XP_030370866.1|SLEB
OG0002229	LOC108144415|XP_017124754.1|DELE	LOC115626474|XP_030377722.1|SLEB
OG0002230	LOC108145006|XP_017125656.1|DELE	LOC115625458|XP_030376369.1|SLEB
OG0002231	LOC108147358|XP_017129277.1|DELE	LOC115633893|XP_030387258.1|SLEB
OG0002232	LOC108145479|XP_017126422.1|DELE	LOC115629443|XP_030381761.1|SLEB
OG0002233	LOC108146902|XP_017128633.1|DELE	LOC115632421|XP_030385422.1|SLEB
OG0002235	LOC108149087|XP_017131969.1|DELE	LOC115633399|XP_030386705.1|SLEB
OG0002236	LOC108144634|XP_017125154.1|DELE	LOC115630431|XP_030382851.1|SLEB
OG0002237	LOC108144792|XP_017125399.1|DELE	LOC115628574|XP_030380606.1|SLEB
OG0002238	LOC108145102|XP_017125783.1|DELE	LOC115628347|XP_030380279.1|SLEB
OG0002239	LOC108143452|XP_017123372.1|DELE	LOC115621487|XP_030371017.1|SLEB
OG0002240	LOC108149076|XP_017131935.1|DELE	LOC115634354|XP_030387873.1|SLEB
OG0002241	LOC108150245|XP_017133795.1|DELE	LOC115632775|XP_030385881.1|SLEB
OG0002242	LOC108147498|XP_017129552.1|DELE	LOC115622977|XP_030372988.1|SLEB
OG0002243	LOC108136808|XP_017113698.1|DELE	LOC115626469|XP_030377712.1|SLEB, LOC115626389|XP_030377609.1|SLEB, LOC115626432|XP_030377666.1|SLEB
OG0002244	LOC108150223|XP_017133754.1|DELE	LOC115629850|XP_030382291.1|SLEB
OG0002245	LOC108142440|XP_017121793.1|DELE	LOC115632735|XP_030385841.1|SLEB
OG0002246	LOC108145115|XP_017125813.1|DELE	LOC115631968|XP_030384718.1|SLEB
OG0002247	LOC108141486|XP_017120388.1|DELE	LOC115628972|XP_030381114.1|SLEB
OG0002248	LOC108146249|XP_017127677.1|DELE	LOC115624989|XP_030375717.1|SLEB
OG0002249	LOC108147560|XP_017129637.1|DELE	LOC115622515|XP_030372329.1|SLEB
OG0002250	LOC108145544|XP_017126533.1|DELE	LOC115634673|XP_030388392.1|SLEB
OG0002251	LOC108145531|XP_017126518.1|DELE	LOC115634674|XP_030388393.1|SLEB
OG0002252	LOC108145474|XP_017126416.1|DELE	LOC115620012|XP_030368973.1|SLEB
OG0002253	LOC108144626|XP_017125144.1|DELE	LOC115624581|XP_030375181.1|SLEB
OG0002254	LOC108142967|XP_017122604.1|DELE	LOC115620972|XP_030370353.1|SLEB
OG0002255	LOC108134927|XP_017110936.1|DELE	LOC115629150|XP_030381373.1|SLEB
OG0002256	LOC108143419|XP_017123312.1|DELE	LOC115628490|XP_030380484.1|SLEB
OG0002257	LOC108144371|XP_017124633.1|DELE	LOC115633350|XP_030386648.1|SLEB
OG0002258	LOC108142706|XP_017122211.1|DELE	LOC115622305|XP_030372070.1|SLEB
OG0002260	LOC108142546|XP_017121963.1|DELE	LOC115622216|XP_030371973.1|SLEB
OG0002261	LOC108146537|XP_017128066.1|DELE	LOC115623553|XP_030373808.1|SLEB
OG0002262	LOC108141430|XP_017120303.1|DELE	LOC115634791|XP_030388559.1|SLEB
OG0002263	LOC108146510|XP_017128036.1|DELE	LOC115632436|XP_030385440.1|SLEB
OG0002264	LOC108144620|XP_017125134.1|DELE	LOC115626809|XP_030378182.1|SLEB
OG0002265	LOC108150131|XP_017133587.1|DELE	LOC115632858|XP_030385978.1|SLEB
OG0002266	LOC108142255|XP_017121464.1|DELE	LOC115624816|XP_030375522.1|SLEB
OG0002267	LOC108150302|XP_017133903.1|DELE	LOC115632152|XP_030385029.1|SLEB
OG0002268	LOC108142702|XP_017122206.1|DELE	LOC115622653|XP_030372522.1|SLEB
OG0002269	LOC108141264|XP_017120017.1|DELE	LOC115623638|XP_030373985.1|SLEB
OG0002270	LOC108141491|XP_017120395.1|DELE	LOC115622630|XP_030372500.1|SLEB
OG0002271	LOC108142731|XP_017122244.1|DELE	LOC115622444|XP_030372245.1|SLEB
OG0002272	LOC108146369|XP_017127842.1|DELE	LOC115628439|XP_030380401.1|SLEB
OG0002273	LOC108136066|XP_017112508.1|DELE	LOC115634139|XP_030387567.1|SLEB
OG0002274	LOC108143208|XP_017122966.1|DELE	LOC115634574|XP_030388258.1|SLEB
OG0002275	LOC108135651|XP_017111967.1|DELE	LOC115622664|XP_030372537.1|SLEB
OG0002276	LOC108145880|XP_017127010.1|DELE	LOC115628348|XP_030380273.1|SLEB
OG0002277	LOC108146182|XP_017127578.1|DELE	LOC115628281|XP_030380170.1|SLEB
OG0002278	LOC108147382|XP_017129306.1|DELE	LOC115622351|XP_030372125.1|SLEB
OG0002279	LOC108142631|XP_017122111.1|DELE	LOC115622725|XP_030372625.1|SLEB
OG0002280	LOC108146592|XP_017128103.1|DELE	LOC115632369|XP_030385348.1|SLEB
OG0002281	LOC108146802|XP_017128470.1|DELE	LOC115629760|XP_030382166.1|SLEB, LOC115632446|XP_030385453.1|SLEB
OG0002282	LOC108146058|XP_017127359.1|DELE	LOC115632826|XP_030385938.1|SLEB
