Orthogroup	DMEL.longest_only	DEUG.longest_only
OG0000435	CG1986|NP_572590.1|DMEL	LOC108103116|XP_017063971.1|DEUG
OG0000437	Bug22|NP_609402.1|DMEL	LOC108110825|XP_017075550.1|DEUG
OG0000437	CG17118|NP_723611.1|DMEL	LOC108111121|XP_017075962.1|DEUG
OG0000438	Jasper|NP_651768.1|DMEL	LOC108111380|XP_017076301.1|DEUG
OG0000439	SoxN|NP_001260269.1|DMEL	LOC108111051|XP_017075869.1|DEUG
OG0000439	Sox21a|NP_001261827.1|DMEL	LOC108106028|XP_017068366.1|DEUG
OG0000440	CG10344|NP_611671.1|DMEL	LOC108113210|XP_017079233.1|DEUG
OG0000440	CG4676|NP_610853.1|DMEL	LOC108112004|XP_017077229.1|DEUG
OG0000441	CG9822|NP_611581.1|DMEL	LOC108108863|XP_017072569.1|DEUG
OG0000441	CG17974|NP_611582.1|DMEL	LOC108108955|XP_017072698.1|DEUG
OG0000442	CG11700|NP_572306.1|DMEL	LOC108103220|XP_017064107.1|DEUG
OG0000443	CG32483|NP_728540.1|DMEL	LOC108104721|XP_017066442.1|DEUG
OG0000443	hiro|NP_612051.1|DMEL	LOC108104626|XP_017066290.1|DEUG
OG0000444	CG9287|NP_609244.1|DMEL	LOC108110953|XP_017075738.1|DEUG
OG0000444	CG9289|NP_609245.1|DMEL	LOC108111156|XP_017076015.1|DEUG
OG0000446	CG43673|NP_001259580.1|DMEL	LOC108115194|XP_017082003.1|DEUG
OG0000446	CG34324|NP_001096972.1|DMEL	LOC108118366|XP_017086526.1|DEUG
OG0000446	CG34220|NP_001097253.1|DMEL	LOC108104823|XP_017066599.1|DEUG
OG0000447	CG12035|NP_647652.1|DMEL	LOC108113831|XP_017080032.1|DEUG
OG0000448	CG11318|NP_651842.3|DMEL	LOC108104217|XP_017065649.1|DEUG
OG0000448	CG15556|NP_651845.2|DMEL	LOC108104215|XP_017065647.1|DEUG
OG0000449	Krn|NP_524129.1|DMEL	LOC108108513|XP_017072071.1|DEUG
OG0000449	spi|NP_476909.2|DMEL	LOC108114836|XP_017081466.1|DEUG
OG0000450	X11Lbeta|NP_727440.3|DMEL	LOC108110117|XP_017074504.1|DEUG
OG0000450	X11L|NP_001285376.1|DMEL	LOC108105377|XP_017067402.1|DEUG
OG0000451	CG14778|NP_569918.1|DMEL	LOC108102453|XP_017062947.1|DEUG
OG0000451	CG14777|NP_569917.1|DMEL	LOC108102455|XP_017062950.1|DEUG
OG0000453	ems|NP_731868.1|DMEL	LOC108117008|XP_017084667.1|DEUG
OG0000453	E5|NP_524825.1|DMEL	LOC108117009|XP_017084668.1|DEUG
OG0000454	CG15580|NP_649610.1|DMEL	LOC108115263|XP_017082109.1|DEUG
OG0000454	CG18171|NP_647651.1|DMEL	LOC108113811|XP_017080012.1|DEUG
OG0000455	CG17760|NP_001036539.1|DMEL	LOC108113157|XP_017079156.1|DEUG
OG0000455	CG30054|NP_001036538.3|DMEL	LOC108112550|XP_017077975.1|DEUG
OG0000456	Dyrk3|NP_001033810.1|DMEL	LOC108102340|XP_017062665.1|DEUG
OG0000456	Dyrk2|NP_001260456.1|DMEL	LOC108105799|XP_017068020.1|DEUG
OG0000457	DIP-zeta|NP_723442.2|DMEL	LOC108111164|XP_017076025.1|DEUG
OG0000457	DIP-epsilon|NP_001137799.1|DMEL	LOC108113457|XP_017079526.1|DEUG
OG0000458	MRP|NP_723772.2|DMEL	LOC108104069|XP_017065429.1|DEUG
OG0000460	CG7420|NP_001259871.1|DMEL	LOC108111207|XP_017076097.1|DEUG
OG0000462	CG3581|NP_650799.1|DMEL	LOC108117210|XP_017085015.1|DEUG
OG0000462	CG31404|NP_732414.1|DMEL	LOC108117207|XP_017085011.1|DEUG
OG0000462	CG31245|NP_732415.1|DMEL	LOC108117211|XP_017085016.1|DEUG
OG0000463	Ir94g|NP_651147.2|DMEL	LOC108108829|XP_017072515.1|DEUG
OG0000463	Ir20a|NP_608456.1|DMEL	LOC108117686|XP_017085702.1|DEUG
OG0000463	Ir94h|NP_651148.2|DMEL	LOC108103994|XP_017065319.1|DEUG, LOC108108830|XP_017072516.1|DEUG
OG0000464	Pih1D1|NP_723771.4|DMEL	LOC108104071|XP_017065439.1|DEUG
OG0000464	CG5787|NP_609589.1|DMEL	LOC108104132|XP_017065523.1|DEUG
OG0000465	tld|NP_524487.2|DMEL	LOC108117465|XP_017085376.1|DEUG
OG0000465	tok|NP_476879.1|DMEL	LOC108117506|XP_017085480.1|DEUG
OG0000466	Gs2|NP_001285121.1|DMEL	LOC108117044|XP_017084708.1|DEUG
OG0000466	Gs1|NP_476570.1|DMEL	LOC108104194|XP_017065627.1|DEUG
OG0000467	pk|NP_724538.1|DMEL	LOC108112641|XP_017078244.1|DEUG
OG0000467	esn|NP_001260760.1|DMEL	LOC108112906|XP_017078762.1|DEUG
OG0000468	eEF1alpha2|NP_524611.1|DMEL	LOC108109366|XP_017073331.1|DEUG
OG0000468	eEF1alpha1|NP_477375.1|DMEL	LOC108106543|XP_017069185.1|DEUG
OG0000469	bru2|NP_001036356.1|DMEL	LOC108104076|XP_017065454.1|DEUG
OG0000469	bru1|NP_723737.1|DMEL	LOC108104055|XP_017065389.1|DEUG
OG0000470	eg|NP_524206.1|DMEL	LOC108108694|XP_017072288.1|DEUG
OG0000470	knrl|NP_788552.1|DMEL	LOC108114403|XP_017080865.1|DEUG
OG0000471	PIG-Wb|NP_647654.1|DMEL	LOC108113949|XP_017080154.1|DEUG
OG0000471	PIG-Wa|NP_608679.1|DMEL	LOC108111235|XP_017076127.1|DEUG
OG0000473	SmydA-9|NP_572539.2|DMEL	LOC108103189|XP_017064065.1|DEUG
OG0000473	SmydA-8|NP_001014717.1|DMEL	LOC108103648|XP_017064693.1|DEUG
OG0000474	CG4880|NP_573177.1|DMEL	LOC108103488|XP_017064485.1|DEUG
OG0000474	CG7557|NP_648464.1|DMEL	LOC108114006|XP_017080241.1|DEUG
OG0000475	PyK|NP_524448.3|DMEL	LOC108115695|XP_017082753.1|DEUG
OG0000476	GstZ1|NP_649894.1|DMEL	LOC108110184|XP_017074616.1|DEUG, LOC108110182|XP_017074600.1|DEUG
OG0000476	GstZ2|NP_649895.1|DMEL	LOC108109580|XP_017073649.1|DEUG
OG0000477	CG7910|NP_649765.1|DMEL	LOC108109584|XP_017073650.1|DEUG
OG0000477	CG7900|NP_001097707.1|DMEL	LOC108109485|XP_017073503.1|DEUG
OG0000478	CG32633|NP_572898.1|DMEL	LOC108118348|XP_017086479.1|DEUG
OG0000478	CG31086|NP_733139.1|DMEL	LOC108113618|XP_017079768.1|DEUG
OG0000479	CG16749|NP_649881.1|DMEL, CG12951|NP_649880.1|DMEL	LOC108109331|XP_017073290.1|DEUG
OG0000480	Pgk|NP_476676.1|DMEL	LOC108110665|XP_017075271.1|DEUG
OG0000480	CG9961|NP_608704.2|DMEL	LOC108110998|XP_017075796.1|DEUG
OG0000482	CG4860|NP_650163.2|DMEL	LOC108111725|XP_017076767.1|DEUG
OG0000482	Arc42|NP_650840.1|DMEL	LOC108117325|XP_017085185.1|DEUG
OG0000483	CG33341|NP_996282.1|DMEL	LOC108116583|XP_017084013.1|DEUG
OG0000483	CG13614|NP_651256.2|DMEL	LOC108116550|XP_017083977.1|DEUG
OG0000484	CG18493|NP_650803.1|DMEL	LOC108117209|XP_017085014.1|DEUG
OG0000484	CG3734|NP_650802.1|DMEL	LOC108117205|XP_017085009.1|DEUG
OG0000485	CG32196|NP_730334.2|DMEL	LOC108108644|XP_017072234.1|DEUG
OG0000485	CG4306|NP_649038.1|DMEL	LOC108108646|XP_017072237.1|DEUG
OG0000486	Eglp4|NP_001261154.1|DMEL	LOC108109199|XP_017073124.1|DEUG
OG0000486	Eglp2|NP_788433.2|DMEL	LOC108109197|XP_017073121.1|DEUG
OG0000487	Arc2|NP_610956.1|DMEL	LOC108106298|XP_017068756.1|DEUG
OG0000487	Arc1|NP_610955.1|DMEL	LOC108106730|XP_017069456.1|DEUG
OG0000488	CG31921|NP_722627.1|DMEL	LOC108110681|XP_017075298.1|DEUG
OG0000488	CG43755|NP_001259819.1|DMEL	LOC108110683|XP_017075300.1|DEUG
OG0000488	CG31797|NP_724173.1|DMEL	LOC108106861|XP_017069594.1|DEUG
OG0000489	Ir100a|NP_651898.2|DMEL	LOC108109346|XP_017073294.1|DEUG
OG0000489	Ir10a|NP_001096949.1|DMEL	LOC108111834|XP_017076928.1|DEUG
OG0000490	DIP-alpha|NP_726871.1|DMEL	LOC108118299|XP_017086400.1|DEUG
OG0000490	DIP-beta|NP_001138225.1|DMEL	LOC108117718|XP_017085762.1|DEUG
OG0000491	CG30037|NP_725097.2|DMEL	LOC108106697|XP_017069418.1|DEUG
OG0000491	CG30036|NP_725096.2|DMEL	LOC108106225|XP_017068640.1|DEUG
OG0000491	GalT1|NP_788328.1|DMEL	LOC108106696|XP_017069417.1|DEUG
OG0000492	CG8800|NP_610483.1|DMEL	LOC108104591|XP_017066243.1|DEUG
OG0000492	CG10839|NP_609776.1|DMEL	LOC108105147|XP_017067071.1|DEUG
OG0000493	Mst98Cb|NP_524539.1|DMEL	LOC108116110|XP_017083321.1|DEUG
OG0000494	FDY|NP_001303579.2|DMEL, vig2|NP_733083.1|DMEL	LOC108113763|XP_017079948.1|DEUG
OG0000494	vig|NP_523572.1|DMEL	LOC108105826|XP_017068059.1|DEUG
OG0000495	CG4607|NP_572380.1|DMEL	LOC108103670|XP_017064718.1|DEUG
OG0000495	CG8249|NP_611060.2|DMEL	LOC108112202|XP_017077506.1|DEUG
OG0000496	CG9171|NP_723117.1|DMEL	LOC108102495|XP_017063001.1|DEUG
OG0000496	CG15483|NP_609592.1|DMEL	LOC108104024|XP_017065345.1|DEUG
OG0000497	Pvf2|NP_523499.2|DMEL	LOC108107146|XP_017070039.1|DEUG
OG0000497	Pvf3|NP_001097107.1|DMEL	LOC108106968|XP_017069755.1|DEUG
OG0000498	CG5768|NP_001369031.1|DMEL	LOC108109315|XP_017073289.1|DEUG
OG0000498	CG13616|NP_651262.1|DMEL	LOC108116574|XP_017084004.1|DEUG
OG0000499	Vha36-1|NP_651987.1|DMEL	LOC108112866|XP_017078681.1|DEUG
OG0000499	Vha36-3|NP_570008.1|DMEL	LOC108105502|XP_017067615.1|DEUG
OG0000500	AstC-R1|NP_649040.2|DMEL	LOC108108457|XP_017072000.1|DEUG
OG0000500	AstC-R2|NP_001303398.1|DMEL	LOC108108623|XP_017072211.1|DEUG
OG0000501	Cyp4e3|NP_523527.1|DMEL	LOC108110467|XP_017075023.1|DEUG
OG0000502	CG15657|NP_611554.1|DMEL	LOC108109097|XP_017072969.1|DEUG
OG0000503	Gr59b|NP_523818.2|DMEL	LOC108112142|XP_017077379.1|DEUG
OG0000503	Gr59a|NP_726287.2|DMEL	LOC108112141|XP_017077378.1|DEUG
OG0000504	CG9701|NP_648918.1|DMEL	LOC108114636|XP_017081192.1|DEUG
OG0000505	kirre|NP_726844.1|DMEL	LOC108118153|XP_017086199.1|DEUG
OG0000505	rst|NP_525058.2|DMEL	LOC108118155|XP_017086203.1|DEUG
OG0000506	CG31106|NP_733086.2|DMEL	LOC108113704|XP_017079872.1|DEUG
OG0000506	CG31103|NP_001097914.1|DMEL	LOC108113760|XP_017079945.1|DEUG
OG0000507	Ant2|NP_511110.1|DMEL	LOC108110139|XP_017074542.1|DEUG
OG0000507	sesB|NP_727448.1|DMEL	LOC108110140|XP_017074543.1|DEUG
OG0000508	CG32320|NP_001097472.3|DMEL	LOC108102768|XP_017063414.1|DEUG
OG0000508	CG6845|NP_612000.3|DMEL	LOC108104706|XP_017066413.1|DEUG
OG0000509	Sema2a|NP_477507.1|DMEL	LOC108112856|XP_017078668.1|DEUG
OG0000509	Sema2b|NP_001261024.1|DMEL	LOC108112730|XP_017078457.1|DEUG
OG0000510	CG8323|NP_610933.1|DMEL	LOC108106460|XP_017069014.1|DEUG
OG0000510	CG18327|NP_610934.1|DMEL	LOC108106459|XP_017069013.1|DEUG
OG0000511	Cyt-b5-r|NP_477154.1|DMEL	LOC108110365|XP_017074906.1|DEUG
OG0000511	CG17928|NP_609810.1|DMEL	LOC108118436|XP_017086630.1|DEUG
OG0000512	Gr32a|NP_523543.3|DMEL	LOC108112316|XP_017077636.1|DEUG
OG0000512	Gr68a|NP_524027.2|DMEL	LOC108114370|XP_017080810.1|DEUG
OG0000513	CG3270|NP_610228.1|DMEL	LOC108106395|XP_017068892.1|DEUG
OG0000513	l_2_37Bb|NP_536791.1|DMEL	LOC108106964|XP_017069752.1|DEUG
OG0000514	pdm2|NP_723763.1|DMEL	LOC108104101|XP_017065487.1|DEUG
OG0000514	nub|NP_001097153.1|DMEL	LOC108104084|XP_017065469.1|DEUG
OG0000515	ATPsynbeta|NP_001259081.1|DMEL	LOC108102383|XP_017062810.1|DEUG
OG0000515	ATPsynbetaL|NP_648836.2|DMEL	LOC108114405|XP_017080869.1|DEUG
OG0000516	CG9522|NP_644677.1|DMEL	LOC108104336|XP_017065811.1|DEUG
OG0000516	CG12539|NP_572976.1|DMEL	LOC108104330|XP_017065806.1|DEUG
OG0000517	CG17029|NP_648821.1|DMEL	LOC108117344|XP_017085207.1|DEUG
OG0000517	CG17028|NP_648822.1|DMEL	LOC108117349|XP_017085213.1|DEUG
OG0000518	CG7194|NP_648203.1|DMEL	LOC108109762|XP_017073924.1|DEUG
OG0000519	Sgs7|NP_476718.1|DMEL, Sgs8|NP_476719.2|DMEL	LOC108114040|XP_017080276.1|DEUG, LOC108114039|XP_017080275.1|DEUG
OG0000521	CCKLR-17D3|NP_001097023.1|DMEL	LOC108106060|XP_017068407.1|DEUG
OG0000521	CCKLR-17D1|NP_001097021.1|DMEL	LOC108106032|XP_017068368.1|DEUG
OG0000522	CG10029|NP_649716.1|DMEL	LOC108115121|XP_017081862.1|DEUG
OG0000522	CG9911|NP_573111.1|DMEL	LOC108103026|XP_017063842.1|DEUG
OG0000523	Stt3B|NP_524494.1|DMEL	LOC108113770|XP_017079957.1|DEUG
OG0000523	Stt3A|NP_608425.1|DMEL	LOC108117687|XP_017085703.1|DEUG
OG0000524	Irp-1A|NP_477371.1|DMEL	LOC108115701|XP_017082760.1|DEUG
OG0000524	Irp-1B|NP_524303.2|DMEL	LOC108113779|XP_017079969.1|DEUG
OG0000525	CG30345|NP_724760.2|DMEL	LOC108104605|XP_017066265.1|DEUG
OG0000525	CG30344|NP_724759.1|DMEL	LOC108104555|XP_017066186.1|DEUG
OG0000526	PCNA2|NP_609994.1|DMEL	LOC108114811|XP_017081421.1|DEUG
OG0000526	PCNA|NP_476905.1|DMEL	LOC108109215|XP_017073149.1|DEUG
OG0000527	ed|NP_523469.2|DMEL	LOC108110657|XP_017075258.1|DEUG
OG0000527	fred|NP_608812.3|DMEL	LOC108111032|XP_017075848.1|DEUG
OG0000528	CG33281|NP_995620.1|DMEL	LOC108110490|XP_017075057.1|DEUG
OG0000529	CG34447|NP_001097060.1|DMEL	LOC108110538|XP_017075108.1|DEUG
OG0000529	CG14034|NP_001036339.1|DMEL	LOC108102546|XP_017063095.1|DEUG
OG0000530	CG32079|NP_729645.3|DMEL	LOC108114155|XP_017080435.1|DEUG
OG0000530	CG1139|NP_647686.1|DMEL	LOC108113616|XP_017079769.1|DEUG
OG0000531	CG31802|NP_724103.1|DMEL	LOC108105668|XP_017067857.1|DEUG
OG0000532	CG4367|NP_001287421.2|DMEL	LOC108117098|XP_017084799.1|DEUG
OG0000532	CG4362|NP_650876.1|DMEL	LOC108117086|XP_017084747.1|DEUG
OG0000533	SLIRP1|NP_001027083.1|DMEL	LOC108117714|XP_017085758.1|DEUG
OG0000533	SLIRP2|NP_649808.1|DMEL	LOC108109477|XP_017073491.1|DEUG
OG0000534	sno|NP_001096967.1|DMEL	LOC108103808|XP_017064977.1|DEUG
OG0000534	CG3491|NP_609731.1|DMEL	LOC108105823|XP_017068055.1|DEUG
OG0000535	CG12895|NP_001260868.1|DMEL	LOC108112462|XP_017077804.1|DEUG
OG0000535	CG14757|NP_610363.1|DMEL	LOC108109288|XP_017073270.1|DEUG
OG0000536	frm|NP_001137887.1|DMEL	LOC108108090|XP_017071470.1|DEUG
OG0000537	Incenp|NP_523648.3|DMEL	LOC108113355|XP_017079408.1|DEUG
OG0000538	CG43324|NP_001246399.1|DMEL	LOC108113053|XP_017078972.1|DEUG
OG0000538	Ggamma1|NP_523662.1|DMEL	LOC108104551|XP_017066181.1|DEUG
OG0000539	E_spl_mgamma-HLH|NP_524504.2|DMEL	LOC108113537|XP_017079621.1|DEUG
OG0000539	E_spl_mbeta-HLH|NP_524505.2|DMEL	LOC108113649|XP_017079809.1|DEUG
OG0000540	CG9338|NP_610071.1|DMEL	LOC108115548|XP_017082544.1|DEUG
OG0000540	CG9336|NP_610069.2|DMEL	LOC108115424|XP_017082349.1|DEUG
OG0000541	BomS4|NP_663309.1|DMEL	LOC108113269|XP_017079306.1|DEUG, LOC108113268|XP_017079305.1|DEUG
OG0000542	ND-49L|NP_651392.2|DMEL	LOC108113718|XP_017079888.1|DEUG
OG0000542	ND-49|NP_651926.1|DMEL	LOC108102311|XP_017062563.1|DEUG
OG0000543	CG4408|NP_651141.2|DMEL	LOC108108840|XP_017072537.1|DEUG
OG0000543	CG2915|NP_610338.1|DMEL	LOC108108882|XP_017072589.1|DEUG
OG0000544	Prat2|NP_523949.2|DMEL	LOC108114631|XP_017081186.1|DEUG
OG0000544	Prat|NP_524271.2|DMEL	LOC108115167|XP_017081974.1|DEUG
OG0000545	beat-IIb|NP_650613.2|DMEL	LOC108117292|XP_017085137.1|DEUG
OG0000545	beat-IIa|NP_524384.3|DMEL	LOC108117263|XP_017085105.1|DEUG
OG0000546	Nup93-2|NP_650404.1|DMEL	LOC108116177|XP_017083407.1|DEUG
OG0000546	Nup93-1|NP_572929.1|DMEL	LOC108102901|XP_017063608.1|DEUG
OG0000547	Ran|NP_651969.1|DMEL	LOC108111865|XP_017076979.1|DEUG
OG0000548	CG9389|NP_649295.1|DMEL	LOC108114171|XP_017080455.1|DEUG
OG0000548	CG9391|NP_649294.1|DMEL	LOC108114172|XP_017080456.1|DEUG
OG0000549	l_2_efl|NP_523827.1|DMEL	LOC108109191|XP_017073115.1|DEUG
OG0000550	Kaz1-ORFB|NP_001027091.1|DMEL	LOC108105269|XP_017067238.1|DEUG
OG0000550	CG34454|NP_001097457.1|DMEL	LOC108104657|XP_017066328.1|DEUG
OG0000551	Strn-Mlck|NP_001261019.1|DMEL	LOC108112494|XP_017077851.1|DEUG
OG0000552	CG31029|NP_733347.1|DMEL	LOC108111351|XP_017076272.1|DEUG
OG0000552	Ppi1|NP_733345.2|DMEL	LOC108111451|XP_017076411.1|DEUG
OG0000553	CG17633|NP_609310.2|DMEL	LOC108110939|XP_017075722.1|DEUG
OG0000554	GILT3|NP_651165.1|DMEL	LOC108116704|XP_017084210.1|DEUG
OG0000554	GILT2|NP_651166.1|DMEL	LOC108116705|XP_017084211.1|DEUG
OG0000555	Ppm1|NP_612039.1|DMEL	LOC108104636|XP_017066299.1|DEUG
OG0000555	CG17746|NP_647794.1|DMEL	LOC108107775|XP_017070959.1|DEUG
OG0000556	Arpc3B|NP_573193.1|DMEL	LOC108105371|XP_017067396.1|DEUG
OG0000556	Arpc3A|NP_650498.3|DMEL	LOC108116500|XP_017083922.1|DEUG
OG0000557	CG12256|NP_650166.2|DMEL	LOC108111741|XP_017076783.1|DEUG
OG0000557	CG17404|NP_650165.2|DMEL	LOC108111736|XP_017076779.1|DEUG
OG0000558	blp|NP_524370.2|DMEL	LOC108116321|XP_017083617.1|DEUG
OG0000558	CG1409|NP_572409.2|DMEL	LOC108104947|XP_017066800.1|DEUG
OG0000559	Best1|NP_001247018.1|DMEL	LOC108112189|XP_017077528.1|DEUG
OG0000559	Best3|NP_730039.1|DMEL	LOC108118186|XP_017086234.1|DEUG
OG0000560	CG30503|NP_001137612.1|DMEL	LOC108113247|XP_017079283.1|DEUG
OG0000560	sPLA2|NP_724556.1|DMEL	LOC108113246|XP_017079281.1|DEUG
OG0000561	eyg|NP_524042.2|DMEL	LOC108108172|XP_017071603.1|DEUG
OG0000561	toe|NP_524041.2|DMEL	LOC108107573|XP_017070622.1|DEUG
OG0000562	chrb|NP_648470.2|DMEL	LOC108114401|XP_017080863.1|DEUG
OG0000562	scyl|NP_648456.2|DMEL	LOC108114579|XP_017081122.1|DEUG
OG0000563	CG12520|NP_001097596.1|DMEL	LOC108113936|XP_017080132.1|DEUG
OG0000564	Edg78E|NP_524198.1|DMEL	LOC108114025|XP_017080262.1|DEUG
OG0000564	Cpr78Cc|NP_649300.1|DMEL	LOC108113996|XP_017080229.1|DEUG
OG0000566	AhcyL2|NP_996221.1|DMEL	LOC108117297|XP_017085145.1|DEUG
OG0000566	AhcyL1|NP_647746.1|DMEL	LOC108108062|XP_017071427.1|DEUG
OG0000567	CG4766|NP_572287.1|DMEL	LOC108103197|XP_017064074.1|DEUG
OG0000567	mab-21|NP_651971.2|DMEL	LOC108103213|XP_017064097.1|DEUG
OG0000568	CG16781|NP_001259211.1|DMEL	LOC108104311|XP_017065784.1|DEUG
OG0000568	CG9855|NP_649463.2|DMEL	LOC108115030|XP_017081764.1|DEUG
OG0000569	Snap24|NP_524298.1|DMEL	LOC108110369|XP_017074911.1|DEUG
OG0000569	Snap25|NP_001036641.1|DMEL	LOC108117015|XP_017084672.1|DEUG
OG0000570	Orct2|NP_651238.2|DMEL	LOC108116717|XP_017084227.1|DEUG
OG0000570	Orct|NP_524479.1|DMEL	LOC108116695|XP_017084198.1|DEUG
OG0000571	CG34354|NP_001097953.2|DMEL	LOC108116057|XP_017083247.1|DEUG
OG0000571	trv|NP_001163754.3|DMEL	LOC108115998|XP_017083159.1|DEUG
OG0000572	CG10126|NP_788664.2|DMEL	LOC108116814|XP_017084352.1|DEUG
OG0000572	CG31345|NP_731744.1|DMEL	LOC108116825|XP_017084364.1|DEUG
OG0000573	CG16758|NP_001261330.1|DMEL	LOC108108099|XP_017071489.1|DEUG
OG0000573	CG18128|NP_611822.1|DMEL	LOC108109145|XP_017073037.1|DEUG
OG0000574	Rh4|NP_476701.1|DMEL	LOC108114187|XP_017080485.1|DEUG
OG0000574	Rh3|NP_524411.1|DMEL	LOC108117259|XP_017085099.1|DEUG
OG0000575	caup|NP_524046.2|DMEL	LOC108108107|XP_017071505.1|DEUG
OG0000575	ara|NP_524045.2|DMEL	LOC108108142|XP_017071558.1|DEUG
OG0000576	CG14605|NP_731145.1|DMEL	LOC108116190|XP_017083420.1|DEUG
OG0000576	CG14606|NP_001334690.1|DMEL	LOC108116187|XP_017083417.1|DEUG
OG0000577	CG17597|NP_609912.1|DMEL	LOC108107058|XP_017069911.1|DEUG
OG0000577	ScpX|NP_524715.2|DMEL	LOC108107018|XP_017069854.1|DEUG
OG0000578	Fatp1|NP_001162940.3|DMEL	LOC108110704|XP_017075336.1|DEUG
OG0000578	Fatp2|NP_995925.2|DMEL	LOC108113167|XP_017079171.1|DEUG
OG0000579	CG9920|NP_650333.1|DMEL	LOC108116830|XP_017084370.1|DEUG
OG0000579	CG11267|NP_648622.1|DMEL	LOC108114503|XP_017081011.1|DEUG
OG0000580	CG14694|NP_650028.1|DMEL	LOC108116459|XP_017083877.1|DEUG
OG0000580	CG6574|NP_650029.1|DMEL	LOC108116414|XP_017083787.1|DEUG
OG0000581	AnxB9|NP_476603.1|DMEL	LOC108110214|XP_017074681.1|DEUG
OG0000581	AnxB11|NP_727978.1|DMEL	LOC108102943|XP_017063702.1|DEUG
OG0000582	SdhAL|NP_648523.1|DMEL	LOC108114379|XP_017080823.1|DEUG
OG0000582	SdhA|NP_477210.1|DMEL	LOC108109179|XP_017073096.1|DEUG
OG0000583	CG34423|NP_001163263.1|DMEL	LOC108109046|XP_017072834.1|DEUG
OG0000583	CG13551|NP_652302.1|DMEL	LOC108109045|XP_017072832.1|DEUG
OG0000584	CG13102|NP_609268.2|DMEL	LOC108110519|XP_017075088.1|DEUG
OG0000584	CG9568|NP_609267.1|DMEL	LOC108110523|XP_017075092.1|DEUG
OG0000585	CG13678|NP_648193.1|DMEL	LOC108109781|XP_017073949.1|DEUG
OG0000586	CG30285|NP_726103.1|DMEL	LOC108113294|XP_017079334.1|DEUG
OG0000586	CG13749|NP_610428.2|DMEL	LOC108104595|XP_017066247.1|DEUG
OG0000586	CG33470|NP_995829.2|DMEL, IMPPP|NP_725288.1|DMEL	LOC108112041|XP_017077283.1|DEUG
OG0000587	CG42694|NP_001188994.1|DMEL	LOC108112246|XP_017077557.1|DEUG
OG0000587	CG10764|NP_611213.2|DMEL	LOC108112235|XP_017077545.1|DEUG
OG0000589	Drak|NP_001162723.1|DMEL	LOC108116982|XP_017084637.1|DEUG
OG0000590	VhaAC39-2|NP_651128.1|DMEL	LOC108115589|XP_017082591.1|DEUG
OG0000590	VhaAC39-1|NP_570080.1|DMEL	LOC108110396|XP_017074945.1|DEUG
OG0000592	cathD|NP_001334713.1|DMEL	LOC108113022|XP_017078939.1|DEUG
OG0000592	CG10104|NP_610961.1|DMEL	LOC108106343|XP_017068812.1|DEUG
OG0000593	ND-20L|NP_651698.1|DMEL	LOC108115956|XP_017083082.1|DEUG
OG0000593	ND-20|NP_573097.1|DMEL	LOC108104940|XP_017066791.1|DEUG
OG0000594	Pglym78|NP_524546.2|DMEL	LOC108116047|XP_017083234.1|DEUG
OG0000594	Pglym87|NP_652041.2|DMEL	LOC108111724|XP_017076766.1|DEUG, LOC108114825|XP_017081448.1|DEUG
OG0000595	Hrb87F|NP_476807.1|DMEL	LOC108116957|XP_017084601.1|DEUG
OG0000595	Hrb98DE|NP_524543.1|DMEL	LOC108115988|XP_017083137.1|DEUG
OG0000596	CG3690|NP_569876.3|DMEL	LOC108105413|XP_017067450.1|DEUG
OG0000596	CG31272|NP_650013.3|DMEL	LOC108116276|XP_017083552.1|DEUG, LOC108110693|XP_017075316.1|DEUG
OG0000597	ppk22|NP_733051.2|DMEL	LOC108117476|XP_017085387.1|DEUG
OG0000597	ppk24|NP_651860.2|DMEL	LOC108104001|XP_017065280.1|DEUG
OG0000598	Cyp304a1|NP_731751.1|DMEL	LOC108116917|XP_017084545.1|DEUG
OG0000599	Gr64a|NP_728920.1|DMEL	LOC108107664|XP_017070741.1|DEUG
OG0000599	Gr61a|NP_523877.1|DMEL	LOC108104715|XP_017066425.1|DEUG
OG0000600	CG13321|NP_610831.1|DMEL	LOC108113328|XP_017079374.1|DEUG
OG0000600	CG44250|NP_001163133.1|DMEL	LOC108113283|XP_017079321.1|DEUG
OG0000601	MME1|NP_609093.1|DMEL	LOC108107110|XP_017069988.1|DEUG
OG0000601	colt|NP_477221.1|DMEL	LOC108110865|XP_017075601.1|DEUG
OG0000602	CG5867|NP_609625.2|DMEL	LOC108111242|XP_017076134.1|DEUG
OG0000602	CG5945|NP_609626.1|DMEL	LOC108110493|XP_017075061.1|DEUG
OG0000603	CG31262|NP_732222.2|DMEL	LOC108117040|XP_017084699.1|DEUG
OG0000603	CG33124|NP_001097056.3|DMEL	LOC108110507|XP_017075076.1|DEUG
OG0000603	SLC5A11|NP_609192.1|DMEL	LOC108106149|XP_017068538.1|DEUG
OG0000604	Taf10|NP_477463.1|DMEL	LOC108110868|XP_017075604.1|DEUG
OG0000604	Taf10b|NP_477418.1|DMEL	LOC108110870|XP_017075605.1|DEUG
OG0000605	CG9259|NP_610084.1|DMEL	LOC108115505|XP_017082486.1|DEUG
OG0000606	CG6660|NP_651104.1|DMEL	LOC108115657|XP_017082705.1|DEUG
OG0000607	CG5220|NP_650590.1|DMEL	LOC108117020|XP_017084677.1|DEUG, LOC108117278|XP_017085120.1|DEUG
