Orthogroup	DMEL.longest_only	DKIK.longest_only
OG0002214	CG34034|NP_001163678.1|DMEL	LOC108073338|XP_017020391.1|DKIK
OG0002215	btsz|NP_001247109.1|DMEL	LOC108075506|XP_017023462.1|DKIK
OG0002216	Cap-D2|NP_651709.1|DMEL	LOC108078351|XP_017027649.1|DKIK
OG0002217	Hexim|NP_731932.1|DMEL	LOC108085909|XP_017038166.1|DKIK
OG0002218	Alg14|NP_573031.1|DMEL	LOC108083563|XP_017034907.1|DKIK
OG0002219	yellow-e|NP_524344.1|DMEL	LOC108074118|XP_017021507.1|DKIK
OG0002220	Ir87a|NP_650290.2|DMEL	LOC108074032|XP_017021388.1|DKIK
OG0002221	Tmc|NP_001303362.1|DMEL	LOC108078583|XP_017027992.1|DKIK
OG0002222	uri|NP_611933.1|DMEL	LOC108078355|XP_017027659.1|DKIK
OG0002224	CG43340|NP_001246184.1|DMEL	LOC108078114|XP_017027206.1|DKIK
OG0002225	frac|NP_001137905.1|DMEL	LOC108070604|XP_017016663.1|DKIK
OG0002226	CG17266|NP_610224.1|DMEL	LOC108076341|XP_017024617.1|DKIK
OG0002227	SLO2|NP_001097259.2|DMEL	LOC108085154|XP_017037171.1|DKIK
OG0002228	pnut|NP_477064.1|DMEL	LOC108074743|XP_017022405.1|DKIK
OG0002229	CG42360|NP_611946.2|DMEL	LOC108076504|XP_017024891.1|DKIK, LOC108076155|XP_017024370.1|DKIK
OG0002230	Taz|NP_477432.3|DMEL	LOC108078257|XP_017027481.1|DKIK
OG0002231	Br140|NP_610266.1|DMEL	LOC108081332|XP_017031962.1|DKIK
OG0002232	grau|NP_788422.1|DMEL	LOC108078238|XP_017027433.1|DKIK
OG0002233	CG10657|NP_648579.3|DMEL	LOC108070392|XP_017016330.1|DKIK
OG0002234	Cpr47Ef|NP_610660.2|DMEL	LOC108082621|XP_017033590.1|DKIK
OG0002235	Liprin-gamma|NP_001097414.1|DMEL	LOC108078263|XP_017027491.1|DKIK
OG0002236	Phm|NP_477225.1|DMEL	LOC108072194|XP_017018742.1|DKIK
OG0002237	MAN1|NP_611873.1|DMEL	LOC108072121|XP_017018634.1|DKIK
OG0002238	koi|NP_001260738.1|DMEL	LOC108070530|XP_017016541.1|DKIK
OG0002239	spt4|NP_610802.1|DMEL	LOC108078392|XP_017027736.1|DKIK
OG0002240	Swim|NP_726176.1|DMEL	LOC108076752|XP_017025237.1|DKIK
OG0002241	CG3437|NP_648318.2|DMEL	LOC108078761|XP_017028286.1|DKIK
OG0002242	Cbl|NP_648224.1|DMEL	LOC108078843|XP_017028427.1|DKIK
OG0002243	CG4335|NP_650886.1|DMEL	LOC108084138|XP_017035670.1|DKIK
OG0002244	CG7839|NP_648431.3|DMEL	LOC108072729|XP_017019478.1|DKIK
OG0002245	CG32369|NP_729296.1|DMEL	LOC108070559|XP_017016573.1|DKIK
OG0002246	CG15236|NP_610241.1|DMEL	LOC108080699|XP_017031026.1|DKIK
OG0002247	Pym|NP_726372.1|DMEL	LOC108072073|XP_017018565.1|DKIK
OG0002248	Hexo1|NP_523924.1|DMEL	LOC108079845|XP_017029841.1|DKIK
OG0002249	CG34461|NP_001097547.1|DMEL	LOC108078622|XP_017028034.1|DKIK
OG0002251	otp|NP_001286654.1|DMEL	LOC108076816|XP_017025336.1|DKIK
OG0002252	CG13442|NP_611511.3|DMEL	LOC108076826|XP_017025348.1|DKIK
OG0002253	CG4622|NP_611929.1|DMEL	LOC108070899|XP_017017038.1|DKIK
OG0002254	niki|NP_651293.1|DMEL	LOC108073346|XP_017020400.1|DKIK
OG0002255	ND-18|NP_573385.1|DMEL	LOC108079393|XP_017029205.1|DKIK
OG0002256	CG33144|NP_788324.1|DMEL	LOC108078519|XP_017027913.1|DKIK
OG0002257	Fbl6|NP_610665.2|DMEL	LOC108078218|XP_017027396.1|DKIK
OG0002258	CG9953|NP_648067.2|DMEL	LOC108079805|XP_017029773.1|DKIK
OG0002259	Gbeta13F|NP_525090.1|DMEL	LOC108084876|XP_017036762.1|DKIK
OG0002260	TORIP|NP_649149.1|DMEL	LOC108073923|XP_017021209.1|DKIK
OG0002261	asf1|NP_524163.1|DMEL	LOC108083240|XP_017034435.1|DKIK
OG0002262	sqa|NP_724821.2|DMEL	LOC108078267|XP_017027505.1|DKIK
OG0002263	SsRbeta|NP_524103.2|DMEL	LOC108078708|XP_017028158.1|DKIK
OG0002264	Fcp1|NP_611934.1|DMEL	LOC108078354|XP_017027658.1|DKIK
OG0002265	Adi1|NP_001097577.1|DMEL	LOC108071925|XP_017018374.1|DKIK
OG0002266	fln|NP_524174.1|DMEL	LOC108083015|XP_017034130.1|DKIK
OG0002267	ValRS-m|NP_648268.1|DMEL	LOC108078921|XP_017028556.1|DKIK
OG0002268	Pc|NP_524199.1|DMEL	LOC108085810|XP_017038050.1|DKIK
OG0002269	CG30089|NP_611056.2|DMEL	LOC108082421|XP_017033274.1|DKIK
OG0002270	SP2353|NP_611082.2|DMEL	LOC108078377|XP_017027699.1|DKIK
OG0002271	CG5087|NP_648279.1|DMEL	LOC108078887|XP_017028506.1|DKIK
OG0002272	CG7974|NP_647643.1|DMEL	LOC108079874|XP_017029879.1|DKIK
OG0002273	pHCl-1|NP_001261898.1|DMEL	LOC108083741|XP_017035143.1|DKIK
OG0002274	mub|NP_001246875.1|DMEL	LOC108075173|XP_017022984.1|DKIK
OG0002275	CG6512|NP_730248.2|DMEL	LOC108078704|XP_017028151.1|DKIK
OG0002276	Iml1|NP_728621.1|DMEL	LOC108079044|XP_017028719.1|DKIK
OG0002277	stet|NP_788450.1|DMEL	LOC108079117|XP_017028846.1|DKIK
OG0002278	Ir64a|NP_647962.1|DMEL	LOC108085979|XP_017038269.1|DKIK
OG0002279	Pdxk|NP_996031.1|DMEL	LOC108078809|XP_017028376.1|DKIK
OG0002280	Zcchc7|NP_648926.3|DMEL	LOC108078691|XP_017028130.1|DKIK
OG0002281	CG13025|NP_648919.1|DMEL	LOC108079769|XP_017029684.1|DKIK
OG0002282	CG12016|NP_647805.1|DMEL	LOC108073942|XP_017021245.1|DKIK
OG0002283	ppk3|NP_726336.1|DMEL	LOC108076266|XP_017024503.1|DKIK
OG0002284	Vps28|NP_652053.1|DMEL	LOC108076781|XP_017025276.1|DKIK
OG0002285	CG4617|NP_572383.1|DMEL	LOC108079346|XP_017029142.1|DKIK
OG0002286	Art7|NP_611753.4|DMEL	LOC108072365|XP_017018948.1|DKIK
OG0002287	CG8405|NP_725521.1|DMEL	LOC108078365|XP_017027676.1|DKIK
OG0002288	smg|NP_001137924.1|DMEL	LOC108078813|XP_017028381.1|DKIK
OG0002289	CG6638|NP_648239.1|DMEL	LOC108077475|XP_017026283.1|DKIK
OG0002290	CG9222|NP_608999.2|DMEL	LOC108082715|XP_017033712.1|DKIK
OG0002291	wech|NP_524772.2|DMEL	LOC108072933|XP_017019771.1|DKIK
OG0002292	coro|NP_001260743.1|DMEL	LOC108080732|XP_017031080.1|DKIK
OG0002293	CG10395|NP_724408.4|DMEL	LOC108072441|XP_017019057.1|DKIK
OG0002294	Sgt1|NP_649783.2|DMEL	LOC108085035|XP_017036971.1|DKIK
OG0002295	uif|NP_001162899.1|DMEL	LOC108075848|XP_017023918.1|DKIK
OG0002296	jp|NP_001369124.1|DMEL	LOC108077150|XP_017025866.1|DKIK
OG0002297	Amt|NP_001097800.1|DMEL	LOC108084192|XP_017035778.1|DKIK
OG0002298	RpL12|NP_524819.1|DMEL	LOC108072130|XP_017018654.1|DKIK
OG0002299	Rpb5|NP_610630.1|DMEL	LOC108072928|XP_017019764.1|DKIK
OG0002300	DIP-eta|NP_608946.3|DMEL	LOC108073627|XP_017020818.1|DKIK
OG0002301	CG2201|NP_724349.1|DMEL	LOC108081527|XP_017032232.1|DKIK
OG0002302	step|NP_001036375.2|DMEL	LOC108077192|XP_017025929.1|DKIK
OG0002303	RpL36|NP_476629.1|DMEL	LOC108079459|XP_017029287.1|DKIK
OG0002304	mol|NP_001036362.1|DMEL	LOC108085258|XP_017037295.1|DKIK
OG0002305	trbl|NP_524672.1|DMEL	LOC108075012|XP_017022748.1|DKIK
OG0002306	Aasdh|NP_609230.2|DMEL	LOC108074858|XP_017022558.1|DKIK
OG0002307	wry|NP_995611.2|DMEL	LOC108074551|XP_017022136.1|DKIK
OG0002308	Mtpalpha|NP_609299.1|DMEL	LOC108077141|XP_017025844.1|DKIK
OG0002309	cype|NP_536787.1|DMEL	LOC108081365|XP_017032006.1|DKIK
OG0002310	Ret|NP_477044.1|DMEL	LOC108081414|XP_017032082.1|DKIK
OG0002311	Lar|NP_001260594.1|DMEL	LOC108082780|XP_017033804.1|DKIK
OG0002312	CG9395|NP_609639.2|DMEL	LOC108072490|XP_017019146.1|DKIK
OG0002313	tra2|NP_476764.1|DMEL	LOC108076513|XP_017024908.1|DKIK
OG0002314	CG8736|NP_610394.2|DMEL	LOC108070815|XP_017016904.1|DKIK
OG0002315	Mppe|NP_001286327.1|DMEL	LOC108082326|XP_017033144.1|DKIK
OG0002316	dUTPase|NP_609479.1|DMEL	LOC108081976|XP_017032701.1|DKIK
OG0002317	CTPsyn|NP_730023.1|DMEL	LOC108072752|XP_017019510.1|DKIK
OG0002318	Grip71|NP_609902.3|DMEL	LOC108082836|XP_017033889.1|DKIK
OG0002319	CG16812|NP_609619.1|DMEL	LOC108072617|XP_017019333.1|DKIK
OG0002320	CG30291|NP_726016.1|DMEL	LOC108078153|XP_017027285.1|DKIK
OG0002321	RpS11|NP_725114.1|DMEL	LOC108074705|XP_017022334.1|DKIK
OG0002322	dtr|NP_724335.2|DMEL	LOC108075784|XP_017023832.1|DKIK
OG0002323	CG9253|NP_610090.1|DMEL	LOC108079493|XP_017029322.1|DKIK
OG0002324	Rnf146|NP_001137978.1|DMEL	LOC108083272|XP_017034481.1|DKIK
OG0002325	CG43693|NP_001261694.1|DMEL	LOC108073516|XP_017020678.1|DKIK
OG0002326	CG7888|NP_648425.1|DMEL	LOC108073512|XP_017020673.1|DKIK
OG0002327	cu|NP_001097746.1|DMEL	LOC108084858|XP_017036727.1|DKIK
OG0002328	COX4|NP_610013.1|DMEL	LOC108082681|XP_017033671.1|DKIK
OG0002329	MFS3|NP_608572.1|DMEL	LOC108074448|XP_017021978.1|DKIK
OG0002330	Tfb4|NP_608574.2|DMEL	LOC108074439|XP_017021967.1|DKIK
OG0002331	CG7322|NP_573333.2|DMEL	LOC108079154|XP_017028891.1|DKIK
OG0002332	CPT2|NP_647756.1|DMEL	LOC108075294|XP_017023178.1|DKIK
OG0002333	CG30423|NP_726490.3|DMEL	LOC108072349|XP_017018929.1|DKIK
OG0002334	CG11034|NP_608961.2|DMEL	LOC108074568|XP_017022162.1|DKIK
OG0002335	FANCI|NP_610429.2|DMEL	LOC108082571|XP_017033517.1|DKIK
OG0002336	nkd|NP_524788.2|DMEL	LOC108085541|XP_017037663.1|DKIK
OG0002337	Not1|NP_001286252.1|DMEL	LOC108078100|XP_017027187.1|DKIK
OG0002338	CG4502|NP_609103.1|DMEL	LOC108072860|XP_017019665.1|DKIK
OG0002339	Mad|NP_001259992.1|DMEL	LOC108085352|XP_017037407.1|DKIK
OG0002340	CG16965|NP_609528.3|DMEL	LOC108076117|XP_017024338.1|DKIK
OG0002341	sel|NP_610547.1|DMEL	LOC108073144|XP_017020141.1|DKIK
OG0002342	Pgant5|NP_001036338.1|DMEL	LOC108077405|XP_017026193.1|DKIK
OG0002343	vkg|NP_477190.1|DMEL	LOC108086246|XP_017038606.1|DKIK
OG0002344	rl|NP_001287635.1|DMEL	LOC108084691|XP_017036515.1|DKIK
OG0002345	CG8728|NP_610333.1|DMEL	LOC108076757|XP_017025246.1|DKIK
OG0002346	sip2|NP_723234.2|DMEL	LOC108077427|XP_017026220.1|DKIK
OG0002347	EndoG|NP_610737.1|DMEL	LOC108072420|XP_017019014.1|DKIK
OG0002348	mtsh|NP_609208.2|DMEL	LOC108079615|XP_017029479.1|DKIK
OG0002349	rnh1|NP_477315.1|DMEL	LOC108076758|XP_017025247.1|DKIK
OG0002350	drosha|NP_477436.1|DMEL	LOC108071781|XP_017018134.1|DKIK
OG0002351	Cpr49Ae|NP_610774.3|DMEL	LOC108082587|XP_017033538.1|DKIK
OG0002352	vg|NP_523723.1|DMEL	LOC108081833|XP_017032563.1|DKIK
OG0002353	CG40191|NP_001015174.1|DMEL	LOC108081464|XP_017032143.1|DKIK
OG0002354	CG9515|NP_001285769.1|DMEL	LOC108076260|XP_017024501.1|DKIK
OG0002355	CG17528|NP_001036462.1|DMEL	LOC108077269|XP_017026029.1|DKIK, LOC108072463|XP_017019088.1|DKIK
OG0002356	Tpr2|NP_523584.1|DMEL	LOC108072572|XP_017019266.1|DKIK
OG0002357	CG7987|NP_650375.1|DMEL	LOC108077785|XP_017026774.1|DKIK
OG0002358	me31B|NP_523533.2|DMEL	LOC108077055|XP_017025708.1|DKIK
OG0002359	HIP-R|NP_726885.1|DMEL, HIP|NP_570074.3|DMEL	LOC108071751|XP_017018065.1|DKIK
OG0002360	Amacr|NP_610054.1|DMEL	LOC108082161|XP_017032951.1|DKIK
OG0002361	CG8004|NP_649161.1|DMEL	LOC108083060|XP_017034182.1|DKIK
OG0002362	Slob|NP_001260212.1|DMEL	LOC108073646|XP_017020854.1|DKIK
OG0002363	mEFG1|NP_609105.1|DMEL	LOC108072856|XP_017019660.1|DKIK
OG0002364	Ndae1|NP_723263.2|DMEL	LOC108072843|XP_017019628.1|DKIK
OG0002365	Wnt4|NP_001260187.1|DMEL	LOC108072845|XP_017019646.1|DKIK
OG0002366	snsl|NP_001097086.1|DMEL	LOC108086199|XP_017038550.1|DKIK
OG0002367	AIF|NP_722765.2|DMEL	LOC108074498|XP_017022060.1|DKIK
OG0002368	slmo|NP_001097094.1|DMEL	LOC108075787|XP_017023841.1|DKIK
OG0002369	CG12702|NP_608355.1|DMEL	LOC108083408|XP_017034650.1|DKIK
OG0002370	NimA|NP_609691.6|DMEL	LOC108075361|XP_017023264.1|DKIK
OG0002371	Vajk3|NP_609690.1|DMEL	LOC108085270|XP_017037310.1|DKIK, LOC108075339|XP_017023246.1|DKIK
OG0002372	ft|NP_477497.1|DMEL	LOC108079600|XP_017029446.1|DKIK
OG0002373	Cyt-c-p|NP_477176.1|DMEL	LOC108081413|XP_017032081.1|DKIK
OG0002374	Nmnat|NP_651315.2|DMEL	LOC108073436|XP_017020545.1|DKIK
OG0002375	lds|NP_524850.2|DMEL	LOC108074074|XP_017021439.1|DKIK
OG0002376	Hrb27C|NP_476869.1|DMEL	LOC108075842|XP_017023906.1|DKIK
OG0002377	mRpL44|NP_649541.1|DMEL	LOC108075577|XP_017023583.1|DKIK
OG0002378	mRpL20|NP_524051.1|DMEL	LOC108070419|XP_017016362.1|DKIK
OG0002379	CaBP1|NP_609792.1|DMEL	LOC108072551|XP_017019215.1|DKIK
OG0002380	Spx|NP_511058.1|DMEL	LOC108083781|XP_017035196.1|DKIK
OG0002381	RpS23|NP_610939.2|DMEL	LOC108072878|XP_017019686.1|DKIK
OG0002382	Trf4-1|NP_996382.2|DMEL	LOC108071776|XP_017018119.1|DKIK
OG0002383	Gk2|NP_647655.1|DMEL	LOC108079883|XP_017029889.1|DKIK
OG0002384	csw|NP_477131.1|DMEL	LOC108083520|XP_017034835.1|DKIK
OG0002385	lgs|NP_651922.1|DMEL	LOC108081319|XP_017031915.1|DKIK
OG0002386	CG4733|NP_650842.2|DMEL	LOC108078311|XP_017027632.1|DKIK
OG0002387	Irk1|NP_001262861.1|DMEL	LOC108071333|XP_017017538.1|DKIK
OG0002388	Su_var_3-9|NP_524357.2|DMEL	LOC108084172|XP_017035748.1|DKIK
OG0002389	RpS3|NP_476632.1|DMEL	LOC108080297|XP_017030463.1|DKIK
OG0002390	CG6415|NP_609441.1|DMEL	LOC108076893|XP_017025414.1|DKIK
OG0002391	Camp|NP_611204.2|DMEL	LOC108078371|XP_017027687.1|DKIK
OG0002392	Rh50|NP_001369039.1|DMEL	LOC108071878|XP_017018295.1|DKIK
OG0002393	nxf2|NP_524111.3|DMEL	LOC108079903|XP_017029923.1|DKIK
OG0002394	Npl4|NP_651407.3|DMEL	LOC108081241|XP_017031808.1|DKIK
OG0002395	side-VI|NP_001036705.1|DMEL	LOC108081507|XP_017032214.1|DKIK
OG0002396	Xpc|NP_725451.1|DMEL	LOC108078158|XP_017027297.1|DKIK
OG0002397	kune|NP_610179.2|DMEL	LOC108079282|XP_017029068.1|DKIK
OG0002398	CG7065|NP_572529.2|DMEL	LOC108083519|XP_017034834.1|DKIK
OG0002399	CCHa2-R|NP_001356958.1|DMEL	LOC108085081|XP_017037040.1|DKIK
OG0002400	nw|NP_001027435.2|DMEL	LOC108073045|XP_017019997.1|DKIK
OG0002401	CG32006|NP_726538.1|DMEL	LOC108085327|XP_017037371.1|DKIK
OG0002402	CG6006|NP_001097812.1|DMEL	LOC108081251|XP_017031825.1|DKIK
OG0002403	CG8925|NP_650526.1|DMEL	LOC108080904|XP_017031297.1|DKIK
OG0002404	CG12581|NP_649435.2|DMEL	LOC108073449|XP_017020562.1|DKIK
OG0002405	Orco|NP_001097687.1|DMEL	LOC108075392|XP_017023291.1|DKIK
OG0002406	GluRS-m|NP_648894.2|DMEL	LOC108071544|XP_017017809.1|DKIK
OG0002407	CG1815|NP_651881.2|DMEL	LOC108084996|XP_017036910.1|DKIK
OG0002408	NKCC|NP_730938.1|DMEL	LOC108075604|XP_017023625.1|DKIK
OG0002409	CG3919|NP_001261840.1|DMEL	LOC108075152|XP_017022926.1|DKIK
OG0002410	bnl|NP_732452.1|DMEL	LOC108078623|XP_017028073.1|DKIK
OG0002411	Prosbeta3|NP_649858.1|DMEL	LOC108080869|XP_017031261.1|DKIK, LOC108072082|XP_017018582.1|DKIK
OG0002412	l_3_80Fj|NP_001015316.1|DMEL	LOC108085783|XP_017038021.1|DKIK
OG0002413	RpL17|NP_572346.1|DMEL	LOC108075119|XP_017022891.1|DKIK, LOC108083560|XP_017034904.1|DKIK
OG0002414	CG9149|NP_612094.2|DMEL	LOC108080654|XP_017030966.1|DKIK
OG0002415	svp|NP_001369011.1|DMEL	LOC108080468|XP_017030694.1|DKIK
OG0002416	CG32850|NP_726563.1|DMEL	LOC108072161|XP_017018699.1|DKIK
OG0002417	CG11454|NP_608497.1|DMEL	LOC108079674|XP_017029561.1|DKIK
OG0002418	Set1|NP_001104406.1|DMEL	LOC108072903|XP_017019719.1|DKIK
OG0002419	CG3626|NP_572162.2|DMEL	LOC108080377|XP_017030588.1|DKIK
OG0002420	PHGPx|NP_728869.1|DMEL	LOC108073944|XP_017021246.1|DKIK
OG0002421	CG17782|NP_651257.1|DMEL	LOC108073173|XP_017020167.1|DKIK
OG0002422	unc-45|NP_524796.1|DMEL	LOC108077697|XP_017026625.1|DKIK
OG0002423	NaPi-III|NP_648441.1|DMEL	LOC108083117|XP_017034270.1|DKIK
OG0002424	RpS3A|NP_524618.1|DMEL	LOC108077341|XP_017026122.1|DKIK, LOC108079412|XP_017029231.1|DKIK, LOC108084516|XP_017036238.1|DKIK
OG0002425	CG8097|NP_573046.1|DMEL	LOC108079428|XP_017029248.1|DKIK
OG0002426	CG13907|NP_612069.1|DMEL	LOC108073383|XP_017020453.1|DKIK
OG0002427	CG31997|NP_726539.1|DMEL	LOC108085518|XP_017037638.1|DKIK
OG0002428	Elys|NP_608340.2|DMEL	LOC108080085|XP_017030171.1|DKIK
OG0002429	Fife|NP_001261340.1|DMEL	LOC108075082|XP_017022853.1|DKIK
OG0002430	Dhx15|NP_610269.1|DMEL	LOC108081330|XP_017031956.1|DKIK
OG0002431	RpL11|NP_477054.1|DMEL	LOC108076620|XP_017025036.1|DKIK
OG0002432	Torsin|NP_572178.1|DMEL	LOC108071234|XP_017017406.1|DKIK
OG0002433	ATPsynD|NP_524402.1|DMEL	LOC108073198|XP_017020206.1|DKIK
OG0002434	SpdS|NP_731384.1|DMEL	LOC108083203|XP_017034396.1|DKIK
OG0002435	nocte|NP_572631.3|DMEL	LOC108083815|XP_017035250.1|DKIK
OG0002436	CG8067|NP_610922.1|DMEL	LOC108085126|XP_017037117.1|DKIK
OG0002437	CG17716|NP_523731.2|DMEL	LOC108080851|XP_017031242.1|DKIK
OG0002438	trr|NP_726773.2|DMEL	LOC108079408|XP_017029224.1|DKIK
OG0002439	Pfas|NP_477212.1|DMEL	LOC108075871|XP_017023963.1|DKIK
OG0002440	TrpRS-m|NP_649018.2|DMEL	LOC108080590|XP_017030884.1|DKIK, LOC108080684|XP_017031006.1|DKIK
OG0002441	Mmp2|NP_995788.1|DMEL	LOC108078226|XP_017027414.1|DKIK
OG0002442	POSH|NP_523776.1|DMEL	LOC108078201|XP_017027374.1|DKIK
OG0002443	CG30015|NP_001097262.1|DMEL	LOC108078499|XP_017027885.1|DKIK
OG0002444	a|NP_524641.1|DMEL	LOC108085145|XP_017037157.1|DKIK
OG0002445	Echs1|NP_610910.1|DMEL	LOC108079861|XP_017029865.1|DKIK
OG0002446	ave|NP_725413.1|DMEL	LOC108076379|XP_017024680.1|DKIK
OG0002447	Wbp2|NP_648607.3|DMEL	LOC108070425|XP_017016371.1|DKIK
OG0002448	eIF3k|NP_611604.1|DMEL	LOC108072381|XP_017018970.1|DKIK
OG0002449	CG6426|NP_611163.2|DMEL	LOC108076284|XP_017024523.1|DKIK
OG0002450	CG31278|NP_731494.1|DMEL	LOC108077854|XP_017026875.1|DKIK
OG0002451	CG30349|NP_610421.1|DMEL	LOC108082449|XP_017033309.1|DKIK
OG0002452	wrapper|NP_477404.1|DMEL	LOC108077957|XP_017026986.1|DKIK
OG0002453	Rtf1|NP_611665.1|DMEL	LOC108078375|XP_017027696.1|DKIK
OG0002454	CG13887|NP_612062.1|DMEL	LOC108072799|XP_017019571.1|DKIK
OG0002455	JMJD5|NP_612063.2|DMEL	LOC108072797|XP_017019570.1|DKIK
OG0002456	CG42741|NP_611747.2|DMEL	LOC108086042|XP_017038351.1|DKIK
OG0002457	scra|NP_724582.1|DMEL	LOC108078248|XP_017027460.1|DKIK
OG0002458	CG13991|NP_609000.2|DMEL	LOC108082869|XP_017033936.1|DKIK
OG0002459	mip120|NP_001163143.1|DMEL	LOC108070830|XP_017016937.1|DKIK
OG0002460	CG30419|NP_611899.1|DMEL	LOC108070766|XP_017016853.1|DKIK
OG0002461	CG8950|NP_611184.1|DMEL	LOC108076295|XP_017024556.1|DKIK
OG0002462	CG10737|NP_001137711.1|DMEL	LOC108082475|XP_017033357.1|DKIK
OG0002463	Chi|NP_726403.2|DMEL	LOC108072122|XP_017018639.1|DKIK
OG0002464	CG14480|NP_611231.1|DMEL	LOC108078199|XP_017027369.1|DKIK
OG0002465	Tbce|NP_610197.2|DMEL	LOC108071388|XP_017017621.1|DKIK
OG0002466	Pur-alpha|NP_524624.1|DMEL	LOC108085199|XP_017037201.1|DKIK
OG0002467	Lkr|NP_647968.3|DMEL	LOC108085984|XP_017038274.1|DKIK
OG0002468	trn|NP_001261796.1|DMEL	LOC108075305|XP_017023197.1|DKIK
OG0002469	Gel|NP_524865.2|DMEL	LOC108084371|XP_017036040.1|DKIK
OG0002470	CG8237|NP_610425.1|DMEL	LOC108082441|XP_017033300.1|DKIK
OG0002471	prel|NP_610487.3|DMEL	LOC108078146|XP_017027277.1|DKIK
OG0002472	CG42700|NP_001286339.1|DMEL	LOC108082598|XP_017033555.1|DKIK
OG0002473	CG34229|NP_001097276.1|DMEL	LOC108073140|XP_017020134.1|DKIK
OG0002474	RhoGAP71E|NP_001137956.1|DMEL	LOC108083067|XP_017034192.1|DKIK
OG0002475	RpS7|NP_651782.1|DMEL	LOC108085907|XP_017038164.1|DKIK
OG0002476	RpS16|NP_611685.1|DMEL	LOC108085575|XP_017037708.1|DKIK, LOC108073452|XP_017020577.1|DKIK, LOC108078324|XP_017027612.1|DKIK
OG0002477	CG11044|NP_611456.1|DMEL	LOC108084018|XP_017035523.1|DKIK
OG0002478	rib|NP_001261085.1|DMEL	LOC108082539|XP_017033464.1|DKIK
OG0002479	O-fut1|NP_610931.1|DMEL	LOC108072990|XP_017019927.1|DKIK
OG0002480	Gprk1|NP_001036438.1|DMEL	LOC108075352|XP_017023249.1|DKIK
OG0002481	MED18|NP_569948.3|DMEL	LOC108076103|XP_017024316.1|DKIK
OG0002482	CG34236|NP_001097303.2|DMEL	LOC108080847|XP_017031239.1|DKIK
OG0002483	CG4882|NP_477377.1|DMEL	LOC108072188|XP_017018734.1|DKIK
OG0002484	APC10|NP_611223.4|DMEL	LOC108073015|XP_017019962.1|DKIK
OG0002485	stmA|NP_001014513.1|DMEL	LOC108078514|XP_017027907.1|DKIK
OG0002486	CG14184|NP_649173.1|DMEL	LOC108082997|XP_017034108.1|DKIK
OG0002487	Slmap|NP_001036399.1|DMEL	LOC108079337|XP_017029133.1|DKIK
OG0002488	GlcT|NP_611636.1|DMEL	LOC108085209|XP_017037227.1|DKIK
OG0002489	nes|NP_524157.2|DMEL	LOC108083157|XP_017034332.1|DKIK
OG0002490	CG11099|NP_611457.1|DMEL	LOC108084029|XP_017035535.1|DKIK
OG0002491	MED1|NP_649341.1|DMEL	LOC108084764|XP_017036570.1|DKIK
OG0002492	pAbp|NP_476667.1|DMEL	LOC108082406|XP_017033243.1|DKIK
OG0002493	CG8272|NP_001260812.1|DMEL	LOC108078524|XP_017027923.1|DKIK
OG0002494	CG8301|NP_649915.1|DMEL	LOC108073167|XP_017020163.1|DKIK
OG0002495	igl|NP_477060.1|DMEL	LOC108073147|XP_017020145.1|DKIK
OG0002496	Kaz-m1|NP_524507.1|DMEL	LOC108085855|XP_017038102.1|DKIK
OG0002497	CG4950|NP_648855.2|DMEL	LOC108078606|XP_017028016.1|DKIK
OG0002499	CG13894|NP_612054.1|DMEL	LOC108080404|XP_017030621.1|DKIK, LOC108080775|XP_017031131.1|DKIK, LOC108072818|XP_017019601.1|DKIK
OG0002500	narya|NP_573383.1|DMEL, nenya|NP_733236.1|DMEL	LOC108084168|XP_017035738.1|DKIK, LOC108083870|XP_017035348.1|DKIK
OG0002501	CG15625|NP_608872.1|DMEL	LOC108085432|XP_017037517.1|DKIK
OG0002502	CG30026|NP_725049.3|DMEL	LOC108078041|XP_017027091.1|DKIK
OG0002505	CG30391|NP_611566.2|DMEL, CG30393|NP_726044.1|DMEL	LOC108082608|XP_017033576.1|DKIK
OG0002508	Rip11|NP_573313.2|DMEL	LOC108080526|XP_017030813.1|DKIK
OG0002509	DCTN4-p62|NP_610311.1|DMEL	LOC108078384|XP_017027712.1|DKIK
OG0002510	Cda4|NP_728468.1|DMEL	LOC108079864|XP_017029864.1|DKIK
OG0002511	rin|NP_524907.2|DMEL	LOC108074090|XP_017021465.1|DKIK
OG0002512	dati|NP_001245421.1|DMEL	LOC108081027|XP_017031481.1|DKIK
OG0002513	Mpi|NP_649940.1|DMEL	LOC108081188|XP_017031735.1|DKIK
OG0002514	Sac1|NP_612087.1|DMEL	LOC108073931|XP_017021222.1|DKIK
OG0002516	CLS|NP_651418.1|DMEL	LOC108082746|XP_017033750.1|DKIK
OG0002517	Nna1|NP_001285225.1|DMEL	LOC108084383|XP_017036067.1|DKIK
OG0002518	CG7126|NP_650709.3|DMEL	LOC108084008|XP_017035509.1|DKIK
OG0002519	Rbpn-5|NP_611545.1|DMEL	LOC108078250|XP_017027468.1|DKIK
OG0002520	Usp30|NP_572274.1|DMEL	LOC108070994|XP_017017155.1|DKIK
OG0002521	CG32547|NP_728174.2|DMEL	LOC108083375|XP_017034610.1|DKIK
OG0002522	Nup43|NP_650716.2|DMEL	LOC108084035|XP_017035540.1|DKIK
OG0002523	qless|NP_733425.1|DMEL	LOC108086035|XP_017038341.1|DKIK
