Orthogroup	DMEL.longest_only	DSAN.longest_only
OG0000243	CG42537|NP_001163530.1|DMEL	LOC120452117|XP_039492129.1|DSAN
OG0000243	CG42713|NP_001188736.1|DMEL	LOC120444092|XP_039479553.1|DSAN
OG0000243	CG42538|NP_001163451.1|DMEL	LOC120450197|XP_039488999.1|DSAN
OG0000244	CG31327|NP_731888.1|DMEL	LOC120453666|XP_039494410.1|DSAN
OG0000244	CG31533|NP_731887.1|DMEL	LOC120453427|XP_039494066.1|DSAN
OG0000244	CG14355|NP_650340.1|DMEL	LOC120453068|XP_039493526.1|DSAN
OG0000246	CG6967|NP_611185.3|DMEL	LOC120446911|XP_039484081.1|DSAN
OG0000247	Est-P|NP_788501.1|DMEL	LOC120447895|XP_039485471.1|DSAN
OG0000247	Est-6|NP_788500.1|DMEL	LOC120447894|XP_039485470.1|DSAN
OG0000248	Adgf-A|NP_524130.1|DMEL	LOC120448134|XP_039485886.1|DSAN
OG0000248	Adgf-B|NP_649006.2|DMEL	LOC120447689|XP_039485153.1|DSAN
OG0000248	Adgf-E|NP_610977.1|DMEL	LOC120446830|XP_039483946.1|DSAN
OG0000249	CG8360|NP_609195.1|DMEL	LOC120445782|XP_039482323.1|DSAN
OG0000249	CG8353|NP_609196.1|DMEL	LOC120445766|XP_039482300.1|DSAN
OG0000249	CG8349|NP_609197.2|DMEL	LOC120455752|XP_039498120.1|DSAN
OG0000250	Vha68-2|NP_652004.2|DMEL	LOC120445398|XP_039481746.1|DSAN
OG0000250	Vha68-1|NP_523560.2|DMEL	LOC120443723|XP_039478906.1|DSAN
OG0000250	Vha68-3|NP_609595.1|DMEL	LOC120445389|XP_039481732.1|DSAN
OG0000251	Idh3a|NP_001259705.1|DMEL	LOC120455359|XP_039497399.1|DSAN
OG0000251	CG3483|NP_611912.1|DMEL	LOC120446798|XP_039483888.1|DSAN
OG0000251	CG32026|NP_729420.1|DMEL	LOC120447762|XP_039485241.1|DSAN
OG0000252	CG4377|NP_611614.1|DMEL	LOC120446524|XP_039483470.1|DSAN
OG0000252	CG34040|NP_001033963.1|DMEL	LOC120445445|XP_039481815.1|DSAN
OG0000252	CG4363|NP_611613.1|DMEL	LOC120446525|XP_039483471.1|DSAN
OG0000253	GstE2|NP_611324.1|DMEL	LOC120444403|XP_039479960.1|DSAN
OG0000253	GstE1|NP_611323.1|DMEL	LOC120444397|XP_039479952.1|DSAN
OG0000254	Ir94a|NP_732699.1|DMEL	LOC120451613|XP_039491387.1|DSAN
OG0000254	Ir94b|NP_732700.2|DMEL	LOC120451614|XP_039491388.1|DSAN
OG0000254	Ir94c|NP_732701.2|DMEL	LOC120454223|XP_039495257.1|DSAN
OG0000254	Ir47a|NP_610580.1|DMEL	LOC120443938|XP_039479320.1|DSAN
OG0000255	Cyp6g2|NP_610744.1|DMEL	LOC120446870|XP_039484010.1|DSAN
OG0000255	Cyp6g1|NP_610743.2|DMEL	LOC120446869|XP_039484008.1|DSAN
OG0000256	MFS15|NP_611375.2|DMEL	LOC120445220|XP_039481410.1|DSAN
OG0000256	CG15096|NP_611376.1|DMEL	LOC120445860|XP_039482435.1|DSAN
OG0000257	shu|NP_611837.1|DMEL	LOC120446845|XP_039483972.1|DSAN
OG0000258	CG11060|NP_610262.1|DMEL	LOC120443747|XP_039478943.1|DSAN
OG0000258	CG33140|NP_788279.1|DMEL	LOC120443745|XP_039478941.1|DSAN
OG0000258	CG30384|NP_610263.2|DMEL	LOC120443746|XP_039478942.1|DSAN
OG0000258	CG30385|NP_724537.1|DMEL	LOC120443748|XP_039478944.1|DSAN
OG0000259	CG9988|NP_651625.1|DMEL	LOC120453974|XP_039494860.1|DSAN
OG0000259	CG32985|NP_788013.2|DMEL	LOC120454908|XP_039496532.1|DSAN
OG0000259	CG32984|NP_788014.2|DMEL	LOC120458432|XP_039502008.1|DSAN
OG0000259	CG18088|NP_609262.1|DMEL	LOC120444093|XP_039479554.1|DSAN, LOC120458431|XP_039502007.1|DSAN, LOC120458531|XP_039502142.1|DSAN, LOC120454892|XP_039496474.1|DSAN
OG0000260	CG2127|NP_610375.2|DMEL	LOC120443972|XP_039479378.1|DSAN
OG0000260	CG33340|NP_996281.1|DMEL	LOC120453346|XP_039493949.1|DSAN
OG0000260	CG8701|NP_610376.1|DMEL	LOC120443979|XP_039479387.1|DSAN
OG0000261	Cyp4ac3|NP_608918.1|DMEL	LOC120458713|XP_039502395.1|DSAN
OG0000261	Cyp4ac2|NP_608917.3|DMEL	LOC120443935|XP_039479317.1|DSAN
OG0000262	Mdr65|NP_476831.1|DMEL	LOC120449176|XP_039487452.1|DSAN
OG0000262	CG10226|NP_648040.1|DMEL	LOC120449027|XP_039487243.1|DSAN
OG0000262	Mdr49|NP_523724.2|DMEL	LOC120444876|XP_039480789.1|DSAN
OG0000263	Cpr49Aa|NP_001097285.1|DMEL	LOC120446008|XP_039482692.1|DSAN
OG0000263	Cpr65Az|NP_648031.1|DMEL	LOC120449271|XP_039487588.1|DSAN
OG0000264	CanA-14F|NP_001245717.1|DMEL	LOC120455240|XP_039497156.1|DSAN
OG0000264	Pp2B-14D|NP_523373.2|DMEL	LOC120457261|XP_039500610.1|DSAN
OG0000264	CanA1|NP_524600.3|DMEL	LOC120453823|XP_039494640.1|DSAN
OG0000265	mth|NP_728521.1|DMEL	LOC120447517|XP_039484872.1|DSAN
OG0000265	mthl4|NP_788394.1|DMEL	LOC120445440|XP_039481807.1|DSAN, LOC120445316|XP_039481569.1|DSAN
OG0000265	mthl3|NP_663308.1|DMEL	LOC120445987|XP_039482654.1|DSAN
OG0000265	mthl2|NP_788462.2|DMEL	LOC120449847|XP_039488439.1|DSAN
OG0000266	BomS5|NP_652366.1|DMEL	LOC120445511|XP_039481903.1|DSAN
OG0000266	BomS3|NP_652368.1|DMEL	LOC120445289|XP_039481526.1|DSAN
OG0000266	BomS6|NP_788402.1|DMEL	LOC120445510|XP_039481902.1|DSAN
OG0000267	CG15534|NP_651792.1|DMEL	LOC120453312|XP_039493902.1|DSAN
OG0000267	CG15533|NP_651791.2|DMEL	LOC120453130|XP_039493612.1|DSAN
OG0000268	Obp83b|NP_524242.2|DMEL	LOC120451678|XP_039491493.1|DSAN
OG0000268	Obp83a|NP_001287190.1|DMEL	LOC120453718|XP_039494477.1|DSAN
OG0000269	CG6763|NP_651138.1|DMEL	LOC120454235|XP_039495271.1|DSAN
OG0000269	CG5715|NP_651242.1|DMEL	LOC120452889|XP_039493280.1|DSAN
OG0000270	St1|NP_611815.3|DMEL	LOC120446730|XP_039483781.1|DSAN
OG0000271	ND-51|NP_608987.1|DMEL	LOC120458582|XP_039502215.1|DSAN
OG0000271	ND-51L1|NP_611238.2|DMEL	LOC120444523|XP_039480200.1|DSAN
OG0000271	ND-51L2|NP_725449.1|DMEL	LOC120446981|XP_039484205.1|DSAN
OG0000272	Ank2|NP_001189070.1|DMEL	LOC120448059|XP_039485758.1|DSAN
OG0000272	Ank|NP_001162819.1|DMEL	LOC120454882|XP_039496403.1|DSAN
OG0000273	Acyp2|NP_650491.1|DMEL	LOC120453932|XP_039494811.1|DSAN
OG0000273	CG34161|NP_001097143.1|DMEL	LOC120449226|XP_039487535.1|DSAN
OG0000273	CG11052|NP_652181.1|DMEL	LOC120453883|XP_039494733.1|DSAN
OG0000274	AttB|NP_523746.1|DMEL, AttA|NP_523745.1|DMEL	LOC120445113|XP_039481194.1|DSAN
OG0000277	Gr93d|NP_732666.1|DMEL	LOC120454213|XP_039495244.1|DSAN
OG0000277	Gr92a|NP_732489.2|DMEL	LOC120453693|XP_039494448.1|DSAN
OG0000277	Gr93b|NP_732664.2|DMEL	LOC120454035|XP_039494963.1|DSAN
OG0000277	Gr93c|NP_732665.1|DMEL	LOC120453832|XP_039494659.1|DSAN
OG0000278	CG6788|NP_573254.1|DMEL	LOC120455695|XP_039498037.1|DSAN
OG0000279	S-Lap1|NP_648244.1|DMEL	LOC120448763|XP_039486883.1|DSAN
OG0000279	S-Lap2|NP_729394.1|DMEL	LOC120449119|XP_039487363.1|DSAN
OG0000280	CG9451|NP_649118.1|DMEL	LOC120447578|XP_039484977.1|DSAN
OG0000280	CG9449|NP_001137976.1|DMEL	LOC120447580|XP_039484978.1|DSAN
OG0000280	CG9452|NP_649119.2|DMEL	LOC120447577|XP_039484976.1|DSAN
OG0000281	zpg|NP_648049.1|DMEL	LOC120448714|XP_039486817.1|DSAN
OG0000281	Inx6|NP_572374.1|DMEL	LOC120455875|XP_039498287.1|DSAN
OG0000281	Inx5|NP_573353.2|DMEL	LOC120457039|XP_039500140.1|DSAN
OG0000282	Gr64f|NP_728924.2|DMEL	LOC120447775|XP_039485262.1|DSAN
OG0000282	Gr5a|NP_511050.1|DMEL	LOC120455768|XP_039498156.1|DSAN
OG0000283	Twdlbeta|NP_610707.2|DMEL	LOC120445331|XP_039481590.1|DSAN
OG0000284	beat-Ib|NP_523579.1|DMEL	LOC120455373|XP_039497423.1|DSAN
OG0000284	beat-Ia|NP_001285975.1|DMEL	LOC120458762|XP_039502470.1|DSAN
OG0000285	Jheh1|NP_611385.1|DMEL	LOC120446331|XP_039483178.1|DSAN
OG0000285	Jheh2|NP_611386.2|DMEL	LOC120446087|XP_039482810.1|DSAN
OG0000286	NimB4|NP_788046.1|DMEL	LOC120458058|XP_039501502.1|DSAN
OG0000286	NimB1|NP_001260452.1|DMEL	LOC120458060|XP_039501504.1|DSAN
OG0000286	NimB5|NP_609692.3|DMEL	LOC120458062|XP_039501508.1|DSAN
OG0000287	Twdlalpha|NP_728020.1|DMEL	LOC120455589|XP_039497896.1|DSAN
OG0000287	TwdlY|NP_728017.1|DMEL	LOC120456619|XP_039499475.1|DSAN
OG0000287	TwdlZ|NP_728018.2|DMEL	LOC120456621|XP_039499478.1|DSAN
OG0000288	CG33643|NP_001027258.1|DMEL	LOC120444034|XP_039479474.1|DSAN
OG0000288	CG33645|NP_001027260.3|DMEL	LOC120444030|XP_039479469.1|DSAN
OG0000288	CG33642|NP_001027257.1|DMEL	LOC120444031|XP_039479470.1|DSAN
OG0000288	CG33641|NP_001027256.1|DMEL	LOC120444032|XP_039479472.1|DSAN
OG0000289	CG11350|NP_647910.1|DMEL	LOC120447648|XP_039485092.1|DSAN
OG0000289	CG32237|NP_729037.1|DMEL	LOC120447654|XP_039485101.1|DSAN
OG0000289	CG7465|NP_647909.1|DMEL	LOC120447646|XP_039485091.1|DSAN
OG0000290	CG33475|NP_995799.1|DMEL	LOC120458738|XP_039502435.1|DSAN
OG0000290	CG12898|NP_610581.1|DMEL	LOC120458736|XP_039502433.1|DSAN
OG0000290	CG33477|NP_995797.1|DMEL	LOC120458735|XP_039502432.1|DSAN
OG0000290	CG33476|NP_995798.2|DMEL	LOC120443940|XP_039479321.1|DSAN
OG0000291	CG11714|NP_001027123.1|DMEL	LOC120450321|XP_039489216.1|DSAN
OG0000291	CG43120|NP_001246754.1|DMEL	LOC120449348|XP_039487693.1|DSAN
OG0000292	CG6484|NP_611234.1|DMEL	LOC120446482|XP_039483420.1|DSAN
OG0000292	CG10960|NP_648605.1|DMEL	LOC120450213|XP_039489019.1|DSAN
OG0000293	CG10252|NP_651171.1|DMEL	LOC120454542|XP_039495855.1|DSAN
OG0000293	CG31870|NP_723620.1|DMEL	LOC120457332|XP_039500775.1|DSAN
OG0000293	CG31468|NP_732890.1|DMEL	LOC120453478|XP_039494144.1|DSAN
OG0000294	Ca-alpha1D|NP_723952.2|DMEL	LOC120443887|XP_039479245.1|DSAN
OG0000294	cac|NP_001356945.1|DMEL	LOC120457125|XP_039500276.1|DSAN
OG0000295	CG12857|NP_610987.1|DMEL	LOC120447084|XP_039484417.1|DSAN
OG0000295	CG30357|NP_724707.1|DMEL	LOC120447523|XP_039484893.1|DSAN
OG0000296	ttm3|NP_610130.1|DMEL	LOC120445268|XP_039481500.1|DSAN
OG0000296	ttm2|NP_612023.1|DMEL	LOC120449941|XP_039488575.1|DSAN
OG0000296	ttm50|NP_570027.1|DMEL	LOC120454974|XP_039496691.1|DSAN
OG0000297	Lcp1|NP_476619.1|DMEL	LOC120456355|XP_039499081.1|DSAN
OG0000297	Lcp2|NP_476620.1|DMEL	LOC120458911|XP_039502690.1|DSAN
OG0000298	CG16782|NP_570057.1|DMEL	LOC120455334|XP_039497346.1|DSAN
OG0000298	CG14269|NP_570056.1|DMEL	LOC120455854|XP_039498259.1|DSAN
OG0000298	CG12679|NP_608385.1|DMEL	LOC120455794|XP_039498185.1|DSAN
OG0000299	CG32473|NP_731787.1|DMEL	LOC120453391|XP_039494010.1|DSAN
OG0000299	CG8774|NP_650274.2|DMEL	LOC120453393|XP_039494016.1|DSAN
OG0000299	CG8773|NP_650273.2|DMEL	LOC120453392|XP_039494015.1|DSAN
OG0000300	Ir75b|NP_001137966.2|DMEL	LOC120449590|XP_039488087.1|DSAN
OG0000300	Ir75c|NP_649013.3|DMEL	LOC120449591|XP_039488088.1|DSAN
OG0000300	Ir75a|NP_649012.2|DMEL	LOC120447778|XP_039485265.1|DSAN
OG0000301	Gat|NP_651930.2|DMEL	LOC120454893|XP_039496470.1|DSAN
OG0000301	Ntl|NP_609135.1|DMEL	LOC120452056|XP_039492056.1|DSAN
OG0000302	CG11309|NP_649301.1|DMEL	LOC120447525|XP_039484892.1|DSAN
OG0000302	CG7632|NP_649302.1|DMEL	LOC120447526|XP_039484894.1|DSAN
OG0000303	CG42302|NP_001097022.2|DMEL	LOC120456718|XP_039499633.1|DSAN
OG0000303	CG34132|NP_001036344.1|DMEL	LOC120449491|XP_039487911.1|DSAN, LOC120449484|XP_039487898.1|DSAN
OG0000304	CG1774|NP_651875.1|DMEL	LOC120451427|XP_039491035.1|DSAN
OG0000304	CG1635|NP_651873.3|DMEL	LOC120451428|XP_039491036.1|DSAN
OG0000304	CG1638|NP_001097991.1|DMEL	LOC120451429|XP_039491038.1|DSAN
OG0000305	obst-H|NP_001034020.1|DMEL	LOC120449912|XP_039488538.1|DSAN
OG0000305	CG33985|NP_001034018.1|DMEL	LOC120448799|XP_039486923.1|DSAN
OG0000305	CG33986|NP_001034017.2|DMEL	LOC120448800|XP_039486924.1|DSAN
OG0000306	Klp59C|NP_611759.1|DMEL	LOC120446511|XP_039483453.1|DSAN
OG0000306	Klp59D|NP_611762.1|DMEL	LOC120446386|XP_039483256.1|DSAN
OG0000306	Klp10A|NP_572687.1|DMEL	LOC120457239|XP_039500557.1|DSAN
OG0000307	wrd|NP_732295.1|DMEL	LOC120452340|XP_039492438.1|DSAN
OG0000307	wdb|NP_001368946.1|DMEL	LOC120454325|XP_039495462.1|DSAN
OG0000308	CG13110|NP_609282.1|DMEL	LOC120453137|XP_039493625.1|DSAN
OG0000308	CG31347|NP_731735.1|DMEL	LOC120454637|XP_039496070.1|DSAN
OG0000308	CG14391|NP_650225.2|DMEL	LOC120454638|XP_039496071.1|DSAN
OG0000308	CG43796|NP_001260254.1|DMEL	LOC120455927|XP_039498391.1|DSAN
OG0000309	CG14689|NP_650009.1|DMEL	LOC120453916|XP_039494785.1|DSAN
OG0000309	CG31391|NP_731491.2|DMEL	LOC120453801|XP_039494608.1|DSAN
OG0000309	CG31467|NP_731492.1|DMEL	LOC120453797|XP_039494607.1|DSAN
OG0000310	CG34283|NP_001097831.1|DMEL, CG32625|NP_727732.1|DMEL	LOC120456880|XP_039499912.1|DSAN
OG0000311	Takl1|NP_732554.1|DMEL	LOC120453350|XP_039493954.1|DSAN
OG0000311	Tak1|NP_524080.1|DMEL	LOC120455166|XP_039497026.1|DSAN
OG0000312	Shawl|NP_001097131.2|DMEL	LOC120447028|XP_039484296.1|DSAN
OG0000312	Shaw|NP_001137782.1|DMEL	LOC120446864|XP_039484003.1|DSAN
OG0000313	Acer|NP_477195.1|DMEL	LOC120444304|XP_039479765.1|DSAN
OG0000313	Ance|NP_477046.1|DMEL	LOC120444153|XP_039479665.1|DSAN
OG0000314	CG9664|NP_722889.1|DMEL	LOC120458239|XP_039501759.1|DSAN
OG0000314	CG9663|NP_608760.2|DMEL	LOC120443795|XP_039479059.1|DSAN
OG0000315	Sr-CIII|NP_524747.1|DMEL	LOC120443988|XP_039479396.1|DSAN
OG0000315	Sr-CIV|NP_608789.1|DMEL	LOC120446328|XP_039483179.1|DSAN
OG0000315	Sr-CII|NP_524720.2|DMEL	LOC120446653|XP_039483657.1|DSAN
OG0000315	Sr-CI|NP_477102.1|DMEL	LOC120458689|XP_039502360.1|DSAN
OG0000316	DptB|NP_523787.2|DMEL	LOC120445553|XP_039481958.1|DSAN
OG0000316	DptA|NP_476808.1|DMEL	LOC120445567|XP_039481984.1|DSAN
OG0000317	CG42827|NP_651142.3|DMEL	LOC120451516|XP_039491210.1|DSAN
OG0000317	CG42828|NP_001189271.1|DMEL	LOC120454227|XP_039495261.1|DSAN
OG0000318	CG7824|NP_651738.1|DMEL	LOC120453869|XP_039494708.1|DSAN
OG0000319	scpr-A|NP_650062.1|DMEL	LOC120450935|XP_039490136.1|DSAN
OG0000319	scpr-C|NP_650053.1|DMEL, scpr-B|NP_650061.1|DMEL	LOC120450936|XP_039490137.1|DSAN, LOC120453232|XP_039493766.1|DSAN
OG0000320	Art1|NP_650017.1|DMEL	LOC120451620|XP_039491405.1|DSAN
OG0000320	Art2|NP_608821.1|DMEL	LOC120451662|XP_039491474.1|DSAN
OG0000320	Art6|NP_650322.1|DMEL	LOC120452408|XP_039492563.1|DSAN
OG0000321	Mal-B2|NP_723693.3|DMEL	LOC120447393|XP_039484728.1|DSAN
OG0000321	Mal-B1|NP_609522.1|DMEL	LOC120447429|XP_039484731.1|DSAN
OG0000322	CG5213|NP_650473.1|DMEL	LOC120452137|XP_039492157.1|DSAN
OG0000322	ssx|NP_569908.1|DMEL	LOC120456757|XP_039499687.1|DSAN
OG0000322	Sxl|NP_001259303.1|DMEL	LOC120457037|XP_039500138.1|DSAN
OG0000323	p38b|NP_477361.1|DMEL	LOC120443885|XP_039479278.1|DSAN
OG0000323	p38a|NP_477163.1|DMEL	LOC120454365|XP_039495523.1|DSAN
OG0000324	mars|NP_610878.1|DMEL	LOC120444611|XP_039480326.1|DSAN
OG0000325	CG6839|NP_649076.1|DMEL	LOC120450281|XP_039489132.1|DSAN
OG0000325	CG3819|NP_649078.1|DMEL	LOC120450282|XP_039489133.1|DSAN
OG0000327	CG1602|NP_610291.2|DMEL	LOC120447192|XP_039484618.1|DSAN
OG0000327	CG1603|NP_610290.2|DMEL	LOC120458393|XP_039501947.1|DSAN
OG0000327	az2|NP_610289.2|DMEL	LOC120458771|XP_039502482.1|DSAN
OG0000328	Ir60e|NP_611927.3|DMEL	LOC120446340|XP_039483194.1|DSAN
OG0000328	Ir67c|NP_729609.1|DMEL	LOC120447701|XP_039485163.1|DSAN
OG0000328	Ir67b|NP_648393.1|DMEL	LOC120447700|XP_039485162.1|DSAN
OG0000329	CG13088|NP_609234.2|DMEL	LOC120458552|XP_039502167.1|DSAN
OG0000329	CG31633|NP_723199.1|DMEL	LOC120451802|XP_039491693.1|DSAN
OG0000330	Diedel|NP_651695.1|DMEL	LOC120453565|XP_039494257.1|DSAN
OG0000330	Diedel2|NP_001247357.1|DMEL	LOC120451391|XP_039490989.1|DSAN
OG0000330	Diedel3|NP_001097028.1|DMEL	LOC120455693|XP_039498035.1|DSAN
OG0000331	CG8673|NP_609182.1|DMEL	LOC120458074|XP_039501524.1|DSAN
OG0000331	CG8668|NP_609184.1|DMEL	LOC120443763|XP_039478991.1|DSAN
OG0000332	pie|NP_524740.2|DMEL	LOC120458046|XP_039501488.1|DSAN
OG0000332	Phf7|NP_608374.1|DMEL	LOC120456520|XP_039499321.1|DSAN
OG0000333	scramb1|NP_648389.3|DMEL	LOC120448584|XP_039486594.1|DSAN
OG0000333	scramb2|NP_647761.1|DMEL	LOC120450162|XP_039488940.1|DSAN
OG0000334	Gapdh1|NP_525108.2|DMEL	LOC120458362|XP_039501913.1|DSAN
OG0000334	Gapdh2|NP_542445.1|DMEL	LOC120456082|XP_039498607.1|DSAN
OG0000334	CG9010|NP_611172.1|DMEL	LOC120445124|XP_039481206.1|DSAN
OG0000335	CG13078|NP_609989.1|DMEL	LOC120444451|XP_039480047.1|DSAN
OG0000335	CG13077|NP_609990.1|DMEL	LOC120444448|XP_039480042.1|DSAN
OG0000336	CG18476|NP_731615.1|DMEL	LOC120452794|XP_039493122.1|DSAN
OG0000336	CG10669|NP_651388.1|DMEL	LOC120450905|XP_039490088.1|DSAN
OG0000336	CG11902|NP_651389.3|DMEL	LOC120450904|XP_039490087.1|DSAN
OG0000337	brv1|NP_649116.1|DMEL	LOC120447576|XP_039484975.1|DSAN
OG0000337	brv3|NP_001284831.1|DMEL	LOC120457000|XP_039500088.1|DSAN
OG0000337	brv2|NP_648970.2|DMEL	LOC120448631|XP_039486687.1|DSAN
OG0000338	nSyb|NP_001261269.1|DMEL	LOC120450429|XP_039489373.1|DSAN
OG0000338	Syb|NP_001137633.1|DMEL	LOC120445724|XP_039482229.1|DSAN
OG0000339	CG13051|NP_001097618.1|DMEL	LOC120447869|XP_039485411.1|DSAN
OG0000339	CG13069|NP_652418.1|DMEL	LOC120447876|XP_039485419.1|DSAN
OG0000340	RhoGAP54D|NP_001261060.1|DMEL	LOC120446481|XP_039483418.1|DSAN
OG0000341	Eig71Ea|NP_524088.2|DMEL	LOC120447793|XP_039485288.1|DSAN
OG0000341	Eig71Ed|NP_524091.1|DMEL	LOC120447795|XP_039485290.1|DSAN
OG0000341	Eig71Ej|NP_648796.1|DMEL	LOC120449244|XP_039487554.1|DSAN
OG0000341	Eig71Eh|NP_648794.3|DMEL	LOC120449567|XP_039488054.1|DSAN
OG0000341	Eig71Ef|NP_524093.2|DMEL	LOC120449764|XP_039488336.1|DSAN
OG0000342	Prosalpha4|NP_525092.1|DMEL	LOC120457091|XP_039500211.1|DSAN
OG0000342	Prosalpha4T1|NP_650910.1|DMEL	LOC120454137|XP_039495127.1|DSAN
OG0000342	Prosalpha4T2|NP_611920.1|DMEL	LOC120446056|XP_039482767.1|DSAN
OG0000343	CG8132|NP_649888.1|DMEL	LOC120452782|XP_039493108.1|DSAN
OG0000344	CG5002|NP_611262.1|DMEL	LOC120446157|XP_039482921.1|DSAN
OG0000344	CG7912|NP_651761.2|DMEL	LOC120453645|XP_039494373.1|DSAN
OG0000345	Kdm4A|NP_610331.1|DMEL	LOC120458125|XP_039501600.1|DSAN
OG0000345	seq|NP_001027415.1|DMEL	LOC120446836|XP_039483955.1|DSAN
OG0000346	scb|NP_523750.2|DMEL	LOC120446925|XP_039484101.1|DSAN
OG0000346	ItgaPS5|NP_611808.2|DMEL	LOC120444939|XP_039480877.1|DSAN
OG0000346	ItgaPS4|NP_611025.2|DMEL	LOC120444913|XP_039480840.1|DSAN
OG0000347	DnaJ-1|NP_523936.2|DMEL	LOC120450035|XP_039488720.1|DSAN
OG0000347	CG5001|NP_001245832.1|DMEL	LOC120458951|XP_039502751.1|DSAN
OG0000348	insv|NP_608690.2|DMEL	LOC120458461|XP_039502045.1|DSAN
OG0000348	Bsg25A|NP_523472.2|DMEL	LOC120458193|XP_039501697.1|DSAN
OG0000349	barr|NP_477106.1|DMEL	LOC120446068|XP_039482781.1|DSAN
OG0000350	CG17826|NP_648528.1|DMEL	LOC120447733|XP_039485211.1|DSAN
OG0000350	CG7252|NP_648527.1|DMEL	LOC120450184|XP_039488982.1|DSAN
OG0000350	CG31077|NP_733185.2|DMEL	LOC120453192|XP_039493691.1|DSAN
OG0000351	tpr|NP_611611.1|DMEL	LOC120445578|XP_039482000.1|DSAN
OG0000351	CG18735|NP_652645.1|DMEL	LOC120445487|XP_039481868.1|DSAN
OG0000353	CG7483|NP_649788.2|DMEL	LOC120452545|XP_039492754.1|DSAN
OG0000353	eIF4A|NP_476595.1|DMEL	LOC120451287|XP_039490771.1|DSAN
OG0000354	CG4270|NP_608663.1|DMEL	LOC120450225|XP_039489040.1|DSAN
OG0000354	CG16995|NP_608668.2|DMEL	LOC120450236|XP_039489052.1|DSAN
OG0000355	sut1|NP_523658.1|DMEL	LOC120451381|XP_039490977.1|DSAN
OG0000355	CG7882|NP_724438.1|DMEL	LOC120458291|XP_039501823.1|DSAN
OG0000356	Ugt36E1|NP_609911.1|DMEL	LOC120445775|XP_039482307.1|DSAN
OG0000356	Ugt36D1|NP_609910.1|DMEL	LOC120445851|XP_039482423.1|DSAN
OG0000358	MtnC|NP_650882.1|DMEL	LOC120452188|XP_039492232.1|DSAN
OG0000358	MtnB|NP_524413.1|DMEL	LOC120452279|XP_039492344.1|DSAN
OG0000358	MtnD|NP_788695.2|DMEL	LOC120454524|XP_039495823.1|DSAN
OG0000359	Eig71Eb|NP_524089.2|DMEL	LOC120449684|XP_039488234.1|DSAN
OG0000359	Eig71Ec|NP_524090.2|DMEL	LOC120447794|XP_039485289.1|DSAN
OG0000359	Eig71Eg|NP_524094.2|DMEL	LOC120449785|XP_039488360.1|DSAN
OG0000359	Eig71Ek|NP_648797.1|DMEL	LOC120449245|XP_039487555.1|DSAN
OG0000359	Eig71Ei|NP_648795.2|DMEL	LOC120449564|XP_039488050.1|DSAN
OG0000360	CG11878|NP_651369.1|DMEL	LOC120452495|XP_039492679.1|DSAN
OG0000360	CG11889|NP_651367.1|DMEL	LOC120452443|XP_039492607.1|DSAN
OG0000361	CG5265|NP_650605.1|DMEL	LOC120454472|XP_039495737.1|DSAN
OG0000361	CRAT|NP_649650.2|DMEL	LOC120451868|XP_039491806.1|DSAN
OG0000361	CG5122|NP_609601.1|DMEL	LOC120458385|XP_039501938.1|DSAN
OG0000362	Arf102F|NP_524631.1|DMEL	LOC120454848|XP_039496295.1|DSAN
OG0000362	Arf79F|NP_001097667.1|DMEL	LOC120450509|XP_039489496.1|DSAN
OG0000363	msi|NP_733108.2|DMEL	LOC120454583|XP_039495943.1|DSAN
OG0000363	Rbp6|NP_001097631.1|DMEL	LOC120447472|XP_039484797.1|DSAN
OG0000364	sls|NP_001261304.1|DMEL	LOC120450110|XP_039488852.1|DSAN
OG0000364	zormin|NP_001261317.1|DMEL	LOC120450111|XP_039488853.1|DSAN
OG0000365	dpr1|NP_995908.2|DMEL	LOC120446106|XP_039482834.1|DSAN
OG0000365	dpr2|NP_001162945.3|DMEL	LOC120443839|XP_039479134.1|DSAN
OG0000366	CG44422|NP_572699.2|DMEL	LOC120455786|XP_039498179.1|DSAN
OG0000366	CG5890|NP_001356889.1|DMEL	LOC120453455|XP_039494104.1|DSAN
OG0000367	CalpB|NP_524016.4|DMEL	LOC120449291|XP_039487611.1|DSAN
OG0000367	CalpA|NP_001286613.1|DMEL	LOC120445880|XP_039482459.1|DSAN
OG0000368	Akr1B|NP_001261716.1|DMEL	LOC120447768|XP_039485249.1|DSAN
OG0000368	CG6083|NP_648485.1|DMEL	LOC120447769|XP_039485253.1|DSAN
OG0000370	CG4477|NP_648295.1|DMEL	LOC120447615|XP_039485042.1|DSAN
OG0000370	CG18223|NP_649077.1|DMEL	LOC120450284|XP_039489135.1|DSAN
OG0000370	CG13527|NP_001286744.1|DMEL	LOC120445335|XP_039481604.1|DSAN
OG0000371	Or9a|NP_511107.1|DMEL	LOC120455897|XP_039498328.1|DSAN
OG0000371	Or47a|NP_523689.1|DMEL	LOC120457714|XP_039501145.1|DSAN
OG0000371	Or98b|NP_524540.4|DMEL	LOC120453961|XP_039494844.1|DSAN
OG0000372	CG43090|NP_001245546.1|DMEL	LOC120455901|XP_039498337.1|DSAN
OG0000372	CG43074|NP_001246604.1|DMEL	LOC120448292|XP_039486164.1|DSAN
OG0000372	CG31680|NP_724273.1|DMEL, CG17472|NP_610040.1|DMEL	LOC120446803|XP_039483896.1|DSAN
