Orthogroup	DMEL.longest_only	SLEB.longest_only
OG0001544	CG43689|NP_001259230.1|DMEL	LOC115627383|XP_030378896.1|SLEB
OG0001545	CG32819|NP_728444.1|DMEL, CG32820|NP_728441.1|DMEL, CG17450|NP_728438.2|DMEL	LOC115626842|XP_030378189.1|SLEB
OG0001546	GCS2alpha|NP_652145.1|DMEL	LOC115626805|XP_030378135.1|SLEB
OG0001547	dnc|NP_726846.1|DMEL	LOC115629201|XP_030381461.1|SLEB
OG0001548	Arp2|NP_001259621.1|DMEL	LOC115626771|XP_030378090.1|SLEB
OG0001549	Mhc|NP_723999.1|DMEL	LOC115631967|XP_030384714.1|SLEB
OG0001550	CG3999|NP_649989.1|DMEL	LOC115622986|XP_030372999.1|SLEB
OG0001551	Nha2|NP_001247251.1|DMEL	LOC115621796|XP_030371430.1|SLEB
OG0001552	ATP6AP2|NP_649876.1|DMEL	LOC115622140|XP_030371860.1|SLEB, LOC115620750|XP_030370005.1|SLEB
OG0001553	AstA-R1|NP_524700.1|DMEL	LOC115628765|XP_030380841.1|SLEB
OG0001554	Skeletor|NP_001247027.1|DMEL	LOC115620975|XP_030370356.1|SLEB
OG0001555	CG10621|NP_609920.1|DMEL	LOC115631515|XP_030384145.1|SLEB
OG0001556	nopo|NP_611305.1|DMEL	LOC115633634|XP_030386932.1|SLEB
OG0001557	Amun|NP_572741.1|DMEL	LOC115628830|XP_030380926.1|SLEB
OG0001558	CG16952|NP_001356947.1|DMEL	LOC115627299|XP_030378792.1|SLEB
OG0001559	CG6356|NP_651240.1|DMEL	LOC115625421|XP_030376321.1|SLEB
OG0001560	dsx|NP_001262353.1|DMEL	LOC115624322|XP_030374811.1|SLEB
OG0001561	CREG|NP_524385.2|DMEL	LOC115621109|XP_030370511.1|SLEB
OG0001562	Nse1|NP_609063.1|DMEL	LOC115625891|XP_030376979.1|SLEB
OG0001563	alpha-Cat|NP_524219.1|DMEL	LOC115628079|XP_030379913.1|SLEB
OG0001564	CASK|NP_001262811.1|DMEL	LOC115621769|XP_030371368.1|SLEB
OG0001565	grn|NP_001262366.1|DMEL	LOC115621465|XP_030370985.1|SLEB
OG0001566	CG4511|NP_650026.1|DMEL	LOC115621095|XP_030370490.1|SLEB
OG0001567	CG13202|NP_610675.1|DMEL	LOC115634246|XP_030387703.1|SLEB
OG0001568	cv-c|NP_001097786.1|DMEL	LOC115620377|XP_030369443.1|SLEB
OG0001569	Adgf-C|NP_650308.3|DMEL	LOC115621500|XP_030371027.1|SLEB, LOC115625323|XP_030376204.1|SLEB
OG0001570	CheA87a|NP_650280.1|DMEL	LOC115620462|XP_030369553.1|SLEB
OG0001571	dpr19|NP_609392.1|DMEL	LOC115631104|XP_030383619.1|SLEB
OG0001572	CG9917|NP_573117.2|DMEL	LOC115627827|XP_030379522.1|SLEB
OG0001573	RhoGEF64C|NP_729032.1|DMEL	LOC115622596|XP_030372453.1|SLEB
OG0001574	CG13375|NP_569837.2|DMEL	LOC115629815|XP_030382243.1|SLEB
OG0001575	CG6204|NP_651229.2|DMEL	LOC115627180|XP_030378641.1|SLEB
OG0001576	CG6693|NP_650052.1|DMEL	LOC115624016|XP_030374448.1|SLEB
OG0001577	dgt1|NP_001287595.1|DMEL	LOC115620731|XP_030369976.1|SLEB
OG0001578	rswl|NP_611335.1|DMEL	LOC115628828|XP_030380963.1|SLEB
OG0001579	CG18809|NP_652669.1|DMEL	LOC115627283|XP_030378774.1|SLEB
OG0001580	wde|NP_610608.1|DMEL	LOC115625939|XP_030377038.1|SLEB
OG0001581	Cubn|NP_727348.2|DMEL	LOC115629205|XP_030381464.1|SLEB
OG0001582	vis|NP_788337.1|DMEL, achi|NP_725183.1|DMEL	LOC115634275|XP_030387763.1|SLEB
OG0001583	CG30377|NP_610329.2|DMEL	LOC115620039|XP_030369014.1|SLEB
OG0001584	Dci|NP_612065.1|DMEL	LOC115622910|XP_030372893.1|SLEB
OG0001585	bif|NP_001259457.1|DMEL	LOC115628804|XP_030380877.1|SLEB
OG0001586	SMSr|NP_648114.1|DMEL	LOC115628268|XP_030380148.1|SLEB
OG0001587	CG10465|NP_610165.1|DMEL	LOC115630391|XP_030382778.1|SLEB
OG0001588	CG12107|NP_610314.1|DMEL	LOC115630636|XP_030383138.1|SLEB
OG0001590	hts|NP_001097377.2|DMEL	LOC115629433|XP_030381751.1|SLEB
OG0001591	Cnx14D|NP_573131.1|DMEL, CG1924|NP_572788.2|DMEL, Cnx99A|NP_001036767.1|DMEL	LOC115624846|XP_030375550.1|SLEB, LOC115622040|XP_030371768.1|SLEB
OG0001592	bun|NP_001036357.2|DMEL	LOC115628559|XP_030380580.1|SLEB
OG0001593	Oatp33Ea|NP_001260417.1|DMEL	LOC115628459|XP_030380437.1|SLEB
OG0001594	dpy|NP_001260032.1|DMEL	LOC115630493|XP_030382939.1|SLEB
OG0001595	Drip|NP_001260893.1|DMEL	LOC115620020|XP_030368984.1|SLEB
OG0001596	ref_2_P|NP_476700.1|DMEL	LOC115625793|XP_030376829.1|SLEB
OG0001597	Gpa2|NP_001104054.3|DMEL	LOC115626261|XP_030377430.1|SLEB
OG0001598	wb|NP_723870.1|DMEL	LOC115626020|XP_030377128.1|SLEB
OG0001599	nrv1|NP_477167.1|DMEL	LOC115628979|XP_030381119.1|SLEB
OG0001600	side-II|NP_001014485.3|DMEL	LOC115626578|XP_030377819.1|SLEB
OG0001601	Pfdn1|NP_608992.1|DMEL	LOC115626408|XP_030377633.1|SLEB
OG0001602	FucTB|NP_609288.4|DMEL	LOC115625927|XP_030377024.1|SLEB
OG0001603	gcm|NP_477108.1|DMEL	LOC115626063|XP_030377176.1|SLEB
OG0001604	PpV|NP_511061.1|DMEL	LOC115629795|XP_030382214.1|SLEB
OG0001605	Lnpk|NP_610395.1|DMEL	LOC115633724|XP_030387051.1|SLEB
OG0001606	RpL38|NP_001036440.1|DMEL	LOC115629429|XP_030381747.1|SLEB
OG0001607	Prosbeta4|NP_609804.1|DMEL	LOC115631141|XP_030383671.1|SLEB
OG0001608	Lamp1|NP_610111.3|DMEL	LOC115624797|XP_030375501.1|SLEB, LOC115625966|XP_030377068.1|SLEB
OG0001609	Hr51|NP_611032.2|DMEL	LOC115634163|XP_030387604.1|SLEB
OG0001610	vls|NP_610019.2|DMEL	LOC115625965|XP_030377067.1|SLEB
OG0001611	Pomp|NP_610057.1|DMEL	LOC115630814|XP_030383343.1|SLEB
OG0001612	CG14277|NP_609200.1|DMEL	LOC115631993|XP_030384782.1|SLEB
OG0001613	KdelR|NP_477296.1|DMEL	LOC115632000|XP_030384789.1|SLEB
OG0001614	Np|NP_610437.2|DMEL	LOC115619968|XP_030368864.1|SLEB
OG0001615	CG17715|NP_001036410.1|DMEL	LOC115626188|XP_030377326.1|SLEB
OG0001616	Qtzl|NP_723706.1|DMEL, Nfs1|NP_609533.1|DMEL	LOC115631980|XP_030384744.1|SLEB
OG0001617	CdGAPr|NP_610002.1|DMEL	LOC115628985|XP_030381124.1|SLEB
OG0001618	CG5367|NP_609387.1|DMEL	LOC115627879|XP_030379623.1|SLEB
OG0001619	alien|NP_523517.1|DMEL	LOC115626329|XP_030377533.1|SLEB
OG0001620	Nxt1|NP_611833.1|DMEL	LOC115633869|XP_030387225.1|SLEB
OG0001621	CG8401|NP_725520.3|DMEL	LOC115628321|XP_030380278.1|SLEB
OG0001622	AP-1gamma|NP_788891.2|DMEL	LOC115633417|XP_030386735.1|SLEB
OG0001623	MED15|NP_608528.1|DMEL	LOC115631096|XP_030383608.1|SLEB
OG0001624	KFase|NP_609036.1|DMEL	LOC115626075|XP_030377188.1|SLEB
OG0001625	eEF2|NP_525105.2|DMEL	LOC115629057|XP_030381232.1|SLEB
OG0001626	RpL36A|NP_609179.2|DMEL	LOC115631206|XP_030383770.1|SLEB
OG0001627	Zip88E|NP_650440.2|DMEL	LOC115624677|XP_030375335.1|SLEB
OG0001628	ppk15|NP_001097937.1|DMEL	LOC115625427|XP_030376327.1|SLEB
OG0001629	Parp|NP_001104452.1|DMEL	LOC115621741|XP_030371333.1|SLEB
OG0001630	jnj|NP_651228.1|DMEL	LOC115625146|XP_030375928.1|SLEB, LOC115623996|XP_030374425.1|SLEB
OG0001631	5-HT2A|NP_730859.1|DMEL	LOC115623595|XP_030373857.1|SLEB
OG0001632	RpS2|NP_476874.1|DMEL	LOC115625694|XP_030376694.1|SLEB
OG0001633	fabp|NP_001027179.1|DMEL	LOC115623401|XP_030373570.1|SLEB
OG0001634	CG41099|NP_001015359.1|DMEL	LOC115620840|XP_030370134.1|SLEB
OG0001635	CCAP-R|NP_001368957.1|DMEL	LOC115623935|XP_030374356.1|SLEB
OG0001636	CG31248|NP_649696.1|DMEL	LOC115624230|XP_030374706.1|SLEB
OG0001637	Srr|NP_649886.1|DMEL	LOC115625174|XP_030375996.1|SLEB
OG0001638	CG3071|NP_569993.1|DMEL	LOC115627807|XP_030379496.1|SLEB
OG0001639	BubR1|NP_477382.1|DMEL	LOC115633730|XP_030387060.1|SLEB
OG0001640	CG1943|NP_649691.1|DMEL	LOC115625339|XP_030376224.1|SLEB, LOC115628150|XP_030379984.1|SLEB
OG0001641	COX5A|NP_477217.1|DMEL	LOC115624386|XP_030374957.1|SLEB
OG0001642	CG10958|NP_572445.1|DMEL	LOC115623363|XP_030373509.1|SLEB
OG0001643	CG7102|NP_787994.1|DMEL	LOC115631197|XP_030383748.1|SLEB
OG0001644	Poc1|NP_001261799.1|DMEL	LOC115628333|XP_030380256.1|SLEB
OG0001645	CG13502|NP_611637.1|DMEL	LOC115624955|XP_030375667.1|SLEB
OG0001646	GstS1|NP_001261040.1|DMEL	LOC115634533|XP_030388202.1|SLEB
OG0001647	Dscam1|NP_001246162.1|DMEL	LOC115629414|XP_030381730.1|SLEB
OG0001648	bbg|NP_648705.2|DMEL	LOC115633105|XP_030386348.1|SLEB, LOC115632805|XP_030385916.1|SLEB
OG0001649	beta4GalNAcTA|NP_610946.1|DMEL	LOC115633661|XP_030386966.1|SLEB
OG0001650	Tab2|NP_611408.2|DMEL	LOC115628166|XP_030380009.1|SLEB
OG0001651	robo1|NP_476899.1|DMEL	LOC115631836|XP_030384542.1|SLEB
OG0001652	CG5567|NP_649015.2|DMEL	LOC115632256|XP_030385189.1|SLEB
OG0001653	Als2|NP_649347.1|DMEL	LOC115632790|XP_030385901.1|SLEB
OG0001654	Dcr-2|NP_523778.2|DMEL	LOC115624654|XP_030375294.1|SLEB
OG0001655	CG1827|NP_610504.4|DMEL	LOC115633712|XP_030387033.1|SLEB
OG0001656	CG2975|NP_608719.1|DMEL	LOC115626509|XP_030377757.1|SLEB, LOC115626593|XP_030377836.1|SLEB, LOC115626478|XP_030377723.1|SLEB
OG0001657	CG7841|NP_648770.1|DMEL	LOC115624729|XP_030375415.1|SLEB
OG0001658	CycA|NP_524030.2|DMEL	LOC115632477|XP_030385511.1|SLEB
OG0001659	CG10089|NP_648654.1|DMEL	LOC115622281|XP_030372043.1|SLEB
OG0001660	CG12104|NP_647629.1|DMEL	LOC115628397|XP_030380346.1|SLEB
OG0001661	CG6567|NP_001097742.1|DMEL	LOC115620748|XP_030370003.1|SLEB
OG0001662	CG7387|NP_648186.3|DMEL	LOC115633134|XP_030386396.1|SLEB
OG0001663	CG31157|NP_001097769.2|DMEL	LOC115621870|XP_030371552.1|SLEB
OG0001666	CG15406|NP_608761.2|DMEL	LOC115630994|XP_030383445.1|SLEB
OG0001667	thr|NP_725731.2|DMEL	LOC115624013|XP_030374449.1|SLEB
OG0001668	CG6602|NP_648020.1|DMEL	LOC115632726|XP_030385832.1|SLEB
OG0001670	CG14589|NP_001260721.1|DMEL	LOC115624911|XP_030375620.1|SLEB
OG0001674	Tim17a1|NP_650180.1|DMEL, Tim17a2|NP_649524.1|DMEL	LOC115624399|XP_030374989.1|SLEB
OG0001675	CG17770|NP_651432.1|DMEL, CG5024|NP_651431.1|DMEL	LOC115624403|XP_030374994.1|SLEB
OG0001678	CG43658|NP_001259643.1|DMEL	LOC115628697|XP_030380737.1|SLEB
OG0001679	CG5966|NP_572286.1|DMEL	LOC115628814|XP_030380899.1|SLEB
OG0001680	NELF-B|NP_572402.1|DMEL	LOC115627556|XP_030379134.1|SLEB
OG0001681	CG3106|NP_572577.1|DMEL	LOC115633378|XP_030386681.1|SLEB
OG0001682	CG7206|NP_996499.1|DMEL	LOC115626835|XP_030378176.1|SLEB
OG0001683	CG13384|NP_723383.1|DMEL	LOC115625707|XP_030376709.1|SLEB
OG0001684	bip2|NP_651923.2|DMEL	LOC115628023|XP_030379816.1|SLEB
OG0001685	CG17328|NP_609786.2|DMEL	LOC115631653|XP_030384325.1|SLEB
OG0001686	CG6961|NP_573325.1|DMEL, CG18259|NP_573324.1|DMEL	LOC115629599|XP_030381950.1|SLEB
OG0001687	l_1_sc|NP_476623.1|DMEL	LOC115626890|XP_030378260.1|SLEB
OG0001688	CG32756|NP_727053.1|DMEL, CG12728|NP_572280.2|DMEL	LOC115628823|XP_030380914.1|SLEB
OG0001689	CG15221|NP_001096957.1|DMEL	LOC115627385|XP_030378898.1|SLEB
OG0001690	mad2|NP_647991.1|DMEL	LOC115632364|XP_030385342.1|SLEB
OG0001691	TwdlE|NP_609157.3|DMEL	LOC115631196|XP_030383747.1|SLEB
OG0001692	Octalpha2R|NP_001262715.1|DMEL	LOC115620935|XP_030370305.1|SLEB
OG0001693	RpS15Aa|NP_524709.1|DMEL	LOC115627103|XP_030378520.1|SLEB
OG0001694	qin|NP_650735.3|DMEL	LOC115621672|XP_030371243.1|SLEB
OG0001695	Eip55E|NP_611352.1|DMEL	LOC115631973|XP_030384735.1|SLEB
OG0001696	Syn|NP_731459.2|DMEL	LOC115620879|XP_030370216.1|SLEB
OG0001697	CG31109|NP_733073.1|DMEL	LOC115621368|XP_030370851.1|SLEB
OG0001698	Sdic1|NP_524670.2|DMEL, SdicC|NP_001303578.1|DMEL, Sdic4|NP_001368966.1|DMEL, Sdic2|NP_996516.1|DMEL, SdicB|NP_001303577.1|DMEL, SdicA|NP_001303576.1|DMEL, Sdic3|NP_001285483.2|DMEL	LOC115634530|XP_030388200.1|SLEB
OG0001699	hth|NP_476576.1|DMEL	LOC115620556|XP_030369703.1|SLEB
OG0001700	CG9427|NP_649919.1|DMEL	LOC115624141|XP_030374597.1|SLEB
OG0001701	side-III|NP_001036681.1|DMEL	LOC115620710|XP_030369945.1|SLEB
OG0001702	CG5846|NP_609333.1|DMEL	LOC115625833|XP_030376888.1|SLEB
OG0001703	CG34375|NP_001163693.1|DMEL	LOC115621459|XP_030370976.1|SLEB
OG0001704	CG6688|NP_651110.1|DMEL	LOC115621495|XP_030371023.1|SLEB
OG0001705	Atg16|NP_001138124.2|DMEL	LOC115620784|XP_030370053.1|SLEB
OG0001706	hrm|NP_610174.1|DMEL	LOC115625728|XP_030376737.1|SLEB
OG0001707	orb|NP_524460.2|DMEL	LOC115620904|XP_030370253.1|SLEB
OG0001708	primo-1|NP_001027186.1|DMEL	LOC115621122|XP_030370527.1|SLEB
OG0001709	Claspin|NP_728981.1|DMEL	LOC115622489|XP_030372295.1|SLEB
OG0001710	CG6656|NP_650991.1|DMEL	LOC115622044|XP_030371776.1|SLEB, LOC115620596|XP_030369766.1|SLEB
OG0001711	lqfR|NP_732736.2|DMEL	LOC115621862|XP_030371541.1|SLEB
OG0001712	Rab7|NP_524472.1|DMEL	LOC115620220|XP_030369220.1|SLEB
OG0001713	CG5214|NP_650064.1|DMEL	LOC115623552|XP_030373803.1|SLEB
OG0001714	cno|NP_524232.2|DMEL	LOC115624368|XP_030374888.1|SLEB
OG0001715	RSG7|NP_523380.2|DMEL	LOC115626987|XP_030378363.1|SLEB
OG0001716	alpha-PheRS|NP_572448.1|DMEL	LOC115626997|XP_030378371.1|SLEB
OG0001717	Vps13B|NP_651753.2|DMEL	LOC115621806|XP_030371449.1|SLEB
OG0001718	wake|NP_001287469.1|DMEL	LOC115620217|XP_030369216.1|SLEB
OG0001719	pnt|NP_524461.2|DMEL	LOC115620717|XP_030369954.1|SLEB, LOC115622091|XP_030371793.1|SLEB
OG0001721	ato|NP_731223.1|DMEL	LOC115625526|XP_030376455.1|SLEB
OG0001722	Diap1|NP_524101.2|DMEL	LOC115622516|XP_030372330.1|SLEB
OG0001723	Cndp2|NP_610181.2|DMEL	LOC115632752|XP_030385863.1|SLEB
OG0001724	Sdc|NP_001163238.2|DMEL	LOC115621866|XP_030371550.1|SLEB
OG0001725	Pfk|NP_001246234.1|DMEL	LOC115621193|XP_030370650.1|SLEB
OG0001726	CG11456|NP_649265.1|DMEL	LOC115632617|XP_030385705.1|SLEB
OG0001727	CG33110|NP_788716.1|DMEL	LOC115621422|XP_030370934.1|SLEB
OG0001728	ERp60|NP_725084.2|DMEL	LOC115629315|XP_030381626.1|SLEB
OG0001729	zip|NP_523860.2|DMEL	LOC115634592|XP_030388285.1|SLEB
OG0001730	PLCXD|NP_609541.1|DMEL	LOC115631663|XP_030384337.1|SLEB
OG0001731	Ack-like|NP_001260935.1|DMEL	LOC115622817|XP_030372790.1|SLEB
OG0001732	B9d2|NP_001188704.1|DMEL	LOC115626439|XP_030377674.1|SLEB
OG0001733	CG30392|NP_611572.2|DMEL	LOC115633922|XP_030387292.1|SLEB
OG0001734	CNT2|NP_610446.1|DMEL	LOC115632459|XP_030385480.1|SLEB
OG0001735	CG5664|NP_649314.2|DMEL	LOC115622206|XP_030371962.1|SLEB, LOC115622512|XP_030372325.1|SLEB
OG0001736	CG15093|NP_611373.1|DMEL	LOC115625575|XP_030376536.1|SLEB
OG0001737	CG30183|NP_611819.2|DMEL	LOC115621155|XP_030370576.1|SLEB
OG0001738	CG6479|NP_648968.2|DMEL	LOC115632426|XP_030385426.1|SLEB
OG0001739	CG14464|NP_001036466.2|DMEL	LOC115626706|XP_030378003.1|SLEB
OG0001740	Ice1|NP_611786.1|DMEL	LOC115619948|XP_030368837.1|SLEB
OG0001742	Ccs|NP_001163108.1|DMEL	LOC115626663|XP_030377943.1|SLEB
OG0001743	CG8001|NP_647657.1|DMEL	LOC115628298|XP_030380206.1|SLEB
OG0001744	l_2_01289|NP_001163065.1|DMEL	LOC115619994|XP_030368926.1|SLEB
OG0001745	CG42260|NP_001356969.1|DMEL	LOC115620772|XP_030370043.1|SLEB
OG0001746	CG8003|NP_648406.1|DMEL	LOC115622830|XP_030372768.1|SLEB
OG0001747	grh|NP_476845.2|DMEL	LOC115624220|XP_030374698.1|SLEB
OG0001748	mfr|NP_001137919.1|DMEL	LOC115632122|XP_030384985.1|SLEB
OG0001749	SIFa|NP_001246496.1|DMEL	LOC115624782|XP_030375477.1|SLEB
OG0001750	Start1|NP_001246495.1|DMEL	LOC115624771|XP_030375466.1|SLEB
OG0001751	blot|NP_524125.2|DMEL	LOC115632431|XP_030385433.1|SLEB
OG0001753	CG42324|NP_647819.3|DMEL	LOC115632567|XP_030385646.1|SLEB
OG0001754	muskelin|NP_610801.1|DMEL	LOC115623383|XP_030373545.1|SLEB
OG0001755	CG32264|NP_728897.1|DMEL	LOC115632971|XP_030386132.1|SLEB
OG0001756	Rho1|NP_477098.1|DMEL	LOC115620729|XP_030370009.1|SLEB
OG0001757	imd|NP_573394.1|DMEL	LOC115631638|XP_030384310.1|SLEB
OG0001758	bru3|NP_001369050.1|DMEL	LOC115624964|XP_030375679.1|SLEB
OG0001759	Mtap|NP_001261049.1|DMEL	LOC115622535|XP_030372362.1|SLEB
OG0001760	Rad51D|NP_610466.2|DMEL	LOC115634309|XP_030387826.1|SLEB
OG0001761	MFS16|NP_726048.1|DMEL	LOC115629853|XP_030382300.1|SLEB
OG0001762	AkhR|NP_995639.1|DMEL	LOC115628995|XP_030381136.1|SLEB
OG0001763	Nha1|NP_723224.2|DMEL	LOC115625839|XP_030376901.1|SLEB
OG0001764	Dhfr|NP_001036720.1|DMEL	LOC115623880|XP_030374290.1|SLEB
OG0001765	brp|NP_001246228.1|DMEL	LOC115620072|XP_030369094.1|SLEB
OG0001766	CG17834|NP_609242.2|DMEL	LOC115628501|XP_030380500.1|SLEB
OG0001768	RpLP1|NP_476630.1|DMEL	LOC115631123|XP_030383649.1|SLEB
OG0001769	dsf|NP_477140.1|DMEL	LOC115626459|XP_030377699.1|SLEB
OG0001770	SmydA-3|NP_609464.1|DMEL	LOC115632041|XP_030384868.1|SLEB
OG0001771	Thor|NP_477295.1|DMEL	LOC115631363|XP_030383942.1|SLEB
OG0001772	RnrL|NP_477027.1|DMEL	LOC115631091|XP_030383599.1|SLEB
OG0001773	bib|NP_001260313.1|DMEL	LOC115625998|XP_030377104.1|SLEB
OG0001774	egg|NP_611966.3|DMEL	LOC115634713|XP_030388456.1|SLEB
OG0001775	RpII215|NP_511124.1|DMEL	LOC115628880|XP_030380997.1|SLEB
OG0001776	CG31637|NP_609043.1|DMEL	LOC115625978|XP_030377083.1|SLEB
OG0001777	chm|NP_609117.4|DMEL	LOC115631093|XP_030383600.1|SLEB
OG0001778	fzy|NP_477501.1|DMEL	LOC115631019|XP_030383494.1|SLEB
OG0001779	CG44153|NP_001097136.2|DMEL	LOC115626071|XP_030377183.1|SLEB
OG0001780	ap|NP_724428.1|DMEL	LOC115625165|XP_030375960.1|SLEB
OG0001781	lok|NP_477219.1|DMEL	LOC115625829|XP_030376881.1|SLEB
OG0001782	CG42784|NP_001188798.2|DMEL	LOC115626607|XP_030377860.1|SLEB
OG0001783	Tsp29Fb|NP_523516.1|DMEL	LOC115624848|XP_030375552.1|SLEB, LOC115626263|XP_030377433.1|SLEB
OG0001784	CG31935|NP_608608.2|DMEL	LOC115631031|XP_030383512.1|SLEB
OG0001785	Smyd4-1|NP_724802.1|DMEL	LOC115627171|XP_030378628.1|SLEB
OG0001786	CG4497|NP_609102.1|DMEL	LOC115631231|XP_030383799.1|SLEB
OG0001787	CG13784|NP_001260176.1|DMEL	LOC115631428|XP_030384019.1|SLEB
OG0001788	tum|NP_610912.2|DMEL	LOC115629029|XP_030381191.1|SLEB
OG0001789	CG3085|NP_611752.1|DMEL	LOC115623814|XP_030374221.1|SLEB
OG0001790	CG5171|NP_001188709.1|DMEL	LOC115631401|XP_030383983.1|SLEB
OG0001791	E_Pc_|NP_001260897.1|DMEL	LOC115634683|XP_030388402.1|SLEB
OG0001792	ham|NP_724130.4|DMEL	LOC115631305|XP_030383880.1|SLEB
OG0001793	Shrm|NP_001097307.1|DMEL	LOC115633626|XP_030386918.1|SLEB
OG0001794	cact|NP_476942.1|DMEL	LOC115631020|XP_030383495.1|SLEB
OG0001795	mtgo|NP_001137829.1|DMEL	LOC115631365|XP_030383944.1|SLEB
OG0001796	ppk28|NP_573169.2|DMEL	LOC115627390|XP_030378904.1|SLEB
OG0001797	dpr7|NP_001096850.2|DMEL	LOC115627883|XP_030379629.1|SLEB
OG0001798	robl|NP_523771.1|DMEL	LOC115634015|XP_030387401.1|SLEB
OG0001799	stg1|NP_001027082.1|DMEL	LOC115627953|XP_030379707.1|SLEB
OG0001799	CG11566|NP_001027081.1|DMEL	LOC115627952|XP_030379706.1|SLEB
OG0001800	santa-maria|NP_723277.3|DMEL	LOC115631242|XP_030383812.1|SLEB
OG0001801	nbs|NP_651973.4|DMEL	LOC115622528|XP_030372351.1|SLEB
OG0001802	mRpL19|NP_524284.1|DMEL	LOC115623355|XP_030373498.1|SLEB
OG0001803	CG15497|NP_650976.1|DMEL	LOC115623761|XP_030374157.1|SLEB
OG0001804	Pi4KIIalpha|NP_730944.2|DMEL	LOC115625120|XP_030375889.1|SLEB
OG0001805	Gr66a|NP_523971.3|DMEL	LOC115622794|XP_030372718.1|SLEB
OG0001806	CG5789|NP_651269.1|DMEL	LOC115625400|XP_030376299.1|SLEB
OG0001807	Tm2|NP_732012.1|DMEL	LOC115625149|XP_030375932.1|SLEB
OG0001808	PGRP-LB|NP_001247052.1|DMEL	LOC115623342|XP_030373477.1|SLEB
OG0001809	slx1|NP_649484.3|DMEL	LOC115625044|XP_030375753.1|SLEB
OG0001810	CG31457|NP_732828.1|DMEL	LOC115621356|XP_030370838.1|SLEB
OG0001811	Optix|NP_001260793.1|DMEL	LOC115633560|XP_030386880.1|SLEB
OG0001812	ksh|NP_652499.2|DMEL	LOC115629176|XP_030381410.1|SLEB, LOC115620472|XP_030369563.1|SLEB
OG0001813	Dys|NP_001036722.1|DMEL	LOC115623747|XP_030374123.1|SLEB
OG0001814	wtrw|NP_731193.1|DMEL	LOC115623343|XP_030373480.1|SLEB
OG0001815	RpL13A|NP_649560.1|DMEL	LOC115623502|XP_030373738.1|SLEB
OG0001816	Roe1|NP_610886.2|DMEL	LOC115632126|XP_030384996.1|SLEB
OG0001817	PCB|NP_724841.1|DMEL	LOC115633879|XP_030387240.1|SLEB
OG0001818	CG42339|NP_572674.3|DMEL	LOC115626767|XP_030378084.1|SLEB
OG0001819	CG3045|NP_611646.1|DMEL	LOC115624621|XP_030375234.1|SLEB
OG0001820	CG18155|NP_996360.2|DMEL	LOC115629688|XP_030382068.1|SLEB
OG0001821	CG4781|NP_611951.1|DMEL	LOC115626296|XP_030377486.1|SLEB
OG0001822	CG13532|NP_611728.1|DMEL	LOC115634180|XP_030387625.1|SLEB
OG0001823	Sod1|NP_476735.1|DMEL	LOC115623050|XP_030373089.1|SLEB
OG0001824	CG31937|NP_608616.2|DMEL	LOC115631329|XP_030383910.1|SLEB
OG0001825	sm|NP_001246428.1|DMEL	LOC115634596|XP_030388290.1|SLEB
OG0001826	Prosbeta5|NP_652014.1|DMEL	LOC115624124|XP_030374583.1|SLEB
OG0001827	SmydA-6|NP_611182.1|DMEL	LOC115625248|XP_030376101.1|SLEB
OG0001828	Set2|NP_572888.2|DMEL	LOC115633352|XP_030386646.1|SLEB
OG0001829	CG8888|NP_610724.1|DMEL	LOC115633912|XP_030387281.1|SLEB
OG0001830	CG9890|NP_611750.1|DMEL	LOC115624780|XP_030375472.1|SLEB
OG0001831	CG7402|NP_649023.1|DMEL	LOC115622710|XP_030372601.1|SLEB
OG0001832	Efr|NP_572299.1|DMEL	LOC115628838|XP_030380940.1|SLEB
OG0001833	Taldo|NP_523835.2|DMEL	LOC115620087|XP_030369131.1|SLEB
OG0001834	UQCR-C1|NP_650401.1|DMEL	LOC115621587|XP_030371138.1|SLEB
OG0001837	CG13896|NP_001261221.2|DMEL	LOC115626129|XP_030377242.1|SLEB
OG0001838	CG4744|NP_610871.1|DMEL	LOC115628742|XP_030380810.1|SLEB
OG0001839	Nnf1b|NP_722652.1|DMEL, Nnf1a|NP_611492.1|DMEL	LOC115634190|XP_030387636.1|SLEB
OG0001841	CG34057|NP_001033980.2|DMEL, CG34056|NP_001033979.1|DMEL	LOC115622421|XP_030372216.1|SLEB
OG0001842	Cyp4d20|NP_647723.2|DMEL, Cyp4d21|NP_609129.2|DMEL	LOC115632874|XP_030386008.1|SLEB
OG0001843	Cpr76Ba|NP_649120.1|DMEL	LOC115634002|XP_030387390.1|SLEB
OG0001844	BobA|NP_525087.2|DMEL, CG13465|NP_525000.1|DMEL	LOC115624923|XP_030375634.1|SLEB
OG0001845	Prosbeta5R2|NP_724081.1|DMEL, Prosbeta5R1|NP_611776.1|DMEL	LOC115620232|XP_030369235.1|SLEB, LOC115622967|XP_030372976.1|SLEB
OG0001846	CG31419|NP_732225.2|DMEL, CG31418|NP_650615.2|DMEL	LOC115621492|XP_030371020.1|SLEB
OG0001848	CG40470|NP_001036635.1|DMEL	LOC115629991|XP_030382477.1|SLEB
OG0001849	Rpt2|NP_524469.2|DMEL	LOC115620921|XP_030370281.1|SLEB
OG0001850	Sox102F|NP_001014695.1|DMEL	LOC115627978|XP_030379734.1|SLEB
OG0001851	zfh2|NP_524623.2|DMEL	LOC115627985|XP_030379741.1|SLEB
