Orthogroup	DMEL.longest_only	DHYD.longest_only
OG0002695	Txl|NP_523938.2|DMEL	LOC111595309|XP_023164735.2|DHYD
OG0002696	UQCR-C2|NP_648905.1|DMEL	LOC111597770|XP_023168398.1|DHYD
OG0002697	CG32365|NP_729304.1|DMEL	LOC111603069|XP_023176295.2|DHYD
OG0002698	PAN3|NP_647767.1|DMEL	LOC111591918|XP_023159608.1|DHYD
OG0002699	CG43780|NP_648105.1|DMEL	LOC111601074|XP_023173268.1|DHYD
OG0002700	Mbs|NP_001246786.1|DMEL	LOC111598703|XP_030081540.1|DHYD
OG0002701	eIF2Bdelta|NP_611790.1|DMEL	LOC111603838|XP_023177373.1|DHYD
OG0002702	egl|NP_726360.3|DMEL	LOC111599918|XP_023171515.2|DHYD
OG0002703	dpr12|NP_652462.3|DMEL	LOC111600906|XP_023173030.1|DHYD
OG0002704	CG8079|NP_611023.1|DMEL	LOC111600882|XP_023172984.2|DHYD
OG0002705	sfl|NP_523946.1|DMEL	LOC111592320|XP_023160207.2|DHYD
OG0002706	dare|NP_477150.1|DMEL	LOC111605262|XP_023179469.2|DHYD
OG0002707	p130CAS|NP_001097456.2|DMEL	LOC115482996|XP_030079512.1|DHYD, LOC111596895|XP_023167112.2|DHYD
OG0002708	CG13049|NP_730133.1|DMEL	LOC111604697|XP_023178636.2|DHYD
OG0002709	shrb|NP_610462.3|DMEL	LOC111602097|XP_023174799.1|DHYD
OG0002710	CG9344|NP_611528.1|DMEL	LOC111602117|XP_023174833.1|DHYD
OG0002711	CG15649|NP_001163220.1|DMEL	LOC111602127|XP_023174843.2|DHYD
OG0002712	Mapmodulin|NP_001097361.1|DMEL	LOC111597673|XP_023168267.1|DHYD
OG0002713	Amph|NP_523717.1|DMEL	LOC111593561|XP_023162186.2|DHYD
OG0002714	Gdap2|NP_724597.1|DMEL	LOC111595320|XP_030080971.1|DHYD
OG0002715	wus|NP_573180.1|DMEL	LOC111604734|XP_023178673.2|DHYD
OG0002716	NaCP60E|NP_001261172.1|DMEL	LOC111604611|XP_023178493.2|DHYD
OG0002717	CG11737|NP_649803.1|DMEL	LOC111597486|XP_023168006.2|DHYD
OG0002718	bin|NP_523950.2|DMEL	LOC111601077|XP_030081482.1|DHYD
OG0002719	TfIIFbeta|NP_524305.2|DMEL	LOC111598565|XP_023169634.1|DHYD
OG0002720	CG4603|NP_001261435.1|DMEL	LOC111601655|XP_023174106.2|DHYD
OG0002721	DCTN6-p27|NP_609949.1|DMEL	LOC111600208|XP_023171999.1|DHYD
OG0002722	unpg|NP_477146.1|DMEL	LOC111593195|XP_023161587.2|DHYD, LOC115483071|XP_030079789.1|DHYD
OG0002723	ND-19|NP_611954.2|DMEL	LOC111593844|XP_023162656.1|DHYD
OG0002724	Wsck|NP_733018.1|DMEL	LOC111593675|XP_023162330.2|DHYD
OG0002725	PIG-F|NP_649134.3|DMEL	LOC111605068|XP_023179167.2|DHYD
OG0002726	CG1275|NP_647703.1|DMEL	LOC111598672|XP_030081838.1|DHYD
OG0002727	PIG-C|NP_001350858.1|DMEL	LOC111603706|XP_023177173.1|DHYD
OG0002728	fra|NP_523716.2|DMEL	LOC111605366|XP_030081397.1|DHYD
OG0002729	Mocs1|NP_788494.1|DMEL	LOC111597558|XP_023168123.2|DHYD
OG0002730	stj|NP_001246303.1|DMEL	LOC111595414|XP_023164899.1|DHYD
OG0002731	MED14|NP_728534.2|DMEL	LOC111601068|XP_023173259.1|DHYD
OG0002732	Hen1|NP_610732.1|DMEL	LOC111602284|XP_023175053.2|DHYD
OG0002733	Sardh|NP_611263.1|DMEL	LOC111600959|XP_023173111.2|DHYD
OG0002734	sxc|NP_523620.1|DMEL	LOC111600032|XP_023171716.1|DHYD
OG0002735	CG1407|NP_001286264.1|DMEL	LOC111593939|XP_023162789.1|DHYD
OG0002736	Pka-R2|NP_523671.1|DMEL	LOC111593940|XP_023162793.1|DHYD
OG0002737	Klp67A|NP_523992.2|DMEL	LOC111597487|XP_023168008.2|DHYD
OG0002738	scrt|NP_523911.2|DMEL	LOC111604496|XP_023178355.2|DHYD
OG0002739	CG7646|NP_649167.1|DMEL	LOC111604327|XP_023178154.1|DHYD
OG0002740	Nca|NP_788543.1|DMEL	LOC111604326|XP_023178152.1|DHYD
OG0002741	shg|NP_476722.1|DMEL	LOC111597921|XP_023168633.2|DHYD
OG0002742	TM4SF|NP_001261159.1|DMEL	LOC111600011|XP_023171682.1|DHYD
OG0002743	CG16986|NP_647732.1|DMEL	LOC111602925|XP_023176041.2|DHYD
OG0002744	CG10512|NP_649289.2|DMEL	LOC111594362|XP_030080497.1|DHYD
OG0002745	Patj|NP_477342.1|DMEL	LOC111601596|XP_023174029.2|DHYD
OG0002746	casp|NP_611080.1|DMEL	LOC111594016|XP_023162883.1|DHYD
OG0002747	CG5823|NP_650631.1|DMEL	LOC111601411|XP_023173737.1|DHYD
OG0002748	Naa35|NP_611891.1|DMEL	LOC115482842|XP_030078941.1|DHYD, LOC111600783|XP_023172838.1|DHYD
OG0002749	Mid1|NP_001261170.1|DMEL	LOC111593847|XP_023162661.2|DHYD
OG0002750	CG8547|NP_610947.3|DMEL	LOC111593750|XP_023162520.1|DHYD
OG0002751	CG14762|NP_001246198.1|DMEL	LOC111604084|XP_023177738.1|DHYD
OG0002752	Mad1|NP_610477.2|DMEL	LOC111604190|XP_023177913.1|DHYD
OG0002753	dve|NP_477242.1|DMEL	LOC111600893|XP_030081113.1|DHYD, LOC115483410|XP_030081101.1|DHYD
OG0002754	dikar|NP_001261480.1|DMEL	LOC111600503|XP_030079650.1|DHYD
OG0002755	zda|NP_611353.1|DMEL	LOC111593898|XP_023162735.1|DHYD
OG0002756	Pex23|NP_730508.1|DMEL	LOC111592272|XP_023160139.2|DHYD
OG0002757	fry|NP_001246701.1|DMEL	LOC111603701|XP_030081459.1|DHYD
OG0002758	Dhit|NP_611271.3|DMEL	LOC111605385|XP_023179641.1|DHYD
OG0002759	CG4984|NP_001163182.1|DMEL	LOC111603224|XP_023176500.2|DHYD
OG0002760	CG2765|NP_001097451.1|DMEL	LOC111605375|XP_023179626.2|DHYD
OG0002761	CG15082|NP_611378.1|DMEL	LOC111593283|XP_023161724.2|DHYD
OG0002762	CG5174|NP_001246407.1|DMEL	LOC111602199|XP_023174928.1|DHYD
OG0002763	Tsp66E|NP_523985.1|DMEL	LOC111592734|XP_023160894.1|DHYD
OG0002764	Pep|NP_524858.1|DMEL	LOC111601043|XP_023173224.2|DHYD
OG0002765	CG5098|NP_001261066.1|DMEL	LOC111600641|XP_023172618.2|DHYD
OG0002766	CG5757|NP_611290.3|DMEL	LOC111600642|XP_023172624.2|DHYD
OG0002767	CG6424|NP_725709.1|DMEL	LOC111597650|XP_023168238.2|DHYD
OG0002768	CG2812|NP_611850.1|DMEL	LOC111600113|XP_023171844.1|DHYD
OG0002769	CG8818|NP_610794.1|DMEL	LOC111593192|XP_023161584.1|DHYD
OG0002770	CG5181|NP_609115.1|DMEL	LOC111600979|XP_023173134.1|DHYD
OG0002771	bma|NP_001369043.1|DMEL	LOC111598737|XP_023169898.1|DHYD
OG0002772	Taf2|NP_729571.1|DMEL	LOC111598747|XP_023169916.2|DHYD
OG0002773	sca|NP_476710.2|DMEL	LOC111592458|XP_023160429.2|DHYD
OG0002774	twz|NP_001246449.1|DMEL	LOC111592522|XP_023160543.1|DHYD
OG0002775	Cad74A|NP_648973.1|DMEL	LOC111605189|XP_030081476.1|DHYD
OG0002776	CG4452|NP_648303.1|DMEL	LOC111597491|XP_023168014.1|DHYD
OG0002777	CG9705|NP_648920.1|DMEL	LOC111605667|XP_023180099.1|DHYD
OG0002778	Nrt|NP_476798.1|DMEL	LOC111605656|XP_023180085.2|DHYD
OG0002779	CTCF|NP_648109.1|DMEL	LOC111601037|XP_023173216.1|DHYD
OG0002780	Ref1|NP_651968.1|DMEL	LOC111603566|XP_023176980.2|DHYD
OG0002781	CG33506|NP_001014528.1|DMEL	LOC111597942|XP_023168667.1|DHYD
OG0002782	Ltn1|NP_730427.1|DMEL	LOC111605062|XP_023179160.2|DHYD
OG0002783	armi|NP_647816.2|DMEL	LOC111601115|XP_023173331.1|DHYD
OG0002784	Mthfs|NP_001097432.1|DMEL	LOC111603798|XP_023177314.1|DHYD
OG0002785	Nopp140|NP_001262195.1|DMEL	LOC111594920|XP_023164177.2|DHYD
OG0002786	Baldspot|NP_648909.1|DMEL	LOC111592445|XP_023160396.1|DHYD
OG0002787	sgl|NP_476980.1|DMEL	LOC111601099|XP_023173306.1|DHYD
OG0002788	Surf1|NP_524758.1|DMEL	LOC111601100|XP_023173307.2|DHYD
OG0002789	pzg|NP_649297.1|DMEL	LOC111594375|XP_030080191.1|DHYD
OG0002790	CG6321|NP_648426.1|DMEL	LOC111597596|XP_023168165.2|DHYD
OG0002791	CG6841|NP_649073.1|DMEL	LOC111592283|XP_023160153.2|DHYD
OG0002792	Sans|NP_610829.1|DMEL	LOC111603507|XP_023176887.2|DHYD
OG0002793	pall|NP_648325.2|DMEL	LOC111605675|XP_023180108.2|DHYD
OG0002794	Usp47|NP_729087.1|DMEL	LOC111599541|XP_030078570.1|DHYD
OG0002795	Best2|NP_729159.2|DMEL	LOC111592315|XP_030079218.1|DHYD
OG0002796	CG32409|NP_729108.2|DMEL	LOC111594837|XP_023164069.1|DHYD
OG0002797	CG32069|NP_729654.1|DMEL	LOC111597601|XP_023168169.1|DHYD
OG0002798	Jwa|NP_609901.5|DMEL	LOC111599349|XP_023170746.1|DHYD
OG0002799	Usp10|NP_728554.1|DMEL	LOC111597470|XP_023167987.2|DHYD
OG0002800	Abl|NP_001261962.1|DMEL	LOC111592453|XP_023160407.2|DHYD
OG0002801	Pof|NP_523851.1|DMEL	LOC111593839|XP_023162644.2|DHYD
OG0002802	CG13594|NP_611949.1|DMEL	LOC111593883|XP_023162717.2|DHYD
OG0002803	L2HGDH|NP_609923.2|DMEL	LOC111595763|XP_023165407.2|DHYD
OG0002804	Mes4|NP_611669.1|DMEL	LOC111595244|XP_023164650.2|DHYD
OG0002805	CG30373|NP_724654.1|DMEL	LOC111595588|XP_023165167.2|DHYD
OG0002806	CSN1b|NP_524152.2|DMEL	LOC111592284|XP_023160154.2|DHYD
OG0002807	spz6|NP_611961.1|DMEL	LOC111593801|XP_023162595.2|DHYD
OG0002808	tamo|NP_611889.1|DMEL	LOC111600782|XP_023172836.2|DHYD
OG0002809	CG10418|NP_648570.1|DMEL	LOC111598748|XP_023169917.1|DHYD
OG0002810	trio|NP_651960.2|DMEL	LOC111591934|XP_030079648.1|DHYD
OG0002811	yps|NP_524033.2|DMEL	LOC111604412|XP_023178236.1|DHYD
OG0002812	Nrk|NP_477255.1|DMEL	LOC111595330|XP_023164758.1|DHYD
OG0002813	Hs3st-A|NP_788409.1|DMEL	LOC111604217|XP_030081387.1|DHYD
OG0002814	dom|NP_001286676.1|DMEL	LOC111593551|XP_023162173.2|DHYD
OG0002815	dgt5|NP_610785.1|DMEL	LOC111604541|XP_023178411.2|DHYD
OG0002816	Gint3|NP_611356.1|DMEL	LOC111604132|XP_023177816.1|DHYD
OG0002817	RNASEK|NP_001036433.1|DMEL	LOC111600031|XP_023171715.1|DHYD
OG0002818	Jra|NP_001260844.1|DMEL	LOC111593729|XP_023162481.2|DHYD, LOC115483446|XP_030081289.1|DHYD
OG0002819	Dscam4|NP_001261571.1|DMEL	LOC111592818|XP_023161003.2|DHYD
OG0002820	Rab19|NP_523970.1|DMEL	LOC111592830|XP_023161021.1|DHYD
OG0002821	Klc|NP_524049.1|DMEL	LOC111605634|XP_023180059.1|DHYD
OG0002822	CG18870|NP_652704.1|DMEL	LOC111592516|XP_023160530.2|DHYD
OG0002823	CG12822|NP_610327.1|DMEL, CG18853|NP_724615.1|DMEL	LOC111599894|XP_023171484.1|DHYD
OG0002824	wun|NP_724787.1|DMEL	LOC111599924|XP_030079714.1|DHYD
OG0002825	CG11449|NP_649390.1|DMEL	LOC111597611|XP_023168177.2|DHYD
OG0002826	PTP-ER|NP_726092.1|DMEL	LOC111593854|XP_023162667.2|DHYD
OG0002827	PlexB|NP_524616.2|DMEL	LOC111595887|XP_023165583.2|DHYD
OG0002828	ASPP|NP_788423.1|DMEL	LOC111604115|XP_023177790.2|DHYD
OG0002829	CG8545|NP_610786.2|DMEL	LOC111593172|XP_023161546.2|DHYD
OG0002830	psq|NP_001369078.1|DMEL	LOC111599326|XP_023170715.2|DHYD
OG0002831	CG8677|NP_610101.3|DMEL	LOC111602308|XP_023175077.2|DHYD
OG0002832	raw|NP_723416.1|DMEL	LOC115482732|XP_030079571.1|DHYD, LOC111600347|XP_030081058.1|DHYD
OG0002833	CG30427|NP_726498.1|DMEL	LOC111605363|XP_023179610.2|DHYD
OG0002834	ytr|NP_611839.1|DMEL	LOC111592211|XP_023160050.2|DHYD
OG0002835	DUBAI|NP_610784.1|DMEL	LOC111598423|XP_023169433.2|DHYD, LOC111604603|XP_023178484.1|DHYD
OG0002836	Su_var_2-10|NP_724749.1|DMEL	LOC111593864|XP_023162685.1|DHYD
OG0002837	sbb|NP_001261074.1|DMEL	LOC111597712|XP_023168320.2|DHYD
OG0002838	RYBP|NP_611705.1|DMEL	LOC111600650|XP_023172638.1|DHYD
OG0002839	AANAT1|NP_995934.1|DMEL	LOC111600616|XP_023172585.2|DHYD, LOC115482737|XP_030078938.1|DHYD
OG0002840	CG11050|NP_609052.1|DMEL	LOC111600421|XP_023172270.2|DHYD
OG0002841	CG17593|NP_608786.2|DMEL	LOC111602330|XP_023175103.2|DHYD, LOC115482909|XP_030079017.1|DHYD
OG0002842	CG18507|NP_723827.1|DMEL	LOC111600426|XP_023172277.2|DHYD
OG0002843	puml|NP_610326.1|DMEL	LOC111593897|XP_023162734.2|DHYD
OG0002844	CG7656|NP_730058.2|DMEL	LOC111597219|XP_023167565.2|DHYD
OG0002845	Scox|NP_608884.1|DMEL	LOC111601865|XP_023174474.1|DHYD
OG0002846	Cul1|NP_523655.1|DMEL	LOC111599944|XP_023171563.1|DHYD
OG0002847	CG3756|NP_608885.1|DMEL	LOC111601871|XP_023174480.1|DHYD
OG0002848	bsf|NP_523596.2|DMEL	LOC111595564|XP_023165129.2|DHYD
OG0002849	Fbw5|NP_608989.1|DMEL	LOC111596340|XP_023166291.1|DHYD
OG0002850	TM9SF4|NP_609669.1|DMEL	LOC111594756|XP_030079037.1|DHYD
OG0002851	Grip75|NP_609412.1|DMEL	LOC111592626|XP_023160730.2|DHYD
OG0002852	Prip|NP_001246266.1|DMEL	LOC111605414|XP_030082018.1|DHYD
OG0002853	Ca-Ma2d|NP_723955.2|DMEL	LOC111600343|XP_030080556.1|DHYD
OG0002854	ssp3|NP_609917.2|DMEL	LOC111601885|XP_030079178.1|DHYD
OG0002855	x16|NP_723226.1|DMEL	LOC111605054|XP_023179159.2|DHYD
OG0002856	LUBEL|NP_723214.2|DMEL	LOC111596335|XP_023166270.2|DHYD
OG0002857	nolo|NP_001036374.1|DMEL	LOC111592495|XP_023160485.2|DHYD
OG0002858	Ncoa6|NP_001097088.3|DMEL	LOC111603995|XP_023177608.2|DHYD
OG0002859	Hrs|NP_722830.2|DMEL	LOC111596046|XP_023165851.2|DHYD
OG0002860	CG13999|NP_608972.1|DMEL	LOC111602323|XP_023175092.2|DHYD
OG0002861	porin|NP_476813.1|DMEL	LOC111601131|XP_023173363.1|DHYD
OG0002862	CG5080|NP_608578.1|DMEL	LOC111599450|XP_023170875.2|DHYD
OG0002863	Pif1|NP_608782.1|DMEL	LOC111602484|XP_023175315.1|DHYD
OG0002864	ND-PDSW|NP_651972.1|DMEL	LOC111602496|XP_023175335.2|DHYD
OG0002865	Ady43A|NP_651995.1|DMEL	LOC111593866|XP_023162694.2|DHYD
OG0002866	Uba2|NP_524756.2|DMEL	LOC111601729|XP_023174220.2|DHYD
OG0002867	l_2_k05911|NP_723797.3|DMEL	LOC111603987|XP_023177600.2|DHYD
OG0002868	Sec24CD|NP_001259918.1|DMEL	LOC111594239|XP_023163215.2|DHYD
OG0002869	sau|NP_608658.1|DMEL	LOC111594229|XP_023163200.1|DHYD
OG0002871	CG4598|NP_609322.1|DMEL	LOC111599972|XP_023171634.1|DHYD
OG0002872	Nckx30C|NP_652011.3|DMEL	LOC111594793|XP_023164017.2|DHYD
OG0002873	CG10628|NP_609999.2|DMEL	LOC111598909|XP_023170147.2|DHYD
OG0002874	CG9117|NP_608983.2|DMEL	LOC111596360|XP_023166325.2|DHYD
OG0002875	G6P|NP_001097063.1|DMEL	LOC111592513|XP_023160513.2|DHYD
OG0002876	CG8289|NP_573229.1|DMEL	LOC111601836|XP_023174436.2|DHYD
OG0002877	CG43338|NP_001246080.1|DMEL	LOC111594242|XP_023163221.2|DHYD
OG0002878	CG15160|NP_001286047.1|DMEL	LOC111595511|XP_023165054.2|DHYD
OG0002879	Akh|NP_523918.1|DMEL	LOC111596018|XP_023165811.1|DHYD
OG0002880	mus81|NP_569873.1|DMEL	LOC111601948|XP_023174572.1|DHYD
OG0002881	Spp|NP_523444.1|DMEL	LOC111599172|XP_023170522.1|DHYD
OG0002882	CG11007|NP_611429.1|DMEL	LOC111597998|XP_023168753.1|DHYD
OG0002883	ND-15|NP_722612.1|DMEL	LOC111602160|XP_023174886.1|DHYD
OG0002884	aph-1|NP_608710.1|DMEL	LOC111596066|XP_023165884.1|DHYD
OG0002885	Cdk8|NP_536735.2|DMEL	LOC111597540|XP_023168097.2|DHYD
OG0002886	CG7289|NP_608635.1|DMEL	LOC111596301|XP_023166227.1|DHYD
OG0002887	Got2|NP_722745.1|DMEL	LOC111596302|XP_023166228.2|DHYD
OG0002888	nrv3|NP_001260675.1|DMEL	LOC111600444|XP_023172302.1|DHYD
OG0002889	CG8209|NP_648167.1|DMEL	LOC111603037|XP_023176235.2|DHYD
OG0002890	CG10463|NP_610000.1|DMEL	LOC111598908|XP_023170146.2|DHYD
OG0002891	Pen|NP_477041.1|DMEL	LOC111604003|XP_023177627.1|DHYD
OG0002892	Pde1c|NP_001137817.1|DMEL	LOC111603778|XP_030080216.1|DHYD
OG0002893	chinmo|NP_001188680.1|DMEL	LOC111603759|XP_030079212.1|DHYD
OG0002894	nudE|NP_001097569.1|DMEL	LOC111598716|XP_023169873.2|DHYD
OG0002895	CG3776|NP_611989.1|DMEL	LOC111605376|XP_023179628.1|DHYD
OG0002896	loqs|NP_609646.1|DMEL	LOC111592545|XP_023160596.2|DHYD
OG0002897	eya|NP_723188.1|DMEL	LOC111592639|XP_023160751.2|DHYD
OG0002898	bdl|NP_608822.1|DMEL	LOC111596237|XP_023166123.2|DHYD
OG0002899	dbr|NP_608486.1|DMEL	LOC111595993|XP_023165758.2|DHYD
OG0002900	Cda5|NP_722590.2|DMEL	LOC111595989|XP_030079184.1|DHYD
OG0002901	LKRSDH|NP_609150.2|DMEL	LOC111592904|XP_023161120.2|DHYD
OG0002902	Herp|NP_723316.1|DMEL	LOC111592902|XP_023161117.2|DHYD, LOC115483204|XP_030080302.1|DHYD
OG0002903	Gart|NP_523497.2|DMEL	LOC111593156|XP_023161526.2|DHYD
OG0002904	Vps13D|NP_729825.2|DMEL	LOC111605685|XP_023180124.2|DHYD
OG0002905	Arpc1|NP_476596.1|DMEL	LOC111594687|XP_023163873.1|DHYD
OG0002906	dimm|NP_523611.1|DMEL	LOC111594297|XP_023163303.2|DHYD
OG0002907	crc|NP_524897.1|DMEL	LOC111594286|XP_023163298.2|DHYD
OG0002908	CG3216|NP_726013.2|DMEL	LOC111594150|XP_023163092.1|DHYD
OG0002909	Phb2|NP_001097372.1|DMEL	LOC111593291|XP_023161735.1|DHYD
OG0002910	Ns4|NP_610055.1|DMEL	LOC111594676|XP_023163855.1|DHYD
OG0002911	CG3760|NP_726501.1|DMEL	LOC111605351|XP_023179594.2|DHYD
OG0002912	ND-B16.6|NP_572318.1|DMEL	LOC111602066|XP_023174751.1|DHYD
OG0002913	RpL23|NP_523813.1|DMEL	LOC111593748|XP_023162510.1|DHYD
OG0002914	CG31922|NP_722687.1|DMEL	LOC111595803|XP_023165460.2|DHYD
OG0002915	Mtp|NP_610075.2|DMEL	LOC111596060|XP_023165877.1|DHYD
OG0002916	smog|NP_001245881.1|DMEL	LOC111605485|XP_023179789.2|DHYD
OG0002917	wcd|NP_611121.1|DMEL	LOC111605279|XP_023179491.2|DHYD
OG0002918	fidipidine|NP_523760.1|DMEL	LOC111600718|XP_023172743.2|DHYD
OG0002919	Sec6|NP_611351.1|DMEL	LOC111605247|XP_023179452.1|DHYD
OG0002920	cni|NP_477068.1|DMEL	LOC111602542|XP_023175441.1|DHYD
OG0002921	RpL37A|NP_524781.1|DMEL	LOC111599303|XP_023170681.1|DHYD
OG0002922	TM9SF2|NP_610053.1|DMEL	LOC111594782|XP_023164003.1|DHYD
OG0002923	Fs_2_Ket|NP_477496.1|DMEL	LOC111594763|XP_030079147.1|DHYD
OG0002924	CarT|NP_610052.1|DMEL	LOC111594700|XP_023163889.2|DHYD
OG0002925	CG3880|NP_611962.2|DMEL	LOC111593951|XP_030080962.1|DHYD
OG0002926	SP555|NP_723047.1|DMEL	LOC111599393|XP_023170799.2|DHYD
OG0002927	SelT|NP_608897.1|DMEL	LOC111599352|XP_023170750.1|DHYD
OG0002928	CG4455|NP_609791.1|DMEL	LOC111594184|XP_023163135.2|DHYD
OG0002929	al|NP_722629.1|DMEL	LOC111599101|XP_023170411.1|DHYD
OG0002930	Trf|NP_476939.1|DMEL	LOC111594933|XP_023164193.1|DHYD
OG0002931	CG18304|NP_001260170.1|DMEL	LOC111605013|XP_023179108.2|DHYD
OG0002932	Hdc|NP_523679.2|DMEL	LOC115483389|XP_030081017.1|DHYD, LOC111592082|XP_030078933.1|DHYD
OG0002933	CG8170|NP_610441.2|DMEL	LOC111597648|XP_023168237.1|DHYD
OG0002934	spab|NP_610434.1|DMEL	LOC111597699|XP_023168302.2|DHYD
OG0002935	Cul3|NP_723909.2|DMEL	LOC111601153|XP_023173395.1|DHYD
OG0002936	pen-2|NP_788401.2|DMEL	LOC111597679|XP_023168276.1|DHYD
OG0002937	scaf|NP_610180.1|DMEL	LOC111604091|XP_023177755.2|DHYD
OG0002938	CG6870|NP_609852.1|DMEL	LOC111594215|XP_023163182.2|DHYD
OG0002939	Cpr47Ea|NP_610654.1|DMEL	LOC111605220|XP_023179411.1|DHYD
OG0002940	IKKbeta|NP_524751.3|DMEL	LOC111604649|XP_030078694.1|DHYD
OG0002941	CG1344|NP_001260711.1|DMEL	LOC111592098|XP_023159893.1|DHYD
OG0002942	CG31687|NP_001163022.1|DMEL, Cdc23|NP_610036.2|DMEL	LOC111599112|XP_023170432.1|DHYD
OG0002943	CG17544|NP_609961.2|DMEL	LOC111592551|XP_023160607.1|DHYD
OG0002944	CG17549|NP_001163014.1|DMEL	LOC111592556|XP_023160615.2|DHYD
OG0002945	crol|NP_477243.1|DMEL	LOC111603788|XP_023177297.1|DHYD
OG0002946	lbk|NP_611091.2|DMEL	LOC111598033|XP_023168829.2|DHYD
OG0002947	CG4168|NP_609740.4|DMEL	LOC111598989|XP_030080552.1|DHYD
OG0002948	CG10973|NP_001034002.1|DMEL	LOC111595382|XP_023164849.1|DHYD
OG0002949	Hr78|NP_730636.1|DMEL	LOC111596663|XP_023166735.2|DHYD
OG0002950	Oatp26F|NP_609055.2|DMEL	LOC111596978|XP_030080317.1|DHYD
OG0002951	Cdk5alpha|NP_523535.2|DMEL	LOC111596644|XP_023166708.1|DHYD
OG0002952	CG8892|NP_608891.1|DMEL	LOC111599459|XP_023170895.1|DHYD
OG0002953	BicC|NP_476865.1|DMEL	LOC111593664|XP_023162320.2|DHYD
OG0002954	Not3|NP_610176.1|DMEL	LOC111592052|XP_023159820.2|DHYD
OG0002955	Prosalpha5|NP_725669.1|DMEL	LOC111600580|XP_023172535.1|DHYD
OG0002956	Poxn|NP_476686.1|DMEL	LOC111593197|XP_023161589.1|DHYD
OG0002957	Egfr|NP_476759.1|DMEL	LOC111592533|XP_023160582.2|DHYD
OG0002958	CG18858|NP_652700.1|DMEL, CG31683|NP_001260626.1|DMEL	LOC111599059|XP_023170348.2|DHYD
OG0002959	CG10947|NP_610031.1|DMEL	LOC111599087|XP_023170391.1|DHYD
OG0002960	CG14984|NP_647844.2|DMEL	LOC111596859|XP_023167064.1|DHYD
OG0002961	conv|NP_610948.2|DMEL	LOC111593742|XP_023162502.2|DHYD
OG0002962	RtcB|NP_609965.1|DMEL	LOC111592590|XP_023160674.1|DHYD
OG0002963	Npc1a|NP_609357.2|DMEL	LOC111594401|XP_023163440.2|DHYD
OG0002964	CG18659|NP_665880.2|DMEL	LOC111593829|XP_023162631.2|DHYD
OG0002965	da|NP_001356956.1|DMEL	LOC111594396|XP_023163430.1|DHYD
OG0002966	Pez|NP_609013.1|DMEL	LOC111602265|XP_023175028.2|DHYD
OG0002967	Vti1a|NP_612053.1|DMEL	LOC111598770|XP_023169954.1|DHYD
OG0002968	RabX6|NP_001261219.1|DMEL	LOC111598771|XP_023169955.1|DHYD
OG0002969	tkv|NP_787990.1|DMEL	LOC111599898|XP_023171489.1|DHYD
OG0002970	wg|NP_523502.1|DMEL	LOC111602339|XP_023175117.1|DHYD
OG0002971	mus201|NP_001027230.1|DMEL	LOC111603946|XP_023177543.2|DHYD
OG0002972	CG14722|NP_650111.3|DMEL	LOC111596445|XP_023166438.1|DHYD
OG0002973	Ndg|NP_610575.1|DMEL	LOC115482832|XP_030078926.1|DHYD, LOC111592444|XP_023160399.2|DHYD
OG0002974	MED30|NP_612046.1|DMEL	LOC111598759|XP_023169936.2|DHYD
OG0002975	erm|NP_001259891.2|DMEL	LOC111596305|XP_023166232.2|DHYD
OG0002976	CG2059|NP_572388.1|DMEL	LOC111602849|XP_023175930.1|DHYD
OG0002977	tou|NP_001097270.1|DMEL	LOC111605418|XP_023179695.2|DHYD
OG0002978	CG30172|NP_726402.1|DMEL	LOC111600082|XP_023171790.1|DHYD
OG0002979	Phax|NP_610456.4|DMEL	LOC111599938|XP_023171555.1|DHYD
OG0002980	CG3645|NP_608507.1|DMEL	LOC111602532|XP_023175425.1|DHYD
OG0002981	DIP-iota|NP_001097100.1|DMEL	LOC111600328|XP_023172160.2|DHYD
OG0002982	CG18095|NP_001188805.1|DMEL	LOC111600389|XP_023172233.2|DHYD
OG0002983	Pdk1|NP_001261183.1|DMEL	LOC111597413|XP_023167873.2|DHYD
OG0002984	klar|NP_001261211.1|DMEL	LOC111601126|XP_030081642.1|DHYD
OG0002985	Ephrin|NP_651927.1|DMEL	LOC111593713|XP_023162446.1|DHYD
OG0002986	Cdk1|NP_476797.1|DMEL	LOC111594397|XP_023163432.1|DHYD
OG0002987	lace|NP_476614.1|DMEL	LOC111601134|XP_023173369.1|DHYD
OG0002988	ds|NP_523446.2|DMEL	LOC111599039|XP_023170321.2|DHYD
OG0002989	wls|NP_648445.1|DMEL	LOC111604475|XP_023178327.2|DHYD
OG0002990	CG42296|NP_652638.2|DMEL	LOC111594760|XP_023163977.2|DHYD
OG0002991	Sin3A|NP_001246282.1|DMEL	LOC111605389|XP_023179650.2|DHYD
OG0002992	dac|NP_723971.1|DMEL	LOC115482911|XP_030079019.1|DHYD, LOC111594180|XP_023163130.1|DHYD
OG0002993	CG11342|NP_647896.1|DMEL	LOC111591919|XP_023159613.1|DHYD
OG0002994	TBCC|NP_722959.1|DMEL	LOC111602156|XP_023174879.1|DHYD
OG0002995	CG3436|NP_608501.1|DMEL	LOC111602158|XP_023174884.1|DHYD
OG0002996	Vps39|NP_650702.1|DMEL	LOC111596248|XP_023166151.2|DHYD
OG0002997	CG17896|NP_569845.2|DMEL	LOC111593651|XP_023162304.1|DHYD
