Orthogroup	DMEL.longest_only	DERE.longest_only
OG0001277	Or63a|NP_523895.2|DMEL	LOC6546365|XP_001971326.1|DERE
OG0001278	Prps|NP_729528.2|DMEL	LOC6543976|XP_001972210.1|DERE
OG0001279	RpS17|NP_524002.1|DMEL	LOC6545644|XP_001972165.1|DERE
OG0001280	CG13876|NP_612009.1|DMEL	LOC6544826|XP_026832479.1|DERE
OG0001281	Cpr62Bb|NP_001137869.1|DMEL	LOC6546026|XP_001971211.2|DERE
OG0001282	CG3165|NP_608732.1|DMEL	LOC6541864|XP_026835270.1|DERE, LOC113564235|XP_026835624.1|DERE
OG0001283	CG8414|NP_611084.2|DMEL	LOC6548769|XP_001975424.1|DERE
OG0001284	Scp1|NP_001263160.1|DMEL	LOC6541564|XP_001970923.1|DERE
OG0001285	Gale|NP_612044.1|DMEL	LOC6545081|XP_001971036.1|DERE
OG0001286	CG31676|NP_652593.3|DMEL	LOC6548746|XP_001974103.1|DERE
OG0001287	CG31344|NP_650433.1|DMEL	LOC6553174|XP_001980010.1|DERE
OG0001288	Pkg21D|NP_477213.1|DMEL	LOC6542539|XP_001968211.1|DERE
OG0001289	CG33511|NP_001014492.2|DMEL	LOC6548956|XP_026836394.1|DERE
OG0001290	Msp300|NP_001188695.1|DMEL	LOC6541299|XP_026834189.1|DERE
OG0001291	Nap1|NP_477128.1|DMEL	LOC6547993|XP_001976495.1|DERE
OG0001292	Pgant9|NP_001097342.1|DMEL	LOC6548308|XP_026837047.1|DERE
OG0001293	mRpL33|NP_524981.2|DMEL	LOC6550994|XP_001976870.1|DERE
OG0001294	Kap-alpha3|NP_731377.1|DMEL	LOC6551990|XP_026832086.1|DERE
OG0001295	CCT6|NP_573066.1|DMEL	LOC6550653|XP_001978043.1|DERE
OG0001296	Ugt50B3|NP_001260710.1|DMEL	LOC113564239|XP_026835631.1|DERE, LOC6541458|XP_026834489.1|DERE
OG0001297	Saf-B|NP_733041.2|DMEL	LOC6554487|XP_001981932.1|DERE
OG0001298	SIFaR|NP_001163674.1|DMEL	LOC6553334|XP_001979307.1|DERE
OG0001299	Con|NP_001246635.1|DMEL	LOC6544268|XP_001971954.1|DERE
OG0001300	Tctp|NP_650048.1|DMEL	LOC6551784|XP_001980597.1|DERE
OG0001301	CG11236|NP_609075.1|DMEL	LOC6542841|XP_001970076.1|DERE
OG0001302	CG8654|NP_611451.1|DMEL	LOC6547451|XP_026836566.1|DERE
OG0001303	EMC2A|NP_650581.1|DMEL, EMC2B|NP_650580.1|DMEL	LOC6556244|XP_026839555.1|DERE, LOC6552357|XP_001979821.1|DERE, LOC6552355|XP_001979819.1|DERE
OG0001304	RN-tre|NP_652381.1|DMEL	LOC6549513|XP_026836132.1|DERE
OG0001305	CRMP|NP_730954.2|DMEL	LOC6552686|XP_026835679.1|DERE
OG0001306	modSP|NP_536776.2|DMEL	LOC6552486|XP_001979835.1|DERE
OG0001307	Rcc1|NP_523943.1|DMEL	LOC6545096|XP_015013259.1|DERE
OG0001308	CG2924|NP_569994.1|DMEL	LOC6555528|XP_026837276.1|DERE
OG0001309	CG14882|NP_650544.1|DMEL	LOC6553357|XP_001980186.1|DERE
OG0001310	CG9572|NP_608372.1|DMEL	LOC6550372|XP_001977853.1|DERE
OG0001311	Bx|NP_001259687.1|DMEL	LOC6550257|XP_026838073.1|DERE
OG0001312	Elo68beta|NP_001097580.1|DMEL	LOC6543867|XP_001972343.1|DERE
OG0001312	Elo68alpha|NP_729666.2|DMEL	LOC6543868|XP_001972344.1|DERE
OG0001313	SMC2|NP_610995.1|DMEL	LOC6549055|XP_001975577.1|DERE
OG0001314	GatC|NP_001027263.1|DMEL	LOC26526017|XP_015015431.1|DERE
OG0001315	CG4325|NP_569969.1|DMEL	LOC6555559|XP_001982584.1|DERE
OG0001316	CG10916|NP_611303.1|DMEL	LOC6547044|XP_001974633.1|DERE
OG0001317	yuri|NP_723903.3|DMEL	LOC6541183|XP_001968953.2|DERE
OG0001318	CG9641|NP_608731.1|DMEL	LOC113564233|XP_026835622.1|DERE, LOC6541923|XP_001968497.1|DERE
OG0001319	CG31769|NP_723866.2|DMEL	LOC6543459|XP_026834871.1|DERE
OG0001319	CG15293|NP_609702.1|DMEL	LOC6543463|XP_001969528.1|DERE
OG0001320	salto|NP_610756.2|DMEL	LOC6546847|XP_001975949.2|DERE
OG0001321	CG15098|NP_611379.2|DMEL	LOC6547103|XP_001974744.1|DERE
OG0001322	CG6813|NP_001163590.1|DMEL	LOC6554010|XP_001980540.3|DERE
OG0001322	CG14667|NP_001014607.1|DMEL	LOC6552480|XP_001978917.1|DERE
OG0001323	CG43773|NP_001137789.1|DMEL	LOC26526142|XP_015015456.1|DERE
OG0001323	CG43774|NP_608816.2|DMEL	LOC6541565|XP_001968637.2|DERE
OG0001324	CG6380|NP_609833.1|DMEL	LOC6549223|XP_001974457.1|DERE
OG0001325	CG31454|NP_731250.1|DMEL	LOC6552848|XP_001980956.1|DERE
OG0001325	CG31259|NP_731251.1|DMEL	LOC6552847|XP_001980955.1|DERE
OG0001326	Fer2LCH|NP_001263106.1|DMEL	LOC6555294|XP_026839773.1|DERE
OG0001328	CycD|NP_523355.2|DMEL	LOC6550709|XP_026838036.1|DERE
OG0001329	CG9723|NP_573142.1|DMEL	LOC6550002|XP_001977468.1|DERE
OG0001330	mud|NP_727769.3|DMEL	LOC6550582|XP_001978183.1|DERE
OG0001331	CG14780|NP_569920.2|DMEL	LOC6555632|XP_001982516.1|DERE
OG0001332	CG16700|NP_573191.1|DMEL	LOC6550077|XP_026837754.1|DERE
OG0001333	OtopLb|NP_608758.1|DMEL	LOC6542171|XP_001968537.2|DERE
OG0001334	CDase|NP_651797.1|DMEL	LOC6555347|XP_026839639.1|DERE
OG0001335	Ect3|NP_650142.1|DMEL	LOC6553840|XP_026839811.1|DERE
OG0001337	Ubr1|NP_573184.1|DMEL	LOC6550059|XP_026838050.1|DERE
OG0001338	Sply|NP_652032.1|DMEL	LOC6548277|XP_001975259.1|DERE
OG0001339	Lac|NP_523713.2|DMEL	LOC6546591|XP_001975905.2|DERE
OG0001340	Dbp80|NP_001263168.1|DMEL	LOC6544880|XP_001973840.2|DERE
OG0001341	CG13630|NP_651281.1|DMEL	LOC6554548|XP_001981949.1|DERE
OG0001342	Mgat2|NP_651763.4|DMEL	LOC6554185|XP_001981261.1|DERE
OG0001343	Osi10b|NP_001368993.1|DMEL	LOC6552718|XP_001979047.1|DERE
OG0001344	5-HT7|NP_524599.1|DMEL	LOC6554960|XP_026839874.1|DERE
OG0001345	CG12811|NP_649972.1|DMEL	LOC6552044|XP_001980720.1|DERE
OG0001346	CG16734|NP_649872.2|DMEL	LOC6552501|XP_001980856.2|DERE, LOC6552502|XP_026834514.1|DERE
OG0001347	CG14613|NP_608463.1|DMEL	LOC6549692|XP_001978725.1|DERE
OG0001348	Rai1|NP_996492.1|DMEL	LOC6550033|XP_001977499.1|DERE
OG0001349	CG7120|NP_001246667.1|DMEL	LOC6545659|XP_026833979.1|DERE
OG0001350	CG7560|NP_648462.1|DMEL	LOC6544580|XP_026833344.1|DERE
OG0001351	CG12129|NP_610545.1|DMEL	LOC6541096|XP_001969111.1|DERE
OG0001352	Src42A|NP_610191.2|DMEL	LOC6541987|XP_015014695.1|DERE
OG0001353	CG7272|NP_648768.1|DMEL	LOC6544339|XP_026833190.1|DERE
OG0001354	retn|NP_788434.1|DMEL	LOC6547922|XP_015012652.1|DERE
OG0001355	RpS24|NP_611693.1|DMEL	LOC6546656|XP_001974499.1|DERE
OG0001356	Tpc1|NP_650034.1|DMEL	LOC6551923|XP_026832033.1|DERE
OG0001357	Mcad|NP_648149.1|DMEL	LOC6543839|XP_001971411.1|DERE
OG0001358	ftz-f1|NP_524143.2|DMEL	LOC6546068|XP_001972809.1|DERE
OG0001359	Spn27A|NP_652024.1|DMEL	LOC6541153|XP_001970052.1|DERE
OG0001360	eIF3j|NP_610541.1|DMEL	LOC6541940|XP_001969119.1|DERE
OG0001361	CNMaR|NP_001027122.2|DMEL	LOC6543973|XP_001972207.2|DERE
OG0001362	Ubc4|NP_524010.2|DMEL	LOC6543978|XP_001972212.1|DERE
OG0001363	Vha13|NP_477437.1|DMEL	LOC6554076|XP_001979514.1|DERE
OG0001364	luna|NP_001260879.1|DMEL	LOC6547257|XP_026836172.1|DERE
OG0001365	BI-1|NP_648205.1|DMEL	LOC6544771|XP_001971677.1|DERE
OG0001366	CG7504|NP_001137907.1|DMEL	LOC6543807|XP_026833950.1|DERE
OG0001367	CG33143|NP_001368934.1|DMEL	LOC6546677|XP_026837008.1|DERE
OG0001368	Hydr1|NP_610459.2|DMEL	LOC6541043|XP_026834794.1|DERE
OG0001369	Ndc80|NP_572902.1|DMEL	LOC6551035|XP_001978254.1|DERE
OG0001370	CG3520|NP_611792.1|DMEL	LOC6547807|XP_026836625.1|DERE
OG0001371	CG17684|NP_001015352.3|DMEL	LOC26526097|XP_026838621.1|DERE, LOC26526453|XP_026838611.1|DERE
OG0001372	Stacl|NP_001260996.1|DMEL	LOC6547078|XP_026836645.1|DERE
OG0001373	DIP-theta|NP_723103.1|DMEL	LOC6543284|XP_026834406.1|DERE
OG0001374	Sps1|NP_725374.1|DMEL	LOC6549420|XP_001975653.1|DERE
OG0001375	CG44098|NP_001262264.1|DMEL	LOC6551754|XP_026831965.1|DERE
OG0001376	Smyd4-3|NP_725048.1|DMEL	LOC6546866|XP_001976062.1|DERE
OG0001377	Snoo|NP_001097115.1|DMEL	LOC6541109|XP_001970215.2|DERE
OG0001378	TTLL3B|NP_609068.2|DMEL	LOC6542871|XP_026834559.1|DERE
OG0001379	drm|NP_001285590.1|DMEL	LOC6541976|XP_015015288.1|DERE
OG0001380	ZnT41F|NP_610185.1|DMEL	LOC6542628|XP_001970807.1|DERE
OG0001381	csul|NP_477184.1|DMEL	LOC6548647|XP_026835712.1|DERE
OG0001382	toc|NP_477153.1|DMEL	LOC6541384|XP_015015166.1|DERE
OG0001383	Tom7|NP_610433.1|DMEL	LOC6540772|XP_001970388.1|DERE
OG0001384	amd|NP_724162.1|DMEL	LOC6549501|XP_001974292.1|DERE
OG0001385	Pka-C1|NP_476977.1|DMEL	LOC6540831|XP_001969330.2|DERE
OG0001387	CG5958|NP_609119.2|DMEL	LOC6542134|XP_026835090.1|DERE
OG0001388	bsk|NP_723541.1|DMEL	LOC6543257|XP_001969423.1|DERE
OG0001389	beat-IV|NP_001262876.1|DMEL	LOC6554303|XP_001982127.2|DERE
OG0001390	Gs1l|NP_477229.3|DMEL	LOC6542226|XP_001968679.2|DERE
OG0001391	AsnRS|NP_609948.1|DMEL	LOC6549495|XP_001974286.1|DERE
OG0001392	CG10803|NP_570064.1|DMEL	LOC6550767|XP_026838112.1|DERE
OG0001393	RpL30|NP_524687.1|DMEL	LOC6549410|XP_001974316.1|DERE
OG0001394	rho-5|NP_995679.1|DMEL	LOC6541303|XP_001969465.1|DERE
OG0001395	Caf1-55|NP_524354.1|DMEL	LOC6553175|XP_001980011.1|DERE
OG0001396	CG12123|NP_572478.1|DMEL	LOC6549705|XP_001977447.1|DERE
OG0001397	dpr4|NP_001014616.2|DMEL	LOC6554065|XP_026834878.1|DERE
OG0001398	ras|NP_001356940.1|DMEL	LOC6551727|XP_026838833.1|DERE
OG0001399	Nipped-A|NP_001097192.2|DMEL	LOC6541212|XP_026839330.1|DERE, LOC26526050|XP_015015440.1|DERE
OG0001400	CG7966|NP_650256.2|DMEL	LOC6553635|XP_001980318.1|DERE
OG0001401	obst-F|NP_649186.1|DMEL	LOC6545791|XP_001973441.1|DERE
OG0001402	CG10516|NP_648819.2|DMEL	LOC6544887|XP_001973151.1|DERE
OG0001403	Oat|NP_649139.1|DMEL	LOC6545527|XP_026832664.1|DERE
OG0001404	bbc|NP_001246300.1|DMEL	LOC6549550|XP_015012456.1|DERE
OG0001405	NtR|NP_651958.2|DMEL	LOC6548175|XP_001975158.1|DERE
OG0001406	Tim8|NP_572713.1|DMEL	LOC6551605|XP_001977130.1|DERE
OG0001407	CG33051|NP_788522.1|DMEL	LOC6543615|XP_026832845.1|DERE
OG0001408	CG8299|NP_611066.1|DMEL	LOC6548865|XP_001975451.1|DERE
OG0001411	CG31321|NP_731899.1|DMEL	LOC6552522|XP_001979914.1|DERE
OG0001412	squ|NP_001246044.1|DMEL	LOC6547502|XP_001976235.1|DERE
OG0001412	CG15484|NP_609587.1|DMEL	LOC6541658|XP_001969709.1|DERE
OG0001413	CG5767|NP_611283.1|DMEL	LOC6546963|XP_001974605.3|DERE
OG0001413	CG5770|NP_611282.1|DMEL	LOC6546962|XP_001974604.1|DERE
OG0001414	Or46a|NP_995793.1|DMEL	LOC6541117|XP_026834278.1|DERE
OG0001415	Ir51b|NP_725440.1|DMEL	LOC6549031|XP_001975540.1|DERE
OG0001416	CG31636|NP_723200.1|DMEL	LOC6542305|XP_001970047.1|DERE
OG0001417	CG2233|NP_572433.1|DMEL	LOC6551564|XP_001978603.1|DERE
OG0001418	CG13311|NP_648258.1|DMEL	LOC6544782|XP_001971602.1|DERE
OG0001418	CG32023|NP_729415.2|DMEL	LOC6544781|XP_001971601.1|DERE
OG0001419	Peritrophin-15a|NP_524983.1|DMEL	LOC6540825|XP_001970301.3|DERE
OG0001420	CG33107|NP_788717.1|DMEL	LOC6555139|XP_001982254.1|DERE
OG0001421	CG14731|NP_650130.1|DMEL	LOC6554053|XP_001980494.1|DERE
OG0001421	CG3123|NP_608716.1|DMEL	LOC6541785|XP_001968472.1|DERE
OG0001422	CG9129|NP_612088.2|DMEL	LOC6545541|XP_001971106.1|DERE
OG0001422	CG9130|NP_001027095.1|DMEL	LOC6545542|XP_026833561.1|DERE
OG0001423	CG44013|NP_001262606.1|DMEL	LOC26525991|XP_015010436.1|DERE
OG0001423	CG44014|NP_732043.1|DMEL	LOC6553128|XP_001980073.1|DERE
OG0001424	CG45069|NP_001286841.1|DMEL	LOC113563700|XP_026836676.1|DERE
OG0001424	CG14377|NP_731810.1|DMEL	LOC6553481|XP_001980275.1|DERE
OG0001425	GstE3|NP_611325.2|DMEL	LOC6546574|XP_001974673.1|DERE
OG0001426	CG11723|NP_608647.1|DMEL	LOC6541558|XP_001968357.1|DERE
OG0001426	CG8119|NP_573050.1|DMEL	LOC6550656|XP_001978064.1|DERE
OG0001427	boly|NP_610373.2|DMEL	LOC6543249|XP_026834056.1|DERE
OG0001427	CG4691|NP_609719.1|DMEL	LOC6542739|XP_001968908.1|DERE
OG0001428	CG43246|NP_001246756.1|DMEL	LOC26526984|XP_015014375.1|DERE
OG0001428	CG43919|NP_001260973.1|DMEL	LOC26526562|XP_026835669.1|DERE
OG0001429	PK1-R|NP_001247089.1|DMEL	LOC6552691|XP_001979879.1|DERE
OG0001430	sqd|NP_731825.1|DMEL	LOC6553615|XP_001980244.1|DERE
OG0001431	CG32708|NP_727306.1|DMEL	LOC6549900|XP_026838512.1|DERE
OG0001432	ND-75|NP_511083.1|DMEL	LOC6550246|XP_001977921.2|DERE
OG0001433	vret|NP_651092.1|DMEL	LOC6554793|XP_001982224.1|DERE
OG0001434	Rala|NP_525063.1|DMEL	LOC6550874|XP_015010954.1|DERE
OG0001435	Nup50|NP_610355.1|DMEL	LOC6541406|XP_001970512.1|DERE
OG0001436	CG5815|NP_733196.1|DMEL	LOC6554905|XP_001981590.3|DERE
OG0001437	RpS13|NP_476938.1|DMEL	LOC6543470|XP_001970286.1|DERE
OG0001438	CG1523|NP_651635.2|DMEL	LOC6555103|XP_001981430.1|DERE
OG0001439	RpS30|NP_650922.1|DMEL	LOC6553472|XP_001979372.1|DERE
OG0001440	CG11590|NP_572945.1|DMEL	LOC6550226|XP_001978194.3|DERE
OG0001441	obst-A|NP_608378.2|DMEL	LOC6550364|XP_001977861.1|DERE
OG0001442	smt3|NP_477411.1|DMEL	LOC6542126|XP_001970104.1|DERE
OG0001443	CG9747|NP_651779.1|DMEL	LOC6554210|XP_001981227.1|DERE
OG0001444	CG31198|NP_732654.1|DMEL	LOC6552944|XP_001981021.1|DERE
OG0001445	Sfxn1-3|NP_730823.2|DMEL	LOC6552130|XP_015009536.1|DERE
OG0001446	CG17119|NP_651116.1|DMEL	LOC6554755|XP_001982191.2|DERE
OG0001447	ClC-a|NP_788639.1|DMEL	LOC6554034|XP_001980507.2|DERE
OG0001448	Fer1HCH|NP_001263104.1|DMEL	LOC6555324|XP_015009174.1|DERE
OG0001449	Got1|NP_725534.1|DMEL	LOC6548929|XP_001975416.2|DERE
OG0001450	Gpdh1|NP_476565.1|DMEL	LOC6542538|XP_001968861.1|DERE
OG0001451	CG12836|NP_001286153.2|DMEL	LOC6541747|XP_026834553.1|DERE
OG0001452	Rgk1|NP_725875.3|DMEL	LOC6547333|XP_026836098.1|DERE
OG0001453	Pdss2|NP_649277.1|DMEL	LOC6546227|XP_001973569.1|DERE
OG0001454	Patr-1|NP_650592.1|DMEL	LOC6552408|XP_001979806.1|DERE
OG0001455	Exn|NP_001189123.1|DMEL	LOC6543913|XP_026833507.1|DERE
OG0001457	Cap-G|NP_995827.2|DMEL	LOC6549525|XP_001975817.1|DERE
OG0001458	Dh44-R1|NP_610960.1|DMEL	LOC6549335|XP_001975635.1|DERE
OG0001459	CG33993|NP_001033991.1|DMEL	LOC6545097|XP_001972048.1|DERE
OG0001460	Vps13|NP_610299.2|DMEL	LOC6541701|XP_026834623.1|DERE
OG0001461	Grip84|NP_728264.1|DMEL	LOC6550354|XP_026837973.1|DERE
OG0001462	Hsp83|NP_523899.1|DMEL	LOC6545412|XP_001971711.1|DERE
OG0001463	jigr1|NP_001334702.1|DMEL	LOC6554667|XP_026832162.1|DERE
OG0001464	Vps26|NP_569952.2|DMEL	LOC6555714|XP_001982558.1|DERE
OG0001465	CG12341|NP_610612.1|DMEL	LOC6547168|XP_001976169.1|DERE
OG0001466	CG17036|NP_609584.1|DMEL	LOC6541235|XP_001969712.2|DERE
OG0001467	Osi21|NP_609501.1|DMEL	LOC6542256|XP_001969842.1|DERE
OG0001468	PGRP-LA|NP_996026.1|DMEL	LOC6545453|XP_015013866.2|DERE
OG0001469	ReepB|NP_610936.2|DMEL	LOC6549218|XP_026836328.1|DERE
OG0001469	CG4960|NP_651429.1|DMEL	LOC6554284|XP_001981752.2|DERE
OG0001470	CG7365|NP_649178.1|DMEL	LOC6545889|XP_001973431.1|DERE
OG0001471	Glut1|NP_612073.2|DMEL	LOC6545127|XP_015013607.1|DERE
OG0001472	Prosbeta6|NP_524115.1|DMEL	LOC6544218|XP_001973034.1|DERE
OG0001473	Or82a|NP_730794.1|DMEL	LOC6552084|XP_026838647.1|DERE
OG0001474	CG3781|NP_572303.4|DMEL	LOC6551282|XP_001978426.1|DERE
OG0001475	PIG-N|NP_610549.1|DMEL	LOC6542184|XP_001969104.1|DERE
OG0001476	Wnt5|NP_476924.1|DMEL	LOC6550249|XP_026838261.1|DERE
OG0001477	ATPsyngamma|NP_524550.1|DMEL	LOC6554557|XP_026837003.1|DERE
OG0001478	crq|NP_787957.1|DMEL	LOC6540776|XP_026834221.1|DERE
OG0001479	CG16824|NP_001097158.1|DMEL	LOC6541335|XP_001969646.1|DERE
OG0001479	CG13364|NP_652500.1|DMEL	LOC6555552|XP_001982410.1|DERE
OG0001480	ebi|NP_477329.1|DMEL	LOC6540822|XP_001968167.1|DERE
OG0001481	CG31688|NP_610035.4|DMEL	LOC6549125|XP_026836120.1|DERE
OG0001482	cato|NP_477344.1|DMEL	LOC6548662|XP_001975384.1|DERE
OG0001483	lt|NP_001036416.1|DMEL	LOC6548635|XP_026838669.1|DERE
OG0001484	CG2772|NP_608776.1|DMEL	LOC6542544|XP_001968559.1|DERE
OG0001485	NijB|NP_649068.1|DMEL	LOC6545090|XP_001973276.1|DERE
OG0001486	Tg|NP_609174.1|DMEL	LOC6541677|XP_001970227.1|DERE
OG0001487	CG40498|NP_001104342.3|DMEL	LOC26527072|XP_026838615.1|DERE
OG0001488	CG4734|NP_610864.1|DMEL	LOC6549471|XP_001975777.1|DERE
OG0001489	sick|NP_001260606.1|DMEL	LOC6548947|XP_015011964.2|DERE
OG0001490	RpS21|NP_722853.1|DMEL	LOC6541656|XP_001968482.1|DERE
OG0001491	Rab5|NP_523457.1|DMEL	LOC6541139|XP_026835079.1|DERE
OG0001492	CG9068|NP_611111.1|DMEL	LOC6542576|XP_001970122.1|DERE
OG0001493	Naa20A|NP_001259714.1|DMEL	LOC6550437|XP_026837813.1|DERE
OG0001494	CheA7a|NP_572395.2|DMEL	LOC6551443|XP_001978541.1|DERE
OG0001495	CG42516|NP_001163086.1|DMEL	LOC113563683|XP_026835340.1|DERE
OG0001496	RpS6|NP_511073.1|DMEL	LOC6551510|XP_001978581.2|DERE
OG0001497	VhaAC45|NP_610470.1|DMEL	LOC6540620|XP_001970338.1|DERE
OG0001498	rn|NP_001262343.1|DMEL	LOC6552666|XP_001979174.1|DERE
OG0001500	botv|NP_523790.1|DMEL	LOC6547292|XP_001974774.1|DERE
OG0001501	CG18547|NP_650138.1|DMEL	LOC6553784|XP_001980483.1|DERE
OG0001502	CG7639|NP_995838.1|DMEL	LOC6548971|XP_026835932.1|DERE
OG0001503	Gr43a|NP_001286158.1|DMEL	LOC6542918|XP_026834344.1|DERE
OG0001504	CG43736|NP_001259298.1|DMEL	LOC6551549|XP_026837217.1|DERE
OG0001505	mbl|NP_001261046.1|DMEL	LOC6548040|XP_015011766.1|DERE
OG0001506	Iswi|NP_523719.1|DMEL	LOC6546723|XP_015011626.1|DERE
OG0001507	Fili|NP_001369108.1|DMEL	LOC6547979|XP_015012258.1|DERE
OG0001508	CG9864|NP_611462.1|DMEL	LOC6547756|XP_001974879.1|DERE
OG0001509	stum|NP_611603.3|DMEL	LOC6548184|XP_001975093.2|DERE
OG0001510	ifc|NP_476594.1|DMEL	LOC6540675|XP_001968874.1|DERE
OG0001511	CG9380|NP_001036571.2|DMEL	LOC6548421|XP_026835740.1|DERE
OG0001512	ppk26|NP_648125.3|DMEL	LOC6544099|XP_001971440.2|DERE
OG0001513	nrm|NP_001246890.1|DMEL	LOC6544654|XP_026832267.1|DERE
OG0001515	MED22|NP_569870.1|DMEL	LOC6555609|XP_001982444.1|DERE
OG0001516	PH4alphaNE2|NP_733378.1|DMEL	LOC6555241|XP_001981186.1|DERE
OG0001516	CG31524|NP_733379.2|DMEL	LOC6555229|XP_001981185.1|DERE
OG0001517	CG14610|NP_649698.2|DMEL	LOC6553011|XP_001979152.1|DERE
OG0001517	CG12883|NP_651579.1|DMEL	LOC6554449|XP_001981517.1|DERE
OG0001518	spirit|NP_572492.1|DMEL	LOC6549683|XP_001977425.1|DERE
OG0001519	CG2641|NP_649737.1|DMEL	LOC6553225|XP_001979219.1|DERE
OG0001520	CG14676|NP_649600.1|DMEL	LOC6552714|XP_001979006.1|DERE
OG0001520	CG34287|NP_001097693.1|DMEL	LOC6552567|XP_001979008.1|DERE
OG0001521	Tep4|NP_001260590.1|DMEL	LOC6549310|XP_001974232.1|DERE
OG0001522	Nepl6|NP_609023.3|DMEL	LOC26526635|XP_015015542.1|DERE
OG0001523	Alp8|NP_611655.1|DMEL	LOC6548082|XP_001975173.1|DERE
OG0001523	Alp2|NP_611654.1|DMEL	LOC6548081|XP_001975172.1|DERE
OG0001524	Ir48b|NP_610697.1|DMEL	LOC6546995|XP_001976037.2|DERE
OG0001525	CG32755|NP_727055.1|DMEL	LOC6551052|XP_001977037.3|DERE
OG0001525	CG6041|NP_572281.1|DMEL	LOC6551051|XP_026838768.1|DERE
OG0001526	CG1840|NP_572764.1|DMEL	LOC6551162|XP_001977060.1|DERE
OG0001526	SelG|NP_572763.3|DMEL	LOC6551163|XP_001977061.1|DERE
OG0001527	CG45061|NP_001285063.1|DMEL, CG45060|NP_001285062.1|DMEL	LOC26526831|XP_015011482.2|DERE
OG0001528	mthl11|NP_731479.3|DMEL	LOC6552031|XP_015010058.2|DERE
OG0001529	CG12691|NP_572157.1|DMEL	LOC6551161|XP_001976862.1|DERE
OG0001530	aust|NP_609278.1|DMEL	LOC6543271|XP_001969282.1|DERE
OG0001531	CG15109|NP_611394.3|DMEL	LOC6547288|XP_001974770.1|DERE
OG0001534	CG34417|NP_001259282.1|DMEL	LOC6551545|XP_015011364.1|DERE
OG0001535	CG15449|NP_608423.1|DMEL	LOC6549873|XP_001978654.1|DERE
OG0001536	scu|NP_523396.1|DMEL	LOC6550269|XP_001977628.1|DERE
OG0001537	lwr|NP_476978.1|DMEL	LOC6540761|XP_001968181.1|DERE
OG0001538	CG1640|NP_727696.2|DMEL	LOC6550836|XP_026837662.1|DERE
OG0001539	vir|NP_524900.1|DMEL	LOC6547767|XP_001976389.1|DERE
OG0001540	msl-2|NP_523467.1|DMEL	LOC6541512|XP_026834456.1|DERE
OG0001541	CG14457|NP_001014600.1|DMEL	LOC6544234|XP_026833043.1|DERE
OG0001542	Cad86C|NP_001247033.1|DMEL	LOC6551767|XP_026833239.1|DERE
OG0001543	r|NP_523377.1|DMEL	LOC6550003|XP_026837345.1|DERE
OG0001544	CG43689|NP_001259230.1|DMEL	LOC6551110|XP_026837986.1|DERE
OG0001545	CG32819|NP_728444.1|DMEL, CG32820|NP_728441.1|DMEL, CG17450|NP_728438.2|DMEL	LOC6549659|XP_001978708.3|DERE
OG0001546	GCS2alpha|NP_652145.1|DMEL	LOC6549658|XP_001978707.1|DERE
OG0001547	dnc|NP_726846.1|DMEL	LOC6550847|XP_026837707.1|DERE
OG0001548	Arp2|NP_001259621.1|DMEL	LOC6550488|XP_026838086.1|DERE
OG0001549	Mhc|NP_723999.1|DMEL	LOC6547749|XP_015012611.1|DERE
OG0001550	CG3999|NP_649989.1|DMEL	LOC6552053|XP_001980689.1|DERE
OG0001551	Nha2|NP_001247251.1|DMEL	LOC6554766|XP_026839830.1|DERE
OG0001552	ATP6AP2|NP_649876.1|DMEL	LOC6552497|XP_001980852.1|DERE
OG0001553	AstA-R1|NP_524700.1|DMEL	LOC6550902|XP_001976810.1|DERE
OG0001554	Skeletor|NP_001247027.1|DMEL	LOC6551978|XP_015010059.2|DERE
OG0001555	CG10621|NP_609920.1|DMEL	LOC6549323|XP_026836131.1|DERE
OG0001556	nopo|NP_611305.1|DMEL	LOC6547046|XP_001974635.1|DERE
OG0001557	Amun|NP_572741.1|DMEL	LOC6551323|XP_026838850.1|DERE
OG0001558	CG16952|NP_001356947.1|DMEL	LOC6550689|XP_026837905.1|DERE
OG0001559	CG6356|NP_651240.1|DMEL	LOC6554942|XP_001982013.1|DERE
OG0001560	dsx|NP_001262353.1|DMEL	LOC6553436|XP_026836830.1|DERE
OG0001561	CREG|NP_524385.2|DMEL	LOC6552350|XP_026831936.1|DERE
OG0001562	Nse1|NP_609063.1|DMEL	LOC6540869|XP_001970054.2|DERE
OG0001563	alpha-Cat|NP_524219.1|DMEL	LOC6544512|XP_001973796.1|DERE
OG0001564	CASK|NP_001262811.1|DMEL	LOC6552960|XP_026832137.1|DERE
OG0001565	grn|NP_001262366.1|DMEL	LOC6552927|XP_026839509.1|DERE
OG0001566	CG4511|NP_650026.1|DMEL	LOC6551943|XP_001980631.1|DERE
OG0001567	CG13202|NP_610675.1|DMEL	LOC6547178|XP_001976076.1|DERE
OG0001568	cv-c|NP_001097786.1|DMEL	LOC6552626|XP_015010203.1|DERE
OG0001569	Adgf-C|NP_650308.3|DMEL	LOC6553502|XP_001980229.1|DERE
OG0001570	CheA87a|NP_650280.1|DMEL	LOC6553588|XP_001980284.1|DERE
OG0001571	dpr19|NP_609392.1|DMEL	LOC6541476|XP_026835060.1|DERE
OG0001572	CG9917|NP_573117.2|DMEL	LOC6550559|XP_001977959.1|DERE
