Orthogroup	DMEL.longest_only	DFIC.longest_only
OG0000858	yellow-f2|NP_650247.1|DMEL	LOC108087216|XP_017039979.1|DFIC
OG0000860	CG5078|NP_649238.3|DMEL	LOC108100430|XP_017059829.1|DFIC
OG0000860	CG11537|NP_001097489.1|DMEL	LOC108099072|XP_017057845.1|DFIC
OG0000861	St3|NP_001261155.1|DMEL	LOC108087653|XP_017040621.1|DFIC
OG0000862	CG15653|NP_611540.1|DMEL	LOC108095152|XP_017051579.1|DFIC
OG0000862	CG31913|NP_723119.1|DMEL	LOC108102216|XP_017062428.1|DFIC
OG0000863	CG18596|NP_651031.1|DMEL	LOC108099482|XP_017058528.1|DFIC
OG0000864	CG16848|NP_609653.1|DMEL	LOC108092766|XP_017047988.1|DFIC
OG0000864	CG4407|NP_572837.1|DMEL	LOC108095600|XP_017052253.1|DFIC
OG0000865	RnpS1|NP_649903.1|DMEL	LOC108098956|XP_017057657.1|DFIC
OG0000866	CG4887|NP_608582.2|DMEL	LOC108101290|XP_017061079.1|DFIC
OG0000866	CG4896|NP_608583.5|DMEL	LOC108101291|XP_017061080.1|DFIC
OG0000867	CG4701|NP_609721.1|DMEL	LOC108101044|XP_017060715.1|DFIC
OG0000867	nmd|NP_609373.1|DMEL	LOC108089230|XP_017042876.1|DFIC
OG0000868	CG2061|NP_572682.1|DMEL	LOC108091248|XP_017045850.1|DFIC
OG0000869	CG14609|NP_649704.3|DMEL	LOC108098527|XP_017056997.1|DFIC
OG0000870	CG13562|NP_001246484.1|DMEL	LOC108090671|XP_017044942.1|DFIC
OG0000871	Smyd4-4|NP_610730.1|DMEL	LOC108087602|XP_017040530.1|DFIC, LOC108087702|XP_017040707.1|DFIC
OG0000872	CG6873|NP_573321.1|DMEL	LOC108088585|XP_017041924.1|DFIC
OG0000872	tsr|NP_477034.1|DMEL	LOC108090868|XP_017045249.1|DFIC
OG0000873	olf413|NP_730711.3|DMEL	LOC108093570|XP_017049154.1|DFIC
OG0000874	CG6978|NP_572188.1|DMEL	LOC108086486|XP_017038898.1|DFIC
OG0000874	Picot|NP_725600.1|DMEL	LOC108090534|XP_017044750.1|DFIC
OG0000875	Tom20|NP_649169.3|DMEL	LOC108100149|XP_017059394.1|DFIC
OG0000877	ms_3_76Cc|NP_649136.1|DMEL	LOC108088900|XP_017042390.1|DFIC
OG0000877	CG12470|NP_569838.1|DMEL	LOC108092984|XP_017048365.1|DFIC
OG0000878	CG9861|NP_611778.1|DMEL	LOC108096933|XP_017054374.1|DFIC
OG0000879	CG10822|NP_611450.1|DMEL	LOC108094806|XP_017051066.1|DFIC
OG0000880	Or92a|NP_524414.2|DMEL	LOC108092824|XP_017048117.1|DFIC
OG0000880	Or67c|NP_524018.2|DMEL	LOC108089702|XP_017043538.1|DFIC
OG0000881	Sems|NP_649270.1|DMEL	LOC108093043|XP_017048440.1|DFIC
OG0000881	CG10587|NP_001137989.2|DMEL	LOC108093223|XP_017048683.1|DFIC, LOC108093225|XP_017048684.1|DFIC
OG0000882	CG34325|NP_001097003.1|DMEL	LOC108098102|XP_017056302.1|DFIC
OG0000882	CG31624|NP_724318.1|DMEL, CG31988|NP_610098.1|DMEL	LOC108089790|XP_017043674.1|DFIC
OG0000883	CG9400|NP_572957.1|DMEL	LOC108097762|XP_017055771.1|DFIC
OG0000884	CG3251|NP_608851.1|DMEL	LOC108089797|XP_017043682.1|DFIC
OG0000885	euc|NP_001247188.1|DMEL	LOC108087965|XP_017041052.1|DFIC
OG0000886	CG14305|NP_650732.1|DMEL	LOC108087167|XP_017039897.1|DFIC
OG0000887	CG42249|NP_572684.2|DMEL	LOC108091241|XP_017045843.1|DFIC
OG0000888	RhoGEF3|NP_612024.4|DMEL	LOC108099077|XP_017057858.1|DFIC
OG0000889	CG11370|NP_649408.1|DMEL	LOC108088759|XP_017042196.1|DFIC
OG0000890	CycB|NP_726244.1|DMEL	LOC108096857|XP_017054271.1|DFIC
OG0000891	CG9254|NP_609664.1|DMEL	LOC108092653|XP_017047798.1|DFIC
OG0000891	dmGlut|NP_620115.2|DMEL	LOC108093485|XP_017049060.1|DFIC
OG0000892	CG6168|NP_648459.1|DMEL	LOC108100175|XP_017059431.1|DFIC
OG0000892	isoQC|NP_788550.1|DMEL	LOC108100436|XP_017059845.1|DFIC
OG0000893	Ir84a|NP_649720.2|DMEL	LOC108093525|XP_017049107.1|DFIC
OG0000894	Tailor|NP_001262327.1|DMEL	LOC108098281|XP_017056577.1|DFIC, LOC108089087|XP_017042686.1|DFIC
OG0000896	CG15710|NP_611122.1|DMEL	LOC108090350|XP_017044460.1|DFIC
OG0000896	CG3847|NP_572317.2|DMEL	LOC108097320|XP_017055029.1|DFIC
OG0000897	E_spl_m8-HLH|NP_524513.1|DMEL	LOC108095717|XP_017052381.1|DFIC
OG0000897	E_spl_m5-HLH|NP_524511.1|DMEL	LOC108095709|XP_017052370.1|DFIC
OG0000898	CG4927|NP_001033953.1|DMEL	LOC108090586|XP_017044825.1|DFIC
OG0000898	CG3700|NP_611736.1|DMEL	LOC108096530|XP_017053702.1|DFIC
OG0000899	CG18249|NP_001163549.1|DMEL	LOC108099624|XP_017058739.1|DFIC
OG0000900	Obp58c|NP_611710.1|DMEL	LOC108096561|XP_017053742.1|DFIC
OG0000900	Obp58b|NP_611709.1|DMEL	LOC108096560|XP_017053738.1|DFIC
OG0000901	Gr58b|NP_523808.2|DMEL	LOC108090691|XP_017044965.1|DFIC
OG0000901	Gr58a|NP_726135.2|DMEL	LOC108090708|XP_017044991.1|DFIC
OG0000902	Ir7e|NP_001138176.1|DMEL	LOC108095265|XP_017051779.1|DFIC
OG0000902	Ir7f|NP_001138177.1|DMEL	LOC108095267|XP_017051780.1|DFIC
OG0000903	Acbp3|NP_648083.1|DMEL	LOC108089620|XP_017043470.1|DFIC
OG0000903	Acbp4|NP_648081.1|DMEL	LOC108089334|XP_017043003.1|DFIC
OG0000904	CG42494|NP_001163333.1|DMEL	LOC108099173|XP_017058023.1|DFIC
OG0000904	CG14957|NP_647781.1|DMEL	LOC108098980|XP_017057685.1|DFIC
OG0000906	CG34227|NP_001097269.1|DMEL	LOC108086477|XP_017038893.1|DFIC
OG0000907	CG16787|NP_611857.3|DMEL	LOC108090960|XP_017045393.1|DFIC
OG0000909	TfIIA-S-2|NP_569877.1|DMEL	LOC108097059|XP_017054584.1|DFIC
OG0000909	TfIIA-S|NP_524467.1|DMEL	LOC108087374|XP_017040205.1|DFIC
OG0000910	Rbp1|NP_731510.1|DMEL	LOC108098871|XP_017057547.1|DFIC
OG0000910	Rbp1-like|NP_001188585.1|DMEL	LOC108095548|XP_017052166.1|DFIC
OG0000911	sub|NP_611260.1|DMEL	LOC108094048|XP_017049971.1|DFIC
OG0000912	CG15715|NP_648808.1|DMEL	LOC108096437|XP_017053519.1|DFIC
OG0000913	sowah|NP_001137943.2|DMEL	LOC108089443|XP_017043169.1|DFIC
OG0000914	Cpr49Ag|NP_610776.1|DMEL	LOC108086661|XP_017039133.1|DFIC
OG0000915	CG15708|NP_611104.3|DMEL	LOC108090287|XP_017044387.1|DFIC
OG0000915	CG12684|NP_572173.1|DMEL	LOC108086487|XP_017038900.1|DFIC
OG0000916	Pvr|NP_001162911.1|DMEL	LOC108094417|XP_017050512.1|DFIC, LOC108092689|XP_017047874.1|DFIC
OG0000917	Piezo|NP_001303314.1|DMEL	LOC108092686|XP_017047872.1|DFIC, LOC108092849|XP_017048555.1|DFIC
OG0000918	CG15403|NP_608749.2|DMEL	LOC108092366|XP_017047392.1|DFIC
OG0000921	ph-p|NP_476871.2|DMEL, ph-d|NP_524794.2|DMEL	LOC108097235|XP_017054893.1|DFIC, LOC108097381|XP_017055121.1|DFIC
OG0000923	CG5103|NP_649036.1|DMEL	LOC108099975|XP_017059156.1|DFIC
OG0000923	CG8036|NP_649812.2|DMEL	LOC108099543|XP_017058607.1|DFIC
OG0000924	Tis11|NP_511141.2|DMEL	LOC108091195|XP_017045765.1|DFIC
OG0000925	Npc2h|NP_651824.1|DMEL	LOC108086860|XP_017039405.1|DFIC
OG0000925	Npc2g|NP_651823.1|DMEL	LOC108086861|XP_017039406.1|DFIC
OG0000926	CG34297|NP_001097696.1|DMEL	LOC108089076|XP_017042671.1|DFIC
OG0000926	CG34274|NP_001097807.1|DMEL	LOC108096305|XP_017053284.1|DFIC
OG0000927	TwdlP|NP_651485.1|DMEL	LOC108096014|XP_017052853.1|DFIC
OG0000927	TwdlO|NP_651487.1|DMEL	LOC108095917|XP_017052733.1|DFIC
OG0000928	CG17906|NP_609266.1|DMEL	LOC108102187|XP_017062382.1|DFIC
OG0000928	CG9555|NP_609265.1|DMEL	LOC108102138|XP_017062300.1|DFIC
OG0000929	Cyp309a2|NP_608689.2|DMEL	LOC108092561|XP_017047689.1|DFIC
OG0000929	Cyp309a1|NP_608688.3|DMEL	LOC108092562|XP_017047690.1|DFIC
OG0000930	CG33258|NP_001034027.2|DMEL	LOC108089329|XP_017042996.1|DFIC
OG0000930	CG13075|NP_648831.1|DMEL	LOC108089490|XP_017043258.1|DFIC
OG0000931	CG13544|NP_611761.1|DMEL	LOC108096537|XP_017053712.1|DFIC
OG0000931	CG31735|NP_723938.1|DMEL	LOC108101361|XP_017061161.1|DFIC
OG0000932	CG7298|NP_649187.3|DMEL	LOC108100220|XP_017059485.1|DFIC
OG0000932	CG7290|NP_649188.1|DMEL	LOC108100224|XP_017059490.1|DFIC
OG0000933	CG17999|NP_611517.1|DMEL	LOC108095115|XP_017051541.1|DFIC
OG0000933	CG9993|NP_611518.1|DMEL	LOC108095116|XP_017051543.1|DFIC
OG0000934	Lcp4|NP_476622.1|DMEL	LOC108090288|XP_017044388.1|DFIC
OG0000934	Lcp3|NP_476621.1|DMEL	LOC108090300|XP_017044399.1|DFIC
OG0000935	Doa|NP_001014681.2|DMEL	LOC108097525|XP_017055352.1|DFIC
OG0000936	CG41128|NP_001015402.3|DMEL	LOC108101430|XP_017061249.1|DFIC
OG0000936	CG12479|NP_652484.1|DMEL	LOC108097460|XP_017055223.1|DFIC
OG0000937	spz|NP_524526.1|DMEL	LOC108086589|XP_017039038.1|DFIC
OG0000938	RpL37b|NP_611757.1|DMEL	LOC108096575|XP_017053761.1|DFIC
OG0000938	RpL37a|NP_573005.1|DMEL	LOC108094676|XP_017050881.1|DFIC
OG0000939	r2d2|NP_609152.1|DMEL	LOC108100812|XP_017060368.1|DFIC
OG0000940	CG15035|NP_572396.1|DMEL	LOC108095395|XP_017051967.1|DFIC
OG0000940	CG12091|NP_647619.1|DMEL	LOC108100684|XP_017060189.1|DFIC
OG0000941	RpS28a|NP_651764.1|DMEL	LOC108096573|XP_017053759.1|DFIC
OG0000941	RpS28b|NP_572568.1|DMEL	LOC108097782|XP_017055801.1|DFIC
OG0000942	CG33054|NP_788553.1|DMEL	LOC108093074|XP_017048476.1|DFIC
OG0000943	Tret1-1|NP_610693.1|DMEL	LOC108093772|XP_017049531.1|DFIC
OG0000944	ben|NP_511150.1|DMEL	LOC108097751|XP_017055751.1|DFIC
OG0000944	CG3473|NP_609715.1|DMEL	LOC108102001|XP_017062092.1|DFIC, LOC108090014|XP_017044004.1|DFIC
OG0000945	CG9119|NP_612081.1|DMEL	LOC108100297|XP_017059584.1|DFIC
OG0000945	CG32335|NP_728575.2|DMEL	LOC108100296|XP_017059583.1|DFIC
OG0000946	Spn28Dc|NP_609172.1|DMEL	LOC108100880|XP_017060478.1|DFIC
OG0000947	EbpIII|NP_524966.1|DMEL	LOC108090746|XP_017045062.1|DFIC
OG0000948	CycJ|NP_523903.1|DMEL	LOC108099142|XP_017057973.1|DFIC
OG0000949	IP3K2|NP_572873.2|DMEL	LOC108095529|XP_017052140.1|DFIC
OG0000950	Shawn|NP_001285448.1|DMEL	LOC108097659|XP_017055583.1|DFIC
OG0000950	CG2616|NP_649731.1|DMEL	LOC108096140|XP_017053010.1|DFIC
OG0000951	Prosalpha2|NP_524328.1|DMEL	LOC108087955|XP_017041033.1|DFIC
OG0000952	CG34164|NP_001097152.1|DMEL	LOC108093489|XP_017049068.1|DFIC
OG0000954	CG8343|NP_610207.1|DMEL	LOC108094236|XP_017050183.1|DFIC, LOC108094197|XP_017050139.1|DFIC
OG0000955	Ir94d|NP_001138099.1|DMEL	LOC108091591|XP_017046355.1|DFIC
OG0000955	Ir94e|NP_001097885.2|DMEL	LOC108091590|XP_017046354.1|DFIC
OG0000956	CG16727|NP_650818.1|DMEL	LOC108101104|XP_017060806.1|DFIC
OG0000956	CG7333|NP_650814.2|DMEL	LOC108101029|XP_017060687.1|DFIC
OG0000957	CG14491|NP_611276.1|DMEL	LOC108093608|XP_017049224.1|DFIC
OG0000957	CG14492|NP_611275.2|DMEL	LOC108093609|XP_017049225.1|DFIC
OG0000958	CG14384|NP_650241.1|DMEL	LOC108087252|XP_017040045.1|DFIC
OG0000958	CG43106|NP_001246518.1|DMEL	LOC108095136|XP_017051563.1|DFIC
OG0000959	ms_3_K81|NP_651510.1|DMEL	LOC108095963|XP_017052792.1|DFIC
OG0000960	CG3795|NP_569939.2|DMEL	LOC108097017|XP_017054505.1|DFIC
OG0000961	CG17027|NP_648823.1|DMEL	LOC108096289|XP_017053251.1|DFIC
OG0000961	CG17026|NP_648820.1|DMEL	LOC108096290|XP_017053252.1|DFIC
OG0000962	Ugt303B1|NP_651153.1|DMEL, Ugt303B3|NP_651152.1|DMEL	LOC108091588|XP_017046352.1|DFIC, LOC108091592|XP_017046356.1|DFIC
OG0000962	Ugt303B2|NP_651154.1|DMEL	LOC108091599|XP_017046365.1|DFIC
OG0000963	CG15043|NP_573300.1|DMEL	LOC108088569|XP_017041905.1|DFIC
OG0000964	krimp|NP_611103.2|DMEL	LOC108093866|XP_017049696.1|DFIC
OG0000965	t|NP_572543.1|DMEL	LOC108088728|XP_017042166.1|DFIC
OG0000966	DJ-1alpha|NP_610916.1|DMEL	LOC108096644|XP_017053896.1|DFIC
OG0000966	dj-1beta|NP_651825.4|DMEL	LOC108086838|XP_017039375.1|DFIC
OG0000968	Mipp1|NP_524109.2|DMEL	LOC108089562|XP_017043395.1|DFIC
OG0000969	Prosalpha3|NP_476691.1|DMEL	LOC108095167|XP_017051614.1|DFIC
OG0000969	Prosalpha3T|NP_651843.1|DMEL	LOC108086799|XP_017039329.1|DFIC
OG0000970	mil|NP_651592.2|DMEL	LOC108095921|XP_017052742.1|DFIC
OG0000971	CG13284|NP_724022.2|DMEL	LOC108098275|XP_017056566.1|DFIC
OG0000972	CG13295|NP_648021.1|DMEL	LOC108093231|XP_017048691.1|DFIC
OG0000972	CG2854|NP_569999.1|DMEL	LOC108092975|XP_017048356.1|DFIC
OG0000973	CG3526|NP_726832.2|DMEL	LOC108097216|XP_017054852.1|DFIC
OG0000974	Gr64b|NP_728921.1|DMEL	LOC108100255|XP_017059520.1|DFIC
OG0000975	sea|NP_001027175.1|DMEL	LOC108102054|XP_017062169.1|DFIC
OG0000977	CG42404|NP_650437.4|DMEL	LOC108097070|XP_017054600.1|DFIC
OG0000978	CG11825|NP_001260865.1|DMEL	LOC108096686|XP_017053977.1|DFIC
OG0000979	qkr58E-3|NP_477306.3|DMEL	LOC108096866|XP_017054281.1|DFIC
OG0000980	Gr97a|NP_001287551.1|DMEL	LOC108095736|XP_017052402.1|DFIC
OG0000980	Gr94a|NP_732816.1|DMEL	LOC108091701|XP_017046528.1|DFIC
OG0000981	CG7423|NP_573347.1|DMEL	LOC108101633|XP_017061535.1|DFIC
OG0000981	CG31715|NP_723568.1|DMEL	LOC108089185|XP_017042811.1|DFIC
OG0000984	Muc96D|NP_733106.2|DMEL	LOC108095646|XP_017052301.1|DFIC
OG0000984	Muc26B|NP_652552.1|DMEL	LOC108093452|XP_017049017.1|DFIC
OG0000985	CG42561|NP_001163180.1|DMEL	LOC108093915|XP_017049772.1|DFIC
OG0000985	CG42562|NP_611245.2|DMEL	LOC108093916|XP_017049773.1|DFIC
OG0000986	CG31815|NP_723979.1|DMEL	LOC108098205|XP_017056434.1|DFIC
OG0000986	CG11629|NP_610125.1|DMEL	LOC108094400|XP_017050457.1|DFIC
OG0000987	CG31609|NP_723444.2|DMEL	LOC108093457|XP_017049021.1|DFIC
OG0000987	CG31515|NP_732865.2|DMEL	LOC108091608|XP_017046378.1|DFIC
OG0000987	CG17380|NP_651145.2|DMEL	LOC108091715|XP_017046545.1|DFIC
OG0000988	zuc|NP_609530.1|DMEL	LOC108093493|XP_017049071.1|DFIC
OG0000990	RpS10a|NP_651576.1|DMEL	LOC108088478|XP_017041763.1|DFIC
OG0000990	RpS10b|NP_608324.1|DMEL	LOC108097722|XP_017055706.1|DFIC
OG0000991	CG33181|NP_001096908.1|DMEL	LOC108102209|XP_017062421.1|DFIC
OG0000992	CG33474|NP_995800.1|DMEL	LOC108096683|XP_017053974.1|DFIC
OG0000992	CG13827|NP_001247263.1|DMEL	LOC108091651|XP_017046445.1|DFIC
OG0000993	Rpp14a|NP_001097977.1|DMEL	LOC108097788|XP_017055807.1|DFIC
OG0000993	Rpp14b|NP_651769.1|DMEL	LOC108097727|XP_017055716.1|DFIC
OG0000994	CG4666|NP_572292.1|DMEL	LOC108097379|XP_017055119.1|DFIC
OG0000995	qjt|NP_648987.1|DMEL, CG42300|NP_727865.2|DMEL, CG42299|NP_727866.2|DMEL, cerv|NP_573043.1|DMEL	LOC108094631|XP_017050809.1|DFIC
OG0000996	PI31|NP_610715.1|DMEL	LOC108093879|XP_017049715.1|DFIC
OG0000997	Drl-2|NP_610835.2|DMEL	LOC108096919|XP_017054360.1|DFIC
OG0000998	mthl10|NP_788446.2|DMEL	LOC108098990|XP_017057702.1|DFIC
OG0000999	RpL22-like|NP_611771.1|DMEL	LOC108096546|XP_017053722.1|DFIC
OG0000999	RpL22|NP_477134.1|DMEL	LOC108092912|XP_017048260.1|DFIC
OG0001000	conu|NP_001036454.1|DMEL	LOC108097289|XP_017055030.1|DFIC
OG0001001	unc-5|NP_611033.2|DMEL	LOC108101878|XP_017061907.1|DFIC
OG0001002	Ugt301D1|NP_609882.1|DMEL	LOC108096094|XP_017052950.1|DFIC
OG0001003	UQCR-11|NP_001163852.1|DMEL	LOC108098863|XP_017057534.1|DFIC
OG0001003	UQCR-11L|NP_724697.1|DMEL	LOC108090434|XP_017044600.1|DFIC
OG0001004	p24-2|NP_788617.1|DMEL, eca|NP_788616.1|DMEL	LOC108098860|XP_017057515.1|DFIC
OG0001005	CG10700|NP_609942.1|DMEL	LOC108101151|XP_017060863.1|DFIC
OG0001005	CG4199|NP_569976.1|DMEL	LOC108097158|XP_017054774.1|DFIC
OG0001006	RpL10Aa|NP_650410.1|DMEL	LOC108098784|XP_017057408.1|DFIC
OG0001006	RpL10Ab|NP_648514.1|DMEL	LOC108100173|XP_017059429.1|DFIC, LOC108094488|XP_017050566.1|DFIC
OG0001007	eEF5|NP_611878.1|DMEL	LOC108090977|XP_017045420.1|DFIC
OG0001008	UQCR-14L|NP_651614.1|DMEL	LOC108102279|XP_017062519.1|DFIC
OG0001008	UQCR-14|NP_573110.1|DMEL	LOC108102137|XP_017062297.1|DFIC
OG0001009	RpL34b|NP_649887.1|DMEL	LOC108099352|XP_017058320.1|DFIC
OG0001010	CG12662|NP_001356935.1|DMEL	LOC108088598|XP_017041954.1|DFIC
OG0001010	ovm|NP_722607.1|DMEL	LOC108091411|XP_017046091.1|DFIC
OG0001011	BthD|NP_572903.3|DMEL	LOC108097653|XP_017055572.1|DFIC
OG0001011	CG15147|NP_609854.1|DMEL	LOC108100342|XP_017059656.1|DFIC
OG0001012	CG15646|NP_573051.1|DMEL	LOC108094577|XP_017050683.1|DFIC
OG0001012	CG12708|NP_001138199.1|DMEL	LOC108094575|XP_017050681.1|DFIC
OG0001013	CG5897|NP_001356901.1|DMEL	LOC108100415|XP_017059795.1|DFIC
OG0001013	CG6933|NP_730495.1|DMEL	LOC108100225|XP_017059492.1|DFIC
OG0001014	CG34116|NP_001036616.1|DMEL	LOC108100518|XP_017059964.1|DFIC
OG0001014	CG11560|NP_001303392.1|DMEL	LOC108100152|XP_017059398.1|DFIC
OG0001015	CG1889|NP_727376.2|DMEL	LOC108097735|XP_017055727.1|DFIC
OG0001015	CG1791|NP_572591.1|DMEL	LOC108097736|XP_017055729.1|DFIC
OG0001016	CG5107|NP_651401.1|DMEL	LOC108095689|XP_017052349.1|DFIC
OG0001016	CG8664|NP_573211.1|DMEL	LOC108097916|XP_017055941.1|DFIC
OG0001017	CG34189|NP_001097347.1|DMEL	LOC108090424|XP_017044582.1|DFIC
OG0001018	tbrd-1|NP_001369030.1|DMEL	LOC108087373|XP_017040204.1|DFIC
OG0001019	RYa-R|NP_001287552.1|DMEL	LOC108086537|XP_017038963.1|DFIC
OG0001020	GstT3|NP_001162808.1|DMEL	LOC108094413|XP_017050470.1|DFIC
OG0001021	Tsp|NP_001137802.1|DMEL	LOC108088171|XP_017041333.1|DFIC
OG0001022	ATPsynepsilonL|NP_001097736.1|DMEL	LOC108098891|XP_017057573.1|DFIC
OG0001022	sun|NP_524682.1|DMEL	LOC108094679|XP_017050886.1|DFIC
OG0001024	CG31075|NP_001247324.1|DMEL	LOC108095899|XP_017052709.1|DFIC
OG0001025	CAH2|NP_648555.1|DMEL	LOC108089609|XP_017043459.1|DFIC
OG0001026	CG14763|NP_610340.1|DMEL	LOC108101483|XP_017061320.1|DFIC
OG0001027	Indy|NP_730363.2|DMEL	LOC108088316|XP_017041541.1|DFIC
OG0001028	UK114|NP_609747.1|DMEL	LOC108098451|XP_017056844.1|DFIC
OG0001029	cag|NP_477207.1|DMEL	LOC108096701|XP_017054024.1|DFIC
OG0001031	CG42748|NP_001260684.1|DMEL	LOC108100769|XP_017060298.1|DFIC
OG0001032	klhl10|NP_001015100.2|DMEL	LOC108086331|XP_017038721.1|DFIC
OG0001033	BoYb|NP_649430.1|DMEL	LOC108089005|XP_017042566.1|DFIC, LOC108091075|XP_017045566.1|DFIC
OG0001034	Hml|NP_524060.2|DMEL	LOC108086947|XP_017039548.1|DFIC
OG0001035	CG40486|NP_001036312.1|DMEL	LOC108102176|XP_017062369.1|DFIC
OG0001035	CG40485|NP_001036313.1|DMEL	LOC108102175|XP_017062368.1|DFIC
OG0001036	CG31819|NP_723954.1|DMEL	LOC108098177|XP_017056399.1|DFIC
OG0001036	CG14316|NP_650676.2|DMEL	LOC108087085|XP_017039753.1|DFIC
OG0001037	CG32081|NP_729646.1|DMEL	LOC108099742|XP_017058856.1|DFIC, LOC108099739|XP_017058852.1|DFIC
OG0001038	CG33934|NP_001163660.1|DMEL	LOC108101079|XP_017060765.1|DFIC
OG0001038	Indy-2|NP_001027201.1|DMEL	LOC108101078|XP_017060764.1|DFIC
OG0001039	CG8087|NP_731917.1|DMEL	LOC108091940|XP_017046817.1|DFIC
OG0001040	CG13029|NP_648928.1|DMEL	LOC108089425|XP_017043117.1|DFIC
OG0001040	CG17196|NP_651426.1|DMEL	LOC108095985|XP_017052819.1|DFIC
OG0001040	CG17195|NP_651427.2|DMEL	LOC108095986|XP_017052820.1|DFIC
OG0001041	TotA|NP_536778.2|DMEL, TotC|NP_536779.2|DMEL, TotB|NP_524422.1|DMEL	LOC108093297|XP_017048763.1|DFIC, LOC108093295|XP_017048761.1|DFIC, LOC108093296|XP_017048762.1|DFIC, LOC108093284|XP_017048751.1|DFIC, LOC108093282|XP_017048750.1|DFIC, LOC108093281|XP_017048749.1|DFIC
OG0001042	Cyp4c3|NP_524598.1|DMEL	LOC108086789|XP_017039318.1|DFIC
OG0001043	CG7860|NP_573039.1|DMEL	LOC108094698|XP_017050919.1|DFIC
OG0001044	tor|NP_476762.1|DMEL	LOC108101592|XP_017061493.1|DFIC
OG0001045	ADPS|NP_611006.1|DMEL	LOC108087746|XP_017040757.1|DFIC
OG0001046	CG30108|NP_725705.2|DMEL	LOC108093888|XP_017049733.1|DFIC
OG0001046	CG30109|NP_725706.1|DMEL	LOC108093887|XP_017049732.1|DFIC
OG0001047	cid|NP_523730.2|DMEL	LOC108094888|XP_017051213.1|DFIC
OG0001048	CG13492|NP_726121.3|DMEL	LOC108090858|XP_017045233.1|DFIC
OG0001049	CG11357|NP_001097505.1|DMEL	LOC108096384|XP_017053430.1|DFIC
OG0001050	Apl|NP_730182.1|DMEL, Arts|NP_001261957.1|DMEL	LOC108089382|XP_017043054.1|DFIC
OG0001051	ppk16|NP_001334673.1|DMEL	LOC108101165|XP_017060877.1|DFIC
OG0001052	CG17292|NP_609216.1|DMEL	LOC108101001|XP_017060656.1|DFIC
OG0001053	NO66|NP_572160.1|DMEL	LOC108091354|XP_017045995.1|DFIC
OG0001054	rumi|NP_651095.1|DMEL	LOC108095759|XP_017052441.1|DFIC
OG0001055	CG6830|NP_650103.1|DMEL	LOC108102015|XP_017062102.1|DFIC
OG0001055	CG6834|NP_650104.2|DMEL	LOC108102014|XP_017062101.1|DFIC
OG0001056	Slc25A46b|NP_609864.1|DMEL	LOC108095100|XP_017051527.1|DFIC
OG0001056	Slc25A46a|NP_573096.1|DMEL	LOC108094649|XP_017050847.1|DFIC
OG0001057	Aldh|NP_609285.1|DMEL	LOC108097841|XP_017055860.1|DFIC
OG0001058	CG2556|NP_572805.1|DMEL	LOC108091232|XP_017045827.1|DFIC
OG0001059	Mi-2|NP_001014591.1|DMEL	LOC108100269|XP_017059540.1|DFIC
OG0001059	Chd3|NP_649111.1|DMEL	LOC108095296|XP_017051832.1|DFIC
OG0001060	Arl6IP1|NP_650570.1|DMEL	LOC108087027|XP_017039684.1|DFIC
OG0001061	CG33630|NP_001027166.1|DMEL	LOC108098762|XP_017057382.1|DFIC
OG0001061	CG33631|NP_001027167.1|DMEL	LOC108098761|XP_017057381.1|DFIC
OG0001062	glob3|NP_649597.3|DMEL	LOC108090207|XP_017044288.1|DFIC
OG0001062	glob2|NP_649669.3|DMEL	LOC108090206|XP_017044286.1|DFIC
OG0001063	CG32642|NP_727651.2|DMEL	LOC108095508|XP_017052107.1|DFIC
OG0001063	CG12716|NP_572845.1|DMEL	LOC108095497|XP_017052093.1|DFIC
OG0001064	Ir11a|NP_572795.2|DMEL	LOC108101967|XP_017062038.1|DFIC
OG0001064	Ir7a|NP_572406.1|DMEL	LOC108095262|XP_017051776.1|DFIC
OG0001065	tea|NP_724855.2|DMEL	LOC108099959|XP_017059128.1|DFIC, LOC108100761|XP_017060285.1|DFIC, LOC108098664|XP_017057229.1|DFIC, LOC108091122|XP_017045638.1|DFIC, LOC108099973|XP_017059151.1|DFIC, LOC108092807|XP_017048068.1|DFIC, LOC108101423|XP_017061238.1|DFIC
OG0001066	et|NP_001245761.1|DMEL	LOC108097471|XP_017055232.1|DFIC
OG0001067	CG13245|NP_652575.1|DMEL	LOC108101370|XP_017061172.1|DFIC
OG0001067	CG43816|NP_001260478.1|DMEL	LOC108101372|XP_017061175.1|DFIC
OG0001068	CG4835|NP_647965.3|DMEL	LOC108099757|XP_017058876.1|DFIC
OG0001068	CG7248|NP_648530.1|DMEL	LOC108100140|XP_017059382.1|DFIC
OG0001069	Ssl|NP_523848.2|DMEL	LOC108101803|XP_017061769.1|DFIC
OG0001070	CG31482|NP_731097.1|DMEL	LOC108087918|XP_017040993.1|DFIC, LOC108087920|XP_017040994.1|DFIC, LOC108091732|XP_017046565.1|DFIC, LOC108091761|XP_017046594.1|DFIC, LOC108091748|XP_017046579.1|DFIC
OG0001072	CG14130|NP_648511.2|DMEL	LOC108100203|XP_017059466.1|DFIC
OG0001073	Tl|NP_001262995.1|DMEL	LOC108095776|XP_017052511.1|DFIC
OG0001074	Mp20|NP_001014522.2|DMEL	LOC108087857|XP_017040929.1|DFIC
OG0001075	Idh|NP_001137910.2|DMEL	LOC108088997|XP_017042552.1|DFIC
