Orthogroup	DMEL.longest_only	DMAU.longest_only
OG0001963	CG9706|NP_001356982.1|DMEL	LOC117139437|XP_033157629.1|DMAU
OG0001964	smid|NP_523959.2|DMEL	LOC117139888|XP_033158457.1|DMAU
OG0001965	CG42747|NP_648045.2|DMEL	LOC117141983|XP_033161683.1|DMAU
OG0001966	P5cr-2|NP_650632.1|DMEL	LOC117145559|XP_033167153.1|DMAU
OG0001967	Lapsyn|NP_611561.1|DMEL	LOC117137536|XP_033154921.1|DMAU
OG0001968	NijA|NP_996040.1|DMEL	LOC117141284|XP_033160545.1|DMAU
OG0001969	Orc1|NP_477303.1|DMEL	LOC117136246|XP_033152941.1|DMAU
OG0001970	blw|NP_726243.1|DMEL	LOC117136601|XP_033153475.1|DMAU
OG0001971	CG11041|NP_611453.2|DMEL	LOC117138048|XP_033155753.1|DMAU
OG0001972	IFT20|NP_724409.3|DMEL	LOC117137533|XP_033154911.1|DMAU
OG0001973	CG43795|NP_001097435.2|DMEL	LOC117137414|XP_033154733.1|DMAU
OG0001974	Myd88|NP_610479.1|DMEL	LOC117138072|XP_033155787.1|DMAU
OG0001975	CG13806|NP_647708.1|DMEL	LOC117140196|XP_033158870.1|DMAU
OG0001976	SmD3|NP_725106.1|DMEL	LOC117135652|XP_033151927.1|DMAU
OG0001977	cup|NP_523493.3|DMEL	LOC117146348|XP_033168384.1|DMAU
OG0001978	Arr1|NP_476681.1|DMEL	LOC117150269|XP_033172966.1|DMAU
OG0001979	Rack1|NP_477269.1|DMEL	LOC117150684|XP_033173587.1|DMAU
OG0001980	galectin|NP_608487.1|DMEL	LOC117135239|XP_033151268.1|DMAU
OG0001981	fusl|NP_608923.1|DMEL	LOC117145727|XP_033167371.1|DMAU
OG0001982	Gpb5|NP_001104335.1|DMEL	LOC117150047|XP_033172803.1|DMAU
OG0001983	AGO3|NP_001036627.2|DMEL	LOC117139408|XP_033157573.1|DMAU
OG0001984	CG9154|NP_608993.2|DMEL	LOC117135161|XP_033151113.1|DMAU
OG0001985	Apoltp|NP_995670.2|DMEL	LOC117147033|XP_033169622.1|DMAU
OG0001986	TTLL3A|NP_609069.1|DMEL	LOC117150431|XP_033173200.1|DMAU
OG0001987	su_sable_|NP_476754.1|DMEL	LOC117148473|XP_033171738.1|DMAU
OG0001988	EDTP|NP_995873.2|DMEL	LOC117138366|XP_033156323.1|DMAU
OG0001989	Gr21a|NP_001259841.1|DMEL	LOC117150202|XP_033172883.1|DMAU
OG0001990	loh|NP_609406.2|DMEL	LOC117150332|XP_033173068.1|DMAU
OG0001991	DIP-lambda|NP_001334747.1|DMEL	LOC117150634|XP_033173497.1|DMAU
OG0001992	CG31760|NP_723730.2|DMEL	LOC117144104|XP_033165017.1|DMAU
OG0001993	Sec61alpha|NP_609034.1|DMEL	LOC117150858|XP_033173845.1|DMAU
OG0001994	TFAM|NP_732527.1|DMEL	LOC117142641|XP_033162637.1|DMAU
OG0001995	CG10194|NP_609973.1|DMEL	LOC117136696|XP_033153645.1|DMAU
OG0001996	nompC|NP_523483.2|DMEL	LOC117150329|XP_033173064.1|DMAU
OG0001997	CG3894|NP_611963.5|DMEL	LOC117135726|XP_033152060.1|DMAU
OG0001998	Eps-15|NP_611965.2|DMEL	LOC117135720|XP_033152046.1|DMAU
OG0001999	Hr3|NP_001334718.1|DMEL	LOC117136120|XP_033152710.1|DMAU
OG0002000	CG14274|NP_609212.2|DMEL	LOC117142310|XP_033162108.1|DMAU
OG0002001	kel|NP_476589.4|DMEL	LOC117151095|XP_033174235.1|DMAU
OG0002002	Dera|NP_610781.1|DMEL	LOC117135794|XP_033152178.1|DMAU
OG0002003	Tsp29Fa|NP_523515.1|DMEL	LOC117136070|XP_033152659.1|DMAU
OG0002004	qua|NP_001246066.1|DMEL	LOC117150958|XP_033174028.1|DMAU
OG0002005	PRL-1|NP_609780.1|DMEL	LOC117144331|XP_033165338.1|DMAU
OG0002006	Ziz|NP_001260200.1|DMEL	LOC117135302|XP_033151371.1|DMAU
OG0002007	Pp2A-29B|NP_001245944.1|DMEL	LOC117139414|XP_033157794.1|DMAU
OG0002008	eIF4G1|NP_001096852.1|DMEL	LOC117146238|XP_033168037.1|DMAU
OG0002009	fd59A|NP_523814.1|DMEL	LOC117136380|XP_033153162.1|DMAU
OG0002010	Argl|NP_609257.3|DMEL	LOC117145889|XP_033167626.1|DMAU
OG0002011	nesd|NP_610025.1|DMEL	LOC117146550|XP_033168742.1|DMAU
OG0002012	TpnC25D|NP_608915.2|DMEL	LOC117150197|XP_033172877.1|DMAU
OG0002013	Lim3|NP_001260559.1|DMEL	LOC117150248|XP_033172935.1|DMAU
OG0002014	CG10527|NP_611544.1|DMEL	LOC117137311|XP_033154582.1|DMAU
OG0002015	Uro|NP_476779.1|DMEL	LOC117150747|XP_033173671.1|DMAU
OG0002016	babo|NP_476999.1|DMEL	LOC117135472|XP_033151576.1|DMAU
OG0002017	Nos|NP_523541.2|DMEL	LOC117150424|XP_033173189.1|DMAU
OG0002018	Daxx|NP_609035.2|DMEL	LOC117150857|XP_033173843.1|DMAU
OG0002019	vir-1|NP_723746.1|DMEL	LOC117146280|XP_033168171.1|DMAU
OG0002020	RanGAP|NP_476712.1|DMEL	LOC117147440|XP_033170216.1|DMAU
OG0002021	tud|NP_476773.1|DMEL	LOC117138433|XP_033156435.1|DMAU
OG0002022	CG14397|NP_001163027.1|DMEL	LOC117138718|XP_033156857.1|DMAU
OG0002023	ry|NP_524337.1|DMEL	LOC117144218|XP_033165163.1|DMAU
OG0002024	CG4968|NP_609375.1|DMEL	LOC117135185|XP_033151186.1|DMAU
OG0002025	salm|NP_723670.2|DMEL	LOC117138135|XP_033155899.1|DMAU
OG0002026	CG7139|NP_649378.1|DMEL	LOC117141705|XP_033161207.1|DMAU
OG0002027	px|NP_726208.1|DMEL	LOC117135962|XP_033152451.1|DMAU
OG0002028	CG5554|NP_001286784.1|DMEL	LOC117136785|XP_033153731.1|DMAU
OG0002029	Sse|NP_523935.1|DMEL	LOC117141146|XP_033160370.1|DMAU
OG0002030	ATPsynF|NP_611940.1|DMEL	LOC117136336|XP_033153087.1|DMAU
OG0002031	Rpn13|NP_001137662.1|DMEL	LOC117136069|XP_033152614.1|DMAU
OG0002032	Snmp1|NP_650953.1|DMEL	LOC117143784|XP_033164516.1|DMAU
OG0002033	Ork1|NP_001285097.1|DMEL	LOC117147922|XP_033170936.1|DMAU
OG0002034	DAAM|NP_001188522.1|DMEL	LOC117146668|XP_033168906.1|DMAU
OG0002035	Dhod|NP_477224.1|DMEL	LOC117145582|XP_033167179.1|DMAU
OG0002036	Glut4EF|NP_001262443.1|DMEL	LOC117145832|XP_033167524.1|DMAU
OG0002037	VhaM9.7-a|NP_001097499.1|DMEL	LOC117140049|XP_033158677.1|DMAU
OG0002038	CG4390|NP_732486.2|DMEL	LOC117143600|XP_033164242.1|DMAU
OG0002039	CG40472|NP_001163845.1|DMEL, ND-AGGG|NP_001015476.1|DMEL	LOC117141356|XP_033160655.1|DMAU
OG0002040	CG41284|NP_001104417.3|DMEL, CG42598|NP_001163857.2|DMEL	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU
OG0002041	Acsl|NP_001260810.1|DMEL	LOC117135698|XP_033151995.1|DMAU
OG0002042	Obp84a|NP_001097700.2|DMEL	LOC117143380|XP_033163949.1|DMAU
OG0002043	CG2100|NP_649578.1|DMEL	LOC117145716|XP_033167353.1|DMAU
OG0002044	loco|NP_732773.1|DMEL	LOC117142452|XP_033162313.1|DMAU
OG0002045	5-HT2B|NP_001262373.1|DMEL	LOC117143740|XP_033164441.1|DMAU
OG0002046	CG11077|NP_651944.1|DMEL	LOC117146270|XP_033168154.1|DMAU
OG0002047	CG14200|NP_573387.1|DMEL	LOC117146433|XP_033168532.1|DMAU
OG0002048	CG10038|NP_650176.3|DMEL	LOC117144863|XP_033166158.1|DMAU
OG0002049	sals|NP_731573.1|DMEL	LOC117145332|XP_033166828.1|DMAU
OG0002050	nsl1|NP_732069.3|DMEL	LOC117145882|XP_033167598.1|DMAU
OG0002051	CG30022|NP_725047.2|DMEL	LOC117136703|XP_033153612.1|DMAU
OG0002052	CG33257|NP_996107.1|DMEL	LOC117140934|XP_033160021.1|DMAU
OG0002053	CG11768|NP_649829.1|DMEL	LOC117143518|XP_033164131.1|DMAU
OG0002054	CG12170|NP_649565.1|DMEL	LOC117142520|XP_033162454.1|DMAU
OG0002055	Tango9|NP_650136.1|DMEL	LOC117143327|XP_033163874.1|DMAU
OG0002056	Gcn5|NP_648586.2|DMEL	LOC117140636|XP_033159554.1|DMAU
OG0002057	CG6144|NP_001033895.1|DMEL	LOC117146442|XP_033168592.1|DMAU
OG0002058	thoc7|NP_728489.2|DMEL	LOC117142096|XP_033161871.1|DMAU
OG0002059	MED28|NP_651397.1|DMEL	LOC117142839|XP_033162963.1|DMAU
OG0002060	jef|NP_610983.1|DMEL	LOC117137935|XP_033155580.1|DMAU
OG0002061	Gpat4|NP_001286818.1|DMEL	LOC117138453|XP_033156470.1|DMAU
OG0002062	bbx|NP_001259770.1|DMEL	LOC117148784|XP_033172284.1|DMAU
OG0002063	APC7|NP_572329.3|DMEL	LOC117147135|XP_033169804.1|DMAU
OG0002064	Rop|NP_523916.2|DMEL	LOC117139026|XP_033157015.1|DMAU
OG0002065	Mrtf|NP_001137879.3|DMEL	LOC117141237|XP_033160491.1|DMAU
OG0002066	Mhcl|NP_732109.2|DMEL	LOC117143765|XP_033164474.1|DMAU
OG0002067	Snap29|NP_523831.1|DMEL	LOC117136786|XP_033153733.1|DMAU
OG0002068	Atg7|NP_611350.1|DMEL	LOC117136801|XP_033153756.1|DMAU
OG0002069	CG17486|NP_001036446.2|DMEL	LOC117135593|XP_033151819.1|DMAU
OG0002070	Fdh|NP_524310.1|DMEL	LOC117144757|XP_033166007.1|DMAU
OG0002071	Osbp|NP_477271.1|DMEL	LOC117143742|XP_033164444.1|DMAU
OG0002072	Rrp42|NP_725517.2|DMEL	LOC117137737|XP_033155210.1|DMAU
OG0002073	Plp|NP_001027574.2|DMEL	LOC117142016|XP_033161760.1|DMAU
OG0002074	CG11807|NP_611017.1|DMEL	LOC117137388|XP_033154695.1|DMAU
OG0002075	SmE|NP_609162.1|DMEL	LOC117145514|XP_033167098.1|DMAU
OG0002076	ReepA|NP_001188988.1|DMEL	LOC117135540|XP_033151710.1|DMAU
OG0002077	mwh|NP_001261244.1|DMEL	LOC117139193|XP_033157254.1|DMAU
OG0002078	CG16935|NP_610914.2|DMEL	LOC117136281|XP_033153006.1|DMAU
OG0002079	Ssk|NP_649184.1|DMEL	LOC117138951|XP_033156882.1|DMAU
OG0002080	CG30456|NP_611188.3|DMEL	LOC117137411|XP_033154729.1|DMAU
OG0002081	cN-IIIB|NP_611895.1|DMEL	LOC117136117|XP_033152704.1|DMAU
OG0002082	unc-104|NP_611155.3|DMEL	LOC117135458|XP_033151534.1|DMAU
OG0002083	PsGEF|NP_996333.4|DMEL	LOC117148582|XP_033171940.1|DMAU
OG0002084	CG3500|NP_611783.1|DMEL	LOC117136838|XP_033153810.1|DMAU
OG0002085	CG13506|NP_611666.2|DMEL	LOC117135979|XP_033152483.1|DMAU
OG0002086	ND-B12|NP_001097399.1|DMEL	LOC117137380|XP_033154684.1|DMAU
OG0002087	Su_Tpl_|NP_001163477.1|DMEL	LOC117140674|XP_033159618.1|DMAU
OG0002088	CG32425|NP_730546.1|DMEL	LOC117139421|XP_033157598.1|DMAU
OG0002089	gcl|NP_724708.1|DMEL	LOC117135899|XP_033152338.1|DMAU
OG0002090	Syx13|NP_524054.1|DMEL	LOC117140720|XP_033159676.1|DMAU
OG0002091	CG13575|NP_611903.1|DMEL	LOC117136441|XP_033153249.1|DMAU
OG0002092	fax|NP_524106.3|DMEL	LOC117139311|XP_033157444.1|DMAU
OG0002093	GM130|NP_611642.2|DMEL	LOC117135903|XP_033152356.1|DMAU
OG0002094	PHDP|NP_523834.1|DMEL	LOC117137217|XP_033154464.1|DMAU
OG0002095	Rcd-1r|NP_609269.1|DMEL	LOC117150808|XP_033173757.1|DMAU
OG0002095	Rcd-1|NP_608335.1|DMEL	LOC117148039|XP_033171106.1|DMAU
OG0002096	Asx|NP_001260969.1|DMEL	LOC117135507|XP_033151630.1|DMAU
OG0002097	clos|NP_001097246.3|DMEL	LOC117137562|XP_033154956.1|DMAU
OG0002098	CG7166|NP_649339.2|DMEL	LOC117140567|XP_033159455.1|DMAU
OG0002099	CG9601|NP_649792.3|DMEL	LOC117143878|XP_033164655.1|DMAU
OG0002100	MsrA|NP_001261879.1|DMEL	LOC117139954|XP_033158533.1|DMAU
OG0002101	pdm3|NP_001188885.2|DMEL	LOC117138227|XP_033156063.1|DMAU
OG0002102	tapas|NP_611475.3|DMEL	LOC117135858|XP_033152272.1|DMAU
OG0002103	Coq2|NP_649789.1|DMEL	LOC117144196|XP_033165136.1|DMAU
OG0002105	Iris|NP_608570.1|DMEL	LOC117146874|XP_033169358.1|DMAU
OG0002106	CG9684|NP_649797.2|DMEL	LOC117143522|XP_033164136.1|DMAU
OG0002107	CG12299|NP_609448.1|DMEL	LOC117136767|XP_033153707.1|DMAU
OG0002108	CG42823|NP_001097822.2|DMEL	LOC117144187|XP_033165126.1|DMAU
OG0002109	CAH6|NP_001097987.1|DMEL	LOC117144422|XP_033165455.1|DMAU
OG0002109	CAH16|NP_001287620.1|DMEL	LOC117144215|XP_033165157.1|DMAU
OG0002110	CG33647|NP_001027136.1|DMEL	LOC117141970|XP_033161659.1|DMAU
OG0002110	CG33644|NP_001027259.1|DMEL	LOC117150944|XP_033174003.1|DMAU
OG0002111	CG32988|NP_788008.1|DMEL	LOC117147325|XP_033170071.1|DMAU
OG0002111	CG32983|NP_788009.1|DMEL	LOC117141825|XP_033161373.1|DMAU
OG0002112	CG14930|NP_609508.1|DMEL	LOC117141703|XP_033161208.1|DMAU
OG0002113	Sgs5bis|NP_732246.1|DMEL	LOC117145295|XP_033166777.1|DMAU
OG0002113	Sgs5|NP_524388.1|DMEL	LOC117144361|XP_033165370.1|DMAU
OG0002114	janB|NP_476584.2|DMEL	LOC117142356|XP_033162170.1|DMAU
OG0002114	ocn|NP_524578.1|DMEL	LOC117144010|XP_033164856.1|DMAU
OG0002115	CG34188|NP_001097326.1|DMEL	LOC117136227|XP_033152898.1|DMAU
OG0002115	CG30472|NP_725463.2|DMEL	LOC117136226|XP_033152895.1|DMAU
OG0002116	CG10730|NP_610021.3|DMEL	LOC117138398|XP_033156369.1|DMAU
OG0002116	CG9168|NP_612106.2|DMEL	LOC117141702|XP_033161204.1|DMAU
OG0002117	CG7744|NP_611422.2|DMEL	LOC117137084|XP_033154204.1|DMAU
OG0002118	nvd|NP_001097670.1|DMEL	LOC117139879|XP_033158428.1|DMAU
OG0002119	Smg6|NP_651321.1|DMEL	LOC117143195|XP_033163626.1|DMAU
OG0002120	sv|NP_524633.3|DMEL	LOC117146332|XP_033168320.1|DMAU
OG0002121	Usp1|NP_733282.1|DMEL	LOC117145818|XP_033167510.1|DMAU
OG0002123	cdc14|NP_609153.1|DMEL	LOC117151022|XP_033174119.1|DMAU
OG0002124	CG32548|NP_728167.1|DMEL	LOC117148433|XP_033171697.1|DMAU
OG0002125	ckn|NP_611009.1|DMEL	LOC117135952|XP_033152436.1|DMAU
OG0002126	tzn|NP_730568.1|DMEL	LOC117141211|XP_033160456.1|DMAU
OG0002127	Ankle2|NP_573221.2|DMEL	LOC117147022|XP_033169601.1|DMAU
OG0002128	HisRS|NP_573305.2|DMEL	LOC117148483|XP_033171753.1|DMAU
OG0002129	Epg5|NP_650752.2|DMEL	LOC117145980|XP_033167778.1|DMAU
OG0002130	CG14795|NP_569925.2|DMEL	LOC117146519|XP_033168677.1|DMAU
OG0002131	CG18600|NP_650708.1|DMEL	LOC117144400|XP_033165427.1|DMAU
OG0002132	RpL7|NP_523531.1|DMEL	LOC117135483|XP_033151596.1|DMAU
OG0002133	Paics|NP_572826.1|DMEL	LOC117147788|XP_033170720.1|DMAU
OG0002134	CG8173|NP_573239.1|DMEL	LOC117147996|XP_033171041.1|DMAU
OG0002135	mys|NP_524793.2|DMEL	LOC117148523|XP_033171827.1|DMAU
OG0002136	trp|NP_476768.1|DMEL	LOC117143359|XP_033163923.1|DMAU
OG0002137	CG5902|NP_651201.1|DMEL	LOC117146119|XP_033168004.1|DMAU
OG0002138	Vps4|NP_573258.1|DMEL	LOC117147690|XP_033170568.1|DMAU
OG0002139	Vap33|NP_570087.1|DMEL	LOC117148181|XP_033171342.1|DMAU
OG0002140	fend|NP_572528.1|DMEL	LOC117147534|XP_033170357.1|DMAU
OG0002141	RpL10|NP_651954.3|DMEL	LOC117140339|XP_033159079.1|DMAU
OG0002142	CG9853|NP_001097680.1|DMEL	LOC117144311|XP_033165314.1|DMAU
OG0002143	Tango14|NP_608577.2|DMEL	LOC117145346|XP_033166856.1|DMAU
OG0002144	Mitf|NP_001245436.1|DMEL	LOC117146334|XP_033168330.1|DMAU
OG0002145	CG5023|NP_650867.1|DMEL	LOC117145142|XP_033166573.1|DMAU
OG0002146	lost|NP_649466.1|DMEL	LOC117142654|XP_033162669.1|DMAU
OG0002147	CG43347|NP_001138185.2|DMEL	LOC117148581|XP_033171939.1|DMAU
OG0002148	CG14969|NP_647809.3|DMEL	LOC117141143|XP_033160366.1|DMAU
OG0002149	4E-T|NP_726619.2|DMEL	LOC117146339|XP_033168354.1|DMAU
OG0002150	drd|NP_001033845.1|DMEL	LOC117147674|XP_033170541.1|DMAU
OG0002151	Nse4|NP_609405.2|DMEL	LOC117148417|XP_033171679.1|DMAU
OG0002152	CG31122|NP_001356888.1|DMEL	LOC117143174|XP_033163579.1|DMAU
OG0002153	dmrt99B|NP_524549.1|DMEL	LOC117142487|XP_033162403.1|DMAU
OG0002154	inc|NP_569926.2|DMEL	LOC117146518|XP_033168676.1|DMAU
OG0002155	tll|NP_524596.1|DMEL	LOC117145249|XP_033166721.1|DMAU
OG0002156	CG7369|NP_649415.2|DMEL	LOC117140223|XP_033158912.1|DMAU
OG0002157	timeout|NP_524341.3|DMEL	LOC117142521|XP_033162455.1|DMAU
OG0002158	CG5335|NP_611349.2|DMEL	LOC117136804|XP_033153760.1|DMAU
OG0002159	roh|NP_726318.1|DMEL	LOC117138560|XP_033156610.1|DMAU
OG0002160	slou|NP_001262808.1|DMEL	LOC117143481|XP_033164084.1|DMAU
OG0002161	snRNP-U1-C|NP_650767.1|DMEL	LOC117143301|XP_033163797.1|DMAU
OG0002162	CG12814|NP_001262454.1|DMEL	LOC117143721|XP_033164412.1|DMAU
OG0002163	lin-52|NP_572256.1|DMEL	LOC117147294|XP_033170033.1|DMAU
OG0002164	Ssadh|NP_651408.1|DMEL	LOC117142312|XP_033162102.1|DMAU
OG0002165	CG12288|NP_609822.1|DMEL	LOC117136887|XP_033153894.1|DMAU
OG0002166	Yip1d1|NP_609596.1|DMEL	LOC117148065|XP_033171150.1|DMAU
OG0002167	wbl|NP_725867.1|DMEL	LOC117137327|XP_033154607.1|DMAU
OG0002168	gbb|NP_477340.1|DMEL	LOC117136437|XP_033153243.1|DMAU
OG0002169	defl|NP_648352.2|DMEL	LOC117139479|XP_033157689.1|DMAU
OG0002170	ABCD|NP_651906.1|DMEL	LOC117146283|XP_033168178.1|DMAU
OG0002171	CG33108|NP_788728.1|DMEL	LOC117142974|XP_033163215.1|DMAU
OG0002172	hh|NP_001034065.1|DMEL	LOC117143858|XP_033164613.1|DMAU
OG0002173	aurB|NP_477336.1|DMEL	LOC117150496|XP_033173291.1|DMAU
OG0002174	CG8461|NP_650367.1|DMEL	LOC117142374|XP_033162195.1|DMAU
OG0002175	mRpL11|NP_524351.1|DMEL	LOC117142376|XP_033162196.1|DMAU
OG0002176	Prp18|NP_650776.1|DMEL	LOC117143104|XP_033163477.1|DMAU
OG0002177	Scp2|NP_524381.1|DMEL	LOC117145174|XP_033166614.1|DMAU
OG0002178	CG6051|NP_001097943.1|DMEL	LOC117142631|XP_033162626.1|DMAU
OG0002179	lobo|NP_001036757.1|DMEL	LOC117143717|XP_033164406.1|DMAU
OG0002181	l_1_G0320|NP_572567.1|DMEL	LOC117146867|XP_033169347.1|DMAU
OG0002182	CG2698|NP_001246976.1|DMEL	LOC117145789|XP_033167460.1|DMAU
OG0002183	mip40|NP_611407.1|DMEL	LOC117135853|XP_033152263.1|DMAU
OG0002184	RpII140|NP_476706.1|DMEL	LOC117142950|XP_033163165.1|DMAU
OG0002185	CG5044|NP_732020.2|DMEL	LOC117145552|XP_033167142.1|DMAU, LOC117145549|XP_033167135.1|DMAU
OG0002186	CG9107|NP_608981.1|DMEL	LOC117150361|XP_033173112.1|DMAU
OG0002187	CCT1|NP_524450.2|DMEL	LOC117144359|XP_033165367.1|DMAU
OG0002188	Not11|NP_726406.1|DMEL	LOC117136238|XP_033152914.1|DMAU
OG0002189	mRpS5|NP_001036652.1|DMEL	LOC117140585|XP_033159482.1|DMAU
OG0002190	Gdh|NP_524470.4|DMEL	LOC117142814|XP_033162920.1|DMAU
OG0002191	Pex16|NP_649252.1|DMEL	LOC117138961|XP_033156894.1|DMAU
OG0002192	bora|NP_649048.1|DMEL	LOC117139854|XP_033158394.1|DMAU
OG0002193	jumu|NP_524302.1|DMEL	LOC117143050|XP_033163390.1|DMAU
OG0002194	CG5646|NP_651568.1|DMEL	LOC117143447|XP_033164045.1|DMAU
OG0002195	CG13605|NP_651214.2|DMEL	LOC117144197|XP_033165137.1|DMAU
OG0002196	MED7|NP_731500.1|DMEL	LOC117145204|XP_033166659.1|DMAU
OG0002197	CG7049|NP_612003.1|DMEL	LOC117141192|XP_033160430.1|DMAU
OG0002198	CG17816|NP_001097706.1|DMEL	LOC117142567|XP_033162510.1|DMAU
OG0002199	RpA-70|NP_524274.1|DMEL	LOC117142862|XP_033163010.1|DMAU
OG0002200	Gip|NP_511106.1|DMEL	LOC117148560|XP_033171894.1|DMAU
OG0002202	CG9297|NP_788674.1|DMEL	LOC117144448|XP_033165492.1|DMAU
OG0002203	Pde6|NP_001262566.1|DMEL	LOC117142371|XP_033162192.1|DMAU
OG0002204	Hr96|NP_524493.1|DMEL	LOC117143196|XP_033163627.1|DMAU
OG0002205	apn|NP_650270.1|DMEL	LOC117144730|XP_033165965.1|DMAU
OG0002206	cd|NP_651081.1|DMEL	LOC117142678|XP_033162707.1|DMAU
OG0002207	fkh|NP_001263038.1|DMEL	LOC117144525|XP_033165638.1|DMAU
OG0002208	mIF2|NP_651621.2|DMEL	LOC117144919|XP_033166257.1|DMAU
OG0002209	Spat|NP_511062.1|DMEL	LOC117147137|XP_033169807.1|DMAU
OG0002210	CG1208|NP_001097692.1|DMEL	LOC117145123|XP_033166532.1|DMAU
OG0002211	Dic1|NP_650279.1|DMEL	LOC117143846|XP_033164593.1|DMAU
OG0002212	CG14285|NP_650773.1|DMEL	LOC117143106|XP_033163479.1|DMAU
OG0002213	twr|NP_649676.1|DMEL	LOC117145724|XP_033167364.1|DMAU
OG0002214	CG34034|NP_001163678.1|DMEL	LOC117143713|XP_033164403.1|DMAU
OG0002215	btsz|NP_001247109.1|DMEL	LOC117143000|XP_033163250.1|DMAU
OG0002216	Cap-D2|NP_651709.1|DMEL	LOC117142485|XP_033162400.1|DMAU
OG0002217	Hexim|NP_731932.1|DMEL	LOC117143383|XP_033163954.1|DMAU
OG0002218	Alg14|NP_573031.1|DMEL	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU
OG0002219	yellow-e|NP_524344.1|DMEL	LOC117145144|XP_033166575.1|DMAU
OG0002220	Ir87a|NP_650290.2|DMEL	LOC117145441|XP_033166989.1|DMAU
OG0002221	Tmc|NP_001303362.1|DMEL	LOC117140700|XP_033159654.1|DMAU
OG0002222	uri|NP_611933.1|DMEL	LOC117136329|XP_033153074.1|DMAU
OG0002223	Vha44|NP_725565.3|DMEL	LOC117136091|XP_033152655.1|DMAU
OG0002224	CG43340|NP_001246184.1|DMEL	LOC117136078|XP_033152637.1|DMAU
OG0002225	frac|NP_001137905.1|DMEL	LOC117140967|XP_033160083.1|DMAU
OG0002226	CG17266|NP_610224.1|DMEL	LOC117136178|XP_033152811.1|DMAU
OG0002227	SLO2|NP_001097259.2|DMEL	LOC117136100|XP_033152685.1|DMAU
OG0002228	pnut|NP_477064.1|DMEL	LOC117136665|XP_033153556.1|DMAU
OG0002229	CG42360|NP_611946.2|DMEL	LOC117135533|XP_033151695.1|DMAU
OG0002230	Taz|NP_477432.3|DMEL	LOC117137764|XP_033155274.1|DMAU
OG0002231	Br140|NP_610266.1|DMEL	LOC117136271|XP_033152991.1|DMAU
OG0002232	grau|NP_788422.1|DMEL	LOC117135755|XP_033152102.1|DMAU
OG0002233	CG10657|NP_648579.3|DMEL	LOC117139820|XP_033158343.1|DMAU
OG0002234	Cpr47Ef|NP_610660.2|DMEL	LOC117137667|XP_033155117.1|DMAU
OG0002235	Liprin-gamma|NP_001097414.1|DMEL	LOC117135967|XP_033152460.1|DMAU
OG0002236	Phm|NP_477225.1|DMEL	LOC117138523|XP_033156552.1|DMAU
OG0002237	MAN1|NP_611873.1|DMEL	LOC117136231|XP_033152902.1|DMAU
OG0002238	koi|NP_001260738.1|DMEL	LOC117135940|XP_033152411.1|DMAU
OG0002239	spt4|NP_610802.1|DMEL	LOC117135780|XP_033152144.1|DMAU
OG0002240	Swim|NP_726176.1|DMEL	LOC117135866|XP_033152286.1|DMAU
OG0002241	CG3437|NP_648318.2|DMEL	LOC117141574|XP_033160978.1|DMAU
OG0002242	Cbl|NP_648224.1|DMEL	LOC117141226|XP_033160475.1|DMAU
OG0002243	CG4335|NP_650886.1|DMEL	LOC117144170|XP_033165103.1|DMAU
OG0002244	CG7839|NP_648431.3|DMEL	LOC117139964|XP_033158554.1|DMAU
OG0002245	CG32369|NP_729296.1|DMEL	LOC117139865|XP_033158413.1|DMAU
OG0002246	CG15236|NP_610241.1|DMEL	LOC117137110|XP_033154288.1|DMAU
OG0002247	Pym|NP_726372.1|DMEL	LOC117136438|XP_033153244.1|DMAU
OG0002248	Hexo1|NP_523924.1|DMEL	LOC117139501|XP_033157723.1|DMAU
OG0002249	CG34461|NP_001097547.1|DMEL	LOC117141202|XP_033160445.1|DMAU
OG0002251	otp|NP_001286654.1|DMEL	LOC117137656|XP_033155084.1|DMAU
OG0002252	CG13442|NP_611511.3|DMEL	LOC117137419|XP_033154739.1|DMAU
OG0002253	CG4622|NP_611929.1|DMEL	LOC117138302|XP_033156193.1|DMAU
OG0002254	niki|NP_651293.1|DMEL	LOC117143114|XP_033163490.1|DMAU
OG0002255	ND-18|NP_573385.1|DMEL	LOC117146438|XP_033168542.1|DMAU
OG0002256	CG33144|NP_788324.1|DMEL	LOC117135421|XP_033151465.1|DMAU
OG0002257	Fbl6|NP_610665.2|DMEL	LOC117138324|XP_033156251.1|DMAU
OG0002258	CG9953|NP_648067.2|DMEL	LOC117140748|XP_033159720.1|DMAU
OG0002259	Gbeta13F|NP_525090.1|DMEL	LOC117148462|XP_033171725.1|DMAU
OG0002260	TORIP|NP_649149.1|DMEL	LOC117139535|XP_033157799.1|DMAU
OG0002261	asf1|NP_524163.1|DMEL	LOC117139398|XP_033157556.1|DMAU
OG0002262	sqa|NP_724821.2|DMEL	LOC117136164|XP_033152797.1|DMAU
OG0002263	SsRbeta|NP_524103.2|DMEL	LOC117139338|XP_033157476.1|DMAU
OG0002264	Fcp1|NP_611934.1|DMEL	LOC117136327|XP_033153073.1|DMAU
OG0002265	Adi1|NP_001097577.1|DMEL	LOC117139851|XP_033158389.1|DMAU
OG0002266	fln|NP_524174.1|DMEL	LOC117140229|XP_033158919.1|DMAU
