Orthogroup	DMEL.longest_only	DMIR.longest_only
OG0001368	Hydr1|NP_610459.2|DMEL	LOC117185884|XP_033252937.1|DMIR, LOC108158666|XP_017146663.1|DMIR
OG0001369	Ndc80|NP_572902.1|DMEL	LOC108162120|XP_017152186.1|DMIR
OG0001370	CG3520|NP_611792.1|DMEL	LOC117187851|XP_033246626.1|DMIR, LOC117187663|XP_033246197.1|DMIR, LOC117187664|XP_033246199.1|DMIR, LOC117187667|XP_033246203.1|DMIR, LOC117187657|XP_033246189.1|DMIR, LOC117187659|XP_033246193.1|DMIR, LOC117187658|XP_033246191.1|DMIR, LOC108158053|XP_033246633.1|DMIR, LOC117187661|XP_033246195.1|DMIR, LOC108159661|XP_033246184.1|DMIR
OG0001371	CG17684|NP_001015352.3|DMEL	LOC108161318|XP_033248961.1|DMIR
OG0001372	Stacl|NP_001260996.1|DMEL	LOC117193538|XP_033254175.1|DMIR, LOC108160054|XP_033246912.1|DMIR, LOC117192989|XP_033253611.1|DMIR
OG0001373	DIP-theta|NP_723103.1|DMEL	LOC108163632|XP_017154527.1|DMIR
OG0001374	Sps1|NP_725374.1|DMEL	LOC117192945|XP_033253561.1|DMIR, LOC108158595|XP_017146536.1|DMIR
OG0001375	CG44098|NP_001262264.1|DMEL	LOC108154098|XP_033244623.1|DMIR
OG0001376	Smyd4-3|NP_725048.1|DMEL	LOC108160767|XP_017150457.1|DMIR
OG0001377	Snoo|NP_001097115.1|DMEL	LOC108163360|XP_017154094.1|DMIR
OG0001378	TTLL3B|NP_609068.2|DMEL	LOC108162338|XP_017152519.1|DMIR, LOC108163651|XP_017154558.1|DMIR
OG0001379	drm|NP_001285590.1|DMEL	LOC108163710|XP_017154643.1|DMIR
OG0001380	ZnT41F|NP_610185.1|DMEL	LOC108159967|XP_017149138.1|DMIR
OG0001381	csul|NP_477184.1|DMEL	LOC117189454|XP_033250471.1|DMIR, LOC117189453|XP_033250470.1|DMIR, LOC117189455|XP_033250472.1|DMIR, LOC117189456|XP_033250473.1|DMIR, LOC117191548|XP_033252271.1|DMIR, LOC117188489|XP_033248322.1|DMIR, LOC108159271|XP_033248323.1|DMIR
OG0001382	toc|NP_477153.1|DMEL	LOC108162309|XP_017152467.2|DMIR
OG0001383	Tom7|NP_610433.1|DMEL	LOC108161596|XP_017151372.1|DMIR, LOC117188144|XP_033247425.1|DMIR, LOC108162758|XP_017153134.1|DMIR, LOC108159723|XP_017148733.1|DMIR, LOC117190131|XP_033251104.1|DMIR
OG0001384	amd|NP_724162.1|DMEL	LOC117189005|XP_033249733.1|DMIR, LOC108161124|XP_033249337.1|DMIR
OG0001385	Pka-C1|NP_476977.1|DMEL	LOC108163091|XP_017153666.1|DMIR
OG0001387	CG5958|NP_609119.2|DMEL	LOC108163187|XP_017153816.1|DMIR
OG0001388	bsk|NP_723541.1|DMEL	LOC108161325|XP_017151045.1|DMIR
OG0001389	beat-IV|NP_001262876.1|DMEL	LOC108157766|XP_017145437.1|DMIR
OG0001390	Gs1l|NP_477229.3|DMEL	LOC108163505|XP_017154321.1|DMIR
OG0001391	AsnRS|NP_609948.1|DMEL	LOC108161925|XP_017151838.1|DMIR
OG0001392	CG10803|NP_570064.1|DMEL	LOC108163820|XP_017154799.1|DMIR
OG0001393	RpL30|NP_524687.1|DMEL	LOC108164966|XP_017156468.1|DMIR, LOC108157223|XP_017144669.1|DMIR, LOC117186314|XP_033242819.1|DMIR, LOC117186313|XP_033242817.1|DMIR, LOC108154259|XP_017139983.1|DMIR, LOC117186315|XP_033242835.1|DMIR
OG0001394	rho-5|NP_995679.1|DMEL	LOC108164102|XP_033248526.1|DMIR
OG0001395	Caf1-55|NP_524354.1|DMEL	LOC108155153|XP_017141302.1|DMIR
OG0001396	CG12123|NP_572478.1|DMEL	LOC108162432|XP_017152659.1|DMIR
OG0001397	dpr4|NP_001014616.2|DMEL	LOC108155521|XP_017141856.1|DMIR
OG0001398	ras|NP_001356940.1|DMEL	LOC108164632|XP_017155965.1|DMIR
OG0001399	Nipped-A|NP_001097192.2|DMEL	LOC117188125|XP_033247365.1|DMIR
OG0001400	CG7966|NP_650256.2|DMEL	LOC108157580|XP_017145190.1|DMIR
OG0001401	obst-F|NP_649186.1|DMEL	LOC108151014|XP_017134864.1|DMIR
OG0001402	CG10516|NP_648819.2|DMEL	LOC108151878|XP_017136263.1|DMIR
OG0001403	Oat|NP_649139.1|DMEL	LOC108153585|XP_017139153.1|DMIR
OG0001404	bbc|NP_001246300.1|DMEL	LOC108159475|XP_017148286.1|DMIR, LOC117190366|XP_033251336.1|DMIR
OG0001405	NtR|NP_651958.2|DMEL	LOC117192861|XP_033253506.1|DMIR, LOC108160046|XP_017149279.1|DMIR
OG0001406	Tim8|NP_572713.1|DMEL	LOC108163706|XP_017154636.1|DMIR
OG0001407	CG33051|NP_788522.1|DMEL	LOC117189012|XP_033249753.1|DMIR, LOC117188994|XP_033249687.1|DMIR, LOC108150947|XP_017134770.2|DMIR, LOC117186282|XP_033242731.1|DMIR
OG0001408	CG8299|NP_611066.1|DMEL	LOC108158909|XP_017147192.1|DMIR
OG0001411	CG31321|NP_731899.1|DMEL	LOC108156080|XP_017142857.1|DMIR
OG0001412	squ|NP_001246044.1|DMEL, CG15484|NP_609587.1|DMEL	LOC108161296|XP_017151003.1|DMIR, LOC108161165|XP_033249876.1|DMIR, LOC108154236|XP_033245809.1|DMIR
OG0001413	CG5767|NP_611283.1|DMEL, CG5770|NP_611282.1|DMEL	LOC108159307|XP_017147968.1|DMIR
OG0001415	Ir51b|NP_725440.1|DMEL	LOC108159690|XP_017148686.1|DMIR
OG0001416	CG31636|NP_723200.1|DMEL	LOC108164274|XP_017155407.1|DMIR
OG0001417	CG2233|NP_572433.1|DMEL	LOC108165131|XP_017156685.1|DMIR
OG0001418	CG13311|NP_648258.1|DMEL, CG32023|NP_729415.2|DMEL	LOC108165540|XP_017157103.1|DMIR
OG0001419	Peritrophin-15b|NP_524982.1|DMEL	LOC108164172|XP_017155277.1|DMIR, LOC108163501|XP_017154315.1|DMIR
OG0001420	CG33107|NP_788717.1|DMEL	LOC117191343|XP_033252135.1|DMIR, LOC117191307|XP_033252105.1|DMIR, LOC117191335|XP_033252133.1|DMIR, LOC117191361|XP_033252149.1|DMIR, LOC108156736|XP_017143884.1|DMIR, LOC117191370|XP_033252153.1|DMIR, LOC117191289|XP_033252089.1|DMIR, LOC117191381|XP_033252159.1|DMIR, LOC117191298|XP_033252098.1|DMIR, LOC117191261|XP_033252069.1|DMIR, LOC117191353|XP_033252141.1|DMIR, LOC117191313|XP_033252108.1|DMIR, LOC117191394|XP_033252169.1|DMIR, LOC117191270|XP_033252072.1|DMIR, LOC117191388|XP_033252166.1|DMIR, LOC117191330|XP_033252126.1|DMIR, LOC117191278|XP_033252082.1|DMIR, LOC117191322|XP_033252117.1|DMIR
OG0001422	CG9129|NP_612088.2|DMEL, CG9130|NP_001027095.1|DMEL	LOC108152865|XP_017137983.1|DMIR
OG0001423	CG44013|NP_001262606.1|DMEL, CG44014|NP_732043.1|DMEL	LOC108157713|XP_017145373.1|DMIR
OG0001424	CG14377|NP_731810.1|DMEL, CG14374|NP_731809.1|DMEL	LOC108164627|XP_017155961.1|DMIR
OG0001425	GstE3|NP_611325.2|DMEL	LOC108160371|XP_017149832.1|DMIR, LOC108160903|XP_017150664.1|DMIR
OG0001426	CG11723|NP_608647.1|DMEL	LOC117186223|XP_033242543.1|DMIR, LOC108153763|XP_017139391.2|DMIR, LOC117186224|XP_033242544.1|DMIR, LOC108163145|XP_017153747.1|DMIR
OG0001427	boly|NP_610373.2|DMEL, CG4691|NP_609719.1|DMEL	LOC117187963|XP_033246867.1|DMIR, LOC108160339|XP_017149769.2|DMIR
OG0001429	PK1-R|NP_001247089.1|DMEL	LOC108157784|XP_033245883.1|DMIR
OG0001430	sqd|NP_731825.1|DMEL	LOC108155483|XP_017141796.1|DMIR
OG0001431	CG32708|NP_727306.1|DMEL	LOC108153137|XP_017138426.1|DMIR
OG0001432	ND-75|NP_511083.1|DMEL	LOC108151485|XP_017135613.1|DMIR
OG0001433	vret|NP_651092.1|DMEL	LOC108157088|XP_017144441.1|DMIR, LOC108156914|XP_017144151.2|DMIR
OG0001434	Rala|NP_525063.1|DMEL	LOC108163458|XP_017154241.1|DMIR
OG0001435	Nup50|NP_610355.1|DMEL	LOC117189776|XP_033250734.1|DMIR, LOC108158689|XP_017146712.1|DMIR, LOC108151263|XP_017135276.1|DMIR
OG0001436	CG5815|NP_733196.1|DMEL	LOC108164699|XP_017156063.1|DMIR
OG0001437	RpS13|NP_476938.1|DMEL	LOC108163817|XP_017154797.1|DMIR
OG0001438	CG1523|NP_651635.2|DMEL	LOC117188672|XP_033248757.1|DMIR, LOC108154928|XP_033248747.1|DMIR, LOC108155159|XP_017141310.1|DMIR
OG0001439	RpS30|NP_650922.1|DMEL	LOC108156714|XP_017143852.1|DMIR
OG0001440	CG11590|NP_572945.1|DMEL	LOC108157763|XP_017145438.1|DMIR
OG0001441	obst-A|NP_608378.2|DMEL	LOC108165073|XP_017156612.1|DMIR
OG0001442	smt3|NP_477411.1|DMEL	LOC108162158|XP_017152225.1|DMIR
OG0001443	CG9747|NP_651779.1|DMEL	LOC108155894|XP_017142525.1|DMIR
OG0001444	CG31198|NP_732654.1|DMEL	LOC108155542|XP_017141908.2|DMIR
OG0001445	Sfxn1-3|NP_730823.2|DMEL	LOC108160788|XP_017150484.1|DMIR, LOC108157392|XP_017144922.1|DMIR
OG0001446	CG17119|NP_651116.1|DMEL	LOC108154195|XP_017139900.1|DMIR
OG0001447	ClC-a|NP_788639.1|DMEL	LOC108157124|XP_017144496.1|DMIR
OG0001448	Fer1HCH|NP_001263104.1|DMEL	LOC108156453|XP_033244786.1|DMIR
OG0001449	Got1|NP_725534.1|DMEL	LOC108158797|XP_017146973.1|DMIR
OG0001450	Gpdh1|NP_476565.1|DMEL	LOC108163718|XP_017154655.1|DMIR
OG0001451	CG12836|NP_001286153.2|DMEL	LOC108158434|XP_017146205.1|DMIR
OG0001452	Rgk1|NP_725875.3|DMEL	LOC108159195|XP_033246733.1|DMIR
OG0001453	Pdss2|NP_649277.1|DMEL	LOC108153147|XP_017138437.1|DMIR
OG0001454	Patr-1|NP_650592.1|DMEL	LOC108156397|XP_017143321.1|DMIR
OG0001455	Exn|NP_001189123.1|DMEL	LOC108152846|XP_017137946.1|DMIR
OG0001457	Cap-G|NP_995827.2|DMEL	LOC117189712|XP_033250695.1|DMIR, LOC117189707|XP_033250688.1|DMIR, LOC117189703|XP_033250685.1|DMIR, LOC117189692|XP_033250682.1|DMIR, LOC117189670|XP_033250667.1|DMIR, LOC117190074|XP_033251047.1|DMIR, LOC117189691|XP_033250681.1|DMIR, LOC108158463|XP_017146242.1|DMIR
OG0001458	Dh44-R1|NP_610960.1|DMEL	LOC108158227|XP_033252645.1|DMIR, LOC117185733|XP_033248172.1|DMIR
OG0001459	CG33993|NP_001033991.1|DMEL	LOC108153090|XP_017138359.1|DMIR
OG0001460	Vps13|NP_610299.2|DMEL	LOC117192317|XP_033252861.1|DMIR, LOC108158088|XP_017145724.1|DMIR
OG0001461	Grip84|NP_728264.1|DMEL	LOC108162622|XP_017152937.1|DMIR
OG0001462	Hsp83|NP_523899.1|DMEL	LOC108150965|XP_017134788.1|DMIR
OG0001463	jigr1|NP_001334702.1|DMEL	LOC108156932|XP_017144179.1|DMIR
OG0001464	Vps26|NP_569952.2|DMEL	LOC108158690|XP_017146716.1|DMIR
OG0001465	CG12341|NP_610612.1|DMEL	LOC117186721|XP_033243728.1|DMIR, LOC117186725|XP_033243732.1|DMIR, LOC117186653|XP_033243585.1|DMIR, LOC117186724|XP_033243731.1|DMIR, LOC117194157|XP_033254704.1|DMIR, LOC117186726|XP_033243733.1|DMIR, LOC108160246|XP_017149595.2|DMIR, LOC117186727|XP_033243734.1|DMIR, LOC117193726|XP_033254342.1|DMIR
OG0001466	CG17036|NP_609584.1|DMEL	LOC108161565|XP_017151342.2|DMIR
OG0001467	Osi21|NP_609501.1|DMEL	LOC108161870|XP_017151750.1|DMIR
OG0001468	PGRP-LA|NP_996026.1|DMEL	LOC108153691|XP_017139304.1|DMIR
OG0001469	ReepB|NP_610936.2|DMEL, CG4960|NP_651429.1|DMEL	LOC108158513|XP_017146378.1|DMIR, LOC117193387|XP_033254027.1|DMIR
OG0001470	CG7365|NP_649178.1|DMEL	LOC108153756|XP_017139377.1|DMIR
OG0001471	Glut1|NP_612073.2|DMEL	LOC108152190|XP_017136825.1|DMIR
OG0001472	Prosbeta6|NP_524115.1|DMEL	LOC108151350|XP_017135396.1|DMIR
OG0001473	Or82a|NP_730794.1|DMEL	LOC108154459|XP_017140220.1|DMIR
OG0001474	CG3781|NP_572303.4|DMEL	LOC108164753|XP_017156142.1|DMIR
OG0001475	PIG-N|NP_610549.1|DMEL	LOC108158450|XP_017146224.1|DMIR, LOC117190434|XP_033251404.1|DMIR, LOC117185748|XP_033246902.1|DMIR, LOC117190433|XP_033251403.1|DMIR
OG0001476	Wnt5|NP_476924.1|DMEL	LOC117189378|XP_033250393.1|DMIR, LOC117188518|XP_033248409.1|DMIR
OG0001477	ATPsyngamma|NP_524550.1|DMEL	LOC108155913|XP_017142547.1|DMIR
OG0001478	crq|NP_787957.1|DMEL	LOC108162087|XP_017152136.1|DMIR
OG0001480	ebi|NP_477329.1|DMEL	LOC108161816|XP_017151665.1|DMIR
OG0001481	CG31688|NP_610035.4|DMEL	LOC108163198|XP_033248882.1|DMIR
OG0001482	cato|NP_477344.1|DMEL	LOC108159150|XP_017147636.1|DMIR, LOC117189472|XP_033250496.1|DMIR
OG0001483	lt|NP_001036416.1|DMEL	LOC108162387|XP_017152590.1|DMIR
OG0001484	CG2772|NP_608776.1|DMEL	LOC108161416|XP_017151160.1|DMIR
OG0001485	NijB|NP_649068.1|DMEL	LOC108153426|XP_017138918.1|DMIR
OG0001486	Tg|NP_609174.1|DMEL	LOC108163483|XP_017154280.1|DMIR
OG0001487	CG40498|NP_001104342.3|DMEL	LOC117188782|XP_033249041.1|DMIR
OG0001488	CG4734|NP_610864.1|DMEL	LOC108160873|XP_017150624.1|DMIR
OG0001489	sick|NP_001260606.1|DMEL	LOC108162324|XP_033249847.1|DMIR
OG0001490	RpS21|NP_722853.1|DMEL	LOC108163308|XP_017154013.1|DMIR
OG0001491	Rab5|NP_523457.1|DMEL	LOC108163427|XP_017154195.1|DMIR
OG0001492	CG9068|NP_611111.1|DMEL	LOC108162618|XP_017152927.1|DMIR
OG0001493	Naa20A|NP_001259714.1|DMEL	LOC108152671|XP_033244150.1|DMIR
OG0001494	CheA7a|NP_572395.2|DMEL	LOC108151562|XP_017135726.1|DMIR
OG0001495	CG42516|NP_001163086.1|DMEL	LOC117189857|XP_033250816.1|DMIR, LOC108158695|XP_017146719.1|DMIR, LOC108153383|XP_017138844.1|DMIR
OG0001496	RpS6|NP_511073.1|DMEL	LOC108164836|XP_017156249.1|DMIR
OG0001497	VhaAC45|NP_610470.1|DMEL	LOC108160477|XP_017149986.1|DMIR, LOC117193443|XP_033254085.1|DMIR
OG0001498	rn|NP_001262343.1|DMEL	LOC108157018|XP_033245247.1|DMIR
OG0001500	botv|NP_523790.1|DMEL	LOC117187784|XP_033246515.1|DMIR, LOC108160133|XP_017149416.2|DMIR
OG0001501	CG18547|NP_650138.1|DMEL	LOC108155422|XP_017141717.1|DMIR
OG0001502	CG7639|NP_995838.1|DMEL	LOC108158194|XP_017145902.1|DMIR, LOC117189350|XP_033250379.1|DMIR, LOC117190073|XP_033251045.1|DMIR, LOC117190071|XP_033251042.1|DMIR
OG0001503	Gr43a|NP_001286158.1|DMEL	LOC108160290|XP_017149672.2|DMIR
OG0001504	CG43736|NP_001259298.1|DMEL	LOC108158503|XP_017146325.2|DMIR
OG0001505	mbl|NP_001261046.1|DMEL	LOC108158029|XP_033248092.1|DMIR
OG0001506	Iswi|NP_523719.1|DMEL	LOC117185721|XP_033248317.1|DMIR, LOC108159484|XP_017148304.2|DMIR
OG0001507	Fili|NP_001369108.1|DMEL	LOC108159578|XP_017148515.1|DMIR
OG0001508	CG9864|NP_611462.1|DMEL	LOC117185699|XP_033253778.1|DMIR, LOC108160352|XP_017149806.1|DMIR
OG0001509	stum|NP_611603.3|DMEL	LOC108159940|XP_017149083.1|DMIR, LOC117190809|XP_033251742.1|DMIR
OG0001510	ifc|NP_476594.1|DMEL	LOC108162838|XP_017153269.1|DMIR
OG0001511	CG9380|NP_001036571.2|DMEL	LOC117193362|XP_033253968.1|DMIR, LOC108160564|XP_017150133.1|DMIR, LOC117185918|XP_033253970.1|DMIR
OG0001512	ppk26|NP_648125.3|DMEL	LOC108150796|XP_017134589.1|DMIR
OG0001513	nrm|NP_001246890.1|DMEL	LOC108152559|XP_017137480.1|DMIR
OG0001515	MED22|NP_569870.1|DMEL	LOC108153429|XP_017138920.1|DMIR, LOC108156196|XP_017143019.2|DMIR, LOC117187472|XP_033246127.1|DMIR
OG0001516	PH4alphaNE2|NP_733378.1|DMEL, CG31524|NP_733379.2|DMEL	LOC108155860|XP_017142467.2|DMIR
OG0001517	CG12883|NP_651579.1|DMEL	LOC108156698|XP_017143834.1|DMIR
OG0001518	spirit|NP_572492.1|DMEL	LOC108163895|XP_017154907.1|DMIR
OG0001519	CG2641|NP_649737.1|DMEL	LOC108157295|XP_017144786.1|DMIR
OG0001520	CG14676|NP_649600.1|DMEL, CG34287|NP_001097693.1|DMEL	LOC117186937|XP_033244211.1|DMIR
OG0001521	Tep4|NP_001260590.1|DMEL	LOC108162566|XP_033249930.1|DMIR
OG0001523	Alp8|NP_611655.1|DMEL, Alp2|NP_611654.1|DMEL	LOC108160027|XP_017149255.1|DMIR
OG0001524	Ir48b|NP_610697.1|DMEL	LOC108159827|XP_017148891.1|DMIR
OG0001525	CG32755|NP_727055.1|DMEL	LOC108164685|XP_033252700.1|DMIR
OG0001525	CG6041|NP_572281.1|DMEL	LOC108164686|XP_017156043.1|DMIR
OG0001526	CG1840|NP_572764.1|DMEL, SelG|NP_572763.3|DMEL	LOC108161342|XP_017151071.1|DMIR
OG0001527	CG45061|NP_001285063.1|DMEL	LOC108165029|XP_017156555.1|DMIR
OG0001527	CG45060|NP_001285062.1|DMEL	LOC108165030|XP_017156556.1|DMIR
OG0001528	mthl11|NP_731479.3|DMEL	LOC108156733|XP_017143881.2|DMIR
OG0001529	CG12691|NP_572157.1|DMEL	LOC108165601|XP_017157164.1|DMIR
OG0001530	aust|NP_609278.1|DMEL	LOC108152998|XP_017138225.1|DMIR, LOC108164075|XP_017155148.1|DMIR, LOC108161136|XP_033249209.1|DMIR, LOC117188841|XP_033249206.1|DMIR, LOC117188842|XP_033249207.1|DMIR
OG0001531	CG15109|NP_611394.3|DMEL	LOC108153696|XP_017139310.1|DMIR, LOC117190420|XP_033251388.1|DMIR, LOC108161221|XP_033249827.1|DMIR, LOC108157439|XP_017144982.2|DMIR, LOC117192049|XP_033252656.1|DMIR, LOC108158739|XP_017146836.1|DMIR, LOC117194150|XP_033254694.1|DMIR, LOC108158343|XP_017146071.2|DMIR, LOC117193775|XP_033254395.1|DMIR, LOC117194049|XP_033254582.1|DMIR, LOC117194021|XP_033254539.1|DMIR, LOC117193774|XP_033254393.1|DMIR, LOC117194034|XP_033254566.1|DMIR
OG0001534	CG34417|NP_001259282.1|DMEL	LOC108165461|XP_033243977.1|DMIR
OG0001535	CG15449|NP_608423.1|DMEL	LOC108162231|XP_017152351.1|DMIR
OG0001536	scu|NP_523396.1|DMEL	LOC108156573|XP_017143600.1|DMIR
OG0001537	lwr|NP_476978.1|DMEL	LOC108161820|XP_033249218.1|DMIR, LOC108163976|XP_017155022.1|DMIR
OG0001538	CG1640|NP_727696.2|DMEL	LOC108164610|XP_017155938.1|DMIR
OG0001539	vir|NP_524900.1|DMEL	LOC108159130|XP_017147611.1|DMIR
OG0001540	msl-2|NP_523467.1|DMEL	LOC108153785|XP_017139418.1|DMIR, LOC108154451|XP_017140211.1|DMIR, LOC108163249|XP_017153904.1|DMIR
OG0001541	CG14457|NP_001014600.1|DMEL	LOC108165356|XP_017156879.1|DMIR
OG0001542	Cad86C|NP_001247033.1|DMEL	LOC108157053|XP_017144363.1|DMIR
OG0001543	r|NP_523377.1|DMEL	LOC108158165|XP_017145878.1|DMIR
OG0001544	CG43689|NP_001259230.1|DMEL	LOC108165089|XP_033252418.1|DMIR
OG0001545	CG32819|NP_728444.1|DMEL, CG32820|NP_728441.1|DMEL, CG17450|NP_728438.2|DMEL	LOC108159855|XP_017148951.1|DMIR
OG0001546	GCS2alpha|NP_652145.1|DMEL	LOC108159841|XP_017148921.1|DMIR
OG0001547	dnc|NP_726846.1|DMEL	LOC108156758|XP_033247891.1|DMIR
OG0001548	Arp2|NP_001259621.1|DMEL	LOC108162941|XP_017153421.1|DMIR
OG0001549	Mhc|NP_723999.1|DMEL	LOC108163265|XP_033248672.1|DMIR
OG0001550	CG3999|NP_649989.1|DMEL	LOC108156566|XP_017143591.2|DMIR
OG0001551	Nha2|NP_001247251.1|DMEL	LOC108157564|XP_017145171.2|DMIR
OG0001552	ATP6AP2|NP_649876.1|DMEL	LOC108155289|XP_017141494.1|DMIR
OG0001553	AstA-R1|NP_524700.1|DMEL	LOC108165024|XP_017156549.1|DMIR
OG0001554	Skeletor|NP_001247027.1|DMEL	LOC108157411|XP_017144949.2|DMIR
OG0001555	CG10621|NP_609920.1|DMEL	LOC108163674|XP_017154590.1|DMIR
OG0001556	nopo|NP_611305.1|DMEL	LOC117193041|XP_033253668.1|DMIR, LOC117192763|XP_033253394.1|DMIR, LOC108159478|XP_017148295.1|DMIR
OG0001557	Amun|NP_572741.1|DMEL	LOC108153001|XP_017138234.1|DMIR
OG0001558	CG16952|NP_001356947.1|DMEL	LOC117186785|XP_033243934.1|DMIR
OG0001559	CG6356|NP_651240.1|DMEL	LOC108157172|XP_017144581.1|DMIR
OG0001560	dsx|NP_001262353.1|DMEL	LOC108156097|XP_017142875.1|DMIR
OG0001561	CREG|NP_524385.2|DMEL	LOC108155176|XP_017141335.1|DMIR
OG0001562	Nse1|NP_609063.1|DMEL	LOC108162157|XP_017152224.1|DMIR, LOC117186086|XP_033242077.1|DMIR
OG0001563	alpha-Cat|NP_524219.1|DMEL	LOC117187079|XP_033244822.1|DMIR
OG0001564	CASK|NP_001262811.1|DMEL	LOC108156021|XP_017142742.1|DMIR
OG0001565	grn|NP_001262366.1|DMEL	LOC108156927|XP_017144170.1|DMIR
OG0001566	CG4511|NP_650026.1|DMEL	LOC108165449|XP_017156979.1|DMIR
OG0001567	CG13202|NP_610675.1|DMEL	LOC108160776|XP_017150467.1|DMIR, LOC117188188|XP_033247557.1|DMIR
OG0001568	cv-c|NP_001097786.1|DMEL	LOC108155215|XP_033245875.1|DMIR
OG0001569	Adgf-C|NP_650308.3|DMEL	LOC108157412|XP_017144950.1|DMIR
OG0001570	CheA87a|NP_650280.1|DMEL	LOC108154351|XP_017140105.2|DMIR
OG0001571	dpr19|NP_609392.1|DMEL	LOC108162512|XP_017152778.1|DMIR
OG0001572	CG9917|NP_573117.2|DMEL	LOC108164845|XP_017156263.1|DMIR
OG0001573	RhoGEF64C|NP_729032.1|DMEL	LOC108152338|XP_017137089.1|DMIR
OG0001574	CG13375|NP_569837.2|DMEL	LOC108165016|XP_017156543.1|DMIR
OG0001575	CG6204|NP_651229.2|DMEL	LOC108153937|XP_033244173.1|DMIR, LOC117185898|XP_033244172.1|DMIR
OG0001576	CG6693|NP_650052.1|DMEL	LOC108154218|XP_017139933.1|DMIR
OG0001577	dgt1|NP_001287595.1|DMEL	LOC108157583|XP_017145195.1|DMIR, LOC108156037|XP_017142779.1|DMIR
OG0001578	rswl|NP_611335.1|DMEL	LOC117193185|XP_033253824.1|DMIR, LOC108159212|XP_017147781.1|DMIR
OG0001579	CG18809|NP_652669.1|DMEL	LOC108161933|XP_017151897.1|DMIR
OG0001580	wde|NP_610608.1|DMEL	LOC108159665|XP_017148633.1|DMIR, LOC117192824|XP_033253479.1|DMIR
OG0001581	Cubn|NP_727348.2|DMEL	LOC108164519|XP_017155798.1|DMIR
OG0001582	vis|NP_788337.1|DMEL, achi|NP_725183.1|DMEL	LOC108159232|XP_017147828.2|DMIR, LOC117185818|XP_033247006.1|DMIR
OG0001583	CG30377|NP_610329.2|DMEL	LOC117193941|XP_033254494.1|DMIR, LOC108160417|XP_017149902.1|DMIR
OG0001584	Dci|NP_612065.1|DMEL	LOC108151846|XP_017136219.1|DMIR, LOC108151844|XP_017136218.1|DMIR
OG0001585	bif|NP_001259457.1|DMEL	LOC108159491|XP_017148347.1|DMIR
OG0001586	SMSr|NP_648114.1|DMEL	LOC108152358|XP_017137120.1|DMIR
OG0001587	CG10465|NP_610165.1|DMEL	LOC117189274|XP_033250333.1|DMIR, LOC108153564|XP_017139129.2|DMIR, LOC117186899|XP_033244101.1|DMIR, LOC108160819|XP_033244099.1|DMIR, LOC117186902|XP_033244108.1|DMIR, LOC108157942|XP_033252388.1|DMIR, LOC117187746|XP_033246440.1|DMIR
OG0001588	CG12107|NP_610314.1|DMEL	LOC108160547|XP_017150103.1|DMIR, LOC117191386|XP_033252160.1|DMIR
OG0001589	IntS3|NP_001036437.1|DMEL	LOC117189021|XP_033249779.1|DMIR
OG0001590	hts|NP_001097377.2|DMEL	LOC117191235|XP_033252048.1|DMIR, LOC108158598|XP_017146538.1|DMIR, LOC117191583|XP_033252299.1|DMIR
OG0001591	Cnx14D|NP_573131.1|DMEL, CG1924|NP_572788.2|DMEL, Cnx99A|NP_001036767.1|DMEL	LOC108156769|XP_017143923.1|DMIR
OG0001592	bun|NP_001036357.2|DMEL	LOC108161998|XP_017151956.1|DMIR
OG0001593	Oatp33Ea|NP_001260417.1|DMEL	LOC117188747|XP_033248928.1|DMIR, LOC108163955|XP_017154993.2|DMIR
OG0001594	dpy|NP_001260032.1|DMEL	LOC108161947|XP_033249878.1|DMIR
OG0001595	Drip|NP_001260893.1|DMEL	LOC108160550|XP_017150107.1|DMIR, LOC117191791|XP_033252444.1|DMIR
OG0001596	ref_2_P|NP_476700.1|DMEL	LOC108162567|XP_017152856.1|DMIR
OG0001597	Gpa2|NP_001104054.3|DMEL	LOC108161922|XP_017151827.1|DMIR
OG0001598	wb|NP_723870.1|DMEL	LOC108162760|XP_017153131.2|DMIR
OG0001599	nrv1|NP_477167.1|DMEL	LOC108162933|XP_017153408.1|DMIR
OG0001600	side-II|NP_001014485.3|DMEL	LOC108163604|XP_017154482.1|DMIR
OG0001601	Pfdn1|NP_608992.1|DMEL	LOC108162961|XP_017153448.1|DMIR
OG0001602	FucTB|NP_609288.4|DMEL	LOC108161211|XP_033249189.1|DMIR, LOC108163567|XP_017154423.1|DMIR, LOC108163657|XP_017154567.1|DMIR
OG0001603	gcm|NP_477108.1|DMEL	LOC108161790|XP_017151628.1|DMIR
OG0001604	PpV|NP_511061.1|DMEL	LOC117188931|XP_033249455.1|DMIR
OG0001605	Lnpk|NP_610395.1|DMEL	LOC117187351|XP_033245712.1|DMIR, LOC117187349|XP_033245707.1|DMIR, LOC108157496|XP_017145084.2|DMIR, LOC108153508|XP_017139051.2|DMIR, LOC108160399|XP_017149879.1|DMIR, LOC117191336|XP_033252130.1|DMIR
OG0001606	RpL38|NP_001036440.1|DMEL	LOC117191376|XP_033252155.1|DMIR, LOC117190887|XP_033251790.1|DMIR, LOC117186608|XP_033243501.1|DMIR, LOC117188171|XP_033247507.1|DMIR, LOC117186458|XP_033243208.1|DMIR, LOC117186155|XP_033242250.1|DMIR, LOC117186156|XP_033242251.1|DMIR
