Orthogroup	DMEL.longest_only	DPER.longest_only
OG0001407	CG33051|NP_788522.1|DMEL	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER
OG0001408	CG8299|NP_611066.1|DMEL	LOC6603679|XP_002028651.1|DPER
OG0001411	CG31321|NP_731899.1|DMEL	LOC6587383|XP_026843189.1|DPER
OG0001412	squ|NP_001246044.1|DMEL, CG15484|NP_609587.1|DMEL	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER
OG0001413	CG5767|NP_611283.1|DMEL, CG5770|NP_611282.1|DMEL	LOC6590185|XP_002016338.1|DPER
OG0001414	Or46a|NP_995793.1|DMEL	LOC113564876|XP_026841972.1|DPER, LOC6590048|XP_026842162.1|DPER
OG0001415	Ir51b|NP_725440.1|DMEL	LOC6590330|XP_002016219.1|DPER
OG0001416	CG31636|NP_723200.1|DMEL	LOC6593551|XP_026843854.1|DPER
OG0001417	CG2233|NP_572433.1|DMEL	LOC6600412|XP_026848387.1|DPER
OG0001418	CG13311|NP_648258.1|DMEL, CG32023|NP_729415.2|DMEL	LOC113566613|XP_026848842.1|DPER
OG0001419	Peritrophin-15b|NP_524982.1|DMEL	LOC6593788|XP_002018708.1|DPER, LOC6593789|XP_002018709.1|DPER
OG0001420	CG33107|NP_788717.1|DMEL	LOC6594874|XP_026850580.1|DPER
OG0001421	CG3123|NP_608716.1|DMEL	LOC6589694|XP_002014209.2|DPER
OG0001422	CG9129|NP_612088.2|DMEL, CG9130|NP_001027095.1|DMEL	LOC6601041|XP_002026129.1|DPER
OG0001423	CG44013|NP_001262606.1|DMEL, CG44014|NP_732043.1|DMEL	LOC6594486|XP_002019957.1|DPER
OG0001425	GstE3|NP_611325.2|DMEL	LOC6592322|XP_002018556.1|DPER, LOC6592320|XP_002018554.1|DPER
OG0001426	CG11723|NP_608647.1|DMEL	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER
OG0001427	boly|NP_610373.2|DMEL, CG4691|NP_609719.1|DMEL	LOC6589917|XP_002015719.2|DPER
OG0001428	CG43246|NP_001246756.1|DMEL, CG43919|NP_001260973.1|DMEL	LOC113565679|XP_026844234.1|DPER
OG0001429	PK1-R|NP_001247089.1|DMEL	LOC6588368|XP_002013613.1|DPER
OG0001430	sqd|NP_731825.1|DMEL	LOC6588504|XP_026840579.1|DPER
OG0001431	CG32708|NP_727306.1|DMEL	LOC6599966|XP_002025043.2|DPER
OG0001432	ND-75|NP_511083.1|DMEL	LOC6596857|XP_026845851.1|DPER
OG0001433	vret|NP_651092.1|DMEL	LOC6599388|XP_026847218.1|DPER, LOC6587717|XP_026844659.1|DPER
OG0001434	Rala|NP_525063.1|DMEL	LOC6599332|XP_026850173.1|DPER
OG0001435	Nup50|NP_610355.1|DMEL	LOC6592766|XP_002017818.1|DPER, LOC6597470|XP_002022636.2|DPER
OG0001436	CG5815|NP_733196.1|DMEL	LOC6600094|XP_002025207.1|DPER
OG0001437	RpS13|NP_476938.1|DMEL	LOC6589658|XP_002014519.1|DPER
OG0001438	CG1523|NP_651635.2|DMEL	LOC113566541|XP_026848384.1|DPER, LOC6604413|XP_002029311.2|DPER, LOC6603776|XP_002028743.2|DPER, LOC6600375|XP_002025463.2|DPER, LOC6594759|XP_002020096.1|DPER
OG0001439	RpS30|NP_650922.1|DMEL	LOC6587797|XP_002013706.1|DPER
OG0001440	CG11590|NP_572945.1|DMEL	LOC6597340|XP_002022542.2|DPER
OG0001441	obst-A|NP_608378.2|DMEL	LOC6597233|XP_002022528.1|DPER
OG0001442	smt3|NP_477411.1|DMEL	LOC6593421|XP_002019127.1|DPER
OG0001443	CG9747|NP_651779.1|DMEL	LOC6594734|XP_002020560.2|DPER
OG0001444	CG31198|NP_732654.1|DMEL	LOC6587884|XP_026850951.1|DPER
OG0001445	Sfxn1-3|NP_730823.2|DMEL	LOC6591104|XP_002016258.1|DPER, LOC6591321|XP_026841990.1|DPER
OG0001446	CG17119|NP_651116.1|DMEL	LOC6598802|XP_002023974.1|DPER
OG0001447	ClC-a|NP_788639.1|DMEL	LOC6594467|XP_026840406.1|DPER
OG0001448	Fer1HCH|NP_001263104.1|DMEL	LOC6595335|XP_026839997.1|DPER
OG0001449	Got1|NP_725534.1|DMEL	LOC6600975|XP_002026013.1|DPER
OG0001450	Gpdh1|NP_476565.1|DMEL	LOC6588785|XP_002014256.1|DPER
OG0001451	CG12836|NP_001286153.2|DMEL	LOC6591006|XP_002015573.1|DPER
OG0001452	Rgk1|NP_725875.3|DMEL	LOC6590114|XP_026841651.1|DPER
OG0001453	Pdss2|NP_649277.1|DMEL	LOC6597106|XP_026845239.1|DPER
OG0001454	Patr-1|NP_650592.1|DMEL	LOC6587360|XP_026849585.1|DPER
OG0001455	Exn|NP_001189123.1|DMEL	LOC6600540|XP_026847681.1|DPER
OG0001457	Cap-G|NP_995827.2|DMEL	LOC6590898|XP_002016265.1|DPER
OG0001458	Dh44-R1|NP_610960.1|DMEL	LOC6590223|XP_026841800.1|DPER
OG0001459	CG33993|NP_001033991.1|DMEL	LOC6602832|XP_002027797.2|DPER
OG0001460	Vps13|NP_610299.2|DMEL	LOC6602064|XP_026840774.1|DPER
OG0001461	Grip84|NP_728264.1|DMEL	LOC6597677|XP_002022831.2|DPER
OG0001462	Hsp83|NP_523899.1|DMEL	LOC6596212|XP_002021280.2|DPER
OG0001463	jigr1|NP_001334702.1|DMEL	LOC6592054|XP_026844511.1|DPER
OG0001464	Vps26|NP_569952.2|DMEL	LOC6600155|XP_002025238.1|DPER
OG0001465	CG12341|NP_610612.1|DMEL	LOC6592520|XP_002017678.1|DPER
OG0001466	CG17036|NP_609584.1|DMEL	LOC6603065|XP_026843114.1|DPER, LOC6603066|XP_002028059.1|DPER
OG0001467	Osi21|NP_609501.1|DMEL	LOC6589802|XP_002015147.1|DPER
OG0001468	PGRP-LA|NP_996026.1|DMEL	LOC113566734|XP_026849446.1|DPER
OG0001469	ReepB|NP_610936.2|DMEL, CG4960|NP_651429.1|DMEL	LOC6592250|XP_002017636.1|DPER
OG0001470	CG7365|NP_649178.1|DMEL	LOC6595752|XP_026845373.1|DPER
OG0001471	Glut1|NP_612073.2|DMEL	LOC6603312|XP_026849884.1|DPER, LOC113566894|XP_026849858.1|DPER
OG0001472	Prosbeta6|NP_524115.1|DMEL	LOC6599789|XP_002024876.1|DPER
OG0001473	Or82a|NP_730794.1|DMEL	LOC6594602|XP_002019305.1|DPER
OG0001474	CG3781|NP_572303.4|DMEL	LOC6603078|XP_002028120.2|DPER
OG0001475	PIG-N|NP_610549.1|DMEL	LOC6590147|XP_026841527.1|DPER, LOC113565027|XP_026840613.1|DPER
OG0001476	Wnt5|NP_476924.1|DMEL	LOC6603244|XP_026841380.1|DPER
OG0001477	ATPsyngamma|NP_524550.1|DMEL	LOC6587798|XP_002012830.1|DPER
OG0001478	crq|NP_787957.1|DMEL	LOC6589868|XP_026844573.1|DPER
OG0001480	ebi|NP_477329.1|DMEL	LOC6589498|XP_002014588.1|DPER
OG0001481	CG31688|NP_610035.4|DMEL	LOC6596450|XP_026843324.1|DPER
OG0001482	cato|NP_477344.1|DMEL	LOC6590734|XP_002015997.2|DPER
OG0001483	lt|NP_001036416.1|DMEL	LOC6597932|XP_026843794.1|DPER
OG0001484	CG2772|NP_608776.1|DMEL	LOC6589548|XP_002015076.1|DPER
OG0001485	NijB|NP_649068.1|DMEL	LOC6595812|XP_002021290.1|DPER
OG0001486	Tg|NP_609174.1|DMEL	LOC6589116|XP_002015272.1|DPER
OG0001487	CG40498|NP_001104342.3|DMEL	LOC113565507|XP_026843542.1|DPER, LOC113565502|XP_026843514.1|DPER, LOC113565497|XP_026843498.1|DPER, LOC113565474|XP_026843399.1|DPER
OG0001488	CG4734|NP_610864.1|DMEL	LOC6590271|XP_002015474.1|DPER
OG0001489	sick|NP_001260606.1|DMEL	LOC6596472|XP_026843559.1|DPER
OG0001490	RpS21|NP_722853.1|DMEL	LOC6596426|XP_002021824.1|DPER
OG0001491	Rab5|NP_523457.1|DMEL	LOC6589437|XP_026844235.1|DPER
OG0001492	kl-2|NP_001015505.5|DMEL	LOC113566257|XP_026846886.1|DPER
OG0001492	CG9068|NP_611111.1|DMEL	LOC6595463|XP_002020896.1|DPER
OG0001493	Naa20A|NP_001259714.1|DMEL	LOC6602899|XP_002027922.2|DPER
OG0001494	CheA7a|NP_572395.2|DMEL	LOC6604521|XP_026849312.1|DPER
OG0001495	CG42516|NP_001163086.1|DMEL	LOC113565143|XP_026841991.1|DPER, LOC6596188|XP_002021117.1|DPER
OG0001496	RpS6|NP_511073.1|DMEL	LOC6600777|XP_026845161.1|DPER
OG0001497	VhaAC45|NP_610470.1|DMEL	LOC6593271|XP_002018189.1|DPER
OG0001498	rn|NP_001262343.1|DMEL	LOC6594201|XP_026850736.1|DPER
OG0001500	botv|NP_523790.1|DMEL	LOC6601546|XP_026841468.1|DPER, LOC6601544|XP_002026691.2|DPER
OG0001501	CG18547|NP_650138.1|DMEL	LOC6591872|XP_026851158.1|DPER
OG0001502	CG7639|NP_995838.1|DMEL	LOC6590545|XP_002016226.1|DPER
OG0001503	Gr43a|NP_001286158.1|DMEL	LOC6589993|XP_002015598.1|DPER
OG0001504	CG43736|NP_001259298.1|DMEL	LOC6600118|XP_026846712.1|DPER
OG0001505	mbl|NP_001261046.1|DMEL	LOC6604707|XP_026841497.1|DPER
OG0001506	Iswi|NP_523719.1|DMEL	LOC6590798|XP_026840770.1|DPER
OG0001507	Fili|NP_001369108.1|DMEL	LOC6592587|XP_002018069.2|DPER
OG0001508	CG9864|NP_611462.1|DMEL	LOC6593269|XP_026841226.1|DPER
OG0001509	stum|NP_611603.3|DMEL	LOC6590359|XP_026842350.1|DPER
OG0001510	ifc|NP_476594.1|DMEL	LOC6588729|XP_026844043.1|DPER
OG0001511	CG9380|NP_001036571.2|DMEL	LOC6592510|XP_026842156.1|DPER
OG0001512	ppk26|NP_648125.3|DMEL	LOC6597194|XP_026845575.1|DPER
OG0001513	nrm|NP_001246890.1|DMEL	LOC6596201|XP_026845230.1|DPER
OG0001515	MED22|NP_569870.1|DMEL	LOC6596839|XP_002022020.1|DPER, LOC6587967|XP_002013325.1|DPER
OG0001516	PH4alphaNE2|NP_733378.1|DMEL, CG31524|NP_733379.2|DMEL	LOC6594829|XP_026850692.1|DPER
OG0001517	CG12883|NP_651579.1|DMEL	LOC6595188|XP_002020044.2|DPER
OG0001518	spirit|NP_572492.1|DMEL	LOC6597501|XP_026849291.1|DPER
OG0001519	CG2641|NP_649737.1|DMEL	LOC6594442|XP_002019554.1|DPER
OG0001520	CG14676|NP_649600.1|DMEL, CG34287|NP_001097693.1|DMEL	LOC6587459|XP_002013262.1|DPER
OG0001521	Tep4|NP_001260590.1|DMEL	LOC6593968|XP_026843715.1|DPER
OG0001522	Nepl8|NP_609795.2|DMEL, Nepl6|NP_609023.3|DMEL	LOC113565748|XP_026844604.1|DPER
OG0001523	Alp8|NP_611655.1|DMEL, Alp2|NP_611654.1|DMEL	LOC6593176|XP_002018110.1|DPER
OG0001524	Ir48b|NP_610697.1|DMEL	LOC6600940|XP_026842228.1|DPER
OG0001525	CG32755|NP_727055.1|DMEL	LOC6599234|XP_026848307.1|DPER
OG0001525	CG6041|NP_572281.1|DMEL	LOC6599235|XP_002024292.1|DPER
OG0001526	CG1840|NP_572764.1|DMEL, SelG|NP_572763.3|DMEL	LOC6598305|XP_002023507.2|DPER
OG0001527	CG45061|NP_001285063.1|DMEL	LOC6597861|XP_002023054.1|DPER
OG0001527	CG45060|NP_001285062.1|DMEL	LOC6597862|XP_026846985.1|DPER
OG0001528	mthl11|NP_731479.3|DMEL	LOC6588172|XP_002012870.1|DPER
OG0001529	CG12691|NP_572157.1|DMEL	LOC6596820|XP_002022056.1|DPER
OG0001530	aust|NP_609278.1|DMEL	LOC6603967|XP_026847704.1|DPER, LOC6603966|XP_026847700.1|DPER, LOC113566429|XP_026847711.1|DPER, LOC113566426|XP_026847702.1|DPER, LOC113566433|XP_026847718.1|DPER, LOC113566427|XP_026847706.1|DPER, LOC113566428|XP_026847709.1|DPER, LOC6598127|XP_002023283.2|DPER
OG0001531	CG15109|NP_611394.3|DMEL	LOC6596697|XP_026845900.1|DPER, LOC6590334|XP_026841897.1|DPER, LOC6593110|XP_002018339.1|DPER
OG0001534	CG34417|NP_001259282.1|DMEL	LOC6596893|XP_026845535.1|DPER
OG0001535	CG15449|NP_608423.1|DMEL	LOC6597894|XP_002023021.1|DPER
OG0001536	scu|NP_523396.1|DMEL	LOC6599292|XP_002024257.1|DPER
OG0001537	lwr|NP_476978.1|DMEL	LOC6589668|XP_002014575.1|DPER
OG0001538	CG1640|NP_727696.2|DMEL	LOC6604509|XP_026845126.1|DPER
OG0001539	vir|NP_524900.1|DMEL	LOC6590295|XP_026840955.1|DPER
OG0001540	msl-2|NP_523467.1|DMEL	LOC6601046|XP_002026134.1|DPER, LOC6587642|XP_002013250.2|DPER, LOC6589062|XP_002014550.1|DPER
OG0001541	CG14457|NP_001014600.1|DMEL	LOC113566501|XP_026848196.1|DPER
OG0001542	Cad86C|NP_001247033.1|DMEL	LOC6591611|XP_026848213.1|DPER
OG0001543	r|NP_523377.1|DMEL	LOC6598264|XP_026846200.1|DPER
OG0001544	CG43689|NP_001259230.1|DMEL	LOC6597604|XP_026848894.1|DPER
OG0001545	CG32819|NP_728444.1|DMEL, CG32820|NP_728441.1|DMEL, CG17450|NP_728438.2|DMEL	LOC6600109|XP_026846678.1|DPER
OG0001546	GCS2alpha|NP_652145.1|DMEL	LOC6600111|XP_026846651.1|DPER
OG0001547	dnc|NP_726846.1|DMEL	LOC6598557|XP_026846268.1|DPER
OG0001548	Arp2|NP_001259621.1|DMEL	LOC113566133|XP_026846224.1|DPER
OG0001549	Mhc|NP_723999.1|DMEL	LOC6589460|XP_026844808.1|DPER
OG0001550	CG3999|NP_649989.1|DMEL	LOC6587657|XP_002012887.1|DPER
OG0001551	Nha2|NP_001247251.1|DMEL	LOC6598831|XP_026849416.1|DPER
OG0001552	ATP6AP2|NP_649876.1|DMEL	LOC6595038|XP_002020365.1|DPER
OG0001553	AstA-R1|NP_524700.1|DMEL	LOC6599327|XP_026847156.1|DPER
OG0001554	Skeletor|NP_001247027.1|DMEL	LOC6588050|XP_026840195.1|DPER
OG0001555	CG10621|NP_609920.1|DMEL	LOC6589404|XP_002015293.1|DPER
OG0001556	nopo|NP_611305.1|DMEL	LOC6593149|XP_002018526.1|DPER
OG0001557	Amun|NP_572741.1|DMEL	LOC6600353|XP_026848391.1|DPER
OG0001558	CG16952|NP_001356947.1|DMEL	LOC6604350|XP_026847468.1|DPER, LOC113566717|XP_026849391.1|DPER
OG0001559	CG6356|NP_651240.1|DMEL	LOC6587199|XP_002013514.1|DPER
OG0001560	dsx|NP_001262353.1|DMEL	LOC6588536|XP_026839942.1|DPER
OG0001561	CREG|NP_524385.2|DMEL	LOC6587571|XP_002013102.1|DPER
OG0001562	Nse1|NP_609063.1|DMEL	LOC6593543|XP_002019133.1|DPER
OG0001563	alpha-Cat|NP_524219.1|DMEL	LOC6591732|XP_026846045.1|DPER
OG0001564	CASK|NP_001262811.1|DMEL	LOC6587895|XP_026840532.1|DPER
OG0001565	grn|NP_001262366.1|DMEL	LOC6587242|XP_002013663.1|DPER
OG0001566	CG4511|NP_650026.1|DMEL	LOC6597541|XP_002022671.2|DPER
OG0001567	CG13202|NP_610675.1|DMEL	LOC6592575|XP_002017740.1|DPER
OG0001568	cv-c|NP_001097786.1|DMEL	LOC6587323|XP_026851232.1|DPER
OG0001569	Adgf-C|NP_650308.3|DMEL	LOC6587430|XP_026846398.1|DPER
OG0001570	CheA87a|NP_650280.1|DMEL	LOC6587663|XP_002014044.2|DPER
OG0001571	dpr19|NP_609392.1|DMEL	LOC6589199|XP_002014361.1|DPER
OG0001572	CG9917|NP_573117.2|DMEL	LOC6603095|XP_002028105.2|DPER
OG0001573	RhoGEF64C|NP_729032.1|DMEL	LOC6599687|XP_026847409.1|DPER
OG0001574	CG13375|NP_569837.2|DMEL	LOC6598333|XP_002023461.2|DPER
OG0001575	CG6204|NP_651229.2|DMEL	LOC6588336|XP_002013422.1|DPER
OG0001576	CG6693|NP_650052.1|DMEL	LOC6594426|XP_002019758.1|DPER
OG0001577	dgt1|NP_001287595.1|DMEL	LOC6598751|XP_002023785.2|DPER, LOC6594906|XP_002020506.1|DPER
OG0001578	rswl|NP_611335.1|DMEL	LOC6592259|XP_002018568.1|DPER
OG0001579	CG18809|NP_652669.1|DMEL	LOC6599107|XP_026849263.1|DPER
OG0001580	wde|NP_610608.1|DMEL	LOC6592516|XP_002017674.2|DPER
OG0001581	Cubn|NP_727348.2|DMEL	LOC6597379|XP_002022582.2|DPER
OG0001582	vis|NP_788337.1|DMEL, achi|NP_725183.1|DMEL	LOC6600800|XP_002025971.1|DPER
OG0001583	CG30377|NP_610329.2|DMEL	LOC6591029|XP_026840702.1|DPER
OG0001584	Dci|NP_612065.1|DMEL	LOC6603278|XP_002028265.2|DPER, LOC6603277|XP_002028264.1|DPER
OG0001585	bif|NP_001259457.1|DMEL	LOC6599387|XP_026847077.1|DPER
OG0001586	SMSr|NP_648114.1|DMEL	LOC6597136|XP_002022324.1|DPER
OG0001587	CG10465|NP_610165.1|DMEL	LOC6590580|XP_002015385.2|DPER
OG0001588	CG12107|NP_610314.1|DMEL	LOC6591019|XP_002016371.2|DPER
OG0001589	IntS3|NP_001036437.1|DMEL	LOC6597986|XP_026843199.1|DPER
OG0001591	Cnx14D|NP_573131.1|DMEL, CG1924|NP_572788.2|DMEL, Cnx99A|NP_001036767.1|DMEL	LOC6595240|XP_026843959.1|DPER
OG0001592	bun|NP_001036357.2|DMEL	LOC6589612|XP_026844374.1|DPER
OG0001593	Oatp33Ea|NP_001260417.1|DMEL	LOC113565703|XP_026844377.1|DPER, LOC113565918|XP_026845088.1|DPER, LOC6589685|XP_026844376.1|DPER
OG0001594	dpy|NP_001260032.1|DMEL	LOC6604447|XP_026848044.1|DPER, LOC6604583|XP_026844747.1|DPER
OG0001595	Drip|NP_001260893.1|DMEL	LOC6590508|XP_026841884.1|DPER
OG0001596	ref_2_P|NP_476700.1|DMEL	LOC6593966|XP_002018951.1|DPER
OG0001597	Gpa2|NP_001104054.3|DMEL	LOC113565458|XP_026843295.1|DPER
OG0001598	wb|NP_723870.1|DMEL	LOC6598088|XP_026843264.1|DPER
OG0001599	nrv1|NP_477167.1|DMEL	LOC6593337|XP_002018739.1|DPER
OG0001600	side-II|NP_001014485.3|DMEL	LOC6593664|XP_026843142.1|DPER
OG0001601	Pfdn1|NP_608992.1|DMEL	LOC6589225|XP_002014214.1|DPER
OG0001602	FucTB|NP_609288.4|DMEL	LOC6593379|XP_026843340.1|DPER, LOC6593378|XP_026843844.1|DPER, LOC113565472|XP_026843386.1|DPER
OG0001603	gcm|NP_477108.1|DMEL	LOC6589535|XP_002014501.1|DPER
OG0001604	PpV|NP_511061.1|DMEL	LOC6600035|XP_002025082.1|DPER
OG0001605	Lnpk|NP_610395.1|DMEL	LOC6591194|XP_002015443.1|DPER
OG0001606	RpL38|NP_001036440.1|DMEL	LOC113565187|XP_026842330.1|DPER, LOC6602983|XP_002027994.1|DPER
OG0001607	Prosbeta4|NP_609804.1|DMEL	LOC6589130|XP_026844094.1|DPER
OG0001608	Lamp1|NP_610111.3|DMEL	LOC6596526|XP_002021723.1|DPER
OG0001609	Hr51|NP_611032.2|DMEL	LOC6593146|XP_026842077.1|DPER
OG0001610	vls|NP_610019.2|DMEL	LOC6601736|XP_002026794.2|DPER, LOC6596560|XP_002021741.1|DPER
OG0001611	Pomp|NP_610057.1|DMEL	LOC6589480|XP_002015236.1|DPER
OG0001612	CG14277|NP_609200.1|DMEL	LOC6589574|XP_002014845.1|DPER
OG0001613	KdelR|NP_477296.1|DMEL	LOC6588959|XP_002014342.1|DPER
OG0001614	Np|NP_610437.2|DMEL	LOC6592602|XP_026840760.1|DPER
OG0001615	CG17715|NP_001036410.1|DMEL	LOC6593814|XP_002019061.2|DPER
OG0001616	Qtzl|NP_723706.1|DMEL, Nfs1|NP_609533.1|DMEL	LOC6595436|XP_002020857.1|DPER
OG0001617	CdGAPr|NP_610002.1|DMEL	LOC6593387|XP_026842930.1|DPER
OG0001618	CG5367|NP_609387.1|DMEL	LOC6588955|XP_002014338.1|DPER
OG0001619	alien|NP_523517.1|DMEL	LOC6593516|XP_026843011.1|DPER
OG0001620	Nxt1|NP_611833.1|DMEL	LOC6590673|XP_002015414.1|DPER
OG0001621	CG8401|NP_725520.3|DMEL	LOC6592295|XP_026842140.1|DPER
OG0001622	AP-1gamma|NP_788891.2|DMEL	LOC6597342|XP_002022544.1|DPER
OG0001623	MED15|NP_608528.1|DMEL	LOC113565660|XP_026844129.1|DPER
OG0001624	KFase|NP_609036.1|DMEL	LOC6593556|XP_026843003.1|DPER
OG0001625	eEF2|NP_525105.2|DMEL	LOC6593632|XP_002019098.1|DPER
OG0001626	RpL36A|NP_609179.2|DMEL	LOC6589594|XP_002014829.2|DPER
OG0001627	Zip88E|NP_650440.2|DMEL	LOC6594505|XP_002019704.2|DPER
OG0001628	ppk15|NP_001097937.1|DMEL	LOC6591909|XP_002016866.1|DPER
OG0001629	Parp|NP_001104452.1|DMEL	LOC6594376|XP_026850752.1|DPER
OG0001630	jnj|NP_651228.1|DMEL	LOC6588324|XP_026840522.1|DPER
OG0001631	5-HT2A|NP_730859.1|DMEL	LOC6591979|XP_026851098.1|DPER
OG0001632	RpS2|NP_476874.1|DMEL	LOC6589797|XP_002014464.1|DPER
OG0001633	fabp|NP_001027179.1|DMEL	LOC6594596|XP_002019386.1|DPER
OG0001634	CG41099|NP_001015359.1|DMEL	LOC6594370|XP_026843781.1|DPER
OG0001635	CCAP-R|NP_001368957.1|DMEL	LOC6591898|XP_002016916.1|DPER
OG0001636	CG31248|NP_649696.1|DMEL	LOC6594391|XP_026846623.1|DPER
OG0001637	Srr|NP_649886.1|DMEL	LOC6594912|XP_002020120.2|DPER
OG0001638	CG3071|NP_569993.1|DMEL	LOC6600134|XP_002025251.2|DPER
OG0001639	BubR1|NP_477382.1|DMEL	LOC6592913|XP_002018581.1|DPER
OG0001640	CG1943|NP_649691.1|DMEL	LOC6594293|XP_002019941.1|DPER
OG0001641	COX5A|NP_477217.1|DMEL	LOC6594316|XP_002019359.1|DPER
OG0001642	CG10958|NP_572445.1|DMEL	LOC6598359|XP_026846315.1|DPER
OG0001643	CG7102|NP_787994.1|DMEL	LOC6589430|XP_002015007.1|DPER
OG0001644	Poc1|NP_001261799.1|DMEL	LOC6603722|XP_002028688.2|DPER, LOC6604180|XP_002029112.2|DPER, LOC6604253|XP_002029170.2|DPER, LOC113567234|XP_026850204.1|DPER, LOC113566943|XP_026849979.1|DPER, LOC6603721|XP_002028687.2|DPER, LOC6591483|XP_002017377.2|DPER, LOC6602267|XP_002027316.1|DPER
OG0001645	CG13502|NP_611637.1|DMEL	LOC6593212|XP_026840799.1|DPER
OG0001646	GstS1|NP_001261040.1|DMEL	LOC6592395|XP_026840935.1|DPER
OG0001648	bbg|NP_648705.2|DMEL	LOC6601960|XP_026849610.1|DPER
OG0001649	beta4GalNAcTA|NP_610946.1|DMEL	LOC6600887|XP_026840831.1|DPER
OG0001650	Tab2|NP_611408.2|DMEL	LOC6601630|XP_002026633.2|DPER
OG0001651	robo1|NP_476899.1|DMEL	LOC6590952|XP_002016022.2|DPER
OG0001652	CG5567|NP_649015.2|DMEL	LOC6598888|XP_002024093.1|DPER
OG0001653	Als2|NP_649347.1|DMEL	LOC6603848|XP_026845347.1|DPER, LOC6603850|XP_026845337.1|DPER, LOC6604003|XP_026845727.1|DPER, LOC6595768|XP_026845725.1|DPER
OG0001654	Dcr-2|NP_523778.2|DMEL	LOC6590323|XP_002016212.2|DPER
OG0001655	CG1827|NP_610504.4|DMEL	LOC6592696|XP_002017733.1|DPER
OG0001656	CG2975|NP_608719.1|DMEL	LOC6603393|XP_026843244.1|DPER
OG0001657	CG7841|NP_648770.1|DMEL	LOC6602393|XP_002027445.1|DPER, LOC6588061|XP_002013771.1|DPER, LOC6597040|XP_002022200.1|DPER
OG0001658	CycA|NP_524030.2|DMEL	LOC6600590|XP_026847490.1|DPER
OG0001659	CG10089|NP_648654.1|DMEL	LOC6600613|XP_026847623.1|DPER
OG0001660	CG12104|NP_647629.1|DMEL	LOC6600627|XP_002025621.1|DPER
OG0001661	CG6567|NP_001097742.1|DMEL	LOC6591434|XP_002016729.2|DPER
OG0001662	CG7387|NP_648186.3|DMEL	LOC6595202|XP_002020237.1|DPER, LOC6599483|XP_002024603.2|DPER
OG0001663	CG31157|NP_001097769.2|DMEL	LOC6587567|XP_026840483.1|DPER
OG0001664	cer|NP_611420.1|DMEL	LOC6591265|XP_002015798.1|DPER
OG0001666	CG15406|NP_608761.2|DMEL	LOC6588933|XP_002015095.1|DPER
OG0001667	thr|NP_725731.2|DMEL	LOC6592399|XP_002017584.2|DPER
OG0001668	CG6602|NP_648020.1|DMEL	LOC6601464|XP_002026431.1|DPER
OG0001669	Gr64c|NP_523913.2|DMEL	LOC113566896|XP_026849861.1|DPER
OG0001669	Gr64d|NP_001027105.2|DMEL	LOC6603289|XP_026849863.1|DPER
OG0001670	CG14589|NP_001260721.1|DMEL	LOC6603153|XP_026841980.1|DPER
OG0001671	CG17601|NP_608471.1|DMEL	LOC6597810|XP_002022942.1|DPER
OG0001672	CG14500|NP_611309.1|DMEL	LOC6593152|XP_002018529.1|DPER
OG0001673	CG42363|NP_001137730.1|DMEL, CG42362|NP_001137731.1|DMEL	LOC113565210|XP_026842508.1|DPER
OG0001674	Tim17a1|NP_650180.1|DMEL, Tim17a2|NP_649524.1|DMEL	LOC6591809|XP_002017230.1|DPER, LOC6599142|XP_002024376.1|DPER
OG0001675	CG17770|NP_651432.1|DMEL, CG5024|NP_651431.1|DMEL	LOC6591759|XP_002017420.1|DPER
OG0001676	CG43710|NP_001261105.1|DMEL	LOC113565039|XP_026840842.1|DPER
OG0001678	CG43658|NP_001259643.1|DMEL	LOC6597782|XP_026846908.1|DPER
OG0001679	CG5966|NP_572286.1|DMEL	LOC6599257|XP_002024283.1|DPER
OG0001680	NELF-B|NP_572402.1|DMEL	LOC6597487|XP_002022723.1|DPER
OG0001681	CG3106|NP_572577.1|DMEL	LOC6597875|XP_026847015.1|DPER
OG0001682	CG7206|NP_996499.1|DMEL	LOC6597152|XP_002022310.1|DPER
OG0001683	CG13384|NP_723383.1|DMEL	LOC6593843|XP_026843153.1|DPER
OG0001684	bip2|NP_651923.2|DMEL	LOC6601984|XP_026846855.1|DPER
OG0001685	CG17328|NP_609786.2|DMEL	LOC6595558|XP_002020906.1|DPER
OG0001686	CG6961|NP_573325.1|DMEL, CG18259|NP_573324.1|DMEL	LOC6601717|XP_002026775.1|DPER
OG0001687	l_1_sc|NP_476623.1|DMEL	LOC6598349|XP_002023475.1|DPER
OG0001688	CG32756|NP_727053.1|DMEL, CG12728|NP_572280.2|DMEL	LOC6601622|XP_002026658.2|DPER
OG0001689	CG15221|NP_001096957.1|DMEL	LOC6600345|XP_002025504.2|DPER
OG0001690	mad2|NP_647991.1|DMEL	LOC6602938|XP_002027989.1|DPER
OG0001691	TwdlE|NP_609157.3|DMEL	LOC6589187|XP_002015011.1|DPER
OG0001692	Octalpha2R|NP_001262715.1|DMEL	LOC6588162|XP_026840048.1|DPER
OG0001693	RpS15Aa|NP_524709.1|DMEL	LOC6600064|XP_002025188.1|DPER
