Orthogroup	DMEL.longest_only	DPSE.longest_only
OG0001394	rho-5|NP_995679.1|DMEL	LOC6903314|XP_033236868.1|DPSE
OG0001395	Caf1-55|NP_524354.1|DMEL	LOC4803088|XP_001359887.1|DPSE
OG0001396	CG12123|NP_572478.1|DMEL	LOC6902447|XP_002132992.2|DPSE, LOC6901333|XP_015041580.2|DPSE
OG0001397	dpr4|NP_001014616.2|DMEL	LOC4802822|XP_001359664.2|DPSE
OG0001398	ras|NP_001356940.1|DMEL	LOC4815444|XP_015041220.2|DPSE
OG0001399	Nipped-A|NP_001097192.2|DMEL	LOC26533571|XP_033234447.1|DPSE
OG0001400	CG7966|NP_650256.2|DMEL	LOC6897176|XP_002137356.5|DPSE
OG0001401	obst-F|NP_649186.1|DMEL	LOC117184478|XP_033238169.1|DPSE, LOC4813398|XP_001353301.2|DPSE
OG0001402	CG10516|NP_648819.2|DMEL	LOC6900298|XP_002135620.2|DPSE
OG0001403	Oat|NP_649139.1|DMEL	LOC4812519|XP_001352966.2|DPSE
OG0001404	bbc|NP_001246300.1|DMEL	LOC4804384|XP_015039907.1|DPSE
OG0001405	NtR|NP_651958.2|DMEL	LOC4805705|XP_001362061.3|DPSE
OG0001406	Tim8|NP_572713.1|DMEL	LOC6903006|XP_002132728.1|DPSE
OG0001407	CG33051|NP_788522.1|DMEL	LOC6902488|XP_002133033.3|DPSE, LOC117183188|XP_033236176.1|DPSE, LOC6900695|XP_002135059.2|DPSE
OG0001408	CG8299|NP_611066.1|DMEL	LOC4805667|XP_001362028.2|DPSE
OG0001411	CG31321|NP_731899.1|DMEL	LOC4801581|XP_001358651.2|DPSE
OG0001412	squ|NP_001246044.1|DMEL, CG15484|NP_609587.1|DMEL	LOC4817506|XP_001356924.4|DPSE
OG0001413	CG5767|NP_611283.1|DMEL, CG5770|NP_611282.1|DMEL	LOC4804109|XP_001360723.2|DPSE
OG0001414	Or46a|NP_995793.1|DMEL	LOC117183189|XP_033233985.1|DPSE, LOC6898405|XP_033233984.1|DPSE
OG0001415	Ir51b|NP_725440.1|DMEL	LOC4804010|XP_001360641.3|DPSE
OG0001416	CG31636|NP_723200.1|DMEL	LOC4816135|XP_033236711.1|DPSE
OG0001417	CG2233|NP_572433.1|DMEL	LOC4815671|XP_015041028.2|DPSE
OG0001418	CG13311|NP_648258.1|DMEL, CG32023|NP_729415.2|DMEL	LOC4812707|XP_001353087.3|DPSE
OG0001419	Peritrophin-15b|NP_524982.1|DMEL	LOC4818169|XP_001357428.3|DPSE, LOC6903544|XP_002132419.2|DPSE
OG0001420	CG33107|NP_788717.1|DMEL	LOC4800609|XP_001357854.4|DPSE
OG0001421	CG3123|NP_608716.1|DMEL	LOC6903325|XP_002132206.3|DPSE
OG0001422	CG9129|NP_612088.2|DMEL, CG9130|NP_001027095.1|DMEL	LOC4812272|XP_001352461.2|DPSE
OG0001423	CG44013|NP_001262606.1|DMEL, CG44014|NP_732043.1|DMEL	LOC6898003|XP_002138096.2|DPSE
OG0001424	CG14377|NP_731810.1|DMEL, CG14374|NP_731809.1|DMEL	LOC117184541|XP_033238611.1|DPSE
OG0001425	GstE3|NP_611325.2|DMEL	LOC6898657|XP_002138662.2|DPSE, LOC5495515|XP_001361311.1|DPSE
OG0001426	CG11723|NP_608647.1|DMEL	LOC6900227|XP_002135557.2|DPSE, LOC4816777|XP_001356646.1|DPSE
OG0001427	boly|NP_610373.2|DMEL, CG4691|NP_609719.1|DMEL	LOC4803590|XP_001360291.3|DPSE
OG0001429	PK1-R|NP_001247089.1|DMEL	LOC6897285|XP_015037335.2|DPSE
OG0001430	sqd|NP_731825.1|DMEL	LOC4802004|XP_033235971.1|DPSE
OG0001431	CG32708|NP_727306.1|DMEL	LOC4815815|XP_033239674.1|DPSE
OG0001432	ND-75|NP_511083.1|DMEL	LOC4814404|XP_033239312.1|DPSE
OG0001433	vret|NP_651092.1|DMEL	LOC6901708|XP_002134376.2|DPSE, LOC4800932|XP_001358119.3|DPSE
OG0001434	Rala|NP_525063.1|DMEL	LOC4814818|XP_033241176.1|DPSE
OG0001435	Nup50|NP_610355.1|DMEL	LOC4804343|XP_001360918.3|DPSE, LOC6901740|XP_002134409.2|DPSE
OG0001436	CG5815|NP_733196.1|DMEL	LOC6901855|XP_002133393.1|DPSE
OG0001437	RpS13|NP_476938.1|DMEL	LOC4816856|XP_001356391.1|DPSE
OG0001438	CG1523|NP_651635.2|DMEL	LOC6901931|XP_002133465.3|DPSE, LOC4800623|XP_001357865.2|DPSE
OG0001439	RpS30|NP_650922.1|DMEL	LOC4801550|XP_001358622.2|DPSE
OG0001440	CG11590|NP_572945.1|DMEL	LOC6901561|XP_002134235.3|DPSE
OG0001441	obst-A|NP_608378.2|DMEL	LOC4815177|XP_001354939.2|DPSE
OG0001442	smt3|NP_477411.1|DMEL	LOC117184543|XP_033238623.1|DPSE, LOC4816112|XP_001355784.2|DPSE
OG0001443	CG9747|NP_651779.1|DMEL	LOC4800405|XP_001357688.2|DPSE
OG0001444	CG31198|NP_732654.1|DMEL	LOC4800958|XP_001358140.3|DPSE
OG0001445	Sfxn1-3|NP_730823.2|DMEL	LOC26532481|XP_015039566.1|DPSE, LOC6897777|XP_003736809.3|DPSE
OG0001446	CG17119|NP_651116.1|DMEL	LOC6896960|XP_033232426.1|DPSE
OG0001447	ClC-a|NP_788639.1|DMEL	LOC4802832|XP_015038128.2|DPSE
OG0001448	Fer1HCH|NP_001263104.1|DMEL	LOC4800396|XP_001357681.2|DPSE
OG0001449	Got1|NP_725534.1|DMEL	LOC6898959|XP_002138919.1|DPSE
OG0001450	Gpdh1|NP_476565.1|DMEL	LOC6903339|XP_033235136.1|DPSE
OG0001451	CG12836|NP_001286153.2|DMEL	LOC4803471|XP_033234372.1|DPSE
OG0001452	Rgk1|NP_725875.3|DMEL	LOC4804251|XP_015039767.2|DPSE
OG0001453	Pdss2|NP_649277.1|DMEL	LOC4813723|XP_001353213.1|DPSE
OG0001454	Patr-1|NP_650592.1|DMEL	LOC4802098|XP_033232956.1|DPSE
OG0001455	Exn|NP_001189123.1|DMEL	LOC4812289|XP_015043887.2|DPSE
OG0001457	Cap-G|NP_995827.2|DMEL	LOC6898347|XP_002138400.2|DPSE
OG0001458	Dh44-R1|NP_610960.1|DMEL	LOC4803884|XP_015039408.1|DPSE
OG0001459	CG33993|NP_001033991.1|DMEL	LOC6900728|XP_033239166.1|DPSE
OG0001460	Vps13|NP_610299.2|DMEL	LOC4804906|XP_001361391.4|DPSE
OG0001461	Grip84|NP_728264.1|DMEL	LOC4815237|XP_001355217.2|DPSE
OG0001462	Hsp83|NP_523899.1|DMEL	LOC4813013|XP_001353471.1|DPSE
OG0001463	jigr1|NP_001334702.1|DMEL	LOC4802674|XP_033240706.1|DPSE
OG0001464	Vps26|NP_569952.2|DMEL	LOC4815559|XP_001355245.2|DPSE
OG0001465	CG12341|NP_610612.1|DMEL	LOC4805316|XP_001361736.1|DPSE
OG0001466	CG17036|NP_609584.1|DMEL	LOC4816529|XP_001355889.3|DPSE, LOC6902457|XP_002133002.2|DPSE
OG0001467	Osi21|NP_609501.1|DMEL	LOC4817029|XP_001356804.1|DPSE
OG0001468	PGRP-LA|NP_996026.1|DMEL	LOC6900906|XP_015042501.1|DPSE
OG0001469	ReepB|NP_610936.2|DMEL, CG4960|NP_651429.1|DMEL	LOC4805343|XP_001361758.3|DPSE
OG0001470	CG7365|NP_649178.1|DMEL	LOC4813699|XP_001353535.1|DPSE
OG0001471	Glut1|NP_612073.2|DMEL	LOC6900617|XP_033237620.1|DPSE
OG0001472	Prosbeta6|NP_524115.1|DMEL	LOC4812557|XP_001352596.1|DPSE
OG0001473	Or82a|NP_730794.1|DMEL	LOC4802762|XP_033241710.1|DPSE
OG0001474	CG3781|NP_572303.4|DMEL	LOC4815065|XP_001355098.3|DPSE
OG0001475	PIG-N|NP_610549.1|DMEL	LOC4804087|XP_001360705.3|DPSE, LOC117183749|XP_033234654.1|DPSE
OG0001476	Wnt5|NP_476924.1|DMEL	LOC4811726|XP_033234912.1|DPSE
OG0001477	ATPsyngamma|NP_524550.1|DMEL	LOC4800999|XP_001358174.1|DPSE
OG0001478	crq|NP_787957.1|DMEL	LOC4817152|XP_015035818.2|DPSE
OG0001480	ebi|NP_477329.1|DMEL	LOC4816871|XP_001356440.2|DPSE
OG0001481	CG31688|NP_610035.4|DMEL	LOC4816575|XP_033235399.1|DPSE
OG0001482	cato|NP_477344.1|DMEL	LOC4803816|XP_001360473.2|DPSE
OG0001483	lt|NP_001036416.1|DMEL	LOC6902747|XP_002133261.3|DPSE
OG0001484	CG2772|NP_608776.1|DMEL	LOC4817380|XP_001356763.3|DPSE
OG0001485	NijB|NP_649068.1|DMEL	LOC4812899|XP_001353479.2|DPSE
OG0001486	Tg|NP_609174.1|DMEL	LOC4816791|XP_001356878.2|DPSE
OG0001487	CG40498|NP_001104342.3|DMEL	LOC26533936|XP_033235734.1|DPSE
OG0001488	CG4734|NP_610864.1|DMEL	LOC4803343|XP_001360123.1|DPSE
OG0001489	sick|NP_001260606.1|DMEL	LOC6902623|XP_033236795.1|DPSE
OG0001490	RpS21|NP_722853.1|DMEL	LOC4816681|XP_001356160.2|DPSE
OG0001491	Rab5|NP_523457.1|DMEL	LOC4816854|XP_001356623.1|DPSE
OG0001492	kl-2|NP_001015505.5|DMEL	LOC6899617|XP_033237206.1|DPSE
OG0001492	CG9068|NP_611111.1|DMEL	LOC6903295|XP_015035664.2|DPSE
OG0001493	Naa20A|NP_001259714.1|DMEL	LOC6902134|XP_033239566.1|DPSE
OG0001494	CheA7a|NP_572395.2|DMEL	LOC4815259|XP_001355149.2|DPSE
OG0001495	CG42516|NP_001163086.1|DMEL	LOC26532043|XP_015039832.2|DPSE, LOC6900450|XP_002134843.2|DPSE
OG0001496	RpS6|NP_511073.1|DMEL	LOC4814682|XP_001354531.1|DPSE
OG0001497	VhaAC45|NP_610470.1|DMEL	LOC4804501|XP_001361056.2|DPSE
OG0001498	rn|NP_001262343.1|DMEL	LOC6897855|XP_003736867.2|DPSE
OG0001500	botv|NP_523790.1|DMEL	LOC6899126|XP_033233194.1|DPSE, LOC6899125|XP_015040870.2|DPSE, LOC4805743|XP_001362090.1|DPSE
OG0001501	CG18547|NP_650138.1|DMEL	LOC4802582|XP_001359476.3|DPSE
OG0001502	CG7639|NP_995838.1|DMEL	LOC4804017|XP_001360647.2|DPSE
OG0001503	Gr43a|NP_001286158.1|DMEL	LOC4803495|XP_033233832.1|DPSE
OG0001504	CG43736|NP_001259298.1|DMEL	LOC6901832|XP_033237623.1|DPSE
OG0001505	mbl|NP_001261046.1|DMEL	LOC6899545|XP_033234818.1|DPSE
OG0001506	Iswi|NP_523719.1|DMEL	LOC4803384|XP_001357539.2|DPSE
OG0001507	Fili|NP_001369108.1|DMEL	LOC6898842|XP_015040510.2|DPSE
OG0001508	CG9864|NP_611462.1|DMEL	LOC4804500|XP_001361055.2|DPSE
OG0001509	stum|NP_611603.3|DMEL	LOC4803692|XP_015039277.2|DPSE
OG0001510	ifc|NP_476594.1|DMEL	LOC4818051|XP_001357203.1|DPSE
OG0001511	CG9380|NP_001036571.2|DMEL	LOC4804620|XP_001361153.5|DPSE
OG0001512	ppk26|NP_648125.3|DMEL	LOC4813908|XP_001353240.2|DPSE
OG0001513	nrm|NP_001246890.1|DMEL	LOC4813557|XP_033237473.1|DPSE
OG0001515	MED22|NP_569870.1|DMEL	LOC6901149|XP_002134625.1|DPSE, LOC6897372|XP_002137525.3|DPSE
OG0001516	PH4alphaNE2|NP_733378.1|DMEL, CG31524|NP_733379.2|DMEL	LOC6896720|XP_033234943.1|DPSE, LOC6903737|XP_002136736.2|DPSE
OG0001517	CG12883|NP_651579.1|DMEL	LOC4800665|XP_001357897.3|DPSE
OG0001518	spirit|NP_572492.1|DMEL	LOC4815243|XP_001355130.4|DPSE
OG0001519	CG2641|NP_649737.1|DMEL	LOC4802981|XP_001359790.3|DPSE
OG0001520	CG14676|NP_649600.1|DMEL, CG34287|NP_001097693.1|DMEL	LOC4801929|XP_001358947.1|DPSE
OG0001521	Tep4|NP_001260590.1|DMEL	LOC4817973|XP_001357298.2|DPSE
OG0001523	Alp8|NP_611655.1|DMEL, Alp2|NP_611654.1|DMEL	LOC4805224|XP_001361663.3|DPSE
OG0001524	Ir48b|NP_610697.1|DMEL	LOC4805404|XP_033234435.1|DPSE
OG0001525	CG32755|NP_727055.1|DMEL	LOC6901466|XP_015041725.2|DPSE
OG0001525	CG6041|NP_572281.1|DMEL	LOC6901467|XP_002134153.3|DPSE
OG0001526	CG1840|NP_572764.1|DMEL, SelG|NP_572763.3|DMEL	LOC6901419|XP_002134105.2|DPSE
OG0001527	CG45061|NP_001285063.1|DMEL	LOC6901066|XP_002134545.3|DPSE
OG0001527	CG45060|NP_001285062.1|DMEL	LOC117184663|XP_033239147.1|DPSE
OG0001528	mthl11|NP_731479.3|DMEL	LOC117183192|XP_033240454.1|DPSE, LOC4801024|XP_001358194.5|DPSE
OG0001529	CG12691|NP_572157.1|DMEL	LOC26532027|XP_015042356.1|DPSE
OG0001530	aust|NP_609278.1|DMEL	LOC6902683|XP_002133199.3|DPSE
OG0001531	CG15109|NP_611394.3|DMEL	LOC6902091|XP_002133622.2|DPSE, LOC4804072|XP_001360690.3|DPSE, LOC6898572|XP_002138592.2|DPSE
OG0001534	CG34417|NP_001259282.1|DMEL	LOC6902031|XP_033237898.1|DPSE
OG0001535	CG15449|NP_608423.1|DMEL	LOC4814357|XP_001354423.1|DPSE
OG0001536	scu|NP_523396.1|DMEL	LOC4814601|XP_001354832.2|DPSE
OG0001537	lwr|NP_476978.1|DMEL	LOC6902813|XP_015035819.2|DPSE, LOC4817068|XP_001356428.1|DPSE
OG0001538	CG1640|NP_727696.2|DMEL	LOC6902153|XP_015041209.2|DPSE
OG0001539	vir|NP_524900.1|DMEL	LOC4803955|XP_001360593.2|DPSE
OG0001540	msl-2|NP_523467.1|DMEL	LOC6899940|XP_002135308.2|DPSE, LOC26532228|XP_015037482.2|DPSE, LOC4816801|XP_001356412.3|DPSE
OG0001541	CG14457|NP_001014600.1|DMEL	LOC4812581|XP_001352392.3|DPSE
OG0001542	Cad86C|NP_001247033.1|DMEL	LOC4802105|XP_002137604.3|DPSE
OG0001543	r|NP_523377.1|DMEL	LOC4814491|XP_001354698.2|DPSE
OG0001544	CG43689|NP_001259230.1|DMEL	LOC6901826|XP_015042172.2|DPSE
OG0001545	CG32819|NP_728444.1|DMEL, CG32820|NP_728441.1|DMEL, CG17450|NP_728438.2|DMEL	LOC6901886|XP_033237687.1|DPSE
OG0001546	GCS2alpha|NP_652145.1|DMEL	LOC4815501|XP_033237685.1|DPSE
OG0001547	dnc|NP_726846.1|DMEL	LOC6901306|XP_033240413.1|DPSE
OG0001548	Arp2|NP_001259621.1|DMEL	LOC4814556|XP_015041555.1|DPSE
OG0001549	Mhc|NP_723999.1|DMEL	LOC6902880|XP_015035927.2|DPSE
OG0001550	CG3999|NP_649989.1|DMEL	LOC6897009|XP_002137194.3|DPSE
OG0001551	Nha2|NP_001247251.1|DMEL	LOC4800916|XP_015038617.2|DPSE
OG0001552	ATP6AP2|NP_649876.1|DMEL	LOC4800355|XP_001357559.1|DPSE
OG0001553	AstA-R1|NP_524700.1|DMEL	LOC4814982|XP_033239500.1|DPSE
OG0001554	Skeletor|NP_001247027.1|DMEL	LOC4801012|XP_015038636.2|DPSE
OG0001555	CG10621|NP_609920.1|DMEL	LOC4817337|XP_001356893.1|DPSE
OG0001556	nopo|NP_611305.1|DMEL	LOC4804780|XP_001361289.1|DPSE
OG0001557	Amun|NP_572741.1|DMEL	LOC4815477|XP_015041023.2|DPSE
OG0001558	CG16952|NP_001356947.1|DMEL	LOC26532991|XP_015044202.2|DPSE, LOC4811768|XP_033238062.1|DPSE
OG0001559	CG6356|NP_651240.1|DMEL	LOC4801718|XP_001358763.3|DPSE
OG0001560	dsx|NP_001262353.1|DMEL	LOC4802017|XP_033235903.1|DPSE
OG0001561	CREG|NP_524385.2|DMEL	LOC4801206|XP_015037090.2|DPSE
OG0001562	Nse1|NP_609063.1|DMEL	LOC4816177|XP_001355789.3|DPSE
OG0001563	alpha-Cat|NP_524219.1|DMEL	LOC6899766|XP_033241743.1|DPSE
OG0001564	CASK|NP_001262811.1|DMEL	LOC4800966|XP_033241641.1|DPSE
OG0001565	grn|NP_001262366.1|DMEL	LOC4801588|XP_001358657.4|DPSE
OG0001566	CG4511|NP_650026.1|DMEL	LOC6901752|XP_002134421.1|DPSE
OG0001567	CG13202|NP_610675.1|DMEL	LOC4805109|XP_001361567.2|DPSE
OG0001568	cv-c|NP_001097786.1|DMEL	LOC4801949|XP_033232924.1|DPSE
OG0001569	Adgf-C|NP_650308.3|DMEL	LOC6897137|XP_015037138.2|DPSE
OG0001570	CheA87a|NP_650280.1|DMEL	LOC4801271|XP_001358391.3|DPSE
OG0001571	dpr19|NP_609392.1|DMEL	LOC4817717|XP_033236567.1|DPSE
OG0001572	CG9917|NP_573117.2|DMEL	LOC4814552|XP_001355107.2|DPSE
OG0001573	RhoGEF64C|NP_729032.1|DMEL	LOC6900063|XP_033238385.1|DPSE
OG0001574	CG13375|NP_569837.2|DMEL	LOC4815338|XP_001354779.2|DPSE
OG0001575	CG6204|NP_651229.2|DMEL	LOC4801789|XP_003736600.3|DPSE
OG0001576	CG6693|NP_650052.1|DMEL	LOC4803146|XP_001359936.1|DPSE
OG0001577	dgt1|NP_001287595.1|DMEL	LOC6896899|XP_002137086.2|DPSE, LOC4800243|XP_001357649.2|DPSE
OG0001578	rswl|NP_611335.1|DMEL	LOC4804822|XP_001361324.3|DPSE
OG0001579	CG18809|NP_652669.1|DMEL	LOC4814919|XP_001354901.1|DPSE, LOC117184821|XP_033239668.1|DPSE
OG0001580	wde|NP_610608.1|DMEL	LOC6898870|XP_015040556.2|DPSE
OG0001581	Cubn|NP_727348.2|DMEL	LOC6902224|XP_002133752.3|DPSE
OG0001582	vis|NP_788337.1|DMEL, achi|NP_725183.1|DMEL	LOC4805467|XP_015040672.2|DPSE
OG0001583	CG30377|NP_610329.2|DMEL	LOC4805009|XP_015040360.2|DPSE
OG0001584	Dci|NP_612065.1|DMEL	LOC4812842|XP_001353670.2|DPSE, LOC6900614|XP_002134987.2|DPSE
OG0001585	bif|NP_001259457.1|DMEL	LOC4814489|XP_015042053.2|DPSE
OG0001586	SMSr|NP_648114.1|DMEL	LOC4813835|XP_001353232.1|DPSE
OG0001587	CG10465|NP_610165.1|DMEL	LOC4803330|XP_033234042.1|DPSE
OG0001588	CG12107|NP_610314.1|DMEL	LOC4804136|XP_001360742.2|DPSE
OG0001589	IntS3|NP_001036437.1|DMEL	LOC26534361|XP_015044423.1|DPSE
OG0001590	hts|NP_001097377.2|DMEL	LOC4803659|XP_015039247.2|DPSE
OG0001591	Cnx14D|NP_573131.1|DMEL, CG1924|NP_572788.2|DMEL, Cnx99A|NP_001036767.1|DMEL	LOC6896766|XP_033238911.1|DPSE
OG0001592	bun|NP_001036357.2|DMEL	LOC6902896|XP_033235150.1|DPSE
OG0001593	Oatp33Ea|NP_001260417.1|DMEL	LOC6902890|XP_033235165.1|DPSE, LOC6902891|XP_033235164.1|DPSE
OG0001594	dpy|NP_001260032.1|DMEL	LOC6903256|XP_033236301.1|DPSE
OG0001595	Drip|NP_001260893.1|DMEL	LOC6898282|XP_002138347.1|DPSE
OG0001596	ref_2_P|NP_476700.1|DMEL	LOC4817909|XP_001357300.2|DPSE
OG0001597	Gpa2|NP_001104054.3|DMEL	LOC6902755|XP_002133267.1|DPSE
OG0001598	wb|NP_723870.1|DMEL	LOC4816591|XP_001356203.3|DPSE
OG0001599	nrv1|NP_477167.1|DMEL	LOC4817934|XP_001357413.1|DPSE
OG0001600	side-II|NP_001014485.3|DMEL	LOC6903470|XP_033235722.1|DPSE
OG0001601	Pfdn1|NP_608992.1|DMEL	LOC4818056|XP_001357183.1|DPSE
OG0001602	FucTB|NP_609288.4|DMEL	LOC117183169|XP_015035309.2|DPSE, LOC6903365|XP_002132247.3|DPSE, LOC26533099|XP_015035306.2|DPSE
OG0001603	gcm|NP_477108.1|DMEL	LOC4816809|XP_001356375.3|DPSE
OG0001604	PpV|NP_511061.1|DMEL	LOC4815759|XP_001355602.1|DPSE
OG0001605	Lnpk|NP_610395.1|DMEL	LOC4803367|XP_001360102.3|DPSE
OG0001606	RpL38|NP_001036440.1|DMEL	LOC26532275|XP_015044307.1|DPSE
OG0001607	Prosbeta4|NP_609804.1|DMEL	LOC4817218|XP_001356543.2|DPSE
OG0001608	Lamp1|NP_610111.3|DMEL	LOC4816487|XP_033236946.1|DPSE
OG0001609	Hr51|NP_611032.2|DMEL	LOC15382876|XP_004444300.2|DPSE
OG0001610	vls|NP_610019.2|DMEL	LOC6901050|XP_002134529.2|DPSE, LOC4816378|XP_001356110.3|DPSE
OG0001611	Pomp|NP_610057.1|DMEL	LOC4817290|XP_001356855.1|DPSE
OG0001612	CG14277|NP_609200.1|DMEL	LOC4817050|XP_001356605.1|DPSE
OG0001613	KdelR|NP_477296.1|DMEL	LOC4817772|XP_001357164.1|DPSE
OG0001614	Np|NP_610437.2|DMEL	LOC6898643|XP_033234007.1|DPSE
OG0001615	CG17715|NP_001036410.1|DMEL	LOC6903360|XP_002132241.3|DPSE
OG0001616	Qtzl|NP_723706.1|DMEL, Nfs1|NP_609533.1|DMEL	LOC4817709|XP_001357088.1|DPSE
OG0001617	CdGAPr|NP_610002.1|DMEL	LOC4816182|XP_001355750.3|DPSE
OG0001618	CG5367|NP_609387.1|DMEL	LOC117184253|XP_033236851.1|DPSE
OG0001619	alien|NP_523517.1|DMEL	LOC4816262|XP_033237036.1|DPSE
OG0001620	Nxt1|NP_611833.1|DMEL	LOC4803394|XP_001357529.1|DPSE
OG0001621	CG8401|NP_725520.3|DMEL	LOC4805353|XP_001361767.3|DPSE
OG0001622	AP-1gamma|NP_788891.2|DMEL	LOC6901560|XP_002134234.1|DPSE
OG0001623	MED15|NP_608528.1|DMEL	LOC6902810|XP_002132547.1|DPSE
OG0001624	KFase|NP_609036.1|DMEL	LOC4817818|XP_033236384.1|DPSE
OG0001625	eEF2|NP_525105.2|DMEL	LOC6902342|XP_002133288.2|DPSE
OG0001626	RpL36A|NP_609179.2|DMEL	LOC4816965|XP_001356591.3|DPSE
OG0001627	Zip88E|NP_650440.2|DMEL	LOC4803099|XP_001359897.3|DPSE
OG0001628	ppk15|NP_001097937.1|DMEL	LOC4802180|XP_033232535.1|DPSE
OG0001629	Parp|NP_001104452.1|DMEL	LOC6897803|XP_033238605.1|DPSE
OG0001630	jnj|NP_651228.1|DMEL	LOC4801788|XP_001358825.4|DPSE
OG0001631	5-HT2A|NP_730859.1|DMEL	LOC4802311|XP_001359252.5|DPSE
OG0001632	RpS2|NP_476874.1|DMEL	LOC4816899|XP_001356343.1|DPSE, LOC6901943|XP_002133477.2|DPSE
OG0001633	fabp|NP_001027179.1|DMEL	LOC6897819|XP_033232722.1|DPSE
OG0001634	CG41099|NP_001015359.1|DMEL	LOC6897799|XP_002137904.3|DPSE
OG0001635	CCAP-R|NP_001368957.1|DMEL	LOC6897513|XP_002137662.2|DPSE
OG0001636	CG31248|NP_649696.1|DMEL	LOC4802919|XP_001359741.2|DPSE
OG0001637	Srr|NP_649886.1|DMEL	LOC4800603|XP_001357848.1|DPSE
OG0001638	CG3071|NP_569993.1|DMEL	LOC4815866|XP_001355239.2|DPSE
OG0001639	BubR1|NP_477382.1|DMEL	LOC4804833|XP_001361332.2|DPSE
OG0001640	CG1943|NP_649691.1|DMEL	LOC4803291|XP_001360056.1|DPSE
OG0001641	COX5A|NP_477217.1|DMEL	LOC4802801|XP_001359646.2|DPSE
OG0001642	CG10958|NP_572445.1|DMEL	LOC4814963|XP_001354767.4|DPSE
OG0001643	CG7102|NP_787994.1|DMEL	LOC4817451|XP_001356713.2|DPSE
OG0001644	Poc1|NP_001261799.1|DMEL	LOC6897670|XP_033232359.1|DPSE, LOC4813314|XP_001353600.2|DPSE
OG0001645	CG13502|NP_611637.1|DMEL	LOC4805279|XP_015040520.2|DPSE
OG0001646	GstS1|NP_001261040.1|DMEL	LOC4805388|XP_001361797.1|DPSE
OG0001647	Dscam1|NP_001246162.1|DMEL	LOC6899595|XP_033236727.1|DPSE
OG0001648	bbg|NP_648705.2|DMEL	LOC4813512|XP_015043033.2|DPSE
OG0001649	beta4GalNAcTA|NP_610946.1|DMEL	LOC4805485|XP_001361880.2|DPSE
OG0001650	Tab2|NP_611408.2|DMEL	LOC4805694|XP_015040813.2|DPSE
OG0001651	robo1|NP_476899.1|DMEL	LOC4803839|XP_001360492.3|DPSE
OG0001652	CG5567|NP_649015.2|DMEL	LOC4812775|XP_033239127.1|DPSE
OG0001653	Als2|NP_649347.1|DMEL	LOC117183177|XP_033237660.1|DPSE, LOC4813325|XP_001353522.1|DPSE
OG0001654	Dcr-2|NP_523778.2|DMEL	LOC4804003|XP_015039527.2|DPSE
OG0001655	CG1827|NP_610504.4|DMEL	LOC4805115|XP_001361573.3|DPSE
OG0001656	CG2975|NP_608719.1|DMEL	LOC6902660|XP_002133176.3|DPSE
OG0001657	CG7841|NP_648770.1|DMEL	LOC6900271|XP_002135599.2|DPSE, LOC4812784|XP_001353155.2|DPSE
OG0001658	CycA|NP_524030.2|DMEL	LOC4811997|XP_001352775.2|DPSE
OG0001659	CG10089|NP_648654.1|DMEL	LOC4812031|XP_001352745.4|DPSE
OG0001660	CG12104|NP_647629.1|DMEL	LOC4812559|XP_001352760.3|DPSE
OG0001661	CG6567|NP_001097742.1|DMEL	LOC4802103|XP_033232844.1|DPSE
OG0001662	CG7387|NP_648186.3|DMEL	LOC6896757|XP_002136964.2|DPSE, LOC4814132|XP_001354208.3|DPSE
OG0001663	CG31157|NP_001097769.2|DMEL	LOC4801397|XP_015037228.2|DPSE
OG0001664	cer|NP_611420.1|DMEL	LOC4803658|XP_001360342.2|DPSE
OG0001666	CG15406|NP_608761.2|DMEL	LOC4817401|XP_001356770.2|DPSE
OG0001667	thr|NP_725731.2|DMEL	LOC4805385|XP_004444496.2|DPSE
OG0001668	CG6602|NP_648020.1|DMEL	LOC4813875|XP_001353844.3|DPSE
OG0001669	Gr64c|NP_523913.2|DMEL	LOC4813422|XP_001353666.3|DPSE
OG0001669	Gr64d|NP_001027105.2|DMEL	LOC4813522|XP_002134986.2|DPSE
OG0001670	CG14589|NP_001260721.1|DMEL	LOC4805567|XP_001361952.3|DPSE
OG0001671	CG17601|NP_608471.1|DMEL	LOC6902294|XP_002133821.1|DPSE
OG0001672	CG14500|NP_611309.1|DMEL	LOC4804785|XP_001361294.1|DPSE
OG0001673	CG42363|NP_001137730.1|DMEL, CG42362|NP_001137731.1|DMEL	LOC26533612|XP_015039283.2|DPSE
OG0001674	Tim17a1|NP_650180.1|DMEL, Tim17a2|NP_649524.1|DMEL	LOC4802488|XP_001359401.2|DPSE, LOC6901509|XP_002134195.2|DPSE
OG0001675	CG17770|NP_651432.1|DMEL, CG5024|NP_651431.1|DMEL	LOC6897694|XP_002137820.1|DPSE
OG0001676	CG43710|NP_001261105.1|DMEL	LOC6898481|XP_033233461.1|DPSE
OG0001678	CG43658|NP_001259643.1|DMEL	LOC6902313|XP_002133840.3|DPSE
OG0001679	CG5966|NP_572286.1|DMEL	LOC4815389|XP_001354849.2|DPSE
OG0001680	NELF-B|NP_572402.1|DMEL	LOC4815245|XP_001355154.1|DPSE
OG0001681	CG3106|NP_572577.1|DMEL	LOC6901055|XP_002134534.2|DPSE
OG0001682	CG7206|NP_996499.1|DMEL	LOC6900387|XP_002134780.2|DPSE
