Orthogroup	DMEL.longest_only	DSUZ.longest_only
OG0001115	Mst36Fb|NP_001163010.1|DMEL	LOC108013950|XP_016935452.1|DSUZ
OG0001116	CG12902|NP_610578.1|DMEL	LOC108009214|XP_016928863.1|DSUZ
OG0001116	CG46298|NP_610577.3|DMEL	LOC108008097|XP_016927375.2|DSUZ
OG0001117	CG16775|NP_649022.2|DMEL	LOC108018643|XP_016941703.2|DSUZ
OG0001118	Rrp47|NP_573092.1|DMEL	LOC108019074|XP_016942216.1|DSUZ
OG0001119	scro|NP_001015473.1|DMEL	LOC108011176|XP_036677448.1|DSUZ
OG0001120	p53|NP_996267.1|DMEL	LOC108011039|XP_016931580.2|DSUZ
OG0001122	Aplip1|NP_728573.1|DMEL	LOC108012389|XP_016933234.1|DSUZ
OG0001124	MESK4|NP_525017.1|DMEL, CG31274|NP_732186.1|DMEL	LOC108020255|XP_036677515.1|DSUZ, LOC118877800|XP_036673818.1|DSUZ
OG0001125	MFS9|NP_650889.1|DMEL	LOC108007802|XP_036674594.1|DSUZ, LOC118877710|XP_036673478.1|DSUZ
OG0001126	sif|NP_001261446.1|DMEL	LOC108011409|XP_036671040.1|DSUZ
OG0001128	dpr13|NP_001033956.2|DMEL	LOC108010262|XP_016930607.1|DSUZ
OG0001129	CG9044|NP_001260114.1|DMEL	LOC108017525|XP_016940083.2|DSUZ
OG0001130	TbCMF46|NP_609325.2|DMEL	LOC108006633|XP_016925660.1|DSUZ
OG0001131	gw|NP_726596.1|DMEL	LOC108020377|XP_016944114.1|DSUZ
OG0001133	spir|NP_724254.1|DMEL	LOC108019161|XP_016942424.1|DSUZ
OG0001134	hrg|NP_001261097.1|DMEL	LOC108009884|XP_016930081.1|DSUZ
OG0001135	CG3061|NP_650328.1|DMEL	LOC108006235|XP_036674573.1|DSUZ, LOC108020859|XP_036672718.1|DSUZ
OG0001136	pum|NP_731314.1|DMEL	LOC108006962|XP_036673066.1|DSUZ
OG0001137	CG11693|NP_001246985.1|DMEL	LOC108006075|XP_016925010.1|DSUZ
OG0001138	galene|NP_612084.1|DMEL	LOC108013272|XP_016934528.1|DSUZ
OG0001139	CG11263|NP_648618.1|DMEL	LOC108006692|XP_036672005.1|DSUZ
OG0001140	CG31161|NP_732772.2|DMEL	LOC108016074|XP_016938157.1|DSUZ
OG0001141	CG15695|NP_650920.3|DMEL	LOC118877859|XP_036674055.1|DSUZ, LOC108018498|XP_016941545.2|DSUZ, LOC108019434|XP_016942746.2|DSUZ, LOC108018502|XP_016941548.2|DSUZ
OG0001142	GluRIID|NP_651982.1|DMEL	LOC108011995|XP_036674676.1|DSUZ
OG0001142	GluRIIE|NP_001036733.1|DMEL	LOC108017078|XP_036674674.1|DSUZ
OG0001143	Adh|NP_001027266.1|DMEL	LOC108015552|XP_016937524.1|DSUZ
OG0001144	CG15498|NP_650974.1|DMEL	LOC108016420|XP_036672719.1|DSUZ, LOC108014872|XP_036675052.1|DSUZ
OG0001144	CG34457|NP_001097339.1|DMEL	LOC108008767|XP_016928153.1|DSUZ
OG0001145	GstT1|NP_610509.2|DMEL	LOC108009150|XP_016928744.1|DSUZ
OG0001145	GstT2|NP_724816.3|DMEL	LOC108008435|XP_016927773.1|DSUZ
OG0001146	CG10859|NP_609651.1|DMEL	LOC108007900|XP_016927161.1|DSUZ
OG0001146	CG1571|NP_572435.1|DMEL	LOC108018992|XP_016942090.1|DSUZ
OG0001147	CG34002|NP_001034029.2|DMEL	LOC108010483|XP_016930843.2|DSUZ
OG0001148	CG16704|NP_608797.1|DMEL	LOC108020966|XP_016944901.1|DSUZ, LOC108020968|XP_016944902.1|DSUZ, LOC108020965|XP_016944900.1|DSUZ
OG0001149	CG8539|NP_648130.2|DMEL	LOC108005765|XP_036671682.1|DSUZ
OG0001150	CG4250|NP_001246468.1|DMEL	LOC108006652|XP_016925679.1|DSUZ, LOC118878922|XP_036677801.1|DSUZ, LOC108008389|XP_016927723.1|DSUZ
OG0001151	CG17751|NP_650816.3|DMEL	LOC118876769|XP_016935723.2|DSUZ, LOC108014197|XP_016935722.2|DSUZ
OG0001151	CG17752|NP_650817.1|DMEL	LOC108014199|XP_016935725.1|DSUZ
OG0001152	CG16898|NP_611452.2|DMEL	LOC108017874|XP_016940524.1|DSUZ
OG0001152	CG33301|NP_001285793.1|DMEL	LOC108016022|XP_016938106.2|DSUZ
OG0001153	TBPH|NP_477400.1|DMEL	LOC108009886|XP_016930084.2|DSUZ
OG0001154	Ndf|NP_001188767.1|DMEL	LOC108021387|XP_016945573.1|DSUZ
OG0001155	Pat1|NP_572328.1|DMEL	LOC108015303|XP_016937169.1|DSUZ
OG0001157	Ace|NP_476953.1|DMEL	LOC108018765|XP_036673707.1|DSUZ, LOC118878582|XP_036677503.1|DSUZ
OG0001158	cl|NP_608930.1|DMEL	LOC108015462|XP_016937386.1|DSUZ
OG0001159	Ptp99A|NP_651691.4|DMEL	LOC108010724|XP_036674711.1|DSUZ
OG0001160	CG2767|NP_649757.1|DMEL	LOC108016365|XP_036675243.1|DSUZ, LOC118877558|XP_036672624.1|DSUZ
OG0001161	rdx|NP_650326.3|DMEL	LOC108020846|XP_036674569.1|DSUZ, LOC118877613|XP_036672859.1|DSUZ
OG0001162	by|NP_649901.1|DMEL	LOC108017505|XP_016940055.2|DSUZ
OG0001163	B52|NP_788671.2|DMEL	LOC108017550|XP_036674354.1|DSUZ, LOC108010982|XP_036672666.1|DSUZ
OG0001164	CG13408|NP_651007.1|DMEL	LOC108006448|XP_016925462.1|DSUZ
OG0001165	yellow-d|NP_523820.2|DMEL	LOC118876982|XP_036669623.1|DSUZ, LOC108009034|XP_016928497.1|DSUZ, LOC118876981|XP_036669622.1|DSUZ, LOC108009033|XP_016928495.1|DSUZ
OG0001166	Svil|NP_001286919.1|DMEL	LOC108012451|XP_036670780.1|DSUZ
OG0001167	CG12911|NP_001286280.1|DMEL	LOC108008642|XP_016928013.1|DSUZ
OG0001168	CG5726|NP_611304.1|DMEL	LOC108018149|XP_016941102.1|DSUZ
OG0001169	CG5162|NP_573202.1|DMEL	LOC108004759|XP_016923285.1|DSUZ
OG0001170	CG17083|NP_651139.1|DMEL	LOC108014863|XP_016936568.1|DSUZ
OG0001171	Fhos|NP_001261599.1|DMEL	LOC108013052|XP_016934151.1|DSUZ
OG0001172	clt|NP_536784.1|DMEL	LOC108008295|XP_016927596.1|DSUZ
OG0001173	CG11550|NP_651882.1|DMEL	LOC108010830|XP_016931285.2|DSUZ
OG0001174	CG8219|NP_648038.1|DMEL	LOC108013624|XP_016935056.1|DSUZ
OG0001174	Tnpo|NP_477368.1|DMEL	LOC108013237|XP_016934459.1|DSUZ
OG0001175	P32|NP_611243.1|DMEL	LOC108008454|XP_016927796.1|DSUZ
OG0001176	tej|NP_610950.2|DMEL	LOC108009125|XP_016928704.1|DSUZ
OG0001177	dl|NP_724054.1|DMEL	LOC108020895|XP_016944798.1|DSUZ
OG0001178	Cib2|NP_611523.3|DMEL	LOC108008908|XP_016928303.2|DSUZ
OG0001179	qvr|NP_001137646.1|DMEL	LOC108009497|XP_016929380.1|DSUZ
OG0001180	Crk|NP_651908.1|DMEL	LOC108020343|XP_016943987.1|DSUZ
OG0001181	FucTA|NP_648754.2|DMEL	LOC108014260|XP_016935788.2|DSUZ
OG0001182	Irk2|NP_001287485.1|DMEL	LOC108011101|XP_036674385.1|DSUZ
OG0001183	Jupiter|NP_731599.1|DMEL	LOC108011688|XP_036674260.1|DSUZ
OG0001184	sr|NP_001262693.1|DMEL	LOC108018587|XP_036673510.1|DSUZ
OG0001185	Tm1|NP_732006.2|DMEL	LOC108011512|XP_036673974.1|DSUZ
OG0001186	Taf7|NP_649748.1|DMEL	LOC108011786|XP_016932514.1|DSUZ
OG0001187	CG10151|NP_001137670.1|DMEL	LOC108009527|XP_016929450.1|DSUZ
OG0001188	CG8785|NP_610804.1|DMEL	LOC108019924|XP_016943522.1|DSUZ
OG0001189	CG9896|NP_611745.1|DMEL	LOC108010203|XP_016930535.2|DSUZ
OG0001190	CG17167|NP_001015257.2|DMEL	LOC108005659|XP_036675904.1|DSUZ
OG0001191	borr|NP_723450.1|DMEL	LOC108007108|XP_016926202.1|DSUZ
OG0001192	CG17376|NP_001285690.1|DMEL	LOC108007170|XP_016926286.1|DSUZ
OG0001192	CG17377|NP_723220.2|DMEL	LOC108007151|XP_016926273.1|DSUZ
OG0001193	RpS20|NP_524421.1|DMEL	LOC108010567|XP_016930936.1|DSUZ, LOC108019433|XP_016942745.1|DSUZ
OG0001194	CG3176|NP_569842.1|DMEL, CG32817|NP_726668.1|DMEL, CG13373|NP_001096858.1|DMEL	LOC108016910|XP_016939316.1|DSUZ
OG0001195	CG30371|NP_610370.1|DMEL	LOC108019652|XP_016943026.1|DSUZ
OG0001196	CG2694|NP_726827.1|DMEL, CG11322|NP_609071.2|DMEL	LOC108008052|XP_016927323.2|DSUZ, LOC108019150|XP_016942388.1|DSUZ
OG0001197	CG13978|NP_651562.2|DMEL	LOC108015815|XP_036673431.1|DSUZ
OG0001197	CG4907|NP_651086.1|DMEL	LOC118877649|XP_036673131.1|DSUZ
OG0001198	Qsox3|NP_650997.1|DMEL	LOC108016172|XP_036673116.1|DSUZ
OG0001198	Qsox2|NP_650998.1|DMEL	LOC108016183|XP_016938296.2|DSUZ
OG0001200	ApepP|NP_477409.1|DMEL	LOC108013547|XP_016934947.1|DSUZ
OG0001201	tobi|NP_651391.1|DMEL	LOC108012105|XP_016932872.2|DSUZ
OG0001202	FucTC|NP_001036320.3|DMEL	LOC108020469|XP_016944283.2|DSUZ
OG0001203	toy|NP_001368990.1|DMEL	LOC108020394|XP_016944154.1|DSUZ
OG0001204	DNApol-gamma35|NP_001027262.1|DMEL	LOC108021556|XP_016945814.1|DSUZ
OG0001205	Snm1|NP_649548.1|DMEL	LOC108016276|XP_016938392.2|DSUZ
OG0001206	Stat92E|NP_001262760.1|DMEL	LOC108007806|XP_016927051.1|DSUZ
OG0001207	Trf2|NP_001096905.1|DMEL	LOC108005299|XP_016923999.1|DSUZ
OG0001208	Cht6|NP_001245598.1|DMEL	LOC108015177|XP_036676793.1|DSUZ
OG0001209	beat-Vc|NP_001356887.1|DMEL	LOC118879033|XP_036677920.1|DSUZ
OG0001210	NetA|NP_511154.3|DMEL	LOC108006349|XP_016925354.1|DSUZ
OG0001211	ETHR|NP_650960.2|DMEL	LOC108013862|XP_016935352.1|DSUZ
OG0001212	CtsB1|NP_572920.1|DMEL	LOC108013741|XP_016935182.1|DSUZ
OG0001213	Pxt|NP_650648.3|DMEL	LOC108012053|XP_036675497.1|DSUZ
OG0001214	Nup133|NP_651080.2|DMEL	LOC118877638|XP_036673043.1|DSUZ
OG0001215	CG1213|NP_649599.1|DMEL	LOC108014380|XP_016935970.1|DSUZ
OG0001216	Meltrin|NP_001027575.1|DMEL	LOC108014617|XP_036674168.1|DSUZ, LOC108006766|XP_036675344.1|DSUZ
OG0001217	Ir40a|NP_610140.4|DMEL	LOC108005942|XP_036678353.1|DSUZ
OG0001218	bb8|NP_651140.1|DMEL	LOC108014860|XP_036674271.1|DSUZ
OG0001220	Gadd45|NP_610264.1|DMEL	LOC108017825|XP_016940466.1|DSUZ
OG0001221	CG11159|NP_611505.1|DMEL	LOC108010001|XP_016930277.1|DSUZ
OG0001222	wat|NP_651652.2|DMEL	LOC108018345|XP_036673502.1|DSUZ
OG0001223	CG3107|NP_001036470.1|DMEL	LOC118878516|XP_036677413.1|DSUZ, LOC108011692|XP_016932390.2|DSUZ
OG0001224	Sod2|NP_476925.1|DMEL	LOC108008495|XP_016927849.1|DSUZ
OG0001225	Aldh-III|NP_724562.2|DMEL	LOC108018129|XP_016941059.1|DSUZ
OG0001226	Fpps|NP_477380.1|DMEL	LOC108010116|XP_016930429.1|DSUZ
OG0001227	Gr28b|NP_995642.1|DMEL	LOC108011348|XP_016931950.1|DSUZ
OG0001228	CG8952|NP_573072.1|DMEL	LOC108019148|XP_016942386.1|DSUZ
OG0001229	CG41520|NP_001104019.1|DMEL	LOC108011044|XP_036677820.1|DSUZ
OG0001230	CG8060|NP_611117.2|DMEL	LOC108009710|XP_016929755.1|DSUZ
OG0001231	Tif-IA|NP_788084.1|DMEL	LOC108014038|XP_016935544.1|DSUZ, LOC118878191|XP_036675910.1|DSUZ
OG0001232	CG12560|NP_609173.2|DMEL	LOC108018947|XP_016942038.2|DSUZ
OG0001233	CG46025|NP_001303313.1|DMEL	LOC108008536|XP_016927899.1|DSUZ
OG0001234	Prosbeta1|NP_652031.2|DMEL	LOC108009206|XP_016928856.1|DSUZ
OG0001235	nAChRbeta3|NP_525098.1|DMEL	LOC108021510|XP_016945753.1|DSUZ
OG0001236	Spn77Ba|NP_649205.3|DMEL	LOC108005889|XP_016924768.2|DSUZ
OG0001237	CG4538|NP_001287413.1|DMEL	LOC108015585|XP_036672609.1|DSUZ
OG0001238	gro|NP_996298.1|DMEL	LOC108015824|XP_036675315.1|DSUZ
OG0001240	CG6142|NP_651466.1|DMEL	LOC108014060|XP_016935567.2|DSUZ
OG0001241	CG8501|NP_610771.2|DMEL	LOC108008890|XP_016928283.1|DSUZ
OG0001242	Pp4-19C|NP_524803.1|DMEL	LOC108019116|XP_016942330.1|DSUZ
OG0001243	Lon|NP_730435.2|DMEL	LOC108010680|XP_036672277.1|DSUZ
OG0001244	CG7886|NP_650378.1|DMEL	LOC108006763|XP_036675474.1|DSUZ, LOC108006790|XP_036674313.1|DSUZ
OG0001245	Ir92a|NP_001097845.2|DMEL	LOC108018287|XP_036674689.1|DSUZ
OG0001246	Fmo-1|NP_611859.1|DMEL	LOC108008562|XP_016927922.1|DSUZ
OG0001247	p120ctn|NP_001036444.1|DMEL	LOC108019362|XP_036677485.1|DSUZ
OG0001248	GNBP3|NP_523986.2|DMEL	LOC108012868|XP_016933840.1|DSUZ
OG0001249	mof|NP_511051.1|DMEL	LOC108011163|XP_016931740.1|DSUZ
OG0001251	alpha-Est4|NP_524266.1|DMEL	LOC108013953|XP_016935451.2|DSUZ
OG0001252	Nepl21|NP_651646.2|DMEL	LOC108007300|XP_036673582.1|DSUZ
OG0001253	CG8490|NP_610762.2|DMEL	LOC108008664|XP_016928044.1|DSUZ
OG0001254	CG13438|NP_611510.1|DMEL	LOC108009002|XP_016928436.1|DSUZ
OG0001255	CG11125|NP_610280.1|DMEL	LOC108017818|XP_016940457.1|DSUZ
OG0001256	CG32271|NP_728833.1|DMEL	LOC108007136|XP_016926230.1|DSUZ
OG0001256	CG3650|NP_611971.1|DMEL	LOC108009030|XP_016928491.1|DSUZ
OG0001257	unc-13|NP_001245427.1|DMEL	LOC108020331|XP_036670564.1|DSUZ
OG0001258	Ctr1B|NP_649790.1|DMEL	LOC108006092|XP_036673073.1|DSUZ
OG0001259	Klp3A|NP_525053.1|DMEL	LOC108016966|XP_016939393.1|DSUZ
OG0001260	CAH7|NP_649979.1|DMEL	LOC108013945|XP_016935445.2|DSUZ
OG0001261	Ntf-2|NP_608422.1|DMEL	LOC108015335|XP_016937228.1|DSUZ, LOC108014604|XP_036677637.1|DSUZ
OG0001262	FoxK|NP_001261701.1|DMEL	LOC108013929|XP_016935427.2|DSUZ
OG0001263	CycB3|NP_651303.2|DMEL	LOC108017321|XP_016939838.2|DSUZ
OG0001264	CG10019|NP_001368961.1|DMEL	LOC108021722|XP_016946047.1|DSUZ
OG0001265	prage|NP_001188528.1|DMEL	LOC108016967|XP_016939395.1|DSUZ
OG0001266	rad50|NP_001246461.1|DMEL	LOC108010210|XP_016930543.1|DSUZ
OG0001267	CG7084|NP_651016.1|DMEL	LOC108015694|XP_036673041.1|DSUZ
OG0001268	CG7691|NP_650728.1|DMEL	LOC108020277|XP_016943893.2|DSUZ
OG0001269	wal|NP_476975.1|DMEL	LOC108009224|XP_016928875.1|DSUZ
OG0001270	CG2926|NP_649554.1|DMEL	LOC108016270|XP_016938384.1|DSUZ
OG0001271	CG12920|NP_610550.1|DMEL	LOC108009966|XP_016930215.1|DSUZ
OG0001272	mu2|NP_523887.2|DMEL	LOC108013281|XP_016934543.1|DSUZ
OG0001273	Eh|NP_524386.1|DMEL	LOC118877927|XP_036674397.1|DSUZ
OG0001274	Cyp305a1|NP_649151.1|DMEL	LOC108005858|XP_016924723.1|DSUZ
OG0001275	sbm|NP_727785.1|DMEL	LOC108006565|XP_016925586.1|DSUZ
OG0001276	Mul1|NP_647847.1|DMEL	LOC108011820|XP_036671385.1|DSUZ
OG0001277	Or63a|NP_523895.2|DMEL	LOC108012661|XP_016933576.2|DSUZ
OG0001278	Prps|NP_729528.2|DMEL	LOC108013093|XP_036672042.1|DSUZ
OG0001279	RpS17|NP_524002.1|DMEL	LOC108012982|XP_016934037.1|DSUZ
OG0001280	CG13876|NP_612009.1|DMEL	LOC108012931|XP_016933954.1|DSUZ
OG0001281	Cpr62Bb|NP_001137869.1|DMEL	LOC108013564|XP_016934971.1|DSUZ
OG0001282	CG3165|NP_608732.1|DMEL	LOC108017683|XP_016940284.1|DSUZ
OG0001283	CG8414|NP_611084.2|DMEL	LOC108009597|XP_016929559.1|DSUZ
OG0001284	Scp1|NP_001263160.1|DMEL	LOC108018771|XP_036677495.1|DSUZ
OG0001285	Gale|NP_612044.1|DMEL	LOC108013416|XP_016934763.1|DSUZ
OG0001286	CG31676|NP_652593.3|DMEL	LOC108006453|XP_016925469.1|DSUZ
OG0001287	CG31344|NP_650433.1|DMEL	LOC118877849|XP_036674010.1|DSUZ
OG0001288	Pkg21D|NP_477213.1|DMEL	LOC108021348|XP_016945519.1|DSUZ
OG0001289	CG33511|NP_001014492.2|DMEL	LOC108021342|XP_016945509.1|DSUZ
OG0001290	Msp300|NP_001188695.1|DMEL	LOC108021033|XP_016945105.1|DSUZ
OG0001291	Nap1|NP_477128.1|DMEL	LOC108017941|XP_016940659.1|DSUZ
OG0001292	Pgant9|NP_001097342.1|DMEL	LOC108009386|XP_036668914.1|DSUZ
OG0001293	mRpL33|NP_524981.2|DMEL	LOC108017004|XP_016939445.1|DSUZ
OG0001294	Kap-alpha3|NP_731377.1|DMEL	LOC108017475|XP_016940008.1|DSUZ
OG0001295	CCT6|NP_573066.1|DMEL	LOC108018906|XP_016941987.1|DSUZ
OG0001296	Ugt50B3|NP_001260710.1|DMEL	LOC108018805|XP_036678012.1|DSUZ
OG0001297	Saf-B|NP_733041.2|DMEL	LOC108017308|XP_016939820.2|DSUZ
OG0001298	SIFaR|NP_001163674.1|DMEL	LOC108013852|XP_016935329.2|DSUZ
OG0001299	Con|NP_001246635.1|DMEL	LOC108014457|XP_036671181.1|DSUZ
OG0001300	Tctp|NP_650048.1|DMEL	LOC108011180|XP_016931760.2|DSUZ, LOC118877388|XP_036671878.1|DSUZ, LOC108017069|XP_016939515.2|DSUZ
OG0001301	CG11236|NP_609075.1|DMEL	LOC108008444|XP_016927786.1|DSUZ
OG0001302	CG8654|NP_611451.1|DMEL	LOC108018783|XP_016941857.1|DSUZ
OG0001303	EMC2A|NP_650581.1|DMEL, EMC2B|NP_650580.1|DMEL	LOC118877799|XP_036673817.1|DSUZ, LOC108020254|XP_036677514.1|DSUZ
OG0001304	RN-tre|NP_652381.1|DMEL	LOC108018096|XP_016940991.1|DSUZ
OG0001305	CRMP|NP_730954.2|DMEL	LOC108016271|XP_036675020.1|DSUZ
OG0001306	modSP|NP_536776.2|DMEL	LOC108015679|XP_036673820.1|DSUZ
OG0001307	Rcc1|NP_523943.1|DMEL	LOC108011445|XP_016932070.1|DSUZ
OG0001308	CG2924|NP_569994.1|DMEL	LOC108016952|XP_016939376.1|DSUZ
OG0001309	CG14882|NP_650544.1|DMEL	LOC108004954|XP_036673733.1|DSUZ
OG0001310	CG9572|NP_608372.1|DMEL	LOC108005481|XP_036675707.1|DSUZ
OG0001311	Bx|NP_001259687.1|DMEL	LOC108010419|XP_036676021.1|DSUZ
OG0001312	Elo68beta|NP_001097580.1|DMEL	LOC108014597|XP_036670433.1|DSUZ
OG0001313	SMC2|NP_610995.1|DMEL	LOC108010192|XP_016930523.1|DSUZ
OG0001314	GatC|NP_001027263.1|DMEL	LOC108021557|XP_016945815.1|DSUZ
OG0001315	CG4325|NP_569969.1|DMEL	LOC108016646|XP_016938842.1|DSUZ
OG0001316	CG10916|NP_611303.1|DMEL	LOC108017821|XP_016940460.1|DSUZ
OG0001317	yuri|NP_723903.3|DMEL	LOC108021232|XP_016945327.1|DSUZ
OG0001318	CG9641|NP_608731.1|DMEL	LOC108017658|XP_016940262.1|DSUZ
OG0001319	CG31769|NP_723866.2|DMEL	LOC108021543|XP_016945798.1|DSUZ
OG0001319	CG15293|NP_609702.1|DMEL	LOC108021544|XP_016945800.1|DSUZ
OG0001320	salto|NP_610756.2|DMEL	LOC108008494|XP_016927844.1|DSUZ
OG0001321	CG15098|NP_611379.2|DMEL	LOC108017828|XP_016940469.1|DSUZ
OG0001322	CG6813|NP_001163590.1|DMEL	LOC108011673|XP_036674460.1|DSUZ
OG0001322	CG14667|NP_001014607.1|DMEL	LOC108016250|XP_016938363.2|DSUZ
OG0001323	CG43773|NP_001137789.1|DMEL	LOC108012991|XP_016934055.1|DSUZ
OG0001323	CG43774|NP_608816.2|DMEL	LOC108011088|XP_016931646.1|DSUZ
OG0001324	CG6380|NP_609833.1|DMEL	LOC108010453|XP_016930812.1|DSUZ
OG0001325	CG31454|NP_731250.1|DMEL	LOC108006483|XP_016925494.2|DSUZ, LOC108007057|XP_036672977.1|DSUZ
OG0001325	CG31259|NP_731251.1|DMEL	LOC108006489|XP_016925502.2|DSUZ, LOC108007056|XP_036672976.1|DSUZ
OG0001326	Fer2LCH|NP_001263106.1|DMEL	LOC108006514|XP_036675352.1|DSUZ
OG0001328	CycD|NP_523355.2|DMEL	LOC108018918|XP_016941999.1|DSUZ
OG0001329	CG9723|NP_573142.1|DMEL	LOC108005460|XP_016924245.1|DSUZ
OG0001330	mud|NP_727769.3|DMEL	LOC108006525|XP_036676209.1|DSUZ, LOC108014262|XP_036676200.1|DSUZ
OG0001331	CG14780|NP_569920.2|DMEL	LOC108016587|XP_016938761.1|DSUZ
OG0001332	CG16700|NP_573191.1|DMEL	LOC108005396|XP_016924148.1|DSUZ
OG0001333	OtopLb|NP_608758.1|DMEL	LOC108006557|XP_016925580.1|DSUZ
OG0001334	CDase|NP_651797.1|DMEL	LOC108017227|XP_036675516.1|DSUZ
OG0001335	Ect3|NP_650142.1|DMEL	LOC108019276|XP_036673773.1|DSUZ
OG0001337	Ubr1|NP_573184.1|DMEL	LOC108005334|XP_016924050.1|DSUZ
OG0001338	Sply|NP_652032.1|DMEL	LOC108009973|XP_016930228.1|DSUZ
OG0001339	Lac|NP_523713.2|DMEL	LOC108009923|XP_016930139.1|DSUZ
OG0001340	Dbp80|NP_001263168.1|DMEL	LOC108007415|XP_036677442.1|DSUZ
OG0001341	CG13630|NP_651281.1|DMEL	LOC108011492|XP_036673956.1|DSUZ
OG0001342	Mgat2|NP_651763.4|DMEL	LOC118878124|XP_036675492.1|DSUZ
OG0001343	Osi10a|NP_001368940.1|DMEL	LOC118877991|XP_036674824.1|DSUZ
OG0001343	Osi10b|NP_001368993.1|DMEL	LOC108016037|XP_016938120.2|DSUZ
OG0001344	5-HT7|NP_524599.1|DMEL	LOC118878130|XP_036675588.1|DSUZ
OG0001345	CG12811|NP_649972.1|DMEL	LOC108013911|XP_016935405.1|DSUZ
OG0001346	CG16734|NP_649872.2|DMEL	LOC108006985|XP_016926081.1|DSUZ
OG0001347	CG14613|NP_608463.1|DMEL	LOC108005080|XP_016923735.1|DSUZ
OG0001348	Rai1|NP_996492.1|DMEL	LOC108005308|XP_016924006.1|DSUZ
OG0001349	CG7120|NP_001246667.1|DMEL	LOC108012347|XP_016933185.1|DSUZ
OG0001350	CG7560|NP_648462.1|DMEL	LOC108007395|XP_016926539.2|DSUZ
OG0001351	CG12129|NP_610545.1|DMEL	LOC108008529|XP_016927889.1|DSUZ
OG0001352	Src42A|NP_610191.2|DMEL	LOC118878893|XP_036677792.1|DSUZ, LOC108010964|XP_036669941.1|DSUZ
OG0001353	CG7272|NP_648768.1|DMEL	LOC108019360|XP_016942672.1|DSUZ
OG0001354	retn|NP_788434.1|DMEL	LOC108009883|XP_016930078.1|DSUZ
OG0001355	RpS24|NP_611693.1|DMEL	LOC108008534|XP_016927893.1|DSUZ
OG0001356	Tpc1|NP_650034.1|DMEL	LOC108012128|XP_016932907.2|DSUZ
OG0001357	Mcad|NP_648149.1|DMEL	LOC108006840|XP_016925879.1|DSUZ
OG0001358	ftz-f1|NP_524143.2|DMEL	LOC108015808|XP_036672403.1|DSUZ
OG0001359	Spn27A|NP_652024.1|DMEL	LOC108017355|XP_016939873.1|DSUZ
OG0001360	eIF3j|NP_610541.1|DMEL	LOC108009514|XP_016929422.2|DSUZ
OG0001361	CNMaR|NP_001027122.2|DMEL	LOC108012862|XP_016933829.1|DSUZ
OG0001362	Ubc4|NP_524010.2|DMEL	LOC108013097|XP_016934229.1|DSUZ
OG0001363	Vha13|NP_477437.1|DMEL	LOC108014182|XP_016935706.2|DSUZ
OG0001364	luna|NP_001260879.1|DMEL	LOC108010128|XP_016930444.1|DSUZ
OG0001365	BI-1|NP_648205.1|DMEL	LOC108013200|XP_016934398.1|DSUZ
OG0001366	CG7504|NP_001137907.1|DMEL	LOC108012846|XP_016933800.2|DSUZ
OG0001367	CG33143|NP_001368934.1|DMEL	LOC108009549|XP_016929479.1|DSUZ
OG0001368	Hydr1|NP_610459.2|DMEL	LOC108009748|XP_016929835.1|DSUZ, LOC108007727|XP_036678321.1|DSUZ
OG0001369	Ndc80|NP_572902.1|DMEL	LOC108013682|XP_016935090.1|DSUZ, LOC108004560|XP_016922984.1|DSUZ
OG0001370	CG3520|NP_611792.1|DMEL	LOC108010166|XP_016930497.1|DSUZ
OG0001371	CG17684|NP_001015352.3|DMEL	LOC118878801|XP_036677711.1|DSUZ, LOC108018763|XP_016941831.1|DSUZ
OG0001372	Stacl|NP_001260996.1|DMEL	LOC108017946|XP_036669951.1|DSUZ
OG0001373	DIP-theta|NP_723103.1|DMEL	LOC108021679|XP_016945984.1|DSUZ
OG0001374	Sps1|NP_725374.1|DMEL	LOC108008396|XP_016927730.1|DSUZ
OG0001375	CG44098|NP_001262264.1|DMEL	LOC108005940|XP_016924855.2|DSUZ
OG0001376	Smyd4-3|NP_725048.1|DMEL	LOC108009784|XP_016929915.1|DSUZ
OG0001377	Snoo|NP_001097115.1|DMEL	LOC108019111|XP_016942323.1|DSUZ
OG0001378	TTLL3B|NP_609068.2|DMEL	LOC108021736|XP_016946062.1|DSUZ
OG0001379	drm|NP_001285590.1|DMEL	LOC108005491|XP_016924288.1|DSUZ
OG0001381	csul|NP_477184.1|DMEL	LOC108009345|XP_016929123.1|DSUZ
OG0001382	toc|NP_477153.1|DMEL	LOC108015885|XP_016937946.1|DSUZ
OG0001383	Tom7|NP_610433.1|DMEL	LOC108018048|XP_016940929.1|DSUZ
OG0001384	amd|NP_724162.1|DMEL	LOC108007865|XP_016927121.1|DSUZ
OG0001385	Pka-C1|NP_476977.1|DMEL	LOC108019875|XP_016943437.1|DSUZ
OG0001387	CG5958|NP_609119.2|DMEL	LOC108005269|XP_016923950.1|DSUZ
OG0001388	bsk|NP_723541.1|DMEL	LOC108004592|XP_016923023.1|DSUZ
OG0001389	beat-IV|NP_001262876.1|DMEL	LOC108011089|XP_036674513.1|DSUZ
OG0001390	Gs1l|NP_477229.3|DMEL	LOC108021440|XP_016945648.1|DSUZ
OG0001391	AsnRS|NP_609948.1|DMEL	LOC108021283|XP_016945411.1|DSUZ
OG0001392	CG10803|NP_570064.1|DMEL	LOC108019172|XP_016942421.1|DSUZ
