Orthogroup	DMEL.longest_only	DGUA.longest_only
OG0003013	Crag|NP_525080.3|DMEL	LOC117581546|XP_034124754.1|DGUA
OG0003014	Dsor1|NP_511098.1|DMEL	LOC117580912|XP_034123565.1|DGUA
OG0003015	disco|NP_523362.2|DMEL	LOC117588552|XP_034135825.1|DGUA
OG0003016	CG32137|NP_729935.1|DMEL	LOC117579132|XP_034120763.1|DGUA
OG0003017	CG17387|NP_649495.1|DMEL	LOC117586376|XP_034132295.1|DGUA
OG0003018	CG5934|NP_651552.1|DMEL	LOC117583616|XP_034127949.1|DGUA
OG0003019	CG6928|NP_648539.1|DMEL	LOC117579741|XP_034121649.1|DGUA
OG0003020	Art3|NP_650434.1|DMEL	LOC117586667|XP_034132806.1|DGUA
OG0003021	CG6184|NP_732443.4|DMEL	LOC117586183|XP_034131996.1|DGUA
OG0003022	CG43373|NP_001097622.2|DMEL	LOC117589249|XP_034136913.1|DGUA
OG0003023	Mur18B|NP_573364.1|DMEL	LOC117590325|XP_034138708.1|DGUA
OG0003024	DCTN1-p150|NP_524061.1|DMEL	LOC117579203|XP_034120862.1|DGUA
OG0003025	CG1124|NP_649509.1|DMEL	LOC117586377|XP_034132296.1|DGUA
OG0003026	CG2016|NP_001262270.1|DMEL	LOC117586428|XP_034132356.1|DGUA
OG0003027	CG10264|NP_650518.1|DMEL	LOC117586058|XP_034131795.1|DGUA
OG0003028	FMRFaR|NP_647758.1|DMEL	LOC117579179|XP_034120838.1|DGUA
OG0003029	mRpL17|NP_523870.2|DMEL	LOC117589003|XP_034136509.1|DGUA
OG0003030	CG14671|NP_649550.1|DMEL	LOC117586664|XP_034132803.1|DGUA
OG0003031	CG7914|NP_573359.1|DMEL	LOC117590333|XP_034138718.1|DGUA
OG0003032	Sbat|NP_722859.1|DMEL	LOC117584590|XP_034129458.1|DGUA
OG0003033	Membrin|NP_647960.1|DMEL	LOC117580227|XP_034122532.1|DGUA
OG0003034	mor|NP_524373.1|DMEL	LOC117586468|XP_034132446.1|DGUA
OG0003035	janA|NP_788762.1|DMEL	LOC117582868|XP_034126829.1|DGUA
OG0003036	CG7849|NP_610201.1|DMEL	LOC117589499|XP_034137371.1|DGUA
OG0003037	CG12301|NP_648781.1|DMEL	LOC117591238|XP_034140303.1|DGUA
OG0003038	DCTN3-p24|NP_652036.1|DMEL	LOC117592657|XP_034142494.1|DGUA
OG0003039	mre11|NP_523547.1|DMEL	LOC117581943|XP_034125316.1|DGUA
OG0003040	CG8336|NP_648338.1|DMEL	LOC117580027|XP_034122144.1|DGUA
OG0003041	CG32486|NP_647765.1|DMEL	LOC117579050|XP_034120637.1|DGUA
OG0003042	CG12268|NP_651197.1|DMEL	LOC117585791|XP_034131379.1|DGUA
OG0003043	Ho|NP_524321.1|DMEL	LOC117590012|XP_034138190.1|DGUA
OG0003044	Cirl|NP_001260807.1|DMEL	LOC117591995|XP_034141331.1|DGUA
OG0003045	Dak1|NP_651456.1|DMEL	LOC117591121|XP_034140113.1|DGUA
OG0003046	CG8927|NP_650527.2|DMEL	LOC117586303|XP_034132152.1|DGUA
OG0003047	Bin1|NP_524377.1|DMEL	LOC117586304|XP_034132153.1|DGUA
OG0003048	Rpn6|NP_725412.2|DMEL	LOC117584435|XP_034129276.1|DGUA
OG0003049	Gnmt|NP_650223.1|DMEL	LOC117589601|XP_034137566.1|DGUA
OG0003050	CG31323|NP_651467.1|DMEL	LOC117585554|XP_034130969.1|DGUA
OG0003051	rasp|NP_523898.1|DMEL	LOC117579121|XP_034120743.1|DGUA
OG0003052	Pak|NP_001262310.1|DMEL	LOC117586070|XP_034131809.1|DGUA
OG0003053	sgll|NP_731186.2|DMEL	LOC117586350|XP_034132258.1|DGUA
OG0003054	CG34384|NP_001246971.1|DMEL	LOC117586167|XP_034131959.1|DGUA
OG0003055	CG31145|NP_001356923.1|DMEL	LOC117582721|XP_034126537.1|DGUA
OG0003056	CG1440|NP_001285018.1|DMEL	LOC117588641|XP_034135960.1|DGUA
OG0003057	Rcd1|NP_001260963.1|DMEL	LOC117591771|XP_034140975.1|DGUA
OG0003058	mute|NP_001097352.1|DMEL	LOC117578540|XP_034119999.1|DGUA
OG0003059	pcm|NP_001162796.1|DMEL	LOC117591516|XP_034140701.1|DGUA
OG0003060	CG5569|NP_611840.1|DMEL	LOC117581503|XP_034124660.1|DGUA
OG0003061	CG14270|NP_570063.1|DMEL	LOC117588372|XP_034135480.1|DGUA
OG0003062	Fancd2|NP_996246.1|DMEL	LOC117584942|XP_034129993.1|DGUA
OG0003063	Glg1|NP_001262163.1|DMEL	LOC117580374|XP_034122797.1|DGUA
OG0003064	CG14903|NP_650561.1|DMEL	LOC117582791|XP_034126690.1|DGUA
OG0003065	uex|NP_001104391.2|DMEL	LOC117587573|XP_034134290.1|DGUA
OG0003066	Dlc90F|NP_477356.1|DMEL	LOC117589711|XP_034137766.1|DGUA
OG0003067	CG17230|NP_650077.1|DMEL	LOC117590188|XP_034138499.1|DGUA
OG0003068	Fer3|NP_524322.1|DMEL	LOC117590118|XP_034138359.1|DGUA
OG0003069	CG10936|NP_611239.1|DMEL	LOC117591819|XP_034141047.1|DGUA
OG0003070	Mco1|NP_609287.3|DMEL	LOC117588184|XP_034135194.1|DGUA
OG0003071	CG7497|NP_648999.2|DMEL	LOC117587000|XP_034133295.1|DGUA
OG0003072	cry|NP_732407.1|DMEL	LOC117585995|XP_034131710.1|DGUA
OG0003073	vib|NP_001262726.1|DMEL	LOC117585996|XP_034131711.1|DGUA
OG0003074	Bub1|NP_608919.1|DMEL	LOC117581940|XP_034125312.1|DGUA
OG0003075	CG17698|NP_001036633.2|DMEL	LOC117590146|XP_034138412.1|DGUA
OG0003076	RecQ5|NP_729983.1|DMEL	LOC117579217|XP_034120876.1|DGUA
OG0003077	Rim|NP_001247163.1|DMEL	LOC117585114|XP_034130287.1|DGUA
OG0003078	Rbp|NP_001189227.1|DMEL	LOC117582757|XP_034126591.1|DGUA
OG0003079	Esyt2|NP_001247287.1|DMEL	LOC117585239|XP_034130530.1|DGUA
OG0003080	Fbxl7|NP_650512.1|DMEL	LOC117586152|XP_034131941.1|DGUA
OG0003081	CG4596|NP_650031.1|DMEL	LOC117585504|XP_034130894.1|DGUA
OG0003082	Usp8|NP_650948.2|DMEL	LOC117586074|XP_034131819.1|DGUA
OG0003083	boss|NP_542440.1|DMEL	LOC117591096|XP_034140088.1|DGUA
OG0003084	Alh|NP_001262332.1|DMEL	LOC117586623|XP_034132719.1|DGUA
OG0003085	Fer1|NP_001262334.1|DMEL	LOC117586000|XP_034131718.1|DGUA
OG0003086	SNF4Agamma|NP_732598.1|DMEL	LOC117590124|XP_034138379.1|DGUA
OG0003087	rols|NP_729778.1|DMEL	LOC117579128|XP_034120755.1|DGUA
OG0003088	Ubc6|NP_524230.2|DMEL	LOC117586506|XP_034132524.1|DGUA
OG0003089	trbd|NP_649931.1|DMEL	LOC117589953|XP_034138141.1|DGUA
OG0003090	Brd8|NP_651685.2|DMEL	LOC117583250|XP_034127367.1|DGUA
OG0003091	RpL3|NP_524316.1|DMEL	LOC117585129|XP_034130345.1|DGUA
OG0003092	CG5862|NP_650954.1|DMEL	LOC117590171|XP_034138457.1|DGUA
OG0003093	CG8468|NP_610940.1|DMEL	LOC117592121|XP_034141556.1|DGUA
OG0003094	MagR|NP_001259579.1|DMEL	LOC117581542|XP_034124749.1|DGUA
OG0003095	CG4872|NP_573173.2|DMEL	LOC117580834|XP_034123463.1|DGUA
OG0003096	CG8311|NP_611139.1|DMEL	LOC117592424|XP_034142064.1|DGUA
OG0003097	spdo|NP_733372.1|DMEL	LOC117582998|XP_034127039.1|DGUA
OG0003098	CG14817|NP_569953.1|DMEL	LOC117581628|XP_034124887.1|DGUA
OG0003099	Manf|NP_477445.1|DMEL	LOC117586255|XP_034132087.1|DGUA
OG0003100	CG11596|NP_726779.1|DMEL	LOC117581129|XP_034123946.1|DGUA
OG0003101	msps|NP_001247129.1|DMEL	LOC117586712|XP_034132873.1|DGUA
OG0003102	Kyat|NP_650121.1|DMEL	LOC117590017|XP_034138194.1|DGUA
OG0003103	Ranbp9|NP_650068.1|DMEL	LOC117586073|XP_034131818.1|DGUA
OG0003104	CNPYb|NP_649089.2|DMEL	LOC117580324|XP_034122711.1|DGUA
OG0003105	AANATL7|NP_570009.2|DMEL	LOC117590778|XP_034139618.1|DGUA
OG0003106	ppk29|NP_001097442.2|DMEL	LOC117592329|XP_034141911.1|DGUA
OG0003107	Nrd1|NP_572757.2|DMEL	LOC117581548|XP_034124755.1|DGUA
OG0003108	mei-41|NP_523369.2|DMEL	LOC117582813|XP_034126742.1|DGUA
OG0003109	Gbeta5|NP_572452.1|DMEL	LOC117590534|XP_034139146.1|DGUA
OG0003110	CG10321|NP_001261124.1|DMEL	LOC117592632|XP_034142464.1|DGUA
OG0003111	CG2247|NP_572735.1|DMEL	LOC117580623|XP_034123093.1|DGUA
OG0003112	SF2|NP_652611.1|DMEL	LOC117586245|XP_034132074.1|DGUA
OG0003114	CG6191|NP_001260958.1|DMEL	LOC117579258|XP_034120941.1|DGUA
OG0003115	CCHa1-R|NP_611241.2|DMEL	LOC117591826|XP_034141055.1|DGUA
OG0003116	CG34370|NP_001097404.2|DMEL	LOC117587695|XP_034134486.1|DGUA
OG0003117	CG14182|NP_649163.1|DMEL	LOC117580070|XP_034122205.1|DGUA
OG0003118	CG32085|NP_729732.1|DMEL	LOC117580265|XP_034122593.1|DGUA
OG0003119	RIOK1|NP_648489.1|DMEL	LOC117580267|XP_034122598.1|DGUA
OG0003120	CG42672|NP_726059.5|DMEL	LOC117578523|XP_034119962.1|DGUA
OG0003121	SmydA-4|NP_572675.1|DMEL	LOC117591285|XP_034140374.1|DGUA
OG0003122	CG13868|NP_001368955.1|DMEL	LOC117578581|XP_034120055.1|DGUA
OG0003123	26-29-p|NP_620470.1|DMEL	LOC117580097|XP_034122249.1|DGUA
OG0003124	CG42380|NP_001137736.1|DMEL	LOC117590690|XP_034139484.1|DGUA
OG0003125	nuf|NP_001246751.1|DMEL	LOC117579036|XP_034120613.1|DGUA
OG0003126	sona|NP_001137746.1|DMEL	LOC117578726|XP_034120280.1|DGUA
OG0003127	CG5532|NP_611826.1|DMEL	LOC117578760|XP_034120358.1|DGUA
OG0003128	CG44836|NP_730167.2|DMEL	LOC117589098|XP_034136637.1|DGUA
OG0003129	clu|NP_611095.1|DMEL	LOC117583481|XP_034127685.1|DGUA
OG0003130	CG8204|NP_611050.1|DMEL	LOC117586978|XP_034133263.1|DGUA
OG0003131	Nup62|NP_611120.1|DMEL	LOC117578827|XP_034120481.1|DGUA
OG0003132	CG5376|NP_651054.1|DMEL	LOC117589679|XP_034137724.1|DGUA
OG0003133	CG3253|NP_611886.1|DMEL	LOC117592343|XP_034141926.1|DGUA
OG0003134	Diap2|NP_477127.1|DMEL	LOC117592669|XP_034142520.1|DGUA
OG0003135	Ide|NP_524182.3|DMEL	LOC117588882|XP_034136299.1|DGUA
OG0003136	tey|NP_001137981.1|DMEL	LOC117579921|XP_034121950.1|DGUA
OG0003137	CG12384|NP_610676.2|DMEL	LOC117579376|XP_034121141.1|DGUA
OG0003138	gek|NP_523837.2|DMEL	LOC117591236|XP_034140305.1|DGUA
OG0003139	CG7407|NP_649364.1|DMEL	LOC117579420|XP_034121191.1|DGUA
OG0003140	Toll-7|NP_523797.1|DMEL	LOC117584406|XP_034129163.1|DGUA
OG0003141	CG8841|NP_610760.1|DMEL	LOC117582404|XP_034125985.1|DGUA
OG0003142	cg|NP_001097306.2|DMEL	LOC117592535|XP_034142286.1|DGUA
OG0003143	Asciz|NP_647776.1|DMEL	LOC117579122|XP_034120744.1|DGUA
OG0003144	par-1|NP_995894.2|DMEL	LOC117590466|XP_034138998.1|DGUA
OG0003145	Eaf|NP_610273.1|DMEL	LOC117585049|XP_034130202.1|DGUA
OG0003146	ADD1|NP_725094.1|DMEL	LOC117584730|XP_034129692.1|DGUA
OG0003147	CG17839|NP_996085.2|DMEL	LOC117580564|XP_034123056.1|DGUA
OG0003148	Rbbp5|NP_649209.1|DMEL	LOC117586951|XP_034133211.1|DGUA
OG0003149	Ocrl|NP_569962.2|DMEL	LOC117591501|XP_034140689.1|DGUA
OG0003150	Slik|NP_726441.1|DMEL	LOC117592190|XP_034141683.1|DGUA
OG0003151	Coq3|NP_610092.2|DMEL	LOC117584873|XP_034129915.1|DGUA
OG0003152	icln|NP_611237.2|DMEL	LOC117591953|XP_034141269.1|DGUA
OG0003153	GPHR|NP_611016.2|DMEL	LOC117578672|XP_034120190.1|DGUA
OG0003154	spn-E|NP_476741.1|DMEL	LOC117585889|XP_034131535.1|DGUA
OG0003155	CG9143|NP_611467.1|DMEL	LOC117578782|XP_034120383.1|DGUA
OG0003156	l_2_k09913|NP_611751.1|DMEL	LOC117585518|XP_034130919.1|DGUA
OG0003157	gkt|NP_523465.2|DMEL	LOC117583926|XP_034128497.1|DGUA
OG0003158	Hacl|NP_611460.1|DMEL	LOC117579759|XP_034121691.1|DGUA
OG0003159	EndoB|NP_611410.1|DMEL	LOC117585190|XP_034130432.1|DGUA
OG0003160	CG11275|NP_611649.1|DMEL	LOC117579728|XP_034121620.1|DGUA
OG0003161	CG12343|NP_610617.1|DMEL	LOC117591360|XP_034140522.1|DGUA
OG0003162	Vps25|NP_610398.1|DMEL	LOC117592000|XP_034141339.1|DGUA
OG0003163	ND-ACP|NP_001261250.1|DMEL	LOC117589340|XP_034137084.1|DGUA
OG0003164	l_2_k09848|NP_610200.1|DMEL	LOC117592230|XP_034141754.1|DGUA
OG0003165	Ehbp1|NP_995865.2|DMEL	LOC117592053|XP_034141431.1|DGUA
OG0003166	CG9304|NP_611624.3|DMEL	LOC117588417|XP_034135581.1|DGUA
OG0003167	ena|NP_001137709.1|DMEL	LOC117592035|XP_034141387.1|DGUA
OG0003168	Nmdmc|NP_476929.1|DMEL	LOC117586595|XP_034132665.1|DGUA
OG0003169	CG2608|NP_610042.1|DMEL	LOC117582578|XP_034126314.1|DGUA
OG0003170	RhoGEF2|NP_477317.1|DMEL	LOC117591939|XP_034141238.1|DGUA
OG0003171	CG11474|NP_611634.1|DMEL	LOC117579854|XP_034121856.1|DGUA
OG0003172	CG42542|NP_001163614.1|DMEL	LOC117584977|XP_034130072.1|DGUA
OG0003173	Prosbeta7|NP_649529.1|DMEL	LOC117586547|XP_034132600.1|DGUA
OG0003174	AP-1mu|NP_649906.1|DMEL	LOC117585933|XP_034131589.1|DGUA
OG0003175	mrj|NP_725545.2|DMEL	LOC117583219|XP_034127332.1|DGUA
OG0003176	Uch|NP_476940.1|DMEL	LOC117582162|XP_034125652.1|DGUA
OG0003177	Tim10|NP_611606.1|DMEL	LOC117592421|XP_034142060.1|DGUA
OG0003178	NC2alpha|NP_611601.2|DMEL	LOC117590616|XP_034139303.1|DGUA
OG0003179	Tbp|NP_523805.1|DMEL	LOC117592394|XP_034142006.1|DGUA
OG0003180	S2P|NP_610705.1|DMEL	LOC117589069|XP_034136630.1|DGUA
OG0003181	CG13016|NP_610929.2|DMEL	LOC117591797|XP_034140997.1|DGUA
OG0003182	CG11200|NP_611471.1|DMEL	LOC117578575|XP_034120047.1|DGUA
OG0003183	drk|NP_476858.1|DMEL	LOC117578745|XP_034120315.1|DGUA
OG0003184	Bmcp|NP_648501.1|DMEL	LOC117580085|XP_034122229.1|DGUA
OG0003185	Dp|NP_477039.1|DMEL	LOC117592333|XP_034141914.1|DGUA
OG0003186	CG30259|NP_611708.2|DMEL	LOC117592052|XP_034141429.1|DGUA
OG0003187	CG15435|NP_608838.1|DMEL	LOC117582311|XP_034125846.1|DGUA
OG0003188	Ssdp|NP_001262698.1|DMEL	LOC117585223|XP_034130508.1|DGUA
OG0003189	ND-39|NP_649234.1|DMEL	LOC117580009|XP_034122104.1|DGUA
OG0003190	Ns2|NP_611232.1|DMEL	LOC117578849|XP_034120527.1|DGUA
OG0003191	Pmm2|NP_648589.1|DMEL	LOC117586901|XP_034133136.1|DGUA
OG0003192	Hsc70Cb|NP_001189103.1|DMEL	LOC117579229|XP_034120899.1|DGUA
OG0003193	Lam|NP_476616.1|DMEL	LOC117584476|XP_034129291.1|DGUA
OG0003194	bmm|NP_001163445.1|DMEL	LOC117579548|XP_034121357.1|DGUA
OG0003195	Sf3b5|NP_652189.1|DMEL	LOC117583502|XP_034127735.1|DGUA
OG0003196	Mtr3|NP_649157.1|DMEL	LOC117580468|XP_034122936.1|DGUA
OG0003197	ome|NP_001097606.1|DMEL	LOC117579928|XP_034121964.1|DGUA
OG0003198	cort|NP_523494.1|DMEL	LOC117584299|XP_034129015.1|DGUA
OG0003199	mthl14|NP_728509.1|DMEL	LOC117588993|XP_034136489.1|DGUA
OG0003200	SCAP|NP_788277.1|DMEL	LOC117588515|XP_034135736.1|DGUA
OG0003201	Prosap|NP_610925.3|DMEL	LOC117585202|XP_034130513.1|DGUA
OG0003202	mus301|NP_648178.1|DMEL	LOC117589306|XP_034136993.1|DGUA
OG0003203	aPKC|NP_001260984.1|DMEL	LOC117592708|XP_034142567.1|DGUA
OG0003204	InR|NP_001138093.1|DMEL	LOC117586474|XP_034132453.1|DGUA
OG0003205	Mtpbeta|NP_477378.1|DMEL	LOC117581491|XP_034124632.1|DGUA
OG0003206	l_2_k10201|NP_788296.1|DMEL	LOC117591143|XP_034140145.1|DGUA
OG0003207	Ctl2|NP_651670.1|DMEL	LOC117582703|XP_034126509.1|DGUA
OG0003208	vsg|NP_001261646.1|DMEL	LOC117579591|XP_034121414.1|DGUA
OG0003209	LTV1|NP_610620.1|DMEL	LOC117589538|XP_034137427.1|DGUA
OG0003210	Nup37|NP_651360.1|DMEL	LOC117586491|XP_034132480.1|DGUA
OG0003211	CG7544|NP_611015.1|DMEL	LOC117578710|XP_034120251.1|DGUA
OG0003212	MBD-R2|NP_731688.2|DMEL	LOC117586643|XP_034132763.1|DGUA
OG0003213	CG8435|NP_611092.2|DMEL	LOC117578573|XP_034120043.1|DGUA
OG0003214	cora|NP_523791.2|DMEL	LOC117592377|XP_034141967.1|DGUA
OG0003215	Fkbp12|NP_523792.2|DMEL	LOC117579900|XP_034121930.1|DGUA
OG0003216	CG8740|NP_001137621.1|DMEL	LOC117579703|XP_034121589.1|DGUA
OG0003217	CSN7|NP_610379.2|DMEL	LOC117591818|XP_034141044.1|DGUA
OG0003218	CG14186|NP_649174.1|DMEL	LOC117579775|XP_034121722.1|DGUA
OG0003219	Neurl4|NP_648688.2|DMEL	LOC117579224|XP_034120888.1|DGUA
OG0003220	CG10383|NP_609896.1|DMEL	LOC117582037|XP_034125470.1|DGUA
OG0003221	CG8915|NP_573208.1|DMEL	LOC117580951|XP_034123628.1|DGUA
OG0003222	CG2121|NP_001137618.1|DMEL	LOC117578789|XP_034120401.1|DGUA
OG0003223	CG8321|NP_610720.1|DMEL	LOC117591829|XP_034141056.1|DGUA
OG0003224	Hsf|NP_001036555.1|DMEL	LOC117586891|XP_034133121.1|DGUA
OG0003225	spag4|NP_609510.2|DMEL	LOC117584236|XP_034128923.1|DGUA
OG0003226	lola|NP_788313.1|DMEL	LOC117591830|XP_034141057.1|DGUA
OG0003227	CG14050|NP_569998.1|DMEL	LOC117589626|XP_034137604.1|DGUA
OG0003228	CG4951|NP_001097950.1|DMEL	LOC117581152|XP_034123976.1|DGUA, LOC117583685|XP_034128051.1|DGUA
OG0003229	CG5969|NP_788549.1|DMEL	LOC117580550|XP_034123041.1|DGUA
OG0003231	CG16985|NP_647730.1|DMEL	LOC117589131|XP_034136708.1|DGUA, LOC117589129|XP_034136705.1|DGUA
OG0003232	CG34425|NP_001097683.1|DMEL	LOC117586023|XP_034131749.1|DGUA
OG0003233	CG13204|NP_610678.1|DMEL	LOC117578506|XP_034119935.1|DGUA, LOC117578505|XP_034119934.1|DGUA
OG0003234	sut4|NP_523675.1|DMEL	LOC117592425|XP_034142065.1|DGUA
OG0003235	cav|NP_524477.3|DMEL	LOC117589670|XP_034137704.1|DGUA, LOC117589619|XP_034137596.1|DGUA
OG0003236	CG32301|NP_728724.2|DMEL, CG32305|NP_728725.2|DMEL	LOC117589303|XP_034136986.1|DGUA
OG0003238	tbrd-3|NP_726307.1|DMEL	LOC117581936|XP_034125309.1|DGUA, LOC117591692|XP_034140907.1|DGUA, LOC117590493|XP_034139046.1|DGUA, LOC117591402|XP_034140539.1|DGUA, LOC117585293|XP_034130612.1|DGUA, LOC117592416|XP_034142048.1|DGUA
OG0003239	CG31773|NP_722953.1|DMEL	LOC117580861|XP_034123500.1|DGUA
OG0003240	CG4988|NP_609514.1|DMEL, CG32444|NP_730670.1|DMEL	LOC117579253|XP_034120931.1|DGUA
OG0003242	Crtp|NP_524736.1|DMEL	LOC117591917|XP_034141200.1|DGUA
OG0003243	CG31008|NP_733411.1|DMEL, CG31007|NP_733412.2|DMEL	LOC117583258|XP_034127372.1|DGUA
OG0003244	CG31296|NP_732044.2|DMEL	LOC117585166|XP_034130398.1|DGUA
OG0003247	CG42870|NP_001189265.2|DMEL	LOC117585559|XP_034130973.1|DGUA, LOC117585558|XP_034130972.1|DGUA, LOC117585561|XP_034130976.1|DGUA, LOC117585382|XP_034130721.1|DGUA, LOC117585555|XP_034130970.1|DGUA
OG0003250	CG5382|NP_732721.1|DMEL	LOC117585738|XP_034131274.1|DGUA
OG0003251	Spag1|NP_651514.1|DMEL	LOC117583296|XP_034127428.1|DGUA
OG0003252	btn|NP_732768.1|DMEL	LOC117583381|XP_034127557.1|DGUA
OG0003253	CG5608|NP_650208.1|DMEL	LOC117583599|XP_034127884.1|DGUA
OG0003254	MAGE|NP_649702.2|DMEL	LOC117586258|XP_034132091.1|DGUA
OG0003255	CG1750|NP_651857.2|DMEL	LOC117582727|XP_034126544.1|DGUA
OG0003256	bigmax|NP_651556.2|DMEL	LOC117583657|XP_034128011.1|DGUA
OG0003257	dlg1|NP_001162718.1|DMEL	LOC117588388|XP_034135507.1|DGUA
OG0003258	CG1532|NP_608420.1|DMEL	LOC117588497|XP_034135698.1|DGUA
OG0003259	CG42346|NP_001036306.3|DMEL	LOC117581596|XP_034124843.1|DGUA
OG0003260	CG9915|NP_001097000.1|DMEL	LOC117588404|XP_034135552.1|DGUA
OG0003261	Syt14|NP_001262249.1|DMEL	LOC117590071|XP_034138293.1|DGUA
OG0003262	SF1|NP_524654.2|DMEL	LOC117582821|XP_034126755.1|DGUA
OG0003263	CCT2|NP_572524.1|DMEL	LOC117590259|XP_034138637.1|DGUA
OG0003264	CG14621|NP_608458.1|DMEL	LOC117580944|XP_034123618.1|DGUA
OG0003265	Orc5|NP_477132.1|DMEL	LOC117584061|XP_034128693.1|DGUA
OG0003266	Cpr|NP_477158.1|DMEL	LOC117587544|XP_034134240.1|DGUA
OG0003267	Pvf1|NP_523407.1|DMEL	LOC117588786|XP_034136181.1|DGUA
OG0003268	CG33203|NP_001138119.2|DMEL	LOC117589900|XP_034138061.1|DGUA
OG0003269	CIA30|NP_651718.1|DMEL	LOC117585840|XP_034131472.1|DGUA
OG0003270	DCX-EMAP|NP_001261850.1|DMEL	LOC117579766|XP_034121710.1|DGUA
OG0003271	Eph|NP_524625.3|DMEL	LOC117590607|XP_034139282.1|DGUA
OG0003272	CG32549|NP_996510.2|DMEL	LOC117588565|XP_034135843.1|DGUA
OG0003273	Ak6|NP_610797.1|DMEL	LOC117588831|XP_034136217.1|DGUA
OG0003274	nej|NP_001188575.1|DMEL	LOC117581502|XP_034124646.1|DGUA
OG0003275	lva|NP_525064.1|DMEL	LOC117585035|XP_034130213.1|DGUA
OG0003276	CSN5|NP_477442.1|DMEL	LOC117585481|XP_034130867.1|DGUA
OG0003277	CG30016|NP_724982.1|DMEL	LOC117578637|XP_034120134.1|DGUA
OG0003278	Slu7|NP_651659.2|DMEL	LOC117589720|XP_034137780.1|DGUA
OG0003279	Nf-YC|NP_572354.1|DMEL	LOC117588505|XP_034135718.1|DGUA
OG0003280	Poxm|NP_001036687.1|DMEL	LOC117585336|XP_034130666.1|DGUA
OG0003281	Cpr92F|NP_650905.2|DMEL	LOC117585413|XP_034130777.1|DGUA
OG0003282	pod1|NP_001245554.1|DMEL	LOC117588502|XP_034135705.1|DGUA
OG0003283	Hakai|NP_001260593.1|DMEL	LOC117587945|XP_034134836.1|DGUA
OG0003284	Pdp|NP_572404.1|DMEL	LOC117581188|XP_034124030.1|DGUA
OG0003285	ATPsynC|NP_651852.1|DMEL	LOC117583574|XP_034127844.1|DGUA
OG0003286	Lerp|NP_001262996.1|DMEL	LOC117583558|XP_034127814.1|DGUA
OG0003287	CCDC151|NP_648520.1|DMEL	LOC117587455|XP_034134068.1|DGUA
OG0003288	Mf|NP_650423.1|DMEL	LOC117585813|XP_034131423.1|DGUA
OG0003289	EMC8-9|NP_611731.1|DMEL	LOC117590266|XP_034138645.1|DGUA
OG0003291	SREBP|NP_730449.1|DMEL	LOC117580450|XP_034122903.1|DGUA
OG0003292	Lsd-2|NP_572996.1|DMEL	LOC117581418|XP_034124464.1|DGUA
OG0003293	CG4557|NP_572360.1|DMEL	LOC117581185|XP_034124023.1|DGUA
OG0003294	Vps50|NP_611258.2|DMEL	LOC117592568|XP_034142343.1|DGUA
OG0003295	Usp2|NP_001285528.1|DMEL	LOC117581591|XP_034124832.1|DGUA
OG0003296	CG45122|NP_001287309.1|DMEL	LOC117589826|XP_034137949.1|DGUA
OG0003297	Fmr1|NP_001247017.1|DMEL	LOC117583834|XP_034128319.1|DGUA
OG0003298	CG5613|NP_573215.1|DMEL	LOC117581050|XP_034123777.1|DGUA
OG0003299	put|NP_001262575.1|DMEL	LOC117583776|XP_034128221.1|DGUA
OG0003300	kibra|NP_001287329.1|DMEL	LOC117589545|XP_034137440.1|DGUA
OG0003301	CG10914|NP_611297.3|DMEL	LOC117578568|XP_034120036.1|DGUA
OG0003302	CG1628|NP_572639.2|DMEL	LOC117590888|XP_034139811.1|DGUA
OG0003303	Ercc1|NP_477468.1|DMEL	LOC117591803|XP_034141003.1|DGUA
OG0003304	Hrd3|NP_651179.1|DMEL	LOC117585282|XP_034130595.1|DGUA
OG0003305	Hs3st-B|NP_573370.1|DMEL	LOC117590222|XP_034138580.1|DGUA
OG0003306	geminin|NP_610218.1|DMEL	LOC117580180|XP_034122433.1|DGUA
OG0003307	Stim|NP_523357.2|DMEL	LOC117588770|XP_034136142.1|DGUA
OG0003308	Sf3b1|NP_001259837.1|DMEL	LOC117582276|XP_034125795.1|DGUA
OG0003309	bves|NP_608426.1|DMEL	LOC117581286|XP_034124201.1|DGUA
OG0003310	CG11095|NP_572927.1|DMEL	LOC117588299|XP_034135373.1|DGUA
OG0003311	mRpL40|NP_524318.1|DMEL	LOC117586098|XP_034131847.1|DGUA
OG0003312	Det|NP_650608.1|DMEL	LOC117589924|XP_034138097.1|DGUA
OG0003313	CG13367|NP_569851.2|DMEL	LOC117588551|XP_034135823.1|DGUA
OG0003314	DNAlig1|NP_611843.2|DMEL	LOC117578416|XP_034119769.1|DGUA
OG0003315	Sep4|NP_728003.1|DMEL	LOC117581575|XP_034124815.1|DGUA
OG0003316	CG11317|NP_001263133.1|DMEL	LOC117583543|XP_034127795.1|DGUA
OG0003317	CG7265|NP_650402.1|DMEL	LOC117589908|XP_034138072.1|DGUA
OG0003318	Mical|NP_001247015.1|DMEL	LOC117583177|XP_034127268.1|DGUA
OG0003319	CG9795|NP_730812.3|DMEL	LOC117590197|XP_034138525.1|DGUA
OG0003320	Gycbeta100B|NP_524603.2|DMEL	LOC117583033|XP_034127080.1|DGUA
OG0003321	CG1544|NP_651849.1|DMEL	LOC117583277|XP_034127396.1|DGUA
OG0003322	Zwilch|NP_733421.1|DMEL	LOC117582908|XP_034126894.1|DGUA
