Orthogroup	DMEL.longest_only	DSER.longest_only
OG0000659	gammaTub23C|NP_476804.1|DMEL	LOC110186108|XP_020810814.1|DSER
OG0000659	gammaTub37C|NP_476922.1|DMEL	LOC110183249|XP_020807130.1|DSER
OG0000660	alpha4GT1|NP_608737.1|DMEL	LOC110183976|XP_020807990.1|DSER
OG0000661	mrva|NP_648103.1|DMEL	LOC110188715|XP_020814183.1|DSER
OG0000661	CG12194|NP_001162873.1|DMEL	LOC110179184|XP_020802254.1|DSER
OG0000662	Scsalpha1|NP_523905.2|DMEL	LOC110183716|XP_020807724.1|DSER
OG0000662	Scsalpha2|NP_650809.1|DMEL	LOC110182446|XP_020806141.1|DSER
OG0000663	pain|NP_611979.1|DMEL	LOC110184096|XP_020808140.1|DSER
OG0000664	CG7907|NP_001097860.1|DMEL	LOC110188738|XP_020814231.1|DSER
OG0000664	Cbp80|NP_726938.1|DMEL	LOC110183251|XP_020807135.1|DSER
OG0000665	to|NP_524497.1|DMEL	LOC110186677|XP_020811603.1|DSER
OG0000665	CG11854|NP_651358.4|DMEL	LOC110186663|XP_020811587.1|DSER
OG0000666	CG10444|NP_611465.2|DMEL	LOC110182066|XP_020805695.1|DSER
OG0000666	CG32669|NP_727460.1|DMEL	LOC110181908|XP_020805501.1|DSER
OG0000667	Tsp3A|NP_525054.2|DMEL	LOC110182591|XP_020806302.1|DSER
OG0000667	Tsp86D|NP_001262468.1|DMEL	LOC110188085|XP_020813297.1|DSER
OG0000668	CG40045|NP_001036640.1|DMEL	LOC110185349|XP_020809785.1|DSER
OG0000668	Ubc87F|NP_650309.1|DMEL	LOC110191288|XP_020817754.1|DSER
OG0000669	CG9521|NP_572977.1|DMEL	LOC110187066|XP_020812114.1|DSER
OG0000669	CG9519|NP_572978.1|DMEL	LOC110187127|XP_020812197.1|DSER
OG0000670	CG11444|NP_572171.1|DMEL	LOC110181536|XP_020804976.1|DSER
OG0000671	Gfat1|NP_001015157.2|DMEL	LOC110187898|XP_020813052.1|DSER
OG0000671	Gfat2|NP_651617.1|DMEL	LOC110176415|XP_020798416.1|DSER
OG0000672	CG18130|NP_572772.1|DMEL	LOC110181765|XP_020805294.1|DSER
OG0000672	CG14221|NP_001259713.1|DMEL	LOC110180199|XP_020803511.1|DSER
OG0000673	Jafrac1|NP_477510.1|DMEL	LOC110184244|XP_020808359.1|DSER
OG0000673	CG6888|NP_648759.1|DMEL	LOC110189976|XP_020815924.1|DSER
OG0000675	Bace|NP_609235.1|DMEL	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER
OG0000677	Lint-1|NP_572692.1|DMEL	LOC110175940|XP_020797780.1|DSER
OG0000678	CG3534|NP_650582.1|DMEL	LOC110191412|XP_020817928.1|DSER
OG0000678	CG3544|NP_608543.1|DMEL	LOC110178189|XP_020800883.1|DSER
OG0000679	CG15739|NP_572760.1|DMEL	LOC110181695|XP_020805196.1|DSER
OG0000680	CG14196|NP_573367.1|DMEL	LOC110181790|XP_020805329.1|DSER
OG0000680	out|NP_573378.1|DMEL	LOC110181750|XP_020805270.1|DSER
OG0000681	Nsf2|NP_788676.1|DMEL	LOC110176629|XP_020798712.1|DSER
OG0000681	comt|NP_524877.1|DMEL	LOC110180379|XP_020803706.1|DSER
OG0000683	CG6178|NP_651221.1|DMEL	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER
OG0000684	eIF3d2|NP_731675.1|DMEL	LOC110176611|XP_020798694.1|DSER
OG0000684	eIF3d1|NP_524463.2|DMEL	LOC110184169|XP_020808241.1|DSER
OG0000685	Rab1|NP_732610.1|DMEL	LOC110188264|XP_020813611.1|DSER
OG0000686	SdhB|NP_477101.1|DMEL	LOC110189774|XP_020815656.1|DSER
OG0000686	SdhBL|NP_573340.1|DMEL	LOC110179100|XP_020802146.1|DSER
OG0000687	CG8517|NP_611446.3|DMEL	LOC110178874|XP_020801810.1|DSER
OG0000687	CG8993|NP_647716.1|DMEL	LOC110188812|XP_020814349.1|DSER
OG0000688	olf186-F|NP_001137696.1|DMEL	LOC110177916|XP_020800552.1|DSER
OG0000689	COX7C|NP_652397.1|DMEL	LOC110178015|XP_020800687.1|DSER
OG0000689	CG44296|NP_001286270.1|DMEL	LOC110178013|XP_020800686.1|DSER
OG0000690	Obp19a|NP_728338.2|DMEL	LOC110181885|XP_020805473.1|DSER
OG0000691	CG9314|NP_609248.1|DMEL	LOC110183887|XP_020807891.1|DSER
OG0000691	Cat|NP_536731.1|DMEL	LOC110185233|XP_020809627.1|DSER
OG0000692	Cpr72Ea|NP_648882.1|DMEL	LOC110188497|XP_020813887.1|DSER
OG0000692	Cpr72Eb|NP_648883.1|DMEL	LOC110188496|XP_020813886.1|DSER
OG0000693	CG12994|NP_652488.1|DMEL	LOC110184415|XP_020808608.1|DSER
OG0000693	CG17193|NP_652224.1|DMEL	LOC110187890|XP_020813034.1|DSER
OG0000694	Tango5|NP_727444.1|DMEL	LOC110184401|XP_020808586.1|DSER
OG0000694	CG32087|NP_729740.2|DMEL	LOC110178936|XP_020801892.1|DSER
OG0000695	smal|NP_723165.2|DMEL	LOC110185642|XP_020810258.1|DSER
OG0000695	Ddr|NP_001285666.1|DMEL	LOC110185663|XP_020810285.1|DSER
OG0000696	baf|NP_609176.1|DMEL	LOC110176814|XP_020798914.1|DSER
OG0000697	I-3|NP_728367.3|DMEL	LOC110176014|XP_020797881.1|DSER
OG0000697	CG13994|NP_608988.1|DMEL	LOC110185853|XP_020810521.1|DSER
OG0000698	slp1|NP_476730.1|DMEL	LOC110178187|XP_020800881.1|DSER
OG0000698	slp2|NP_476834.1|DMEL	LOC110178196|XP_020800889.1|DSER
OG0000699	MICU1|NP_001097110.1|DMEL	LOC110182658|XP_020806389.1|DSER
OG0000699	CG4704|NP_651103.1|DMEL	LOC110177378|XP_020799735.1|DSER
OG0000700	CG4341|NP_608558.1|DMEL	LOC110176843|XP_020798963.1|DSER
OG0000700	CG31690|NP_995615.2|DMEL	LOC110184881|XP_020809186.1|DSER
OG0000701	CG10814|NP_610868.1|DMEL	LOC110180797|XP_020804137.1|DSER
OG0000701	CG5321|NP_572967.2|DMEL	LOC110181902|XP_020805492.1|DSER
OG0000702	LpR1|NP_001097934.2|DMEL	LOC110186896|XP_020811874.1|DSER
OG0000702	LpR2|NP_001097928.1|DMEL	LOC110186894|XP_020811854.1|DSER
OG0000703	Gpo3|NP_609667.2|DMEL	LOC110185971|XP_020810653.1|DSER
OG0000703	Gpo1|NP_001097332.1|DMEL	LOC110178316|XP_020801086.1|DSER
OG0000704	sgg|NP_001259193.1|DMEL	LOC110182587|XP_020806299.1|DSER
OG0000704	gskt|NP_733426.1|DMEL	LOC110190713|XP_020816995.1|DSER
OG0000705	Pcyt2|NP_647622.1|DMEL	LOC110178734|XP_020801618.1|DSER
OG0000705	Pcyt1|NP_647621.1|DMEL	LOC110178732|XP_020801615.1|DSER
OG0000706	CG5790|NP_609876.2|DMEL	LOC110178082|XP_020800745.1|DSER
OG0000706	Cdc7|NP_727103.1|DMEL	LOC110187085|XP_020812144.1|DSER
OG0000707	LS2|NP_611769.2|DMEL	LOC110177960|XP_020800611.1|DSER
OG0000707	U2af50|NP_001245708.1|DMEL	LOC110181713|XP_020805221.1|DSER
OG0000708	Ptp4E|NP_525076.2|DMEL	LOC110180563|XP_020803918.1|DSER
OG0000708	Ptp10D|NP_996413.2|DMEL	LOC110184264|XP_020808389.1|DSER
OG0000709	eIF4H2|NP_651820.1|DMEL	LOC110186876|XP_020811832.1|DSER
OG0000709	eIF4H1|NP_001285330.1|DMEL	LOC110181648|XP_020805122.1|DSER
OG0000710	Ubc84D|NP_524260.1|DMEL	LOC110188697|XP_020814160.1|DSER
OG0000710	Ubc10|NP_477414.1|DMEL	LOC110177914|XP_020800546.1|DSER
OG0000711	CG12362|NP_648392.1|DMEL	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER
OG0000711	ari-1|NP_523399.1|DMEL	LOC110184131|XP_020808198.1|DSER
OG0000712	trem|NP_650861.1|DMEL	LOC110187790|XP_020812921.1|DSER
OG0000712	CG4936|NP_650862.1|DMEL	LOC110187789|XP_020812920.1|DSER
OG0000713	Vha14-2|NP_649614.1|DMEL	LOC110191096|XP_020817500.1|DSER
OG0000713	Vha14-1|NP_476969.1|DMEL	LOC110178308|XP_020801059.1|DSER
OG0000714	TTLL1A|NP_573197.2|DMEL	LOC110184275|XP_020808404.1|DSER
OG0000714	TTLL1B|NP_729025.1|DMEL	LOC110190364|XP_020816434.1|DSER
OG0000715	CG13380|NP_001262016.1|DMEL	LOC110190895|XP_020817213.1|DSER
OG0000716	Prosbeta2R1|NP_572267.1|DMEL	LOC110186690|XP_020811616.1|DSER
OG0000716	Prosbeta2|NP_524076.2|DMEL	LOC110176191|XP_020798100.1|DSER
OG0000717	CG14455|NP_649402.2|DMEL	LOC110190199|XP_020816210.1|DSER
OG0000718	CG11155|NP_726649.3|DMEL	LOC110185468|XP_020809980.1|DSER
OG0000718	Ekar|NP_001036250.1|DMEL	LOC110185412|XP_020809878.1|DSER
OG0000719	CG6749|NP_648354.1|DMEL	LOC110190702|XP_020816973.1|DSER
OG0000719	CG32055|NP_729599.1|DMEL	LOC110184780|XP_020809078.1|DSER
OG0000720	Nep7|NP_651603.1|DMEL	LOC110189018|XP_020814638.1|DSER
OG0000720	Nepl12|NP_649924.1|DMEL	LOC110177327|XP_020799660.1|DSER
OG0000721	Vm26Ac|NP_608973.1|DMEL	LOC110184212|XP_020808320.1|DSER
OG0000721	Vm26Aa|NP_476783.1|DMEL	LOC110186051|XP_020810752.1|DSER
OG0000722	Ir60d|NP_001137757.2|DMEL, Ir60b|NP_001137755.1|DMEL	LOC110181025|XP_020804362.1|DSER
OG0000723	CG13323|NP_610832.1|DMEL, CG13324|NP_610833.1|DMEL	LOC110189349|XP_020815050.1|DSER, LOC110189604|XP_020815396.1|DSER
OG0000724	Rpt6|NP_608447.1|DMEL	LOC110176027|XP_020797896.1|DSER
OG0000724	Rpt6R|NP_651811.1|DMEL	LOC110186628|XP_020811540.1|DSER
OG0000726	Gyc89Db|NP_650551.1|DMEL	LOC110177411|XP_020799787.1|DSER
OG0000726	Gyc89Da|NP_001036718.1|DMEL	LOC110177409|XP_020799786.1|DSER
OG0000727	CG5316|NP_650805.1|DMEL	LOC110188279|XP_020813633.1|DSER
OG0000728	CG15368|NP_572541.1|DMEL	LOC110184195|XP_020808285.1|DSER
OG0000728	CG45050|NP_001262407.1|DMEL	LOC110188347|XP_020813718.1|DSER
OG0000729	CG42814|NP_001189301.1|DMEL	LOC110186362|XP_020811170.1|DSER
OG0000729	CG42813|NP_733202.2|DMEL	LOC110187004|XP_020812023.1|DSER
OG0000730	CG34015|NP_001033848.1|DMEL	LOC110184502|XP_020808724.1|DSER
OG0000730	CG15362|NP_608634.1|DMEL	LOC110181295|XP_020804675.1|DSER
OG0000731	CG11353|NP_647915.1|DMEL	LOC110190136|XP_020816120.1|DSER
OG0000731	CG30471|NP_001261001.1|DMEL	LOC110179376|XP_020802553.1|DSER
OG0000732	sina|NP_476725.1|DMEL	LOC110190322|XP_020816376.1|DSER
OG0000732	sinah|NP_648927.1|DMEL	LOC110190323|XP_020816378.1|DSER
OG0000733	Cyt-c1|NP_647958.1|DMEL	LOC110176138|XP_020798033.1|DSER
OG0000734	CG15208|NP_572664.1|DMEL	LOC110187387|XP_020812437.1|DSER
OG0000734	CG14995|NP_728935.1|DMEL	LOC110178654|XP_020801505.1|DSER
OG0000735	Trx-2|NP_523526.1|DMEL	LOC110177895|XP_020800523.1|DSER
OG0000736	FASN2|NP_001259986.1|DMEL	LOC110187238|XP_020812295.1|DSER
OG0000736	FASN1|NP_001137778.2|DMEL	LOC110187237|XP_020812294.1|DSER
OG0000737	Adf1|NP_001260730.1|DMEL	LOC110189224|XP_020814863.1|DSER
OG0000738	Sirup|NP_609170.1|DMEL	LOC110176815|XP_020798915.1|DSER
OG0000738	CG15283|NP_652574.3|DMEL	LOC110185977|XP_020810659.1|DSER
OG0000739	VhaPPA1-2|NP_650406.2|DMEL	LOC110187870|XP_020813013.1|DSER
OG0000739	VhaPPA1-1|NP_652010.1|DMEL	LOC110187724|XP_020812830.1|DSER
OG0000740	CG9492|NP_001287256.1|DMEL	LOC110187915|XP_020813078.1|DSER
OG0000741	nonA|NP_727962.1|DMEL, nonA-l|NP_536740.1|DMEL	LOC110181662|XP_020805130.1|DSER
OG0000742	CG1695|NP_728346.2|DMEL	LOC110175920|XP_020797757.1|DSER
OG0000742	tbc|NP_608395.6|DMEL	LOC110176083|XP_020797984.1|DSER
OG0000743	Ctr9|NP_788449.1|DMEL	LOC110187020|XP_020812047.1|DSER
OG0000743	CG9899|NP_611764.1|DMEL	LOC110177955|XP_020800604.1|DSER
OG0000744	CG18003|NP_001027401.1|DMEL	LOC110189272|XP_020814950.1|DSER
OG0000745	CAH15|NP_611525.1|DMEL	LOC110182996|XP_020806847.1|DSER
OG0000745	CAH13|NP_610602.2|DMEL	LOC110189444|XP_020815175.1|DSER
OG0000746	Odc2|NP_477053.2|DMEL, Odc1|NP_477052.2|DMEL	LOC110182897|XP_020806710.1|DSER
OG0000747	Mes2|NP_730768.1|DMEL	LOC110189993|XP_020815950.1|DSER
OG0000747	CG12768|NP_649431.1|DMEL	LOC110190150|XP_020816139.1|DSER
OG0000748	CG15395|NP_608696.3|DMEL	LOC110184925|XP_020809230.1|DSER
OG0000748	mei-38|NP_001334676.1|DMEL	LOC110182496|XP_020806204.1|DSER
OG0000750	Or49a|NP_523711.3|DMEL	LOC110178379|XP_020801175.1|DSER, LOC110178223|XP_020800926.1|DSER
OG0000750	Or85f|NP_524289.1|DMEL	LOC110191049|XP_020817432.1|DSER
OG0000751	Oatp58Db|NP_611658.3|DMEL	LOC110181657|XP_020805125.1|DSER, LOC110182779|XP_020806566.1|DSER
OG0000751	Oatp58Da|NP_611657.2|DMEL	LOC110181664|XP_020805140.1|DSER
OG0000752	CG7208|NP_650683.3|DMEL	LOC110190914|XP_020817234.1|DSER
OG0000752	CG31948|NP_722807.1|DMEL	LOC110182367|XP_020806067.1|DSER
OG0000753	CG5196|NP_650191.1|DMEL	LOC110191296|XP_020817764.1|DSER
OG0000753	CG4483|NP_648294.1|DMEL	LOC110190603|XP_020816855.1|DSER
OG0000754	CG4829|NP_728030.2|DMEL	LOC110180628|XP_020803975.1|DSER
OG0000754	CG1492|NP_572774.1|DMEL	LOC110181767|XP_020805295.1|DSER
OG0000755	PK2-R2|NP_731788.1|DMEL	LOC110184559|XP_020808796.1|DSER
OG0000755	PK2-R1|NP_731790.1|DMEL	LOC110184687|XP_020808962.1|DSER
OG0000756	fd96Ca|NP_524495.1|DMEL	LOC110191247|XP_020817686.1|DSER
OG0000756	fd96Cb|NP_524496.1|DMEL	LOC110191158|XP_020817575.1|DSER
OG0000757	eIF1|NP_647792.1|DMEL	LOC110182774|XP_020806556.1|DSER
OG0000758	Agpat4|NP_648887.1|DMEL	LOC110188380|XP_020813756.1|DSER
OG0000758	Agpat3|NP_001246793.1|DMEL	LOC110188601|XP_020814023.1|DSER, LOC110189440|XP_020815173.1|DSER
OG0000759	MsR1|NP_001261324.1|DMEL	LOC110188827|XP_020814377.1|DSER
OG0000759	MsR2|NP_001261323.1|DMEL	LOC110188819|XP_020814358.1|DSER
OG0000760	CG42284|NP_611720.3|DMEL	LOC110181147|XP_020804482.1|DSER, LOC110180233|XP_020803551.1|DSER
OG0000760	CG30271|NP_726250.3|DMEL	LOC110180216|XP_020803529.1|DSER
OG0000760	CG30274|NP_726252.1|DMEL	LOC110180225|XP_020803539.1|DSER
OG0000761	RluA-1|NP_723592.1|DMEL	LOC110183375|XP_020807296.1|DSER
OG0000761	RluA-2|NP_609411.1|DMEL	LOC110183327|XP_020807235.1|DSER
OG0000762	Wdr82|NP_609217.1|DMEL	LOC110183840|XP_020807850.1|DSER
OG0000762	CG3515|NP_608687.2|DMEL	LOC110184923|XP_020809228.1|DSER
OG0000763	CG33510|NP_001014493.2|DMEL	LOC110187461|XP_020812508.1|DSER
OG0000763	CG33509|NP_001014494.1|DMEL	LOC110187459|XP_020812506.1|DSER
OG0000764	Gld2|NP_001262829.1|DMEL	LOC110188099|XP_020813312.1|DSER
OG0000764	wisp|NP_572766.1|DMEL	LOC110182040|XP_020805629.1|DSER
OG0000765	Naa30B|NP_728606.1|DMEL	LOC110178801|XP_020801713.1|DSER
OG0000765	Naa30A|NP_726727.1|DMEL	LOC110179450|XP_020802657.1|DSER
OG0000766	CG9582|NP_609270.1|DMEL	LOC110181439|XP_020804841.1|DSER
OG0000766	CG5254|NP_569856.2|DMEL	LOC110179664|XP_020802935.1|DSER
OG0000767	mia|NP_001138010.1|DMEL	LOC110180350|XP_020803671.1|DSER, LOC110187196|XP_020812253.1|DSER
OG0000767	Taf6|NP_524161.2|DMEL	LOC110189942|XP_020815888.1|DSER
OG0000768	polo|NP_524179.2|DMEL	LOC110184654|XP_020808913.1|DSER
OG0000769	CG5111|NP_651402.1|DMEL	LOC110191941|XP_020818617.1|DSER
OG0000769	CG15445|NP_728390.1|DMEL	LOC110179358|XP_020802530.1|DSER
OG0000770	Def|NP_523672.1|DMEL	LOC110177983|XP_020800634.1|DSER
OG0000771	CG32263|NP_728903.1|DMEL	LOC110183718|XP_020807726.1|DSER
OG0000771	CG32262|NP_647831.1|DMEL	LOC110183717|XP_020807725.1|DSER
OG0000772	CG30424|NP_001097455.1|DMEL	LOC110184043|XP_020808076.1|DSER
OG0000772	CG12970|NP_788360.2|DMEL	LOC110178317|XP_020801087.1|DSER
OG0000773	CG17977|NP_652401.1|DMEL	LOC110182928|XP_020806764.1|DSER, LOC110191852|XP_020818487.1|DSER
OG0000774	CG43776|NP_001261162.1|DMEL, CG43777|NP_001261163.1|DMEL, CG43775|NP_726425.3|DMEL	LOC110191633|XP_020818181.1|DSER, LOC110191632|XP_020818180.1|DSER
OG0000775	CG34315|NP_001097298.2|DMEL	LOC110189771|XP_020815650.1|DSER
OG0000775	CG12209|NP_610565.2|DMEL	LOC110178303|XP_020801052.1|DSER
OG0000776	CG31128|NP_733000.1|DMEL, CG32219|NP_730469.1|DMEL, CG34258|NP_001097648.1|DMEL, CG33710|NP_001027137.1|DMEL	LOC110189923|XP_020815859.1|DSER
OG0000777	CG33333|NP_996225.1|DMEL, CG42834|NP_001189244.1|DMEL, CG14332|NP_650625.1|DMEL	LOC110187988|XP_020813169.1|DSER, LOC110188062|XP_020813271.1|DSER, LOC110187989|XP_020813170.1|DSER
OG0000778	spo|NP_647975.2|DMEL	LOC110176135|XP_020798029.1|DSER
OG0000779	CG1998|NP_572887.1|DMEL	LOC110181856|XP_020805433.1|DSER
OG0000780	Marc|NP_610523.2|DMEL	LOC110189273|XP_020814951.1|DSER
OG0000781	Trxr-1|NP_727251.1|DMEL	LOC110184279|XP_020808409.1|DSER
OG0000781	Trxr-2|NP_524216.1|DMEL	LOC110190118|XP_020816091.1|DSER
OG0000782	CG5906|NP_648518.1|DMEL	LOC110179034|XP_020802047.1|DSER
OG0000782	CG1662|NP_572883.1|DMEL	LOC110184210|XP_020808316.1|DSER
OG0000783	Rpt4R|NP_648525.1|DMEL	LOC110179021|XP_020802025.1|DSER
OG0000783	Rpt4|NP_572308.3|DMEL	LOC110182099|XP_020805743.1|DSER
OG0000784	ND-24|NP_573228.1|DMEL	LOC110176119|XP_020798016.1|DSER
OG0000785	Ssl2|NP_651656.2|DMEL	LOC110177462|XP_020799859.1|DSER
OG0000785	Hmu|NP_477159.1|DMEL	LOC110177359|XP_020799711.1|DSER
OG0000786	JYalpha|NP_001104092.2|DMEL	LOC110184525|XP_020808758.1|DSER
OG0000786	Atpalpha|NP_732572.1|DMEL	LOC110177248|XP_020799555.1|DSER
OG0000787	Uch-L5|NP_524003.1|DMEL	LOC110190765|XP_020817054.1|DSER
OG0000787	Uch-L5R|NP_572781.1|DMEL	LOC110179682|XP_020802952.1|DSER
OG0000788	CG42830|NP_001188834.1|DMEL	LOC110180004|XP_020803253.1|DSER
OG0000788	akirin|NP_648113.1|DMEL	LOC110176705|XP_020798802.1|DSER
OG0000789	CG34011|NP_001033878.3|DMEL	LOC110182717|XP_020806475.1|DSER
OG0000789	CG14007|NP_001097090.2|DMEL	LOC110182720|XP_020806479.1|DSER
OG0000790	CG31975|NP_001162840.1|DMEL	LOC110177004|XP_020799173.1|DSER
OG0000790	CG31974|NP_001259800.1|DMEL	LOC110176935|XP_020799093.1|DSER
OG0000791	CG6036|NP_651472.2|DMEL	LOC110186194|XP_020810912.1|DSER
OG0000791	alph|NP_651701.1|DMEL	LOC110186319|XP_020811114.1|DSER
OG0000792	NLaz|NP_001259867.1|DMEL	LOC110185702|XP_020810332.1|DSER
OG0000793	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL	LOC110188258|XP_020813603.1|DSER
OG0000794	CG5126|NP_608584.1|DMEL	LOC110179550|XP_020802792.1|DSER
OG0000795	Atg8a|NP_727447.1|DMEL	LOC110184426|XP_020808621.1|DSER
OG0000795	Atg8b|NP_650649.1|DMEL	LOC110188563|XP_020813980.1|DSER
OG0000796	Rpt3R|NP_649938.2|DMEL	LOC110191800|XP_020818410.1|DSER
OG0000796	Rpt3|NP_572686.1|DMEL	LOC110181565|XP_020805014.1|DSER
OG0000797	CG9399|NP_649913.1|DMEL	LOC110184153|XP_020808223.1|DSER
OG0000797	CG9396|NP_649912.1|DMEL	LOC110186301|XP_020811080.1|DSER
OG0000798	CG33156|NP_788346.1|DMEL	LOC110179895|XP_020803154.1|DSER
OG0000798	CG6145|NP_725314.1|DMEL	LOC110188120|XP_020813400.1|DSER
OG0000799	CG14740|NP_650152.1|DMEL	LOC110176608|XP_020798690.1|DSER
OG0000799	kdn|NP_727091.1|DMEL	LOC110179502|XP_020802737.1|DSER
OG0000800	CG10147|NP_648046.1|DMEL	LOC110178758|XP_020801650.1|DSER
OG0000801	CG12782|NP_611772.2|DMEL	LOC110177673|XP_020800154.1|DSER
OG0000801	Rae1|NP_611597.1|DMEL	LOC110177942|XP_020800583.1|DSER
OG0000802	vanin-like|NP_572297.1|DMEL	LOC110188344|XP_020813711.1|DSER
OG0000802	CG32751|NP_001284927.1|DMEL	LOC110182002|XP_020805595.1|DSER
OG0000803	Dpy-30L1|NP_609445.1|DMEL	LOC110183416|XP_020807352.1|DSER
OG0000803	Dpy-30L2|NP_647854.1|DMEL	LOC110178613|XP_020801457.1|DSER
OG0000804	CG13168|NP_995823.1|DMEL	LOC110178301|XP_020801049.1|DSER
OG0000804	CG1137|NP_649665.2|DMEL	LOC110191792|XP_020818402.1|DSER
OG0000805	CG4714|NP_610857.2|DMEL	LOC110178199|XP_020800934.1|DSER
OG0000805	CG4712|NP_610856.1|DMEL	LOC110178285|XP_020801060.1|DSER
OG0000806	CG18131|NP_608601.1|DMEL	LOC110183087|XP_020806936.1|DSER
OG0000808	PH4alphaNE3|NP_651814.1|DMEL	LOC110186284|XP_020811056.1|DSER, LOC110186626|XP_020811536.1|DSER
OG0000810	Cyp9b1|NP_523645.1|DMEL, Cyp9b2|NP_523646.1|DMEL	LOC110189241|XP_020814901.1|DSER, LOC110189242|XP_020814902.1|DSER
OG0000811	CG7997|NP_611119.1|DMEL	LOC110181534|XP_020804978.1|DSER
OG0000812	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL	LOC110181725|XP_020805242.1|DSER
OG0000813	bic|NP_476853.1|DMEL	LOC110189495|XP_020815244.1|DSER
OG0000814	jhamt|NP_609793.2|DMEL	LOC110181192|XP_020804532.1|DSER
OG0000815	CG12512|NP_608924.1|DMEL	LOC110187383|XP_020812431.1|DSER, LOC110177656|XP_020800127.1|DSER
OG0000816	CG2076|NP_572681.1|DMEL	LOC110181540|XP_020804981.1|DSER
OG0000816	Mics1|NP_649725.2|DMEL	LOC110188695|XP_020814158.1|DSER
OG0000817	CG6503|NP_001189297.1|DMEL	LOC110186202|XP_020810921.1|DSER
OG0000817	CG34291|NP_001097938.1|DMEL	LOC110186220|XP_020810941.1|DSER
OG0000818	CG13369|NP_569850.1|DMEL	LOC110179675|XP_020802945.1|DSER
OG0000818	CG17010|NP_609560.2|DMEL	LOC110184006|XP_020808030.1|DSER
OG0000819	OdsH|NP_523389.3|DMEL	LOC110181626|XP_020805094.1|DSER
OG0000819	unc-4|NP_001285389.1|DMEL	LOC110181526|XP_020804962.1|DSER
OG0000820	CG12231|NP_573390.1|DMEL	LOC110180121|XP_020803424.1|DSER
OG0000820	CG7222|NP_610613.1|DMEL	LOC110189629|XP_020815427.1|DSER
OG0000821	CG10909|NP_650236.1|DMEL	LOC110187873|XP_020813016.1|DSER
OG0000821	Fib|NP_523817.1|DMEL	LOC110179265|XP_020802379.1|DSER
OG0000822	CG13727|NP_648969.1|DMEL	LOC110190079|XP_020816044.1|DSER
OG0000822	CG13386|NP_609226.1|DMEL	LOC110183847|XP_020807856.1|DSER
OG0000824	Pkd2|NP_609561.2|DMEL	LOC110183984|XP_020808000.1|DSER
OG0000825	Or74a|NP_524123.1|DMEL	LOC110190343|XP_020816403.1|DSER
OG0000825	Or35a|NP_723916.1|DMEL	LOC110182392|XP_020806090.1|DSER
OG0000826	Lhr|NP_611210.3|DMEL	LOC110189298|XP_020814988.1|DSER, LOC110176788|XP_020798885.1|DSER
OG0000827	Lcp65Ab1|NP_524814.2|DMEL, Lcp65Ab2|NP_788469.1|DMEL	LOC110184761|XP_020809051.1|DSER, LOC110184760|XP_020809050.1|DSER
OG0000828	CG42822|NP_001189243.1|DMEL	LOC110187912|XP_020813074.1|DSER
OG0000828	CG42821|NP_001034060.2|DMEL	LOC110188016|XP_020813200.1|DSER
OG0000830	AnxB10|NP_001162804.1|DMEL	LOC110184189|XP_020808274.1|DSER
OG0000831	Lsp2|NP_524816.1|DMEL	LOC110178896|XP_020801831.1|DSER
OG0000832	EMC7|NP_611078.1|DMEL	LOC110188937|XP_020814535.1|DSER, LOC110188955|XP_020814553.1|DSER, LOC110176380|XP_020798370.1|DSER
OG0000833	Ir75d|NP_649074.2|DMEL	LOC110185247|XP_020809641.1|DSER
OG0000834	CG15515|NP_001263088.1|DMEL	LOC110176493|XP_020798525.1|DSER
OG0000835	Dscam2|NP_001261500.1|DMEL	LOC110187766|XP_020812890.1|DSER
OG0000836	CG2528|NP_610129.3|DMEL	LOC110185048|XP_020809369.1|DSER
OG0000836	CG5355|NP_609397.2|DMEL	LOC110183299|XP_020807196.1|DSER
OG0000837	fzr2|NP_611854.1|DMEL	LOC110191487|XP_020818011.1|DSER
OG0000837	fzr|NP_524852.2|DMEL	LOC110183264|XP_020807148.1|DSER
OG0000838	CG42502|NP_001163011.1|DMEL	LOC110176914|XP_020799064.1|DSER
OG0000838	CG42305|NP_001137837.1|DMEL	LOC110176998|XP_020799166.1|DSER
OG0000839	Atu|NP_524240.1|DMEL	LOC110187666|XP_020812743.1|DSER
OG0000839	CG10887|NP_650866.1|DMEL	LOC110187831|XP_020812968.1|DSER
OG0000840	tomboy40|NP_610213.1|DMEL	LOC110189280|XP_020814962.1|DSER
OG0000840	Tom40|NP_652003.2|DMEL	LOC110177961|XP_020800612.1|DSER, LOC110184582|XP_020808826.1|DSER
OG0000841	CG42402|NP_001287642.1|DMEL	LOC110187844|XP_020812985.1|DSER
OG0000842	Sep5|NP_651961.1|DMEL	LOC110182963|XP_020806814.1|DSER
OG0000842	Sep2|NP_524417.1|DMEL	LOC110177169|XP_020799414.1|DSER
OG0000843	thoc5|NP_611856.1|DMEL	LOC110191478|XP_020817998.1|DSER
