Orthogroup	DMEL.longest_only	DSUB.longest_only
OG0001771	Thor|NP_477295.1|DMEL	LOC117902713|XP_034670166.1|DSUB
OG0001772	RnrL|NP_477027.1|DMEL	LOC117902463|XP_034669757.1|DSUB
OG0001773	bib|NP_001260313.1|DMEL	LOC117901992|XP_034668895.1|DSUB
OG0001774	egg|NP_611966.3|DMEL	LOC117891437|XP_034652801.1|DSUB
OG0001775	RpII215|NP_511124.1|DMEL	LOC117894004|XP_034656722.1|DSUB
OG0001776	CG31637|NP_609043.1|DMEL	LOC117900734|XP_034667100.1|DSUB
OG0001777	chm|NP_609117.4|DMEL	LOC117901125|XP_034667655.1|DSUB
OG0001778	fzy|NP_477501.1|DMEL	LOC117902058|XP_034669021.1|DSUB
OG0001779	CG44153|NP_001097136.2|DMEL	LOC117900601|XP_034666904.1|DSUB
OG0001780	ap|NP_724428.1|DMEL	LOC117892514|XP_034654688.1|DSUB
OG0001781	lok|NP_477219.1|DMEL	LOC117901199|XP_034667742.1|DSUB
OG0001782	CG42784|NP_001188798.2|DMEL	LOC117900207|XP_034666373.1|DSUB
OG0001783	Tsp29Fb|NP_523516.1|DMEL	LOC117902122|XP_034669137.1|DSUB
OG0001784	CG31935|NP_608608.2|DMEL	LOC117900170|XP_034666306.1|DSUB
OG0001785	Smyd4-1|NP_724802.1|DMEL	LOC117891113|XP_034652207.1|DSUB
OG0001786	CG4497|NP_609102.1|DMEL	LOC117900476|XP_034666749.1|DSUB
OG0001787	CG13784|NP_001260176.1|DMEL	LOC117900425|XP_034666680.1|DSUB
OG0001788	tum|NP_610912.2|DMEL	LOC117891498|XP_034652877.1|DSUB
OG0001789	CG3085|NP_611752.1|DMEL	LOC117890090|XP_034650641.1|DSUB
OG0001790	CG5171|NP_001188709.1|DMEL	LOC117901611|XP_034668321.1|DSUB
OG0001791	E_Pc_|NP_001260897.1|DMEL	LOC117892276|XP_034654287.1|DSUB
OG0001792	ham|NP_724130.4|DMEL	LOC117901206|XP_034667751.1|DSUB
OG0001793	Shrm|NP_001097307.1|DMEL	LOC117892145|XP_034654076.1|DSUB
OG0001794	cact|NP_476942.1|DMEL	LOC117902057|XP_034669020.1|DSUB
OG0001795	mtgo|NP_001137829.1|DMEL	LOC117901874|XP_034668722.1|DSUB
OG0001796	ppk28|NP_573169.2|DMEL	LOC117893845|XP_034656505.1|DSUB
OG0001797	dpr7|NP_001096850.2|DMEL	LOC117902992|XP_034670599.1|DSUB
OG0001798	robl|NP_523771.1|DMEL	LOC117890798|XP_034651765.1|DSUB
OG0001799	CG11566|NP_001027081.1|DMEL	LOC117895794|XP_034659593.1|DSUB
OG0001800	santa-maria|NP_723277.3|DMEL	LOC117900297|XP_034666500.1|DSUB
OG0001801	nbs|NP_651973.4|DMEL	LOC117894317|XP_034657179.1|DSUB
OG0001802	mRpL19|NP_524284.1|DMEL	LOC117897197|XP_034661791.1|DSUB
OG0001803	CG15497|NP_650976.1|DMEL	LOC117896991|XP_034661439.1|DSUB, LOC117896797|XP_034661186.1|DSUB
OG0001804	Pi4KIIalpha|NP_730944.2|DMEL	LOC117898217|XP_034663336.1|DSUB
OG0001805	Gr66a|NP_523971.3|DMEL	LOC117894620|XP_034657676.1|DSUB
OG0001806	CG5789|NP_651269.1|DMEL	LOC117896836|XP_034661242.1|DSUB
OG0001807	Tm2|NP_732012.1|DMEL	LOC117896387|XP_034660583.1|DSUB
OG0001808	PGRP-LB|NP_001247052.1|DMEL	LOC117899422|XP_034665303.1|DSUB
OG0001809	slx1|NP_649484.3|DMEL	LOC117897776|XP_034662712.1|DSUB
OG0001810	CG31457|NP_732828.1|DMEL	LOC117898187|XP_034663294.1|DSUB
OG0001811	Optix|NP_001260793.1|DMEL	LOC117891331|XP_034652641.1|DSUB
OG0001812	ksh|NP_652499.2|DMEL	LOC117901271|XP_034667860.1|DSUB
OG0001813	Dys|NP_001036722.1|DMEL	LOC117896350|XP_034660513.1|DSUB
OG0001814	wtrw|NP_731193.1|DMEL	LOC117898951|XP_034664566.1|DSUB
OG0001815	RpL13A|NP_649560.1|DMEL	LOC117899630|XP_034665677.1|DSUB
OG0001816	Roe1|NP_610886.2|DMEL	LOC117892673|XP_034654960.1|DSUB
OG0001817	PCB|NP_724841.1|DMEL	LOC117892674|XP_034654961.1|DSUB
OG0001818	CG42339|NP_572674.3|DMEL	LOC117903508|XP_034671482.1|DSUB
OG0001819	CG3045|NP_611646.1|DMEL	LOC117890011|XP_034650501.1|DSUB
OG0001820	CG18155|NP_996360.2|DMEL	LOC117901671|XP_034668402.1|DSUB
OG0001821	CG4781|NP_611951.1|DMEL	LOC117892050|XP_034653869.1|DSUB
OG0001822	CG13532|NP_611728.1|DMEL	LOC117890767|XP_034651725.1|DSUB
OG0001823	Sod1|NP_476735.1|DMEL	LOC117895529|XP_034659126.1|DSUB
OG0001824	CG31937|NP_608616.2|DMEL	LOC117901929|XP_034668789.1|DSUB
OG0001825	sm|NP_001246428.1|DMEL	LOC117891815|XP_034653418.1|DSUB
OG0001826	Prosbeta5|NP_652014.1|DMEL	LOC117890007|XP_034650495.1|DSUB
OG0001827	SmydA-6|NP_611182.1|DMEL	LOC117892122|XP_034654045.1|DSUB
OG0001828	Set2|NP_572888.2|DMEL	LOC117899319|XP_034665145.1|DSUB
OG0001829	CG8888|NP_610724.1|DMEL	LOC117891309|XP_034652610.1|DSUB
OG0001830	CG9890|NP_611750.1|DMEL	LOC117890381|XP_034651072.1|DSUB
OG0001831	CG7402|NP_649023.1|DMEL	LOC117894885|XP_034658057.1|DSUB
OG0001832	Efr|NP_572299.1|DMEL	LOC117900284|XP_034666490.1|DSUB
OG0001833	Taldo|NP_523835.2|DMEL	LOC117891257|XP_034652518.1|DSUB
OG0001834	UQCR-C1|NP_650401.1|DMEL	LOC117899185|XP_034664937.1|DSUB
OG0001838	CG4744|NP_610871.1|DMEL	LOC117891127|XP_034652222.1|DSUB
OG0001839	Nnf1b|NP_722652.1|DMEL, Nnf1a|NP_611492.1|DMEL	LOC117890231|XP_034650860.1|DSUB
OG0001840	CG34169|NP_001097170.1|DMEL, CG34106|NP_001036365.1|DMEL	LOC117901632|XP_034668353.1|DSUB
OG0001841	CG34057|NP_001033980.2|DMEL, CG34056|NP_001033979.1|DMEL	LOC117894195|XP_034657002.1|DSUB
OG0001842	Cyp4d20|NP_647723.2|DMEL, Cyp4d21|NP_609129.2|DMEL	LOC117895589|XP_034659229.1|DSUB
OG0001843	Cpr76Ba|NP_649120.1|DMEL	LOC117894263|XP_034657108.1|DSUB
OG0001844	BobA|NP_525087.2|DMEL, CG13465|NP_525000.1|DMEL	LOC117893929|XP_034656602.1|DSUB
OG0001845	Prosbeta5R1|NP_611776.1|DMEL	LOC117890229|XP_034650858.1|DSUB
OG0001846	CG31419|NP_732225.2|DMEL, CG31418|NP_650615.2|DMEL	LOC117896672|XP_034661010.1|DSUB
OG0001847	CG33271|NP_996049.1|DMEL, CG33270|NP_996050.1|DMEL, CG33269|NP_001246720.1|DMEL, CG33500|NP_996044.1|DMEL, CG33272|NP_996045.1|DMEL	LOC117895532|XP_034659130.1|DSUB, LOC117895533|XP_034659131.1|DSUB, LOC117895534|XP_034659132.1|DSUB
OG0001848	CG40470|NP_001036635.1|DMEL	LOC117896316|XP_034660438.1|DSUB
OG0001849	Rpt2|NP_524469.2|DMEL	LOC117899030|XP_034664680.1|DSUB
OG0001850	Sox102F|NP_001014695.1|DMEL	LOC117902978|XP_034670536.1|DSUB
OG0001851	zfh2|NP_524623.2|DMEL	LOC117902914|XP_034670374.1|DSUB
OG0001852	trh|NP_001261207.1|DMEL	LOC117894012|XP_034656728.1|DSUB
OG0001853	scrib|NP_001163746.1|DMEL	LOC117896467|XP_034660691.1|DSUB
OG0001854	CG9123|NP_573018.1|DMEL, CG12608|NP_573019.1|DMEL	LOC117903633|XP_034671797.1|DSUB
OG0001855	Vkor|NP_001014533.1|DMEL	LOC117892107|XP_034654008.1|DSUB
OG0001856	e_r_|NP_524662.1|DMEL	LOC117900882|XP_034667300.1|DSUB, LOC117903167|XP_034670903.1|DSUB
OG0001857	mal|NP_523423.1|DMEL	LOC117903887|XP_034672280.1|DSUB
OG0001858	Ing3|NP_573316.1|DMEL	LOC117903832|XP_034672174.1|DSUB
OG0001859	CG32500|NP_728447.2|DMEL, CG32857|NP_728443.1|DMEL, CG33502|NP_996529.1|DMEL	LOC117900987|XP_034667478.1|DSUB
OG0001860	CG13698|NP_649027.1|DMEL	LOC117894414|XP_034657315.1|DSUB
OG0001861	ball|NP_651508.1|DMEL	LOC117896120|XP_034660066.1|DSUB
OG0001862	Cbs|NP_608424.1|DMEL	LOC117903476|XP_034671422.1|DSUB
OG0001863	Grip91|NP_524919.2|DMEL	LOC117903757|XP_034672058.1|DSUB
OG0001864	jvl|NP_001247105.1|DMEL	LOC117896534|XP_034660804.1|DSUB
OG0001865	DENR|NP_573176.1|DMEL	LOC117896088|XP_034660021.1|DSUB
OG0001866	sim|NP_524340.2|DMEL	LOC117899544|XP_034665513.1|DSUB
OG0001867	Nedd4|NP_648993.1|DMEL	LOC117894240|XP_034657052.1|DSUB
OG0001868	clumsy|NP_001036373.1|DMEL	LOC117901979|XP_034668877.1|DSUB
OG0001869	Grik|NP_001262788.1|DMEL	LOC117897866|XP_034662830.1|DSUB
OG0001870	CG4020|NP_572276.1|DMEL	LOC117901331|XP_034667934.1|DSUB
OG0001871	PGRP-SA|NP_572727.1|DMEL	LOC117894097|XP_034656865.1|DSUB
OG0001872	CG15537|NP_001097981.1|DMEL	LOC117897151|XP_034661714.1|DSUB
OG0001873	beta-Man|NP_649436.2|DMEL	LOC117899457|XP_034665359.1|DSUB
OG0001874	bai|NP_651323.3|DMEL	LOC117899763|XP_034665911.1|DSUB
OG0001875	CG12071|NP_651832.3|DMEL	LOC117899728|XP_034665863.1|DSUB
OG0001876	Mvd|NP_573068.3|DMEL	LOC117903031|XP_034670655.1|DSUB
OG0001877	CG2662|NP_570018.1|DMEL	LOC117895602|XP_034659664.1|DSUB, LOC117896339|XP_034660898.1|DSUB, LOC117898690|XP_034664599.1|DSUB
OG0001878	Droj2|NP_650283.1|DMEL	LOC117899117|XP_034664797.1|DSUB
OG0001879	stac|NP_651329.4|DMEL	LOC117898617|XP_034664062.1|DSUB
OG0001880	P5cr|NP_524400.2|DMEL	LOC117897570|XP_034662404.1|DSUB
OG0001881	lbe|NP_524435.2|DMEL	LOC117899168|XP_034664918.1|DSUB
OG0001882	CG5882|NP_651540.1|DMEL	LOC117896981|XP_034661427.1|DSUB
OG0001883	Cow|NP_001262857.1|DMEL	LOC117898459|XP_034663772.1|DSUB
OG0001884	AdSS|NP_650918.1|DMEL	LOC117896332|XP_034660463.1|DSUB
OG0001885	CG6770|NP_609539.1|DMEL	LOC117902391|XP_034669606.1|DSUB
OG0001886	CG9356|NP_649889.1|DMEL	LOC117897635|XP_034662500.1|DSUB
OG0001887	ND-B14|NP_610629.1|DMEL	LOC117890177|XP_034650766.1|DSUB
OG0001888	CG12173|NP_649523.1|DMEL	LOC117898084|XP_034663153.1|DSUB
OG0001889	APC4|NP_572522.2|DMEL	LOC117898691|XP_034664199.1|DSUB
OG0001890	CG5274|NP_649222.1|DMEL	LOC117895778|XP_034659565.1|DSUB
OG0001891	Gfrl|NP_001247206.1|DMEL	LOC117896271|XP_034660365.1|DSUB
OG0001892	vtd|NP_001015132.1|DMEL	LOC117896929|XP_034661359.1|DSUB
OG0001893	DNApol-alpha73|NP_733206.3|DMEL	LOC117897260|XP_034661875.1|DSUB
OG0001894	CG30382|NP_724616.1|DMEL, Prosalpha1|NP_724614.1|DMEL	LOC117890237|XP_034650867.1|DSUB
OG0001895	Gyf|NP_001162827.1|DMEL	LOC117902909|XP_034670360.1|DSUB
OG0001896	MFS17|NP_001015096.2|DMEL	LOC117901446|XP_034668078.1|DSUB
OG0001897	tws|NP_476880.1|DMEL	LOC117896327|XP_034660455.1|DSUB
OG0001898	mh|NP_573032.1|DMEL	LOC117903320|XP_034671153.1|DSUB
OG0001899	CG7720|NP_650753.1|DMEL	LOC117899534|XP_034665494.1|DSUB
OG0001900	lush|NP_524162.1|DMEL	LOC117893840|XP_034656497.1|DSUB
OG0001901	CG31635|NP_001260135.1|DMEL	LOC117901820|XP_034668629.1|DSUB
OG0001902	Myo81F|NP_001303492.1|DMEL	LOC117896379|XP_034660547.1|DSUB
OG0001903	CG1103|NP_001036660.1|DMEL	LOC117897185|XP_034661775.1|DSUB
OG0001904	NSD|NP_733239.1|DMEL	LOC117899013|XP_034664660.1|DSUB
OG0001905	l_1_10Bb|NP_511117.1|DMEL	LOC117898789|XP_034664318.1|DSUB
OG0001906	Calx|NP_001247215.1|DMEL	LOC117899611|XP_034665636.1|DSUB
OG0001907	caz|NP_523365.2|DMEL	LOC117889615|XP_034649930.1|DSUB
OG0001908	HSPBAP1|NP_651581.2|DMEL	LOC117898742|XP_034664255.1|DSUB
OG0001909	Hexo2|NP_525081.1|DMEL	LOC117903254|XP_034671047.1|DSUB, LOC117892177|XP_034654152.1|DSUB
OG0001910	ohgt|NP_649973.1|DMEL	LOC117897101|XP_034661635.1|DSUB
OG0001911	CG42342|NP_001189234.1|DMEL	LOC117898578|XP_034663990.1|DSUB
OG0001912	CG8093|NP_611020.1|DMEL	LOC117890941|XP_034651967.1|DSUB
OG0001913	Lip2|NP_524667.1|DMEL	LOC117900444|XP_034666705.1|DSUB
OG0001914	mask|NP_001247280.1|DMEL	LOC117899561|XP_034665546.1|DSUB
OG0001915	ACXD|NP_620469.2|DMEL	LOC117893120|XP_034655456.1|DSUB
OG0001916	Topors|NP_611388.1|DMEL	LOC117892488|XP_034654645.1|DSUB
OG0001917	CG8492|NP_648151.2|DMEL	LOC117895868|XP_034659732.1|DSUB
OG0001918	CG15014|NP_647892.1|DMEL	LOC117895361|XP_034658835.1|DSUB
OG0001919	CG30467|NP_611044.1|DMEL	LOC117889971|XP_034650428.1|DSUB
OG0001920	fwd|NP_001356971.1|DMEL	LOC117893390|XP_034655877.1|DSUB
OG0001921	cbc|NP_610876.1|DMEL	LOC117890827|XP_034651795.1|DSUB
OG0001922	asrij|NP_001261143.1|DMEL	LOC117890768|XP_034651728.1|DSUB
OG0001923	Mp|NP_001246651.1|DMEL	LOC117894937|XP_034658131.1|DSUB
OG0001924	CG17691|NP_001104018.1|DMEL	LOC117901474|XP_034668128.1|DSUB
OG0001925	CG10672|NP_647946.1|DMEL	LOC117893026|XP_034655275.1|DSUB
OG0001926	ImpE1|NP_524849.2|DMEL	LOC117895815|XP_034659632.1|DSUB
OG0001927	Nup54|NP_610783.1|DMEL	LOC117892373|XP_034654474.1|DSUB
OG0001928	CG8009|NP_648400.1|DMEL	LOC117895448|XP_034659006.1|DSUB
OG0001929	Rbfox1|NP_001246707.1|DMEL	LOC117895375|XP_034658854.1|DSUB
OG0001930	GEFmeso|NP_788403.2|DMEL	LOC117891627|XP_034653056.1|DSUB
OG0001931	Iyd|NP_001369045.1|DMEL, CG46439|NP_001368938.1|DMEL	LOC117893678|XP_034656258.1|DSUB
OG0001932	JIL-1|NP_648432.1|DMEL	LOC117894899|XP_034658081.1|DSUB
OG0001933	CG4866|NP_611224.1|DMEL	LOC117891167|XP_034652381.1|DSUB
OG0001934	Gem3|NP_524019.1|DMEL	LOC117893756|XP_034656382.1|DSUB
OG0001935	l_3_72Dp|NP_730119.1|DMEL	LOC117894503|XP_034657504.1|DSUB
OG0001937	Fs|NP_652376.2|DMEL	LOC117889850|XP_034650235.1|DSUB
OG0001938	CG18335|NP_610666.1|DMEL	LOC117890759|XP_034651711.1|DSUB
OG0001939	CG15650|NP_611529.1|DMEL	LOC117892698|XP_034655000.1|DSUB
OG0001940	CG46385|NP_001356959.1|DMEL	LOC117891824|XP_034653454.1|DSUB
OG0001941	Atac3|NP_001246531.1|DMEL	LOC117894716|XP_034657789.1|DSUB
OG0001942	CG9447|NP_610243.4|DMEL	LOC117891427|XP_034652789.1|DSUB
OG0001943	CG13055|NP_648851.1|DMEL	LOC117894507|XP_034657507.1|DSUB
OG0001944	Mtch|NP_523869.1|DMEL	LOC117892914|XP_034655118.1|DSUB
OG0001945	Dgk|NP_724619.2|DMEL	LOC117890052|XP_034650574.1|DSUB
OG0001946	Cyt-b5|NP_610294.1|DMEL	LOC117890335|XP_034651018.1|DSUB
OG0001947	HLH54F|NP_477302.1|DMEL	LOC117890224|XP_034650852.1|DSUB
OG0001948	CG6179|NP_573288.1|DMEL	LOC117901550|XP_034668242.1|DSUB
OG0001949	Eip78C|NP_524195.2|DMEL	LOC117893647|XP_034656227.1|DSUB
OG0001950	Itpr|NP_730941.1|DMEL	LOC117898212|XP_034663326.1|DSUB
OG0001951	jbug|NP_001261140.1|DMEL	LOC117892224|XP_034654214.1|DSUB
OG0001952	TpnC41C|NP_523619.2|DMEL	LOC117891075|XP_034652143.1|DSUB
OG0001953	Oatp58Dc|NP_001097409.1|DMEL	LOC117890937|XP_034651961.1|DSUB
OG0001954	KCNQ|NP_788300.3|DMEL	LOC117890484|XP_034651259.1|DSUB
OG0001955	CG17765|NP_610592.1|DMEL	LOC117892032|XP_034653847.1|DSUB
OG0001956	nmo|NP_001356976.1|DMEL	LOC117894134|XP_034656919.1|DSUB
OG0001957	RpL29|NP_477203.1|DMEL	LOC117892187|XP_034654165.1|DSUB
OG0001958	CG30116|NP_725799.1|DMEL	LOC117890259|XP_034650901.1|DSUB
OG0001959	Toll-9|NP_649214.1|DMEL	LOC117894683|XP_034657752.1|DSUB
OG0001960	Psa|NP_728614.1|DMEL	LOC117895693|XP_034659429.1|DSUB
OG0001961	Dll|NP_001137759.1|DMEL	LOC117891071|XP_034652135.1|DSUB
OG0001962	phr|NP_523653.2|DMEL	LOC117890236|XP_034650866.1|DSUB
OG0001963	CG9706|NP_001356982.1|DMEL	LOC117893795|XP_034656430.1|DSUB
OG0001964	smid|NP_523959.2|DMEL	LOC117894115|XP_034656885.1|DSUB
OG0001965	CG42747|NP_648045.2|DMEL	LOC117895647|XP_034659321.1|DSUB
OG0001966	P5cr-2|NP_650632.1|DMEL	LOC117896172|XP_034660144.1|DSUB
OG0001967	Lapsyn|NP_611561.1|DMEL	LOC117892169|XP_034654127.1|DSUB
OG0001968	NijA|NP_996040.1|DMEL	LOC117893806|XP_034656444.1|DSUB
OG0001969	Orc1|NP_477303.1|DMEL	LOC117890949|XP_034651981.1|DSUB
OG0001970	blw|NP_726243.1|DMEL	LOC117892432|XP_034654560.1|DSUB
OG0001971	CG11041|NP_611453.2|DMEL	LOC117890685|XP_034651563.1|DSUB
OG0001972	IFT20|NP_724409.3|DMEL	LOC117891322|XP_034652628.1|DSUB
OG0001973	CG43795|NP_001097435.2|DMEL	LOC117891082|XP_034652153.1|DSUB
OG0001974	Myd88|NP_610479.1|DMEL	LOC117890658|XP_034651520.1|DSUB
OG0001975	CG13806|NP_647708.1|DMEL	LOC117895346|XP_034658818.1|DSUB
OG0001976	SmD3|NP_725106.1|DMEL	LOC117890022|XP_034650527.1|DSUB
OG0001977	cup|NP_523493.3|DMEL	LOC117902592|XP_034669982.1|DSUB
OG0001978	Arr1|NP_476681.1|DMEL	LOC117899992|XP_034666052.1|DSUB
OG0001979	Rack1|NP_477269.1|DMEL	LOC117902588|XP_034669978.1|DSUB
OG0001980	galectin|NP_608487.1|DMEL	LOC117900088|XP_034666187.1|DSUB
OG0001981	fusl|NP_608923.1|DMEL	LOC117901284|XP_034667868.1|DSUB
OG0001982	Gpb5|NP_001104335.1|DMEL	LOC117900743|XP_034667112.1|DSUB
OG0001983	AGO3|NP_001036627.2|DMEL	LOC117902277|XP_034669436.1|DSUB
OG0001984	CG9154|NP_608993.2|DMEL	LOC117901733|XP_034668506.1|DSUB
OG0001985	Apoltp|NP_995670.2|DMEL	LOC117902369|XP_034669576.1|DSUB
OG0001986	TTLL3A|NP_609069.1|DMEL	LOC117900513|XP_034666799.1|DSUB
OG0001987	su_sable_|NP_476754.1|DMEL	LOC117903105|XP_034670817.1|DSUB
OG0001988	EDTP|NP_995873.2|DMEL	LOC117890711|XP_034651639.1|DSUB
OG0001989	Gr21a|NP_001259841.1|DMEL	LOC117900618|XP_034666936.1|DSUB
OG0001990	loh|NP_609406.2|DMEL	LOC117902304|XP_034669477.1|DSUB
OG0001991	DIP-lambda|NP_001334747.1|DMEL	LOC117901751|XP_034668528.1|DSUB
OG0001992	CG31760|NP_723730.2|DMEL	LOC117900288|XP_034666491.1|DSUB
OG0001993	Sec61alpha|NP_609034.1|DMEL	LOC117899982|XP_034666038.1|DSUB
OG0001994	TFAM|NP_732527.1|DMEL	LOC117899659|XP_034665733.1|DSUB
OG0001995	CG10194|NP_609973.1|DMEL	LOC117900760|XP_034667133.1|DSUB
OG0001996	nompC|NP_523483.2|DMEL	LOC117902249|XP_034669394.1|DSUB
OG0001997	CG3894|NP_611963.5|DMEL	LOC117891440|XP_034652807.1|DSUB
OG0001998	Eps-15|NP_611965.2|DMEL	LOC117891438|XP_034652803.1|DSUB
OG0001999	Hr3|NP_001334718.1|DMEL	LOC117890291|XP_034650947.1|DSUB
OG0002000	CG14274|NP_609212.2|DMEL	LOC117900356|XP_034666595.1|DSUB
OG0002001	kel|NP_476589.4|DMEL	LOC117900167|XP_034666300.1|DSUB
OG0002002	Dera|NP_610781.1|DMEL	LOC117897968|XP_034662970.1|DSUB
OG0002003	Tsp29Fa|NP_523515.1|DMEL	LOC117902123|XP_034669138.1|DSUB
OG0002004	qua|NP_001246066.1|DMEL	LOC117901464|XP_034668117.1|DSUB
OG0002005	PRL-1|NP_609780.1|DMEL	LOC117902822|XP_034670340.1|DSUB
OG0002006	Ziz|NP_001260200.1|DMEL	LOC117902704|XP_034670142.1|DSUB
OG0002007	Pp2A-29B|NP_001245944.1|DMEL	LOC117902344|XP_034669535.1|DSUB
OG0002008	eIF4G1|NP_001096852.1|DMEL	LOC117902972|XP_034670521.1|DSUB
OG0002009	fd59A|NP_523814.1|DMEL	LOC117890742|XP_034651687.1|DSUB
OG0002010	Argl|NP_609257.3|DMEL	LOC117902121|XP_034669136.1|DSUB
OG0002011	nesd|NP_610025.1|DMEL	LOC117902616|XP_034670018.1|DSUB
OG0002012	TpnC25D|NP_608915.2|DMEL	LOC117901946|XP_034668809.1|DSUB
OG0002013	Lim3|NP_001260559.1|DMEL	LOC117901606|XP_034668313.1|DSUB
OG0002014	CG10527|NP_611544.1|DMEL	LOC117891658|XP_034653104.1|DSUB
OG0002015	Uro|NP_476779.1|DMEL	LOC117902551|XP_034669880.1|DSUB
OG0002016	babo|NP_476999.1|DMEL	LOC117892019|XP_034653803.1|DSUB
OG0002017	Nos|NP_523541.2|DMEL	LOC117901516|XP_034668179.1|DSUB
OG0002018	Daxx|NP_609035.2|DMEL	LOC117899980|XP_034666036.1|DSUB
OG0002019	vir-1|NP_723746.1|DMEL	LOC117900905|XP_034667356.1|DSUB
OG0002020	RanGAP|NP_476712.1|DMEL	LOC117902663|XP_034670083.1|DSUB
OG0002021	tud|NP_476773.1|DMEL	LOC117892168|XP_034654126.1|DSUB
OG0002022	CG14397|NP_001163027.1|DMEL	LOC117900084|XP_034666180.1|DSUB
OG0002023	ry|NP_524337.1|DMEL	LOC117896942|XP_034661377.1|DSUB
OG0002024	CG4968|NP_609375.1|DMEL	LOC117901112|XP_034667636.1|DSUB
OG0002025	salm|NP_723670.2|DMEL	LOC117900975|XP_034667452.1|DSUB
OG0002026	CG7139|NP_649378.1|DMEL	LOC117893776|XP_034656406.1|DSUB
OG0002027	px|NP_726208.1|DMEL	LOC117891803|XP_034653369.1|DSUB
OG0002028	CG5554|NP_001286784.1|DMEL	LOC117889888|XP_034650288.1|DSUB
OG0002029	Sse|NP_523935.1|DMEL	LOC117895020|XP_034658279.1|DSUB
OG0002030	ATPsynF|NP_611940.1|DMEL	LOC117892212|XP_034654203.1|DSUB
OG0002031	Rpn13|NP_001137662.1|DMEL	LOC117891148|XP_034652291.1|DSUB
OG0002032	Snmp1|NP_650953.1|DMEL	LOC117898836|XP_034664401.1|DSUB
OG0002033	Ork1|NP_001285097.1|DMEL	LOC117891884|XP_034653576.1|DSUB
OG0002034	DAAM|NP_001188522.1|DMEL	LOC117890122|XP_034650695.1|DSUB
OG0002035	Dhod|NP_477224.1|DMEL	LOC117897094|XP_034661629.1|DSUB
OG0002036	Glut4EF|NP_001262443.1|DMEL	LOC117899019|XP_034664669.1|DSUB
OG0002037	VhaM9.7-a|NP_001097499.1|DMEL	LOC117895048|XP_034658317.1|DSUB
OG0002038	CG4390|NP_732486.2|DMEL	LOC117896740|XP_034661096.1|DSUB
OG0002039	CG40472|NP_001163845.1|DMEL, ND-AGGG|NP_001015476.1|DMEL	LOC117896931|XP_034661362.1|DSUB
OG0002040	CG41284|NP_001104417.3|DMEL, CG42598|NP_001163857.2|DMEL	LOC117896068|XP_034659981.1|DSUB
OG0002041	Acsl|NP_001260810.1|DMEL	LOC117890015|XP_034650507.1|DSUB
OG0002042	Obp84a|NP_001097700.2|DMEL	LOC117898900|XP_034664473.1|DSUB
OG0002043	CG2100|NP_649578.1|DMEL	LOC117897483|XP_034662237.1|DSUB
OG0002044	loco|NP_732773.1|DMEL	LOC117898252|XP_034663390.1|DSUB
OG0002045	5-HT2B|NP_001262373.1|DMEL	LOC117898809|XP_034664352.1|DSUB
OG0002046	CG11077|NP_651944.1|DMEL	LOC117899562|XP_034665591.1|DSUB
OG0002047	CG14200|NP_573387.1|DMEL	LOC117903560|XP_034671653.1|DSUB
OG0002048	CG10038|NP_650176.3|DMEL	LOC117899099|XP_034664771.1|DSUB
OG0002049	sals|NP_731573.1|DMEL	LOC117899418|XP_034665299.1|DSUB
OG0002050	nsl1|NP_732069.3|DMEL	LOC117896076|XP_034659997.1|DSUB
OG0002051	CG30022|NP_725047.2|DMEL	LOC117890000|XP_034650478.1|DSUB, LOC117889999|XP_034650477.1|DSUB
OG0002052	CG33257|NP_996107.1|DMEL	LOC117894506|XP_034657506.1|DSUB
OG0002053	CG11768|NP_649829.1|DMEL	LOC117899489|XP_034665428.1|DSUB
OG0002054	CG12170|NP_649565.1|DMEL	LOC117898538|XP_034663903.1|DSUB
OG0002055	Tango9|NP_650136.1|DMEL	LOC117899269|XP_034665058.1|DSUB
OG0002056	Gcn5|NP_648586.2|DMEL	LOC117894445|XP_034657421.1|DSUB
OG0002057	CG6144|NP_001033895.1|DMEL	LOC117902326|XP_034669507.1|DSUB
OG0002058	thoc7|NP_728489.2|DMEL	LOC117895112|XP_034658409.1|DSUB
OG0002059	MED28|NP_651397.1|DMEL	LOC117899236|XP_034665001.1|DSUB
OG0002060	jef|NP_610983.1|DMEL	LOC117891905|XP_034653619.1|DSUB
OG0002061	Gpat4|NP_001286818.1|DMEL	LOC117892160|XP_034654115.1|DSUB
OG0002062	bbx|NP_001259770.1|DMEL	LOC117898414|XP_034663716.1|DSUB
OG0002063	APC7|NP_572329.3|DMEL	LOC117903406|XP_034671295.1|DSUB
OG0002064	Rop|NP_523916.2|DMEL	LOC117891619|XP_034653086.1|DSUB
OG0002065	Mrtf|NP_001137879.3|DMEL	LOC117893068|XP_034655369.1|DSUB
OG0002066	Mhcl|NP_732109.2|DMEL	LOC117898239|XP_034663367.1|DSUB
OG0002067	Snap29|NP_523831.1|DMEL	LOC117889889|XP_034650291.1|DSUB
OG0002068	Atg7|NP_611350.1|DMEL	LOC117890591|XP_034651419.1|DSUB
OG0002069	CG17486|NP_001036446.2|DMEL	LOC117900828|XP_034667227.1|DSUB
OG0002070	Fdh|NP_524310.1|DMEL	LOC117899782|XP_034665946.1|DSUB
OG0002071	Osbp|NP_477271.1|DMEL	LOC117896277|XP_034660371.1|DSUB
