Orthogroup	DMEL.longest_only	BCOP.longest_only
OG0000637	Vsx2|NP_001284897.1|DMEL, Vsx1|NP_572232.2|DMEL	LOC119084264|XP_037050067.1|BCOP
OG0000638	RpS19b|NP_651195.1|DMEL, RpS19a|NP_523376.1|DMEL	LOC119067567|XP_037026543.1|BCOP
OG0000639	siz|NP_730594.1|DMEL	LOC119071882|XP_037032869.1|BCOP
OG0000641	Toll-4|NP_523519.2|DMEL, MstProx|NP_649719.2|DMEL	LOC119070465|XP_037030715.1|BCOP, LOC119084774|XP_037050733.1|BCOP
OG0000642	CG30048|NP_001014521.2|DMEL, CG42685|NP_609717.5|DMEL	LOC119074558|XP_037036652.1|BCOP
OG0000646	Apc2|NP_001334699.1|DMEL, Apc|NP_477152.1|DMEL	LOC119069169|XP_037028974.1|BCOP
OG0000647	CG31559|NP_731045.1|DMEL, CG12206|NP_570060.1|DMEL	LOC119068465|XP_037027953.1|BCOP
OG0000648	B-H2|NP_523386.1|DMEL	LOC119067168|XP_037025865.1|BCOP
OG0000648	B-H1|NP_523387.1|DMEL	LOC119067154|XP_037025842.1|BCOP
OG0000649	Frq1|NP_573271.1|DMEL, Frq2|NP_525093.1|DMEL	LOC119067054|XP_037025695.1|BCOP
OG0000650	Rad23|NP_651918.2|DMEL	LOC119081019|XP_037045596.1|BCOP
OG0000651	Fit2|NP_648947.1|DMEL, Fit1|NP_728936.1|DMEL	LOC119068676|XP_037028252.1|BCOP
OG0000652	CanB2|NP_524874.2|DMEL, CanB|NP_524741.1|DMEL	LOC119073327|XP_037034614.1|BCOP
OG0000653	Sccpdh2|NP_650190.1|DMEL, Sccpdh1|NP_649517.1|DMEL	LOC119069227|XP_037029156.1|BCOP
OG0000654	CG33791|NP_001027100.1|DMEL	LOC119076735|XP_037039548.1|BCOP
OG0000654	Nc73EF|NP_001097629.1|DMEL	LOC119077290|XP_037040337.1|BCOP
OG0000655	Nacalpha|NP_477216.1|DMEL, CG4415|NP_608561.2|DMEL	LOC119066518|XP_037024930.1|BCOP
OG0000656	GC1|NP_650134.1|DMEL, GC2|NP_731657.2|DMEL	LOC119069203|XP_037029067.1|BCOP
OG0000658	RpS5a|NP_523382.1|DMEL, RpS5b|NP_650407.1|DMEL	LOC119071304|XP_037032078.1|BCOP
OG0000659	gammaTub23C|NP_476804.1|DMEL, gammaTub37C|NP_476922.1|DMEL	LOC119081960|XP_037047158.1|BCOP
OG0000660	alpha4GT1|NP_608737.1|DMEL	LOC119076100|XP_037038651.1|BCOP, LOC119080500|XP_037044794.1|BCOP, LOC119080471|XP_037044744.1|BCOP, LOC119077116|XP_037040180.1|BCOP, LOC119077115|XP_037040178.1|BCOP
OG0000661	mrva|NP_648103.1|DMEL, CG12194|NP_001162873.1|DMEL	LOC119082339|XP_037047743.1|BCOP
OG0000662	Scsalpha1|NP_523905.2|DMEL, Scsalpha2|NP_650809.1|DMEL	LOC119084304|XP_037050118.1|BCOP
OG0000663	pain|NP_611979.1|DMEL	LOC119083526|XP_037049138.1|BCOP, LOC119084562|XP_037050476.1|BCOP
OG0000664	Cbp80|NP_726938.1|DMEL	LOC119084314|XP_037050128.1|BCOP
OG0000666	CG10444|NP_611465.2|DMEL, CG32669|NP_727460.1|DMEL	LOC119074750|XP_037036911.1|BCOP
OG0000667	Tsp3A|NP_525054.2|DMEL, Tsp86D|NP_001262468.1|DMEL	LOC119083972|XP_037049670.1|BCOP
OG0000668	CG40045|NP_001036640.1|DMEL	LOC119081834|XP_037046967.1|BCOP
OG0000669	CG9521|NP_572977.1|DMEL, CG9519|NP_572978.1|DMEL	LOC119074873|XP_037037104.1|BCOP
OG0000670	CG4438|NP_609286.1|DMEL, CG11444|NP_572171.1|DMEL	LOC119066550|XP_037024984.1|BCOP
OG0000671	Gfat1|NP_001015157.2|DMEL, Gfat2|NP_651617.1|DMEL	LOC119083639|XP_037049271.1|BCOP
OG0000672	CG18130|NP_572772.1|DMEL, CG14221|NP_001259713.1|DMEL	LOC119072493|XP_037033628.1|BCOP
OG0000673	Jafrac1|NP_477510.1|DMEL, CG6888|NP_648759.1|DMEL	LOC119085042|XP_037051146.1|BCOP, LOC119070959|XP_037031418.1|BCOP
OG0000677	Lint-1|NP_572692.1|DMEL	LOC119069211|XP_037029077.1|BCOP
OG0000678	CG3534|NP_650582.1|DMEL, CG3544|NP_608543.1|DMEL	LOC119072581|XP_037033726.1|BCOP
OG0000679	CG15739|NP_572760.1|DMEL	LOC119082586|XP_037048025.1|BCOP
OG0000680	CG14196|NP_573367.1|DMEL, out|NP_573378.1|DMEL	LOC119068909|XP_037028663.1|BCOP
OG0000681	Nsf2|NP_788676.1|DMEL, comt|NP_524877.1|DMEL	LOC119067235|XP_037025986.1|BCOP
OG0000683	CG6178|NP_651221.1|DMEL	LOC119070419|XP_037030650.1|BCOP, LOC119084212|XP_037050002.1|BCOP, LOC119078992|XP_037042650.1|BCOP, LOC119070420|XP_037030652.1|BCOP
OG0000684	eIF3d2|NP_731675.1|DMEL, eIF3d1|NP_524463.2|DMEL	LOC119070467|XP_037030717.1|BCOP
OG0000685	Rab1|NP_732610.1|DMEL	LOC119067026|XP_037025653.1|BCOP
OG0000686	SdhB|NP_477101.1|DMEL, SdhBL|NP_573340.1|DMEL	LOC119076703|XP_037039511.1|BCOP
OG0000687	CG8517|NP_611446.3|DMEL, CG8993|NP_647716.1|DMEL	LOC119068625|XP_037028186.1|BCOP
OG0000688	olf186-F|NP_001137696.1|DMEL	LOC119077281|XP_037040326.1|BCOP
OG0000689	COX7C|NP_652397.1|DMEL, CG44296|NP_001286270.1|DMEL	LOC119072600|XP_037033753.1|BCOP
OG0000690	Obp19a|NP_728338.2|DMEL	LOC119074983|XP_037037281.1|BCOP, LOC119074701|XP_037036884.1|BCOP, LOC119074703|XP_037036886.1|BCOP
OG0000691	CG9314|NP_609248.1|DMEL, Cat|NP_536731.1|DMEL	LOC119080294|XP_037044461.1|BCOP
OG0000692	Cpr72Ea|NP_648882.1|DMEL, Cpr72Eb|NP_648883.1|DMEL	LOC119081061|XP_037045671.1|BCOP
OG0000694	Tango5|NP_727444.1|DMEL, CG32087|NP_729740.2|DMEL	LOC119076648|XP_037039417.1|BCOP
OG0000695	smal|NP_723165.2|DMEL, Ddr|NP_001285666.1|DMEL	LOC119070822|XP_037031215.1|BCOP
OG0000696	baf|NP_609176.1|DMEL	LOC119079130|XP_037042854.1|BCOP
OG0000697	I-3|NP_728367.3|DMEL, CG13994|NP_608988.1|DMEL	LOC119066369|XP_037024688.1|BCOP
OG0000698	slp1|NP_476730.1|DMEL, slp2|NP_476834.1|DMEL	LOC119078762|XP_037042365.1|BCOP
OG0000699	MICU1|NP_001097110.1|DMEL, CG4704|NP_651103.1|DMEL	LOC119066436|XP_037024823.1|BCOP
OG0000700	CG4341|NP_608558.1|DMEL, CG31690|NP_995615.2|DMEL	LOC119066147|XP_037024337.1|BCOP
OG0000701	CG10814|NP_610868.1|DMEL, CG5321|NP_572967.2|DMEL	LOC119073563|XP_037035015.1|BCOP
OG0000702	LpR1|NP_001097934.2|DMEL, LpR2|NP_001097928.1|DMEL	LOC119084342|XP_037050169.1|BCOP
OG0000703	Gpo3|NP_609667.2|DMEL, Gpo1|NP_001097332.1|DMEL	LOC119083168|XP_037048717.1|BCOP
OG0000704	sgg|NP_001259193.1|DMEL, gskt|NP_733426.1|DMEL	LOC119074966|XP_037037253.1|BCOP, LOC119076501|XP_037039177.1|BCOP
OG0000705	Pcyt2|NP_647622.1|DMEL, Pcyt1|NP_647621.1|DMEL	LOC119084181|XP_037049937.1|BCOP
OG0000706	CG5790|NP_609876.2|DMEL, Cdc7|NP_727103.1|DMEL	LOC119069039|XP_037028806.1|BCOP
OG0000707	LS2|NP_611769.2|DMEL, U2af50|NP_001245708.1|DMEL	LOC119075958|XP_037038430.1|BCOP
OG0000708	Ptp4E|NP_525076.2|DMEL, Ptp10D|NP_996413.2|DMEL	LOC119068541|XP_037028054.1|BCOP
OG0000709	eIF4H2|NP_651820.1|DMEL, eIF4H1|NP_001285330.1|DMEL	LOC119084049|XP_037049780.1|BCOP
OG0000710	Ubc84D|NP_524260.1|DMEL, Ubc10|NP_477414.1|DMEL	LOC119084227|XP_037050021.1|BCOP
OG0000711	CG12362|NP_648392.1|DMEL, ari-1|NP_523399.1|DMEL	LOC119066858|XP_037025427.1|BCOP
OG0000712	trem|NP_650861.1|DMEL, CG4936|NP_650862.1|DMEL	LOC119071224|XP_037031933.1|BCOP
OG0000713	Vha14-2|NP_649614.1|DMEL, Vha14-1|NP_476969.1|DMEL	LOC119068151|XP_037027518.1|BCOP
OG0000714	TTLL1A|NP_573197.2|DMEL, TTLL1B|NP_729025.1|DMEL	LOC119071230|XP_037031942.1|BCOP
OG0000716	Prosbeta2R1|NP_572267.1|DMEL, Prosbeta2|NP_524076.2|DMEL	LOC119082038|XP_037047261.1|BCOP
OG0000717	CG14455|NP_649402.2|DMEL	LOC119066304|XP_037024582.1|BCOP, LOC119071962|XP_037032988.1|BCOP, LOC119075911|XP_037038390.1|BCOP, LOC119071961|XP_037032987.1|BCOP, LOC119075675|XP_037038088.1|BCOP, LOC119080157|XP_037044276.1|BCOP, LOC119073186|XP_037034388.1|BCOP
OG0000718	CG11155|NP_726649.3|DMEL, Ekar|NP_001036250.1|DMEL	LOC119079854|XP_037043819.1|BCOP
OG0000719	CG6749|NP_648354.1|DMEL, CG32055|NP_729599.1|DMEL	LOC119066568|XP_037025011.1|BCOP, LOC119078939|XP_037042584.1|BCOP
OG0000724	Rpt6|NP_608447.1|DMEL, Rpt6R|NP_651811.1|DMEL	LOC119067821|XP_037026879.1|BCOP
OG0000726	Gyc89Db|NP_650551.1|DMEL, Gyc89Da|NP_001036718.1|DMEL	LOC119077102|XP_037040156.1|BCOP
OG0000727	CG5316|NP_650805.1|DMEL	LOC119068219|XP_037027607.1|BCOP
OG0000728	CG45050|NP_001262407.1|DMEL	LOC119069282|XP_037029239.1|BCOP
OG0000729	CG42814|NP_001189301.1|DMEL, CG42813|NP_733202.2|DMEL	LOC119067929|XP_037027138.1|BCOP, LOC119077431|XP_037040541.1|BCOP
OG0000730	CG34015|NP_001033848.1|DMEL, CG15362|NP_608634.1|DMEL	LOC119081281|XP_037045937.1|BCOP
OG0000731	CG11353|NP_647915.1|DMEL, CG30471|NP_001261001.1|DMEL	LOC119071760|XP_037032699.1|BCOP
OG0000732	sina|NP_476725.1|DMEL, sinah|NP_648927.1|DMEL	LOC119081475|XP_037046368.1|BCOP
OG0000733	Cyt-c1L|NP_651683.1|DMEL, Cyt-c1|NP_647958.1|DMEL	LOC119081060|XP_037045670.1|BCOP
OG0000734	CG15208|NP_572664.1|DMEL, CG14995|NP_728935.1|DMEL	LOC119080046|XP_037044143.1|BCOP
OG0000735	TrxT|NP_572212.1|DMEL, Trx-2|NP_523526.1|DMEL	LOC119083131|XP_037048665.1|BCOP
OG0000736	FASN2|NP_001259986.1|DMEL, FASN1|NP_001137778.2|DMEL	LOC119078601|XP_037042085.1|BCOP
OG0000737	Adf1|NP_001260730.1|DMEL	LOC119069714|XP_037029733.1|BCOP
OG0000738	Sirup|NP_609170.1|DMEL, CG15283|NP_652574.3|DMEL	LOC119071595|XP_037032445.1|BCOP
OG0000739	VhaPPA1-2|NP_650406.2|DMEL, VhaPPA1-1|NP_652010.1|DMEL	LOC119080521|XP_037044826.1|BCOP
OG0000740	kl-3|NP_001104482.3|DMEL	LOC119073420|XP_037034760.1|BCOP
OG0000740	CG9492|NP_001287256.1|DMEL	LOC119084094|XP_037049828.1|BCOP
OG0000741	nonA|NP_727962.1|DMEL, nonA-l|NP_536740.1|DMEL	LOC119074818|XP_037037001.1|BCOP, LOC119076670|XP_037039459.1|BCOP
OG0000742	CG1695|NP_728346.2|DMEL, tbc|NP_608395.6|DMEL	LOC119072457|XP_037033579.1|BCOP
OG0000743	Ctr9|NP_788449.1|DMEL, CG9899|NP_611764.1|DMEL	LOC119075774|XP_037038222.1|BCOP
OG0000744	CG18003|NP_001027401.1|DMEL	LOC119072391|XP_037033495.1|BCOP, LOC119072390|XP_037033494.1|BCOP
OG0000745	CAH15|NP_611525.1|DMEL, CAH13|NP_610602.2|DMEL	LOC119077588|XP_037040691.1|BCOP
OG0000746	Odc2|NP_477053.2|DMEL, Odc1|NP_477052.2|DMEL	LOC119071521|XP_037032289.1|BCOP, LOC119084193|XP_037049965.1|BCOP
OG0000747	Mes2|NP_730768.1|DMEL, CG12768|NP_649431.1|DMEL	LOC119071913|XP_037032930.1|BCOP
OG0000748	CG15395|NP_608696.3|DMEL, mei-38|NP_001334676.1|DMEL	LOC119067557|XP_037026516.1|BCOP
OG0000749	CG31220|NP_732440.2|DMEL, CG12133|NP_610540.2|DMEL, CG16710|NP_651167.3|DMEL, CG18754|NP_652652.3|DMEL, CG31219|NP_001097837.1|DMEL	LOC119067451|XP_037026330.1|BCOP
OG0000753	CG5196|NP_650191.1|DMEL, CG4483|NP_648294.1|DMEL	LOC119081088|XP_037045727.1|BCOP
OG0000754	CG4829|NP_728030.2|DMEL, CG1492|NP_572774.1|DMEL	LOC119080422|XP_037044658.1|BCOP
OG0000755	PK2-R2|NP_731788.1|DMEL, PK2-R1|NP_731790.1|DMEL	LOC119070065|XP_037030253.1|BCOP
OG0000756	fd96Ca|NP_524495.1|DMEL	LOC119069805|XP_037029857.1|BCOP
OG0000756	fd96Cb|NP_524496.1|DMEL	LOC119069813|XP_037029868.1|BCOP
OG0000757	eIF1|NP_647792.1|DMEL	LOC119081608|XP_037046545.1|BCOP
OG0000758	Agpat4|NP_648887.1|DMEL, Agpat3|NP_001246793.1|DMEL	LOC119080295|XP_037044462.1|BCOP, LOC119073870|XP_037035636.1|BCOP
OG0000759	MsR1|NP_001261324.1|DMEL, MsR2|NP_001261323.1|DMEL	LOC119078818|XP_037042423.1|BCOP
OG0000760	CG42284|NP_611720.3|DMEL	LOC119074093|XP_037035947.1|BCOP
OG0000760	CG30274|NP_726252.1|DMEL	LOC119074076|XP_037035916.1|BCOP
OG0000761	RluA-1|NP_723592.1|DMEL, RluA-2|NP_609411.1|DMEL	LOC119082602|XP_037048054.1|BCOP
OG0000762	Wdr82|NP_609217.1|DMEL	LOC119076339|XP_037038927.1|BCOP
OG0000762	CG3515|NP_608687.2|DMEL	LOC119078534|XP_037041996.1|BCOP
OG0000763	CG33510|NP_001014493.2|DMEL, CG33509|NP_001014494.1|DMEL	LOC119070925|XP_037031362.1|BCOP
OG0000764	Gld2|NP_001262829.1|DMEL	LOC119074476|XP_037036512.1|BCOP
OG0000765	Naa30B|NP_728606.1|DMEL, Naa30A|NP_726727.1|DMEL	LOC119066365|XP_037024682.1|BCOP
OG0000766	CG9582|NP_609270.1|DMEL, CG5254|NP_569856.2|DMEL	LOC119067516|XP_037026432.1|BCOP
OG0000767	mia|NP_001138010.1|DMEL, Taf6|NP_524161.2|DMEL	LOC119079320|XP_037043010.1|BCOP
OG0000768	polo|NP_524179.2|DMEL	LOC119074908|XP_037037150.1|BCOP
OG0000769	CG5111|NP_651402.1|DMEL, CG15445|NP_728390.1|DMEL	LOC119084810|XP_037050774.1|BCOP
OG0000771	CG32263|NP_728903.1|DMEL, CG32262|NP_647831.1|DMEL	LOC119085304|XP_037051547.1|BCOP, LOC119070582|XP_037030885.1|BCOP, LOC119070583|XP_037030886.1|BCOP
OG0000772	CG30424|NP_001097455.1|DMEL, CG12970|NP_788360.2|DMEL	LOC119078461|XP_037041893.1|BCOP, LOC119085562|XP_037051890.1|BCOP, LOC119069554|XP_037029530.1|BCOP
OG0000778	spo|NP_647975.2|DMEL, spok|NP_001104460.2|DMEL	LOC119067498|XP_037026398.1|BCOP
OG0000779	CG1998|NP_572887.1|DMEL	LOC119072148|XP_037033186.1|BCOP, LOC119070336|XP_037030511.1|BCOP
OG0000780	Marc|NP_610523.2|DMEL	LOC119069133|XP_037028934.1|BCOP, LOC119074652|XP_037036825.1|BCOP, LOC119067816|XP_037026870.1|BCOP, LOC119075273|XP_037037562.1|BCOP
OG0000781	Trxr-1|NP_727251.1|DMEL, Trxr-2|NP_524216.1|DMEL	LOC119067818|XP_037026875.1|BCOP
OG0000782	CG5906|NP_648518.1|DMEL, CG1662|NP_572883.1|DMEL	LOC119085853|XP_037052258.1|BCOP
OG0000783	Rpt4R|NP_648525.1|DMEL, Rpt4|NP_572308.3|DMEL	LOC119074637|XP_037036808.1|BCOP
OG0000784	ND-24L|NP_648965.1|DMEL, ND-24|NP_573228.1|DMEL	LOC119083273|XP_037048859.1|BCOP
OG0000785	Ssl2|NP_651656.2|DMEL, Hmu|NP_477159.1|DMEL	LOC119071481|XP_037032226.1|BCOP
OG0000786	JYalpha|NP_001104092.2|DMEL	LOC119083249|XP_037048807.1|BCOP
OG0000786	Atpalpha|NP_732572.1|DMEL	LOC119067170|XP_037025869.1|BCOP
OG0000787	Uch-L5|NP_524003.1|DMEL, Uch-L5R|NP_572781.1|DMEL	LOC119073161|XP_037034357.1|BCOP, LOC119073160|XP_037034356.1|BCOP
OG0000788	CG42830|NP_001188834.1|DMEL, akirin|NP_648113.1|DMEL	LOC119081625|XP_037046569.1|BCOP
OG0000789	CG34011|NP_001033878.3|DMEL, CG14007|NP_001097090.2|DMEL	LOC119085993|XP_037052459.1|BCOP
OG0000791	CG6036|NP_651472.2|DMEL, alph|NP_651701.1|DMEL	LOC119069590|XP_037029575.1|BCOP
OG0000792	NLaz|NP_001259867.1|DMEL	LOC119084707|XP_037050684.1|BCOP, LOC119072704|XP_037033871.1|BCOP
OG0000793	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL	LOC119076761|XP_037039614.1|BCOP, LOC119068736|XP_037028329.1|BCOP
OG0000794	CG5126|NP_608584.1|DMEL	LOC119082300|XP_037047679.1|BCOP, LOC119066181|XP_037024381.1|BCOP, LOC119082299|XP_037047678.1|BCOP
OG0000795	Atg8a|NP_727447.1|DMEL, Atg8b|NP_650649.1|DMEL	LOC119084406|XP_037050268.1|BCOP
OG0000796	Rpt3R|NP_649938.2|DMEL, Rpt3|NP_572686.1|DMEL	LOC119084327|XP_037050152.1|BCOP
OG0000797	CG9399|NP_649913.1|DMEL, CG9396|NP_649912.1|DMEL	LOC119076167|XP_037038747.1|BCOP
OG0000798	CG33156|NP_788346.1|DMEL, CG6145|NP_725314.1|DMEL	LOC119071212|XP_037031903.1|BCOP
OG0000799	CG14740|NP_650152.1|DMEL, kdn|NP_727091.1|DMEL	LOC119074621|XP_037036780.1|BCOP
OG0000800	CG10147|NP_648046.1|DMEL	LOC119080459|XP_037044724.1|BCOP, LOC119066846|XP_037025409.1|BCOP, LOC119066057|XP_037024177.1|BCOP
OG0000801	CG12782|NP_611772.2|DMEL, Rae1|NP_611597.1|DMEL	LOC119071073|XP_037031606.1|BCOP
OG0000802	vanin-like|NP_572297.1|DMEL, CG32751|NP_001284927.1|DMEL	LOC119081430|XP_037046246.1|BCOP, LOC119084813|XP_037050780.1|BCOP, LOC119070483|XP_037030768.1|BCOP
OG0000803	Dpy-30L1|NP_609445.1|DMEL, Dpy-30L2|NP_647854.1|DMEL	LOC119075633|XP_037038009.1|BCOP
OG0000804	CG13168|NP_995823.1|DMEL, CG1137|NP_649665.2|DMEL	LOC119071673|XP_037032547.1|BCOP
OG0000805	CG4714|NP_610857.2|DMEL, CG4712|NP_610856.1|DMEL	LOC119076350|XP_037038942.1|BCOP
OG0000811	CG7997|NP_611119.1|DMEL	LOC119084745|XP_037050710.1|BCOP, LOC119072707|XP_037033872.1|BCOP
OG0000812	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL, CG32847|NP_730026.1|DMEL	LOC119083724|XP_037049416.1|BCOP
OG0000813	bic|NP_476853.1|DMEL	LOC119067956|XP_037027175.1|BCOP
OG0000813	CG11835|NP_608532.1|DMEL	LOC119080286|XP_037044451.1|BCOP
OG0000814	jhamt|NP_609793.2|DMEL	LOC119078943|XP_037042585.1|BCOP, LOC119069742|XP_037029776.1|BCOP, LOC119075556|XP_037037919.1|BCOP, LOC119085690|XP_037052031.1|BCOP, LOC119070575|XP_037030881.1|BCOP, LOC119084670|XP_037050642.1|BCOP, LOC119066154|XP_037024353.1|BCOP, LOC119078433|XP_037041841.1|BCOP, LOC119078432|XP_037041840.1|BCOP, LOC119075461|XP_037037800.1|BCOP, LOC119082399|XP_037047825.1|BCOP, LOC119077705|XP_037040876.1|BCOP, LOC119077703|XP_037040874.1|BCOP, LOC119077704|XP_037040875.1|BCOP, LOC119074417|XP_037036441.1|BCOP, LOC119079959|XP_037043966.1|BCOP, LOC119073096|XP_037034309.1|BCOP
OG0000815	CG12512|NP_608924.1|DMEL	LOC119082603|XP_037048059.1|BCOP, LOC119080426|XP_037044671.1|BCOP
OG0000816	CG2076|NP_572681.1|DMEL, Mics1|NP_649725.2|DMEL	LOC119070839|XP_037031244.1|BCOP
OG0000818	CG13369|NP_569850.1|DMEL, CG17010|NP_609560.2|DMEL	LOC119075904|XP_037038375.1|BCOP
OG0000819	OdsH|NP_523389.3|DMEL, unc-4|NP_001285389.1|DMEL	LOC119068462|XP_037027949.1|BCOP
OG0000820	CG12231|NP_573390.1|DMEL	LOC119072983|XP_037034198.1|BCOP
OG0000821	CG10909|NP_650236.1|DMEL, Fib|NP_523817.1|DMEL	LOC119083527|XP_037049139.1|BCOP
OG0000822	CG13727|NP_648969.1|DMEL, CG13386|NP_609226.1|DMEL	LOC119074660|XP_037036836.1|BCOP
OG0000824	Pkd2|NP_609561.2|DMEL	LOC119069942|XP_037030062.1|BCOP
OG0000830	AnxB10|NP_001162804.1|DMEL	LOC119081667|XP_037046645.1|BCOP, LOC119066986|XP_037025607.1|BCOP, LOC119081668|XP_037046646.1|BCOP, LOC119081676|XP_037046656.1|BCOP
OG0000831	Lsp2|NP_524816.1|DMEL	LOC119068183|XP_037027573.1|BCOP, LOC119068182|XP_037027572.1|BCOP, LOC119081077|XP_037045715.1|BCOP, LOC119069201|XP_037029057.1|BCOP, LOC119068184|XP_037027574.1|BCOP, LOC119068185|XP_037027575.1|BCOP
OG0000832	EMC7|NP_611078.1|DMEL	LOC119081551|XP_037046469.1|BCOP
OG0000836	CG2528|NP_610129.3|DMEL, CG5355|NP_609397.2|DMEL	LOC119085395|XP_037051689.1|BCOP
OG0000837	fzr|NP_524852.2|DMEL	LOC119076471|XP_037039142.1|BCOP
OG0000838	CG42502|NP_001163011.1|DMEL, CG42305|NP_001137837.1|DMEL	LOC119068074|XP_037027375.1|BCOP
OG0000839	Atu|NP_524240.1|DMEL, CG10887|NP_650866.1|DMEL	LOC119070071|XP_037030263.1|BCOP
OG0000840	tomboy40|NP_610213.1|DMEL, Tom40|NP_652003.2|DMEL	LOC119080753|XP_037045206.1|BCOP
OG0000841	CG42402|NP_001287642.1|DMEL	LOC119084366|XP_037050211.1|BCOP
OG0000842	Sep5|NP_651961.1|DMEL, Sep2|NP_524417.1|DMEL	LOC119072389|XP_037033493.1|BCOP, LOC119072384|XP_037033480.1|BCOP
OG0000843	thoc5|NP_611856.1|DMEL	LOC119079035|XP_037042717.1|BCOP
OG0000844	Mlp60A|NP_001137750.1|DMEL, Mlp84B|NP_477122.1|DMEL	LOC119083170|XP_037048724.1|BCOP
OG0000846	Obp99c|NP_651711.1|DMEL	LOC119068707|XP_037028291.1|BCOP, LOC119070787|XP_037031160.1|BCOP, LOC119079003|XP_037042665.1|BCOP
OG0000847	Cyp9h1|NP_610820.1|DMEL, Cyp9c1|NP_523850.1|DMEL	LOC119072346|XP_037033430.1|BCOP
OG0000854	CG3097|NP_572259.1|DMEL, CG3108|NP_572262.1|DMEL	LOC119069498|XP_037029463.1|BCOP
OG0000855	CG3740|NP_569932.1|DMEL, Nazo|NP_649778.1|DMEL	LOC119068890|XP_037028652.1|BCOP
OG0000856	CG5347|NP_572970.1|DMEL, Mkrn1|NP_524704.1|DMEL	LOC119067987|XP_037027238.1|BCOP
OG0000857	Mgstl|NP_524696.2|DMEL	LOC119068999|XP_037028771.1|BCOP, LOC119072698|XP_037033864.1|BCOP
OG0000858	yellow-f|NP_524335.1|DMEL, yellow-f2|NP_650247.1|DMEL	LOC119083251|XP_037048820.1|BCOP, LOC119067888|XP_037027065.1|BCOP
OG0000860	CG5078|NP_649238.3|DMEL, CG11537|NP_001097489.1|DMEL	LOC119079717|XP_037043668.1|BCOP, LOC119075551|XP_037037913.1|BCOP
OG0000861	St3|NP_001261155.1|DMEL	LOC119074061|XP_037035907.1|BCOP
OG0000862	CG15653|NP_611540.1|DMEL, CG31913|NP_723119.1|DMEL	LOC119073900|XP_037035684.1|BCOP
OG0000863	CG18596|NP_651031.1|DMEL	LOC119066209|XP_037024425.1|BCOP
OG0000864	CG16848|NP_609653.1|DMEL, CG4407|NP_572837.1|DMEL	LOC119066527|XP_037024946.1|BCOP
OG0000865	CG34334|NP_001097042.1|DMEL, RnpS1|NP_649903.1|DMEL	LOC119073880|XP_037035655.1|BCOP
OG0000866	CG4887|NP_608582.2|DMEL, CG4896|NP_608583.5|DMEL	LOC119066067|XP_037024188.1|BCOP
OG0000867	CG4701|NP_609721.1|DMEL, nmd|NP_609373.1|DMEL	LOC119067861|XP_037027007.1|BCOP
OG0000868	CG2061|NP_572682.1|DMEL	LOC119072834|XP_037034037.1|BCOP
OG0000869	CG14609|NP_649704.3|DMEL	LOC119071912|XP_037032926.1|BCOP
OG0000870	CG13562|NP_001246484.1|DMEL	LOC119079910|XP_037043895.1|BCOP
OG0000871	Smyd4-4|NP_610730.1|DMEL	LOC119066342|XP_037024650.1|BCOP, LOC119080211|XP_037044344.1|BCOP, LOC119084154|XP_037049900.1|BCOP, LOC119073231|XP_037034438.1|BCOP, LOC119073153|XP_037034349.1|BCOP, LOC119084536|XP_037050440.1|BCOP, LOC119079324|XP_037043015.1|BCOP, LOC119069709|XP_037029728.1|BCOP, LOC119069530|XP_037029500.1|BCOP, LOC119070130|XP_037030348.1|BCOP, LOC119071216|XP_037031920.1|BCOP, LOC119079423|XP_037043223.1|BCOP, LOC119082646|XP_037048121.1|BCOP, LOC119071173|XP_037031831.1|BCOP
OG0000872	CG6873|NP_573321.1|DMEL	LOC119072985|XP_037034201.1|BCOP
OG0000873	olf413|NP_730711.3|DMEL	LOC119066871|XP_037025438.1|BCOP, LOC119066872|XP_037025441.1|BCOP
OG0000874	CG6978|NP_572188.1|DMEL, Picot|NP_725600.1|DMEL	LOC119071112|XP_037031653.1|BCOP
OG0000875	Tom20|NP_649169.3|DMEL	LOC119085447|XP_037051763.1|BCOP
OG0000877	ms_3_76Cc|NP_649136.1|DMEL, CG12470|NP_569838.1|DMEL	LOC119080405|XP_037044630.1|BCOP
OG0000882	CG34325|NP_001097003.1|DMEL, CG31624|NP_724318.1|DMEL, CG31988|NP_610098.1|DMEL	LOC119067316|XP_037026121.1|BCOP
OG0000883	CG9400|NP_572957.1|DMEL	LOC119068362|XP_037027826.1|BCOP, LOC119068300|XP_037027736.1|BCOP, LOC119080995|XP_037045546.1|BCOP, LOC119080818|XP_037045280.1|BCOP, LOC119085737|XP_037052100.1|BCOP, LOC119080377|XP_037044580.1|BCOP, LOC119085741|XP_037052103.1|BCOP, LOC119073230|XP_037034437.1|BCOP, LOC119078909|XP_037042534.1|BCOP
OG0000884	CG3251|NP_608851.1|DMEL, otu|NP_511089.2|DMEL	LOC119068721|XP_037028308.1|BCOP
OG0000885	euc|NP_001247188.1|DMEL	LOC119068824|XP_037028491.1|BCOP
OG0000886	CG14305|NP_650732.1|DMEL	LOC119083322|XP_037048902.1|BCOP, LOC119083347|XP_037048934.1|BCOP
OG0000887	CG42249|NP_572684.2|DMEL	LOC119070304|XP_037030468.1|BCOP
