Orthogroup	DMEL.longest_only	DNOV.longest_only
OG0000620	Tat|NP_648310.1|DMEL	LOC115769605|XP_030570356.1|DNOV
OG0000621	eIF3g2|NP_650887.1|DMEL	LOC115757747|XP_030554001.1|DNOV
OG0000621	eIF3g1|NP_570011.1|DMEL	LOC115767786|XP_030567974.1|DNOV
OG0000622	GluRIA|NP_476855.1|DMEL	LOC115769599|XP_030570348.1|DNOV
OG0000622	GluRIB|NP_001261621.2|DMEL	LOC115762639|XP_030560802.1|DNOV
OG0000623	Rac1|NP_476950.1|DMEL	LOC115769962|XP_030570868.1|DNOV
OG0000623	Rac2|NP_648121.1|DMEL	LOC115770846|XP_030572146.1|DNOV
OG0000624	CG5327|NP_725807.1|DMEL	LOC115760780|XP_030558130.1|DNOV
OG0000625	CG33523|NP_001261457.1|DMEL	LOC115769323|XP_030569919.1|DNOV
OG0000625	CG32407|NP_729113.1|DMEL	LOC115769831|XP_030570665.1|DNOV
OG0000626	CG10459|NP_610513.2|DMEL	LOC115758212|XP_030554623.1|DNOV
OG0000626	wmd|NP_001097436.1|DMEL	LOC115762154|XP_030560126.1|DNOV
OG0000627	SecCl|NP_001261986.1|DMEL	LOC115769818|XP_030570646.1|DNOV
OG0000627	CG6927|NP_572194.1|DMEL	LOC115768585|XP_030569091.1|DNOV
OG0000628	Prosalpha6T|NP_609623.1|DMEL	LOC115758606|XP_030555193.1|DNOV
OG0000628	Prosalpha6|NP_523532.1|DMEL	LOC115763927|XP_030562578.1|DNOV
OG0000629	mAcon2|NP_650042.2|DMEL	LOC115770565|XP_030571737.1|DNOV
OG0000629	mAcon1|NP_524708.1|DMEL	LOC115765848|XP_030565434.1|DNOV
OG0000630	dnt|NP_477341.2|DMEL	LOC115763504|XP_030561961.1|DNOV
OG0000630	drl|NP_001260566.1|DMEL	LOC115763485|XP_030561930.1|DNOV
OG0000631	ZnT35C|NP_609741.3|DMEL	LOC115759001|XP_030555665.1|DNOV
OG0000632	CG34351|NP_001260044.1|DMEL	LOC115763534|XP_030562009.1|DNOV
OG0000632	CG14340|NP_608567.2|DMEL	LOC115765855|XP_030565444.1|DNOV
OG0000633	CG42397|NP_001163428.1|DMEL	LOC115766079|XP_030565747.1|DNOV
OG0000634	Snp|NP_611632.3|DMEL	LOC115771370|XP_030572917.1|DNOV
OG0000635	Efhc1.2|NP_611459.1|DMEL	LOC115766554|XP_030566392.1|DNOV
OG0000635	Efhc1.1|NP_573075.1|DMEL	LOC115768292|XP_030568696.1|DNOV
OG0000636	CG17564|NP_609954.1|DMEL	LOC115763543|XP_030562019.1|DNOV
OG0000636	CG10750|NP_001286084.1|DMEL	LOC115763397|XP_030561800.1|DNOV
OG0000637	Vsx2|NP_001284897.1|DMEL	LOC115768912|XP_030569501.1|DNOV
OG0000637	Vsx1|NP_572232.2|DMEL	LOC115768688|XP_030569234.1|DNOV
OG0000638	RpS19a|NP_523376.1|DMEL	LOC115769000|XP_030569570.1|DNOV
OG0000639	siz|NP_730594.1|DMEL	LOC115770014|XP_030570925.1|DNOV
OG0000642	CG30048|NP_001014521.2|DMEL	LOC115763418|XP_030561835.1|DNOV
OG0000643	Gr98c|NP_524531.2|DMEL, Gr98d|NP_733214.1|DMEL, Gr98b|NP_733213.1|DMEL	LOC115764835|XP_030563944.1|DNOV
OG0000644	CG32086|NP_729720.1|DMEL, CG33489|NP_001261715.1|DMEL, CG33490|NP_996047.1|DMEL	LOC115769555|XP_030570268.1|DNOV
OG0000645	CG34177|NP_001097081.1|DMEL	LOC115760115|XP_030557169.1|DNOV
OG0000645	CG34215|NP_001097204.1|DMEL	LOC115760112|XP_030557165.1|DNOV
OG0000646	Apc2|NP_001334699.1|DMEL	LOC115764060|XP_030562767.1|DNOV
OG0000646	Apc|NP_477152.1|DMEL	LOC115772117|XP_030573950.1|DNOV
OG0000647	CG31559|NP_731045.1|DMEL	LOC115764010|XP_030562694.1|DNOV
OG0000647	CG12206|NP_570060.1|DMEL	LOC115765430|XP_030564835.1|DNOV
OG0000648	B-H2|NP_523386.1|DMEL	LOC115767228|XP_030567285.1|DNOV
OG0000648	B-H1|NP_523387.1|DMEL	LOC115767239|XP_030567300.1|DNOV
OG0000649	Frq1|NP_573271.1|DMEL	LOC115768703|XP_030569252.1|DNOV
OG0000649	Frq2|NP_525093.1|DMEL	LOC115768709|XP_030569257.1|DNOV
OG0000650	Rad23|NP_651918.2|DMEL	LOC115766763|XP_030566617.1|DNOV
OG0000651	Fit2|NP_648947.1|DMEL	LOC115769937|XP_030570839.1|DNOV
OG0000651	Fit1|NP_728936.1|DMEL	LOC115770493|XP_030571642.1|DNOV
OG0000652	CanB2|NP_524874.2|DMEL	LOC115760696|XP_030558021.1|DNOV
OG0000652	CanB|NP_524741.1|DMEL	LOC115768610|XP_030569125.1|DNOV
OG0000653	Sccpdh2|NP_650190.1|DMEL, Sccpdh1|NP_649517.1|DMEL	LOC115772125|XP_030573962.1|DNOV
OG0000654	CG33791|NP_001027100.1|DMEL	LOC115771191|XP_030572645.1|DNOV
OG0000654	Nc73EF|NP_001097629.1|DMEL	LOC115769884|XP_030570749.1|DNOV
OG0000655	Nacalpha|NP_477216.1|DMEL	LOC115762138|XP_030560109.1|DNOV
OG0000655	CG4415|NP_608561.2|DMEL	LOC115765880|XP_030565480.1|DNOV
OG0000656	GC1|NP_650134.1|DMEL	LOC115770642|XP_030571853.1|DNOV
OG0000656	GC2|NP_731657.2|DMEL	LOC115770906|XP_030572206.1|DNOV
OG0000657	CG13405|NP_611999.1|DMEL	LOC115762627|XP_030560789.1|DNOV
OG0000657	CG3213|NP_608787.1|DMEL	LOC115759823|XP_030556774.1|DNOV
OG0000658	RpS5a|NP_523382.1|DMEL	LOC115766487|XP_030566309.1|DNOV
OG0000658	RpS5b|NP_650407.1|DMEL	LOC115764653|XP_030563695.1|DNOV
OG0000659	gammaTub23C|NP_476804.1|DMEL	LOC115763486|XP_030561931.1|DNOV
OG0000659	gammaTub37C|NP_476922.1|DMEL	LOC115763450|XP_030561879.1|DNOV
OG0000660	alpha4GT1|NP_608737.1|DMEL	LOC115759751|XP_030556653.1|DNOV
OG0000661	mrva|NP_648103.1|DMEL	LOC115762829|XP_030561055.1|DNOV
OG0000661	CG12194|NP_001162873.1|DMEL	LOC115768557|XP_030569026.1|DNOV
OG0000662	Scsalpha1|NP_523905.2|DMEL	LOC115767147|XP_030567176.1|DNOV
OG0000662	Scsalpha2|NP_650809.1|DMEL	LOC115767098|XP_030567106.1|DNOV
OG0000663	pain|NP_611979.1|DMEL	LOC115762215|XP_030560208.1|DNOV
OG0000664	CG7907|NP_001097860.1|DMEL	LOC115759057|XP_030555742.1|DNOV
OG0000664	Cbp80|NP_726938.1|DMEL	LOC115765328|XP_030564690.1|DNOV
OG0000665	to|NP_524497.1|DMEL	LOC115766199|XP_030565909.1|DNOV, LOC115766147|XP_030565843.1|DNOV
OG0000665	CG11854|NP_651358.4|DMEL	LOC115766037|XP_030565667.1|DNOV
OG0000666	CG10444|NP_611465.2|DMEL	LOC115766534|XP_030566361.1|DNOV
OG0000666	CG32669|NP_727460.1|DMEL	LOC115771368|XP_030572912.1|DNOV
OG0000667	Tsp3A|NP_525054.2|DMEL	LOC115764289|XP_030563081.1|DNOV
OG0000667	Tsp86D|NP_001262468.1|DMEL	LOC115766095|XP_030565764.1|DNOV
OG0000668	CG40045|NP_001036640.1|DMEL	LOC115760399|XP_030557560.1|DNOV
OG0000668	Ubc87F|NP_650309.1|DMEL	LOC115764155|XP_030562891.1|DNOV
OG0000669	CG9521|NP_572977.1|DMEL	LOC115766893|XP_030566825.1|DNOV
OG0000669	CG9519|NP_572978.1|DMEL	LOC115766894|XP_030566826.1|DNOV
OG0000670	CG4438|NP_609286.1|DMEL, CG11444|NP_572171.1|DMEL	LOC115766471|XP_030566275.1|DNOV
OG0000671	Gfat1|NP_001015157.2|DMEL	LOC115771970|XP_030573742.1|DNOV
OG0000671	Gfat2|NP_651617.1|DMEL	LOC115771617|XP_030573255.1|DNOV
OG0000672	CG18130|NP_572772.1|DMEL	LOC115765272|XP_030564622.1|DNOV
OG0000672	CG14221|NP_001259713.1|DMEL	LOC115768896|XP_030569471.1|DNOV
OG0000673	Jafrac1|NP_477510.1|DMEL	LOC115768789|XP_030569346.1|DNOV
OG0000673	CG6888|NP_648759.1|DMEL	LOC115769449|XP_030570122.1|DNOV
OG0000675	Bace|NP_609235.1|DMEL	LOC115768141|XP_030568496.1|DNOV
OG0000677	Lint-1|NP_572692.1|DMEL	LOC115771314|XP_030572829.1|DNOV
OG0000678	CG3534|NP_650582.1|DMEL	LOC115764881|XP_030564019.1|DNOV
OG0000678	CG3544|NP_608543.1|DMEL	LOC115765970|XP_030565583.1|DNOV
OG0000679	CG15739|NP_572760.1|DMEL	LOC115767864|XP_030568082.1|DNOV
OG0000680	CG14196|NP_573367.1|DMEL	LOC115766465|XP_030566261.1|DNOV
OG0000680	out|NP_573378.1|DMEL	LOC115766438|XP_030566225.1|DNOV
OG0000681	Nsf2|NP_788676.1|DMEL	LOC115764053|XP_030562760.1|DNOV
OG0000681	comt|NP_524877.1|DMEL	LOC115767781|XP_030567970.1|DNOV
OG0000683	CG6178|NP_651221.1|DMEL	LOC115763968|XP_030562627.1|DNOV
OG0000684	eIF3d2|NP_731675.1|DMEL	LOC115763839|XP_030562459.1|DNOV
OG0000684	eIF3d1|NP_524463.2|DMEL	LOC115772099|XP_030573921.1|DNOV
OG0000685	Rab1|NP_732610.1|DMEL	LOC115764142|XP_030562875.1|DNOV
OG0000686	SdhB|NP_477101.1|DMEL	LOC115760216|XP_030557331.1|DNOV
OG0000686	SdhBL|NP_573340.1|DMEL	LOC115768061|XP_030568363.1|DNOV
OG0000687	CG8517|NP_611446.3|DMEL	LOC115766596|XP_030566443.1|DNOV
OG0000687	CG8993|NP_647716.1|DMEL	LOC115769955|XP_030570860.1|DNOV
OG0000688	olf186-F|NP_001137696.1|DMEL	LOC115761097|XP_030558580.1|DNOV
OG0000689	COX7C|NP_652397.1|DMEL	LOC115760819|XP_030558197.1|DNOV
OG0000689	CG44296|NP_001286270.1|DMEL	LOC115760818|XP_030558195.1|DNOV
OG0000690	Obp19a|NP_728338.2|DMEL	LOC115768204|XP_030568576.1|DNOV
OG0000691	CG9314|NP_609248.1|DMEL	LOC115763300|XP_030561651.1|DNOV
OG0000691	Cat|NP_536731.1|DMEL	LOC115770032|XP_030570954.1|DNOV
OG0000692	Cpr72Eb|NP_648883.1|DMEL	LOC115762628|XP_030560790.1|DNOV
OG0000693	CG12994|NP_652488.1|DMEL	LOC115767186|XP_030567237.1|DNOV
OG0000693	CG17193|NP_652224.1|DMEL	LOC115763814|XP_030562426.1|DNOV
OG0000694	Tango5|NP_727444.1|DMEL	LOC115768344|XP_030568767.1|DNOV
OG0000694	CG32087|NP_729740.2|DMEL	LOC115766656|XP_030566480.1|DNOV
OG0000695	smal|NP_723165.2|DMEL	LOC115759106|XP_030555805.1|DNOV
OG0000695	Ddr|NP_001285666.1|DMEL	LOC115759338|XP_030556117.1|DNOV
OG0000696	baf|NP_609176.1|DMEL	LOC115760003|XP_030557021.1|DNOV
OG0000697	I-3|NP_728367.3|DMEL	LOC115764346|XP_030563164.1|DNOV
OG0000697	CG13994|NP_608988.1|DMEL	LOC115758904|XP_030555561.1|DNOV
OG0000698	slp1|NP_476730.1|DMEL	LOC115768551|XP_030569021.1|DNOV
OG0000698	slp2|NP_476834.1|DMEL	LOC115768548|XP_030569018.1|DNOV
OG0000699	MICU1|NP_001097110.1|DMEL	LOC115760027|XP_030557049.1|DNOV
OG0000699	CG4704|NP_651103.1|DMEL	LOC115768643|XP_030569175.1|DNOV
OG0000700	CG4341|NP_608558.1|DMEL	LOC115765977|XP_030565595.1|DNOV
OG0000700	CG31690|NP_995615.2|DMEL	LOC115759040|XP_030555722.1|DNOV
OG0000701	CG10814|NP_610868.1|DMEL	LOC115760727|XP_030558061.1|DNOV
OG0000701	CG5321|NP_572967.2|DMEL	LOC115766304|XP_030566041.1|DNOV
OG0000702	LpR1|NP_001097934.2|DMEL	LOC115763795|XP_030562386.1|DNOV
OG0000702	LpR2|NP_001097928.1|DMEL	LOC115763797|XP_030562393.1|DNOV
OG0000703	Gpo3|NP_609667.2|DMEL	LOC115763301|XP_030561652.1|DNOV
OG0000703	Gpo1|NP_001097332.1|DMEL	LOC115760513|XP_030557734.1|DNOV
OG0000704	sgg|NP_001259193.1|DMEL	LOC115765441|XP_030564867.1|DNOV
OG0000704	gskt|NP_733426.1|DMEL	LOC115772027|XP_030573817.1|DNOV
OG0000705	Pcyt1|NP_647621.1|DMEL	LOC115769975|XP_030570893.1|DNOV
OG0000706	CG5790|NP_609876.2|DMEL	LOC115767718|XP_030567883.1|DNOV
OG0000706	Cdc7|NP_727103.1|DMEL	LOC115767989|XP_030568250.1|DNOV
OG0000707	LS2|NP_611769.2|DMEL	LOC115766613|XP_030566464.1|DNOV
OG0000707	U2af50|NP_001245708.1|DMEL	LOC115765239|XP_030564556.1|DNOV
OG0000708	Ptp4E|NP_525076.2|DMEL	LOC115768226|XP_030568613.1|DNOV
OG0000708	Ptp10D|NP_996413.2|DMEL	LOC115768754|XP_030569301.1|DNOV
OG0000709	eIF4H2|NP_651820.1|DMEL	LOC115772080|XP_030573893.1|DNOV
OG0000709	eIF4H1|NP_001285330.1|DMEL	LOC115765127|XP_030564382.1|DNOV
OG0000710	Ubc84D|NP_524260.1|DMEL	LOC115761269|XP_030558842.1|DNOV
OG0000710	Ubc10|NP_477414.1|DMEL	LOC115760563|XP_030557829.1|DNOV
OG0000711	CG12362|NP_648392.1|DMEL	LOC115770356|XP_030571454.1|DNOV
OG0000711	ari-1|NP_523399.1|DMEL	LOC115766879|XP_030566804.1|DNOV
OG0000712	trem|NP_650861.1|DMEL	LOC115763821|XP_030562431.1|DNOV
OG0000712	CG4936|NP_650862.1|DMEL	LOC115763808|XP_030562412.1|DNOV
OG0000713	Vha14-2|NP_649614.1|DMEL	LOC115764013|XP_030562700.1|DNOV
OG0000713	Vha14-1|NP_476969.1|DMEL	LOC115760403|XP_030557562.1|DNOV, LOC115761341|XP_030558940.1|DNOV
OG0000714	TTLL1A|NP_573197.2|DMEL	LOC115767258|XP_030567334.1|DNOV
OG0000714	TTLL1B|NP_729025.1|DMEL	LOC115766920|XP_030566864.1|DNOV
OG0000715	CG13380|NP_001262016.1|DMEL	LOC115767911|XP_030568145.1|DNOV
OG0000716	Prosbeta2R1|NP_572267.1|DMEL	LOC115766904|XP_030566842.1|DNOV
OG0000716	Prosbeta2|NP_524076.2|DMEL	LOC115770095|XP_030571064.1|DNOV
OG0000717	CG14455|NP_649402.2|DMEL	LOC115770325|XP_030571422.1|DNOV
OG0000718	CG11155|NP_726649.3|DMEL	LOC115767954|XP_030568199.1|DNOV
OG0000718	Ekar|NP_001036250.1|DMEL	LOC115759744|XP_030556642.1|DNOV
OG0000719	CG6749|NP_648354.1|DMEL	LOC115769501|XP_030570181.1|DNOV
OG0000719	CG32055|NP_729599.1|DMEL	LOC115770340|XP_030571437.1|DNOV
OG0000720	Nep7|NP_651603.1|DMEL, Nepl12|NP_649924.1|DMEL	LOC115761607|XP_030559269.1|DNOV
OG0000721	Vm26Aa|NP_476783.1|DMEL	LOC115758993|XP_030555655.1|DNOV, LOC115759022|XP_030555694.1|DNOV
OG0000722	Ir60d|NP_001137757.2|DMEL, Ir60b|NP_001137755.1|DMEL	LOC115758058|XP_030554432.1|DNOV
OG0000723	CG13323|NP_610832.1|DMEL, CG13324|NP_610833.1|DMEL	LOC115760820|XP_030558199.1|DNOV
OG0000724	Rpt6|NP_608447.1|DMEL	LOC115765413|XP_030564817.1|DNOV
OG0000724	Rpt6R|NP_651811.1|DMEL	LOC115757761|XP_030554032.1|DNOV
OG0000726	Gyc89Db|NP_650551.1|DMEL	LOC115761420|XP_030559040.1|DNOV
OG0000726	Gyc89Da|NP_001036718.1|DMEL	LOC115761562|XP_030559207.1|DNOV
OG0000727	CG5316|NP_650805.1|DMEL	LOC115759495|XP_030556294.1|DNOV, LOC115759528|XP_030556337.1|DNOV
OG0000728	CG15368|NP_572541.1|DMEL	LOC115764296|XP_030563089.1|DNOV
OG0000728	CG45050|NP_001262407.1|DMEL	LOC115761866|XP_030559724.1|DNOV
OG0000729	CG42814|NP_001189301.1|DMEL	LOC115761639|XP_030559332.1|DNOV
OG0000729	CG42813|NP_733202.2|DMEL	LOC115761640|XP_030559334.1|DNOV
OG0000730	CG34015|NP_001033848.1|DMEL	LOC115769489|XP_030570171.1|DNOV
OG0000730	CG15362|NP_608634.1|DMEL	LOC115759999|XP_030557016.1|DNOV
OG0000731	CG11353|NP_647915.1|DMEL	LOC115766954|XP_030566901.1|DNOV
OG0000731	CG30471|NP_001261001.1|DMEL	LOC115760800|XP_030558156.1|DNOV
OG0000732	sina|NP_476725.1|DMEL	LOC115771111|XP_030572531.1|DNOV
OG0000732	sinah|NP_648927.1|DMEL	LOC115771170|XP_030572613.1|DNOV
OG0000733	Cyt-c1L|NP_651683.1|DMEL	LOC115764230|XP_030563007.1|DNOV
OG0000733	Cyt-c1|NP_647958.1|DMEL	LOC115769923|XP_030570808.1|DNOV
OG0000734	CG14995|NP_728935.1|DMEL	LOC115770494|XP_030571643.1|DNOV
OG0000735	TrxT|NP_572212.1|DMEL	LOC115768279|XP_030568676.1|DNOV
OG0000735	Trx-2|NP_523526.1|DMEL	LOC115763462|XP_030561898.1|DNOV
OG0000736	FASN2|NP_001259986.1|DMEL	LOC115759738|XP_030556630.1|DNOV
OG0000736	FASN1|NP_001137778.2|DMEL	LOC115760034|XP_030557061.1|DNOV
OG0000737	Adf1|NP_001260730.1|DMEL	LOC115761593|XP_030559253.1|DNOV
OG0000738	Sirup|NP_609170.1|DMEL	LOC115758638|XP_030555234.1|DNOV
OG0000738	CG15283|NP_652574.3|DMEL	LOC115763430|XP_030561851.1|DNOV
OG0000739	VhaPPA1-1|NP_652010.1|DMEL	LOC115764718|XP_030563777.1|DNOV
OG0000740	kl-3|NP_001104482.3|DMEL	LOC115769090|XP_030569661.1|DNOV
OG0000740	CG9492|NP_001287256.1|DMEL	LOC115766145|XP_030565840.1|DNOV
OG0000741	nonA|NP_727962.1|DMEL, nonA-l|NP_536740.1|DMEL	LOC115765269|XP_030564618.1|DNOV
OG0000742	CG1695|NP_728346.2|DMEL	LOC115764314|XP_030563112.1|DNOV
OG0000742	tbc|NP_608395.6|DMEL	LOC115764380|XP_030563201.1|DNOV
OG0000743	Ctr9|NP_788449.1|DMEL	LOC115769862|XP_030570720.1|DNOV
OG0000743	CG9899|NP_611764.1|DMEL	LOC115766565|XP_030566405.1|DNOV
OG0000744	CG18003|NP_001027401.1|DMEL	LOC115758878|XP_030555536.1|DNOV, LOC115765428|XP_030564837.1|DNOV, LOC115772042|XP_030573842.1|DNOV
OG0000745	CAH15|NP_611525.1|DMEL	LOC115762188|XP_030560171.1|DNOV
OG0000746	Odc2|NP_477053.2|DMEL, Odc1|NP_477052.2|DMEL	LOC115759535|XP_030556350.1|DNOV
OG0000747	Mes2|NP_730768.1|DMEL	LOC115771562|XP_030573172.1|DNOV
OG0000747	CG12768|NP_649431.1|DMEL	LOC115771507|XP_030573096.1|DNOV
OG0000748	CG15395|NP_608696.3|DMEL	LOC115759171|XP_030555903.1|DNOV
OG0000748	mei-38|NP_001334676.1|DMEL	LOC115768456|XP_030568879.1|DNOV
OG0000750	Or49a|NP_523711.3|DMEL	LOC115760681|XP_030558007.1|DNOV
OG0000750	Or85f|NP_524289.1|DMEL	LOC115761941|XP_030559835.1|DNOV
OG0000751	Oatp58Db|NP_611658.3|DMEL	LOC115762100|XP_030560061.1|DNOV
OG0000751	Oatp58Da|NP_611657.2|DMEL	LOC115762098|XP_030560058.1|DNOV, LOC115762099|XP_030560060.1|DNOV
OG0000752	CG7208|NP_650683.3|DMEL, CG31948|NP_722807.1|DMEL	LOC115765619|XP_030565129.1|DNOV
OG0000753	CG5196|NP_650191.1|DMEL	LOC115771734|XP_030573420.1|DNOV
OG0000753	CG4483|NP_648294.1|DMEL	LOC115762833|XP_030561060.1|DNOV
OG0000754	CG4829|NP_728030.2|DMEL	LOC115767236|XP_030567297.1|DNOV
OG0000754	CG1492|NP_572774.1|DMEL	LOC115768063|XP_030568366.1|DNOV
OG0000755	PK2-R2|NP_731788.1|DMEL	LOC115761466|XP_030559092.1|DNOV
OG0000755	PK2-R1|NP_731790.1|DMEL	LOC115761465|XP_030559091.1|DNOV
OG0000757	eIF1|NP_647792.1|DMEL	LOC115766959|XP_030566907.1|DNOV
OG0000758	Agpat4|NP_648887.1|DMEL	LOC115762699|XP_030560883.1|DNOV
OG0000758	Agpat3|NP_001246793.1|DMEL	LOC115762607|XP_030560763.1|DNOV
OG0000759	MsR1|NP_001261324.1|DMEL	LOC115769665|XP_030570438.1|DNOV
OG0000759	MsR2|NP_001261323.1|DMEL	LOC115769803|XP_030570631.1|DNOV
OG0000760	CG42284|NP_611720.3|DMEL	LOC115764035|XP_030562748.1|DNOV
OG0000760	CG30271|NP_726250.3|DMEL	LOC115763064|XP_030561351.1|DNOV
OG0000761	RluA-1|NP_723592.1|DMEL	LOC115763290|XP_030561638.1|DNOV
OG0000761	RluA-2|NP_609411.1|DMEL	LOC115763289|XP_030561634.1|DNOV
OG0000762	Wdr82|NP_609217.1|DMEL	LOC115758576|XP_030555153.1|DNOV
OG0000762	CG3515|NP_608687.2|DMEL	LOC115758625|XP_030555219.1|DNOV
OG0000763	CG33510|NP_001014493.2|DMEL	LOC115758418|XP_030554926.1|DNOV
OG0000763	CG33509|NP_001014494.1|DMEL	LOC115758420|XP_030554929.1|DNOV
OG0000764	wisp|NP_572766.1|DMEL	LOC115766828|XP_030566724.1|DNOV
OG0000765	Naa30B|NP_728606.1|DMEL	LOC115765810|XP_030565392.1|DNOV
OG0000765	Naa30A|NP_726727.1|DMEL	LOC115764248|XP_030563026.1|DNOV
OG0000766	CG9582|NP_609270.1|DMEL	LOC115763247|XP_030561585.1|DNOV
OG0000766	CG5254|NP_569856.2|DMEL	LOC115765161|XP_030564431.1|DNOV
OG0000767	mia|NP_001138010.1|DMEL	LOC115759491|XP_030556289.1|DNOV
OG0000767	Taf6|NP_524161.2|DMEL	LOC115771502|XP_030573088.1|DNOV
OG0000768	polo|NP_524179.2|DMEL	LOC115770428|XP_030571556.1|DNOV
OG0000769	CG5111|NP_651402.1|DMEL	LOC115761515|XP_030559144.1|DNOV
OG0000769	CG15445|NP_728390.1|DMEL	LOC115765262|XP_030564601.1|DNOV
OG0000771	CG32262|NP_647831.1|DMEL	LOC115767118|XP_030567133.1|DNOV
OG0000772	CG30424|NP_001097455.1|DMEL, CG12970|NP_788360.2|DMEL	LOC115760514|XP_030557737.1|DNOV, LOC115770784|XP_030572064.1|DNOV
OG0000773	CG17977|NP_652401.1|DMEL	LOC115763309|XP_030561668.1|DNOV
OG0000774	CG43776|NP_001261162.1|DMEL, CG43777|NP_001261163.1|DMEL, CG43775|NP_726425.3|DMEL	LOC115760712|XP_030558043.1|DNOV
OG0000775	CG34315|NP_001097298.2|DMEL	LOC115758196|XP_030554600.1|DNOV
OG0000775	CG12209|NP_610565.2|DMEL	LOC115765055|XP_030564300.1|DNOV
OG0000776	CG31128|NP_733000.1|DMEL, CG32219|NP_730469.1|DMEL, CG34258|NP_001097648.1|DMEL, CG33710|NP_001027137.1|DMEL	LOC115763157|XP_030561468.1|DNOV, LOC115767438|XP_030567592.1|DNOV
OG0000778	spok|NP_001104460.2|DMEL	LOC115761486|XP_030559113.1|DNOV, LOC115760371|XP_030557524.1|DNOV
OG0000779	CG1998|NP_572887.1|DMEL	LOC115765327|XP_030564688.1|DNOV
OG0000780	Marc|NP_610523.2|DMEL	LOC115761471|XP_030559101.1|DNOV
OG0000781	Trxr-1|NP_727251.1|DMEL	LOC115768601|XP_030569112.1|DNOV
OG0000781	Trxr-2|NP_524216.1|DMEL	LOC115770411|XP_030571532.1|DNOV
OG0000782	CG5906|NP_648518.1|DMEL	LOC115770378|XP_030571487.1|DNOV
OG0000782	CG1662|NP_572883.1|DMEL	LOC115768800|XP_030569356.1|DNOV
OG0000783	Rpt4R|NP_648525.1|DMEL	LOC115757668|XP_030553846.1|DNOV
OG0000783	Rpt4|NP_572308.3|DMEL	LOC115768769|XP_030569319.1|DNOV
OG0000784	ND-24L|NP_648965.1|DMEL	LOC115771010|XP_030572376.1|DNOV
OG0000784	ND-24|NP_573228.1|DMEL	LOC115767011|XP_030566993.1|DNOV
OG0000785	Ssl2|NP_651656.2|DMEL, Hmu|NP_477159.1|DMEL	LOC115764812|XP_030563918.1|DNOV
OG0000786	JYalpha|NP_001104092.2|DMEL	LOC115769035|XP_030569602.1|DNOV
OG0000786	Atpalpha|NP_732572.1|DMEL	LOC115761690|XP_030559416.1|DNOV
OG0000787	Uch-L5|NP_524003.1|DMEL	LOC115769980|XP_030570901.1|DNOV
OG0000788	CG42830|NP_001188834.1|DMEL, akirin|NP_648113.1|DMEL	LOC115771250|XP_030572710.1|DNOV
OG0000789	CG34011|NP_001033878.3|DMEL	LOC115759306|XP_030556071.1|DNOV
OG0000789	CG14007|NP_001097090.2|DMEL	LOC115759311|XP_030556081.1|DNOV
OG0000790	CG31975|NP_001162840.1|DMEL	LOC115765455|XP_030564879.1|DNOV
OG0000791	alph|NP_651701.1|DMEL	LOC115764900|XP_030564051.1|DNOV
OG0000792	NLaz|NP_001259867.1|DMEL	LOC115758943|XP_030555602.1|DNOV
OG0000793	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV
OG0000794	CG5126|NP_608584.1|DMEL	LOC115768823|XP_030569380.1|DNOV
OG0000795	Atg8a|NP_727447.1|DMEL	LOC115768361|XP_030568789.1|DNOV
OG0000795	Atg8b|NP_650649.1|DMEL	LOC115767914|XP_030568144.1|DNOV
OG0000796	Rpt3R|NP_649938.2|DMEL	LOC115759457|XP_030556249.1|DNOV
OG0000796	Rpt3|NP_572686.1|DMEL	LOC115768315|XP_030568724.1|DNOV
OG0000797	CG9399|NP_649913.1|DMEL	LOC115761700|XP_030559433.1|DNOV
OG0000798	CG33156|NP_788346.1|DMEL, CG6145|NP_725314.1|DMEL	LOC115764575|XP_030563573.1|DNOV
OG0000799	kdn|NP_727091.1|DMEL	LOC115766475|XP_030566280.1|DNOV
OG0000800	CG10147|NP_648046.1|DMEL	LOC115769587|XP_030570323.1|DNOV, LOC115769807|XP_030570635.1|DNOV, LOC115769806|XP_030570634.1|DNOV
OG0000801	CG12782|NP_611772.2|DMEL	LOC115766552|XP_030566388.1|DNOV
OG0000801	Rae1|NP_611597.1|DMEL	LOC115766537|XP_030566365.1|DNOV
OG0000802	vanin-like|NP_572297.1|DMEL, CG32751|NP_001284927.1|DMEL	LOC115767572|XP_030567718.1|DNOV
OG0000803	Dpy-30L1|NP_609445.1|DMEL	LOC115760118|XP_030557173.1|DNOV
OG0000803	Dpy-30L2|NP_647854.1|DMEL	LOC115770208|XP_030571262.1|DNOV
OG0000804	CG13168|NP_995823.1|DMEL	LOC115757940|XP_030554271.1|DNOV
OG0000804	CG1137|NP_649665.2|DMEL	LOC115763734|XP_030562293.1|DNOV, LOC115763730|XP_030562285.1|DNOV
OG0000805	CG4714|NP_610857.2|DMEL	LOC115760979|XP_030558442.1|DNOV
OG0000805	CG4712|NP_610856.1|DMEL	LOC115759042|XP_030555725.1|DNOV
OG0000806	CG18131|NP_608601.1|DMEL	LOC115759138|XP_030555846.1|DNOV
