Orthogroup	DMEL.longest_only	DBUS.longest_only
OG0000783	Rpt4R|NP_648525.1|DMEL	LOC108602146|XP_017845667.1|DBUS
OG0000783	Rpt4|NP_572308.3|DMEL	LOC108605216|XP_017850314.1|DBUS
OG0000784	ND-24L|NP_648965.1|DMEL	LOC108599076|XP_017841353.1|DBUS
OG0000784	ND-24|NP_573228.1|DMEL	LOC108606990|XP_017853053.1|DBUS
OG0000785	Ssl2|NP_651656.2|DMEL, Hmu|NP_477159.1|DMEL	LOC108602404|XP_017846005.1|DBUS
OG0000786	Atpalpha|NP_732572.1|DMEL	LOC108603078|XP_017847053.1|DBUS
OG0000787	Uch-L5|NP_524003.1|DMEL	LOC108599738|XP_017842235.2|DBUS
OG0000788	CG42830|NP_001188834.1|DMEL, akirin|NP_648113.1|DMEL	LOC108599944|XP_017842657.1|DBUS
OG0000789	CG34011|NP_001033878.3|DMEL	LOC108598935|XP_033150820.1|DBUS
OG0000789	CG14007|NP_001097090.2|DMEL	LOC108605911|XP_033150821.1|DBUS
OG0000790	CG31975|NP_001162840.1|DMEL	LOC108603631|XP_017848082.2|DBUS
OG0000790	CG31974|NP_001259800.1|DMEL	LOC108600703|XP_017843919.2|DBUS
OG0000791	alph|NP_651701.1|DMEL	LOC108603674|XP_017848163.1|DBUS
OG0000792	NLaz|NP_001259867.1|DMEL	LOC108602758|XP_017846423.1|DBUS
OG0000793	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL	LOC108603824|XP_017848443.1|DBUS
OG0000794	CG5126|NP_608584.1|DMEL	LOC108606255|XP_017851693.1|DBUS
OG0000795	Atg8a|NP_727447.1|DMEL	LOC108605524|XP_017850764.1|DBUS
OG0000795	Atg8b|NP_650649.1|DMEL	LOC108602324|XP_017845898.1|DBUS
OG0000796	Rpt3|NP_572686.1|DMEL	LOC108605214|XP_017850312.1|DBUS
OG0000797	CG9399|NP_649913.1|DMEL	LOC108602984|XP_017846859.1|DBUS
OG0000798	CG33156|NP_788346.1|DMEL	LOC108596632|XP_017838072.1|DBUS
OG0000798	CG6145|NP_725314.1|DMEL	LOC108596631|XP_017838066.1|DBUS
OG0000799	kdn|NP_727091.1|DMEL	LOC108605153|XP_017850215.1|DBUS
OG0000800	CG10147|NP_648046.1|DMEL	LOC108598952|XP_017841212.1|DBUS, LOC108599083|XP_017841360.1|DBUS, LOC108599173|XP_017841449.1|DBUS
OG0000801	Rae1|NP_611597.1|DMEL	LOC108595331|XP_017836040.1|DBUS
OG0000802	vanin-like|NP_572297.1|DMEL, CG32751|NP_001284927.1|DMEL	LOC108605914|XP_017851218.1|DBUS
OG0000803	Dpy-30L1|NP_609445.1|DMEL	LOC108594237|XP_017834837.1|DBUS
OG0000803	Dpy-30L2|NP_647854.1|DMEL	LOC108601161|XP_017844582.1|DBUS
OG0000804	CG13168|NP_995823.1|DMEL	LOC108597699|XP_017839870.1|DBUS
OG0000804	CG1137|NP_649665.2|DMEL	LOC108602373|XP_017845967.1|DBUS, LOC108602321|XP_017845895.1|DBUS
OG0000805	CG4714|NP_610857.2|DMEL	LOC108595071|XP_017835707.1|DBUS
OG0000805	CG4712|NP_610856.1|DMEL	LOC108597502|XP_017839580.2|DBUS
OG0000806	CG18131|NP_608601.1|DMEL	LOC108608335|XP_017855164.1|DBUS
OG0000810	Cyp9b1|NP_523645.1|DMEL, Cyp9b2|NP_523646.1|DMEL	LOC108597383|XP_017839405.1|DBUS
OG0000811	CG7997|NP_611119.1|DMEL	LOC117134683|XP_033149033.1|DBUS, LOC108596242|XP_017837279.1|DBUS
OG0000812	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL	LOC108606922|XP_017852953.1|DBUS
OG0000813	bic|NP_476853.1|DMEL	LOC108595242|XP_017835930.1|DBUS
OG0000814	jhamt|NP_609793.2|DMEL	LOC108595202|XP_017835881.1|DBUS
OG0000815	CG12512|NP_608924.1|DMEL	LOC108597314|XP_017839294.1|DBUS
OG0000816	CG2076|NP_572681.1|DMEL	LOC108605477|XP_017850657.1|DBUS
OG0000816	Mics1|NP_649725.2|DMEL	LOC108602728|XP_017846369.1|DBUS
OG0000817	CG6503|NP_001189297.1|DMEL	LOC108602336|XP_017845914.1|DBUS
OG0000817	CG34291|NP_001097938.1|DMEL	LOC108602694|XP_017846322.1|DBUS
OG0000818	CG13369|NP_569850.1|DMEL	LOC108606224|XP_017851610.1|DBUS
OG0000818	CG17010|NP_609560.2|DMEL	LOC108594503|XP_017835191.2|DBUS
OG0000819	OdsH|NP_523389.3|DMEL	LOC108605390|XP_017850548.1|DBUS
OG0000819	unc-4|NP_001285389.1|DMEL	LOC108605739|XP_017851025.1|DBUS
OG0000820	CG12231|NP_573390.1|DMEL	LOC108606022|XP_033150350.1|DBUS
OG0000820	CG7222|NP_610613.1|DMEL	LOC108596157|XP_017837151.1|DBUS
OG0000821	CG10909|NP_650236.1|DMEL	LOC108602502|XP_017846119.1|DBUS
OG0000821	Fib|NP_523817.1|DMEL	LOC108595485|XP_017836225.2|DBUS
OG0000822	CG13386|NP_609226.1|DMEL	LOC108595580|XP_017836334.2|DBUS
OG0000823	CG11600|NP_650217.2|DMEL, CG11608|NP_650218.3|DMEL, CG11598|NP_001036710.1|DMEL, CG18530|NP_652714.2|DMEL	LOC108602561|XP_017846185.1|DBUS
OG0000825	Or74a|NP_524123.1|DMEL	LOC108598285|XP_017840389.1|DBUS, LOC108598286|XP_017840390.1|DBUS
OG0000825	Or35a|NP_723916.1|DMEL	LOC108606356|XP_017851897.1|DBUS
OG0000826	Lhr|NP_611210.3|DMEL	LOC108596300|XP_017837384.1|DBUS
OG0000828	CG42822|NP_001189243.1|DMEL, CG42821|NP_001034060.2|DMEL	LOC108602542|XP_017846164.1|DBUS
OG0000830	AnxB10|NP_001162804.1|DMEL	LOC108605498|XP_017850731.1|DBUS
OG0000831	Lsp2|NP_524816.1|DMEL	LOC108597507|XP_017839584.1|DBUS
OG0000832	EMC7|NP_611078.1|DMEL	LOC108596836|XP_017838450.1|DBUS
OG0000833	Ir75d|NP_649074.2|DMEL	LOC108598071|XP_033149434.1|DBUS
OG0000834	CG15515|NP_001263088.1|DMEL	LOC108604297|XP_017849203.1|DBUS, LOC108604298|XP_017849204.1|DBUS
OG0000835	Dscam2|NP_001261500.1|DMEL	LOC108599933|XP_017842639.1|DBUS
OG0000836	CG2528|NP_610129.3|DMEL, CG5355|NP_609397.2|DMEL	LOC108594389|XP_017835040.2|DBUS
OG0000837	fzr|NP_524852.2|DMEL	LOC108605540|XP_017850781.1|DBUS
OG0000838	CG42502|NP_001163011.1|DMEL	LOC108599700|XP_017842189.1|DBUS
OG0000839	Atu|NP_524240.1|DMEL	LOC108603192|XP_017847258.1|DBUS
OG0000839	CG10887|NP_650866.1|DMEL	LOC108603892|XP_017848555.1|DBUS
OG0000840	tomboy40|NP_610213.1|DMEL, Tom40|NP_652003.2|DMEL	LOC108607242|XP_017853410.1|DBUS
OG0000841	CG42402|NP_001287642.1|DMEL	LOC108604566|XP_017849584.1|DBUS
OG0000842	Sep2|NP_524417.1|DMEL	LOC108601962|XP_017845438.1|DBUS
OG0000843	thoc5|NP_611856.1|DMEL	LOC108596754|XP_017838322.1|DBUS
OG0000844	Mlp84B|NP_477122.1|DMEL	LOC108603130|XP_017847139.1|DBUS
OG0000845	CG11695|NP_572732.1|DMEL, CG11696|NP_572731.1|DMEL	LOC108606705|XP_017852569.1|DBUS
OG0000846	Obp99c|NP_651711.1|DMEL	LOC108602823|XP_017846546.1|DBUS
OG0000847	Cyp9h1|NP_610820.1|DMEL, Cyp9c1|NP_523850.1|DMEL	LOC108594647|XP_033149228.1|DBUS, LOC108595338|XP_017836048.1|DBUS
OG0000848	CG4267|NP_608661.1|DMEL	LOC108606251|XP_017851691.1|DBUS
OG0000849	CG6614|NP_609511.3|DMEL	LOC108594539|XP_017835231.1|DBUS
OG0000849	CG14339|NP_608566.1|DMEL	LOC108594537|XP_017835229.1|DBUS
OG0000850	CG30268|NP_611712.2|DMEL	LOC108596126|XP_017837078.1|DBUS
OG0000850	CG30275|NP_788430.3|DMEL	LOC108596125|XP_017837075.1|DBUS
OG0000852	CG44433|NP_001137702.1|DMEL, CG44434|NP_788406.2|DMEL, CG44435|NP_001286585.1|DMEL	LOC108596847|XP_017838465.1|DBUS
OG0000854	CG3097|NP_572259.1|DMEL	LOC108606336|XP_017851852.1|DBUS
OG0000854	CG3108|NP_572262.1|DMEL	LOC108606335|XP_017851851.1|DBUS
OG0000855	CG3740|NP_569932.1|DMEL	LOC108606294|XP_017851769.1|DBUS
OG0000856	Mkrn1|NP_524704.1|DMEL	LOC108600324|XP_033149274.1|DBUS
OG0000857	Mgstl|NP_524696.2|DMEL	LOC108606923|XP_017852960.1|DBUS
OG0000858	yellow-f|NP_524335.1|DMEL, yellow-f2|NP_650247.1|DMEL	LOC108601846|XP_017845282.1|DBUS
OG0000860	CG11537|NP_001097489.1|DMEL	LOC108599908|XP_033149708.1|DBUS
OG0000861	St3|NP_001261155.1|DMEL	LOC108595858|XP_017836636.2|DBUS, LOC108594822|XP_017835448.1|DBUS
OG0000862	CG15653|NP_611540.1|DMEL, CG31913|NP_723119.1|DMEL	LOC108596345|XP_017837489.1|DBUS
OG0000863	CG18596|NP_651031.1|DMEL	LOC108601752|XP_017845165.1|DBUS
OG0000864	CG16848|NP_609653.1|DMEL	LOC108603759|XP_017848330.2|DBUS
OG0000864	CG4407|NP_572837.1|DMEL	LOC108607203|XP_017853356.1|DBUS
OG0000865	RnpS1|NP_649903.1|DMEL	LOC108604735|XP_017849806.1|DBUS
OG0000866	CG4887|NP_608582.2|DMEL, CG4896|NP_608583.5|DMEL	LOC108608539|XP_017855444.1|DBUS
OG0000867	CG4701|NP_609721.1|DMEL	LOC108601065|XP_017844449.2|DBUS
OG0000867	nmd|NP_609373.1|DMEL	LOC108599879|XP_017842546.1|DBUS
OG0000868	CG2061|NP_572682.1|DMEL	LOC108605479|XP_017850660.1|DBUS
OG0000869	CG14609|NP_649704.3|DMEL	LOC108604547|XP_017849560.1|DBUS
OG0000870	CG13562|NP_001246484.1|DMEL	LOC108594947|XP_017835570.1|DBUS
OG0000871	Smyd4-4|NP_610730.1|DMEL	LOC108597673|XP_017839835.1|DBUS
OG0000872	CG6873|NP_573321.1|DMEL	LOC108605992|XP_017851302.1|DBUS
OG0000872	tsr|NP_477034.1|DMEL	LOC117135020|XP_033150710.1|DBUS
OG0000873	olf413|NP_730711.3|DMEL	LOC108600372|XP_017843398.2|DBUS
OG0000874	CG6978|NP_572188.1|DMEL	LOC108605790|XP_017851082.1|DBUS
OG0000874	Picot|NP_725600.1|DMEL	LOC108597521|XP_017839603.1|DBUS
OG0000875	Tom20|NP_649169.3|DMEL	LOC108599113|XP_017841362.1|DBUS
OG0000877	ms_3_76Cc|NP_649136.1|DMEL	LOC108601144|XP_017844561.1|DBUS
OG0000877	CG12470|NP_569838.1|DMEL	LOC108605956|XP_017851265.1|DBUS
OG0000878	CG9861|NP_611778.1|DMEL	LOC108597569|XP_017839669.1|DBUS
OG0000879	CG10822|NP_611450.1|DMEL	LOC108595727|XP_017836498.1|DBUS
OG0000880	Or92a|NP_524414.2|DMEL	LOC108605972|XP_017851283.1|DBUS
OG0000880	Or67c|NP_524018.2|DMEL	LOC108601299|XP_017844688.1|DBUS
OG0000881	Sems|NP_649270.1|DMEL, CG10587|NP_001137989.2|DMEL, CG11037|NP_649272.1|DMEL	LOC108600421|XP_017843344.1|DBUS
OG0000882	CG34325|NP_001097003.1|DMEL	LOC108606798|XP_017852748.1|DBUS
OG0000883	CG9400|NP_572957.1|DMEL	LOC108605814|XP_017851109.1|DBUS
OG0000884	otu|NP_511089.2|DMEL	LOC108605122|XP_017850173.1|DBUS
OG0000885	euc|NP_001247188.1|DMEL	LOC108601771|XP_017845185.1|DBUS
OG0000886	CG14305|NP_650732.1|DMEL	LOC108603290|XP_017847448.1|DBUS, LOC108603288|XP_017847447.1|DBUS
OG0000887	CG42249|NP_572684.2|DMEL	LOC108605045|XP_033150279.1|DBUS
OG0000888	RhoGEF3|NP_612024.4|DMEL	LOC108600263|XP_017843198.1|DBUS
OG0000889	CG11370|NP_649408.1|DMEL	LOC108600744|XP_017843978.2|DBUS
OG0000890	CycB|NP_726244.1|DMEL	LOC108596525|XP_017837901.1|DBUS
OG0000891	CG9254|NP_609664.1|DMEL	LOC108600338|XP_017843349.1|DBUS
OG0000891	dmGlut|NP_620115.2|DMEL	LOC108594287|XP_017834917.1|DBUS
OG0000892	isoQC|NP_788550.1|DMEL	LOC108600066|XP_017842906.1|DBUS
OG0000893	Ir84a|NP_649720.2|DMEL	LOC108601243|XP_033150118.1|DBUS
OG0000894	Tailor|NP_001262327.1|DMEL	LOC108601666|XP_017845056.1|DBUS
OG0000895	JhI-26|NP_523761.2|DMEL	LOC108597263|XP_017839209.1|DBUS, LOC108597264|XP_017839211.1|DBUS
OG0000896	CG15710|NP_611122.1|DMEL, CG3847|NP_572317.2|DMEL	LOC108605176|XP_017850253.1|DBUS
OG0000897	E_spl_m8-HLH|NP_524513.1|DMEL	LOC108602657|XP_017846292.1|DBUS
OG0000897	E_spl_m5-HLH|NP_524511.1|DMEL	LOC108602734|XP_017846375.1|DBUS
OG0000898	CG4927|NP_001033953.1|DMEL, CG3700|NP_611736.1|DMEL	LOC108595909|XP_017836688.1|DBUS, LOC108595506|XP_017836248.1|DBUS
OG0000899	CG7800|NP_649770.1|DMEL, CG18249|NP_001163549.1|DMEL	LOC108601967|XP_017845444.2|DBUS, LOC108604489|XP_033149809.1|DBUS
OG0000900	Obp58c|NP_611710.1|DMEL	LOC108596129|XP_017837081.1|DBUS
OG0000900	Obp58b|NP_611709.1|DMEL	LOC108594898|XP_017835524.2|DBUS, LOC108595959|XP_017836735.2|DBUS
OG0000901	Gr58b|NP_523808.2|DMEL	LOC108594722|XP_017835349.2|DBUS
OG0000902	Ir7e|NP_001138176.1|DMEL, Ir7f|NP_001138177.1|DMEL	LOC108605377|XP_033150267.1|DBUS
OG0000903	Acbp4|NP_648081.1|DMEL	LOC108599564|XP_017841949.1|DBUS
OG0000904	CG42494|NP_001163333.1|DMEL, CG32284|NP_728826.1|DMEL, CG14957|NP_647781.1|DMEL	LOC108597927|XP_017840032.1|DBUS, LOC108599478|XP_017841807.1|DBUS
OG0000906	CG34227|NP_001097269.1|DMEL	LOC108596876|XP_017838543.1|DBUS, LOC108596875|XP_017838542.1|DBUS
OG0000907	CG16787|NP_611857.3|DMEL	LOC108596757|XP_017838327.1|DBUS
OG0000909	TfIIA-S-2|NP_569877.1|DMEL, TfIIA-S|NP_524467.1|DMEL	LOC108603143|XP_017847169.1|DBUS
OG0000910	Rbp1-like|NP_001188585.1|DMEL	LOC108606860|XP_017852853.1|DBUS
OG0000911	sub|NP_611260.1|DMEL	LOC108594798|XP_017835425.1|DBUS
OG0000912	CG18081|NP_648807.1|DMEL, CG15715|NP_648808.1|DMEL	LOC108598654|XP_017840854.1|DBUS
OG0000913	sowah|NP_001137943.2|DMEL	LOC108600466|XP_017843549.2|DBUS
OG0000914	Cpr49Ag|NP_610776.1|DMEL	LOC108595832|XP_017836612.1|DBUS
OG0000915	CG15708|NP_611104.3|DMEL	LOC108595762|XP_017836540.1|DBUS
OG0000916	Pvr|NP_001162911.1|DMEL	LOC108607968|XP_017854586.1|DBUS
OG0000917	Piezo|NP_001303314.1|DMEL	LOC108607696|XP_033150850.1|DBUS
OG0000918	CG17508|NP_652101.2|DMEL, CG15403|NP_608749.2|DMEL	LOC108600439|XP_017843512.1|DBUS
OG0000920	CG15347|NP_001188562.1|DMEL	LOC108606697|XP_017852555.1|DBUS
OG0000921	ph-p|NP_476871.2|DMEL, ph-d|NP_524794.2|DMEL	LOC108605313|XP_017850471.1|DBUS
OG0000922	CG1299|NP_647862.1|DMEL	LOC108598387|XP_017840494.1|DBUS
OG0000923	CG5103|NP_649036.1|DMEL, CG8036|NP_649812.2|DMEL	LOC108604421|XP_017849376.1|DBUS
OG0000924	Tis11|NP_511141.2|DMEL	LOC108605305|XP_017850460.2|DBUS
OG0000925	Npc2h|NP_651824.1|DMEL, Npc2g|NP_651823.1|DMEL	LOC108601980|XP_017845464.1|DBUS, LOC108601979|XP_017845462.1|DBUS
OG0000926	CG34297|NP_001097696.1|DMEL	LOC108601544|XP_017844932.1|DBUS
OG0000926	CG34274|NP_001097807.1|DMEL	LOC108602539|XP_017846161.1|DBUS
OG0000927	TwdlP|NP_651485.1|DMEL	LOC108601373|XP_017844757.1|DBUS
OG0000927	TwdlO|NP_651487.1|DMEL	LOC108602654|XP_017846289.2|DBUS
OG0000928	CG17906|NP_609266.1|DMEL, CG9555|NP_609265.1|DMEL	LOC108602903|XP_017846704.1|DBUS
OG0000929	Cyp309a2|NP_608689.2|DMEL	LOC108600200|XP_017843106.2|DBUS
OG0000929	Cyp309a1|NP_608688.3|DMEL	LOC108599286|XP_017841576.2|DBUS
OG0000930	CG33258|NP_001034027.2|DMEL, CG13075|NP_648831.1|DMEL	LOC108600508|XP_017843632.1|DBUS, LOC108600507|XP_017843631.1|DBUS, LOC108600506|XP_017843630.1|DBUS
OG0000931	CG13544|NP_611761.1|DMEL	LOC108595511|XP_017836252.1|DBUS
OG0000931	CG31735|NP_723938.1|DMEL	LOC108602246|XP_017848722.1|DBUS
OG0000932	CG7298|NP_649187.3|DMEL	LOC108601963|XP_017845443.1|DBUS
OG0000933	CG17999|NP_611517.1|DMEL	LOC117134630|XP_033150975.1|DBUS
OG0000933	CG9993|NP_611518.1|DMEL	LOC108594791|XP_033149195.1|DBUS
OG0000934	Lcp4|NP_476622.1|DMEL, Lcp3|NP_476621.1|DMEL	LOC108596174|XP_017837171.1|DBUS
OG0000935	Doa|NP_001014681.2|DMEL	LOC108602793|XP_033149804.1|DBUS
OG0000936	CG41128|NP_001015402.3|DMEL	LOC117134673|XP_033149000.1|DBUS
OG0000936	CG12479|NP_652484.1|DMEL	LOC108606026|XP_017851341.1|DBUS
OG0000937	spz|NP_524526.1|DMEL	LOC108604711|XP_017849770.1|DBUS
OG0000938	RpL37a|NP_573005.1|DMEL	LOC108605942|XP_017851251.1|DBUS
OG0000939	r2d2|NP_609152.1|DMEL	LOC108607450|XP_017853776.2|DBUS
OG0000940	CG15035|NP_572396.1|DMEL	LOC108605830|XP_017851125.1|DBUS
OG0000940	CG12091|NP_647619.1|DMEL	LOC108598523|XP_017840693.2|DBUS
OG0000941	RpS28b|NP_572568.1|DMEL	LOC108606949|XP_017852995.1|DBUS
OG0000942	CG33054|NP_788553.1|DMEL	LOC108600328|XP_017843330.1|DBUS
OG0000943	Tret1-1|NP_610693.1|DMEL	LOC108596911|XP_017838605.1|DBUS
OG0000944	ben|NP_511150.1|DMEL	LOC108605870|XP_017851172.1|DBUS
OG0000944	CG3473|NP_609715.1|DMEL	LOC108602211|XP_017845747.1|DBUS
OG0000945	CG9119|NP_612081.1|DMEL, CG32335|NP_728575.2|DMEL	LOC108599847|XP_017842464.1|DBUS
OG0000946	Spn28Dc|NP_609172.1|DMEL	LOC108608430|XP_017855289.1|DBUS
OG0000947	EbpIII|NP_524966.1|DMEL	LOC108596081|XP_017836987.1|DBUS
OG0000948	CycJ|NP_523903.1|DMEL	LOC108597933|XP_017840038.1|DBUS
OG0000949	IP3K2|NP_572873.2|DMEL	LOC108606546|XP_017852234.1|DBUS, LOC108606548|XP_017852236.1|DBUS
OG0000950	Shawn|NP_001285448.1|DMEL	LOC108606209|XP_017851573.1|DBUS
OG0000950	CG2616|NP_649731.1|DMEL	LOC108602274|XP_017845820.1|DBUS
OG0000952	WDY|NP_001303588.1|DMEL, CG34164|NP_001097152.1|DMEL	LOC108608531|XP_017855435.1|DBUS
OG0000954	CG8343|NP_610207.1|DMEL	LOC108594951|XP_017835574.1|DBUS, LOC108594954|XP_017835576.1|DBUS, LOC108594952|XP_017835575.1|DBUS, LOC108594950|XP_017835573.1|DBUS
OG0000955	Ir94e|NP_001097885.2|DMEL	LOC108602187|XP_017845721.2|DBUS
OG0000956	CG16727|NP_650818.1|DMEL	LOC108603228|XP_017847332.1|DBUS
OG0000956	CG7333|NP_650814.2|DMEL	LOC108602214|XP_017845750.1|DBUS
OG0000957	CG14492|NP_611275.2|DMEL	LOC108594881|XP_017835508.1|DBUS
OG0000958	CG14384|NP_650241.1|DMEL, CG43106|NP_001246518.1|DMEL	LOC108595750|XP_017836528.1|DBUS
OG0000959	HipHop|NP_649061.1|DMEL, ms_3_K81|NP_651510.1|DMEL	LOC108600238|XP_017843155.2|DBUS
OG0000960	CG3795|NP_569939.2|DMEL	LOC108605781|XP_017851072.1|DBUS, LOC108607435|XP_017853755.1|DBUS, LOC108594451|XP_017835115.2|DBUS
OG0000961	CG17027|NP_648823.1|DMEL	LOC108599511|XP_017841868.1|DBUS
OG0000961	CG17026|NP_648820.1|DMEL	LOC108599509|XP_017841865.2|DBUS
OG0000963	CG15043|NP_573300.1|DMEL	LOC108606582|XP_017852297.1|DBUS
OG0000964	CG15042|NP_573308.1|DMEL, krimp|NP_611103.2|DMEL	LOC108594887|XP_017835513.1|DBUS
OG0000965	t|NP_572543.1|DMEL	LOC108607151|XP_017853285.1|DBUS
OG0000966	DJ-1alpha|NP_610916.1|DMEL, dj-1beta|NP_651825.4|DMEL	LOC108595733|XP_017836505.1|DBUS
OG0000968	Mipp1|NP_524109.2|DMEL	LOC108599815|XP_017842404.1|DBUS
OG0000969	Prosalpha3|NP_476691.1|DMEL	LOC108597295|XP_017839263.1|DBUS
OG0000970	mil|NP_651592.2|DMEL	LOC108604074|XP_017848832.1|DBUS
OG0000971	CG31810|NP_724023.1|DMEL, CG31809|NP_001097168.1|DMEL, CG13284|NP_724022.2|DMEL	LOC108607728|XP_017854241.2|DBUS
OG0000972	CG13295|NP_648021.1|DMEL	LOC108600254|XP_017843181.2|DBUS
OG0000973	CG3526|NP_726832.2|DMEL	LOC108605879|XP_017851181.1|DBUS
OG0000974	Gr64b|NP_728921.1|DMEL	LOC108598367|XP_017840477.1|DBUS
OG0000975	sea|NP_001027175.1|DMEL	LOC108602406|XP_017846007.1|DBUS, LOC108602407|XP_017846009.1|DBUS, LOC108604090|XP_017848860.1|DBUS
OG0000976	CG45263|NP_731246.2|DMEL	LOC117134631|XP_017847712.1|DBUS
OG0000977	CG42404|NP_650437.4|DMEL	LOC108604845|XP_017849954.2|DBUS
OG0000978	CG11825|NP_001260865.1|DMEL	LOC108603456|XP_017847776.1|DBUS
OG0000979	qkr58E-3|NP_477306.3|DMEL	LOC108595039|XP_017835667.1|DBUS
OG0000980	Gr97a|NP_001287551.1|DMEL	LOC108601286|XP_017844675.1|DBUS
OG0000980	Gr94a|NP_732816.1|DMEL	LOC108602367|XP_017845959.1|DBUS
OG0000981	CG31715|NP_723568.1|DMEL	LOC108597617|XP_017839750.1|DBUS
OG0000982	I-t|NP_524323.2|DMEL, CG5509|NP_650204.1|DMEL	LOC108604436|XP_017849400.1|DBUS
OG0000984	Muc96D|NP_733106.2|DMEL	LOC108601176|XP_033149573.1|DBUS
OG0000984	Muc26B|NP_652552.1|DMEL	LOC108602408|XP_033150722.1|DBUS
OG0000985	CG42561|NP_001163180.1|DMEL	LOC108597491|XP_017839560.1|DBUS
OG0000987	CG17380|NP_651145.2|DMEL	LOC108601479|XP_017844867.1|DBUS
OG0000988	zuc|NP_609530.1|DMEL	LOC108603653|XP_017848161.2|DBUS
OG0000990	RpS10a|NP_651576.1|DMEL, RpS10b|NP_608324.1|DMEL	LOC108607168|XP_017853310.1|DBUS
OG0000991	CG33181|NP_001096908.1|DMEL	LOC108606644|XP_017852432.1|DBUS
OG0000992	CG33474|NP_995800.1|DMEL, CG13827|NP_001247263.1|DMEL	LOC108602198|XP_017845736.1|DBUS
OG0000993	Rpp14a|NP_001097977.1|DMEL, Rpp14b|NP_651769.1|DMEL	LOC108604790|XP_017849878.1|DBUS
OG0000994	CG4666|NP_572292.1|DMEL	LOC108605561|XP_017850815.1|DBUS
OG0000995	qjt|NP_648987.1|DMEL, CG42300|NP_727865.2|DMEL, CG42299|NP_727866.2|DMEL, cerv|NP_573043.1|DMEL	LOC108605916|XP_017851221.1|DBUS
OG0000996	PI31|NP_610715.1|DMEL	LOC108606580|XP_017852295.1|DBUS, LOC108595540|XP_017836284.1|DBUS
OG0000997	Drl-2|NP_610835.2|DMEL	LOC108594679|XP_017835309.2|DBUS
OG0000998	mthl10|NP_788446.2|DMEL	LOC108600670|XP_017843856.1|DBUS
OG0000999	RpL22|NP_477134.1|DMEL	LOC108606776|XP_017852685.1|DBUS
OG0001000	conu|NP_001036454.1|DMEL	LOC117135038|XP_033150756.1|DBUS
OG0001001	unc-5|NP_611033.2|DMEL	LOC108597086|XP_017838928.1|DBUS
OG0001002	Ugt301D1|NP_609882.1|DMEL	LOC108598644|XP_017840845.1|DBUS, LOC108596304|XP_017837392.1|DBUS
OG0001003	UQCR-11|NP_001163852.1|DMEL, UQCR-11L|NP_724697.1|DMEL	LOC108603826|XP_033150461.1|DBUS, LOC108603978|XP_017848693.1|DBUS
OG0001004	p24-2|NP_788617.1|DMEL, eca|NP_788616.1|DMEL	LOC108602791|XP_017846491.1|DBUS
OG0001005	CG10700|NP_609942.1|DMEL, CG4199|NP_569976.1|DMEL	LOC108605425|XP_017850589.1|DBUS
OG0001006	RpL10Aa|NP_650410.1|DMEL, RpL10Ab|NP_648514.1|DMEL	LOC108598703|XP_017840917.1|DBUS
OG0001008	UQCR-14|NP_573110.1|DMEL	LOC108605191|XP_017850272.1|DBUS
OG0001009	RpL34b|NP_649887.1|DMEL, RpL34a|NP_651460.2|DMEL	LOC108602090|XP_017845603.1|DBUS
OG0001011	BthD|NP_572903.3|DMEL	LOC108606303|XP_017851782.2|DBUS
OG0001011	CG15147|NP_609854.1|DMEL	LOC108604533|XP_017849541.1|DBUS
OG0001012	CG15646|NP_573051.1|DMEL, CG12708|NP_001138199.1|DMEL	LOC108605837|XP_017851133.2|DBUS
OG0001013	CG6933|NP_730495.1|DMEL	LOC108599055|XP_017841324.2|DBUS
OG0001014	CG11560|NP_001303392.1|DMEL	LOC108599110|XP_017841388.1|DBUS
OG0001015	CG1889|NP_727376.2|DMEL	LOC108607262|XP_017853439.1|DBUS
OG0001015	CG1791|NP_572591.1|DMEL	LOC108607261|XP_017853438.1|DBUS
OG0001016	CG5107|NP_651401.1|DMEL, CG8664|NP_573211.1|DMEL	LOC108605497|XP_017850735.1|DBUS, LOC108600396|XP_017843433.1|DBUS, LOC108598199|XP_017840304.1|DBUS, LOC108605982|XP_017851294.1|DBUS
OG0001017	CG34189|NP_001097347.1|DMEL	LOC108596852|XP_017838479.1|DBUS
OG0001019	RYa-R|NP_001287552.1|DMEL	LOC108602930|XP_017846762.1|DBUS
OG0001020	GstT3|NP_001162808.1|DMEL	LOC108605796|XP_017851088.1|DBUS
OG0001021	Tsp|NP_001137802.1|DMEL	LOC108607998|XP_017854648.1|DBUS
OG0001022	ATPsynepsilonL|NP_001097736.1|DMEL, sun|NP_524682.1|DMEL	LOC117134924|XP_033150319.1|DBUS
OG0001024	CG31075|NP_001247324.1|DMEL	LOC108604103|XP_017848872.1|DBUS
OG0001025	CAH2|NP_648555.1|DMEL	LOC108598015|XP_017840119.1|DBUS, LOC108598017|XP_017840120.1|DBUS, LOC108598018|XP_033149507.1|DBUS, LOC108598656|XP_017840856.1|DBUS
OG0001026	CG14763|NP_610340.1|DMEL	LOC108600168|XP_017843062.1|DBUS, LOC108594903|XP_017835530.1|DBUS
OG0001027	Indy|NP_730363.2|DMEL	LOC108600201|XP_017843104.1|DBUS
