Orthogroup	DPER.longest_only	DMIR.longest_only
OG0000667	LOC6594020|XP_002019718.1|DPER	LOC108155610|XP_017142024.1|DMIR
OG0000668	LOC6594373|XP_002019341.2|DPER	LOC108157091|XP_017144444.1|DMIR
OG0000668	LOC6587462|XP_002014008.1|DPER	LOC108155375|XP_017141636.1|DMIR
OG0000669	LOC113566777|XP_026849656.1|DPER	LOC108155826|XP_017142420.2|DMIR
OG0000669	LOC6602864|XP_026849658.1|DPER	LOC108155815|XP_017142392.1|DMIR
OG0000670	LOC6600115|XP_002025282.1|DPER	LOC108155223|XP_017141400.1|DMIR
OG0000671	LOC6594658|XP_026850622.1|DPER	LOC108157100|XP_017144456.1|DMIR
OG0000671	LOC6588398|XP_002012944.1|DPER	LOC108157073|XP_017144397.2|DMIR
OG0000672	LOC6599414|XP_026847215.1|DPER	LOC108165115|XP_017156662.1|DMIR
OG0000673	LOC6600063|XP_002025187.1|DPER	LOC108155609|XP_017142027.1|DMIR
OG0000673	LOC6602362|XP_002027393.2|DPER	LOC108153078|XP_017138350.1|DMIR
OG0000674	LOC113566121|XP_026846047.1|DPER	LOC117193298|XP_033253928.1|DMIR, LOC117189541|XP_033250572.1|DMIR, LOC117192949|XP_033253564.1|DMIR, LOC117192950|XP_033253566.1|DMIR, LOC117190563|XP_033251512.1|DMIR, LOC117189546|XP_033250582.1|DMIR, LOC117189539|XP_033250568.1|DMIR, LOC117189543|XP_033250576.1|DMIR, LOC117188059|XP_033247208.1|DMIR, LOC117193547|XP_033254183.1|DMIR, LOC117187086|XP_033244841.1|DMIR
OG0000674	LOC113566209|XP_026846672.1|DPER	LOC117189538|XP_033250566.1|DMIR, LOC117189536|XP_033250562.1|DMIR, LOC117189537|XP_033250564.1|DMIR, LOC117194886|XP_033255238.1|DMIR
OG0000675	LOC6593976|XP_002019018.1|DPER	LOC108162717|XP_017153069.1|DMIR
OG0000677	LOC6595930|XP_002020980.1|DPER	LOC117185886|XP_033243427.1|DMIR, LOC108152965|XP_033243032.1|DMIR
OG0000677	LOC6598213|XP_002023338.2|DPER	LOC108158926|XP_017147223.1|DMIR
OG0000678	LOC6588569|XP_002014183.1|DPER	LOC108156434|XP_017143379.1|DMIR
OG0000678	LOC6595700|XP_002020583.2|DPER	LOC108163583|XP_017154444.1|DMIR
OG0000679	LOC6598388|XP_002023511.1|DPER	LOC108164960|XP_017156457.1|DMIR
OG0000680	LOC6597453|XP_026846508.1|DPER	LOC108164641|XP_033252348.1|DMIR
OG0000680	LOC6597452|XP_026846525.1|DPER	LOC108164640|XP_017155975.1|DMIR
OG0000681	LOC6587883|XP_002013320.2|DPER	LOC108156738|XP_017143886.1|DMIR
OG0000681	LOC6600127|XP_002025294.1|DPER	LOC108154583|XP_033248164.1|DMIR
OG0000683	LOC6588345|XP_026843141.1|DPER	LOC108156369|XP_017143264.1|DMIR
OG0000684	LOC6591866|XP_002017356.1|DPER	LOC108157745|XP_017145414.1|DMIR
OG0000684	LOC6594998|XP_026850975.1|DPER	LOC108155634|XP_017142060.1|DMIR
OG0000685	LOC6599227|XP_002024317.1|DPER	LOC108151777|XP_017136113.1|DMIR
OG0000685	LOC6598795|XP_002023906.1|DPER	LOC108156088|XP_017142865.1|DMIR
OG0000686	LOC6590052|XP_002015525.1|DPER	LOC108160429|XP_017149921.2|DMIR, LOC117188095|XP_033247316.1|DMIR
OG0000686	LOC6603117|XP_002028083.1|DPER	LOC108165130|XP_017156684.1|DMIR
OG0000687	LOC6601200|XP_002026231.1|DPER	LOC108165535|XP_017157098.1|DMIR
OG0000688	LOC6592236|XP_002017587.1|DPER	LOC117189311|XP_033250356.1|DMIR, LOC117192394|XP_033252962.1|DMIR, LOC117193867|XP_033254448.1|DMIR, LOC117193863|XP_033254447.1|DMIR, LOC117189317|XP_033250359.1|DMIR, LOC117193855|XP_033254444.1|DMIR, LOC117193859|XP_033254446.1|DMIR, LOC117189315|XP_033250358.1|DMIR, LOC117193871|XP_033254452.1|DMIR, LOC117194302|XP_033254768.1|DMIR, LOC117193870|XP_033254451.1|DMIR, LOC117193311|XP_033253936.1|DMIR, LOC117193313|XP_033253938.1|DMIR, LOC117193310|XP_033253935.1|DMIR, LOC117193312|XP_033253937.1|DMIR, LOC117194301|XP_033254767.1|DMIR, LOC117194884|XP_033255235.1|DMIR, LOC117193309|XP_033253934.1|DMIR, LOC117189309|XP_033250355.1|DMIR, LOC108159063|XP_017147493.1|DMIR
OG0000689	LOC6590035|XP_002016309.1|DPER	LOC108158871|XP_017147100.1|DMIR, LOC117190752|XP_033251706.1|DMIR
OG0000689	LOC6590036|XP_002016310.1|DPER	LOC108157985|XP_033251705.1|DMIR
OG0000690	LOC6599922|XP_002025050.1|DPER	LOC108153194|XP_017138504.1|DMIR
OG0000691	LOC6593879|XP_002019176.1|DPER	LOC108163455|XP_017154233.1|DMIR
OG0000691	LOC113565973|XP_026845267.1|DPER	LOC108153043|XP_017138292.1|DMIR
OG0000692	LOC6599816|XP_002024916.1|DPER	LOC108150859|XP_017134651.1|DMIR
OG0000692	LOC6599815|XP_002024915.2|DPER	LOC108150954|XP_017134777.2|DMIR
OG0000693	LOC6598420|XP_002023598.1|DPER	LOC108152152|XP_017136761.1|DMIR
OG0000693	LOC6594209|XP_026850372.1|DPER	LOC108157534|XP_017145126.1|DMIR
OG0000694	LOC6600080|XP_026845124.1|DPER	LOC108164638|XP_017155974.1|DMIR
OG0000694	LOC6600480|XP_002025671.1|DPER	LOC108150755|XP_017134538.1|DMIR
OG0000695	LOC6593362|XP_026844826.1|DPER	LOC108162129|XP_017152197.2|DMIR
OG0000695	LOC6593802|XP_026844825.1|DPER	LOC108162126|XP_017152192.1|DMIR
OG0000696	LOC6603047|XP_002028069.1|DPER	LOC108163873|XP_033249391.1|DMIR
OG0000696	LOC6589599|XP_002014832.1|DPER	LOC108162702|XP_017153046.1|DMIR
OG0000696	LOC6597365|XP_002022406.1|DPER	LOC108161285|XP_017150995.1|DMIR, LOC108161295|XP_017151005.1|DMIR
OG0000696	LOC113566188|XP_026846491.1|DPER, LOC6597364|XP_002022405.1|DPER	LOC117189087|XP_033249955.1|DMIR
OG0000697	LOC6589229|XP_002014218.1|DPER, LOC113565665|XP_026844161.1|DPER	LOC108162960|XP_017153447.1|DMIR
OG0000698	LOC6588756|XP_002014947.2|DPER	LOC108164055|XP_017155124.1|DMIR
OG0000698	LOC6588755|XP_002014946.1|DPER	LOC108161709|XP_017151517.1|DMIR
OG0000699	LOC6595455|XP_026844479.1|DPER	LOC108163515|XP_033249235.1|DMIR
OG0000699	LOC6603558|XP_002028536.1|DPER	LOC108153995|XP_017139578.1|DMIR
OG0000700	LOC6595608|XP_026843989.1|DPER	LOC108164059|XP_017155132.1|DMIR
OG0000700	LOC6596368|XP_026843733.1|DPER	LOC108164146|XP_033249315.1|DMIR
OG0000701	LOC6590266|XP_002015470.1|DPER	LOC108157945|XP_017145578.1|DMIR
OG0000701	LOC6598191|XP_026846344.1|DPER	LOC108165313|XP_017156840.1|DMIR
OG0000702	LOC6591924|XP_002017426.1|DPER	LOC108155972|XP_017142646.2|DMIR
OG0000702	LOC6591925|XP_026840428.1|DPER	LOC108155971|XP_017142638.1|DMIR
OG0000703	LOC6593867|XP_026843461.1|DPER	LOC108163906|XP_017154922.1|DMIR
OG0000703	LOC6601576|XP_026841293.1|DPER	LOC117185710|XP_033253958.1|DMIR, LOC108158883|XP_017147146.1|DMIR
OG0000704	LOC6599967|XP_026849210.1|DPER	LOC108156039|XP_033247370.1|DMIR
OG0000704	LOC6598854|XP_002023747.1|DPER	LOC108156236|XP_017143073.1|DMIR
OG0000705	LOC6595836|XP_002021425.1|DPER	LOC108151646|XP_017135841.1|DMIR
OG0000705	LOC6601197|XP_026848109.1|DPER	LOC108153154|XP_017138446.1|DMIR
OG0000705	LOC6595837|XP_002021426.1|DPER	LOC108151645|XP_017135839.1|DMIR
OG0000706	LOC6588941|XP_002014911.2|DPER	LOC108164196|XP_017155308.1|DMIR
OG0000706	LOC6600147|XP_002025230.1|DPER	LOC108152724|XP_017137753.1|DMIR
OG0000707	LOC6599357|XP_002024480.1|DPER	LOC108156087|XP_017142868.1|DMIR
OG0000708	LOC6599101|XP_026849275.1|DPER	LOC108160052|XP_017149328.1|DMIR
OG0000708	LOC6597376|XP_026846533.1|DPER	LOC108154386|XP_017140142.1|DMIR
OG0000709	LOC6595308|XP_002020435.1|DPER	LOC108156029|XP_017142770.1|DMIR
OG0000709	LOC6598385|XP_026846195.1|DPER	LOC108152105|XP_017136649.1|DMIR
OG0000710	LOC6594349|XP_002019528.1|DPER	LOC108157165|XP_017144565.1|DMIR
OG0000710	LOC6592245|XP_002017596.1|DPER	LOC117193603|XP_033254239.1|DMIR, LOC108159495|XP_017148327.1|DMIR
OG0000711	LOC6604737|XP_002029610.2|DPER	LOC108153724|XP_017139341.1|DMIR
OG0000711	LOC6599996|XP_002025154.2|DPER	LOC108161471|XP_017151230.1|DMIR
OG0000712	LOC6594409|XP_002019673.2|DPER	LOC108155533|XP_017141890.1|DMIR
OG0000712	LOC6594213|XP_002019672.1|DPER	LOC108156812|XP_017143995.1|DMIR
OG0000713	LOC6587653|XP_026850225.1|DPER	LOC108154497|XP_017140286.1|DMIR
OG0000713	LOC6601565|XP_002026685.1|DPER	LOC117193359|XP_033253965.1|DMIR
OG0000714	LOC6598443|XP_002023570.1|DPER	LOC108157368|XP_017144902.1|DMIR
OG0000714	LOC6599667|XP_002024799.1|DPER	LOC108152615|XP_017137575.1|DMIR
OG0000715	LOC6594763|XP_002020100.1|DPER	LOC117189004|XP_033249734.1|DMIR, LOC108150803|XP_033243435.1|DMIR, LOC117186986|XP_033244401.1|DMIR, LOC108154230|XP_017139946.1|DMIR, LOC108154286|XP_017140025.1|DMIR
OG0000715	LOC6604406|XP_002029307.2|DPER, LOC6593922|XP_002018683.2|DPER	LOC117189155|XP_033250114.1|DMIR, LOC108161445|XP_017151195.1|DMIR, LOC117188569|XP_033248442.1|DMIR
OG0000716	LOC6600355|XP_002025479.1|DPER	LOC108150822|XP_017134622.1|DMIR
OG0000716	LOC6597000|XP_002022247.1|DPER	LOC108152960|XP_017138150.1|DMIR
OG0000717	LOC113566502|XP_026848197.1|DPER	LOC108165355|XP_017156878.1|DMIR
OG0000718	LOC6602561|XP_026846851.1|DPER	LOC108164497|XP_033250308.1|DMIR
OG0000718	LOC6601990|XP_026846840.1|DPER	LOC108164412|XP_017155572.1|DMIR
OG0000719	LOC6602776|XP_002027833.2|DPER	LOC108152640|XP_017137620.1|DMIR
OG0000719	LOC6600262|XP_002025427.2|DPER	LOC108152971|XP_017138183.2|DMIR
OG0000720	LOC6587685|XP_002012966.2|DPER	LOC108154901|XP_017140840.1|DMIR
OG0000721	LOC6588780|XP_002014251.1|DPER	LOC108164325|XP_017155467.1|DMIR
OG0000721	LOC6588779|XP_002014250.1|DPER	LOC108164212|XP_017155333.1|DMIR
OG0000722	LOC6601302|XP_002026340.2|DPER	LOC108158073|XP_017145712.2|DMIR
OG0000723	LOC6603249|XP_002028226.1|DPER	LOC117189382|XP_033250397.1|DMIR, LOC117188521|XP_033248416.1|DMIR
OG0000723	LOC6591103|XP_002016257.1|DPER	LOC108160925|XP_017150698.1|DMIR
OG0000723	LOC6591102|XP_002016256.1|DPER	LOC117190403|XP_033251371.1|DMIR, LOC108160924|XP_017150697.1|DMIR
OG0000724	LOC6597728|XP_002023000.2|DPER	LOC108163040|XP_017153585.1|DMIR
OG0000724	LOC113565135|XP_026841851.1|DPER	LOC108155953|XP_017142606.1|DMIR
OG0000726	LOC6591837|XP_002017205.1|DPER	LOC108154125|XP_017139744.1|DMIR
OG0000726	LOC6591836|XP_002017204.1|DPER	LOC108154123|XP_017139743.1|DMIR
OG0000727	LOC6594229|XP_026850321.1|DPER	LOC108153848|XP_017139435.1|DMIR
OG0000728	LOC6599965|XP_002025042.1|DPER	LOC108153169|XP_017138467.1|DMIR
OG0000728	LOC6594909|XP_002020117.2|DPER	LOC108156275|XP_017143134.1|DMIR
OG0000729	LOC113564930|XP_026840224.1|DPER	LOC108155651|XP_017142091.2|DMIR
OG0000729	LOC113565756|XP_026844628.1|DPER	LOC108155652|XP_017142092.1|DMIR
OG0000730	LOC113565668|XP_026844174.1|DPER	LOC108163042|XP_017153582.1|DMIR
OG0000730	LOC6588948|XP_026843905.1|DPER	LOC108163030|XP_017153563.1|DMIR
OG0000731	LOC6599739|XP_002024809.1|DPER	LOC108152601|XP_017137546.1|DMIR
OG0000731	LOC6602114|XP_002027128.1|DPER	LOC108160996|XP_017150793.1|DMIR
OG0000732	LOC6600555|XP_026847501.1|DPER	LOC108151599|XP_017135767.1|DMIR
OG0000732	LOC6600556|XP_002025709.2|DPER	LOC108151597|XP_017135765.1|DMIR
OG0000733	LOC6594844|XP_002020248.1|DPER	LOC108157645|XP_017145281.1|DMIR
OG0000733	LOC6600336|XP_002025345.2|DPER	LOC108151477|XP_017135599.1|DMIR
OG0000734	LOC6598379|XP_026846254.1|DPER	LOC108164819|XP_017156229.1|DMIR
OG0000734	LOC6603302|XP_026849869.1|DPER	LOC108152969|XP_017138171.1|DMIR
OG0000735	LOC6596910|XP_002021871.1|DPER	LOC108151098|XP_017134981.1|DMIR
OG0000735	LOC6589235|XP_026844882.1|DPER	LOC108161794|XP_017151632.1|DMIR
OG0000736	LOC6589180|XP_002015182.2|DPER	LOC108162261|XP_017152397.1|DMIR
OG0000736	LOC6589179|XP_026844979.1|DPER	LOC108162262|XP_017152398.1|DMIR
OG0000737	LOC6590400|XP_026841044.1|DPER	LOC117190076|XP_033251049.1|DMIR, LOC108159498|XP_017148331.1|DMIR
OG0000738	LOC6589558|XP_002015267.1|DPER	LOC108163789|XP_017154761.1|DMIR
OG0000738	LOC6593905|XP_002018782.1|DPER	LOC108162441|XP_017152668.1|DMIR
OG0000739	LOC6591559|XP_002017108.1|DPER	LOC108155982|XP_017142660.1|DMIR
OG0000739	LOC6591561|XP_026841282.1|DPER	LOC108155983|XP_017142662.1|DMIR
OG0000740	LOC6602918|XP_026846872.1|DPER	LOC108164459|XP_017155679.1|DMIR
OG0000740	LOC6594597|XP_026850661.1|DPER	LOC108157510|XP_033245116.1|DMIR
OG0000741	LOC6588370|XP_002012927.1|DPER	LOC108156391|XP_017143298.1|DMIR
OG0000741	LOC113566295|XP_026847087.1|DPER	LOC108160112|XP_033243600.1|DMIR
OG0000742	LOC6599377|XP_026847199.1|DPER	LOC108165009|XP_017156532.1|DMIR
OG0000742	LOC6599376|XP_026847170.1|DPER	LOC108164936|XP_017156414.2|DMIR
OG0000743	LOC6601019|XP_026849767.1|DPER	LOC108151199|XP_017135159.1|DMIR
OG0000744	LOC6602072|XP_002027150.1|DPER	LOC108158491|XP_017146291.1|DMIR
OG0000745	LOC6593079|XP_002017892.1|DPER	LOC117192096|XP_033252689.1|DMIR, LOC108158293|XP_017146021.1|DMIR
OG0000745	LOC6592991|XP_002017667.2|DPER	LOC117192684|XP_033253304.1|DMIR, LOC108159618|XP_017148562.2|DMIR
OG0000746	LOC6590129|XP_002016240.1|DPER	LOC108160300|XP_017149701.1|DMIR
OG0000747	LOC6596163|XP_026845334.1|DPER	LOC108152881|XP_017138003.1|DMIR
OG0000747	LOC6596166|XP_002021143.1|DPER	LOC108153498|XP_017139038.1|DMIR
OG0000748	LOC6596392|XP_002021545.2|DPER	LOC117194864|XP_033255221.1|DMIR, LOC117194775|XP_033255158.1|DMIR, LOC117188716|XP_033248875.1|DMIR, LOC117194430|XP_033254888.1|DMIR, LOC117195181|XP_033255714.1|DMIR, LOC117194429|XP_033254887.1|DMIR, LOC117194428|XP_033254884.1|DMIR, LOC117195180|XP_033255712.1|DMIR, LOC117194427|XP_033254882.1|DMIR, LOC117195206|XP_033255737.1|DMIR, LOC108161506|XP_017151271.2|DMIR, LOC117195137|XP_033255680.1|DMIR
OG0000748	LOC6596749|XP_002021932.2|DPER	LOC108151462|XP_033243846.1|DMIR
OG0000750	LOC6590245|XP_002016537.2|DPER	LOC117191683|XP_033252375.1|DMIR, LOC108157994|XP_017145626.1|DMIR
OG0000750	LOC6594915|XP_026845873.1|DPER	LOC108155774|XP_033245458.1|DMIR
OG0000751	LOC6593181|XP_026841496.1|DPER	LOC117193597|XP_033254224.1|DMIR, LOC108160933|XP_017150709.1|DMIR
OG0000751	LOC6593180|XP_026842529.1|DPER	LOC108160025|XP_017149252.1|DMIR
OG0000752	LOC6594305|XP_002019803.1|DPER	LOC117188387|XP_033248072.1|DMIR, LOC108155615|XP_017142033.1|DMIR
OG0000753	LOC6598725|XP_002023872.1|DPER	LOC108154828|XP_017140720.1|DMIR
OG0000754	LOC6597690|XP_026846395.1|DPER	LOC108164938|XP_017156419.1|DMIR
OG0000754	LOC6599418|XP_002024468.1|DPER	LOC108161858|XP_017151723.1|DMIR
OG0000755	LOC6587525|XP_002014040.2|DPER	LOC108157633|XP_017145262.1|DMIR
OG0000755	LOC6587569|XP_002014041.2|DPER	LOC108157742|XP_017145409.1|DMIR
OG0000756	LOC6591843|XP_026851062.1|DPER	LOC108155442|XP_017141748.1|DMIR
OG0000757	LOC6598237|XP_002023379.1|DPER, LOC6598307|XP_002023381.1|DPER	LOC117187846|XP_033246611.1|DMIR, LOC117193375|XP_033253991.1|DMIR, LOC108165162|XP_017156718.1|DMIR, LOC117187840|XP_033246602.1|DMIR, LOC108164963|XP_033246583.1|DMIR
OG0000757	LOC6602948|XP_026848752.1|DPER	LOC108153490|XP_017139020.1|DMIR
OG0000758	LOC6599811|XP_026847287.1|DPER	LOC108151275|XP_017135291.1|DMIR
OG0000759	LOC6601195|XP_026848183.1|DPER	LOC108153150|XP_017138441.1|DMIR
OG0000759	LOC6601192|XP_026849949.1|DPER	LOC108153151|XP_017138442.2|DMIR
OG0000761	LOC113564874|XP_026844497.1|DPER	LOC108163000|XP_033249547.1|DMIR
OG0000761	LOC6588706|XP_026844499.1|DPER, LOC113565892|XP_026845057.1|DPER	LOC108163382|XP_033249551.1|DMIR
OG0000762	LOC6593836|XP_002018698.2|DPER	LOC108162195|XP_017152290.1|DMIR
OG0000763	LOC6593415|XP_002018594.1|DPER	LOC108164166|XP_017155266.2|DMIR
OG0000763	LOC6593457|XP_002018595.1|DPER	LOC108164167|XP_017155267.2|DMIR
OG0000764	LOC6598303|XP_026846327.1|DPER	LOC117188395|XP_033248122.1|DMIR, LOC108164660|XP_017156002.2|DMIR, LOC117188751|XP_033248956.1|DMIR
OG0000765	LOC6599524|XP_002024651.1|DPER	LOC108150829|XP_017134626.1|DMIR
OG0000765	LOC6596692|XP_002021961.1|DPER	LOC108153020|XP_017138259.1|DMIR
OG0000766	LOC6593521|XP_026843096.1|DPER	LOC108161230|XP_017150943.1|DMIR
OG0000766	LOC6602757|XP_026847724.1|DPER	LOC108165064|XP_017156601.1|DMIR
OG0000767	LOC6602354|XP_026848587.1|DPER	LOC108151209|XP_017135175.1|DMIR
OG0000768	LOC6593368|XP_002018589.1|DPER	LOC117194001|XP_033254528.1|DMIR, LOC117194048|XP_033254580.1|DMIR, LOC117193429|XP_033254070.1|DMIR, LOC117193811|XP_033254416.1|DMIR, LOC108162552|XP_017152830.2|DMIR, LOC117188114|XP_033247347.1|DMIR
OG0000768	LOC6595978|XP_002021044.1|DPER	LOC117195292|XP_033255791.1|DMIR, LOC117186831|XP_033244020.1|DMIR, LOC117195290|XP_033255789.1|DMIR, LOC117186421|XP_033243098.1|DMIR, LOC117195291|XP_033255790.1|DMIR, LOC117186417|XP_033243079.1|DMIR, LOC117186200|XP_033242398.1|DMIR, LOC117186202|XP_033242399.1|DMIR, LOC117186830|XP_033244019.1|DMIR, LOC117186404|XP_033243049.1|DMIR, LOC117186829|XP_033244018.1|DMIR, LOC117195266|XP_033255776.1|DMIR, LOC117195289|XP_033255788.1|DMIR, LOC117186419|XP_033243091.1|DMIR, LOC108160313|XP_033255785.1|DMIR, LOC117186383|XP_033243000.1|DMIR, LOC117186420|XP_033243095.1|DMIR
OG0000769	LOC6591780|XP_002017141.1|DPER	LOC108157569|XP_017145177.1|DMIR
OG0000769	LOC6597849|XP_002023011.1|DPER	LOC108160584|XP_017150171.1|DMIR
OG0000770	LOC6590038|XP_002016312.1|DPER	LOC117190859|XP_033251782.1|DMIR, LOC108160937|XP_017150714.1|DMIR
OG0000771	LOC6601966|XP_002026996.2|DPER	LOC108152306|XP_017137023.1|DMIR
OG0000771	LOC6601965|XP_002026995.1|DPER	LOC108152305|XP_017137020.1|DMIR
OG0000772	LOC6591157|XP_026842414.1|DPER	LOC108159894|XP_017149005.1|DMIR
OG0000772	LOC113565075|XP_026841294.1|DPER	LOC108158884|XP_033253959.1|DMIR, LOC117185711|XP_033247665.1|DMIR
OG0000773	LOC6590132|XP_026842242.1|DPER	LOC117191020|XP_033251888.1|DMIR, LOC108159442|XP_017148219.1|DMIR
OG0000774	LOC6590425|XP_002016597.1|DPER	LOC117185762|XP_033246893.1|DMIR, LOC108158898|XP_017147174.2|DMIR
OG0000775	LOC113565167|XP_026842180.1|DPER	LOC108158426|XP_017146195.1|DMIR
OG0000775	LOC6602047|XP_026842466.1|DPER	LOC117185964|XP_033253347.1|DMIR, LOC108158122|XP_017145791.1|DMIR
OG0000775	LOC6590522|XP_002016451.2|DPER	LOC108159924|XP_017149053.1|DMIR, LOC117190812|XP_033251743.1|DMIR
OG0000776	LOC113565848|XP_026845037.1|DPER, LOC113565836|XP_026844982.1|DPER	LOC108156062|XP_017142834.1|DMIR
OG0000778	LOC6600310|XP_002025364.2|DPER	LOC108165315|XP_017156838.2|DMIR
OG0000778	LOC6591731|XP_002016809.1|DPER	LOC117187272|XP_033245502.1|DMIR
OG0000779	LOC6601764|XP_026846923.1|DPER	LOC108156156|XP_017142973.1|DMIR
OG0000780	LOC6602075|XP_002027153.1|DPER	LOC117193913|XP_033254475.1|DMIR, LOC108158493|XP_017146293.2|DMIR
OG0000780	LOC6602076|XP_002027154.1|DPER	LOC117192574|XP_033253184.1|DMIR, LOC108158492|XP_017146292.1|DMIR
OG0000781	LOC6596856|XP_026846021.1|DPER	LOC108152604|XP_017137553.1|DMIR
OG0000781	LOC6603262|XP_002028236.1|DPER	LOC108153668|XP_017139271.1|DMIR
OG0000782	LOC6595938|XP_002020988.1|DPER	LOC108152770|XP_017137836.1|DMIR
OG0000782	LOC6600071|XP_002025195.1|DPER	LOC108158478|XP_017146275.1|DMIR
OG0000783	LOC6596007|XP_002020996.2|DPER	LOC108153643|XP_017139236.1|DMIR
OG0000783	LOC6598279|XP_002023302.1|DPER	LOC108153601|XP_017139181.1|DMIR
OG0000784	LOC6601415|XP_002026484.2|DPER	LOC108150799|XP_017134592.1|DMIR
OG0000784	LOC6598155|XP_002023492.1|DPER	LOC108164388|XP_017155495.1|DMIR
OG0000785	LOC6587255|XP_026850789.1|DPER	LOC108156504|XP_017143493.1|DMIR
OG0000785	LOC6587251|XP_002013052.1|DPER	LOC108156874|XP_017144092.1|DMIR
OG0000786	LOC6597691|XP_026846572.1|DPER	LOC108164908|XP_017156381.1|DMIR
OG0000786	LOC6604641|XP_026841759.1|DPER	LOC108155631|XP_017142056.1|DMIR
OG0000787	LOC6599836|XP_002024855.1|DPER	LOC108151594|XP_017135762.1|DMIR
OG0000787	LOC6598309|XP_002023383.2|DPER	LOC117186035|XP_033241980.1|DMIR, LOC108165573|XP_033241979.1|DMIR
OG0000788	LOC113565626|XP_026843947.1|DPER	LOC108163842|XP_017154845.1|DMIR
OG0000788	LOC6597135|XP_026845221.1|DPER	LOC108152357|XP_017137118.1|DMIR
OG0000788	LOC6587394|XP_002013271.1|DPER	LOC108154415|XP_017140176.1|DMIR
OG0000789	LOC6596544|XP_002021681.2|DPER	LOC108161749|XP_017151571.1|DMIR
OG0000790	LOC6595598|XP_002020946.1|DPER	LOC108161846|XP_017151700.1|DMIR
OG0000790	LOC6595597|XP_002020945.2|DPER	LOC108161844|XP_017151699.1|DMIR
OG0000791	LOC6596571|XP_002021832.1|DPER	LOC108164301|XP_017155439.1|DMIR
OG0000791	LOC6595155|XP_026850677.1|DPER	LOC108156357|XP_017143248.1|DMIR
OG0000792	LOC6595629|XP_002020703.1|DPER	LOC108164318|XP_033249835.1|DMIR
OG0000793	LOC6594628|XP_002019474.1|DPER	LOC108155185|XP_017141345.1|DMIR
OG0000793	LOC6599238|XP_026848262.1|DPER	LOC108154372|XP_033253442.1|DMIR
OG0000793	LOC6604313|XP_002029224.2|DPER	LOC108151572|XP_017135737.1|DMIR
OG0000794	LOC6599935|XP_026849197.1|DPER	LOC108153801|XP_017139421.1|DMIR
OG0000795	LOC6600079|XP_002025171.1|DPER	LOC108164796|XP_017156209.1|DMIR
OG0000795	LOC6594526|XP_002019418.1|DPER	LOC108157438|XP_017144981.1|DMIR
OG0000796	LOC6588117|XP_026841940.1|DPER	LOC108157752|XP_017145422.1|DMIR
OG0000796	LOC6602891|XP_002027914.1|DPER	LOC108155269|XP_017141468.1|DMIR
OG0000797	LOC6591949|XP_002017493.1|DPER	LOC108157426|XP_017144964.2|DMIR
OG0000797	LOC6591948|XP_002017492.1|DPER	LOC108157804|XP_017145486.1|DMIR
OG0000798	LOC6593100|XP_026841074.1|DPER	LOC117189871|XP_033250835.1|DMIR, LOC108159253|XP_017147868.1|DMIR
OG0000798	LOC6593098|XP_002017881.1|DPER	LOC108159251|XP_017147862.1|DMIR, LOC117185765|XP_033250832.1|DMIR
OG0000799	LOC6591859|XP_002017349.1|DPER	LOC108157758|XP_017145428.1|DMIR
OG0000799	LOC6600033|XP_002025080.1|DPER	LOC108156249|XP_017143092.1|DMIR
OG0000800	LOC113566723|XP_026849420.1|DPER	LOC108152168|XP_017136778.1|DMIR
OG0000800	LOC6599543|XP_026849419.1|DPER	LOC108152011|XP_017136477.1|DMIR
OG0000801	LOC6590365|XP_002015845.1|DPER	LOC108160486|XP_017149997.1|DMIR, LOC117192062|XP_033252667.1|DMIR, LOC117192063|XP_033252668.1|DMIR, LOC117189957|XP_033250928.1|DMIR
OG0000802	LOC6603113|XP_002028130.1|DPER	LOC108165039|XP_017156566.1|DMIR
OG0000803	LOC6596574|XP_002021661.1|DPER	LOC108162930|XP_017153401.2|DMIR
OG0000803	LOC6603294|XP_002028275.1|DPER	LOC108153527|XP_033243204.1|DMIR
OG0000804	LOC6590678|XP_026842072.1|DPER	LOC117187774|XP_033246497.1|DMIR, LOC108159797|XP_017148850.2|DMIR
OG0000804	LOC6591666|XP_002016995.1|DPER	LOC108157298|XP_017144789.1|DMIR
OG0000805	LOC6590378|XP_026841761.1|DPER	LOC108160725|XP_017150394.1|DMIR, LOC117191680|XP_033252372.1|DMIR
